
[00:00:00.000 --> 00:00:03.000]  鄧英姊妹有個假設的問題
[00:06:26.000 --> 00:06:30.000]  一個人多次行騙
[00:06:30.000 --> 00:06:32.000]  都成功
[00:06:32.000 --> 00:06:34.000]  於是就豐富的收入
[00:06:34.000 --> 00:06:36.000]  生活無憂
[00:06:36.000 --> 00:06:39.000]  請問這個經常騙人的人
[00:06:39.000 --> 00:06:42.000]  他是不是盡到順利
[00:06:42.000 --> 00:06:45.000]  你明白了
[00:06:45.000 --> 00:06:47.000]  這個人不是真的盡到順利
[00:06:47.000 --> 00:06:50.000]  有一天這個人都會上得山多
[00:06:50.000 --> 00:06:51.000]  終遇苦
[00:06:51.000 --> 00:06:54.000]  他的下半生可能就是
[00:06:54.000 --> 00:06:57.000]  在監獄裡度過
[00:06:57.000 --> 00:06:59.000]  盡到順利
[00:06:59.000 --> 00:07:01.000]  在詩人的理解裡
[00:07:01.000 --> 00:07:04.000]  不是從人的角度去看
[00:07:04.000 --> 00:07:06.000]  這個要配合神的角度
[00:07:06.000 --> 00:07:08.000]  神的旨意
[00:07:08.000 --> 00:07:09.000]  你去看
[00:07:09.000 --> 00:07:10.000]  簡單來說
[00:07:10.000 --> 00:07:12.000]  盡到順利是順著
[00:07:12.000 --> 00:07:14.000]  神的勢
[00:07:14.000 --> 00:07:15.000]  神的流
[00:07:15.000 --> 00:07:17.000]  那個方向而行
[00:07:17.000 --> 00:07:20.000]  達到神所喜悅的目標
[00:07:20.000 --> 00:07:22.000]  這個才是詩人所指
[00:07:22.000 --> 00:07:25.000]  盡到順利
[00:07:25.000 --> 00:07:27.000]  我們遇到順利的事
[00:07:27.000 --> 00:07:29.000]  不一定是好的事
[00:07:29.000 --> 00:07:31.000]  那個人經常騙人
[00:07:31.000 --> 00:07:32.000]  騙到很多錢
[00:07:32.000 --> 00:07:34.000]  這不是一個好的事
[00:07:34.000 --> 00:07:36.000]  雖然暫時沒有被人抓
[00:07:36.000 --> 00:07:38.000]  某程度上他都順利
[00:07:38.000 --> 00:07:41.000]  但他不是真正做好的事
[00:07:41.000 --> 00:07:43.000]  同樣我們遇到不順利的事
[00:07:43.000 --> 00:07:45.000]  都不一定不好
[00:07:45.000 --> 00:07:48.000]  這些事可能是上帝容許
[00:07:48.000 --> 00:07:51.000]  亦都在上帝掌管的當中
[00:07:51.000 --> 00:07:54.000]  我相信如果出於上帝
[00:07:54.000 --> 00:07:56.000]  上帝一定會幫手
[00:07:56.000 --> 00:07:57.000]  所以兄弟姐妹
[00:07:57.000 --> 00:07:59.000]  我們面對這個世界
[00:07:59.000 --> 00:08:01.000]  因為這個世界不屬於上帝
[00:08:01.000 --> 00:08:03.000]  這個世界都是敵對基督的
[00:08:03.000 --> 00:08:05.000]  所以我們作為基督徒
[00:08:05.000 --> 00:08:06.000]  我們面對這個世界
[00:08:06.000 --> 00:08:09.000]  我們是要逆流而上
[00:08:09.000 --> 00:08:12.000]  但同樣面對上帝
[00:08:12.000 --> 00:08:13.000]  祂的旨意
[00:08:13.000 --> 00:08:15.000]  面對上帝獨有的時間表
[00:08:15.000 --> 00:08:16.000]  兄弟姐妹
[00:08:16.000 --> 00:08:18.000]  我們卻要什麼
[00:08:18.000 --> 00:08:20.000]  順流而行
[00:08:20.000 --> 00:08:22.000]  當我們這樣做的時候
[00:08:22.000 --> 00:08:24.000]  我們就能夠體會詩人所說
[00:08:24.000 --> 00:08:29.000]  「二人所做的盡到順利」
[00:08:29.000 --> 00:08:30.000]  其實盡到順利
[00:08:30.000 --> 00:08:32.000]  還有一個很重要的意思
[00:08:32.000 --> 00:08:33.000]  是因為這件事
[00:08:33.000 --> 00:08:35.000]  是照著上帝的心意
[00:08:35.000 --> 00:08:36.000]  照著上帝的時間表
[00:08:36.000 --> 00:08:38.000]  我沒有掙扎
[00:08:38.000 --> 00:08:40.000]  麻煩你把手伸出來
[00:08:40.000 --> 00:08:41.000]  拿著拳頭
[00:08:41.000 --> 00:08:42.000]  你不拿著拳頭
[00:08:42.000 --> 00:08:44.000]  抽穴你就會很痛
[00:08:44.000 --> 00:08:46.000]  當你拿著拳頭的時候
[00:08:46.000 --> 00:08:47.000]  就很快抽穴
[00:08:47.000 --> 00:08:49.000]  這麼快
[00:08:49.000 --> 00:08:51.000]  同樣如果你願意
[00:08:51.000 --> 00:08:53.000]  照著上帝的心意
[00:08:53.000 --> 00:08:57.000]  你真的能夠人生盡到順利
[00:08:57.000 --> 00:08:59.000]  因為神會供應你的需要
[00:08:59.000 --> 00:09:00.000]  神一定看顧你
[00:09:00.000 --> 00:09:04.000]  施行憐愛在你的身上
[00:09:04.000 --> 00:09:07.000]  這是詩人所表達的真正意思
[00:09:07.000 --> 00:09:10.000]  二人的結局是蒙福的
[00:09:10.000 --> 00:09:14.000]  因為二人是照著上帝的心意而行
[00:09:14.000 --> 00:09:18.000]  而上帝的路是蒙福的路
[00:09:18.000 --> 00:09:19.000]  第二個結局
[00:09:19.000 --> 00:09:22.000]  詩人說那些被稱為惡人
[00:09:22.000 --> 00:09:24.000]  他們的結局是滅亡的
[00:09:24.000 --> 00:09:26.000]  一起讀四至六節
[00:09:26.000 --> 00:09:27.000]  預備起
[00:09:27.000 --> 00:09:29.000]  惡人並不是這樣
[00:09:29.000 --> 00:09:32.000]  乃將看比被風吹散
[00:09:32.000 --> 00:09:34.000]  因此當審判的時候
[00:09:34.000 --> 00:09:36.000]  我必站立不住
[00:09:36.000 --> 00:09:40.000]  罪人在二人的會中也是如此
[00:09:40.000 --> 00:09:43.000]  因為耶和華知道二人的道路
[00:09:43.000 --> 00:09:45.000]  惡人的道路卻必滅亡
[00:09:45.000 --> 00:09:48.000]  如果二人是盡到順利
[00:09:48.000 --> 00:09:52.000]  詩人說惡人並不是這樣
[00:09:52.000 --> 00:09:54.000]  剛好相反
[00:09:54.000 --> 00:09:56.000]  什麼叫惡人?
[00:09:56.000 --> 00:09:57.000]  可能我們的觀念
[00:09:57.000 --> 00:09:59.000]  惡人是那些大大聲
[00:09:59.000 --> 00:10:01.000]  大聲又格惡的人
[00:10:01.000 --> 00:10:03.000]  那些也是惡人
[00:10:03.000 --> 00:10:05.000]  不過還不算罪惡
[00:10:05.000 --> 00:10:08.000]  很多惡人是咬了你都不知道
[00:10:08.000 --> 00:10:12.000]  惡人在聖經裡是指什麼?
[00:10:12.000 --> 00:10:14.000]  與神為敵
[00:10:14.000 --> 00:10:16.000]  是邪惡的
[00:10:16.000 --> 00:10:18.000]  他們不會敬虔對人
[00:10:18.000 --> 00:10:20.000]  也不會對上帝敬畏
[00:10:20.000 --> 00:10:21.000]  這些叫惡人
[00:10:21.000 --> 00:10:23.000]  這是聖經給我們的觀念
[00:10:23.000 --> 00:10:25.000]  第一章第一節不但提到惡人
[00:10:25.000 --> 00:10:27.000]  也提到罪人
[00:10:27.000 --> 00:10:28.000]  罪人是什麼?
[00:10:28.000 --> 00:10:30.000]  簡單來說就是犯罪的人
[00:10:30.000 --> 00:10:32.000]  或者偏離正道的人
[00:10:32.000 --> 00:10:33.000]  那些叫罪人
[00:10:33.000 --> 00:10:34.000]  你和我本身也是
[00:10:34.000 --> 00:10:36.000]  不過耶穌也夠熟我們
[00:10:36.000 --> 00:10:39.000]  聖經也提到洩萬人
[00:10:39.000 --> 00:10:42.000]  有被翻譯為羈號羈笑的人
[00:10:42.000 --> 00:10:44.000]  或者傲慢的人
[00:10:44.000 --> 00:10:46.000]  我們看針嚴怎麼形容洩萬人
[00:10:46.000 --> 00:10:47.000]  一起讀
[00:10:47.000 --> 00:10:49.000]  心驕氣傲的人
[00:10:49.000 --> 00:10:51.000]  名叫洩萬
[00:10:51.000 --> 00:10:54.000]  他行事狂妄都出於驕傲
[00:10:54.000 --> 00:10:56.000]  洩萬人就是很高傲
[00:10:56.000 --> 00:10:57.000]  看不起人
[00:10:57.000 --> 00:10:58.000]  更重要
[00:10:58.000 --> 00:11:01.000]  他們都當上帝無道
[00:11:01.000 --> 00:11:03.000]  這些叫洩萬人
[00:11:03.000 --> 00:11:04.000]  結果是怎樣?
[00:11:04.000 --> 00:11:07.000]  這些被統稱為惡人的
[00:11:07.000 --> 00:11:11.000]  他們好像被風吹散
[00:11:11.000 --> 00:11:13.000]  他們站在審判台前
[00:11:13.000 --> 00:11:15.000]  他們是站不住腳的
[00:11:15.000 --> 00:11:17.000]  他只是求辯護律師
[00:11:17.000 --> 00:11:19.000]  請你幫我求情
[00:11:19.000 --> 00:11:20.000]  結果是什麼?
[00:11:20.000 --> 00:11:21.000]  無法求情
[00:11:21.000 --> 00:11:23.000]  最終滅亡
[00:11:23.000 --> 00:11:25.000]  漢彼是什麼?
[00:11:25.000 --> 00:11:26.000]  漢彼簡單來說
[00:11:26.000 --> 00:11:29.000]  就是一些虛有其表
[00:11:29.000 --> 00:11:31.000]  沒有實質的一些穀物
[00:11:31.000 --> 00:11:33.000]  簡單來說
[00:11:33.000 --> 00:11:35.000]  如果我用一個比喻
[00:11:35.000 --> 00:11:38.000]  就好像我叫一碟炒蜆
[00:11:38.000 --> 00:11:40.000]  上海的時候很漂亮
[00:11:40.000 --> 00:11:41.000]  很多蜆殼
[00:11:41.000 --> 00:11:42.000]  真的很多蜆殼
[00:11:42.000 --> 00:11:44.000]  不過沒有什麼蜆肉
[00:11:44.000 --> 00:11:46.000]  都不夠貼切
[00:11:46.000 --> 00:11:48.000]  漢彼簡單來說
[00:11:48.000 --> 00:11:50.000]  是一些沒有實質
[00:11:50.000 --> 00:11:52.000]  沒有根沒有價值的
[00:11:52.000 --> 00:11:55.000]  一些虛有其表的穀物
[00:11:55.000 --> 00:11:56.000]  穀殼
[00:11:56.000 --> 00:11:57.000]  最終是什麼?
[00:11:57.000 --> 00:11:58.000]  因為沒有重量
[00:11:58.000 --> 00:12:00.000]  一風吹就走了
[00:12:00.000 --> 00:12:03.000]  沒有人會覺得要留住它
[00:12:03.000 --> 00:12:06.000]  這些人的結果是什麼?
[00:12:06.000 --> 00:12:08.000]  是滅亡
[00:12:08.000 --> 00:12:11.000]  聽完之後心都涼了
[00:12:11.000 --> 00:12:13.000]  我一直以來不明白
[00:12:13.000 --> 00:12:16.000]  不順氣的事一掃而空
[00:12:16.000 --> 00:12:18.000]  因為一直以來我想
[00:12:18.000 --> 00:12:22.000]  為什麼惡人今天得道
[00:12:22.000 --> 00:12:26.000]  為什麼那些惡人
[00:12:26.000 --> 00:12:29.000]  擁有他不應該得到的利益
[00:12:29.000 --> 00:12:31.000]  我們勤勤力力
[00:12:31.000 --> 00:12:34.000]  忠忠直直
[00:12:34.000 --> 00:12:37.000]  差在未到乞食
[00:12:37.000 --> 00:12:39.000]  我們不明白
[00:12:39.000 --> 00:12:41.000]  最不明白的是
[00:12:41.000 --> 00:12:43.000]  這些惡人竟然欺壓
[00:12:43.000 --> 00:12:45.000]  我們這班屬神的人
[00:12:45.000 --> 00:12:47.000]  或者忠直行事的人
[00:12:47.000 --> 00:12:49.000]  他們欺負就欺負
[00:12:49.000 --> 00:12:51.000]  我們很不明白
[00:12:51.000 --> 00:12:52.000]  不過私人告訴你
[00:12:52.000 --> 00:12:55.000]  這些人的道路最終是怎樣?
[00:12:55.000 --> 00:12:57.000]  卻是滅亡
[00:12:57.000 --> 00:13:01.000]  傳道書的作者都告訴你
[00:13:01.000 --> 00:13:03.000]  我們一起讀傳道書第八章十二十三節
[00:13:03.000 --> 00:13:04.000]  預備起
[00:13:04.000 --> 00:13:07.000]  罪人雖然作惡八次
[00:13:07.000 --> 00:13:09.000]  享長久的年日
[00:13:09.000 --> 00:13:11.000]  然而我準知道
[00:13:11.000 --> 00:13:12.000]  敬畏神的
[00:13:12.000 --> 00:13:15.000]  就是在他面前敬畏的人
[00:13:15.000 --> 00:13:17.000]  終究必得福樂
[00:13:17.000 --> 00:13:19.000]  惡人卻不得福樂
[00:13:19.000 --> 00:13:21.000]  也不得長久的年日
[00:13:21.000 --> 00:13:23.000]  這年日好像影兒
[00:13:23.000 --> 00:13:25.000]  因他不敬畏神
[00:13:25.000 --> 00:13:28.000]  最近我們讀經識二是要看傳道書
[00:13:28.000 --> 00:13:31.000]  我們心裡有很大很大的激勵
[00:13:31.000 --> 00:13:32.000]  傳道書告訴我們
[00:13:32.000 --> 00:13:34.000]  我們的上帝行事
[00:13:34.000 --> 00:13:36.000]  不會有差池
[00:13:36.000 --> 00:13:39.000]  我們之間是很準確的
[00:13:39.000 --> 00:13:41.000]  所以弟兄姊妹
[00:13:41.000 --> 00:13:43.000]  我們不需要為作惡的人
[00:13:43.000 --> 00:13:45.000]  心懷不平
[00:13:45.000 --> 00:13:46.000]  他都做初一了
[00:13:46.000 --> 00:13:48.000]  為什麼我不做十五呢?
[00:13:48.000 --> 00:13:50.000]  做夠十六了
[00:13:50.000 --> 00:13:52.000]  弟兄姊妹不需要這樣做
[00:13:52.000 --> 00:13:56.000]  我們只需要繼續做一個敬畏上帝的人
[00:13:56.000 --> 00:13:58.000]  傳道書的作者說
[00:13:58.000 --> 00:14:01.000]  終究你必得福樂
[00:14:04.000 --> 00:14:06.000]  在教會也好
[00:14:06.000 --> 00:14:08.000]  在基督教群體裡
[00:14:08.000 --> 00:14:11.000]  總有一些假的基督徒
[00:14:11.000 --> 00:14:15.000]  或者是一些間諜
[00:14:15.000 --> 00:14:20.000]  他們好像漢鼻一樣
[00:14:20.000 --> 00:14:24.000]  看上去不是那麼容易分辨的
[00:14:24.000 --> 00:14:27.000]  他們有敬虔的外表
[00:14:27.000 --> 00:14:30.000]  但卻沒有真正的生命
[00:14:31.000 --> 00:14:34.000]  因為他們沒有屬靈的根基
[00:14:34.000 --> 00:14:38.000]  這一類假的基督徒
[00:14:38.000 --> 00:14:40.000]  最終都會顯露
[00:14:40.000 --> 00:14:45.000]  因此當我們面對
[00:14:45.000 --> 00:14:49.000]  哪些是真哪些是假的時候
[00:14:49.000 --> 00:14:50.000]  弟兄姊妹
[00:14:50.000 --> 00:14:52.000]  我很想大家知道一件事
[00:14:52.000 --> 00:14:56.000]  只有上帝這位無所不知的神
[00:14:57.000 --> 00:15:03.000]  才有資格有權柄做一個準確的判斷
[00:15:03.000 --> 00:15:06.000]  我憑什麼說你不夠熱心
[00:15:06.000 --> 00:15:09.000]  我憑什麼說你不是經濟人
[00:15:09.000 --> 00:15:12.000]  我憑什麼說你是假的基督徒
[00:15:12.000 --> 00:15:17.000]  因為耶穌也說
[00:15:17.000 --> 00:15:21.000]  我容許墨子、拜子暫時共存
[00:15:21.000 --> 00:15:25.000]  我容許山羊、綿羊暫時共存
[00:15:26.000 --> 00:15:28.000]  某一天拜子必定敗露
[00:15:28.000 --> 00:15:32.000]  山羊必定被趕走
[00:15:32.000 --> 00:15:36.000]  落入一個滅亡的道路
[00:15:36.000 --> 00:15:38.000]  所以弟兄姊妹
[00:15:38.000 --> 00:15:41.000]  任何個人的判斷
[00:15:41.000 --> 00:15:45.000]  恐怕我們先陷入一個
[00:15:45.000 --> 00:15:50.000]  狂妄、自我、驕傲的當中
[00:15:50.000 --> 00:15:55.000]  讓我想起主耶穌對彼得說
[00:15:56.000 --> 00:16:00.000]  彼得那門徒如何與你何干
[00:16:00.000 --> 00:16:04.000]  簡單來說約翰是怎樣
[00:16:04.000 --> 00:16:05.000]  關你彼得什麼事
[00:16:05.000 --> 00:16:07.000]  弟兄姊妹
[00:16:07.000 --> 00:16:10.000]  有時候我們很喜歡好管閒事
[00:16:10.000 --> 00:16:15.000]  但上帝說我們每個都是蒙恩的罪人
[00:16:15.000 --> 00:16:18.000]  他將來如何與你何干
[00:16:18.000 --> 00:16:20.000]  我們今天要做的就是
[00:16:20.000 --> 00:16:25.000]  做一個敬虔、對上帝敬畏、愛上帝的人
[00:16:26.000 --> 00:16:28.000]  今天太多弟兄姊妹
[00:16:28.000 --> 00:16:32.000]  我們很多時候只看到對方的字
[00:16:32.000 --> 00:16:35.000]  看不到眼中的亮目
[00:16:35.000 --> 00:16:38.000]  這是私人相同給我們的提醒
[00:16:38.000 --> 00:16:42.000]  既然兩種人這麼自然不道的結局
[00:16:42.000 --> 00:16:43.000]  弟兄姊妹
[00:16:43.000 --> 00:16:45.000]  我們如何作決擇呢
[00:16:45.000 --> 00:16:47.000]  不用想了
[00:16:47.000 --> 00:16:48.000]  一章六字很清楚說
[00:16:48.000 --> 00:16:52.000]  因為耶和華知道義人的道路
[00:16:52.000 --> 00:16:53.000]  惡人的道路
[00:16:53.000 --> 00:16:55.000]  卻必滅亡
[00:16:55.000 --> 00:16:56.000]  這麼清楚
[00:16:56.000 --> 00:16:57.000]  弟兄姊妹
[00:16:57.000 --> 00:16:58.000]  如果是你
[00:16:58.000 --> 00:16:59.000]  你會選擇什麼人
[00:16:59.000 --> 00:17:00.000]  做什麼人
[00:17:00.000 --> 00:17:03.000]  你會選擇什麼道路來走
[00:17:03.000 --> 00:17:06.000]  不過最重要提醒我的
[00:17:06.000 --> 00:17:09.000]  莫過於是詩篇第一篇第一節
[00:17:09.000 --> 00:17:12.000]  原來開始的時候是這樣說的
[00:17:12.000 --> 00:17:13.000]  我們看螢光幕
[00:17:13.000 --> 00:17:14.000]  我們看另一個譯本
[00:17:14.000 --> 00:17:15.000]  預備起
[00:17:15.000 --> 00:17:17.000]  有福的人
[00:17:17.000 --> 00:17:19.000]  不從惡人的計謀
[00:17:19.000 --> 00:17:21.000]  不站罪人的道路
[00:17:21.000 --> 00:17:23.000]  不助好機少人的錯
[00:17:24.000 --> 00:17:26.000]  星本能夠將知人一個很重要
[00:17:26.000 --> 00:17:27.000]  要帶出來的訊息
[00:17:27.000 --> 00:17:28.000]  表達出來
[00:17:28.000 --> 00:17:30.000]  一開始的時候
[00:17:30.000 --> 00:17:31.000]  詩篇第一句開始的時候
[00:17:31.000 --> 00:17:33.000]  有福啊
[00:17:33.000 --> 00:17:34.000]  有福的人啊
[00:17:34.000 --> 00:17:36.000]  就是那些不從不從
[00:17:36.000 --> 00:17:37.000]  不什麼什麼的那些人
