
[00:00:00.000 --> 00:00:09.000]  我希望今天以這個上帝眉撩的心願作為主題,跟大家來分享上帝的愛。
[00:07:39.000 --> 00:07:42.000]  同時間在信律的當中有保羅,
[00:07:42.000 --> 00:07:48.000]  因著他的律法主義自我的中心,遠離偏離了神的遠離,
[00:07:48.000 --> 00:07:53.000]  然而神在當中就準備了一個路上,大馬士的路上,
[00:07:53.000 --> 00:07:58.000]  把這個的人領回在神的面前。
[00:07:58.000 --> 00:08:02.000]  所以今天當我們看到這個約翰福音三章十六節的時候,
[00:08:02.000 --> 00:08:07.000]  我們沒有辦法不看見了神沒有結束的心願,
[00:08:07.000 --> 00:08:09.000]  神在追趕我們,
[00:08:09.000 --> 00:08:13.000]  神要把這個愛淋在我們門口的當中,
[00:08:13.000 --> 00:08:17.000]  原來上帝是不會看門牌的一個上帝,
[00:08:17.000 --> 00:08:19.000]  他超越了我們的罪惡,
[00:08:19.000 --> 00:08:23.000]  透過耶穌基督的寶血要淋到我們的生命的裡面。
[00:08:23.000 --> 00:08:28.000]  所以今天我願意用五個關於神愛的描述,
[00:08:28.000 --> 00:08:35.000]  來表明上帝這份的愛是何等的長活高生。
[00:08:35.000 --> 00:08:38.000]  約翰福音三章十六節第一句話,
[00:08:38.000 --> 00:08:46.000]  神愛世人,原來神的愛永遠就是一個動詞,
[00:08:46.000 --> 00:08:49.000]  原來神的愛沒有停止,
[00:08:49.000 --> 00:08:54.000]  神的愛就好像浪子當中的父親一樣,天天在城門口等著,
[00:08:54.000 --> 00:08:58.000]  原來他不會放下他的夢想,
[00:08:58.000 --> 00:09:01.000]  夢想就是不管浪子走到哪裡,
[00:09:01.000 --> 00:09:03.000]  這個浪子總有一天回頭的時候,
[00:09:03.000 --> 00:09:08.000]  這個父親永遠在城門口等著他們。
[00:09:08.000 --> 00:09:11.000]  你知道神的愛是給世人這個的觀念,
[00:09:11.000 --> 00:09:14.000]  在猶太人來說是沒有辦法接受,
[00:09:14.000 --> 00:09:17.000]  因為在猶太人的觀念的裡面,
[00:09:17.000 --> 00:09:25.000]  猶太人認為相信神愛進錢的人,
[00:09:25.000 --> 00:09:30.000]  但是神卻恨惡那些不進錢的人。
[00:09:30.000 --> 00:09:33.000]  所以當約翰領受了神的話語,
[00:09:33.000 --> 00:09:35.000]  看到主耶穌的榜樣的時候,
[00:09:35.000 --> 00:09:38.000]  他就在當中靜坐聖靈的感動說,
[00:09:38.000 --> 00:09:40.000]  神愛不是猶太人,
[00:09:40.000 --> 00:09:46.000]  神愛這個敗壞顛倒的不順從神心意的世界,
[00:09:46.000 --> 00:09:50.000]  這個世界包括你跟我。
[00:09:50.000 --> 00:09:53.000]  原來在神不停止的這個工作的裡面,
[00:09:53.000 --> 00:09:55.000]  他說的非常的清楚,
[00:09:55.000 --> 00:09:58.000]  他說不管我們是走到哪一個的時候,
[00:09:58.000 --> 00:10:00.000]  哪一個的光景,
[00:10:00.000 --> 00:10:02.000]  在我們生命裡面,
[00:10:02.000 --> 00:10:04.000]  不管是我們幸福與否,
[00:10:04.000 --> 00:10:07.000]  當我們敗壞跌倒軟弱的時候,
[00:10:07.000 --> 00:10:12.000]  原來神的愛是永遠不止時的來追尋著我們,
[00:10:12.000 --> 00:10:17.000]  我們要為這個神所給我們的看見來感謝神。
[00:10:17.000 --> 00:10:19.000]  神沒有放棄過你,
[00:10:19.000 --> 00:10:22.000]  神也沒有用恨來代替愛,
[00:10:22.000 --> 00:10:26.000]  神也沒有在當中以一個不知道,
[00:10:26.000 --> 00:10:30.000]  不願意知道的態度來看我們人的光景。
[00:10:30.000 --> 00:10:35.000]  有些人說我為我得咒的親友禱告十年,
[00:10:35.000 --> 00:10:37.000]  十年夠了停下來,
[00:10:37.000 --> 00:10:39.000]  你停下來的時候,
[00:10:39.000 --> 00:10:44.000]  原來耶穌這一份的愛仍然繼續的下去,
[00:10:44.000 --> 00:10:49.000]  上帝的慈愛繼續的臨到你們的家人。
[00:10:49.000 --> 00:10:51.000]  我記得很多年前,
[00:10:51.000 --> 00:10:52.000]  大概十年前,
[00:10:52.000 --> 00:10:55.000]  師母參加一個查經聚會,
[00:10:55.000 --> 00:11:00.000]  碰到一個年長退休的年長的姊妹,
[00:11:00.000 --> 00:11:04.000]  這個姊妹她每次禱告的時候都有一個心願,
[00:11:04.000 --> 00:11:08.000]  這個心願就是她的兒子能夠回轉,
[00:11:08.000 --> 00:11:12.000]  這個年長的姊妹她生命當中有一個很特別的經歷,
[00:11:12.000 --> 00:11:17.000]  就是她的媽媽經歷過山東的大福星,
[00:11:17.000 --> 00:11:20.000]  她的媽媽在早年十多歲的時候,
[00:11:20.000 --> 00:11:22.000]  曾經在早上的時候,
[00:11:22.000 --> 00:11:25.000]  在家裡面的廚房做飯的時候,
[00:11:25.000 --> 00:11:30.000]  曾經面對面的遇見神的天使,
[00:11:30.000 --> 00:11:32.000]  就在那個經驗的當中,
[00:11:32.000 --> 00:11:34.000]  她生命完全的改變過來,
[00:11:34.000 --> 00:11:35.000]  放下了一切,
[00:11:35.000 --> 00:11:37.000]  一生追隨神,
[00:11:37.000 --> 00:11:38.000]  一切服侍神,
[00:11:38.000 --> 00:11:40.000]  一切為教會來禱告,
[00:11:40.000 --> 00:11:45.000]  結果這個信仰當中的遺產就放到她的女兒的身上,
[00:11:45.000 --> 00:11:47.000]  所以女兒在結婚以後,
[00:11:47.000 --> 00:11:52.000]  她的用心就要栽培她的兒子成為一個敬畏神的人,
[00:11:52.000 --> 00:11:55.000]  然而她的兒子卻沒有聽,
[00:11:55.000 --> 00:12:01.000]  前後四十年遠離了上帝。
[00:12:01.000 --> 00:12:05.000]  師母聽到這個消息以後,
[00:12:05.000 --> 00:12:10.000]  她心裡面很憂愁,就哀痛流淚,
[00:12:10.000 --> 00:12:13.000]  後來就寫了一個詩歌,
[00:12:13.000 --> 00:12:19.000]  以這個詩歌來鼓勵這個年長的姊妹不要放棄,
[00:12:19.000 --> 00:12:23.000]  因為神的愛沒有放棄過她的兒子。
[00:12:23.000 --> 00:12:26.000]  結果過了八年九年以後,
[00:12:26.000 --> 00:12:30.000]  這個兒子竟然因著不同的原因,
[00:12:30.000 --> 00:12:36.000]  從歐洲失業失敗了,
[00:12:36.000 --> 00:12:39.000]  被領回到東岸去,
[00:12:39.000 --> 00:12:45.000]  就在回到他媽媽的身旁的時候,
[00:12:45.000 --> 00:12:53.000]  神就發現了原來這個兒子仍然願意來親近神,
[00:12:53.000 --> 00:12:55.000]  所以在那個sana裡面,
[00:12:55.000 --> 00:12:59.000]  這個兒子有迴轉的情況,
[00:12:59.000 --> 00:13:02.000]  幾次回到教會的身旁。
[00:13:02.000 --> 00:13:07.000]  神的愛永遠是動詞,
[00:13:07.000 --> 00:13:11.000]  神就是愛。
[00:13:11.000 --> 00:13:13.000]  一個經歷過神救恩的人,
[00:13:13.000 --> 00:13:17.000]  不管你對真理的認識有多深入,
[00:13:17.000 --> 00:13:20.000]  有一個的經歷是沒有辦法改變,
[00:13:20.000 --> 00:13:23.000]  就是當你遇見了神,
[00:13:23.000 --> 00:13:24.000]  遇見了真理,
[00:13:24.000 --> 00:13:26.000]  明白救贖的原理的時候,
[00:13:26.000 --> 00:13:31.000]  同時間你也一樣的遇到神的愛。
[00:13:31.000 --> 00:13:34.000]  每一個人擔認識了真理,
[00:13:34.000 --> 00:13:36.000]  卻沒有經歷過神的愛,
[00:13:36.000 --> 00:13:39.000]  因為神就是愛。
[00:13:39.000 --> 00:13:42.000]  今天你跟我走在教會的生活的裡面,
[00:13:42.000 --> 00:13:44.000]  得救成為神的兒女,
[00:13:44.000 --> 00:13:48.000]  是因為你經歷到神的真理的同時,
[00:13:48.000 --> 00:13:51.000]  你也經歷到神的愛。
[00:13:51.000 --> 00:13:52.000]  神愛我們的心,
[00:13:52.000 --> 00:13:55.000]  我們也知道也相信了,
[00:13:55.000 --> 00:13:57.000]  神就是愛,
[00:13:57.000 --> 00:13:59.000]  住在愛裡面的,
[00:13:59.000 --> 00:14:02.000]  就住在神的裡面。
[00:14:02.000 --> 00:14:05.000]  原來神在顯露他自己的時候,
[00:14:05.000 --> 00:14:08.000]  他把他的本質顯露出來,
[00:14:08.000 --> 00:14:09.000]  神就是愛,
[00:14:09.000 --> 00:14:13.000]  因為他的心常看見我們在罪惡的當中,
[00:14:13.000 --> 00:14:16.000]  所以他就有一個不停止的腳步,
[00:14:16.000 --> 00:14:17.000]  要尋找我們,
[00:14:17.000 --> 00:14:20.000]  把我們領到他的面前。
[00:14:20.000 --> 00:14:22.000]  感謝贊美主,
[00:14:22.000 --> 00:14:26.000]  神愛世人。
[00:14:26.000 --> 00:14:29.000]  簡單的宣佈說明了神的本質,
[00:14:29.000 --> 00:14:32.000]  今天沒有一個人,
[00:14:32.000 --> 00:14:35.000]  在遇見神的當中,
[00:14:35.000 --> 00:14:38.000]  沒有經歷過神的愛。
[00:14:38.000 --> 00:14:40.000]  我們可以在悲傷的當中遇見神,
[00:14:40.000 --> 00:14:44.000]  但是神的愛仍然是明顯。
[00:14:44.000 --> 00:14:46.000]  我們可以在喜樂的當中遇見神,
[00:14:46.000 --> 00:14:48.000]  但是神的愛還是明顯。
[00:14:48.000 --> 00:14:52.000]  我們可以在流淚認罪的過程當中,
[00:14:52.000 --> 00:14:53.000]  明白神,
[00:14:53.000 --> 00:14:56.000]  仍然神缺這一份不改變的愛,
[00:14:56.000 --> 00:14:58.000]  顯露在我們身上。
[00:14:58.000 --> 00:15:00.000]  第二個,
[00:15:00.000 --> 00:15:06.000]  神甚愛這個世上的人。
[00:15:06.000 --> 00:15:13.000]  神愛甚愛這個世上的人。
[00:15:13.000 --> 00:15:16.000]  神的愛不僅僅是一個空洞的,
[00:15:16.000 --> 00:15:21.000]  不僅僅是一個我們所說的空洞的想法,
[00:15:21.000 --> 00:15:24.000]  他說具體的可以看出來,
[00:15:24.000 --> 00:15:27.000]  從他的愛子耶穌基督當中看出來,
[00:15:27.000 --> 00:15:29.000]  約翰福音十三章第一節,
[00:15:29.000 --> 00:15:30.000]  一月節以前,
[00:15:30.000 --> 00:15:33.000]  耶穌知道自己離世歸附的時候到了,
[00:15:33.000 --> 00:15:39.000]  祂既然愛世間屬至的人,
[00:15:39.000 --> 00:15:44.000]  祂就愛他們到底。
[00:15:44.000 --> 00:15:49.000]  到底這個字原文的意思就是至終的意思,
[00:15:49.000 --> 00:15:51.000]  終點的意思。
[00:15:51.000 --> 00:15:55.000]  這個字不單單是講到時間的終點,
[00:15:55.000 --> 00:15:57.000]  是講到意義的終點。
[00:15:57.000 --> 00:16:00.000]  原來神的心腸就這樣子顯露出來,
[00:16:00.000 --> 00:16:04.000]  神不僅僅在時間的當中追趕我們,
[00:16:04.000 --> 00:16:05.000]  來找我們,
[00:16:05.000 --> 00:16:07.000]  來讓我們回到天父的懷裡面,
[00:16:07.000 --> 00:16:10.000]  祂在意義的當中要找到我們,
[00:16:10.000 --> 00:16:12.000]  直到我們成為祂的兒女為子,
[00:16:12.000 --> 00:16:15.000]  祂不會放下祂的腳步。
[00:16:15.000 --> 00:16:18.000]  約翰就用了這個到底的字,
[00:16:18.000 --> 00:16:22.000]  來描述這個上帝的心腸。
[00:16:22.000 --> 00:16:24.000]  神的愛雖然沒有條件,
[00:16:24.000 --> 00:16:27.000]  但是神的愛絕對有目的。
[00:16:27.000 --> 00:16:29.000]  所以因著這個緣故,
[00:16:29.000 --> 00:16:32.000]  神創造的萬有的當中,
[00:16:32.000 --> 00:16:35.000]  雖然透過這個我們不能夠明白的,
[00:16:35.000 --> 00:16:40.000]  這個空虛運動的過程當中來被創造,
[00:16:40.000 --> 00:16:44.000]  但是當中卻灌滿了神自己的目的。
[00:16:44.000 --> 00:16:45.000]  因為這個緣故,
[00:16:45.000 --> 00:16:47.000]  神呼叫了亞伯拉罕,
[00:16:47.000 --> 00:16:50.000]  神在當中呼叫那些貧窮的人,
[00:16:50.000 --> 00:16:52.000]  神要在當中呼喚那些的人,
[00:16:52.000 --> 00:16:55.000]  甚至於在當中神揀選一些人,
[00:16:55.000 --> 00:16:57.000]  裝備這些人在教會裡面,
[00:16:57.000 --> 00:17:01.000]  讓信主的兒女們能夠明白如何使用恩賜,
[00:17:01.000 --> 00:17:07.000]  為了我們成為傳遞愛的主角。
[00:17:07.000 --> 00:17:11.000]  原來神的使命福分離不開他,
[00:17:11.000 --> 00:17:15.000]  因為他的確有目的的愛。
[00:17:15.000 --> 00:17:19.000]  今天我們不能夠領受神更深的愛,
[00:17:19.000 --> 00:17:23.000]  是因為我們忘記了神的愛有目的。
[00:17:23.000 --> 00:17:28.000]  神的愛不是一個感情的愛,
[00:17:28.000 --> 00:17:33.000]  神的愛是至終的愛,到底的愛。
[00:17:33.000 --> 00:17:35.000]  你能夠領受嗎?
[00:17:35.000 --> 00:17:38.000]  你能夠領受神原來在你人生裡面,
[00:17:38.000 --> 00:17:40.000]  環繞著種種的經驗,
[00:17:40.000 --> 00:17:43.000]  這些經驗的總結,
[00:17:43.000 --> 00:17:46.000]  乃是讓我們更深的明白,
[00:17:46.000 --> 00:17:51.000]  他要收納我們成為他的兒女。
[00:17:51.000 --> 00:17:57.000]  神愛世人,甚至於,甚至於。
[00:17:57.000 --> 00:17:59.000]  在經文裡面沒有講得非常清楚,
[00:17:59.000 --> 00:18:03.000]  但是神卻具體的把他的愛子賜給我們。
[00:18:03.000 --> 00:18:05.000]  原來神的愛源於他的子義。
[00:18:05.000 --> 00:18:07.000]  約伯集四十二章,
[00:18:07.000 --> 00:18:11.000]  經歷過神的改變生命當中調整的時候,
[00:18:11.000 --> 00:18:14.000]  約伯回答耶華說,
[00:18:14.000 --> 00:18:17.000]  我知道你萬事都能,
[00:18:17.000 --> 00:18:22.000]  你的子義不能阻擋。
[00:18:22.000 --> 00:18:25.000]  約伯領會了這個的心意,
[00:18:25.000 --> 00:18:29.000]  原來神的心意乃是愛的心意。
[00:18:29.000 --> 00:18:32.000]  所以不管我們今天用任何的角度來看神,
[00:18:32.000 --> 00:18:34.000]  你說神不公平,
[00:18:34.000 --> 00:18:36.000]  你說神不能車渡,
[00:18:36.000 --> 00:18:38.000]  你說神不仁義,
[00:18:38.000 --> 00:18:40.000]  你說這個世界當中沒有真神,
[00:18:40.000 --> 00:18:43.000]  不管我們的思想如何,
[00:18:43.000 --> 00:18:46.000]  神的子義永定在天,
[00:18:46.000 --> 00:18:48.000]  他的子義乃是愛的子義。
[00:18:48.000 --> 00:18:52.000]  所以因著發於神的子義顯露出來這種愛,
[00:18:52.000 --> 00:18:58.000]  一定會推幹了我們進到神的這個了解裡面。
[00:18:58.000 --> 00:19:02.000]  神的愛沒有辦法阻擋。
[00:19:02.000 --> 00:19:06.000]  所以今天不管我們今天在哪一個的環境裡面,
[00:19:06.000 --> 00:19:08.000]  你說我搬了一個家,
[00:19:08.000 --> 00:19:10.000]  離開了一個教會,
[00:19:10.000 --> 00:19:13.000]  或者我不再親近上帝,
[00:19:13.000 --> 00:19:16.000]  上帝能觸摸你嗎?
[00:19:16.000 --> 00:19:18.000]  神絕對能夠觸摸你。
[00:19:18.000 --> 00:19:20.000]  神的愛源於他的子義,
[00:19:20.000 --> 00:19:22.000]  他的子義不改變,
[00:19:22.000 --> 00:19:26.000]  他的子義永定會領到你的身上。
[00:19:26.000 --> 00:19:31.000]  所以今天若是你有一個迷失的兒子女兒,
[00:19:31.000 --> 00:19:32.000]  一個師父,
[00:19:32.000 --> 00:19:34.000]  一個迷失的叔叔,
[00:19:34.000 --> 00:19:36.000]  一個迷失的朋友,
[00:19:36.000 --> 00:19:41.000]  你好好在神的面前再次的體會這個經文的重要性。
[00:19:41.000 --> 00:19:43.000]  因為沒有一個視力能力,
[00:19:43.000 --> 00:19:47.000]  能夠阻隔神的子義來到這個世上,
[00:19:47.000 --> 00:19:49.000]  願你的國降臨,
[00:19:49.000 --> 00:19:52.000]  願你的子義行在地上,
[00:19:52.000 --> 00:19:55.000]  如同行在天上。
[00:19:55.000 --> 00:19:59.000]  在以下書的第九章第七節,
[00:19:59.000 --> 00:20:02.000]  這樣預言這一位的君王耶穌基督,
[00:20:02.000 --> 00:20:05.000]  他的政權和平安必加征無窮,
[00:20:05.000 --> 00:20:09.000]  他必在大位的寶座上治理他的國,
[00:20:09.000 --> 00:20:12.000]  以公平公義使國堅定穩固,
[00:20:12.000 --> 00:20:14.000]  從今直到永遠,
[00:20:14.000 --> 00:20:21.000]  耶和華萬軍耶華的熱心必成就這個事情。
[00:20:21.000 --> 00:20:23.000]  原來神上自此保證說,
[00:20:23.000 --> 00:20:25.000]  這個得救的計劃,
[00:20:25.000 --> 00:20:27.000]  這個沒有結束的心願,
[00:20:27.000 --> 00:20:30.000]  一定會領導他的百姓,
[00:20:30.000 --> 00:20:33.000]  領導那一些離開神愛的人,
[00:20:33.000 --> 00:20:35.000]  領導這個敗壞的世界裡面,
[00:20:35.000 --> 00:20:37.000]  你放心好了,
[00:20:37.000 --> 00:20:41.000]  你放心好。
[00:20:41.000 --> 00:20:46.000]  連保羅經歷到神沒有間斷的愛,
[00:20:46.000 --> 00:20:48.000]  他也這樣子說,
[00:20:48.000 --> 00:20:54.000]  然而靠著愛我們的主,在一切的世上,
[00:20:54.000 --> 00:20:57.000]  我們已經得勝有餘,
[00:20:57.000 --> 00:20:59.000]  因為我們深深的相信,
[00:20:59.000 --> 00:21:02.000]  無論是死亡,是生,是天世,
[00:21:02.000 --> 00:21:04.000]  是掌權的,是有能的,
[00:21:04.000 --> 00:21:06.000]  是現在的,是將來的事,
[00:21:06.000 --> 00:21:09.000]  是高處,是低處,是別的受造之物,
[00:21:09.000 --> 00:21:14.000]  並不能叫我們與神的愛隔絕,
[00:21:14.000 --> 00:21:18.000]  因為這愛已經顯露在我們主耶穌基督的裡面,
[00:21:18.000 --> 00:21:20.000]  感謝讚美主,
[00:21:20.000 --> 00:21:23.000]  神基督扶持著我們,
[00:21:23.000 --> 00:21:28.000]  推開了所有世界抵擋神愛的這種勢力,
[00:21:28.000 --> 00:21:31.000]  他在當中尋找黑暗當中的人,
[00:21:31.000 --> 00:21:39.000]  在當中他的旨意顯露在人間,
[00:21:39.000 --> 00:21:41.000]  感謝讚美主,
[00:21:41.000 --> 00:21:44.000]  我們還對神的愛有所懷疑嗎?
[00:21:44.000 --> 00:21:48.000]  神拿堅定的愛源於他的旨意,
[00:21:48.000 --> 00:21:55.000]  沒有一個人阻難,
[00:21:55.000 --> 00:21:58.000]  曾經有一個福音的偉人,
[00:21:58.000 --> 00:22:06.000]  他一生的裡面特別為到他還沒有信主的朋友禱告,
[00:22:06.000 --> 00:22:16.000]  曾經有記載說這個牧者為到這些世上的他的親友禱告了有五萬次,
[00:22:16.000 --> 00:22:21.000]  到了他離開這個世上的那個時候,
[00:22:21.000 --> 00:22:26.000]  他五個帶頭的人有四個信主,
[00:22:26.000 --> 00:22:30.000]  但是其中還有一個還沒有信主,
[00:22:30.000 --> 00:22:32.000]  他就睡了,
[00:22:32.000 --> 00:22:34.000]  他就睡了,
[00:22:34.000 --> 00:22:39.000]  就在這個牧者在安息禮拜的時候,
[00:22:39.000 --> 00:22:41.000]  這個人來了,
[00:22:41.000 --> 00:22:44.000]  參加了安息禮拜,
[00:22:44.000 --> 00:22:51.000]  就在安息禮拜的當中流淚認罪悔改,
[00:22:51.000 --> 00:22:53.000]  接受神,
[00:22:53.000 --> 00:22:56.000]  神的愛是追趕的愛,
[00:22:56.000 --> 00:22:59.000]  因為神的愛定義,
[00:22:59.000 --> 00:23:01.000]  他要救你,
[00:23:01.000 --> 00:23:03.000]  救你的一家,
[00:23:03.000 --> 00:23:09.000]  沒有一個難處阻擋神在當中愛,
[00:23:09.000 --> 00:23:13.000]  原來神在背後的裡面給我們看見一件事情,
[00:23:13.000 --> 00:23:18.000]  就是神在愛的裡面產生了一個我們不能夠明白的犧牲,
[00:23:18.000 --> 00:23:21.000]  這裡說明兩種的犧牲,
[00:23:21.000 --> 00:23:25.000]  第一個就是神面對著這個世界,
[00:23:25.000 --> 00:23:27.000]  很不可愛的世界,
[00:23:27.000 --> 00:23:31.000]  他竟然願意把他的愛子拆到世界來,
[00:23:31.000 --> 00:23:34.000]  這一種是至終的犧牲,
[00:23:34.000 --> 00:23:38.000]  父與子因做罪的緣故有所隔隔,
[00:23:38.000 --> 00:23:41.000]  父親產生了極大的孤單,
[00:23:41.000 --> 00:23:46.000]  要承受罪人所有一切的罪單,
[00:23:46.000 --> 00:23:49.000]  原來這個是神在當中,
[00:23:49.000 --> 00:23:53.000]  所給我們看見愛中的犧牲,
[00:23:53.000 --> 00:23:55.000]  今天我們不單止信了耶穌,
[00:23:55.000 --> 00:23:58.000]  就有了天國的路票,
[00:23:58.000 --> 00:24:01.000]  細心的想一下神對你的愛,
