
[00:00:00.000 --> 00:00:05.000]  我們在這幾個月都是有一個主題
[00:05:45.000 --> 00:05:47.000]  這個寶劍是中文的翻譯
[00:05:47.000 --> 00:05:50.000]  但其實原來的意思是怎樣呢?
[00:05:50.000 --> 00:05:55.000]  是短劍的意思
[00:05:55.000 --> 00:05:57.000]  保羅在這裏所提的
[00:05:57.000 --> 00:06:02.000]  就是我們要有聖靈的短劍
[00:06:02.000 --> 00:06:06.000]  拿著聖靈的短劍
[00:06:06.000 --> 00:06:09.000]  短劍有什麼作用呢?
[00:06:09.000 --> 00:06:10.000]  很有趣的
[00:06:10.000 --> 00:06:11.000]  在這裏所講的
[00:06:11.000 --> 00:06:15.000]  不是講到長的劍
[00:06:15.000 --> 00:06:17.000]  而是短劍
[00:06:17.000 --> 00:06:20.000]  因為當有短劍在身的時候
[00:06:20.000 --> 00:06:22.000]  很重要的就是
[00:06:22.000 --> 00:06:24.000]  當你跟人肉搏的時候
[00:06:24.000 --> 00:06:27.000]  很近距離來爭戰的時候
[00:06:27.000 --> 00:06:31.000]  你的短劍是可攻可守
[00:06:31.000 --> 00:06:33.000]  你拿著長劍
[00:06:33.000 --> 00:06:38.000]  肉搏的時候似乎都不是很大作用
[00:06:38.000 --> 00:06:40.000]  當你近身搏鬥格鬥的時候
[00:06:40.000 --> 00:06:45.000]  短劍就很有用處了
[00:06:45.000 --> 00:06:48.000]  讓我們明白到當保羅所講的
[00:06:48.000 --> 00:06:50.000]  寶劍就是一個這樣的意思
[00:06:50.000 --> 00:06:54.000]  並且讓我們更加體會到
[00:06:54.000 --> 00:07:01.000]  寶劍、短劍帶有進攻的含義
[00:07:01.000 --> 00:07:03.000]  正如我剛才所講
[00:07:03.000 --> 00:07:07.000]  跟人格鬥的時候可守可攻
[00:07:07.000 --> 00:07:10.000]  所以你拿著寶劍的時候
[00:07:10.000 --> 00:07:13.000]  你是可以進攻的
[00:07:13.000 --> 00:07:17.000]  寶劍是一個進攻的武器
[00:07:17.000 --> 00:07:20.000]  為什麼我特別強調這一點呢?
[00:07:20.000 --> 00:07:23.000]  因為如果我們留意一下
[00:07:23.000 --> 00:07:27.000]  之前所提過的五角裝備的時候
[00:07:27.000 --> 00:07:32.000]  那五角裝備全部都是防守的
[00:07:32.000 --> 00:07:34.000]  有沒有留意到?
[00:07:34.000 --> 00:07:41.000]  當我們講到的帶子、護心鏡、鞋
[00:07:41.000 --> 00:07:44.000]  藤牌、頭盔
[00:07:44.000 --> 00:07:49.000]  這些都是防衛性的工具
[00:07:49.000 --> 00:07:51.000]  但唯有到了最後
[00:07:51.000 --> 00:07:54.000]  這個短劍的時候
[00:07:54.000 --> 00:07:57.000]  這個短劍當然可以有防守
[00:07:57.000 --> 00:07:58.000]  但更加重要
[00:07:58.000 --> 00:08:00.000]  它可以有進攻
[00:08:00.000 --> 00:08:04.000]  可以刺死敵人的作用
[00:08:04.000 --> 00:08:06.000]  所以我們不要忽略
[00:08:06.000 --> 00:08:10.000]  這個裝備的獨特性
[00:08:10.000 --> 00:08:14.000]  還有那種很有用的地方
[00:08:14.000 --> 00:08:16.000]  所以讓我們留意到
[00:08:16.000 --> 00:08:19.000]  這個寶劍、這個短劍的作用
[00:08:19.000 --> 00:08:20.000]  其中有一樣東西
[00:08:20.000 --> 00:08:23.000]  就是可以進攻敵人
[00:08:23.000 --> 00:08:25.000]  不單止防守
[00:08:25.000 --> 00:08:28.000]  並且有攻擊性
[00:08:28.000 --> 00:08:31.000]  令敵人敗退
[00:08:31.000 --> 00:08:34.000]  所以這個值得我們去留意
[00:08:34.000 --> 00:08:36.000]  講到這裡的時候
[00:08:36.000 --> 00:08:41.000]  我們真的不要忽略進攻的重要性
[00:08:41.000 --> 00:08:43.000]  為什麼我們這樣講?
[00:08:43.000 --> 00:08:46.000]  我們從比賽就知道
[00:08:46.000 --> 00:08:51.000]  特別是從一些球類的比賽運動
[00:08:51.000 --> 00:08:54.000]  我們就可以領會到這個道理
[00:08:54.000 --> 00:08:55.000]  當比賽
[00:08:55.000 --> 00:09:00.000]  當兩隊的籃球隊或者足球隊比賽的時候
[00:09:00.000 --> 00:09:03.000]  你有沒有發現到進攻是重要一點的呢?
[00:09:03.000 --> 00:09:08.000]  你死守,你失敗的機會是大很多
[00:09:08.000 --> 00:09:11.000]  所以有時候有些訊息告訴我們
[00:09:11.000 --> 00:09:15.000]  進攻就是最好的防守
[00:09:15.000 --> 00:09:16.000]  當你一直進攻的時候
[00:09:16.000 --> 00:09:18.000]  敵人就要防守
[00:09:18.000 --> 00:09:19.000]  當你進攻的時候
[00:09:19.000 --> 00:09:23.000]  你打敗敵人的機會就大很多
[00:09:23.000 --> 00:09:27.000]  我們還記得上世紀巴西隊
[00:09:27.000 --> 00:09:31.000]  幾十年前巴西隊的足球隊是很威猛的
[00:09:31.000 --> 00:09:35.000]  球王比利或者一些很有名的球星的時候
[00:09:35.000 --> 00:09:38.000]  大家都說贊譽到巴西球隊
[00:09:38.000 --> 00:09:40.000]  是一隊進攻的球隊
[00:09:40.000 --> 00:09:43.000]  這些森巴的腳法
[00:09:43.000 --> 00:09:44.000]  優美的腳法
[00:09:44.000 --> 00:09:46.000]  小組等等的時候
[00:09:46.000 --> 00:09:50.000]  打到敵人的球隊招架不住
[00:09:50.000 --> 00:09:53.000]  他們的進攻就水銀射地
[00:09:53.000 --> 00:09:56.000]  所以他們每每跟別人比賽的時候就贏了
[00:09:56.000 --> 00:10:03.000]  結果大家都知道他們拿了三屆世界盃的冠軍
[00:10:03.000 --> 00:10:04.000]  很高的榮譽
[00:10:04.000 --> 00:10:06.000]  這個雷米金杯等等
[00:10:06.000 --> 00:10:10.000]  就是說原來進攻是很重要
[00:10:10.000 --> 00:10:14.000]  所以今天我們的裝備不要少了這個東西
[00:10:14.000 --> 00:10:17.000]  除了有五樣講過的裝備
[00:10:17.000 --> 00:10:19.000]  不過是防禦性都很重要的
[00:10:19.000 --> 00:10:21.000]  但是我們還需要多加一個
[00:10:21.000 --> 00:10:23.000]  是短劍、寶劍
[00:10:23.000 --> 00:10:25.000]  既可防守
[00:10:25.000 --> 00:10:28.000]  更加重要的是可以進攻
[00:10:28.000 --> 00:10:30.000]  去進攻敵人
[00:10:30.000 --> 00:10:32.000]  使敵人敗退
[00:10:32.000 --> 00:10:38.000]  因為惡者很多時候都會攻擊屬主的人
[00:10:38.000 --> 00:10:42.000]  使他們在生命裏面有低沉低落
[00:10:42.000 --> 00:10:45.000]  他就很想我們不斷被他挨打
[00:10:45.000 --> 00:10:47.000]  但是當我們有神的話語
[00:10:47.000 --> 00:10:49.000]  有話語的寶劍的時候
[00:10:49.000 --> 00:10:54.000]  我們就會往往可以再一次重新振作起來
[00:10:54.000 --> 00:10:56.000]  進攻受敵
[00:10:56.000 --> 00:10:59.000]  所以保羅在這裏提醒
[00:10:59.000 --> 00:11:03.000]  基督徒還要有一個很重要的裝備
[00:11:03.000 --> 00:11:06.000]  就是拿著聖靈的寶劍
[00:11:06.000 --> 00:11:09.000]  這個短劍可以進攻
[00:11:09.000 --> 00:11:14.000]  究竟我們怎樣去進攻呢?
[00:11:14.000 --> 00:11:16.000]  又或者我們說拿著聖靈的寶劍
[00:11:16.000 --> 00:11:19.000]  究竟這個寶劍是指著什麼呢?
[00:11:19.000 --> 00:11:22.000]  當然保羅在這裏說的是一種屬靈的意思
[00:11:22.000 --> 00:11:27.000]  不是真的叫我們拿著短刀短劍去刺人
[00:11:27.000 --> 00:11:30.000]  所以當他說我們拿著聖靈的寶劍的時候
[00:11:30.000 --> 00:11:32.000]  他一定要告訴我們
[00:11:32.000 --> 00:11:34.000]  究竟是指著什麼呢?
[00:11:34.000 --> 00:11:36.000]  屬主的人
[00:11:36.000 --> 00:11:37.000]  基督的精兵
[00:11:37.000 --> 00:11:39.000]  拿著聖靈的寶劍
[00:11:39.000 --> 00:11:40.000]  是指著什麼呢?
[00:11:40.000 --> 00:11:42.000]  他就要解釋了
[00:11:42.000 --> 00:11:44.000]  保羅很清楚地描述
[00:11:44.000 --> 00:11:48.000]  就是神的道
[00:11:48.000 --> 00:11:52.000]  原來當我們說到寶劍 短劍的時候
[00:11:52.000 --> 00:11:53.000]  我們拿著的時候
[00:11:53.000 --> 00:11:59.000]  就是說我們是拿著有神的話語在我們生命裏面
[00:11:59.000 --> 00:12:01.000]  有神的道
[00:12:01.000 --> 00:12:03.000]  你就有短劍
[00:12:03.000 --> 00:12:04.000]  沒有神的道
[00:12:04.000 --> 00:12:06.000]  缺乏了神的道
[00:12:06.000 --> 00:12:12.000]  你就幾乎是說沒有劍去守護自己
[00:12:12.000 --> 00:12:17.000]  這樣的話你就往往處於一種捱打的狀態
[00:12:17.000 --> 00:12:19.000]  沒有神的道去進攻
[00:12:19.000 --> 00:12:22.000]  所以在這裏保羅就提醒我們
[00:12:22.000 --> 00:12:25.000]  聖靈的寶劍 短劍就是神的道
[00:12:25.000 --> 00:12:26.000]  神的話語
[00:12:26.000 --> 00:12:27.000]  換句話說
[00:12:27.000 --> 00:12:30.000]  當我們說拿著聖靈的寶劍的時候
[00:12:30.000 --> 00:12:33.000]  就是講到我們常常在生命裏面
[00:12:33.000 --> 00:12:34.000]  在心靈裏面
[00:12:34.000 --> 00:12:37.000]  我們都有話語的領受
[00:12:37.000 --> 00:12:39.000]  我們都有很好的上帝的道
[00:12:39.000 --> 00:12:41.000]  在我們生命裏面
[00:12:41.000 --> 00:12:43.000]  並且是活潑有力的
[00:12:43.000 --> 00:12:46.000]  不單止有力去防守
[00:12:46.000 --> 00:12:49.000]  更加有力的去進攻敵人
[00:12:49.000 --> 00:12:51.000]  我們有劍在手
[00:12:51.000 --> 00:12:53.000]  也就是有道在心
[00:12:53.000 --> 00:12:57.000]  在生命裏面的意義是相同的
[00:12:57.000 --> 00:12:58.000]  所以這是很重要的
[00:12:58.000 --> 00:13:00.000]  當我們說要有這個裝備的時候
[00:13:00.000 --> 00:13:04.000]  要掌握這句話的精髓
[00:13:04.000 --> 00:13:07.000]  我相信大家會回來教會久了
[00:13:07.000 --> 00:13:11.000]  都應該很清楚掌握到這個道理
[00:13:11.000 --> 00:13:13.000]  因為如果你回教會日子久
[00:13:13.000 --> 00:13:17.000]  侍奉又多 生活也豐富的時候
[00:13:17.000 --> 00:13:20.000]  你往往在教會的生活圈子裏面
[00:13:20.000 --> 00:13:22.000]  你都會聽到有時候
[00:13:22.000 --> 00:13:26.000]  我們教會有一些活動
[00:13:26.000 --> 00:13:29.000]  叫做寶劍練習
[00:13:29.000 --> 00:13:31.000]  都聽過了
[00:13:31.000 --> 00:13:33.000]  寶劍練習
[00:13:33.000 --> 00:13:35.000]  我想如果熟悉的
[00:13:35.000 --> 00:13:37.000]  你不會即時想到
[00:13:37.000 --> 00:13:40.000]  大家要拿一把真刀真劍回來的意思
[00:13:40.000 --> 00:13:43.000]  大家知道寶劍練習
[00:13:43.000 --> 00:13:46.000]  就是我們對神的話語的純熟
[00:13:46.000 --> 00:13:49.000]  我們要更多更多的練習一下
[00:13:49.000 --> 00:13:52.000]  怎樣熟讀神的話語
[00:13:52.000 --> 00:13:54.000]  熟悉的弟兄姊妹就知道是在說這個
[00:13:54.000 --> 00:13:55.000]  所以一說到寶劍練習
[00:13:55.000 --> 00:13:57.000]  就是對神的話語的掌握
[00:13:57.000 --> 00:13:59.000]  為什麼會這樣說呢
[00:13:59.000 --> 00:14:01.000]  我相信就是和這一節的經文有關
[00:14:01.000 --> 00:14:05.000]  聖靈的寶劍就是神的道
[00:14:05.000 --> 00:14:07.000]  所以弟兄姊妹要在團契生活
[00:14:07.000 --> 00:14:11.000]  小組或者主教學搞一些比賽
[00:14:11.000 --> 00:14:15.000]  都會用這種方式去熟習神的話語
[00:14:15.000 --> 00:14:17.000]  但是給一個好的名稱
[00:14:17.000 --> 00:14:19.000]  很聖經的含義
[00:14:19.000 --> 00:14:21.000]  就叫做寶劍練習
[00:14:21.000 --> 00:14:23.000]  所以我們要很清楚
[00:14:23.000 --> 00:14:26.000]  當我們說拿著聖靈的寶劍的時候
[00:14:26.000 --> 00:14:28.000]  讓我們真正的知道
[00:14:28.000 --> 00:14:30.000]  一個屬靈的軍裝的意思
[00:14:30.000 --> 00:14:34.000]  就是我們有話語在我們生命裏面
[00:14:34.000 --> 00:14:36.000]  在我們的心靈裏面
[00:14:36.000 --> 00:14:41.000]  這樣你就是有一個這樣的裝備
[00:14:41.000 --> 00:14:44.000]  那究竟在這裏
[00:14:44.000 --> 00:14:50.000]  神的道最精確的含義是什麼呢
[00:14:50.000 --> 00:14:53.000]  當保羅來到這個地方
[00:14:53.000 --> 00:14:57.000]  他說我們不單要戴著救恩的頭盔
[00:14:57.000 --> 00:14:59.000]  並且要拿著聖靈的寶劍
[00:14:59.000 --> 00:15:00.000]  就是神的道的時候
[00:15:00.000 --> 00:15:03.000]  究竟我們想具體知道
[00:15:03.000 --> 00:15:07.000]  什麼叫做神的道在保羅這裏的表示
[00:15:07.000 --> 00:15:11.000]  這個我也很想請姐妹特別留意
[00:15:11.000 --> 00:15:12.000]  為什麼呢
[00:15:12.000 --> 00:15:14.000]  因為保羅當他來到這裏
[00:15:14.000 --> 00:15:16.000]  他寫這句話的時候
[00:15:16.000 --> 00:15:18.000]  他用這個道的字
[00:15:18.000 --> 00:15:21.000]  是和一般其他的時候
[00:15:21.000 --> 00:15:23.000]  或者其他一些經文所用的道
[00:15:23.000 --> 00:15:27.000]  那個原文的表達是有點不同的
[00:15:27.000 --> 00:15:29.000]  所以所帶來的意思
[00:15:29.000 --> 00:15:32.000]  是更加值得我們反覆思量的
[00:15:32.000 --> 00:15:35.000]  我們很熟悉很多時候
[00:15:35.000 --> 00:15:38.000]  我們都講到上帝就是道
[00:15:38.000 --> 00:15:40.000]  主耶穌基督就是道
[00:15:40.000 --> 00:15:42.000]  我不知道大家知不知道
[00:15:42.000 --> 00:15:44.000]  在那些經文裏面
[00:15:44.000 --> 00:15:47.000]  當講到主耶穌是道
[00:15:47.000 --> 00:15:49.000]  基督是道的時候
[00:15:49.000 --> 00:15:52.000]  那個道的希臘文
[00:15:52.000 --> 00:15:56.000]  通常是用logos這個字
[00:15:56.000 --> 00:15:58.000]  我們有時候都聽得熟悉
[00:15:58.000 --> 00:15:59.000]  logos這個字
[00:15:59.000 --> 00:16:01.000]  就正如約翰福音一章一節那裏講到
[00:16:01.000 --> 00:16:03.000]  太初有道
[00:16:03.000 --> 00:16:04.000]  道與神同在
[00:16:04.000 --> 00:16:07.000]  道就是神
[00:16:07.000 --> 00:16:11.000]  這個就是講到
[00:16:11.000 --> 00:16:15.000]  太初的道那種的表達
[00:16:15.000 --> 00:16:18.000]  耶穌基督就是道
[00:16:18.000 --> 00:16:19.000]  logos
[00:16:19.000 --> 00:16:21.000]  但是如果我們說
[00:16:21.000 --> 00:16:22.000]  中文又是道
[00:16:22.000 --> 00:16:23.000]  這裏又是道
[00:16:23.000 --> 00:16:24.000]  保羅在這裏
[00:16:24.000 --> 00:16:25.000]  是不是都是logos呢
[00:16:25.000 --> 00:16:26.000]  不是
[00:16:26.000 --> 00:16:28.000]  原來我們發現
[00:16:28.000 --> 00:16:29.000]  原來保羅在這裏用的道
[00:16:29.000 --> 00:16:30.000]  和那個道不同
[00:16:30.000 --> 00:16:32.000]  當然意思都有很多相同的地方
[00:16:32.000 --> 00:16:34.000]  但是很獨特的
[00:16:34.000 --> 00:16:35.000]  原來在這一節的經文
[00:16:35.000 --> 00:16:36.000]  第十七節的時候
[00:16:36.000 --> 00:16:37.000]  他用這個道字
[00:16:37.000 --> 00:16:39.000]  他用了不是logos
[00:16:39.000 --> 00:16:41.000]  是rema這個字
[00:16:41.000 --> 00:16:43.000]  rema
[00:16:43.000 --> 00:16:45.000]  但是都是道
[00:16:45.000 --> 00:16:47.000]  當然這個rema這個道
[00:16:47.000 --> 00:16:49.000]  寬闊的含義都包括了
[00:16:49.000 --> 00:16:52.000]  上帝的道這樣的含義
[00:16:52.000 --> 00:16:53.000]  但是其實它還有一個
[00:16:53.000 --> 00:16:55.000]  很獨特的意思
[00:16:55.000 --> 00:16:57.000]  是在這裏的
[00:16:57.000 --> 00:16:59.000]  原來rema這個字
[00:16:59.000 --> 00:17:00.000]  當你真正的
[00:17:00.000 --> 00:17:02.000]  來到具體一點的翻譯的時候
[00:17:02.000 --> 00:17:04.000]  應該是話
[00:17:04.000 --> 00:17:07.000]  只是要說的話
[00:17:07.000 --> 00:17:10.000]  更加準確就是這樣
[00:17:10.000 --> 00:17:12.000]  就是說到這一種的活潑性
[00:17:12.000 --> 00:17:15.000]  上帝的話語的顯明
[00:17:15.000 --> 00:17:16.000]  你會發現
[00:17:16.000 --> 00:17:17.000]  不只是道logos的
[00:17:17.000 --> 00:17:18.000]  那種一般的含義
[00:17:18.000 --> 00:17:19.000]  寬闊的含義
[00:17:19.000 --> 00:17:21.000]  更加是在某種情境
[00:17:21.000 --> 00:17:23.000]  某種處境底下
[00:17:23.000 --> 00:17:26.000]  這些要說的話就走出來了
[00:17:26.000 --> 00:17:27.000]  所以他說
[00:17:27.000 --> 00:17:29.000]  你要拿著聖靈的寶劍就是神的道
[00:17:29.000 --> 00:17:30.000]  就是聖靈的寶劍
[00:17:30.000 --> 00:17:32.000]  短劍就在那個時刻裏面
[00:17:32.000 --> 00:17:35.000]  神的話的出現
[00:17:35.000 --> 00:17:38.000]  在我們生命裏面顯明
[00:17:38.000 --> 00:17:40.000]  走了出來
[00:17:40.000 --> 00:17:42.000]  而這一種的話
[00:17:42.000 --> 00:17:43.000]  就有一種特殊性
[00:17:43.000 --> 00:17:46.000]  就不是一般那種的道
[00:17:46.000 --> 00:17:47.000]  而是一種很特殊
[00:17:47.000 --> 00:17:49.000]  原來就是有神的話
[00:17:49.000 --> 00:17:51.000]  神的活潑的道
[00:17:51.000 --> 00:17:55.000]  在不同的場景底下去出現
[00:17:55.000 --> 00:17:57.000]  給我們有領袖
[00:17:57.000 --> 00:17:59.000]  然後去幫助我們
[00:17:59.000 --> 00:18:02.000]  面對種種的挑戰
[00:18:02.000 --> 00:18:04.000]  因為我們作為一個熟悉的軍人
[00:18:04.000 --> 00:18:06.000]  很多時候要面對不同的挑戰的時候
[00:18:06.000 --> 00:18:08.000]  你說短劍怎樣用
[00:18:08.000 --> 00:18:09.000]  神的道怎樣用
[00:18:09.000 --> 00:18:10.000]  都是很不同的
[00:18:10.000 --> 00:18:12.000]  所以這裡是說到
[00:18:12.000 --> 00:18:13.000]  剛才說的話的時候
[00:18:13.000 --> 00:18:15.000]  就是有一種特殊性的時候
[00:18:15.000 --> 00:18:16.000]  它那種彰顯
[00:18:16.000 --> 00:18:18.000]  可能是幫助我們有信心
[00:18:18.000 --> 00:18:19.000]  可能幫助我們有能力
[00:18:19.000 --> 00:18:21.000]  可能是有安慰的作用
[00:18:21.000 --> 00:18:23.000]  可能有提醒的作用
[00:18:23.000 --> 00:18:25.000]  或者可能有時候有督責的作用
[00:18:25.000 --> 00:18:28.000]  或者有時候有一種啟迪的作用
[00:18:28.000 --> 00:18:29.000]  但是這個正說的話
[00:18:29.000 --> 00:18:32.000]  就在不同的處境裏面走了出來
[00:18:32.000 --> 00:18:35.000]  我們領不領袖到這些話語
[00:18:35.000 --> 00:18:37.000]  然後成為一個短劍
[00:18:37.000 --> 00:18:38.000]  神的道
[00:18:38.000 --> 00:18:42.000]  去應對當前的環境呢?
[00:18:42.000 --> 00:18:44.000]  不單止有時候是防守
[00:18:44.000 --> 00:18:46.000]  更加有時候是
[00:18:46.000 --> 00:18:48.000]  可以用這些領袖的話語
[00:18:48.000 --> 00:18:50.000]  來進攻
[00:18:50.000 --> 00:18:52.000]  擊退敵人
[00:18:52.000 --> 00:18:53.000]  兄弟姐妹
[00:18:53.000 --> 00:18:56.000]  原來保羅在這裡所說的
[00:18:56.000 --> 00:18:58.000]  就是這樣的意思
[00:18:58.000 --> 00:19:00.000]  因此為什麼我們說
[00:19:00.000 --> 00:19:02.000]  這次這個題目
[00:19:02.000 --> 00:19:05.000]  是叫做領袖話語的生命呢?
[00:19:05.000 --> 00:19:06.000]  就是這樣的意思
[00:19:06.000 --> 00:19:08.000]  就是我們成為一個
[00:19:08.000 --> 00:19:09.000]  屬靈的軍人的時候
[00:19:09.000 --> 00:19:11.000]  我們其中一個裝備
[00:19:11.000 --> 00:19:14.000]  就是我們常常都有領袖到話語
[00:19:14.000 --> 00:19:17.000]  而這個話語成為了短劍
[00:19:17.000 --> 00:19:20.000]  去應對各種的處境
[00:19:20.000 --> 00:19:23.000]  所以當我們日常能夠領袖話語的時候
[00:19:23.000 --> 00:19:25.000]  這個就是我們常常有
[00:19:25.000 --> 00:19:29.000]  這個短劍的裝備了
[00:19:29.000 --> 00:19:31.000]  我們如果想清楚明白
[00:19:31.000 --> 00:19:34.000]  這個的作用
