
[00:00:00.000 --> 00:00:08.440]  二不所書正六章的訊息一直有關係連貫下去
[00:04:15.080 --> 00:04:17.080]  我們如果感覺不到
[00:04:17.080 --> 00:04:18.080]  是因為你感覺不到
[00:04:18.080 --> 00:04:20.080]  那為甚麼你感覺不到呢
[00:04:20.080 --> 00:04:21.080]  那就另一個問題了
[00:04:21.080 --> 00:04:25.080]  但是神愛我們是一定的事實
[00:04:25.080 --> 00:04:28.080]  所以我們要孝法神
[00:04:28.080 --> 00:04:30.080]  孝法神的美善
[00:04:30.080 --> 00:04:31.080]  祂的慈愛
[00:04:31.080 --> 00:04:32.080]  祂的良善
[00:04:32.080 --> 00:04:33.080]  祂的忍耐
[00:04:33.080 --> 00:04:35.080]  祂的犧牲很多
[00:04:35.080 --> 00:04:37.080]  數下去數不盡
[00:04:37.080 --> 00:04:39.080]  我們要孝法神
[00:04:39.080 --> 00:04:42.080]  呼應上天整章剛才所講那麼多
[00:04:42.080 --> 00:04:43.080]  怎樣凡事長進
[00:04:43.080 --> 00:04:46.080]  延於基督,怎樣脫去舊人穿上新人
[00:04:46.080 --> 00:04:48.080]  怎樣合一
[00:04:48.080 --> 00:04:50.080]  我們都是一個目標
[00:04:50.080 --> 00:04:51.080]  孝法神
[00:04:51.080 --> 00:04:53.080]  我們就可以做到上面那麼多的事
[00:04:53.080 --> 00:04:57.080]  接著再講一層愛心來行事
[00:04:57.080 --> 00:04:59.080]  這裡有些實際的事
[00:04:59.080 --> 00:05:02.080]  至於淫亂和一切的污穢貪婪
[00:05:02.080 --> 00:05:05.080]  在你們中間連提都不要提
[00:05:05.080 --> 00:05:08.080]  這樣才合聖徒的體統
[00:05:08.080 --> 00:05:11.080]  原來做基督徒有基督徒的體統
[00:05:11.080 --> 00:05:14.080]  現代很多的教會
[00:05:14.080 --> 00:05:17.080]  有一些過份心穎的基督教
[00:05:17.080 --> 00:05:22.080]  他們所做的做法
[00:05:22.080 --> 00:05:28.080]  或者在教會裡面的互相相交之間的行為等等
[00:05:28.080 --> 00:05:31.080]  有一些就覺得以前的教會太過露餅
[00:05:31.080 --> 00:05:33.080]  太過悶
[00:05:33.080 --> 00:05:36.080]  去到教會很沉悶
[00:05:36.080 --> 00:05:38.080]  很多規矩
[00:05:38.080 --> 00:05:43.080]  我自然有一些傳統的教會要去想一想
[00:05:43.080 --> 00:05:45.080]  有些事可以做好一點
[00:05:45.080 --> 00:05:48.080]  但是如果純粹因為這樣
[00:05:48.080 --> 00:05:49.080]  我們就要突破
[00:05:49.080 --> 00:05:50.080]  我們就要變化
[00:05:50.080 --> 00:05:51.080]  我們就要新
[00:05:51.080 --> 00:05:53.080]  我們就要活潑
[00:05:53.080 --> 00:05:55.080]  太過走另一個極端
[00:05:55.080 --> 00:05:58.080]  就好像鐘擺一樣擺在另一邊
[00:05:58.080 --> 00:06:01.080]  就要考慮這個準則
[00:06:01.080 --> 00:06:06.080]  究竟我們的行為是否合乎聖徒的體統
[00:06:06.080 --> 00:06:09.080]  是否合乎神兒女的體統
[00:06:09.080 --> 00:06:11.080]  這裡再仔細一點
[00:06:11.080 --> 00:06:15.080]  淫詞妄語戲笑的話多不相然
[00:06:15.080 --> 00:06:17.080]  這裡很嚴重
[00:06:17.080 --> 00:06:21.080]  去到一些我們很多人都覺得無所謂的不留心
[00:06:21.080 --> 00:06:24.080]  特別這個戲笑的話
[00:06:24.080 --> 00:06:27.080]  在英文裡面都應該是很近似的
[00:06:27.080 --> 00:06:29.080]  就是捉棋
[00:06:29.080 --> 00:06:31.080]  說笑都不好
[00:06:31.080 --> 00:06:37.080]  真是很悶的 說笑都不行
[00:06:37.080 --> 00:06:39.080]  這個要小心一點
[00:06:39.080 --> 00:06:42.080]  又不是完全不行
[00:06:42.080 --> 00:06:44.080]  有時候輕鬆一下那些是可以的
[00:06:44.080 --> 00:06:47.080]  但是我們要小心成為一個習慣的時候
[00:06:47.080 --> 00:06:48.080]  在人與人之間
[00:06:48.080 --> 00:06:50.080]  特別是弟兄姊妹之間
[00:06:50.080 --> 00:06:53.080]  經常都是說笑
[00:06:53.080 --> 00:06:56.080]  甚至乎在說笑裡面戲弄人
[00:06:56.080 --> 00:06:57.080]  嘲弄人
[00:06:57.080 --> 00:07:02.080]  或者你說笑的時候令別人有不好的感覺等等
[00:07:02.080 --> 00:07:04.080]  你要小心
[00:07:04.080 --> 00:07:06.080]  不是說說笑而已
[00:07:06.080 --> 00:07:08.080]  不是這樣就大大的
[00:07:08.080 --> 00:07:09.080]  嚴格來說
[00:07:09.080 --> 00:07:12.080]  說笑都不相宜
[00:07:12.080 --> 00:07:13.080]  聖經真的很好
[00:07:13.080 --> 00:07:15.080]  沒有說到絕對不行
[00:07:15.080 --> 00:07:17.080]  不相宜
[00:07:17.080 --> 00:07:19.080]  那你就要自己斟酌
[00:07:19.080 --> 00:07:23.080]  多少才是合宜呢
[00:07:23.080 --> 00:07:25.080]  我都是習慣輕鬆的
[00:07:25.080 --> 00:07:27.080]  他經常說笑
[00:07:27.080 --> 00:07:29.080]  你就要在神面前反思一下
[00:07:29.080 --> 00:07:32.080]  怎樣去到哪個地步要修煉一下呢
[00:07:32.080 --> 00:07:35.080]  聖經就說都不相宜
[00:07:35.080 --> 00:07:37.080]  你就不要去胡說
[00:07:37.080 --> 00:07:38.080]  修煉一下
[00:07:38.080 --> 00:07:39.080]  不要說那麼多笑
[00:07:39.080 --> 00:07:40.080]  淫詞妄語
[00:07:40.080 --> 00:07:44.080]  妄語是一些所謂不經大腦
[00:07:44.080 --> 00:07:46.080]  就隨口說的
[00:07:46.080 --> 00:07:48.080]  有些人都為自己辯護
[00:07:48.080 --> 00:07:49.080]  我人都很單純的
[00:07:49.080 --> 00:07:52.080]  我們有什麼說什麼直腸直肚
[00:07:52.080 --> 00:07:54.080]  又不是這樣大大的
[00:07:54.080 --> 00:07:56.080]  是不對的
[00:07:56.080 --> 00:07:57.080]  你完全不經大腦
[00:07:57.080 --> 00:07:59.080]  不考慮別人的感受
[00:07:59.080 --> 00:08:01.080]  自己喜歡說就說那些
[00:08:01.080 --> 00:08:03.080]  不相宜的
[00:08:03.080 --> 00:08:04.080]  聖徒的體統
[00:08:04.080 --> 00:08:07.080]  我們要在真理的範圍裡面
[00:08:07.080 --> 00:08:08.080]  來去無助我們
[00:08:08.080 --> 00:08:11.080]  怎樣去持神呢
[00:08:11.080 --> 00:08:12.080]  怎樣去持基督呢
[00:08:12.080 --> 00:08:14.080]  怎樣去眠於基督呢
[00:08:14.080 --> 00:08:17.080]  這些世人都覺得是很閒的
[00:08:17.080 --> 00:08:19.080]  人家在辦公室裡面說
[00:08:19.080 --> 00:08:24.080]  那些dirty jokes那些是不合聖徒體統
[00:08:24.080 --> 00:08:28.080]  我們作為主的信徒
[00:08:28.080 --> 00:08:30.080]  不能夠這樣
[00:08:30.080 --> 00:08:31.080]  淫詞妄語
[00:08:31.080 --> 00:08:33.080]  氣笑都不相宜
[00:08:33.080 --> 00:08:34.080]  相宜的
[00:08:34.080 --> 00:08:35.080]  好的
[00:08:35.080 --> 00:08:36.080]  總要承感激的話
[00:08:36.080 --> 00:08:38.080]  有些人就會被人批評
[00:08:38.080 --> 00:08:40.080]  整天都念口過怪口術
[00:08:40.080 --> 00:08:41.080]  是對的
[00:08:41.080 --> 00:08:42.080]  怪口術
[00:08:42.080 --> 00:08:43.080]  感謝神
[00:08:43.080 --> 00:08:44.080]  感謝主
[00:08:44.080 --> 00:08:45.080]  感恩
[00:08:45.080 --> 00:08:46.080]  感恩的我們要小心
[00:08:46.080 --> 00:08:48.080]  因為現在太多不信的人都感恩的
[00:08:48.080 --> 00:08:50.080]  你看到電視台裡面
[00:08:50.080 --> 00:08:51.080]  播出很多節目都感恩
[00:08:51.080 --> 00:08:53.080]  不知道是感誰的恩呢
[00:08:53.080 --> 00:08:54.080]  誰給他的恩呢
[00:08:54.080 --> 00:08:56.080]  之後他又不是信徒
[00:08:56.080 --> 00:08:59.080]  甚至乎什麼宗教都不信的
[00:08:59.080 --> 00:09:01.080]  他說感恩
[00:09:01.080 --> 00:09:03.080]  好像這樣說的時候
[00:09:03.080 --> 00:09:06.080]  令到他的人格高尚一點
[00:09:06.080 --> 00:09:07.080]  被大眾接受一點
[00:09:07.080 --> 00:09:08.080]  可能是這樣
[00:09:08.080 --> 00:09:10.080]  但這個是完全沒有意義
[00:09:10.080 --> 00:09:11.080]  兼且是誤導別人
[00:09:11.080 --> 00:09:13.080]  我們跟感恩就不同了
[00:09:13.080 --> 00:09:15.080]  你感謝父神的恩典
[00:09:15.080 --> 00:09:17.080]  感謝神給你的一切
[00:09:17.080 --> 00:09:19.080]  給你的一些看顧
[00:09:19.080 --> 00:09:20.080]  這樣就對了
[00:09:20.080 --> 00:09:22.080]  總要承感激的話
[00:09:22.080 --> 00:09:26.080]  因為這些淫亂污穢
[00:09:26.080 --> 00:09:29.080]  都在神的國裡面沒有份的
[00:09:29.080 --> 00:09:30.080]  這些大家都
[00:09:30.080 --> 00:09:31.080]  其實我搞得這麼快
[00:09:31.080 --> 00:09:33.080]  不是代表它不重要
[00:09:33.080 --> 00:09:35.080]  而是因為太多東西下面一直要說
[00:09:35.080 --> 00:09:37.080]  所以這些就好像略略這麼大
[00:09:37.080 --> 00:09:41.080]  回去自己再慢慢詳細地去咀嚼
[00:09:41.080 --> 00:09:45.080]  這些不要被人們虛浮的話
[00:09:45.080 --> 00:09:47.080]  來欺控
[00:09:47.080 --> 00:09:48.080]  這些事情
[00:09:48.080 --> 00:09:50.080]  神的憤怒會淋到他們
[00:09:50.080 --> 00:09:53.080]  所以你們不要與他們同火
[00:09:53.080 --> 00:09:56.080]  那些人如果他們有這樣的行為
[00:09:56.080 --> 00:09:58.080]  特別那些在工作上
[00:09:58.080 --> 00:10:00.080]  或者你經常接觸的
[00:10:00.080 --> 00:10:02.080]  都會有很多不信任的人
[00:10:02.080 --> 00:10:04.080]  聖經沒有叫我們跟他們斷絕來往
[00:10:04.080 --> 00:10:06.080]  我們仍然要跟他們來往
[00:10:06.080 --> 00:10:08.080]  有正常的社交
[00:10:08.080 --> 00:10:10.080]  但是那個界線
[00:10:10.080 --> 00:10:11.080]  那個深度去到哪裡
[00:10:11.080 --> 00:10:13.080]  我們要小心
[00:10:13.080 --> 00:10:16.080]  他們去到這些
[00:10:16.080 --> 00:10:18.080]  神不喜歡的事情的時候
[00:10:18.080 --> 00:10:21.080]  我們就不要與他們同火
[00:10:21.080 --> 00:10:25.080]  不要與他們在一起
[00:10:25.080 --> 00:10:27.080]  這樣就很不合群
[00:10:27.080 --> 00:10:29.080]  因為同一人到某個程度
[00:10:29.080 --> 00:10:31.080]  你是會被孤立的
[00:10:31.080 --> 00:10:32.080]  到某個程度
[00:10:32.080 --> 00:10:36.080]  你是會被人不喜歡你的
[00:10:36.080 --> 00:10:38.080]  那你就要衡量
[00:10:38.080 --> 00:10:41.080]  究竟你那些是不是到達了一個底線
[00:10:41.080 --> 00:10:43.080]  你不喜歡就不喜歡
[00:10:43.080 --> 00:10:45.080]  我寧願討神喜悅
[00:10:45.080 --> 00:10:46.080]  是不是這樣
[00:10:46.080 --> 00:10:51.080]  還是那些其實都可以去遷就的
[00:10:51.080 --> 00:10:53.080]  來遷就大家
[00:10:53.080 --> 00:10:56.080]  是一個很難的事情
[00:10:56.080 --> 00:10:58.080]  不過你有一個這樣的醒覺
[00:10:58.080 --> 00:11:00.080]  來交給神
[00:11:00.080 --> 00:11:02.080]  叫神帶領你給你聰明智慧
[00:11:02.080 --> 00:11:04.080]  慢慢就會學到
[00:11:04.080 --> 00:11:06.080]  沒有說一次過就可以
[00:11:06.080 --> 00:11:08.080]  但是這個我們一定要記住
[00:11:08.080 --> 00:11:11.080]  要是這樣
[00:11:11.080 --> 00:11:13.080]  我們從前是暗昧的
[00:11:13.080 --> 00:11:14.080]  現在是光明的
[00:11:14.080 --> 00:11:17.080]  這個就對應好像上一章說的
[00:11:17.080 --> 00:11:19.080]  我們舊人要出去
[00:11:19.080 --> 00:11:20.080]  要穿上新的
[00:11:20.080 --> 00:11:21.080]  同樣
[00:11:21.080 --> 00:11:22.080]  以前是暗昧的
[00:11:22.080 --> 00:11:23.080]  現在是光明的
[00:11:23.080 --> 00:11:27.080]  光明的果子
[00:11:27.080 --> 00:11:29.080]  良善的公義的誠實
[00:11:29.080 --> 00:11:30.080]  這些都是好的
[00:11:30.080 --> 00:11:35.080]  我們上去
[00:11:35.080 --> 00:11:36.080]  到這裏
[00:11:36.080 --> 00:11:37.080]  我們要謹慎行事
[00:11:37.080 --> 00:11:39.080]  不要穿愚昧人
[00:11:39.080 --> 00:11:40.080]  要穿智慧人
[00:11:40.080 --> 00:11:41.080]  有一個對比
[00:11:41.080 --> 00:11:43.080]  舊人新人
[00:11:43.080 --> 00:11:44.080]  黑暗光明
[00:11:44.080 --> 00:11:46.080]  愚昧智慧
[00:11:46.080 --> 00:11:47.080]  要愛惜光陰
[00:11:47.080 --> 00:11:48.080]  不要浪費時間
[00:11:48.080 --> 00:11:49.080]  不要煮那麼多飯
[00:11:49.080 --> 00:11:51.080]  這個我跟自己說的
[00:11:51.080 --> 00:11:53.080]  如果適合你
[00:11:53.080 --> 00:11:54.080]  你也要聽聽
[00:11:54.080 --> 00:11:55.080]  適合以前
[00:11:55.080 --> 00:11:57.080]  知道一下這個世界發生什麼事
[00:11:57.080 --> 00:11:58.080]  但是不要猜
[00:11:58.080 --> 00:12:02.080]  現今的世代是邪惡的
[00:12:02.080 --> 00:12:07.080]  如果看多些有關世界
[00:12:07.080 --> 00:12:08.080]  香港社會的新聞
[00:12:08.080 --> 00:12:10.080]  都覺得是越來越邪惡
[00:12:10.080 --> 00:12:11.080]  不要
[00:12:11.080 --> 00:12:12.080]  因為胡同人
[00:12:12.080 --> 00:12:13.080]  要知道自己的旨意是怎樣
[00:12:13.080 --> 00:12:14.080]  不要醉酒
[00:12:14.080 --> 00:12:16.080]  要被色情充滿
[00:12:16.080 --> 00:12:17.080]  又是一個對比
[00:12:17.080 --> 00:12:18.080]  舊人新人
[00:12:18.080 --> 00:12:19.080]  暗昧光明
[00:12:19.080 --> 00:12:20.080]  醉酒
[00:12:20.080 --> 00:12:21.080]  被色情充滿
[00:12:21.080 --> 00:12:23.080]  當他被色情充滿
[00:12:23.080 --> 00:12:24.080]  我們要小心
[00:12:24.080 --> 00:12:28.080]  不要放太多不正確的演繹
[00:12:28.080 --> 00:12:29.080]  順帶一提
[00:12:29.080 --> 00:12:31.080]  被色情充滿會怎樣呢
[00:12:31.080 --> 00:12:33.080]  就會自然地帶出
[00:12:33.080 --> 00:12:36.080]  用詩章頌詞靈歌
[00:12:36.080 --> 00:12:37.080]  被詩對唱
[00:12:37.080 --> 00:12:38.080]  口唱心舞的贊美傳
[00:12:38.080 --> 00:12:40.080]  重點是贊美傳
[00:12:40.080 --> 00:12:42.080]  被色情充滿
[00:12:42.080 --> 00:12:45.080]  就會將人的焦點
[00:12:45.080 --> 00:12:48.080]  移到歸陷神
[00:12:48.080 --> 00:12:49.080]  贊美神
[00:12:49.080 --> 00:12:50.080]  另外我們查經的時候
[00:12:50.080 --> 00:12:51.080]  亦都在查《至道行傳》
[00:12:51.080 --> 00:12:53.080]  有一段經文都要看看
[00:12:53.080 --> 00:12:54.080]  類似的
[00:12:54.080 --> 00:12:55.080]  去到色情充滿
[00:12:55.080 --> 00:12:59.080]  我們上一次查到四章三一節的時候
[00:12:59.080 --> 00:13:01.080]  就說彼得和約翰他們
[00:13:01.080 --> 00:13:03.080]  一班人討告完了
[00:13:03.080 --> 00:13:05.080]  聚會的地方就震動了
[00:13:05.080 --> 00:13:07.080]  他們就被性靈充滿
[00:13:07.080 --> 00:13:08.080]  然後是怎樣呢
[00:13:08.080 --> 00:13:11.080]  放膽講論神的道
[00:13:11.080 --> 00:13:13.080]  放膽去講論神的道
[00:13:13.080 --> 00:13:14.080]  去贊美神
[00:13:14.080 --> 00:13:16.080]  讓人們知道
[00:13:16.080 --> 00:13:18.080]  這個是性靈充滿
[00:13:18.080 --> 00:13:21.080]  會帶出的結果
[00:13:21.080 --> 00:13:22.080]  是丁丁所講的
[00:13:22.080 --> 00:13:24.080]  這個就是正面的
[00:13:24.080 --> 00:13:26.080]  我們回到正面
[00:13:26.080 --> 00:13:29.080]  凡事都要奉主的名
[00:13:29.080 --> 00:13:31.080]  要上上感謝父神
[00:13:31.080 --> 00:13:32.080]  凡事都是這樣
[00:13:32.080 --> 00:13:33.080]  好了到這裏了
[00:13:33.080 --> 00:13:35.080]  進入今日的主題
[00:13:35.080 --> 00:13:38.080]  要傳敬畏基督的心彼此信服
[00:13:38.080 --> 00:13:40.080]  你們作妻子的
[00:13:40.080 --> 00:13:42.080]  去到夫妻之道
[00:13:42.080 --> 00:13:45.080]  很具體的前面一兩章
[00:13:45.080 --> 00:13:47.080]  講了一些很大路的
[00:13:47.080 --> 00:13:48.080]  怎樣去轉變
[00:13:48.080 --> 00:13:50.080]  從舊人變成新人
[00:13:50.080 --> 00:13:52.080]  脫去舊人的衣服
[00:13:52.080 --> 00:13:54.080]  穿上新人的衣服
[00:13:54.080 --> 00:13:56.080]  從前是暗昧的
[00:13:56.080 --> 00:13:57.080]  現在是光明的了
[00:13:57.080 --> 00:13:59.080]  暗昧的行為不要做了
[00:13:59.080 --> 00:14:01.080]  現在是光明的人
[00:14:01.080 --> 00:14:02.080]  不要做愚昧人
[00:14:02.080 --> 00:14:04.080]  要做智慧的人
[00:14:04.080 --> 00:14:06.080]  不要醉酒
[00:14:06.080 --> 00:14:09.080]  在喝酒那裏糊糊塗塗
[00:14:09.080 --> 00:14:11.080]  浪費時間
[00:14:11.080 --> 00:14:12.080]  要被性靈充滿
[00:14:12.080 --> 00:14:14.080]  去贊美神
[00:14:14.080 --> 00:14:15.080]  去講論神的道
[00:14:15.080 --> 00:14:18.080]  讓人來接觸到神
[00:14:18.080 --> 00:14:20.080]  都是一個這樣的對比很大路
[00:14:20.080 --> 00:14:25.080]  去到由一些很實際的夫妻之道
[00:14:25.080 --> 00:14:28.080]  夫妻之道有很長時間要講
[00:14:28.080 --> 00:14:30.080]  今天用很短的時間
[00:14:30.080 --> 00:14:33.080]  兩位去講出一些很重要的真理
[00:14:33.080 --> 00:14:35.080]  一夫一妻制很奇怪
[00:14:35.080 --> 00:14:37.080]  你看完全世界
[00:14:37.080 --> 00:14:38.080]  大部份的地方
[00:14:38.080 --> 00:14:39.080]  文明的地方
[00:14:39.080 --> 00:14:41.080]  都是一夫一妻制的
[00:14:41.080 --> 00:14:42.080]  為什麼呢
[00:14:42.080 --> 00:14:45.080]  有很多人嘗試去突破這件事
[00:14:45.080 --> 00:14:47.080]  有很多特別有宗教背景的
[00:14:47.080 --> 00:14:49.080]  一夫多妻
[00:14:49.080 --> 00:14:51.080]  甚至要反移到異行的
[00:14:51.080 --> 00:14:53.080]  一妻多夫
[00:14:53.080 --> 00:14:56.080]  都有不同的人去嘗試
[00:14:56.080 --> 00:14:58.080]  結果出來是怎樣
[00:14:58.080 --> 00:14:59.080]  都是不成功
[00:14:59.080 --> 00:15:01.080]  或者就算他們強行來
[00:15:01.080 --> 00:15:03.080]  都不幸福
[00:15:03.080 --> 00:15:07.080]  一夫一妻制是神所定的
[00:15:07.080 --> 00:15:11.080]  有些經文很少人引用
[00:15:11.080 --> 00:15:13.080]  《瑪拉基書》二章十五節
[00:15:13.080 --> 00:15:17.080]  講到人怎樣待妻子
[00:15:17.080 --> 00:15:19.080]  有些鬼乍待妻子
[00:15:19.080 --> 00:15:21.080]  即是休妻那些
[00:15:21.080 --> 00:15:22.080]  在以前舊約
[00:15:22.080 --> 00:15:24.080]  那個鬼乍是甚麼呢
[00:15:24.080 --> 00:15:26.080]  借一些椅子休了她
[00:15:26.080 --> 00:15:27.080]  去別的地方
[00:15:27.080 --> 00:15:29.080]  即是男人的女人
[00:15:29.080 --> 00:15:31.080]  以鬼乍待妻子
[00:15:31.080 --> 00:15:33.080]  《瑪拉基》得到神的啟示
[00:15:33.080 --> 00:15:34.080]  怎樣講呢
[00:15:34.080 --> 00:15:38.080]  雖然神有零的餘力能做多人
[00:15:38.080 --> 00:15:42.080]  他不是單做一人嗎
[00:15:42.080 --> 00:15:44.080]  為何只做一人呢
[00:15:44.080 --> 00:15:50.080]  乃其他願意人不見情的候約
[00:15:50.080 --> 00:15:52.080]  所以當緊守你們的心
[00:15:52.080 --> 00:15:54.080]  以前是男士的社會
[00:15:54.080 --> 00:15:56.080]  大部份都跟男士講
[00:15:56.080 --> 00:15:58.080]  男人你們要緊守你們的心
[00:15:58.080 --> 00:16:01.080]  不要貪慕外面那些
[00:16:01.080 --> 00:16:03.080]  年輕貌美的女兒
[00:16:03.080 --> 00:16:06.080]  來去休了你那些中康之妻
[00:16:06.080 --> 00:16:10.080]  誰也不可以用鬼乍待幼年所娶的妻
[00:16:10.080 --> 00:16:13.080]  神做一人這個意思
[00:16:13.080 --> 00:16:14.080]  如果不是
[00:16:14.080 --> 00:16:15.080]  做了阿當夏娃兩人
[00:16:15.080 --> 00:16:17.080]  那不是正經的
[00:16:17.080 --> 00:16:19.080]  一人是指一個男人一個女人
[00:16:19.080 --> 00:16:22.080]  然後神說你們兩個要結合
[00:16:22.080 --> 00:16:25.080]  生兒育女眾多
[00:16:25.080 --> 00:16:27.080]  為何只做一個呢
[00:16:27.080 --> 00:16:29.080]  這裏有個答案
