
[00:00:00.000 --> 00:00:03.000]  很高興再一次在港台與大家見面
[00:01:55.000 --> 00:01:58.000]  神就把他帶到一個花園裡面
[00:01:58.000 --> 00:02:01.000]  那神說這裡是花園的入口
[00:02:01.000 --> 00:02:03.000]  這裡是花園的入口
[00:02:03.000 --> 00:02:04.000]  那你現在進去
[00:02:04.000 --> 00:02:06.000]  那你現在進去
[00:02:06.000 --> 00:02:08.000]  你就選一朵花
[00:02:08.000 --> 00:02:10.000]  那你就選擇一朵花
[00:02:10.000 --> 00:02:12.000]  就說是植物吧
[00:02:12.000 --> 00:02:15.000]  那你就再出來
[00:02:15.000 --> 00:02:17.000]  那你就再出來
[00:02:17.000 --> 00:02:20.000]  我給你無限量的時間去選
[00:02:20.000 --> 00:02:23.000]  我給你無限量的時間去選
[00:02:23.000 --> 00:02:24.000]  但是有兩個條件
[00:02:24.000 --> 00:02:25.000]  只有兩個條件
[00:02:25.000 --> 00:02:27.000]  你摘了之後不可以放下
[00:02:27.000 --> 00:02:28.000]  不可以再改變主意
[00:02:28.000 --> 00:02:29.000]  你摘了之後
[00:02:29.000 --> 00:02:31.000]  你就不可以再把它放下
[00:02:31.000 --> 00:02:32.000]  不可以改變主意
[00:02:32.000 --> 00:02:34.000]  第二個條件你不可以回頭
[00:02:34.000 --> 00:02:35.000]  你也不能再回頭
[00:02:35.000 --> 00:02:37.000]  你在正門進就在後門出
[00:02:37.000 --> 00:02:40.000]  你要從正面進來
[00:02:40.000 --> 00:02:41.000]  就從後門出去
[00:02:41.000 --> 00:02:42.000]  那我就在後門等你
[00:02:42.000 --> 00:02:44.000]  我就在後門等你
[00:02:44.000 --> 00:02:47.000]  那弟兄就進了這個花園裡面
[00:02:47.000 --> 00:02:49.000]  這位弟兄就進去了這個花園裡
[00:02:49.000 --> 00:02:54.000]  那就隔了若干的時間
[00:02:54.000 --> 00:02:56.000]  那神就很耐性的
[00:02:56.000 --> 00:02:57.000]  神就很耐性的
[00:02:57.000 --> 00:02:58.000]  我終於從後門出來了
[00:02:58.000 --> 00:03:00.000]  終於他就從後門出來
[00:03:00.000 --> 00:03:01.000]  那神就已經在等著他了
[00:03:01.000 --> 00:03:04.000]  神就在那邊等著他
[00:03:04.000 --> 00:03:06.000]  那神就說選好了是不是
[00:03:06.000 --> 00:03:09.000]  神就問他你選了嗎
[00:03:09.000 --> 00:03:10.000]  但是他兩手空空的
[00:03:10.000 --> 00:03:12.000]  可是他兩手是空空的
[00:03:12.000 --> 00:03:13.000]  他選不到
[00:03:13.000 --> 00:03:15.000]  那神就說選不到
[00:03:15.000 --> 00:03:16.000]  裡面有很多花
[00:03:16.000 --> 00:03:19.000]  神就說很多花在裡面
[00:03:19.000 --> 00:03:20.000]  為什麼你選不到呢
[00:03:20.000 --> 00:03:22.000]  我也看見很多花很漂亮
[00:03:22.000 --> 00:03:26.000]  前面那些更加漂亮
[00:03:26.000 --> 00:03:28.000]  所以我就不摘
[00:03:28.000 --> 00:03:32.000]  我正在走的時候
[00:03:32.000 --> 00:03:35.000]  就看見有一些比較漂亮的
[00:03:35.000 --> 00:03:38.000]  他一邊走一邊走就到了出口
[00:03:38.000 --> 00:03:41.000]  你又不給我回頭去
[00:03:41.000 --> 00:03:43.000]  你又不給我改變主意
[00:03:43.000 --> 00:03:45.000]  所以我就什麼都選不到
[00:03:45.000 --> 00:03:47.000]  那我就什麼都選不到
[00:03:47.000 --> 00:03:49.000]  神說你這樣我當然選不到
[00:03:49.000 --> 00:03:50.000]  神說你這樣選法
[00:03:50.000 --> 00:03:52.000]  就當然選不到
[00:03:52.000 --> 00:03:54.000]  那神這次帶他去另外一個花園
[00:03:54.000 --> 00:03:56.000]  神就把他帶到另外一個花園
[00:03:56.000 --> 00:03:58.000]  我再給你一次機會選
[00:03:58.000 --> 00:04:00.000]  我就給你多一次機會去選
[00:04:00.000 --> 00:04:01.000]  你是終身大士
[00:04:01.000 --> 00:04:03.000]  是你的終身大士
[00:04:03.000 --> 00:04:04.000]  選老婆
[00:04:04.000 --> 00:04:05.000]  你是選老婆
[00:04:05.000 --> 00:04:07.000]  這次選不到就沒有了
[00:04:07.000 --> 00:04:08.000]  這輩子都
[00:04:08.000 --> 00:04:10.000]  你這一次再選不到的話
[00:04:10.000 --> 00:04:11.000]  就沒有機會了
[00:04:11.000 --> 00:04:12.000]  最後機會
[00:04:12.000 --> 00:04:13.000]  是最後的機會
[00:04:13.000 --> 00:04:14.000]  那他就進去選
[00:04:14.000 --> 00:04:15.000]  他就進去選
[00:04:15.000 --> 00:04:17.000]  不夠五分鐘就選了
[00:04:17.000 --> 00:04:19.000]  不到五分鐘他已經選到了
[00:04:19.000 --> 00:04:20.000]  從後門出來
[00:04:20.000 --> 00:04:22.000]  他又從後門出來
[00:04:22.000 --> 00:04:23.000]  神說你選了什麼
[00:04:23.000 --> 00:04:25.000]  神就問他你選了什麼
[00:04:25.000 --> 00:04:27.000]  他就拿著一個肥肥白白的白菜
[00:04:27.000 --> 00:04:31.000]  他就選到了一個白菜
[00:04:31.000 --> 00:04:32.000]  胖胖的
[00:04:32.000 --> 00:04:33.000]  奇貌不揚的白菜
[00:04:33.000 --> 00:04:35.000]  奇妙不揚的
[00:04:35.000 --> 00:04:36.000]  但又很肥美的
[00:04:36.000 --> 00:04:37.000]  白白淨的
[00:04:37.000 --> 00:04:39.000]  又胖胖白白的
[00:04:39.000 --> 00:04:40.000]  他說這次我不選了
[00:04:40.000 --> 00:04:42.000]  他說我現在就不選了
[00:04:42.000 --> 00:04:44.000]  進去見到這棵最好馬上拿走
[00:04:44.000 --> 00:04:45.000]  不再看了
[00:04:45.000 --> 00:04:47.000]  我看見最好就是這一棵
[00:04:47.000 --> 00:04:48.000]  我就把它拿走
[00:04:48.000 --> 00:04:50.000]  神說選老婆就是這樣
[00:04:50.000 --> 00:04:52.000]  那選老婆也是這樣子
[00:04:52.000 --> 00:04:53.000]  但我們不是看外在
[00:04:53.000 --> 00:04:55.000]  我們不要看外在
[00:04:55.000 --> 00:04:56.000]  我們看內在
[00:04:56.000 --> 00:04:57.000]  我們要看內在
[00:04:57.000 --> 00:04:59.000]  今天耶穌的這番話
[00:04:59.000 --> 00:05:02.000]  都跟內與外很有關係
[00:05:02.000 --> 00:05:04.000]  今天耶穌這番話
[00:05:04.000 --> 00:05:07.000]  也是跟內與外很有關係
[00:05:07.000 --> 00:05:09.000]  是跟心有關係
[00:05:09.000 --> 00:05:11.000]  是跟心有關係
[00:05:11.000 --> 00:05:13.000]  是跟腦也有關係
[00:05:13.000 --> 00:05:14.000]  也跟我們肚子有關係
[00:05:14.000 --> 00:05:16.000]  所以今天的題目就叫心知肚明
[00:05:16.000 --> 00:05:19.000]  所以我就提名他是心知肚明
[00:05:19.000 --> 00:05:21.000]  也就是告訴大家
[00:05:21.000 --> 00:05:22.000]  我就告訴大家
[00:05:22.000 --> 00:05:26.000]  當耶穌其實知道法利塞人
[00:05:26.000 --> 00:05:28.000]  他是心知肚明的
[00:05:28.000 --> 00:05:30.000]  其實他也知道
[00:05:30.000 --> 00:05:32.000]  法利塞人是心知肚明的
[00:05:32.000 --> 00:05:34.000]  其實他是很熟悉律法的
[00:05:34.000 --> 00:05:35.000]  他是很熟悉律法
[00:05:35.000 --> 00:05:37.000]  但他是行律法出來的
[00:05:37.000 --> 00:05:38.000]  他是行律法出來的
[00:05:38.000 --> 00:05:43.000]  但不代表他們的內心是純潔的
[00:05:43.000 --> 00:05:46.000]  不代表他內心是純正的
[00:05:46.000 --> 00:05:48.000]  只是外表而已
[00:05:48.000 --> 00:05:52.000]  我記得是若干年前
[00:05:52.000 --> 00:05:54.000]  我讀醫生的時候
[00:05:54.000 --> 00:05:57.000]  我以前剛念醫科的時候
[00:05:57.000 --> 00:05:58.000]  就告訴大家
[00:05:58.000 --> 00:06:00.000]  我今年畢業三十年了
[00:06:00.000 --> 00:06:03.000]  我畢業已經有三十年了
[00:06:03.000 --> 00:06:07.000]  讀人體學是我最重要的科目
[00:06:07.000 --> 00:06:09.000]  我念的是人體學
[00:06:09.000 --> 00:06:12.000]  我覺得是最多東西要記
[00:06:12.000 --> 00:06:13.000]  最難讀的一科
[00:06:13.000 --> 00:06:15.000]  是最難記的一科
[00:06:15.000 --> 00:06:19.000]  因為人體有多麼複雜
[00:06:19.000 --> 00:06:21.000]  因為人體有多麼複雜
[00:06:21.000 --> 00:06:23.000]  你做醫生沒理由不懂人體
[00:06:23.000 --> 00:06:24.000]  如果做醫生
[00:06:24.000 --> 00:06:26.000]  不可以不明白人體
[00:06:26.000 --> 00:06:28.000]  這是基本功夫
[00:06:28.000 --> 00:06:29.000]  那是基本的功夫
[00:06:29.000 --> 00:06:31.000]  所以入學第一、第二年
[00:06:31.000 --> 00:06:33.000]  就花很多時間讀這科目
[00:06:33.000 --> 00:06:35.000]  所以進學的第一、第二年
[00:06:35.000 --> 00:06:37.000]  就花很多時間讀這科目
[00:06:37.000 --> 00:06:40.000]  第一年就是從頸部下去讀
[00:06:40.000 --> 00:06:41.000]  全部讀完
[00:06:41.000 --> 00:06:44.000]  第一年就是從頸部下去讀
[00:06:44.000 --> 00:06:47.000]  第二年只是讀頭部
[00:06:47.000 --> 00:06:50.000]  第二年全部是念頭部
[00:06:50.000 --> 00:06:51.000]  頭部因為是最重要
[00:06:51.000 --> 00:06:53.000]  因為頭部是最重要
[00:06:53.000 --> 00:06:54.000]  也是最複雜
[00:06:54.000 --> 00:06:56.000]  所以花一年的時間
[00:06:56.000 --> 00:06:57.000]  只是讀頭部
[00:06:57.000 --> 00:06:59.000]  所以花一年的時間
[00:06:59.000 --> 00:07:00.000]  光是讀頭部
[00:07:00.000 --> 00:07:02.000]  最難記的部分就是腦部
[00:07:02.000 --> 00:07:04.000]  最難記的一部分
[00:07:04.000 --> 00:07:05.000]  就是腦部
[00:07:05.000 --> 00:07:06.000]  真的很難記
[00:07:06.000 --> 00:07:07.000]  是很難記的
[00:07:07.000 --> 00:07:08.000]  很多東西要讀
[00:07:08.000 --> 00:07:09.000]  很多東西要念
[00:07:09.000 --> 00:07:10.000]  非常複雜
[00:07:10.000 --> 00:07:11.000]  是非常複雜
[00:07:11.000 --> 00:07:13.000]  因為我們知道我們的情緒
[00:07:13.000 --> 00:07:16.000]  因為我們知道我們的情緒
[00:07:16.000 --> 00:07:17.000]  我們想什麼
[00:07:17.000 --> 00:07:18.000]  我們想什麼
[00:07:18.000 --> 00:07:20.000]  或者我們記得什麼
[00:07:20.000 --> 00:07:21.000]  我們記住的是什麼
[00:07:21.000 --> 00:07:23.000]  其實都是從腦裡發出來
[00:07:23.000 --> 00:07:25.000]  都是從腦袋裡發出來
[00:07:25.000 --> 00:07:27.000]  以前的人不知道
[00:07:27.000 --> 00:07:28.000]  以前的人都不知道
[00:07:28.000 --> 00:07:29.000]  以前的人以為是從心裡發出來
[00:07:29.000 --> 00:07:31.000]  以前的人以為是從心裡發出來
[00:07:31.000 --> 00:07:33.000]  所以我們經常有很多成語
[00:07:33.000 --> 00:07:35.000]  所以我們經常有很多成語
[00:07:35.000 --> 00:07:37.000]  又說心安理得
[00:07:37.000 --> 00:07:38.000]  又說心安理得
[00:07:38.000 --> 00:07:39.000]  又說心不在焉
[00:07:39.000 --> 00:07:40.000]  又說心不在焉
[00:07:40.000 --> 00:07:41.000]  心不在焉
[00:07:41.000 --> 00:07:42.000]  心不在焉不關你的心事
[00:07:42.000 --> 00:07:43.000]  心是用來心跳的
[00:07:43.000 --> 00:07:44.000]  心是用來心跳的
[00:07:44.000 --> 00:07:45.000]  是用來泵血的
[00:07:45.000 --> 00:07:46.000]  是用來泵血的
[00:07:46.000 --> 00:07:47.000]  心不在焉不關心的事
[00:07:47.000 --> 00:07:48.000]  心不在焉不關心的事
[00:07:48.000 --> 00:07:49.000]  但是我們一向
[00:07:49.000 --> 00:07:50.000]  無論是中國還是海外
[00:07:50.000 --> 00:07:52.000]  都是覺得心是很重要
[00:07:52.000 --> 00:07:55.000]  無論是海外還是在我們這裡
[00:07:55.000 --> 00:07:56.000]  都是說心是最重要
[00:07:56.000 --> 00:07:58.000]  其實我知道腦袋是最重要
[00:07:58.000 --> 00:07:59.000]  其實是腦袋最重要
[00:07:59.000 --> 00:08:01.000]  開心的心花怒放
[00:08:01.000 --> 00:08:02.000]  開心的心花怒放
[00:08:02.000 --> 00:08:04.000]  開心的時候你就心花怒放
[00:08:04.000 --> 00:08:07.000]  你說人家說話是口是心非
[00:08:07.000 --> 00:08:09.000]  你說人家說的是口是心非
[00:08:09.000 --> 00:08:11.000]  說那句跟你心想的是不同的
[00:08:11.000 --> 00:08:12.000]  說那句跟你心想的是不同的
[00:08:12.000 --> 00:08:14.000]  因為他說的跟你他的心所想的不一樣
[00:08:14.000 --> 00:08:15.000]  其實心不是在想的
[00:08:15.000 --> 00:08:17.000]  其實心不是在想的
[00:08:17.000 --> 00:08:19.000]  有些人就覺得肚子比較重要
[00:08:19.000 --> 00:08:20.000]  有些人就覺得肚子比較重要
[00:08:20.000 --> 00:08:21.000]  有些人就覺得肚子比較重要
[00:08:21.000 --> 00:08:22.000]  有些人就覺得肚子比較重要
[00:08:22.000 --> 00:08:23.000]  肚子是要用來吃東西的
[00:08:23.000 --> 00:08:24.000]  肚子是要用來吃東西的
[00:08:24.000 --> 00:08:27.000]  但是以前的人覺得肚子裡面就是你的心
[00:08:27.000 --> 00:08:28.000]  但是以前的人覺得肚子裡面就是你的心
[00:08:28.000 --> 00:08:30.000]  以前的人說肚子裡面就是心
[00:08:30.000 --> 00:08:31.000]  以前的人說肚子裡面就是心
[00:08:31.000 --> 00:08:33.000]  心是用來想東西的
[00:08:33.000 --> 00:08:34.000]  心是用來想東西的
[00:08:34.000 --> 00:08:36.000]  所以有沒有聽過牽腸掛肚這個字
[00:08:36.000 --> 00:08:37.000]  所以有沒有聽過牽腸掛肚這個字
[00:08:37.000 --> 00:08:39.000]  那有人說是牽腸掛肚
[00:08:39.000 --> 00:08:41.000]  你很想念一個人是牽腸掛肚
[00:08:41.000 --> 00:08:43.000]  牽腸掛肚
[00:08:43.000 --> 00:08:45.000]  其實跟肚子和腸是沒有關係的
[00:08:45.000 --> 00:08:49.000]  其實跟腸胃跟心沒有關係
[00:08:49.000 --> 00:08:50.000]  其實跟腸胃跟心沒有關係
[00:08:50.000 --> 00:08:52.000]  那如果你有很多疑問的話
[00:08:52.000 --> 00:08:53.000]  那如果你有很多疑問的話
[00:08:53.000 --> 00:08:55.000]  滿肚疑惑是不是
[00:08:55.000 --> 00:08:57.000]  那如果你有很多疑惑的話
[00:08:57.000 --> 00:08:58.000]  那如果你有很多疑惑的話
[00:08:58.000 --> 00:08:59.000]  你是說滿肚的疑惑
[00:08:59.000 --> 00:09:00.000]  你是說滿肚的疑惑
[00:09:00.000 --> 00:09:01.000]  其實跟肚子也沒有關係
[00:09:01.000 --> 00:09:03.000]  也是跟肚子沒有關係
[00:09:03.000 --> 00:09:04.000]  其實跟腦袋有關係
[00:09:04.000 --> 00:09:06.000]  是跟腦袋有關係的
[00:09:06.000 --> 00:09:07.000]  腦是很重要
[00:09:07.000 --> 00:09:09.000]  腦是很重要
[00:09:09.000 --> 00:09:12.000]  那你今天醫學昌明
[00:09:12.000 --> 00:09:13.000]  今天醫學昌明
[00:09:13.000 --> 00:09:17.000]  那你很多器官都壞了可以拿去換
[00:09:17.000 --> 00:09:20.000]  很多器官如果壞了就可以換
[00:09:20.000 --> 00:09:24.000]  以前我初初讀書的時候
[00:09:24.000 --> 00:09:26.000]  以前我初初讀書的時候
[00:09:26.000 --> 00:09:29.000]  是剛剛開始可以換肝臟
[00:09:29.000 --> 00:09:33.000]  是剛剛開始可以換肝臟
[00:09:33.000 --> 00:09:35.000]  因為肝臟是一個很複雜的器官
[00:09:35.000 --> 00:09:38.000]  因為肝臟是一個很複雜的器官
[00:09:38.000 --> 00:09:39.000]  因為肝臟是一個很複雜的器官
[00:09:39.000 --> 00:09:44.000]  但是現在換肝也不是很離奇的事
[00:09:44.000 --> 00:09:45.000]  但是現在換肝也不是很離奇的事
[00:09:45.000 --> 00:09:46.000]  現在就不一樣
[00:09:46.000 --> 00:09:47.000]  現在就不一樣
[00:09:47.000 --> 00:09:48.000]  不是很離奇的事
[00:09:48.000 --> 00:09:49.000]  成功率也很高
[00:09:49.000 --> 00:09:50.000]  成功率也很高
[00:09:50.000 --> 00:09:52.000]  換心臟也很多人換
[00:09:52.000 --> 00:09:54.000]  換心臟也很多人換
[00:09:54.000 --> 00:09:55.000]  換心臟也很多人換
[00:09:55.000 --> 00:09:56.000]  換心臟也很多人換
[00:09:56.000 --> 00:09:57.000]  所以如果你沒有心肝
[00:09:57.000 --> 00:09:58.000]  換心肝回來
[00:09:58.000 --> 00:09:59.000]  如果你沒有心肝的話
[00:09:59.000 --> 00:10:01.000]  也可以換一個心肝回來
[00:10:01.000 --> 00:10:02.000]  如果你黑心的話
[00:10:02.000 --> 00:10:03.000]  就可以換一個紅色的
[00:10:03.000 --> 00:10:05.000]  如果你黑心的話
[00:10:05.000 --> 00:10:06.000]  也可以換一個紅色的
[00:10:06.000 --> 00:10:07.000]  很多東西都可以換
[00:10:07.000 --> 00:10:08.000]  很多東西都可以換
[00:10:08.000 --> 00:10:09.000]  什麼東西都可以換回來
[00:10:09.000 --> 00:10:10.000]  什麼東西都可以換回來
[00:10:10.000 --> 00:10:11.000]  外表就去韓國換
[00:10:11.000 --> 00:10:12.000]  外表就去韓國換
[00:10:12.000 --> 00:10:13.000]  外表就去韓國換
[00:10:13.000 --> 00:10:14.000]  外表就去韓國換
[00:10:14.000 --> 00:10:15.000]  外表就去韓國換
[00:10:15.000 --> 00:10:16.000]  外表就去韓國換
[00:10:16.000 --> 00:10:17.000]  外表就去韓國換
[00:10:17.000 --> 00:10:18.000]  外表就去韓國換
[00:10:18.000 --> 00:10:19.000]  外表就去韓國換
[00:10:19.000 --> 00:10:20.000]  外表就去韓國換
[00:10:20.000 --> 00:10:21.000]  外表就去韓國換
[00:10:21.000 --> 00:10:22.000]  外表就去韓國換
[00:10:22.000 --> 00:10:23.000]  外表就去韓國換
[00:10:23.000 --> 00:10:24.000]  外表就去韓國換
[00:10:24.000 --> 00:10:28.000]  外表就去韓國換
[00:10:28.000 --> 00:10:29.000]  外表就去韓國換
[00:10:29.000 --> 00:10:30.000]  外表就去韓國換
[00:10:30.000 --> 00:10:31.000]  外表就去韓國換
[00:10:31.000 --> 00:10:32.000]  外表就去韓國換
[00:10:32.000 --> 00:10:33.000]  外表就去韓國換
[00:10:33.000 --> 00:10:34.000]  外表就去韓國換
[00:10:34.000 --> 00:10:35.000]  外表就去韓國換
[00:10:35.000 --> 00:10:36.000]  外表就去韓國換
[00:10:36.000 --> 00:10:37.000]  外表就去韓國換
[00:10:37.000 --> 00:10:38.000]  外表就去韓國換
[00:10:38.000 --> 00:10:39.000]  外表就去韓國換
[00:10:39.000 --> 00:10:40.000]  外表就去韓國換
[00:10:40.000 --> 00:10:41.000]  外表就去韓國換
[00:10:41.000 --> 00:10:42.000]  外表就去韓國換
[00:10:42.000 --> 00:10:43.000]  外表就去韓國換
[00:10:43.000 --> 00:10:44.000]  外表就去韓國換
[00:10:44.000 --> 00:10:45.000]  外表就去韓國換
[00:10:45.000 --> 00:10:46.000]  外表就去韓國換
[00:10:46.000 --> 00:10:47.000]  外表就去韓國換
[00:10:47.000 --> 00:10:48.000]  外表就去韓國換
[00:10:48.000 --> 00:10:49.000]  外表就去韓國換
[00:10:54.000 --> 00:10:56.000]  是人的性格情緒
[00:10:56.000 --> 00:10:57.000]  是你的性格
[00:10:57.000 --> 00:10:58.000]  是你的情緒
[00:10:58.000 --> 00:11:00.000]  你換了個腦就完全不是那個人了
[00:11:00.000 --> 00:11:01.000]  那如果你換了腦袋
[00:11:01.000 --> 00:11:03.000]  你完全不是同一個人
[00:11:03.000 --> 00:11:05.000]  那是很可怕的一件事
[00:11:05.000 --> 00:11:07.000]  那個人完全不同了
[00:11:07.000 --> 00:11:08.000]  那個人完全不一樣
[00:11:08.000 --> 00:11:12.000]  他記的東西不是你以前跟他經歷過的那些東西
[00:11:12.000 --> 00:11:15.000]  他所記的東西不是以前所經歷的
[00:11:15.000 --> 00:11:18.000]  你想想你老公如果換了個腦
[00:11:18.000 --> 00:11:20.000]  你想想看如果你的老公換了一個腦
[00:11:20.000 --> 00:11:23.000]  他記憶他以前那個女人那些東西
[00:11:23.000 --> 00:11:24.000]  不是跟你一起的
[00:11:24.000 --> 00:11:27.000]  他所記是以前的事不是現在的事
[00:11:27.000 --> 00:11:29.000]  那是不是帶來很多很多的問題
[00:11:29.000 --> 00:11:31.000]  那就帶來很多很多的問題
[00:11:31.000 --> 00:11:32.000]  所以我想神構造的腦這麼複雜
[00:11:32.000 --> 00:11:34.000]  都是不想我們亂換了它
[00:11:34.000 --> 00:11:38.000]  神構造這個腦袋就是不想我們把腦袋放掉
[00:11:38.000 --> 00:11:39.000]  我又想起一個笑話
[00:11:39.000 --> 00:11:41.000]  我又想起了一個笑話
[00:11:41.000 --> 00:11:43.000]  那你是不是有一天可以換腦呢
[00:11:43.000 --> 00:11:45.000]  有一天如果能夠換腦袋的話
[00:11:45.000 --> 00:11:46.000]  那你就可以選擇
[00:11:46.000 --> 00:11:47.000]  那我就可以選擇
[00:11:47.000 --> 00:11:49.000]  那你去eBay那裡可以買
[00:11:49.000 --> 00:11:52.000]  那你去eBay上面就可以買
[00:11:52.000 --> 00:11:54.000]  買了拿去給外科醫生幫你換
[00:11:54.000 --> 00:11:58.000]  那你就把它給外科醫生幫你換
[00:11:58.000 --> 00:12:00.000]  那eBay的底價是多少錢呢
[00:12:00.000 --> 00:12:02.000]  那eBay的底價是多少呢
[00:12:02.000 --> 00:12:07.000]  那些人說男性的腦是五萬美金
[00:12:07.000 --> 00:12:10.000]  男性的腦是五萬美金
[00:12:10.000 --> 00:12:12.000]  女性的腦是二十萬
[00:12:12.000 --> 00:12:15.000]  如果女性的腦是二十萬
[00:12:15.000 --> 00:12:18.000]  那我的女權份子很開心聽到
[00:12:18.000 --> 00:12:20.000]  那些女的就聽到很高興
[00:12:20.000 --> 00:12:22.000]  原來女人的腦是直纖過男人的腦
[00:12:22.000 --> 00:12:25.000]  原來女人的腦袋比男人值錢
[00:12:25.000 --> 00:12:26.000]  原來不關事
[00:12:26.000 --> 00:12:27.000]  原來不是這樣子的
[00:12:27.000 --> 00:12:28.000]  因為女人的腦是少用的
[00:12:28.000 --> 00:12:33.000]  因為女人的腦袋因為很少用
[00:12:33.000 --> 00:12:35.000]  所以就很新鮮
[00:12:35.000 --> 00:12:38.000]  那今天回到聖經那裡怎麼說呢
[00:12:38.000 --> 00:12:40.000]  那今天我們看看聖經怎麼說呢
[00:12:40.000 --> 00:12:43.000]  它主要是說你外表和內部
[00:12:43.000 --> 00:12:45.000]  它只是說外表和內部
[00:12:45.000 --> 00:12:48.000]  很多時候我們稱讚別人外表好
[00:12:48.000 --> 00:12:51.000]  我們通常都稱讚別人外表好
[00:12:51.000 --> 00:12:53.000]  就是說稱讚她漂亮
[00:12:53.000 --> 00:12:55.000]  只是說她很漂亮
[00:12:55.000 --> 00:12:57.000]  或者說她的行為好
[00:12:57.000 --> 00:12:59.000]  也許你是說她的行為好
[00:12:59.000 --> 00:13:01.000]  你看到她是好的
[00:13:01.000 --> 00:13:04.000]  或者她做了很多好事
[00:13:04.000 --> 00:13:06.000]  或者她做了很多好事
[00:13:06.000 --> 00:13:07.000]  所以外表不只是樣子
[00:13:07.000 --> 00:13:09.000]  外表不光是她的樣子
[00:13:09.000 --> 00:13:11.000]  外表是包括你所做的事
[00:13:11.000 --> 00:13:12.000]  是被人看到的
[00:13:12.000 --> 00:13:15.000]  也包括你的行為所做的事
[00:13:15.000 --> 00:13:16.000]  但內部是什麼呢
[00:13:16.000 --> 00:13:17.000]  那內在是什麼呢
[00:13:17.000 --> 00:13:20.000]  內部收藏了就不是那麼容易被你找到
[00:13:20.000 --> 00:13:23.000]  那如果內心所做的你不容易看得出來
[00:13:23.000 --> 00:13:25.000]  所以內部是包括你的思想
[00:13:25.000 --> 00:13:27.000]  那內在就是包括你的思想
[00:13:27.000 --> 00:13:29.000]  那你在想什麼我不知道
[00:13:29.000 --> 00:13:31.000]  你在想什麼我也不知道
[00:13:31.000 --> 00:13:32.000]  你的品德
[00:13:32.000 --> 00:13:33.000]  你的品德
[00:13:33.000 --> 00:13:34.000]  你的情緒
[00:13:34.000 --> 00:13:35.000]  你的情緒
[00:13:35.000 --> 00:13:36.000]  你的性格
[00:13:36.000 --> 00:13:37.000]  你的性格
[00:13:37.000 --> 00:13:38.000]  還有所謂做人有沒有修養
