
[00:00:00.000 --> 00:00:04.000]  來到英國我相信很多事情要適應
[00:05:18.000 --> 00:05:21.000]  好像是一個學習的過程
[00:05:21.000 --> 00:05:24.000]  你要Unlearn一些東西
[00:05:24.000 --> 00:05:26.000]  以及Relearn一些東西
[00:05:26.000 --> 00:05:28.000]  我現在開始明白多一點
[00:05:28.000 --> 00:05:30.000]  為什麼呢
[00:05:30.000 --> 00:05:35.000]  我們從來都想不到的東西
[00:05:35.000 --> 00:05:38.000]  其實是可以隨時都發生
[00:05:38.000 --> 00:05:41.000]  想不到買車的過程
[00:05:41.000 --> 00:05:43.000]  要答十幾條問題
[00:05:43.000 --> 00:05:46.000]  比考試都難
[00:05:46.000 --> 00:05:47.000]  有些過往的觀念
[00:05:47.000 --> 00:05:49.000]  或者我們習以為常的生活方式
[00:05:49.000 --> 00:05:51.000]  在香港不是這樣的
[00:05:51.000 --> 00:05:52.000]  在這裡其實
[00:05:52.000 --> 00:05:54.000]  我發覺很多東西都很不可行
[00:05:54.000 --> 00:05:55.000]  我們需要放下
[00:05:55.000 --> 00:06:00.000]  需要Relearn以及Unlearn的過程
[00:06:00.000 --> 00:06:02.000]  學習一個新的生活模式
[00:06:02.000 --> 00:06:04.000]  可能你都會感受得到
[00:06:04.000 --> 00:06:05.000]  在這裡生活
[00:06:05.000 --> 00:06:07.000]  有很多東西真的需要重新學習
[00:06:07.000 --> 00:06:09.000]  重新去適應
[00:06:09.000 --> 00:06:11.000]  如果你以前上班很忙碌
[00:06:11.000 --> 00:06:13.000]  節奏很快
[00:06:13.000 --> 00:06:16.000]  在這裡要學什麼
[00:06:16.000 --> 00:06:17.000]  慢活
[00:06:17.000 --> 00:06:18.000]  很多人會說
[00:06:18.000 --> 00:06:20.000]  慢一點
[00:06:20.000 --> 00:06:22.000]  有些人做事很慢
[00:06:22.000 --> 00:06:24.000]  慢到什麼程度
[00:06:24.000 --> 00:06:25.000]  我記得我第一個月
[00:06:25.000 --> 00:06:27.000]  我們租的那間房子
[00:06:27.000 --> 00:06:28.000]  雪櫃壞了
[00:06:28.000 --> 00:06:30.000]  用了一陣子
[00:06:30.000 --> 00:06:31.000]  那不行了
[00:06:31.000 --> 00:06:32.000]  拿去修理
[00:06:32.000 --> 00:06:33.000]  打電話
[00:06:33.000 --> 00:06:36.000]  打電話給業主
[00:06:36.000 --> 00:06:41.000]  聯絡電器修理部
[00:06:41.000 --> 00:06:43.000]  師傅來來回回
[00:06:43.000 --> 00:06:45.000]  電郵來來往往
[00:06:45.000 --> 00:06:47.000]  修理了一個月
[00:06:47.000 --> 00:06:51.000]  雪櫃
[00:06:51.000 --> 00:06:55.000]  才換到雪櫃
[00:06:55.000 --> 00:06:58.000]  那時候崩潰
[00:06:58.000 --> 00:06:59.000]  很艱難
[00:06:59.000 --> 00:07:01.000]  很難生活
[00:07:01.000 --> 00:07:04.000]  以前可能沒太多時間陪家人
[00:07:04.000 --> 00:07:06.000]  工作很忙碌
[00:07:06.000 --> 00:07:07.000]  沒時間聊天
[00:07:07.000 --> 00:07:08.000]  現在怎樣
[00:07:08.000 --> 00:07:11.000]  二十多個小時
[00:07:11.000 --> 00:07:13.000]  讓我出去休息
[00:07:13.000 --> 00:07:15.000]  花園有很多地方會大
[00:07:15.000 --> 00:07:18.000]  我們經常要和家人一起
[00:07:18.000 --> 00:07:21.000]  我們要學習和家人很多的相處
[00:07:21.000 --> 00:07:24.000]  以前我們有很多人生目標
[00:07:24.000 --> 00:07:25.000]  人生有很多理想
[00:07:25.000 --> 00:07:27.000]  香港有很多機會給我們發揮
[00:07:27.000 --> 00:07:29.000]  去尋求我們人生的目標
[00:07:29.000 --> 00:07:32.000]  來到這裡環境轉變了
[00:07:32.000 --> 00:07:33.000]  文化不同了
[00:07:33.000 --> 00:07:34.000]  語言不同了
[00:07:34.000 --> 00:07:35.000]  我們的前途
[00:07:35.000 --> 00:07:38.000]  我們的人生需要重新計劃
[00:07:38.000 --> 00:07:40.000]  有些東西我們需要放棄
[00:07:40.000 --> 00:07:43.000]  有些東西我們重新再想過
[00:07:43.000 --> 00:07:47.000]  在這裡上帝給了我們很多足夠的時間
[00:07:47.000 --> 00:07:49.000]  很多的空間
[00:07:49.000 --> 00:07:52.000]  讓我們再一次去想起整個人生
[00:07:52.000 --> 00:07:54.000]  想起整個的生活
[00:07:54.000 --> 00:07:57.000]  我相信這是上帝給我們的
[00:07:57.000 --> 00:08:01.000]  這是上帝給我們的空間和時間
[00:08:01.000 --> 00:08:03.000]  去整理我們的人生
[00:08:03.000 --> 00:08:04.000]  整理我們的生命
[00:08:04.000 --> 00:08:07.000]  從以往我們已經習慣了
[00:08:07.000 --> 00:08:08.000]  幾十年在香港
[00:08:08.000 --> 00:08:10.000]  已經習慣了生活的模式
[00:08:10.000 --> 00:08:13.000]  一些價值觀
[00:08:13.000 --> 00:08:15.000]  從這些慣性裡面
[00:08:15.000 --> 00:08:17.000]  從這些麻木的生活裡面
[00:08:17.000 --> 00:08:19.000]  順便我們走出來
[00:08:19.000 --> 00:08:21.000]  過來退後一步
[00:08:21.000 --> 00:08:22.000]  去另一個空間
[00:08:22.000 --> 00:08:23.000]  另一個時間
[00:08:23.000 --> 00:08:25.000]  去看回自己的人生
[00:08:25.000 --> 00:08:27.000]  看回自己的家庭
[00:08:27.000 --> 00:08:29.000]  看回自己的事業
[00:08:29.000 --> 00:08:31.000]  在一個新的環境裡面
[00:08:31.000 --> 00:08:35.000]  去重組我們的人生
[00:08:35.000 --> 00:08:37.000]  我以前也想不到
[00:08:37.000 --> 00:08:41.000]  我會做一些勞動的工作
[00:08:41.000 --> 00:08:43.000]  做一些基層的工作
[00:08:43.000 --> 00:08:46.000]  我太太也是做文職的工作
[00:08:46.000 --> 00:08:48.000]  傳導人 太太是社工
[00:08:48.000 --> 00:08:50.000]  沒有人想到
[00:08:50.000 --> 00:08:52.000]  一去另一個空間
[00:08:52.000 --> 00:08:54.000]  所有的生活習慣
[00:08:54.000 --> 00:08:56.000]  所有生活的模式
[00:08:56.000 --> 00:08:59.000]  職業完全不同
[00:08:59.000 --> 00:09:01.000]  很多的改變
[00:09:01.000 --> 00:09:04.000]  我記得我20年前
[00:09:04.000 --> 00:09:06.000]  在香港考車牌的時候
[00:09:06.000 --> 00:09:07.000]  有人問
[00:09:07.000 --> 00:09:08.000]  考完那個
[00:09:08.000 --> 00:09:12.000]  當然會考棍波
[00:09:12.000 --> 00:09:14.000]  我心裡面馬上想
[00:09:14.000 --> 00:09:19.000]  我沒可能將來會用棍波駕車
[00:09:19.000 --> 00:09:21.000]  我又不會用4WD賺錢
[00:09:21.000 --> 00:09:23.000]  結果神很奇妙
[00:09:23.000 --> 00:09:25.000]  就在這裡
[00:09:25.000 --> 00:09:27.000]  有同事
[00:09:27.000 --> 00:09:29.000]  我們一起有機會
[00:09:29.000 --> 00:09:32.000]  駕車賺錢
[00:09:32.000 --> 00:09:34.000]  完全找不到
[00:09:34.000 --> 00:09:35.000]  顛倒我們的人生
[00:09:35.000 --> 00:09:37.000]  就好像聖經二十四書
[00:09:37.000 --> 00:09:39.000]  第四章所說
[00:09:39.000 --> 00:09:41.000]  在這裡很多東西會改變
[00:09:41.000 --> 00:09:43.000]  不但我們的生活會改變
[00:09:43.000 --> 00:09:45.000]  我們要脫去我們的舊人
[00:09:45.000 --> 00:09:47.000]  穿上一個新人
[00:09:47.000 --> 00:09:49.000]  目的是什麼
[00:09:49.000 --> 00:09:51.000]  要成為一個更合神
[00:09:51.000 --> 00:09:53.000]  心意的人
[00:09:53.000 --> 00:09:54.000]  我們的信仰怎麼會幫助我們
[00:09:54.000 --> 00:09:56.000]  經歷這些轉變呢
[00:09:56.000 --> 00:09:58.000]  這一頁我預備的時候
[00:09:58.000 --> 00:09:59.000]  我就想起
[00:09:59.000 --> 00:10:01.000]  耶律米書二十九章
[00:10:01.000 --> 00:10:04.000]  今天跟大家分享
[00:10:04.000 --> 00:10:06.000]  當時的猶大國
[00:10:06.000 --> 00:10:08.000]  有一個存亡之秋
[00:10:08.000 --> 00:10:11.000]  面對亡國的厄運
[00:10:11.000 --> 00:10:14.000]  猶大人一共有三次
[00:10:14.000 --> 00:10:16.000]  被擄去巴比倫的過程
[00:10:16.000 --> 00:10:18.000]  在二十九章提到
[00:10:18.000 --> 00:10:20.000]  耶律米書這封信的對象
[00:10:20.000 --> 00:10:22.000]  就是巴比倫第二次
[00:10:22.000 --> 00:10:25.000]  入侵猶大國的時候
[00:10:25.000 --> 00:10:27.000]  在耶律米這個時代
[00:10:27.000 --> 00:10:29.000]  猶大國瀰漫著很絕望
[00:10:29.000 --> 00:10:31.000]  很多恐懼的氣氛
[00:10:31.000 --> 00:10:32.000]  大家很害怕
[00:10:32.000 --> 00:10:33.000]  不知道怎麼辦
[00:10:33.000 --> 00:10:36.000]  兵荒馬亂人心惶惶
[00:10:36.000 --> 00:10:38.000]  不但沒有了國家
[00:10:38.000 --> 00:10:40.000]  他們還被迫離開
[00:10:40.000 --> 00:10:43.000]  他們熟悉的地方
[00:10:43.000 --> 00:10:45.000]  去到一個陌生的地方居住
[00:10:45.000 --> 00:10:48.000]  就好像你跟我一樣
[00:10:48.000 --> 00:10:53.000]  現在我預備的時候
[00:10:53.000 --> 00:10:55.000]  想起一些新聞的片段
[00:10:55.000 --> 00:11:00.000]  巴勒斯坦人被人趕走
[00:11:00.000 --> 00:11:02.000]  離開加沙
[00:11:02.000 --> 00:11:04.000]  經常看到這些片段的時候
[00:11:04.000 --> 00:11:06.000]  我心裡想你有沒有這樣的感覺
[00:11:06.000 --> 00:11:11.000]  小朋友衣衫藍柳赤著腳
[00:11:11.000 --> 00:11:16.000]  在戰地的環境
[00:11:16.000 --> 00:11:19.000]  逃難
[00:11:19.000 --> 00:11:21.000]  我們拿著行李
[00:11:21.000 --> 00:11:22.000]  很深刻的印象
[00:11:22.000 --> 00:11:25.000]  有一個應該是哥哥
[00:11:25.000 --> 00:11:27.000]  抱著妹妹
[00:11:27.000 --> 00:11:30.000]  哭著走
[00:11:30.000 --> 00:11:34.000]  場景令人很慘不忍睹
[00:11:34.000 --> 00:11:37.000]  沿途很多炸爛的建築物
[00:11:37.000 --> 00:11:39.000]  很多絲環遍野
[00:11:39.000 --> 00:11:40.000]  很多死傷
[00:11:40.000 --> 00:11:41.000]  耶律米的時代
[00:11:41.000 --> 00:11:44.000]  或者是一幅這樣的圖畫
[00:11:44.000 --> 00:11:47.000]  當時的尤大人就經歷這些很慘痛的回憶
[00:11:47.000 --> 00:11:51.000]  你說看也令人心急
[00:11:51.000 --> 00:11:54.000]  如果是親身經歷的尤大人
[00:11:54.000 --> 00:11:56.000]  他怎會不灰心
[00:11:56.000 --> 00:11:58.000]  怎會不失望
[00:11:58.000 --> 00:12:01.000]  怎會不會很失落
[00:12:01.000 --> 00:12:03.000]  我有一個病叫PTSD
[00:12:03.000 --> 00:12:05.000]  創傷後遺症
[00:12:05.000 --> 00:12:08.000]  很多的創傷
[00:12:08.000 --> 00:12:10.000]  有這樣的經歷
[00:12:10.000 --> 00:12:12.000]  經過這樣的事
[00:12:12.000 --> 00:12:15.000]  對未來重點會有探望
[00:12:15.000 --> 00:12:17.000]  所以都明白
[00:12:17.000 --> 00:12:19.000]  尤大人所經歷的
[00:12:19.000 --> 00:12:21.000]  是一個很慘痛的經歷
[00:12:21.000 --> 00:12:23.000]  就在這個國家亡
[00:12:23.000 --> 00:12:26.000]  令人灰心失意的時候
[00:12:26.000 --> 00:12:28.000]  神的說話臨到
[00:12:28.000 --> 00:12:29.000]  神安慰尤大人
[00:12:29.000 --> 00:12:31.000]  告訴他們
[00:12:31.000 --> 00:12:33.000]  縱使在艱難的裡面
[00:12:33.000 --> 00:12:35.000]  神的醫治和平安
[00:12:35.000 --> 00:12:37.000]  是會臨到他們的
[00:12:37.000 --> 00:12:41.000]  神去跟他們派一個定心丸
[00:12:41.000 --> 00:12:43.000]  在耶利米的這篇信中
[00:12:43.000 --> 00:12:45.000]  神應他們在亡國之後
[00:12:45.000 --> 00:12:47.000]  七十年
[00:12:47.000 --> 00:12:52.000]  他們可以回歸祂的家
[00:12:52.000 --> 00:12:55.000]  但現在這段時間
[00:12:55.000 --> 00:12:57.000]  時辰未到
[00:12:57.000 --> 00:12:59.000]  神的指紋
[00:12:59.000 --> 00:13:01.000]  是需要有一段醫治
[00:13:01.000 --> 00:13:03.000]  和包紮的時候
[00:13:03.000 --> 00:13:05.000]  是要unlearn
[00:13:05.000 --> 00:13:07.000]  他們昔日在耶路撒冷
[00:13:07.000 --> 00:13:10.000]  他們很風光的日子
[00:13:10.000 --> 00:13:13.000]  放下他們昔日在耶路撒冷
[00:13:13.000 --> 00:13:15.000]  去離棄神
[00:13:15.000 --> 00:13:17.000]  不聽神的說話
[00:13:17.000 --> 00:13:19.000]  聽從一些假先知的生活
[00:13:19.000 --> 00:13:22.000]  去 relearn什麼呢
[00:13:22.000 --> 00:13:24.000]  神指紋生活的方式
[00:13:24.000 --> 00:13:26.000]  究竟是怎樣
[00:13:26.000 --> 00:13:28.000]  一個土神起乙的方式
[00:13:28.000 --> 00:13:30.000]  一個神建立的指紋
[00:13:30.000 --> 00:13:32.000]  他們應該有的生活方式
[00:13:32.000 --> 00:13:34.000]  應該是怎樣
[00:13:34.000 --> 00:13:36.000]  雖然在秘魯的地方
[00:13:36.000 --> 00:13:39.000]  只有神是受生命裡面的作惑
[00:13:39.000 --> 00:13:41.000]  神再一次成為他們的人生
[00:13:41.000 --> 00:13:43.000]  成為他們國家的主
[00:13:43.000 --> 00:13:45.000]  先會為他們帶來希望
[00:13:45.000 --> 00:13:47.000]  和安慰
[00:13:47.000 --> 00:13:49.000]  耶穌這封信一開始
[00:13:49.000 --> 00:13:51.000]  就要讀出很肯定的一件事
[00:13:51.000 --> 00:13:53.000]  我們看第一節
[00:13:53.000 --> 00:13:55.000]  就是上帝的主權
[00:13:55.000 --> 00:13:58.000]  神仍然沒有離棄
[00:13:58.000 --> 00:14:00.000]  由大人與他們同行
[00:14:00.000 --> 00:14:02.000]  耶穌二十九章第一節
[00:14:02.000 --> 00:14:04.000]  說先知人是利物
[00:14:04.000 --> 00:14:06.000]  還有撒冷寄信給
[00:14:06.000 --> 00:14:08.000]  秘魯的祭司
[00:14:08.000 --> 00:14:10.000]  先知和眾民
[00:14:10.000 --> 00:14:12.000]  並生存的長老
[00:14:12.000 --> 00:14:14.000]  你看很落難的
[00:14:14.000 --> 00:14:16.000]  聖經說的生存的長老
[00:14:16.000 --> 00:14:18.000]  仍然有命的
[00:14:18.000 --> 00:14:20.000]  死不去的人
[00:14:20.000 --> 00:14:22.000]  就是利布加利撒
[00:14:22.000 --> 00:14:24.000]  從耶路撒冷
[00:14:24.000 --> 00:14:26.000]  到巴比倫去的
[00:14:26.000 --> 00:14:28.000]  第四節他說
[00:14:28.000 --> 00:14:30.000]  信上說萬軍之耶和華
[00:14:30.000 --> 00:14:32.000]  以色列的神對一切秘魯的
[00:14:32.000 --> 00:14:34.000]  就是我使他們從耶路撒冷
[00:14:34.000 --> 00:14:36.000]  被擄到巴比倫的人
[00:14:36.000 --> 00:14:38.000]  以此說
[00:14:38.000 --> 00:14:40.000]  這是說什麼呢
[00:14:40.000 --> 00:14:42.000]  當時有些猶太人
[00:14:42.000 --> 00:14:44.000]  只是從一個客觀的事實
[00:14:44.000 --> 00:14:46.000]  從一個大環境去理解
[00:14:46.000 --> 00:14:48.000]  國家真的被巴比倫
[00:14:48.000 --> 00:14:50.000]  王利布加利撒所侵略
[00:14:50.000 --> 00:14:52.000]  被巴比倫所打敗
[00:14:52.000 --> 00:14:54.000]  而亡國被迫離
[00:14:54.000 --> 00:14:56.000]  家鄉秘魯
[00:14:56.000 --> 00:14:58.000]  他沒有想過這件事
[00:14:58.000 --> 00:15:00.000]  和神有什麼關係
[00:15:00.000 --> 00:15:02.000]  有些人是這樣想
[00:15:02.000 --> 00:15:04.000]  他們面對目前的艱難
[00:15:04.000 --> 00:15:06.000]  唯一是什麼呢
[00:15:06.000 --> 00:15:08.000]  就是認為
[00:15:08.000 --> 00:15:10.000]  神已經不存在了
[00:15:10.000 --> 00:15:12.000]  環境很痛
[00:15:12.000 --> 00:15:14.000]  環境很難去面對
[00:15:14.000 --> 00:15:16.000]  神一定是不存在
[00:15:16.000 --> 00:15:18.000]  神一定是離開了我
[00:15:18.000 --> 00:15:20.000]  要不然
[00:15:20.000 --> 00:15:22.000]  就是令人
[00:15:22.000 --> 00:15:24.000]  動搖了
[00:15:24.000 --> 00:15:26.000]  他們對神的心
[00:15:26.000 --> 00:15:28.000]  覺得
[00:15:28.000 --> 00:15:30.000]  神是否不行呢
[00:15:30.000 --> 00:15:32.000]  神是否不夠打呢
[00:15:32.000 --> 00:15:34.000]  神是否不夠打呢
[00:15:34.000 --> 00:15:36.000]  神是否沒有能力呢
[00:15:36.000 --> 00:15:38.000]  在猶太人的眼前
[00:15:38.000 --> 00:15:40.000]  普遍就是看到
[00:15:40.000 --> 00:15:42.000]  好像第一節所說
[00:15:42.000 --> 00:15:44.000]  就是利布加利撒
[00:15:44.000 --> 00:15:46.000]  從耶路撒冷
[00:15:46.000 --> 00:15:48.000]  撈到巴比倫去
[00:15:48.000 --> 00:15:50.000]  但是看回第四節的時候
[00:15:50.000 --> 00:15:54.000]  當神透過
[00:15:54.000 --> 00:15:56.000]  耶利米去說話的時候
[00:15:56.000 --> 00:15:58.000]  你看主體是轉了的
[00:15:58.000 --> 00:16:00.000]  就是什麼呢
[00:16:00.000 --> 00:16:02.000]  萬鈞之耶和華
[00:16:02.000 --> 00:16:04.000]  以色列的神
[00:16:04.000 --> 00:16:06.000]  對所有被擄的
[00:16:06.000 --> 00:16:08.000]  就是我
[00:16:08.000 --> 00:16:10.000]  使他們從耶路撒冷
[00:16:10.000 --> 00:16:12.000]  被擄到巴比倫的
[00:16:12.000 --> 00:16:14.000]  是誰使他們
[00:16:14.000 --> 00:16:16.000]  被擄到巴比倫呢
