
[00:00:00.000 --> 00:00:06.000]  我想問問大家,如果有人問你,你將來會不會上到天堂?
[00:05:22.000 --> 00:05:25.000]  然後說出別國的語言來
[00:05:25.000 --> 00:05:27.000]  不只是在耶路撒冷的信徒
[00:05:27.000 --> 00:05:30.000]  聖經另一個記載就是在撒瑪利亞
[00:05:30.000 --> 00:05:34.000]  當時有很多撒瑪利亞人都相信耶穌
[00:05:34.000 --> 00:05:38.000]  不過他們的使徒聽到之後
[00:05:38.000 --> 00:05:41.000]  就知道那幫人未受聖靈
[00:05:41.000 --> 00:05:45.000]  所以他們就去到撒瑪利亞那裡
[00:05:45.000 --> 00:05:48.000]  為這一幫外邦的信徒祈禱
[00:05:48.000 --> 00:05:50.000]  祈禱之後怎樣?
[00:05:50.000 --> 00:05:56.000]  那幫人接受聖靈
[00:05:56.000 --> 00:05:59.000]  很明顯這兩個例子告訴我們
[00:05:59.000 --> 00:06:02.000]  當時他們所經驗到的就是
[00:06:02.000 --> 00:06:06.000]  聖靈降臨在他們身上
[00:06:06.000 --> 00:06:07.000]  顯出什麼?
[00:06:07.000 --> 00:06:09.000]  顯出信耶穌
[00:06:09.000 --> 00:06:12.000]  當時大家有共同的經驗
[00:06:12.000 --> 00:06:15.000]  就是聖靈進入他們的生命裡面
[00:06:15.000 --> 00:06:19.000]  那我問,聖靈進入這幫信徒的時候
[00:06:19.000 --> 00:06:21.000]  究竟發生在什麼時候?
[00:06:21.000 --> 00:06:23.000]  發生在什麼時候?
[00:06:23.000 --> 00:06:25.000]  是不是發生在他們做了一輪基督徒
[00:06:25.000 --> 00:06:27.000]  很成功地做基督徒
[00:06:27.000 --> 00:06:29.000]  做了好的行為
[00:06:29.000 --> 00:06:30.000]  或者有很高的年資
[00:06:30.000 --> 00:06:32.000]  或者做過某一些的職位
[00:06:32.000 --> 00:06:34.000]  然後才聖靈降臨?
[00:06:34.000 --> 00:06:38.000]  不是,聖經所有的例子都告訴我們
[00:06:38.000 --> 00:06:40.000]  當他們真心相信耶穌基督的時候
[00:06:40.000 --> 00:06:42.000]  將他們的心打開
[00:06:42.000 --> 00:06:46.000]  當耶穌進入他們的生命,成為他們個人救主的時候
[00:06:46.000 --> 00:06:51.000]  聖靈就降臨在他們身上
[00:06:51.000 --> 00:06:53.000]  所以很明顯
[00:06:53.000 --> 00:06:56.000]  這幫加拿大的信徒,他們知道的
[00:06:56.000 --> 00:06:58.000]  因為他們從他們實質的經驗
[00:06:58.000 --> 00:07:01.000]  當他們信耶穌的時候,就領受聖靈
[00:07:01.000 --> 00:07:03.000]  他們知道得很清楚
[00:07:03.000 --> 00:07:05.000]  並不因為他們的行為
[00:07:05.000 --> 00:07:08.000]  而聖靈進入他們的生命
[00:07:08.000 --> 00:07:11.000]  好了,保留分享第二個的共同經驗
[00:07:11.000 --> 00:07:12.000]  什麼經驗?
[00:07:12.000 --> 00:07:13.000]  受苦
[00:07:13.000 --> 00:07:18.000]  有一次保留在路斯德那裡去傳福音
[00:07:18.000 --> 00:07:21.000]  突然之間有一幫猶太人
[00:07:21.000 --> 00:07:23.000]  是從另外一些地方
[00:07:23.000 --> 00:07:26.000]  走到保留傳道的地方
[00:07:26.000 --> 00:07:28.000]  那幫人是一幫什麼?
[00:07:28.000 --> 00:07:30.000]  堅持要守律法
[00:07:30.000 --> 00:07:33.000]  堅持要受割禮的死硬派的猶太人
[00:07:33.000 --> 00:07:35.000]  他們去到那裡的時候
[00:07:35.000 --> 00:07:36.000]  怎樣?
[00:07:36.000 --> 00:07:37.000]  很可怕
[00:07:37.000 --> 00:07:40.000]  他們就用石頭打保留
[00:07:40.000 --> 00:07:42.000]  打到一個地步
[00:07:42.000 --> 00:07:43.000]  以為保留死了
[00:07:43.000 --> 00:07:44.000]  接著怎樣?
[00:07:44.000 --> 00:07:46.000]  拖到城門外
[00:07:46.000 --> 00:07:48.000]  誰知道保留又站起來
[00:07:48.000 --> 00:07:50.000]  進城繼續傳道
[00:07:50.000 --> 00:07:53.000]  我們問,究竟為什麼這幫人這麼凶惡?
[00:07:53.000 --> 00:07:55.000]  傳道用不著殺死人嗎?
[00:07:55.000 --> 00:07:57.000]  竟然用石頭打保留
[00:07:57.000 --> 00:07:59.000]  為什麼?
[00:07:59.000 --> 00:08:02.000]  因為這幫人覺得保留所傳講的
[00:08:02.000 --> 00:08:04.000]  是一個假的信仰
[00:08:04.000 --> 00:08:06.000]  因為他們要的就是
[00:08:06.000 --> 00:08:08.000]  在信耶穌的根基上
[00:08:08.000 --> 00:08:09.000]  再加上遵守律法
[00:08:09.000 --> 00:08:11.000]  然後才可以得救
[00:08:11.000 --> 00:08:13.000]  我每一次聽到這個故事
[00:08:13.000 --> 00:08:15.000]  不知道大家有沒有同樣的感覺
[00:08:15.000 --> 00:08:17.000]  我真的覺得
[00:08:17.000 --> 00:08:19.000]  聖靈的能力
[00:08:19.000 --> 00:08:21.000]  很厲害
[00:08:21.000 --> 00:08:23.000]  為什麼有這樣的感覺?
[00:08:23.000 --> 00:08:25.000]  我想大家想像一下
[00:08:25.000 --> 00:08:27.000]  有一個人
[00:08:27.000 --> 00:08:29.000]  被石頭打
[00:08:29.000 --> 00:08:31.000]  打到其他人都以為死了
[00:08:31.000 --> 00:08:34.000]  你想像一下那個人是怎樣的
[00:08:34.000 --> 00:08:36.000]  頭破血流
[00:08:36.000 --> 00:08:37.000]  衫褲被人拔爛了
[00:08:37.000 --> 00:08:38.000]  滿身鮮血
[00:08:38.000 --> 00:08:40.000]  然後想像一下
[00:08:40.000 --> 00:08:42.000]  有一個這麼慘烈的人
[00:08:42.000 --> 00:08:44.000]  是我
[00:08:44.000 --> 00:08:46.000]  然後我跟你傳福音
[00:08:46.000 --> 00:08:49.000]  然後我跟你傳福音
[00:08:49.000 --> 00:08:51.000]  你也知道
[00:08:51.000 --> 00:08:53.000]  我被人打成這樣
[00:08:53.000 --> 00:08:56.000]  是因為我所信的信仰
[00:08:56.000 --> 00:08:58.000]  你也心裡知道
[00:08:58.000 --> 00:09:01.000]  當你信我所信的東西的時候
[00:09:01.000 --> 00:09:04.000]  你也有很大機會被人打成這樣
[00:09:04.000 --> 00:09:05.000]  老實說我問你
[00:09:05.000 --> 00:09:07.000]  你會不會信?
[00:09:07.000 --> 00:09:09.000]  你會不會信?
[00:09:09.000 --> 00:09:11.000]  有人版給你看的
[00:09:11.000 --> 00:09:13.000]  你會不會信?
[00:09:13.000 --> 00:09:16.000]  保羅沒有唐伊化
[00:09:16.000 --> 00:09:18.000]  信耶穌之後
[00:09:18.000 --> 00:09:20.000]  有可能會發生的事情
[00:09:20.000 --> 00:09:22.000]  有可能會有的後果
[00:09:22.000 --> 00:09:24.000]  保羅沒有唐伊化
[00:09:24.000 --> 00:09:26.000]  沒有的
[00:09:26.000 --> 00:09:30.000]  他反而是提醒信徒
[00:09:30.000 --> 00:09:31.000]  他說什麼?
[00:09:31.000 --> 00:09:33.000]  我們進入神的國
[00:09:33.000 --> 00:09:36.000]  必須經歷許多艱難
[00:09:36.000 --> 00:09:42.000]  為什麼保羅無論如何都要這樣做?
[00:09:42.000 --> 00:09:45.000]  為什麼保羅要經歷這樣的痛苦?
[00:09:45.000 --> 00:09:47.000]  大家想一想
[00:09:47.000 --> 00:09:49.000]  如果他聽過一班的
[00:09:49.000 --> 00:09:52.000]  奉割禮的猶太人
[00:09:52.000 --> 00:09:54.000]  聽他們所說的話
[00:09:54.000 --> 00:09:56.000]  信耶穌之外不要緊
[00:09:56.000 --> 00:09:58.000]  守著律法
[00:09:58.000 --> 00:09:59.000]  守著節期
[00:09:59.000 --> 00:10:01.000]  接受割禮
[00:10:01.000 --> 00:10:04.000]  那就不用受那麼多的痛苦
[00:10:04.000 --> 00:10:06.000]  不單止不需要受這些痛苦
[00:10:06.000 --> 00:10:08.000]  他去到哪裡
[00:10:08.000 --> 00:10:09.000]  馬上多了很多朋友
[00:10:09.000 --> 00:10:11.000]  而不是敵人
[00:10:11.000 --> 00:10:12.000]  不過奇怪在
[00:10:12.000 --> 00:10:13.000]  保羅沒有這樣的選擇
[00:10:13.000 --> 00:10:17.000]  保羅寧願面對這些痛苦
[00:10:17.000 --> 00:10:19.000]  他都不毀身在一個
[00:10:19.000 --> 00:10:22.000]  假的福音上面
[00:10:22.000 --> 00:10:23.000]  當我們這樣想的時候
[00:10:23.000 --> 00:10:24.000]  也許
[00:10:24.000 --> 00:10:26.000]  很大機會當時的
[00:10:26.000 --> 00:10:28.000]  加拉太的信徒
[00:10:28.000 --> 00:10:30.000]  在開始的時候
[00:10:30.000 --> 00:10:31.000]  他們接受的是
[00:10:31.000 --> 00:10:34.000]  保羅所傳講的福音
[00:10:34.000 --> 00:10:36.000]  所以很大機會
[00:10:36.000 --> 00:10:37.000]  他們開始的時候
[00:10:37.000 --> 00:10:40.000]  都會受到這些死硬派的猶太人的迫害
[00:10:40.000 --> 00:10:43.000]  痛苦的
[00:10:43.000 --> 00:10:44.000]  不過
[00:10:44.000 --> 00:10:47.000]  有些人可能會這樣說
[00:10:47.000 --> 00:10:48.000]  伯斯基
[00:10:48.000 --> 00:10:49.000]  我覺得奇怪
[00:10:49.000 --> 00:10:53.000]  摩西的律法都是神所設定
[00:10:53.000 --> 00:10:56.000]  神所給過世人的
[00:10:56.000 --> 00:10:57.000]  你守著這些律法
[00:10:57.000 --> 00:10:58.000]  沒有壞的
[00:10:58.000 --> 00:11:01.000]  多樣東西沒有所謂
[00:11:01.000 --> 00:11:02.000]  中國人說什麼
[00:11:02.000 --> 00:11:04.000]  禮多人不怪
[00:11:04.000 --> 00:11:06.000]  你做多一點點也沒關係
[00:11:06.000 --> 00:11:08.000]  是不是這樣
[00:11:08.000 --> 00:11:10.000]  或者我這樣問你
[00:11:10.000 --> 00:11:11.000]  你覺得基督徒
[00:11:11.000 --> 00:11:13.000]  還需要守律法嗎
[00:11:13.000 --> 00:11:15.000]  守摩西律法
[00:11:15.000 --> 00:11:18.000]  當日神在西乃山上面
[00:11:18.000 --> 00:11:22.000]  頒布給以色列人的十誡
[00:11:22.000 --> 00:11:24.000]  今天我們做多少童
[00:11:24.000 --> 00:11:28.000]  還需不需要遵守
[00:11:28.000 --> 00:11:30.000]  你說耶穌怎麼看律法呢
[00:11:30.000 --> 00:11:31.000]  我們看一段經文
[00:11:31.000 --> 00:11:34.000]  記載了馬太坊的五章十七到十八節
[00:11:34.000 --> 00:11:35.000]  主義守者這樣說
[00:11:35.000 --> 00:11:38.000]  你不要想著我來是廢掉律法
[00:11:38.000 --> 00:11:39.000]  還有先知
[00:11:39.000 --> 00:11:41.000]  我來不是要廢掉
[00:11:41.000 --> 00:11:42.000]  乃是要什麼
[00:11:42.000 --> 00:11:45.000]  要成全律法
[00:11:45.000 --> 00:11:46.000]  接著說
[00:11:46.000 --> 00:11:48.000]  天地縱然被廢去
[00:11:48.000 --> 00:11:50.000]  律法上面一點一滴
[00:11:50.000 --> 00:11:52.000]  也不能廢去
[00:11:52.000 --> 00:11:54.000]  也要成全
[00:11:54.000 --> 00:11:55.000]  好了
[00:11:55.000 --> 00:11:56.000]  問題就是你了
[00:11:56.000 --> 00:11:58.000]  主義守者你是成全律法
[00:11:58.000 --> 00:12:01.000]  主義守者怎麼成全這個律法呢
[00:12:01.000 --> 00:12:03.000]  主義守者所說的成全
[00:12:03.000 --> 00:12:05.000]  是如何的成全呢
[00:12:05.000 --> 00:12:08.000]  如果我們看希伯來書的十章
[00:12:08.000 --> 00:12:09.000]  那裡這樣說
[00:12:09.000 --> 00:12:13.000]  律法只不過是將來美視的影兒
[00:12:13.000 --> 00:12:16.000]  並不是本物的真像
[00:12:16.000 --> 00:12:17.000]  我們總不能夠
[00:12:17.000 --> 00:12:20.000]  每一年藉著動物的憲制
[00:12:20.000 --> 00:12:22.000]  人就可以得到完全
[00:12:22.000 --> 00:12:23.000]  為什麼呢
[00:12:23.000 --> 00:12:25.000]  因為公牛和山羊的血
[00:12:25.000 --> 00:12:28.000]  斷不能除罪
[00:12:28.000 --> 00:12:29.000]  接著說
[00:12:29.000 --> 00:12:30.000]  我來了
[00:12:30.000 --> 00:12:31.000]  主義守者來了
[00:12:31.000 --> 00:12:33.000]  是要照你的旨意行
[00:12:33.000 --> 00:12:35.000]  就是照天父上帝的旨意行
[00:12:35.000 --> 00:12:38.000]  可見他是除去在先的
[00:12:38.000 --> 00:12:42.000]  為要立定在後的
[00:12:42.000 --> 00:12:44.000]  所以主義守者一次獻上
[00:12:44.000 --> 00:12:46.000]  祂的身體
[00:12:46.000 --> 00:12:49.000]  世人就可以得以成聖
[00:12:49.000 --> 00:12:53.000]  耶穌基督完全地滿足了
[00:12:53.000 --> 00:12:55.000]  律法的要求
[00:12:55.000 --> 00:12:57.000]  因為祂所獻上的
[00:12:57.000 --> 00:12:59.000]  是終極的贖罪制
[00:12:59.000 --> 00:13:01.000]  為所有世人的罪
[00:13:01.000 --> 00:13:03.000]  而贖上這個制
[00:13:03.000 --> 00:13:06.000]  也都由於這個原因
[00:13:06.000 --> 00:13:07.000]  大家知不知道主義耶穌基督
[00:13:07.000 --> 00:13:09.000]  在十字架上
[00:13:09.000 --> 00:13:10.000]  斷起之前
[00:13:10.000 --> 00:13:12.000]  最後那個是什麼話
[00:13:12.000 --> 00:13:14.000]  成了
[00:13:14.000 --> 00:13:15.000]  成了
[00:13:15.000 --> 00:13:18.000]  然後就低下頭
[00:13:18.000 --> 00:13:21.000]  將靈魂交付給天父上帝
[00:13:21.000 --> 00:13:22.000]  成了是什麼意思
[00:13:22.000 --> 00:13:23.000]  成了就是說
[00:13:23.000 --> 00:13:27.000]  整個律法對罪那種審判
[00:13:27.000 --> 00:13:29.000]  所要定的罪
[00:13:29.000 --> 00:13:32.000]  在耶穌基督死在十字架上
[00:13:32.000 --> 00:13:33.000]  祂的受死
[00:13:33.000 --> 00:13:35.000]  就完全滿足了
[00:13:35.000 --> 00:13:41.000]  律法對罪的定下來的功架
[00:13:41.000 --> 00:13:43.000]  也都由於這個原因
[00:13:43.000 --> 00:13:44.000]  也都由於
[00:13:44.000 --> 00:13:47.000]  耶穌基督是完全地滿足了
[00:13:47.000 --> 00:13:50.000]  律法上面贖罪的要求
[00:13:50.000 --> 00:13:51.000]  所以今天的基督徒
[00:13:51.000 --> 00:13:52.000]  不再需要守
[00:13:52.000 --> 00:13:57.000]  律法上面禮儀的規條法則
[00:13:57.000 --> 00:13:58.000]  例如什麼
[00:13:58.000 --> 00:14:00.000]  例如以前的舊約時候
[00:14:00.000 --> 00:14:03.000]  來不來你就要用公羊
[00:14:03.000 --> 00:14:06.000]  用牛羊去做這個贖罪制
[00:14:06.000 --> 00:14:07.000]  現在已經不需要
[00:14:07.000 --> 00:14:08.000]  因為耶穌基督一次過
[00:14:08.000 --> 00:14:10.000]  已經搞定了這個贖罪
[00:14:10.000 --> 00:14:11.000]  不過留意
[00:14:11.000 --> 00:14:14.000]  雖然今天
[00:14:14.000 --> 00:14:17.000]  舊約裡面所寄下來的
[00:14:17.000 --> 00:14:20.000]  禮儀上面的規條
[00:14:20.000 --> 00:14:22.000]  已經成為過去
[00:14:22.000 --> 00:14:23.000]  不過
[00:14:23.000 --> 00:14:24.000]  律法上面有關
[00:14:24.000 --> 00:14:26.000]  道德上面的要求
[00:14:26.000 --> 00:14:28.000]  今天仍然
[00:14:28.000 --> 00:14:29.000]  我們作為基督徒
[00:14:29.000 --> 00:14:32.000]  是需要去遵守
[00:14:32.000 --> 00:14:33.000]  不過
[00:14:33.000 --> 00:14:34.000]  並不是律法
[00:14:34.000 --> 00:14:37.000]  摩西律法那種的形式
[00:14:37.000 --> 00:14:38.000]  如果我們看一個
[00:14:38.000 --> 00:14:41.000]  迦拉提書的六章二節
[00:14:41.000 --> 00:14:43.000]  保羅教導當時的基督徒
[00:14:43.000 --> 00:14:45.000]  他說現在我們所守的
[00:14:45.000 --> 00:14:46.000]  不是摩西的律法
[00:14:46.000 --> 00:14:48.000]  而是一種新的規範
[00:14:48.000 --> 00:14:49.000]  他叫這個什麼
[00:14:49.000 --> 00:14:51.000]  是基督的律法
[00:14:51.000 --> 00:14:52.000]  基督的律法
[00:14:52.000 --> 00:14:56.000]  忠心就是在於神的愛
[00:14:56.000 --> 00:14:59.000]  讓聖靈帶領基督徒
[00:14:59.000 --> 00:15:01.000]  在人生上面活出
[00:15:01.000 --> 00:15:06.000]  和實踐神的愛
[00:15:06.000 --> 00:15:08.000]  正如我之前所說
[00:15:08.000 --> 00:15:10.000]  不過也可能有些人說
[00:15:10.000 --> 00:15:13.000]  無論你說摩西律法也好
[00:15:13.000 --> 00:15:14.000]  基督律法也好
[00:15:14.000 --> 00:15:16.000]  都是守律法
[00:15:16.000 --> 00:15:17.000]  沒錯
[00:15:17.000 --> 00:15:19.000]  我從來都說
[00:15:19.000 --> 00:15:21.000]  記不記得我上次說
[00:15:21.000 --> 00:15:22.000]  基督徒所說的自由
[00:15:22.000 --> 00:15:25.000]  不是你想做什麼就做什麼的自由
[00:15:25.000 --> 00:15:28.000]  基督徒的自由是有規範
[00:15:28.000 --> 00:15:29.000]  什麼規範
[00:15:29.000 --> 00:15:31.000]  在耶穌基督裡面
[00:15:31.000 --> 00:15:34.000]  這就是我們的自由
[00:15:34.000 --> 00:15:35.000]  我們的自由
[00:15:35.000 --> 00:15:38.000]  必須在耶穌基督的教導裡面
[00:15:38.000 --> 00:15:42.000]  活出一個不受罪控制的自由
[00:15:42.000 --> 00:15:44.000]  而另一個最大最大的分別
[00:15:44.000 --> 00:15:49.000]  今天我們活出基督的吩咐與命令
[00:15:49.000 --> 00:15:53.000]  並不是因為我們要去賺取救恩
[00:15:53.000 --> 00:15:56.000]  並不是因為我們要因為得到救恩
[00:15:56.000 --> 00:15:59.000]  而來進行耶穌基督的教訓
[00:15:59.000 --> 00:16:01.000]  耶穌基督的命令
[00:16:01.000 --> 00:16:03.000]  意思在哪裡
[00:16:03.000 --> 00:16:05.000]  意思的目的就是
[00:16:05.000 --> 00:16:07.000]  因為我們得到神的恩典
[00:16:07.000 --> 00:16:09.000]  我們領受了神的生命
[00:16:09.000 --> 00:16:11.000]  而這個生命就是一個愛的生命
[00:16:11.000 --> 00:16:13.000]  這個生命就是一個遵行神
[00:16:13.000 --> 00:16:15.000]  信服神的生命
[00:16:15.000 --> 00:16:17.000]  我們就要活出這個生命
[00:16:17.000 --> 00:16:18.000]  大家看到分別了嗎
[00:16:18.000 --> 00:16:20.000]  我們行善不恩
[00:16:20.000 --> 00:16:24.000]  我們要賺取神的救恩
[00:16:24.000 --> 00:16:27.000]  我們行善是要活出神
[00:16:27.000 --> 00:16:29.000]  在我們生命裡面的恩典
[00:16:29.000 --> 00:16:32.000]  簡單來講
[00:16:32.000 --> 00:16:35.000]  耶穌基督十字架上面的死
[00:16:35.000 --> 00:16:38.000]  已經是滿足了律法的要求
[00:16:38.000 --> 00:16:42.000]  已經為我們償還了罪的終極代價
[00:16:42.000 --> 00:16:44.000]  所以要回答我們剛才
[00:16:44.000 --> 00:16:46.000]  第一開始時候問的問題
[00:16:46.000 --> 00:16:48.000]  基督可不可以上天堂
[00:16:48.000 --> 00:16:51.000]  當然我們是肯定的
[00:16:51.000 --> 00:16:55.000]  我們是可以進入神的家
[00:16:55.000 --> 00:16:57.000]  並不是因為我們做得夠
[00:16:57.000 --> 00:16:59.000]  並不是因為我們做得好
[00:16:59.000 --> 00:17:01.000]  並不是因為我們做得多
[00:17:01.000 --> 00:17:06.000]  而是因為是神對人的應許
[00:17:06.000 --> 00:17:08.000]  因為耶穌基督的代贖
[00:17:08.000 --> 00:17:14.000]  我們才能夠被接納進入神的家
[00:17:14.000 --> 00:17:17.000]  然後保羅就用亞伯拉罕
[00:17:17.000 --> 00:17:19.000]  做一個例子來解釋
[00:17:19.000 --> 00:17:23.000]  什麼叫做因信心而得著清義呢
[00:17:23.000 --> 00:17:25.000]  我們大家都知道
[00:17:25.000 --> 00:17:29.000]  神是通過摩西讓人得著律法
[00:17:29.000 --> 00:17:32.000]  所以我們叫摩西律法就是這個意思
[00:17:32.000 --> 00:17:34.000]  我考考大家
[00:17:34.000 --> 00:17:38.000]  摩西和亞伯拉罕誰是祖先呢
[00:17:38.000 --> 00:17:40.000]  誰是誰的祖先呢
[00:17:40.000 --> 00:17:43.000]  大家知不知道
[00:17:43.000 --> 00:17:48.000]  以色列人是亞伯拉罕的後裔
[00:17:48.000 --> 00:17:54.000]  所以當然亞伯拉罕是先過摩西
[00:17:54.000 --> 00:17:56.000]  走在人類歷史上
[00:17:56.000 --> 00:17:58.000]  亞伯拉罕是摩西的祖先
[00:17:58.000 --> 00:18:01.000]  根據加拿大書的三章十七節
[00:18:01.000 --> 00:18:04.000]  亞伯拉罕和摩西這兩個人物之間
[00:18:04.000 --> 00:18:06.000]  相隔大概是四百三十年
[00:18:06.000 --> 00:18:07.000]  那就是說什麼呢
[00:18:07.000 --> 00:18:10.000]  就是說在亞伯拉罕的年代
[00:18:10.000 --> 00:18:12.000]  律法還沒有
[00:18:12.000 --> 00:18:13.000]  是吧
[00:18:13.000 --> 00:18:14.000]  律法還沒有
[00:18:14.000 --> 00:18:16.000]  而聖經告訴我們
