
[00:00:00.000 --> 00:00:10.400]  各位聽眾請大家一起來看一看一幅圖畫
[00:14:20.520 --> 00:14:22.360]  我回家了這樣
[00:14:22.360 --> 00:14:25.240]  我不知道有多少人你做得到
[00:14:25.240 --> 00:14:28.880]  做到的舉手給我看看
[00:14:28.880 --> 00:14:30.160]  啊
[00:14:30.160 --> 00:14:31.440]  多謝你們的手
[00:14:31.440 --> 00:14:35.880]  但是現在還沒有到
[00:14:35.880 --> 00:14:37.360]  所以我們都等待
[00:14:37.360 --> 00:14:40.880]  有一天我們都好像他一樣
[00:14:40.880 --> 00:14:44.720]  今天我要跟大家分享
[00:14:44.720 --> 00:14:45.880]  想
[00:14:45.880 --> 00:14:47.720]  我們個個都很想
[00:14:47.720 --> 00:14:49.520]  活得豐盛
[00:14:49.520 --> 00:14:51.320]  好像他一樣
[00:14:51.320 --> 00:14:52.520]  但是事實上
[00:14:52.520 --> 00:14:53.960]  信念
[00:14:53.960 --> 00:14:55.800]  我們的信仰
[00:14:55.800 --> 00:14:57.280]  是最重要的
[00:14:57.280 --> 00:15:00.120]  到底我們今天信的是信什麼呢?
[00:15:00.120 --> 00:15:03.720]  如果我們信的不是他一樣這樣
[00:15:03.720 --> 00:15:05.040]  是那麼有把握
[00:15:05.040 --> 00:15:06.840]  和信得那麼紮實
[00:15:06.840 --> 00:15:09.800]  他信的就是基督已經復活了
[00:15:09.800 --> 00:15:10.840]  他怎麼復活
[00:15:10.840 --> 00:15:12.520]  我們都會怎麼復活
[00:15:12.520 --> 00:15:14.440]  是因為這樣的緣故
[00:15:14.440 --> 00:15:16.520]  死亡只不過是睡覺
[00:15:16.520 --> 00:15:18.360]  死亡只不過是搬家
[00:15:18.360 --> 00:15:20.160]  死亡只不過是移民
[00:15:20.160 --> 00:15:23.040]  是移到去極美的家
[00:15:23.040 --> 00:15:24.480]  最美的家
[00:15:24.480 --> 00:15:26.320]  沒有眼淚沒有死亡
[00:15:26.320 --> 00:15:27.200]  沒有憂
[00:15:27.200 --> 00:15:28.920]  沒有哀哭
[00:15:28.920 --> 00:15:29.880]  另一方面
[00:15:29.880 --> 00:15:31.720]  就是在這個天家裡面
[00:15:31.720 --> 00:15:34.000]  是永遠不會再有罪惡
[00:15:34.000 --> 00:15:35.120]  不會有羞辱
[00:15:35.120 --> 00:15:37.120]  我們整個身體會改變
[00:15:37.120 --> 00:15:39.040]  會變成不罵壞的
[00:15:39.040 --> 00:15:40.120]  榮耀的
[00:15:40.120 --> 00:15:42.280]  強壯的
[00:15:42.280 --> 00:15:45.000]  而且是靈性的身體
[00:15:45.000 --> 00:15:47.000]  就好像我在《長青團》的時候
[00:15:47.000 --> 00:15:49.720]  都和頂姐妹來分享的時候
[00:15:49.720 --> 00:15:50.800]  我們將來
[00:15:50.800 --> 00:15:52.840]  每一個在主裡面的人
[00:15:52.840 --> 00:15:55.160]  都會變成怎樣?
[00:15:55.160 --> 00:15:57.000]  變成怎樣?
[00:15:57.000 --> 00:15:58.640]  十八廿二
[00:15:58.640 --> 00:16:00.640]  而且是睡得著的
[00:16:00.640 --> 00:16:02.560]  是開開心心的
[00:16:02.560 --> 00:16:03.640]  頂姐妹
[00:16:03.640 --> 00:16:06.440]  這個信心
[00:16:06.440 --> 00:16:08.120]  不是只有嘴巴
[00:16:08.120 --> 00:16:10.120]  同樣都是有經歷的
[00:16:10.120 --> 00:16:13.120]  我們今天就要看看一段經文
[00:16:13.120 --> 00:16:18.880]  去看看我們今天的信仰的焦點
[00:16:18.880 --> 00:16:21.240]  我們信的主人翁
[00:16:21.240 --> 00:16:23.240]  不是剛才我們所看到的
[00:16:23.240 --> 00:16:25.560]  那些開國的元老
[00:16:25.560 --> 00:16:27.800]  或者稱為國父的人
[00:16:27.800 --> 00:16:29.480]  或者某些方面
[00:16:29.480 --> 00:16:32.280]  來開始的始創者
[00:16:32.280 --> 00:16:34.920]  他是我們的主耶穌基督
[00:16:34.920 --> 00:16:39.480]  我們再讀一次今天的經文
[00:16:39.480 --> 00:16:41.680]  希伯來書的三章一到六節
[00:16:41.680 --> 00:16:43.160]  我們一起讀
[00:17:02.280 --> 00:17:05.480]  建造房屋的比房屋更尊貴
[00:17:05.480 --> 00:17:08.160]  因為房屋是必有人建造
[00:17:08.160 --> 00:17:11.040]  但建造萬物的就是神
[00:17:11.040 --> 00:17:12.600]  摩西為復仁
[00:17:12.600 --> 00:17:15.280]  在神的傳家承延尊重
[00:17:15.280 --> 00:17:18.520]  為要證明將來必傳說的事
[00:17:18.520 --> 00:17:20.400]  但基督為兒子
[00:17:20.400 --> 00:17:22.120]  治理神的家
[00:17:22.120 --> 00:17:24.960]  我們若將可誇的盼望和膽量
[00:17:24.960 --> 00:17:26.520]  堅持到底
[00:17:26.520 --> 00:17:28.720]  便是他的家了
[00:17:28.720 --> 00:17:29.520]  頂姐妹
[00:17:29.520 --> 00:17:31.160]  在這段聖經當中
[00:17:31.160 --> 00:17:34.160]  首先我們去看一看
[00:17:34.160 --> 00:17:35.840]  猶太人
[00:17:35.840 --> 00:17:37.240]  甚至我們可以這樣說
[00:17:37.240 --> 00:17:39.680]  全世界的人
[00:17:39.680 --> 00:17:42.560]  都會公認的一些事
[00:17:42.560 --> 00:17:44.160]  第一節
[00:17:44.160 --> 00:17:48.360]  他是對著一班同蒙天召
[00:17:48.360 --> 00:17:51.640]  是用三個不同的方法
[00:17:51.640 --> 00:17:55.680]  來介紹這些修信的人
[00:17:55.680 --> 00:17:57.840]  是同蒙天召
[00:17:57.840 --> 00:17:59.960]  是神召他們出來
[00:17:59.960 --> 00:18:02.240]  去相信我們的主耶穌基督
[00:18:02.240 --> 00:18:03.480]  去相信神
[00:18:03.480 --> 00:18:04.520]  這些人
[00:18:04.520 --> 00:18:06.560]  出死入生的這班人
[00:18:06.560 --> 00:18:08.680]  第二是聖潔的人
[00:18:08.680 --> 00:18:11.160]  聖潔是分別出來
[00:18:11.160 --> 00:18:13.160]  從偶像分別出來
[00:18:13.160 --> 00:18:14.400]  歸到真神那裡
[00:18:14.400 --> 00:18:16.200]  是從罪分別出來
[00:18:16.200 --> 00:18:18.240]  歸到我們的主那裡
[00:18:18.240 --> 00:18:20.440]  第三是弟兄
[00:18:20.440 --> 00:18:21.440]  換句話來說
[00:18:21.440 --> 00:18:23.920]  我們是一家人來的
[00:18:23.920 --> 00:18:25.760]  然後希伯來書的作者
[00:18:25.760 --> 00:18:30.400]  首先來說出一些共同的信念
[00:18:30.400 --> 00:18:32.600]  你們應該思想
[00:18:32.600 --> 00:18:36.760]  我們所認為
[00:18:36.760 --> 00:18:39.480]  其實是一個「認為」這個字
[00:18:39.480 --> 00:18:43.880]  你可以將它翻譯
[00:18:43.880 --> 00:18:46.760]  成為「認信」
[00:18:46.760 --> 00:18:48.720]  成為「宣告」
[00:18:48.720 --> 00:18:51.360]  成為「承認」
[00:18:51.360 --> 00:18:52.680]  換句話來說
[00:18:52.680 --> 00:18:55.440]  是眾人都承認的
[00:18:55.440 --> 00:18:56.720]  承認什麼呢?
[00:18:56.720 --> 00:18:59.840]  承認耶穌基督是使者
[00:18:59.840 --> 00:19:01.920]  使者這個字是被猜的
[00:19:01.920 --> 00:19:03.240]  是被猜者
[00:19:03.240 --> 00:19:04.960]  或者叫做大使
[00:19:04.960 --> 00:19:07.280]  祂是被父神來猜到這個地上的
[00:19:07.280 --> 00:19:08.560]  被猜的
[00:19:08.560 --> 00:19:10.760]  第二祂是大祭司
[00:19:10.760 --> 00:19:12.800]  我很想大家留意
[00:19:12.800 --> 00:19:15.640]  使者大祭司
[00:19:15.640 --> 00:19:19.520]  在原文是用一個指定的半詞
[00:19:19.520 --> 00:19:20.680]  換句話來說
[00:19:20.680 --> 00:19:22.000]  又是使者
[00:19:22.000 --> 00:19:23.320]  又是大祭司
[00:19:23.320 --> 00:19:26.760]  是同樣在一個人的身上來發生
[00:19:26.760 --> 00:19:28.200]  祂又是使者
[00:19:28.200 --> 00:19:30.560]  又是大祭司
[00:19:30.560 --> 00:19:31.800]  跟大家說
[00:19:31.800 --> 00:19:33.480]  是極少有的
[00:19:33.480 --> 00:19:35.200]  因為在舊約的時候
[00:19:35.200 --> 00:19:37.600]  被猜的使者極少
[00:19:37.600 --> 00:19:40.240]  又是同時做大祭司
[00:19:40.240 --> 00:19:44.760]  但是耶穌基督是兩個身份一起出現
[00:19:44.760 --> 00:19:47.280]  然後第二部分
[00:19:47.280 --> 00:19:54.320]  祂又說我們的認信不單止是耶穌基督是使者是大祭司
[00:19:54.320 --> 00:19:55.960]  這個身份
[00:19:55.960 --> 00:19:56.960]  第二部分
[00:19:56.960 --> 00:19:58.560]  第二節
[00:19:58.560 --> 00:20:02.200]  祂為那個設立祂的盡忠
[00:20:02.200 --> 00:20:03.520]  這個設立祂的是誰呢?
[00:20:03.520 --> 00:20:05.160]  當然是父神
[00:20:05.160 --> 00:20:12.080]  就如同摩西在神的全家盡忠一樣
[00:20:12.080 --> 00:20:14.480]  頂姐妹
[00:20:14.480 --> 00:20:16.040]  我相信第一
[00:20:16.040 --> 00:20:17.280]  第二節
[00:20:17.280 --> 00:20:20.520]  這一些的認信
[00:20:20.520 --> 00:20:23.120]  不單止基督徒我們會認信
[00:20:23.120 --> 00:20:27.160]  不單止猶太人他們會認信
[00:20:27.160 --> 00:20:30.440]  甚至回教徒都認信
[00:20:30.440 --> 00:20:32.000]  在他們的可蘭經
[00:20:32.000 --> 00:20:33.720]  很清楚地講到
[00:20:33.720 --> 00:20:34.880]  耶穌他們是誰呢?
[00:20:34.880 --> 00:20:36.120]  這個以撒是誰呢?
[00:20:36.120 --> 00:20:37.160]  是先知
[00:20:37.160 --> 00:20:38.520]  而實際上
[00:20:38.520 --> 00:20:41.000]  記載有關這個以撒所講的
[00:20:41.000 --> 00:20:43.200]  所做的各方面的事
[00:20:43.200 --> 00:20:46.560]  與聖經有很多相似的地方
[00:20:46.560 --> 00:20:47.760]  換句話來說
[00:20:47.760 --> 00:20:49.720]  第一節和第二節的認信
[00:20:49.720 --> 00:20:51.160]  不單止是基督徒
[00:20:51.160 --> 00:20:52.720]  你可以做得到
[00:20:52.720 --> 00:20:54.440]  甚至不信的人
[00:20:54.440 --> 00:20:56.840]  他們都會做得到
[00:20:56.840 --> 00:21:01.600]  甚至在毛澤東選集裡面
[00:21:01.600 --> 00:21:05.840]  矛盾論辯證
