
[00:00:00.000 --> 00:00:03.000]  今天我們要講到大淫婦
[00:02:09.000 --> 00:02:10.000]  魔鬼
[00:02:10.000 --> 00:02:12.000]  他從創世以來
[00:02:12.000 --> 00:02:14.000]  看聖經裡面提到說
[00:02:14.000 --> 00:02:15.000]  魔鬼我們在講到
[00:02:15.000 --> 00:02:16.000]  有關魔鬼的名字
[00:02:16.000 --> 00:02:18.000]  講到魔鬼的工作的時候
[00:02:18.000 --> 00:02:19.000]  我們曾經講到說
[00:02:19.000 --> 00:02:22.000]  魔鬼他本來是天使長
[00:02:22.000 --> 00:02:23.000]  對不對
[00:02:23.000 --> 00:02:24.000]  最後他怎麼樣
[00:02:24.000 --> 00:02:26.000]  因為他驕傲
[00:02:26.000 --> 00:02:27.000]  想要跟神同等
[00:02:27.000 --> 00:02:29.000]  結果就被打下天庭
[00:02:29.000 --> 00:02:30.000]  是不是
[00:02:30.000 --> 00:02:31.000]  然後呢
[00:02:31.000 --> 00:02:32.000]  所以呢
[00:02:32.000 --> 00:02:33.000]  三分之一的天使
[00:02:33.000 --> 00:02:34.000]  跟著他一起
[00:02:34.000 --> 00:02:35.000]  下到地上來
[00:02:35.000 --> 00:02:36.000]  因此你可以看見
[00:02:36.000 --> 00:02:37.000]  這個世界
[00:02:37.000 --> 00:02:39.000]  是有魔鬼
[00:02:39.000 --> 00:02:41.000]  跟魔鬼的國度
[00:02:41.000 --> 00:02:42.000]  有魔鬼的軍隊
[00:02:42.000 --> 00:02:44.000]  在那個地方的
[00:02:44.000 --> 00:02:45.000]  那丟出去
[00:02:45.000 --> 00:02:46.000]  你看不見他
[00:02:46.000 --> 00:02:49.000]  但是他存在
[00:02:49.000 --> 00:02:50.000]  所以這是我們基督徒
[00:02:50.000 --> 00:02:52.000]  在走這條天路當中
[00:02:52.000 --> 00:02:54.000]  都要明白的
[00:02:54.000 --> 00:02:56.000]  知己知彼
[00:02:56.000 --> 00:02:57.000]  怎麼樣
[00:02:57.000 --> 00:03:02.000]  百戰不殆
[00:03:02.000 --> 00:03:03.000]  那今天我們講這個
[00:03:03.000 --> 00:03:06.000]  大淫婦跟獸呢
[00:03:06.000 --> 00:03:08.000]  其實
[00:03:08.000 --> 00:03:09.000]  他們只不過是
[00:03:09.000 --> 00:03:13.000]  撒旦在不同的時代裡面
[00:03:13.000 --> 00:03:16.000]  出現的面貌
[00:03:16.000 --> 00:03:17.000]  你可以看見
[00:03:17.000 --> 00:03:18.000]  在啟示錄裡我們提到
[00:03:18.000 --> 00:03:20.000]  十三章我們講到
[00:03:20.000 --> 00:03:24.000]  撒旦就是大紅龍
[00:03:24.000 --> 00:03:26.000]  然後接著就講到說
[00:03:26.000 --> 00:03:29.000]  從海中上來的獸
[00:03:29.000 --> 00:03:30.000]  海獸對不對
[00:03:30.000 --> 00:03:31.000]  海獸是什麼呢
[00:03:31.000 --> 00:03:34.000]  海獸就是迪基督
[00:03:34.000 --> 00:03:37.000]  然後又從地上的獸
[00:03:37.000 --> 00:03:39.000]  地上的獸是什麼呢
[00:03:39.000 --> 00:03:40.000]  是假先知
[00:03:40.000 --> 00:03:43.000]  我知道你們都還給我了
[00:03:43.000 --> 00:03:44.000]  還記得
[00:03:44.000 --> 00:03:45.000]  我這樣講
[00:03:45.000 --> 00:03:46.000]  也許你慢慢會
[00:03:46.000 --> 00:03:48.000]  record你的memory
[00:03:48.000 --> 00:03:50.000]  這三個
[00:03:50.000 --> 00:03:52.000]  其實
[00:03:52.000 --> 00:03:54.000]  這個撒旦
[00:03:54.000 --> 00:03:55.000]  迪基督
[00:03:55.000 --> 00:03:56.000]  還有什麼
[00:03:56.000 --> 00:03:57.000]  假先知
[00:03:57.000 --> 00:03:58.000]  他們三個人
[00:03:58.000 --> 00:04:00.000]  好像是三位一體
[00:04:00.000 --> 00:04:01.000]  有沒有
[00:04:01.000 --> 00:04:02.000]  因為撒旦
[00:04:02.000 --> 00:04:03.000]  從始至終
[00:04:03.000 --> 00:04:06.000]  他就是在模仿
[00:04:06.000 --> 00:04:07.000]  他模仿基督
[00:04:07.000 --> 00:04:09.000]  所以他模仿三位一體的神
[00:04:09.000 --> 00:04:10.000]  那麼你說
[00:04:10.000 --> 00:04:13.000]  這個獸跟大淫婦又出來了
[00:04:13.000 --> 00:04:15.000]  大淫婦是誰呢
[00:04:15.000 --> 00:04:17.000]  整個十七章裡面
[00:04:17.000 --> 00:04:19.000]  主要在講到這個大淫婦
[00:04:19.000 --> 00:04:22.000]  而且到了後面十八章十九章
[00:04:22.000 --> 00:04:23.000]  又繼續了
[00:04:23.000 --> 00:04:24.000]  只不過這個大淫婦
[00:04:24.000 --> 00:04:26.000]  換了一個名詞了
[00:04:26.000 --> 00:04:30.000]  等一下我們一步來看
[00:04:30.000 --> 00:04:32.000]  首先
[00:04:32.000 --> 00:04:35.000]  我們要看見
[00:04:35.000 --> 00:04:36.000]  就是說撒旦
[00:04:36.000 --> 00:04:39.000]  藉著這個大淫婦
[00:04:39.000 --> 00:04:41.000]  就像他藉著海獸
[00:04:41.000 --> 00:04:43.000]  藉著地獸
[00:04:43.000 --> 00:04:44.000]  藉著假基督
[00:04:44.000 --> 00:04:46.000]  藉著這些假先知
[00:04:46.000 --> 00:04:47.000]  跟敵基督
[00:04:47.000 --> 00:04:49.000]  他的作用都是一樣的
[00:04:49.000 --> 00:04:54.000]  撒旦就是背後的那個老大
[00:04:54.000 --> 00:04:55.000]  所以今天你看到的
[00:04:55.000 --> 00:04:57.000]  這些外面的東西
[00:04:57.000 --> 00:04:58.000]  也許他出現的時候
[00:04:58.000 --> 00:04:59.000]  是一個帝國
[00:04:59.000 --> 00:05:00.000]  也許他出現的時候
[00:05:00.000 --> 00:05:01.000]  是一個君王
[00:05:01.000 --> 00:05:02.000]  也許他今天出現的時候
[00:05:02.000 --> 00:05:05.000]  是一個宗教的一個教主
[00:05:05.000 --> 00:05:09.000]  但是其實這個背後是什麼
[00:05:09.000 --> 00:05:11.000]  就是魔鬼
[00:05:11.000 --> 00:05:13.000]  所有一切抵擋神的
[00:05:13.000 --> 00:05:17.000]  人 事 物 組織 意識形態
[00:05:17.000 --> 00:05:19.000]  通通都是
[00:05:19.000 --> 00:05:21.000]  誰是他的老大
[00:05:21.000 --> 00:05:25.000]  誰是他老大
[00:05:25.000 --> 00:05:26.000]  撒旦
[00:05:26.000 --> 00:05:28.000]  請你記得這件事情
[00:05:28.000 --> 00:05:31.000]  那麼今天我們來看
[00:05:31.000 --> 00:05:34.000]  這個大淫婦代表什麼
[00:05:34.000 --> 00:05:40.000]  首先我們來看
[00:05:40.000 --> 00:05:42.000]  這個大淫婦
[00:05:42.000 --> 00:05:46.000]  白德貴你們都有聖經嗎
[00:05:46.000 --> 00:05:49.000]  你不要指望這個PPT
[00:05:49.000 --> 00:05:51.000]  把所有的經文都列出來
[00:05:51.000 --> 00:05:53.000]  所以我希望你有聖經
[00:05:53.000 --> 00:05:54.000]  這樣子的話
[00:05:54.000 --> 00:05:56.000]  當我講說第一章第幾節的時候
[00:05:56.000 --> 00:05:58.000]  你可以看著
[00:05:58.000 --> 00:05:59.000]  因為今天的經文
[00:05:59.000 --> 00:06:02.000]  有13節滿長的
[00:06:02.000 --> 00:06:03.000]  首先我們來看
[00:06:03.000 --> 00:06:05.000]  你稍微讀過歷史的人
[00:06:05.000 --> 00:06:10.000]  讀過地理的人都知道
[00:06:10.000 --> 00:06:12.000]  這裡提到說
[00:06:12.000 --> 00:06:14.000]  在第一節
[00:06:14.000 --> 00:06:16.000]  第一節在這裡提到說什麼呢
[00:06:16.000 --> 00:06:18.000]  他說拿著七碗的七位天使中
[00:06:18.000 --> 00:06:20.000]  有一位前來對我說
[00:06:20.000 --> 00:06:21.000]  你到這裡來
[00:06:21.000 --> 00:06:26.000]  我將坐在縱水上的大淫婦
[00:06:26.000 --> 00:06:27.000]  看到沒有
[00:06:27.000 --> 00:06:29.000]  所以這個大淫婦
[00:06:29.000 --> 00:06:32.000]  她是坐在哪裡
[00:06:32.000 --> 00:06:33.000]  坐在哪裡
[00:06:33.000 --> 00:06:34.000]  縱水
[00:06:34.000 --> 00:06:37.000]  跟你旁邊說縱水
[00:06:37.000 --> 00:06:39.000]  那縱水是什麼呢
[00:06:39.000 --> 00:06:42.000]  你看看
[00:06:42.000 --> 00:06:46.000]  在耶利米蘇第51章13節
[00:06:46.000 --> 00:06:48.000]  耶利米兼知耶利米
[00:06:48.000 --> 00:06:51.000]  在論到巴比倫的時候
[00:06:51.000 --> 00:06:52.000]  我前面的經文
[00:06:52.000 --> 00:06:53.000]  我沒有把它寫下來
[00:06:53.000 --> 00:06:55.000]  但是我就扣了這一句話
[00:06:55.000 --> 00:06:57.000]  前面是講到巴比倫
[00:06:57.000 --> 00:06:58.000]  他接著就講說
[00:06:58.000 --> 00:07:01.000]  住在縱水之上
[00:07:01.000 --> 00:07:03.000]  多有財寶的
[00:07:03.000 --> 00:07:04.000]  這是指什麼
[00:07:04.000 --> 00:07:09.000]  巴比倫
[00:07:09.000 --> 00:07:12.000]  所以你看看右邊這個圖
[00:07:12.000 --> 00:07:14.000]  這個右邊這個圖
[00:07:14.000 --> 00:07:17.000]  我們都知道兩河流域
[00:07:17.000 --> 00:07:18.000]  讀過書的人
[00:07:18.000 --> 00:07:19.000]  兩河流域記得嗎
[00:07:19.000 --> 00:07:22.000]  哪兩河
[00:07:22.000 --> 00:07:24.000]  幼發拉底河
[00:07:24.000 --> 00:07:25.000]  然後呢
[00:07:25.000 --> 00:07:27.000]  底格里斯河
[00:07:27.000 --> 00:07:29.000]  是不是
[00:07:29.000 --> 00:07:33.000]  所以你看見
[00:07:33.000 --> 00:07:37.000]  這個其實就是今天的伊拉克
[00:07:37.000 --> 00:07:39.000]  伊拉克所在的地方
[00:07:39.000 --> 00:07:41.000]  所以巴比倫的王朝
[00:07:41.000 --> 00:07:43.000]  其實就是當初的
[00:07:43.000 --> 00:07:45.000]  今天是伊拉克
[00:07:45.000 --> 00:07:48.000]  當年這個在舊約聖經裡面
[00:07:48.000 --> 00:07:49.000]  尼西米基
[00:07:49.000 --> 00:07:50.000]  還有那個
[00:07:50.000 --> 00:07:51.000]  但耶利米蘇裡面
[00:07:51.000 --> 00:07:53.000]  講到巴比倫
[00:07:53.000 --> 00:07:55.000]  尼布賈尼沙王
[00:07:55.000 --> 00:07:56.000]  你大概就知道
[00:07:56.000 --> 00:07:57.000]  這個舊約裡面
[00:07:57.000 --> 00:07:59.000]  那一段時間就講到
[00:07:59.000 --> 00:08:01.000]  巴比倫當時候
[00:08:01.000 --> 00:08:04.000]  把以色列把它擄過去了
[00:08:04.000 --> 00:08:09.000]  所以但耶利也是被擄過去了
[00:08:09.000 --> 00:08:13.000]  那這個巴比倫城
[00:08:13.000 --> 00:08:15.000]  它就是落在
[00:08:15.000 --> 00:08:20.000]  這個可以說是伯拉大河
[00:08:20.000 --> 00:08:26.000]  那麼這個地方你可以看見
[00:08:26.000 --> 00:08:28.000]  這是兩河有沒有
[00:08:28.000 --> 00:08:30.000]  這是幼發拉底河
[00:08:30.000 --> 00:08:33.000]  這是底格里斯河有沒有
[00:08:33.000 --> 00:08:34.000]  所以你看見
[00:08:34.000 --> 00:08:35.000]  它就是坐落在
[00:08:35.000 --> 00:08:37.000]  這樣子的一個重水質
[00:08:37.000 --> 00:08:39.000]  所以其實這經文裡面
[00:08:39.000 --> 00:08:40.000]  就有讓我們知道說
[00:08:40.000 --> 00:08:44.000]  這個大淫婦是誰
[00:08:44.000 --> 00:08:47.000]  這個大淫婦是誰
[00:08:47.000 --> 00:08:49.000]  巴比倫
[00:08:49.000 --> 00:08:52.000]  後面會繼續看到
[00:08:52.000 --> 00:08:54.000]  然後你再看
[00:08:54.000 --> 00:09:00.000]  接著他又說
[00:09:00.000 --> 00:09:01.000]  天使就對他說
[00:09:01.000 --> 00:09:07.000]  你所看見那淫婦所坐的重水
[00:09:07.000 --> 00:09:08.000]  有沒有
[00:09:08.000 --> 00:09:11.000]  他又解釋這個重水是什麼呢
[00:09:11.000 --> 00:09:15.000]  就是多民多人多國多方
[00:09:15.000 --> 00:09:19.000]  幾個多
[00:09:19.000 --> 00:09:22.000]  他講了幾個多
[00:09:22.000 --> 00:09:26.000]  四個多
[00:09:26.000 --> 00:09:27.000]  你記不記得
[00:09:27.000 --> 00:09:30.000]  在前面幾次論裡面提到的
[00:09:30.000 --> 00:09:33.000]  當這個將來在天上的時候
[00:09:33.000 --> 00:09:35.000]  那時候有什麼樣
[00:09:35.000 --> 00:09:39.000]  有各民各族各方
[00:09:39.000 --> 00:09:41.000]  對不對
[00:09:41.000 --> 00:09:42.000]  所以你記得一件事情
[00:09:42.000 --> 00:09:44.000]  撒旦的工作
[00:09:44.000 --> 00:09:47.000]  他就是模仿耶穌基督
[00:09:47.000 --> 00:09:49.000]  模仿神
[00:09:49.000 --> 00:09:52.000]  所以神有一天
[00:09:52.000 --> 00:09:54.000]  這個基督是全世界各地的
[00:09:54.000 --> 00:09:55.000]  各民各族各方
[00:09:55.000 --> 00:09:56.000]  各民各族各方
[00:09:56.000 --> 00:09:58.000]  在表明什麼意思
[00:09:58.000 --> 00:10:00.000]  表明的就是全人類
[00:10:00.000 --> 00:10:01.000]  那麼同樣在這裡講
[00:10:01.000 --> 00:10:04.000]  多民多人多國多方
[00:10:04.000 --> 00:10:05.000]  講的是什麼呢
[00:10:05.000 --> 00:10:06.000]  就是全人類
[00:10:06.000 --> 00:10:07.000]  所以換句話說
[00:10:07.000 --> 00:10:08.000]  這個大淫婦
[00:10:08.000 --> 00:10:15.000]  他掌控了全人類
[00:10:15.000 --> 00:10:16.000]  那丟什麼你記得
[00:10:16.000 --> 00:10:18.000]  這個叫做權力
[00:10:18.000 --> 00:10:22.000]  這個叫做Power
[00:10:22.000 --> 00:10:23.000]  你可以看見
[00:10:23.000 --> 00:10:26.000]  在歷史歷代裡面
[00:10:26.000 --> 00:10:29.000]  這個啟示錄
[00:10:29.000 --> 00:10:31.000]  約翰在講這個的時候
[00:10:31.000 --> 00:10:32.000]  他不是
[00:10:32.000 --> 00:10:35.000]  他以一種象徵性的說法
[00:10:35.000 --> 00:10:36.000]  所以呢
[00:10:36.000 --> 00:10:39.000]  他講到巴比倫
[00:10:39.000 --> 00:10:41.000]  可是事實上
[00:10:41.000 --> 00:10:44.000]  他並不是只是指的巴比倫
[00:10:44.000 --> 00:10:46.000]  他同時也指的當時候
[00:10:46.000 --> 00:10:49.000]  約翰所在的羅馬帝國
[00:10:49.000 --> 00:10:51.000]  這樣了解我意思嗎
[00:10:51.000 --> 00:10:52.000]  那更是來講
[00:10:52.000 --> 00:10:54.000]  其實他可以講的是
[00:10:54.000 --> 00:10:56.000]  歷史歷代
[00:10:56.000 --> 00:10:59.000]  一直到主耶穌再來之前
[00:10:59.000 --> 00:11:00.000]  歷史歷代
[00:11:00.000 --> 00:11:04.000]  所有抵擋神的那個權力
[00:11:04.000 --> 00:11:05.000]  那個Power
[00:11:05.000 --> 00:11:07.000]  那個權勢
[00:11:07.000 --> 00:11:10.000]  所以不管是過去的巴比倫
[00:11:10.000 --> 00:11:11.000]  或者是羅馬帝國
[00:11:11.000 --> 00:11:14.000]  你可以看見
[00:11:14.000 --> 00:11:18.000]  約翰在這裡提到的就是說
[00:11:18.000 --> 00:11:20.000]  他們都是想要掌控全人類
[00:11:20.000 --> 00:11:22.000]  有沒有
[00:11:22.000 --> 00:11:23.000]  今天你看見這些
[00:11:23.000 --> 00:11:26.000]  中國以前出現的一個電影
[00:11:26.000 --> 00:11:29.000]  一部的連續的影集
[00:11:29.000 --> 00:11:30.000]  對不對
[00:11:30.000 --> 00:11:31.000]  叫做《大國興起》
[00:11:31.000 --> 00:11:33.000]  有沒有人看過
[00:11:33.000 --> 00:11:34.000]  有沒有人看過
[00:11:34.000 --> 00:11:35.000]  都沒有
[00:11:35.000 --> 00:11:37.000]  中國來的有沒有看過
[00:11:37.000 --> 00:11:38.000]  也沒看過
[00:11:38.000 --> 00:11:39.000]  有吧
[00:11:39.000 --> 00:11:40.000]  有就舉一下手嘛
[00:11:40.000 --> 00:11:41.000]  我知道一下
[00:11:41.000 --> 00:11:44.000]  你們都蠻聖潔的
[00:11:44.000 --> 00:11:47.000]  都不食人間煙火
[00:11:47.000 --> 00:11:48.000]  你有看過
[00:11:48.000 --> 00:11:50.000]  只有張牧師
[00:11:50.000 --> 00:11:54.000]  不是說他不聖潔
[00:11:54.000 --> 00:11:55.000]  我們傳道人
[00:11:55.000 --> 00:11:57.000]  為了要了解這個世界
[00:11:57.000 --> 00:12:00.000]  我們往往需要看一些東西
[00:12:00.000 --> 00:12:01.000]  丟什麼
[00:12:01.000 --> 00:12:02.000]  《大國興起》
[00:12:02.000 --> 00:12:04.000]  中國拍這個《大國興起》
[00:12:04.000 --> 00:12:06.000]  講到那個什麼西班牙
[00:12:06.000 --> 00:12:07.000]  葡萄牙
[00:12:07.000 --> 00:12:08.000]  講到這些
[00:12:08.000 --> 00:12:11.000]  英國講到這些的
[00:12:11.000 --> 00:12:12.000]  對不對
[00:12:12.000 --> 00:12:14.000]  他拍這個最後講什麼
[00:12:14.000 --> 00:12:16.000]  他的意思是什麼
[00:12:16.000 --> 00:12:18.000]  中國興起啦
[00:12:18.000 --> 00:12:20.000]  中國興起啦
[00:12:20.000 --> 00:12:22.000]  這些過去的強權
[00:12:22.000 --> 00:12:24.000]  過去的帝國都過去了
[00:12:24.000 --> 00:12:25.000]  現在是什麼
[00:12:25.000 --> 00:12:28.000]  現在是咱們中國興起啦
[00:12:28.000 --> 00:12:30.000]  在《大國興起》的一件事情
[00:12:30.000 --> 00:12:33.000]  聖經上早就告訴我們了
[00:12:33.000 --> 00:12:35.000]  早就告訴我們了
[00:12:35.000 --> 00:12:37.000]  每一個帝國的興起
[00:12:37.000 --> 00:12:39.000]  每一個權勢的興起
[00:12:39.000 --> 00:12:41.000]  他都想要怎麼樣
[00:12:41.000 --> 00:12:42.000]  影響全世界
[00:12:42.000 --> 00:12:44.000]  不一定說他今天要控制全世界
[00:12:44.000 --> 00:12:46.000]  他都想要影響全世界
[00:12:46.000 --> 00:12:50.000]  有沒有
[00:12:50.000 --> 00:12:52.000]  所以這個權力
[00:12:52.000 --> 00:12:54.000]  我們很清楚的看見
[00:12:54.000 --> 00:12:55.000]  在這一段聖經裡面
[00:12:55.000 --> 00:12:57.000]  講的這個大淫婦
[00:12:57.000 --> 00:12:59.000]  他所擁有的權力
[00:12:59.000 --> 00:13:05.000]  那麼接著你看第二節
[00:13:05.000 --> 00:13:06.000]  第二節我們一起來看
[00:13:06.000 --> 00:13:07.000]  第二節說什麼
[00:13:07.000 --> 00:13:12.000]  地上的君王與他行淫
[00:13:12.000 --> 00:13:13.000]  有沒有
[00:13:13.000 --> 00:13:14.000]  君王看到沒有
[00:13:14.000 --> 00:13:16.000]  地上的君王
[00:13:16.000 --> 00:13:18.000]  所以君王代表什麼
[00:13:18.000 --> 00:13:20.000]  代表權力power
[00:13:20.000 --> 00:13:23.000]  所以所有全地上的君王
[00:13:23.000 --> 00:13:26.000]  都跟巴比倫跟他行淫
[00:13:26.000 --> 00:13:28.000]  這個行淫你不要把他
[00:13:28.000 --> 00:13:30.000]  就是約翰在講這個東西的
[00:13:30.000 --> 00:13:32.000]  聖經在講這個行淫的時候
[00:13:32.000 --> 00:13:33.000]  他不一定就是
[00:13:33.000 --> 00:13:36.000]  只是指的那個所謂肉體的關係
[00:13:36.000 --> 00:13:38.000]  他講的就是一個對信仰
[00:13:38.000 --> 00:13:39.000]  對神不忠的
[00:13:39.000 --> 00:13:41.000]  但是這個行淫
[00:13:41.000 --> 00:13:43.000]  表明是什麼一件事情呢
[00:13:43.000 --> 00:13:44.000]  表明就是說
[00:13:44.000 --> 00:13:46.000]  這一個大淫婦
[00:13:46.000 --> 00:13:49.000]  他跟眾君王都有關係
[00:13:49.000 --> 00:13:51.000]  有親密的關係
[00:13:51.000 --> 00:13:55.000]  中國這個叫做權色交易
[00:13:55.000 --> 00:13:58.000]  有沒有聽過吧
[00:13:58.000 --> 00:14:01.000]  中國的貪官據調查
[00:14:01.000 --> 00:14:04.000]  凡是貪的貪官
[00:14:04.000 --> 00:14:08.000]  大概90%都怎麼樣
[00:14:08.000 --> 00:14:13.000]  都跟女色有關係
[00:14:13.000 --> 00:14:16.000]  所以君王這個權力
[00:14:16.000 --> 00:14:18.000]  這個大淫婦代表的是
[00:14:18.000 --> 00:14:20.000]  他有權柄
[00:14:20.000 --> 00:14:25.000]  他跟全世界的君王都有關係
[00:14:25.000 --> 00:14:26.000]  所以你可以看見
[00:14:26.000 --> 00:14:28.000]  他多麼的有影響力
[00:14:28.000 --> 00:14:29.000]  是不是
[00:14:29.000 --> 00:14:31.000]  然後第三個
[00:14:31.000 --> 00:14:32.000]  在這裡
[00:14:32.000 --> 00:14:34.000]  聖經第三節提到說
[00:14:34.000 --> 00:14:41.000]  他騎在朱紅色的獸上面
[00:14:41.000 --> 00:14:42.000]  好了
[00:14:42.000 --> 00:14:44.000]  那丁字眉
[00:14:44.000 --> 00:14:48.000]  這個獸
[00:14:48.000 --> 00:14:50.000]  是怎麼又來一個獸了
[00:14:50.000 --> 00:14:51.000]  這個獸到底是什麼獸呢
[00:14:51.000 --> 00:14:53.000]  其實前面我講那個海獸
[00:14:53.000 --> 00:14:55.000]  有沒有記不記得
[00:14:55.000 --> 00:14:57.000]  大家還記得嗎
[00:14:57.000 --> 00:14:59.000]  海獸頭受了傷
[00:14:59.000 --> 00:15:01.000]  後來又好了
[00:15:01.000 --> 00:15:03.000]  是不是
[00:15:03.000 --> 00:15:04.000]  對不對
[00:15:04.000 --> 00:15:05.000]  那個意思就是說
[00:15:05.000 --> 00:15:07.000]  他也是模仿基督
[00:15:07.000 --> 00:15:09.000]  基督定時之下
[00:15:09.000 --> 00:15:11.000]  但是從死裡怎麼樣
[00:15:11.000 --> 00:15:12.000]  復活了
[00:15:12.000 --> 00:15:13.000]  對不對
[00:15:13.000 --> 00:15:15.000]  所以這個海獸就是敵基督
[00:15:15.000 --> 00:15:17.000]  或者是說假基督
[00:15:17.000 --> 00:15:19.000]  那你可以看見
[00:15:19.000 --> 00:15:21.000]  這個獸
[00:15:21.000 --> 00:15:22.000]  這時候
[00:15:22.000 --> 00:15:24.000]  女人騎在他的身上
[00:15:24.000 --> 00:15:27.000]  那是什麼意思
[00:15:27.000 --> 00:15:28.000]  這個意思就是代表
[00:15:28.000 --> 00:15:31.000]  他們倆的關係匪淺了
[00:15:31.000 --> 00:15:33.000]  了解這意思嗎
[00:15:33.000 --> 00:15:34.000]  那這個獸呢
[00:15:34.000 --> 00:15:37.000]  有七頭十腳
[00:15:37.000 --> 00:15:38.000]  好了
[00:15:38.000 --> 00:15:44.000]  七頭十腳是什麼意思
[00:15:44.000 --> 00:15:45.000]  七頭十腳
[00:15:45.000 --> 00:15:46.000]  這個字可能
[00:15:46.000 --> 00:15:52.000]  不知道你看得見看不見
[00:15:52.000 --> 00:15:54.000]  好
[00:15:54.000 --> 00:15:55.000]  這邊就
[00:15:55.000 --> 00:15:56.000]  我剛才講的
[00:15:56.000 --> 00:15:57.000]  從海裡上來的獸
[00:15:57.000 --> 00:15:58.000]  有七頭十腳
[00:15:58.000 --> 00:15:59.000]  有沒有
[00:15:59.000 --> 00:16:01.000]  這是在啟示錄十三章第一節所講的
[00:16:01.000 --> 00:16:03.000]  他七頭上面也有褻瀆的名號
[00:16:03.000 --> 00:16:06.000]  然後在當時候約翰的時候
[00:16:06.000 --> 00:16:09.000]  他還沒有出現
[00:16:09.000 --> 00:16:10.000]  這個地方呢
[00:16:10.000 --> 00:16:12.000]  在啟示錄十一章的時候
[00:16:12.000 --> 00:16:13.000]  是提到說
[00:16:13.000 --> 00:16:15.000]  從無底坑裡上來的獸
[00:16:15.000 --> 00:16:17.000]  其實講的都是同一個獸
[00:16:17.000 --> 00:16:18.000]  你知道
[00:16:18.000 --> 00:16:19.000]  就記得這個海獸
