
[00:00:00.000 --> 00:00:04.520]  今天講題是「二人必欣順德生」
[00:04:30.480 --> 00:04:32.320]  進入這個奧秘
[00:04:32.320 --> 00:04:33.880]  大家期不期待
[00:04:33.880 --> 00:04:34.880]  期待吧
[00:04:34.880 --> 00:04:35.600]  還有
[00:04:35.600 --> 00:04:36.480]  不單止這樣
[00:04:36.480 --> 00:04:38.520]  如果我們信得來
[00:04:38.520 --> 00:04:40.520]  你都會記得羅馬書
[00:04:40.520 --> 00:04:43.040]  有很多的經典金句
[00:04:43.040 --> 00:04:45.520]  例如它說沒有異人
[00:04:45.520 --> 00:04:46.400]  這個世上沒有異人
[00:04:46.400 --> 00:04:47.360]  一個也沒有
[00:04:47.360 --> 00:04:48.720]  一針見血
[00:04:48.720 --> 00:04:49.440]  我不知道你覺得
[00:04:49.440 --> 00:04:51.520]  是不是這個世上真的沒有異人
[00:04:51.520 --> 00:04:52.600]  如果不是的話
[00:04:52.600 --> 00:04:55.000]  這個世上不會愈來愈毀壞
[00:04:55.000 --> 00:04:57.280]  物資被人用盡
[00:04:57.280 --> 00:04:59.320]  過與過繼續鬥爭
[00:04:59.320 --> 00:05:00.520]  為什麼會這樣呢
[00:05:00.520 --> 00:05:01.520]  一針見血
[00:05:01.520 --> 00:05:03.600]  世人都犯了罪
[00:05:03.600 --> 00:05:04.840]  每個人都犯了罪
[00:05:04.840 --> 00:05:06.200]  你會說
[00:05:06.200 --> 00:05:07.200]  是不是真的這樣
[00:05:07.200 --> 00:05:08.920]  我講過很多報道會
[00:05:08.920 --> 00:05:10.200]  很多不同的教會
[00:05:10.200 --> 00:05:12.040]  分享過信息
[00:05:12.040 --> 00:05:13.520]  我經常都問這個問題
[00:05:13.520 --> 00:05:16.240]  有沒有人覺得自己沒有犯過錯
[00:05:16.240 --> 00:05:17.400]  沒有犯過罪
[00:05:17.400 --> 00:05:18.440]  沒有得罪的人
[00:05:18.440 --> 00:05:19.480]  沒有做過錯事
[00:05:19.480 --> 00:05:20.440]  沒有得罪的人
[00:05:20.440 --> 00:05:22.000]  你舉手吧
[00:05:22.000 --> 00:05:23.640]  是一個都沒有的
[00:05:23.640 --> 00:05:26.160]  你有沒有
[00:05:26.160 --> 00:05:27.480]  你想不想舉手
[00:05:27.480 --> 00:05:28.120]  有沒有犯過錯
[00:05:28.120 --> 00:05:28.920]  如果是的話
[00:05:28.920 --> 00:05:30.720]  我想向你學習
[00:05:30.720 --> 00:05:31.280]  你舉手
[00:05:31.280 --> 00:05:32.640]  待會我們見面
[00:05:32.640 --> 00:05:33.480]  完了崇拜
[00:05:33.480 --> 00:05:34.440]  真的沒有
[00:05:34.440 --> 00:05:35.720]  一針見血
[00:05:35.720 --> 00:05:38.480]  它並且說罪的公價乃是什麼
[00:05:38.480 --> 00:05:39.520]  死
[00:05:39.520 --> 00:05:41.840]  就是人人都死定了
[00:05:41.840 --> 00:05:43.560]  人人都必有一死
[00:05:43.560 --> 00:05:45.560]  所以你看看你旁邊那個
[00:05:45.560 --> 00:05:46.800]  你不是快要死
[00:05:46.800 --> 00:05:48.320]  不過你也會死
[00:05:48.320 --> 00:05:48.920]  真的
[00:05:48.920 --> 00:05:50.400]  不過它有出路
[00:05:50.400 --> 00:05:51.880]  基督耶穌的救贖
[00:05:51.880 --> 00:05:53.120]  白白清兒
[00:05:53.120 --> 00:05:55.440]  我們慢慢會在這十多個禮拜
[00:05:55.440 --> 00:05:59.840]  慢慢進入這種經歷學習
[00:05:59.840 --> 00:06:03.240]  讓我們知道生命的出路是些什麼
[00:06:03.240 --> 00:06:04.080]  地點
[00:06:04.080 --> 00:06:08.120]  當然書信是寫給羅馬的信徒
[00:06:08.120 --> 00:06:09.920]  羅馬書
[00:06:09.920 --> 00:06:12.560]  信徒當然包括不同的種族
[00:06:12.560 --> 00:06:17.080]  當時羅馬這個國家是最大的國家
[00:06:17.080 --> 00:06:18.000]  經濟上
[00:06:18.000 --> 00:06:20.600]  軍事上
[00:06:20.600 --> 00:06:22.880]  道路上
[00:06:22.880 --> 00:06:23.760]  知識上
[00:06:23.760 --> 00:06:25.520]  文化上都最強
[00:06:25.520 --> 00:06:27.680]  如果今天我們問什麼國家
[00:06:27.680 --> 00:06:29.080]  在經濟上最強
[00:06:29.080 --> 00:06:30.360]  大家都知道
[00:06:30.360 --> 00:06:32.280]  第一個最厲害GDP
[00:06:32.280 --> 00:06:33.120]  國民生產
[00:06:33.120 --> 00:06:33.720]  美國
[00:06:33.720 --> 00:06:34.680]  第二是中國
[00:06:34.680 --> 00:06:35.400]  我們都知道
[00:06:35.400 --> 00:06:38.800]  當時會習了在羅馬這個國家
[00:06:38.800 --> 00:06:42.240]  而羅馬國家的羅馬史是
[00:06:42.240 --> 00:06:43.520]  重中之重
[00:06:43.520 --> 00:06:45.880]  是一個非常重要的城市
[00:06:45.880 --> 00:06:47.800]  是非常震撼力的地方
[00:06:47.800 --> 00:06:51.040]  是最大國家重要的城市
[00:06:51.040 --> 00:06:52.320]  李主教這樣說
[00:06:52.320 --> 00:06:56.120]  妙術羅馬長久以來
[00:06:56.120 --> 00:07:00.760]  都是不留城的當時
[00:07:00.760 --> 00:07:01.760]  法律的源頭
[00:07:01.760 --> 00:07:03.200]  文化的中心
[00:07:03.200 --> 00:07:04.600]  都是私人
[00:07:04.600 --> 00:07:06.480]  是紅遍家
[00:07:06.480 --> 00:07:07.280]  哲學家
[00:07:07.280 --> 00:07:07.840]  藝術家
[00:07:07.840 --> 00:07:09.440]  會瑞之傳
[00:07:09.440 --> 00:07:14.280]  其實跟我們今天很多的國際城市都很相似
[00:07:14.280 --> 00:07:16.600]  如果你說全世界什麼國際城市
[00:07:16.600 --> 00:07:19.360]  比較多人認識
[00:07:19.360 --> 00:07:21.760]  也會瑞國際的智慧
[00:07:21.760 --> 00:07:24.040]  香港一定是其中一個
[00:07:24.040 --> 00:07:25.280]  新加坡一定是其中一個
[00:07:25.280 --> 00:07:27.080]  雖然現在兩個在打
[00:07:27.080 --> 00:07:28.320]  倫敦
[00:07:28.320 --> 00:07:29.320]  紐約
[00:07:29.320 --> 00:07:30.600]  一定是
[00:07:30.600 --> 00:07:31.280]  很相似的
[00:07:31.280 --> 00:07:34.480]  其實我們的背景都是很多這種的
[00:07:34.480 --> 00:07:38.560]  很多人集中的地方
[00:07:38.560 --> 00:07:42.360]  作者羅馬書是保羅
[00:07:42.360 --> 00:07:44.200]  我們立刻進去學習一下
[00:07:44.200 --> 00:07:47.640]  究竟在頭一章的十七節
[00:07:47.640 --> 00:07:49.480]  我們當時學到什麼
[00:07:49.480 --> 00:07:52.560]  也啟發了我們今天很多的思考
[00:07:52.560 --> 00:07:53.360]  很重要
[00:07:53.360 --> 00:07:55.480]  我們立刻進去
[00:07:55.480 --> 00:07:58.120]  我們先讀第一章第一節
[00:07:58.120 --> 00:07:58.880]  我們一起讀
[00:07:58.880 --> 00:08:00.280]  一二三
[00:08:00.280 --> 00:08:03.080]  耶穌基督的僕人保羅
[00:08:03.080 --> 00:08:08.760]  奉朝衛司道 特派全神的福音
[00:08:08.760 --> 00:08:11.800]  保羅 耶穌基督的僕人奉朝衛司道
[00:08:11.800 --> 00:08:14.600]  特派 特別派全神的福音
[00:08:14.600 --> 00:08:16.280]  哦 好有趣這句說話
[00:08:16.280 --> 00:08:17.480]  有什麼好有趣的
[00:08:17.480 --> 00:08:19.520]  我們今天寫信給別人
[00:08:19.520 --> 00:08:23.440]  通常一開始寫就是受信者
[00:08:23.440 --> 00:08:24.760]  就是對象
[00:08:24.760 --> 00:08:26.200]  先說一下
[00:08:26.200 --> 00:08:28.720]  例如Dear John
[00:08:28.720 --> 00:08:32.560]  或者親愛的傳話
[00:08:32.560 --> 00:08:33.320]  你幹什麼笑
[00:08:33.320 --> 00:08:35.800]  你覺得傳話不親愛嗎
[00:08:35.800 --> 00:08:36.800]  對象先是吧
[00:08:36.800 --> 00:08:38.000]  但是當日不同
[00:08:38.000 --> 00:08:39.520]  是寫信人先
[00:08:39.520 --> 00:08:41.200]  是保羅去畫了自己
[00:08:41.200 --> 00:08:42.320]  不過很有趣
[00:08:42.320 --> 00:08:43.800]  他講保羅前
[00:08:43.800 --> 00:08:45.600]  他自己描述了自己有幾樣東西
[00:08:45.600 --> 00:08:47.920]  就是耶穌基督的什麼
[00:08:47.920 --> 00:08:48.960]  僕人
[00:08:48.960 --> 00:08:50.200]  僕人這個字很有趣
[00:08:50.200 --> 00:08:52.080]  他用一個原文
[00:08:52.080 --> 00:08:53.400]  是Dulos
[00:08:53.400 --> 00:08:55.200]  是奴隸的意思
[00:08:55.200 --> 00:08:57.640]  耶穌基督的奴隸
[00:08:57.640 --> 00:08:58.120]  保羅
[00:08:58.120 --> 00:08:58.960]  那你說
[00:08:58.960 --> 00:08:59.680]  有什麼有趣的
[00:08:59.680 --> 00:09:01.040]  很有趣的
[00:09:01.040 --> 00:09:02.360]  待會兒圓了崇拜
[00:09:02.360 --> 00:09:04.480]  如果你去吃飯
[00:09:04.480 --> 00:09:04.920]  行不行
[00:09:04.920 --> 00:09:06.160]  碰到一個朋友
[00:09:06.160 --> 00:09:06.920]  很多年沒見
[00:09:06.920 --> 00:09:07.680]  他說你好嗎
[00:09:07.680 --> 00:09:08.640]  近來怎樣
[00:09:08.640 --> 00:09:09.480]  挺好啊
[00:09:09.480 --> 00:09:10.320]  我在那裡工作
[00:09:10.320 --> 00:09:10.960]  通常是這樣
[00:09:10.960 --> 00:09:12.040]  現在結婚
[00:09:12.040 --> 00:09:13.120]  或者還沒結婚
[00:09:13.120 --> 00:09:14.240]  剛剛去旅行
[00:09:14.240 --> 00:09:15.920]  這樣說很多話
[00:09:15.920 --> 00:09:17.280]  但是你不會這樣說的
[00:09:17.280 --> 00:09:18.040]  是不是
[00:09:18.040 --> 00:09:19.720]  你這樣說好嗎
[00:09:19.720 --> 00:09:23.560]  我身為耶穌基督的奴隸
[00:09:23.560 --> 00:09:25.280]  也不錯的
[00:09:25.280 --> 00:09:27.160]  有沒有人這樣介紹自己的
[00:09:27.160 --> 00:09:28.280]  有沒有
[00:09:28.280 --> 00:09:28.960]  沒有啦
[00:09:28.960 --> 00:09:29.520]  當然沒有啦
[00:09:29.520 --> 00:09:31.320]  傻的嗎
[00:09:31.320 --> 00:09:32.400]  那為什麼保羅這樣說
[00:09:32.400 --> 00:09:35.240]  因為他覺得這個身份很重要
[00:09:35.240 --> 00:09:38.400]  他很認定他是
[00:09:38.400 --> 00:09:41.240]  耶穌基督的奴隸
[00:09:41.240 --> 00:09:45.240]  奴隸當日是買回來的
[00:09:45.240 --> 00:09:47.400]  是一個卑微的稱號
[00:09:47.400 --> 00:09:49.200]  一個無產階級
[00:09:49.200 --> 00:09:50.920]  任由主差遣
[00:09:50.920 --> 00:09:52.160]  自己無權作主
[00:09:52.160 --> 00:09:53.160]  一開始告訴別人
[00:09:53.160 --> 00:09:54.680]  我就是這樣的人
[00:09:54.680 --> 00:09:55.520]  哇
[00:09:55.520 --> 00:09:56.880]  很厲害
[00:09:56.880 --> 00:09:58.280]  很值得我們學習
[00:09:58.280 --> 00:10:00.960]  我們今天是誰作主
[00:10:00.960 --> 00:10:02.640]  我們生命
[00:10:02.640 --> 00:10:05.160]  而且同時他介紹自己
[00:10:05.160 --> 00:10:06.760]  有另一隻腳
[00:10:06.760 --> 00:10:11.200]  他說他是奉召為使徒
[00:10:11.200 --> 00:10:14.360]  就是被揀選的
[00:10:14.360 --> 00:10:16.440]  是揀了你的
[00:10:16.440 --> 00:10:17.680]  為使徒
[00:10:17.680 --> 00:10:18.560]  兩隻腳
[00:10:18.560 --> 00:10:19.920]  這代表什麼呢
[00:10:19.920 --> 00:10:20.640]  我們知道
[00:10:20.640 --> 00:10:22.960]  使徒當日十二門逃
[00:10:22.960 --> 00:10:25.280]  耶穌弟弟雅各一般
[00:10:25.280 --> 00:10:26.720]  還有保羅
[00:10:26.720 --> 00:10:27.920]  大馬式路上
[00:10:27.920 --> 00:10:29.120]  遇見耶穌
[00:10:29.120 --> 00:10:31.240]  使徒直接經歷主
[00:10:31.240 --> 00:10:32.320]  認識主
[00:10:32.320 --> 00:10:32.920]  成為使徒
[00:10:32.920 --> 00:10:35.200]  使徒的意思是
[00:10:35.200 --> 00:10:37.280]  他帶有權柄的
[00:10:37.280 --> 00:10:39.640]  他是有崇高的權益
[00:10:39.640 --> 00:10:40.680]  或者尊嚴
[00:10:40.680 --> 00:10:43.320]  就是說我是耶穌基督的奴隸
[00:10:43.320 --> 00:10:46.400]  而我帶著很多豐富的內容
[00:10:46.400 --> 00:10:47.680]  去教導你
[00:10:47.680 --> 00:10:48.800]  引導你
[00:10:48.800 --> 00:10:50.520]  幫助你
[00:10:50.520 --> 00:10:51.400]  就是因為這樣
[00:10:51.400 --> 00:10:52.120]  我們知道
[00:10:52.120 --> 00:10:54.760]  我們今天好好經歷這套福音
[00:10:54.760 --> 00:10:55.720]  很大情況
[00:10:55.720 --> 00:10:58.640]  因為保羅當時瘋癲地傳福音
[00:10:58.640 --> 00:10:59.920]  帶著他的團隊
[00:10:59.920 --> 00:11:01.280]  亞洲去到歐洲
[00:11:01.280 --> 00:11:03.720]  一路殺到很多地方
[00:11:03.720 --> 00:11:07.240]  今天的翻天覆地的顛覆
[00:11:07.240 --> 00:11:08.400]  是當日
[00:11:08.400 --> 00:11:11.960]  令世界顛覆的保羅絕對有份
[00:11:11.960 --> 00:11:14.720]  剛才說到他是特派
[00:11:14.720 --> 00:11:16.080]  他是專員
[00:11:16.080 --> 00:11:17.840]  將福音傳講
[00:11:17.840 --> 00:11:18.960]  那你說
[00:11:18.960 --> 00:11:19.960]  陳牧師
[00:11:19.960 --> 00:11:20.920]  這麼偉大保羅
[00:11:20.920 --> 00:11:23.040]  又關我什麼事呢
[00:11:23.040 --> 00:11:24.360]  不是
[00:11:24.360 --> 00:11:25.360]  絕對關你事
[00:11:25.360 --> 00:11:27.120]  縱然我們未必可以叫
[00:11:27.120 --> 00:11:28.360]  世界翻天覆地
[00:11:28.360 --> 00:11:29.400]  不過神的福音
[00:11:29.400 --> 00:11:30.560]  藉著我們
[00:11:30.560 --> 00:11:32.040]  可以在我們工作的地方
[00:11:32.040 --> 00:11:33.040]  我們的家庭
[00:11:33.040 --> 00:11:35.680]  翻天覆地
[00:11:35.680 --> 00:11:40.120]  我每天都會給一些靈修內容
[00:11:40.120 --> 00:11:42.040]  給一些組長
[00:11:42.040 --> 00:11:44.040]  有些門徒
[00:11:44.040 --> 00:11:45.200]  有些弟兄姊妹
[00:11:45.200 --> 00:11:45.960]  其中一個
[00:11:45.960 --> 00:11:48.600]  我每次給了靈修資料看完
[00:11:48.600 --> 00:11:50.160]  都會回覆回來
[00:11:50.160 --> 00:11:53.400]  這個就是一個護士長
[00:11:53.400 --> 00:11:54.320]  他回覆回來
[00:11:54.320 --> 00:11:56.680]  那次我覺得很觸動我
[00:11:56.680 --> 00:11:58.840]  我們現在就在靈修《斟言》
[00:11:58.840 --> 00:11:59.600]  他說
[00:11:59.600 --> 00:12:00.640]  在講《斟言》的內容
[00:12:00.640 --> 00:12:02.080]  按照神的標準
[00:12:02.080 --> 00:12:03.120]  勤力等等
[00:12:03.120 --> 00:12:04.120]  是有秩序
[00:12:04.120 --> 00:12:05.440]  道德要求
[00:12:05.440 --> 00:12:06.840]  各按其職
[00:12:06.840 --> 00:12:08.080]  讀書要讀書
[00:12:08.080 --> 00:12:09.760]  讀書時讀書
[00:12:09.760 --> 00:12:11.200]  工作時工作
[00:12:11.200 --> 00:12:12.520]  遊戲時遊戲
[00:12:12.520 --> 00:12:14.360]  各守各奮
[00:12:14.360 --> 00:12:15.560]  接著他繼續講
[00:12:15.560 --> 00:12:17.280]  他又很有趣
[00:12:17.280 --> 00:12:17.840]  他說
[00:12:17.840 --> 00:12:21.400]  我知道我要作主喜悅的事
[00:12:21.400 --> 00:12:23.040]  他說剛剛今天下班
[00:12:23.040 --> 00:12:24.480]  他繼續講下去
[00:12:24.480 --> 00:12:27.160]  就為了一位星期五
[00:12:27.160 --> 00:12:28.560]  會做手術的病人
[00:12:28.560 --> 00:12:29.960]  缺置信主
[00:12:29.960 --> 00:12:32.960]  就憑著信心相信了
[00:12:32.960 --> 00:12:36.360]  他已經第四次接受心臟手術了
[00:12:36.360 --> 00:12:38.120]  不知道有沒有把握成功
[00:12:38.120 --> 00:12:40.160]  也沒有人會答到他
[00:12:40.160 --> 00:12:41.760]  所以這個護士長
[00:12:41.760 --> 00:12:44.840]  就為他送上一份最好的禮物
[00:12:44.840 --> 00:12:46.280]  我們知道的
[00:12:46.280 --> 00:12:47.720]  我們有病當然找醫生
[00:12:47.720 --> 00:12:49.520]  希望找個好醫生
[00:12:49.520 --> 00:12:50.360]  對不對
[00:12:50.360 --> 00:12:51.760]  正常嗎?
[00:12:51.760 --> 00:12:52.960]  我有病
[00:12:52.960 --> 00:12:56.560]  我求你幫我找一個最差的醫生
[00:12:56.560 --> 00:12:57.480]  不會的
[00:12:57.480 --> 00:12:58.440]  明白的
[00:12:58.440 --> 00:13:00.600]  但是我們知道你多好的醫生
[00:13:00.600 --> 00:13:03.080]  你有一天都會怎樣
[00:13:03.080 --> 00:13:07.360]  會怎樣
[00:13:07.360 --> 00:13:08.680]  (死了)
[00:13:08.680 --> 00:13:09.960]  死了
[00:13:09.960 --> 00:13:12.360]  你不肯說而已
[00:13:12.360 --> 00:13:13.960]  是嗎?
[00:13:13.960 --> 00:13:14.840]  一定會
[00:13:14.840 --> 00:13:16.200]  所以這個護士長他知道
[00:13:16.200 --> 00:13:18.360]  最好的禮物是福音
[00:13:18.360 --> 00:13:20.840]  於是我就問他
[00:13:20.840 --> 00:13:26.080]  那你過去在病床帶過多少人信主
[00:13:26.080 --> 00:13:26.840]  他就數了
[00:13:26.840 --> 00:13:28.080]  這個病人的母親
[00:13:28.080 --> 00:13:29.360]  他又帶了他的女兒
[00:13:29.360 --> 00:13:30.880]  這個又帶了他的弟弟
[00:13:30.880 --> 00:13:32.400]  有兩個又回了家
[00:13:32.400 --> 00:13:34.800]  有一個又跟了軟木去另一間教會
[00:13:34.800 --> 00:13:36.920]  接著有一次又探了一個病人
[00:13:36.920 --> 00:13:38.640]  去了病人的家探他
[00:13:38.640 --> 00:13:43.800]  結果數了一下又帶了十二人信主
[00:13:43.800 --> 00:13:44.840]  好不好?
[00:13:44.840 --> 00:13:46.000]  正啊
[00:13:46.000 --> 00:13:47.480]  於是我就問他
[00:13:47.480 --> 00:13:49.400]  他說死了死了都很感動
[00:13:49.400 --> 00:13:50.360]  於是我問他
[00:13:50.360 --> 00:13:53.120]  但是他的護士長應該都很知心
[00:13:53.120 --> 00:13:55.080]  不是說他年歲高
[00:13:55.080 --> 00:13:56.400]  是知心
[00:13:56.400 --> 00:14:00.040]  我說你多少年帶了這十二個人
[00:14:00.040 --> 00:14:01.480]  是否二十年
[00:14:01.480 --> 00:14:02.520]  還是幾年
[00:14:02.520 --> 00:14:06.840]  他說我從2020年11月到現在
[00:14:06.840 --> 00:14:10.280]  帶了十二個人信耶穌
[00:14:10.280 --> 00:14:10.960]  哇
[00:14:10.960 --> 00:14:13.280]  我給你掌聲鼓勵好不好
[00:14:13.280 --> 00:14:18.360]  這個是他生命的日常
[00:14:18.360 --> 00:14:20.840]  他很著緊神的福音
[00:14:20.840 --> 00:14:22.800]  他知道這件事是改變生命
[00:14:22.800 --> 00:14:25.200]  他知道一個很重要的原則
[00:14:25.200 --> 00:14:27.840]  就是最終最好的禮物是福音
[00:14:27.840 --> 00:14:30.680]  他在他的工作地方翻天覆地
[00:14:30.680 --> 00:14:31.640]  明白嗎
[00:14:31.640 --> 00:14:32.760]  他重中做事
[00:14:32.760 --> 00:14:33.240]  我相信
[00:14:33.240 --> 00:14:36.000]  如果不是他不可能做到護士長
[00:14:36.000 --> 00:14:38.880]  所以是我們這個聯合是有關
[00:14:38.880 --> 00:14:41.560]  任由主差遣
[00:14:41.560 --> 00:14:43.520]  自己無權話事
[00:14:43.520 --> 00:14:47.560]  今早他又再回覆了我們的靈修
[00:14:47.560 --> 00:14:51.280]  他說這個來得很自然
[00:14:51.280 --> 00:14:53.240]  他說最終最重要的
[00:14:53.240 --> 00:14:54.280]  不是福音
