
[00:00:00.000 --> 00:00:02.760]  今天跟大家分享一篇訊息
[00:02:16.580 --> 00:02:19.240]  因為來自一個外邦背景的哥倫多教會
[00:02:19.240 --> 00:02:20.940]  很多的雜質
[00:02:20.940 --> 00:02:22.960]  信仰的雜質的背景
[00:02:22.960 --> 00:02:24.100]  其實我們都是這樣
[00:02:24.100 --> 00:02:26.080]  我們都是來自一個很世俗
[00:02:26.080 --> 00:02:28.400]  或者過往有拜過其他的偶像
[00:02:28.400 --> 00:02:32.560]  或者有其他的一些的嗜好 雜性
[00:02:32.560 --> 00:02:36.140]  我們每個人都有不同這些東西在背後
[00:02:36.140 --> 00:02:39.520]  我今天的靈修經文是雅閣書提到
[00:02:39.520 --> 00:02:41.480]  我們有一些剩下
[00:02:41.480 --> 00:02:45.340]  就是以前剩下一些的渣滓 還沒煉成的
[00:02:45.340 --> 00:02:48.300]  就是我們信主之前有一些的雜質
[00:02:48.300 --> 00:02:50.200]  不是信了主馬上就沒有了
[00:02:50.200 --> 00:02:51.920]  還要去繼續煉成的
[00:02:51.920 --> 00:02:54.120]  繼續去面對和處理的
[00:02:54.120 --> 00:02:55.940]  因為這些問題不處理的話
[00:02:55.940 --> 00:02:58.760]  人與人之間的關係就會出現很多的張力
[00:02:58.760 --> 00:02:59.960]  回到教會
[00:02:59.960 --> 00:03:03.700]  我們很難去到一個弟兄姊妹很和睦的關係
[00:03:03.700 --> 00:03:05.900]  所以合一是一個重要的話題
[00:03:05.900 --> 00:03:08.000]  不過當保羅作出這些教導的時候
[00:03:08.000 --> 00:03:09.100]  那些人就挑戰他了
[00:03:09.100 --> 00:03:10.460]  他說你是誰啊
[00:03:10.460 --> 00:03:11.740]  你都不是使徒
[00:03:11.740 --> 00:03:14.160]  耶穌在世的時候你都還沒信
[00:03:14.160 --> 00:03:15.460]  你沒有使徒的資格
[00:03:15.460 --> 00:03:17.560]  你沒有權去指教我們
[00:03:17.560 --> 00:03:19.960]  或者帶我們去做些什麼
[00:03:19.960 --> 00:03:23.920]  所以保羅都提出很多的理念
[00:03:23.920 --> 00:03:26.320]  特別在今天講到經文之前的幾章
[00:03:26.320 --> 00:03:28.760]  第七章講到婚嫁的自由
[00:03:28.760 --> 00:03:31.160]  他講到結婚怎樣有權怎樣
[00:03:31.160 --> 00:03:32.600]  但是他又講到自己
[00:03:32.600 --> 00:03:34.340]  其實他放棄了權利
[00:03:34.340 --> 00:03:38.800]  他不要婚姻去阻礙他的侍奉
[00:03:38.800 --> 00:03:41.520]  他寧願獨身的侍奉
[00:03:41.520 --> 00:03:43.860]  他講到那些濟偶像
[00:03:43.860 --> 00:03:45.720]  就是那些愛邦信徒
[00:03:45.720 --> 00:03:47.720]  以往他們都是這樣
[00:03:47.720 --> 00:03:49.020]  他們還沒信主之前
[00:03:49.020 --> 00:03:50.840]  當時的經濟不是很好
[00:03:50.840 --> 00:03:52.940]  所以他們不太多人經常有肉吃
[00:03:52.940 --> 00:03:55.880]  其中有肉吃的機會就是去到廟宇
[00:03:55.880 --> 00:03:57.540]  去那些祭祀裡面
[00:03:57.540 --> 00:03:58.820]  所以去那裡吃
[00:03:58.820 --> 00:04:01.200]  就是一個免費的午餐
[00:04:01.200 --> 00:04:02.140]  吃那些肉
[00:04:02.140 --> 00:04:03.540]  自己不用吃
[00:04:03.540 --> 00:04:04.500]  去廟宇就可以了
[00:04:04.500 --> 00:04:07.820]  如果有些人來自鄉村
[00:04:07.820 --> 00:04:09.540]  或者一些有圍村的就知道了
[00:04:09.540 --> 00:04:11.800]  那些日子就是吃、派吃
[00:04:11.800 --> 00:04:14.940]  但是問題是信了主之後怎麼辦呢?
[00:04:14.940 --> 00:04:18.300]  還去不去廟宇吃那些祭祀偶像的物呢?
[00:04:18.300 --> 00:04:19.700]  做了一個討論
[00:04:19.700 --> 00:04:21.180]  保羅就講到一個原則
[00:04:21.180 --> 00:04:22.240]  別人信心軟弱
[00:04:22.240 --> 00:04:23.640]  你就不如不要吃了
[00:04:23.640 --> 00:04:24.920]  吃又不是問題
[00:04:24.920 --> 00:04:26.140]  那些原本是沒事的
[00:04:26.140 --> 00:04:27.820]  但是吃又可能有問題
[00:04:27.820 --> 00:04:29.260]  因為別人的信心
[00:04:29.260 --> 00:04:32.040]  所以保羅講到這些濟偶像之物
[00:04:32.040 --> 00:04:34.260]  也牽涉到他侍奉的自由
[00:04:34.260 --> 00:04:35.740]  講到一些祭祀
[00:04:35.740 --> 00:04:38.420]  一些在為別人的舊約裡面規定
[00:04:38.420 --> 00:04:40.860]  其實你去服侍牛
[00:04:40.860 --> 00:04:42.420]  去耕田你都給牠吃
[00:04:42.420 --> 00:04:44.680]  難道做傳道的你不餵牠吃嗎?
[00:04:44.680 --> 00:04:47.700]  但是保羅說連這個自由他都放棄
[00:04:47.700 --> 00:04:49.500]  在很多的情況裡面
[00:04:49.500 --> 00:04:52.300]  他說如果這些供應
[00:04:52.300 --> 00:04:54.500]  被人說你是為了錢去傳道的話
[00:04:54.500 --> 00:04:55.580]  他寧願不要
[00:04:55.580 --> 00:04:56.420]  不要這些供應
[00:04:56.420 --> 00:04:57.620]  他自己織帳篷
[00:04:57.620 --> 00:05:00.380]  所以保羅是一個很出名織帳篷的人
[00:05:00.380 --> 00:05:01.820]  他全部所做的事情
[00:05:01.820 --> 00:05:05.420]  都是不想福音受到攔阻
[00:05:05.420 --> 00:05:08.620]  所以第九章二十三節是一個約節
[00:05:08.620 --> 00:05:10.100]  在前文後理裡面
[00:05:10.100 --> 00:05:12.420]  我們講二十四節之前的一個約節
[00:05:12.420 --> 00:05:16.780]  九章二十三節那裡這樣講
[00:05:16.780 --> 00:05:20.100]  「凡我所行的都是為福音的緣故
[00:05:20.100 --> 00:05:23.700]  為要與人同得這福音的好處」
[00:05:23.700 --> 00:05:25.940]  我再讀一次九章二十三節
[00:05:25.940 --> 00:05:29.420]  「凡我所行的都是為福音的緣故
[00:05:29.420 --> 00:05:33.340]  為要與人同得這福音的好處」
[00:05:33.340 --> 00:05:36.540]  保羅他一直去宣講
[00:05:36.540 --> 00:05:39.660]  一直在說他所做的事情
[00:05:39.660 --> 00:05:41.540]  他很多時候說做得不做得
[00:05:41.540 --> 00:05:43.540]  不過做的事情不一定有好處
[00:05:43.540 --> 00:05:45.780]  想清楚他做什麼
[00:05:45.780 --> 00:05:47.660]  保羅很出名講的說話
[00:05:47.660 --> 00:05:50.340]  在第九章也講到一個很出名的神學
[00:05:50.340 --> 00:05:53.020]  講到這個本色化或者處境化
[00:05:53.020 --> 00:05:54.540]  contextualization
[00:05:54.540 --> 00:05:56.420]  一個服事的模式
[00:05:56.420 --> 00:05:58.020]  在猶太人當中做猶太人
[00:05:58.020 --> 00:06:00.300]  在外邦人當中做外邦人
[00:06:00.300 --> 00:06:04.340]  這種的服事一會兒會再提一下
[00:06:04.340 --> 00:06:06.140]  無論如何
[00:06:06.140 --> 00:06:07.580]  早一段時間講過
[00:06:07.580 --> 00:06:12.300]  保羅用精兵去做比喻基督徒的一種生命
[00:06:12.300 --> 00:06:13.860]  這個時候他用另一個比喻
[00:06:13.860 --> 00:06:16.860]  因為精兵當時被困在羅馬監獄裡面
[00:06:16.860 --> 00:06:18.660]  看到軍人的兵
[00:06:18.660 --> 00:06:20.020]  他就用這個做比喻
[00:06:20.020 --> 00:06:21.660]  做基督徒的精兵
[00:06:21.660 --> 00:06:24.420]  在這個時候他用了一個當時一個很
[00:06:24.420 --> 00:06:27.460]  我看不到
[00:06:27.460 --> 00:06:30.300]  用了一個運動的比喻
[00:06:30.300 --> 00:06:32.460]  第24節提到
[00:06:32.460 --> 00:06:36.780]  當時哥倫多也有一種運動會
[00:06:36.780 --> 00:06:41.300]  與奧林匹克很相近
[00:06:41.300 --> 00:06:45.580]  四大泛希臘的運動會
[00:06:45.580 --> 00:06:50.700]  在哥倫多這個地方叫地下運動會
[00:06:50.700 --> 00:06:53.980]  也叫伊蘇米亞運動會
[00:06:53.980 --> 00:06:56.220]  當時那些人也會參賽
[00:06:56.220 --> 00:06:57.260]  以這個為榮
[00:06:57.260 --> 00:06:59.620]  是一個很重要的賽事
[00:06:59.620 --> 00:07:00.780]  奧林匹克四年一度
[00:07:00.780 --> 00:07:04.740]  但是這個地下運動會是兩年一度在哥倫多舉行
[00:07:04.740 --> 00:07:06.020]  所以哥倫多的教會
[00:07:06.020 --> 00:07:09.020]  他很清楚這種運動是什麼
[00:07:09.020 --> 00:07:13.500]  當時主要是男士比賽
[00:07:13.500 --> 00:07:14.980]  早期是男士比賽
[00:07:14.980 --> 00:07:16.820]  變成裸體的進行
[00:07:16.820 --> 00:07:18.820]  因為他們很崇尚自由
[00:07:18.820 --> 00:07:21.380]  希臘人他們很崇尚自由
[00:07:21.380 --> 00:07:24.580]  這種比賽很吸引很多人去參賽
[00:07:24.580 --> 00:07:26.660]  因為贏了一個榮譽
[00:07:26.660 --> 00:07:29.100]  而有些猶太人
[00:07:29.100 --> 00:07:32.460]  甚至他想去參加比賽
[00:07:32.460 --> 00:07:33.860]  一些文獻的記載
[00:07:33.860 --> 00:07:34.820]  他做了國禮
[00:07:34.820 --> 00:07:36.220]  他還原國禮
[00:07:36.220 --> 00:07:37.500]  因為要裸體比賽
[00:07:37.500 --> 00:07:38.900]  他還原國禮
[00:07:38.900 --> 00:07:39.580]  這個很複雜
[00:07:39.580 --> 00:07:40.340]  不知道怎麼還原
[00:07:40.340 --> 00:07:41.140]  問問Wendell
[00:07:41.140 --> 00:07:43.740]  讀醫科的就研究一下護士
[00:07:43.740 --> 00:07:46.180]  為了參與這個比賽
[00:07:46.180 --> 00:07:47.740]  因為一個光榮
[00:07:47.740 --> 00:07:50.260]  而這個光榮只是一個花環
[00:07:50.260 --> 00:07:52.660]  一個橄欖葉所做的花環
[00:07:52.660 --> 00:07:55.500]  他們很樂意去參與
[00:07:55.500 --> 00:07:58.740]  所以保羅用了這個理念
[00:07:58.740 --> 00:08:01.300]  這種思想跟我們分享
[00:08:01.300 --> 00:08:07.220]  我們作為教徒可以怎樣去服侍
[00:08:07.220 --> 00:08:09.940]  我們一起讀出來第24節
[00:08:09.940 --> 00:08:10.940]  請讀
[00:08:10.940 --> 00:08:14.740]  豈不知在場上賽跑的都跑
[00:08:14.740 --> 00:08:17.300]  但得獎賞的只有一人
[00:08:17.300 --> 00:08:19.740]  你們也當這樣跑
[00:08:19.740 --> 00:08:22.860]  好叫你們得著獎賞
[00:08:22.860 --> 00:08:26.060]  這裡提到的是一種賽跑
[00:08:26.060 --> 00:08:29.100]  保羅在他的很多宣講裡面
[00:08:29.100 --> 00:08:32.020]  提到我們人生都是一場競爭
[00:08:32.020 --> 00:08:32.780]  一種賽跑
[00:08:32.780 --> 00:08:33.900]  一種賽事
[00:08:33.900 --> 00:08:34.700]  所以他說
[00:08:34.700 --> 00:08:36.020]  美好的仗已經打完
[00:08:36.020 --> 00:08:38.100]  當跑到我已經跑盡
[00:08:38.100 --> 00:08:40.500]  我們每個人都有一條要走的道路
[00:08:40.500 --> 00:08:43.820]  當信主有一個信仰的道路要去跑
[00:08:43.820 --> 00:08:45.540]  究竟跑成怎樣呢
[00:08:45.540 --> 00:08:46.940]  每個人都不同
[00:08:46.940 --> 00:08:48.540]  我都明白人生都是這樣
[00:08:48.540 --> 00:08:50.900]  我們說一出生就要跟別人競爭
[00:08:50.900 --> 00:08:53.580]  要贏在起跑線之前
[00:08:53.580 --> 00:08:56.300]  還沒進入軌道就要爬
[00:08:56.300 --> 00:08:58.420]  一出生就要讀幼稚園
[00:08:58.420 --> 00:09:00.620]  小學中學什麼學
[00:09:00.620 --> 00:09:02.300]  工作或者居住
[00:09:02.300 --> 00:09:03.620]  一路就要想
[00:09:03.620 --> 00:09:05.100]  一個競爭
[00:09:05.100 --> 00:09:07.860]  因為每個人都要這種榮耀
[00:09:07.860 --> 00:09:08.620]  這種福利
[00:09:08.620 --> 00:09:09.500]  這種好處
[00:09:09.500 --> 00:09:11.620]  你有什麼條件得到呢
[00:09:11.620 --> 00:09:13.900]  但基督徒的跑並不是這樣
[00:09:13.900 --> 00:09:15.380]  主要不是跟別人比賽
[00:09:15.380 --> 00:09:17.380]  不過用這種心思
[00:09:17.380 --> 00:09:19.260]  就好像跟別人比賽一樣
[00:09:19.260 --> 00:09:21.940]  你要贏得這個比賽
[00:09:21.940 --> 00:09:24.060]  是要盡力地跑
[00:09:24.060 --> 00:09:26.020]  我們有一些籌款的節目
[00:09:26.020 --> 00:09:29.380]  就是「竭盡全力做到最好」
[00:09:29.380 --> 00:09:31.580]  我們說當時他們只有一個
[00:09:31.580 --> 00:09:35.420]  花冠橄欖葉所做的冠冕
[00:09:35.420 --> 00:09:36.940]  但今天基督徒
[00:09:36.940 --> 00:09:39.860]  是得到天上而來的掌上
[00:09:39.860 --> 00:09:43.100]  我不知道大家對基督徒
[00:09:43.100 --> 00:09:46.580]  努不努力有多少的觀感
[00:09:46.580 --> 00:09:48.620]  我知道大家在工作
[00:09:48.620 --> 00:09:50.420]  在學業都很努力
[00:09:50.420 --> 00:09:51.220]  我回到這裡教
[00:09:51.220 --> 00:09:52.820]  我覺得其實大家的成績
[00:09:52.820 --> 00:09:55.340]  或者工作都是很出色
[00:09:55.340 --> 00:09:57.500]  但是我一種的感觸就是
[00:09:57.500 --> 00:10:00.020]  作為基督徒的盡力
[00:10:00.020 --> 00:10:02.180]  可能不是比得上
[00:10:02.180 --> 00:10:05.060]  在工作或者學業上的那種努力
[00:10:05.060 --> 00:10:06.460]  這個我們自己要反省
[00:10:06.460 --> 00:10:07.220]  我只是這樣說
[00:10:07.220 --> 00:10:10.060]  我不能夠去批評
[00:10:10.060 --> 00:10:11.580]  但是我一種的感觸
[00:10:11.580 --> 00:10:15.100]  其實我見過一些很熱心的弟兄姊妹
[00:10:15.100 --> 00:10:18.740]  他願意花很多的心思去做基督徒
[00:10:18.740 --> 00:10:21.460]  無論是個人還是教會裡面
[00:10:21.460 --> 00:10:23.940]  他有一種的看法
[00:10:23.940 --> 00:10:24.620]  一種的想法
[00:10:24.620 --> 00:10:26.660]  知道當他這樣做的時候
[00:10:26.660 --> 00:10:28.180]  能夠榮耀上帝
[00:10:28.180 --> 00:10:30.620]  並且將福音帶給其他人
[00:10:30.620 --> 00:10:31.500]  大家想想
[00:10:31.500 --> 00:10:34.860]  當每人做一小步的時候
[00:10:34.860 --> 00:10:37.500]  其實都可以成就很大的事情
[00:10:37.500 --> 00:10:40.420]  我們說星星之火可以燎原
[00:10:40.420 --> 00:10:42.540]  有時候做教會的同工目者
[00:10:42.540 --> 00:10:45.380]  有時候都有一些感覺不容易
[00:10:45.380 --> 00:10:47.700]  你想想如果有二十個人
[00:10:47.700 --> 00:10:49.020]  他做一件事很容易
[00:10:49.020 --> 00:10:52.780]  如果全團叫二十個人做一件事
[00:10:52.780 --> 00:10:53.820]  每叫一個人
[00:10:53.820 --> 00:10:55.860]  你就花了很多的精力
[00:10:55.860 --> 00:10:57.060]  大家想不想像到
[00:10:57.060 --> 00:10:59.980]  任何一個機構一個運作都是這樣
[00:10:59.980 --> 00:11:02.340]  當弟兄姊妹不太努力
[00:11:02.340 --> 00:11:04.740]  在教會的神的角度去做事的時候
[00:11:04.740 --> 00:11:06.860]  神就很難
[00:11:06.860 --> 00:11:08.100]  很想做一件事
[00:11:08.100 --> 00:11:10.740]  但是神是藉著人去成就
[00:11:10.740 --> 00:11:12.740]  保羅他說
[00:11:12.740 --> 00:11:15.980]  在場上賽跑的都跑
[00:11:15.980 --> 00:11:17.500]  這個其中一個命令
[00:11:17.500 --> 00:11:19.260]  就是說你們都要這樣跑
[00:11:19.260 --> 00:11:21.260]  這個哲經文的命令
[00:11:21.260 --> 00:11:22.380]  你們都要這樣跑
[00:11:22.380 --> 00:11:24.460]  就是要盡力去跑
[00:11:24.460 --> 00:11:28.340]  我們說不是一個很隨意的基督徒
[00:11:28.340 --> 00:11:31.140]  在很多事情上
[00:11:31.140 --> 00:11:33.820]  發覺弟兄姊妹都不容易被推動
[00:11:33.820 --> 00:11:36.740]  這個其實教會不算很多事工
[00:11:36.740 --> 00:11:38.900]  或者是基督信仰裡面
[00:11:38.900 --> 00:11:40.500]  不是很多命令式
[00:11:40.500 --> 00:11:42.980]  說你要做這個做那個
[00:11:42.980 --> 00:11:46.020]  但是我們有沒有盡心盡力去做
[00:11:46.020 --> 00:11:48.220]  是一個很大的問題
[00:11:48.220 --> 00:11:50.140]  當我們不盡心去做的時候
[00:11:50.140 --> 00:11:51.660]  那些事情就做不成
[00:11:51.660 --> 00:11:54.100]  並不是哪一個人的責任
[00:11:54.100 --> 00:11:55.860]  是我們每一個人的責任
[00:11:55.860 --> 00:11:56.980]  所謂一呼百應
[00:11:56.980 --> 00:11:58.500]  我們才能做到我們的事情
[00:11:58.500 --> 00:11:59.940]  我們所做的事情很有限
[00:11:59.940 --> 00:12:04.740]  這個世界有很多的需要
[00:12:04.740 --> 00:12:08.860]  我們說今天香港很大很大的風浪
[00:12:08.860 --> 00:12:11.500]  但是我們知道這個世界還有很多的風浪
[00:12:11.500 --> 00:12:13.820]  我們說很多年前
[00:12:13.820 --> 00:12:16.820]  早幾年近幾年的伊斯蘭國
[00:12:16.820 --> 00:12:19.180]  其實在中東很多國家
[00:12:19.180 --> 00:12:24.780]  在巴基斯坦很多國家造成了問題
[00:12:24.780 --> 00:12:27.020]  我們什麼時候才碰到這些問題
[00:12:27.020 --> 00:12:28.260]  我們碰到香港的問題
[00:12:28.260 --> 00:12:29.740]  我們很肉赤很肉緊
[00:12:29.740 --> 00:12:30.540]  很多人都願意
[00:12:30.540 --> 00:12:31.340]  我願意死
[00:12:31.340 --> 00:12:32.900]  我願意坐很多年牢
[00:12:32.900 --> 00:12:34.660]  但是有多少人看到神的國度
[00:12:34.660 --> 00:12:35.380]  很多的需要
[00:12:35.380 --> 00:12:36.140]  我願意死
[00:12:36.140 --> 00:12:38.460]  我願意去那裡坐牢
[00:12:38.460 --> 00:12:39.740]  不多
[00:12:39.740 --> 00:12:41.260]  我們看不到神的國
[00:12:41.260 --> 00:12:42.980]  其實很多的需要
[00:12:42.980 --> 00:12:47.500]  我們今天所盡的力是很微弱
[00:12:47.500 --> 00:12:48.500]  正因為我們微弱
[00:12:48.500 --> 00:12:49.500]  我們更加努力
[00:12:49.500 --> 00:12:51.420]  這個說到我們要努力去跑
[00:12:51.420 --> 00:12:53.780]  好像跑步跟別人一種比賽
[00:12:53.780 --> 00:12:57.060]  得到冠軍的只有一個
[00:12:57.060 --> 00:12:59.740]  我們說我們要跟自己去競爭
[00:12:59.740 --> 00:13:01.780]  我們跟自己去
[00:13:01.780 --> 00:13:02.980]  去年我們做成怎樣
[00:13:02.980 --> 00:13:04.540]  之前我的信仰做成怎樣
[00:13:04.540 --> 00:13:05.340]  我的靈修
[00:13:05.340 --> 00:13:06.340]  我的讀聖經
[00:13:06.340 --> 00:13:07.540]  我的侍奉
[00:13:07.540 --> 00:13:08.620]  我的祈禱
[00:13:08.620 --> 00:13:10.380]  我的教會的參與
[00:13:10.380 --> 00:13:13.900]  究竟今年有沒有比去年進步呢
[00:13:13.900 --> 00:13:14.620]  我的信仰
[00:13:14.620 --> 00:13:18.460]  我的說話的得罪人的程度
[00:13:18.460 --> 00:13:20.060]  有沒有比去年進步呢
[00:13:20.060 --> 00:13:21.140]  進步就是好一點
[00:13:21.140 --> 00:13:22.980]  不是說差一點
[00:13:22.980 --> 00:13:24.300]  有沒有改善呢
[00:13:24.300 --> 00:13:26.300]  我的脾氣有沒有好一點呢
[00:13:26.300 --> 00:13:27.900]  我的侍奉的態度
[00:13:27.900 --> 00:13:29.340]  心態有沒有積極一點呢
[00:13:29.340 --> 00:13:31.380]  還是不推就不會做
[00:13:31.380 --> 00:13:33.300]  不會參與
[00:13:33.300 --> 00:13:33.980]  有沒有事情
[00:13:33.980 --> 00:13:35.100]  有沒有一種進步
[00:13:35.100 --> 00:13:36.700]  因為我要去跑
[00:13:36.700 --> 00:13:38.820]  一種很積極的態度
[00:13:38.820 --> 00:13:42.220]  去贏取一個冠軍一樣
[00:13:42.220 --> 00:13:43.740]  而這個是一個很公平
[00:13:43.740 --> 00:13:46.060]  這個並不是跟別人的比賽
[00:13:46.060 --> 00:13:47.780]  而是跟自己的比賽
[00:13:47.780 --> 00:13:50.460]  我們生命有沒有一種這樣
[00:13:50.460 --> 00:13:52.820]  或是我們根本沒有到競爭的地步
[00:13:52.820 --> 00:13:56.820]  我們連一些很基本的自律都不到呢
[00:13:56.820 --> 00:13:59.700]  這個基督徒是很需要去面對
[00:13:59.700 --> 00:14:01.620]  否則神的國度很難發展
[00:14:01.620 --> 00:14:03.340]  大家明白神的國度發展
[00:14:03.340 --> 00:14:07.140]  昔日在那個時候
[00:14:07.140 --> 00:14:08.460]  面對著很大的逼迫
[00:14:08.460 --> 00:14:10.180]  其實是很大的逼迫
[00:14:10.180 --> 00:14:12.340]  基督徒是面對著隨時捉他去坐牢
[00:14:12.340 --> 00:14:18.340]  宣講耶穌是一個羅馬政權不忠義
[00:14:18.340 --> 00:14:19.420]  很有威脅
[00:14:19.420 --> 00:14:21.500]  你要宣講耶穌為王
[00:14:21.500 --> 00:14:23.420]  甚至說他是復活的主
[00:14:23.420 --> 00:14:25.620]  你說一些不應該說的話
[00:14:25.620 --> 00:14:27.060]  猶太教會逼迫他們
[00:14:27.060 --> 00:14:29.700]  但是他們很積極地去傳福音
[00:14:29.700 --> 00:14:31.980]  很積極地去侍奉上帝
[00:14:31.980 --> 00:14:34.740]  他們很樂意面對著逼迫
[00:14:34.740 --> 00:14:35.860]  甚至試圖說
[00:14:35.860 --> 00:14:37.740]  如果我可以面對逼迫
[00:14:37.740 --> 00:14:40.420]  是我的權利
[00:14:40.420 --> 00:14:42.820]  我們缺欠了這種心智
[00:14:42.820 --> 00:14:45.420]  我們要面對的很大很大的困難
[00:14:45.420 --> 00:14:51.380]  但是我們需要附上的真的很多
[00:14:51.380 --> 00:14:52.420]  第二
[00:14:52.420 --> 00:14:54.100]  在二十五節那裡這樣說
[00:14:54.100 --> 00:14:56.500]  凡是教力增盛的
[00:14:56.500 --> 00:14:58.260]  諸事都有節制
[00:14:58.260 --> 00:15:01.020]  他們不過是要得能懷的冠冕
[00:15:01.020 --> 00:15:06.340]  我們卻是要得不能懷的冠冕
[00:15:06.340 --> 00:15:07.780]  我們明白一個運動員
[00:15:07.780 --> 00:15:10.100]  真正很專注的運動員
[00:15:10.100 --> 00:15:11.300]  有很多的節制
[00:15:11.300 --> 00:15:14.140]  包括飲食 睡眠 或者生活習慣
[00:15:14.140 --> 00:15:17.020]  很多的節制
[00:15:17.020 --> 00:15:21.420]  他們才有一個很高的能力
[00:15:21.420 --> 00:15:24.780]  這個節制的意思是高度去控制自己
[00:15:24.780 --> 00:15:27.220]  其實是不容易的
[00:15:27.220 --> 00:15:28.220]  高度控制自己
[00:15:28.220 --> 00:15:31.220]  即是違反了一種情慾的意願
[00:15:31.220 --> 00:15:32.180]  情慾的意願就是
[00:15:32.180 --> 00:15:35.460]  我們喜歡做的事我們會做很多
[00:15:35.460 --> 00:15:39.980]  有時甚至去到放縱的程度去做
[00:15:39.980 --> 00:15:42.220]  我們沒有計劃一下
[00:15:42.220 --> 00:15:44.460]  我飲食是怎樣
[00:15:44.460 --> 00:15:45.740]  我睡眠質素是怎樣
[00:15:45.740 --> 00:15:47.660]  我娛樂時間是怎樣
[00:15:47.660 --> 00:15:53.780]  我去控制自己各方面是怎樣
[00:15:53.780 --> 00:15:56.060]  在哥倫多前書十章二十三節說
[00:15:56.060 --> 00:15:59.100]  凡事都可行 但不都有益處
[00:15:59.100 --> 00:16:03.980]  凡事都可行 但不都做就人
[00:16:03.980 --> 00:16:06.540]  基督徒是有自由去做每一樣事
[00:16:06.540 --> 00:16:08.180]  無論什麼娛樂
[00:16:08.180 --> 00:16:10.380]  只要不是違反道德的規範
[00:16:10.380 --> 00:16:12.220]  我相信是有自由去做
[00:16:12.220 --> 00:16:14.380]  你一年去多少次旅行是沒有規限
[00:16:14.380 --> 00:16:15.740]  你可以去旅行
[00:16:15.740 --> 00:16:18.140]  一年你吃多少東西是沒有聖經的規限
[00:16:18.140 --> 00:16:19.500]  你可以吃多少東西
[00:16:19.500 --> 00:16:20.660]  你可以睡多少覺
[00:16:20.660 --> 00:16:23.140]  你可以打多少遊戲是沒有這樣的規限
[00:16:23.140 --> 00:16:24.620]  不過保羅說
[00:16:24.620 --> 00:16:28.460]  凡事都可以做 但不都是有益處
[00:16:28.460 --> 00:16:32.580]  凡事都可以行 但不都做就人
[00:16:32.580 --> 00:16:33.940]  我們要思想
