
[00:00:00.000 --> 00:00:01.920]  每當我們去看先知書的時候
[00:03:15.760 --> 00:03:17.880]  政治不是很正確
[00:03:17.880 --> 00:03:18.680]  新的環境
[00:03:18.680 --> 00:03:19.520]  新的文化
[00:03:19.520 --> 00:03:21.880]  新的地區
[00:03:21.880 --> 00:03:23.800]  真的有很多的適應
[00:03:23.800 --> 00:03:25.320]  如果我們那時候結婚
[00:03:25.320 --> 00:03:26.800]  又去一個新的環境
[00:03:26.800 --> 00:03:29.000]  我相信我們有很多的適應
[00:03:29.000 --> 00:03:29.960]  不過我們感謝主
[00:03:29.960 --> 00:03:31.880]  我們經過兩年的婚姻的適應
[00:03:31.880 --> 00:03:33.240]  然後才去到台灣
[00:03:33.240 --> 00:03:34.920]  去適應一個新的環境
[00:03:34.920 --> 00:03:37.720]  你要離開一個原本你熟悉的地方
[00:03:37.720 --> 00:03:39.280]  一個很舒服的環境
[00:03:39.280 --> 00:03:40.760]  其實不容易的
[00:03:40.760 --> 00:03:43.240]  若他能夠肯離開
[00:03:43.240 --> 00:03:45.280]  甚至他真的肯去
[00:03:45.280 --> 00:03:46.440]  他真的去買票
[00:03:46.440 --> 00:03:47.680]  真的去買船票
[00:03:47.680 --> 00:03:49.120]  然後真的上了船
[00:03:49.120 --> 00:03:49.840]  但是弟兄姊妹
[00:03:49.840 --> 00:03:51.880]  這個行動絕對不簡單
[00:03:51.880 --> 00:03:52.720]  用今天來說
[00:03:52.720 --> 00:03:54.600]  我們去任何地方真的很方便
[00:03:54.600 --> 00:03:56.560]  只要你在家裡有部電腦
[00:03:56.560 --> 00:03:57.920]  你去到hotel.com
[00:03:57.920 --> 00:04:00.920]  你已經可以知道全世界的所有的酒店
[00:04:00.920 --> 00:04:02.000]  你可以安排好
[00:04:02.000 --> 00:04:04.000]  我10月15日去到以色列
[00:04:04.000 --> 00:04:04.960]  去到什麼城市
[00:04:04.960 --> 00:04:06.120]  去到什麼地方
[00:04:06.120 --> 00:04:07.080]  有什麼酒店
[00:04:07.080 --> 00:04:09.360]  然後訂好
[00:04:09.360 --> 00:04:10.080]  買好機票
[00:04:10.080 --> 00:04:11.400]  你就可以走了
[00:04:11.400 --> 00:04:13.600]  但是今天那個時候不是
[00:04:13.600 --> 00:04:15.880]  幾千年前沒有這麼方便的
[00:04:15.880 --> 00:04:18.040]  但是若那排除萬難
[00:04:18.040 --> 00:04:20.880]  他卻離開自己很舒服的環境
[00:04:20.880 --> 00:04:21.800]  去到一個地方
[00:04:21.800 --> 00:04:23.040]  真的買船票
[00:04:23.040 --> 00:04:24.280]  真的上船
[00:04:24.280 --> 00:04:25.160]  不過唯一
[00:04:25.160 --> 00:04:26.800]  他不是去來來回回
[00:04:26.800 --> 00:04:28.520]  他去了他事
[00:04:28.520 --> 00:04:29.720]  弟兄姊妹
[00:04:29.720 --> 00:04:31.320]  他的不馴服當中
[00:04:31.320 --> 00:04:32.600]  他有他的馴服
[00:04:32.600 --> 00:04:34.120]  今天我們的不馴服
[00:04:34.120 --> 00:04:36.120]  去到一個地方我們不會離開的
[00:04:36.120 --> 00:04:38.680]  甚至我們會包裝得很好看的
[00:04:38.680 --> 00:04:39.560]  不離開
[00:04:39.560 --> 00:04:41.320]  我們會跟任何人說
[00:04:41.320 --> 00:04:43.480]  就是我要騎騎肚
[00:04:43.480 --> 00:04:45.440]  騎騎肚就成為了我們的包裝
[00:04:45.440 --> 00:04:47.240]  我們不動
[00:04:47.240 --> 00:04:49.040]  但是若那真的動
[00:04:49.040 --> 00:04:51.360]  而同樣若那的精彩的地方
[00:04:51.360 --> 00:04:52.280]  我上一次說
[00:04:52.280 --> 00:04:55.320]  他是一位很真誠的人
[00:04:55.320 --> 00:04:56.680]  他很坦誠
[00:04:56.680 --> 00:04:58.040]  他說我不去的原因
[00:04:58.040 --> 00:05:00.880]  就是我要逃避耶和華
[00:05:00.880 --> 00:05:02.200]  我不想
[00:05:02.200 --> 00:05:03.240]  我要離開
[00:05:03.240 --> 00:05:06.120]  the presence of the law
[00:05:06.120 --> 00:05:09.360]  我就不要見到耶和華
[00:05:09.360 --> 00:05:10.360]  都很坦白
[00:05:10.360 --> 00:05:12.560]  今天你和我都未必這麼坦白
[00:05:12.560 --> 00:05:14.960]  就是不做神要做的事
[00:05:14.960 --> 00:05:15.960]  就不敢說
[00:05:15.960 --> 00:05:18.360]  說是不想馴服上帝
[00:05:18.360 --> 00:05:19.920]  他真的擺明一句話
[00:05:19.920 --> 00:05:21.400]  他說我要離開
[00:05:21.400 --> 00:05:24.520]  the presence of the law
[00:05:24.520 --> 00:05:26.200]  去到後期
[00:05:26.200 --> 00:05:27.200]  三天之後
[00:05:27.200 --> 00:05:28.080]  那條魚
[00:05:28.080 --> 00:05:29.240]  吃了它三天之後
[00:05:29.240 --> 00:05:32.200]  一套套了它在尼尼美那裡
[00:05:32.200 --> 00:05:33.080]  我們發覺
[00:05:33.080 --> 00:05:34.120]  它是被迫
[00:05:34.120 --> 00:05:36.640]  可以說它是被迫馴服
[00:05:36.640 --> 00:05:37.720]  它被迫馴服
[00:05:37.720 --> 00:05:39.840]  去到尼尼美城
[00:05:39.840 --> 00:05:41.080]  但是我發覺
[00:05:41.080 --> 00:05:42.360]  它的馴服
[00:05:42.360 --> 00:05:43.720]  我不敢說它不馴服
[00:05:43.720 --> 00:05:45.040]  它真的去到尼尼美城
[00:05:45.040 --> 00:05:46.520]  它真的開始說道
[00:05:46.520 --> 00:05:47.480]  它真的有說道
[00:05:47.480 --> 00:05:49.000]  它真的馴服上帝
[00:05:49.000 --> 00:05:50.160]  要它說的道
[00:05:50.160 --> 00:05:52.240]  去要尼尼美城
[00:05:52.240 --> 00:05:53.280]  認罪悔改
[00:05:53.280 --> 00:05:54.240]  它真的說了
[00:05:54.240 --> 00:05:56.080]  說了一篇很精彩的道
[00:05:56.080 --> 00:05:57.600]  它馴服上帝
[00:05:57.600 --> 00:05:58.480]  忠於馴服上帝
[00:05:58.480 --> 00:06:00.160]  它說了一篇很精彩的道
[00:06:00.160 --> 00:06:02.200]  但是當我們再細微去看
[00:06:02.200 --> 00:06:03.600]  它的馴服的時候
[00:06:03.600 --> 00:06:05.120]  我發覺它的馴服
[00:06:05.120 --> 00:06:07.160]  是比它昔日的不馴服
[00:06:07.160 --> 00:06:09.560]  是更加危險
[00:06:09.560 --> 00:06:11.440]  因為它的馴服當中
[00:06:11.440 --> 00:06:13.640]  是帶有仇恨
[00:06:13.640 --> 00:06:14.680]  它的馴服當中
[00:06:14.680 --> 00:06:16.840]  是帶有憤怒
[00:06:16.840 --> 00:06:18.320]  它的馴服去到最後
[00:06:18.320 --> 00:06:19.120]  它跟上帝說
[00:06:19.120 --> 00:06:19.800]  喂 上帝啊
[00:06:19.800 --> 00:06:20.920]  我明知
[00:06:20.920 --> 00:06:21.640]  我明知
[00:06:21.640 --> 00:06:23.440]  嘩 這個天仙芝很厲害
[00:06:23.440 --> 00:06:24.320]  它明知上帝
[00:06:24.320 --> 00:06:25.720]  它說我明知上帝
[00:06:25.720 --> 00:06:27.880]  一定要拯救尼尼美城
[00:06:27.880 --> 00:06:29.880]  所以你叫我去傳福音
[00:06:29.880 --> 00:06:32.040]  我明知它一定會後悔
[00:06:32.040 --> 00:06:34.600]  不將災難淋到尼尼美城
[00:06:34.600 --> 00:06:36.520]  正因為我明知它會這樣做
[00:06:36.520 --> 00:06:37.960]  所以我不去尼尼美城
[00:06:37.960 --> 00:06:39.040]  它是這樣
[00:06:39.040 --> 00:06:41.200]  所以就算它的馴服當中
[00:06:41.200 --> 00:06:42.880]  仍然有很多憤怒
[00:06:42.880 --> 00:06:44.240]  仍然有很多的仇恨
[00:06:44.240 --> 00:06:45.920]  因為它不喜歡尼尼美城
[00:06:45.920 --> 00:06:47.040]  但是弟兄姊妹
[00:06:47.040 --> 00:06:49.800]  原來今天人可以在馴服當中
[00:06:49.800 --> 00:06:52.000]  也有不馴服
[00:06:52.000 --> 00:06:53.240]  在不馴服當中
[00:06:53.240 --> 00:06:55.560]  也有它的馴服在那邊
[00:06:55.560 --> 00:06:56.720]  但是換句話來說
[00:06:56.720 --> 00:06:57.600]  去到最後
[00:06:57.600 --> 00:07:00.280]  究竟什麼叫做真正的馴服
[00:07:00.280 --> 00:07:01.520]  今天我們要明白
[00:07:01.520 --> 00:07:02.880]  在神的話語那邊
[00:07:02.880 --> 00:07:05.400]  究竟什麼叫做真正的馴服
[00:07:05.400 --> 00:07:07.440]  我嘗試從若拿的一個
[00:07:07.440 --> 00:07:09.000]  很簡單的心評那邊
[00:07:09.000 --> 00:07:10.520]  來跟大家分享
[00:07:10.520 --> 00:07:13.840]  究竟什麼叫做真正的馴服
[00:07:13.840 --> 00:07:14.400]  第一
[00:07:14.400 --> 00:07:16.000]  我用三方面
[00:07:16.000 --> 00:07:17.840]  是用三個從
[00:07:17.840 --> 00:07:21.040]  我們中國人對姊妹有三從
[00:07:21.040 --> 00:07:22.080]  四德
[00:07:22.080 --> 00:07:23.600]  我們講三從
[00:07:23.600 --> 00:07:24.840]  第一個從
[00:07:24.840 --> 00:07:26.760]  是從我開始
[00:07:26.760 --> 00:07:27.520]  第一
[00:07:27.520 --> 00:07:28.720]  我覺得真正的馴服
[00:07:28.720 --> 00:07:30.960]  必須要從我開始
[00:07:30.960 --> 00:07:32.520]  什麼叫從我開始呢
[00:07:32.520 --> 00:07:34.560]  當我們看著這個若拿的時候
[00:07:34.560 --> 00:07:36.320]  很坦白講
[00:07:36.320 --> 00:07:36.960]  我都說
[00:07:36.960 --> 00:07:39.560]  它不是真的百分之一百不馴服
[00:07:39.560 --> 00:07:40.640]  它最低限度
[00:07:40.640 --> 00:07:42.920]  它的行動上面有馴服
[00:07:42.920 --> 00:07:44.480]  所以我覺得從我開始
[00:07:44.480 --> 00:07:46.520]  一個真正的馴服的第一步
[00:07:46.520 --> 00:07:48.720]  必須最起碼的
[00:07:48.720 --> 00:07:49.680]  我要動
[00:07:49.680 --> 00:07:51.840]  如果上帝有一天要去非洲
[00:07:51.840 --> 00:07:52.520]  要去非洲
[00:07:52.520 --> 00:07:53.400]  你不是很想去
[00:07:53.400 --> 00:07:54.760]  你無論如何都要去加拿大
[00:07:54.760 --> 00:07:55.600]  你明白嗎
[00:07:55.600 --> 00:07:56.960]  無論如何都要去加拿大
[00:07:56.960 --> 00:07:57.800]  無論如何都要去
[00:07:57.800 --> 00:07:59.120]  你無論如何都要動
[00:07:59.120 --> 00:08:00.040]  你說我馴服
[00:08:00.040 --> 00:08:01.160]  我有行動
[00:08:01.160 --> 00:08:03.080]  我領受上帝的呼召
[00:08:03.080 --> 00:08:03.520]  我動
[00:08:03.520 --> 00:08:04.360]  我起身
[00:08:04.360 --> 00:08:05.000]  我去
[00:08:05.000 --> 00:08:05.560]  我真的去
[00:08:05.560 --> 00:08:06.480]  不過我去加拿大
[00:08:06.480 --> 00:08:07.160]  我不去非洲
[00:08:07.160 --> 00:08:07.880]  為什麼
[00:08:07.880 --> 00:08:09.640]  我覺得真是的
[00:08:09.640 --> 00:08:10.920]  今天我們很多時候
[00:08:10.920 --> 00:08:12.480]  領受上帝的心意
[00:08:12.480 --> 00:08:14.280]  我們動都不動就坐在那裡
[00:08:14.280 --> 00:08:16.320]  我們很多時候有一個錯誤的屬靈觀
[00:08:16.320 --> 00:08:18.640]  我們以為上帝一定會給我一份工作
[00:08:18.640 --> 00:08:19.880]  於是我就不去找工作
[00:08:19.880 --> 00:08:20.960]  有一份工作就坐在那裡
[00:08:20.960 --> 00:08:21.920]  你動都不動
[00:08:21.920 --> 00:08:22.880]  信又不寫
[00:08:22.880 --> 00:08:24.360]  你說上帝一定會給我一份工作
[00:08:24.360 --> 00:08:25.040]  我有感動
[00:08:25.040 --> 00:08:27.040]  上帝一定會給我一份工作
[00:08:27.040 --> 00:08:28.200]  但我從來都不動
[00:08:28.200 --> 00:08:29.280]  沒可能的事
[00:08:29.280 --> 00:08:30.360]  真正的馴服
[00:08:30.360 --> 00:08:31.840]  第一步最低限度
[00:08:31.840 --> 00:08:33.280]  從自己開始
[00:08:33.280 --> 00:08:36.200]  你要有行動
[00:08:36.200 --> 00:08:40.040]  第二是要從心開始
[00:08:40.040 --> 00:08:42.080]  從心開始
[00:08:42.080 --> 00:08:43.480]  若嵐很明顯
[00:08:43.480 --> 00:08:45.040]  她明白上帝的心意
[00:08:45.040 --> 00:08:46.120]  她要她去
[00:08:46.120 --> 00:08:47.680]  寧寧理性
[00:08:47.680 --> 00:08:49.080]  我相信今天你和我
[00:08:49.080 --> 00:08:51.120]  很多時候都會求問上帝的心意
[00:08:51.120 --> 00:08:51.960]  對不對
[00:08:51.960 --> 00:08:53.520]  你有沒有試過求問上帝的心意
[00:08:53.520 --> 00:08:54.880]  一定試過
[00:08:54.880 --> 00:08:56.120]  當你約會
[00:08:56.120 --> 00:08:58.040]  準備追女孩的時候
[00:08:58.040 --> 00:08:59.360]  你都會祈禱
[00:08:59.360 --> 00:09:03.280]  上帝好像是那個是上帝的心意
[00:09:03.280 --> 00:09:05.040]  於是就追他
[00:09:05.040 --> 00:09:05.760]  追不到
[00:09:05.760 --> 00:09:07.840]  或者追到第二個女孩更漂亮
[00:09:07.840 --> 00:09:08.840]  於是就跟上帝說
[00:09:08.840 --> 00:09:10.200]  好像這個不是上帝的心意
[00:09:10.200 --> 00:09:11.640]  那個才是
[00:09:11.640 --> 00:09:13.000]  你知道我們經常都是這樣
[00:09:13.000 --> 00:09:15.280]  我們經常叫上帝上台
[00:09:15.280 --> 00:09:16.080]  我們很過癮的
[00:09:16.080 --> 00:09:17.200]  經常叫上帝上台
[00:09:17.200 --> 00:09:18.960]  什麼都是上帝的心意
[00:09:18.960 --> 00:09:21.080]  有時候我都覺得很危險
[00:09:21.080 --> 00:09:22.560]  佔中也是上帝的心意
[00:09:22.560 --> 00:09:23.840]  反佔中也是上帝的心意
[00:09:23.840 --> 00:09:26.160]  我們的騎牆派也有上帝的心意
[00:09:26.160 --> 00:09:27.800]  我們經常說上帝是騎牆派
[00:09:27.800 --> 00:09:29.080]  有些說上帝是佔中的
[00:09:29.080 --> 00:09:30.880]  個個都是上帝的心意
[00:09:30.880 --> 00:09:32.560]  我們個個都覺得
[00:09:32.560 --> 00:09:34.600]  上帝要站在我那邊
[00:09:34.600 --> 00:09:35.840]  大家明白我的意思
[00:09:35.840 --> 00:09:37.840]  我們經常都會求問上帝的心意
[00:09:37.840 --> 00:09:38.880]  但我們很多時候
[00:09:38.880 --> 00:09:40.360]  求問上帝的心意
[00:09:40.360 --> 00:09:42.640]  卻未必真是願意
[00:09:42.640 --> 00:09:46.920]  從心那邊去遵行上帝的心意
[00:09:46.920 --> 00:09:48.600]  我們表面可能會做一些事
[00:09:48.600 --> 00:09:50.840]  我們會包裝自己做一些事
[00:09:50.840 --> 00:09:54.000]  但我們的心未必是願意去做
[00:09:54.000 --> 00:09:55.120]  若那就是這樣
[00:09:55.120 --> 00:09:55.800]  很明顯
[00:09:55.800 --> 00:09:57.240]  他是表面有動
[00:09:57.240 --> 00:09:58.800]  但他的心不願意
[00:09:58.800 --> 00:10:00.600]  以致他去了他事
[00:10:00.600 --> 00:10:01.280]  而同樣
[00:10:01.280 --> 00:10:02.120]  這個故事
[00:10:02.120 --> 00:10:04.400]  這種記載並不是單單是在
[00:10:04.400 --> 00:10:05.480]  若那的身上
[00:10:05.480 --> 00:10:06.720]  聖經同樣有很多地方
[00:10:06.720 --> 00:10:08.120]  都有類似的個案
[00:10:08.120 --> 00:10:09.440]  好像去到史圖行傳那邊
[00:10:09.440 --> 00:10:10.280]  我們看到
[00:10:10.280 --> 00:10:12.000]  當時有一個人物叫巴拿巴
[00:10:12.000 --> 00:10:12.920]  大家很熟悉巴拿巴
[00:10:12.920 --> 00:10:14.920]  我們教會有巴拿巴牧區
[00:10:14.920 --> 00:10:15.680]  巴拿巴
[00:10:15.680 --> 00:10:16.960]  巴拿巴他曾經有一天
[00:10:16.960 --> 00:10:18.400]  他把家產賣光
[00:10:18.400 --> 00:10:19.560]  哇 賣光家產
[00:10:19.560 --> 00:10:21.240]  然後把所有錢都給了教會
[00:10:21.240 --> 00:10:22.600]  哇 真的不得了
[00:10:22.600 --> 00:10:23.760]  把教會都給了
[00:10:23.760 --> 00:10:24.760]  於是我相信
[00:10:24.760 --> 00:10:26.720]  雖然聖經沒有很詳細記載
[00:10:26.720 --> 00:10:28.640]  但我相信當他把教會都給了的時候
[00:10:28.640 --> 00:10:30.240]  我相信所有教會的弟兄姊妹
[00:10:30.240 --> 00:10:30.720]  都會覺得
[00:10:30.720 --> 00:10:32.960]  哇 巴拿巴果然
[00:10:32.960 --> 00:10:35.120]  愛主 果然愛教會
[00:10:35.120 --> 00:10:36.120]  果然維生
[00:10:36.120 --> 00:10:38.240]  哇 能夠把所有的家產
[00:10:38.240 --> 00:10:39.360]  都給了教會
[00:10:39.360 --> 00:10:40.320]  我相信當時
[00:10:40.320 --> 00:10:41.920]  整個教會一定轟動
[00:10:41.920 --> 00:10:42.680]  轟動就說
[00:10:42.680 --> 00:10:43.920]  哇 這個巴拿巴
[00:10:43.920 --> 00:10:44.800]  馬上做執事
[00:10:44.800 --> 00:10:45.560]  馬上做主席
[00:10:45.560 --> 00:10:47.640]  馬上侍奉
[00:10:47.640 --> 00:10:48.360]  不奇怪
[00:10:48.360 --> 00:10:50.640]  因為他表現得很愛主
[00:10:50.640 --> 00:10:52.320]  整個地位忽然間
[00:10:52.320 --> 00:10:54.400]  可能高了也不奇怪
[00:10:54.400 --> 00:10:55.360]  當時有一對夫婦
[00:10:55.360 --> 00:10:56.640]  阿娜尼亞和薩菲佳
[00:10:56.640 --> 00:10:58.200]  哇 看到巴拿巴
[00:10:58.200 --> 00:10:59.280]  一夜之間
[00:10:59.280 --> 00:11:01.280]  成名 馬上成名
[00:11:01.280 --> 00:11:03.000]  馬上 我也試過
[00:11:03.000 --> 00:11:05.360]  賣光所有的東西
[00:11:05.360 --> 00:11:09.280]  然後把錢留下一點給自己
[00:11:09.280 --> 00:11:11.960]  另外一部分就給了教會
[00:11:11.960 --> 00:11:13.760]  都沒有問題
[00:11:13.760 --> 00:11:14.960]  最大問題是什麼
[00:11:14.960 --> 00:11:16.640]  最大問題是他跟教會說
[00:11:16.640 --> 00:11:19.560]  這部分是我全部
[00:11:19.560 --> 00:11:21.640]  他明明留下一部分給自己
[00:11:21.640 --> 00:11:23.120]  給部分給教會
[00:11:23.120 --> 00:11:25.560]  然後跟教會說
[00:11:25.560 --> 00:11:26.960]  這個是我全部
[00:11:26.960 --> 00:11:29.000]  哇 我們看看上帝的心意是怎樣
[00:11:29.000 --> 00:11:30.560]  我們讀讀《賜團傳》
[00:11:30.560 --> 00:11:31.400]  我們讀一讀《賜團傳》
[00:11:31.400 --> 00:11:33.320]  準備 一二三
[00:11:33.320 --> 00:11:34.200]  阿娜尼亞
[00:11:34.200 --> 00:11:36.640]  為什麼撒旦充滿了你的心
[00:11:36.640 --> 00:11:38.400]  叫你欺控聖靈
[00:11:38.400 --> 00:11:42.120]  把田地的家銀私自留下幾分呢
[00:11:42.120 --> 00:11:43.800]  田地還沒有賣
[00:11:43.800 --> 00:11:45.560]  不是你自己的摸
[00:11:45.560 --> 00:11:46.680]  既賣了
[00:11:46.680 --> 00:11:48.880]  家銀不是你作主摸
[00:11:48.880 --> 00:11:51.840]  你怎麼心裡起這預念呢
[00:11:51.840 --> 00:11:53.560]  你不是欺控人
[00:11:53.560 --> 00:11:55.080]  是欺控神了
[00:11:55.080 --> 00:11:57.240]  阿娜尼亞聽見這話
[00:11:57.240 --> 00:11:59.080]  就撲倒掉了氣
[00:11:59.080 --> 00:12:01.360]  聽見的人都心懼怕
[00:12:01.360 --> 00:12:03.000]  你怕不怕
[00:12:03.000 --> 00:12:04.040]  我也怕
[00:12:04.040 --> 00:12:05.960]  就地整化
[00:12:05.960 --> 00:12:07.120]  然後他太太走進來
[00:12:07.120 --> 00:12:08.240]  咦 我老公呢
[00:12:08.240 --> 00:12:08.960]  然後問他
[00:12:08.960 --> 00:12:10.040]  你的錢不是給教會了嗎
[00:12:10.040 --> 00:12:10.760]  是的 給教會了
[00:12:10.760 --> 00:12:11.720]  嘭 又死了
[00:12:11.720 --> 00:12:13.240]  兩個死在一起
[00:12:13.240 --> 00:12:14.440]  如果是這樣
[00:12:14.440 --> 00:12:16.320]  今天香港教會死了很多人
[00:12:16.320 --> 00:12:18.280]  真的死了很多人
[00:12:18.280 --> 00:12:20.680]  今天我們很多時候都會
[00:12:20.680 --> 00:12:23.160]  表裡並不一致
[00:12:23.160 --> 00:12:25.520]  包括我自己一樣
[00:12:25.520 --> 00:12:28.600]  我試過一個很特別的經歷
[00:12:28.600 --> 00:12:31.360]  真的很清晰的一個經歷
[00:12:31.360 --> 00:12:33.600]  當我自己讀大學的時候
[00:12:33.600 --> 00:12:34.840]  我是讀會計的
[00:12:34.840 --> 00:12:35.880]  其實我很喜歡會計
[00:12:35.880 --> 00:12:37.480]  我到今天都很喜歡會計
[00:12:37.480 --> 00:12:38.960]  雖然我現在只是做牧師
[00:12:38.960 --> 00:12:39.880]  我很喜歡做會計
[00:12:39.880 --> 00:12:43.480]  而且我一生都打算做會計師
[00:12:43.480 --> 00:12:45.200]  我讀書這麼多年當中
[00:12:45.200 --> 00:12:46.880]  讀得最好的一年
[00:12:46.880 --> 00:12:48.560]  就是大學一年級
[00:12:48.560 --> 00:12:49.680]  大學二年級
[00:12:49.680 --> 00:12:51.800]  一二年級我讀得最好
