
[00:00:00.000 --> 00:00:02.760]  大衛傳的二十一講
[00:04:31.400 --> 00:04:33.040]  呼吸所說的是
[00:04:33.040 --> 00:04:37.520]  你你你,阿沙隆你要怎樣做
[00:04:37.520 --> 00:04:40.600]  他將阿沙隆抬到高高的位置
[00:04:40.600 --> 00:04:43.520]  令到阿沙隆飄飄然
[00:04:43.520 --> 00:04:45.920]  其實他是設下了一個陷阱
[00:04:45.920 --> 00:04:47.760]  要阿沙隆掉下去
[00:04:47.760 --> 00:04:51.480]  而阿沙隆就真的中計了
[00:04:51.480 --> 00:04:56.400]  呼吸解釋了為什麼阿希多佛的計謀
[00:04:56.400 --> 00:04:58.720]  在這個時候行不通
[00:04:58.720 --> 00:05:00.120]  在任何的時間
[00:05:00.120 --> 00:05:03.480]  阿希多佛的計謀都非常明智
[00:05:03.480 --> 00:05:05.360]  但是在這個時候行不通
[00:05:05.360 --> 00:05:06.880]  為什麼
[00:05:06.880 --> 00:05:12.400]  原因是大衛是一個非常偉大的戰略家
[00:05:12.400 --> 00:05:17.040]  他的手下都是經驗豐富的戰士
[00:05:17.040 --> 00:05:20.680]  而他們現在非常憤怒
[00:05:20.680 --> 00:05:23.120]  非常生氣,非常憤怒
[00:05:23.120 --> 00:05:24.840]  為什麼這麼憤怒
[00:05:24.840 --> 00:05:30.040]  因為他們被阿沙隆趕出耶路撒冷
[00:05:30.040 --> 00:05:32.040]  呼吸用了一個隱喻
[00:05:32.040 --> 00:05:37.920]  他說這班人就好像一頭被奪走幼雄的母雄一樣
[00:05:37.920 --> 00:05:41.000]  被奪走幼雄的母雄一樣
[00:05:41.000 --> 00:05:43.560]  你們有沒有見過那些母雄
[00:05:43.560 --> 00:05:47.200]  那些子女被人奪走了他們會怎樣
[00:05:47.200 --> 00:05:49.960]  非常憤怒
[00:05:49.960 --> 00:05:55.680]  想著怎樣反擊,怎樣搶回他的幼雄
[00:05:55.680 --> 00:06:01.200]  呼吸,他說大衛的手下就是好像這樣
[00:06:01.200 --> 00:06:03.200]  大衛太聰明了
[00:06:03.200 --> 00:06:07.280]  他現在躲藏在一個很安全的地方
[00:06:07.280 --> 00:06:12.320]  他會嚴陣以待,等待阿沙隆來攻擊他
[00:06:12.320 --> 00:06:13.920]  然後怎樣
[00:06:13.920 --> 00:06:20.720]  會全力反擊,將阿沙隆的士兵打到一片土地
[00:06:20.720 --> 00:06:25.200]  所以胡錫進說這些小型的軍隊是行不通的
[00:06:25.200 --> 00:06:26.720]  沒用的
[00:06:26.720 --> 00:06:29.840]  這正是阿希多佛的計謀
[00:06:29.840 --> 00:06:31.840]  胡錫說沒有用
[00:06:31.840 --> 00:06:33.840]  胡錫怎樣說
[00:06:33.840 --> 00:06:38.880]  他說,阿沙隆你要親自率領這個軍隊
[00:06:38.880 --> 00:06:41.560]  而且這個軍隊一定要是從
[00:06:41.560 --> 00:06:47.120]  丹支派到別氏巴所組織成的軍隊
[00:06:47.120 --> 00:06:50.480]  我們知道丹在以色列的北面
[00:06:50.480 --> 00:06:53.280]  別氏巴在以色列的南面
[00:06:53.280 --> 00:06:55.520]  也就是說這一隊軍隊
[00:06:55.520 --> 00:07:00.120]  是從整個以色列揀選出來最精銳的士兵
[00:07:00.120 --> 00:07:03.320]  就由阿沙隆來帶領他們
[00:07:03.320 --> 00:07:05.960]  胡錫又用了一個隱喻
[00:07:05.960 --> 00:07:08.800]  胡錫真是一個隱喻的高手
[00:07:08.800 --> 00:07:12.040]  他說,阿沙隆,你將來的軍隊
[00:07:12.040 --> 00:07:15.520]  會好像海邊的沙一樣那麼多
[00:07:15.520 --> 00:07:19.520]  他說,當你的軍隊臨到大衛的時候
[00:07:19.520 --> 00:07:22.720]  就好像露水落在地上一樣
[00:07:22.720 --> 00:07:27.480]  令到大衛無所遁形,一定走不掉
[00:07:27.480 --> 00:07:33.720]  哇,阿沙隆可能想到自己帶著軍隊威風瀾瀾
[00:07:33.720 --> 00:07:37.920]  打贏他的爸爸,甚至將他處決
[00:07:37.920 --> 00:07:39.920]  但是他沒有想到
[00:07:39.920 --> 00:07:42.160]  一隊這麼龐大的軍隊
[00:07:42.160 --> 00:07:45.160]  是需要很多時間來聚集的
[00:07:45.160 --> 00:07:48.440]  由丹去到別氏巴
[00:07:48.440 --> 00:07:51.320]  是需要很多的時間
[00:07:51.320 --> 00:07:53.960]  而這個時間,這麼多的時間
[00:07:53.960 --> 00:07:56.440]  就會被大衛充分利用
[00:07:56.440 --> 00:07:59.760]  來渡過約旦河逃生
[00:07:59.760 --> 00:08:01.760]  去到約旦河的東面
[00:08:01.760 --> 00:08:04.000]  大衛就可以招兵買馬
[00:08:04.000 --> 00:08:09.120]  重組他的軍隊來跟阿沙隆對抗
[00:08:09.120 --> 00:08:12.760]  胡錫也想到
[00:08:12.760 --> 00:08:15.600]  阿沙隆可能沒那麼蠢
[00:08:15.600 --> 00:08:19.160]  這麼多時間聚集軍隊
[00:08:19.160 --> 00:08:22.400]  阿沙隆可能會懷疑會擔心
[00:08:22.400 --> 00:08:25.400]  給大衛有時間來逃命
[00:08:25.400 --> 00:08:27.160]  接著他說什麼
[00:08:27.160 --> 00:08:30.360]  就算大衛走了進城裏
[00:08:30.360 --> 00:08:33.360]  你有這麼龐大的軍隊
[00:08:33.360 --> 00:08:37.560]  你可以將整座城拉到河裏
[00:08:37.560 --> 00:08:40.160]  你們有沒有見過人打仗
[00:08:40.160 --> 00:08:43.560]  將整座城拉進河裏
[00:08:43.560 --> 00:08:47.680]  這個阿沙隆是比較天真
[00:08:47.680 --> 00:08:52.560]  但是他和他的軍師非常喜歡胡錫的建議
[00:08:52.560 --> 00:08:57.000]  他們不喜歡阿希多佛的建議
[00:08:57.000 --> 00:09:01.160]  其實阿希多佛的建議是非常好的
[00:09:01.160 --> 00:09:04.880]  但是因為耶和華的緣故
[00:09:04.880 --> 00:09:09.240]  所以阿希多佛的計謀不能得逞
[00:09:09.240 --> 00:09:13.320]  就好像撒姆爾夏的十七章第十四節
[00:09:13.320 --> 00:09:19.320]  這是因為耶和華定義破壞阿希多佛的良謀
[00:09:19.320 --> 00:09:22.880]  為要降和禦鴨沙隆
[00:09:22.880 --> 00:09:27.400]  又好像詩篇的三十三篇十至十一節所說
[00:09:27.400 --> 00:09:31.240]  耶和華使列國的酬算歸於無有
[00:09:31.240 --> 00:09:34.640]  使眾民的思念無有功效
[00:09:34.640 --> 00:09:37.560]  耶和華的酬算永遠立定
[00:09:37.560 --> 00:09:42.560]  他心中的思念萬代常存
[00:09:42.560 --> 00:09:45.080]  這個就是我們今天的主題
[00:09:45.080 --> 00:09:46.560]  就是我們今天的題目
[00:09:46.560 --> 00:09:50.040]  耶和華的酬算永遠立定
[00:09:50.040 --> 00:09:52.880]  他是要幫大衛
[00:09:52.880 --> 00:09:55.160]  我們講完了第一點
[00:09:55.160 --> 00:09:57.800]  就是胡錫獻計
[00:09:57.800 --> 00:09:59.680]  第二點是什麼?
[00:09:59.680 --> 00:10:03.880]  胡錫要通知大衛去逃命
[00:10:03.880 --> 00:10:11.080]  胡錫將這件事告訴了撒督和亞比亞他
[00:10:11.080 --> 00:10:13.960]  記不記得撒督和亞比亞他
[00:10:13.960 --> 00:10:15.600]  這兩個都是祭司
[00:10:15.600 --> 00:10:18.200]  他們假意投降鴨沙隆
[00:10:18.200 --> 00:10:20.320]  在鴨沙隆的身邊
[00:10:20.320 --> 00:10:24.680]  所以胡錫很容易將這個消息告訴他們
[00:10:24.680 --> 00:10:29.560]  而催促大衛快些渡過約旦河
[00:10:29.560 --> 00:10:32.800]  如果鴨沙隆回心轉意
[00:10:32.800 --> 00:10:35.040]  聽阿希多佛的計謀
[00:10:35.040 --> 00:10:37.680]  大衛就會很危險
[00:10:37.680 --> 00:10:43.720]  兩個祭司將這個消息告訴了一個匿名的侍女
[00:10:43.720 --> 00:10:48.640]  叫她告訴撒督和亞比亞他兩個兒子
[00:10:48.640 --> 00:10:53.720]  這兩個兒子就是約拿丹和阿希瑪斯
[00:10:53.720 --> 00:10:56.440]  他們兩個兒子聽了這個消息之後
[00:10:56.440 --> 00:10:59.720]  馬上向南跑了一里路
[00:10:59.720 --> 00:11:02.760]  去到巴胡林這個地方
[00:11:02.760 --> 00:11:06.320]  就是橄欖山東邊的一個地區
[00:11:06.320 --> 00:11:09.600]  有一個年輕人見到
[00:11:09.600 --> 00:11:13.360]  這兩個祭司的兒子離開了京城
[00:11:13.360 --> 00:11:18.240]  知道有問題就立刻告訴鴨沙隆
[00:11:18.240 --> 00:11:23.280]  鴨沙隆就找衛兵來捉拿這兩個年輕人
[00:11:23.280 --> 00:11:25.480]  故事講到這裡
[00:11:25.480 --> 00:11:28.480]  其實好像是約書亞記的第二章
[00:11:28.480 --> 00:11:33.560]  記不記得有兩個探子走進耶利哥城來窺探
[00:11:33.560 --> 00:11:37.800]  以色列人派探子進入迦南地來窺探
[00:11:37.800 --> 00:11:40.640]  當時有一個妓女拉合
[00:11:40.640 --> 00:11:44.440]  收起這兩個探子救了這兩個探子
[00:11:44.440 --> 00:11:48.480]  現在這個事情很像當年那件事
[00:11:48.480 --> 00:11:53.680]  又是有一個婦人將兩個年輕人藏在井裡
[00:11:53.680 --> 00:11:57.160]  然後將布蓋住井口
[00:11:57.160 --> 00:11:59.800]  然後將稅物放在上面
[00:11:59.800 --> 00:12:02.800]  好像曬穀物一樣
[00:12:02.800 --> 00:12:06.360]  使得那些衛兵不會懷疑
[00:12:06.360 --> 00:12:09.680]  而那個女人就引開了幾個官兵
[00:12:09.680 --> 00:12:12.760]  讓這兩個年輕人來逃跑
[00:12:12.760 --> 00:12:15.480]  他們一口氣跑到大衛的軍營
[00:12:15.480 --> 00:12:18.080]  將一切的事告訴大衛
[00:12:18.080 --> 00:12:20.840]  叫他快點過約旦河
[00:12:20.840 --> 00:12:25.120]  大衛就照他們所講來做
[00:12:25.120 --> 00:12:28.440]  那你說阿希多佛怎麼樣?
[00:12:28.440 --> 00:12:29.960]  看回頭
[00:12:29.960 --> 00:12:34.640]  阿希多佛看到大衛沒有採納自己的建議
[00:12:34.640 --> 00:12:38.640]  他騎著一隻驢子回到自己的家鄉
[00:12:38.640 --> 00:12:41.440]  準備了自己的身後事
[00:12:41.440 --> 00:12:43.840]  上吊自殺
[00:12:43.840 --> 00:12:46.920]  你說為什麼他要自殺呢?
[00:12:46.920 --> 00:12:48.480]  有三個原因
[00:12:48.480 --> 00:12:52.800]  第一可能他的自尊心受傷
[00:12:52.800 --> 00:12:56.400]  第二他的野心落空了
[00:12:56.400 --> 00:13:01.000]  他希望成為亞沙隆首席的謀士
[00:13:01.000 --> 00:13:04.720]  他希望能夠替自己的孫女報仇
[00:13:04.720 --> 00:13:06.160]  殺死大衛
[00:13:06.160 --> 00:13:09.720]  現在這個野心落空了
[00:13:09.720 --> 00:13:11.280]  還有第三點
[00:13:11.280 --> 00:13:14.680]  他知道亞沙隆沒有聽到自己的話
[00:13:14.680 --> 00:13:17.240]  亞沙隆一定會失敗
[00:13:17.240 --> 00:13:19.240]  所以他自殺
[00:13:19.240 --> 00:13:22.320]  其實阿希多佛所面對的
[00:13:22.320 --> 00:13:25.640]  是一個no win situation
[00:13:25.640 --> 00:13:29.360]  我們英文會說no win situation
[00:13:29.360 --> 00:13:30.680]  中文是什麼?
[00:13:30.680 --> 00:13:32.760]  就是不會得勝
[00:13:32.760 --> 00:13:35.480]  是注定失敗的場面
[00:13:35.480 --> 00:13:37.400]  為什麼他注定失敗呢?
[00:13:37.400 --> 00:13:40.040]  只有兩個結果
[00:13:40.040 --> 00:13:42.720]  一個結果就是大衛得勝
[00:13:42.720 --> 00:13:44.880]  如果大衛得勝
[00:13:44.880 --> 00:13:47.360]  阿希多佛就會成為叛徒
[00:13:47.360 --> 00:13:50.520]  會被大衛處決
[00:13:50.520 --> 00:13:53.440]  另外如果亞沙隆得勝
[00:13:53.440 --> 00:13:55.480]  對他也是不利的
[00:13:55.480 --> 00:13:57.680]  因為得勝的原因
[00:13:57.680 --> 00:13:59.680]  不是因為他的計謀
[00:13:59.680 --> 00:14:02.920]  是因為互西的計謀
[00:14:02.920 --> 00:14:07.080]  互西將會成為亞沙隆首席的謀士
[00:14:07.080 --> 00:14:09.880]  所以無論怎麼看他都注定失敗
[00:14:09.880 --> 00:14:13.880]  所以他自盡
[00:14:13.880 --> 00:14:18.840]  亞希多佛最後被葬在他父親的墳墓
[00:14:18.840 --> 00:14:20.840]  證明雖然他自殺
[00:14:20.840 --> 00:14:23.760]  但是沒有受到任何羞辱
[00:14:23.760 --> 00:14:27.120]  他仍然被葬在他父親的墳墓
[00:14:27.120 --> 00:14:28.920]  亞希多佛一生人
[00:14:28.920 --> 00:14:31.320]  本來是大衛的好朋友
[00:14:31.320 --> 00:14:34.320]  很可惜他因為想報仇
[00:14:34.320 --> 00:14:37.800]  以致和大衛反目成仇
[00:14:37.800 --> 00:14:40.120]  亞沙隆有野心
[00:14:40.120 --> 00:14:42.680]  亞希多佛沒有告訴大衛
[00:14:42.680 --> 00:14:45.680]  反而去支持亞沙隆
[00:14:45.680 --> 00:14:50.120]  雖然亞希多佛很有自謀很有智慧
[00:14:50.120 --> 00:14:53.800]  但很可惜他是投靠錯人
[00:14:53.800 --> 00:14:58.240]  以致最後招來殺身之禍
[00:14:58.240 --> 00:15:00.800]  第三點
[00:15:00.800 --> 00:15:04.160]  就是大衛去到馬哈廉
[00:15:04.160 --> 00:15:05.960]  大衛過了約旦河
[00:15:05.960 --> 00:15:07.720]  在約旦河的東面
[00:15:07.720 --> 00:15:09.800]  就是馬哈廉的地方
[00:15:09.800 --> 00:15:12.760]  造成他自己的總部
[00:15:12.760 --> 00:15:17.000]  馬哈廉在雅伯河的上方
[00:15:17.000 --> 00:15:19.200]  距離約旦河的渡口
[00:15:19.200 --> 00:15:22.920]  大概十五里路程
[00:15:22.920 --> 00:15:24.960]  蘇羅的兒子伊斯波切
[00:15:24.960 --> 00:15:28.480]  曾經用馬哈廉成為他的首都
[00:15:28.480 --> 00:15:31.560]  這座城其實是易守難攻
[00:15:31.560 --> 00:15:33.920]  是一座很堅固的城
[00:15:33.920 --> 00:15:40.720]  同時亞沙隆正在準備聚集他的軍隊
[00:15:40.720 --> 00:15:43.200]  而浪費了很多時間
[00:15:43.200 --> 00:15:47.440]  被大衛逃跑到了約旦河的東面
[00:15:47.440 --> 00:15:51.720]  而最後亞沙隆真的組織了這支軍隊
[00:15:51.720 --> 00:15:54.960]  他也渡過了約旦河
[00:15:54.960 --> 00:15:58.080]  他任命了他自己的表弟亞瑪撒
[00:15:58.080 --> 00:16:00.360]  成為他的元帥
[00:16:00.360 --> 00:16:03.720]  我們看到這個內戰
[00:16:03.720 --> 00:16:07.080]  不單止是以色列人打以色列人
[00:16:07.080 --> 00:16:10.720]  還是大衛的家庭自相殘殺
[00:16:10.720 --> 00:16:12.480]  為什麼我這樣說
[00:16:12.480 --> 00:16:14.400]  現在這個亞瑪撒
[00:16:14.400 --> 00:16:17.160]  就是大衛的姊妹的一個兒子
[00:16:17.160 --> 00:16:19.880]  就是阿比蓋的兒子
[00:16:19.880 --> 00:16:23.720]  而大衛自己的元帥是約納
[00:16:23.720 --> 00:16:26.800]  約納也是大衛另外一個姊妹
[00:16:26.800 --> 00:16:29.000]  洗腦亞的兒子
[00:16:29.000 --> 00:16:31.840]  所以現在兩個元帥對陣
[00:16:31.840 --> 00:16:36.000]  其實就是大衛兩個姊妹的兒子對陣
[00:16:36.000 --> 00:16:39.120]  你想想不單止是以色列人的內戰
[00:16:39.120 --> 00:16:43.160]  還是大衛家庭內的內戰
[00:16:43.160 --> 00:16:48.600]  學者對亞瑪撒的身世的看法是有不同
[00:16:48.600 --> 00:16:52.160]  因為經文說他的父親叫做以特拉
[00:16:52.160 --> 00:16:54.680]  在撒姆以下的第十七章
[00:16:54.680 --> 00:16:57.520]  叫以特拉做以色列人
[00:16:57.520 --> 00:16:59.600]  但是在歷代誌上的二章
[00:16:59.600 --> 00:17:02.680]  叫他做以實瑪利人
[00:17:02.680 --> 00:17:06.560]  究竟這個是以實瑪利人還是以色列人
[00:17:06.560 --> 00:17:10.120]  學者也有不一致的觀點
[00:17:10.120 --> 00:17:12.120]  和合本怎麼說
[00:17:12.120 --> 00:17:14.280]  說他是以實瑪利人
[00:17:14.280 --> 00:17:16.400]  但是有個括弧寫著
[00:17:16.400 --> 00:17:18.480]  又作以色列人
[00:17:18.480 --> 00:17:22.760]  和合本也很會翻譯
[00:17:22.760 --> 00:17:24.360]  但是有人認為
[00:17:24.360 --> 00:17:31.160]  這個以特拉其實是住在以實瑪利人當中的以色列人
[00:17:31.160 --> 00:17:34.640]  以特拉和大衛的姊妹
[00:17:34.640 --> 00:17:39.360]  阿比戈的關係也是非常特別
[00:17:39.360 --> 00:17:46.480]  經文說他和拿核的女兒阿比戈有親近或認識
[00:17:46.480 --> 00:17:48.800]  這個字親近或認識
[00:17:48.800 --> 00:17:50.760]  可以解釋為結婚
[00:17:50.760 --> 00:17:54.280]  但也可以解釋為有性行為
[00:17:54.280 --> 00:17:56.720]  如果真的有性行為的話
[00:17:56.720 --> 00:18:01.880]  這個亞瑪撒很可能就是一個私生子
[00:18:01.880 --> 00:18:04.080]  還有一個問題
[00:18:04.080 --> 00:18:08.360]  如果阿比戈真是大衛的姊妹
[00:18:08.360 --> 00:18:11.440]  阿比戈的父親應該是誰?
[00:18:11.440 --> 00:18:13.680]  應該是耶西
[00:18:13.680 --> 00:18:17.480]  大家都知道大衛是耶西的兒子
[00:18:17.480 --> 00:18:21.840]  為什麼經文叫他做拿核的女兒?
[00:18:21.840 --> 00:18:22.960]  很奇怪
[00:18:22.960 --> 00:18:26.000]  所以學者也有不同的見解
[00:18:26.000 --> 00:18:29.680]  有人說拿核就是耶西的別名
[00:18:29.680 --> 00:18:32.760]  耶西有另外一個名字叫做拿核
[00:18:32.760 --> 00:18:35.280]  但也有解經家說
[00:18:35.280 --> 00:18:40.280]  可能阿比戈的母親是改嫁
[00:18:40.280 --> 00:18:42.960]  以前她的丈夫叫做拿核
[00:18:42.960 --> 00:18:45.120]  後來她改嫁為耶西
[00:18:45.120 --> 00:18:48.640]  她是帶著阿比戈嫁給耶西
[00:18:48.640 --> 00:18:53.600]  所以經文叫阿比戈做拿核的女兒
[00:18:53.600 --> 00:18:55.720]  也有解經家說
[00:18:55.720 --> 00:18:59.440]  拿核這個名字一定要男的嗎?
[00:18:59.440 --> 00:19:00.880]  不可以是女的嗎?
[00:19:00.880 --> 00:19:05.240]  或者耶西的老婆的名字就是拿核
[00:19:05.240 --> 00:19:07.960]  所以有人說拿核就是耶西的妻子
[00:19:07.960 --> 00:19:10.960]  甚至是她的妾侍
[00:19:10.960 --> 00:19:17.000]  阿瑪撒也可能是在《歷代志》上的十二章
[00:19:17.000 --> 00:19:20.800]  說有一個人帶領了很強大的援軍
[00:19:20.800 --> 00:19:23.240]  來投靠大衛
[00:19:23.240 --> 00:19:28.080]  很多學者認為這就是阿瑪撒
[00:19:28.080 --> 00:19:31.160]  阿瑪撒其實是有他的野心
[00:19:31.160 --> 00:19:33.800]  也可能他是一個私生子
[00:19:33.800 --> 00:19:37.120]  所以他很妒忌約鴨
[00:19:37.120 --> 00:19:40.120]  他想大衛叫他做元帥
[00:19:40.120 --> 00:19:43.320]  但大衛卻叫了約鴨做元帥
[00:19:43.320 --> 00:19:45.640]  所以他就投靠了亞沙隆
[00:19:45.640 --> 00:19:49.600]  這也是有這樣的可能性
[00:19:49.600 --> 00:19:53.640]  所以他就成為了亞沙隆的元帥
[00:19:53.640 --> 00:19:58.560]  作者在這裡說出了大衛家族的背景
[00:19:58.560 --> 00:20:06.240]  是要讓大家知道阿瑪撒和約鴨之間的恩怨情仇
[00:20:06.240 --> 00:20:12.160]  這一場內戰不僅是爸爸和兒子的真戰
[00:20:12.160 --> 00:20:15.800]  不僅是叔叔和侄子的真戰
[00:20:15.800 --> 00:20:19.400]  不僅是表哥和表弟的真戰
[00:20:19.400 --> 00:20:22.920]  還是以色列人和以色列人的真戰
[00:20:22.920 --> 00:20:25.360]  是非常可悲的
[00:20:25.360 --> 00:20:28.160]  一場的真戰已經是可悲
[00:20:28.160 --> 00:20:30.400]  何況還是內戰
[00:20:30.400 --> 00:20:32.400]  自己人殺自己人
[00:20:32.400 --> 00:20:35.320]  自己人打自己人
[00:20:35.320 --> 00:20:40.120]  亞沙隆和他的部下終於聚集了軍隊
[00:20:40.120 --> 00:20:42.560]  可以渡過約旦河
[00:20:42.560 --> 00:20:46.480]  他們就紮營在這裡激烈地戰
[00:20:46.480 --> 00:20:49.600]  在《撒姆爾夏》的17章26節
[00:20:49.600 --> 00:20:53.760]  和合本是將亞沙隆的名字放在以色列人
[00:20:53.760 --> 00:20:56.400]  放在他軍隊之前
[00:20:56.400 --> 00:21:04.080]  但原文的希伯來文是將以色列人放在亞沙隆名字的前面
[00:21:04.080 --> 00:21:05.480]  什麼意思呢?
[00:21:05.480 --> 00:21:10.200]  作者是有心貶低亞沙隆
[00:21:10.200 --> 00:21:17.360]  大衛和他的隨從過了河去到馬哈廉這個地方
[00:21:17.360 --> 00:21:19.560]  這個地方我剛才說
[00:21:19.560 --> 00:21:25.120]  就是蘇羅的兒子伊斯波切曾經帶領以色列十個支派
[00:21:25.120 --> 00:21:27.480]  用馬哈廉成為他首都
[00:21:27.480 --> 00:21:30.200]  在那裡稱王
[00:21:30.200 --> 00:21:32.600]  這也是同一個地方
[00:21:32.600 --> 00:21:34.960]  在《創世紀》的32章
[00:21:34.960 --> 00:21:39.640]  雅各曾經在那裡露宿
[00:21:39.640 --> 00:21:44.080]  當時他快要和以素的哥哥見面
[00:21:44.080 --> 00:21:45.400]  他很害怕
[00:21:45.400 --> 00:21:48.800]  他在那裡逗留了一會兒
[00:21:48.800 --> 00:21:53.360]  馬哈廉的意思就是兩營的軍隊
[00:21:53.360 --> 00:21:57.280]  當時雅各不但見到他自己的軍隊
[00:21:57.280 --> 00:22:00.200]  也見到有另外一支的軍隊
[00:22:00.200 --> 00:22:02.000]  是誰的軍隊?
