
[00:00:00.000 --> 00:00:05.820]  想問問大家,大家知不知道潮漲潮退是怎樣形成的嗎?
[00:02:58.820 --> 00:03:00.820]  這麼厲害,有點明白
[00:03:00.820 --> 00:03:03.820]  他講到做人要懂得進退
[00:03:03.820 --> 00:03:05.820]  並且要能夠進退
[00:03:05.820 --> 00:03:09.820]  我在想,其實一直在預備這篇經文的時候
[00:03:09.820 --> 00:03:14.820]  都讓我想到這段羅馬書正正是在說保羅
[00:03:14.820 --> 00:03:17.820]  他很懂得什麼時候進,什麼時候退
[00:03:17.820 --> 00:03:20.820]  在侍奉上,他什麼時候向前走
[00:03:20.820 --> 00:03:23.820]  什麼時候要離開他舊的侍奉
[00:03:23.820 --> 00:03:27.820]  所以我訂了這次講到的題目
[00:03:27.820 --> 00:03:30.820]  叫做「事主若潮」
[00:03:30.820 --> 00:03:35.820]  事主就好像潮漲潮退一樣
[00:03:35.820 --> 00:03:37.820]  我們要知進退
[00:03:37.820 --> 00:03:39.820]  也要能進退
[00:03:39.820 --> 00:03:46.820]  上星期何牧師帶著我們看羅馬書
[00:03:46.820 --> 00:03:49.820]  看了第十四至二十一節
[00:03:49.820 --> 00:03:51.820]  裡面說了什麼,大家記不記得?
[00:03:51.820 --> 00:03:53.820]  我考考大家記性
[00:03:53.820 --> 00:03:56.820]  看看樣子有沒有迷茫
[00:03:56.820 --> 00:03:59.820]  不肯跟我眼神接觸
[00:03:59.820 --> 00:04:05.820]  上星期牧師在說保羅侍奉的回顧
[00:04:05.820 --> 00:04:07.820]  說回以前的事
[00:04:07.820 --> 00:04:09.820]  牧師提醒了我們三件事
[00:04:09.820 --> 00:04:12.820]  就著保羅對他自己侍奉的回顧
[00:04:12.820 --> 00:04:17.820]  有三個侍奉的觀念提醒我們
[00:04:17.820 --> 00:04:20.820]  他要清楚自己的遺訓
[00:04:20.820 --> 00:04:22.820]  又要將榮耀歸給神
[00:04:22.820 --> 00:04:25.820]  還要清晰自己的照明
[00:04:25.820 --> 00:04:28.820]  大家知道什麼叫照明吧
[00:04:28.820 --> 00:04:31.820]  我一會兒會說多一點,不用擔心
[00:04:32.820 --> 00:04:36.820]  今天來到十五章的尾章
[00:04:36.820 --> 00:04:40.820]  上星期何牧師說了回顧
[00:04:40.820 --> 00:04:44.820]  今天就說前瞻,說保羅的計劃
[00:04:44.820 --> 00:04:48.820]  我們盼望在接下來看保羅的計劃中
[00:04:48.820 --> 00:04:52.820]  可以嘗試找回保羅的侍奉觀
[00:04:52.820 --> 00:04:54.820]  裡面有什麼可以幫助我們
[00:04:54.820 --> 00:04:58.820]  幫助我們今天在侍奉中更進一步
[00:04:58.820 --> 00:05:02.820]  特別是說到他如何由一個侍奉退下來
[00:05:02.820 --> 00:05:05.820]  去到一個新的侍奉
[00:05:05.820 --> 00:05:07.820]  我們唱一首回憶詩歌
[00:05:07.820 --> 00:05:09.820]  榮耀的呼召
[00:05:09.820 --> 00:05:12.820]  願以這個成為我們向你發出的祈禱
[00:05:12.820 --> 00:05:15.820]  我們願意一生獻給你
[00:05:15.820 --> 00:05:17.820]  我們將我們的生命
[00:05:17.820 --> 00:05:19.820]  將我們自己當作活祭獻給你
[00:05:19.820 --> 00:05:21.820]  讓你去使用
[00:05:21.820 --> 00:05:23.820]  願你的靈好大的充滿我們
[00:05:23.820 --> 00:05:30.820]  以致我們在我們生命裡面有你成為我們裡面的力量
[00:05:30.820 --> 00:05:32.820]  成為我們裡面的恩惠
[00:05:32.820 --> 00:05:37.820]  以致我們這個雅氣能夠彰顯上帝你的榮美
[00:05:37.820 --> 00:05:40.820]  多謝耶穌多謝你聽我們祈禱
[00:05:40.820 --> 00:05:41.820]  禱告仰望交托
[00:05:41.820 --> 00:05:44.820]  奉耶穌基督保衛生命祈求
[00:05:44.820 --> 00:05:45.820]  Amen
[00:05:45.820 --> 00:05:46.820]  很清楚
[00:05:51.820 --> 00:05:53.820]  何牧師最近也有分享到
[00:05:53.820 --> 00:05:56.820]  他退休的安排
[00:05:56.820 --> 00:05:57.820]  大家也有聽過
[00:05:57.820 --> 00:05:59.820]  退休了要
[00:05:59.820 --> 00:06:01.820]  除了何牧師之外
[00:06:01.820 --> 00:06:03.820]  我發覺最近也聽了不少
[00:06:03.820 --> 00:06:06.820]  我和太太回到我自己舊教會
[00:06:06.820 --> 00:06:08.820]  和舊教會的牧者聊天
[00:06:08.820 --> 00:06:09.820]  主教牧師聊天
[00:06:09.820 --> 00:06:11.820]  他說接下來又要退休了
[00:06:11.820 --> 00:06:15.820]  我發現我們自己牧區
[00:06:15.820 --> 00:06:16.820]  所立的牧區裡面
[00:06:16.820 --> 00:06:19.820]  有些領袖又說想退下來
[00:06:19.820 --> 00:06:22.820]  有些童工最近又離職了
[00:06:22.820 --> 00:06:28.820]  一時之間好像身邊也有不少的領子妹
[00:06:28.820 --> 00:06:31.820]  要退下來
[00:06:31.820 --> 00:06:33.820]  你呢?
[00:06:33.820 --> 00:06:36.820]  你在什麼階段?
[00:06:36.820 --> 00:06:41.820]  你是準備進入一個新的侍奉領域
[00:06:41.820 --> 00:06:44.820]  還是說你已經在侍奉裡做了很久
[00:06:44.820 --> 00:06:51.820]  還是說你準備在侍奉裡退下來
[00:06:51.820 --> 00:06:54.820]  今天的經文說的是保羅
[00:06:54.820 --> 00:07:01.820]  他要從羅馬東面的宣教工廠裡退下來
[00:07:01.820 --> 00:07:06.820]  發展羅馬西面的新工廠
[00:07:06.820 --> 00:07:08.820]  我不知道大家讀完一次之後
[00:07:08.820 --> 00:07:10.820]  有什麼感覺
[00:07:10.820 --> 00:07:11.820]  我第一次讀的時候
[00:07:11.820 --> 00:07:14.820]  我真的服了他
[00:07:14.820 --> 00:07:17.820]  保羅很厲害
[00:07:17.820 --> 00:07:19.820]  大家應該都記得
[00:07:19.820 --> 00:07:21.820]  這本羅馬書
[00:07:21.820 --> 00:07:25.820]  是保羅在第三次宣教旅程裡
[00:07:25.820 --> 00:07:28.820]  當他去到哥倫多
[00:07:28.820 --> 00:07:30.820]  預備回去耶路撒冷之前
[00:07:30.820 --> 00:07:34.820]  在哥倫多這個地方寫
[00:07:34.820 --> 00:07:36.820]  根據之前的經文
[00:07:36.820 --> 00:07:40.820]  我們知道保羅已經在羅馬東面的地域
[00:07:40.820 --> 00:07:43.820]  大家看到藍色的部分
[00:07:43.820 --> 00:07:48.820]  他已經把呼音傳開了
[00:07:48.820 --> 00:07:50.820]  有學者猜測
[00:07:50.820 --> 00:07:54.820]  保羅直接建立在東面的教會
[00:07:54.820 --> 00:07:57.820]  有二十間
[00:07:57.820 --> 00:07:59.820]  學者也猜測
[00:07:59.820 --> 00:08:04.820]  保羅在寫羅馬書的時候
[00:08:04.820 --> 00:08:07.820]  大概是六十一、二歲
[00:08:07.820 --> 00:08:11.820]  大概五十幾歲
[00:08:11.820 --> 00:08:15.820]  你想想一個五十幾、六十歲的人
[00:08:15.820 --> 00:08:19.820]  他已經建立了二十幾間的教會
[00:08:19.820 --> 00:08:22.820]  他預備做什麼
[00:08:22.820 --> 00:08:24.820]  他竟然說
[00:08:24.820 --> 00:08:29.820]  他要轉去羅馬的西面
[00:08:29.820 --> 00:08:31.820]  去一個他沒去過的地方
[00:08:31.820 --> 00:08:33.820]  西班牙
[00:08:33.820 --> 00:08:35.820]  不要說西班牙
[00:08:35.820 --> 00:08:38.820]  其實羅馬、保羅都沒去過
[00:08:38.820 --> 00:08:43.820]  現在為止都沒去過
[00:08:43.820 --> 00:08:46.820]  究竟經文有什麼訊息
[00:08:46.820 --> 00:08:49.820]  要跟我們今天的我們說
[00:08:49.820 --> 00:08:51.820]  我們先看第23節
[00:08:51.820 --> 00:08:53.820]  第23節說
[00:08:53.820 --> 00:08:58.820]  但現在這些地區已再沒有可傳的地方了
[00:08:58.820 --> 00:09:01.820]  什麼叫做沒有可傳的地方
[00:09:01.820 --> 00:09:04.820]  那些人是不是全信耶穌了
[00:09:04.820 --> 00:09:06.820]  會不會是
[00:09:06.820 --> 00:09:07.820]  應該不是
[00:09:07.820 --> 00:09:12.820]  那什麼叫做沒有可傳的地方
[00:09:12.820 --> 00:09:15.820]  我想說其實第23節
[00:09:15.820 --> 00:09:16.820]  這句經文
[00:09:16.820 --> 00:09:21.820]  愚民直譯是沒有可傳的這三個字
[00:09:21.820 --> 00:09:23.820]  愚民那句是
[00:09:23.820 --> 00:09:27.820]  這些地區已再沒有地方
[00:09:27.820 --> 00:09:29.820]  但很奇怪
[00:09:29.820 --> 00:09:31.820]  所有的中文譯本
[00:09:31.820 --> 00:09:32.820]  聖經中文譯本
[00:09:32.820 --> 00:09:35.820]  和合本、新譯本
[00:09:35.820 --> 00:09:37.820]  甚至新漢語譯本
[00:09:37.820 --> 00:09:41.820]  都有可傳的這幾個字加上去
[00:09:41.820 --> 00:09:42.820]  那我就找找
[00:09:42.820 --> 00:09:45.820]  原來愚民沒有
[00:09:45.820 --> 00:09:48.820]  大部份的英文譯本都沒有
[00:09:48.820 --> 00:09:51.820]  那我就要留意究竟有什麼事
[00:09:51.820 --> 00:09:55.820]  值得我們去細心的釐對思想
[00:09:55.820 --> 00:09:56.820]  我想問大家
[00:09:56.820 --> 00:09:59.820]  大家決定要留不留在一個地方
[00:09:59.820 --> 00:10:03.820]  你會考慮什麼因素
[00:10:03.820 --> 00:10:05.820]  譬如留不留在一個地方居住
[00:10:05.820 --> 00:10:07.820]  你會考慮
[00:10:07.820 --> 00:10:08.820]  有沒有一個地方
[00:10:08.820 --> 00:10:12.820]  這個地方是否讓自己可以安居樂業
[00:10:12.820 --> 00:10:15.820]  這個地方是否讓自己可以安身立命
[00:10:15.820 --> 00:10:20.820]  又或者自己在裡面都可以找到自己的位置
[00:10:20.820 --> 00:10:22.820]  我們找工作呢
[00:10:22.820 --> 00:10:24.820]  找工作我們怎麼找的
[00:10:24.820 --> 00:10:27.820]  我們要看看公司適不適合我
[00:10:27.820 --> 00:10:30.820]  有沒有我的位置
[00:10:30.820 --> 00:10:34.820]  有沒有讓我可以發展的機會
[00:10:34.820 --> 00:10:35.820]  我們找教會呢
[00:10:35.820 --> 00:10:37.820]  怎麼找的
[00:10:37.820 --> 00:10:41.820]  我們要看看教會適不適合我
[00:10:41.820 --> 00:10:43.820]  我們要看看
[00:10:43.820 --> 00:10:47.820]  我過得舒不舒服
[00:10:47.820 --> 00:10:49.820]  講道合不合我心意
[00:10:49.820 --> 00:10:52.820]  敬拜合不合我感覺
[00:10:52.820 --> 00:10:57.820]  會不會可能都會
[00:10:57.820 --> 00:11:00.820]  但很奇怪一樣都是我先走
[00:11:00.820 --> 00:11:03.820]  其實我們這個世代都很自我中心
[00:11:03.820 --> 00:11:06.820]  我會發覺
[00:11:06.820 --> 00:11:08.820]  但保羅在這裡說
[00:11:08.820 --> 00:11:11.820]  這些地區已再會有地方
[00:11:11.820 --> 00:11:13.820]  是什麼意思
[00:11:13.820 --> 00:11:14.820]  好像我這樣說
[00:11:14.820 --> 00:11:18.820]  其實有20間教會
[00:11:18.820 --> 00:11:21.820]  已經成立了20間教會
[00:11:21.820 --> 00:11:26.820]  但在這個地區再沒有地方
[00:11:26.820 --> 00:11:27.820]  已經沒有地方
[00:11:27.820 --> 00:11:28.820]  什麼意思
[00:11:28.820 --> 00:11:32.820]  會不會在這些教會安享晚年
[00:11:32.820 --> 00:11:33.820]  我相信不會
[00:11:33.820 --> 00:11:35.820]  他一手一腳建立的教會
[00:11:35.820 --> 00:11:37.820]  他說要回去
[00:11:37.820 --> 00:11:39.820]  任何一間
[00:11:39.820 --> 00:11:40.820]  菲律賓
[00:11:40.820 --> 00:11:41.820]  伊勒索
[00:11:41.820 --> 00:11:42.820]  哥倫多
[00:11:42.820 --> 00:11:43.820]  貼士羅尼加
[00:11:43.820 --> 00:11:48.820]  任何一間都不能拒絕
[00:11:48.820 --> 00:11:51.820]  創堂目者要回來
[00:11:51.820 --> 00:11:53.820]  掌管我們的教會
[00:11:53.820 --> 00:11:54.820]  可以嗎
[00:11:54.820 --> 00:11:56.820]  當然可以
[00:11:56.820 --> 00:12:00.820]  但保羅很清楚他的身份
[00:12:00.820 --> 00:12:02.820]  他是什麼身份
[00:12:02.820 --> 00:12:05.820]  他被差去做外邦人的使徒
[00:12:05.820 --> 00:12:07.820]  他要建立教會
[00:12:07.820 --> 00:12:12.820]  他被差要帶領去開荒
[00:12:12.820 --> 00:12:14.820]  一些新的教會
[00:12:14.820 --> 00:12:16.820]  他要做外邦人的使徒
[00:12:16.820 --> 00:12:18.820]  所以當保羅說
[00:12:18.820 --> 00:12:21.820]  這些地區已再沒有地方的時候
[00:12:21.820 --> 00:12:24.820]  我相信保羅是這個意思
[00:12:24.820 --> 00:12:27.820]  他在說這20間教會
[00:12:27.820 --> 00:12:30.820]  這20多間我成立的教會
[00:12:30.820 --> 00:12:32.820]  再不需要我了
[00:12:32.820 --> 00:12:34.820]  我可以將這20間教會
[00:12:34.820 --> 00:12:37.820]  交給另一班同工
[00:12:37.820 --> 00:12:43.820]  去做打後木曜的工作
[00:12:43.820 --> 00:12:49.820]  我可以繼續去傳呼音
[00:12:49.820 --> 00:12:50.820]  大家都知道
[00:12:50.820 --> 00:12:54.820]  我有幫忙在南亞事工
[00:12:54.820 --> 00:12:57.820]  去做服事
[00:12:57.820 --> 00:12:59.820]  其實這個事工很有趣
[00:12:59.820 --> 00:13:01.820]  是一個很細水長流的事工
[00:13:01.820 --> 00:13:03.820]  什麼細水長流呢
[00:13:03.820 --> 00:13:06.820]  其實你會做很多工作
[00:13:06.820 --> 00:13:09.820]  要動員很多弟兄姊妹去幫忙
[00:13:09.820 --> 00:13:10.820]  要做很多事
[00:13:10.820 --> 00:13:13.820]  但做了很久都可能
[00:13:13.820 --> 00:13:17.820]  不見得到我們想要的果效
[00:13:17.820 --> 00:13:19.820]  但上星期五
[00:13:19.820 --> 00:13:22.820]  神給了一個很好的鼓勵
[00:13:22.820 --> 00:13:26.820]  也是很大的提醒給我
[00:13:26.820 --> 00:13:32.820]  相信也給了一班老師
[00:13:32.820 --> 00:13:34.820]  之前有幾個
[00:13:34.820 --> 00:13:36.820]  曾經在我們中心補習的小學生
[00:13:36.820 --> 00:13:38.820]  現在已經是中學生
[00:13:38.820 --> 00:13:39.820]  升了中學
[00:13:39.820 --> 00:13:41.820]  有幾個中學生
[00:13:41.820 --> 00:13:43.820]  在上星期五
[00:13:43.820 --> 00:13:47.820]  記得有什麼事發生嗎
[00:13:47.820 --> 00:13:48.820]  有印象嗎
[00:13:48.820 --> 00:13:51.820]  福音盛會
[00:13:51.820 --> 00:13:53.820]  有幾個學生
[00:13:53.820 --> 00:13:55.820]  跟著他們的中學
[00:13:55.820 --> 00:13:57.820]  去了福音盛會
[00:13:57.820 --> 00:13:59.820]  剛好有一位老師
[00:13:59.820 --> 00:14:00.820]  今天也在我們中間
[00:14:00.820 --> 00:14:01.820]  有位老師見到他們
[00:14:01.820 --> 00:14:02.820]  就跟我說
[00:14:02.820 --> 00:14:05.820]  見到幾個以前的學生
[00:14:05.820 --> 00:14:06.820]  很感恩
[00:14:06.820 --> 00:14:10.820]  我馬上發短信給代讀人
[00:14:10.820 --> 00:14:11.820]  為他們祈禱
[00:14:11.820 --> 00:14:12.820]  我自己也很感動
[00:14:12.820 --> 00:14:15.820]  一邊祈禱一邊流眼淚
[00:14:15.820 --> 00:14:17.820]  很感動
[00:14:17.820 --> 00:14:20.820]  一邊祈禱一邊哭的原因
[00:14:20.820 --> 00:14:24.820]  除了迫切為他們信主祈禱
[00:14:24.820 --> 00:14:26.820]  另一個令我很感動的原因
[00:14:26.820 --> 00:14:28.820]  是因為神在鼓勵我們
[00:14:28.820 --> 00:14:30.820]  也在提醒我們
[00:14:30.820 --> 00:14:32.820]  祂說即使這些孩子
[00:14:32.820 --> 00:14:36.820]  已經不在我們的視線範圍裏
[00:14:36.820 --> 00:14:43.820]  他們仍然在神的視線範圍裏
[00:14:43.820 --> 00:14:45.820]  神伯伯跟我們說
[00:14:45.820 --> 00:14:47.820]  你做好你們的部份就可以了
[00:14:47.820 --> 00:14:49.820]  你做好你們的部份就可以了
[00:14:49.820 --> 00:14:52.820]  因為南亞的士工是屬於誰的
[00:14:52.820 --> 00:14:53.820]  是屬於神的
[00:14:53.820 --> 00:14:54.820]  是整個的士工
[00:14:54.820 --> 00:14:56.820]  整個的士工都是屬於神
[00:14:56.820 --> 00:14:59.820]  是上帝的
[00:14:59.820 --> 00:15:02.820]  其實保羅很清楚他自己的身份
[00:15:02.820 --> 00:15:05.820]  他知道他自己不佔有教會
[00:15:05.820 --> 00:15:07.820]  他知道他要跟別人同工
[00:15:07.820 --> 00:15:09.820]  他知道自己適當的時間
[00:15:09.820 --> 00:15:10.820]  他要退下來
[00:15:10.820 --> 00:15:11.820]  他知道
[00:15:11.820 --> 00:15:12.820]  他不單止知道
[00:15:12.820 --> 00:15:14.820]  他做得到
[00:15:14.820 --> 00:15:15.820]  大家有沒有想過
[00:15:15.820 --> 00:15:17.820]  其實這個給保羅很大的試探
[00:15:17.820 --> 00:15:22.820]  其實對每一個宣教士都是
[00:15:22.820 --> 00:15:23.820]  他都在一個地方
[00:15:23.820 --> 00:15:25.820]  建立了 開放了
[00:15:25.820 --> 00:15:27.820]  很容易就會出現
[00:15:27.820 --> 00:15:30.820]  這個地球是我的
[00:15:30.820 --> 00:15:32.820]  這個地球是我的
[00:15:32.820 --> 00:15:34.820]  這個也可以是
[00:15:34.820 --> 00:15:37.820]  牧者領袖的試探
[00:15:37.820 --> 00:15:39.820]  這個教會是我的
[00:15:39.820 --> 00:15:42.820]  這個牧區是我的
[00:15:42.820 --> 00:15:45.820]  會不會是那個侍奉領袖的試探
[00:15:45.820 --> 00:15:48.820]  這個士工是我的
[00:15:48.820 --> 00:15:49.820]  這個士工是我的
[00:15:49.820 --> 00:15:52.820]  又或者會不會是組長的試探
[00:15:52.820 --> 00:15:55.820]  這個小組是我的
[00:15:55.820 --> 00:15:58.820]  會不會是你的試探
[00:15:58.820 --> 00:16:01.820]  這個侍奉是我的
[00:16:01.820 --> 00:16:03.820]  沒有人可以搶走
[00:16:03.820 --> 00:16:04.820]  是不是?
[00:16:04.820 --> 00:16:07.820]  真是你的?
[00:16:07.820 --> 00:16:09.820]  其實要像保羅那樣
[00:16:09.820 --> 00:16:12.820]  做到知進退很不容易
[00:16:12.820 --> 00:16:14.820]  因為在說什麼呢?
[00:16:14.820 --> 00:16:16.820]  是既要擁抱那個士工
[00:16:16.820 --> 00:16:19.820]  卻又不擁有那個士工
[00:16:19.820 --> 00:16:21.820]  聽不聽得明白?
[00:16:21.820 --> 00:16:23.820]  要擁抱那個士工
[00:16:23.820 --> 00:16:26.820]  卻又不擁有那個士工
[00:16:26.820 --> 00:16:28.820]  但這個說真的
[00:16:28.820 --> 00:16:33.820]  是對人 人心一個很大的挑戰
[00:16:33.820 --> 00:16:36.820]  對人心一個很大的挑戰
[00:16:36.820 --> 00:16:38.820]  但這個不是正正就是我們
[00:16:38.820 --> 00:16:41.820]  侍奉耶穌 侍奉我們的主
[00:16:41.820 --> 00:16:43.820]  真正應該有的態度嗎?
[00:16:43.820 --> 00:16:46.820]  是不是?
[00:16:46.820 --> 00:16:48.820]  繼續下去
[00:16:48.820 --> 00:16:51.820]  保羅從羅馬東邊退了下來
[00:16:51.820 --> 00:16:53.820]  他要進入另一個目標
[00:16:53.820 --> 00:16:54.820]  西班牙
[00:16:54.820 --> 00:16:56.820]  但進去之前
[00:16:56.820 --> 00:16:58.820]  他一定要完成另一樣東西
[00:16:58.820 --> 00:17:00.820]  並且他要親自完成
[00:17:00.820 --> 00:17:03.820]  他說他要將外邦信徒的捐款
[00:17:03.820 --> 00:17:04.820]  帶回耶路撒冷
[00:17:04.820 --> 00:17:06.820]  他為什麼要自己去?
[00:17:06.820 --> 00:17:08.820]  找人去就可以了
[00:17:08.820 --> 00:17:10.820]  找人去就可以了
[00:17:10.820 --> 00:17:13.820]  其實他要自己去有幾個原因
[00:17:13.820 --> 00:17:15.820]  首先在經文三十一節
[00:17:15.820 --> 00:17:18.820]  我們看到一個提示
[00:17:18.820 --> 00:17:22.820]  那裡說保羅請求羅馬的信徒
[00:17:22.820 --> 00:17:24.820]  去代禱
[00:17:24.820 --> 00:17:25.820]  這是代禱的事情
[00:17:25.820 --> 00:17:27.820]  第三十一節
[00:17:27.820 --> 00:17:30.820]  為他不要落在那些不順從的人手裡
[00:17:30.820 --> 00:17:34.820]  為他去耶路撒冷的侍奉
[00:17:34.820 --> 00:17:37.820]  可以蒙聖徒的遇納去祈禱
[00:17:37.820 --> 00:17:41.820]  有機會這班信徒不遇納
[00:17:41.820 --> 00:17:44.820]  帶錢去也可能不要
[00:17:44.820 --> 00:17:47.820]  會這樣的
[00:17:47.820 --> 00:17:50.820]  保羅要親身去解釋清楚
[00:17:50.820 --> 00:17:52.820]  和這班猶太的信徒解釋清楚
[00:17:52.820 --> 00:17:53.820]  這個捐款
[00:17:53.820 --> 00:17:56.820]  接受這些捐款的意義和重要性
[00:17:56.820 --> 00:17:59.820]  接著我們看二十七節下面
[00:17:59.820 --> 00:18:00.820]  也讓我們看到
[00:18:00.820 --> 00:18:03.820]  原來外邦的信徒和耶路撒冷的信徒
[00:18:03.820 --> 00:18:05.820]  他們兩個可以彼此分享
[00:18:05.820 --> 00:18:07.820]  彼此分擔
[00:18:07.820 --> 00:18:11.820]  可以彼此承認大家的身份
[00:18:11.820 --> 00:18:14.820]  說的是象徵教會的合一
[00:18:14.820 --> 00:18:18.820]  保羅很看重教會的合一
[00:18:18.820 --> 00:18:21.820]  很重要教會的合一
[00:18:21.820 --> 00:18:24.820]  所以他願意親自來做
[00:18:24.820 --> 00:18:26.820]  還有第三點
[00:18:26.820 --> 00:18:28.820]  舊約有先知預言過
[00:18:28.820 --> 00:18:29.820]  在末後的時間
[00:18:29.820 --> 00:18:33.820]  萬國要流向耶路撒冷
[00:18:33.820 --> 00:18:35.820]  這個是以賽亞先知
[00:18:35.820 --> 00:18:36.820]  他更加說到
[00:18:36.820 --> 00:18:38.820]  神的種子連同他們的金銀
[00:18:38.820 --> 00:18:42.820]  要從遠方一起帶來
[00:18:42.820 --> 00:18:44.820]  除了以賽亞先知
[00:18:44.820 --> 00:18:47.820]  微加先知也有相類似的預言
[00:18:47.820 --> 00:18:50.820]  保羅他很緊張
[00:18:50.820 --> 00:18:53.820]  他知道是時候了
[00:18:53.820 --> 00:18:54.820]  是時候了
[00:18:54.820 --> 00:18:57.820]  上帝的預言要應驗了
[00:18:57.820 --> 00:19:02.820]  他親身將這些錢帶回耶路撒冷
[00:19:02.820 --> 00:19:04.820]  等一會我考考大家的聖經知識
[00:19:04.820 --> 00:19:06.820]  你覺得保羅回耶路撒冷
[00:19:06.820 --> 00:19:08.820]  危險還是不危險?
[00:19:08.820 --> 00:19:10.820]  危險嗎?
[00:19:10.820 --> 00:19:12.820]  危險
[00:19:12.820 --> 00:19:15.820]  因為《士徒行傳》第21章記載
[00:19:15.820 --> 00:19:17.820]  原來聖靈親自
[00:19:17.820 --> 00:19:18.820]  透過一些先師
[00:19:18.820 --> 00:19:19.820]  透過他身邊的人
[00:19:19.820 --> 00:19:20.820]  提醒保羅
[00:19:20.820 --> 00:19:23.820]  這次回去要被捆綁
[00:19:23.820 --> 00:19:26.820]  危險的
[00:19:26.820 --> 00:19:29.820]  但是明知要回去耶路撒冷危險
[00:19:29.820 --> 00:19:31.820]  他仍然要回去
[00:19:31.820 --> 00:19:35.820]  會不會讓你想起另一個人?
[00:19:35.820 --> 00:19:36.820]  有誰令你想起
[00:19:36.820 --> 00:19:37.820]  明知耶路撒冷危險
[00:19:37.820 --> 00:19:39.820]  他仍然要進入耶路撒冷?
[00:19:39.820 --> 00:19:40.820]  誰?
[00:19:40.820 --> 00:19:41.820]  耶穌
[00:19:41.820 --> 00:19:44.820]  我們的主
[00:19:44.820 --> 00:19:46.820]  兩位保羅也好
[00:19:46.820 --> 00:19:48.820]  耶穌也好
[00:19:48.820 --> 00:19:50.820]  明知耶路撒冷危險
