
[00:00:00.000 --> 00:00:05.000]  這段經文其實是講保羅離開了雅典
[00:02:35.700 --> 00:02:38.000]  然後就跟那些同胞說
[00:02:38.000 --> 00:02:41.300]  說什麼?
[00:02:41.300 --> 00:02:43.500]  你的罪歸到你的頭上
[00:02:43.500 --> 00:02:45.400]  不關我的事,我不理你了
[00:02:45.400 --> 00:02:47.500]  類似是這樣
[00:02:47.500 --> 00:02:49.000]  各位組長
[00:02:49.000 --> 00:02:53.200]  你有沒有試過跟你組員這樣說?
[00:02:53.200 --> 00:02:56.900]  哇,叫你改變,改變
[00:02:56.900 --> 00:02:58.100]  更新
[00:02:58.100 --> 00:02:59.800]  哇,就是聽主話
[00:02:59.800 --> 00:03:01.400]  順服
[00:03:01.400 --> 00:03:02.600]  都不聽
[00:03:02.600 --> 00:03:04.400]  你會激怒
[00:03:04.400 --> 00:03:05.200]  我不理你了
[00:03:05.200 --> 00:03:09.800]  你轉組吧
[00:03:09.800 --> 00:03:13.000]  組長轉組
[00:03:13.000 --> 00:03:14.700]  其實我們
[00:03:14.700 --> 00:03:16.300]  信了主
[00:03:16.300 --> 00:03:18.800]  可能我們生命裏面還有些扭曲的東西
[00:03:18.800 --> 00:03:20.200]  其實保羅也在發
[00:03:20.200 --> 00:03:22.900]  你知不知道某個程度他在發脾氣
[00:03:22.900 --> 00:03:24.400]  在發脾氣
[00:03:24.400 --> 00:03:27.500]  生氣到一個地步
[00:03:27.500 --> 00:03:29.700]  其實是很明白的
[00:03:29.700 --> 00:03:33.200]  我想保羅是很愛他的同胞
[00:03:33.200 --> 00:03:37.400]  根據一些聖經學者的研究
[00:03:37.400 --> 00:03:38.600]  保羅在這個時期
[00:03:38.600 --> 00:03:40.500]  逗留在哥倫多的時期
[00:03:40.500 --> 00:03:43.600]  就是他寫羅馬書的時期
[00:03:43.600 --> 00:03:45.500]  如果你看羅馬書
[00:03:45.500 --> 00:03:46.600]  保羅有說
[00:03:46.600 --> 00:03:49.900]  猶太人最後的結局是怎樣的
[00:03:49.900 --> 00:03:52.900]  他相信神仍然會救他們
[00:03:52.900 --> 00:03:54.300]  神仍然會愛他們
[00:03:54.300 --> 00:03:56.200]  甚至保羅有一個宣告
[00:03:56.200 --> 00:03:59.300]  他就說他情願他自己不得救
[00:03:59.300 --> 00:04:01.300]  他也很想什麼
[00:04:01.300 --> 00:04:04.500]  他的同胞能夠得救
[00:04:04.500 --> 00:04:05.700]  但是他在這裏
[00:04:05.700 --> 00:04:08.400]  就發了一個挺激烈的脾氣
[00:04:08.400 --> 00:04:11.500]  我相信他是很愛他的同胞
[00:04:11.500 --> 00:04:13.000]  我自己看這段節目的時候
[00:04:13.000 --> 00:04:15.900]  我想起一件關於我自己的事
[00:04:15.900 --> 00:04:17.500]  三年多前
[00:04:17.500 --> 00:04:20.700]  我和九一等姐妹去四川
[00:04:20.700 --> 00:04:21.500]  上四川
[00:04:21.500 --> 00:04:23.300]  當時是2010年
[00:04:23.300 --> 00:04:25.500]  我就告訴我兒子
[00:04:25.500 --> 00:04:29.500]  兒子,我下個禮拜要去四川了
[00:04:29.500 --> 00:04:31.100]  我兒子聽完之後
[00:04:31.100 --> 00:04:33.500]  臉色大變
[00:04:33.500 --> 00:04:35.200]  然後就跟我說
[00:04:35.200 --> 00:04:36.900]  你不要去
[00:04:36.900 --> 00:04:38.900]  跟我說,你不要去
[00:04:38.900 --> 00:04:41.700]  那我說爲什麼不去
[00:04:41.700 --> 00:04:43.200]  他又說不了
[00:04:43.200 --> 00:04:44.700]  其實後來我就知道
[00:04:44.700 --> 00:04:47.200]  原來他很怕什麼
[00:04:47.200 --> 00:04:48.500]  地震
[00:04:48.500 --> 00:04:50.700]  因爲08年地震的時候
[00:04:50.700 --> 00:04:52.400]  我兒子很喜歡看新聞
[00:04:52.400 --> 00:04:55.200]  他在電視上看到
[00:04:55.200 --> 00:04:56.800]  山又塌了
[00:04:56.800 --> 00:04:58.900]  周圍又堵住了人
[00:04:58.900 --> 00:05:01.100]  擡出來的人是怎樣
[00:05:01.100 --> 00:05:03.100]  泥被吸住了
[00:05:03.100 --> 00:05:06.000]  他很怕他爸爸也會變成這樣
[00:05:06.000 --> 00:05:07.100]  所以就說不要去
[00:05:07.100 --> 00:05:08.100]  你不要去
[00:05:08.100 --> 00:05:10.100]  然後就發了脾氣
[00:05:10.100 --> 00:05:12.100]  我又勸他
[00:05:12.100 --> 00:05:14.700]  我老婆又勸他
[00:05:14.700 --> 00:05:16.200]  勸到一個地步
[00:05:16.200 --> 00:05:17.800]  他突然對我
[00:05:17.800 --> 00:05:18.700]  不是對我
[00:05:18.700 --> 00:05:21.000]  對我老婆說了一句話
[00:05:21.000 --> 00:05:22.200]  他說
[00:05:22.200 --> 00:05:23.200]  不要理他
[00:05:23.200 --> 00:05:25.200]  他要死就讓他死吧
[00:05:25.200 --> 00:05:30.500]  (笑聲)
[00:05:30.500 --> 00:05:33.800]  不是跟我說,是跟我太太說
[00:05:33.800 --> 00:05:36.200]  哇,爲什麼這麼激烈
[00:05:36.200 --> 00:05:38.100]  我就很明白
[00:05:38.100 --> 00:05:41.000]  哦,原來他很擔心我
[00:05:41.000 --> 00:05:43.200]  他很怕我有什麼事
[00:05:43.200 --> 00:05:44.700]  我覺得保祿其實在這裏
[00:05:44.700 --> 00:05:47.700]  那種情感可能也是這樣
[00:05:47.700 --> 00:05:49.300]  不等之會
[00:05:49.300 --> 00:05:51.300]  其實無論是保祿
[00:05:51.300 --> 00:05:55.900]  或者他對着那幫猶太人去說
[00:05:55.900 --> 00:05:58.900]  我覺得如果我們要進入火熱的裏面
[00:05:58.900 --> 00:06:00.400]  某個程度
[00:06:00.400 --> 00:06:03.600]  我們要學會一件事
[00:06:03.600 --> 00:06:07.700]  就是進入那種常常的自我反省裏面
[00:06:07.700 --> 00:06:09.300]  保祿在日後裏面
[00:06:09.300 --> 00:06:13.900]  他在想對猶太人的那個情感的時候
[00:06:13.900 --> 00:06:16.200]  所以他纔可以說得出
[00:06:16.200 --> 00:06:18.300]  他情願他自己
[00:06:18.300 --> 00:06:19.100]  不得救
[00:06:19.100 --> 00:06:20.800]  他也很想這幫人得救
[00:06:20.800 --> 00:06:22.400]  很想他的同胞得救
[00:06:22.400 --> 00:06:24.500]  我覺得他是經過反省
[00:06:24.500 --> 00:06:28.100]  經過在主的面前
[00:06:28.100 --> 00:06:30.800]  去想,去思想,去求問
[00:06:30.800 --> 00:06:33.700]  然後他會得出一個這樣的靈壽
[00:06:33.700 --> 00:06:36.900]  或者一個這樣的宣告
[00:06:36.900 --> 00:06:38.700]  弟兄姊妹,我們信了耶穌
[00:06:38.700 --> 00:06:40.700]  特別是家庭區域的弟兄姊妹
[00:06:40.700 --> 00:06:42.400]  可能是很多年
[00:06:42.400 --> 00:06:44.800]  從你信耶穌的那一刻開始
[00:06:44.800 --> 00:06:46.800]  來到現在這個階段
[00:06:46.800 --> 00:06:49.000]  經過這麼多年的日子
[00:06:49.000 --> 00:06:50.600]  我們有沒有習慣
[00:06:50.600 --> 00:06:55.400]  去進入一個自我的檢視和反省裏面呢?
[00:06:55.400 --> 00:06:57.700]  人的經驗越多
[00:06:57.700 --> 00:06:59.300]  或者我們的學識越多
[00:06:59.300 --> 00:07:04.300]  有時是更加難叫我們進入一個檢視裏面
[00:07:04.300 --> 00:07:06.700]  如果你記得上次王姐講到
[00:07:06.700 --> 00:07:09.700]  講到該隱和阿伯的那個互動
[00:07:09.700 --> 00:07:12.900]  不知道你有沒有留意該隱的情況呢?
[00:07:12.900 --> 00:07:17.300]  其實他都是沒有嘗試去檢視自己
[00:07:17.300 --> 00:07:19.500]  沒有去檢視神跟他講什麼
[00:07:19.500 --> 00:07:27.600]  以致到最後他跌入一個極大的禍患裏面
[00:07:27.600 --> 00:07:29.700]  我不知道我們的弟兄姊妹
[00:07:29.700 --> 00:07:35.100]  你有沒有空做一下年檢、月檢、日檢
[00:07:35.100 --> 00:07:39.500]  就是說你那段時間之後
[00:07:39.500 --> 00:07:44.700]  你有沒有想過你的屬靈的狀況是怎樣的呢?
[00:07:44.700 --> 00:07:47.700]  你今天和主有多親近呢?
[00:07:47.700 --> 00:07:51.200]  每一次回到我們聚集的時候
[00:07:51.200 --> 00:07:53.400]  我們敬拜主的時候
[00:07:53.400 --> 00:07:55.600]  你的狀態是怎樣的呢?
[00:07:55.600 --> 00:07:59.700]  你是否很專注在上帝的裏面呢?
[00:07:59.700 --> 00:08:01.500]  我覺得我們應該偶爾
[00:08:01.500 --> 00:08:03.700]  偶爾都應該問一下這些問題
[00:08:03.700 --> 00:08:06.000]  瞭解一下自己的狀況
[00:08:06.000 --> 00:08:09.900]  以致到我們知道我們裏面有些什麼情況
[00:08:09.900 --> 00:08:12.500]  其實是未合神的心意
[00:08:12.500 --> 00:08:19.400]  有時一個問題是因爲日積月累而走出來
[00:08:19.400 --> 00:08:20.600]  我們沒有去處理
[00:08:20.600 --> 00:08:22.400]  我們沒有去理會
[00:08:22.400 --> 00:08:26.600]  甚至有時我們進入一個狀況
[00:08:26.600 --> 00:08:29.100]  我們知道我們都不去理
[00:08:29.100 --> 00:08:31.500]  我不知道有沒有
[00:08:31.500 --> 00:08:33.000]  但是反過來
[00:08:33.000 --> 00:08:34.900]  當我們去檢視我們的生命
[00:08:34.900 --> 00:08:39.900]  當我們常常去做這個反省、內省的功夫的時候
[00:08:39.900 --> 00:08:42.500]  而我們又很老實面對我們自己
[00:08:42.500 --> 00:08:48.500]  我們就較能夠在這些問題裏面找到出路
[00:08:48.500 --> 00:08:51.000]  當我們承認我們有問題的時候
[00:08:51.000 --> 00:08:55.100]  就是我們能夠離開這些問題的第一步
[00:08:55.100 --> 00:08:56.600]  所以我會鼓勵你
[00:08:56.600 --> 00:09:02.700]  如果我們想成爲一個榮耀神的羣體
[00:09:02.700 --> 00:09:07.500]  我們就要常常去檢視我們有什麼問題
[00:09:07.500 --> 00:09:12.500]  說真的
[00:09:12.500 --> 00:09:15.100]  早一兩年發生的
[00:09:15.100 --> 00:09:17.200]  龍威的事件
[00:09:17.200 --> 00:09:18.500]  我告訴你
[00:09:18.500 --> 00:09:20.300]  其實極有可能是
[00:09:20.300 --> 00:09:22.900]  我們在很多的問題上面
[00:09:22.900 --> 00:09:25.100]  我們沒有去處理
[00:09:25.100 --> 00:09:26.900]  他個人沒有去處理
[00:09:26.900 --> 00:09:29.100]  可能我們又不留意他有這些問題
[00:09:29.100 --> 00:09:35.400]  所以產生了一個這麼大的問題出現了
[00:09:35.400 --> 00:09:36.900]  坦白說
[00:09:36.900 --> 00:09:38.700]  慈光這個羣體
[00:09:38.700 --> 00:09:41.000]  據我瞭解
[00:09:41.000 --> 00:09:43.500]  在過往的日子裏面
[00:09:43.500 --> 00:09:46.000]  婚姻的問題都出不少
[00:09:46.000 --> 00:09:47.400]  是不是
[00:09:47.400 --> 00:09:49.800]  但是爲什麼婚姻會有問題呢
[00:09:49.800 --> 00:09:52.500]  我經常都想一個問題就是
[00:09:52.500 --> 00:09:53.900]  每一對結婚的人
[00:09:53.900 --> 00:09:55.800]  他結婚的時候
[00:09:55.800 --> 00:09:57.700]  其實都是很相愛的
[00:09:57.700 --> 00:09:59.000]  人應該是這樣的
[00:09:59.000 --> 00:10:00.100]  應該是這樣的
[00:10:00.100 --> 00:10:04.000]  有些特殊例子我不知道
[00:10:04.000 --> 00:10:09.200]  但是爲什麼隨着年日的增長
[00:10:09.200 --> 00:10:12.500]  那些的關係好像會有些情況下
[00:10:12.500 --> 00:10:15.100]  是會越來越有問題的呢
[00:10:15.100 --> 00:10:18.500]  會不會是當中這個過程裏面
[00:10:18.500 --> 00:10:21.100]  夫婦裏面的狀況
[00:10:21.100 --> 00:10:24.900]  是沒有去正視沒有去處理呢
[00:10:24.900 --> 00:10:30.400]  沒有去做一些自我反省的工作呢
[00:10:30.400 --> 00:10:32.700]  以致到最後
[00:10:32.700 --> 00:10:35.400]  產生一個極嚴重的問題
[00:10:35.400 --> 00:10:38.800]  通常問題去到很嚴重就處理不了
[00:10:38.800 --> 00:10:42.200]  或者要再處理就非常之艱難
[00:10:42.200 --> 00:10:45.000]  所以等於我會很狠切地
[00:10:45.000 --> 00:10:48.000]  去鼓勵我們這裏每一個
[00:10:48.000 --> 00:10:51.900]  無論你年資有多少
[00:10:51.900 --> 00:10:54.300]  無論你信主的日子有多久
[00:10:54.300 --> 00:10:56.300]  無論你過往讀過多少聖經
[00:10:56.300 --> 00:10:58.000]  你參與過多少服事
[00:10:58.000 --> 00:10:59.000]  其實這一切的東西
[00:10:59.000 --> 00:11:04.300]  都不會令你有免疫能力的
[00:11:04.300 --> 00:11:08.900]  只有我們很切實地在神的面前
[00:11:08.900 --> 00:11:10.900]  在真理的光照底下
[00:11:10.900 --> 00:11:13.400]  我們去面對我們的生命
[00:11:13.400 --> 00:11:15.200]  去檢視我們的生命
[00:11:15.200 --> 00:11:17.200]  然後盡我們一切的努力
[00:11:17.200 --> 00:11:19.200]  走在主的心意裏面
[00:11:19.200 --> 00:11:24.100]  我們才能夠成爲那個榮耀的羣體
[00:11:24.100 --> 00:11:25.400]  所以鼎姐妹
[00:11:25.400 --> 00:11:26.200]  鼓勵你
[00:11:26.200 --> 00:11:31.900]  你時不時都檢視一下我們自己的生命
[00:11:31.900 --> 00:11:35.800]  哥倫多是保羅建立的一個羣體
[00:11:35.800 --> 00:11:38.500]  如果你有機會看哥倫多前書後書
[00:11:38.500 --> 00:11:39.600]  你就會發覺
[00:11:39.600 --> 00:11:42.900]  這個成立了的教會
[00:11:42.900 --> 00:11:44.900]  很多問題
[00:11:44.900 --> 00:11:48.400]  我那時候在神學院讀書的時候
[00:11:48.400 --> 00:11:51.500]  我們的老師就開了一個課程
[00:11:51.500 --> 00:11:56.000]  叫做問題多多哥林多
[00:11:56.000 --> 00:11:58.800]  他帶我們去看
[00:11:58.800 --> 00:12:01.300]  哥林多教會有什麼問題
[00:12:01.300 --> 00:12:04.200]  你知不知道哥林多這個城市
[00:12:04.200 --> 00:12:05.200]  其實它的背景
[00:12:05.200 --> 00:12:06.100]  它的文化
[00:12:06.100 --> 00:12:08.600]  它的各方面都挺像香港的
[00:12:08.600 --> 00:12:12.300]  是一個商業很繁盛的城市
[00:12:12.300 --> 00:12:15.100]  很多不同的文化在衝擊
[00:12:15.100 --> 00:12:17.000]  甚至很多偶像
[00:12:17.000 --> 00:12:20.100]  在那個城市裏面充斥着
[00:12:20.100 --> 00:12:21.500]  你會見到
[00:12:21.500 --> 00:12:22.600]  哥林多前後書
[00:12:22.600 --> 00:12:25.000]  就是講這幫信了主的人
[00:12:25.000 --> 00:12:26.400]  其實他們信了主
[00:12:26.400 --> 00:12:27.800]  甚至聖經形容
[00:12:27.800 --> 00:12:30.300]  他們很多恩賜
[00:12:30.300 --> 00:12:34.800]  但是亦都產生了很多問題
[00:12:34.800 --> 00:12:37.000]  無論是淫亂的問題
[00:12:37.000 --> 00:12:38.500]  結黨的問題
[00:12:38.500 --> 00:12:40.000]  拜偶像的問題
[00:12:40.000 --> 00:12:44.900]  全部都可以在這間教會里面找到
[00:12:44.900 --> 00:12:45.600]  所以鼎姐妹
[00:12:45.600 --> 00:12:47.900]  如果我們不檢視我們的狀態
[00:12:47.900 --> 00:12:51.700]  其實可能我們都有機會會出事的
[00:12:51.700 --> 00:12:55.100]  會出事的
[00:12:55.100 --> 00:12:58.000]  這一兩年教會就很強調什麼
[00:12:58.000 --> 00:13:00.600]  哇 聖靈的恩高
[00:13:00.600 --> 00:13:02.600]  恩高
[00:13:02.600 --> 00:13:04.200]  最近我太太看了一本書
[00:13:04.200 --> 00:13:04.900]  不是看了一本書
[00:13:04.900 --> 00:13:08.300]  她聽一個牧師講話
[00:13:08.300 --> 00:13:10.100]  她聽完很好的
[00:13:10.100 --> 00:13:11.800]  她消化了之後
[00:13:11.800 --> 00:13:13.800]  就會送些東西給我的
[00:13:13.800 --> 00:13:15.100]  她送了些東西給我
[00:13:15.100 --> 00:13:16.400]  我就收拾一些
[00:13:16.400 --> 00:13:17.200]  收拾到些什麼呢
[00:13:17.200 --> 00:13:18.400]  哇 其中有一樣東西
[00:13:18.400 --> 00:13:19.400]  我聽完之後
[00:13:19.400 --> 00:13:21.200]  我非常之認同
[00:13:21.200 --> 00:13:22.300]  是什麼
[00:13:22.300 --> 00:13:24.400]  那個牧師講
[00:13:24.400 --> 00:13:26.200]  聖靈的恩高
[00:13:26.200 --> 00:13:29.800]  是不會叫你得救的
[00:13:29.800 --> 00:13:32.600]  唯有
[00:13:32.600 --> 00:13:36.200]  我們的生命結出聖靈的果子
[00:13:36.200 --> 00:13:39.500]  纔會叫你得救
[00:13:39.500 --> 00:13:41.000]  我這樣講
[00:13:41.000 --> 00:13:44.300]  不是強調聖靈給我們的能力不重要
[00:13:44.300 --> 00:13:46.100]  其實是重要的
[00:13:46.100 --> 00:13:47.400]  是重要的
[00:13:47.400 --> 00:13:49.500]  因爲我們真的出去服事
[00:13:49.500 --> 00:13:51.000]  我們叫人見到神
[00:13:51.000 --> 00:13:52.800]  其實這些恩高都是很有用的
[00:13:52.800 --> 00:13:54.800]  這些恩賜都是很有用的
[00:13:54.800 --> 00:13:57.300]  但是如果我們只是有這些東西
[00:13:57.300 --> 00:13:59.000]  我們的生命
[00:13:59.000 --> 00:14:01.800]  不能夠去成性
[00:14:01.800 --> 00:14:05.700]  不能夠去越來越近似神的話
[00:14:05.700 --> 00:14:07.700]  不能夠結出聖靈的果子的話
[00:14:07.700 --> 00:14:11.900]  最後可能我們喪掉了自己的生命
[00:14:11.900 --> 00:14:14.300]  爲什麼我覺得那句話這麼重要呢
[00:14:14.300 --> 00:14:17.300]  因爲我正正是思想着一個問題
[00:14:17.300 --> 00:14:19.100]  我思想着聖經的一個人物
[00:14:19.100 --> 00:14:21.500]  這個人物叫參宣
[00:14:21.500 --> 00:14:23.500]  參宣厲不厲害
[00:14:23.500 --> 00:14:25.000]  很厲害
[00:14:25.000 --> 00:14:28.200]  而且他不僅是力大
[00:14:28.200 --> 00:14:29.600]  如果你看回《士志記》
[00:14:29.600 --> 00:14:31.200]  你看參宣的生命
[00:14:31.200 --> 00:14:33.700]  其實他還會想辦法的
[00:14:33.700 --> 00:14:35.300]  他會想辦法的
[00:14:35.300 --> 00:14:38.200]  就是說其實他這裏也挺厲害的
[00:14:38.200 --> 00:14:40.600]  他的力量也很大
[00:14:40.600 --> 00:14:42.000]  一個這樣的人
[00:14:42.000 --> 00:14:44.100]  是不是應該可以做很多事情
[00:14:44.100 --> 00:14:47.800]  所以他一個人就可以搞定幾百個菲利士人
[00:14:47.800 --> 00:14:48.400]  是不是
[00:14:48.400 --> 00:14:50.100]  當他要娶老婆的時候
[00:14:50.100 --> 00:14:53.100]  他就搞定了
[00:14:53.100 --> 00:14:55.500]  好幾百個菲利士人
[00:14:55.500 --> 00:14:57.300]  但是最終這個人
[00:14:57.300 --> 00:15:01.000]  其實他的生命裏面
[00:15:01.000 --> 00:15:02.900]  他的品格
[00:15:02.900 --> 00:15:05.800]  他的屬靈的生命
[00:15:05.800 --> 00:15:07.600]  其實是跟不上的
[00:15:07.600 --> 00:15:10.900]  最後他的結局是什麼
[00:15:10.900 --> 00:15:13.800]  他只可以跟他的敵人
[00:15:13.800 --> 00:15:17.800]  來一個同歸於盡
[00:15:17.800 --> 00:15:20.300]  兄弟姐妹
[00:15:20.300 --> 00:15:21.600]  今天
[00:15:21.600 --> 00:15:22.900]  如果我們的生命
[00:15:22.900 --> 00:15:24.500]  我們只有那個能力
[00:15:24.500 --> 00:15:27.200]  我們只是追求那個能力
[00:15:27.200 --> 00:15:30.500]  我們沒有追求那個生命的成熟
[00:15:30.500 --> 00:15:32.400]  沒有追求屬靈的生命
[00:15:32.400 --> 00:15:35.400]  能夠一路的長進
[00:15:35.400 --> 00:15:36.900]  我告訴你
[00:15:36.900 --> 00:15:40.100]  我真的不想看到
[00:15:40.100 --> 00:15:44.200]  我們教會里面有參選出現
[00:15:44.200 --> 00:15:44.800]  我真的這麼想
[00:15:44.800 --> 00:15:46.500]  我最近是在想這件事
[00:15:46.500 --> 00:15:49.000]  所以當我太太跟我說這句話的時候
[00:15:49.000 --> 00:15:52.000]  哇
[00:15:52.000 --> 00:15:54.600]  抓得很緊
[00:15:54.600 --> 00:15:56.700]  所以我鼓勵大家
[00:15:56.700 --> 00:15:58.300]  我們都要這樣
[00:15:58.300 --> 00:15:59.500]  好像兩隻翼一樣
[00:15:59.500 --> 00:16:04.500]  一方面我們要在追求性靈的能力和因高底下
[00:16:04.500 --> 00:16:06.200]  我們是要追求的
[00:16:06.200 --> 00:16:07.500]  但是另一方面
[00:16:07.500 --> 00:16:09.300]  我們不可以忽略的就是
[00:16:09.300 --> 00:16:11.100]  我們檢視我們的生命
[00:16:11.100 --> 00:16:12.800]  然後我們可以怎樣繼續
[00:16:12.800 --> 00:16:17.400]  在成性的路上繼續努力
[00:16:17.400 --> 00:16:20.200]  聖經怎樣跟我們說
[00:16:20.200 --> 00:16:21.300]  我們親近神的時候
[00:16:21.300 --> 00:16:22.700]  神怎樣跟我們說
[00:16:22.700 --> 00:16:26.200]  這些我們都需要去重視的
[00:16:26.200 --> 00:16:29.200]  免得我們爲主做很多事
[00:16:29.200 --> 00:16:31.000]  但是最後我們自己
[00:16:31.000 --> 00:16:33.700]  卻是跌入一個跌倒的狀況裏面
[00:16:33.700 --> 00:16:35.700]  這是第一個我想跟大家分享的
[00:16:35.700 --> 00:16:37.700]  就是如果我們要生命火熱
[00:16:37.700 --> 00:16:39.200]  我們就要常常檢視
[00:16:39.200 --> 00:16:40.400]  我們就要常常檢視
[00:16:40.400 --> 00:16:43.400]  究竟我們有什麼地方是不合神心意的
[00:16:43.400 --> 00:16:45.500]  我們就要努力的去面對它
[00:16:45.500 --> 00:16:48.800]  去除去它
[00:16:48.800 --> 00:16:49.500]  第二件事
[00:16:49.500 --> 00:16:51.000]  你看這段經文
[00:16:51.000 --> 00:16:52.300]  你會發現
[00:16:52.300 --> 00:16:54.500]  保羅的服侍
[00:16:54.500 --> 00:16:57.200]  其實他不是一個人的
[00:16:57.200 --> 00:16:59.200]  保羅去到哥倫多這個地方
[00:16:59.200 --> 00:17:02.800]  他第一件事是做什麼
[00:17:02.800 --> 00:17:07.800]  其實他找一個團隊出來
[00:17:07.800 --> 00:17:10.400]  他去到那個地方就找了一對夫婦
[00:17:10.400 --> 00:17:13.600]  這對夫婦就叫阿基拉和伯基拉
[00:17:13.600 --> 00:17:16.500]  他們都是信主的
[00:17:16.500 --> 00:17:18.200]  基本上他們都是信主的
[00:17:18.200 --> 00:17:20.700]  但是他們有一個特質
[00:17:20.700 --> 00:17:24.700]  就是他們跟保羅是同行
[00:17:24.700 --> 00:17:26.400]  他們都是做什麼
[00:17:26.400 --> 00:17:27.700]  跡象棚的
[00:17:27.700 --> 00:17:29.300]  說一說背景
[00:17:29.300 --> 00:17:31.100]  原來保羅的訓練
[00:17:31.100 --> 00:17:32.100]  由小到大的訓練
[00:17:32.100 --> 00:17:34.500]  都是一個猶太拉比的訓練
[00:17:34.500 --> 00:17:36.100]  原來猶太拉比的訓練
[00:17:36.100 --> 00:17:39.500]  除了聖經、律法之外
[00:17:39.500 --> 00:17:43.100]  他們規定要多學一門手藝
[00:17:43.100 --> 00:17:45.400]  能夠謀生的手藝
[00:17:45.400 --> 00:17:46.300]  爲什麼
[00:17:46.300 --> 00:17:49.000]  因爲原來以前那些拉比
