
[00:00:00.000 --> 00:00:06.080]  好,感謝神,我們剛才聽到一首非常好的聖詩
[00:06:19.920 --> 00:06:26.760]  但是一個最特別的地方在哪裏
[00:06:26.760 --> 00:06:28.560]  耶穌以前行的神蹟
[00:06:28.560 --> 00:06:30.640]  一句說話就搞定
[00:06:30.640 --> 00:06:32.680]  或者一摸你就醫好了
[00:06:32.680 --> 00:06:34.600]  立時的
[00:06:34.600 --> 00:06:37.880]  那個病或者那個舌頭的人
[00:06:37.880 --> 00:06:39.320]  一叫他起來行走
[00:06:39.320 --> 00:06:40.560]  他是起來行走的
[00:06:40.560 --> 00:06:44.280]  但是現在這個瞎的人是分兩步的
[00:06:44.280 --> 00:06:46.680]  首先問他怎樣
[00:06:46.680 --> 00:06:47.800]  看不看得到
[00:06:47.800 --> 00:06:49.080]  看得到
[00:06:49.080 --> 00:06:50.000]  看得到人
[00:06:50.000 --> 00:06:51.800]  但是好像樹木一樣
[00:06:51.800 --> 00:06:54.920]  證明這個人不是一生出來就瞎了
[00:06:54.920 --> 00:06:57.600]  讓福音書記載是另一個核子
[00:06:57.600 --> 00:06:58.600]  只有看見
[00:06:58.600 --> 00:07:00.120]  是另一個神蹟
[00:07:00.120 --> 00:07:03.280]  這裏說這個人曾經看見過東西
[00:07:03.280 --> 00:07:05.000]  但是現在慢了
[00:07:05.000 --> 00:07:07.800]  耶穌讓他恢復他的視力的時候
[00:07:07.800 --> 00:07:11.680]  竟然分兩個階段
[00:07:11.680 --> 00:07:14.040]  你就會覺得奇怪
[00:07:14.040 --> 00:07:15.800]  有些聖經學者說
[00:07:15.800 --> 00:07:17.960]  耶穌行了很多神蹟
[00:07:17.960 --> 00:07:19.320]  他現在累了
[00:07:19.320 --> 00:07:21.560]  他能力少了一點
[00:07:21.560 --> 00:07:24.360]  肯定這個解釋很有問題
[00:07:24.360 --> 00:07:28.840]  耶穌怎會說他行神蹟的能力少了一點
[00:07:28.840 --> 00:07:31.360]  這些是他對耶穌不認識的
[00:07:31.360 --> 00:07:34.920]  耶穌每做一件事都很清楚的
[00:07:34.920 --> 00:07:36.400]  是有用意
[00:07:36.400 --> 00:07:38.000]  耶穌整個人生
[00:07:38.000 --> 00:07:39.840]  他所行的每一段路
[00:07:39.840 --> 00:07:41.120]  他的選擇
[00:07:41.120 --> 00:07:43.560]  他最終所要做的事
[00:07:43.560 --> 00:07:46.760]  都是為了進行父神的心意
[00:07:46.760 --> 00:07:48.320]  這就是我們學的
[00:07:48.320 --> 00:07:50.080]  跟隨主做他的門徒
[00:07:50.080 --> 00:07:52.480]  不是按你自己的喜歡
[00:07:52.480 --> 00:07:55.680]  去揀選你自己前面要行的路
[00:07:55.680 --> 00:07:57.800]  你的所有選擇
[00:07:57.800 --> 00:08:01.760]  都要放在主耶穌他自己的帶領之下
[00:08:01.760 --> 00:08:03.960]  你才是配做主的門徒
[00:08:03.960 --> 00:08:07.160]  所以我們今天來看這段經文
[00:08:07.160 --> 00:08:07.960]  是很特別
[00:08:07.960 --> 00:08:10.240]  是馬可獨有的記載
[00:08:10.240 --> 00:08:11.920]  其他方書沒有記載
[00:08:11.920 --> 00:08:14.400]  而這個神蹟
[00:08:14.400 --> 00:08:18.360]  也可以說是唯一一個在方書裡面
[00:08:18.360 --> 00:08:23.040]  要分為兩部宣言成的一個「依」字
[00:08:23.040 --> 00:08:24.680]  有什麼意思呢?
[00:08:24.680 --> 00:08:26.680]  我們先來了解
[00:08:26.680 --> 00:08:30.640]  在馬可福音的敘述裡面
[00:08:30.640 --> 00:08:31.960]  我們看見前文
[00:08:31.960 --> 00:08:35.840]  他要醫好龍瓦病人
[00:08:35.840 --> 00:08:39.160]  其實這個平衡的例子是要讓我們明白
[00:08:39.160 --> 00:08:43.520]  主耶穌是要門徒聽明白他的教導
[00:08:43.520 --> 00:08:46.480]  主耶穌很想門徒知道
[00:08:46.480 --> 00:08:48.800]  你們現在好像知道一點不知道一點
[00:08:48.800 --> 00:08:50.800]  但我現在在這條路上
[00:08:50.800 --> 00:08:54.640]  我們終極就要走向耶路撒冷的各個他
[00:08:54.640 --> 00:08:58.280]  我要釘十字架為世人的罪去犧牲
[00:08:58.280 --> 00:09:01.080]  你們現在還是莽然不知
[00:09:01.080 --> 00:09:06.200]  所以主耶穌是一步一步要開他們的屬靈的眼睛
[00:09:06.200 --> 00:09:07.960]  而我們接著後文
[00:09:07.960 --> 00:09:09.800]  在十章四十六到五十二節
[00:09:09.800 --> 00:09:12.280]  有另外一個「核子得醫治」
[00:09:12.280 --> 00:09:14.440]  就是當耶穌最後一程路
[00:09:14.440 --> 00:09:17.200]  他要進入耶路撒冷之前
[00:09:17.200 --> 00:09:20.320]  他是遇到一個核子叫做巴底買
[00:09:20.320 --> 00:09:24.200]  他在呼籲大衛的子孫可憐我
[00:09:24.200 --> 00:09:25.520]  那些門徒就攔了他
[00:09:25.520 --> 00:09:28.240]  但耶穌說你讓他離開我面前
[00:09:28.240 --> 00:09:30.120]  他問他你需要什麼呢
[00:09:30.120 --> 00:09:33.920]  他說夫子請你叫我得項見
[00:09:33.920 --> 00:09:38.120]  耶穌說你的信心叫你的病得醫治
[00:09:38.120 --> 00:09:42.600]  我們看見這個前後文
[00:09:42.600 --> 00:09:45.400]  都是一個講核子得醫治
[00:09:45.400 --> 00:09:47.480]  都是講在兩條路上
[00:09:47.480 --> 00:09:50.680]  一個是在白塞大那條路上
[00:09:50.680 --> 00:09:53.520]  一個是去耶路撒冷的路上
[00:09:53.520 --> 00:09:58.200]  耶穌是要透過這個兩步曲的神蹟
[00:09:58.200 --> 00:10:02.200]  是要表明是一個比喻性的行動
[00:10:02.200 --> 00:10:03.360]  這個行動就是說
[00:10:03.360 --> 00:10:06.400]  這一班跟隨他的門徒
[00:10:06.400 --> 00:10:09.240]  他們是屬靈的眼睛
[00:10:09.240 --> 00:10:12.680]  他們的悟性是非常遲鈍
[00:10:12.680 --> 00:10:15.080]  他們需要主的恩典憐憫
[00:10:15.080 --> 00:10:18.080]  要他們逐步得醫治得啟發
[00:10:18.080 --> 00:10:21.720]  在舊約聖經裡面一樣有這樣的例子
[00:10:21.720 --> 00:10:25.480]  如果我們有看過耶利米書十九章
[00:10:25.480 --> 00:10:28.360]  耶利米信復父臣的差派
[00:10:28.360 --> 00:10:31.720]  叫他去到猶太王的面前
[00:10:31.720 --> 00:10:34.600]  他帶了那些長老
[00:10:34.600 --> 00:10:36.840]  去到百姓和王的面前
[00:10:36.840 --> 00:10:38.440]  他就將他帶來的
[00:10:38.440 --> 00:10:41.160]  在遙障買的一個瓦器
[00:10:41.160 --> 00:10:45.720]  這個瓶子就摔碎
[00:10:45.720 --> 00:10:47.320]  然後告訴他們
[00:10:47.320 --> 00:10:49.880]  猶大國將要滅亡
[00:10:49.880 --> 00:10:55.960]  是因為猶大王帶領自己百姓子臣的子民
[00:10:55.960 --> 00:10:57.800]  去拜別神去燒香
[00:10:57.800 --> 00:10:59.400]  去流無辜人的血
[00:10:59.400 --> 00:11:01.640]  去建築巴力祭壇
[00:11:01.640 --> 00:11:04.200]  而且去焚燒自己的兒子
[00:11:04.200 --> 00:11:07.920]  成為梵濟獻過給偶像巴力
[00:11:07.920 --> 00:11:13.600]  這些是朝野臣非常大的憤怒以及審判
[00:11:13.600 --> 00:11:16.040]  神不論惜他自己的子民
[00:11:16.040 --> 00:11:20.640]  甚至要將他自己的國家毀掉
[00:11:20.640 --> 00:11:24.280]  是因為他要他們能夠看到
[00:11:24.280 --> 00:11:27.800]  他的審判是絕對公義的
[00:11:27.800 --> 00:11:31.400]  我們今天其實在人生裏面也要學習
[00:11:31.400 --> 00:11:33.160]  在這件事裏面
[00:11:33.160 --> 00:11:35.280]  其實我們說你要認識一個人
[00:11:35.280 --> 00:11:37.720]  你必須是聽其言
[00:11:37.720 --> 00:11:39.400]  然後怎樣?
[00:11:39.400 --> 00:11:41.200]  觀其行
[00:11:41.200 --> 00:11:42.520]  就好像這裏所說
[00:11:42.520 --> 00:11:45.400]  你要聽得明白主的教導
[00:11:45.400 --> 00:11:47.320]  你要看得清楚
[00:11:47.320 --> 00:11:49.760]  耶穌的行的神蹟
[00:11:49.760 --> 00:11:52.280]  以及對別人的恩慈憐憫
[00:11:52.280 --> 00:11:54.920]  是帶出耶穌真正的身份
[00:11:54.920 --> 00:11:57.960]  耶穌的身份帶出祂的使命
[00:11:57.960 --> 00:11:59.720]  祂是尼塞亞
[00:11:59.720 --> 00:12:03.680]  是神所差派來的被殺的羔羊
[00:12:03.680 --> 00:12:07.680]  就是要救贖我們人類的罪
[00:12:07.680 --> 00:12:09.720]  叫我們脫離罪的捆綁
[00:12:09.720 --> 00:12:11.480]  叫我們得自由
[00:12:11.480 --> 00:12:14.120]  所以當我們認識主的身份
[00:12:14.120 --> 00:12:16.240]  究竟門徒是否真的很清楚呢?
[00:12:16.240 --> 00:12:17.760]  我們再看下文
[00:12:17.760 --> 00:12:19.400]  二十七到三十節
[00:12:19.400 --> 00:12:20.920]  耶穌和門徒出去
[00:12:20.920 --> 00:12:22.880]  去到這個海撒利亞
[00:12:22.880 --> 00:12:24.120]  菲臘比的地方
[00:12:24.120 --> 00:12:26.200]  在以色列的北邊
[00:12:26.200 --> 00:12:27.640]  在這個路上
[00:12:27.640 --> 00:12:29.080]  他們去到這個地方
[00:12:29.080 --> 00:12:31.720]  當時就是他們希臘人所拜的
[00:12:31.720 --> 00:12:34.080]  那個神明叫做Pan
[00:12:34.080 --> 00:12:37.640]  這個神明就是他們一個拜偶像的中心
[00:12:37.640 --> 00:12:40.840]  耶穌揀選的這個地方很有意思
[00:12:40.840 --> 00:12:44.600]  就是你們這群外邦人所拜的
[00:12:44.600 --> 00:12:47.760]  你們奉為的
[00:12:47.760 --> 00:12:51.320]  是你們所謂的眾神之神
[00:12:51.320 --> 00:12:52.840]  但我正正在這個地方
[00:12:52.840 --> 00:12:54.640]  我就要問我的門徒
[00:12:54.640 --> 00:12:55.680]  你們說
[00:12:55.680 --> 00:12:57.400]  人家說我是誰呢?
[00:12:57.400 --> 00:12:59.440]  他們說有人說你是獅使約翰
[00:12:59.440 --> 00:13:00.760]  有人說是以利亞
[00:13:00.760 --> 00:13:03.920]  有人說是先知中的一位
[00:13:03.920 --> 00:13:05.520]  耶穌是誰呢?
[00:13:05.520 --> 00:13:09.520]  昔日希臘安提柏王曾經
[00:13:09.520 --> 00:13:11.720]  殺了這個忠僕
[00:13:11.720 --> 00:13:14.320]  獅使約翰
[00:13:14.320 --> 00:13:17.840]  他自己以為耶穌出來
[00:13:17.840 --> 00:13:19.840]  很多人跟隨耶穌
[00:13:19.840 --> 00:13:21.080]  他也開始害怕
[00:13:21.080 --> 00:13:24.080]  耶穌的勢力越來越大
[00:13:24.080 --> 00:13:26.920]  他說這是否復活了的獅使約翰呢?
[00:13:26.920 --> 00:13:27.960]  也有些人說
[00:13:27.960 --> 00:13:29.960]  耶穌行那麼多神蹟其事
[00:13:29.960 --> 00:13:31.040]  他很有能力
[00:13:31.040 --> 00:13:32.320]  就好像舊約
[00:13:32.320 --> 00:13:34.600]  行很多神蹟的以利亞
[00:13:34.600 --> 00:13:37.640]  也有人說他是先知中的一位
[00:13:37.640 --> 00:13:42.680]  其實這些答案都不準確
[00:13:42.680 --> 00:13:44.120]  耶穌既是先知
[00:13:44.120 --> 00:13:46.400]  但他不只是一個先知
[00:13:46.400 --> 00:13:49.680]  他是神所猜來的
[00:13:49.680 --> 00:13:50.880]  就是那個尼塞亞
[00:13:50.880 --> 00:13:53.720]  而給的回得就是100分
[00:13:53.720 --> 00:13:55.240]  他說你是基督
[00:13:55.240 --> 00:13:56.880]  於是耶穌徹徹祝福他們
[00:13:56.880 --> 00:13:58.920]  不要對任何人說起他
[00:13:58.920 --> 00:14:02.000]  這是一個好像尼塞亞的秘密一樣
[00:14:02.000 --> 00:14:06.120]  耶穌暫時要他們保留這個答案
[00:14:06.120 --> 00:14:08.480]  但其實你說這班門徒
[00:14:08.480 --> 00:14:12.080]  是否真的認識主耶穌是基督
[00:14:12.080 --> 00:14:13.360]  是甚麼意思呢?
[00:14:13.360 --> 00:14:15.840]  其實他們對尼塞亞的了解
[00:14:15.840 --> 00:14:17.400]  是很扭曲的
[00:14:17.400 --> 00:14:19.640]  我們接著看你就會明白
[00:14:19.640 --> 00:14:22.080]  在31節到33節
[00:14:22.080 --> 00:14:22.800]  我們看看
[00:14:22.800 --> 00:14:25.440]  彼得這頭答耶穌拿100分
[00:14:25.440 --> 00:14:28.040]  那頭零雞蛋
[00:14:28.040 --> 00:14:29.520]  我們一起讀出來
[00:14:29.520 --> 00:14:32.200]  從此他教導他們說
[00:14:32.200 --> 00:14:35.000]  人子必須受許多的苦
[00:14:35.000 --> 00:14:38.560]  被長老、祭司長和民事氣絕
[00:14:38.560 --> 00:14:39.840]  並且被殺
[00:14:39.840 --> 00:14:41.480]  三天後復活
[00:14:41.480 --> 00:14:44.320]  耶穌明白地說了這話
[00:14:44.320 --> 00:14:45.920]  彼得就拉著他
[00:14:45.920 --> 00:14:47.280]  責備他
[00:14:47.280 --> 00:14:49.920]  耶穌轉過來看著門徒
[00:14:49.920 --> 00:14:51.360]  斥責彼得說
[00:14:51.360 --> 00:14:53.960]  撒旦退到我後邊去
[00:14:53.960 --> 00:14:56.960]  因為你不體會神的心意
[00:14:56.960 --> 00:15:00.800]  而是體會人的義事
[00:15:00.800 --> 00:15:02.120]  你看看彼得
[00:15:02.120 --> 00:15:05.120]  這段很清楚地說
[00:15:05.120 --> 00:15:07.760]  你是基督
[00:15:07.760 --> 00:15:10.640]  這是自從馬方第一章第一節
[00:15:10.640 --> 00:15:14.320]  說到耶穌是基督
[00:15:14.320 --> 00:15:15.400]  是神的兒子
[00:15:15.400 --> 00:15:18.000]  這個福音的開頭
[00:15:18.000 --> 00:15:20.880]  說了一個這樣的宣告之後
[00:15:20.880 --> 00:15:24.080]  彼得可以說是方書裡面
[00:15:24.080 --> 00:15:30.360]  唯一第一次有人這樣稱耶穌為基督
[00:15:30.360 --> 00:15:34.240]  但正正在這個答覆的背後
[00:15:34.240 --> 00:15:37.680]  我們看到彼得不是很清楚
[00:15:37.680 --> 00:15:41.480]  當他第一次聽到耶穌來預告
[00:15:41.480 --> 00:15:43.360]  祂作為基督
[00:15:43.360 --> 00:15:45.480]  祂要前面走的路是怎樣呢?
[00:15:45.480 --> 00:15:46.880]  要受苦
[00:15:46.880 --> 00:15:48.560]  要被殺
[00:15:48.560 --> 00:15:50.440]  要三天後復活
[00:15:50.440 --> 00:15:51.640]  彼得聽完之後
[00:15:51.640 --> 00:15:53.560]  馬上捉住耶穌
[00:15:53.560 --> 00:15:55.640]  甚至是責備耶穌
[00:15:55.640 --> 00:15:56.720]  千萬不可
[00:15:56.720 --> 00:15:58.800]  你怎麼可以死呢?
[00:15:58.800 --> 00:16:00.320]  為什麼要這樣呢?
[00:16:00.320 --> 00:16:06.240]  原因就是他們猶太人一直有一個對尼塞亞的誤解
[00:16:06.240 --> 00:16:09.920]  就是以為這位尼塞亞是等候要來的
[00:16:09.920 --> 00:16:12.160]  成為他們猶太人的王
[00:16:12.160 --> 00:16:14.480]  就是要推翻羅馬政權
[00:16:14.480 --> 00:16:17.080]  叫他們能夠重新復國
[00:16:17.080 --> 00:16:22.480]  他以為耶穌就要來建立這個地上的一個猶太國
[00:16:22.480 --> 00:16:25.080]  但是耶穌知道祂要來
[00:16:25.080 --> 00:16:27.680]  不是要建立一個地上的國
[00:16:27.680 --> 00:16:31.040]  祂要建立是天上永恆的角度
[00:16:31.040 --> 00:16:33.040]  一個永遠不會敗壞
[00:16:33.040 --> 00:16:35.760]  不會被粉碎的一個國
[00:16:35.760 --> 00:16:38.480]  正是在一個這樣的背景之下
[00:16:38.480 --> 00:16:40.320]  耶穌轉過頭來
[00:16:40.320 --> 00:16:42.560]  看著門徒責備彼得說
[00:16:42.560 --> 00:16:45.360]  撒旦退我後邊去吧
[00:16:45.360 --> 00:16:50.200]  為什麼這位這麼出色的門徒
[00:16:50.200 --> 00:16:52.000]  彼得突然間變成撒旦呢?
[00:16:52.000 --> 00:16:54.920]  撒旦的意思就是敵黨者的意思
[00:16:54.920 --> 00:16:59.520]  神說你要去東 祂就按照祂自己的喜歡去了西
[00:16:59.520 --> 00:17:02.840]  會向北去 祂就走了去南邊
[00:17:02.840 --> 00:17:06.720]  原來魔鬼往往就是要迷惑我們每一個神的疑慮
[00:17:06.720 --> 00:17:08.400]  不要遵行神的心意
[00:17:08.400 --> 00:17:10.040]  照你自己的喜歡
[00:17:10.040 --> 00:17:11.600]  你自我忠心
[00:17:11.600 --> 00:17:14.520]  一切你做自己的決定
[00:17:14.520 --> 00:17:16.760]  我們如果沒有經過祈禱
[00:17:16.760 --> 00:17:18.640]  沒有經過去求問神
[00:17:18.640 --> 00:17:21.400]  你隨便去做任何的選擇
[00:17:21.400 --> 00:17:23.800]  你都有危險
[00:17:23.800 --> 00:17:27.520]  今天你究竟是不是一個完全忠心於上帝
[00:17:27.520 --> 00:17:29.320]  信服主耶穌
[00:17:29.320 --> 00:17:30.840]  跟隨祂的腳踪行
[00:17:30.840 --> 00:17:32.680]  做真正的門徒呢?
[00:17:32.680 --> 00:17:34.240]  所以當耶穌這樣說
[00:17:34.240 --> 00:17:37.920]  你退到我後邊去吧 有意思的
[00:17:37.920 --> 00:17:41.800]  你不要去信服那惡者
[00:17:41.800 --> 00:17:43.240]  遵從祂的心意
[00:17:43.240 --> 00:17:45.240]  爛了神的旨要去成就
[00:17:45.240 --> 00:17:46.400]  你跟著我
[00:17:46.400 --> 00:17:51.800]  你退到後邊就是回到你作為我的門徒應該有的位置
[00:17:51.800 --> 00:17:54.560]  不是我們去吩咐主耶穌怎樣行的
[00:17:54.560 --> 00:17:59.840]  不是我們帶領神怎樣去祝福我們的前路
[00:17:59.840 --> 00:18:03.040]  是我們願意信服跟隨耶穌
[00:18:03.040 --> 00:18:07.440]  我們願意留心聆聽祂的帶領和吩咐
[00:18:07.440 --> 00:18:10.120]  當我們明白這個意思的時候
[00:18:10.120 --> 00:18:11.640]  後文就很有意思了
[00:18:11.640 --> 00:18:13.320]  耶穌跟著下去說
[00:18:13.320 --> 00:18:17.480]  作為門徒我們應該有的意思就是
[00:18:17.480 --> 00:18:22.040]  我們要寫記背起自己的十字架
[00:18:22.040 --> 00:18:24.120]  還要跟隨祂
[00:18:24.120 --> 00:18:26.720]  因為凡要救自己生命的必喪失生命
[00:18:26.720 --> 00:18:30.360]  凡為我和歡音喪失生命的必救自己的生命
[00:18:30.360 --> 00:18:32.560]  人就是賺得全世界
[00:18:32.560 --> 00:18:35.000]  賠上自己的生命有什麼益處呢?
[00:18:35.000 --> 00:18:37.200]  作門徒真正的意思就是
[00:18:37.200 --> 00:18:39.360]  不只是懂得聽道
[00:18:39.360 --> 00:18:41.120]  知道了一些道理
