
[00:00:00.000 --> 00:00:04.920]  中國人說「縱惡因得惡果,縱善因得善果」
[00:02:31.240 --> 00:02:34.920]  但是每一次走過見到這個末底改的時候
[00:02:34.920 --> 00:02:38.480]  如果我們看經文第十三節那裏告訴我們
[00:02:38.480 --> 00:02:41.920]  哈曼就說,雖然我擁有一切的榮耀
[00:02:41.920 --> 00:02:46.320]  與我無益仍然的
[00:02:46.320 --> 00:02:50.760]  每次見到末底改的時候心裏的怒火就出來了
[00:02:50.760 --> 00:02:54.640]  於是他的太太和他的朋友就獻計給他
[00:02:54.640 --> 00:02:55.640]  不如這樣吧
[00:02:55.640 --> 00:02:58.680]  你做一個五丈高的木架
[00:02:58.680 --> 00:03:01.760]  將來殺了他之後就掛在上面
[00:03:01.760 --> 00:03:03.760]  五丈高真是多高啊
[00:03:03.760 --> 00:03:11.440]  五丈高應該是今天高過五層樓這麼高的大廈的了
[00:03:11.440 --> 00:03:14.400]  你說為什麼要弄一個這麼高的架
[00:03:14.400 --> 00:03:20.360]  很明顯就是將末底改的屍首掛在這麼高的地方
[00:03:20.360 --> 00:03:22.000]  就是說什麼呢
[00:03:22.000 --> 00:03:24.720]  就算要末底改死了
[00:03:24.720 --> 00:03:27.120]  哈曼的怒火都不能夠平息
[00:03:27.120 --> 00:03:31.280]  他要將凡是和他作對的人
[00:03:31.280 --> 00:03:32.320]  就有這樣的下場了
[00:03:32.320 --> 00:03:33.920]  你們各個看著
[00:03:33.920 --> 00:03:39.240]  要讓他很明顯當這麼多人的面前來收玉
[00:03:39.240 --> 00:03:43.240]  末底改以致他的怒火才能夠平息
[00:03:43.240 --> 00:03:45.720]  從我們今天的經文所到
[00:03:45.720 --> 00:03:48.040]  我們大概都知道了
[00:03:48.040 --> 00:03:49.920]  他為末底改所造的這個木架
[00:03:49.920 --> 00:03:53.560]  最後他自己就被掛了上去
[00:03:53.560 --> 00:03:56.840]  就應驗了我們剛才所說的中國人的說話
[00:03:56.840 --> 00:04:01.000]  種惡因得惡果
[00:04:01.000 --> 00:04:04.000]  為什麼會這麼神奇的發生呢
[00:04:04.000 --> 00:04:08.280]  是不是一個末底改就是黑仔倒霉呢
[00:04:08.280 --> 00:04:11.200]  還是在這個事件裏面
[00:04:11.200 --> 00:04:16.200]  我們看到神是有祂那個精心的安排
[00:04:16.200 --> 00:04:18.040]  讓事件一連串的發生
[00:04:18.040 --> 00:04:23.600]  最後哈曼就被掛在這個木架上面呢
[00:04:23.600 --> 00:04:25.800]  如果我們看經文的時候
[00:04:25.800 --> 00:04:27.760]  事情的發生是這樣的
[00:04:27.760 --> 00:04:31.280]  當皇帝和末底改就參加
[00:04:31.280 --> 00:04:36.560]  皇后以屍鐵為他們預備的第二次的筵席的時候
[00:04:36.560 --> 00:04:41.040]  這個皇帝就不斷地追問皇后
[00:04:41.040 --> 00:04:44.920]  第三次問皇后你想要什麼
[00:04:44.920 --> 00:04:47.400]  你就算要我的國度裏面一半
[00:04:47.400 --> 00:04:49.440]  我都給你
[00:04:49.440 --> 00:04:52.720]  大家都知道我看聖經的故事
[00:04:52.720 --> 00:04:56.560]  我很喜歡代入角色來嘗試明白他們的感受
[00:04:56.560 --> 00:04:58.560]  我當代入這個皇帝的時候
[00:04:58.560 --> 00:05:01.200]  我在想為什麼這個皇帝要三番四次
[00:05:01.200 --> 00:05:05.560]  不斷地追問皇后你要什麼呢
[00:05:05.560 --> 00:05:10.080]  我想問大家大家知不知道什麼叫做指責下爬
[00:05:10.080 --> 00:05:13.560]  什麼叫做指責下爬
[00:05:13.560 --> 00:05:15.440]  下爬輕輕
[00:05:15.440 --> 00:05:18.240]  什麼叫做下爬輕輕
[00:05:18.240 --> 00:05:22.120]  就是你亂做那些你完成不了的承諾
[00:05:22.120 --> 00:05:24.760]  亂說
[00:05:24.760 --> 00:05:29.840]  我在想這個皇帝大概就是知道他自己講大了
[00:05:29.840 --> 00:05:33.600]  一半的國家給予這個皇后
[00:05:33.600 --> 00:05:37.000]  他在這裡憂心在想他一定是很擔憂
[00:05:37.000 --> 00:05:38.560]  會不會自己講大了
[00:05:38.560 --> 00:05:40.800]  這個皇后又聽大了
[00:05:40.800 --> 00:05:41.600]  信以為真
[00:05:41.600 --> 00:05:45.600]  真的想著皇帝願意給一半的江山給他呢
[00:05:45.600 --> 00:05:47.240]  所以大家如果記得上個星期
[00:05:47.240 --> 00:05:49.240]  駱全道跟我們講到
[00:05:49.240 --> 00:05:50.480]  這個皇帝什麼
[00:05:50.480 --> 00:05:52.000]  這個皇帝有一天晚上什麼
[00:05:52.000 --> 00:05:53.400]  無心睡眠
[00:05:53.400 --> 00:05:54.680]  睡不著
[00:05:54.680 --> 00:05:56.040]  我在這裡補充
[00:05:56.040 --> 00:05:57.160]  有另外一個可能性
[00:05:57.160 --> 00:05:58.920]  為什麼這個皇帝睡不著
[00:05:58.920 --> 00:06:00.040]  就是憂心
[00:06:00.040 --> 00:06:00.880]  慘了
[00:06:00.880 --> 00:06:02.080]  明天如果皇后跟我說
[00:06:02.080 --> 00:06:04.560]  好啊你給一半江山給我的時候
[00:06:04.560 --> 00:06:08.200]  一半的江山就如此就沒有了
[00:06:08.200 --> 00:06:10.840]  所以在這裡順帶一提
[00:06:10.840 --> 00:06:12.000]  互相的提醒
[00:06:12.000 --> 00:06:14.960]  特別是丈夫們
[00:06:14.960 --> 00:06:17.960]  不要做一些你們完成不了的承諾
[00:06:17.960 --> 00:06:19.920]  因為這樣的時候後果是很嚴重的
[00:06:19.920 --> 00:06:22.480]  好了我們看回這個故事
[00:06:22.480 --> 00:06:25.720]  究竟以斯帖期望的皇帝有什麼可以給他呢
[00:06:25.720 --> 00:06:28.520]  但是如果我們看經文的時候
[00:06:28.520 --> 00:06:29.520]  第三節
[00:06:29.520 --> 00:06:31.320]  以斯帖就說
[00:06:31.320 --> 00:06:33.160]  如果王你若以為美
[00:06:33.160 --> 00:06:35.880]  我所希望得到的就是
[00:06:35.880 --> 00:06:38.840]  求王將我的性命賜給我
[00:06:38.840 --> 00:06:42.280]  求王將我的本族賜給我
[00:06:42.280 --> 00:06:46.680]  因為有人計劃要殺戮除滅殺盡
[00:06:46.680 --> 00:06:47.400]  我們
[00:06:47.400 --> 00:06:51.440]  就是以斯帖跟他的本族的人
[00:06:51.440 --> 00:06:53.720]  對於皇帝來說
[00:06:53.720 --> 00:06:54.880]  當然很開心
[00:06:54.880 --> 00:06:55.920]  因為為什麼
[00:06:55.920 --> 00:06:58.000]  不用給一半江山這個皇后
[00:06:58.000 --> 00:07:00.360]  但是我相信當時的
[00:07:00.360 --> 00:07:02.920]  阿哈徐魯華聽不明白皇后這一句話
[00:07:02.920 --> 00:07:04.680]  究竟在說什麼
[00:07:04.680 --> 00:07:05.680]  他不明白
[00:07:05.680 --> 00:07:08.800]  大概我相信從經文我可以推斷
[00:07:08.800 --> 00:07:10.600]  皇帝根本已經忘記了
[00:07:10.600 --> 00:07:12.160]  他曾經做過一個命令
[00:07:12.160 --> 00:07:14.560]  是要殺盡某一個的民族
[00:07:14.560 --> 00:07:18.040]  因為對他來說都不是東西
[00:07:18.040 --> 00:07:19.360]  更加不要說
[00:07:19.360 --> 00:07:22.200]  原來他所愛的以斯帖
[00:07:22.200 --> 00:07:24.720]  就是這個民族裡面的人
[00:07:24.720 --> 00:07:25.440]  那就是說什麼
[00:07:25.440 --> 00:07:28.560]  這個命令是會殺了他所愛的皇后
[00:07:28.560 --> 00:07:32.680]  所以他就問這個以斯帖
[00:07:32.680 --> 00:07:34.200]  誰這麼大膽
[00:07:34.200 --> 00:07:35.840]  誰這麼大膽來做這個決定
[00:07:35.840 --> 00:07:37.440]  在哪裡
[00:07:37.440 --> 00:07:38.960]  以斯帖就說
[00:07:38.960 --> 00:07:40.160]  你這個仇人敵人
[00:07:40.160 --> 00:07:42.000]  就是這個
[00:07:42.000 --> 00:07:43.520]  跟我們一起在吃
[00:07:43.520 --> 00:07:46.400]  正在吃飯的哈曼
[00:07:46.400 --> 00:07:48.320]  皇帝聽到之後很生氣
[00:07:48.320 --> 00:07:49.760]  於是聖經告訴我們
[00:07:49.760 --> 00:07:51.560]  他就離開了這個賢席
[00:07:51.560 --> 00:07:53.760]  就去到花園那裡
[00:07:53.760 --> 00:07:57.320]  哈曼當然嚇得腳都軟了
[00:07:57.320 --> 00:08:00.440]  看到大件事了
[00:08:00.440 --> 00:08:04.320]  所以就馬上趁皇帝離開了這個賢席的時候
[00:08:04.320 --> 00:08:09.000]  就立刻起來去求以斯帖救命
[00:08:09.000 --> 00:08:17.040]  不要再跟皇帝追問我的罪了
[00:08:17.040 --> 00:08:19.680]  事情真的很臭巧
[00:08:19.680 --> 00:08:24.800]  當他來到他伏在皇后的那個椅子
[00:08:24.800 --> 00:08:26.400]  那個塔上的時候
[00:08:26.400 --> 00:08:29.280]  就在那個時候皇帝就在花園回來
[00:08:29.280 --> 00:08:33.360]  就以為哈曼對皇后不敬
[00:08:33.360 --> 00:08:35.040]  於是就跟哈曼說
[00:08:35.040 --> 00:08:38.080]  你竟然在皇宮裡面做這樣的事
[00:08:38.080 --> 00:08:41.080]  在我面前來凌辱皇后嗎
[00:08:41.080 --> 00:08:42.800]  話都還沒說完
[00:08:42.800 --> 00:08:44.960]  隔壁那些神徒很聰明
[00:08:44.960 --> 00:08:46.640]  立刻知道皇帝的意思
[00:08:46.640 --> 00:08:50.440]  蓋住哈曼的頭就拖了他出去
[00:08:50.440 --> 00:08:52.360]  就是這樣
[00:08:52.360 --> 00:08:54.760]  哈曼就被掛在
[00:08:54.760 --> 00:09:00.720]  他為末底改預備的五丈高的木架上面
[00:09:00.720 --> 00:09:08.120]  我們很難不去覺得
[00:09:08.120 --> 00:09:11.880]  在這個一連串的臭巧事件裡面
[00:09:11.880 --> 00:09:14.760]  我們很難說神的手不在那裡
[00:09:14.760 --> 00:09:15.640]  是不是
[00:09:15.640 --> 00:09:17.520]  太多的巧合
[00:09:17.520 --> 00:09:19.840]  如果神是主動的介入
[00:09:19.840 --> 00:09:21.840]  如果是神的心意
[00:09:21.840 --> 00:09:27.160]  讓這連串的事件是一個懲罰哈曼的時候
[00:09:27.160 --> 00:09:30.000]  究竟哈曼犯了什麼錯
[00:09:30.000 --> 00:09:31.720]  那裡很快跟大家講一講
[00:09:31.720 --> 00:09:36.000]  兩個很重要他出錯的地方
[00:09:36.000 --> 00:09:37.800]  第一個他出錯的地方就是
[00:09:37.800 --> 00:09:39.760]  他從來沒有數算神的恩典
[00:09:39.760 --> 00:09:45.600]  他反而是數一數自己有些什麼東西未被滿足
[00:09:45.600 --> 00:09:47.280]  每一個人當時我們都知道
[00:09:47.280 --> 00:09:52.960]  每一個人都差不多是要哈曼經過的時候
[00:09:52.960 --> 00:09:55.560]  每一個人都要跪拜哈曼
[00:09:55.560 --> 00:09:56.560]  你想一想
[00:09:56.560 --> 00:09:58.240]  你有沒有想像過自己一路走的時候
[00:09:58.240 --> 00:09:59.560]  每一個人走到哪裡
[00:09:59.560 --> 00:10:02.400]  每一個人馬上下拜
[00:10:02.400 --> 00:10:03.560]  很威風
[00:10:03.560 --> 00:10:06.640]  充滿榮耀
[00:10:06.640 --> 00:10:11.440]  哈曼是不是應該為了這樣的場面而感恩呢
[00:10:11.440 --> 00:10:12.400]  應該是吧
[00:10:12.400 --> 00:10:13.520]  但是很有趣的
[00:10:13.520 --> 00:10:14.440]  聖經告訴我們
[00:10:14.440 --> 00:10:15.600]  他沒有因此而感恩
[00:10:15.600 --> 00:10:17.600]  他反而很生氣
[00:10:17.600 --> 00:10:18.640]  這麼多人都下拜
[00:10:18.640 --> 00:10:19.960]  是一個沒底改
[00:10:19.960 --> 00:10:21.240]  不是下拜
[00:10:21.240 --> 00:10:23.840]  他就為了這個不下拜的沒底改
[00:10:23.840 --> 00:10:26.040]  而心中憤怒得不得了
[00:10:26.040 --> 00:10:29.160]  所以頂子梅看不看到這個問題
[00:10:29.160 --> 00:10:34.400]  上師學習為我們神所賜給我們的東西而感恩
[00:10:34.400 --> 00:10:38.320]  而不是為了一些神母賜給我們的東西而感到憤怒
[00:10:38.320 --> 00:10:38.880]  埋怨
[00:10:38.880 --> 00:10:40.880]  甚至苦讀
[00:10:40.880 --> 00:10:42.840]  搞錯了
[00:10:42.840 --> 00:10:43.600]  很多人
[00:10:43.600 --> 00:10:44.960]  如果我們看回人類的歷史
[00:10:44.960 --> 00:10:47.360]  很多人是犯了這個錯誤的
[00:10:47.360 --> 00:10:49.440]  大家即時想到的是誰
[00:10:49.440 --> 00:10:51.760]  希望不是自己
[00:10:51.760 --> 00:10:54.480]  我即時想到最大的錯誤是誰
[00:10:54.480 --> 00:10:56.280]  記不記得亞當下跨
[00:10:56.280 --> 00:10:59.880]  神安放亞當下跨在一個伊甸園裏面
[00:10:59.880 --> 00:11:02.240]  很豐盛的一個花園
[00:11:02.240 --> 00:11:04.440]  你可以吃任何的東西
[00:11:04.440 --> 00:11:07.720]  是園中只有一棵樹你不可以吃的
[00:11:07.720 --> 00:11:10.520]  但是亞當要下跨就不是感恩
[00:11:10.520 --> 00:11:11.640]  就是看著那棵
[00:11:11.640 --> 00:11:14.360]  為什麼我不可以吃那棵樹
[00:11:14.360 --> 00:11:16.480]  就是因為這樣背叛
[00:11:16.480 --> 00:11:17.600]  不聽神的說話
[00:11:17.600 --> 00:11:19.080]  違背神的旨意
[00:11:19.080 --> 00:11:19.800]  最後怎樣
[00:11:19.800 --> 00:11:23.640]  因為他們的叛逆而罪因此而進入世界
[00:11:23.640 --> 00:11:29.040]  以致我們今天有這樣的活在罪的世界當中
[00:11:29.040 --> 00:11:32.360]  所以第一節目讓我們學習一個很重要的功課
[00:11:32.360 --> 00:11:33.320]  感恩
[00:11:33.320 --> 00:11:35.880]  今日神賜給我們的東西
[00:11:35.880 --> 00:11:40.640]  而不是單是看著神母賜給我們的東西而埋怨
[00:11:40.640 --> 00:11:41.080]  好了
[00:11:41.080 --> 00:11:43.800]  第二個我覺得他出現的問題就是
[00:11:43.800 --> 00:11:48.600]  你看到他不會希望他身邊的人成功
[00:11:48.600 --> 00:11:52.240]  他反而要希望其他人的失敗
[00:11:52.240 --> 00:11:53.240]  沒錯是人性
[00:11:53.240 --> 00:11:55.480]  我相信如果絕對是人性的話
[00:11:55.480 --> 00:12:00.560]  對你不好的人你會怎樣對付他們
[00:12:00.560 --> 00:12:04.040]  很多時候我們都會想些辦法報復
[00:12:04.040 --> 00:12:05.480]  人性呢
[00:12:05.480 --> 00:12:06.760]  攻擊他
[00:12:06.760 --> 00:12:08.840]  或者最低限度
[00:12:08.840 --> 00:12:09.840]  你不做得出來
[00:12:09.840 --> 00:12:12.920]  我們都會在心裏面咒罵他詛咒他
[00:12:12.920 --> 00:12:14.880]  這個是很普遍的人性
[00:12:14.880 --> 00:12:16.600]  如果從這個角度來看的時候
[00:12:16.600 --> 00:12:21.720]  哈曼所表現的行動很容易理解是吧
[00:12:21.720 --> 00:12:24.600]  不過聖經的教導並不是這樣
[00:12:24.600 --> 00:12:27.240]  作為基督徒聖經的教導是完全相反的
[00:12:27.240 --> 00:12:31.320]  我們看看《真言》
[00:12:31.320 --> 00:12:32.360]  在《真言》裏面說
[00:12:32.360 --> 00:12:39.360]  你的仇敵若惡了就給他犯恨
[00:12:39.360 --> 00:12:42.360]  若惡了就給他水害
[00:12:42.360 --> 00:12:46.960]  因為你這樣行就是把炭火堆在他的頭上
[00:12:46.960 --> 00:12:50.480]  耶和華也必賞賜你
[00:12:50.480 --> 00:12:51.840]  接著
[00:12:51.840 --> 00:12:54.480]  主耶穌在《馬太福音》裏面也是這樣說
[00:12:54.480 --> 00:12:55.440]  祂說
[00:12:55.440 --> 00:12:57.560]  但我告訴你們
[00:12:57.560 --> 00:12:59.160]  要愛你們的仇敵
[00:12:59.160 --> 00:13:02.440]  為那逼迫你們的禱告
[00:13:02.440 --> 00:13:05.440]  這樣就可以作你們天父的兒子
[00:13:05.440 --> 00:13:08.240]  因為他叫日頭召好人也召壞人
[00:13:08.240 --> 00:13:11.880]  降雨給義人也給不義的人
[00:13:11.880 --> 00:13:14.760]  你們若單愛那些愛你們的人
[00:13:14.760 --> 00:13:15.800]  有什麼相似
[00:13:15.800 --> 00:13:19.320]  愛幫人罪人不也是這樣嗎
[00:13:19.320 --> 00:13:23.160]  所以第一姐妹們不要容讓負面的情緒
[00:13:23.160 --> 00:13:27.200]  容讓我們的苦毒埋怨藏在我們的心裏
[00:13:27.200 --> 00:13:31.760]  以致這些情緒來帶動我們的行為
[00:13:31.760 --> 00:13:36.080]  所以如果我們真的心裏面有不喜悅的情緒
[00:13:36.080 --> 00:13:40.600]  讓這些情緒交託給我們的天父上帝
[00:13:40.600 --> 00:13:43.360]  讓他來掌管
[00:13:43.360 --> 00:13:49.400]  以免我們去重犯他萬的錯誤
[00:13:49.400 --> 00:13:52.800]  因為聖經在詩篇說得很清楚
[00:13:52.800 --> 00:13:57.440]  他說惡人因奸惡而屈奴
[00:13:57.440 --> 00:14:00.040]  所懷的是惡毒
[00:14:00.040 --> 00:14:01.400]  快了一點
[00:14:01.400 --> 00:14:03.400]  所生的是虛假
[00:14:03.400 --> 00:14:06.120]  第十五節他挖了坑又挖心了境
[00:14:06.120 --> 00:14:08.120]  丟在自己所挖的坑
[00:14:08.120 --> 00:14:12.200]  他的苦毒必淋到他自己的頭上
[00:14:12.200 --> 00:14:17.160]  他的強暴必落到他自己的腦袋上
[00:14:17.160 --> 00:14:24.600]  這幾節經文說的就是正正發生在哈曼身上的事情
[00:14:24.600 --> 00:14:27.800]  種惡因得惡果
[00:14:27.800 --> 00:14:31.200]  種惡因得惡果
[00:14:31.200 --> 00:14:32.960]  我們再看下去
[00:14:32.960 --> 00:14:34.840]  如果我們一直看這個故事
[00:14:34.840 --> 00:14:39.160]  大家記得以詩帖的出生是一個平凡的女子
[00:14:39.160 --> 00:14:45.240]  由一個平凡的女子變成波斯國的皇后
[00:14:45.240 --> 00:14:47.440]  寶貴的就是在於
[00:14:47.440 --> 00:14:54.000]  以詩帖沒有因為這個身份突然之間變得這麼好
[00:14:54.000 --> 00:14:57.160]  而因此感到驕傲自滿
[00:14:57.160 --> 00:14:58.360]  相反的
[00:14:58.360 --> 00:15:04.600]  以詩帖沒有因為這個身份突然之間變得這麼好
[00:15:04.600 --> 00:15:13.080]  當她面對這個她的民族將要被殺盡的危機的時候
[00:15:13.080 --> 00:15:14.080]  她謙卑自己
[00:15:14.080 --> 00:15:16.920]  她願意冒她自己生命的危險
[00:15:16.920 --> 00:15:19.840]  願意來掌握神給她的身份
[00:15:19.840 --> 00:15:22.960]  也由於這個身份所帶來的權柄與機會
[00:15:22.960 --> 00:15:25.120]  她們也好好的把握
[00:15:25.120 --> 00:15:30.720]  來去處理化解她當時所面對的危機
[00:15:30.720 --> 00:15:32.160]  三天三夜記得嗎
[00:15:32.160 --> 00:15:33.600]  三天三夜以詩帖
[00:15:33.600 --> 00:15:38.920]  要求她們本族的百姓一起禁食祈禱
[00:15:38.920 --> 00:15:40.040]  求神參與
[00:15:40.040 --> 00:15:41.360]  求神介入
[00:15:41.360 --> 00:15:43.720]  為她們的百姓來增節
[00:15:43.720 --> 00:15:45.160]  而神也有
[00:15:45.160 --> 00:15:47.880]  為什麼我們覺得神有
[00:15:47.880 --> 00:15:48.960]  剛才不是說過嗎
[00:15:48.960 --> 00:15:51.800]  一連串這麼多的事件並非偶然
[00:15:51.800 --> 00:15:53.520]  也都不是巧合
[00:15:53.520 --> 00:15:58.280]  好看到每一個事情之間的時間的吻合
[00:15:58.280 --> 00:16:04.800]  以致我們看到神的手在當中來帶領
[00:16:04.800 --> 00:16:07.480]  在《真言》有一番這樣的說話
[00:16:07.480 --> 00:16:09.560]  在《真言》第十六章那裡
[00:16:09.560 --> 00:16:12.600]  它說「心中的謀算在乎人
[00:16:12.600 --> 00:16:15.640]  舌頭的應對由於耶和華
[00:16:15.640 --> 00:16:17.000]  人一切所行的
[00:16:17.000 --> 00:16:19.960]  在自己眼中看為清潔
[00:16:19.960 --> 00:16:22.400]  唯有耶和華衡量人心
[00:16:22.400 --> 00:16:24.880]  你所做的要交託耶和華
[00:16:24.880 --> 00:16:29.280]  你所謀的就必成立」
[00:16:29.280 --> 00:16:31.520]  這幾節經文正正就說了
[00:16:31.520 --> 00:16:33.920]  發生在以斯帖身上的事情
[00:16:33.920 --> 00:16:35.840]  在她的禁食祈禱之後
[00:16:35.840 --> 00:16:38.040]  以斯帖知道她應該要怎麼做
[00:16:38.040 --> 00:16:39.920]  他就預備了兩個賢職
[00:16:39.920 --> 00:16:42.400]  來邀請皇帝和哈曼
[00:16:42.400 --> 00:16:45.800]  你可以說他有很清潔的良心
[00:16:45.800 --> 00:16:49.240]  在神面前他的動機是無私的
[00:16:49.240 --> 00:16:51.600]  他所做的一切不是為了自己的好處
[00:16:51.600 --> 00:16:54.920]  也不是依靠自己的才幹與能力
[00:16:54.920 --> 00:16:58.800]  去得到他要得到的果效
[00:16:58.800 --> 00:16:59.840]  你看到這個故事
[00:16:59.840 --> 00:17:02.520]  以斯帖是將她所有的一切
[00:17:02.520 --> 00:17:04.240]  包括她的生命
[00:17:04.240 --> 00:17:06.200]  完全地交託給天父上帝
[00:17:06.200 --> 00:17:07.200]  讓神掌管
[00:17:07.200 --> 00:17:08.000]  讓神作主
[00:17:08.000 --> 00:17:08.840]  讓神帶領
[00:17:08.840 --> 00:17:11.920]  讓神帶領所有一連串的事件
[00:17:11.920 --> 00:17:15.880]  以致神的心意可以被滿足
[00:17:15.880 --> 00:17:18.480]  故此正如這段經文所說
[00:17:18.480 --> 00:17:23.280]  「以斯帖所謀的,神必成立」
[00:17:23.280 --> 00:17:28.120]  這就是「眾善因,得善果」
[00:17:28.120 --> 00:17:30.600]  現在我們看這個故事的第三個人物
[00:17:30.600 --> 00:17:32.320]  阿哈徐魯王
[00:17:32.320 --> 00:17:35.120]  阿哈徐魯王好像是一個配角
[00:17:35.120 --> 00:17:37.720]  不過我相信在這個所謂配角的身上
[00:17:37.720 --> 00:17:41.000]  我們仍然可以學到很多很重要的功課
[00:17:41.000 --> 00:17:43.160]  我相信一直看《以斯帖記》
[00:17:43.160 --> 00:17:43.760]  一直看到現在
[00:17:43.760 --> 00:17:47.440]  我相信大家都對皇帝有一個很清晰的
[00:17:47.440 --> 00:17:50.280]  對他的皮性、性格都很清晰的理解
[00:17:50.280 --> 00:17:51.480]  大家有沒有留意《以斯帖記》
[00:17:51.480 --> 00:17:54.800]  很多時候出現什麼?
[00:17:54.800 --> 00:17:56.520]  經常都有賢職
[00:17:56.520 --> 00:17:58.920]  經常都有這麼多賢職
[00:17:58.920 --> 00:18:00.120]  還不是一次半次
[00:18:00.120 --> 00:18:02.320]  有賢職是幾天
[00:18:02.320 --> 00:18:03.800]  很明顯這個皇帝是什麼?
[00:18:03.800 --> 00:18:06.320]  喜歡飲飲食食
[00:18:06.320 --> 00:18:09.640]  喜歡夜夜生歌的皇帝
[00:18:09.640 --> 00:18:12.040]  還有在故事裡面看到
[00:18:12.040 --> 00:18:14.240]  他都很容易被他周圍的臣僕
[00:18:14.240 --> 00:18:15.320]  說兩句話
[00:18:15.320 --> 00:18:17.520]  就會影響他的決定
[00:18:17.520 --> 00:18:18.680]  有什麼例子?
[00:18:18.680 --> 00:18:19.720]  臣僕說兩句話的時候
[00:18:19.720 --> 00:18:21.760]  他已經休了第一個皇后
[00:18:21.760 --> 00:18:23.080]  這個哈曼說兩句話
[00:18:23.080 --> 00:18:23.800]  他就怎樣?
[00:18:23.800 --> 00:18:26.800]  你拿主意殺光這幫民族
[00:18:26.800 --> 00:18:28.720]  你拿主意殺光他們
[00:18:28.720 --> 00:18:30.760]  他都費事、花時間、花心機
[00:18:30.760 --> 00:18:33.920]  來看看究竟這幫民族是什麼民族
[00:18:33.920 --> 00:18:36.480]  他完全是存不在意的
[00:18:36.480 --> 00:18:38.760]  根本當生命不是生命
[00:18:38.760 --> 00:18:41.280]  他所在乎、他所關心的是什麼?
[00:18:41.280 --> 00:18:43.000]  今晚吃什麼?
[00:18:43.000 --> 00:18:44.640]  吃完之後有什麼玩?
[00:18:44.640 --> 00:18:46.920]  他所關心的就是這些
[00:18:46.920 --> 00:18:48.440]  並不像哈曼
[00:18:48.440 --> 00:18:49.240]  哈曼怎樣?
[00:18:49.240 --> 00:18:54.120]  刻意地去鋪排一個邪惡的計劃
[00:18:54.120 --> 00:18:57.480]  要殺光這幫他所看見眼中釘的猶大人
[00:18:57.480 --> 00:18:59.080]  也不像以斯帖
[00:18:59.080 --> 00:19:00.200]  以斯帖怎樣?
[00:19:00.200 --> 00:19:02.960]  以斯帖盡心盡性地去計劃
[00:19:02.960 --> 00:19:05.720]  怎樣去拯救他的百姓
[00:19:05.720 --> 00:19:07.240]  但是這個皇帝
[00:19:07.240 --> 00:19:09.880]  雖然沒有主導任何的計劃
[00:19:09.880 --> 00:19:12.560]  用回我們的例子
