
[00:00:00.000 --> 00:00:02.540]  菩薩姐妹讓我們聽神的道義
[00:04:19.400 --> 00:04:21.000]  無論信了主也好
[00:04:21.000 --> 00:04:22.300]  未信主也好
[00:04:22.300 --> 00:04:23.800]  無論信主也好
[00:04:23.800 --> 00:04:24.700]  不信主也好
[00:04:24.700 --> 00:04:25.500]  原來
[00:04:25.500 --> 00:04:26.000]  原來
[00:04:26.000 --> 00:04:27.300]  我們今生的生活
[00:04:27.300 --> 00:04:28.800]  原來我們今生的生活
[00:04:28.800 --> 00:04:32.300]  是和將來永恆是有緊密的聯繫的
[00:04:32.300 --> 00:04:36.800]  和將來的永恆有很大的聯繫
[00:04:36.800 --> 00:04:38.000]  你不信主的
[00:04:38.000 --> 00:04:38.900]  你不信主的
[00:04:38.900 --> 00:04:40.800]  你今生不信主
[00:04:40.800 --> 00:04:41.800]  今生不信主
[00:04:41.800 --> 00:04:43.500]  於是你的永恆呢?
[00:04:43.500 --> 00:04:44.500]  你的永恆呢?
[00:04:44.500 --> 00:04:47.000]  就在一個死亡的灼光景裏面
[00:04:47.000 --> 00:04:48.300]  就在一個死亡的灼光景裏面
[00:04:48.300 --> 00:04:49.500]  今天不是說那裏了
[00:04:49.500 --> 00:04:52.400]  如果有興趣可以看《馬太福音》24章
[00:04:52.400 --> 00:04:55.600]  如果大家有興趣可以看《馬太福音》24章
[00:04:55.600 --> 00:04:57.600]  但對於信了主的人來計
[00:04:57.600 --> 00:04:58.700]  但信了主的人來計
[00:04:58.700 --> 00:04:59.600]  我們今生
[00:04:59.600 --> 00:05:00.500]  我們今生
[00:05:00.500 --> 00:05:03.800]  其實原來是為了未來永恆去預備的
[00:05:03.800 --> 00:05:06.200]  是為了未來的永恆而預備的
[00:05:06.200 --> 00:05:07.900]  而今天我們看這段《政經》
[00:05:07.900 --> 00:05:09.000]  其實我們看這段《政經》
[00:05:09.000 --> 00:05:11.200]  其實保羅就要告訴我們
[00:05:11.200 --> 00:05:12.600]  保羅告訴我們
[00:05:12.600 --> 00:05:15.500]  我們今天要怎樣好好去預備
[00:05:15.500 --> 00:05:17.500]  我們今天要怎樣好好去預備
[00:05:17.500 --> 00:05:18.800]  保羅在這段《政經》
[00:05:18.800 --> 00:05:22.200]  在《菲勒比書》第三章十二至二十一節裏面
[00:05:22.200 --> 00:05:26.500]  在《菲利普書》三章十二到二十一節經文裏面
[00:05:26.500 --> 00:05:29.500]  非常強調預備這個功課
[00:05:29.500 --> 00:05:31.500]  非常強調預備這個功課
[00:05:31.500 --> 00:05:33.100]  因為我們的屬靈生命
[00:05:33.100 --> 00:05:34.500]  因為我們的屬靈生命
[00:05:34.500 --> 00:05:36.000]  是往著永恆去走的
[00:05:36.000 --> 00:05:36.900]  是向著永恆走
[00:05:36.900 --> 00:05:39.100]  有一個終點在裏面的
[00:05:39.100 --> 00:05:40.300]  終點在那裏面
[00:05:40.300 --> 00:05:41.500]  那個終點
[00:05:41.500 --> 00:05:42.300]  這個終點
[00:05:42.300 --> 00:05:48.100]  也是永恆生命的開始的另一個步驟的起點
[00:05:48.100 --> 00:05:50.500]  所以在保羅這裏提醒我們
[00:05:50.500 --> 00:05:51.800]  保羅這裏提醒我們
[00:05:51.800 --> 00:05:54.300]  我們究竟要怎樣去預備好呢
[00:05:54.300 --> 00:05:56.300]  我們要怎樣去預備呢
[00:05:56.300 --> 00:05:58.600]  所以在第十二至十六節裏面
[00:05:58.600 --> 00:05:59.800]  十二到十六節裏面
[00:05:59.800 --> 00:06:01.300]  教我們怎樣去預備
[00:06:01.300 --> 00:06:02.900]  教我們怎樣去預備
[00:06:02.900 --> 00:06:04.100]  怎樣去預備好呢
[00:06:04.100 --> 00:06:04.900]  怎樣去預備好呢
[00:06:04.900 --> 00:06:06.600]  我們再讀一次好不好
[00:06:06.600 --> 00:06:08.100]  看看這裏怎樣講
[00:06:08.100 --> 00:06:09.900]  我們再讀一遍
[00:06:09.900 --> 00:06:10.500]  看怎麽講
[00:06:10.500 --> 00:06:11.500]  我和大家讀出
[00:06:11.500 --> 00:06:14.800]  大家跟著看聖經就可以了
[00:06:14.800 --> 00:06:16.100]  我在這裏讀出
[00:06:16.100 --> 00:06:18.100]  大家跟著看聖經就可以了
[00:06:18.100 --> 00:06:19.000]  第十二節
[00:06:19.000 --> 00:06:20.400]  第十二節
[00:06:20.400 --> 00:06:22.700]  「這不是說我已經得著了
[00:06:22.700 --> 00:06:24.000]  已經完全了
[00:06:24.000 --> 00:06:27.200]  我乃是決力追求
[00:06:27.200 --> 00:06:28.400]  或者可以得著
[00:06:28.400 --> 00:06:32.700]  基督耶穌所以得著我的
[00:06:32.700 --> 00:06:35.200]  或亦所以我得的」
[00:06:35.200 --> 00:06:35.800]  十三節
[00:06:35.800 --> 00:06:36.500]  「弟兄們
[00:06:36.500 --> 00:06:38.900]  我不是以為自己已經得著了
[00:06:38.900 --> 00:06:39.900]  我只有一件事
[00:06:39.900 --> 00:06:42.100]  就是忘記背後努力面前
[00:06:42.100 --> 00:06:43.300]  向著標竿直跑
[00:06:43.300 --> 00:06:46.400]  值得上帝在基督耶穌裏
[00:06:46.400 --> 00:06:48.700]  從上面召我來得的獎賞
[00:06:48.700 --> 00:06:50.200]  所以我們中間
[00:06:50.200 --> 00:06:51.600]  凡是完全人
[00:06:51.600 --> 00:06:53.000]  總要存這樣的心
[00:06:53.000 --> 00:06:56.200]  若在什麽事上存別樣的心
[00:06:56.200 --> 00:07:00.200]  上帝也必以此指示你們」
[00:07:00.200 --> 00:07:00.700]  十六節
[00:07:00.700 --> 00:07:02.700]  「然而我們到了什麽地步
[00:07:02.700 --> 00:07:07.100]  就當照著什麽地步行」
[00:07:07.100 --> 00:07:08.600]  在這段聖經裏面
[00:07:08.600 --> 00:07:10.000]  在這段聖經裏面
[00:07:10.000 --> 00:07:11.200]  提醒我們一點
[00:07:11.200 --> 00:07:12.500]  提醒我們一點
[00:07:12.500 --> 00:07:14.700]  首先是我們心態上
[00:07:14.700 --> 00:07:16.100]  要怎麽樣好好地預備
[00:07:16.100 --> 00:07:20.100]  但我們生態上應該怎麽樣好好地預備
[00:07:20.100 --> 00:07:21.300]  我們做基督徒的
[00:07:21.300 --> 00:07:22.800]  我們做基督徒
[00:07:22.800 --> 00:07:24.000]  要好好地預備
[00:07:24.000 --> 00:07:25.000]  有一個正確的態度
[00:07:25.000 --> 00:07:26.300]  去面對我們今天的生活
[00:07:26.300 --> 00:07:28.400]  去預備對將來的生命
[00:07:28.400 --> 00:07:30.100]  我們要好好預備今天的生活
[00:07:30.100 --> 00:07:31.700]  去預備將來的生活
[00:07:31.700 --> 00:07:33.500]  但是一些很成熟
[00:07:33.500 --> 00:07:35.700]  或者是很誠實的基督徒
[00:07:35.700 --> 00:07:37.500]  都要很誠實地基督徒
[00:07:37.500 --> 00:07:38.900]  他們有時會說
[00:07:38.900 --> 00:07:41.200]  「啊,牧師,我們都很害怕
[00:07:41.200 --> 00:07:42.400]  不知道怎麽樣祈禱」
[00:07:42.400 --> 00:07:44.300]  「啊,牧師,我很害怕
[00:07:44.300 --> 00:07:45.200]  我不知道怎麽去祈禱」
[00:07:45.200 --> 00:07:46.400]  「所以我不敢祈禱」
[00:07:46.400 --> 00:07:47.900]  「所以我不敢祈禱」
[00:07:47.900 --> 00:07:50.000]  特別是我們弟兄姊妹
[00:07:50.000 --> 00:07:51.000]  信了主受了咒
[00:07:51.000 --> 00:07:52.100]  或者加入了教會之後
[00:07:52.100 --> 00:07:54.200]  我們通常都會找你做私事的
[00:07:54.200 --> 00:07:55.800]  「就是說我們在教會裏面
[00:07:55.800 --> 00:07:58.000]  受請的弟兄姊妹
[00:07:58.000 --> 00:08:00.200]  我們通常會找他做私事」
[00:08:00.200 --> 00:08:01.400]  做私事的時候
[00:08:01.400 --> 00:08:02.900]  就一定會有一個環節
[00:08:02.900 --> 00:08:04.200]  叫做奉獻禱告
[00:08:04.200 --> 00:08:07.400]  「做私事一定會有一個環節
[00:08:07.400 --> 00:08:08.200]  奉獻禱告」
[00:08:08.200 --> 00:08:08.800]  有些弟兄姊妹說
[00:08:08.800 --> 00:08:10.400]  「哎呀,牧師,我不敢做私事
[00:08:10.400 --> 00:08:12.500]  因為我不敢做,不懂禱告」
[00:08:12.500 --> 00:08:15.000]  「主要是牧師,我不敢做私事
[00:08:15.000 --> 00:08:17.300]  我主要是害怕禱告
[00:08:17.300 --> 00:08:18.400]  我不知道怎麽禱告」
[00:08:18.400 --> 00:08:20.200]  信徒有時見到牧者
[00:08:20.200 --> 00:08:20.800]  又會問
[00:08:20.800 --> 00:08:23.900]  「牧師,我要自首」
[00:08:23.900 --> 00:08:28.400]  「牧師,我要自首」
[00:08:28.400 --> 00:08:29.300]  「自什麽手呀你」
[00:08:29.300 --> 00:08:30.900]  「我這什麽手呀」
[00:08:30.900 --> 00:08:34.800]  「大年新年嘍嘍,自什麽手好呢」
[00:08:34.800 --> 00:08:37.400]  「哎呀,我不敢讀經呀」
[00:08:37.400 --> 00:08:40.200]  「我不敢讀經」
[00:08:40.200 --> 00:08:41.600]  「我都不知道怎麽讀」
[00:08:41.600 --> 00:08:43.800]  「我不知道怎麽去讀」
[00:08:43.800 --> 00:08:45.300]  「都不知道從何開始」
[00:08:45.300 --> 00:08:47.700]  「我不知道從何開始」
[00:08:47.700 --> 00:08:49.200]  「所以你就不要找我讀經了」
[00:08:49.200 --> 00:08:51.700]  「所以你不要找我讀經了」
[00:08:51.700 --> 00:08:53.000]  有些未信主的人
[00:08:53.000 --> 00:08:53.800]  我們傳福音的時候
[00:08:53.800 --> 00:08:55.800]  有時他們會這樣推搪我們
[00:08:55.800 --> 00:08:59.600]  「我們有時會這樣推搪我們」
[00:08:59.600 --> 00:09:00.300]  他說
[00:09:00.300 --> 00:09:01.900]  「你叫我信主呀,黃牧師」
[00:09:01.900 --> 00:09:03.800]  「黃牧師,你叫我信主」
[00:09:03.800 --> 00:09:04.800]  「沒有啦」
[00:09:04.800 --> 00:09:05.700]  「在後面啦」
[00:09:05.700 --> 00:09:08.400]  「因為我都未識全本聖經」
[00:09:08.400 --> 00:09:10.600]  「因為我沒有讀完整本聖經」
[00:09:10.600 --> 00:09:11.800]  「怎麽信得主呀」
[00:09:11.800 --> 00:09:13.100]  「怎麽能信主呢」
[00:09:13.100 --> 00:09:14.300]  「如果受浸的話呢」
[00:09:14.300 --> 00:09:15.300]  「如果受浸的話」
[00:09:15.300 --> 00:09:17.600]  「我不讀完整本聖經,我不敢受浸的」
[00:09:17.600 --> 00:09:20.200]  「因為我沒有讀完整本聖經,我不敢受浸」
[00:09:20.200 --> 00:09:22.000]  「但這些大英招媒都很誠實」
[00:09:22.000 --> 00:09:23.000]  「這些是什麽」
[00:09:23.000 --> 00:09:24.700]  「這些誠實是值得嘉許的」
[00:09:24.700 --> 00:09:26.500]  「這些誠實是值得嘉許的」
[00:09:26.500 --> 00:09:29.300]  「但是其實亦都反映到有些心態上面」
[00:09:29.300 --> 00:09:30.600]  「我們需要去調整一下」
[00:09:30.600 --> 00:09:34.200]  「就反映到有些心態上要進行調整」
[00:09:34.200 --> 00:09:36.000]  「原來我們的信主」
[00:09:36.000 --> 00:09:37.500]  「原來我們的信主」
[00:09:37.500 --> 00:09:40.600]  「今天是為未來去預備的話呢」
[00:09:40.600 --> 00:09:42.700]  「今天是為了未來去預備的話」
[00:09:42.700 --> 00:09:46.100]  「官官大人,今天就是我們學習的時間」
[00:09:46.100 --> 00:09:48.300]  「今天就是我們學習的時間」
[00:09:48.300 --> 00:09:49.700]  「一個小朋友」
[00:09:49.700 --> 00:09:51.400]  「一個小朋友」
[00:09:51.400 --> 00:09:55.500]  「怎麽成為一個將來會成為一個很出名的人」
[00:09:55.500 --> 00:09:57.400]  「將來會怎麽成為一個很出名的人」
[00:09:57.400 --> 00:09:59.100]  「怎麽成為工程師」
[00:09:59.100 --> 00:10:00.100]  「怎麽成為工程師」
[00:10:00.100 --> 00:10:02.100]  「怎麽成為會計師」
[00:10:02.100 --> 00:10:04.300]  「怎麽成為會計師」
[00:10:04.300 --> 00:10:06.100]  「不是一生出來就會做到這些東西的」
[00:10:06.100 --> 00:10:07.700]  「不是一生出來就會做到這些東西的」
[00:10:07.700 --> 00:10:09.200]  「是要預備的」
[00:10:09.200 --> 00:10:10.500]  「是要預備的」
[00:10:10.500 --> 00:10:12.500]  「上帝讓我們作為祂的兒女」
[00:10:12.500 --> 00:10:14.200]  「上帝讓我們作為祂的兒女」
[00:10:14.200 --> 00:10:16.600]  「同樣都要我們去預備的」
[00:10:16.600 --> 00:10:18.000]  「同樣都要我們去預備的」
[00:10:18.000 --> 00:10:20.200]  「不是一生出來就甚麼都懂得的」
[00:10:20.200 --> 00:10:21.600]  「不是一生出來就甚麼都懂得的」
[00:10:21.600 --> 00:10:23.100]  「保羅也明白這一點」
[00:10:23.100 --> 00:10:23.900]  「保羅也明白這一點」
[00:10:23.900 --> 00:10:25.800]  「剛才我剛剛讀完這段聖經裏面」
[00:10:25.800 --> 00:10:27.900]  「保羅一開始就說」
[00:10:27.900 --> 00:10:29.300]  「在我剛才讀的聖經裏面」
[00:10:29.300 --> 00:10:30.700]  「保羅一開始就說」
[00:10:30.700 --> 00:10:32.200]  「他連續都說」
[00:10:32.200 --> 00:10:35.800]  「我不是說我已經得著了」
[00:10:35.800 --> 00:10:38.400]  「我不是說我已經得著了」
[00:10:38.400 --> 00:10:38.900]  「有沒有留意」
[00:10:38.900 --> 00:10:40.800]  「十二和十三節開頭都這樣開始的」
[00:10:40.800 --> 00:10:44.000]  「十二和十三節開頭都這樣開始的」
[00:10:44.000 --> 00:10:45.200]  「保羅是一個甚麼人」
[00:10:45.200 --> 00:10:46.000]  「保羅是一個甚麼人」
[00:10:46.000 --> 00:10:48.300]  「保羅是一個法尼塞人」
[00:10:48.300 --> 00:10:50.300]  「保羅是一個法尼塞人」
[00:10:50.300 --> 00:10:53.100]  「是由希伯來人當中的希伯來人」
[00:10:53.100 --> 00:10:54.900]  「是希伯來人當中的希伯來人」
[00:10:54.900 --> 00:10:56.800]  「他是變亞派之派」
[00:10:56.800 --> 00:10:58.000]  「變亞派之派的人」
[00:10:58.000 --> 00:10:59.400]  「變亞派之派的人」
[00:10:59.400 --> 00:11:02.500]  「可以說是最正宗的猶太人」
[00:11:02.500 --> 00:11:04.000]  「可以說是最正宗的猶太人」
[00:11:04.000 --> 00:11:07.500]  「按照猶太律法去受割禮」
[00:11:07.500 --> 00:11:09.800]  「按照猶太律法去受割禮」
[00:11:09.800 --> 00:11:11.000]  「可以說我是最厲害的」
[00:11:11.000 --> 00:11:12.400]  「可以說我是最厲害的」
[00:11:12.400 --> 00:11:13.000]  「但是」
[00:11:13.000 --> 00:11:13.700]  「但是」
[00:11:13.700 --> 00:11:15.200]  「他竟然一開始跟」
[00:11:15.200 --> 00:11:16.900]  「菲律賓教會的信徒說」
[00:11:16.900 --> 00:11:19.500]  「我不是以為自己已經得著了」
[00:11:19.500 --> 00:11:21.600]  「結果他在菲律賓教會說」
[00:11:21.600 --> 00:11:24.000]  「我不是已經得著了」
[00:11:24.000 --> 00:11:25.400]  「我做牧者這麼多年」
[00:11:25.400 --> 00:11:26.600]  「我做牧者這麼多年」
[00:11:26.600 --> 00:11:28.100]  「去過不同的教會講道」
[00:11:28.100 --> 00:11:29.500]  「去過不同的教會講道」
[00:11:29.500 --> 00:11:30.500]  「去過不同的教會講道」
[00:11:30.500 --> 00:11:32.300]  「有很多弟兄姊妹都跟我說」
[00:11:32.300 --> 00:11:35.000]  「有很多弟兄姊妹都跟我說」
[00:11:35.000 --> 00:11:35.900]  「說牧師」
[00:11:35.900 --> 00:11:36.800]  「說牧師」
[00:11:36.800 --> 00:11:38.700]  「每次你來我們教會講道」
[00:11:38.700 --> 00:11:39.700]  「我都很開心」
[00:11:39.700 --> 00:11:41.300]  「每次你來我們教會講道」
[00:11:41.300 --> 00:11:42.100]  「我都很開心」
[00:11:42.100 --> 00:11:44.000]  「因為學到很多東西」
[00:11:44.000 --> 00:11:46.000]  「因為學到很多東西」
[00:11:46.000 --> 00:11:49.500]  「我不是想貶低其他教會」
[00:11:49.500 --> 00:11:51.400]  「我不想貶低其他教會」
[00:11:51.400 --> 00:11:52.900]  「他信徒真的這樣來跟我說」
[00:11:52.900 --> 00:11:54.100]  「不是一次、半次」
[00:11:54.100 --> 00:11:55.800]  「是經常都這樣來講道」
[00:11:55.800 --> 00:11:58.200]  「這些信徒經常跟我這樣講」
[00:11:58.200 --> 00:11:59.900]  「他說你真是好東西」
[00:11:59.900 --> 00:12:01.100]  「他說你真是很不錯」
[00:12:01.100 --> 00:12:01.900]  「我說不是」
[00:12:01.900 --> 00:12:02.500]  「我說不是」
[00:12:02.500 --> 00:12:04.900]  「我都是將我所認識的東西」
[00:12:04.900 --> 00:12:06.400]  「這一刻去告訴你們」
[00:12:06.400 --> 00:12:09.700]  「我是將我明白這一刻告訴大家」
[00:12:09.700 --> 00:12:12.200]  「我和你是一樣在學習」
[00:12:12.200 --> 00:12:14.800]  「你和我都同時在學習」
[00:12:14.800 --> 00:12:16.400]  「保羅可以誇口」
[00:12:16.400 --> 00:12:18.200]  「保羅可以誇口」
[00:12:18.200 --> 00:12:20.200]  「我做牧者不敢誇口」
[00:12:20.200 --> 00:12:22.000]  「我做牧者不敢誇口」
[00:12:22.000 --> 00:12:25.500]  「但保羅他可以誇口都不誇口」
[00:12:25.500 --> 00:12:27.800]  「保羅可以誇口他也不誇口」
[00:12:27.800 --> 00:12:29.100]  「因為更值得我們去學習」
[00:12:29.100 --> 00:12:29.700]  「為甚麼」
[00:12:29.700 --> 00:12:30.600]  「更值得我們學習」
[00:12:30.600 --> 00:12:33.500]  「因為保羅明白我們今天屬靈的生命」
[00:12:33.500 --> 00:12:35.200]  「保羅明白我們今天屬靈的生命」
[00:12:35.200 --> 00:12:37.500]  「在這裏不斷地預備學習」
[00:12:37.500 --> 00:12:39.300]  「不停地預備學習」
[00:12:39.300 --> 00:12:43.500]  「學習將來在天國那裏的生活是怎樣」
[00:12:43.500 --> 00:12:45.900]  「學習在將來天國生活是怎樣」
[00:12:45.900 --> 00:12:46.700]  「請留意」
[00:12:46.700 --> 00:12:47.200]  「請留意」
[00:12:47.200 --> 00:12:49.100]  「在天國裏面的生活」
[00:12:49.100 --> 00:12:50.400]  「在天國裏面的生活」
[00:12:50.400 --> 00:12:52.000]  「不是行為的問題」
[00:12:52.000 --> 00:12:53.000]  「不是行為的問題」
[00:12:53.000 --> 00:12:54.800]  「不是做甚麼的問題」
[00:12:54.800 --> 00:12:55.900]  「不是做甚麼的問題」
[00:12:55.900 --> 00:12:57.600]  「而是心態的問題」
[00:12:57.600 --> 00:12:59.600]  「而是心態的問題」
[00:12:59.600 --> 00:13:01.100]  「有一樣很重要的心態」
[00:13:01.100 --> 00:13:02.600]  「有一個很重要的心態」
[00:13:02.600 --> 00:13:05.000]  「要尊主為我們的主」
[00:13:05.000 --> 00:13:07.200]  「要尊主為我們的主」
[00:13:07.200 --> 00:13:08.400]  「保羅明白這一點」
[00:13:08.400 --> 00:13:09.700]  「保羅明白這一點」
[00:13:09.700 --> 00:13:11.700]  「所以他在這裏勸誡」
[00:13:11.700 --> 00:13:13.200]  「菲律賓教會的信徒」
[00:13:13.200 --> 00:13:16.300]  「所以他們在這裏勸請菲律賓教會的信徒」
[00:13:16.300 --> 00:13:18.700]  「你們要學習現在去訓練」
[00:13:18.700 --> 00:13:21.100]  「預備將來進到天國裏面」
