
[00:00:00.000 --> 00:00:03.400]  好,弟兄姐妹平安,我們再一次低頭祈禱
[00:02:26.500 --> 00:02:30.800]  第一次就是宣佈邀請同學去團契
[00:02:30.800 --> 00:02:34.900]  我第一次聽到這個字都不知道在講什麼
[00:02:35.000 --> 00:02:38.000]  「團拜」就聽過,對不對?
[00:02:38.000 --> 00:02:40.200]  團拜嘛!新年就團拜囉!
[00:02:40.200 --> 00:02:44.500]  那麼「團契」就真的不知道在講什麼
[00:02:44.500 --> 00:02:48.700]  但是現在做了基督徒這麼久
[00:02:48.700 --> 00:02:51.500]  我就發覺一件事
[00:02:51.500 --> 00:02:56.900]  很多基督徒雖然經常都用「團契」這個字
[00:02:56.900 --> 00:03:00.900]  但是他的觀念其實是「團拜」來的
[00:03:00.900 --> 00:03:02.300]  為什麼呢?
[00:03:02.400 --> 00:03:05.300]  那「團拜」是怎樣呢?你想想
[00:03:05.300 --> 00:03:08.600]  「團拜」就是一班人聚在一起
[00:03:08.600 --> 00:03:12.600]  有時候齊齊的、開開心心的
[00:03:12.600 --> 00:03:15.800]  又講又笑、吃一下東西
[00:03:15.800 --> 00:03:19.700]  不知開心的就見在一起
[00:03:19.700 --> 00:03:21.300]  不開心的你都不想去
[00:03:21.300 --> 00:03:24.000]  你都不想去那些「團拜」,對不對?
[00:03:24.000 --> 00:03:26.400]  就是這樣的啦!
[00:03:26.400 --> 00:03:28.900]  大家都是一班人聚在一起
[00:03:28.900 --> 00:03:31.500]  就是有些聯誼這樣
[00:03:31.600 --> 00:03:36.500]  那麼那個就是「團拜」囉,對不對?
[00:03:36.500 --> 00:03:39.700]  那麼所以很多人就發覺
[00:03:39.700 --> 00:03:42.700]  他用了「團契」這個字
[00:03:42.700 --> 00:03:47.300]  但是那個內容其實是「團拜」來的
[00:03:47.300 --> 00:03:49.600]  就是說都是一班人聚在一起
[00:03:49.600 --> 00:03:51.300]  開開心心見面
[00:03:51.300 --> 00:03:53.200]  很久沒見就聊聊天
[00:03:53.200 --> 00:03:55.900]  那就有些東西吃一下,對不對?
[00:03:55.900 --> 00:04:00.100]  那麼大家一起都講一些
[00:04:00.200 --> 00:04:02.400]  大家喜歡聽的說話
[00:04:02.400 --> 00:04:08.800]  那麼心情愉快就離開,對不對?
[00:04:08.800 --> 00:04:14.400]  很多人都是用「團拜」的心情和內容
[00:04:14.400 --> 00:04:16.600]  去參加「團契」的
[00:04:16.600 --> 00:04:20.800]  那麼所以今次講這個「團契」的觀念
[00:04:20.800 --> 00:04:25.400]  可能都需要給我們有些正確的提醒
[00:04:25.400 --> 00:04:27.000]  那麼「團契」這個字
[00:04:27.100 --> 00:04:30.600]  本身究竟是什麼意思呢?
[00:04:30.600 --> 00:04:32.800]  或者先講一段《聖經》
[00:04:32.800 --> 00:04:35.400]  《聖經》就在《義弗所書》第二章第十九節
[00:04:35.400 --> 00:04:38.400]  它說「你們不再作外人和客女
[00:04:38.400 --> 00:04:42.700]  是與聖徒同國是神家女的人」
[00:04:42.700 --> 00:04:48.000]  「團契」本身是一個
[00:04:48.000 --> 00:04:53.000]  「Fellowship」本身是一個很重要的觀念
[00:04:53.100 --> 00:04:59.200]  就是有些共通的東西是可以分享的
[00:04:59.200 --> 00:05:04.500]  是有共通的東西一起分享才叫做「Fellowship」的
[00:05:04.500 --> 00:05:10.100]  即是譬如在學校當中
[00:05:10.100 --> 00:05:12.600]  如果你做研究的
[00:05:12.600 --> 00:05:17.400]  都要申請一些錢來做研究
[00:05:17.500 --> 00:05:23.500]  那麼有些錢是叫做「Fellowship」「Fellowship grant」
[00:05:23.500 --> 00:05:24.700]  那麼為什麼呢?
[00:05:24.700 --> 00:05:26.200]  就是共通的錢
[00:05:26.200 --> 00:05:29.600]  或者共通一起研究這個科學的項目
[00:05:29.600 --> 00:05:31.500]  大家都是類似的課題
[00:05:31.500 --> 00:05:32.900]  有些共通的
[00:05:32.900 --> 00:05:35.100]  那麼又可以共通一下錢
[00:05:35.100 --> 00:05:37.200]  所以就申請一些「Fellowship grant」
[00:05:37.200 --> 00:05:41.500]  所以「團契」這個字本身
[00:05:41.500 --> 00:05:46.200]  是有一個很重要的元素就是共通的
[00:05:46.300 --> 00:05:47.700]  那麼在教會當中
[00:05:47.700 --> 00:05:49.600]  經常都說「團契」
[00:05:49.600 --> 00:05:55.500]  你就需要去問究竟共通什麼先?
[00:05:55.500 --> 00:05:57.000]  因為如果你沒有什麼共通的
[00:05:57.000 --> 00:05:59.800]  就是「團敗」了 是不是?
[00:05:59.800 --> 00:06:00.700]  那麼有什麼共通?
[00:06:00.700 --> 00:06:01.300]  共通什麼呢?
[00:06:01.300 --> 00:06:02.100]  這裏就說
[00:06:02.100 --> 00:06:06.300]  其實原來我們是共通了神的生命
[00:06:06.300 --> 00:06:09.700]  我們大家就成為了神的兒女
[00:06:09.700 --> 00:06:13.100]  是神為神家裏面的人
[00:06:13.200 --> 00:06:16.700]  所以在「團契」當中那個重要的元素
[00:06:16.700 --> 00:06:22.300]  就是我們是一起分享神的生命
[00:06:22.300 --> 00:06:25.900]  這個就是「團契」最重要的意思
[00:06:25.900 --> 00:06:28.400]  而在約翰一書裏就說
[00:06:28.400 --> 00:06:33.200]  他說我們是跟神的兒子相交
[00:06:33.200 --> 00:06:35.000]  「相交」的字其實也是「Fellowship」
[00:06:35.000 --> 00:06:37.900]  就是跟他一起分享神的兒子的生命
[00:06:37.900 --> 00:06:40.300]  分享給我們
[00:06:40.300 --> 00:06:41.700]  所以在「團契」當中
[00:06:41.800 --> 00:06:45.700]  那個一定是有神的生命
[00:06:45.700 --> 00:06:51.200]  是彼此分享的元素在其中
[00:06:51.200 --> 00:06:55.600]  那麼第一點你要明白
[00:06:55.600 --> 00:06:59.000]  我們基督徒的信仰
[00:06:59.000 --> 00:07:03.500]  其實不單止只是說「相信」
[00:07:03.500 --> 00:07:05.500]  「相信」就是「Believe」
[00:07:05.500 --> 00:07:08.100]  但是我們也都是歸屬就是「Belong」
[00:07:08.100 --> 00:07:10.300]  就是我們是屬於神
[00:07:10.400 --> 00:07:12.600]  在耶穌所書一章第五節說
[00:07:12.600 --> 00:07:17.200]  「神按著他自己指意所喜悅的」
[00:07:17.200 --> 00:07:21.600]  「預定我們藉著耶穌基督得兒子的名分」
[00:07:21.600 --> 00:07:24.800]  我們既然得了兒子的名分的意思
[00:07:24.800 --> 00:07:29.900]  就是說我們是被納入成為一個家庭
[00:07:29.900 --> 00:07:32.100]  被納入成為一個家庭
[00:07:32.100 --> 00:07:36.700]  這個是有那個領養的觀念的
[00:07:36.800 --> 00:07:40.700]  在希臘那個時代
[00:07:40.700 --> 00:07:47.000]  你知道有很多那些貴族
[00:07:47.000 --> 00:07:49.700]  或者有些特權的
[00:07:49.700 --> 00:07:51.600]  譬如有些希臘人
[00:07:51.600 --> 00:07:52.700]  他們是貴族來的
[00:07:52.700 --> 00:07:58.800]  但是他們的家庭有時候是沒有子女的
[00:07:58.800 --> 00:08:00.700]  或者在他的家庭裏面
[00:08:00.700 --> 00:08:03.100]  譬如可能他有些從小到大
[00:08:03.100 --> 00:08:06.500]  有些奴隸是在他的家庭出生的
[00:08:06.600 --> 00:08:09.100]  可能他的父母都是奴隸來的
[00:08:09.100 --> 00:08:10.400]  但是有些奴隸
[00:08:10.400 --> 00:08:12.900]  如果他遇到一些好的主人
[00:08:12.900 --> 00:08:16.100]  他就很欣賞那個奴隸的時候
[00:08:16.100 --> 00:08:18.900]  他們有時候是會這樣做的
[00:08:18.900 --> 00:08:21.500]  就會將那些奴隸的子女
[00:08:21.500 --> 00:08:23.200]  或者甚至是奴隸
[00:08:23.200 --> 00:08:33.300]  就是將他提升接納成為他的養子
[00:08:33.300 --> 00:08:35.400]  或者養女就少一些
[00:08:35.500 --> 00:08:36.900]  就是養子的特別是
[00:08:36.900 --> 00:08:39.800]  是有這樣的觀念的
[00:08:39.800 --> 00:08:41.400]  領養這個觀念
[00:08:41.400 --> 00:08:43.800]  而當他一個奴隸
[00:08:43.800 --> 00:08:46.800]  本來是沒有份承受這個家族的任何東西的
[00:08:46.800 --> 00:08:48.800]  當他成為了養子的時候
[00:08:48.800 --> 00:08:52.700]  其實他就可以承受這個家族的各方面
[00:08:52.700 --> 00:08:54.800]  譬如如果他是一些元老
[00:08:54.800 --> 00:08:57.600]  或者元老院的貴族那樣東西
[00:08:57.600 --> 00:08:59.000]  那麼就承受了一個
[00:08:59.000 --> 00:09:03.200]  由一個奴隸就成為了一個很尊貴的身份
[00:09:03.300 --> 00:09:08.000]  那麼這個觀念本身在基督的信仰裏面
[00:09:08.000 --> 00:09:10.800]  是非常之顯著的
[00:09:10.800 --> 00:09:12.700]  保羅是多次這樣用
[00:09:12.700 --> 00:09:16.000]  說我們是得了兒子的名份
[00:09:16.000 --> 00:09:19.900]  其實就是用這個觀念
[00:09:19.900 --> 00:09:23.400]  我們就好像本來是沒有份承受家族的
[00:09:23.400 --> 00:09:27.900]  現在我們就是有份成為
[00:09:27.900 --> 00:09:31.700]  神的家族的一部份
[00:09:31.800 --> 00:09:34.100]  而這個觀念
[00:09:34.100 --> 00:09:37.000]  如果這樣講其實大家都會明白的
[00:09:37.000 --> 00:09:42.800]  但是當你去真實地感受到那份衝擊的時候
[00:09:42.800 --> 00:09:46.800]  你就發覺這個是很不得了的事情
[00:09:46.800 --> 00:09:48.500]  我都記得有一次
[00:09:48.500 --> 00:09:52.500]  我信了耶穌都有一段時間了
[00:09:52.500 --> 00:09:55.300]  你知道信了耶穌我們都很自然
[00:09:55.300 --> 00:09:56.500]  我們禱告那樣東西
[00:09:56.500 --> 00:09:59.000]  我們稱呼我們天父
[00:09:59.000 --> 00:10:00.800]  有個爸爸
[00:10:00.900 --> 00:10:04.900]  有一次我就去參加一個聚會
[00:10:04.900 --> 00:10:10.400]  我都忘記了那個講員是什麼人
[00:10:10.400 --> 00:10:11.900]  但是他講了一個說話
[00:10:11.900 --> 00:10:14.200]  那時候在那個聚會當中
[00:10:14.200 --> 00:10:17.900]  我突然間好像當頭棒喝一樣
[00:10:17.900 --> 00:10:19.300]  他講了一個什麼說話呢
[00:10:19.300 --> 00:10:21.200]  他就說
[00:10:21.200 --> 00:10:23.800]  「弟兄姊妹你知不知道
[00:10:23.800 --> 00:10:26.000]  我們信耶穌的人
[00:10:26.000 --> 00:10:29.900]  不單止是得了一個爸爸
[00:10:30.000 --> 00:10:33.900]  我們是得了一個家庭」
[00:10:33.900 --> 00:10:34.900]  你有沒有想過
[00:10:34.900 --> 00:10:37.100]  很多時候我們是想
[00:10:37.100 --> 00:10:40.200]  我們信耶穌只是和天父
[00:10:40.200 --> 00:10:42.300]  只是和神的關係
[00:10:42.300 --> 00:10:45.000]  只有我和神
[00:10:45.000 --> 00:10:47.400]  但是其實信耶穌本身
[00:10:47.400 --> 00:10:50.000]  我們是不單止多了一個爸爸
[00:10:50.000 --> 00:10:52.700]  我們是多了一個家庭
[00:10:52.700 --> 00:10:54.500]  這個家庭的觀念
[00:10:54.500 --> 00:10:59.100]  在聖經當中是非常顯著的
[00:10:59.200 --> 00:11:02.600]  所以我們領受這個新的生命
[00:11:02.600 --> 00:11:06.300]  亦都稱為「凡接待他的就是信太明的人」
[00:11:06.300 --> 00:11:09.500]  「他就賜他們權柄作神的兒女」
[00:11:09.500 --> 00:11:11.000]  領受這個生命的時候
[00:11:11.000 --> 00:11:13.300]  就是成為神的兒女
[00:11:13.300 --> 00:11:15.400]  那你有兒女 有爸爸 有兒女
[00:11:15.400 --> 00:11:18.400]  就是一個家庭
[00:11:18.400 --> 00:11:21.500]  所以這個觀念是非常之重要
[00:11:21.500 --> 00:11:24.800]  我們憑著信
[00:11:24.900 --> 00:11:30.600]  不單止憑信去信神和神建立關係
[00:11:30.600 --> 00:11:38.300]  我們憑信也進入了一個神的家庭關係當中
[00:11:38.300 --> 00:11:39.800]  而標竿人生
[00:11:39.800 --> 00:11:43.800]  為什麼會成為第二個人
[00:11:43.800 --> 00:11:49.100]  尋找人生目標的第二個重要元素呢
[00:11:49.100 --> 00:11:53.000]  就是原來人是群體動物
[00:11:53.100 --> 00:11:57.200]  人是單是一個人
[00:11:57.200 --> 00:12:00.300]  你會感覺到不滿足的
[00:12:00.300 --> 00:12:03.800]  人有孤單的感覺是很強烈的
[00:12:03.800 --> 00:12:09.400]  我有一次看了一本小說
[00:12:09.400 --> 00:12:10.500]  那本不是小說
[00:12:10.500 --> 00:12:13.500]  那本是一本回憶錄
[00:12:13.500 --> 00:12:20.900]  那個回憶錄是講述一個非洲的部落裏面
[00:12:21.000 --> 00:12:23.900]  就是有一個小孩子
[00:12:23.900 --> 00:12:26.900]  他小時候
[00:12:26.900 --> 00:12:33.400]  有另外一個部族的人打他的村子
[00:12:33.400 --> 00:12:38.400]  殺了他的親人 父母那些
[00:12:38.400 --> 00:12:40.300]  然後也捉了他
[00:12:40.300 --> 00:12:41.400]  捉了他之後
[00:12:41.400 --> 00:12:48.900]  他由小到大就被人訓練成為兒童兵
[00:12:49.000 --> 00:12:51.300]  知道那些兒童兵
[00:12:51.300 --> 00:12:53.900]  現在打仗和以前打仗不同
[00:12:53.900 --> 00:12:55.500]  兒童都很厲害的
[00:12:55.500 --> 00:12:57.100]  因為他開槍而已
[00:12:57.100 --> 00:12:59.300]  他不需要用力和你打架
[00:12:59.300 --> 00:13:03.900]  所以就訓練了他做兒童兵
[00:13:03.900 --> 00:13:08.900]  他很明顯他原本是知道
[00:13:08.900 --> 00:13:14.900]  那些在他一起受訓練的小朋友
[00:13:15.000 --> 00:13:19.200]  不是他的家人 不是他的族人
[00:13:19.200 --> 00:13:22.900]  甚至有些是他的敵人
[00:13:22.900 --> 00:13:24.600]  這個很明顯
[00:13:24.600 --> 00:13:27.900]  因為他懂事 他知道的
[00:13:27.900 --> 00:13:31.600]  但是他說即使是這樣
[00:13:31.600 --> 00:13:33.300]  在那個過程當中
[00:13:33.300 --> 00:13:39.400]  他是感受到需要建立一些關係
[00:13:39.400 --> 00:13:44.200]  建立關係不是說利益上
[00:13:44.300 --> 00:13:49.200]  或者認識到多些人可以有什麼幫助
[00:13:49.200 --> 00:13:50.000]  其實不是的
[00:13:50.000 --> 00:13:54.500]  而是在生命的需要方面
[00:13:54.500 --> 00:13:57.200]  他感覺孤單是不行的
[00:13:57.200 --> 00:13:58.700]  他需要建立關係
[00:13:58.700 --> 00:14:00.700]  所以後來那些
[00:14:00.700 --> 00:14:03.200]  雖然那些不是他的親人
[00:14:03.200 --> 00:14:05.200]  甚至是他的敵人
[00:14:05.200 --> 00:14:08.200]  但是他也和他們建立了關係
[00:14:08.200 --> 00:14:13.200]  說到他有一次打仗的時候
[00:14:13.300 --> 00:14:16.200]  他走失了
[00:14:16.200 --> 00:14:23.200]  他自己一個人就去到原始的森林
[00:14:23.200 --> 00:14:28.200]  很長時間 差不多兩個星期
[00:14:28.200 --> 00:14:30.200]  沒有見過任何一個人
[00:14:30.200 --> 00:14:34.200]  也沒有任何和任何人接觸
[00:14:34.200 --> 00:14:36.200]  他也不會死的
[00:14:36.200 --> 00:14:38.200]  因為在那些雨林裡
[00:14:38.200 --> 00:14:40.200]  比如你要吃東西 喝水
[00:14:40.200 --> 00:14:43.200]  你可以捉動物 或者有些河流
[00:14:43.300 --> 00:14:48.200]  所以關於生命 身體的需要是完全沒有問題的
[00:14:48.200 --> 00:14:51.200]  但是他的回憶錄說到
[00:14:51.200 --> 00:14:53.200]  他說在他的人生當中
[00:14:53.200 --> 00:14:56.200]  其實他也遇到很多很悲慘的事情
[00:14:56.200 --> 00:14:59.200]  他不用悲慘一字
[00:14:59.200 --> 00:15:01.200]  他說很難受的事情
[00:15:01.200 --> 00:15:04.200]  比如他家人死 打仗
[00:15:04.200 --> 00:15:08.200]  有人死又殺人 諸如此類
[00:15:08.200 --> 00:15:13.200]  很多事情都在他活在一個很殘酷的世界當中
[00:15:13.300 --> 00:15:18.200]  有時候他和那些兒童兵一起相處
[00:15:18.200 --> 00:15:20.200]  你也不要想著很美好
[00:15:20.200 --> 00:15:23.200]  大家一起清兄道弟
[00:15:23.200 --> 00:15:26.200]  有時候又打架 什麼都有
[00:15:26.200 --> 00:15:30.200]  他活在一個很殘酷的世界當中
[00:15:30.200 --> 00:15:32.200]  但是他說到一件事
[00:15:32.200 --> 00:15:34.200]  就是在那兩個星期
[00:15:34.200 --> 00:15:36.200]  在森林當中
[00:15:36.200 --> 00:15:38.200]  什麼人都見不到的時候
[00:15:38.200 --> 00:15:40.200]  你可以想像
[00:15:40.200 --> 00:15:42.200]  對他來說應該是一個解脫
[00:15:42.300 --> 00:15:43.200]  是不是
[00:15:43.200 --> 00:15:45.200]  活在一個很殘酷的世界
[00:15:45.200 --> 00:15:49.200]  以前可能有些大人叫他去哪裡打仗
[00:15:49.200 --> 00:15:50.200]  做些什麼
[00:15:50.200 --> 00:15:53.200]  他又不得不聽的
[00:15:53.200 --> 00:15:56.200]  現在好像自由了
[00:15:56.200 --> 00:15:58.200]  一個人了
[00:15:58.200 --> 00:16:04.200]  又沒有其他很殘酷的事情在他身邊發生
[00:16:04.200 --> 00:16:07.200]  他是不是感到很釋放呢
[00:16:07.200 --> 00:16:09.200]  在他的回憶錄當中
[00:16:09.300 --> 00:16:13.200]  他說不是
[00:16:13.200 --> 00:16:17.200]  他說我前所未有的感覺到
[00:16:17.200 --> 00:16:21.200]  生命的那種孤單
[00:16:21.200 --> 00:16:24.200]  而這種孤單感
[00:16:24.200 --> 00:16:26.200]  是比沒得吃
[00:16:26.200 --> 00:16:31.200]  或者做很重的苦工
[00:16:31.200 --> 00:16:33.200]  身體受到奴役
[00:16:33.200 --> 00:16:35.200]  或者關係上被侮辱
[00:16:35.200 --> 00:16:36.200]  被人虐待
[00:16:36.200 --> 00:16:38.200]  更加難忍受
[00:16:38.300 --> 00:16:41.200]  在那兩個星期的孤單當中
[00:16:41.200 --> 00:16:44.200]  只有他一個人
[00:16:44.200 --> 00:16:49.200]  這個故事本身
[00:16:49.200 --> 00:16:52.200]  一邊看的時候
[00:16:52.200 --> 00:16:54.200]  對我來說
[00:16:54.200 --> 00:16:56.200]  從來都沒有這樣想過
[00:16:56.200 --> 00:16:57.200]  如果你想像一下
[00:16:57.200 --> 00:17:00.200]  遇到一個這樣的小孩
[00:17:00.200 --> 00:17:02.200]  有這樣的成長
[00:17:02.200 --> 00:17:06.200]  你說叫他去講人生一件
[00:17:06.300 --> 00:17:10.200]  最難忍受的一個經驗是什麼
[00:17:10.200 --> 00:17:12.200]  如果旁觀者
[00:17:12.200 --> 00:17:15.200]  可能都會想其他的
[00:17:15.200 --> 00:17:17.200]  但是對於他來說
[00:17:17.200 --> 00:17:19.200]  他就說
[00:17:19.200 --> 00:17:21.200]  就是孤單
[00:17:21.200 --> 00:17:28.200]  因為人是需要有其他人的關係
[00:17:28.200 --> 00:17:30.200]  孤單本身對他來說
[00:17:30.200 --> 00:17:31.200]  比沒得吃
[00:17:31.200 --> 00:17:32.200]  沒得睡
[00:17:32.200 --> 00:17:33.200]  做苦役
[00:17:33.200 --> 00:17:35.200]  甚至乎被人奴役
[00:17:35.300 --> 00:17:38.200]  更加難去忍受
[00:17:38.200 --> 00:17:42.200]  而我們為什麼會有
[00:17:42.200 --> 00:17:45.200]  這麼強烈的孤單感
[00:17:45.200 --> 00:17:46.200]  這個感覺呢
[00:17:46.200 --> 00:17:50.200]  就是因為神做我們
[00:17:50.200 --> 00:17:54.200]  根本就是給我們
[00:17:54.200 --> 00:17:57.200]  有這個關係上的需要
[00:17:57.200 --> 00:18:01.200]  而當信耶穌的人
[00:18:01.200 --> 00:18:05.200]  也是將我們放到一個新的關係
[00:18:05.300 --> 00:18:07.200]  的當中
[00:18:07.200 --> 00:18:10.200]  這個是絕對是
[00:18:10.200 --> 00:18:14.200]  神的救贖計劃的其中一部份
[00:18:14.200 --> 00:18:17.200]  神不單止救贖我們的
[00:18:17.200 --> 00:18:20.200]  將來有的靈魂永恆的歸宿
[00:18:20.200 --> 00:18:24.200]  神也救贖我們去進入
[00:18:24.200 --> 00:18:30.200]  一個神的家庭去建立關係
[00:18:30.200 --> 00:18:33.200]  所以既然是這樣的時候
[00:18:33.300 --> 00:18:37.200]  你就明白到原來我們
[00:18:37.200 --> 00:18:41.200]  是神的家人的時候
[00:18:41.200 --> 00:18:44.200]  你想想你參加教會的活動
[00:18:44.200 --> 00:18:47.200]  態度就會不同了
[00:18:47.200 --> 00:18:48.200]  是不是
[00:18:48.200 --> 00:18:49.200]  剛才一開始已經說了
[00:18:49.200 --> 00:18:54.200]  如果那些是沒有什麼關係的人
[00:18:54.200 --> 00:18:58.200]  那你就好像團拜一樣
[00:18:58.200 --> 00:19:01.200]  有喜歡的人就去
[00:19:01.200 --> 00:19:02.200]  有些你不喜歡的人
[00:19:02.300 --> 00:19:04.200]  那你就不去
[00:19:04.200 --> 00:19:06.200]  或者那些活動本身
[00:19:06.200 --> 00:19:08.200]  你感覺到很開心的
[00:19:08.200 --> 00:19:10.200]  心情愉快的
[00:19:10.200 --> 00:19:12.200]  那你就去
[00:19:12.200 --> 00:19:13.200]  如果有些事情
[00:19:13.200 --> 00:19:16.200]  有時候你都不太合理心水的
[00:19:16.200 --> 00:19:17.200]  那你就不參加
[00:19:17.200 --> 00:19:18.200]  消極抵制
[00:19:18.200 --> 00:19:20.200]  兩隻腳投票
[00:19:20.200 --> 00:19:22.200]  都是這樣的
[00:19:22.200 --> 00:19:26.200]  但是如果你是明白到
[00:19:26.200 --> 00:19:31.200]  教會的活動本身根本就不是這一種
[00:19:31.300 --> 00:19:35.200]  教會的活動本身其實就是一個建立
[00:19:35.200 --> 00:19:40.200]  屬靈的家庭的時候
[00:19:40.200 --> 00:19:44.200]  那你態度就不同了
[00:19:44.200 --> 00:19:46.200]  如果你想想你建立你的家庭
[00:19:46.200 --> 00:19:51.200]  有些新婚的大兄姐妹會有一個感覺
[00:19:51.200 --> 00:19:54.200]  在未結婚之前是皇帝
[00:19:54.200 --> 00:19:57.200]  就是飯又不用煮
[00:19:57.200 --> 00:19:59.200]  衣服又不用洗
[00:19:59.200 --> 00:20:01.200]  家務又不用做
[00:20:01.300 --> 00:20:03.200]  真的是嘆世界
[00:20:03.200 --> 00:20:05.200]  皇帝也一樣
[00:20:05.200 --> 00:20:07.200]  到了建立家庭
[00:20:07.200 --> 00:20:09.200]  到了建立家庭的時候
[00:20:09.200 --> 00:20:11.200]  那怎麼辦
[00:20:11.200 --> 00:20:13.200]  你的東西怎麼到處丟
[00:20:13.200 --> 00:20:17.200]  可能會被另外一個配偶叫你
[00:20:17.200 --> 00:20:18.200]  喂 收拾一下
[00:20:18.200 --> 00:20:20.200]  弄得好像垃圾缸一樣
[00:20:20.200 --> 00:20:21.200]  或者
[00:20:21.200 --> 00:20:23.200]  喂 這餐很忙
[00:20:23.200 --> 00:20:25.200]  你煮飯
[00:20:25.200 --> 00:20:29.200]  大家是需要有那個承擔在其中
[00:20:29.200 --> 00:20:31.200]  而那個承擔本身不是說
[00:20:31.300 --> 00:20:33.200]  現在糟糕了
[00:20:33.200 --> 00:20:35.200]  請了一個
[00:20:35.200 --> 00:20:37.200]  不是 結了婚
[00:20:37.200 --> 00:20:44.200]  找了一個老虎回來家裡
[00:20:44.200 --> 00:20:47.200]  什麼都操控著我叫我做
[00:20:47.200 --> 00:20:49.200]  你不是這樣看的
[00:20:49.200 --> 00:20:51.200]  因為你看你也有份的
[00:20:51.200 --> 00:20:53.200]  飯你也有得吃的
[00:20:53.200 --> 00:20:55.200]  人家沒空你也要煮的
[00:20:55.200 --> 00:21:01.200]  背後是有那個承擔在其中
[00:21:01.300 --> 00:21:06.200]  是有那個衛生和那個承擔在其中
[00:21:06.200 --> 00:21:09.200]  正正這個衛生和承擔
[00:21:09.200 --> 00:21:16.200]  正正就是家庭當中一個不能滑缺的元素
[00:21:16.200 --> 00:21:19.200]  所有的快樂家庭
[00:21:19.200 --> 00:21:22.200]  我可以告訴你
[00:21:22.200 --> 00:21:25.200]  有一個最重要的元素
[00:21:25.200 --> 00:21:30.200]  就是衛生和願意為別人犧牲的
[00:21:30.300 --> 00:21:32.200]  是真的
[00:21:32.200 --> 00:21:34.200]  所有的快樂家庭
[00:21:34.200 --> 00:21:37.200]  你看到這個都是共通的
[00:21:37.200 --> 00:21:39.200]  有個作家 名作家
[00:21:39.200 --> 00:21:41.200]  他講了一個很出名的話
[00:21:41.200 --> 00:21:48.200]  他說所有快樂的家庭都是同一個樣子
[00:21:48.200 --> 00:21:50.200]  但是所有不快樂的家庭
[00:21:50.200 --> 00:21:53.200]  就有不同程度的不快樂
[00:21:53.200 --> 00:21:56.200]  那你想想也是的
[00:21:56.200 --> 00:21:58.200]  有些不快樂的家庭
[00:21:58.200 --> 00:22:00.200]  有些不同程度的不快樂
[00:22:00.300 --> 00:22:05.200]  各方面 錢 爭拗 各樣東西
[00:22:05.200 --> 00:22:07.200]  但是快樂的家庭
[00:22:07.200 --> 00:22:09.200]  大家都是同一個樣子
[00:22:09.200 --> 00:22:11.200]  就是大家都願意衛生
[00:22:11.200 --> 00:22:12.200]  大家都願意寬恕
