
[00:00:00.000 --> 00:00:01.000]  電影節目早晨
[00:01:27.200 --> 00:01:28.280]  《真言》二十三章
[00:01:28.280 --> 00:01:30.640]  都有提到怎樣去教養孩子
[00:01:30.640 --> 00:01:33.440]  其實教會是十分重視孩子
[00:01:33.440 --> 00:01:35.360]  常常教導弟兄姊妹
[00:01:35.360 --> 00:01:37.560]  你不要建立一個基督化的家庭
[00:01:37.560 --> 00:01:41.280]  教孩子走在主的道裡面
[00:01:41.280 --> 00:01:44.720]  是關乎整個群體和神子民的未來
[00:01:44.720 --> 00:01:46.400]  甚至可以說
[00:01:46.400 --> 00:01:49.760]  教好孩子是一個社會社群的基石
[00:01:49.760 --> 00:01:52.120]  對教會而言
[00:01:52.120 --> 00:01:53.280]  有小孩子
[00:01:53.280 --> 00:01:56.960]  也代表著教會未來能夠將神的話語
[00:01:56.960 --> 00:01:58.680]  一路走下去延續下去
[00:01:58.680 --> 00:02:01.000]  都在這裡呼籲
[00:02:01.000 --> 00:02:04.440]  我們仍然是需要很多的兒童主義學導師
[00:02:04.440 --> 00:02:06.440]  不管是廣東話
[00:02:06.440 --> 00:02:07.040]  普通話
[00:02:07.040 --> 00:02:08.080]  英語都要
[00:02:08.080 --> 00:02:10.920]  特殊孩子的主義學都要
[00:02:10.920 --> 00:02:13.040]  不要等感動到了
[00:02:13.040 --> 00:02:15.120]  你願意的就可以服侍
[00:02:15.120 --> 00:02:18.400]  既然教養孩子是這麼重要的
[00:02:18.400 --> 00:02:21.280]  應該在十誡裡面會提到
[00:02:22.160 --> 00:02:24.680]  但不是,你聽到的是另一個方向
[00:02:24.680 --> 00:02:28.400]  當我們去提教養孩子和孝敬父母
[00:02:28.400 --> 00:02:30.640]  原來在神的十句話語裡面
[00:02:30.640 --> 00:02:32.600]  祂是說了孝敬父母
[00:02:32.600 --> 00:02:35.040]  一起再讀這一字的經文
[00:02:35.040 --> 00:02:35.640]  預備起
[00:02:35.640 --> 00:02:37.960]  當孝敬父母
[00:02:37.960 --> 00:02:40.720]  使你的日子在夜和華
[00:02:40.720 --> 00:02:44.960]  你神所賜你的地上得以長久
[00:02:44.960 --> 00:02:46.720]  不懂得教兒子
[00:02:46.720 --> 00:02:49.120]  一般父母都懂得將勤補拙
[00:02:49.640 --> 00:02:52.440]  起碼會上網看看資料
[00:02:52.440 --> 00:02:53.480]  去一些什麼kingdom
[00:02:53.480 --> 00:02:54.080]  什麼forum
[00:02:54.080 --> 00:02:55.840]  找人家怎麼說
[00:02:55.840 --> 00:02:57.840]  或者買書
[00:02:57.840 --> 00:03:00.080]  就算父母不主動學校
[00:03:00.080 --> 00:03:01.320]  都會有家長講座
[00:03:01.320 --> 00:03:05.520]  會幫你們學怎麼做父母
[00:03:05.520 --> 00:03:09.040]  老師校長都會逼你聽一下
[00:03:09.040 --> 00:03:10.240]  怎麼教好你的孩子
[00:03:10.240 --> 00:03:11.880]  不要什麼都交給學校
[00:03:11.880 --> 00:03:12.760]  自己要做
[00:03:12.760 --> 00:03:15.760]  如果父母自己會看書
[00:03:15.760 --> 00:03:18.840]  起碼家裡有兩三本育兒書籍
[00:03:18.840 --> 00:03:19.360]  你想想
[00:03:19.360 --> 00:03:20.440]  如果你是做父母的
[00:03:20.440 --> 00:03:21.920]  起碼有兩三本
[00:03:21.920 --> 00:03:24.760]  但是大概你不會找到
[00:03:24.760 --> 00:03:26.440]  在你家裡有一本書是
[00:03:26.440 --> 00:03:29.360]  教你怎麼孝敬父母的
[00:03:29.360 --> 00:03:32.720]  甚至走進書室
[00:03:32.720 --> 00:03:33.720]  你認為你會找到
[00:03:33.720 --> 00:03:35.240]  教養孩子的書多一點
[00:03:35.240 --> 00:03:37.840]  還是孝敬父母的書多一點
[00:03:37.840 --> 00:03:42.320]  一本起兩本子而已
[00:03:42.320 --> 00:03:43.600]  就是孝敬父母的書
[00:03:43.600 --> 00:03:46.120]  我印象當中有一本叫做
[00:03:46.120 --> 00:03:47.520]  《帶著媽媽去旅行》
[00:03:48.160 --> 00:03:50.800]  就是成年孩子怎麼跟媽媽去遊行
[00:03:50.800 --> 00:03:52.000]  就是要怎麼預備
[00:03:52.000 --> 00:03:53.400]  怎麼準備自己的心理
[00:03:53.400 --> 00:03:55.200]  還有一本叫做
[00:03:55.200 --> 00:03:56.800]  《按照聖經孝敬父母》
[00:03:56.800 --> 00:03:59.000]  不過剛剛我去書室看就沒有了
[00:03:59.000 --> 00:04:02.040]  那代表大家很懂孝敬父母嗎
[00:04:02.040 --> 00:04:03.360]  不
[00:04:03.360 --> 00:04:06.400]  只是我們以為沒什麼
[00:04:06.400 --> 00:04:07.480]  我們不理會而已
[00:04:07.480 --> 00:04:09.920]  上主講的十句話
[00:04:09.920 --> 00:04:10.760]  其中的一句就是
[00:04:10.760 --> 00:04:11.760]  當孝敬父母
[00:04:11.760 --> 00:04:15.160]  可想而知這個事情的重要程度
[00:04:15.160 --> 00:04:16.320]  是多麼高
[00:04:16.840 --> 00:04:19.400]  是超出了我們現代人常常有的想法
[00:04:19.400 --> 00:04:22.320]  十句話的頭四句是關乎
[00:04:22.320 --> 00:04:25.440]  人和神的關係和態度
[00:04:25.440 --> 00:04:26.920]  敬畏神
[00:04:26.920 --> 00:04:30.800]  然後就有五六句話
[00:04:30.800 --> 00:04:33.520]  就轉向講人和人之間的關係和態度
[00:04:33.520 --> 00:04:37.600]  而這部份的第一句是從父母開始
[00:04:37.600 --> 00:04:40.880]  是排在榜首
[00:04:40.880 --> 00:04:42.840]  為什麼
[00:04:42.840 --> 00:04:44.840]  因為不是每個人都有孩子
[00:04:45.560 --> 00:04:47.360]  也不一定每個人都有配偶
[00:04:47.360 --> 00:04:49.120]  但是每一個人都有父母
[00:04:49.120 --> 00:04:52.320]  就算你是試管嬰兒也好
[00:04:52.320 --> 00:04:53.840]  神所賜給你的生命
[00:04:53.840 --> 00:04:56.480]  都是藉由父母各自的基因組成的
[00:04:56.480 --> 00:05:00.200]  變成為今天生出你是獨特的你
[00:05:00.200 --> 00:05:04.880]  而一出世最長時間接觸的另一個人類
[00:05:04.880 --> 00:05:06.760]  多數就是自己父母
[00:05:06.760 --> 00:05:09.480]  所以是排在榜首的
[00:05:09.480 --> 00:05:11.680]  再推遠一步
[00:05:11.680 --> 00:05:14.200]  就算孤兒也有養育自己的養父養母
[00:05:15.120 --> 00:05:15.920]  監護人
[00:05:15.920 --> 00:05:19.920]  每一個人的生命的開始
[00:05:19.920 --> 00:05:21.840]  都有履行父母職責的人
[00:05:21.840 --> 00:05:24.080]  讓你可以長大成人
[00:05:24.080 --> 00:05:28.400]  所以神吩咐當孝敬父母
[00:05:28.400 --> 00:05:31.160]  於是你們在座當中做父母
[00:05:31.160 --> 00:05:32.560]  做祖父母那些就開心了
[00:05:32.560 --> 00:05:35.160]  偷偷地笑了
[00:05:35.160 --> 00:05:36.640]  今晚靈修就對著孩子說
[00:05:36.640 --> 00:05:38.560]  孝敬我
[00:05:38.560 --> 00:05:39.280]  天父說的
[00:05:39.280 --> 00:05:40.480]  對
[00:05:40.480 --> 00:05:41.840]  沒錯
[00:05:41.840 --> 00:05:44.960]  孝敬父母是小孩子
[00:05:44.960 --> 00:05:45.520]  要做的
[00:05:45.520 --> 00:05:50.920]  但是當時神藉著摩西頒布十誡的立約對象
[00:05:50.920 --> 00:05:52.920]  首先是對著一班大人
[00:05:52.920 --> 00:05:55.360]  對著那班出埃及
[00:05:55.360 --> 00:05:58.320]  帶著一家大小的成年人
[00:05:58.320 --> 00:06:02.160]  孝敬父母更加是對著一班大人說的
[00:06:02.160 --> 00:06:05.080]  對著你跟我說
[00:06:05.080 --> 00:06:07.760]  我們要明白了
[00:06:07.760 --> 00:06:11.080]  遵行了才去教自己的孩子去遵行
[00:06:12.920 --> 00:06:15.880]  換言之今天神所說的第五句話
[00:06:15.880 --> 00:06:18.680]  不是要你大人代為轉達給小孩子
[00:06:18.680 --> 00:06:19.400]  少年人知道
[00:06:19.400 --> 00:06:21.720]  而是對每一個人說
[00:06:21.720 --> 00:06:26.960]  聖經裡面說的孝敬是甚麼意思呢
[00:06:26.960 --> 00:06:29.680]  中文翻譯孝敬
[00:06:29.680 --> 00:06:34.040]  很容易將我們聯想在傳統文化所說的孝道
[00:06:34.040 --> 00:06:36.920]  很容易將這些混為一談
[00:06:36.920 --> 00:06:38.840]  我們先撇開傳統文化的東西
[00:06:38.840 --> 00:06:42.440]  當然當中有相近的
[00:06:42.440 --> 00:06:45.000]  不過重點未必一樣
[00:06:45.000 --> 00:06:48.440]  我們回到聖經那裡
[00:06:48.440 --> 00:06:52.040]  不少英文頁本就將孝敬譯為honour
[00:06:52.040 --> 00:06:54.640]  honour your father and your mother
[00:06:54.640 --> 00:06:59.840]  尊敬 尊榮 尊重
[00:06:59.840 --> 00:07:02.280]  而且在原文
[00:07:02.280 --> 00:07:07.120]  它解釋出來的意思是很有份量 很重的
[00:07:07.120 --> 00:07:08.640]  Weigh heavily upon
[00:07:08.640 --> 00:07:11.800]  這件事是很重的 很有重量的
[00:07:13.240 --> 00:07:14.840]  要將比重放在正確的位置
[00:07:14.840 --> 00:07:18.120]  神用這個表達
[00:07:18.120 --> 00:07:20.640]  你要 我喜歡的翻譯是敬重
[00:07:20.640 --> 00:07:22.280]  敬重
[00:07:22.280 --> 00:07:26.360]  顯示出人的傾向就不是敬重 是相反
[00:07:26.360 --> 00:07:28.040]  輕看
[00:07:28.040 --> 00:07:31.360]  你何時會輕看父母
[00:07:31.360 --> 00:07:32.600]  小時候就懂得
[00:07:32.600 --> 00:07:34.600]  少年人已經是這樣了
[00:07:34.600 --> 00:07:37.200]  我想起自己的少年時代
[00:07:37.200 --> 00:07:38.360]  我也很感謝我爸爸
[00:07:38.360 --> 00:07:39.440]  在我那個年代
[00:07:39.440 --> 00:07:41.760]  已經買電腦給我用
[00:07:41.760 --> 00:07:42.920]  我告訴他做功課
[00:07:42.920 --> 00:07:45.000]  其實99%都是在玩的
[00:07:45.000 --> 00:07:49.160]  到了大學時期
[00:07:49.160 --> 00:07:52.440]  開始 電腦在教會界也開始普遍應用
[00:07:52.440 --> 00:07:55.000]  我爸爸跟我說 你教我用電腦
[00:07:55.000 --> 00:07:57.560]  教我用中文打字
[00:07:57.560 --> 00:07:59.760]  想將我的講章打成中文
[00:07:59.760 --> 00:08:02.040]  打文章等等
[00:08:02.040 --> 00:08:07.440]  到今天我仍然在教爸爸怎麼用網站
[00:08:07.440 --> 00:08:08.200]  弄powerpoint
[00:08:08.200 --> 00:08:10.640]  現在不用用office了
[00:08:11.480 --> 00:08:13.240]  怎樣在zoom可以教學
[00:08:13.240 --> 00:08:16.240]  作為當時少年的我
[00:08:16.240 --> 00:08:18.200]  竟然我比我爸爸懂得多一些
[00:08:18.200 --> 00:08:20.640]  懂得多一些
[00:08:20.640 --> 00:08:25.360]  很容易就產生一種輕看的態度
[00:08:25.360 --> 00:08:28.720]  以為自己真的比爸爸媽媽厲害很多
[00:08:28.720 --> 00:08:32.880]  可以誤會了自己其他的範疇
[00:08:32.880 --> 00:08:34.320]  都不用他們指點
[00:08:34.320 --> 00:08:35.680]  輕看
[00:08:35.680 --> 00:08:37.400]  小時候就會
[00:08:37.400 --> 00:08:38.560]  你想想你的少年是不是這樣
[00:08:38.560 --> 00:08:41.200]  你一定比你父母那一代
[00:08:41.200 --> 00:08:42.080]  懂得多一些
[00:08:42.080 --> 00:08:44.720]  你的知識更新
[00:08:44.720 --> 00:08:47.240]  輕看
[00:08:47.240 --> 00:08:50.360]  輕看也可以是角色的互換
[00:08:50.360 --> 00:08:52.120]  以前靠父母
[00:08:52.120 --> 00:08:53.200]  現在父母靠你了
[00:08:53.200 --> 00:08:55.960]  以前父母賺錢養你
[00:08:55.960 --> 00:08:57.160]  現在你要給家用
[00:08:57.160 --> 00:08:59.600]  甚至你照顧他
[00:08:59.600 --> 00:09:02.080]  不知不覺間
[00:09:02.080 --> 00:09:03.560]  輕看的態度會出來
[00:09:03.560 --> 00:09:07.360]  到了父母真的退休
[00:09:07.360 --> 00:09:09.200]  或者能力衰退
[00:09:09.200 --> 00:09:11.240]  很依賴你照顧
[00:09:11.240 --> 00:09:13.240]  會不會有時候他的地位
[00:09:13.240 --> 00:09:14.120]  就在你的心目中
[00:09:14.120 --> 00:09:16.280]  很微妙地改變了
[00:09:16.280 --> 00:09:18.760]  我相信你不是不孝的
[00:09:18.760 --> 00:09:21.680]  不過正正是那個角色互換
[00:09:21.680 --> 00:09:24.880]  身份好像掉轉了
[00:09:24.880 --> 00:09:28.360]  你的心情也掉轉了
[00:09:28.360 --> 00:09:32.200]  由敬重變成輕看
[00:09:32.200 --> 00:09:34.280]  我兒子還小的時候
[00:09:34.280 --> 00:09:36.040]  就是戒片的階段
[00:09:36.040 --> 00:09:37.840]  我常常都仍然幫他換片
[00:09:37.840 --> 00:09:38.840]  帶他去廁所
[00:09:39.200 --> 00:09:40.200]  每次我幫他換片
[00:09:40.200 --> 00:09:42.240]  帶他去完廁所就跟他說
[00:09:42.240 --> 00:09:43.920]  現在我幫你換片
[00:09:43.920 --> 00:09:44.600]  日後我老的時候
[00:09:44.600 --> 00:09:45.800]  你幫我換片了
[00:09:45.800 --> 00:09:49.080]  他當然很可愛地說
[00:09:49.080 --> 00:09:50.080]  是很好的
[00:09:50.080 --> 00:09:51.680]  不過你想想
[00:09:51.680 --> 00:09:53.160]  偶然為之沒問題的
[00:09:53.160 --> 00:09:56.040]  如果天天你這樣做
[00:09:56.040 --> 00:09:57.800]  一天三次不止
[00:09:57.800 --> 00:09:59.000]  隨時有機會要換
[00:09:59.000 --> 00:10:01.360]  你就算多有孝心
[00:10:01.360 --> 00:10:05.160]  你會不會因為角色變化而輕看了
[00:10:05.160 --> 00:10:09.000]  年代無法敬重父母
[00:10:10.200 --> 00:10:12.000]  輕看還可以是什麼
[00:10:12.000 --> 00:10:13.400]  不用去藐視的
[00:10:13.400 --> 00:10:16.200]  輕看是代表在你的人生裡
[00:10:16.200 --> 00:10:18.120]  父母沒有份量
[00:10:18.120 --> 00:10:19.320]  透明
[00:10:19.320 --> 00:10:21.320]  你知道圖畫
[00:10:21.320 --> 00:10:22.920]  網上圖畫代表透明
[00:10:22.920 --> 00:10:26.440]  他們說的話
[00:10:26.440 --> 00:10:28.720]  不再入到你的耳朵
[00:10:28.720 --> 00:10:31.120]  是每個星期一起喝茶
[00:10:31.120 --> 00:10:33.200]  但你就是滾手機
[00:10:33.200 --> 00:10:34.960]  你想其他東西
[00:10:34.960 --> 00:10:35.800]  一起
[00:10:35.800 --> 00:10:37.000]  不過人在心不在
[00:10:37.000 --> 00:10:39.160]  甚至可能在你人生中
[00:10:39.160 --> 00:10:40.360]  重大的考慮裡
[00:10:40.360 --> 00:10:42.160]  父母並不是你要考慮的因素
[00:10:42.160 --> 00:10:44.840]  對於這一點
[00:10:44.840 --> 00:10:45.960]  我自己也有很多反省
[00:10:45.960 --> 00:10:46.720]  我看到這裡
[00:10:46.720 --> 00:10:49.280]  我自己中七那一年
[00:10:49.280 --> 00:10:50.960]  爸爸媽媽去澳洲木匯
[00:10:50.960 --> 00:10:53.720]  我仍然自己留在香港讀中七
[00:10:53.720 --> 00:10:55.680]  後來留在這裡讀大學
[00:10:55.680 --> 00:10:57.600]  一直到今天沒有走過
[00:10:57.600 --> 00:11:00.320]  可想而知
[00:11:00.320 --> 00:11:01.600]  由我十幾歲到今天
[00:11:01.600 --> 00:11:02.560]  很多人生的決定
[00:11:02.560 --> 00:11:03.680]  父母不在身邊
[00:11:03.680 --> 00:11:06.760]  媽媽就是自己要做很多決定
[00:11:06.760 --> 00:11:07.800]  要負很多責任
[00:11:09.560 --> 00:11:11.400]  甚至父母在這麼多年間
[00:11:11.400 --> 00:11:13.280]  一些心意我越收越慢
[00:11:13.280 --> 00:11:16.160]  早兩年香港有移民潮
[00:11:16.160 --> 00:11:17.840]  原因不用多說
[00:11:17.840 --> 00:11:18.440]  你也明白
[00:11:18.440 --> 00:11:21.600]  父母也會看到很多新聞
[00:11:21.600 --> 00:11:22.880]  看到很多資訊
[00:11:22.880 --> 00:11:23.880]  他們會擔心
[00:11:23.880 --> 00:11:25.240]  會為我和我家人擔心
[00:11:25.240 --> 00:11:28.200]  會提出我要考慮這樣考慮那樣
[00:11:28.200 --> 00:11:29.680]  說真的我不是很聽得入耳
[00:11:29.680 --> 00:11:31.400]  我不知道爸爸媽媽
[00:11:31.400 --> 00:11:32.680]  現在有沒有在網上聽到
[00:11:32.680 --> 00:11:36.120]  對不起
[00:11:36.120 --> 00:11:37.160]  真的在那時候
[00:11:37.160 --> 00:11:39.440]  我很感覺到我聽不到
[00:11:39.440 --> 00:11:41.200]  因為很清楚
[00:11:41.200 --> 00:11:43.800]  我就是要繼續做現在要做的事
[00:11:43.800 --> 00:11:45.640]  不會改變
[00:11:45.640 --> 00:11:48.960]  敬重父母是甚麼呢
[00:11:48.960 --> 00:11:50.920]  就是不要當父母透明
[00:11:50.920 --> 00:11:52.880]  所以我想心裡我要懺悔
[00:11:52.880 --> 00:11:56.920]  敬重不一定是無論怎樣都跟著做
[00:11:56.920 --> 00:11:58.760]  而是敬重你當他有道
[00:11:58.760 --> 00:12:01.840]  有道的意思就是你也會聽
[00:12:01.840 --> 00:12:04.720]  你不是跟他的要求去做
[00:12:04.720 --> 00:12:05.520]  但是你會聽
[00:12:06.120 --> 00:12:07.480]  你會接受跟他溝通
[00:12:07.480 --> 00:12:10.000]  你能夠不厭其煩
[00:12:10.000 --> 00:12:11.040]  反覆聆聽
[00:12:11.040 --> 00:12:12.280]  不當他透明
[00:12:12.280 --> 00:12:16.040]  所以我都是真的要感謝自己的父母
[00:12:16.040 --> 00:12:17.160]  他們擔心自己
[00:12:17.160 --> 00:12:19.960]  仍然努力捉住我聊天
[00:12:19.960 --> 00:12:22.120]  持續為我禱告
[00:12:22.120 --> 00:12:24.840]  頂只會敬重父母
[00:12:24.840 --> 00:12:28.440]  我們就不要當父母透明了
[00:12:28.440 --> 00:12:32.440]  在十屆的第五屆其實還有下半句
[00:12:32.440 --> 00:12:34.440]  今次我們再讀一次
[00:12:34.440 --> 00:12:36.080]  你大力點讀最後那四個字
[00:12:36.080 --> 00:12:36.960]  預備起
[00:12:36.960 --> 00:12:39.200]  當孝敬父母
[00:12:39.200 --> 00:12:41.880]  使你的日子在時和環
[00:12:41.880 --> 00:12:44.480]  你神所賜你的地上
[00:12:44.480 --> 00:12:46.520]  得以長久
[00:12:46.520 --> 00:12:48.880]  當神說到長久
[00:12:48.880 --> 00:12:51.960]  是指著一個社群能夠一路延續下去
[00:12:51.960 --> 00:12:53.360]  你很明白
[00:12:53.360 --> 00:12:54.080]  指著那塊地
[00:12:54.080 --> 00:12:54.560]  迦南地
[00:12:54.560 --> 00:12:56.520]  你可以在迦南地一路住下去
[00:12:56.520 --> 00:12:57.800]  長久不變
[00:12:57.800 --> 00:13:01.240]  意思就是你能夠安居樂業
[00:13:01.240 --> 00:13:02.640]  你的後代
[00:13:02.640 --> 00:13:04.000]  以及你的後代的後代
[00:13:04.000 --> 00:13:05.080]  一代傳一代
[00:13:05.080 --> 00:13:06.280]  在神的應許
[00:13:06.280 --> 00:13:07.720]  祝福裡面生活
[00:13:07.720 --> 00:13:10.200]  很美好的一個未來的圖畫
[00:13:10.200 --> 00:13:10.920]  是的
[00:13:10.920 --> 00:13:13.600]  如果一個社群能夠廣泛的
[00:13:13.600 --> 00:13:15.800]  去遵守上帝這個吩咐
[00:13:15.800 --> 00:13:16.400]  是很好的
[00:13:16.400 --> 00:13:17.600]  反過來
[00:13:17.600 --> 00:13:22.920]  廣泛違反上帝當孝敬父母的吩咐
[00:13:22.920 --> 00:13:24.720]  那個社群走得不遠
[00:13:24.720 --> 00:13:27.400]  你看看現在的歐美
[00:13:27.400 --> 00:13:29.120]  什麼族群的人
[00:13:29.120 --> 00:13:30.360]  最大人口增長
[00:13:30.360 --> 00:13:33.920]  肯定不是那些打破人倫
[00:13:33.920 --> 00:13:37.600]  改變家庭定義的中產進步城市精英
[00:13:37.600 --> 00:13:42.520]  是那些仍然強調家庭緊密關係
[00:13:42.520 --> 00:13:44.920]  兒女要聽從父母
[00:13:44.920 --> 00:13:49.400]  可能是南美中東北非的移民
[00:13:49.400 --> 00:13:51.280]  他們的家庭人口不斷增長
[00:13:51.280 --> 00:13:54.920]  孝敬父母
[00:13:54.920 --> 00:13:58.440]  這件事的確是幫助社群
[00:14:01.080 --> 00:14:04.280]  保羅引用孝敬父母這句經文
[00:14:04.280 --> 00:14:05.200]  在二福所書
[00:14:05.200 --> 00:14:07.120]  他也繼續說
[00:14:07.120 --> 00:14:08.560]  是讓你得福
[00:14:08.560 --> 00:14:12.080]  後面說在世長壽
[00:14:12.080 --> 00:14:15.560]  其實意思是讓你能在這一生活得圓滿
[00:14:15.560 --> 00:14:18.960]  完成無遺憾
[00:14:18.960 --> 00:14:21.960]  耶穌基督一生不長
[00:14:21.960 --> 00:14:22.680]  但祂圓滿
[00:14:22.680 --> 00:14:26.440]  可以完成無遺憾
[00:14:26.440 --> 00:14:29.840]  這其實是很多人的心願
[00:14:29.840 --> 00:14:30.840]  我們活得很長
[00:14:31.440 --> 00:14:33.960]  但不圓滿有什麼意思
[00:14:33.960 --> 00:14:38.680]  能夠長久有福份有圓滿
[00:14:38.680 --> 00:14:40.840]  是上帝喜悅的旨意
[00:14:40.840 --> 00:14:46.400]  這個吩咐就是關乎兒女的福份
[00:14:46.400 --> 00:14:50.080]  留意是作為兒女有這樣的需要
[00:14:50.080 --> 00:14:53.080]  是他們需要去敬重父母
[00:14:53.080 --> 00:14:54.440]  不是他們必須
[00:14:54.440 --> 00:14:56.880]  他們有這個需要是對他們好的意思
[00:14:58.280 --> 00:15:01.080]  孩子特別是成長中的兒童少年
[00:15:01.080 --> 00:15:02.120]  極度需要父母
[00:15:02.120 --> 00:15:05.040]  現代人都很明白的
[00:15:05.040 --> 00:15:07.160]  現代的育兒心理學
[00:15:07.160 --> 00:15:09.120]  就是知道過去有很多的世代
[00:15:09.120 --> 00:15:11.040]  不同的人因為父親的缺席
[00:15:11.040 --> 00:15:12.400]  母親的缺席
[00:15:12.400 --> 00:15:14.120]  那些孩子成長多麼困難
[00:15:14.120 --> 00:15:17.120]  長大之後仍然有很多的辛苦的地方
[00:15:17.120 --> 00:15:20.000]  所以育兒心理學極力鼓吹父母
[00:15:20.000 --> 00:15:24.240]  要好好跟他一起陪伴他成長
[00:15:25.520 --> 00:15:29.080]  所以敬重父母是孩子的需要
[00:15:29.080 --> 00:15:32.200]  如果父母不被敬重
[00:15:32.200 --> 00:15:33.480]  淪落為同輩
[00:15:33.480 --> 00:15:35.920]  彼此是對等
[00:15:35.920 --> 00:15:38.880]  你想想這個孩子不就是沒有了父母
[00:15:38.880 --> 00:15:43.000]  沒有人在家裡做父母的崗位角色
[00:15:43.000 --> 00:15:46.320]  所以各位敬重父母
[00:15:46.320 --> 00:15:48.120]  也是讓父母做回父母
[00:15:48.120 --> 00:15:53.360]  讓孩子得到他們很需要的父母的角色
[00:15:55.640 --> 00:15:58.680]  父母在兒女人生當中要引導他們
[00:15:58.680 --> 00:16:00.680]  走在真道上
[00:16:00.680 --> 00:16:04.600]  對於成年子女來說
[00:16:04.600 --> 00:16:06.760]  父母仍然是可以是你的幫助
[00:16:06.760 --> 00:16:10.080]  有時候神都會透過你的父母
[00:16:10.080 --> 00:16:12.440]  在他人生不同的歲月
[00:16:12.440 --> 00:16:15.800]  一些片段一兩句的說話
[00:16:15.800 --> 00:16:16.920]  來引領你的
[00:16:16.920 --> 00:16:21.880]  我記得自己年輕的時候工作不如意
[00:16:21.880 --> 00:16:24.480]  有一個階段不是很開心
[00:16:24.480 --> 00:16:26.400]  我就想,既然神都呼召我
[00:16:26.400 --> 00:16:29.200]  會不會提早離職快快入神學院呢
[00:16:29.200 --> 00:16:33.960]  我就把這個難題正好去探我父母
[00:16:33.960 --> 00:16:37.120]  在去一個地方的路上
[00:16:37.120 --> 00:16:38.560]  爸爸一直開車聽我去說
[00:16:38.560 --> 00:16:40.600]  我把這個掙扎告訴他
[00:16:40.600 --> 00:16:42.080]  他沒有說太多
[00:16:42.080 --> 00:16:43.800]  他只是說了幾句說話
[00:16:43.800 --> 00:16:47.080]  不要選一條易行的路
[00:16:47.080 --> 00:16:50.280]  你選一條難行的路去求問神吧
[00:16:50.280 --> 00:16:52.360]  就是這樣
[00:16:52.360 --> 00:16:55.720]  他讓我打消了當時不成熟的想法
[00:16:55.720 --> 00:17:02.360]  上主的心意是喜悅人能夠走在他的應許當中
[00:17:02.360 --> 00:17:04.880]  而上主會用你的父母
[00:17:04.880 --> 00:17:08.400]  信主或者未信主他都能夠用
[00:17:08.400 --> 00:17:10.840]  引導你走在正路上
[00:17:10.840 --> 00:17:12.320]  你小心去分辨
[00:17:12.320 --> 00:17:13.120]  小心去聽
[00:17:13.120 --> 00:17:15.600]  所以你說父母的責任不輕
[00:17:15.600 --> 00:17:16.600]  要引領孩子
[00:17:16.600 --> 00:17:19.560]  《爾忽所書》六章保羅繼續說
[00:17:19.560 --> 00:17:22.200]  做父親的你們不要激怒兒女
[00:17:22.200 --> 00:17:23.160]  而下一句
[00:17:23.160 --> 00:17:26.480]  他說「但要照著主的教導和勸誡養育他們」
[00:17:26.480 --> 00:17:27.880]  這裡有兩方面
[00:17:27.880 --> 00:17:29.600]  教導是正面的
[00:17:29.600 --> 00:17:31.720]  把正確的真理教給他們
[00:17:31.720 --> 00:17:34.080]  正確的價值觀灌輸給他們
[00:17:34.080 --> 00:17:37.400]  勸誡就是用一些斥責
[00:17:37.400 --> 00:17:38.720]  懲罰
