
[00:00:00.000 --> 00:00:06.000]  我們繼續思想《伯尼比書》第三章的訊息
[00:03:56.100 --> 00:03:58.100]  來搞擾我們的生命
[00:03:58.100 --> 00:04:01.500]  就是我們要熱愛真理
[00:04:01.500 --> 00:04:05.900]  最近認識一個姐妹
[00:04:05.900 --> 00:04:07.200]  不是我們教會的
[00:04:07.200 --> 00:04:09.400]  是另一個教會的
[00:04:09.400 --> 00:04:12.200]  有人告訴我
[00:04:12.200 --> 00:04:15.100]  一個星期有四天去參加查經
[00:04:15.100 --> 00:04:18.200]  而且每一天是兩次的查經
[00:04:18.200 --> 00:04:20.000]  不是一次
[00:04:20.000 --> 00:04:22.400]  我想我們中間很少人
[00:04:22.400 --> 00:04:25.800]  查經查得這麼密
[00:04:25.800 --> 00:04:29.200]  一個星期四天查經
[00:04:29.200 --> 00:04:32.800]  每一天是兩次的
[00:04:32.800 --> 00:04:34.800]  熱愛真理
[00:04:34.800 --> 00:04:36.500]  這個是好的
[00:04:36.500 --> 00:04:39.200]  但我們怎樣應用真理
[00:04:39.200 --> 00:04:40.600]  在我們生命裡面
[00:04:40.600 --> 00:04:44.000]  這個更加重要
[00:04:44.000 --> 00:04:45.200]  第三樣東西
[00:04:45.200 --> 00:04:48.900]  保羅在第三節的時候告訴我們
[00:04:48.900 --> 00:04:52.200]  就是我們要活在恩典之中
[00:04:52.200 --> 00:04:53.800]  由第三節開始
[00:04:53.800 --> 00:04:57.300]  保羅說他的見證
[00:04:57.300 --> 00:04:59.400]  他因為信耶穌基督
[00:04:59.400 --> 00:05:03.000]  他懂得活在恩典之中
[00:05:03.000 --> 00:05:07.000]  我想我們常常把恩典這兩個字掛在後面
[00:05:07.000 --> 00:05:08.800]  但我們不知道
[00:05:08.800 --> 00:05:11.900]  其實這個恩典是什麼
[00:05:11.900 --> 00:05:15.900]  恩典就是神給我們的禮物
[00:05:15.900 --> 00:05:19.000]  而在我們不配得有的時候
[00:05:19.000 --> 00:05:22.400]  神將他寶貴的禮物賜給我們
[00:05:22.400 --> 00:05:23.800]  最偉大的禮物
[00:05:23.800 --> 00:05:27.100]  神在我們身上賜給我們的
[00:05:27.100 --> 00:05:31.800]  就是主耶穌基督
[00:05:31.800 --> 00:05:39.700]  C.S. Lewis曾經有一次去參加一個聚會
[00:05:39.700 --> 00:05:41.200]  這個聚會他遲到
[00:05:41.200 --> 00:05:42.200]  所以問旁邊的人
[00:05:42.200 --> 00:05:44.500]  究竟我們在辯論什麼
[00:05:44.500 --> 00:05:46.000]  在討論什麼
[00:05:46.000 --> 00:05:48.200]  他說我們在討論
[00:05:48.200 --> 00:05:52.300]  基督教和其他宗教比較的時候
[00:05:52.300 --> 00:05:54.800]  我們基督教有什麼獨特的地方
[00:05:54.800 --> 00:05:57.000]  其他宗教沒有的
[00:05:57.000 --> 00:06:00.600]  有人說耶穌基督復活
[00:06:00.600 --> 00:06:06.200]  有人說神的兒子降生
[00:06:06.200 --> 00:06:08.700]  在這個世界上
[00:06:08.700 --> 00:06:11.700]  C.S. Lewis說
[00:06:11.700 --> 00:06:12.800]  這些都不是
[00:06:12.800 --> 00:06:14.100]  最重要的
[00:06:14.100 --> 00:06:16.800]  基督教和其他宗教的分別
[00:06:16.800 --> 00:06:20.600]  就是我們靠恩典來得救
[00:06:20.600 --> 00:06:24.600]  靠恩典來過生活
[00:06:24.600 --> 00:06:26.100]  其他宗教得救
[00:06:26.100 --> 00:06:27.700]  是要靠自己的努力
[00:06:27.700 --> 00:06:29.800]  去守什麼律法
[00:06:29.800 --> 00:06:34.100]  或者去做一些
[00:06:34.100 --> 00:06:36.200]  平時我們不做的事
[00:06:36.200 --> 00:06:38.000]  或者有些特別的知識
[00:06:38.000 --> 00:06:40.300]  我們需要去得著
[00:06:40.300 --> 00:06:43.500]  是這些我們自己的努力
[00:06:43.500 --> 00:06:46.200]  或者我們背景裡面有的東西
[00:06:46.200 --> 00:06:47.900]  去叫我們得救
[00:06:47.900 --> 00:06:48.900]  所以是靠自己
[00:06:48.900 --> 00:06:49.800]  靠行為
[00:06:49.800 --> 00:06:52.000]  靠自己的努力去得救
[00:06:52.000 --> 00:06:53.300]  這個不是恩典
[00:06:53.300 --> 00:06:56.300]  唯有基督教獨特的地方
[00:06:56.300 --> 00:07:01.300]  就是我們完全靠恩典來得救
[00:07:01.300 --> 00:07:02.700]  所以有經驗的人
[00:07:02.700 --> 00:07:03.700]  我們時時看到
[00:07:03.700 --> 00:07:07.300]  當他們回顧他們一生的時候
[00:07:07.300 --> 00:07:08.500]  只有兩個字
[00:07:08.500 --> 00:07:10.000]  就是恩典
[00:07:10.000 --> 00:07:14.300]  全是恩典
[00:07:14.300 --> 00:07:16.600]  我不知道你有沒有這樣的感受
[00:07:16.600 --> 00:07:20.100]  我們要靠恩典來過生活
[00:07:20.100 --> 00:07:23.000]  我們看保羅的見證的時候
[00:07:23.000 --> 00:07:26.600]  第三節我們看到
[00:07:26.600 --> 00:07:31.900]  保羅講到他得了救恩
[00:07:31.900 --> 00:07:38.900]  其實保羅講到他得了的救恩
[00:07:38.900 --> 00:07:43.000]  是有三個時間式的
[00:07:43.000 --> 00:07:45.400]  第一個時間式是過去
[00:07:45.400 --> 00:07:47.400]  第二個是現在
[00:07:47.400 --> 00:07:49.300]  第三個是將來
[00:07:49.300 --> 00:07:52.000]  所以救恩不是一點
[00:07:52.000 --> 00:07:56.200]  救恩是一條線
[00:07:56.200 --> 00:08:00.300]  在我們人生裡面是一個過程
[00:08:00.300 --> 00:08:03.600]  直到我們回到天父那裡
[00:08:03.600 --> 00:08:07.100]  來跟天父永遠在一起
[00:08:07.100 --> 00:08:09.300]  所以得救有過去的
[00:08:09.300 --> 00:08:12.100]  保羅在第一至十一節講到
[00:08:12.100 --> 00:08:14.600]  得救的過去
[00:08:14.600 --> 00:08:16.300]  過去式的得救
[00:08:16.300 --> 00:08:22.700]  因為在你身上就是你那天缺志信耶穌的時候
[00:08:22.700 --> 00:08:24.100]  在那裡一點
[00:08:24.100 --> 00:08:25.800]  你生命裡一點
[00:08:25.800 --> 00:08:28.600]  你是得救的
[00:08:28.600 --> 00:08:32.200]  但得救不停留在那裡
[00:08:32.200 --> 00:08:33.600]  我們蒙恩得救之後
[00:08:33.600 --> 00:08:35.100]  我們還要犯罪
[00:08:35.100 --> 00:08:39.100]  我們還有很多的軟弱
[00:08:39.100 --> 00:08:45.000]  耶穌基督差遣聖靈來到我們的生命裡面
[00:08:45.000 --> 00:08:49.200]  教導幫助我們脫離罪惡
[00:08:49.200 --> 00:08:53.800]  這個是現在式的救恩
[00:08:53.800 --> 00:08:56.600]  神不斷地拯救我們
[00:08:56.600 --> 00:09:00.400]  脫離罪惡的困擾
[00:09:00.400 --> 00:09:03.000]  然後將來式的救恩就是
[00:09:03.000 --> 00:09:07.200]  有一天我們見主面的時候
[00:09:07.200 --> 00:09:10.500]  我們的身體復活
[00:09:10.500 --> 00:09:15.200]  神要賜我們一個榮耀的身體
[00:09:15.200 --> 00:09:21.900]  全人的進入永恆的天堂裡面去
[00:09:21.900 --> 00:09:25.300]  這個是將來得榮耀的時候
[00:09:25.300 --> 00:09:26.600]  你的身體會改變
[00:09:26.600 --> 00:09:28.900]  保羅告訴我們
[00:09:28.900 --> 00:09:31.600]  得了一個榮耀的身體
[00:09:31.600 --> 00:09:33.800]  進入永恆裡面
[00:09:33.800 --> 00:09:36.900]  跟耶穌基督跟天父永遠在一起
[00:09:36.900 --> 00:09:39.600]  這個是將來式的救恩
[00:09:39.600 --> 00:09:42.700]  全人的得著榮耀
[00:09:42.700 --> 00:09:45.900]  所以得救有過去、有現在、有未來
[00:09:45.900 --> 00:09:47.700]  保羅在這張聖經裡面
[00:09:47.700 --> 00:09:51.300]  很清楚地讓我們知道
[00:09:51.300 --> 00:09:52.900]  他得了救恩的過去
[00:09:52.900 --> 00:09:55.500]  他得了救恩的現在
[00:09:55.500 --> 00:09:59.700]  然後將來會是怎樣的
[00:09:59.700 --> 00:10:04.900]  有一次英國有一個神學家去搭火車
[00:10:04.900 --> 00:10:05.700]  去搭火車
[00:10:05.700 --> 00:10:08.700]  火車站那裡有一個很熱心的姐妹
[00:10:08.700 --> 00:10:11.500]  不認識這個神學家的
[00:10:11.500 --> 00:10:14.100]  在火車站派燈單張
[00:10:14.100 --> 00:10:18.400]  她就問這個神學家
[00:10:18.400 --> 00:10:19.600]  她說你得救了沒有
[00:10:19.600 --> 00:10:21.200]  派一張單張給他
[00:10:21.200 --> 00:10:23.400]  這個神學家就疑惑
[00:10:23.400 --> 00:10:25.400]  我不知道怎樣回答他
[00:10:25.400 --> 00:10:28.100]  為什麼他疑惑不知道怎樣回答他
[00:10:28.100 --> 00:10:30.500]  因為他作為一個神學家
[00:10:30.500 --> 00:10:31.900]  他認識聖經
[00:10:31.900 --> 00:10:35.300]  認識神學的觀念裡面
[00:10:35.300 --> 00:10:36.900]  他又不可以只是回答
[00:10:36.900 --> 00:10:38.900]  我已經得救
[00:10:38.900 --> 00:10:41.100]  所以他告訴那個女士
[00:10:41.100 --> 00:10:42.500]  他說我已經得救
[00:10:42.500 --> 00:10:44.300]  我是正在得救
[00:10:44.300 --> 00:10:46.500]  我將來又要得救
[00:10:46.500 --> 00:10:51.300]  我想反而這個派單張女士莫名其妙
[00:10:51.300 --> 00:10:53.000]  不知道他在說什麼
[00:10:53.000 --> 00:10:56.500]  其實聖經裡面是講到救恩
[00:10:56.500 --> 00:10:57.700]  是一個過程
[00:10:57.700 --> 00:11:01.000]  我們生命裡面的一個過程
[00:11:01.000 --> 00:11:05.800]  保羅講到他過去認識的救恩的時候
[00:11:05.800 --> 00:11:08.600]  第三節怎樣說呢
[00:11:08.600 --> 00:11:13.700]  因為真受割禮的乃是我們借以神的靈敬拜
[00:11:13.700 --> 00:11:19.200]  在基督耶穌裡跨考不靠著肉體的
[00:11:19.200 --> 00:11:21.500]  其實保羅這次聖經是講到
[00:11:21.500 --> 00:11:26.200]  信應上面講到割禮的問題
[00:11:26.200 --> 00:11:30.900]  他說救約的人他們受的割禮
[00:11:30.900 --> 00:11:34.200]  只是象徵那個真正的割禮
[00:11:34.200 --> 00:11:36.500]  耶穌基督帶來給我們的
[00:11:36.500 --> 00:11:42.900]  真正的割禮是心靈裡面的割禮
[00:11:42.900 --> 00:11:45.800]  割禮象徵我們脫離罪
[00:11:45.800 --> 00:11:51.100]  我們進入神的約裡面
[00:11:51.100 --> 00:11:54.500]  神教導阿瑪拉罕
[00:11:54.500 --> 00:11:59.400]  在他的家族裡面舉行割禮
[00:11:59.400 --> 00:12:01.600]  為了將他們分別為聖
[00:12:01.600 --> 00:12:04.400]  再將他們歸還給神
[00:12:04.400 --> 00:12:07.500]  在新約裡面保羅告訴我們
[00:12:07.500 --> 00:12:10.600]  這個割禮並不是重要的
[00:12:10.600 --> 00:12:16.000]  最重要的是心靈裡面的割禮
[00:12:16.000 --> 00:12:21.000]  他說乃是我們借以神的靈敬拜
[00:12:21.000 --> 00:12:24.800]  這個真受割禮重生得救的人
[00:12:24.800 --> 00:12:28.600]  是以神的靈敬拜
[00:12:28.600 --> 00:12:36.900]  就好像在新約裡面耶穌基督教導我們
[00:12:36.900 --> 00:12:38.800]  約翰四章二十三節
[00:12:38.800 --> 00:12:40.900]  事後將到現在就是了
[00:12:40.900 --> 00:12:42.800]  那真正拜父的
[00:12:42.800 --> 00:12:46.300]  要用心靈和誠實拜他
[00:12:46.300 --> 00:12:51.000]  因為這樣的人
[00:12:51.000 --> 00:12:54.700]  是負要這樣的人拜他
[00:12:54.700 --> 00:12:57.200]  因為負要這樣的人拜他
[00:12:57.200 --> 00:13:00.200]  其實應該翻譯得好一點
[00:13:00.200 --> 00:13:06.800]  因為神正在尋找這樣的人去拜他
[00:13:06.800 --> 00:13:07.900]  所以每一個時代
[00:13:07.900 --> 00:13:09.900]  在今天我們時代都是這樣
[00:13:09.900 --> 00:13:12.100]  神在你中間找一些
[00:13:12.100 --> 00:13:16.800]  真正用心靈去敬拜他的人
[00:13:16.800 --> 00:13:20.800]  心靈誠實敬拜神的人
[00:13:20.800 --> 00:13:23.300]  這樣的敬拜才能討神喜悅
[00:13:23.300 --> 00:13:29.100]  不是說你去到崇拜隨會那裡
[00:13:29.100 --> 00:13:31.000]  你的腦子去了別處
[00:13:31.000 --> 00:13:40.300]  但你仍然坐著經歷我們敬拜的程序
[00:13:40.300 --> 00:13:43.900]  回家就覺得你已經敬拜了
[00:13:43.900 --> 00:13:49.900]  這是在禮儀上我們經歷的敬拜
[00:13:49.900 --> 00:13:53.500]  有人可以坐在那裡睡覺
[00:13:53.500 --> 00:13:58.500]  醒來就覺得他已經敬拜了神
[00:13:58.500 --> 00:14:00.200]  耶穌說不是這樣
[00:14:00.200 --> 00:14:05.300]  真正的敬拜是以心靈誠實敬拜神
[00:14:05.300 --> 00:14:10.500]  這是真正重生得救的人第一個記號
[00:14:10.500 --> 00:14:16.200]  就是我們用心靈誠實去真正敬拜神
[00:14:16.200 --> 00:14:19.200]  我們來到這個地方是透過詩歌
[00:14:19.200 --> 00:14:22.000]  透過我們的講道
[00:14:22.000 --> 00:14:28.400]  讓你在心靈裡面去遇見我們的主
[00:14:28.400 --> 00:14:33.100]  在心靈裡面去經歷我們的主的實在
[00:14:33.100 --> 00:14:36.800]  這樣你坐在這裡才有意思
[00:14:36.800 --> 00:14:39.500]  不是說你經過那一天的禮儀
[00:14:39.500 --> 00:14:41.500]  你回去的時候
[00:14:41.500 --> 00:14:42.400]  你就很舒服
[00:14:42.400 --> 00:14:43.400]  我已經敬拜了
[00:14:43.400 --> 00:14:50.000]  其實沒有的,自己騙自己的
[00:14:50.000 --> 00:14:52.000]  這是第一個記號
[00:14:52.000 --> 00:14:53.400]  基督徒第一個記號
[00:14:53.400 --> 00:14:56.000]  就是我們用心靈誠實敬拜
[00:14:56.000 --> 00:14:59.600]  不是單單禮儀
[00:14:59.600 --> 00:15:02.800]  有些教派告訴我們
[00:15:02.800 --> 00:15:04.200]  你什麼時候重生得救呢?
[00:15:04.200 --> 00:15:09.000]  就是你經過水禮的時候
[00:15:09.000 --> 00:15:11.300]  你受浸的時候
[00:15:11.300 --> 00:15:15.200]  那個浸禮叫你得救
[00:15:15.200 --> 00:15:17.100]  聖經不是這樣教導
[00:15:17.100 --> 00:15:20.700]  浸禮只是象徵式的一個禮儀
[00:15:20.700 --> 00:15:27.800]  讓我們知道我們已經重生得救
[00:15:27.800 --> 00:15:31.800]  不是那個水下去的時候浸一浸
[00:15:31.800 --> 00:15:33.900]  你就有新的生命
[00:15:33.900 --> 00:15:35.700]  不是
[00:15:35.700 --> 00:15:36.700]  我們不是這麼相信
[00:15:36.700 --> 00:15:39.400]  聖經不是這樣教導
[00:15:39.400 --> 00:15:41.400]  它只是一個禮儀
[00:15:41.400 --> 00:15:43.500]  所以你們坐在這個地方
[00:15:43.500 --> 00:15:50.500]  我們都有很多唱詩、祈禱、奉獻、報告等等
[00:15:50.500 --> 00:15:52.800]  不是說你經過這一切
[00:15:52.800 --> 00:15:54.500]  你就已經敬拜了神
[00:15:54.500 --> 00:15:56.700]  而是你的心靈在這個地方
[00:15:56.700 --> 00:15:59.300]  真是遇見我們的主
[00:15:59.300 --> 00:16:02.500]  經歷我們的主的實在
[00:16:02.500 --> 00:16:04.600]  那個才是真正的敬拜
[00:16:04.600 --> 00:16:06.900]  乃至我們是以神的靈敬拜
[00:16:06.900 --> 00:16:13.700]  第二,在基督耶穌裡跨口
[00:16:13.700 --> 00:16:16.100]  因為真正基督徒
[00:16:16.100 --> 00:16:27.500]  第二個特徵就是我們以耶穌基督跨口
[00:16:27.500 --> 00:16:29.500]  以耶穌基督跨口的意思是什麼呢?
[00:16:29.500 --> 00:16:33.100]  就是以耶穌基督為榮
[00:16:33.100 --> 00:16:35.300]  那你以什麼為榮呢?
[00:16:35.300 --> 00:16:37.400]  我有兩個博士學位
[00:16:37.400 --> 00:16:42.500]  我有億萬財富在銀行那一處
[00:16:42.500 --> 00:16:44.900]  我們以這些為跨口
[00:16:44.900 --> 00:16:47.500]  以這些為榮
[00:16:47.500 --> 00:16:50.600]  但是保羅信了主之後
[00:16:50.600 --> 00:16:54.100]  他是懂得怎樣以基督跨口
[00:16:54.100 --> 00:16:56.900]  就是以耶穌基督為榮
[00:16:56.900 --> 00:17:04.100]  今天不是很多人懂得以耶穌基督為榮
[00:17:04.100 --> 00:17:07.400]  有不少弟兄姊妹
[00:17:07.400 --> 00:17:11.500]  在公司裡工作十年二十年三十年
[00:17:11.500 --> 00:17:15.200]  但是沒有人在這三十年裡
[00:17:15.200 --> 00:17:19.100]  知道他是基督徒
[00:17:19.100 --> 00:17:23.600]  我們不敢讓人知道我們是基督徒
[00:17:23.600 --> 00:17:25.000]  怕別人笑我們
[00:17:25.000 --> 00:17:27.000]  怕別人說我們老套
[00:17:27.000 --> 00:17:32.000]  怕別人說我們已經落後
[00:17:32.000 --> 00:17:33.600]  追不上時代
[00:17:33.600 --> 00:17:37.000]  還是信耶穌的
[00:17:37.000 --> 00:17:38.200]  我們怕這些
[00:17:38.200 --> 00:17:41.500]  所以我們隱藏我們的身份
[00:17:41.500 --> 00:17:43.200]  沒有人知道我們是基督徒
[00:17:43.200 --> 00:17:45.200]  跟未信的人吃飯的時候
[00:17:45.200 --> 00:17:49.600]  我們不敢祈禱、謝罰
[00:17:49.600 --> 00:17:52.700]  因為怕別人知道我們是基督徒
[00:17:52.700 --> 00:17:56.500]  我們不以耶穌基督為榮
[00:17:56.500 --> 00:17:58.100]  很可惜,是不是?
[00:17:58.100 --> 00:18:00.200]  所以有時候在電視上
[00:18:00.200 --> 00:18:02.200]  某些藝人得獎什麼的
[00:18:02.200 --> 00:18:04.200]  第一句就是感謝主
[00:18:04.200 --> 00:18:06.200]  我們很感恩
[00:18:06.200 --> 00:18:08.700]  他都能在眾人面前
[00:18:08.700 --> 00:18:12.900]  承認他自己的身份
[00:18:12.900 --> 00:18:15.900]  我們覺得這些是美好的事
[00:18:15.900 --> 00:18:20.200]  我們有沒有以耶穌基督為榮呢?
[00:18:20.200 --> 00:18:21.700]  在這個世界上
[00:18:21.700 --> 00:18:24.900]  有沒有為主作見證呢?
[00:18:24.900 --> 00:18:27.600]  最近有一齣電影我沒看
[00:18:27.600 --> 00:18:28.800]  有人告訴我
[00:18:28.800 --> 00:18:30.600]  是基督徒值得去看的
[00:18:30.600 --> 00:18:34.200]  就是《貢居靈》
[00:18:34.200 --> 00:18:37.700]  是講到第二次世界大戰
[00:18:37.700 --> 00:18:42.400]  美國士兵在跟日本人打仗的時候
[00:18:42.400 --> 00:18:45.400]  一場很慘烈的戰爭
[00:18:45.400 --> 00:18:46.800]  死傷很多
[00:18:46.800 --> 00:18:52.300]  第一個很突出的士兵
[00:18:52.300 --> 00:18:54.800]  這個士兵去當兵
[00:18:54.800 --> 00:18:57.800]  但是他的信仰告訴他
[00:18:57.800 --> 00:18:59.000]  不應該打仗
[00:18:59.000 --> 00:19:00.200]  不應該拿槍的
[00:19:00.200 --> 00:19:01.600]  不應該拿武器的
[00:19:01.600 --> 00:19:03.600]  你上前線打仗
[00:19:03.600 --> 00:19:06.300]  又不拿武器
[00:19:06.300 --> 00:19:07.900]  那怎麼打仗呢?
[00:19:07.900 --> 00:19:09.900]  人們就笑他、罵他
[00:19:09.900 --> 00:19:13.300]  但是他仍然堅持
[00:19:13.300 --> 00:19:17.100]  他是一個相信和平的人
[00:19:17.100 --> 00:19:18.200]  所以他要去打仗
[00:19:18.200 --> 00:19:20.800]  不拿槍、炮
[00:19:20.800 --> 00:19:22.100]  怎麼打仗呢?
[00:19:22.100 --> 00:19:25.400]  他要做一個醫護人員
[00:19:25.400 --> 00:19:28.900]  上前線幫助需要的士兵
[00:19:28.900 --> 00:19:30.900]  很多人都笑他
[00:19:30.900 --> 00:19:34.800]  跟他一起當兵的
[00:19:34.800 --> 00:19:36.400]  罵他、笑他
[00:19:36.400 --> 00:19:40.300]  但是他仍然捧著聖經
[00:19:40.300 --> 00:19:42.300]  是真實的事情
[00:19:42.300 --> 00:19:44.400]  他上上的禱告
[00:19:44.400 --> 00:19:45.900]  去到前線那裡
[00:19:45.900 --> 00:19:50.300]  美國士兵有很多的損傷
[00:19:50.300 --> 00:19:52.800]  他自己一個人
[00:19:52.800 --> 00:19:56.500]  在美國很多的士兵在前線
[00:19:56.500 --> 00:19:58.100]  傷亡的時候
[00:19:58.100 --> 00:20:01.600]  他救了75個人
[00:20:01.600 --> 00:20:04.700]  在傷亡的前線回來後方
[00:20:04.700 --> 00:20:06.300]  75個人
[00:20:06.300 --> 00:20:09.700]  他每一個人上前線去救的時候
[00:20:09.700 --> 00:20:12.400]  他是經過祈禱的
[00:20:12.400 --> 00:20:14.800]  祈禱求神幫助他
[00:20:14.800 --> 00:20:18.600]  能夠救多一個士兵
[00:20:18.600 --> 00:20:21.300]  所以戰爭結束的時候
[00:20:21.300 --> 00:20:24.200]  美國給他一個獎章
[00:20:24.200 --> 00:20:27.300]  是很值得的
[00:20:27.300 --> 00:20:29.300]  跟他一起打仗的人
[00:20:29.300 --> 00:20:31.400]  不敢再笑他
[00:20:31.400 --> 00:20:32.900]  不敢再笑他讀聖經
[00:20:32.900 --> 00:20:37.900]  不敢再笑他
[00:20:37.900 --> 00:20:41.700]  沒有拿兵器上前線
[00:20:41.700 --> 00:20:44.200]  可能他的信仰
[00:20:44.200 --> 00:20:46.300]  不是完全跟我們一樣
[00:20:46.300 --> 00:20:47.900]  但是最低限度
[00:20:47.900 --> 00:20:50.800]  他是一個敬虔愛神的人
[00:20:50.800 --> 00:20:53.300]  在他的信仰裡面
[00:20:53.300 --> 00:20:58.700]  時時讀聖經,捧著聖經上戰場
[00:20:58.700 --> 00:21:04.800]  是靠祈禱打贏那場仗
[00:21:04.800 --> 00:21:07.800]  這個人在士兵中間
[00:21:07.800 --> 00:21:08.800]  雖然被人笑
[00:21:08.800 --> 00:21:12.100]  但是以耶穌基督為榮
[00:21:12.100 --> 00:21:13.700]  以耶穌基督誇口
[00:21:13.700 --> 00:21:16.300]  這是基督徒第二個記號
[00:21:16.300 --> 00:21:19.000]  重申特教的人第三個記號是什麼呢?
[00:21:19.000 --> 00:21:20.500]  不靠著肉體
