
[00:00:00.000 --> 00:00:02.000]  你吃飯了嗎?
[00:01:58.000 --> 00:02:00.000]  那好吧,捱下義氣
[00:02:00.000 --> 00:02:02.000]  就吃了她一隻蛋
[00:02:02.000 --> 00:02:05.000]  喝了她起碼三口奶茶
[00:02:05.000 --> 00:02:07.000]  就吃了兩餐
[00:02:07.000 --> 00:02:09.000]  是不是很豐富呢
[00:02:09.000 --> 00:02:12.000]  弟兄姊妹,我們在生活裡離不開食物
[00:02:12.000 --> 00:02:15.000]  離不開我們日常的飲食
[00:02:15.000 --> 00:02:18.000]  這是我們生活很重要的一部分
[00:02:18.000 --> 00:02:24.000]  弟兄姊妹的自慰教導是怎樣呢
[00:02:24.000 --> 00:02:27.000]  在我們華人社會
[00:02:27.000 --> 00:02:29.000]  我們中國人說什麼
[00:02:29.000 --> 00:02:33.000]  民以食為天
[00:02:33.000 --> 00:02:36.000]  有些人說民以食為仙
[00:02:36.000 --> 00:02:39.000]  仙的意思是很高的優先次序
[00:02:39.000 --> 00:02:43.000]  但說得更大一點就是民以食為天
[00:02:43.000 --> 00:02:47.000]  甚至飲食還要大過天
[00:02:47.000 --> 00:02:50.000]  這是我們華人文化中
[00:02:50.000 --> 00:02:54.000]  對食物著重的誇張表達
[00:02:54.000 --> 00:02:57.000]  弟兄姊妹,當我們生命的必需
[00:02:57.000 --> 00:02:59.000]  我們每天都要吃東西
[00:02:59.000 --> 00:03:01.000]  如果我們不喝水
[00:03:01.000 --> 00:03:03.000]  可能三天就再見了
[00:03:03.000 --> 00:03:05.000]  不吃東西可以久一點
[00:03:05.000 --> 00:03:08.000]  但基本上我們都要吃
[00:03:08.000 --> 00:03:11.000]  弟兄姊妹,你怎樣吃東西呢
[00:03:11.000 --> 00:03:13.000]  你怎樣看待在生命中
[00:03:13.000 --> 00:03:16.000]  食物對你的重要性
[00:03:16.000 --> 00:03:19.000]  我們先看第一段
[00:03:19.000 --> 00:03:23.000]  原來我們在人生中都很勞苦
[00:03:23.000 --> 00:03:27.000]  聖經這一段告訴我們
[00:03:27.000 --> 00:03:29.000]  勞力的人為自己勞力
[00:03:29.000 --> 00:03:31.000]  因為他的口福摧逼他
[00:03:31.000 --> 00:03:33.000]  然後聖經又說
[00:03:33.000 --> 00:03:35.000]  你不要貪睡
[00:03:35.000 --> 00:03:39.000]  你貪睡不工作就會窮
[00:03:39.000 --> 00:03:41.000]  你的眼睛要睜開去工作
[00:03:41.000 --> 00:03:44.000]  那你就可以飽了
[00:03:44.000 --> 00:03:47.000]  口福怎樣摧逼你
[00:03:47.000 --> 00:03:50.000]  因為我一早吃早餐
[00:03:50.000 --> 00:03:52.000]  今天吃多了,吃了兩餐
[00:03:52.000 --> 00:03:55.000]  但如果我吃一餐的時候
[00:03:55.000 --> 00:03:57.000]  因為我六點多就吃
[00:03:57.000 --> 00:03:59.000]  去到大概這個時間
[00:03:59.000 --> 00:04:01.000]  我坐著不用講道
[00:04:01.000 --> 00:04:03.000]  肚子就響了
[00:04:03.000 --> 00:04:05.000]  你有沒有發覺
[00:04:05.000 --> 00:04:07.000]  牧師講道講得久
[00:04:07.000 --> 00:04:09.000]  你的肚子會打鼓
[00:04:09.000 --> 00:04:11.000]  沒有?沒試過?
[00:04:11.000 --> 00:04:14.000]  你試試一朝不吃東西
[00:04:14.000 --> 00:04:16.000]  會響的
[00:04:16.000 --> 00:04:18.000]  有少少尷尬
[00:04:18.000 --> 00:04:20.000]  特別腸胃特別發達
[00:04:20.000 --> 00:04:22.000]  消化力特別強
[00:04:22.000 --> 00:04:24.000]  很快就響了
[00:04:24.000 --> 00:04:25.000]  聖經這裡說
[00:04:25.000 --> 00:04:27.000]  口福的摧逼我們要工作
[00:04:27.000 --> 00:04:29.000]  要工作,要找東西吃
[00:04:29.000 --> 00:04:34.000]  創世紀第三章
[00:04:34.000 --> 00:04:37.000]  神怎樣跟阿當講呢
[00:04:37.000 --> 00:04:40.000]  他說既然你聽你老婆的話
[00:04:40.000 --> 00:04:41.000]  不聽我的話
[00:04:41.000 --> 00:04:43.000]  你吃樹上的果子
[00:04:43.000 --> 00:04:45.000]  我吩咐你不要吃
[00:04:45.000 --> 00:04:46.000]  但你又吃
[00:04:46.000 --> 00:04:47.000]  土地的緣故
[00:04:47.000 --> 00:04:49.000]  要因著這樣的情況受咒咒
[00:04:49.000 --> 00:04:52.000]  你要一輩子去工作
[00:04:52.000 --> 00:04:54.000]  你才可以吃到
[00:04:54.000 --> 00:04:57.000]  土地上所出產的
[00:04:57.000 --> 00:05:00.000]  土地會跟你作對
[00:05:00.000 --> 00:05:03.000]  又要生擇泥又要生荊棘
[00:05:03.000 --> 00:05:05.000]  你要去打理它
[00:05:05.000 --> 00:05:07.000]  你要去整理它
[00:05:07.000 --> 00:05:11.000]  土地才可以有五穀蔬菜
[00:05:11.000 --> 00:05:15.000]  你要汗流滿面
[00:05:15.000 --> 00:05:18.000]  才可以有食物可以吃
[00:05:18.000 --> 00:05:22.000]  直到你歸了土地
[00:05:22.000 --> 00:05:23.000]  即是怎樣
[00:05:23.000 --> 00:05:26.000]  拜拜見天父的面
[00:05:26.000 --> 00:05:31.000]  人一生都要很勞苦地去工作
[00:05:31.000 --> 00:05:34.000]  才可以得著食物
[00:05:34.000 --> 00:05:37.000]  所以弟兄姊妹,今天在我們的生活中
[00:05:37.000 --> 00:05:43.000]  食物,飲食跟我們的工作有一個很直接的關係
[00:05:43.000 --> 00:05:47.000]  所以在工作中面對一些處境
[00:05:47.000 --> 00:05:48.000]  我們都是說
[00:05:48.000 --> 00:05:49.000]  搵兩餐而已
[00:05:49.000 --> 00:05:52.000]  搵命薄
[00:05:52.000 --> 00:05:54.000]  都是工作而已
[00:05:54.000 --> 00:05:57.000]  搵食而已
[00:05:57.000 --> 00:05:58.000]  但有些時候
[00:05:58.000 --> 00:06:02.000]  搵食成為一個最重要的
[00:06:02.000 --> 00:06:04.000]  一個指標的時候
[00:06:04.000 --> 00:06:06.000]  在我們的人生中
[00:06:06.000 --> 00:06:09.000]  可能就會失去一些方向
[00:06:09.000 --> 00:06:12.000]  原來工作勞動是維持我們生活中
[00:06:12.000 --> 00:06:14.000]  一個必須行為和動作的時候
[00:06:14.000 --> 00:06:16.000]  弟兄姊妹
[00:06:16.000 --> 00:06:18.000]  既然工作這麼勞苦
[00:06:18.000 --> 00:06:20.000]  有沒有人說工作很他條的?
[00:06:20.000 --> 00:06:22.000]  有沒有這些工作很他條的人?
[00:06:22.000 --> 00:06:27.000]  有沒有?
[00:06:27.000 --> 00:06:29.000]  很他條嗎?
[00:06:29.000 --> 00:06:33.000]  不是,他很勞苦,我知道他很勞苦
[00:06:33.000 --> 00:06:35.000]  有沒有覺得工作很勞苦?
[00:06:35.000 --> 00:06:36.000]  不勞苦的?
[00:06:36.000 --> 00:06:38.000]  有沒有做老闆?
[00:06:38.000 --> 00:06:40.000]  做老闆都辛苦的
[00:06:40.000 --> 00:06:43.000]  又要賺錢出糧給夥計
[00:06:43.000 --> 00:06:47.000]  又要面對很多工作上的壓力
[00:06:47.000 --> 00:06:49.000]  其實個個都勞苦
[00:06:49.000 --> 00:06:51.000]  很難不勞苦
[00:06:51.000 --> 00:06:52.000]  但弟兄姊妹
[00:06:52.000 --> 00:06:55.000]  我們有一個什麼態度面對我們勞苦的工作
[00:06:55.000 --> 00:06:57.000]  然後我們在搵食中
[00:06:57.000 --> 00:06:59.000]  在我們的生活中
[00:06:59.000 --> 00:07:02.000]  我們有一個態度
[00:07:02.000 --> 00:07:05.000]  去享用我們日常的飲食
[00:07:05.000 --> 00:07:07.000]  有時候見到一些長者
[00:07:07.000 --> 00:07:11.000]  他低著頭在路邊撿紙皮的時候
[00:07:11.000 --> 00:07:14.000]  推著車過馬路的時候
[00:07:14.000 --> 00:07:17.000]  我覺得他們搵食很辛苦
[00:07:17.000 --> 00:07:19.000]  因為要去到七十歲
[00:07:19.000 --> 00:07:21.000]  甚至八十歲的年紀
[00:07:21.000 --> 00:07:24.000]  仍然要去覓食
[00:07:24.000 --> 00:07:27.000]  弟兄姊妹,如果搵食艱難的時候
[00:07:27.000 --> 00:07:31.000]  你怎樣為自己的生活去籌算?
[00:07:31.000 --> 00:07:35.000]  又或者最基本的每日三餐
[00:07:35.000 --> 00:07:38.000]  你怎樣去對待?
[00:07:38.000 --> 00:07:40.000]  有沒有人吃午餐的?
[00:07:40.000 --> 00:07:42.000]  即是一日吃午餐?
[00:07:42.000 --> 00:07:43.000]  有嗎?
[00:07:43.000 --> 00:07:46.000]  有的,有些人一日吃午餐的
[00:07:46.000 --> 00:07:49.000]  原來在我們生活中
[00:07:49.000 --> 00:07:52.000]  我們不可以不吃土福的需要的時候
[00:07:52.000 --> 00:07:55.000]  弟兄姊妹我們就應該有一種態度
[00:07:55.000 --> 00:07:58.000]  你去餐廳食東西
[00:07:58.000 --> 00:08:02.000]  夥計,如果他不是訂那碟飯送給你的時候
[00:08:02.000 --> 00:08:05.000]  他很溫柔地等在你桌面
[00:08:05.000 --> 00:08:08.000]  然後夥計,我很喜歡聽這句說話
[00:08:08.000 --> 00:08:10.000]  請慢用
[00:08:10.000 --> 00:08:14.000]  請慢用,你是不是很慢用?
[00:08:14.000 --> 00:08:16.000]  有沒有人吃午餐二十分鐘
[00:08:16.000 --> 00:08:19.000]  即是好像倒了下去
[00:08:19.000 --> 00:08:21.000]  二十分鐘,十五分鐘就吃完
[00:08:21.000 --> 00:08:22.000]  接著就工作
[00:08:22.000 --> 00:08:23.000]  有沒有?
[00:08:23.000 --> 00:08:25.000]  有嗎?
[00:08:25.000 --> 00:08:27.000]  阿俊你是這樣嗎?
[00:08:27.000 --> 00:08:30.000]  是的,我那天見到一個的士司機
[00:08:30.000 --> 00:08:32.000]  泊車在路邊
[00:08:32.000 --> 00:08:34.000]  就咬著一個發泡膠的飯盒
[00:08:34.000 --> 00:08:35.000]  不知道吃什麼
[00:08:35.000 --> 00:08:37.000]  總之他要坐在車上吃飯
[00:08:37.000 --> 00:08:41.000]  總之是這麼辛苦
[00:08:41.000 --> 00:08:42.000]  就吃飯
[00:08:42.000 --> 00:08:44.000]  弟兄姊妹
[00:08:44.000 --> 00:08:46.000]  有一句說話叫做
[00:08:46.000 --> 00:08:49.000]  辛苦賺來要自在食
[00:08:49.000 --> 00:08:51.000]  人生是不是很勞苦?
[00:08:51.000 --> 00:08:53.000]  口福又吹給我們
[00:08:53.000 --> 00:08:56.000]  吃一頓飯都這麼辛苦
[00:08:56.000 --> 00:08:58.000]  那為什麼要做人?
[00:08:58.000 --> 00:09:01.000]  有沒有想過你為什麼要做人?
[00:09:01.000 --> 00:09:03.000]  工作又辛苦
[00:09:03.000 --> 00:09:05.000]  吃飯又辛苦
[00:09:05.000 --> 00:09:07.000]  那為什麼要做人?
[00:09:07.000 --> 00:09:10.000]  我很想回到天父那裡
[00:09:10.000 --> 00:09:11.000]  如果是這樣生活
[00:09:11.000 --> 00:09:14.000]  吃,不要急
[00:09:14.000 --> 00:09:17.000]  我們當中有牙醫
[00:09:17.000 --> 00:09:19.000]  在祖堂的時候算是做主席
[00:09:19.000 --> 00:09:21.000]  算是執事做主席
[00:09:21.000 --> 00:09:25.000]  你知不知道牙齒是你消化的同一部分
[00:09:25.000 --> 00:09:28.000]  吃東西一定要慢慢吃
[00:09:28.000 --> 00:09:31.000]  咬清楚那些質感
[00:09:31.000 --> 00:09:34.000]  起碼咬三十口
[00:09:34.000 --> 00:09:36.000]  然後才吞
[00:09:36.000 --> 00:09:38.000]  為什麼你消化不良?
[00:09:38.000 --> 00:09:41.000]  咀嚼
[00:09:41.000 --> 00:09:43.000]  用門牙咬完
[00:09:43.000 --> 00:09:44.000]  用大牙咬
[00:09:44.000 --> 00:09:47.000]  然後才落腸,落胃
[00:09:47.000 --> 00:09:51.000]  因為牙齒是消化器官的一部分
[00:09:51.000 --> 00:09:56.000]  吃得不是很自在,很快
[00:09:56.000 --> 00:09:59.000]  根本享受不到食物
[00:09:59.000 --> 00:10:03.000]  我們今天在生活裡
[00:10:03.000 --> 00:10:08.000]  當然我們不是每餐都是美食
[00:10:08.000 --> 00:10:10.000]  但是一定要自在食
[00:10:10.000 --> 00:10:14.000]  慢用,慢食,享受生活
[00:10:14.000 --> 00:10:18.000]  所以今天早上我吃的麵包
[00:10:18.000 --> 00:10:20.000]  雖然很簡單
[00:10:20.000 --> 00:10:23.000]  我今天吃一塊
[00:10:23.000 --> 00:10:25.000]  我跟師母說不要買八塊
[00:10:25.000 --> 00:10:26.000]  我吃不到三天
[00:10:26.000 --> 00:10:29.000]  吃第三天的早餐都是方巴
[00:10:29.000 --> 00:10:31.000]  我覺得生活很沉悶
[00:10:31.000 --> 00:10:36.000]  因為他們很喜歡喝奶茶
[00:10:36.000 --> 00:10:38.000]  麥忌也好,大忌也好
[00:10:39.000 --> 00:10:42.000]  遲醒的可以吃這些
[00:10:42.000 --> 00:10:45.000]  不要買八塊給我
[00:10:45.000 --> 00:10:48.000]  因為我最多是一塊起兩塊止
[00:10:48.000 --> 00:10:52.000]  如果是八塊,我要吃三天以上
[00:10:52.000 --> 00:10:53.000]  第四天就扔掉
[00:10:53.000 --> 00:10:55.000]  所以買四塊就好了
[00:10:55.000 --> 00:10:57.000]  現在我們的溝通默契很好
[00:10:57.000 --> 00:10:59.000]  買四塊
[00:10:59.000 --> 00:11:01.000]  所以我吃兩天就不吃
[00:11:01.000 --> 00:11:03.000]  第三天都是方巴
[00:11:03.000 --> 00:11:07.000]  生活應該要是這樣
[00:11:07.000 --> 00:11:11.000]  人因為生活,因為口福的催逼的緣故
[00:11:11.000 --> 00:11:16.000]  我們就工作,我們就覓食
[00:11:16.000 --> 00:11:18.000]  我們就謀生
[00:11:18.000 --> 00:11:21.000]  我們怎樣可以將在創世紀錄裡
[00:11:21.000 --> 00:11:23.000]  對人工作的就座變為祝福呢
[00:11:23.000 --> 00:11:26.000]  所以人很好
[00:11:26.000 --> 00:11:28.000]  靠山就吃山
[00:11:28.000 --> 00:11:31.000]  靠海就吃海
[00:11:31.000 --> 00:11:34.000]  有時候想這餐沒有魚
[00:11:34.000 --> 00:11:37.000]  我去南灣下面釣兩條上來蒸
[00:11:37.000 --> 00:11:39.000]  早一點
[00:11:39.000 --> 00:11:43.000]  可以的,很多人在那裡釣魚
[00:11:43.000 --> 00:11:46.000]  我剛才沒有說
[00:11:46.000 --> 00:11:49.000]  我很基本的要求
[00:11:49.000 --> 00:11:51.000]  每餐我想有菜
[00:11:51.000 --> 00:11:53.000]  每餐有少少肉
[00:11:53.000 --> 00:11:56.000]  最好因為我們潮州人近海
[00:11:56.000 --> 00:11:57.000]  我們很喜歡吃魚
[00:11:57.000 --> 00:12:00.000]  所以菜、肉、魚就均衡了
[00:12:00.000 --> 00:12:04.000]  沒有魚的那餐,那餐吃起來有點濺
[00:12:04.000 --> 00:12:06.000]  有魚就好一點
[00:12:06.000 --> 00:12:12.000]  這個可能是我們各人對食物不同的要求
[00:12:12.000 --> 00:12:13.000]  弟兄姊妹
[00:12:13.000 --> 00:12:15.000]  叫大家自在食
[00:12:15.000 --> 00:12:18.000]  你知不知道我們的舌頭
[00:12:18.000 --> 00:12:21.000]  我們的味蕾是可以享受不同的味道
[00:12:21.000 --> 00:12:27.000]  酸、甜、苦、辣、鹹
[00:12:27.000 --> 00:12:31.000]  然後不同部分是可以嘗到不同的味道
[00:12:31.000 --> 00:12:32.000]  弟兄姊妹
[00:12:32.000 --> 00:12:34.000]  你有沒有好好的去品嘗
[00:12:34.000 --> 00:12:40.000]  很盼望人生的老虎口福吹給我們的時候
[00:12:40.000 --> 00:12:42.000]  我們一定要去老虎工作
[00:12:42.000 --> 00:12:45.000]  但是工作背後
[00:12:45.000 --> 00:12:49.000]  當我們汗流滿面才有食物的時候
[00:12:49.000 --> 00:12:56.000]  我們就很願意享受那一餐午膳的時間
[00:12:57.000 --> 00:12:59.000]  晚膳的時間
[00:12:59.000 --> 00:13:01.000]  弟兄姊妹
[00:13:01.000 --> 00:13:08.000]  我們都可以這樣為生活去享受神給我們的一切
[00:13:08.000 --> 00:13:10.000]  食物第二樣
[00:13:10.000 --> 00:13:12.000]  我們重要的是看什麼呢
[00:13:12.000 --> 00:13:17.000]  有愛吃素菜
[00:13:17.000 --> 00:13:20.000]  強如傷痕吃肥牛
[00:13:20.000 --> 00:13:22.000]  在家庭篇我都提過
[00:13:22.000 --> 00:13:25.000]  一塊乾餅
[00:13:25.000 --> 00:13:27.000]  不是餅乾
[00:13:27.000 --> 00:13:28.000]  乾餅
[00:13:28.000 --> 00:13:30.000]  乾乾的一塊餅
[00:13:30.000 --> 00:13:32.000]  我們大家相安無事
[00:13:32.000 --> 00:13:35.000]  就比現席滿屋好
[00:13:35.000 --> 00:13:36.000]  大家相爭
[00:13:36.000 --> 00:13:41.000]  原來生活裡我們吃飯一定要有愛在當中
[00:13:41.000 --> 00:13:43.000]  弟兄姊妹有沒有試過吃晚飯
[00:13:43.000 --> 00:13:46.000]  整餐飯整家人一聲不響
[00:13:46.000 --> 00:13:51.000]  盡量不要看電視
[00:13:51.000 --> 00:13:52.000]  有時候我都喜歡看電視
[00:13:52.000 --> 00:13:55.000]  因為我很掛心那些社會時事
[00:13:55.000 --> 00:13:57.000]  什麼專輯什麼檔案
[00:13:57.000 --> 00:13:59.000]  我就喜歡對著吃
[00:13:59.000 --> 00:14:01.000]  一邊吃一邊討論
[00:14:01.000 --> 00:14:02.000]  弟兄姊妹有沒有試過
[00:14:02.000 --> 00:14:05.000]  和家人吃飯整餐都沒話說
[00:14:05.000 --> 00:14:07.000]  沒試過嗎
[00:14:07.000 --> 00:14:08.000]  這麼好
[00:14:08.000 --> 00:14:09.000]  你們家庭很和諧
[00:14:09.000 --> 00:14:10.000]  我不是的
[00:14:10.000 --> 00:14:11.000]  我吵完架之後
[00:14:11.000 --> 00:14:13.000]  我的一餐飯我都不吭聲
[00:14:13.000 --> 00:14:15.000]  是不是很過癮
[00:14:15.000 --> 00:14:17.000]  是很不過癮
[00:14:17.000 --> 00:14:19.000]  弟兄姊妹
[00:14:20.000 --> 00:14:22.000]  有愛吃素菜
[00:14:22.000 --> 00:14:24.000]  這個素菜這個字
[00:14:24.000 --> 00:14:29.000]  有少少是素不是齋菜那種
[00:14:29.000 --> 00:14:31.000]  這個素英文是herbs
[00:14:31.000 --> 00:14:33.000]  沙律那種
[00:14:33.000 --> 00:14:37.000]  你去吃自助餐之前
[00:14:37.000 --> 00:14:38.000]  你就找那些沙律
[00:14:38.000 --> 00:14:40.000]  herbs就是吃草
[00:14:40.000 --> 00:14:43.000]  草herbs就是草的一類
[00:14:43.000 --> 00:14:47.000]  我寧願在生活裡我們一起吃東西
[00:14:47.000 --> 00:14:49.000]  但是我們滿有愛在其中
[00:14:49.000 --> 00:14:52.000]  就比你生我的氣
[00:14:52.000 --> 00:14:53.000]  我生你的氣
[00:14:53.000 --> 00:14:56.000]  那餐其實你都吃不下牛扒
[00:14:56.000 --> 00:14:58.000]  弟兄姊妹
[00:14:58.000 --> 00:15:00.000]  在生活裡原來
[00:15:00.000 --> 00:15:03.000]  現實滿屋我們需要的是什麼
[00:15:03.000 --> 00:15:05.000]  原來食物本身只是一個載體
[00:15:05.000 --> 00:15:06.000]  意思就是說
[00:15:06.000 --> 00:15:08.000]  只是一個媒介
[00:15:08.000 --> 00:15:12.000]  食物是要成為在關係上
[00:15:12.000 --> 00:15:15.000]  家庭裡我們可以分享的
[00:15:15.000 --> 00:15:18.000]  一個很好的途徑
[00:15:19.000 --> 00:15:21.000]  原來在言直背後
[00:15:21.000 --> 00:15:23.000]  是滿有愛心
[00:15:23.000 --> 00:15:25.000]  充滿情義
[00:15:25.000 --> 00:15:27.000]  如果你問我
[00:15:27.000 --> 00:15:29.000]  我和你有愛的緣故
[00:15:29.000 --> 00:15:32.000]  彼此關係緊密的緣故
[00:15:32.000 --> 00:15:34.000]  我寧願食物可以很簡單
[00:15:34.000 --> 00:15:37.000]  弟兄姊妹
[00:15:37.000 --> 00:15:39.000]  你怎樣享受食物
[00:15:39.000 --> 00:15:41.000]  我們一年吃多少餐
[00:15:41.000 --> 00:15:44.000]  教會聖誕節有一餐聚餐
[00:15:44.000 --> 00:15:46.000]  最近那餐記得嗎
[00:15:47.000 --> 00:15:50.000]  我們教會的五間小聚
[00:15:50.000 --> 00:15:52.000]  不記得嗎
[00:15:52.000 --> 00:15:53.000]  吃了不記得嗎
[00:15:53.000 --> 00:15:56.000]  五月沒有什麼好東西吃
[00:15:56.000 --> 00:16:01.000]  在五月關係服務部幫我們預備
[00:16:01.000 --> 00:16:02.000]  然後今年還有什麼時候
[00:16:02.000 --> 00:16:04.000]  堂慶嘛
[00:16:04.000 --> 00:16:05.000]  十一月第二個禮拜
[00:16:05.000 --> 00:16:07.000]  一般然後十二月我們有聚餐
[00:16:07.000 --> 00:16:09.000]  所以近年尾因為節期多
[00:16:09.000 --> 00:16:11.000]  我們很多時候一起吃
[00:16:11.000 --> 00:16:16.000]  我們一起去預備一些食物
[00:16:17.000 --> 00:16:18.000]  那個感覺很好
[00:16:18.000 --> 00:16:21.000]  當我們一起去預備一些食物
[00:16:21.000 --> 00:16:23.000]  將你最好的呈現出來
[00:16:23.000 --> 00:16:28.000]  Anna姨你最拿手做什麼
[00:16:28.000 --> 00:16:32.000]  很謙虛你不說
[00:16:32.000 --> 00:16:34.000]  美華汁豉油
[00:16:34.000 --> 00:16:36.000]  做沙律
[00:16:36.000 --> 00:16:39.000]  我記得了
[00:16:39.000 --> 00:16:41.000]  你請人吃東西都是沙發沙發
[00:16:41.000 --> 00:16:44.000]  火鍋
[00:16:48.000 --> 00:16:51.000]  我暫時不告訴牧師可以做什麼
[00:16:51.000 --> 00:16:53.000]  但是我做的那道菜
[00:16:53.000 --> 00:16:57.000]  一定是滿有愛心去做給大家吃
[00:16:57.000 --> 00:17:01.000]  有沒有看一套電影叫做深夜食堂
[00:17:01.000 --> 00:17:03.000]  日本電影
[00:17:03.000 --> 00:17:08.000]  深夜食堂本來是一個卡通漫畫的片
[00:17:08.000 --> 00:17:09.000]  深夜食堂
[00:17:09.000 --> 00:17:13.000]  深夜食堂的廚師
[00:17:13.000 --> 00:17:15.000]  他什麼時候開店呢
[00:17:16.000 --> 00:17:18.000]  就是晚上的十二點
[00:17:18.000 --> 00:17:21.000]  晚上十二點什麼人吃東西呢
[00:17:21.000 --> 00:17:25.000]  什麼人吃東西多
[00:17:25.000 --> 00:17:27.000]  他開十二點
[00:17:27.000 --> 00:17:29.000]  當人快要睡覺的時候
[00:17:29.000 --> 00:17:32.000]  江湖大佬
[00:17:32.000 --> 00:17:35.000]  娛樂場所的從業員
[00:17:35.000 --> 00:17:41.000]  有些做得很累無家可歸的就可以去那裡吃
[00:17:42.000 --> 00:17:46.000]  甚至有一個很落魄失魂的電影劇裡
[00:17:46.000 --> 00:17:50.000]  落魄失魂的人剛好家裡有親人離開
[00:17:50.000 --> 00:17:56.000]  離開之後帶著骨灰罌去吃東西
[00:17:56.000 --> 00:17:59.000]  就特意留下那個骨灰罌
[00:17:59.000 --> 00:18:00.000]  因為他不想處理
[00:18:00.000 --> 00:18:03.000]  就被飯堂老闆處理了
[00:18:03.000 --> 00:18:08.000]  很有人情味的飯堂老闆
[00:18:08.000 --> 00:18:11.000]  我最記得他裡面一句說話
[00:18:13.000 --> 00:18:15.000]  我想學不過很難學
[00:18:15.000 --> 00:18:18.000]  有人進來
[00:18:18.000 --> 00:18:23.000]  那個本來吃霸王餐的夥計
[00:18:23.000 --> 00:18:28.000]  後來請了他在店裡臨時幫工
[00:18:28.000 --> 00:18:30.000]  然後就問他
[00:18:30.000 --> 00:18:32.000]  你想吃什麼
[00:18:32.000 --> 00:18:34.000]  我會煮的
[00:18:34.000 --> 00:18:36.000]  我都為你而煮
[00:18:40.000 --> 00:18:42.000]  等於你聽到這句說話的時候
[00:18:42.000 --> 00:18:43.000]  你有什麼感覺
[00:18:43.000 --> 00:18:45.000]  你想吃什麼
[00:18:45.000 --> 00:18:47.000]  我會煮的
[00:18:47.000 --> 00:18:48.000]  都幫你煮
[00:18:48.000 --> 00:18:52.000]  很有人情味很有愛心的一個行動
[00:18:52.000 --> 00:19:01.000]  最後師母就學了他裡面其中一樣菜
[00:19:01.000 --> 00:19:02.000]  有沒有吃香腸
[00:19:02.000 --> 00:19:07.000]  香腸就這樣炒一下煎一下就沒什麼特別
[00:19:08.000 --> 00:19:10.000]  原來裡面有一種很特別的做法
[00:19:10.000 --> 00:19:12.000]  叫做八爪魚香腸
[00:19:12.000 --> 00:19:14.000]  你有沒有做過給小朋友吃
[00:19:14.000 --> 00:19:16.000]  有嗎
[00:19:16.000 --> 00:19:20.000]  八爪魚香腸就是把香腸小小的
[00:19:20.000 --> 00:19:23.000]  然後把它剪開一個十字形
[00:19:23.000 --> 00:19:27.000]  再煎一煎就散開
[00:19:27.000 --> 00:19:29.000]  就好像一個八爪魚
[00:19:29.000 --> 00:19:31.000]  哄小朋友最適合
[00:19:31.000 --> 00:19:34.000]  哄小朋友他又很開心
[00:19:35.000 --> 00:19:40.000]  這個店的老闆就用這種方式
[00:19:40.000 --> 00:19:43.000]  做一個八爪魚香腸去款待
[00:19:43.000 --> 00:19:45.000]  原來在食物裡面
[00:19:45.000 --> 00:19:50.000]  是需要有一份的心思和態度和愛心
[00:19:50.000 --> 00:19:54.000]  原來食物可以很普通可以很簡單
[00:19:54.000 --> 00:20:00.000]  重要的是在裡面充滿一份的人情味
[00:20:00.000 --> 00:20:02.000]  一份的愛心
[00:20:04.000 --> 00:20:06.000]  這樣的食物可以很簡單
