
[00:00:00.000 --> 00:00:03.600]  我近來在靈修裏面看詩篇
[00:09:55.560 --> 00:10:02.720]  正正就是要找那東西看不到
[00:10:02.720 --> 00:10:06.720]  神的慈愛環繞我們
[00:10:06.720 --> 00:10:08.040]  我們卻是看不到
[00:10:08.040 --> 00:10:11.720]  只是看到世上的其他事物吸引我們
[00:10:11.720 --> 00:10:21.120]  因此我們就沒有力按神的吩咐來生活
[00:10:21.120 --> 00:10:24.800]  神每天的看顧、保守、引導、供應
[00:10:24.800 --> 00:10:28.560]  我們是否看到呢?
[00:10:28.560 --> 00:10:30.040]  我們看不到神的恩典
[00:10:30.040 --> 00:10:33.800]  我們又怎會有力遵守祂的命令呢?
[00:10:33.800 --> 00:10:37.160]  所以這句聖經也給我們很好的提醒
[00:10:37.160 --> 00:10:43.800]  就是因為神的慈愛常常在我們眼前
[00:10:43.800 --> 00:10:51.320]  我們看到的時候就有力按真理而行
[00:10:51.320 --> 00:10:52.800]  能夠按真理而行
[00:10:52.800 --> 00:10:55.280]  也是能夠討神的喜悅
[00:10:55.280 --> 00:10:58.200]  是榮耀神的
[00:10:58.200 --> 00:11:04.360]  在約翰三書一章四節那裡說
[00:11:04.360 --> 00:11:07.120]  「我聽見我的兒女按真理而行
[00:11:07.120 --> 00:11:10.800]  我的喜樂就沒有比這個大的」
[00:11:10.800 --> 00:11:15.120]  這是約翰三書一章四節那裡說
[00:11:15.120 --> 00:11:16.920]  能夠按真理而行
[00:11:16.920 --> 00:11:18.640]  不單止可以討神的喜悅
[00:11:18.640 --> 00:11:21.120]  當然也是榮耀神的
[00:11:21.120 --> 00:11:23.080]  是歸榮耀給神
[00:11:23.080 --> 00:11:27.320]  因為你以神為樂
[00:11:27.320 --> 00:11:32.360]  我們再看回詩篇二十六篇第四節
[00:11:32.360 --> 00:11:43.960]  「我沒有和虛方人同座,也不與瞞凶人的同群」
[00:11:43.960 --> 00:11:52.080]  虛方人、瞞凶人、惡人
[00:11:52.080 --> 00:11:55.440]  他們是誰呢?
[00:11:55.440 --> 00:11:58.720]  我們有沒有跟他們一起坐呢?
[00:11:58.720 --> 00:12:05.400]  有沒有跟他們同群呢?
[00:12:05.400 --> 00:12:13.080]  還是我們自己就是那些人呢?
[00:12:13.080 --> 00:12:14.720]  在第四節那裡說
[00:12:14.720 --> 00:12:17.600]  「虛方」
[00:12:17.600 --> 00:12:25.280]  「虛方」是指在屬靈上欺騙人的那些人
[00:12:25.280 --> 00:12:30.240]  「虛方」的意思是最終會導致虛空
[00:12:30.240 --> 00:12:31.560]  徒勞無功
[00:12:31.560 --> 00:12:33.160]  沒有功效、沒有目的
[00:12:33.160 --> 00:12:36.280]  是枉然的
[00:12:36.280 --> 00:12:39.800]  如果我們跟虛方的人同在
[00:12:39.800 --> 00:12:43.360]  我們就不能真正地成長
[00:12:43.360 --> 00:12:47.400]  因為他不會跟你說這些
[00:12:47.400 --> 00:12:51.440]  甚至有時候被他屬靈上的欺騙到什麼程度
[00:12:51.440 --> 00:12:58.440]  可能你是否得救都不知道
[00:12:58.440 --> 00:13:04.840]  「瞞凶」這個字是指將真理掩蓋
[00:13:04.840 --> 00:13:12.400]  或者是解作對錯事、對壞事揚作不見
[00:13:12.400 --> 00:13:13.840]  看不到
[00:13:13.840 --> 00:13:15.920]  你做壞事他只不過不提
[00:13:15.920 --> 00:13:18.280]  假裝看不到
[00:13:18.280 --> 00:13:22.120]  你不肯真理,他假裝看不到
[00:13:22.120 --> 00:13:28.000]  當然不會提你,但你看不到
[00:13:28.000 --> 00:13:32.240]  如果我們跟瞞凶的人同在
[00:13:32.240 --> 00:13:34.960]  我們會不思長進
[00:13:34.960 --> 00:13:37.520]  也會不知好歹
[00:13:37.520 --> 00:13:42.480]  因為他們不會提醒我們有什麼錯處
[00:13:42.480 --> 00:13:45.920]  他們會假裝看不到
[00:13:45.920 --> 00:13:50.760]  害死我們也不知道
[00:13:50.760 --> 00:13:54.160]  這個很值得我們去深思
[00:13:54.160 --> 00:13:55.640]  第五節
[00:13:55.640 --> 00:14:00.320]  「我恨惡人的回,必不與惡人同坐」
[00:14:00.320 --> 00:14:03.800]  惡人當然我們知道是指那些犯罪引以為常
[00:14:03.800 --> 00:14:09.600]  或者習以為常的那些人
[00:14:09.600 --> 00:14:11.120]  大家也可以留意
[00:14:11.120 --> 00:14:14.200]  在這裡大衛是將虛方人
[00:14:14.200 --> 00:14:17.720]  瞞凶人和惡人放在一起是等同的
[00:14:17.720 --> 00:14:21.320]  所以他也不想跟這些人來往
[00:14:21.320 --> 00:14:24.760]  這個也值得我們尷尬
[00:14:24.760 --> 00:14:33.280]  英國的施暴真
[00:14:33.280 --> 00:14:36.880]  他說得很好,他有一句說話說得很好
[00:14:36.880 --> 00:14:43.080]  他說一個人如果不是切切痛恨罪惡
[00:14:43.080 --> 00:14:49.680]  他一定不會真心去渴慕良善
[00:14:49.680 --> 00:14:52.680]  是什麼意思呢?
[00:14:52.680 --> 00:14:56.080]  因為這兩樣東西是不可兼容的
[00:14:56.080 --> 00:15:00.560]  你隨便要一樣
[00:15:00.560 --> 00:15:04.960]  一個人必定是切切痛恨罪惡
[00:15:04.960 --> 00:15:12.680]  然後他才會有這個心渴慕良善
[00:15:12.680 --> 00:15:14.960]  又有另一個人這樣說
[00:15:14.960 --> 00:15:18.040]  如果要一方面遵守神的誡命
[00:15:18.040 --> 00:15:21.520]  另一方面又要與惡人為伴的時候
[00:15:21.520 --> 00:15:26.000]  這樣做是比行神蹟更加難
[00:15:26.000 --> 00:15:27.360]  同意嗎?
[00:15:27.360 --> 00:15:28.920]  他說得很對
[00:15:28.920 --> 00:15:33.880]  想想一個人怎麼可以上午去禮拜堂敬拜神
[00:15:33.880 --> 00:15:37.880]  下午就跟一群豬朋狗友去賭錢
[00:15:37.880 --> 00:15:44.640]  或者去一些不正經的地方
[00:15:44.640 --> 00:15:53.600]  這樣這個人怎麼可以說是一個真正重新得救的人
[00:15:53.600 --> 00:15:56.280]  所以一個行事純全
[00:15:56.280 --> 00:16:01.080]  或者按真理而行的人
[00:16:01.080 --> 00:16:03.880]  他一定不會跟虛方人
[00:16:03.880 --> 00:16:11.200]  跟那些瞞控人的人 跟惡人在一起
[00:16:11.200 --> 00:16:22.480]  他應該跟一些清心禱告敬畏神的人在一起
[00:16:22.480 --> 00:16:23.960]  當然在另一方面
[00:16:23.960 --> 00:16:26.000]  聖經也教導我們
[00:16:26.000 --> 00:16:31.040]  特別保羅在哥林多傳書五章也有提到
[00:16:31.040 --> 00:16:36.080]  我們要跟罪人 惡人隔離
[00:16:36.080 --> 00:16:37.600]  不要跟他們在一起
[00:16:37.600 --> 00:16:39.800]  但另一方面為了福音的緣故
[00:16:39.800 --> 00:16:42.600]  為了見證我們主的緣故
[00:16:42.600 --> 00:16:48.360]  我們也需要跟他們保持一定的來往或關係
[00:16:48.360 --> 00:16:50.600]  目的不是要學他們
[00:16:50.600 --> 00:16:55.560]  不是要跟他們在一起享受他們的罪終之樂
[00:16:55.560 --> 00:17:00.920]  而是想找機會見證 傳福音
[00:17:00.920 --> 00:17:06.680]  特別對我們的微信主的家人 親戚朋友同事
[00:17:06.680 --> 00:17:08.440]  我們更加需要
[00:17:08.440 --> 00:17:10.880]  要保持一定的關係來往
[00:17:10.880 --> 00:17:17.600]  但目的不是享受跟他們那種不合神心意的喜樂
[00:17:17.600 --> 00:17:18.960]  那種享樂
[00:17:18.960 --> 00:17:24.480]  而是想藉機會跟他們傳福音
[00:17:31.920 --> 00:17:33.920]  第六節
[00:17:33.920 --> 00:17:40.920]  耶和華說:我要洗手 表明無辜 才還了你的祭壇
[00:17:40.920 --> 00:17:43.920]  第七節
[00:17:43.920 --> 00:17:48.920]  我好發清謝的聲音 也要述說你一切奇妙的作為
[00:17:48.920 --> 00:17:52.920]  這兩節聖經很清楚地說出
[00:17:52.920 --> 00:17:58.920]  或者指出我們崇拜應該有的心態和次序
[00:17:58.920 --> 00:18:02.920]  洗手表明無辜
[00:18:02.920 --> 00:18:05.920]  第六節說洗手表明無辜
[00:18:05.920 --> 00:18:10.920]  不是說我們洗手了就什麼罪都沒有
[00:18:10.920 --> 00:18:13.920]  正如洗禮一樣
[00:18:13.920 --> 00:18:17.920]  不要以為洗禮一浸就什麼罪都沒有了
[00:18:17.920 --> 00:18:19.920]  不是洗禮就清除我們的罪
[00:18:19.920 --> 00:18:22.920]  是我們在神面前認罪悔改
[00:18:22.920 --> 00:18:25.920]  然後神赦免我們 潔淨我們
[00:18:25.920 --> 00:18:30.920]  洗禮只是一個儀式 一個見證 一個表明
[00:18:30.920 --> 00:18:33.920]  這裡也是
[00:18:33.920 --> 00:18:39.920]  洗手是一個表態的形式
[00:18:39.920 --> 00:18:44.920]  我們想想 不是因為洗了手就沒有罪
[00:18:44.920 --> 00:18:46.920]  殺了人滿手血污
[00:18:46.920 --> 00:18:50.920]  怎麼可以說洗了手就什麼罪污都沒有了
[00:18:50.920 --> 00:18:52.920]  不可能
[00:18:52.920 --> 00:18:57.920]  無辜這個字是指潔淨的意思
[00:18:57.920 --> 00:18:59.920]  洗手表明無辜
[00:18:59.920 --> 00:19:01.920]  就是以洗手的形式
[00:19:01.920 --> 00:19:05.920]  來表示自己已經審查好
[00:19:05.920 --> 00:19:07.920]  認了罪
[00:19:07.920 --> 00:19:10.920]  得到神的赦免
[00:19:10.920 --> 00:19:13.920]  現在可以在神面前
[00:19:13.920 --> 00:19:22.920]  神證實我是潔淨的
[00:19:22.920 --> 00:19:24.920]  這兩節的聖經
[00:19:24.920 --> 00:19:27.920]  也給我們很重要的敬拜指引
[00:19:27.920 --> 00:19:30.920]  就是我們需要好好地
[00:19:30.920 --> 00:19:35.920]  在神面前先認清我們的罪
[00:19:35.920 --> 00:19:37.920]  被神赦免
[00:19:37.920 --> 00:19:44.920]  我們才開始敬拜 去讚美
[00:19:44.920 --> 00:19:47.920]  我們一班參與
[00:19:47.920 --> 00:19:49.920]  敬拜侍奉的一班弟兄姊妹
[00:19:49.920 --> 00:19:51.920]  我們都會在崇拜之前
[00:19:51.920 --> 00:19:55.920]  有一段時間 有一個簡單的祈禱會
[00:19:55.920 --> 00:19:56.920]  目的就是怎樣呢
[00:19:56.920 --> 00:19:57.920]  就是預備我們的心
[00:19:57.920 --> 00:20:01.920]  就是先在神面前認罪
[00:20:01.920 --> 00:20:03.920]  然後才開始敬拜
[00:20:03.920 --> 00:20:08.920]  又或者 當我們崇拜的敬拜開始的時候
[00:20:08.920 --> 00:20:11.920]  領會的弟兄就會領我們一起禱告
[00:20:11.920 --> 00:20:17.920]  在禱告裡面也會向神認罪
[00:20:17.920 --> 00:20:19.920]  得到神的赦免之後
[00:20:19.920 --> 00:20:23.920]  我們才開始唱詩 讚美
[00:20:23.920 --> 00:20:33.920]  所以這樣做 是符合聖經的教導
[00:20:33.920 --> 00:20:37.920]  第八節
[00:20:37.920 --> 00:20:38.920]  耶和華說
[00:20:38.920 --> 00:20:44.920]  我喜愛你所住的殿和你顯榮耀的居所
[00:20:44.920 --> 00:20:48.920]  這一句話是表達了大衛
[00:20:48.920 --> 00:20:53.920]  他做這麼多前面的功夫 花這麼多心機
[00:20:53.920 --> 00:20:56.920]  他的目的 原來最終的目的是什麼呢
[00:20:56.920 --> 00:20:58.920]  想來到殿裡面
[00:20:58.920 --> 00:21:03.920]  因為他喜歡神的殿 神的家
[00:21:03.920 --> 00:21:05.920]  他覺得來到神的家
[00:21:05.920 --> 00:21:11.920]  是特別能夠感受到神的同在和神的榮耀
[00:21:11.920 --> 00:21:16.920]  他深深地去審查自己 認罪悔改
[00:21:16.920 --> 00:21:23.920]  又去提醒自己要在生活裡面聖潔
[00:21:23.920 --> 00:21:24.920]  目的是什麼呢
[00:21:24.920 --> 00:21:31.920]  能夠坦然無懼來到神的殿裡面去親近神
[00:21:31.920 --> 00:21:39.920]  因為他喜歡神的家 喜歡神的殿
[00:21:39.920 --> 00:21:45.920]  大衛這樣的理念 敬拜的理念
[00:21:45.920 --> 00:21:53.920]  是可以給我們今天 作為崇拜的理念
[00:21:53.920 --> 00:21:58.920]  我們都要學大衛這樣去敬拜神
[00:21:58.920 --> 00:22:01.920]  好好地去審查自己
[00:22:01.920 --> 00:22:10.920]  然後才來敬拜侍奉神
[00:22:10.920 --> 00:22:13.920]  在施布真的一本色經書裡面
[00:22:13.920 --> 00:22:16.920]  有一個故事是這樣的
[00:22:16.920 --> 00:22:19.920]  施布真這個故事是百多年前
[00:22:19.920 --> 00:22:21.920]  他是百多年前的人物
[00:22:21.920 --> 00:22:26.920]  這個故事是百多年前記載在他的書裡
[00:22:26.920 --> 00:22:29.920]  這個故事應該是真實的
[00:22:29.920 --> 00:22:32.920]  這個故事是說有一個牧師
[00:22:32.920 --> 00:22:36.920]  他說在他們的教會裡有一位年長的姐妹
[00:22:36.920 --> 00:22:37.920]  她是聾的
[00:22:37.920 --> 00:22:45.920]  但她卻是常常是第一個來到禮拜堂聚會的人
[00:22:45.920 --> 00:22:49.920]  牧師問她為什麼這麼行切來聚會
[00:22:49.920 --> 00:22:53.920]  這麼喜歡來禮拜堂呢
[00:22:53.920 --> 00:22:56.920]  她跟牧師說
[00:22:56.920 --> 00:23:01.920]  牧師我聽不到你說話
[00:23:01.920 --> 00:23:06.920]  她說她來禮拜堂是因為她很喜歡神的殿
[00:23:06.920 --> 00:23:08.920]  神的殿是神的家
[00:23:08.920 --> 00:23:10.920]  她說來到神的家
[00:23:10.920 --> 00:23:12.920]  她會尋找到神
[00:23:12.920 --> 00:23:15.920]  她找到神的道路
[00:23:15.920 --> 00:23:20.920]  她說也常常藉著看到聖經
[00:23:20.920 --> 00:23:27.920]  那些經文令她能夠有很甘甜的意念
[00:23:27.920 --> 00:23:29.920]  她說的意思是來到神的家
[00:23:29.920 --> 00:23:32.920]  她能夠特別地找到神的道路
[00:23:32.920 --> 00:23:35.920]  找到神的意念
[00:23:35.920 --> 00:23:37.920]  她說還有另外一個原因
[00:23:37.920 --> 00:23:39.920]  她說來到教會
[00:23:39.920 --> 00:23:46.920]  她是置身在世界上最寶貴的一個群體裡
[00:23:46.920 --> 00:23:50.920]  在這個群體裡她能夠感受到
[00:23:50.920 --> 00:23:56.920]  神較為直接的同在
[00:23:56.920 --> 00:24:03.920]  她說我並不滿足於私底下去敬畏神敬拜神
[00:24:03.920 --> 00:24:05.920]  能夠在這裡敬拜
[00:24:05.920 --> 00:24:08.920]  她說這是我的榮耀和特權
[00:24:08.920 --> 00:24:16.920]  能夠常常在眾人面前歸榮耀給神
[00:24:16.920 --> 00:24:24.920]  這個姐妹她說出敬拜的心聲
[00:24:24.920 --> 00:24:29.920]  是否正正符合今天聖經所說
[00:24:29.920 --> 00:24:35.920]  我們也需要有這種心態來敬拜神
[00:24:35.920 --> 00:24:38.920]  最後這個牧師的結語
[00:24:38.920 --> 00:24:44.920]  她說我們這些能夠聽得清楚的人
[00:24:44.920 --> 00:24:47.920]  是否更加應該不要遲到
[00:24:47.920 --> 00:24:49.920]  應該不要不來
[00:24:49.920 --> 00:24:56.920]  而且應該更加喜樂地來敬拜神
[00:24:56.920 --> 00:25:01.920]  我的領受再加一句
[00:25:01.920 --> 00:25:04.920]  一個能夠歸榮耀給神的敬拜
[00:25:04.920 --> 00:25:13.920]  才能夠滿足我們的身心靈
[00:25:13.920 --> 00:25:18.920]  第八節這裡說到
[00:25:18.920 --> 00:25:23.920]  你所住的和居所這兩個字
[00:25:23.920 --> 00:25:34.920]  其實也說到住和同坐同在同住的意思
[00:25:34.920 --> 00:25:37.920]  如果我們這樣看這個字的時候
[00:25:37.920 --> 00:25:40.920]  有同坐同住的意思的時候
[00:25:40.920 --> 00:25:44.920]  我們馬上會想起第四第五節裡說的
[00:25:44.920 --> 00:25:47.920]  同坐同住
[00:25:47.920 --> 00:25:51.920]  第四第五節說我們不同那些惡人
[00:25:51.920 --> 00:25:56.920]  那些虛方人門控人的人
[00:25:56.920 --> 00:25:59.920]  我們不同他們同坐不同他們同住
[00:25:59.920 --> 00:26:01.920]  不同他們來往
[00:26:01.920 --> 00:26:03.920]  我們跟哪些人同住同來往
[00:26:03.920 --> 00:26:05.920]  我們來到神的殿裡面
[00:26:05.920 --> 00:26:12.920]  與神同坐與神同在
