
[00:00:00.000 --> 00:00:03.800]  盧德基,我已經講了五講了。
[00:04:50.960 --> 00:04:54.600]  在阿伯拉罕的家庭裏面,是很重要的一個成員。
[00:04:54.600 --> 00:04:56.760]  就是好像三位一體的神,
[00:04:56.760 --> 00:05:00.720]  聖父、聖子、聖靈,都是合為一體。
[00:05:00.720 --> 00:05:04.040]  這個僕人是能夠承受產業。
[00:05:04.040 --> 00:05:07.520]  他的名字叫做「以利以謝」。
[00:05:07.520 --> 00:05:10.200]  「以利以謝」的意思翻出來,
[00:05:10.200 --> 00:05:12.280]  就是幫助者。
[00:05:12.280 --> 00:05:14.880]  哇!你說又有意思了。
[00:05:14.880 --> 00:05:18.720]  約翰福音的十四章至十六章告訴我們,
[00:05:18.720 --> 00:05:22.520]  聖靈的名字叫做保衛師。
[00:05:22.520 --> 00:05:24.560]  保衛師的意思是什麼?
[00:05:24.560 --> 00:05:26.360]  就是幫助者。
[00:05:26.360 --> 00:05:29.360]  所以「以利以謝」就是聖靈的預象。
[00:05:29.360 --> 00:05:33.600]  是以利以謝帶領利伯加來認識以撒。
[00:05:33.600 --> 00:05:39.440]  也是聖靈帶領每一個基督徒來認識耶穌基督。
[00:05:39.440 --> 00:05:41.840]  還有一樣東西是很有趣的。
[00:05:41.840 --> 00:05:43.440]  在《創世紀》的十五章,
[00:05:43.440 --> 00:05:48.400]  有名字讓我們知道這位僕人叫做「以利以謝」。
[00:05:48.400 --> 00:05:50.160]  但是到了二十四章,
[00:05:50.160 --> 00:05:53.880]  當祂為以撒來找新娘的時候,
[00:05:53.880 --> 00:05:58.040]  居然整章書沒有提到這個僕人的名字。
[00:05:58.040 --> 00:06:00.560]  稍後我們會回來看這一點。
[00:06:00.560 --> 00:06:02.040]  其實我可以告訴你,
[00:06:02.040 --> 00:06:05.080]  在聖經裡所有聖靈的預象,
[00:06:05.080 --> 00:06:07.200]  都是沒有提到祂的名字。
[00:06:07.200 --> 00:06:08.880]  我們會回來看。
[00:06:08.880 --> 00:06:11.720]  有人說:「我不服牧師,
[00:06:11.720 --> 00:06:15.920]  你說新娘應該是外邦的女子,
[00:06:15.920 --> 00:06:18.040]  好像路德一樣。」
[00:06:18.040 --> 00:06:20.280]  利伯加是不是外邦的女子?
[00:06:20.280 --> 00:06:21.400]  不是。
[00:06:21.400 --> 00:06:24.680]  是阿伯拉罕家鄉的人。
[00:06:24.680 --> 00:06:26.440]  你說為什麼?
[00:06:26.440 --> 00:06:30.680]  其實這些預象當中都有不同的主角。
[00:06:30.680 --> 00:06:35.920]  《創世紀》的二十二章至二十四章的主角是在以撒身上,
[00:06:35.920 --> 00:06:37.440]  而在路德記,
[00:06:37.440 --> 00:06:38.720]  就在路德身上。
[00:06:38.720 --> 00:06:42.000]  所以這位外邦的身負是很重要的。
[00:06:42.000 --> 00:06:45.840]  為什麼我說以撒才是主角?
[00:06:45.840 --> 00:06:49.360]  在《創世紀》的二十二章至二十四章,
[00:06:49.360 --> 00:06:54.720]  不妨我們回頭從《創世紀》的二十二章開始看,
[00:06:54.720 --> 00:06:58.200]  就是神叫阿伯拉罕獻以撒。
[00:06:58.200 --> 00:06:59.880]  在二十二章二節,
[00:06:59.880 --> 00:07:03.760]  神說:「你帶著你的兒子就是你的獨生子,
[00:07:03.760 --> 00:07:05.600]  你所愛的以撒,
[00:07:05.600 --> 00:07:10.640]  去到我指定的山上,將他獻給我。」
[00:07:10.640 --> 00:07:15.280]  這是在聖經裡面第一次出現「愛」這個字。
[00:07:15.280 --> 00:07:18.160]  阿伯拉罕很願意獻以撒。
[00:07:18.160 --> 00:07:22.280]  這個我在講羅馬書的時候也說過,
[00:07:22.280 --> 00:07:24.440]  為什麼他這麼願意獻以撒?
[00:07:24.440 --> 00:07:25.680]  因為他相信,
[00:07:25.680 --> 00:07:28.720]  就算他獻了以撒,以撒死了,
[00:07:28.720 --> 00:07:31.560]  神也會令他從死裡復活。
[00:07:31.560 --> 00:07:32.920]  不是我說的,
[00:07:32.920 --> 00:07:35.280]  是希伯來書的作者說的。
[00:07:35.280 --> 00:07:37.840]  希伯來書的十一章十九節說:
[00:07:37.840 --> 00:07:41.480]  「他以為神還能叫人從死裡復活,
[00:07:41.480 --> 00:07:46.120]  他也彷彿從死裡得回他的兒子來。」
[00:07:46.120 --> 00:07:49.280]  他的兒子好像死而復活,
[00:07:49.280 --> 00:07:52.320]  他能夠將這個兒子得回來?
[00:07:52.320 --> 00:07:55.400]  是多少天後的事,他得回這個兒子?
[00:07:55.400 --> 00:07:56.920]  是三天後。
[00:07:56.920 --> 00:08:00.480]  《創世紀》的二十二章四節告訴我們,
[00:08:00.480 --> 00:08:02.800]  由神叫他獻以撒那一剎那,
[00:08:02.800 --> 00:08:06.360]  他已經當他的兒子沒有了。
[00:08:06.360 --> 00:08:09.320]  但是三天後他得回這個兒子,
[00:08:09.320 --> 00:08:11.360]  這像什麼?
[00:08:11.360 --> 00:08:13.640]  耶穌基督為我們釘十字架,
[00:08:13.640 --> 00:08:16.080]  三天復活,是嗎?
[00:08:16.080 --> 00:08:17.720]  還有呢?
[00:08:17.720 --> 00:08:21.960]  神叫他去摩利亞山來獻以撒,
[00:08:21.960 --> 00:08:25.040]  在摩利亞山最高的地方,
[00:08:25.040 --> 00:08:27.560]  他去到那裡獻以撒,
[00:08:27.560 --> 00:08:30.520]  但是神後來找了一隻山羊代替了,
[00:08:30.520 --> 00:08:31.880]  他不需要獻,
[00:08:31.880 --> 00:08:35.760]  所以他就叫那個地方做耶和華以撒,
[00:08:35.760 --> 00:08:37.520]  就是神必有預備,
[00:08:37.520 --> 00:08:39.360]  結果在二千年後,
[00:08:39.360 --> 00:08:43.440]  這位天父在同一座山,
[00:08:43.440 --> 00:08:46.880]  將他的獨生子耶穌基督賜給我們。
[00:08:46.880 --> 00:08:49.040]  所以毫無疑問,
[00:08:49.040 --> 00:08:52.520]  真是以撒就是耶穌基督的遇象。
[00:08:52.520 --> 00:08:53.920]  還有呢?
[00:08:53.920 --> 00:08:57.120]  我們讀聖經要讀得很清楚,
[00:08:57.120 --> 00:08:59.880]  很多時候有很多精彩的經文,
[00:08:59.880 --> 00:09:03.360]  我們如果不是讀得小心的話,都會錯過了。
[00:09:03.360 --> 00:09:07.000]  例如創世紀的二十二章三節,
[00:09:07.000 --> 00:09:08.920]  看看有多少人上山,
[00:09:08.920 --> 00:09:11.720]  阿伯拉罕上山獻以撒的時候,
[00:09:11.720 --> 00:09:14.200]  阿伯拉罕清早起來,
[00:09:14.200 --> 00:09:15.320]  備上爐,
[00:09:15.320 --> 00:09:18.480]  帶著兩個僕人和他的兒子以撒,
[00:09:18.480 --> 00:09:20.840]  有劈好了繁濟的柴,
[00:09:20.840 --> 00:09:24.760]  就起身往神所指示他的地方去。
[00:09:24.760 --> 00:09:26.680]  有多少人上山呢?
[00:09:26.680 --> 00:09:29.080]  阿伯拉罕、以撒和兩個僕人,
[00:09:29.080 --> 00:09:31.000]  一共四人。
[00:09:31.000 --> 00:09:32.760]  有多少人下山呢?
[00:09:32.760 --> 00:09:35.720]  你看看創世紀的二十二章十九節,
[00:09:35.720 --> 00:09:39.240]  「於是阿伯拉罕回到他僕人那裡,
[00:09:39.240 --> 00:09:42.520]  他們一同起身往別事巴去,
[00:09:42.520 --> 00:09:45.680]  阿伯拉罕就住在別事巴。」
[00:09:45.680 --> 00:09:47.800]  上山的時候是四個人,
[00:09:47.800 --> 00:09:50.760]  下山的時候只提到三個人。
[00:09:50.760 --> 00:09:53.400]  我不是說以撒沒有下山,
[00:09:53.400 --> 00:09:57.400]  但是在聖靈寫描述這個遇象的時候,
[00:09:57.400 --> 00:09:59.200]  是很紛爭的。
[00:09:59.200 --> 00:10:01.440]  上山四個人,下山三個人,
[00:10:01.440 --> 00:10:06.320]  因為這個遇象是應該獻給了神的。
[00:10:06.320 --> 00:10:09.040]  所以聖靈也沒有說他下山。
[00:10:09.040 --> 00:10:11.720]  在創世紀的二十二章七節,
[00:10:11.720 --> 00:10:13.000]  以撒說:
[00:10:13.000 --> 00:10:14.520]  「火和柴都有了,
[00:10:14.520 --> 00:10:16.600]  獻祭的羔羊在哪裡?」
[00:10:16.600 --> 00:10:20.440]  於是阿伯拉罕把他放到祭壇那裡,
[00:10:20.440 --> 00:10:21.960]  二十二章九節,
[00:10:21.960 --> 00:10:24.440]  就一直沒有提到他。
[00:10:24.440 --> 00:10:27.960]  二十三章完全沒有提到以撒。
[00:10:27.960 --> 00:10:33.280]  二十四章四節和十四節有提到以撒的名字,
[00:10:33.280 --> 00:10:35.240]  但是沒有說到他的事蹟,
[00:10:35.240 --> 00:10:39.480]  只是說阿伯拉罕要為他找妻子。
[00:10:39.480 --> 00:10:41.760]  完全沒有提到直到什麼時候?
[00:10:41.760 --> 00:10:45.680]  在創世紀的二十四章六十二至六十七節,
[00:10:45.680 --> 00:10:49.440]  他和利伯加見面,娶利伯加。
[00:10:49.440 --> 00:10:51.680]  這個遇象真是精彩,
[00:10:51.680 --> 00:10:53.800]  這個遇象真是準確。
[00:10:53.800 --> 00:10:57.280]  耶穌基督為我們釘十字架升天,
[00:10:57.280 --> 00:10:58.280]  去了哪裡?
[00:10:58.280 --> 00:10:59.880]  去了天父的右手邊。
[00:10:59.880 --> 00:11:02.160]  什麼時候他會回來?
[00:11:02.160 --> 00:11:04.880]  他是回來迎接他的新娘,
[00:11:04.880 --> 00:11:06.800]  就好像以撒,
[00:11:06.800 --> 00:11:11.160]  聖靈的遇象說他在獻祭的時候獻給了神。
[00:11:11.160 --> 00:11:14.560]  然後二十四章六十二至六十七節,
[00:11:14.560 --> 00:11:16.840]  他和利伯加見面,
[00:11:16.840 --> 00:11:18.680]  和他的新娘見面。
[00:11:18.680 --> 00:11:22.280]  聖靈的遇象真是非常非常精彩,
[00:11:22.280 --> 00:11:26.520]  但是要很小心地讀經文。
[00:11:26.520 --> 00:11:31.160]  我們不妨回來《路德記》看《路德》。
[00:11:31.160 --> 00:11:33.640]  《路德》就是《路德記》的主角,
[00:11:33.640 --> 00:11:35.680]  是一個外邦的身負,
[00:11:35.680 --> 00:11:38.280]  是代表教會。
[00:11:38.280 --> 00:11:40.640]  教會是什麼時候誕生的?
[00:11:40.640 --> 00:11:44.200]  是五巡節使徒行轉的第二章。
[00:11:44.200 --> 00:11:45.960]  有人說我反對,
[00:11:45.960 --> 00:11:48.120]  你暫時不要反對,
[00:11:48.120 --> 00:11:50.520]  你聽我說,我稍後會解釋。
[00:11:50.520 --> 00:11:52.000]  暫時你聽我說,
[00:11:52.000 --> 00:11:54.480]  是在五巡節誕生。
[00:11:54.480 --> 00:11:57.120]  五巡節有什麼重要?
[00:11:57.120 --> 00:12:00.400]  五巡節是收割的日子,
[00:12:00.400 --> 00:12:04.200]  就好像現在外邦人的基督徒,
[00:12:04.200 --> 00:12:06.000]  不是猶太人的基督徒,
[00:12:06.000 --> 00:12:07.560]  我們得救。
[00:12:07.560 --> 00:12:09.960]  記不記得耶穌基督說:
[00:12:09.960 --> 00:12:13.120]  「田裡的莊稼熟了,發白。」
[00:12:13.120 --> 00:12:14.560]  現在是收割的日子,
[00:12:14.560 --> 00:12:17.080]  是外邦人得救的時候。
[00:12:17.080 --> 00:12:22.200]  所以就是由外邦的身負路德所代表。
[00:12:22.200 --> 00:12:23.280]  很有趣,
[00:12:23.280 --> 00:12:26.520]  猶太人很喜歡路德記,
[00:12:26.520 --> 00:12:29.320]  將路德記加入了五聖卷,
[00:12:29.320 --> 00:12:31.360]  或者叫做五小卷。
[00:12:31.360 --> 00:12:34.440]  什麼叫做五聖卷或者五小卷?
[00:12:34.440 --> 00:12:37.800]  就是猶太人認為在所有聖經當中,
[00:12:37.800 --> 00:12:40.360]  有五部書是最聖潔的。
[00:12:40.360 --> 00:12:44.120]  每一個五巡節都要讀路德記,
[00:12:44.120 --> 00:12:48.920]  因為路德記第二章和第三章是有收割的情形。
[00:12:48.920 --> 00:12:51.960]  這個五巡節就是收割的時候。
[00:12:51.960 --> 00:12:53.360]  但是他們不知道,
[00:12:53.360 --> 00:12:55.720]  就是因為他們不信神,
[00:12:55.720 --> 00:12:57.480]  不接受耶穌基督,
[00:12:57.480 --> 00:13:02.560]  以致神每個五巡節都罰他們讀路德記。
[00:13:02.560 --> 00:13:04.400]  路德記是有關什麼?
[00:13:04.400 --> 00:13:06.240]  是外邦人得救。
[00:13:06.240 --> 00:13:09.120]  是路德,講路德的故事,
[00:13:09.120 --> 00:13:10.800]  就是外邦身負得救,
[00:13:10.800 --> 00:13:13.280]  就是我們這班教會的人得救。
[00:13:13.280 --> 00:13:14.560]  很諷刺的,
[00:13:14.560 --> 00:13:17.320]  每個五巡節都是罰他們讀路德記。
[00:13:17.320 --> 00:13:19.120]  但是他們明不明白?
[00:13:19.120 --> 00:13:20.720]  讀也不明白,是吧?
[00:13:20.720 --> 00:13:24.120]  就好像哥林多後書的三章十三節,
[00:13:24.120 --> 00:13:26.760]  他們有拍子蒙著他們的臉,
[00:13:26.760 --> 00:13:29.960]  他們讀經文都不能夠明白。
[00:13:29.960 --> 00:13:32.920]  羅馬書的十一章十一節最後,
[00:13:32.920 --> 00:13:35.400]  說「救恩便臨到外邦人,
[00:13:35.400 --> 00:13:39.040]  要激動他們」這個「他們」就是猶太人,
[00:13:39.040 --> 00:13:40.240]  「發憤」。
[00:13:40.240 --> 00:13:43.200]  「發憤」這個字原文是「妒忌」。
[00:13:43.200 --> 00:13:43.860]  是吧?
[00:13:43.860 --> 00:13:45.420]  神是要他們妒忌,
[00:13:45.420 --> 00:13:48.120]  就是要他們讀路德記,
[00:13:48.120 --> 00:13:49.520]  但是讀也不明白,
[00:13:49.520 --> 00:13:50.960]  「對牛談琴」。
[00:13:50.960 --> 00:13:52.240]  是吧?
[00:13:52.240 --> 00:13:54.160]  剛才我說,
[00:13:54.160 --> 00:13:56.000]  聖靈的御像,
[00:13:56.000 --> 00:13:58.240]  在《創世紀》的二十四章,
[00:13:58.240 --> 00:14:00.360]  突然間沒有了名字。
[00:14:00.360 --> 00:14:01.800]  十五章是有名字,
[00:14:01.800 --> 00:14:03.720]  知道祂叫做「以利以謝」。
[00:14:03.720 --> 00:14:05.080]  但是去到二十四章,
[00:14:05.080 --> 00:14:07.040]  沒有提到祂的名字。
[00:14:07.040 --> 00:14:08.680]  但是你看看路德記的二章,
[00:14:08.680 --> 00:14:10.080]  五至六節,
[00:14:10.080 --> 00:14:14.040]  是誰把路德介紹給波阿斯的?
[00:14:14.040 --> 00:14:17.760]  是一位叫做「監管修葛」的人。
[00:14:17.760 --> 00:14:20.480]  路德記的二章,五至六節,
[00:14:20.480 --> 00:14:23.720]  波阿斯問監管修葛的僕人說:
[00:14:23.720 --> 00:14:25.720]  「那是誰家的女子?」
[00:14:25.720 --> 00:14:28.520]  監管修葛的僕人回答說:
[00:14:28.520 --> 00:14:30.320]  「是那摩訶女子,
[00:14:30.320 --> 00:14:34.320]  跟隨那鵝米從摩訶地回來的?」
[00:14:34.320 --> 00:14:38.200]  是誰把路德介紹給波阿斯的?
[00:14:38.200 --> 00:14:40.480]  就是這位監管修葛。
[00:14:40.480 --> 00:14:42.320]  有沒有提到祂的名字?
[00:14:42.320 --> 00:14:45.880]  又是一個無名字的僕人,
[00:14:45.880 --> 00:14:47.520]  是一個無名氏。
[00:14:47.520 --> 00:14:49.360]  你說為什麼這麼奇怪?
[00:14:49.360 --> 00:14:51.040]  凡是在聖經裡面,
[00:14:51.040 --> 00:14:53.840]  聖靈的遇象都是沒有名字的?
[00:14:53.840 --> 00:14:57.920]  你再讀一下約翰福音的十六章,十三節:
[00:14:57.920 --> 00:15:01.200]  「只等待真理的聖靈來了,
[00:15:01.200 --> 00:15:04.640]  祂要引導你們明白一切的真理,
[00:15:04.640 --> 00:15:07.120]  因為祂不是憑自己說的,
[00:15:07.120 --> 00:15:10.840]  乃是把祂所聽見的都說出來。」
[00:15:10.840 --> 00:15:12.440]  原文的希臘文,
[00:15:12.440 --> 00:15:14.440]  「不是憑自己說的」,
[00:15:14.440 --> 00:15:18.880]  可以翻譯為「不講關於自己的事」。
[00:15:18.880 --> 00:15:22.840]  聖靈你會見到從來不會講關於自己的事,
[00:15:22.840 --> 00:15:26.520]  聖靈永遠是榮耀耶穌基督,
[00:15:26.520 --> 00:15:29.040]  永遠是指向耶穌基督。
[00:15:29.040 --> 00:15:32.800]  就好像在《樹創世紀》的二十四章,
[00:15:32.800 --> 00:15:38.440]  是以利以謝帶領利伯伯來認識以撒。
[00:15:38.440 --> 00:15:42.040]  祂是告訴利伯伯聽以撒是怎樣,
[00:15:42.040 --> 00:15:45.840]  就好像聖靈告訴我們耶穌基督是怎樣。
[00:15:45.840 --> 00:15:48.720]  在路德基監管修葛的人,
[00:15:48.720 --> 00:15:51.320]  將路德介紹給波亞斯。
[00:15:51.320 --> 00:15:56.680]  這個毫無疑問就是聖靈的遇象。
[00:15:56.680 --> 00:16:00.440]  我們說路德就是教會的遇象,
[00:16:00.440 --> 00:16:03.200]  是一個外邦的新娘。
[00:16:03.200 --> 00:16:05.840]  還有一幕很精彩的,
[00:16:05.840 --> 00:16:08.240]  就是在《樹路德記》的第三章,
[00:16:08.240 --> 00:16:09.720]  「打谷」。
[00:16:09.720 --> 00:16:13.040]  這個「打谷」的場面很有意思。
[00:16:13.040 --> 00:16:16.560]  「揣谷」或者「踩谷」,
[00:16:16.560 --> 00:16:18.840]  在聖經裡是代表什麼?
[00:16:18.840 --> 00:16:20.760]  是代表審判。
[00:16:20.760 --> 00:16:21.880]  有很多經文,
[00:16:21.880 --> 00:16:23.440]  但以利書的第二章,
[00:16:23.440 --> 00:16:25.240]  以塞亞書的二十一章,
[00:16:25.240 --> 00:16:28.000]  耶利米書的十五、五十一章,
[00:16:28.000 --> 00:16:30.000]  河西亞書的十三章,
[00:16:30.000 --> 00:16:33.240]  還有新約的馬太福音第三章,
[00:16:33.240 --> 00:16:36.640]  以及路加福音的第三章。
[00:16:36.640 --> 00:16:38.880]  「打谷」就是代表審判。
[00:16:38.880 --> 00:16:39.800]  為什麼?
[00:16:39.800 --> 00:16:42.600]  因為你要將谷和康分開,
[00:16:42.600 --> 00:16:45.520]  你要將異人和不異的人分開,
[00:16:45.520 --> 00:16:47.160]  就是審判的時候,
[00:16:47.160 --> 00:16:50.440]  來臨的時候所會發生的事。
[00:16:50.440 --> 00:16:53.040]  在路德記的第三章,
[00:16:53.040 --> 00:16:54.960]  「打和」、「打谷」的時候,
[00:16:54.960 --> 00:16:57.000]  路德在哪裡?
[00:16:57.000 --> 00:16:59.040]  在波亞斯的腳旁,
[00:16:59.040 --> 00:17:01.720]  在波亞斯的衣襟搭著。
[00:17:01.720 --> 00:17:05.000]  我曾經說過衣襟就是代表,
[00:17:05.000 --> 00:17:06.400]  就是同一個字,
[00:17:06.400 --> 00:17:08.400]  是翅膀的那個字。
[00:17:08.400 --> 00:17:12.160]  路德就躲在波亞斯的翅膀下。
[00:17:12.160 --> 00:17:13.000]  所以,
[00:17:13.000 --> 00:17:16.960]  將來會有七年的大災難在這個世上,
[00:17:16.960 --> 00:17:19.080]  我們基督徒會去哪裡?
[00:17:19.080 --> 00:17:22.280]  被耶穌基督提了、被提,
[00:17:22.280 --> 00:17:26.360]  會是被耶穌基督來保護。
[00:17:26.360 --> 00:17:30.240]  這是非常有意思的。
[00:17:30.240 --> 00:17:33.840]  如果有這麼多預象,
[00:17:33.840 --> 00:17:35.120]  你有沒有想過,
[00:17:35.120 --> 00:17:38.720]  「拿鵝米」又是誰的預象?
[00:17:38.720 --> 00:17:42.840]  「拿鵝米」可以說是以色列的預象。
[00:17:42.840 --> 00:17:44.280]  第一點,
[00:17:44.280 --> 00:17:47.520]  路德是從誰的口中,
[00:17:47.520 --> 00:17:50.720]  知道有神的律法?
[00:17:50.720 --> 00:17:52.440]  是「拿鵝米」。
[00:17:52.440 --> 00:17:53.520]  如果不是「拿鵝米」,
[00:17:53.520 --> 00:17:58.040]  他不知道原來可以到田裡來拾取、勿水。
[00:17:58.040 --> 00:17:59.920]  如果不是「拿鵝米」,
[00:17:59.920 --> 00:18:03.560]  他不會知道原來要自己潔淨自己、
[00:18:03.560 --> 00:18:04.760]  高沒自己,
