
[00:00:00.000 --> 00:00:04.000]  (主席)梁克棠的眾弟兄姊妹,主以裡面平安
[00:03:25.000 --> 00:03:28.000]  看見很多不行的地方
[00:03:28.000 --> 00:03:34.000]  所以他們就算靠近加南地的門口
[00:03:34.000 --> 00:03:36.000]  他們都想一下不要進去了
[00:03:36.000 --> 00:03:40.000]  甚至打算回府回埃及
[00:03:40.000 --> 00:03:42.000]  這樣的這一代
[00:03:42.000 --> 00:03:45.000]  現在這一代上帝說這一代要過去
[00:03:45.000 --> 00:03:47.000]  沒有信心的一代要過去
[00:03:47.000 --> 00:03:50.000]  他願意這個新的一代有信心
[00:03:50.000 --> 00:03:53.000]  甚至他願意去領受上帝恩典的一代
[00:03:53.000 --> 00:03:56.000]  能夠繼續現在彌臨了
[00:03:56.000 --> 00:03:59.000]  上帝希望這一代能夠有這份的勇氣
[00:03:59.000 --> 00:04:03.000]  有這份的信心來迎接前面的日子
[00:04:03.000 --> 00:04:07.000]  其實這些是舊約裏面的事
[00:04:07.000 --> 00:04:10.000]  拉回到我們今天新約
[00:04:10.000 --> 00:04:12.000]  去到新約我們看
[00:04:12.000 --> 00:04:14.000]  其實都有新舊領域
[00:04:14.000 --> 00:04:19.000]  新舊交替的一個經驗在我們當中
[00:04:19.000 --> 00:04:21.000]  在人類的歷史裏面
[00:04:21.000 --> 00:04:24.000]  耶穌基督死而復活
[00:04:24.000 --> 00:04:27.000]  是歷史裏面的分水嶺
[00:04:27.000 --> 00:04:30.000]  可以說自從耶穌基督復活之後
[00:04:30.000 --> 00:04:34.000]  亦都代表著舊的一代已經完結了
[00:04:34.000 --> 00:04:38.000]  所以或者我們現在聖經都叫舊約
[00:04:38.000 --> 00:04:42.000]  現在新的一代我們就叫新約
[00:04:42.000 --> 00:04:46.000]  所以我們今天叫一個新世代的來臨
[00:04:46.000 --> 00:04:50.000]  那條分界線就在耶穌基督復活那裏
[00:04:50.000 --> 00:04:52.000]  聖經都有這節
[00:04:52.000 --> 00:04:55.000]  我們洗禮的時候都很喜歡用的經文
[00:04:55.000 --> 00:04:57.000]  就說有人在基督裏
[00:04:57.000 --> 00:04:59.000]  他是新造的人
[00:04:59.000 --> 00:05:01.000]  這個新造的人
[00:05:01.000 --> 00:05:03.000]  其實原文其實是說New Creation
[00:05:03.000 --> 00:05:05.000]  一個新的創造
[00:05:05.000 --> 00:05:07.000]  在創造裏面一個新的秩序
[00:05:07.000 --> 00:05:10.000]  新的規則已經出現了
[00:05:10.000 --> 00:05:14.000]  舊的要過去完全是用新的規則
[00:05:14.000 --> 00:05:16.000]  來去想事的
[00:05:16.000 --> 00:05:17.000]  來去做事的
[00:05:17.000 --> 00:05:20.000]  這個經文如果幫我們思考的
[00:05:20.000 --> 00:05:23.000]  用一個問題來幫我們思考
[00:05:23.000 --> 00:05:25.000]  這節聖經是很有用的
[00:05:25.000 --> 00:05:27.000]  其中一個很有用的就是
[00:05:27.000 --> 00:05:31.000]  當時當保羅向人解釋到復活
[00:05:31.000 --> 00:05:33.000]  那種的意義的時候
[00:05:33.000 --> 00:05:35.000]  有人挑戰他
[00:05:35.000 --> 00:05:36.000]  死人復活
[00:05:36.000 --> 00:05:37.000]  你說死人復活
[00:05:37.000 --> 00:05:39.000]  死人復活的身體是怎樣的
[00:05:39.000 --> 00:05:42.000]  這個都是很值得問的問題
[00:05:42.000 --> 00:05:44.000]  如果我將來復活
[00:05:44.000 --> 00:05:47.000]  你想你自己什麼身體呢
[00:05:47.000 --> 00:05:50.000]  都是我想起碼青春美麗的樣子
[00:05:50.000 --> 00:05:53.000]  不要現在我這樣白頭髮
[00:05:53.000 --> 00:05:58.000]  這樣可愛活潑身體強壯
[00:05:58.000 --> 00:06:00.000]  還有現在的樣子
[00:06:00.000 --> 00:06:01.000]  有些不滿意的東西
[00:06:01.000 --> 00:06:04.000]  上帝你給我再整理一下
[00:06:04.000 --> 00:06:05.000]  整理好它
[00:06:05.000 --> 00:06:07.000]  也有些人身體有殘缺那些
[00:06:07.000 --> 00:06:09.000]  如果他說我
[00:06:09.000 --> 00:06:10.000]  本來是
[00:06:10.000 --> 00:06:12.000]  我教了很多聾啞的人
[00:06:12.000 --> 00:06:14.000]  他說我希望唱歌
[00:06:14.000 --> 00:06:16.000]  我將來復活身體可以唱歌
[00:06:16.000 --> 00:06:18.000]  可以聽到歌聲
[00:06:18.000 --> 00:06:19.000]  聽到聲音這樣
[00:06:19.000 --> 00:06:22.000]  另外盲的人就希望看見
[00:06:22.000 --> 00:06:23.000]  可以看見
[00:06:23.000 --> 00:06:26.000]  所以這些景象
[00:06:26.000 --> 00:06:29.000]  我們都是會問這些問題
[00:06:29.000 --> 00:06:32.000]  不過當保羅聽見一個人這樣問的問題
[00:06:32.000 --> 00:06:34.000]  他竟然這個反應來的
[00:06:34.000 --> 00:06:36.000]  無知的人
[00:06:36.000 --> 00:06:38.000]  你這樣問的
[00:06:38.000 --> 00:06:41.000]  問得這麼無知的
[00:06:41.000 --> 00:06:42.000]  我這樣問很無知嗎
[00:06:42.000 --> 00:06:44.000]  你都會想
[00:06:44.000 --> 00:06:45.000]  你這樣問你知不知道
[00:06:45.000 --> 00:06:47.000]  等於好像小朋友問
[00:06:47.000 --> 00:06:50.000]  天堂裡面有沒有朱古力吃的
[00:06:50.000 --> 00:06:52.000]  你這樣問
[00:06:52.000 --> 00:06:53.000]  其實簡直就是
[00:06:53.000 --> 00:06:55.000]  跟這些小朋友問的問題
[00:06:55.000 --> 00:06:56.000]  是一模一樣的
[00:06:56.000 --> 00:06:58.000]  所以你無知
[00:06:58.000 --> 00:06:59.000]  你知不知道
[00:06:59.000 --> 00:07:00.000]  他說這個無知
[00:07:00.000 --> 00:07:01.000]  其實是什麼意思呢
[00:07:01.000 --> 00:07:02.000]  就是你知不知道
[00:07:02.000 --> 00:07:05.000]  死人復活的情景是甚麼來的
[00:07:05.000 --> 00:07:06.000]  或者這個復活
[00:07:06.000 --> 00:07:07.000]  耶穌基督的復活
[00:07:07.000 --> 00:07:09.000]  所代表的是甚麼新世代
[00:07:09.000 --> 00:07:11.000]  新規則
[00:07:11.000 --> 00:07:12.000]  你知不知道
[00:07:12.000 --> 00:07:13.000]  他說這個
[00:07:13.000 --> 00:07:14.000]  他說如果就是
[00:07:14.000 --> 00:07:16.000]  用一粒種子來做代表
[00:07:16.000 --> 00:07:18.000]  用一粒種子
[00:07:18.000 --> 00:07:21.000]  他說所種的
[00:07:21.000 --> 00:07:22.000]  是一粒種子
[00:07:22.000 --> 00:07:23.000]  它埋在地上死了
[00:07:23.000 --> 00:07:25.000]  然後將來的形態
[00:07:25.000 --> 00:07:26.000]  你知不知道
[00:07:26.000 --> 00:07:28.000]  它將來生成怎樣
[00:07:28.000 --> 00:07:29.000]  其實那個形態是
[00:07:29.000 --> 00:07:31.000]  是你無法想像的
[00:07:31.000 --> 00:07:33.000]  是你無法知道的
[00:07:33.000 --> 00:07:35.000]  甚至它將來的形態
[00:07:35.000 --> 00:07:38.000]  是上帝繼續有新的形態給下來的
[00:07:38.000 --> 00:07:40.000]  所以你都不用
[00:07:40.000 --> 00:07:41.000]  意思呢
[00:07:41.000 --> 00:07:43.000]  剛才你這樣問問題
[00:07:43.000 --> 00:07:45.000]  你知不知道你用舊思維
[00:07:45.000 --> 00:07:47.000]  你用你現在的經驗
[00:07:47.000 --> 00:07:49.000]  用你現在舊世代
[00:07:49.000 --> 00:07:50.000]  在想的東西
[00:07:50.000 --> 00:07:52.000]  然後去問新世代的東西
[00:07:52.000 --> 00:07:54.000]  是不是叫無知呢
[00:07:54.000 --> 00:07:56.000]  所以這個就是我們
[00:07:56.000 --> 00:07:58.000]  就是想挑戰
[00:07:58.000 --> 00:08:00.000]  這個新世代的意思就是想
[00:08:00.000 --> 00:08:01.000]  再一次告訴你
[00:08:01.000 --> 00:08:03.000]  我們要變革的
[00:08:03.000 --> 00:08:05.000]  我們是要重新開始
[00:08:05.000 --> 00:08:07.000]  有新的眼光
[00:08:07.000 --> 00:08:08.000]  新的天地
[00:08:08.000 --> 00:08:09.000]  所以問死人復活
[00:08:09.000 --> 00:08:10.000]  問這個問題的時候
[00:08:10.000 --> 00:08:12.000]  就反映出你現在在想怎樣
[00:08:12.000 --> 00:08:14.000]  你現在的思維是甚麼狀態
[00:08:14.000 --> 00:08:15.000]  你現在呢
[00:08:15.000 --> 00:08:18.000]  還是活在舊價值觀裡面
[00:08:18.000 --> 00:08:21.000]  以至到你問這些問題
[00:08:21.000 --> 00:08:23.000]  下次問的問題問得聰明一點
[00:08:23.000 --> 00:08:25.000]  我們懂得問復活的時間
[00:08:25.000 --> 00:08:28.000]  或者復活之後問的身體
[00:08:28.000 --> 00:08:30.000]  神啊你的
[00:08:30.000 --> 00:08:32.000]  我們求主你給你的眼光
[00:08:32.000 --> 00:08:33.000]  你的眼界
[00:08:33.000 --> 00:08:35.000]  淋在我身上
[00:08:35.000 --> 00:08:36.000]  開我的眼睛
[00:08:36.000 --> 00:08:37.000]  開我的眼界
[00:08:37.000 --> 00:08:40.000]  可以看見你給我看見的東西
[00:08:40.000 --> 00:08:42.000]  可能這個禱告
[00:08:42.000 --> 00:08:45.000]  是會更加是合切都未定
[00:08:45.000 --> 00:08:47.000]  所以這裏就是
[00:08:47.000 --> 00:08:49.000]  保羅也都特別
[00:08:49.000 --> 00:08:51.000]  他說死人復活都是這樣
[00:08:51.000 --> 00:08:52.000]  將來的形態
[00:08:52.000 --> 00:08:54.000]  是你沒辦法想像的
[00:08:54.000 --> 00:08:57.000]  將來的形態是不漏壞的
[00:08:57.000 --> 00:09:00.000]  以前是會羞辱的
[00:09:00.000 --> 00:09:01.000]  現在是榮耀的
[00:09:01.000 --> 00:09:02.000]  以前是軟弱的
[00:09:02.000 --> 00:09:03.000]  現在是強壯的
[00:09:03.000 --> 00:09:05.000]  所以這裏
[00:09:05.000 --> 00:09:07.000]  不過他將這兩個時代
[00:09:07.000 --> 00:09:09.000]  就變成了兩個名
[00:09:09.000 --> 00:09:12.000]  舊世代叫做血肉的身體
[00:09:12.000 --> 00:09:14.000]  血氣的時代
[00:09:14.000 --> 00:09:15.000]  將來
[00:09:15.000 --> 00:09:17.000]  將來那個新復活
[00:09:17.000 --> 00:09:18.000]  現在這個復活
[00:09:18.000 --> 00:09:19.000]  現在新世代
[00:09:19.000 --> 00:09:20.000]  是一個什麼時代呢
[00:09:20.000 --> 00:09:21.000]  是一個靈性的時代
[00:09:21.000 --> 00:09:24.000]  或者是一個性靈工作的年代
[00:09:24.000 --> 00:09:26.000]  那麼就在這裏
[00:09:26.000 --> 00:09:27.000]  不過他說
[00:09:27.000 --> 00:09:29.000]  我們是先有這個肉體
[00:09:29.000 --> 00:09:31.000]  然後後有這個靈性的身體
[00:09:31.000 --> 00:09:32.000]  將來的身體
[00:09:32.000 --> 00:09:34.000]  是一個用性靈的眼光
[00:09:34.000 --> 00:09:36.000]  在性靈的帶動底下
[00:09:36.000 --> 00:09:38.000]  整個性靈觀的價值觀
[00:09:38.000 --> 00:09:39.000]  來看事情的
[00:09:39.000 --> 00:09:41.000]  所以你要在這裏
[00:09:41.000 --> 00:09:42.000]  從一個舊思維
[00:09:42.000 --> 00:09:43.000]  憑著血氣
[00:09:43.000 --> 00:09:44.000]  好像補羅臣常常說
[00:09:44.000 --> 00:09:46.000]  你想事情還是很血氣
[00:09:46.000 --> 00:09:48.000]  那麼就說你用舊世代想事情
[00:09:48.000 --> 00:09:50.000]  你要用這個性靈的工作
[00:09:50.000 --> 00:09:51.000]  來去想
[00:09:51.000 --> 00:09:52.000]  將來
[00:09:52.000 --> 00:09:54.000]  上帝要給的事
[00:09:54.000 --> 00:09:56.000]  那麼這裏他也都說
[00:09:56.000 --> 00:09:58.000]  就說耶穌復活
[00:09:58.000 --> 00:09:59.000]  就
[00:09:59.000 --> 00:10:00.000]  就
[00:10:00.000 --> 00:10:02.000]  帶來了兩個隊伍
[00:10:02.000 --> 00:10:05.000]  一個隊伍就是出於亞當的
[00:10:05.000 --> 00:10:07.000]  一個隊伍就是出於基督的
[00:10:07.000 --> 00:10:10.000]  那麼你有時我們去銀行排隊
[00:10:10.000 --> 00:10:12.000]  有幾個不同的窗口
[00:10:12.000 --> 00:10:13.000]  那麼你有時
[00:10:13.000 --> 00:10:15.000]  你有時都好閉眼
[00:10:15.000 --> 00:10:17.000]  哎呀排成一條什麼
[00:10:17.000 --> 00:10:19.000]  即是那條隊伍好像經常都不走的
[00:10:19.000 --> 00:10:21.000]  你看見旁邊那個隊伍
[00:10:21.000 --> 00:10:23.000]  窗口一直走著走著
[00:10:23.000 --> 00:10:25.000]  你就知道自己排錯隊了
[00:10:25.000 --> 00:10:27.000]  那麼當然現在呢
[00:10:27.000 --> 00:10:29.000]  就為了這個問題
[00:10:29.000 --> 00:10:31.000]  現在有些銀行有時都會做
[00:10:31.000 --> 00:10:33.000]  只有一條隊伍而已
[00:10:33.000 --> 00:10:34.000]  去不同窗口
[00:10:34.000 --> 00:10:37.000]  那麼就等你不會覺得排錯隊
[00:10:37.000 --> 00:10:39.000]  這樣的情況
[00:10:39.000 --> 00:10:41.000]  那麼這個世界呢
[00:10:41.000 --> 00:10:42.000]  其實有兩條隊伍
[00:10:42.000 --> 00:10:43.000]  看你跟錯了
[00:10:43.000 --> 00:10:45.000]  所以如果你跟錯隊
[00:10:45.000 --> 00:10:47.000]  你就好大的問題了
[00:10:47.000 --> 00:10:48.000]  就是你
[00:10:48.000 --> 00:10:50.000]  你仍然留在那個舊的隊伍裏面
[00:10:50.000 --> 00:10:52.000]  舊的世界那條隊伍裏面
[00:10:52.000 --> 00:10:53.000]  你沒有忘記
[00:10:53.000 --> 00:10:54.000]  你沒有升級
[00:10:54.000 --> 00:10:57.000]  去到一個新的隊伍當中
[00:10:57.000 --> 00:10:59.000]  舊的東西
[00:10:59.000 --> 00:11:01.000]  不可以
[00:11:01.000 --> 00:11:04.000]  容納在新的東西裏面
[00:11:04.000 --> 00:11:06.000]  這個都是我們今天
[00:11:06.000 --> 00:11:08.000]  經常的經驗來的
[00:11:08.000 --> 00:11:10.000]  特別在數碼世界
[00:11:10.000 --> 00:11:11.000]  我自己呢
[00:11:11.000 --> 00:11:13.000]  最近都經驗這件事
[00:11:13.000 --> 00:11:15.000]  那麼我的電腦呢
[00:11:15.000 --> 00:11:16.000]  就
[00:11:16.000 --> 00:11:18.000]  就是整天催我升級
[00:11:18.000 --> 00:11:20.000]  那麼終於聽他講
[00:11:20.000 --> 00:11:22.000]  終於升了到Win11
[00:11:22.000 --> 00:11:24.000]  那麼都是最先進的
[00:11:24.000 --> 00:11:25.000]  現在Windows的
[00:11:25.000 --> 00:11:26.000]  最新的一代
[00:11:26.000 --> 00:11:27.000]  不過呢
[00:11:27.000 --> 00:11:28.000]  我還有個
[00:11:28.000 --> 00:11:32.000]  有個Office是2007
[00:11:32.000 --> 00:11:33.000]  是我用了很久
[00:11:33.000 --> 00:11:34.000]  用到今天
[00:11:34.000 --> 00:11:35.000]  用到Win10的時候
[00:11:35.000 --> 00:11:36.000]  我都還在用
[00:11:36.000 --> 00:11:38.000]  我打算升級
[00:11:38.000 --> 00:11:41.000]  變成這個Win11的時間
[00:11:41.000 --> 00:11:42.000]  Windows 11的時間
[00:11:42.000 --> 00:11:44.000]  我就打算裝回我Win
[00:11:44.000 --> 00:11:45.000]  那個2007裏面
[00:11:45.000 --> 00:11:48.000]  他竟然說你太舊了
[00:11:48.000 --> 00:11:50.000]  不能安裝
[00:11:50.000 --> 00:11:52.000]  那麼我當時就站在那裏
[00:11:52.000 --> 00:11:54.000]  那麼在裏面
[00:11:54.000 --> 00:11:56.000]  竟然說我太舊
[00:11:56.000 --> 00:11:58.000]  那麼當然很生氣
[00:11:58.000 --> 00:11:59.000]  那麼就
[00:11:59.000 --> 00:12:01.000]  當然微軟
[00:12:01.000 --> 00:12:02.000]  他想你
[00:12:02.000 --> 00:12:03.000]  他會答覆你
[00:12:03.000 --> 00:12:04.000]  不用生氣
[00:12:04.000 --> 00:12:05.000]  你升級就行了
[00:12:05.000 --> 00:12:06.000]  你最大的問題
[00:12:06.000 --> 00:12:07.000]  你不肯升級
[00:12:07.000 --> 00:12:09.000]  你升級了那個Office
[00:12:09.000 --> 00:12:11.000]  那麼你就可以
[00:12:11.000 --> 00:12:13.000]  就可以大家配合
[00:12:13.000 --> 00:12:14.000]  那麼所以這個都是
[00:12:14.000 --> 00:12:16.000]  我們今天的一個問題
[00:12:16.000 --> 00:12:17.000]  所以保羅呢
[00:12:17.000 --> 00:12:19.000]  也是這樣講這句話
[00:12:19.000 --> 00:12:20.000]  弟兄們你知不知道
[00:12:20.000 --> 00:12:21.000]  我要告訴你
[00:12:21.000 --> 00:12:22.000]  血肉之軀
[00:12:22.000 --> 00:12:24.000]  不能承受神的國
[00:12:24.000 --> 00:12:25.000]  一個新的世代
[00:12:25.000 --> 00:12:26.000]  一個新的時代
[00:12:26.000 --> 00:12:28.000]  一個新的彌臨的時間
[00:12:28.000 --> 00:12:30.000]  如果你的生命的狀態
[00:12:30.000 --> 00:12:32.000]  不是在一個這樣的狀態裏面
[00:12:32.000 --> 00:12:34.000]  你是不能夠承受
[00:12:34.000 --> 00:12:36.000]  這個新的恩典
[00:12:36.000 --> 00:12:39.000]  所以這個我都時時覺得
[00:12:39.000 --> 00:12:41.000]  就是我們為什麼
[00:12:41.000 --> 00:12:42.000]  我們今天的信仰
[00:12:42.000 --> 00:12:44.000]  可以同一些道德上的好人
[00:12:44.000 --> 00:12:47.000]  你要說你都要信耶穌
[00:12:47.000 --> 00:12:49.000]  你都要信耶穌
[00:12:49.000 --> 00:12:50.000]  因為很多人說
[00:12:50.000 --> 00:12:51.000]  我哪有罪
[00:12:51.000 --> 00:12:53.000]  我沒有罪
[00:12:53.000 --> 00:12:55.000]  我行得正 站得正
[00:12:55.000 --> 00:12:56.000]  對得住 穿地良心
[00:12:56.000 --> 00:12:57.000]  我不相信耶穌的
[00:12:57.000 --> 00:12:59.000]  但是呢
[00:12:59.000 --> 00:13:00.000]  但是今天呢
[00:13:00.000 --> 00:13:02.000]  這段的經文就告訴你
[00:13:02.000 --> 00:13:04.000]  你仍然活在亞當裏面
[00:13:04.000 --> 00:13:05.000]  雖然你很好
[00:13:05.000 --> 00:13:08.000]  那個Win2007是沒有問題的
[00:13:08.000 --> 00:13:10.000]  那個Office2007是沒有問題的
[00:13:10.000 --> 00:13:12.000]  非常之好的
[00:13:12.000 --> 00:13:13.000]  不過它裝不下去
[00:13:13.000 --> 00:13:14.000]  那個Win11那裏
[00:13:14.000 --> 00:13:16.000]  就是這個你現在
[00:13:16.000 --> 00:13:17.000]  你信不信這麼好的道德
[00:13:17.000 --> 00:13:18.000]  都沒有問題
[00:13:18.000 --> 00:13:20.000]  但是你只能夠
[00:13:20.000 --> 00:13:21.000]  在現世裏面
[00:13:21.000 --> 00:13:23.000]  過了這裏就沒有了
[00:13:23.000 --> 00:13:25.000]  你沒有這個永生的盼望
[00:13:25.000 --> 00:13:28.000]  你沒有可能承受上帝的國
[00:13:28.000 --> 00:13:29.000]  就是這件事
[00:13:29.000 --> 00:13:30.000]  就是一件這樣的
[00:13:30.000 --> 00:13:32.000]  今天就是叫我們面對著
[00:13:32.000 --> 00:13:34.000]  一個這樣的挑戰在裏面
[00:13:34.000 --> 00:13:35.000]  所以呢
[00:13:35.000 --> 00:13:37.000]  就在這裏就告訴你
[00:13:37.000 --> 00:13:39.000]  我們不是要死亡
[00:13:39.000 --> 00:13:40.000]  不是要睡覺
[00:13:40.000 --> 00:13:41.000]  是要改變
[00:13:41.000 --> 00:13:44.000]  是要將你的生命的層次
[00:13:44.000 --> 00:13:45.000]  提升它
[00:13:45.000 --> 00:13:46.000]  這個是我們今天
[00:13:46.000 --> 00:13:48.000]  面對一個新世代
[00:13:48.000 --> 00:13:49.000]  今天我們在新藥裏面
[00:13:49.000 --> 00:13:51.000]  面對一個新一代的時候
[00:13:51.000 --> 00:13:53.000]  其中一個很重要的東西
[00:13:53.000 --> 00:13:54.000]  你要改變
[00:13:54.000 --> 00:13:57.000]  你要升去上帝所給你的
[00:13:57.000 --> 00:13:58.000]  級數裏面的生命
[00:13:58.000 --> 00:14:01.000]  特別是在耶穌基督裏面的生命
[00:14:01.000 --> 00:14:03.000]  所以聖經就是這麼說
[00:14:03.000 --> 00:14:04.000]  有人在基督裏
[00:14:04.000 --> 00:14:05.000]  就是新創造
[00:14:05.000 --> 00:14:06.000]  新世界
[00:14:06.000 --> 00:14:07.000]  新人類
[00:14:07.000 --> 00:14:11.000]  就是一個這樣的提醒
[00:14:11.000 --> 00:14:12.000]  好了
[00:14:12.000 --> 00:14:13.000]  那我們回到今天
[00:14:13.000 --> 00:14:14.000]  去到這個經文裏面
[00:14:14.000 --> 00:14:15.000]  就有一個經文裏面
[00:14:15.000 --> 00:14:17.000]  特別是說
[00:14:17.000 --> 00:14:19.000]  這個是第二次的點數
[00:14:19.000 --> 00:14:21.000]  就點那些二十歲
[00:14:21.000 --> 00:14:23.000]  能出去打仗的人
[00:14:23.000 --> 00:14:25.000]  計算這次的總數
[00:14:25.000 --> 00:14:27.000]  我們通常都會比較一下
[00:14:27.000 --> 00:14:29.000]  這兩次的點數
[00:14:29.000 --> 00:14:31.000]  究竟有什麼不同的情況
[00:14:31.000 --> 00:14:32.000]  這兩次的點數
[00:14:32.000 --> 00:14:34.000]  現在的數字很細
[00:14:34.000 --> 00:14:35.000]  你不一定看見
[00:14:35.000 --> 00:14:36.000]  不過呢
[00:14:36.000 --> 00:14:38.000]  大概你就見到
[00:14:38.000 --> 00:14:42.000]  有這個人數上的
[00:14:42.000 --> 00:14:44.000]  少許的差異
[00:14:44.000 --> 00:14:45.000]  這次的差異
[00:14:45.000 --> 00:14:52.000]  上次是六十萬零三千五百五十人
[00:14:52.000 --> 00:14:57.000]  但是這次是六十萬零一千七百三十人
[00:14:57.000 --> 00:15:00.000]  不過最重要這一段的經文裏面
[00:15:00.000 --> 00:15:01.000]  特別提醒
[00:15:01.000 --> 00:15:05.000]  這些數點的人全部都是新的
[00:15:05.000 --> 00:15:09.000]  第一次全部是舊人
[00:15:09.000 --> 00:15:12.000]  第二行是全部新人
[00:15:12.000 --> 00:15:13.000]  在這次的點數裏面
[00:15:13.000 --> 00:15:15.000]  有一個特徵
[00:15:15.000 --> 00:15:18.000]  有一個特徵就是
[00:15:18.000 --> 00:15:19.000]  這次可能都很細
[00:15:19.000 --> 00:15:20.000]  你看不見了
[00:15:20.000 --> 00:15:22.000]  看顏色
[00:15:22.000 --> 00:15:23.000]  顏色就是
[00:15:23.000 --> 00:15:25.000]  你就見到
[00:15:25.000 --> 00:15:27.000]  有七個姿態
[00:15:27.000 --> 00:15:28.000]  是藍色的
[00:15:28.000 --> 00:15:30.000]  就是他們人數的增加
[00:15:30.000 --> 00:15:32.000]  然後就紅色
[00:15:32.000 --> 00:15:34.000]  就是那些顏色是
[00:15:34.000 --> 00:15:36.000]  是啡啡的色的
[00:15:36.000 --> 00:15:39.000]  那些就是人數減少了
[00:15:39.000 --> 00:15:40.000]  人數減少了
[00:15:40.000 --> 00:15:43.000]  這裏就在我們看見這裏
[00:15:43.000 --> 00:15:45.000]  不過他們的相差
[00:15:45.000 --> 00:15:49.000]  只是相差了一千八百人
[00:15:49.000 --> 00:15:51.000]  即是說第一次多跌
[00:15:51.000 --> 00:15:53.000]  第二次少了一千八百人
[00:15:53.000 --> 00:15:54.000]  那這個呢
[00:15:54.000 --> 00:15:56.000]  來講這次就
[00:15:56.000 --> 00:15:58.000]  我們見到一個這樣的情況
