
[00:00:00.000 --> 00:00:09.000]  自從在一個多月之前發現了有假的一千元紙幣之後
[00:04:46.000 --> 00:04:48.000]  第五節
[00:04:48.000 --> 00:04:58.000]  看看這班百姓他們在宗教上有什麼行為
[00:04:58.000 --> 00:05:01.000]  是神透過先知去指出
[00:05:01.000 --> 00:05:03.000]  你這樣做是不行的
[00:05:03.000 --> 00:05:11.000]  是什麼呢
[00:05:11.000 --> 00:05:13.000]  翻到了吧
[00:05:13.000 --> 00:05:17.000]  應該大部分都翻到
[00:05:17.000 --> 00:05:20.000]  如果我們照著聖經的描述
[00:05:20.000 --> 00:05:23.000]  他們真的是我們的榜樣
[00:05:23.000 --> 00:05:29.000]  聖經說他們是天天尋求我
[00:05:29.000 --> 00:05:31.000]  樂意明白我的道
[00:05:31.000 --> 00:05:33.000]  好像行義的國民
[00:05:33.000 --> 00:05:35.000]  不離棄他們的神的典章
[00:05:35.000 --> 00:05:37.000]  向我求問公義的判語
[00:05:37.000 --> 00:05:39.000]  喜悅親近神
[00:05:39.000 --> 00:05:41.000]  即是什麼呢
[00:05:41.000 --> 00:05:44.000]  天天尋求我
[00:05:44.000 --> 00:05:46.000]  有另外一本聖經的翻譯
[00:05:46.000 --> 00:05:48.000]  就是這樣翻譯比較容易明白
[00:05:48.000 --> 00:05:53.000]  天天去聖殿
[00:05:53.000 --> 00:05:57.000]  好像樂意學習關於我的事
[00:05:57.000 --> 00:06:01.000]  即是說他們是經常去教會的
[00:06:01.000 --> 00:06:04.000]  好像你和我一樣
[00:06:04.000 --> 00:06:09.000]  即是說他們是會每個禮拜日回去做禮拜的
[00:06:09.000 --> 00:06:11.000]  天天去聖殿
[00:06:11.000 --> 00:06:15.000]  第二就是樂意學習關於我的事
[00:06:15.000 --> 00:06:21.000]  說他們是很勤力翻主約學的
[00:06:21.000 --> 00:06:27.000]  他們行事好像公義的民族
[00:06:27.000 --> 00:06:32.000]  沒有離棄上帝的法律
[00:06:32.000 --> 00:06:37.000]  還有就是他們求我為他們主持公道
[00:06:37.000 --> 00:06:40.000]  假裝要親近我
[00:06:40.000 --> 00:06:45.000]  其實這些行為如果他們真心去做
[00:06:45.000 --> 00:06:49.000]  是好事來的
[00:06:49.000 --> 00:06:50.000]  是好事來的
[00:06:50.000 --> 00:06:52.000]  即是天天回到聖殿
[00:06:52.000 --> 00:06:54.000]  每天都去教會
[00:06:54.000 --> 00:06:57.000]  或者是固定地去教會
[00:06:57.000 --> 00:07:01.000]  願意去明白關於上帝的事
[00:07:01.000 --> 00:07:03.000]  在他們的生活裡
[00:07:03.000 --> 00:07:09.000]  好像很有公義很有正義感
[00:07:09.000 --> 00:07:12.000]  還有就是求問神
[00:07:12.000 --> 00:07:15.000]  即是說是經常祈禱的
[00:07:15.000 --> 00:07:18.000]  凡事都說神啊我可不可以這樣做
[00:07:18.000 --> 00:07:19.000]  神啊我可不可以這樣做
[00:07:19.000 --> 00:07:23.000]  這些是好事來的
[00:07:23.000 --> 00:07:31.000]  但是神怎樣去知道他們的問題呢
[00:07:31.000 --> 00:07:34.000]  為什麼神說你這樣做是不對呢
[00:07:34.000 --> 00:07:39.000]  因為在第三節就有這樣的出現
[00:07:39.000 --> 00:07:42.000]  聖經說這一班百姓
[00:07:42.000 --> 00:07:45.000]  即是他們做了天天去聖殿
[00:07:45.000 --> 00:07:47.000]  翻主約學的人
[00:07:47.000 --> 00:07:51.000]  他們突然去問了神一個這樣的問題
[00:07:51.000 --> 00:07:53.000]  那個問題就是說
[00:07:53.000 --> 00:07:55.000]  我們禁食
[00:07:55.000 --> 00:07:59.000]  你為什麼看不到呢
[00:07:59.000 --> 00:08:01.000]  我們刻苦己心
[00:08:01.000 --> 00:08:05.000]  你為什麼不理我們呢
[00:08:05.000 --> 00:08:10.000]  問題出在這裡
[00:08:10.000 --> 00:08:13.000]  他們有一個屬靈的操練
[00:08:13.000 --> 00:08:15.000]  就是禁食
[00:08:15.000 --> 00:08:17.000]  然後他們就說
[00:08:17.000 --> 00:08:19.000]  他跟神說
[00:08:19.000 --> 00:08:22.000]  上帝我做了這些事
[00:08:22.000 --> 00:08:24.000]  我做了這些事
[00:08:24.000 --> 00:08:29.000]  你不是看不到吧
[00:08:29.000 --> 00:08:31.000]  我刻苦己心
[00:08:31.000 --> 00:08:32.000]  即是禁食
[00:08:32.000 --> 00:08:34.000]  在禁食的時候
[00:08:34.000 --> 00:08:36.000]  令到自己比較辛苦一點
[00:08:36.000 --> 00:08:39.000]  在生活上比較不方便
[00:08:39.000 --> 00:08:41.000]  很刻苦
[00:08:41.000 --> 00:08:42.000]  然後他說
[00:08:42.000 --> 00:08:48.000]  神你不是不理我吧
[00:08:48.000 --> 00:08:51.000]  我們從一個解經的角度去看
[00:08:51.000 --> 00:08:53.000]  那個意思就是
[00:08:53.000 --> 00:08:56.000]  我做了這些事
[00:08:56.000 --> 00:09:00.000]  神你是應該祝福我的
[00:09:00.000 --> 00:09:02.000]  我已經做了這些事
[00:09:02.000 --> 00:09:05.000]  你就應該按著我的心意
[00:09:05.000 --> 00:09:09.000]  來做我想你做的事吧
[00:09:09.000 --> 00:09:13.000]  有這樣的情況
[00:09:13.000 --> 00:09:18.000]  我用了宗教成為了一個手段
[00:09:18.000 --> 00:09:20.000]  來操縱上帝
[00:09:20.000 --> 00:09:23.000]  這是一個這樣的心態
[00:09:23.000 --> 00:09:25.000]  是一個錯誤的動機
[00:09:25.000 --> 00:09:34.000]  禁食去做禮拜
[00:09:34.000 --> 00:09:37.000]  去讀神的話語
[00:09:37.000 --> 00:09:40.000]  只有一個目的
[00:09:40.000 --> 00:09:44.000]  就是謙卑來到神的面前
[00:09:44.000 --> 00:09:49.000]  去聽神自己的話語
[00:09:49.000 --> 00:09:54.000]  是求神真正去指引我們的方向
[00:09:54.000 --> 00:09:58.000]  而是我們去配合神
[00:09:58.000 --> 00:10:01.000]  而不是叫神去配合我
[00:10:01.000 --> 00:10:06.000]  不是說我已經做了ABCDE
[00:10:06.000 --> 00:10:10.000]  所以神你是不是應該做DFE給我呢
[00:10:10.000 --> 00:10:13.000]  XYZ給我呢
[00:10:13.000 --> 00:10:18.000]  我們有時候在信仰的生活裡
[00:10:18.000 --> 00:10:22.000]  是結合了一個這樣的陷阱裡
[00:10:22.000 --> 00:10:25.000]  有時候我們不是故意的
[00:10:25.000 --> 00:10:27.000]  而是我們會覺得
[00:10:27.000 --> 00:10:30.000]  我已經好像在表面上
[00:10:30.000 --> 00:10:33.000]  盡了我自己做信徒的責任
[00:10:33.000 --> 00:10:35.000]  我已經去做了一些事
[00:10:35.000 --> 00:10:39.000]  每個禮拜我都奉獻
[00:10:39.000 --> 00:10:42.000]  每次教會有聚會我都參與
[00:10:42.000 --> 00:10:48.000]  但是神你是不是應該看到呢
[00:10:48.000 --> 00:10:50.000]  你是不是看到的
[00:10:50.000 --> 00:10:52.000]  如果你看到的話
[00:10:52.000 --> 00:10:54.000]  照我的生活我的工作
[00:10:54.000 --> 00:10:58.000]  是應該很順利的
[00:10:58.000 --> 00:11:02.000]  這個是聖經裡給我們看到的
[00:11:02.000 --> 00:11:04.000]  還有一件事就是
[00:11:04.000 --> 00:11:07.000]  為什麼聖經才說這一班人
[00:11:07.000 --> 00:11:11.000]  他做這些事是假冒為善呢
[00:11:11.000 --> 00:11:13.000]  因為在第四第五節
[00:11:13.000 --> 00:11:18.000]  是更加去揭示他們這一班的百姓
[00:11:18.000 --> 00:11:21.000]  一方面他們天天回教會
[00:11:21.000 --> 00:11:24.000]  又做一些屬靈的操練禁食
[00:11:24.000 --> 00:11:27.000]  但是他們的生活是怎樣的生活呢
[00:11:27.000 --> 00:11:31.000]  在第四節和第五節是這樣說的
[00:11:31.000 --> 00:11:34.000]  他說你們在禁食的日子
[00:11:34.000 --> 00:11:39.000]  就是說你們在做這些屬靈操練的時候
[00:11:39.000 --> 00:11:41.000]  仍然是在求利益
[00:11:41.000 --> 00:11:43.000]  是在求自己的利益
[00:11:43.000 --> 00:11:46.000]  這個利益是一個商業上的利益
[00:11:46.000 --> 00:11:51.000]  當然你說我做生意求利益很正常
[00:11:51.000 --> 00:11:53.000]  OK沒問題
[00:11:53.000 --> 00:11:56.000]  還有他們在求自己的利益的過程裡
[00:11:56.000 --> 00:11:57.000]  他們在做什麼呢
[00:11:57.000 --> 00:12:03.000]  是勒逼人為你們做苦工
[00:12:03.000 --> 00:12:06.000]  你們禁食互相的憎恨
[00:12:06.000 --> 00:12:09.000]  用凶惡的拳頭打人
[00:12:09.000 --> 00:12:11.000]  你們今天禁食
[00:12:11.000 --> 00:12:17.000]  不是要使你們的聲音聽聞於上
[00:12:17.000 --> 00:12:22.000]  這裡是說這一班的以色列人
[00:12:22.000 --> 00:12:27.000]  在他們盡了他們的宗教義務的過程的時候
[00:12:27.000 --> 00:12:30.000]  但是在他們日常生活裡面
[00:12:30.000 --> 00:12:39.000]  他們是打人去壓迫那些窮苦的人
[00:12:39.000 --> 00:12:41.000]  他們的禁食
[00:12:41.000 --> 00:12:44.000]  並沒有去提升他們自己的心靈
[00:12:44.000 --> 00:12:46.000]  來到神明面前去謙卑
[00:12:46.000 --> 00:12:49.000]  反而是給自己去增敬
[00:12:49.000 --> 00:12:53.000]  這個增敬不只是在屬靈上的增敬
[00:12:53.000 --> 00:12:57.000]  還是在商業上的增敬
[00:12:57.000 --> 00:13:02.000]  就是他們這些
[00:13:02.000 --> 00:13:05.000]  盡了很多宗教的義務
[00:13:05.000 --> 00:13:09.000]  但是沒有在他們的生活裡面
[00:13:09.000 --> 00:13:13.000]  帶出神的公義
[00:13:13.000 --> 00:13:19.000]  我在半年前認識了一個朋友
[00:13:19.000 --> 00:13:23.000]  是一個不信主的朋友
[00:13:23.000 --> 00:13:26.000]  他是一個學校的老師
[00:13:26.000 --> 00:13:29.000]  教了十幾年
[00:13:29.000 --> 00:13:34.000]  在一間基督教的學校教書
[00:13:34.000 --> 00:13:36.000]  後來他就離開了那間學校
[00:13:36.000 --> 00:13:38.000]  去了另一間學校
[00:13:38.000 --> 00:13:41.000]  那間是名校
[00:13:41.000 --> 00:13:44.000]  兩間都是名校
[00:13:44.000 --> 00:13:48.000]  他離開了第一間的學校
[00:13:48.000 --> 00:13:56.000]  是因為他頂不住那些基督徒的老師
[00:13:56.000 --> 00:14:01.000]  頂不住那些基督徒的校長
[00:14:01.000 --> 00:14:04.000]  是互相的增敬
[00:14:04.000 --> 00:14:09.000]  他為學校做了很多事
[00:14:09.000 --> 00:14:17.000]  但是學校不單止沒有去感謝他
[00:14:17.000 --> 00:14:22.000]  但是有很多人事之間的增敬
[00:14:22.000 --> 00:14:25.000]  令到他很失望
[00:14:25.000 --> 00:14:33.000]  這位老師並不是經常批評
[00:14:33.000 --> 00:14:36.000]  他真的是一個好的爸爸
[00:14:36.000 --> 00:14:38.000]  是一個好的丈夫
[00:14:38.000 --> 00:14:40.000]  是一個很顧家的人
[00:14:40.000 --> 00:14:42.000]  我和他相處的過程中
[00:14:42.000 --> 00:14:46.000]  他是一個好人
[00:14:46.000 --> 00:14:50.000]  他知道我是一個牧師
[00:14:50.000 --> 00:14:56.000]  我也很小心和他分享這個信仰
[00:14:56.000 --> 00:14:58.000]  其實我不用分享他也知道
[00:14:58.000 --> 00:15:03.000]  他十幾年在基督教的學校教書
[00:15:03.000 --> 00:15:05.000]  基督徒的面孔他看得很清楚
[00:15:05.000 --> 00:15:08.000]  在那間學校裡
[00:15:08.000 --> 00:15:12.000]  當然我不是那些CSI
[00:15:12.000 --> 00:15:14.000]  不是那些偵察
[00:15:14.000 --> 00:15:17.000]  我沒有需要去那間學校
[00:15:17.000 --> 00:15:19.000]  去調查哪一個做校長
[00:15:19.000 --> 00:15:23.000]  你做了什麼令老師變成這樣
[00:15:23.000 --> 00:15:26.000]  沒有這樣的情況
[00:15:26.000 --> 00:15:28.000]  但是
[00:15:28.000 --> 00:15:30.000]  我想在這段經文裡
[00:15:30.000 --> 00:15:32.000]  給到我們一方面的提醒
[00:15:32.000 --> 00:15:37.000]  只是在外表上的虔誠
[00:15:37.000 --> 00:15:40.000]  如果沒有帶到我們這個虔誠
[00:15:40.000 --> 00:15:43.000]  去到我們的生活圈子裡
[00:15:43.000 --> 00:15:47.000]  這個虔誠只是一個外表的虔誠
[00:15:47.000 --> 00:15:52.000]  或者這是一個虛偽的虔誠
[00:15:52.000 --> 00:15:56.000]  我又認識了一個朋友
[00:15:56.000 --> 00:15:58.000]  是一個主裡面的弟兄
[00:15:58.000 --> 00:16:02.000]  他很熱心在教會裡侍奉
[00:16:02.000 --> 00:16:06.000]  但是很多年前他和我分享
[00:16:06.000 --> 00:16:07.000]  我又不知道真假
[00:16:07.000 --> 00:16:09.000]  因為我又沒有去過他工作的地方
[00:16:09.000 --> 00:16:15.000]  我說我很欣賞你在教會的中心
[00:16:15.000 --> 00:16:18.000]  和侍奉是一個很好的見證
[00:16:18.000 --> 00:16:21.000]  他說牧師你不知道
[00:16:21.000 --> 00:16:26.000]  我回到公司是另一個面孔
[00:16:26.000 --> 00:16:31.000]  我想像不到是一個什麼面孔
[00:16:31.000 --> 00:16:33.000]  有時候可能是一個不同的面孔
[00:16:33.000 --> 00:16:36.000]  不過就是
[00:16:36.000 --> 00:16:38.000]  就算我們有不同的面孔也好
[00:16:38.000 --> 00:16:40.000]  我們會不會
[00:16:40.000 --> 00:16:44.000]  可以在我們工作的地方裡
[00:16:44.000 --> 00:16:48.000]  帶出信仰的影響力呢
[00:16:48.000 --> 00:16:50.000]  這個其實是很重要的
[00:16:50.000 --> 00:16:55.000]  因為我回來教會只是短短的幾個小時
[00:16:55.000 --> 00:16:59.000]  但是我每天有起碼八至十個小時
[00:16:59.000 --> 00:17:02.000]  是我的生活
[00:17:02.000 --> 00:17:04.000]  不知道你們有沒有留意
[00:17:04.000 --> 00:17:06.000]  我們教會的崇拜
[00:17:06.000 --> 00:17:09.000]  分開有幾個部分
[00:17:09.000 --> 00:17:11.000]  我們從虔誠的
[00:17:11.000 --> 00:17:14.000]  就是來到主的面前聆聽神的話語
[00:17:14.000 --> 00:17:17.000]  我們要去回應神自己的大愛
[00:17:17.000 --> 00:17:21.000]  去到最後我們要去接受主的差遣
[00:17:21.000 --> 00:17:23.000]  我不知道你們有沒有留意
[00:17:23.000 --> 00:17:26.000]  我們要接受主的差遣
[00:17:26.000 --> 00:17:32.000]  也就是說當我們的主日崇拜完結的時候
[00:17:32.000 --> 00:17:34.000]  最後那個部分
[00:17:34.000 --> 00:17:37.000]  我們就是將我們在崇拜裡面
[00:17:37.000 --> 00:17:41.000]  我們所領受到或者聽到聖經的教導
[00:17:41.000 --> 00:17:44.000]  詩歌給我們的感動
[00:17:44.000 --> 00:17:46.000]  然後我們去接受主的差遣
[00:17:46.000 --> 00:17:50.000]  我們去到這個世界當中
[00:17:50.000 --> 00:17:53.000]  也就是說我們的敬拜生活
[00:17:53.000 --> 00:17:59.000]  並不是在十二點鐘就完結了
[00:17:59.000 --> 00:18:02.000]  其實是剛剛相反
[00:18:02.000 --> 00:18:05.000]  是當崇拜完結之後
[00:18:05.000 --> 00:18:08.000]  我們在生活的敬拜
[00:18:08.000 --> 00:18:14.000]  或者我們的敬拜生活剛剛開始
[00:18:14.000 --> 00:18:18.000]  就是我們去到自己的生活裡面
[00:18:18.000 --> 00:18:24.000]  來展現我們的生活
[00:18:24.000 --> 00:18:30.000]  那個才是真正的虔誠
[00:18:30.000 --> 00:18:37.000]  為什麼這麼難傳福音呢?
[00:18:37.000 --> 00:18:40.000]  不是因為我們沒有努力
[00:18:40.000 --> 00:18:43.000]  不是因為沒有人信主
[00:18:43.000 --> 00:18:48.000]  也不是因為我們的福音是假的
[00:18:48.000 --> 00:18:52.000]  最難去令到人信主一個很重要的原因
[00:18:52.000 --> 00:18:53.000]  世界性的
[00:18:53.000 --> 00:19:02.000]  是基督徒失去了基督徒應該有的質素
[00:19:02.000 --> 00:19:04.000]  這個是教會的問題
[00:19:04.000 --> 00:19:10.000]  是我們的問題
[00:19:10.000 --> 00:19:14.000]  有一個基督徒寫了一本書
[00:19:14.000 --> 00:19:16.000]  在兩年前
[00:19:16.000 --> 00:19:20.000]  潘先生寫了一篇文章去介紹
[00:19:20.000 --> 00:19:25.000]  那本書叫做《A課信徒》
[00:19:25.000 --> 00:19:27.000]  我在回香港之前
[00:19:27.000 --> 00:19:28.000]  就是六年前
[00:19:28.000 --> 00:19:33.000]  我不知道什麼叫做A課
[00:19:33.000 --> 00:19:36.000]  直到潘先生去寫這篇介紹
[00:19:36.000 --> 00:19:37.000]  他說A課
[00:19:37.000 --> 00:19:41.000]  我才知道什麼叫做A課
[00:19:41.000 --> 00:19:44.000]  直到有一些朋友告訴我
[00:19:44.000 --> 00:19:49.000]  他說我哪個親戚去做一些A課的名牌手袋
[00:19:49.000 --> 00:19:51.000]  你要不要呀?
[00:19:51.000 --> 00:19:52.000]  我說很便宜的嗎?
[00:19:52.000 --> 00:19:53.000]  他說是的
[00:19:53.000 --> 00:19:54.000]  很便宜的
[00:19:54.000 --> 00:19:55.000]  幾百元一個
[00:19:55.000 --> 00:19:57.000]  好像真的一樣
[00:19:57.000 --> 00:19:58.000]  如果出去買
[00:19:58.000 --> 00:20:00.000]  一萬多元一個
[00:20:00.000 --> 00:20:03.000]  我知道原來這個叫做A課
[00:20:03.000 --> 00:20:08.000]  原來用這個叫做AA課
[00:20:08.000 --> 00:20:10.000]  A課的信徒
[00:20:10.000 --> 00:20:12.000]  當然這個是香港的翻譯
[00:20:12.000 --> 00:20:16.000]  原本那本書的書名
[00:20:16.000 --> 00:20:20.000]  英文叫做Christian Atheist
[00:20:20.000 --> 00:20:27.000]  Atheist是無神論者
[00:20:27.000 --> 00:20:32.000]  是基督徒的無神論者
[00:20:32.000 --> 00:20:34.000]  很矛盾的
[00:20:34.000 --> 00:20:36.000]  基督徒的無神論者
[00:20:36.000 --> 00:20:39.000]  或者我可以這樣翻譯
[00:20:39.000 --> 00:20:43.000]  就是不信神的基督徒
[00:20:43.000 --> 00:20:45.000]  其實很矛盾的
[00:20:45.000 --> 00:20:48.000]  基督徒就是信神的
[00:20:48.000 --> 00:20:51.000]  但是信神的又無神論者
[00:20:51.000 --> 00:20:53.000]  很矛盾的
[00:20:53.000 --> 00:20:56.000]  這個作者他就是去指出
[00:20:56.000 --> 00:20:59.000]  當然他是用在美國的背景裡面
[00:20:59.000 --> 00:21:03.000]  就是有很多口口聲聲說自己是基督徒的人
[00:21:03.000 --> 00:21:06.000]  但是你看他的生活
[00:21:06.000 --> 00:21:07.000]  看他的言行
[00:21:07.000 --> 00:21:09.000]  看他的表現
[00:21:09.000 --> 00:21:11.000]  他根本就不像一個基督徒
[00:21:11.000 --> 00:21:13.000]  所以這個就叫做A課
[00:21:13.000 --> 00:21:17.000]  你看起來好像是很好的東西
[00:21:17.000 --> 00:21:22.000]  但是其實他是A課
[00:21:22.000 --> 00:21:25.000]  如果有些不信主的人
[00:21:25.000 --> 00:21:31.000]  他跟A課基督徒做了朋友的話
[00:21:31.000 --> 00:21:36.000]  可能都會有些危機
[00:21:36.000 --> 00:21:42.000]  就是這樣就叫做基督徒
[00:21:42.000 --> 00:21:48.000]  我想大家都很容易明白到這個問題
[00:21:48.000 --> 00:21:52.000]  如果我們只是口裡面這樣說
[00:21:52.000 --> 00:21:55.000]  是呀 神經常跟我說這樣說的
[00:21:55.000 --> 00:21:56.000]  神是很好的
[00:21:56.000 --> 00:21:57.000]  祂很愛我的
[00:21:57.000 --> 00:21:59.000]  祂很疼我的
[00:21:59.000 --> 00:22:01.000]  是呀 我祈禱的時候有時這樣
[00:22:01.000 --> 00:22:04.000]  我們可能經常都說這些
[00:22:04.000 --> 00:22:10.000]  但是實際上我們有沒有在生活裡面打人呢
[00:22:10.000 --> 00:22:14.000]  有沒有欺壓人呢
[00:22:14.000 --> 00:22:20.000]  有沒有令到這個世界
[00:22:20.000 --> 00:22:22.000]  令到我身邊的人
[00:22:22.000 --> 00:22:28.000]  是越來越沒有和諧的呢
[00:22:28.000 --> 00:22:33.000]  這個是在這個經文裡面
[00:22:33.000 --> 00:22:35.000]  第一個給我們的反省
[00:22:35.000 --> 00:22:39.000]  第二方面是真實的虔誠
[00:22:39.000 --> 00:22:44.000]  怎樣才能夠是一個真實的虔誠呢
[00:22:44.000 --> 00:22:49.000]  才沒有只是用反面的方式
[00:22:49.000 --> 00:22:51.000]  他告訴我們
[00:22:51.000 --> 00:22:54.000]  你們要禁食
[00:22:54.000 --> 00:22:57.000]  你們禁食又打人又增進
[00:22:57.000 --> 00:22:59.000]  其實禁食不是這樣的
[00:22:59.000 --> 00:23:02.000]  真正的虔誠不是這樣的
[00:23:02.000 --> 00:23:03.000]  是怎樣的呢
[00:23:03.000 --> 00:23:05.000]  在第六節開始
[00:23:05.000 --> 00:23:09.000]  他說我所揀選的禁食
[00:23:09.000 --> 00:23:12.000]  不是要去鬆開空殼的繩
[00:23:12.000 --> 00:23:14.000]  解下握上的鎖
[00:23:14.000 --> 00:23:19.000]  使被欺壓的人得到自由嗎
[00:23:19.000 --> 00:23:24.000]  不是要將你的餅去給那些肚餓的人嗎
[00:23:24.000 --> 00:23:28.000]  不是要令到那些漂流的窮人
[00:23:28.000 --> 00:23:31.000]  去到你家裡面
[00:23:31.000 --> 00:23:35.000]  不是那些赤身露體
[00:23:35.000 --> 00:23:37.000]  即是沒有衣無褂沒有衣服的人
[00:23:37.000 --> 00:23:39.000]  是有衣服被提嗎
[00:23:39.000 --> 00:23:43.000]  不是去顧恤自己的骨肉
[00:23:43.000 --> 00:23:48.000]  你不是去關心人的需要嗎
[00:23:48.000 --> 00:23:53.000]  這裡他說了幾樣東西
[00:23:53.000 --> 00:23:56.000]  真正的虔誠
[00:23:56.000 --> 00:24:00.000]  真正的宗教的展現是什麼呢
[00:24:00.000 --> 00:24:04.000]  是讓飢餓的人得到食物
[00:24:04.000 --> 00:24:09.000]  讓無家可歸的人有妻身之所
[00:24:09.000 --> 00:24:15.000]  讓赤身缺乏的人有衣服穿上
[00:24:15.000 --> 00:24:24.000]  讓人願意去照顧自己的親屬
[00:24:24.000 --> 00:24:28.000]  你可以說這是社會公義
[00:24:28.000 --> 00:24:33.000]  但這是真正的虔誠
[00:24:33.000 --> 00:24:37.000]  虔誠不是令到我們
[00:24:37.000 --> 00:24:42.000]  將我們的面轉向人群
[00:24:42.000 --> 00:24:48.000]  虔誠不只是將我們的面對著上帝
[00:24:48.000 --> 00:24:50.000]  而是將我們的面
[00:24:50.000 --> 00:24:55.000]  透過上帝給我們的光照向我們的人群
[00:24:55.000 --> 00:25:00.000]  有一個反應就是
[00:25:00.000 --> 00:25:09.000]  我們不能離開人群
[00:25:09.000 --> 00:25:11.000]  如果我們這樣的話
[00:25:11.000 --> 00:25:17.000]  我們就會離開了上帝
[00:25:17.000 --> 00:25:19.000]  我們不可以這樣
[00:25:19.000 --> 00:25:21.000]  如果我們將我們的面
[00:25:21.000 --> 00:25:23.000]  去面向上帝的時候
[00:25:23.000 --> 00:25:25.000]  是被上帝的光光照我們
[00:25:25.000 --> 00:25:28.000]  我們應該去到人群裡
[00:25:28.000 --> 00:25:31.000]  是神的光透過我們的生命
[00:25:31.000 --> 00:25:36.000]  得到神的光去光照有需要的人
[00:25:36.000 --> 00:25:38.000]  當我們有這樣的虔誠的時候
[00:25:38.000 --> 00:25:41.000]  我們所得到的祝福就是
[00:25:41.000 --> 00:25:47.000]  你們的光必發源於祖神的光
[00:25:47.000 --> 00:25:49.000]  要得到神的醫治
[00:25:49.000 --> 00:25:51.000]  公義在你們面前
[00:25:51.000 --> 00:25:54.000]  祂說的榮光會成為你的後盾
[00:25:54.000 --> 00:25:56.000]  你見到以前的壁畫
