
[00:00:00.000 --> 00:00:04.000]  在三十年前,一個冬天的晚上
[00:05:12.000 --> 00:05:14.000]  貪戀即是貪婪
[00:05:14.000 --> 00:05:17.000]  貪婪的希伯來文是說
[00:05:17.000 --> 00:05:18.000]  一些渴望
[00:05:18.000 --> 00:05:20.000]  一些貪圖
[00:05:20.000 --> 00:05:22.000]  是一種很強烈的
[00:05:22.000 --> 00:05:24.000]  自我中心的慾望
[00:05:24.000 --> 00:05:27.000]  很想不斷不斷不斷得到更多東西
[00:05:27.000 --> 00:05:29.000]  得到又想得到更多
[00:05:29.000 --> 00:05:32.000]  以至自己超越自己的界線範圍
[00:05:32.000 --> 00:05:34.000]  得到其他人的東西
[00:05:34.000 --> 00:05:37.000]  所以結果造成極大的傷害
[00:05:37.000 --> 00:05:39.000]  如果大家留意
[00:05:39.000 --> 00:05:40.000]  十誡
[00:05:40.000 --> 00:05:42.000]  第一至九誡前
[00:05:42.000 --> 00:05:44.000]  那九條誡命
[00:05:44.000 --> 00:05:47.000]  全部都是可以看得見
[00:05:47.000 --> 00:05:49.000]  可以量度的外在行為
[00:05:49.000 --> 00:05:50.000]  是唯一
[00:05:50.000 --> 00:05:51.000]  第十誡
[00:05:51.000 --> 00:05:53.000]  看不到的
[00:05:53.000 --> 00:05:56.000]  是在說你內心的動機
[00:05:56.000 --> 00:05:58.000]  是完全看不到的
[00:05:58.000 --> 00:06:01.000]  有誰看到呢
[00:06:01.000 --> 00:06:04.000]  我內心一種貪圖是沒有人知道
[00:06:04.000 --> 00:06:05.000]  沒有人見
[00:06:05.000 --> 00:06:07.000]  也沒有人明白
[00:06:07.000 --> 00:06:08.000]  我的樣子
[00:06:08.000 --> 00:06:10.000]  如何可以告訴你
[00:06:10.000 --> 00:06:12.000]  我的貪圖是看不到的
[00:06:12.000 --> 00:06:14.000]  我好像很好的人
[00:06:14.000 --> 00:06:16.000]  其實很貪心也不一定
[00:06:16.000 --> 00:06:19.000]  這個世界也沒有一條法律
[00:06:19.000 --> 00:06:21.000]  去懲治那些
[00:06:21.000 --> 00:06:24.000]  心裏面有很大很大的慾望
[00:06:24.000 --> 00:06:26.000]  但是沒有具體行動做出來的東西
[00:06:26.000 --> 00:06:27.000]  譬如
[00:06:27.000 --> 00:06:28.000]  我打算
[00:06:28.000 --> 00:06:29.000]  Fanny的手機
[00:06:29.000 --> 00:06:30.000]  正
[00:06:30.000 --> 00:06:31.000]  最新型號
[00:06:31.000 --> 00:06:32.000]  影相最漂亮
[00:06:32.000 --> 00:06:33.000]  又多功能
[00:06:33.000 --> 00:06:35.000]  拿出來又帥氣
[00:06:35.000 --> 00:06:36.000]  於是我很想據為己有
[00:06:36.000 --> 00:06:38.000]  搶了它或是偷了它
[00:06:38.000 --> 00:06:39.000]  但是警察不可以走過來
[00:06:39.000 --> 00:06:40.000]  石頭獸我要抓你
[00:06:40.000 --> 00:06:42.000]  因為你想搶別人的東西
[00:06:42.000 --> 00:06:44.000]  想想不行嗎
[00:06:44.000 --> 00:06:46.000]  沒有人見到
[00:06:46.000 --> 00:06:47.000]  沒有人知道
[00:06:47.000 --> 00:06:48.000]  不過
[00:06:48.000 --> 00:06:50.000]  我們自己知道
[00:06:50.000 --> 00:06:51.000]  神也知道
[00:06:51.000 --> 00:06:53.000]  聖靈也知道
[00:06:53.000 --> 00:06:54.000]  換句話說
[00:06:54.000 --> 00:06:55.000]  其實
[00:06:55.000 --> 00:06:57.000]  這句貪婪
[00:06:57.000 --> 00:06:59.000]  不過貪婪其實就是
[00:06:59.000 --> 00:07:02.000]  之前那五條誡命
[00:07:02.000 --> 00:07:05.000]  是一個精髓
[00:07:05.000 --> 00:07:07.000]  但是神要我們對付這件事
[00:07:07.000 --> 00:07:08.000]  為什麼呢
[00:07:08.000 --> 00:07:09.000]  因為這些是看不到的
[00:07:09.000 --> 00:07:11.000]  動機是看不到的
[00:07:11.000 --> 00:07:13.000]  因為貪婪的動機是完全看不到
[00:07:13.000 --> 00:07:14.000]  但是
[00:07:14.000 --> 00:07:16.000]  會引起很多很多的問題
[00:07:16.000 --> 00:07:18.000]  這個也是心靈的問題
[00:07:18.000 --> 00:07:19.000]  這個也是我們每一個
[00:07:19.000 --> 00:07:22.000]  屬靈生命成長的根本問題
[00:07:22.000 --> 00:07:23.000]  為什麼呢
[00:07:23.000 --> 00:07:24.000]  因為
[00:07:24.000 --> 00:07:26.000]  這個貪婪的動機
[00:07:26.000 --> 00:07:30.000]  是會引致觸犯其他那五條誡命的
[00:07:30.000 --> 00:07:32.000]  這是主要的因素
[00:07:32.000 --> 00:07:34.000]  可能有人這樣說
[00:07:34.000 --> 00:07:35.000]  在聽的時候
[00:07:35.000 --> 00:07:37.000]  我都不貪心的
[00:07:37.000 --> 00:07:39.000]  我路不拾遺
[00:07:39.000 --> 00:07:41.000]  我又不會貪錢的
[00:07:41.000 --> 00:07:42.000]  我又不會賭的
[00:07:42.000 --> 00:07:43.000]  弟兄姐妹
[00:07:43.000 --> 00:07:46.000]  貪婪不只是講錢
[00:07:46.000 --> 00:07:48.000]  貪婪是有很大的範圍的
[00:07:48.000 --> 00:07:49.000]  我們看看
[00:07:49.000 --> 00:07:51.000]  之前那五條誡命
[00:07:51.000 --> 00:07:53.000]  和貪婪有什麼關係
[00:07:53.000 --> 00:07:54.000]  第五誡
[00:07:54.000 --> 00:07:57.000]  是講當孝敬父母
[00:07:57.000 --> 00:08:00.000]  當孝敬父母有什麼關係
[00:08:00.000 --> 00:08:02.000]  當孝敬父母是講
[00:08:02.000 --> 00:08:04.000]  我們和上一代的長輩
[00:08:04.000 --> 00:08:07.000]  建立良好的關係
[00:08:07.000 --> 00:08:08.000]  但是有時候
[00:08:08.000 --> 00:08:12.000]  我們貪戀我們的自由
[00:08:12.000 --> 00:08:13.000]  你不要煩我
[00:08:13.000 --> 00:08:15.000]  你不要囉嗦我
[00:08:15.000 --> 00:08:16.000]  你經常疑惑我
[00:08:16.000 --> 00:08:18.000]  或者貪戀我們的空間
[00:08:18.000 --> 00:08:19.000]  你的老人家
[00:08:19.000 --> 00:08:20.000]  論論盡盡
[00:08:20.000 --> 00:08:22.000]  不要介入我的空間
[00:08:22.000 --> 00:08:23.000]  這些
[00:08:23.000 --> 00:08:25.000]  這些是你看不到的
[00:08:25.000 --> 00:08:26.000]  你想的是看不到
[00:08:26.000 --> 00:08:27.000]  不要介入我的空間
[00:08:27.000 --> 00:08:28.000]  又或者
[00:08:28.000 --> 00:08:29.000]  我們貪戀
[00:08:29.000 --> 00:08:31.000]  我們對上一代的偏見
[00:08:31.000 --> 00:08:33.000]  所以具體行動上
[00:08:33.000 --> 00:08:34.000]  我們是沒有辦法
[00:08:34.000 --> 00:08:37.000]  真正的尊榮我們的父母
[00:08:37.000 --> 00:08:39.000]  弟兄姐妹不只是孝順
[00:08:39.000 --> 00:08:42.000]  原文是講尊榮我們的父母
[00:08:42.000 --> 00:08:43.000]  第六誡
[00:08:43.000 --> 00:08:45.000]  是講不可殺人
[00:08:45.000 --> 00:08:46.000]  我也不會殺人
[00:08:46.000 --> 00:08:48.000]  我們誰會殺人呢
[00:08:48.000 --> 00:08:49.000]  但是耶穌說
[00:08:49.000 --> 00:08:52.000]  憎恨人就等於殺人
[00:08:52.000 --> 00:08:54.000]  都是講你的內心動機
[00:08:54.000 --> 00:08:56.000]  我們沒有錯
[00:08:56.000 --> 00:08:58.000]  對生命的尊重是對的
[00:08:58.000 --> 00:08:59.000]  但是問題是
[00:08:59.000 --> 00:09:01.000]  我們往往都在貪戀
[00:09:01.000 --> 00:09:04.000]  我們自己的想法
[00:09:04.000 --> 00:09:06.000]  我們在貪戀自己的面子
[00:09:06.000 --> 00:09:07.000]  我們在貪戀
[00:09:07.000 --> 00:09:09.000]  我們自己覺得
[00:09:09.000 --> 00:09:10.000]  對和錯的東西
[00:09:10.000 --> 00:09:12.000]  所以具體行動出來是甚麼
[00:09:12.000 --> 00:09:13.000]  我們侮辱人
[00:09:13.000 --> 00:09:15.000]  我們攻擊人
[00:09:15.000 --> 00:09:17.000]  我們批評人
[00:09:17.000 --> 00:09:19.000]  甚至我們憎恨那些人
[00:09:19.000 --> 00:09:20.000]  在聖經裡耶穌說
[00:09:20.000 --> 00:09:22.000]  憎恨人就等同殺人
[00:09:22.000 --> 00:09:26.000]  因為到最後是導致那個動機
[00:09:26.000 --> 00:09:27.000]  第七誡
[00:09:27.000 --> 00:09:28.000]  這個清楚一點
[00:09:28.000 --> 00:09:29.000]  不可姦淫
[00:09:29.000 --> 00:09:31.000]  我們不要被那些情慾
[00:09:31.000 --> 00:09:32.000]  去控制捆綁我們
[00:09:32.000 --> 00:09:33.000]  但是人都要
[00:09:33.000 --> 00:09:38.000]  我偏偏要喜歡那些情慾
[00:09:38.000 --> 00:09:42.000]  我要放縱我自己的淫亂思想
[00:09:42.000 --> 00:09:43.000]  想想不行嗎
[00:09:43.000 --> 00:09:45.000]  有誰知道我在想那些髒事
[00:09:45.000 --> 00:09:46.000]  到最後
[00:09:46.000 --> 00:09:47.000]  當你想想
[00:09:47.000 --> 00:09:51.000]  就慢慢會具體行動出來
[00:09:51.000 --> 00:09:53.000]  第八誡不可偷渡
[00:09:53.000 --> 00:09:54.000]  為甚麼不可偷渡
[00:09:54.000 --> 00:09:55.000]  因為建立人與人之間
[00:09:55.000 --> 00:09:58.000]  那個關係的安全感
[00:09:58.000 --> 00:10:00.000]  如果你經常凝聚別人偷你的東西
[00:10:00.000 --> 00:10:02.000]  你就沒有那種安全感
[00:10:02.000 --> 00:10:05.000]  但是我們往往是貪戀一些甚麼
[00:10:05.000 --> 00:10:07.000]  為甚麼他有我沒有
[00:10:07.000 --> 00:10:09.000]  為甚麼我努力得回來
[00:10:09.000 --> 00:10:10.000]  他享受那些東西
[00:10:10.000 --> 00:10:12.000]  而我付出勞苦
[00:10:12.000 --> 00:10:13.000]  不公平
[00:10:13.000 --> 00:10:16.000]  為甚麼我比我老闆厲害
[00:10:16.000 --> 00:10:17.000]  他是我老闆
[00:10:17.000 --> 00:10:19.000]  不是我是他老闆
[00:10:19.000 --> 00:10:20.000]  這個世界沒有天理
[00:10:20.000 --> 00:10:22.000]  我們就是貪戀這些東西
[00:10:22.000 --> 00:10:23.000]  所以結果呢
[00:10:23.000 --> 00:10:26.000]  我們想奪取其他人的東西
[00:10:26.000 --> 00:10:27.000]  版權
[00:10:27.000 --> 00:10:29.000]  抄襲別人的作品
[00:10:29.000 --> 00:10:31.000]  去用一些方法
[00:10:31.000 --> 00:10:35.000]  去取得別人的勞苦得來的成果
[00:10:35.000 --> 00:10:36.000]  那個結果呢
[00:10:36.000 --> 00:10:39.000]  就是破壞了那種安全感
[00:10:39.000 --> 00:10:42.000]  第九誡不可作假見證
[00:10:42.000 --> 00:10:44.000]  即是我們要建立那種誠信
[00:10:44.000 --> 00:10:45.000]  不要說謊
[00:10:45.000 --> 00:10:46.000]  但是大家明白了
[00:10:46.000 --> 00:10:48.000]  我們正在貪戀
[00:10:48.000 --> 00:10:51.000]  我們自己的利益
[00:10:51.000 --> 00:10:53.000]  我們保護自己
[00:10:53.000 --> 00:10:56.000]  所以到最後我們說謊
[00:10:56.000 --> 00:10:57.000]  經常說謊
[00:10:57.000 --> 00:11:00.000]  就破壞了那種誠信
[00:11:00.000 --> 00:11:02.000]  如果你看聖經呢
[00:11:02.000 --> 00:11:04.000]  不斷有些東西重複
[00:11:04.000 --> 00:11:09.000]  因為貪婪而引致其他的誡命受到損害
[00:11:09.000 --> 00:11:10.000]  第一個呢
[00:11:10.000 --> 00:11:11.000]  第一個人物就是大衛
[00:11:11.000 --> 00:11:13.000]  大家都知道
[00:11:13.000 --> 00:11:16.000]  大衛貪戀別人的老婆
[00:11:16.000 --> 00:11:19.000]  貪戀烏里亞的老婆別士巴
[00:11:19.000 --> 00:11:20.000]  接著呢
[00:11:20.000 --> 00:11:23.000]  他就犯了第八誡
[00:11:23.000 --> 00:11:24.000]  不可偷渡
[00:11:24.000 --> 00:11:25.000]  怎樣偷渡呢
[00:11:25.000 --> 00:11:28.000]  強行把別士巴拉進皇宮
[00:11:28.000 --> 00:11:29.000]  接著第七誡
[00:11:29.000 --> 00:11:32.000]  凡奸淫跟他發生關係
[00:11:32.000 --> 00:11:34.000]  接著為了掩飾他的罪行
[00:11:34.000 --> 00:11:37.000]  接著就是第九誡
[00:11:37.000 --> 00:11:38.000]  和第七誡
[00:11:38.000 --> 00:11:39.000]  不可殺人
[00:11:39.000 --> 00:11:41.000]  不可作假見證
[00:11:41.000 --> 00:11:43.000]  陷害無辜的人
[00:11:43.000 --> 00:11:44.000]  結果呢
[00:11:44.000 --> 00:11:45.000]  一塌糊塗
[00:11:45.000 --> 00:11:47.000]  帶來很多很多的禍患
[00:11:47.000 --> 00:11:48.000]  另外一個例子
[00:11:48.000 --> 00:11:51.000]  就是以色列王阿哈
[00:11:51.000 --> 00:11:52.000]  阿哈有些什麼呢
[00:11:52.000 --> 00:11:56.000]  他貪戀那八個葡萄園
[00:11:56.000 --> 00:11:58.000]  現在我們見葡萄園沒有什麼
[00:11:58.000 --> 00:11:59.000]  但是呢
[00:11:59.000 --> 00:12:01.000]  他很喜歡那葡萄園
[00:12:01.000 --> 00:12:02.000]  好像呢
[00:12:02.000 --> 00:12:03.000]  他的行為
[00:12:03.000 --> 00:12:04.000]  在聖經裡面的行為
[00:12:04.000 --> 00:12:05.000]  就好像失戀那樣
[00:12:05.000 --> 00:12:07.000]  躺在床上不想起身
[00:12:07.000 --> 00:12:09.000]  我好喜歡那葡萄園
[00:12:09.000 --> 00:12:11.000]  我好喜歡那葡萄園
[00:12:11.000 --> 00:12:13.000]  我好想他為己
[00:12:13.000 --> 00:12:15.000]  我很想把他搶回來
[00:12:15.000 --> 00:12:17.000]  然後他老婆
[00:12:17.000 --> 00:12:18.000]  我幫你搞定
[00:12:18.000 --> 00:12:19.000]  結果
[00:12:19.000 --> 00:12:21.000]  第六 第八 第九誡
[00:12:21.000 --> 00:12:23.000]  全部犯了
[00:12:23.000 --> 00:12:24.000]  簡單來說是什麼呢
[00:12:24.000 --> 00:12:26.000]  謀財害命
[00:12:26.000 --> 00:12:28.000]  大興師妹
[00:12:28.000 --> 00:12:31.000]  這些行動是怎麼來的
[00:12:31.000 --> 00:12:32.000]  出自動機
[00:12:32.000 --> 00:12:34.000]  出自貪婪的理念
[00:12:34.000 --> 00:12:36.000]  貪婪的動機
[00:12:36.000 --> 00:12:38.000]  於是引致行動
[00:12:38.000 --> 00:12:39.000]  我們一起看看
[00:12:39.000 --> 00:12:40.000]  《箴言》說什麼呢
[00:12:40.000 --> 00:12:41.000]  四章二十三節
[00:12:41.000 --> 00:12:43.000]  我們一起讀嘛 一二三
[00:12:43.000 --> 00:12:45.000]  你要保守你心
[00:12:45.000 --> 00:12:47.000]  勝過保守一切
[00:12:47.000 --> 00:12:49.000]  因為一生的果效
[00:12:49.000 --> 00:12:51.000]  是由心發出
[00:12:51.000 --> 00:12:52.000]  等於說心呢
[00:12:52.000 --> 00:12:53.000]  是看不到的
[00:12:53.000 --> 00:12:55.000]  他是在說你的動機
[00:12:55.000 --> 00:12:56.000]  他說什麼呢
[00:12:56.000 --> 00:12:57.000]  你的動機
[00:12:57.000 --> 00:13:00.000]  決定著你外在的行為表現
[00:13:00.000 --> 00:13:04.000]  也都決定你一生人的結果
[00:13:04.000 --> 00:13:05.000]  就是說呢
[00:13:05.000 --> 00:13:06.000]  你的內心的動機
[00:13:06.000 --> 00:13:07.000]  是影響著你行為
[00:13:07.000 --> 00:13:10.000]  影響著你的人生
[00:13:10.000 --> 00:13:14.000]  當你有這種動機的時候
[00:13:14.000 --> 00:13:16.000]  你就會付諸行動
[00:13:16.000 --> 00:13:19.000]  結果有很多邪惡的概念
[00:13:19.000 --> 00:13:20.000]  意念
[00:13:20.000 --> 00:13:21.000]  計謀
[00:13:21.000 --> 00:13:24.000]  就這樣發生了
[00:13:24.000 --> 00:13:25.000]  這個貪婪呢
[00:13:25.000 --> 00:13:27.000]  是怎麼來的呢
[00:13:27.000 --> 00:13:28.000]  貪婪原來是
[00:13:28.000 --> 00:13:29.000]  我們人類的祖先來的
[00:13:29.000 --> 00:13:30.000]  我們看看
[00:13:30.000 --> 00:13:32.000]  《創世紀》三章六節
[00:13:32.000 --> 00:13:33.000]  我們一起讀好嗎
[00:13:33.000 --> 00:13:35.000]  一二三
[00:13:35.000 --> 00:13:40.000]  於是女人見那火樹的果子好作食物
[00:13:40.000 --> 00:13:42.000]  也悅人的眼目
[00:13:42.000 --> 00:13:44.000]  且是可喜愛的
[00:13:44.000 --> 00:13:46.000]  能使人有智慧
[00:13:46.000 --> 00:13:49.000]  就摘下果子來吃
[00:13:49.000 --> 00:13:51.000]  又給他丈夫
[00:13:51.000 --> 00:13:54.000]  他丈夫也吃了
[00:13:54.000 --> 00:13:55.000]  那夏娃呢
[00:13:55.000 --> 00:13:57.000]  大家知道跟我們一樣
[00:13:57.000 --> 00:13:58.000]  是神所創造的
[00:13:58.000 --> 00:14:00.000]  我們是被造的
[00:14:00.000 --> 00:14:01.000]  其實我們被造的時候
[00:14:01.000 --> 00:14:05.000]  神已經定了界限給我們
[00:14:05.000 --> 00:14:06.000]  我們是被造的
[00:14:06.000 --> 00:14:10.000]  但是夏娃有一種念頭
[00:14:10.000 --> 00:14:12.000]  就是我吃了這個水果
[00:14:12.000 --> 00:14:15.000]  我就是超越神所定的界限
[00:14:15.000 --> 00:14:16.000]  超越到什麼
[00:14:16.000 --> 00:14:17.000]  我跟神一樣
[00:14:17.000 --> 00:14:19.000]  我跟神一樣厲害
[00:14:19.000 --> 00:14:20.000]  頂姐妹
[00:14:20.000 --> 00:14:21.000]  這種就是貪婪
[00:14:21.000 --> 00:14:23.000]  這種貪婪付諸行動之後
[00:14:23.000 --> 00:14:25.000]  結果為夏娃自己
[00:14:25.000 --> 00:14:26.000]  她的家
[00:14:26.000 --> 00:14:27.000]  以至今天
[00:14:27.000 --> 00:14:29.000]  包括我們所有都是受害者
[00:14:29.000 --> 00:14:32.000]  所有人帶來這種禍害
[00:14:32.000 --> 00:14:35.000]  有一個詞很奇怪
[00:14:35.000 --> 00:14:36.000]  貪男的男子
[00:14:36.000 --> 00:14:37.000]  我們一起看看
[00:14:37.000 --> 00:14:39.000]  貪男的古字是怎樣的
[00:14:39.000 --> 00:14:42.000]  大家記不記得甲骨文那個
[00:14:42.000 --> 00:14:44.000]  一路說文解字
[00:14:44.000 --> 00:14:45.000]  去到解書
[00:14:45.000 --> 00:14:47.000]  有不同的演變
[00:14:47.000 --> 00:14:48.000]  你有沒有留意呢
[00:14:48.000 --> 00:14:51.000]  好像跟創世紀所形容的差不多
[00:14:51.000 --> 00:14:54.000]  一個女人面對兩棵樹
[00:14:54.000 --> 00:14:56.000]  這兩棵樹是什麼樹
[00:14:56.000 --> 00:14:58.000]  分別是惡樹和生命樹
[00:14:58.000 --> 00:15:01.000]  在甲骨文這個女人就這樣爬上去
[00:15:01.000 --> 00:15:03.000]  想拿個生果
[00:15:03.000 --> 00:15:05.000]  似乎我們遠古的祖先
[00:15:05.000 --> 00:15:07.000]  好像得到神的啟示
[00:15:07.000 --> 00:15:09.000]  似乎我們遠古的祖先
[00:15:09.000 --> 00:15:11.000]  好像知道創世紀那樣
[00:15:11.000 --> 00:15:13.000]  有機會我們詳細說
[00:15:13.000 --> 00:15:15.000]  很多的
[00:15:15.000 --> 00:15:16.000]  頂姐妹
[00:15:16.000 --> 00:15:18.000]  那種貪婪
[00:15:18.000 --> 00:15:19.000]  那種是慾望
[00:15:19.000 --> 00:15:21.000]  所以簡單來說
[00:15:21.000 --> 00:15:22.000]  換句話說
[00:15:22.000 --> 00:15:25.000]  其實貪婪是打開一道危險的門
[00:15:25.000 --> 00:15:26.000]  以至黑暗室
[00:15:26.000 --> 00:15:28.000]  可以進入我們的生命裡面
[00:15:28.000 --> 00:15:30.000]  而產生不好的結果
[00:15:30.000 --> 00:15:32.000]  就好像夏娃和亞當一樣
[00:15:32.000 --> 00:15:33.000]  產生不好的結果
