
[00:00:00.000 --> 00:00:03.600]  格林多厚書我想我們中間也有很多人可能也看過
[00:02:41.200 --> 00:02:42.800]  如果我們從十讀行傳裏面
[00:02:42.800 --> 00:02:44.000]  我們就可以看見
[00:02:44.000 --> 00:02:46.000]  保羅真的是很crazy
[00:02:46.000 --> 00:02:47.600]  他在還沒有信主以前
[00:02:47.600 --> 00:02:49.200]  還沒有被主耶穌得到以前
[00:02:49.200 --> 00:02:50.800]  他就已經是很crazy了
[00:02:50.800 --> 00:02:52.600]  他就已經是很mad
[00:02:52.600 --> 00:02:55.400]  或者是說out of his mind
[00:02:55.400 --> 00:02:58.200]  或者是說就像我們剛纔唸的
[00:02:58.200 --> 00:02:59.600]  癲狂
[00:02:59.600 --> 00:03:02.600]  我想我們可以這樣子形容他
[00:03:02.600 --> 00:03:04.800]  但是他被神揀選了之後
[00:03:04.800 --> 00:03:06.000]  主耶穌見過他
[00:03:06.000 --> 00:03:08.200]  主耶穌親自揀選他之後
[00:03:08.200 --> 00:03:10.000]  他就變了
[00:03:10.000 --> 00:03:11.000]  但是我自己覺得
[00:03:11.000 --> 00:03:12.800]  他的瘋狂還是沒有變
[00:03:12.800 --> 00:03:16.000]  他的那種狂熱還是沒有變
[00:03:16.000 --> 00:03:18.400]  但是他的方向變了
[00:03:18.400 --> 00:03:20.800]  所以這就是我們所看到的悔改
[00:03:20.800 --> 00:03:21.600]  不過很可惜的
[00:03:21.600 --> 00:03:25.600]  今天我們在教會里面
[00:03:25.600 --> 00:03:27.800]  不是指我們的教會
[00:03:27.800 --> 00:03:30.000]  今天在基督教界裏面
[00:03:30.000 --> 00:03:32.800]  有一批自以爲
[00:03:32.800 --> 00:03:36.000]  就是自認爲他們自己是神學家
[00:03:36.000 --> 00:03:38.400]  他們開始攻擊保羅的神學
[00:03:38.400 --> 00:03:41.600]  攻擊聖經上面所記載的保羅的事情
[00:03:41.600 --> 00:03:45.400]  或者是攻擊保羅他自己所寫的東西
[00:03:45.400 --> 00:03:46.800]  其實我自己在看的時候
[00:03:46.800 --> 00:03:49.200]  我覺得這些人就像這些
[00:03:49.200 --> 00:03:52.800]  在當時保羅所碰到的這些假教師一樣
[00:03:52.800 --> 00:03:54.200]  真的是很虛僞
[00:03:54.200 --> 00:03:56.200]  真的是很假冒爲善
[00:03:56.200 --> 00:04:00.000]  那麼保羅
[00:04:00.000 --> 00:04:01.400]  我們從聖經上面看
[00:04:01.400 --> 00:04:03.800]  哥林多前書第十一章第一節
[00:04:03.800 --> 00:04:05.800]  保羅他就大膽地告訴教會
[00:04:05.800 --> 00:04:07.200]  他說你們要效法我
[00:04:07.200 --> 00:04:08.800]  像我效法基督一樣
[00:04:08.800 --> 00:04:11.000]  這是保羅的大膽
[00:04:11.000 --> 00:04:12.200]  所以我們知道保羅
[00:04:12.200 --> 00:04:17.000]  他是一個真的一個真誠的
[00:04:17.000 --> 00:04:20.600]  他纔敢要我們那個效法他
[00:04:20.600 --> 00:04:23.000]  那麼在第十章前面第九章
[00:04:23.000 --> 00:04:24.200]  最後一節的時候
[00:04:24.200 --> 00:04:25.600]  他說他是接力
[00:04:25.600 --> 00:04:28.200]  他是盡力的去追求這些事情
[00:04:28.200 --> 00:04:29.200]  免得怎麼樣
[00:04:29.200 --> 00:04:32.800]  免得他自己傳福音反而被棄絕了
[00:04:32.800 --> 00:04:34.800]  這是保羅他的心思意念
[00:04:34.800 --> 00:04:36.600]  這是保羅他的心態
[00:04:36.600 --> 00:04:39.400]  所以當我們在看這一段經文的時候
[00:04:39.400 --> 00:04:42.200]  我把這個前言
[00:04:42.200 --> 00:04:45.000]  把這個前面的一個背景
[00:04:45.000 --> 00:04:48.200]  放在你們心裏面
[00:04:48.200 --> 00:04:50.400]  那麼當我們在讀這一段經文的時候
[00:04:50.400 --> 00:04:53.800]  從第十一節一直到第十七節
[00:04:53.800 --> 00:04:56.000]  在這個中間有一個字
[00:04:56.000 --> 00:04:57.600]  有一個詞
[00:04:57.600 --> 00:04:59.400]  我覺得是一個關鍵詞
[00:04:59.400 --> 00:05:01.000]  而且是一個很重要的詞
[00:05:01.000 --> 00:05:03.200]  這個詞決定我們怎麼樣看
[00:05:03.200 --> 00:05:04.800]  後面這一段經文
[00:05:04.800 --> 00:05:06.800]  這個詞就在第十一節
[00:05:06.800 --> 00:05:09.200]  他說我們既知道主是可畏的
[00:05:09.200 --> 00:05:12.400]  所以勸人
[00:05:12.400 --> 00:05:14.800]  我們常常用哥林多後書第五章
[00:05:14.800 --> 00:05:16.200]  特別是從十六節開始
[00:05:16.200 --> 00:05:19.600]  一直到第十九節
[00:05:19.600 --> 00:05:21.000]  特別是第十七節
[00:05:21.000 --> 00:05:22.800]  我們常常用來在傳福音
[00:05:22.800 --> 00:05:24.400]  我們說若有人在基督裏
[00:05:24.400 --> 00:05:25.400]  他就是新造的人
[00:05:25.400 --> 00:05:27.800]  舊事已過都變成了新的
[00:05:27.800 --> 00:05:30.600]  我們常常沒有想到前面他在講什麼
[00:05:30.600 --> 00:05:32.600]  所以今天我們來看一下
[00:05:32.600 --> 00:05:34.400]  那麼我定個題目
[00:05:34.400 --> 00:05:37.000]  就是說我們是基督的使者
[00:05:37.000 --> 00:05:38.400]  這就是保羅他的message
[00:05:38.400 --> 00:05:40.200]  這就是保羅的信息
[00:05:40.200 --> 00:05:41.400]  那麼這個字是
[00:05:41.400 --> 00:05:43.000]  他說要勸人
[00:05:43.000 --> 00:05:46.400]  這個勸人不是指着未信主的人
[00:05:46.400 --> 00:05:48.200]  他的勸人是指着
[00:05:48.200 --> 00:05:50.000]  哥林多教會的人
[00:05:50.000 --> 00:05:51.800]  那些已經相信了
[00:05:51.800 --> 00:05:53.200]  那麼在哥林多教會里面
[00:05:53.200 --> 00:05:54.400]  有很多人challenge
[00:05:54.400 --> 00:05:56.400]  就是說對保羅他的身份
[00:05:56.400 --> 00:05:58.000]  他們覺得說你這個人
[00:05:58.000 --> 00:05:59.000]  對不對
[00:05:59.000 --> 00:06:00.200]  其貌不揚
[00:06:00.200 --> 00:06:01.200]  長得又矮
[00:06:01.200 --> 00:06:02.000]  然後呢
[00:06:02.000 --> 00:06:03.000]  長得又不好看
[00:06:03.000 --> 00:06:06.400]  字又寫得很大
[00:06:06.400 --> 00:06:08.200]  這就是保羅他自己講的
[00:06:08.200 --> 00:06:10.600]  你知道保羅眼睛也不好
[00:06:10.600 --> 00:06:11.400]  對不對
[00:06:11.400 --> 00:06:13.800]  所以保羅寫的字大概真的是很大
[00:06:13.800 --> 00:06:14.200]  爲什麼
[00:06:14.200 --> 00:06:15.800]  因爲他看不見嘛
[00:06:15.800 --> 00:06:17.200]  我以前我認識一個傳道人
[00:06:17.200 --> 00:06:19.800]  這個傳道人真的是神很重用他
[00:06:19.800 --> 00:06:21.200]  他看不見
[00:06:21.200 --> 00:06:22.200]  他每次看聖經的時候
[00:06:22.200 --> 00:06:25.000]  他把聖經放在他的眼睛前面
[00:06:25.000 --> 00:06:27.200]  然後很多時候你跟他講話的時候
[00:06:27.200 --> 00:06:30.000]  你就覺得他不在看你
[00:06:30.000 --> 00:06:31.600]  反而那些站在旁邊的人
[00:06:31.600 --> 00:06:32.600]  不跟他講話的人
[00:06:32.600 --> 00:06:36.200]  他們就覺得他在看他們
[00:06:36.200 --> 00:06:38.400]  但是這個傳道人神很重用
[00:06:38.400 --> 00:06:39.800]  你說這個傳道人長得怎麼樣
[00:06:39.800 --> 00:06:42.400]  也是其貌不揚
[00:06:42.400 --> 00:06:45.400]  但是他的信息很有能力的
[00:06:45.400 --> 00:06:49.000]  保羅也是一樣
[00:06:49.000 --> 00:06:52.400]  所以保羅他在這裏告訴我們
[00:06:52.400 --> 00:06:55.000]  他說他說要勸人
[00:06:55.000 --> 00:06:58.000]  是指的哥林多教會的人
[00:06:58.000 --> 00:07:00.000]  哥林多教會的弟兄姐妹
[00:07:00.000 --> 00:07:03.200]  他向哥林多教會的弟兄姐妹申訴
[00:07:03.200 --> 00:07:05.400]  這就是我們下面要看的
[00:07:05.400 --> 00:07:06.600]  申訴什麼呢
[00:07:06.600 --> 00:07:10.000]  就是他是基督的使者
[00:07:10.000 --> 00:07:11.400]  從第十一節
[00:07:11.400 --> 00:07:13.400]  他說我們既知道主是可畏的
[00:07:13.400 --> 00:07:15.800]  這是連到前面的第十節
[00:07:15.800 --> 00:07:19.200]  他說因爲我們衆人必要在基督臺前顯露出來
[00:07:19.200 --> 00:07:21.800]  叫個人按照本身所行的
[00:07:21.800 --> 00:07:24.400]  或善或惡受報
[00:07:24.400 --> 00:07:26.000]  那對保羅來講
[00:07:26.000 --> 00:07:27.200]  所以他第一件事情
[00:07:27.200 --> 00:07:29.400]  他說基督的使者在他身上
[00:07:29.400 --> 00:07:31.000]  在他身上所表現出來的
[00:07:31.000 --> 00:07:32.800]  第一個就是敬畏神
[00:07:32.800 --> 00:07:34.400]  他說既知道主是可畏的
[00:07:34.400 --> 00:07:36.200]  所以勸人
[00:07:36.200 --> 00:07:37.800]  我們常常喜歡用一段
[00:07:37.800 --> 00:07:38.800]  用一節經文
[00:07:38.800 --> 00:07:41.800]  這是我覺得我們在信主的人常常用的
[00:07:41.800 --> 00:07:45.400]  敬畏耶和華是什麼
[00:07:45.400 --> 00:07:46.400]  Good
[00:07:46.400 --> 00:07:48.800]  敬畏耶和華是智慧的開端
[00:07:48.800 --> 00:07:55.400]  這句話到底是什麼意思呢
[00:07:55.400 --> 00:07:58.200]  敬畏耶和華是
[00:07:58.200 --> 00:08:01.000]  從希伯來人他們的講法的話
[00:08:01.000 --> 00:08:02.400]  用他的字的講法
[00:08:02.400 --> 00:08:06.200]  就是說敬畏耶和華是首要的
[00:08:06.200 --> 00:08:09.200]  最重要的
[00:08:09.200 --> 00:08:10.800]  不論是在敬拜裏面
[00:08:10.800 --> 00:08:13.000]  或者是在其他的教會活動
[00:08:13.000 --> 00:08:16.200]  或者是在每一個每天的生活當中
[00:08:16.200 --> 00:08:19.200]  我們都應該在凡事上
[00:08:19.200 --> 00:08:20.400]  想到一件事情
[00:08:20.400 --> 00:08:22.600]  就是神是首要的
[00:08:22.600 --> 00:08:25.000]  讓他居首位
[00:08:25.000 --> 00:08:27.600]  你想要成爲一個好夫妻嗎
[00:08:27.600 --> 00:08:28.800]  兄姐妹
[00:08:28.800 --> 00:08:30.000]  或者是說弟兄
[00:08:30.000 --> 00:08:31.800]  對不起
[00:08:31.800 --> 00:08:35.200]  或者是說你想要成爲一個好的母親嗎
[00:08:35.200 --> 00:08:37.200]  那有的人你想想心裏面想
[00:08:37.200 --> 00:08:38.600]  哎呀我的小孩都已經大了
[00:08:38.600 --> 00:08:39.600]  都已經結婚了
[00:08:39.600 --> 00:08:41.800]  It's too late
[00:08:41.800 --> 00:08:44.000]  No
[00:08:44.000 --> 00:08:45.400]  你要好好想一下
[00:08:45.400 --> 00:08:47.200]  你想成爲一個好父親
[00:08:47.200 --> 00:08:49.200]  你想要成爲一個好母親
[00:08:49.200 --> 00:08:50.000]  第一件事情
[00:08:50.000 --> 00:08:53.600]  你要知道怎麼敬畏神
[00:08:53.600 --> 00:08:55.800]  你要做一個好的兒女嗎
[00:08:55.800 --> 00:08:56.600]  第一件事情
[00:08:56.600 --> 00:08:59.800]  你要學到的就是怎麼樣去敬畏神
[00:08:59.800 --> 00:09:04.200]  你要在工作場合成爲一個好的員工
[00:09:04.200 --> 00:09:06.200]  你要得到人的喜悅
[00:09:06.200 --> 00:09:07.000]  第一件事情
[00:09:07.000 --> 00:09:10.800]  你要學會的是什麼樣去敬畏神
[00:09:10.800 --> 00:09:13.000]  就是要把神放在你生活
[00:09:13.000 --> 00:09:14.000]  放在你的思想
[00:09:14.000 --> 00:09:15.200]  放在你的觀念裏面
[00:09:15.200 --> 00:09:17.400]  最中心最重要的
[00:09:17.400 --> 00:09:19.600]  這就是敬畏神的意思
[00:09:19.600 --> 00:09:21.200]  最簡單的講
[00:09:21.200 --> 00:09:22.200]  以後我會找時間
[00:09:22.200 --> 00:09:24.400]  我會真的是跟你們好好地談一下
[00:09:24.400 --> 00:09:28.200]  什麼叫做敬畏神
[00:09:28.200 --> 00:09:31.200]  是把神放在第一位
[00:09:31.200 --> 00:09:33.800]  而且是真實
[00:09:33.800 --> 00:09:36.200]  沒有虛僞的
[00:09:36.200 --> 00:09:38.000]  不是在教會里面是敬畏神
[00:09:38.000 --> 00:09:43.000]  回到家裏面是另外一回事
[00:09:43.000 --> 00:09:47.200]  也不是見什麼人說什麼話
[00:09:47.200 --> 00:09:49.000]  我覺得見什麼人說什麼話
[00:09:49.000 --> 00:09:51.200]  很多時候會讓我們
[00:09:51.200 --> 00:09:57.000]  讓我們表現出來有一種虛僞的感覺
[00:09:57.000 --> 00:09:58.800]  那麼如果我們有罪
[00:09:58.800 --> 00:10:00.200]  我們就應該認
[00:10:00.200 --> 00:10:02.200]  我們就應該除掉
[00:10:02.200 --> 00:10:04.600]  所以接下去保羅他就講
[00:10:04.600 --> 00:10:08.000]  他說但我們在神面前是顯明的
[00:10:08.000 --> 00:10:12.800]  盼望在你們的良心裏也是顯明的
[00:10:12.800 --> 00:10:15.000]  保羅在這裏他就告訴他們
[00:10:15.000 --> 00:10:18.000]  他是沒有假冒的
[00:10:18.000 --> 00:10:19.600]  不管是對神也好
[00:10:19.600 --> 00:10:21.000]  對人也好
[00:10:21.000 --> 00:10:23.000]  他都是坦然無懼的
[00:10:23.000 --> 00:10:24.000]  在他來講
[00:10:24.000 --> 00:10:29.000]  他的良心是完全不會控告他的
[00:10:29.000 --> 00:10:30.000]  這是第一個
[00:10:30.000 --> 00:10:34.000]  基督的使者是敬畏神的
[00:10:34.000 --> 00:10:35.000]  第二個
[00:10:35.000 --> 00:10:38.000]  基督的使者是心裏面是爲了教會的
[00:10:38.000 --> 00:10:40.000]  我們看第十二節
[00:10:40.000 --> 00:10:42.000]  他說我們不是向你們再舉薦自己
[00:10:42.000 --> 00:10:45.000]  乃是叫你們因我們有可誇之處
[00:10:45.000 --> 00:10:48.000]  好對那憑外貌不憑內心誇口的人
[00:10:48.000 --> 00:10:50.000]  有言可答
[00:10:50.000 --> 00:10:52.000]  他在這裏告訴戈林多教會的人
[00:10:52.000 --> 00:10:55.000]  他說我不是在要討你們的喜歡的
[00:10:55.000 --> 00:10:58.000]  他說我不是在這裏要舉薦我自己
[00:10:58.000 --> 00:10:59.000]  要推薦我自己
[00:10:59.000 --> 00:11:04.000]  或者是要誇獎我自己
[00:11:04.000 --> 00:11:08.000]  他們以爲保羅是爲了自己的利益
[00:11:08.000 --> 00:11:09.000]  他所教的
[00:11:09.000 --> 00:11:10.000]  所行的
[00:11:10.000 --> 00:11:11.000]  所說的
[00:11:11.000 --> 00:11:12.000]  所做的
[00:11:12.000 --> 00:11:14.000]  所想的
[00:11:14.000 --> 00:11:18.000]  保羅所做的這些事情都不是爲了他自己
[00:11:18.000 --> 00:11:19.000]  乃是爲了教會
[00:11:19.000 --> 00:11:21.000]  他爲了教會的目的是什麼
[00:11:21.000 --> 00:11:22.000]  就是後面所說的
[00:11:22.000 --> 00:11:27.000]  叫你們因我們有可誇之處
[00:11:27.000 --> 00:11:30.000]  好對那憑着外貌不憑內心誇口的人
[00:11:30.000 --> 00:11:33.000]  有言可答
[00:11:33.000 --> 00:11:36.000]  這個憑外貌不憑內心誇口的人
[00:11:36.000 --> 00:11:39.000]  就是當時那一批猶太人
[00:11:39.000 --> 00:11:40.000]  他們沒有信
[00:11:40.000 --> 00:11:42.000]  有的人說他們信了
[00:11:42.000 --> 00:11:44.000]  這是我們在使徒行傳裏面我們可以看到的
[00:11:44.000 --> 00:11:46.000]  保羅所碰到那些人
[00:11:46.000 --> 00:11:48.000]  那些人就是爲了要守律法
[00:11:48.000 --> 00:11:50.000]  爲了要讓人看見他們的外貌
[00:11:50.000 --> 00:11:53.000]  讓人看見他們外面所做的
[00:11:53.000 --> 00:11:54.000]  其實他們是很虛僞的
[00:11:54.000 --> 00:11:56.000]  他們是假冒爲善的
[00:11:56.000 --> 00:12:00.000]  他們只想要以守律法來達到
[00:12:00.000 --> 00:12:02.000]  他們在神面前可以成爲一個義人
[00:12:02.000 --> 00:12:04.000]  被稱爲義
[00:12:04.000 --> 00:12:07.000]  但是他們卻不注重他們內心悔改的
[00:12:07.000 --> 00:12:10.000]  所以保羅就告訴這些哥林多教會的人
[00:12:10.000 --> 00:12:12.000]  他說你們可以抵擋他們
[00:12:12.000 --> 00:12:14.000]  爲什麼因爲那些都是假教師
[00:12:14.000 --> 00:12:15.000]  在他們當中
[00:12:15.000 --> 00:12:17.000]  他說你們可以拒絕他們
[00:12:17.000 --> 00:12:21.000]  拒絕他們所傳的假福音
[00:12:21.000 --> 00:12:23.000]  這不僅是從使徒行傳
[00:12:23.000 --> 00:12:25.000]  我們從其他保羅的書信裏面
[00:12:25.000 --> 00:12:26.000]  我們可以看得到的
[00:12:26.000 --> 00:12:28.000]  這是第二個
[00:12:28.000 --> 00:12:30.000]  基督的使者他是爲了教會的
[00:12:30.000 --> 00:12:31.000]  第三個
[00:12:31.000 --> 00:12:35.000]  基督的使者是對真理有狂熱的心
[00:12:35.000 --> 00:12:38.000]  我覺得這個地方
[00:12:38.000 --> 00:12:39.000]  我念到這個地方的時候
[00:12:39.000 --> 00:12:41.000]  我就覺得很
[00:12:41.000 --> 00:12:43.000]  我不禁我心裏面就在那邊喊
[00:12:43.000 --> 00:12:47.000]  我說保羅You are crazy
[00:12:47.000 --> 00:12:50.000]  他說我們若果癲狂是爲神
[00:12:50.000 --> 00:12:54.000]  若果謹守是爲你們
[00:12:54.000 --> 00:12:58.000]  保羅他真的是會癲狂
[00:12:58.000 --> 00:12:59.000]  爲了神
[00:12:59.000 --> 00:13:01.000]  但是他也爲了教會
[00:13:01.000 --> 00:13:03.000]  他可以平靜下來
[00:13:03.000 --> 00:13:04.000]  他可以溫柔
[00:13:04.000 --> 00:13:06.000]  他可以謙卑
[00:13:06.000 --> 00:13:08.000]  所以保羅他是基督的使者
[00:13:08.000 --> 00:13:11.000]  他對真理有一種狂熱的心
[00:13:11.000 --> 00:13:14.000]  記不記得保羅在雅濟帕王面前
[00:13:14.000 --> 00:13:16.000]  就是在使徒行傳第26章
[00:13:16.000 --> 00:13:19.000]  他在雅濟帕王面前被審
[00:13:19.000 --> 00:13:21.000]  然後雅濟帕王就告訴他說
[00:13:21.000 --> 00:13:22.000]  你可以講你自己的生平
[00:13:22.000 --> 00:13:24.000]  保羅就告訴他
[00:13:24.000 --> 00:13:26.000]  他說保羅最後
[00:13:26.000 --> 00:13:27.000]  他講完了之後
[00:13:27.000 --> 00:13:28.000]  他就跟保羅講
[00:13:28.000 --> 00:13:32.000]  他說You are crazy
[00:13:32.000 --> 00:13:33.000]  他說你的學問太大了
[00:13:33.000 --> 00:13:37.000]  他說你得到了一個PhD
[00:13:37.000 --> 00:13:40.000]  你癲狂
[00:13:40.000 --> 00:13:42.000]  如果我們把它用在現在
[00:13:42.000 --> 00:13:44.000]  就是這個意思
[00:13:44.000 --> 00:13:49.000]  他說你學問太大了
[00:13:49.000 --> 00:13:51.000]  但是保羅目的是什麼
[00:13:51.000 --> 00:13:55.000]  保羅的目的就是要人聽到這個真理
[00:13:55.000 --> 00:13:59.000]  保羅的目的就是要人聽到基督的真理
[00:13:59.000 --> 00:14:00.000]  人家怎麼看他
[00:14:00.000 --> 00:14:06.000]  他不在乎的
[00:14:06.000 --> 00:14:08.000]  在當時別人看
[00:14:08.000 --> 00:14:09.000]  現在也是一樣
[00:14:09.000 --> 00:14:11.000]  我們現在想起來
[00:14:11.000 --> 00:14:12.000]  就是他講得到
[00:14:12.000 --> 00:14:15.000]  人家心裏面真的是會認爲說
[00:14:15.000 --> 00:14:22.000]  你這個人講得到完全不合潮流
[00:14:22.000 --> 00:14:25.000]  但是他仍然要講
[00:14:25.000 --> 00:14:27.000]  他目的是什麼
[00:14:27.000 --> 00:14:32.000]  就是爲了要人聽見這個真理
[00:14:32.000 --> 00:14:33.000]  我們常常聽到
[00:14:33.000 --> 00:14:35.000]  有的時候我們信了主之後
[00:14:35.000 --> 00:14:37.000]  家裏面就會勸你
[00:14:37.000 --> 00:14:39.000]  你信可以啊
[00:14:39.000 --> 00:14:42.000]  不要常常去
[00:14:42.000 --> 00:14:43.000]  不要
[00:14:43.000 --> 00:14:45.000]  下面一個是什麼
[00:14:45.000 --> 00:14:47.000]  入迷了
[00:14:47.000 --> 00:14:52.000]  走火入魔了
[00:14:52.000 --> 00:14:55.000]  保羅就是這個樣子
[00:14:55.000 --> 00:14:57.000]  他不是走火入魔
[00:14:57.000 --> 00:14:59.000]  他真的是爲了神
[00:14:59.000 --> 00:15:02.000]  他可以癲狂
[00:15:02.000 --> 00:15:04.000]  但是當他面對人的時候
[00:15:04.000 --> 00:15:06.000]  他所表現出來的是謙卑
[00:15:06.000 --> 00:15:08.000]  是忍耐
[00:15:08.000 --> 00:15:09.000]  是愛
[00:15:09.000 --> 00:15:10.000]  所以他在貼上隆尼迦
[00:15:10.000 --> 00:15:12.000]  他寫信給貼上隆尼迦人的時候
[00:15:12.000 --> 00:15:13.000]  他就告訴他
[00:15:13.000 --> 00:15:15.000]  他說我在你們中間像父親一樣
[00:15:15.000 --> 00:15:21.000]  然後我在你們中間也像母親一樣的溫柔
[00:15:21.000 --> 00:15:24.000]  Amazing
[00:15:24.000 --> 00:15:25.000]  第四個
[00:15:25.000 --> 00:15:28.000]  基督的使者
[00:15:28.000 --> 00:15:31.000]  是受了基督的愛的激勵
[00:15:31.000 --> 00:15:33.000]  第十四節
[00:15:33.000 --> 00:15:36.000]  他說原來基督的愛激勵我們
[00:15:36.000 --> 00:15:38.000]  因爲我們想一人祭祭
[00:15:38.000 --> 00:15:39.000]  衆人死
[00:15:39.000 --> 00:15:43.000]  衆人就都死了
[00:15:43.000 --> 00:15:44.000]  基督的愛
[00:15:44.000 --> 00:15:45.000]  就是一個人
[00:15:45.000 --> 00:15:46.000]  這一個人
[00:15:46.000 --> 00:15:47.000]  他是公義的
[00:15:47.000 --> 00:15:49.000]  他是無罪的
[00:15:49.000 --> 00:15:50.000]  他是謙虛
[00:15:50.000 --> 00:15:51.000]  他是溫柔的人
[00:15:51.000 --> 00:15:55.000]  替所有的人死掉
[00:15:55.000 --> 00:15:59.000]  在羅馬書第五章第六節到第九節那邊
[00:15:59.000 --> 00:16:01.000]  我們可以看一下
[00:16:01.000 --> 00:16:06.000]  這個新聞應該是很感動人的
[00:16:06.000 --> 00:16:08.000]  從來沒有人爲我們死過
[00:16:08.000 --> 00:16:10.000]  也許有
[00:16:10.000 --> 00:16:14.000]  也可能因爲你是個義人
[00:16:14.000 --> 00:16:17.000]  也可能因爲你是個仁人
[00:16:17.000 --> 00:16:20.000]  這是在羅馬書第五章第七節第六節
[00:16:20.000 --> 00:16:22.000]  他說因爲我們還軟弱的時候
[00:16:22.000 --> 00:16:25.000]  基督就按說定的日期爲罪人死
[00:16:25.000 --> 00:16:26.000]  爲義人死
[00:16:26.000 --> 00:16:29.000]  是少有的爲仁人死或者有感做的
[00:16:29.000 --> 00:16:31.000]  基督在我們還做罪人的時候
[00:16:31.000 --> 00:16:32.000]  爲我們死
[00:16:32.000 --> 00:16:42.000]  神的愛就在此向我們顯明瞭
[00:16:42.000 --> 00:16:45.000]  保羅他自己特別清楚
[00:16:45.000 --> 00:16:48.000]  他特別知道他自己是什麼樣的一個人
[00:16:48.000 --> 00:16:50.000]  所以當他寫信給提莫泰的時候
[00:16:50.000 --> 00:16:51.000]  他就告訴他們
[00:16:51.000 --> 00:16:52.000]  寫信給教會的時候
[00:16:52.000 --> 00:16:54.000]  他就告訴他們
[00:16:54.000 --> 00:16:57.000]  他是罪人中的罪魁
[00:16:57.000 --> 00:16:59.000]  罪首
[00:16:59.000 --> 00:17:02.000]  他認爲沒有一個人的罪比他大
[00:17:02.000 --> 00:17:05.000]  他知道他自己過去曾經逼迫耶穌
[00:17:05.000 --> 00:17:07.000]  他也逼迫信他的人
[00:17:07.000 --> 00:17:09.000]  這就是他的狂熱
[00:17:09.000 --> 00:17:15.000]  因爲他以爲這就是侍奉神
[00:17:15.000 --> 00:17:17.000]  但是主仍然揀選他
[00:17:17.000 --> 00:17:19.000]  而且接納他
[00:17:19.000 --> 00:17:21.000]  而且赦免了他
[00:17:21.000 --> 00:17:25.000]  原諒他
