
[00:00:00.000 --> 00:00:02.700]  各位姐妹,我們一同來禱告
[00:02:44.600 --> 00:02:47.200]  他也走到了荷列山
[00:02:47.200 --> 00:02:49.700]  然後在那裡與神相遇
[00:02:49.700 --> 00:02:52.600]  其實荷列山就是新乃山
[00:02:52.600 --> 00:02:57.100]  同樣的,這些屬靈領袖在他們的生命裡面
[00:02:57.100 --> 00:02:59.600]  他們有高峰,有低谷
[00:02:59.600 --> 00:03:01.100]  他們都有禁食
[00:03:01.100 --> 00:03:05.500]  在禁食的過程當中與神相遇
[00:03:05.500 --> 00:03:08.900]  我們會想說,這些都是屬靈領袖神呼召的
[00:03:08.900 --> 00:03:10.300]  那聖經裡面有沒有
[00:03:10.300 --> 00:03:14.900]  百姓禁食的禱告的內容讓你動容的呢?
[00:03:14.900 --> 00:03:19.500]  我想到薩姆爾記第七章裡面
[00:03:19.500 --> 00:03:20.900]  那個地方講到了
[00:03:20.900 --> 00:03:24.100]  以色列的百姓,他們在那個世世的時代
[00:03:24.100 --> 00:03:28.400]  在那裡拜偶像,惹動神的憤怒
[00:03:28.400 --> 00:03:31.000]  神興起菲律斯人來攻打他們
[00:03:31.000 --> 00:03:33.500]  那他們怎麼辦呢?
[00:03:33.500 --> 00:03:38.000]  薩姆爾就叫他們聚集起來
[00:03:38.000 --> 00:03:39.700]  他們就變禁食
[00:03:39.700 --> 00:03:42.100]  而且他們說,我們得罪神了
[00:03:42.100 --> 00:03:45.400]  弟兄姊妹,就是一個這麼簡單的禱告
[00:03:45.400 --> 00:03:48.500]  他們的禱告就是,我們得罪神了
[00:03:48.500 --> 00:03:51.400]  就是一個迴轉的禱告
[00:03:51.400 --> 00:03:52.600]  有些弟兄姊妹會覺得
[00:03:52.600 --> 00:03:54.700]  禁食禱告好像很困難
[00:03:54.700 --> 00:03:57.100]  因為不知道要禱告什麼
[00:03:57.100 --> 00:03:58.400]  我常常想到
[00:03:58.400 --> 00:04:01.700]  我最常常用的一個禱告就是彼得的禱告
[00:04:01.700 --> 00:04:03.200]  什麼呢?
[00:04:03.200 --> 00:04:06.000]  主啊!救我!
[00:04:06.000 --> 00:04:07.100]  主啊!救我!
[00:04:07.100 --> 00:04:10.500]  其實禱告,如果當我們發自於內心的時候
[00:04:10.500 --> 00:04:12.100]  你不需要美食
[00:04:12.100 --> 00:04:13.900]  你不需要長篇大論
[00:04:13.900 --> 00:04:16.800]  要發自於我們的心裡面
[00:04:16.800 --> 00:04:19.000]  當這些薩姆爾
[00:04:19.000 --> 00:04:21.800]  這些以色列百姓,薩姆爾叫他們聚集之後
[00:04:21.800 --> 00:04:23.000]  他們就發出了一個
[00:04:23.000 --> 00:04:26.700]  他們裡面最深處的一個禱告
[00:04:26.700 --> 00:04:30.200]  我們得罪耶和華
[00:04:30.200 --> 00:04:32.700]  結果我們看見薩姆爾為百姓拜求
[00:04:32.700 --> 00:04:35.600]  神就免了這樣的一個災
[00:04:35.600 --> 00:04:39.800]  神就施恩在以色列人當中
[00:04:39.800 --> 00:04:43.100]  剛剛那些先知都是被神呼召出來的
[00:04:43.100 --> 00:04:44.000]  各位弟兄姊妹
[00:04:44.000 --> 00:04:46.000]  那我們呢?
[00:04:46.000 --> 00:04:49.600]  我們教會是被神呼召的嗎?
[00:04:49.600 --> 00:04:53.700]  教會,我們就是被神呼召出來的一群
[00:04:53.700 --> 00:04:56.200]  因為教會原來的意思就是
[00:04:56.200 --> 00:04:59.600]  出來和呼召
[00:04:59.600 --> 00:05:00.900]  這兩個字
[00:05:00.900 --> 00:05:02.400]  西大文連在一起的
[00:05:02.400 --> 00:05:05.200]  就是被神呼召出來的一群人
[00:05:05.200 --> 00:05:09.600]  我們是一群被神呼召出來
[00:05:09.600 --> 00:05:10.700]  從世界裡面
[00:05:10.700 --> 00:05:13.300]  從罪惡世界裡面被分別出來的
[00:05:13.300 --> 00:05:14.600]  做什麼?
[00:05:14.600 --> 00:05:19.000]  神在我們生命裡面有一個使命
[00:05:19.000 --> 00:05:20.500]  是一個什麼使命呢?
[00:05:20.500 --> 00:05:22.100]  彼得講得很清楚
[00:05:22.100 --> 00:05:25.600]  唯有我們是被揀選的族類
[00:05:25.600 --> 00:05:27.400]  是有君尊的祭司
[00:05:27.400 --> 00:05:29.500]  是聖潔的國度
[00:05:29.500 --> 00:05:31.100]  是神的子民
[00:05:31.100 --> 00:05:32.600]  後面就是一個目的
[00:05:32.600 --> 00:05:35.000]  要叫我們做什麼呢?
[00:05:35.000 --> 00:05:36.200]  要宣揚
[00:05:36.200 --> 00:05:40.800]  那叫我們出黑暗入奇妙光明者的美德
[00:05:40.800 --> 00:05:43.200]  神既然有給我們呼召
[00:05:43.200 --> 00:05:46.500]  神一定會給我們資源
[00:05:46.500 --> 00:05:50.300]  什麼樣的資源呢?
[00:05:50.300 --> 00:05:52.300]  簡單來講
[00:05:52.300 --> 00:05:54.400]  就是我們這一個人
[00:05:54.400 --> 00:05:56.700]  神就是使用我們這一個人
[00:05:56.700 --> 00:05:58.500]  然後神與我們同在
[00:05:58.500 --> 00:06:00.300]  要完成祂的使命
[00:06:00.300 --> 00:06:00.800]  各位眾姐妹
[00:06:00.800 --> 00:06:02.600]  我們在上一週
[00:06:02.600 --> 00:06:06.300]  耿牧師推動再一次的連鎖禁食禱告
[00:06:06.300 --> 00:06:08.900]  40天連鎖禁食禱告
[00:06:08.900 --> 00:06:10.900]  我看到一個好消息
[00:06:10.900 --> 00:06:13.300]  我們當中有不少年輕人參加
[00:06:13.300 --> 00:06:18.700]  現在目前有約90位弟兄姐妹報名
[00:06:18.700 --> 00:06:20.700]  感謝主
[00:06:20.700 --> 00:06:22.400]  我相信可能還有一些弟兄姐妹
[00:06:22.400 --> 00:06:24.200]  還不曉得怎麼樣進入
[00:06:24.200 --> 00:06:26.100]  那如果不知道怎麼樣操作的話
[00:06:26.100 --> 00:06:28.200]  可以問這個教務同工
[00:06:28.200 --> 00:06:29.900]  或者是問小組長
[00:06:29.900 --> 00:06:31.100]  或問我們一些的同工
[00:06:31.100 --> 00:06:33.500]  看怎麼樣操作
[00:06:33.500 --> 00:06:36.200]  我們都來參與
[00:06:36.200 --> 00:06:40.300]  那我看到我們已經有90位弟兄姐妹參加
[00:06:40.300 --> 00:06:41.400]  那我還在想
[00:06:41.400 --> 00:06:43.400]  那沒有加入的弟兄姐妹
[00:06:43.400 --> 00:06:45.900]  是什麼原因呢?
[00:06:45.900 --> 00:06:48.100]  我在思考當中的時候
[00:06:48.100 --> 00:06:50.000]  我就想到
[00:06:50.000 --> 00:06:51.200]  我們這個人
[00:06:51.200 --> 00:06:53.300]  一開始剛信耶穌的時候
[00:06:53.300 --> 00:06:56.700]  也是一個不太會禱告的人
[00:06:56.700 --> 00:06:59.000]  對吧?
[00:06:59.000 --> 00:07:00.700]  不知道耿牧師
[00:07:00.700 --> 00:07:01.500]  或張牧師
[00:07:01.500 --> 00:07:02.800]  或宇康傳道
[00:07:02.800 --> 00:07:06.500]  我們一開始都是一個很會禱告的人嗎?
[00:07:06.500 --> 00:07:08.500]  不是
[00:07:08.500 --> 00:07:12.300]  而且還不太喜歡禱告
[00:07:12.300 --> 00:07:15.900]  而且還不喜歡站在台前禱告
[00:07:15.900 --> 00:07:19.900]  而且也不喜歡帶領大家禱告
[00:07:19.900 --> 00:07:23.300]  那為什麼會變成現在這個樣子呢?
[00:07:23.300 --> 00:07:26.400]  是神在我們裡面給我們根性變化
[00:07:26.400 --> 00:07:28.600]  有一首歌說
[00:07:28.600 --> 00:07:31.000]  多禱告就有能力
[00:07:31.000 --> 00:07:33.100]  不禱告就
[00:07:33.100 --> 00:07:35.300]  少禱告就少有能力
[00:07:35.300 --> 00:07:37.000]  不禱告就沒有能力
[00:07:37.000 --> 00:07:39.700]  最後一句是什麼?
[00:07:39.700 --> 00:07:43.000]  那我們來禱告吧
[00:07:43.000 --> 00:07:48.900]  它這歌就四句
[00:07:48.900 --> 00:07:51.400]  禱告不是天生就學會的
[00:07:51.400 --> 00:07:53.600]  當然現在可以大家看一下
[00:07:53.600 --> 00:07:55.000]  你是屬於哪一型呢?
[00:07:55.000 --> 00:07:56.400]  你是常常禱告呢?
[00:07:56.400 --> 00:07:58.600]  還是很少禱告?
[00:07:58.600 --> 00:08:02.900]  還是這種完全不禱告?
[00:08:02.900 --> 00:08:05.200]  我這邊指的是基督徒
[00:08:05.200 --> 00:08:06.800]  並不是指沒有信的
[00:08:06.800 --> 00:08:09.500]  基督徒不禱告是什麼原因呢?
[00:08:09.500 --> 00:08:12.200]  在我自己的生命歲月裡面
[00:08:12.200 --> 00:08:15.000]  什麼時候我不喜歡禱告?
[00:08:15.000 --> 00:08:17.200]  犯罪的時候
[00:08:17.200 --> 00:08:19.000]  在最終之樂的時候
[00:08:19.000 --> 00:08:20.400]  你怎麼會禱告呢?
[00:08:20.400 --> 00:08:23.400]  比如說你今天在玩一個電玩
[00:08:23.400 --> 00:08:25.800]  啊~這個心思意念都在那個
[00:08:25.800 --> 00:08:27.800]  胡啊!碰啊!
[00:08:27.800 --> 00:08:29.800]  在那個打麻將裡面
[00:08:29.800 --> 00:08:32.600]  你怎麼會禱告呢?
[00:08:32.600 --> 00:08:34.900]  以前的范大林牧師說
[00:08:34.900 --> 00:08:39.400]  哈雷路亞!自摸!
[00:08:39.400 --> 00:08:41.700]  這個是錯誤的
[00:08:41.700 --> 00:08:44.100]  至少他還會講哈雷路亞
[00:08:44.100 --> 00:08:45.600]  但是弟兄姊妹
[00:08:45.600 --> 00:08:47.500]  當我們心裡面犯罪的時候
[00:08:47.500 --> 00:08:48.800]  我們是想逃避神的
[00:08:48.800 --> 00:08:52.000]  跟亞當夏娃一樣
[00:08:52.000 --> 00:08:53.300]  少禱告的人
[00:08:53.300 --> 00:08:55.100]  弟兄姊妹有一些人他會覺得
[00:08:55.100 --> 00:08:57.700]  我讓別人禱告就好了
[00:08:57.700 --> 00:08:59.000]  我覺得我不會禱告
[00:08:59.000 --> 00:09:01.200]  讓喜歡禱告的人禱告
[00:09:01.200 --> 00:09:05.500]  或者是我只要會洩憤禱告就好了
[00:09:05.500 --> 00:09:06.100]  弟兄姊妹
[00:09:06.100 --> 00:09:07.800]  光會洩憤禱告這件事情
[00:09:07.800 --> 00:09:10.300]  就不是那麼容易學的
[00:09:10.300 --> 00:09:11.300]  我自己小時候
[00:09:11.300 --> 00:09:14.600]  怎麼開始洩憤禱告的呢?
[00:09:14.600 --> 00:09:16.900]  我唱洩憤歌
[00:09:16.900 --> 00:09:17.800]  內容是
[00:09:17.800 --> 00:09:20.400]  感謝天父給我飯吃
[00:09:20.400 --> 00:09:22.400]  吃我健康又平安
[00:09:22.400 --> 00:09:23.600]  阿門
[00:09:23.600 --> 00:09:25.300]  夠簡單吧
[00:09:25.300 --> 00:09:27.700]  它裡面還有神學意義
[00:09:27.700 --> 00:09:28.800]  禱告要簡單
[00:09:28.800 --> 00:09:30.400]  禱告要發自於內心
[00:09:30.400 --> 00:09:31.800]  可是我發現後來變成一個
[00:09:31.800 --> 00:09:33.300]  僵化的習慣就變成
[00:09:33.300 --> 00:09:34.300]  感謝天父給我飯吃
[00:09:34.300 --> 00:09:35.100]  吃我健康又平安
[00:09:35.100 --> 00:09:36.900]  阿門
[00:09:36.900 --> 00:09:38.000]  然後人家問我說
[00:09:38.000 --> 00:09:39.700]  你不是基督徒嗎?
[00:09:39.700 --> 00:09:41.600]  為什麼你禱告這麼快?
[00:09:41.600 --> 00:09:44.500]  我說我禱告很快
[00:09:44.500 --> 00:09:47.000]  但是我不告訴你為什麼
[00:09:47.000 --> 00:09:48.600]  但是變成形式的話
[00:09:48.600 --> 00:09:51.600]  這個禱告就沒什麼意義
[00:09:51.600 --> 00:09:53.300]  那後來從什麼時候
[00:09:53.300 --> 00:09:57.000]  開始會變成常常禱告呢?
[00:09:57.000 --> 00:09:58.600]  從渴慕主開始
[00:09:58.600 --> 00:10:00.200]  被聖靈摸著
[00:10:00.200 --> 00:10:01.400]  所以我今天要講
[00:10:01.400 --> 00:10:01.900]  各位姐妹
[00:10:01.900 --> 00:10:03.400]  我們都有盼望
[00:10:03.400 --> 00:10:04.400]  我們禱告
[00:10:04.400 --> 00:10:06.100]  都可以從不禱告
[00:10:06.100 --> 00:10:07.900]  進入少禱告
[00:10:07.900 --> 00:10:13.400]  最後變成常常禱告
[00:10:13.400 --> 00:10:18.000]  講到蒙主垂聽的禱告
[00:10:18.000 --> 00:10:19.700]  我就在想
[00:10:19.700 --> 00:10:21.900]  用什麼樣的一個圖案
[00:10:21.900 --> 00:10:23.600]  可以表達一下
[00:10:23.600 --> 00:10:24.500]  聖經裡面
[00:10:24.500 --> 00:10:26.900]  在馬太福音耶穌的教導
[00:10:26.900 --> 00:10:28.100]  用什麼樣圖案
[00:10:28.100 --> 00:10:31.400]  可以表達我們這個人的禱告的狀態
[00:10:31.400 --> 00:10:33.800]  到底是什麼樣的情況
[00:10:33.800 --> 00:10:35.900]  要怎麼樣去描述一個人
[00:10:35.900 --> 00:10:37.700]  他的同心合一
[00:10:37.700 --> 00:10:39.900]  或者他一個人對神的敬虔
[00:10:39.900 --> 00:10:41.600]  或者他對神的渴望
[00:10:41.600 --> 00:10:44.200]  我怎麼樣來呈現呢?
[00:10:44.200 --> 00:10:45.400]  這個圖
[00:10:45.400 --> 00:10:46.500]  你們看見這個圖
[00:10:46.500 --> 00:10:49.300]  是我想了很久之後
[00:10:49.300 --> 00:10:51.400]  一直在修改
[00:10:51.400 --> 00:10:52.700]  後來神就讓我
[00:10:52.700 --> 00:10:54.100]  給我一個這樣的圖
[00:10:54.100 --> 00:10:57.600]  原來我可以用這樣的圖來說明
[00:10:57.600 --> 00:11:00.100]  蒙主垂聽的禱告
[00:11:00.100 --> 00:11:02.100]  有三個東西
[00:11:02.100 --> 00:11:03.600]  要很正確
[00:11:03.600 --> 00:11:05.200]  第一個
[00:11:05.200 --> 00:11:06.400]  態度要正確
[00:11:06.400 --> 00:11:08.500]  來,跟我說,態度要正確
[00:11:08.500 --> 00:11:09.700]  態度要正確
[00:11:09.700 --> 00:11:12.900]  內容要正確
[00:11:12.900 --> 00:11:15.200]  動力要正確
[00:11:15.200 --> 00:11:17.400]  目前我們都屬於最右邊這種
[00:11:17.400 --> 00:11:18.800]  我們剛剛看到的
[00:11:18.800 --> 00:11:21.900]  我們是不禱告、少禱告還是常禱告
[00:11:21.900 --> 00:11:24.400]  我們裡面的動力到底有沒有
[00:11:24.400 --> 00:11:25.700]  如果我們裡面沒有動力
[00:11:25.700 --> 00:11:28.600]  你再會禱告,有用嗎?
[00:11:28.600 --> 00:11:31.000]  沒用
[00:11:31.000 --> 00:11:33.000]  有些人說,我要禱告
[00:11:33.000 --> 00:11:36.100]  結果他禱告的內容很可怕
[00:11:36.100 --> 00:11:37.500]  比如說
[00:11:37.500 --> 00:11:40.300]  有一個老太太,99歲
[00:11:40.300 --> 00:11:41.900]  她就跟主禱告說
[00:11:41.900 --> 00:11:45.800]  主啊,我這個人真是罪人
[00:11:45.800 --> 00:11:46.900]  活到這把年紀了
[00:11:46.900 --> 00:11:49.700]  我覺得我不配進天堂
[00:11:49.700 --> 00:11:54.800]  所以主啊,你就把我留在這個世上好了
[00:11:54.800 --> 00:11:56.900]  她的禱告好嗎?
[00:11:56.900 --> 00:11:58.600]  很簡單嘛,對不對
[00:11:58.600 --> 00:12:00.300]  但是這個禱告的內容
[00:12:00.300 --> 00:12:03.000]  不合乎真理的要求
[00:12:03.000 --> 00:12:04.700]  不合乎天父的旨意
[00:12:04.700 --> 00:12:05.700]  而且不可能
[00:12:05.700 --> 00:12:08.800]  神不可能把她永遠放在這個地上
[00:12:08.800 --> 00:12:11.400]  另外一個就是禱告的態度
[00:12:11.400 --> 00:12:14.700]  我們的禱告的態度是
[00:12:14.700 --> 00:12:16.100]  今天叫我禱告,好吧
[00:12:16.100 --> 00:12:18.200]  那我就勉為其難的
[00:12:18.200 --> 00:12:22.900]  念個兩三句就禱告完了
[00:12:22.900 --> 00:12:26.600]  或者,我不喜歡跟祂禱告
[00:12:26.600 --> 00:12:28.300]  我喜歡自己禱告
[00:12:28.300 --> 00:12:35.900]  我們裡面的態度是不是對的
[00:12:35.900 --> 00:12:39.300]  根據馬太福音,耶穌所教導的禱告
[00:12:39.300 --> 00:12:44.500]  我把它分成態度、內容還有動力
[00:12:44.500 --> 00:12:46.000]  態度這個部分的話
[00:12:46.000 --> 00:12:47.300]  耶穌教導我們說
[00:12:47.300 --> 00:12:50.600]  要兩三個人一起禱告,對吧
[00:12:50.600 --> 00:12:52.800]  要同心合一的禱告
[00:12:52.800 --> 00:12:56.700]  這兩個人在地上的禱告
[00:12:56.700 --> 00:12:58.900]  其實它就代表一個群體
[00:12:58.900 --> 00:13:03.200]  就是耶穌基督給我們教會的生活
[00:13:03.200 --> 00:13:05.100]  是一個群體的生活
[00:13:05.100 --> 00:13:07.700]  我們不能只有自己的禱告
[00:13:07.700 --> 00:13:11.000]  耶穌說,兩個以上的禱告
[00:13:11.000 --> 00:13:13.200]  神要垂聽
[00:13:13.200 --> 00:13:15.800]  一開始我其實在想
[00:13:15.800 --> 00:13:19.700]  其實神難道不聽一個人的禱告嗎
[00:13:19.700 --> 00:13:21.500]  神聽一個人的禱告
[00:13:21.500 --> 00:13:23.600]  祂聽耶穌的禱告
[00:13:23.600 --> 00:13:24.900]  祂聽摩西的禱告
[00:13:24.900 --> 00:13:29.100]  祂聽以利亞、耶利米的禱告
[00:13:29.100 --> 00:13:30.500]  祂聽禱告
[00:13:30.500 --> 00:13:33.400]  但是神為什麼要說兩個人呢
[00:13:33.400 --> 00:13:36.300]  因為這個時代
[00:13:36.300 --> 00:13:38.100]  不是像以前一樣
[00:13:38.100 --> 00:13:39.900]  屬靈領袖的這樣的時代
[00:13:39.900 --> 00:13:41.200]  這個時代
[00:13:41.200 --> 00:13:44.600]  神呼召的是一個教會的群體
[00:13:44.600 --> 00:13:48.000]  神呼召的是一群神的子民
[00:13:48.000 --> 00:13:50.700]  在神的眼中,這是一個群體
[00:13:50.700 --> 00:13:52.500]  一個身體
[00:13:52.500 --> 00:13:54.500]  所以主要我們
[00:13:54.500 --> 00:13:57.900]  兩個人在這地上同心合一禱告
[00:13:57.900 --> 00:14:00.200]  祂說就垂聽
[00:14:00.200 --> 00:14:02.300]  主耶穌給我們的
[00:14:02.300 --> 00:14:03.600]  禱告的教導的內容
[00:14:03.600 --> 00:14:06.300]  第一句是什麼呢
[00:14:06.300 --> 00:14:09.700]  我們在天上的父
[00:14:09.700 --> 00:14:11.600]  講到我們在天上的父
[00:14:11.600 --> 00:14:13.600]  是誰的父
[00:14:13.600 --> 00:14:15.600]  我們的父
[00:14:15.600 --> 00:14:18.300]  我們看到主耶穌教導門徒禱告的時候
[00:14:18.300 --> 00:14:21.400]  祂教導的禱告是我們
[00:14:21.400 --> 00:14:22.800]  祂講到的是我們
[00:14:22.800 --> 00:14:24.500]  所以祂要的禱告
[00:14:24.500 --> 00:14:27.600]  神要的禱告是群體的
[00:14:27.600 --> 00:14:30.100]  神喜悅我們群體在一起禱告
[00:14:30.100 --> 00:14:32.300]  有一個天上的父
[00:14:32.300 --> 00:14:37.700]  讓我們都要尊祂的名為聖
[00:14:37.700 --> 00:14:42.600]  但是現在問題來了
[00:14:42.600 --> 00:14:50.800]  如果我們教會裡面不同心怎麼辦
[00:14:50.800 --> 00:14:52.800]  教會裡面不同心怎麼辦
[00:14:52.800 --> 00:14:56.200]  同工不同心怎麼辦
[00:14:56.200 --> 00:14:58.500]  我記得有一位
[00:14:58.500 --> 00:14:59.500]  應該是儒生
[00:14:59.500 --> 00:15:01.500]  他講到說他的同工
[00:15:01.500 --> 00:15:02.700]  不同工的時候
[00:15:02.700 --> 00:15:04.600]  叫他們怎麼辦
[00:15:04.600 --> 00:15:09.300]  一起去進食禱告
[00:15:09.300 --> 00:15:10.800]  為什麼
[00:15:10.800 --> 00:15:12.600]  我發現
[00:15:12.600 --> 00:15:15.300]  人在進食禱告的時候
[00:15:15.300 --> 00:15:17.100]  就會承認
[00:15:17.100 --> 00:15:19.100]  就會謙卑下來
[00:15:19.100 --> 00:15:20.300]  就會承認
[00:15:20.300 --> 00:15:22.500]  原來我這個人
[00:15:22.500 --> 00:15:23.500]  太驕傲
[00:15:23.500 --> 00:15:24.500]  太自大
[00:15:24.500 --> 00:15:25.600]  太自溢
[00:15:25.600 --> 00:15:28.100]  以為我說的是對的
[00:15:28.100 --> 00:15:30.200]  別人的都是錯的
[00:15:30.200 --> 00:15:31.800]  在進食禱告裡面
[00:15:31.800 --> 00:15:33.500]  我們對象是誰
[00:15:33.500 --> 00:15:35.200]  對象是神
[00:15:35.200 --> 00:15:39.000]  所以就不會再是以自己的意思為定奪
[00:15:39.000 --> 00:15:45.100]  不再是非要堅持自己的意思
[00:15:45.100 --> 00:15:46.800]  當然
[00:15:46.800 --> 00:15:48.900]  現在就有弟兄姊妹可能會問我說
[00:15:48.900 --> 00:15:52.500]  我連禱告的動機都沒有
[00:15:52.500 --> 00:15:54.200]  我怎麼同心呢
[00:15:54.200 --> 00:15:57.400]  我連禱告的動機都沒有
[00:15:57.400 --> 00:15:58.700]  那我要說
[00:15:58.700 --> 00:16:01.100]  我們還是有辦法同心的
[00:16:01.100 --> 00:16:06.800]  怎麼做呢
[00:16:06.800 --> 00:16:09.900]  先來看這一頁
[00:16:09.900 --> 00:16:13.400]  庚主很坦誠的說
[00:16:13.400 --> 00:16:15.500]  我現在感覺我很軟弱
[00:16:15.500 --> 00:16:17.100]  我沒有能力
[00:16:17.100 --> 00:16:18.500]  我要跟神坦誠
[00:16:18.500 --> 00:16:21.700]  我不知道要禱告什麼
[00:16:21.700 --> 00:16:25.100]  我不知道為什麼要禱告
[00:16:25.100 --> 00:16:26.200]  我不知道
[00:16:26.200 --> 00:16:28.600]  為什麼我對許多的屬靈的事物
[00:16:28.600 --> 00:16:30.600]  都沒有感受
[00:16:30.600 --> 00:16:33.200]  我對這塊土地沒有負擔
[00:16:33.200 --> 00:16:34.600]  別人有沒有得救
[00:16:34.600 --> 00:16:38.300]  跟我也沒有關係
[00:16:38.300 --> 00:16:39.300]  弟兄姊妹
[00:16:39.300 --> 00:16:42.300]  如果我們這個是被神呼召出來的
[00:16:42.300 --> 00:16:45.300]  我們要回到我剛剛上的那張投影片
[00:16:45.300 --> 00:16:48.700]  主呼召我們的目的是什麼
[00:16:48.700 --> 00:16:50.400]  主在我們生命裡面
[00:16:50.400 --> 00:16:56.300]  有沒有一個使命是要達成的
[00:16:56.300 --> 00:16:58.700]  如果我們不禱告
[00:16:58.700 --> 00:17:00.700]  我們怎麼樣執行
[00:17:00.700 --> 00:17:04.600]  上帝給我們的呼召呢
[00:17:04.600 --> 00:17:07.000]  怎麼完成神給我們的呼召呢
[00:17:07.000 --> 00:17:08.300]  我們沒有動力
[00:17:08.300 --> 00:17:09.800]  我們什麼也不能
[00:17:09.800 --> 00:17:11.500]  信仰對我們來講
[00:17:11.500 --> 00:17:13.900]  只是一個空的殼子
[00:17:13.900 --> 00:17:16.800]  只是好像你家裡面
[00:17:16.800 --> 00:17:20.100]  有一個iPhone的手機盒
[00:17:20.100 --> 00:17:24.900]  但是裡面沒有高貴的手機
[00:17:24.900 --> 00:17:27.100]  沒有有價值的手機
[00:17:27.100 --> 00:17:29.400]  只有一個殼子在那裡
[00:17:29.400 --> 00:17:30.900]  神要我們的信仰
[00:17:30.900 --> 00:17:37.300]  不是一個外表好看的空的殼子
[00:17:37.300 --> 00:17:39.200]  剛剛講到
[00:17:39.200 --> 00:17:43.300]  神要我們同心合一的禱告
[00:17:43.300 --> 00:17:44.600]  另外一個
[00:17:44.600 --> 00:17:47.000]  神渴望我們有一個
