
[00:00:00.000 --> 00:00:06.800]  今天我們繼續會看在馬達峰登山部份的八幅裏面
[00:02:00.560 --> 00:02:05.720]  而這裏我們可以看見連戌和連吻是可以通用的
[00:02:05.720 --> 00:02:11.280]  這兩個字我待會讀的時候大致上都是一樣的
[00:02:11.280 --> 00:02:14.240]  我想先從後面來講起
[00:02:14.240 --> 00:02:19.840]  連戌人的人有福了,虛別夢連戌
[00:02:19.840 --> 00:02:22.840]  我想先從別夢連戌和大家來看一下
[00:02:22.840 --> 00:02:27.120]  別夢連戌我想有些正確的形式
[00:02:27.120 --> 00:02:31.040]  初初看這節的經文可能我們都會有少少的誤會
[00:02:31.040 --> 00:02:34.440]  就是連戌人我就可以得到連戌
[00:02:34.440 --> 00:02:38.640]  這種我們叫做一種求回報的心態
[00:02:38.640 --> 00:02:41.880]  我對你好,你又對我好
[00:02:41.880 --> 00:02:47.760]  這個可能是一般我們覺得是那種求回報的心態
[00:02:47.760 --> 00:02:52.080]  夢連戌,如果我不連戌人的時候我就很害怕了
[00:02:52.080 --> 00:02:54.080]  神就不會連戌我
[00:02:54.080 --> 00:02:59.560]  這個解釋就是告訴我們當我們成為一個連戌人的人的時候
[00:02:59.560 --> 00:03:01.960]  我們可以夢神的連戌
[00:03:01.960 --> 00:03:06.680]  所以我們在聖經有時候表達的時候
[00:03:06.680 --> 00:03:11.600]  登山裏面有類似的寫法
[00:03:11.600 --> 00:03:15.160]  但千萬不要有一種叫求回報的心態
[00:03:15.160 --> 00:03:18.960]  這是一個要正確的形式
[00:03:18.960 --> 00:03:23.240]  其實別夢連戌的正確意思比較多的是甚麼呢?
[00:03:23.240 --> 00:03:29.000]  是說我們要承認自己是一個需要被連戌的人
[00:03:29.000 --> 00:03:35.520]  我們要有這種謙卑的心
[00:03:35.520 --> 00:03:43.120]  或者我們要說不是人人都願意承認自己需要連戌
[00:03:43.120 --> 00:03:48.200]  未必人人覺得我需要別人給我一些憐憫
[00:03:48.200 --> 00:03:51.360]  別夢連戌一個很重要的就是
[00:03:51.360 --> 00:03:57.920]  我們有沒有想過我願意承認我真是一個需要被連戌的人
[00:03:57.920 --> 00:04:01.640]  我要蒙受這一份憐憫呢?
[00:04:01.640 --> 00:04:05.040]  路加福音第十八章十到十四節
[00:04:05.040 --> 00:04:07.520]  在我講虛心的人有福了的時候
[00:04:07.520 --> 00:04:09.040]  其實有引用過
[00:04:09.040 --> 00:04:11.520]  是一個我們都頗熟悉的
[00:04:11.520 --> 00:04:18.920]  這裡是說一個法利賽人和一個瑞尼去到聖殿裡祈禱
[00:04:18.920 --> 00:04:21.800]  法利賽人說了很多自己的威水史
[00:04:21.800 --> 00:04:29.600]  在祈禱當中甚至可能成為一個藉著利用祈禱去指責瑞尼
[00:04:29.600 --> 00:04:32.920]  而這個瑞尼的祈禱是怎樣呢?
[00:04:32.920 --> 00:04:35.200]  我覺得這個比較有意思
[00:04:35.200 --> 00:04:39.640]  這個瑞尼形容是遠遠的站著
[00:04:39.640 --> 00:04:46.120]  擺在現在我們叫做Social Distancing
[00:04:46.120 --> 00:04:51.080]  可能他覺得法利賽人不想和瑞尼這麼近
[00:04:51.080 --> 00:04:53.640]  那時候應該不是因為疫症的問題
[00:04:53.640 --> 00:04:58.120]  可能是覺得法利賽人覺得瑞尼不要這麼近
[00:04:58.120 --> 00:05:03.040]  這個瑞尼其實不是因為和法利賽人有Social Distancing
[00:05:03.040 --> 00:05:08.720]  其實我想這個遠遠的站著反而帶出一個Spiritual Distancing
[00:05:08.720 --> 00:05:13.880]  是一個和神之間那種屬靈的距離
[00:05:13.880 --> 00:05:22.160]  意思表達是他不敢親近這位聖潔的神
[00:05:22.160 --> 00:05:24.200]  所以他遠遠站著
[00:05:24.200 --> 00:05:28.000]  他連望天都不敢
[00:05:28.000 --> 00:05:30.600]  望天不敢大致上就是低頭
[00:05:30.600 --> 00:05:36.240]  代表著他和神這個屬靈的距離或者關係上高
[00:05:36.240 --> 00:05:47.040]  他知道不能很草率或者很輕忽地去到神面前做這個祈禱
[00:05:47.040 --> 00:05:50.120]  我不知道這個對我們有沒有一些提醒
[00:05:50.120 --> 00:05:52.160]  其實有時候我們都要小心
[00:05:52.160 --> 00:05:57.080]  我們有時候覺得我自己帶了很多為神做的功績
[00:05:57.080 --> 00:05:58.720]  或者為神做了很多事
[00:05:58.720 --> 00:06:01.800]  我來到神面前和神沒有什麼距離
[00:06:01.800 --> 00:06:03.960]  沒有什麼Spiritual Distancing
[00:06:03.960 --> 00:06:06.880]  但其實我們要很小心
[00:06:06.880 --> 00:06:08.280]  瑞利告訴我們
[00:06:08.280 --> 00:06:11.040]  他帶著這份不悔
[00:06:11.040 --> 00:06:15.240]  去求神可憐我這個罪人
[00:06:15.240 --> 00:06:21.080]  去承認自己就是一個可憐的人
[00:06:21.080 --> 00:06:26.160]  所以我相信這是從瑞利的身上告訴我們
[00:06:26.160 --> 00:06:33.200]  其實我們要承認自己是一個需要被憐恤的人
[00:06:33.200 --> 00:06:38.240]  我們在神面前是一個可憐的人
[00:06:38.240 --> 00:06:42.200]  「憐恤之心,人皆有之」
[00:06:42.200 --> 00:06:43.200]  是不是呢?
[00:06:43.200 --> 00:06:46.600]  是不是人的本性就有一個憐恤之心呢?
[00:06:46.600 --> 00:06:52.520]  可能這個如果大家有一點中國文化的認識下的時候
[00:06:52.520 --> 00:06:57.040]  這句話和孟子所說的話就很相似
[00:06:57.040 --> 00:06:59.560]  孟子所說的話是什麼?
[00:06:59.560 --> 00:07:02.920]  「七忍之心,人皆有之」
[00:07:02.920 --> 00:07:05.280]  然後是「是非之心」很多
[00:07:05.280 --> 00:07:08.240]  是不是人的本性就好像中國文化所說的
[00:07:08.240 --> 00:07:10.440]  這個「七忍之心」
[00:07:10.440 --> 00:07:12.120]  這個「憐恤之心」
[00:07:12.120 --> 00:07:14.320]  這份憐憫同情心
[00:07:14.320 --> 00:07:17.080]  是人人都有的呢?
[00:07:17.080 --> 00:07:20.080]  我想大家可以問問自己
[00:07:20.080 --> 00:07:22.920]  我不知道你覺得是否很對
[00:07:22.920 --> 00:07:24.240]  是人人都有的
[00:07:24.240 --> 00:07:26.360]  但人人都有代表什麼呢?
[00:07:26.360 --> 00:07:29.920]  不一定你對著任何一個人
[00:07:29.920 --> 00:07:31.800]  你都可以有這份憐恤的心
[00:07:31.800 --> 00:07:34.200]  有這份七忍同情心
[00:07:34.200 --> 00:07:36.200]  我反而覺得實際一點叫
[00:07:36.200 --> 00:07:37.840]  你有憐恤之心
[00:07:37.840 --> 00:07:40.240]  但有時候會表達出來
[00:07:40.240 --> 00:07:42.840]  有時候又會掩著這個心
[00:07:42.840 --> 00:07:44.600]  可能不想表達
[00:07:44.600 --> 00:07:46.280]  可能有不同原因
[00:07:46.280 --> 00:07:48.680]  所以人皆有之或者都是對的
[00:07:48.680 --> 00:07:52.600]  可能大家都應該有一個憐恤同情心
[00:07:52.600 --> 00:07:55.320]  但什麼時候會有什麼時候會沒有呢?
[00:07:55.320 --> 00:07:57.760]  可能真是因人而異
[00:07:57.760 --> 00:08:01.720]  或者你面對一些事情又有不同
[00:08:01.720 --> 00:08:03.880]  但我想回到剛才瑞麗
[00:08:03.880 --> 00:08:06.440]  給我們一個很好的開始是什麼呢?
[00:08:06.440 --> 00:08:08.040]  反而我會覺得我們先有一個
[00:08:08.040 --> 00:08:11.920]  在神面前一個不悔的心
[00:08:11.920 --> 00:08:17.240]  承認自己是需要被憐恤的人
[00:08:17.240 --> 00:08:20.520]  求神來到施恩可憐我
[00:08:20.520 --> 00:08:23.280]  我相信這個反而是一個我們更加重要
[00:08:23.280 --> 00:08:26.240]  其實這個回到我講八福第一福的時候
[00:08:26.240 --> 00:08:28.240]  「虛心的人有福了」
[00:08:28.240 --> 00:08:31.960]  其實正正是一個最開始一個最重要的
[00:08:31.960 --> 00:08:35.520]  我們要承認自己靈性的貧窮
[00:08:35.520 --> 00:08:39.080]  我們要常常有這份不悔的心
[00:08:39.080 --> 00:08:40.640]  來到神的面前
[00:08:40.640 --> 00:08:45.520]  然後我相信當我們帶著這份不悔的心
[00:08:45.520 --> 00:08:48.600]  承認自己需要神的憐憫的時候
[00:08:48.600 --> 00:08:55.440]  我想我們就可以常有這份憐恤的心
[00:08:55.440 --> 00:08:58.200]  而這份憐恤的心從不悔的心開始
[00:08:58.200 --> 00:09:01.120]  是要我們去學習的
[00:09:01.120 --> 00:09:04.680]  憐恤的心可能有些人
[00:09:04.680 --> 00:09:07.240]  不用怎麼學也有的
[00:09:07.240 --> 00:09:08.920]  我不知道大家是否覺得
[00:09:08.920 --> 00:09:13.560]  你自己也可能會是一個很有同情心的人
[00:09:13.560 --> 00:09:15.320]  當你看到有些人需要的時候
[00:09:15.320 --> 00:09:17.600]  你的感動就來了
[00:09:17.600 --> 00:09:20.240]  我不知道弟兄姊妹或者各位朋友
[00:09:20.240 --> 00:09:21.120]  有沒有一些人覺得
[00:09:21.120 --> 00:09:22.720]  你認識一些人
[00:09:22.720 --> 00:09:27.720]  他真的很有這份同情心、憐憫心腸
[00:09:27.720 --> 00:09:32.440]  這種就是當有些同情心很豐富的人
[00:09:32.440 --> 00:09:33.840]  他見到有些需要的人
[00:09:33.840 --> 00:09:36.760]  就會即刻有些行動
[00:09:36.760 --> 00:09:37.920]  舉一個例子
[00:09:37.920 --> 00:09:40.320]  有時候見到一些街邊
[00:09:40.320 --> 00:09:44.920]  有些無論是乞丐
[00:09:44.920 --> 00:09:47.080]  或者有些寫字在地上
[00:09:47.080 --> 00:09:48.560]  說自己很慘
[00:09:48.560 --> 00:09:50.320]  或者見到一些人
[00:09:50.320 --> 00:09:53.320]  真的去似乎有多慘的
[00:09:53.320 --> 00:09:56.280]  在街邊擺個需要出來
[00:09:56.280 --> 00:09:58.400]  有些人想也不用想
[00:09:58.400 --> 00:10:01.880]  有感動、很豐富的同情心就會給
[00:10:01.880 --> 00:10:03.120]  每個人都不同
[00:10:03.120 --> 00:10:05.920]  有些人走過就算了
[00:10:05.920 --> 00:10:10.160]  所以憐恤這些我覺得都要學習的
[00:10:10.160 --> 00:10:14.560]  是可以有很豐富的同情心
[00:10:14.560 --> 00:10:17.800]  去領受這個感動
[00:10:17.800 --> 00:10:19.720]  但同樣我覺得學習憐恤裏面
[00:10:19.720 --> 00:10:23.280]  需要有些智慧
[00:10:23.280 --> 00:10:28.040]  你是一個滿有同情心、很有憐恤、憐憫心的人
[00:10:28.040 --> 00:10:30.760]  其實我很盼望有一些智慧
[00:10:30.760 --> 00:10:33.360]  可能會更加好
[00:10:33.360 --> 00:10:35.480]  針研十九章十七節
[00:10:35.480 --> 00:10:36.720]  我先想說一下
[00:10:36.720 --> 00:10:40.760]  這個其中一個我們可能有機會做到的
[00:10:40.760 --> 00:10:45.560]  憐憫貧窮的就是借給耶和華
[00:10:45.560 --> 00:10:47.760]  這個人的善行
[00:10:47.760 --> 00:10:50.720]  耶和華必償還
[00:10:50.720 --> 00:10:54.120]  所以有時可以用比較智慧人的說話
[00:10:54.120 --> 00:10:54.920]  針研
[00:10:54.920 --> 00:10:57.400]  原來其實我們想多一點
[00:10:57.400 --> 00:11:01.040]  真的,你幫助一些窮人
[00:11:01.040 --> 00:11:03.960]  你的同情心見到有需要
[00:11:03.960 --> 00:11:06.040]  其實可以幫助
[00:11:06.040 --> 00:11:09.160]  而這個幫助的結果有少少好像
[00:11:09.160 --> 00:11:10.120]  剛才我提到
[00:11:10.120 --> 00:11:12.720]  好像有回報的
[00:11:12.720 --> 00:11:16.040]  或者可能有時是盼望有回報
[00:11:16.040 --> 00:11:17.840]  我不知道有沒有弟姐妹
[00:11:17.840 --> 00:11:20.040]  你讀到這節經文時會覺得
[00:11:20.040 --> 00:11:23.440]  我做善事也不錯
[00:11:23.440 --> 00:11:25.600]  今晚又不知道有什麼籌款
[00:11:25.600 --> 00:11:27.400]  我不是為了宣傳
[00:11:27.400 --> 00:11:29.200]  不過有些籌款節目
[00:11:29.200 --> 00:11:33.360]  不知道大家又會不如捐一點
[00:11:33.360 --> 00:11:34.840]  好像借給神
[00:11:34.840 --> 00:11:38.200]  將來也可以有回報
[00:11:38.200 --> 00:11:42.160]  但我相信這個針研智慧書所說的
[00:11:42.160 --> 00:11:46.840]  不是說一個期盼回報才做的事情
[00:11:46.840 --> 00:11:48.800]  其實這裡提醒我們什麼呢?
[00:11:48.800 --> 00:11:52.600]  有時候我想是帶回一個奉獻的心態
[00:11:52.600 --> 00:11:55.360]  可能也會給我們一些幫助
[00:11:55.360 --> 00:11:57.400]  這裡其實提醒我們
[00:11:57.400 --> 00:12:00.960]  萬物都是從神而來
[00:12:00.960 --> 00:12:04.440]  然後我們應該學習怎樣向神
[00:12:04.440 --> 00:12:07.880]  做一個甘心樂意的奉獻
[00:12:07.880 --> 00:12:12.000]  不單是你的金錢可以去幫助貧窮人
[00:12:12.000 --> 00:12:13.600]  其實在奉獻當中
[00:12:13.600 --> 00:12:17.960]  遲些我們樂海聖賢讀到最後會讀馬拉基書
[00:12:17.960 --> 00:12:20.560]  馬拉基書就很清楚提醒我們
[00:12:20.560 --> 00:12:23.760]  將我們所收的十分之一
[00:12:23.760 --> 00:12:26.440]  在舊約的時候呈獻給神
[00:12:26.440 --> 00:12:29.160]  然後以此試試神
[00:12:29.160 --> 00:12:32.160]  會不會敞開天上的窗戶
[00:12:32.160 --> 00:12:34.680]  來賜福給我們
[00:12:34.680 --> 00:12:39.440]  其實這個心態不是說我們要求回報
[00:12:39.440 --> 00:12:40.760]  其實更加重要的是
[00:12:40.760 --> 00:12:44.800]  我們不需要擔心神看不到
[00:12:44.800 --> 00:12:52.360]  或者神不知道我們曾經有這些連戳的行動
[00:12:52.360 --> 00:12:53.640]  無論是這節經文也好
[00:12:53.640 --> 00:12:56.280]  或者是在奉獻當中
[00:12:56.280 --> 00:12:57.560]  它是提醒我們
[00:12:57.560 --> 00:13:00.760]  神真的可以很豐富地供應給我們
[00:13:00.760 --> 00:13:02.320]  我們給神的其實很少
[00:13:02.320 --> 00:13:03.440]  甚至我們給神的
[00:13:03.440 --> 00:13:05.560]  只不過是神先給了我們
[00:13:05.560 --> 00:13:07.760]  萬物都是從神而來
[00:13:07.760 --> 00:13:09.280]  其實最重要是提醒我們
[00:13:09.280 --> 00:13:15.080]  神一定知道、神一定看見我們做過什麼
[00:13:15.080 --> 00:13:19.800]  所以這是有關連戳的行動
[00:13:19.800 --> 00:13:22.600]  然後我想和大家看看連戳裡面
[00:13:22.600 --> 00:13:27.200]  從一個獻祭當中去學習
[00:13:27.200 --> 00:13:29.720]  和連戳有什麼關係
[00:13:29.720 --> 00:13:34.200]  無論是剛才去連戳貧窮
[00:13:34.200 --> 00:13:36.200]  好像是借錢給神
[00:13:36.200 --> 00:13:42.760]  其實我們更多在舊約聖經裡面看見是連戳和獻祭
[00:13:42.760 --> 00:13:44.600]  獻祭也是獻給神的
[00:13:44.600 --> 00:13:45.960]  獻給耶和華神
[00:13:45.960 --> 00:13:50.920]  但是從獻祭當中我們怎樣去學習連戳呢?
[00:13:50.920 --> 00:13:55.440]  連戳裡面其中很重要包含了愛
[00:13:55.440 --> 00:13:57.120]  包含了公義
[00:13:57.120 --> 00:13:59.680]  包含了信神
[00:13:59.680 --> 00:14:01.640]  耶穌曾經有兩次引用了
[00:14:01.640 --> 00:14:04.160]  荷西亞書的六章六節
[00:14:04.160 --> 00:14:06.600]  在馬拉福音的九章十三節說到
[00:14:06.600 --> 00:14:11.600]  經上說「我喜愛連戳,不喜愛祭祀」
[00:14:11.600 --> 00:14:17.320]  然後我們要好好揣摩這些意思的經文
[00:14:17.320 --> 00:14:18.680]  然後在十二章七節
[00:14:18.680 --> 00:14:24.360]  耶穌再一次說「我喜愛連戳,不喜愛祭祀」
[00:14:24.360 --> 00:14:25.720]  其實這個就是提醒我們
[00:14:25.720 --> 00:14:28.640]  當我們在以色列人生活中
[00:14:28.640 --> 00:14:31.400]  一個很重要的事情是什麼呢?
[00:14:31.400 --> 00:14:32.680]  就是在說獻祭
[00:14:32.680 --> 00:14:34.000]  這個對他們來說是很重要的
[00:14:34.000 --> 00:14:35.120]  在他們的生活中
[00:14:35.120 --> 00:14:38.720]  但是神透過先知所說的也好
[00:14:38.720 --> 00:14:41.000]  或者耶穌再一次說的時候提醒他們
[00:14:41.000 --> 00:14:47.280]  其實不要將更重要的事情擺在錯誤的位置
[00:14:47.280 --> 00:14:48.840]  祭祀雖然
[00:14:48.840 --> 00:14:54.160]  獻祭這些都好像是在以色列人的條例裡面
[00:14:54.160 --> 00:14:56.440]  一個很重要的生活
[00:14:56.440 --> 00:14:59.960]  但是更加重要的是連戳
[00:14:59.960 --> 00:15:05.600]  神不只是要求要看祭祀是很重要的
[00:15:05.600 --> 00:15:11.960]  其實神看的最重要的是我們有沒有連戳的心
[00:15:11.960 --> 00:15:14.200]  馬德音二十三章二十三節
[00:15:14.200 --> 00:15:18.720]  耶穌說了這群法尼塞人很多的不是
[00:15:18.720 --> 00:15:23.040]  其中一個就是和獻祭或者奉獻有關
[00:15:23.040 --> 00:15:26.080]  祂說到他們獻了很多十分之一的東西
[00:15:26.080 --> 00:15:28.840]  但是最更加重要的東西
[00:15:28.840 --> 00:15:32.880]  就是公義、憐憫、信實
[00:15:32.880 --> 00:15:35.600]  他們反而沒有做到
[00:15:35.600 --> 00:15:38.200]  所以其實在連戳裡面
[00:15:38.200 --> 00:15:44.000]  是在說愛、在說公義、在說信實
[00:15:44.000 --> 00:15:45.800]  這個信實是特別說到
[00:15:45.800 --> 00:15:49.320]  是不是一個忠實、沒有詭詐
[00:15:49.320 --> 00:15:52.000]  當我們要實踐連戳的時候
[00:15:52.000 --> 00:15:54.240]  我們需要有智慧
[00:15:54.240 --> 00:15:55.560]  我們不單止有感動
[00:15:55.560 --> 00:15:59.160]  我們也要有智慧知道什麼才是最重要的
[00:15:59.160 --> 00:16:02.360]  我們在連戳的實踐當中
[00:16:02.360 --> 00:16:09.600]  更加要很小心不要被人利用了我們連戳的心
[00:16:09.600 --> 00:16:12.400]  我不知道大家有沒有經歷過
[00:16:12.400 --> 00:16:16.360]  被人利用了你的同情心
[00:16:16.360 --> 00:16:20.320]  或者你的連戳、憐憫的心腸
[00:16:20.320 --> 00:16:21.880]  所以這裡提到
[00:16:21.880 --> 00:16:23.560]  其實連戳裡面有愛
[00:16:23.560 --> 00:16:27.440]  連戳裡面有公義、有信實
[00:16:27.440 --> 00:16:31.040]  是提醒我們連戳需要有感動
[00:16:31.040 --> 00:16:33.600]  也需要有智慧
[00:16:33.600 --> 00:16:35.920]  我們其實每一個弟兄姊妹
[00:16:35.920 --> 00:16:41.960]  都應該不斷去經歷神給我們的連戳
[00:16:41.960 --> 00:16:44.880]  同樣要學習這個連戳
[00:16:44.880 --> 00:16:51.160]  更加要去實踐連戳的行動
[00:16:51.160 --> 00:16:54.640]  蒙連戳的開始
[00:16:54.640 --> 00:16:58.120]  不是單單因為我會去連戳人
[00:16:58.120 --> 00:17:00.480]  蒙連戳的開始其實是從我們
[00:17:00.480 --> 00:17:04.440]  得到神給我們的救恩那一刻開始
[00:17:04.440 --> 00:17:08.360]  我們正在經歷神最大的憐憫
[00:17:08.360 --> 00:17:13.440]  然後我們就活在一個我叫做「活在恩典中」
[00:17:13.440 --> 00:17:16.360]  這是我們蒙連戳的開始
[00:17:16.360 --> 00:17:18.760]  所以不是因為我連戳人
[00:17:18.760 --> 00:17:21.760]  神才連戳我
[00:17:21.760 --> 00:17:24.280]  其實最重要是反而我們已經進入了
[00:17:24.280 --> 00:17:26.760]  神這一份的恩典裡面
[00:17:26.760 --> 00:17:29.400]  我們得著神這一份的連戳
[00:17:29.400 --> 00:17:30.720]  神的憐憫
[00:17:30.720 --> 00:17:32.960]  我們經歷祂救贖的恩典
[00:17:32.960 --> 00:17:38.760]  這就是開始了我們一個蒙連戳的人生
[00:17:38.760 --> 00:17:41.360]  然後我們成為天國的子民
[00:17:41.360 --> 00:17:42.840]  八福就是提醒我們
[00:17:42.840 --> 00:17:44.760]  這個生命素質裡面
[00:17:44.760 --> 00:17:49.160]  我們需要有一個憐憫心
[00:17:49.160 --> 00:17:50.960]  我們不單單有虛心
[00:17:50.960 --> 00:17:54.040]  我們不單單有哀動的心
[00:17:54.040 --> 00:17:55.960]  不單單有溫柔
[00:17:55.960 --> 00:17:58.760]  也不單單有一個饑渴無意的人
[00:17:58.760 --> 00:18:03.760]  我們更需要有連戳的心
[00:18:03.760 --> 00:18:06.760]  馬太福音十八章
[00:18:06.760 --> 00:18:10.560]  我想馬太福音登山部分很多都是回應八福
[00:18:10.560 --> 00:18:14.640]  也有很多耶穌所說的教導
[00:18:14.640 --> 00:18:15.960]  這個如果大家有印象
[00:18:15.960 --> 00:18:18.360]  是說耶穌用了一個比喻
[00:18:18.360 --> 00:18:25.240]  說一個人欠一個主人一千萬的銀子
[00:18:25.240 --> 00:18:29.160]  因為這個主人動了慈心
[00:18:29.160 --> 00:18:34.160]  他的連戳免了這個一千萬銀子債務的僕人
[00:18:34.160 --> 00:18:35.360]  然後這個僕人出去的時候
[00:18:35.360 --> 00:18:42.360]  看到一個欠他十兩銀子的同事
[00:18:42.360 --> 00:18:43.560]  結果是怎樣?
[00:18:43.560 --> 00:18:45.760]  他插著別人的脖子要別人還錢
[00:18:45.760 --> 00:18:47.560]  然後就做了很多事情
[00:18:47.560 --> 00:18:50.360]  這件事就告訴這個主人
[00:18:50.360 --> 00:18:53.160]  結果主人就說了這句話
[00:18:53.160 --> 00:18:57.160]  他說你不應當連戳你的同伴
[00:18:57.160 --> 00:19:00.960]  好像我連戳你嗎?
[00:19:00.960 --> 00:19:03.160]  其實這個也是提醒我們每一個人
[00:19:03.160 --> 00:19:08.160]  其實我們要從神的連戳裡面學習
[00:19:08.160 --> 00:19:12.560]  神就是那位滿有連戳的主人
[00:19:12.560 --> 00:19:14.760]  他連戳我們每一個人
[00:19:14.760 --> 00:19:16.160]  我們得罪過去
[00:19:16.160 --> 00:19:18.160]  我們犯了很多的罪
[00:19:18.160 --> 00:19:20.360]  我們走錯很多的路
[00:19:20.360 --> 00:19:22.360]  但是神都連戳我們
[00:19:22.360 --> 00:19:24.160]  神憐憫我們
[00:19:24.160 --> 00:19:29.160]  神將極大的憐憫賜給我們每一個人
[00:19:29.160 --> 00:19:35.160]  所以我們同樣要學跟從主這一份的連戳
[00:19:35.160 --> 00:19:39.960]  記得神將最大的連戳給了我們
[00:19:39.960 --> 00:19:47.760]  以致我們能夠學習連戳我們身邊的人
[00:19:47.760 --> 00:19:54.360]  否則有時我們只會看見人做得多錯
[00:19:54.360 --> 00:20:01.160]  我們會覺得永遠不會看見自己是蒙連戳的人
[00:20:01.160 --> 00:20:02.960]  我已經經歷這麼大的連戳
[00:20:02.960 --> 00:20:13.960]  為什麼不可以連戳那些可能是得罪我的人呢?
[00:20:13.960 --> 00:20:20.360]  我們如何在連戳當中有這份天國子民生命的素質呢?
[00:20:20.360 --> 00:20:23.360]  這個連吻對我們很重要是怎樣呢?
[00:20:23.360 --> 00:20:26.360]  特別很想和大家去看猶大書
[00:20:26.360 --> 00:20:29.760]  猶大書有十八節到廿三節
[00:20:29.760 --> 00:20:40.160]  我們通常看猶大書是從一個比較末世的角度去解這段書卷
[00:20:40.160 --> 00:20:44.160]  其實我們看猶大書都頗有末世感
[00:20:44.160 --> 00:20:48.960]  而當猶大書提出這個教導的時候
[00:20:48.960 --> 00:20:54.760]  重點是提醒我們在末世的時候
[00:20:54.760 --> 00:21:06.560]  我們要仰望神的連吻多過仰望神的大能臨到
[00:21:06.560 --> 00:21:08.760]  我希望大家有機會去看猶大書
[00:21:08.760 --> 00:21:10.960]  從他的成卷書裏面
[00:21:10.960 --> 00:21:12.160]  其實很短的
[00:21:12.160 --> 00:21:15.760]  去引用一些舊約的例子
[00:21:15.760 --> 00:21:18.560]  當中其實帶出神的能力
[00:21:18.560 --> 00:21:21.160]  但當他提到末世的時候
[00:21:21.160 --> 00:21:26.560]  其實曾經有些人這樣去看末世未來會是怎樣
[00:21:26.560 --> 00:21:28.160]  正正就是猶大書所說
[00:21:28.160 --> 00:21:30.960]  我們要在神的愛裏面
[00:21:30.960 --> 00:21:34.960]  我們要仰望耶穌基督的連吻
[00:21:34.960 --> 00:21:40.160]  這個可能在我們要為未來的日子祈禱的時候
[00:21:40.160 --> 00:21:43.160]  我覺得大家可以回去想一想
[00:21:43.160 --> 00:21:45.760]  其實可能在末世裏面或未來日子
[00:21:45.760 --> 00:21:48.960]  這個世界或這個世代
[00:21:48.960 --> 00:21:53.960]  是我們有時候複雜到或混亂到或多變到
[00:21:53.960 --> 00:21:55.960]  我們估不到的
[00:21:55.960 --> 00:21:59.960]  有些人會覺得我要祈求神的大能力臨到
[00:21:59.960 --> 00:22:01.560]  可能加在你的身上
[00:22:01.560 --> 00:22:02.960]  加在某個人身上
[00:22:02.960 --> 00:22:04.960]  這個人很有能力出來
[00:22:04.960 --> 00:22:08.960]  來帶領著做一些事情
[00:22:08.960 --> 00:22:12.960]  但我想猶大書或有人都曾經
[00:22:12.960 --> 00:22:15.560]  從這個猶大書或成卷裏面看
[00:22:15.560 --> 00:22:20.160]  可能在末世的時候不是需要一些很大能力的人出來
[00:22:20.160 --> 00:22:25.760]  反而是我們需要在神面前多些來祈求
[00:22:25.760 --> 00:22:28.760]  神的連吻臨到自己
[00:22:28.760 --> 00:22:32.560]  神的連吻臨到地上的人
