
[00:00:00.000 --> 00:00:02.600]  那一個星期我們思想到
[00:03:03.640 --> 00:03:04.920]  賣布就是賣布
[00:03:04.920 --> 00:03:06.100]  使不使用紫色的布呢?
[00:03:06.100 --> 00:03:08.040]  前面有位姊妹穿著紫色的衣服
[00:03:08.040 --> 00:03:10.360]  那裏有位姊妹的衣服捧著紫色的衣服
[00:03:10.360 --> 00:03:11.360]  有什麼特別呢?
[00:03:11.360 --> 00:03:13.740]  起碼是我們樂全和我們親愛的姊妹
[00:03:13.740 --> 00:03:15.780]  她穿著的那件衣服
[00:03:15.780 --> 00:03:17.840]  假如我們散會的時候
[00:03:17.840 --> 00:03:19.740]  去到土瓜灣街市
[00:03:19.740 --> 00:03:20.980]  有人介紹你認識
[00:03:20.980 --> 00:03:23.480]  這位王太太是賣油的
[00:03:23.480 --> 00:03:25.380]  你會說賣油很簡單
[00:03:25.380 --> 00:03:27.500]  你跟著說她賣什麼油呢?
[00:03:27.500 --> 00:03:30.980]  她原來就在這個雜貨店那裏賣生油
[00:03:30.980 --> 00:03:31.480]  很簡單
[00:03:31.480 --> 00:03:32.660]  不是啊
[00:03:32.660 --> 00:03:34.020]  她賣石油的
[00:03:34.020 --> 00:03:35.800]  哦 這樣就不同了
[00:03:35.800 --> 00:03:39.420]  賣石油的那個是用支票來付錢的
[00:03:39.420 --> 00:03:42.140]  賣生油的那個是一百元有找的
[00:03:42.140 --> 00:03:43.200]  她賣什麼布呢?
[00:03:43.200 --> 00:03:44.580]  賣紫色的布
[00:03:44.580 --> 00:03:48.700]  原因就是當時要找紫色的燕寮
[00:03:48.700 --> 00:03:50.860]  通常去到特別高的山
[00:03:50.860 --> 00:03:52.420]  才有那種植物
[00:03:52.420 --> 00:03:54.740]  才能夠提煉到紫色的
[00:03:54.740 --> 00:03:56.880]  所以凡是穿紫色衣服的人
[00:03:56.880 --> 00:03:58.740]  非富即貴
[00:03:58.740 --> 00:04:00.380]  因此那個女底牙
[00:04:00.380 --> 00:04:03.140]  她在兩個城市那裏有住家的
[00:04:03.140 --> 00:04:04.320]  哎呀 這位弟兄
[00:04:04.320 --> 00:04:05.740]  她有時在悉尼
[00:04:05.740 --> 00:04:07.220]  她有時在香港
[00:04:07.220 --> 00:04:09.520]  有時在溫哥華
[00:04:09.520 --> 00:04:10.600]  有時在香港
[00:04:10.600 --> 00:04:13.020]  嘩 只是飛機票她都不少
[00:04:13.020 --> 00:04:14.860]  這個就是女底牙了
[00:04:14.860 --> 00:04:16.940]  保羅第一個呼音果子
[00:04:16.940 --> 00:04:18.140]  女底牙
[00:04:18.140 --> 00:04:18.880]  一個呢
[00:04:18.880 --> 00:04:20.340]  原來她叫做林鄭
[00:04:20.340 --> 00:04:22.240]  原來她是女底牙
[00:04:22.240 --> 00:04:24.020]  嘩 她真是非富即貴
[00:04:24.020 --> 00:04:25.320]  第二個人
[00:04:25.320 --> 00:04:26.780]  這位勞家醫生
[00:04:26.780 --> 00:04:30.780]  馬上給一個相當強烈的對比給你和我
[00:04:30.780 --> 00:04:33.200]  有一個失去了自由
[00:04:33.200 --> 00:04:36.500]  又完全沒有經濟基礎的人
[00:04:36.500 --> 00:04:38.500]  哎呀 我們今天可能親愛的弟兄姊妹
[00:04:38.500 --> 00:04:40.140]  哎呀 我沒有什麼經濟基礎
[00:04:40.140 --> 00:04:40.940]  但是你今天有自由
[00:04:40.940 --> 00:04:42.000]  來我們樂全堂
[00:04:42.000 --> 00:04:43.920]  但是那個人是雙失的
[00:04:43.920 --> 00:04:45.180]  又沒有自由
[00:04:45.180 --> 00:04:46.440]  又沒有經濟
[00:04:46.440 --> 00:04:47.220]  她是誰呢?
[00:04:47.220 --> 00:04:49.960]  一個很可憐的slave girl
[00:04:49.960 --> 00:04:50.720]  她怎樣呢?
[00:04:50.720 --> 00:04:51.960]  她被鬼附
[00:04:51.960 --> 00:04:54.380]  鬼在她身上很多權柄
[00:04:54.380 --> 00:04:55.880]  保羅釋放了她
[00:04:55.880 --> 00:04:58.760]  嘩 本來這件事是大喜的訊息
[00:04:58.760 --> 00:05:01.800]  一個人的靈魂多麼寶貴
[00:05:01.800 --> 00:05:03.880]  她現在能夠得到自由
[00:05:03.880 --> 00:05:05.880]  但是跟著那裡有些騷亂
[00:05:05.880 --> 00:05:09.140]  說這位保羅在那個地方做了一件不對的事
[00:05:09.140 --> 00:05:10.640]  將她捉拿了
[00:05:10.640 --> 00:05:11.840]  哎呀 我們今天說
[00:05:11.840 --> 00:05:13.640]  哎呀 進了芝麻灣
[00:05:13.640 --> 00:05:15.160]  進了赤柱
[00:05:15.160 --> 00:05:17.560]  在那裡保羅和西拉
[00:05:17.560 --> 00:05:19.080]  本來在芝麻灣
[00:05:19.080 --> 00:05:19.800]  在赤柱
[00:05:19.800 --> 00:05:20.560]  有的是甚麼呢?
[00:05:20.560 --> 00:05:21.800]  有的是髒話
[00:05:21.800 --> 00:05:24.480]  有的是得到其他囚犯的保護
[00:05:24.480 --> 00:05:26.200]  有的地方是罵政府
[00:05:26.200 --> 00:05:27.240]  殊不知
[00:05:27.240 --> 00:05:31.040]  他們那裡唱詩、禱告、讚美神
[00:05:31.040 --> 00:05:34.000]  是《思量傳》第十章所用的那種字眼
[00:05:34.000 --> 00:05:35.320]  你在哪個機構工作?
[00:05:35.320 --> 00:05:37.280]  你機構沒有怨言的
[00:05:37.280 --> 00:05:39.240]  你機構沒有埋怨政府的
[00:05:39.240 --> 00:05:39.960]  你現在在哪裏?
[00:05:39.960 --> 00:05:40.680]  你做醫生
[00:05:40.680 --> 00:05:41.600]  但是你看到那些人
[00:05:41.600 --> 00:05:42.760]  太平安醫院的
[00:05:42.760 --> 00:05:44.600]  現在遇到這樣的情況
[00:05:44.600 --> 00:05:46.160]  但是保羅的地方
[00:05:46.160 --> 00:05:50.280]  是唱詩、是禱告、是讚美
[00:05:50.280 --> 00:05:51.800]  有一次你今早
[00:05:51.800 --> 00:05:54.640]  劉先生、劉傳道帶領我們那段時間
[00:05:54.640 --> 00:05:57.120]  我們的心在那裡向神看上來
[00:05:57.120 --> 00:05:58.400]  在這樣的情況之下
[00:05:58.400 --> 00:06:00.600]  他忘記了他的安危
[00:06:00.600 --> 00:06:01.840]  他忘記了他在監獄
[00:06:01.840 --> 00:06:02.960]  他在那個地方就過著
[00:06:02.960 --> 00:06:05.240]  好像你和我多忙也好
[00:06:05.240 --> 00:06:07.000]  找時間去靈修
[00:06:07.000 --> 00:06:10.480]  他在那個地方唱詩、禱告、讚美神
[00:06:10.480 --> 00:06:12.000]  在神的恩典裏面
[00:06:12.000 --> 00:06:13.680]  就給他們一個地震
[00:06:13.680 --> 00:06:16.960]  連囚犯的鎖鏈都鬆脫了
[00:06:16.960 --> 00:06:18.360]  然後那個獄卒
[00:06:18.360 --> 00:06:20.400]  那個懲教署的官
[00:06:20.400 --> 00:06:21.200]  他害怕起來
[00:06:21.200 --> 00:06:22.600]  他害怕那些人走的時候
[00:06:22.600 --> 00:06:24.440]  他自己頭殼都不保
[00:06:24.440 --> 00:06:26.200]  哎呀 保羅大聲喊
[00:06:26.200 --> 00:06:27.520]  「你不要傷害自己」
[00:06:27.520 --> 00:06:28.680]  「我都在這裏」
[00:06:28.680 --> 00:06:29.840]  他就大聲呼叫
[00:06:29.840 --> 00:06:32.360]  「我要怎樣才能得救」
[00:06:32.360 --> 00:06:34.520]  他將保羅和西拉
[00:06:34.520 --> 00:06:36.800]  帶到他的員工宿舍
[00:06:36.800 --> 00:06:40.240]  在那裏保羅開了一個家庭報道會
[00:06:40.240 --> 00:06:41.880]  保羅都不知道有沒有機會
[00:06:41.880 --> 00:06:43.240]  再跟他們栽培
[00:06:43.240 --> 00:06:45.000]  或者跟他們去做其他工作
[00:06:45.000 --> 00:06:46.360]  就在那一晚馬上
[00:06:46.360 --> 00:06:49.680]  馬上給他施了洗禮
[00:06:49.680 --> 00:06:52.520]  第二天保羅得到釋放
[00:06:52.520 --> 00:06:54.480]  保羅就要求說
[00:06:54.480 --> 00:06:55.920]  我們在這個菲律賓
[00:06:55.920 --> 00:06:57.560]  這個馬其頓地方
[00:06:57.560 --> 00:07:01.400]  實在是一個羅馬的殖民地
[00:07:01.400 --> 00:07:02.600]  我們是羅馬人
[00:07:02.600 --> 00:07:03.600]  你就這樣對待我們
[00:07:03.600 --> 00:07:05.080]  就這樣把我們趕出去
[00:07:05.080 --> 00:07:09.040]  要求他們對保羅有特別的待遇
[00:07:09.040 --> 00:07:11.040]  現在過了一段時間
[00:07:11.040 --> 00:07:13.320]  保羅在羅馬那裏
[00:07:13.320 --> 00:07:16.440]  年紀可能白髮滄滄的時間
[00:07:16.440 --> 00:07:21.200]  前面可能面對著信道
[00:07:21.200 --> 00:07:23.120]  在這個時候他寫了一封信
[00:07:23.120 --> 00:07:25.760]  就是剛才華大兄所讀的經文
[00:07:25.760 --> 00:07:27.720]  《菲律賓書》第一章
[00:07:27.720 --> 00:07:28.720]  在這個時候
[00:07:28.720 --> 00:07:31.200]  你經過人生這麼多的苦楚
[00:07:31.200 --> 00:07:33.520]  現在寫一封信去菲律賓?
[00:07:33.520 --> 00:07:35.560]  菲律賓那裏教了些什麼人?
[00:07:35.560 --> 00:07:36.960]  洛傳教了些什麼人?
[00:07:36.960 --> 00:07:39.280]  有些人七十年代已經來到當中
[00:07:39.280 --> 00:07:40.720]  有些人八十年代參加
[00:07:40.720 --> 00:07:43.960]  歡迎我們有些人過了2000年
[00:07:43.960 --> 00:07:45.400]  都來到我們洛傳堂
[00:07:45.400 --> 00:07:48.200]  嘩!這群人是怎樣的?
[00:07:48.200 --> 00:07:50.040]  保羅在第一章說
[00:07:50.040 --> 00:07:52.600]  從頭一天直到如今
[00:07:52.600 --> 00:07:55.240]  你們是同心合二
[00:07:55.240 --> 00:07:57.040]  興旺福音
[00:07:57.040 --> 00:07:58.320]  嘩!差不多四十年
[00:07:58.320 --> 00:08:00.320]  有時是有些不同意見的
[00:08:00.320 --> 00:08:02.280]  保羅大體而言
[00:08:02.280 --> 00:08:03.760]  你們是同心合二
[00:08:03.760 --> 00:08:04.680]  興旺福音
[00:08:04.680 --> 00:08:08.880]  因為對福音你們沒有爭論
[00:08:08.880 --> 00:08:11.880]  在我們某些行政會有些不同的意見
[00:08:11.880 --> 00:08:14.240]  但傳講耶穌的福音
[00:08:14.240 --> 00:08:16.000]  我們沒有異議的
[00:08:16.000 --> 00:08:17.480]  不過有時用什麼方法
[00:08:17.480 --> 00:08:18.400]  感謝神
[00:08:18.400 --> 00:08:21.520]  神都給我們不同的空間
[00:08:21.520 --> 00:08:23.320]  我們可以彼此接受
[00:08:23.320 --> 00:08:25.520]  但我們最緊要傳開這個福音
[00:08:25.520 --> 00:08:28.520]  保羅你的福音的定義是什麼?
[00:08:28.520 --> 00:08:30.680]  我們有些好行為不可以叫做
[00:08:30.680 --> 00:08:33.280]  保羅在哥倫多前書告訴我們
[00:08:33.280 --> 00:08:36.400]  我當日所領受又傳給你們的
[00:08:36.400 --> 00:08:38.920]  第一你的意思是最重要的
[00:08:38.920 --> 00:08:40.840]  耶穌為我的罪
[00:08:40.840 --> 00:08:42.840]  為我們的罪死了
[00:08:42.840 --> 00:08:45.480]  耶穌基督為我們按照聖經
[00:08:45.480 --> 00:08:47.040]  他的聖經當然是舊約
[00:08:47.040 --> 00:08:49.320]  按照聖經所說為我們復活了
[00:08:49.320 --> 00:08:51.160]  而且祂說我們埋葬了
[00:08:51.160 --> 00:08:52.200]  且復活了
[00:08:52.200 --> 00:08:53.680]  用不著說埋葬
[00:08:53.680 --> 00:08:57.560]  祂的埋葬的意思是死得很透
[00:08:57.560 --> 00:08:58.880]  很真
[00:08:58.880 --> 00:09:00.880]  你們不要說祂暈了
[00:09:00.880 --> 00:09:03.960]  所以第三天在墳墓裡有些空氣走出來
[00:09:03.960 --> 00:09:05.000]  不是的
[00:09:05.000 --> 00:09:08.280]  當時醫生已經簽了死亡證
[00:09:08.280 --> 00:09:10.040]  祂埋葬了就是這個意思
[00:09:10.040 --> 00:09:11.520]  祂真的死了
[00:09:11.520 --> 00:09:13.960]  但第三天祂還能夠死在裡面
[00:09:13.960 --> 00:09:15.480]  復活
[00:09:15.480 --> 00:09:18.840]  我將一條魚丟到紅磡的海裡
[00:09:18.840 --> 00:09:20.120]  祢還不死
[00:09:20.120 --> 00:09:22.040]  這條魚到了海裡
[00:09:22.040 --> 00:09:24.400]  是祂最活潑的時候
[00:09:24.400 --> 00:09:26.520]  你同不同意祂是神呢?
[00:09:26.520 --> 00:09:28.280]  The Divine Nature
[00:09:28.280 --> 00:09:29.360]  我不接受
[00:09:29.360 --> 00:09:30.680]  我不跟你繼續說下去
[00:09:30.680 --> 00:09:33.760]  因為根本我們不能夠從一個共同的理論開始
[00:09:33.760 --> 00:09:39.800]  我就說耶穌基督的身世是神來的
[00:09:39.800 --> 00:09:43.400]  所以祂能夠勝過死亡
[00:09:43.400 --> 00:09:46.200]  在外國生活了短短的時間
[00:09:46.200 --> 00:09:49.480]  每逢飯堂傳出有飯香
[00:09:49.480 --> 00:09:51.320]  或者是廚房
[00:09:51.320 --> 00:09:53.880]  我就整個人都興奮起來
[00:09:53.880 --> 00:09:56.440]  十天都沒有一次吃飯
[00:09:56.440 --> 00:09:58.360]  天天吃麵包
[00:09:58.360 --> 00:10:00.240]  那次吃飯
[00:10:00.240 --> 00:10:02.880]  我就真的在裡面歡喜起來
[00:10:02.880 --> 00:10:05.720]  我拿著碟子去排隊
[00:10:05.720 --> 00:10:08.080]  他們就給我吃飯
[00:10:08.080 --> 00:10:11.440]  那些飯是用雪糕殼來舀的
[00:10:11.440 --> 00:10:14.280]  因此那雪糕殼的舌頭一頂
[00:10:14.280 --> 00:10:16.000]  就好像頂一塊雪糕出來
[00:10:16.000 --> 00:10:18.400]  那個是飯
[00:10:18.400 --> 00:10:19.960]  給我三匙
[00:10:19.960 --> 00:10:21.640]  我歡喜得不得了
[00:10:21.640 --> 00:10:24.040]  快快坐下吃完那三匙
[00:10:24.040 --> 00:10:26.840]  回頭再拿著空碟再淪
[00:10:26.840 --> 00:10:29.240]  都淪了一夜幾個人才淪到我
[00:10:29.240 --> 00:10:31.560]  又三匙
[00:10:31.560 --> 00:10:32.760]  我再吃完
[00:10:32.760 --> 00:10:34.640]  我再回去排隊
[00:10:34.640 --> 00:10:37.320]  那些同學一眼瞪大
[00:10:37.320 --> 00:10:38.880]  你幹什麼的
[00:10:38.880 --> 00:10:40.840]  怎麼會回來淪三匙
[00:10:40.840 --> 00:10:45.000]  我心裡面差點想他以為我做赤柱出來
[00:10:45.000 --> 00:10:49.200]  我在家鄉三碗大飯
[00:10:49.200 --> 00:10:52.160]  現在三匙根本回來排幾次
[00:10:52.160 --> 00:10:53.840]  你是什麼人來的
[00:10:53.840 --> 00:10:57.040]  我在中國腸胃、中國肚
[00:10:57.040 --> 00:11:01.720]  所以我的本性是吃飯大的
[00:11:01.720 --> 00:11:04.040]  我吃了十幾二十年
[00:11:04.040 --> 00:11:06.120]  現在來到這裡吃薯仔
[00:11:06.120 --> 00:11:08.320]  十幾天現在吃了
[00:11:08.320 --> 00:11:09.040]  不同的
[00:11:09.040 --> 00:11:12.040]  我的身體結構不同的
[00:11:12.040 --> 00:11:13.480]  要吃飯的
[00:11:13.480 --> 00:11:14.720]  祂是神
[00:11:14.720 --> 00:11:18.560]  祂是勝過死亡又復活了的神
[00:11:18.560 --> 00:11:20.520]  萬失歸敗
[00:11:20.520 --> 00:11:22.120]  萬口承認
[00:11:22.120 --> 00:11:23.520]  耶穌是神
[00:11:23.520 --> 00:11:25.160]  因此我們的福音
[00:11:25.160 --> 00:11:27.160]  耶穌按照聖經所說
[00:11:27.160 --> 00:11:30.200]  為我們的罪死了、賣葬了
[00:11:30.200 --> 00:11:31.760]  祂永遠會復活
[00:11:31.760 --> 00:11:33.400]  而且祂說要再來
[00:11:33.400 --> 00:11:35.000]  我們在等候祂
[00:11:35.000 --> 00:11:36.560]  這是福音
[00:11:36.560 --> 00:11:41.400]  這是洛傳堂為福音齊心努力的基本
[00:11:41.400 --> 00:11:44.960]  現在這班在菲律賓的教會的姐妹
[00:11:44.960 --> 00:11:46.840]  已經是同心合意
[00:11:46.840 --> 00:11:48.880]  興旺福音了
[00:11:48.880 --> 00:11:50.840]  保羅你還要求什麼
[00:11:50.840 --> 00:11:53.520]  保羅差不多再次提出
[00:11:53.520 --> 00:11:54.560]  他這裡沒有寫出來
[00:11:54.560 --> 00:11:56.000]  但他深指定說
[00:11:56.000 --> 00:11:56.880]  好像我當日
[00:11:56.880 --> 00:11:58.360]  我現在跟菲律賓的人說
[00:11:58.360 --> 00:12:02.040]  有一個弟兄叫提摩泰
[00:12:02.040 --> 00:12:03.120]  他還揶揄別人
[00:12:03.120 --> 00:12:04.760]  我跟提摩泰說那些話
[00:12:04.760 --> 00:12:06.240]  我告訴提摩泰
[00:12:06.240 --> 00:12:09.720]  我要打的仗我差不多打完了
[00:12:09.720 --> 00:12:12.920]  我跑的路我跑盡了
[00:12:12.920 --> 00:12:15.320]  我守住了我的道
[00:12:15.320 --> 00:12:18.000]  但我知道有一個公義的官員
[00:12:18.000 --> 00:12:19.680]  為我存留
[00:12:19.680 --> 00:12:21.000]  親愛的芝提
[00:12:21.000 --> 00:12:23.760]  可能你在你機構裏面做了幾十年
[00:12:23.760 --> 00:12:26.200]  也不知道有沒有人紀念我
[00:12:26.200 --> 00:12:27.440]  我的奴婦
[00:12:27.440 --> 00:12:28.880]  時你跑的路
[00:12:28.880 --> 00:12:29.880]  守的道
[00:12:29.880 --> 00:12:31.720]  打的仗你都經過了
[00:12:31.720 --> 00:12:34.760]  保羅說有一個公義的官員
[00:12:34.760 --> 00:12:36.520]  他說不僅是為我保羅
[00:12:36.520 --> 00:12:39.160]  還為所有那麼多愛慕主顯現的人
[00:12:39.160 --> 00:12:40.760]  因此在第20節
[00:12:40.760 --> 00:12:44.720]  他說我所切勿所盼望的是什麼呢?
[00:12:44.720 --> 00:12:47.120]  是使我在那裏
[00:12:47.120 --> 00:12:49.120]  在第一章第20節
[00:12:49.120 --> 00:12:54.720]  使基督在我身上照常顯大
[00:12:54.720 --> 00:12:58.040]  意思是這位耶穌怎樣榮耀的復活
[00:12:58.040 --> 00:13:00.800]  我怎樣為祂盡心竭力
[00:13:00.800 --> 00:13:03.320]  我曾經帶領大型的報道會
[00:13:03.320 --> 00:13:06.000]  我曾經在官長面前見證祂
[00:13:06.000 --> 00:13:08.960]  祂因為我的奴婦得到顯大
[00:13:08.960 --> 00:13:11.360]  現在求主在我身上
[00:13:11.360 --> 00:13:14.040]  無論我是生是死
[00:13:14.040 --> 00:13:19.000]  叫基督在我身上照常顯大
[00:13:19.000 --> 00:13:21.360]  我認識一位基督律師
[00:13:21.360 --> 00:13:24.040]  他說到我退休的時候
[00:13:24.040 --> 00:13:27.120]  我能夠真的拍拍手離開我的辦公室
[00:13:27.120 --> 00:13:29.640]  完全沒有遺憾的事
[00:13:29.640 --> 00:13:31.200]  我就心滿意足了
[00:13:31.200 --> 00:13:34.040]  這是一位律師所說的話
[00:13:34.040 --> 00:13:35.640]  你可能是一個文員
[00:13:35.640 --> 00:13:37.240]  你可能是一位教師
[00:13:37.240 --> 00:13:38.720]  你可能是一位公務員
[00:13:38.720 --> 00:13:41.880]  你可能從事醫務、律師等等
[00:13:41.880 --> 00:13:44.600]  這位律師的弟兄所說的話
[00:13:44.600 --> 00:13:46.360]  就好像保羅所說的
[00:13:46.360 --> 00:13:50.680]  他說沒有一件事叫我羞愧
[00:13:50.680 --> 00:13:52.920]  凡事我放膽
[00:13:52.920 --> 00:13:55.040]  無論是生是死
[00:13:55.040 --> 00:13:59.800]  我叫基督在我身上照常顯大
[00:13:59.800 --> 00:14:03.120]  在我當中有二十多歲的弟兄姊妹
[00:14:03.120 --> 00:14:05.400]  有七、八十歲的弟兄姊妹
[00:14:05.400 --> 00:14:09.840]  我們求主讓這種心智放在你和我身上
[00:14:09.840 --> 00:14:13.960]  叫基督在我身上照常顯大
[00:14:13.960 --> 00:14:17.040]  剛才華醫生提及兩兄弟退休
[00:14:17.040 --> 00:14:18.760]  我覺得我自己在職的時候
[00:14:18.760 --> 00:14:20.160]  我現在退休
[00:14:20.160 --> 00:14:24.840]  我是否叫基督在我身上照常顯大
[00:14:24.840 --> 00:14:27.840]  保羅說第二個他自己的心願是什麼呢?
[00:14:27.840 --> 00:14:30.080]  其實真是在二十代二十一節
[00:14:30.080 --> 00:14:34.760]  他說對我來說活著就是基督
[00:14:34.760 --> 00:14:38.040]  To me to live is Christ
[00:14:38.040 --> 00:14:40.160]  意思是說我活在這裡
[00:14:40.160 --> 00:14:42.560]  就好像耶穌基督一樣
[00:14:42.560 --> 00:14:44.640]  在過去大概三個星期
[00:14:44.640 --> 00:14:46.760]  我幫一間禮拜堂
[00:14:46.760 --> 00:14:50.400]  有一位執事他很不開心
[00:14:50.400 --> 00:14:53.200]  他剛剛轉職
[00:14:53.200 --> 00:14:57.160]  他不太贊成新任主席的位置
[00:14:57.160 --> 00:14:59.440]  我心裏有點難過
[00:14:59.440 --> 00:15:02.920]  我們有時長江後浪推前浪
[00:15:02.920 --> 00:15:05.720]  這位親愛的姐妹
[00:15:05.720 --> 00:15:08.040]  她在那裡做了很多年的執事
[00:15:08.040 --> 00:15:11.400]  現在她很不習慣別人去做這個位置
[00:15:11.400 --> 00:15:13.680]  我想一想如果耶穌是你
[00:15:13.680 --> 00:15:15.360]  耶穌會怎麼做呢?
[00:15:15.360 --> 00:15:16.840]  我們很感謝神
[00:15:16.840 --> 00:15:20.680]  帶領我們有些人長期堅守這個位置
[00:15:20.680 --> 00:15:22.280]  真是神呼召是你的
[00:15:22.280 --> 00:15:23.480]  別人做不到
[00:15:23.480 --> 00:15:27.760]  但有些時候真是後浪推前浪
[00:15:27.760 --> 00:15:30.360]  我就說如果耶穌是你
[00:15:30.360 --> 00:15:32.240]  如果耶穌怎麼做呢?
[00:15:32.240 --> 00:15:33.680]  她立刻想一想
[00:15:33.680 --> 00:15:36.920]  想一想我也不可以長期做這個位置
[00:15:36.920 --> 00:15:39.280]  也不讓後浪來做
[00:15:39.280 --> 00:15:42.440]  後浪來到我對她的一些批評
[00:15:42.440 --> 00:15:44.440]  原來是一些習慣
[00:15:44.440 --> 00:15:47.600]  一些不是聖經的真理的東西
[00:15:47.600 --> 00:15:50.560]  時的如果耶穌基督做這個位置
[00:15:50.560 --> 00:15:53.720]  我活著就是基督
