
[00:00:00.000 --> 00:00:02.160]  各位電影師妹 主內平安
[00:02:09.040 --> 00:02:12.920]  讓我們在這個充滿挑戰的世代裡
[00:02:12.920 --> 00:02:15.680]  看到祢恩授的人靈
[00:02:15.680 --> 00:02:19.880]  在以下的訊息裡求祢的聖靈幫助我們
[00:02:19.880 --> 00:02:25.320]  使說的 聽的 都能夠更加明白祢的心意
[00:02:25.320 --> 00:02:29.600]  和懂得怎樣以我們的生命去回應
[00:02:29.600 --> 00:02:33.960]  禱告是奉主耶穌基督寶貴的名詞
[00:02:33.960 --> 00:02:37.720]  阿門
[00:02:37.720 --> 00:02:40.560]  《生命記》第八章可以分為兩部分
[00:02:40.560 --> 00:02:45.680]  第一部分是講神要以色列人做的事
[00:02:45.680 --> 00:02:47.480]  我用一個「緊」字
[00:02:47.480 --> 00:02:51.080]  第一部分是講神要人做的事
[00:02:51.080 --> 00:02:54.280]  我用一個「緊」字來串起它們
[00:02:54.280 --> 00:03:01.200]  第一節是要謹記神的帶領 供應和管教
[00:03:01.200 --> 00:03:05.600]  六至十節是講到要謹記神的誡命
[00:03:05.600 --> 00:03:08.000]  十一到二十節是要謹慎
[00:03:08.000 --> 00:03:11.960]  就是要小心不要忘記了神
[00:03:11.960 --> 00:03:15.960]  第二部分是講神為以色列人所做的事
[00:03:15.960 --> 00:03:19.240]  這個就是磨練和考驗
[00:03:19.240 --> 00:03:22.240]  這個就是這個訊息的主題
[00:03:22.240 --> 00:03:25.960]  讓我們先看神要以色列人做什麼事
[00:03:25.960 --> 00:03:34.440]  再從經文裡明白磨練和考驗這個主題
[00:03:34.440 --> 00:03:41.880]  神要以色列人做的第一件事就是要謹記神的引領和供應
[00:03:41.880 --> 00:03:46.880]  相關的經文就在一至五節
[00:03:46.880 --> 00:03:49.560]  或者我們一起讀
[00:03:49.560 --> 00:03:53.400]  我今日所吩咐你的一切誡命
[00:03:53.400 --> 00:03:55.880]  你們要謹守遵行
[00:03:55.880 --> 00:03:58.120]  好使你們存活
[00:03:58.120 --> 00:03:59.880]  人數增多
[00:03:59.880 --> 00:04:06.240]  可以進去得耶和華向你列祖起誓應去的地
[00:04:06.240 --> 00:04:09.200]  你要記得這四十年
[00:04:09.200 --> 00:04:13.760]  耶和華你的神在曠野一路引導你
[00:04:13.760 --> 00:04:15.480]  是要磨練你
[00:04:15.480 --> 00:04:16.960]  考驗你
[00:04:16.960 --> 00:04:19.720]  我要知道你的心如何
[00:04:19.720 --> 00:04:24.840]  是否願意遵守祂的誡命
[00:04:24.840 --> 00:04:26.760]  祂磨練你
[00:04:26.760 --> 00:04:28.680]  任你飢餓
[00:04:28.680 --> 00:04:34.360]  將你和你列祖所不認識的馬拿賜給你吃
[00:04:34.360 --> 00:04:39.040]  使你知道人活著不是單靠食物
[00:04:39.040 --> 00:04:43.400]  乃是靠耶和華口裡所出的一切話
[00:04:43.400 --> 00:04:44.760]  這四十年
[00:04:44.760 --> 00:04:47.960]  你身上的衣服沒有穿破
[00:04:47.960 --> 00:04:50.160]  你的腳也沒有腫
[00:04:50.160 --> 00:04:52.360]  你心裡要知道
[00:04:52.360 --> 00:04:55.360]  耶和華你的神管教你
[00:04:55.360 --> 00:05:00.960]  像人管教兒女一樣
[00:05:00.960 --> 00:05:02.040]  這段經文
[00:05:02.040 --> 00:05:05.240]  要以色列人謹記
[00:05:05.240 --> 00:05:09.360]  神在過去四十年的帶領
[00:05:09.360 --> 00:05:12.560]  當摩西帶領以色列人離開埃及的時候
[00:05:12.560 --> 00:05:15.360]  他們進入了曠野
[00:05:15.360 --> 00:05:17.800]  但是在曠野怎麼走呢
[00:05:17.800 --> 00:05:19.360]  他們有六十萬人
[00:05:19.360 --> 00:05:22.120]  最少有六十萬人
[00:05:22.120 --> 00:05:27.280]  哪裡有安全的地方讓他們安營呢
[00:05:27.280 --> 00:05:31.600]  在《出埃及記》、《文素記》和《新明紀》都有記載
[00:05:31.600 --> 00:05:36.240]  神在日間就用雲柱帶領他們
[00:05:36.240 --> 00:05:37.560]  領他們的路
[00:05:37.560 --> 00:05:39.160]  雲柱停在哪裡
[00:05:39.160 --> 00:05:41.440]  那些以色列人就停在那裡
[00:05:41.440 --> 00:05:43.960]  雲柱如果離開
[00:05:43.960 --> 00:05:48.080]  他們就跟著雲柱往前走
[00:05:48.080 --> 00:05:49.520]  晚上怎麼辦
[00:05:49.520 --> 00:05:54.480]  晚上神就用火柱光照他們
[00:05:54.480 --> 00:05:58.200]  使他們日夜都可以行走
[00:05:58.200 --> 00:05:59.840]  在那四十年
[00:05:59.840 --> 00:06:03.000]  日間的雲柱和夜間的火柱
[00:06:03.000 --> 00:06:06.440]  從來沒有離開過他們
[00:06:06.440 --> 00:06:07.640]  就是這樣
[00:06:07.640 --> 00:06:13.280]  神帶領了他們到一些水源充足的地方
[00:06:13.280 --> 00:06:16.560]  但是他們要吃的食物怎麼辦呢
[00:06:16.560 --> 00:06:20.320]  《出埃及記》十六章告訴我們
[00:06:20.320 --> 00:06:24.920]  神差不多每天的早晨都會降下
[00:06:24.920 --> 00:06:27.440]  好像一些白霜的小原物
[00:06:27.440 --> 00:06:30.000]  在野地那裡
[00:06:30.000 --> 00:06:34.240]  那些以色列人就可以在地上拿
[00:06:34.240 --> 00:06:36.920]  這些原物的味道
[00:06:36.920 --> 00:06:41.240]  好像摻取蜜糖的薄餅一樣
[00:06:41.240 --> 00:06:44.240]  我想都很好吃的
[00:06:44.240 --> 00:06:46.360]  以色列人稱為「瑪雅娜」
[00:06:46.360 --> 00:06:51.280]  這是供應了以色列人四十年的食物
[00:06:51.280 --> 00:06:55.240]  但是在這四十年裡面
[00:06:55.240 --> 00:06:59.360]  以色列人身上的衣服沒有穿破
[00:06:59.360 --> 00:07:01.000]  腳都沒有腫
[00:07:01.000 --> 00:07:02.560]  就告訴他們
[00:07:02.560 --> 00:07:05.640]  他們的鞋沒有爛
[00:07:05.640 --> 00:07:07.080]  這是神蹟
[00:07:07.080 --> 00:07:09.240]  我們知道我們穿的鞋
[00:07:09.240 --> 00:07:10.360]  只能穿幾年
[00:07:10.360 --> 00:07:11.680]  都要換
[00:07:11.680 --> 00:07:14.920]  他們四十年都不用換鞋
[00:07:14.920 --> 00:07:17.640]  衣服也沒有爛
[00:07:17.640 --> 00:07:22.240]  這是很大的神蹟
[00:07:22.240 --> 00:07:23.960]  這些明顯的神蹟
[00:07:23.960 --> 00:07:26.880]  是要以色列人謹記
[00:07:26.880 --> 00:07:29.080]  神在曠野帶領他們
[00:07:29.080 --> 00:07:31.680]  供應他們一切的需要
[00:07:31.680 --> 00:07:34.680]  另外他們也要記得
[00:07:34.680 --> 00:07:36.960]  神在困難的環境裡帶領他們
[00:07:36.960 --> 00:07:41.920]  就好像父母管教子女一樣
[00:07:41.920 --> 00:07:46.240]  我想當父母的人都知道
[00:07:46.240 --> 00:07:47.720]  管教孩子
[00:07:47.720 --> 00:07:50.240]  不是因為你們想管教孩子
[00:07:50.240 --> 00:07:52.600]  而是因為你們愛他們
[00:07:52.600 --> 00:07:55.760]  為了他們的好處
[00:07:55.760 --> 00:08:01.120]  讓他們將來能夠有能力去面對困難
[00:08:01.120 --> 00:08:05.320]  神對以色列人的管教、引領和供應
[00:08:05.320 --> 00:08:08.120]  就是要他們的謹記
[00:08:08.120 --> 00:08:14.320]  神曾經如何恩代過他們
[00:08:14.320 --> 00:08:18.560]  神要以色列人做的第二件事
[00:08:18.560 --> 00:08:21.720]  是要謹守神的誡命
[00:08:21.720 --> 00:08:26.560]  相關的經文是在六至十節
[00:08:26.560 --> 00:08:28.360]  我們繼續讀
[00:08:28.360 --> 00:08:32.440]  你要謹守耶和華你神的誡命
[00:08:32.440 --> 00:08:34.160]  進行他的道
[00:08:34.160 --> 00:08:35.800]  敬畏他
[00:08:35.800 --> 00:08:39.880]  耶和華你的神必領你進入美地
[00:08:39.880 --> 00:08:44.320]  那地有河流有泉源和深淵的水
[00:08:44.320 --> 00:08:47.720]  從谷中和山上流出
[00:08:47.720 --> 00:08:55.000]  那地有小麥、大麥、葡萄樹、無花果樹、石榴樹
[00:08:55.000 --> 00:08:59.000]  那地也有橄欖樹和蜂蜜
[00:08:59.000 --> 00:09:01.440]  那地沒有缺乏
[00:09:01.440 --> 00:09:06.040]  你在那裡有食物吃,一無所缺
[00:09:06.040 --> 00:09:08.720]  那地的石頭是鐵
[00:09:08.720 --> 00:09:11.400]  山中也可以挖銅
[00:09:11.400 --> 00:09:12.960]  你吃得飽足
[00:09:12.960 --> 00:09:16.160]  要稱頌耶和華你的神
[00:09:16.160 --> 00:09:23.040]  因為他將那美地賜給你
[00:09:23.040 --> 00:09:24.520]  在這幾節經文裡面
[00:09:24.520 --> 00:09:27.120]  講到以色列人要敬畏神
[00:09:27.120 --> 00:09:29.840]  遵守神的誡命
[00:09:29.840 --> 00:09:34.640]  神應許將來會賜給他們一個美地
[00:09:34.640 --> 00:09:38.360]  在那裡神會供應他們一切所需
[00:09:38.360 --> 00:09:40.760]  那裡有豐富的水源
[00:09:40.760 --> 00:09:42.360]  豐富的食物
[00:09:42.360 --> 00:09:51.360]  包括小麥、大麥、葡萄樹、橄欖樹、蜂蜜等等
[00:09:51.360 --> 00:09:53.960]  在他們進入美地之後
[00:09:53.960 --> 00:09:55.920]  他們要稱頌神
[00:09:55.920 --> 00:09:58.840]  因為那個地方是神賜給他們的
[00:09:58.840 --> 00:10:02.760]  他們要記得
[00:10:02.760 --> 00:10:05.240]  神要以色列人做的第三件事
[00:10:05.240 --> 00:10:07.320]  是要小心謹慎
[00:10:07.320 --> 00:10:08.840]  不要忘記神
[00:10:08.840 --> 00:10:14.120]  經文就在十一到二十節
[00:10:14.120 --> 00:10:15.400]  我們繼續讀
[00:10:15.400 --> 00:10:19.800]  你要謹慎免得忘記耶和華你的神
[00:10:19.800 --> 00:10:22.400]  不守他的誡命
[00:10:22.400 --> 00:10:24.560]  典章、律例
[00:10:24.560 --> 00:10:27.520]  就是我今天所吩咐你的
[00:10:27.520 --> 00:10:30.040]  免得你吃得飽足
[00:10:30.040 --> 00:10:32.200]  建造上好的房屋
[00:10:32.200 --> 00:10:33.880]  住在其上
[00:10:33.880 --> 00:10:36.160]  你的牛羊增多
[00:10:36.160 --> 00:10:37.960]  你的金銀增多
[00:10:37.960 --> 00:10:39.600]  你擁有的一切
[00:10:39.600 --> 00:10:42.040]  全都增多
[00:10:42.040 --> 00:10:44.840]  於是你的心高傲
[00:10:44.840 --> 00:10:47.840]  忘記耶和華你的神
[00:10:47.840 --> 00:10:50.960]  他曾將你從埃及地
[00:10:50.960 --> 00:10:54.400]  慰勞之家領出來
[00:10:54.400 --> 00:10:59.560]  曾引領你經過那大而可畏的曠野
[00:10:59.560 --> 00:11:04.480]  有火蛇、蠍子、乾旱無水之地
[00:11:04.480 --> 00:11:09.880]  他也曾為你使水從堅硬的盆石中流出來
[00:11:09.880 --> 00:11:14.040]  又在曠野將你列祖所不認識的瑪那
[00:11:14.040 --> 00:11:15.800]  賜給你吃
[00:11:15.800 --> 00:11:18.840]  為要磨練你、考驗你
[00:11:18.840 --> 00:11:22.000]  終究使你享福
[00:11:22.000 --> 00:11:26.320]  你心裡說:「這財富是我的力量
[00:11:26.320 --> 00:11:28.720]  我受的能力得來的」
[00:11:28.720 --> 00:11:31.760]  你要記得耶和華你的神
[00:11:31.760 --> 00:11:33.800]  因為財富的能力
[00:11:33.800 --> 00:11:36.640]  得財富的能力是祂給你的
[00:11:36.640 --> 00:11:41.360]  為要堅守祂向你列祖起誓所立的約
[00:11:41.360 --> 00:11:43.640]  像今天一樣
[00:11:43.640 --> 00:11:46.680]  你若忘記耶和華你的神
[00:11:46.680 --> 00:11:48.160]  隨從別神
[00:11:48.160 --> 00:11:49.640]  侍奉祂們
[00:11:49.640 --> 00:11:51.200]  敬拜祂們
[00:11:51.200 --> 00:11:53.240]  我今天警告你們
[00:11:53.240 --> 00:11:55.440]  你們必定滅亡
[00:11:55.440 --> 00:11:58.080]  耶和華在你們面前
[00:11:58.080 --> 00:12:00.600]  怎樣使列國滅亡
[00:12:00.600 --> 00:12:02.840]  你們也必照樣滅亡
[00:12:02.840 --> 00:12:05.360]  因為你們不聽從耶和華
[00:12:05.360 --> 00:12:10.760]  你們神的話
[00:12:10.760 --> 00:12:14.480]  摩西再次提醒以色列人
[00:12:14.480 --> 00:12:17.160]  要記得神曾經將他們
[00:12:17.160 --> 00:12:21.880]  從遺牢之地的埃及帶領出來
[00:12:21.880 --> 00:12:23.520]  在過去的四十年
[00:12:23.520 --> 00:12:27.640]  神在大而可怕的曠野中保護他們
[00:12:27.640 --> 00:12:33.720]  使他們不受到火石、蠍子等等有毒的動物侵害
[00:12:33.720 --> 00:12:37.480]  以及供應他們一切的需要
[00:12:37.480 --> 00:12:39.320]  神賜給他們的美地
[00:12:39.320 --> 00:12:43.120]  不是因為他們有什麼好處
[00:12:43.120 --> 00:12:49.960]  是因為神要堅守祂向他們列祖所立的約
[00:12:49.960 --> 00:12:53.280]  為什麼摩西要提醒他們呢?
[00:12:53.280 --> 00:12:57.440]  因為以色列人在飽足的時候
[00:12:57.440 --> 00:12:59.840]  就會變得高傲
[00:12:59.840 --> 00:13:01.760]  就會覺得所擁有的
[00:13:01.760 --> 00:13:05.440]  是他們自己能力得來的
[00:13:05.440 --> 00:13:08.080]  他們會忘記了自己所有的
[00:13:08.080 --> 00:13:11.560]  都是來自神
[00:13:11.560 --> 00:13:13.320]  而忘記神的結果
[00:13:13.320 --> 00:13:16.360]  最後就是滅亡
[00:13:16.360 --> 00:13:19.800]  人在飽足的時候變得高傲
[00:13:19.800 --> 00:13:21.840]  覺得不需要神
[00:13:21.840 --> 00:13:25.720]  難道只是幾千年前
[00:13:25.720 --> 00:13:30.480]  以色列人在曠野的時候嗎?
[00:13:30.480 --> 00:13:34.080]  現在肆虐全球的新冠病毒
[00:13:34.080 --> 00:13:37.440]  就是一個很好的例子
[00:13:37.440 --> 00:13:38.680]  這個病毒
[00:13:38.680 --> 00:13:43.520]  現在已經感染了差不多一億兩千萬人
[00:13:43.520 --> 00:13:52.600]  最近有兩百五十萬人因這個病去世
[00:13:52.600 --> 00:13:55.520]  但是不知道大家有沒有想過
[00:13:55.520 --> 00:14:01.200]  其實神已經大大保守了很多人的生命
[00:14:01.200 --> 00:14:02.880]  試想一下
[00:14:02.880 --> 00:14:08.640]  如果這個病毒是自然發生的
[00:14:08.640 --> 00:14:11.720]  早三十年前出現
[00:14:11.720 --> 00:14:18.760]  那時候的科技根本沒辦法這麼快找到這個病毒
[00:14:18.760 --> 00:14:24.440]  也沒辦法知道它的基因序列
[00:14:24.440 --> 00:14:27.640]  不能這麼快就有測試
[00:14:27.640 --> 00:14:33.960]  不可能這麼快就有疫苗的供應
[00:14:33.960 --> 00:14:36.280]  大家可能知道
[00:14:36.280 --> 00:14:42.760]  要發展一個疫苗以往的經驗是最少五到十年
[00:14:42.760 --> 00:14:47.280]  現在我們一年就有了
[00:14:47.280 --> 00:14:52.080]  如果這個病發生在三十年前
[00:14:52.080 --> 00:14:57.520]  全球受這個病毒和因這個病去失去性命的人
[00:14:57.520 --> 00:14:59.800]  一定會比現在多
[00:14:59.800 --> 00:15:03.200]  多很多
[00:15:03.200 --> 00:15:07.680]  如果有一天當這個疫情過去了
[00:15:07.680 --> 00:15:13.000]  你猜那些人會不會感謝神的保守呢?
[00:15:13.000 --> 00:15:18.160]  或者是認為自己的能力就能夠克服一切呢?
[00:15:18.160 --> 00:15:21.360]  我想大部分的人都會覺得
[00:15:21.360 --> 00:15:24.360]  克服疫症的是他們自己
[00:15:24.360 --> 00:15:26.760]  他們不需要神
[00:15:26.760 --> 00:15:29.560]  這個就是人驕傲的本性
[00:15:29.560 --> 00:15:35.120]  和那時候的以色列人一樣
[00:15:35.120 --> 00:15:39.600]  在《新聞記》第八章
[00:15:39.600 --> 00:15:41.960]  摩西說到以色列人
[00:15:41.960 --> 00:15:45.400]  從一個乾旱無水的曠野
[00:15:45.400 --> 00:15:51.000]  進入一個流淚以物之地的迦南地之前
[00:15:51.000 --> 00:15:54.080]  神要他們做的事
[00:15:54.080 --> 00:15:58.400]  他們要謹記神的引領、供應和管教
[00:15:58.400 --> 00:16:00.640]  他們要謹守神的誡命
[00:16:00.640 --> 00:16:05.440]  和小心謹慎,不要忘記神
[00:16:05.440 --> 00:16:07.800]  他們有這些,可以做到這些
[00:16:07.800 --> 00:16:12.920]  他們才有能力進入迦南地
[00:16:12.920 --> 00:16:17.800]  問題是他們自己能不能做到呢?
[00:16:17.800 --> 00:16:20.920]  答案是,當然不能
[00:16:20.920 --> 00:16:24.240]  在《新聞記》第九章,六至七節
[00:16:24.240 --> 00:16:29.520]  神稱這些以色列人為硬著脖子的百姓
[00:16:29.520 --> 00:16:34.600]  他們在曠野時時搏擊神
[00:16:34.600 --> 00:16:39.880]  那麼這些以色列人
[00:16:39.880 --> 00:16:43.680]  怎麼可以進入迦南地呢?
[00:16:43.680 --> 00:16:45.080]  怎麼辦呢?
[00:16:45.080 --> 00:16:50.200]  所以神要出手
[00:16:50.200 --> 00:16:58.160]  神要考驗和磨練他們
[00:16:58.160 --> 00:16:59.640]  為什麼呢?
[00:16:59.640 --> 00:17:05.360]  這些磨練是要幫助他們做好神要他們做的事
[00:17:05.360 --> 00:17:11.960]  謹記神的恩代、謹守神的誡命和時時謹記神
[00:17:11.960 --> 00:17:13.320]  為什麼呢?
[00:17:13.320 --> 00:17:19.480]  因為只有這樣,他們才有能力進入迦南地
[00:17:19.480 --> 00:17:28.320]  但是,是不是只有曠野才會受到這些磨練和考驗呢?
[00:17:28.320 --> 00:17:31.600]  當然不是
[00:17:31.600 --> 00:17:37.920]  其實,我們的人生就是神給我們的考驗場
[00:17:37.920 --> 00:17:42.240]  這裡說,擁有名氣的人
[00:17:42.240 --> 00:17:45.920]  名氣就是他們的考驗
[00:17:45.920 --> 00:17:49.080]  地位卑賤的,地位卑賤
[00:17:49.080 --> 00:17:50.520]  就是他們的考驗
[00:17:50.520 --> 00:17:55.920]  有財富的人,財富就是他們的考驗
[00:17:55.920 --> 00:17:59.680]  貧窮的人,貧窮就是他們的考驗
[00:17:59.680 --> 00:18:02.920]  得到勝利的人,勝利就是他們的考驗
[00:18:02.920 --> 00:18:08.240]  失敗的人,失敗同樣是他們的考驗
[00:18:08.240 --> 00:18:11.120]  不知道大家同不同意呢?
[00:18:11.120 --> 00:18:14.920]  如果神要我們在人生中考驗我們
[00:18:14.920 --> 00:18:17.760]  目的是什麼呢?
[00:18:17.760 --> 00:18:25.560]  在今天的經文裡面,列出了三個神磨練和考驗人的目的
[00:18:25.560 --> 00:18:26.640]  在二章八節
[00:18:26.640 --> 00:18:33.200]  你要記得這四十年,耶和華你的神在曠野一路引導你
[00:18:33.200 --> 00:18:35.240]  是要磨練你,考驗你
[00:18:35.240 --> 00:18:41.000]  為了知道你的心如何,是否願意遵守他的誡命
[00:18:41.000 --> 00:18:42.080]  八章三節
[00:18:42.080 --> 00:18:48.480]  他磨練你,任你飢餓,將你禍列祖所不認識的猛男賜給你吃
[00:18:48.480 --> 00:18:52.560]  使你知道人活著不是靠食物
[00:18:52.560 --> 00:18:56.840]  而是靠耶和華考慮所出的一切
[00:18:56.840 --> 00:18:57.920]  十六節
[00:18:57.920 --> 00:19:02.760]  又在曠野將你列祖所不認識的猛男賜給你吃
[00:19:02.760 --> 00:19:05.480]  為了磨練你,考驗你
[00:19:05.480 --> 00:19:07.960]  終究使你幸福
[00:19:07.960 --> 00:19:12.360]  大家看到,其實神磨練人是有目的的
[00:19:12.360 --> 00:19:14.480]  不是為了磨練而磨練
[00:19:14.480 --> 00:19:18.840]  大家看到,為了知道,使你知道,使你幸福
[00:19:18.840 --> 00:19:21.960]  這個就是神的目的
[00:19:21.960 --> 00:19:24.520]  我們下一節會看
[00:19:24.520 --> 00:19:28.400]  我將這三節經文歸納為三個目的
[00:19:28.400 --> 00:19:33.800]  第一,神要知道人是否願意遵守他的誡命
[00:19:33.800 --> 00:19:40.560]  第二,神要人知道人活著是靠著神的話
[00:19:40.560 --> 00:19:52.240]  第三,神要人知道磨練及考驗最終是使人幸福
[00:19:52.240 --> 00:20:07.600]  第一個目的,是神要知道人是否願意遵守他的誡命
[00:20:07.600 --> 00:20:09.400]  為什麼呢?
[00:20:09.400 --> 00:20:16.160]  因為困難會使人灰心,從而不相信神
[00:20:16.160 --> 00:20:20.640]  神曾經用困難的環境考驗以色列人
[00:20:20.640 --> 00:20:26.600]  在摩西社生命記的四十年前
[00:20:26.600 --> 00:20:29.800]  那時候,神向那裡的以色列人
[00:20:29.800 --> 00:20:32.320]  顯著很多的神蹟、騎士
[00:20:32.320 --> 00:20:36.120]  包括幫助他們過紅海
[00:20:36.120 --> 00:20:41.000]  將埃及的追兵全部殺了
[00:20:41.000 --> 00:20:43.840]  但當以色列人知道加拿大
[00:20:43.840 --> 00:20:47.960]  有很多身材高大的亞納族人的時候
[00:20:47.960 --> 00:20:51.320]  當他們見到這麼困難的時候
[00:20:51.320 --> 00:20:53.440]  就不再相信神
[00:20:53.440 --> 00:20:54.720]  對摩西人說
[00:20:54.720 --> 00:21:00.200]  「為什麼把我們領到那裡,讓我們倒在東下呢?」
[00:21:00.200 --> 00:21:05.400]  「我們的妻子和孩子必成為老物」
[00:21:05.400 --> 00:21:09.320]  「我們回埃及去豈不更好嗎?」
[00:21:09.320 --> 00:21:10.320]  為什麼?
[00:21:10.320 --> 00:21:16.720]  因為他們看到這些困難就灰心,不相信神
[00:21:16.720 --> 00:21:19.800]  以色列人在那次的考驗中失敗
[00:21:19.800 --> 00:21:24.360]  使他們在那時候無法進入加拿大
[00:21:24.360 --> 00:21:27.920]  要漂泊在曠野四十年
[00:21:27.920 --> 00:21:31.720]  這個會不會是我們基督徒的境界呢?
[00:21:31.720 --> 00:21:33.720]  我們所面對的考驗
[00:21:33.720 --> 00:21:37.960]  可能在當中神要知道
[00:21:37.960 --> 00:21:42.480]  我們是否願意遵守祂的誡命
[00:21:42.480 --> 00:21:45.800]  在教會也看過很多例子
[00:21:45.800 --> 00:21:49.880]  有些弟兄姊妹因為所面對的困難
[00:21:49.880 --> 00:21:55.840]  包括經濟、健康和其他等等問題
[00:21:55.840 --> 00:21:59.200]  就懷疑神是否存在
[00:21:59.200 --> 00:22:01.280]  從而教會也不回來了
[00:22:01.280 --> 00:22:04.800]  丟棄了自己的信仰
[00:22:04.800 --> 00:22:09.280]  我們能不能夠在困難的環境裡面
[00:22:09.280 --> 00:22:20.040]  讓神知道我們願意遵守祂的誡命呢?
[00:22:20.040 --> 00:22:21.840]  除了困難之外
[00:22:21.840 --> 00:22:28.880]  飽足更加是每一個人的考驗
[00:22:28.880 --> 00:22:31.040]  為什麼呢?
[00:22:31.040 --> 00:22:34.400]  因為當人什麼都有的時候
[00:22:34.400 --> 00:22:39.320]  就會驕傲覺得再不需要神
[00:22:39.320 --> 00:22:44.040]  從而忘記神
[00:22:44.040 --> 00:22:46.240]  在聖經中
[00:22:46.240 --> 00:22:49.640]  一個被稱為「合神心意」的大衛
[00:22:49.640 --> 00:22:53.120]  也曾經忘記了神
[00:22:53.120 --> 00:22:57.280]  他在什麼時候忘記了神呢?
[00:22:57.280 --> 00:23:00.480]  是否在他頻伐的時候呢?
[00:23:00.480 --> 00:23:03.440]  還是在他飽足的時候呢?
[00:23:03.440 --> 00:23:06.400]  是在他飽足的時候
[00:23:06.400 --> 00:23:09.040]  當他擁有以色列的王位
[00:23:09.040 --> 00:23:12.840]  要風得風,要雨得雨的時候
[00:23:12.840 --> 00:23:16.280]  就跟一個已婚的婦人犯了姦淫
[00:23:16.280 --> 00:23:20.480]  之後更加謀殺了那個婦人的丈夫
[00:23:20.480 --> 00:23:21.960]  為什麼呢?
[00:23:21.960 --> 00:23:25.000]  因為飽足會使人高傲
[00:23:25.000 --> 00:23:27.920]  從而忘記神
[00:23:27.920 --> 00:23:33.720]  這是否只是大衛的問題呢?
[00:23:33.720 --> 00:23:36.440]  當然不是
[00:23:36.440 --> 00:23:38.360]  在全世界很多教會
[00:23:38.360 --> 00:23:42.600]  包括華人和外國人的教會
[00:23:42.600 --> 00:23:50.320]  很多家庭的夫妻因為第三者的問題離婚
[00:23:50.320 --> 00:23:55.640]  大部分都是在他們生活富裕的時候
[00:23:55.640 --> 00:23:57.120]  為什麼呢?
[00:23:57.120 --> 00:24:01.600]  因為飽足會使他們忘記神
[00:24:01.600 --> 00:24:06.960]  不單止是在經濟上的富裕會使人驕傲
[00:24:06.960 --> 00:24:11.680]  我時時在婦區的大英戰會裡面說
[00:24:11.680 --> 00:24:17.160]  不要以為結了婚幾十年就自滿
[00:24:17.160 --> 00:24:19.800]  以為自己的婚姻很安全
[00:24:19.800 --> 00:24:24.840]  就將你自己對忠於配偶的防禦放下
[00:24:24.840 --> 00:24:31.240]  這個可能是你婚姻最危險的時候
[00:24:31.240 --> 00:24:33.160]  你可能會問
[00:24:33.160 --> 00:24:38.960]  這些事可能只是發生在一些星期日的基督徒身上
[00:24:38.960 --> 00:24:41.280]  即是說那些星期日來
[00:24:41.280 --> 00:24:44.040]  在教會漠不侍奉的基督徒
[00:24:44.040 --> 00:24:48.920]  是不是呢?
[00:24:48.920 --> 00:24:50.120]  Varys Zacharias
[00:24:50.120 --> 00:24:54.400]  是一個舉世知名的基督教護教家
[00:24:54.400 --> 00:24:57.720]  他護教工作超過四十年
