
[00:00:00.000 --> 00:00:04.500]  今天感謝主讓我們一同來到敬拜
[00:12:18.400 --> 00:12:19.400]  所以變成
[00:12:19.400 --> 00:12:20.400]  算了
[00:12:20.400 --> 00:12:21.400]  不說
[00:12:21.400 --> 00:12:22.400]  那我就說
[00:12:22.400 --> 00:12:23.400]  先感謝
[00:12:23.400 --> 00:12:25.400]  神秘說有機會來到當中
[00:12:25.400 --> 00:12:26.400]  我們一起吃飯
[00:12:26.400 --> 00:12:27.400]  祈禱
[00:12:27.400 --> 00:12:28.400]  那就算了
[00:12:28.400 --> 00:12:29.400]  是不是
[00:12:29.400 --> 00:12:30.400]  但是我怎麼回答呢
[00:12:30.400 --> 00:12:32.400]  牧師是不是真的很有空呢
[00:12:32.400 --> 00:12:33.400]  因為
[00:12:33.400 --> 00:12:34.400]  在放假裡面
[00:12:34.400 --> 00:12:36.400]  如果你看到牧師放假就很慘了
[00:12:36.400 --> 00:12:37.400]  因為
[00:12:37.400 --> 00:12:38.400]  牧師放假
[00:12:38.400 --> 00:12:40.400]  通常被大兄姐妹看到他放假
[00:12:40.400 --> 00:12:41.400]  做的事
[00:12:41.400 --> 00:12:42.400]  你們也會做的
[00:12:42.400 --> 00:12:43.400]  有時候
[00:12:43.400 --> 00:12:45.400]  放假的時候會去旅行
[00:12:45.400 --> 00:12:46.400]  或者會去
[00:12:46.400 --> 00:12:47.400]  就是
[00:12:47.400 --> 00:12:48.400]  這個
[00:12:48.400 --> 00:12:49.400]  做一些家務
[00:12:49.400 --> 00:12:51.400]  會去shopping
[00:12:51.400 --> 00:12:52.400]  那
[00:12:52.400 --> 00:12:53.400]  最重要就是
[00:12:53.400 --> 00:12:55.400]  不要被大兄姐妹碰到
[00:12:55.400 --> 00:12:56.400]  是不是
[00:12:56.400 --> 00:12:57.400]  因為碰到的時候
[00:12:57.400 --> 00:12:58.400]  她以為你很空閒
[00:12:58.400 --> 00:12:59.400]  那麼
[00:12:59.400 --> 00:13:00.400]  有一次
[00:13:00.400 --> 00:13:01.400]  我去年
[00:13:01.400 --> 00:13:02.400]  就是
[00:13:02.400 --> 00:13:03.400]  暑假
[00:13:03.400 --> 00:13:04.400]  跟太太
[00:13:04.400 --> 00:13:05.400]  跟兩個女兒
[00:13:05.400 --> 00:13:06.400]  我們每年都有一次
[00:13:06.400 --> 00:13:07.400]  很多年的
[00:13:07.400 --> 00:13:09.400]  我們十幾二十年的
[00:13:09.400 --> 00:13:11.400]  其實他們出世沒多久
[00:13:11.400 --> 00:13:12.400]  已經是這樣了
[00:13:12.400 --> 00:13:13.400]  二十多年的一個傳統
[00:13:13.400 --> 00:13:15.400]  就是我們每年有一次
[00:13:15.400 --> 00:13:17.400]  整家人會去旅行的
[00:13:17.400 --> 00:13:18.400]  那麼
[00:13:18.400 --> 00:13:19.400]  去年
[00:13:19.400 --> 00:13:20.400]  要工作
[00:13:20.400 --> 00:13:21.400]  要去到
[00:13:21.400 --> 00:13:23.400]  Calgary去講
[00:13:23.400 --> 00:13:24.400]  講座
[00:13:24.400 --> 00:13:25.400]  那麼他就叫
[00:13:25.400 --> 00:13:26.400]  不如我們
[00:13:26.400 --> 00:13:27.400]  先去Vancouver
[00:13:27.400 --> 00:13:28.400]  幾天
[00:13:28.400 --> 00:13:29.400]  那麼他們
[00:13:29.400 --> 00:13:30.400]  就跟著我去工作
[00:13:30.400 --> 00:13:31.400]  去
[00:13:31.400 --> 00:13:32.400]  去Calgary
[00:13:32.400 --> 00:13:33.400]  那麼
[00:13:33.400 --> 00:13:34.400]  那麼去到Vancouver的時候
[00:13:34.400 --> 00:13:35.400]  我還要在酒店
[00:13:35.400 --> 00:13:36.400]  那裡
[00:13:36.400 --> 00:13:37.400]  就是
[00:13:37.400 --> 00:13:38.400]  做
[00:13:38.400 --> 00:13:39.400]  講座
[00:13:39.400 --> 00:13:40.400]  因為你知道就是
[00:13:40.400 --> 00:13:41.400]  傳統人平日放假
[00:13:41.400 --> 00:13:42.400]  四十六四十天
[00:13:42.400 --> 00:13:43.400]  那些事情都還要做的
[00:13:43.400 --> 00:13:44.400]  你還要預備講章
[00:13:44.400 --> 00:13:45.400]  是吧
[00:13:45.400 --> 00:13:46.400]  還要教聖經
[00:13:46.400 --> 00:13:47.400]  於是呢
[00:13:47.400 --> 00:13:48.400]  你又要在酒店去預備
[00:13:48.400 --> 00:13:49.400]  於是呢
[00:13:49.400 --> 00:13:50.400]  預備沒多久
[00:13:50.400 --> 00:13:51.400]  太太和兩個女兒回來
[00:13:51.400 --> 00:13:52.400]  她就說
[00:13:52.400 --> 00:13:54.400]  不如出去喝杯咖啡吧
[00:13:54.400 --> 00:13:55.400]  那麼我們就去
[00:13:55.400 --> 00:13:56.400]  Vancouver
[00:13:56.400 --> 00:13:57.400]  downtown的地方
[00:13:57.400 --> 00:13:59.400]  隨便找一間
[00:13:59.400 --> 00:14:00.400]  就是
[00:14:00.400 --> 00:14:01.400]  沒有名氣的
