
[00:00:00.000 --> 00:00:01.800]  兄弟姐妹,平安!
[00:02:00.000 --> 00:02:02.920]  他們就俯伏於地
[00:02:02.920 --> 00:02:05.000]  跟著很好笑
[00:02:05.000 --> 00:02:08.280]  耶和華的使者不再向馬羅亞和他的妻子顯現
[00:02:08.280 --> 00:02:12.920]  馬羅亞才知道他是耶和華的使者
[00:02:12.920 --> 00:02:17.400]  在火裏面升上去
[00:02:17.400 --> 00:02:18.640]  走了
[00:02:18.640 --> 00:02:21.720]  這個就是不再向馬羅亞和他的妻子顯現
[00:02:21.720 --> 00:02:24.920]  意思不是我以後不再和你見面
[00:02:24.920 --> 00:02:26.440]  我拒絕,不是
[00:02:26.440 --> 00:02:29.440]  是看著他在火裏面,跟著上去
[00:02:29.440 --> 00:02:33.280]  是升上去,沒有話說了,走了
[00:02:33.280 --> 00:02:35.760]  所以這句話是走了
[00:02:35.760 --> 00:02:40.320]  馬羅亞才知道,原來他是耶和華的使者
[00:02:40.320 --> 00:02:42.040]  馬羅亞對他的妻子說
[00:02:42.040 --> 00:02:46.560]  哎呀,太好了,我們這次要死了
[00:02:46.560 --> 00:02:48.880]  因為看見了上帝
[00:02:48.880 --> 00:02:51.840]  好了,於是這裏有一個問題
[00:02:51.840 --> 00:02:56.240]  就是耶和華的使者說我們看見了上帝
[00:02:56.240 --> 00:02:59.120]  所以這個耶和華的使者很有可能是上帝
[00:02:59.120 --> 00:03:01.640]  不過這是馬羅亞說的
[00:03:01.640 --> 00:03:05.640]  究竟這個耶和華的使者是上帝本身
[00:03:05.640 --> 00:03:08.000]  還是他只不過是天使呢?
[00:03:08.000 --> 00:03:08.920]  還不知道
[00:03:08.920 --> 00:03:11.000]  不過我都說很多時候
[00:03:11.000 --> 00:03:15.200]  究竟有時候神是用一個使者來和人顯現的
[00:03:15.200 --> 00:03:16.800]  其實是祂自己來的
[00:03:16.800 --> 00:03:21.280]  馬羅亞就說這次我們死了,因為我們看見了上帝
[00:03:21.280 --> 00:03:24.200]  舊約裏面的人,或者以前當時的人
[00:03:24.200 --> 00:03:28.680]  都是認為如果眼光光,眼睛睜睜,看見上帝
[00:03:28.680 --> 00:03:30.680]  不留活口
[00:03:30.680 --> 00:03:31.480]  為什麼呢?
[00:03:31.480 --> 00:03:35.360]  因為沒有人看見上帝,所以看見上帝是一定會死的
[00:03:35.360 --> 00:03:38.800]  沒有人能夠說上帝是這樣的,這樣的,這樣的
[00:03:38.800 --> 00:03:40.720]  上帝是不准人這樣的
[00:03:40.720 --> 00:03:43.880]  所以看見上帝的顯現都會死的
[00:03:43.880 --> 00:03:47.600]  他就說這次我們死了,這是一個傳說
[00:03:47.600 --> 00:03:50.920]  他的妻子很厲害,你看見馬羅亞就說
[00:03:50.920 --> 00:03:54.880]  哎呀,原來是上帝來的
[00:03:54.880 --> 00:03:58.080]  其實
[00:03:58.080 --> 00:04:03.080]  這樣的能夠講得出你會生一個兒子,會這樣,會這樣
[00:04:03.080 --> 00:04:07.760]  而且這樣的說話都像,不過他一開始以為是人
[00:04:07.760 --> 00:04:10.360]  哎呀,原來是上帝
[00:04:10.360 --> 00:04:12.400]  他太太很厲害,你留意一下
[00:04:12.400 --> 00:04:14.400]  他的妻子對他說
[00:04:14.400 --> 00:04:16.400]  老公,放心吧
[00:04:16.400 --> 00:04:19.400]  為什麼?你想也想得到
[00:04:19.400 --> 00:04:23.280]  耶和華若要殺我們
[00:04:23.280 --> 00:04:26.280]  必不並不也不
[00:04:26.280 --> 00:04:31.320]  必不從我們手裏收納梵濟和蘇濟
[00:04:31.320 --> 00:04:33.960]  火燒了,而且他上去了
[00:04:33.960 --> 00:04:38.960]  也並不將這一切的事指示我們
[00:04:38.960 --> 00:04:44.400]  今天也不將這些話告訴我們
[00:04:44.400 --> 00:04:48.760]  他太太真的厲害,將來在天上看見他太太的時候
[00:04:48.760 --> 00:04:52.040]  你問一下,你叫什麼名字?你這麼厲害
[00:04:52.040 --> 00:04:54.040]  真的很有心,很清
[00:04:54.040 --> 00:04:57.520]  傻了,老公,怎麼會殺我們?如果他要殺我們
[00:04:57.520 --> 00:05:01.920]  必不並不也不從我們手裏收納梵濟
[00:05:01.920 --> 00:05:03.920]  不會指示我們,不會跟我們聊天
[00:05:03.920 --> 00:05:09.920]  後來婦人真的生了一個兒子,名叫參孫
[00:05:09.920 --> 00:05:13.920]  孩子長大,耶和華賜福給這個兒子
[00:05:13.920 --> 00:05:16.920]  就在馬哈尼旦
[00:05:16.920 --> 00:05:18.920]  是旦這個地方
[00:05:18.920 --> 00:05:24.920]  就是索拉和以實圖中間,三個地名
[00:05:24.920 --> 00:05:28.920]  這是旦支柏裏面的一個地方
[00:05:28.920 --> 00:05:34.920]  索拉就是參孫或者馬拿亞的故鄉
[00:05:34.920 --> 00:05:37.920]  和另一個附近的地方叫以實圖
[00:05:37.920 --> 00:05:40.920]  大概在那片地方生活
[00:05:40.920 --> 00:05:46.920]  耶和華的靈才感動他,他兒子參孫
[00:05:46.920 --> 00:05:49.920]  即是說參孫出世了
[00:05:49.920 --> 00:05:53.920]  但是神並沒有馬上有他的靈去感動他
[00:05:53.920 --> 00:05:55.920]  下去解釋一下
[00:05:55.920 --> 00:05:58.920]  馬拿亞把一隻山羊羔獻給神
[00:05:58.920 --> 00:06:04.920]  獻給梵濟,使使者在火裏升上去
[00:06:04.920 --> 00:06:09.920]  嚇得兩位帕帝「哎呀,原來是上帝啊」
[00:06:09.920 --> 00:06:13.920]  馬拿亞說「哎呀,死咯」
[00:06:13.920 --> 00:06:18.920]  馬拿亞才知道他是耶和華的使者
[00:06:18.920 --> 00:06:22.920]  現在才知道「哎呀,原來是上帝」
[00:06:22.920 --> 00:06:26.920]  「原來是上帝」
[00:06:26.920 --> 00:06:29.920]  我怎知道呢?有見到一個人
[00:06:29.920 --> 00:06:33.920]  其實應該知道的,感覺到的
[00:06:33.920 --> 00:06:34.920]  舉個例子
[00:06:34.920 --> 00:06:37.920]  馬拿亞不及阿巴拉罕那麼厲害
[00:06:37.920 --> 00:06:39.920]  固然是也不一定
[00:06:39.920 --> 00:06:42.920]  阿巴拉罕在橡樹下,應該很熱
[00:06:42.920 --> 00:06:43.920]  乘涼的時候
[00:06:43.920 --> 00:06:46.920]  忽然間有三個人出現
[00:06:46.920 --> 00:06:47.920]  在他前面
[00:06:47.920 --> 00:06:49.920]  嚇得他甚麼感
[00:06:49.920 --> 00:06:50.920]  他馬上跑出去迎接
[00:06:50.920 --> 00:06:51.920]  然後伏伏在地
[00:06:51.920 --> 00:06:56.920]  「我主請進來接受我們的招呼啦」
[00:06:56.920 --> 00:07:01.920]  「坐下,歇歇腳再前行,洗洗腳先啦」
[00:07:01.920 --> 00:07:05.920]  「大家等一等,我馬上去預備些東西招呼你」
[00:07:05.920 --> 00:07:08.920]  馬上叫太太「弄一隻羊出來,弄靚的」
[00:07:08.920 --> 00:07:11.920]  「弄些麵出來吃,麵即是餅」
[00:07:11.920 --> 00:07:13.920]  「弄些餅出來吃」
[00:07:13.920 --> 00:07:16.920]  那三個就說「好啊,照你這樣說」
[00:07:16.920 --> 00:07:20.920]  跟著阿巴拉罕招呼那三個人站在那裏
[00:07:20.920 --> 00:07:23.920]  作為一家之主,坐都不敢坐
[00:07:23.920 --> 00:07:25.920]  做了僕人站在那裏
[00:07:25.920 --> 00:07:27.920]  阿巴拉罕厲害
[00:07:27.920 --> 00:07:29.920]  他看這三個人在那裏
[00:07:29.920 --> 00:07:32.920]  這三個非等閒之輩
[00:07:32.920 --> 00:07:35.920]  他知道,跟著主來到我家裏
[00:07:35.920 --> 00:07:37.920]  真的不敢當
[00:07:37.920 --> 00:07:39.920]  如果上來怎會來呢
[00:07:39.920 --> 00:07:43.920]  起碼他都知道這是耶和華的使者
[00:07:43.920 --> 00:07:45.920]  所以他就招呼他
[00:07:45.920 --> 00:07:47.920]  自己坐都不敢坐
[00:07:47.920 --> 00:07:53.920]  「你明年這個時候,你太太會生個仔」
[00:07:53.920 --> 00:07:54.920]  「啊?」
[00:07:54.920 --> 00:07:58.920]  太太薩拉就「哈哈哈,哪裏會啊」
[00:07:58.920 --> 00:08:01.920]  「我已經九十多了,怎生啊」
[00:08:01.920 --> 00:08:03.920]  「阿羅蘭漢一百了,我老公」
[00:08:03.920 --> 00:08:05.920]  「你笑啊」
[00:08:05.920 --> 00:08:07.920]  「我沒有笑,你是有笑的」
[00:08:07.920 --> 00:08:09.920]  隔著帳幕都知道
[00:08:09.920 --> 00:08:11.920]  這樣他就知道是上帝的使者
[00:08:11.920 --> 00:08:13.920]  是否上帝本身呢
[00:08:13.920 --> 00:08:15.920]  起碼上帝使者來到,即是上帝本身
[00:08:15.920 --> 00:08:17.920]  而他們都知道可能是
[00:08:17.920 --> 00:08:19.920]  而後來話鋒一轉
[00:08:19.920 --> 00:08:23.920]  當三個裏面有兩個向索多馬俄摩拉出發
[00:08:23.920 --> 00:08:26.920]  剩下那個就開始轉了名
[00:08:26.920 --> 00:08:29.920]  耶和華說「我的事不會瞞著阿巴拉罕」
[00:08:29.920 --> 00:08:32.920]  跟著阿巴拉罕就跟耶和華在那裏討論
[00:08:32.920 --> 00:08:34.920]  五十個義人毀不毀滅
[00:08:34.920 --> 00:08:37.920]  四十個呢,三十個呢,二十個呢
[00:08:37.920 --> 00:08:40.920]  開始講,耶和華跟他聊天
[00:08:40.920 --> 00:08:43.920]  阿巴拉罕的顧言是敏銳很多的
[00:08:43.920 --> 00:08:46.920]  阿巴拉罕去到這樣才知道
[00:08:46.920 --> 00:08:49.920]  都說「我弄隻羊給你吃」
[00:08:49.920 --> 00:08:53.920]  很珍貴的黑草羊,山羊嘛
[00:08:53.920 --> 00:08:56.920]  山羊很貴重的
[00:08:56.920 --> 00:08:59.920]  我們養很久了,是好東西
[00:08:59.920 --> 00:09:02.920]  可以拿來給你吃,你等我
[00:09:02.920 --> 00:09:06.920]  你款留我,但我不會吃你的食物
[00:09:06.920 --> 00:09:08.920]  如果你要獻給耶和華
[00:09:08.920 --> 00:09:13.920]  那我獻給耶和華,好聽話
[00:09:13.920 --> 00:09:17.920]  但他仍然認為這是一個人
[00:09:17.920 --> 00:09:21.920]  及至這樣,耶和華才知道他是
[00:09:21.920 --> 00:09:25.920]  馬來亞才知道他是耶和華的使者
[00:09:25.920 --> 00:09:28.920]  還說「必要死,因為見到神」
[00:09:28.920 --> 00:09:30.920]  還以為會死
[00:09:30.920 --> 00:09:33.920]  所以他沒有那麼靈敏
[00:09:33.920 --> 00:09:35.920]  在這個地方是慢了一點
[00:09:35.920 --> 00:09:38.920]  第二,反而他太太很聰明
[00:09:38.920 --> 00:09:41.920]  「耶和華如果要殺我們,必不並不也不」
[00:09:41.920 --> 00:09:44.920]  一分析就知道
[00:09:44.920 --> 00:09:46.920]  特意來跟我們說話
[00:09:46.920 --> 00:09:49.920]  「耶和華若要殺我們」
[00:09:49.920 --> 00:09:54.920]  已經知道這是耶和華神
[00:09:54.920 --> 00:09:58.920]  反而他太太聰明很多
[00:09:58.920 --> 00:10:00.920]  屬靈上品很多
[00:10:00.920 --> 00:10:02.920]  他太太很聰明
[00:10:02.920 --> 00:10:06.920]  然後他太太生了一個兒子
[00:10:06.920 --> 00:10:09.920]  將他起了一個名字,叫做參孫
[00:10:09.920 --> 00:10:13.920]  參孫是英文名Sampson
[00:10:13.920 --> 00:10:15.920]  Sampson,Sampson
[00:10:15.920 --> 00:10:21.920]  參孫的名字也相當不準確
[00:10:21.920 --> 00:10:26.920]  參孫希伯來文是Shim
[00:10:26.920 --> 00:10:28.920]  參是Shim
[00:10:28.920 --> 00:10:35.920]  Shim,Shim,Show
[00:10:35.920 --> 00:10:39.920]  參孫的希伯來文是Shim Show
[00:10:39.920 --> 00:10:42.920]  Shim,Shim,Show
[00:10:42.920 --> 00:10:44.920]  Shim Show
[00:10:44.920 --> 00:10:46.920]  這個OO要拉長一點
[00:10:46.920 --> 00:10:48.920]  這個W是O
[00:10:48.920 --> 00:10:51.920]  Shim Show
[00:10:51.920 --> 00:10:54.920]  Shim Show
[00:10:54.920 --> 00:10:57.920]  參孫,Sampson相差很遠
[00:10:57.920 --> 00:10:59.920]  Shim Show
[00:10:59.920 --> 00:11:02.920]  意思是像太陽一樣
[00:11:02.920 --> 00:11:05.920]  我沒有生小孩那麼久
[00:11:05.920 --> 00:11:07.920]  不能生
[00:11:07.920 --> 00:11:11.920]  現在生一個兒子好像太陽出不來了
[00:11:11.920 --> 00:11:13.920]  這是什麼呢?
[00:11:13.920 --> 00:11:16.920]  是上帝自己跟我說我會生
[00:11:16.920 --> 00:11:18.920]  他說我會生
[00:11:18.920 --> 00:11:20.920]  所以一生的時候
[00:11:20.920 --> 00:11:23.920]  這件事證明了上帝真的在我身上
[00:11:23.920 --> 00:11:25.920]  獨行其事
[00:11:25.920 --> 00:11:27.920]  於是把他改名做
[00:11:27.920 --> 00:11:30.920]  像太陽一樣,太陽啊
[00:11:30.920 --> 00:11:32.920]  像太陽不是太陽
[00:11:32.920 --> 00:11:35.920]  像太陽一樣,太陽啊
[00:11:35.920 --> 00:11:37.920]  Shim Show
[00:11:37.920 --> 00:11:41.920]  孩子長大以後是祝福Shim Show
[00:11:41.920 --> 00:11:43.920]  祝福小孩
[00:11:43.920 --> 00:11:46.920]  不過是祝福他
[00:11:46.920 --> 00:11:48.920]  譬如他身體很健康
[00:11:48.920 --> 00:11:50.920]  很大隻,很有力
[00:11:50.920 --> 00:11:53.920]  很有智慧等等各樣東西
[00:11:53.920 --> 00:11:55.920]  帥不帥不知道
[00:11:55.920 --> 00:11:58.920]  經常都是祝福他
[00:11:58.920 --> 00:12:01.920]  直到他長大了
[00:12:01.920 --> 00:12:04.920]  開始說地名
[00:12:04.920 --> 00:12:06.920]  大到什麼時候呢?
[00:12:06.920 --> 00:12:10.920]  大到Shim Show都離開了家
[00:12:10.920 --> 00:12:14.920]  搬到附近住了
[00:12:14.920 --> 00:12:16.920]  很有趣的
[00:12:16.920 --> 00:12:20.920]  大到喜歡自己在自己地方住
[00:12:20.920 --> 00:12:22.920]  那個地方是什麼呢?
[00:12:22.920 --> 00:12:24.920]  馬哈利旦
[00:12:24.920 --> 00:12:26.920]  都是旦的地方
[00:12:26.920 --> 00:12:30.920]  不過是索拉和以實圖的中間
[00:12:30.920 --> 00:12:32.920]  以實圖索拉在哪裡不緊要了
[00:12:32.920 --> 00:12:33.920]  免得找地圖
[00:12:33.920 --> 00:12:39.920]  索拉其實是參孫或馬拿雅的故鄉
[00:12:39.920 --> 00:12:41.920]  以實圖就在附近的地方
[00:12:41.920 --> 00:12:44.920]  可能搬去遠一點住
[00:12:44.920 --> 00:12:47.920]  索拉是他們的故鄉
[00:12:47.920 --> 00:12:49.920]  搬出去住之後
[00:12:49.920 --> 00:12:53.920]  耶和華的靈才感動他參孫
[00:12:53.920 --> 00:12:55.920]  由他的靈開始感動
[00:12:55.920 --> 00:12:57.920]  感動帕阿姆
[00:12:57.920 --> 00:13:00.920]  帕阿姆就是驅使
[00:13:00.920 --> 00:13:06.920]  開始和神的靈在參孫裡面
[00:13:06.920 --> 00:13:09.920]  帶領他驅動他做某些事
[00:13:09.920 --> 00:13:13.920]  驅動他做事,做人,成長,處人處事
[00:13:13.920 --> 00:13:16.920]  對神的關係開始在裡面感動
[00:13:16.920 --> 00:13:22.920]  感動其實是帕阿姆驅使
[00:13:22.920 --> 00:13:26.920]  有沒有發覺有時感動在心裡
[00:13:26.920 --> 00:13:30.920]  好像是驅使你做某些事
[00:13:30.920 --> 00:13:32.920]  神感動我
[00:13:32.920 --> 00:13:37.920]  不過是我的個人想法還是魔鬼呢?
[00:13:37.920 --> 00:13:40.920]  只有三個
[00:13:40.920 --> 00:13:41.920]  順便講一下
[00:13:41.920 --> 00:13:43.920]  可能是神感動我
[00:13:43.920 --> 00:13:46.920]  很有可能是魔鬼說我
[00:13:46.920 --> 00:13:48.920]  可能是我自己想的
[00:13:48.920 --> 00:13:50.920]  我都不知道是怎樣
[00:13:50.920 --> 00:13:51.920]  不要動了
[00:13:51.920 --> 00:13:52.920]  很容易
[00:13:52.920 --> 00:13:56.920]  我最容易多數會帶出這樣的
[00:13:56.920 --> 00:13:58.920]  就是你要試驗一下
[00:13:58.920 --> 00:14:00.920]  究竟內心這個驅動
[00:14:00.920 --> 00:14:02.920]  感動是怎樣來的呢?
[00:14:02.920 --> 00:14:05.920]  究竟是我自己個人意願
[00:14:05.920 --> 00:14:07.920]  還是神的感動還是魔鬼的聲音呢?
[00:14:07.920 --> 00:14:08.920]  很簡單
[00:14:08.920 --> 00:14:10.920]  你只要做一件事
[00:14:10.920 --> 00:14:12.920]  就是我歡喜鼓勵大家
[00:14:12.920 --> 00:14:17.920]  用聖靈所結的九個果子出來量度
[00:14:17.920 --> 00:14:20.920]  仁愛喜樂和平良善溫柔順遂忍耐節制
[00:14:20.920 --> 00:14:22.920]  九樣東西
[00:14:22.920 --> 00:14:24.920]  如果一拿出來
[00:14:24.920 --> 00:14:27.920]  這件事都沒有愛心
[00:14:27.920 --> 00:14:31.920]  也都不仁愛不喜樂不平安
[00:14:31.920 --> 00:14:35.920]  又沒有節制又沒有恩慈又沒有良善
[00:14:35.920 --> 00:14:38.920]  這件事一定不是神心意
[00:14:38.920 --> 00:14:39.920]  魔鬼心意
[00:14:39.920 --> 00:14:40.920]  或者自己心意
[00:14:40.920 --> 00:14:42.920]  動它打它
[00:14:42.920 --> 00:14:43.920]  它對你不好
[00:14:43.920 --> 00:14:45.920]  你扇它一鑊
[00:14:45.920 --> 00:14:47.920]  如果是這樣的
[00:14:47.920 --> 00:14:49.920]  多數都不是聖靈的果子
[00:14:49.920 --> 00:14:52.920]  不是聖靈在裡面驅動你
[00:14:52.920 --> 00:14:54.920]  因為聖靈不會叫你去做一些
[00:14:54.920 --> 00:14:56.920]  不仁愛喜樂不仁愛不喜樂
[00:14:56.920 --> 00:14:58.920]  不和平不溫柔不良善
[00:14:58.920 --> 00:15:00.920]  不順遂不節制的東西
[00:15:00.920 --> 00:15:02.920]  如果是這樣的
[00:15:02.920 --> 00:15:04.920]  你就知道那不是世界感動了
[00:15:04.920 --> 00:15:08.920]  如果是聖靈果子是吻合的
[00:15:08.920 --> 00:15:09.920]  都相當吻合的
[00:15:09.920 --> 00:15:13.920]  你就會知道是神的靈在那裡感動你
[00:15:13.920 --> 00:15:15.920]  在那個時間
[00:15:15.920 --> 00:15:16.920]  它大了一點
[00:15:16.920 --> 00:15:19.920]  之後由它的靈才開始感動它
[00:15:19.920 --> 00:15:21.920]  我們在上面學到一些東西
[00:15:21.920 --> 00:15:23.920]  對神要敏銳一點
[00:15:23.920 --> 00:15:26.920]  我們今天和大家分享到這裡
[00:15:26.920 --> 00:15:31.920]  就是屬靈上慢一點的爸爸媽媽
[00:15:31.920 --> 00:15:34.920]  和屬靈上很敏銳的太太
[00:15:34.920 --> 00:15:36.920]  我們一起禱告
[00:15:36.920 --> 00:15:37.920]  求主幫助我們
[00:15:37.920 --> 00:15:40.920]  讓我們對祢更多敏銳
[00:15:40.920 --> 00:15:42.920]  讓我們知道祢的心意
[00:15:42.920 --> 00:15:43.920]  我們跟著去走
[00:15:43.920 --> 00:15:47.920]  知道祢在我們身上有很多帶領
[00:15:47.920 --> 00:15:49.920]  讓我們去分辨
[00:15:49.920 --> 00:15:51.920]  祢的帶領我們去跟隨
[00:15:51.920 --> 00:15:52.920]  我們去忠心
[00:15:52.920 --> 00:15:55.920]  垂聲祈求奉耶穌基督的名字
[00:15:55.920 --> 00:15:56.920]  阿門
