
[00:00:00.000 --> 00:00:05.640]  今天早上的訊息是我星期五有感而發臨時改寫的
[00:01:38.600 --> 00:01:40.600]  如果我們改寫這篇圖文
[00:01:40.600 --> 00:01:42.600]  可能我們心裏都曾經發出這樣的祈禱
[00:01:42.600 --> 00:01:45.600]  可能我們心裏都曾經發出這樣的祈禱
[00:01:45.600 --> 00:01:47.600]  上主啊,您忘記香港要到幾時呢?
[00:01:47.600 --> 00:01:49.600]  上主啊,您忘記香港要到幾時呢?
[00:01:49.600 --> 00:01:50.600]  要到永遠嗎?
[00:01:50.600 --> 00:01:51.600]  要到永遠嗎?
[00:01:51.600 --> 00:01:54.600]  您掩面不顧香港要到幾時呢?
[00:01:54.600 --> 00:01:56.600]  您掩面不顧香港要到幾時呢?
[00:01:56.600 --> 00:01:59.600]  一直以來我自己身為牧師
[00:01:59.600 --> 00:02:01.600]  一直以來我自己身為牧師
[00:02:01.600 --> 00:02:03.600]  得到大家的信任和愛戴
[00:02:03.600 --> 00:02:05.600]  得到大家的信任和愛戴
[00:02:05.600 --> 00:02:07.600]  我遵守一個原則
[00:02:07.600 --> 00:02:11.600]  盡量不將教會擺在一些爭論的議題上
[00:02:11.600 --> 00:02:12.600]  我遵守一個原則
[00:02:12.600 --> 00:02:16.600]  盡量不把一些爭論的話題帶到教會裏頭
[00:02:16.600 --> 00:02:20.600]  我尊重弟兄姊妹對事件有不同的看法和立場
[00:02:20.600 --> 00:02:24.600]  我尊重弟兄姊妹對事件有不同的看法和立場
[00:02:24.600 --> 00:02:28.600]  我盡量在公開場合裏面不去談論這些事情
[00:02:28.600 --> 00:02:31.600]  我盡量在公開場合不談論這些事情
[00:02:31.600 --> 00:02:37.600]  或者不把我自己很片面的一些見解去凌駕任何一位會眾
[00:02:37.600 --> 00:02:43.600]  或者不把我自己很片面的一些見解去凌駕任何一位會眾
[00:02:43.600 --> 00:02:45.600]  因為我們知道每個人都有不同的觀點
[00:02:45.600 --> 00:02:48.600]  因為我們知道每個人都有不同的觀點
[00:02:48.600 --> 00:02:50.600]  甚至是盲點
[00:02:50.600 --> 00:02:51.600]  甚至是盲點
[00:02:51.600 --> 00:02:53.600]  特別是在我們教會
[00:02:53.600 --> 00:02:54.600]  特別是在我們教會
[00:02:54.600 --> 00:02:56.600]  我們有來自不同國家不同的地區
[00:02:56.600 --> 00:02:58.600]  我們有來自不同國家不同的地區
[00:02:58.600 --> 00:03:00.600]  我們有不同的背景
[00:03:00.600 --> 00:03:01.600]  我們有不同的背景
[00:03:01.600 --> 00:03:05.600]  我們更不應該將弟兄姊妹捲入這些無謂的爭拗裏面
[00:03:05.600 --> 00:03:09.600]  我們不應該把弟兄姊妹捲入這些爭拗裏面
[00:03:09.600 --> 00:03:13.600]  知道很多教會因為弟兄姊妹的立場不同
[00:03:13.600 --> 00:03:17.600]  知道很多教會因為弟兄姊妹的立場不同
[00:03:17.600 --> 00:03:21.600]  或者牧師講了偏袒某一方面的言論
[00:03:21.600 --> 00:03:24.600]  或者牧師講了偏袒某一方面的言論
[00:03:24.600 --> 00:03:28.600]  導致弟兄姊妹之間彼此的敵對反目成仇
[00:03:28.600 --> 00:03:32.600]  導致弟兄姊妹之間彼此的反目成仇
[00:03:32.600 --> 00:03:34.600]  甚至離開教會
[00:03:34.600 --> 00:03:35.600]  甚至離開教會
[00:03:35.600 --> 00:03:38.600]  我剛剛聽到一間教會的牧者
[00:03:38.600 --> 00:03:41.600]  我剛剛聽到一間教會的牧者
[00:03:41.600 --> 00:03:44.600]  講了一些會眾認為有偏頗的言論
[00:03:44.600 --> 00:03:47.600]  講了一些會眾認為有偏頗的言論
[00:03:47.600 --> 00:03:50.600]  下星期的崇拜馬上少了三分之一的會友
[00:03:50.600 --> 00:03:54.600]  下星期的崇拜馬上少了三分之一的人
[00:03:54.600 --> 00:03:58.600]  小說話當然可以明哲保身
[00:03:58.600 --> 00:04:01.600]  小說話當然可以明哲保身
[00:04:01.600 --> 00:04:04.600]  避免捲入一些無謂的爭論裏面
[00:04:04.600 --> 00:04:06.600]  避免捲入一些無謂的爭論裏面
[00:04:06.600 --> 00:04:07.600]  避免捲入一些無謂的爭論裏面
[00:04:07.600 --> 00:04:08.600]  或者傷害弟兄姊妹的感情
[00:04:08.600 --> 00:04:10.600]  或者傷害弟兄姊妹的感情
[00:04:10.600 --> 00:04:14.600]  但是困難的是很多弟兄姊妹仍然期望牧師
[00:04:14.600 --> 00:04:18.600]  可不可以按聖經的教導持平我們怎樣去面對這些事件
[00:04:18.600 --> 00:04:22.600]  但是困難的是可能很多弟兄姊妹都希望
[00:04:22.600 --> 00:04:27.600]  牧師能夠從聖經的教導去持平地說這些事情
[00:04:27.600 --> 00:04:32.600]  或者牧師的沉默同樣面對很多的批評
[00:04:32.600 --> 00:04:36.600]  或者說牧師的沉默同樣也會面對很多的批評
[00:04:36.600 --> 00:04:39.600]  認為我們抽離冷漠
[00:04:39.600 --> 00:04:41.600]  認為我們抽離冷漠
[00:04:41.600 --> 00:04:42.600]  不吃人間煙火
[00:04:42.600 --> 00:04:43.600]  不吃人間煙火
[00:04:43.600 --> 00:04:45.600]  信仰離地
[00:04:45.600 --> 00:04:46.600]  信仰離地
[00:04:46.600 --> 00:04:50.600]  這個星期對我來說也是一個挺好的體驗
[00:04:50.600 --> 00:04:54.600]  這個星期對我來說也可以說是一個很好的體驗
[00:04:54.600 --> 00:04:57.600]  星期二晚上因為東鐵停駛
[00:04:57.600 --> 00:05:00.600]  星期二晚上因為東鐵停駛
[00:05:00.600 --> 00:05:05.600]  晚上我大概九點鐘就在尖沙咀坐上一間巴士花旗
[00:05:05.600 --> 00:05:05.600]  晚上大概九點鐘我就在尖沙咀坐上了一個巴士花旗
[00:05:05.600 --> 00:05:05.600]  晚上大概九點鐘我就在尖沙咀坐上了一個巴士花旗
[00:05:05.600 --> 00:05:10.600]  晚上大概九點鐘我就在尖沙咀坐上了一間巴士花旗
[00:05:10.600 --> 00:05:13.600]  出了C3隧道沒多久
[00:05:13.600 --> 00:05:14.600]  出了C3隧道沒多久
[00:05:14.600 --> 00:05:16.600]  到了獅子山隧道沒多久
[00:05:16.600 --> 00:05:17.600]  到了獅子山隧道沒多久
[00:05:17.600 --> 00:05:19.600]  大概在第一城那邊就開始塞車
[00:05:19.600 --> 00:05:19.600]  大概在第一城那邊就開始塞車
[00:05:19.600 --> 00:05:20.600]  大概在第一城那邊就開始塞車
[00:05:20.600 --> 00:05:21.600]  大概在第一城那邊就開始塞車
[00:05:21.600 --> 00:05:23.600]  第一城那邊就開始堵車了
[00:05:23.600 --> 00:05:23.600]  第一城那邊就開始堵車了
[00:05:23.600 --> 00:05:26.600]  短短本來大概十分鐘的車程
[00:05:26.600 --> 00:05:26.600]  短短本來大概十分鐘的車程
[00:05:26.600 --> 00:05:29.600]  短短一段大概十分鐘的路程
[00:05:29.600 --> 00:05:31.600]  我塞了三個多小時
[00:05:31.600 --> 00:05:31.600]  我塞了三個多小時
[00:05:31.600 --> 00:05:35.600]  我塞了三個多小時
[00:05:35.600 --> 00:05:37.600]  只是到澎湖公園那邊
[00:05:37.600 --> 00:05:37.600]  只是到澎湖公園那邊
[00:05:37.600 --> 00:05:38.600]  只是到澎湖公園那邊
[00:05:38.600 --> 00:05:40.600]  本來都沒什麼所謂的
[00:05:40.600 --> 00:05:40.600]  本來都沒什麼所謂的
[00:05:40.600 --> 00:05:42.600]  本來都沒什麼所謂的
[00:05:42.600 --> 00:05:45.600]  你知道穆斯林多大經常要上廁所
[00:05:45.600 --> 00:05:45.600]  你知道穆斯林多大經常要上廁所
[00:05:45.600 --> 00:05:48.600]  你知道穆斯林多大經常要上廁所
[00:05:48.600 --> 00:05:48.600]  你知道穆斯林多大經常要上廁所
[00:05:48.600 --> 00:05:48.600]  你知道穆斯林多大經常要上廁所
[00:05:48.600 --> 00:05:48.600]  你知道穆斯林多大經常要上廁所
[00:05:48.600 --> 00:05:48.600]  你知道穆斯林多大經常要上廁所
[00:05:48.600 --> 00:05:48.600]  你知道穆斯林多大經常要上廁所
[00:05:48.600 --> 00:06:01.600]  逼於無奈只能夠下車去解決生理的需要
[00:06:01.600 --> 00:06:03.600]  當時已經是半夜十二點多了
[00:06:03.600 --> 00:06:03.600]  當時已經是半夜十二點多了
[00:06:03.600 --> 00:06:03.600]  當時已經是半夜十二點多了
[00:06:03.600 --> 00:06:03.600]  當時已經是半夜十二點多了
[00:06:03.600 --> 00:06:03.600]  當時已經是半夜十二點多了
[00:06:03.600 --> 00:06:03.600]  當時已經是半夜十二點多了
[00:06:03.600 --> 00:06:03.600]  當時已經是半夜十二點多了
[00:06:03.600 --> 00:06:03.600]  當時已經是半夜十二點多了
[00:06:03.600 --> 00:06:03.600]  當時已經是半夜十二點多了
[00:06:03.600 --> 00:06:03.600]  當時已經是半夜十二點多了
[00:06:03.600 --> 00:06:03.600]  當時已經是半夜十二點多了
[00:06:03.600 --> 00:06:03.600]  當時已經是半夜十二點多了
[00:06:03.600 --> 00:06:03.600]  當時已經是半夜十二點多了
[00:06:03.600 --> 00:06:03.600]  當時已經是半夜十二點多了
[00:06:03.600 --> 00:06:03.600]  當時已經是半夜十二點多了
[00:06:03.600 --> 00:06:23.600]  當時已經是半夜十二點多了
[00:06:23.600 --> 00:06:23.600]  當時已經是半夜十二點多了
[00:06:23.600 --> 00:06:23.600]  當時已經是半夜十二點多了
[00:06:23.600 --> 00:06:23.600]  當時已經是半夜十二點多了
[00:06:23.600 --> 00:06:23.600]  當時已經是半夜十二點多了
[00:06:23.600 --> 00:06:23.600]  當時已經是半夜十二點多了
[00:06:23.600 --> 00:06:23.600]  當時已經是半夜十二點多了
[00:06:23.600 --> 00:06:23.600]  當時已經是半夜十二點多了
[00:06:23.600 --> 00:06:23.600]  當時已經是半夜十二點多了
[00:06:23.600 --> 00:06:23.600]  當時已經是半夜十二點多了
[00:06:23.600 --> 00:06:23.600]  當時已經是半夜十二點多了
[00:06:23.600 --> 00:06:23.600]  當時已經是半夜十二點多了
[00:06:23.600 --> 00:06:23.600]  當時已經是半夜十二點多了
[00:06:23.600 --> 00:06:23.600]  當時已經是半夜十二點多了
[00:06:23.600 --> 00:06:23.600]  當時已經是半夜十二點多了
[00:06:23.600 --> 00:06:23.600]  當時已經是半夜十二點多了
[00:06:23.600 --> 00:06:33.600]  當時已經是半夜十二點多了
[00:06:33.600 --> 00:06:33.600]  當時已經是半夜十二點多了
[00:06:33.600 --> 00:06:53.600]  當時已經是半夜十二點多了
[00:06:53.600 --> 00:06:53.600]  當時已經是半夜十二點多了
[00:06:53.600 --> 00:06:53.600]  當時已經是半夜十二點多了
[00:06:53.600 --> 00:06:53.600]  當時已經是半夜十二點多了
[00:06:53.600 --> 00:06:53.600]  當時已經是半夜十二點多了
[00:06:53.600 --> 00:06:53.600]  當時已經是半夜十二點多了
[00:06:53.600 --> 00:06:53.600]  當時已經是半夜十二點多了
[00:06:53.600 --> 00:06:53.600]  當時已經是半夜十二點多了
[00:06:53.600 --> 00:06:53.600]  當時已經是半夜十二點多了
[00:06:53.600 --> 00:06:53.600]  當時已經是半夜十二點多了
[00:06:53.600 --> 00:06:53.600]  當時已經是半夜十二點多了
[00:06:53.600 --> 00:06:53.600]  當時已經是半夜十二點多了
[00:06:53.600 --> 00:06:53.600]  當時已經是半夜十二點多了
[00:06:53.600 --> 00:06:53.600]  當時已經是半夜十二點多了
[00:06:53.600 --> 00:06:53.600]  當時已經是半夜十二點多了
[00:06:53.600 --> 00:06:53.600]  當時已經是半夜十二點多了
[00:06:53.600 --> 00:07:03.600]  當時已經是半夜十二點多了
[00:07:03.600 --> 00:07:23.600]  當時已經是半夜十二點多了
[00:07:23.600 --> 00:07:23.600]  當時已經是半夜十二點多了
[00:07:23.600 --> 00:07:23.600]  當時已經是半夜十二點多了
[00:07:23.600 --> 00:07:23.600]  當時已經是半夜十二點多了
[00:07:23.600 --> 00:07:23.600]  當時已經是半夜十二點多了
[00:07:23.600 --> 00:07:23.600]  當時已經是半夜十二點多了
[00:07:23.600 --> 00:07:23.600]  當時已經是半夜十二點多了
[00:07:23.600 --> 00:07:23.600]  當時已經是半夜十二點多了
[00:07:23.600 --> 00:07:23.600]  當時已經是半夜十二點多了
[00:07:23.600 --> 00:07:23.600]  當時已經是半夜十二點多了
[00:07:23.600 --> 00:07:23.600]  當時已經是半夜十二點多了
[00:07:23.600 --> 00:07:23.600]  當時已經是半夜十二點多了
[00:07:23.600 --> 00:07:23.600]  當時已經是半夜十二點多了
[00:07:23.600 --> 00:07:23.600]  當時已經是半夜十二點多了
[00:07:23.600 --> 00:07:23.600]  當時已經是半夜十二點多了
[00:07:23.600 --> 00:07:23.600]  當時已經是半夜十二點多了
[00:07:23.600 --> 00:07:37.600]  當時已經是半夜十二點多了
[00:07:37.600 --> 00:07:37.600]  當時已經是半夜十二點多了
[00:07:37.600 --> 00:07:37.600]  當時已經是半夜十二點多了
[00:07:37.600 --> 00:07:37.600]  當時已經是半夜十二點多了
[00:07:37.600 --> 00:07:57.600]  當時已經是半夜十二點多了
[00:07:57.600 --> 00:07:57.600]  當時已經是半夜十二點多了
[00:07:57.600 --> 00:07:57.600]  當時已經是半夜十二點多了
[00:07:57.600 --> 00:07:57.600]  當時已經是半夜十二點多了
[00:07:57.600 --> 00:07:57.600]  當時已經是半夜十二點多了
[00:07:57.600 --> 00:07:57.600]  當時已經是半夜十二點多了
[00:07:57.600 --> 00:07:57.600]  當時已經是半夜十二點多了
[00:07:57.600 --> 00:07:57.600]  當時已經是半夜十二點多了
[00:07:57.600 --> 00:07:57.600]  當時已經是半夜十二點多了
[00:07:57.600 --> 00:07:57.600]  當時已經是半夜十二點多了
[00:07:57.600 --> 00:07:57.600]  當時已經是半夜十二點多了
[00:07:57.600 --> 00:07:57.600]  當時已經是半夜十二點多了
[00:07:57.600 --> 00:07:57.600]  當時已經是半夜十二點多了
[00:07:57.600 --> 00:07:57.600]  當時已經是半夜十二點多了
[00:07:57.600 --> 00:07:57.600]  當時已經是半夜十二點多了
[00:07:57.600 --> 00:07:57.600]  當時已經是半夜十二點多了
[00:07:57.600 --> 00:08:17.600]  當時已經是半夜十二點多了
[00:08:17.600 --> 00:08:17.600]  當時已經是半夜十二點多了
[00:08:17.600 --> 00:08:17.600]  當時已經是半夜十二點多了
[00:08:17.600 --> 00:08:17.600]  當時已經是半夜十二點多了
[00:08:17.600 --> 00:08:17.600]  當時已經是半夜十二點多了
[00:08:17.600 --> 00:08:17.600]  當時已經是半夜十二點多了
[00:08:17.600 --> 00:08:17.600]  當時已經是半夜十二點多了
[00:08:17.600 --> 00:08:17.600]  當時已經是半夜十二點多了
[00:08:17.600 --> 00:08:17.600]  當時已經是半夜十二點多了
[00:08:17.600 --> 00:08:17.600]  當時已經是半夜十二點多了
[00:08:17.600 --> 00:08:17.600]  當時已經是半夜十二點多了
[00:08:17.600 --> 00:08:17.600]  當時已經是半夜十二點多了
[00:08:17.600 --> 00:08:17.600]  當時已經是半夜十二點多了
[00:08:17.600 --> 00:08:17.600]  當時已經是半夜十二點多了
[00:08:17.600 --> 00:08:17.600]  當時已經是半夜十二點多了
[00:08:17.600 --> 00:08:17.600]  當時已經是半夜十二點多了
[00:08:17.600 --> 00:08:45.600]  當時已經是半夜十二點多了
[00:08:45.600 --> 00:08:45.600]  當時已經是半夜十二點多了
[00:08:45.600 --> 00:08:45.600]  當時已經是半夜十二點多了
[00:08:45.600 --> 00:09:00.600]  當時已經是半夜十二點多了
[00:09:15.600 --> 00:09:28.600]  當時已經是半夜十二點多了
[00:09:28.600 --> 00:09:28.600]  當時已經是半夜十二點多了
[00:09:28.600 --> 00:09:50.600]  當時已經是半夜十二點多了
[00:09:50.600 --> 00:09:50.600]  當時已經是半夜十二點多了
[00:09:50.600 --> 00:10:00.600]  當時已經是半夜十二點多了
[00:10:00.600 --> 00:10:00.600]  當時已經是半夜十二點多了
[00:10:00.600 --> 00:10:00.600]  當時已經是半夜十二點多了
[00:10:00.600 --> 00:10:00.600]  當時已經是半夜十二點多了
[00:10:00.600 --> 00:10:10.600]  當時已經是半夜十二點多了
[00:10:10.600 --> 00:10:10.600]  當時已經是半夜十二點多了
[00:10:10.600 --> 00:10:10.600]  當時已經是半夜十二點多了
[00:10:10.600 --> 00:10:10.600]  當時已經是半夜十二點多了
[00:10:10.600 --> 00:10:10.600]  當時已經是半夜十二點多了
[00:10:10.600 --> 00:10:10.600]  當時已經是半夜十二點多了
[00:10:10.600 --> 00:10:10.600]  當時已經是半夜十二點多了
[00:10:10.600 --> 00:10:10.600]  當時已經是半夜十二點多了
[00:10:10.600 --> 00:10:10.600]  當時已經是半夜十二點多了
[00:10:10.600 --> 00:10:10.600]  當時已經是半夜十二點多了
[00:10:10.600 --> 00:10:10.600]  當時已經是半夜十二點多了
[00:10:10.600 --> 00:10:10.600]  當時已經是半夜十二點多了
[00:10:10.600 --> 00:10:20.600]  當時已經是半夜十二點多了
[00:10:20.600 --> 00:10:40.600]  當時已經是半夜十二點多了
[00:10:40.600 --> 00:11:00.600]  當時已經是半夜十二點多了
[00:11:00.600 --> 00:11:00.600]  當時已經是半夜十二點多了
[00:11:00.600 --> 00:11:00.600]  當時已經是半夜十二點多了
[00:11:00.600 --> 00:11:00.600]  當時已經是半夜十二點多了
[00:11:00.600 --> 00:11:00.600]  當時已經是半夜十二點多了
[00:11:00.600 --> 00:11:00.600]  當時已經是半夜十二點多了
[00:11:00.600 --> 00:11:00.600]  當時已經是半夜十二點多了
[00:11:00.600 --> 00:11:00.600]  當時已經是半夜十二點多了
[00:11:00.600 --> 00:11:00.600]  當時已經是半夜十二點多了
[00:11:00.600 --> 00:11:00.600]  當時已經是半夜十二點多了
[00:11:00.600 --> 00:11:00.600]  當時已經是半夜十二點多了
[00:11:00.600 --> 00:11:00.600]  當時已經是半夜十二點多了
[00:11:00.600 --> 00:11:00.600]  當時已經是半夜十二點多了
[00:11:00.600 --> 00:11:00.600]  當時已經是半夜十二點多了
[00:11:00.600 --> 00:11:00.600]  當時已經是半夜十二點多了
[00:11:00.600 --> 00:11:00.600]  當時已經是半夜十二點多了
[00:11:00.600 --> 00:11:20.600]  當時已經是半夜十二點多了
[00:11:20.600 --> 00:11:20.600]  當時已經是半夜十二點多了
[00:11:20.600 --> 00:11:20.600]  當時已經是半夜十二點多了
[00:11:20.600 --> 00:11:20.600]  當時已經是半夜十二點多了
[00:11:20.600 --> 00:11:20.600]  當時已經是半夜十二點多了
[00:11:20.600 --> 00:11:20.600]  當時已經是半夜十二點多了
[00:11:20.600 --> 00:11:20.600]  當時已經是半夜十二點多了
[00:11:20.600 --> 00:11:20.600]  當時已經是半夜十二點多了
[00:11:20.600 --> 00:11:20.600]  當時已經是半夜十二點多了
[00:11:20.600 --> 00:11:20.600]  當時已經是半夜十二點多了
[00:11:20.600 --> 00:11:20.600]  當時已經是半夜十二點多了
[00:11:20.600 --> 00:11:20.600]  當時已經是半夜十二點多了
[00:11:20.600 --> 00:11:20.600]  當時已經是半夜十二點多了
[00:11:20.600 --> 00:11:20.600]  當時已經是半夜十二點多了
[00:11:20.600 --> 00:11:20.600]  當時已經是半夜十二點多了
[00:11:20.600 --> 00:11:20.600]  當時已經是半夜十二點多了
[00:11:20.600 --> 00:11:42.600]  當時已經是半夜十二點多了
[00:11:50.600 --> 00:12:10.600]  當時已經是半夜十二點多了
[00:12:10.600 --> 00:12:10.600]  當時已經是半夜十二點多了
[00:12:10.600 --> 00:12:30.600]  當時已經是半夜十二點多了
[00:12:30.600 --> 00:12:30.600]  當時已經是半夜十二點多了
[00:12:30.600 --> 00:12:30.600]  當時已經是半夜十二點多了
[00:12:30.600 --> 00:12:30.600]  當時已經是半夜十二點多了
[00:12:30.600 --> 00:12:30.600]  當時已經是半夜十二點多了
[00:12:30.600 --> 00:12:30.600]  當時已經是半夜十二點多了
[00:12:30.600 --> 00:12:30.600]  當時已經是半夜十二點多了
[00:12:30.600 --> 00:12:30.600]  當時已經是半夜十二點多了
[00:12:30.600 --> 00:12:30.600]  當時已經是半夜十二點多了
[00:12:30.600 --> 00:12:30.600]  當時已經是半夜十二點多了
[00:12:30.600 --> 00:12:30.600]  當時已經是半夜十二點多了
[00:12:30.600 --> 00:12:30.600]  當時已經是半夜十二點多了
[00:12:30.600 --> 00:12:30.600]  當時已經是半夜十二點多了
[00:12:30.600 --> 00:12:30.600]  當時已經是半夜十二點多了
[00:12:30.600 --> 00:12:30.600]  當時已經是半夜十二點多了
[00:12:30.600 --> 00:12:30.600]  當時已經是半夜十二點多了
[00:12:30.600 --> 00:12:40.600]  當時已經是半夜十二點多了
[00:12:40.600 --> 00:12:40.600]  當時已經是半夜十二點多了
[00:12:40.600 --> 00:12:40.600]  當時已經是半夜十二點多了
[00:12:40.600 --> 00:12:40.600]  當時已經是半夜十二點多了
[00:12:40.600 --> 00:12:50.600]  當時已經是半夜十二點多了
[00:12:50.600 --> 00:12:50.600]  當時已經是半夜十二點多了
[00:12:50.600 --> 00:12:50.600]  當時已經是半夜十二點多了
[00:12:50.600 --> 00:12:50.600]  當時已經是半夜十二點多了
[00:12:50.600 --> 00:12:50.600]  當時已經是半夜十二點多了
[00:12:50.600 --> 00:12:50.600]  當時已經是半夜十二點多了
[00:12:50.600 --> 00:12:50.600]  當時已經是半夜十二點多了
[00:12:50.600 --> 00:12:50.600]  當時已經是半夜十二點多了
[00:12:50.600 --> 00:12:50.600]  當時已經是半夜十二點多了
[00:12:50.600 --> 00:12:50.600]  當時已經是半夜十二點多了
[00:12:50.600 --> 00:12:50.600]  當時已經是半夜十二點多了
[00:12:50.600 --> 00:12:50.600]  當時已經是半夜十二點多了
[00:12:50.600 --> 00:13:00.600]  當時已經是半夜十二點多了
[00:13:00.600 --> 00:13:00.600]  當時已經是半夜十二點多了
[00:13:00.600 --> 00:13:00.600]  當時已經是半夜十二點多了
[00:13:00.600 --> 00:13:10.600]  當時已經是半夜十二點多了
[00:13:10.600 --> 00:13:10.600]  當時已經是半夜十二點多了
[00:13:10.600 --> 00:13:10.600]  當時已經是半夜十二點多了
[00:13:10.600 --> 00:13:10.600]  當時已經是半夜十二點多了
[00:13:10.600 --> 00:13:10.600]  當時已經是半夜十二點多了
[00:13:10.600 --> 00:13:10.600]  當時已經是半夜十二點多了
[00:13:10.600 --> 00:13:10.600]  當時已經是半夜十二點多了
[00:13:10.600 --> 00:13:10.600]  當時已經是半夜十二點多了
[00:13:10.600 --> 00:13:10.600]  當時已經是半夜十二點多了
[00:13:10.600 --> 00:13:10.600]  當時已經是半夜十二點多了
[00:13:10.600 --> 00:13:10.600]  當時已經是半夜十二點多了
[00:13:10.600 --> 00:13:10.600]  當時已經是半夜十二點多了
[00:13:10.600 --> 00:13:10.600]  當時已經是半夜十二點多了
[00:13:10.600 --> 00:13:20.600]  當時已經是半夜十二點多了
[00:13:20.600 --> 00:13:20.600]  當時已經是半夜十二點多了
[00:13:20.600 --> 00:13:20.600]  當時已經是半夜十二點多了
[00:13:20.600 --> 00:13:30.600]  當時已經是半夜十二點多了
[00:13:30.600 --> 00:13:30.600]  當時已經是半夜十二點多了
[00:13:30.600 --> 00:13:30.600]  當時已經是半夜十二點多了
[00:13:30.600 --> 00:13:30.600]  當時已經是半夜十二點多了
[00:13:30.600 --> 00:13:30.600]  當時已經是半夜十二點多了
[00:13:30.600 --> 00:13:30.600]  當時已經是半夜十二點多了
[00:13:30.600 --> 00:13:30.600]  當時已經是半夜十二點多了
[00:13:30.600 --> 00:13:30.600]  當時已經是半夜十二點多了
[00:13:30.600 --> 00:13:30.600]  當時已經是半夜十二點多了
[00:13:30.600 --> 00:13:30.600]  當時已經是半夜十二點多了
[00:13:30.600 --> 00:13:30.600]  當時已經是半夜十二點多了
[00:13:30.600 --> 00:13:30.600]  當時已經是半夜十二點多了
[00:13:30.600 --> 00:13:30.600]  當時已經是半夜十二點多了
[00:13:30.600 --> 00:13:50.600]  當時已經是半夜十二點多了
[00:13:50.600 --> 00:13:50.600]  當時已經是半夜十二點多了
[00:13:50.600 --> 00:13:50.600]  當時已經是半夜十二點多了
[00:13:50.600 --> 00:13:50.600]  當時已經是半夜十二點多了
[00:13:50.600 --> 00:13:50.600]  當時已經是半夜十二點多了
[00:13:50.600 --> 00:13:50.600]  當時已經是半夜十二點多了
[00:13:50.600 --> 00:13:50.600]  當時已經是半夜十二點多了
[00:13:50.600 --> 00:13:50.600]  當時已經是半夜十二點多了
[00:13:50.600 --> 00:13:50.600]  當時已經是半夜十二點多了
[00:13:50.600 --> 00:13:50.600]  當時已經是半夜十二點多了
[00:13:50.600 --> 00:13:50.600]  當時已經是半夜十二點多了
[00:13:50.600 --> 00:13:50.600]  當時已經是半夜十二點多了
[00:13:50.600 --> 00:13:50.600]  當時已經是半夜十二點多了
[00:13:50.600 --> 00:13:50.600]  當時已經是半夜十二點多了
[00:13:50.600 --> 00:13:50.600]  當時已經是半夜十二點多了
[00:13:50.600 --> 00:13:50.600]  當時已經是半夜十二點多了
[00:13:50.600 --> 00:14:00.600]  當時已經是半夜十二點多了
[00:14:00.600 --> 00:14:00.600]  當時已經是半夜十二點多了
[00:14:00.600 --> 00:14:20.600]  當時已經是半夜十二點多了
[00:14:20.600 --> 00:14:20.600]  當時已經是半夜十二點多了
