
[00:00:00.000 --> 00:00:04.000]  由我們一起禱告
[00:02:59.000 --> 00:03:01.000]  同女懷孕生子
[00:03:01.000 --> 00:03:03.000]  我就不說了
[00:03:03.000 --> 00:03:05.000]  受浸
[00:03:05.000 --> 00:03:07.000]  主耶穌生平一件重要的事
[00:03:07.000 --> 00:03:09.000]  是祂受浸
[00:03:09.000 --> 00:03:11.000]  受浸很重要嗎?
[00:03:11.000 --> 00:03:13.000]  很重要
[00:03:13.000 --> 00:03:15.000]  天都為祂開了
[00:03:15.000 --> 00:03:17.000]  又有聖靈降下
[00:03:17.000 --> 00:03:19.000]  看看經文
[00:03:19.000 --> 00:03:21.000]  沒有什麼特別要解釋
[00:03:21.000 --> 00:03:23.000]  很多字解釋
[00:03:23.000 --> 00:03:25.000]  不過不要緊
[00:03:25.000 --> 00:03:27.000]  最重要看這些意思
[00:03:27.000 --> 00:03:29.000]  靈修靈的意義
[00:03:29.000 --> 00:03:31.000]  耶穌受了浸
[00:03:31.000 --> 00:03:33.000]  洗其實是浸禮
[00:03:33.000 --> 00:03:35.000]  那個字
[00:03:35.000 --> 00:03:37.000]  真的浸在水裏
[00:03:37.000 --> 00:03:39.000]  浸在水裏
[00:03:39.000 --> 00:03:41.000]  浸在水裏
[00:03:41.000 --> 00:03:43.000]  其實浸禮是更加猶太人傳統
[00:03:43.000 --> 00:03:45.000]  比以色列人傳統
[00:03:45.000 --> 00:03:47.000]  比我們現在的灑水禮
[00:03:47.000 --> 00:03:49.000]  更加
[00:03:49.000 --> 00:03:51.000]  離得聖經一點
[00:03:51.000 --> 00:03:53.000]  耶穌受了浸
[00:03:53.000 --> 00:03:55.000]  隨即從水裏上來
[00:03:55.000 --> 00:03:57.000]  隨即
[00:03:57.000 --> 00:03:59.000]  馬上立刻
[00:03:59.000 --> 00:04:01.000]  浸完禮
[00:04:01.000 --> 00:04:03.000]  當然要起身
[00:04:03.000 --> 00:04:05.000]  難道在水裏潛水嗎?
[00:04:05.000 --> 00:04:07.000]  立刻從水裏起身
[00:04:07.000 --> 00:04:09.000]  起身一下
[00:04:09.000 --> 00:04:11.000]  其實很連續
[00:04:11.000 --> 00:04:13.000]  浸了下去
[00:04:13.000 --> 00:04:15.000]  隨即起身
[00:04:15.000 --> 00:04:17.000]  然後
[00:04:17.000 --> 00:04:19.000]  天在這個時間
[00:04:19.000 --> 00:04:21.000]  突然之間
[00:04:21.000 --> 00:04:23.000]  為他開了
[00:04:23.000 --> 00:04:25.000]  沒有人想過
[00:04:25.000 --> 00:04:27.000]  突然間
[00:04:27.000 --> 00:04:29.000]  為他開了
[00:04:29.000 --> 00:04:31.000]  天開了
[00:04:31.000 --> 00:04:33.000]  是為他而開
[00:04:33.000 --> 00:04:35.000]  為他而開是怎樣呢?
[00:04:35.000 --> 00:04:37.000]  他就看見上帝的靈
[00:04:37.000 --> 00:04:39.000]  彷彿甲子降下
[00:04:39.000 --> 00:04:41.000]  落在他身上
[00:04:41.000 --> 00:04:43.000]  你想像一下
[00:04:43.000 --> 00:04:45.000]  要用一點
[00:04:45.000 --> 00:04:47.000]  想像力
[00:04:47.000 --> 00:04:49.000]  主耶穌受了浸
[00:04:49.000 --> 00:04:51.000]  浸在水裏
[00:04:51.000 --> 00:04:53.000]  向前還是向後呢?
[00:04:53.000 --> 00:04:55.000]  不知道
[00:04:55.000 --> 00:04:57.000]  還是垂直浸下去呢?
[00:04:57.000 --> 00:04:59.000]  不知道
[00:04:59.000 --> 00:05:01.000]  沒有所謂
[00:05:01.000 --> 00:05:03.000]  很有可能是自己浸的
[00:05:03.000 --> 00:05:05.000]  隨即從
[00:05:05.000 --> 00:05:07.000]  水裏上來
[00:05:07.000 --> 00:05:09.000]  不是施浸若寒嗎?
[00:05:09.000 --> 00:05:11.000]  向前還是向後那些不重要
[00:05:11.000 --> 00:05:13.000]  隨即立刻
[00:05:13.000 --> 00:05:15.000]  在水裏上來
[00:05:15.000 --> 00:05:17.000]  天就開了
[00:05:17.000 --> 00:05:19.000]  為甚麼要天開了呢?
[00:05:19.000 --> 00:05:21.000]  因為
[00:05:21.000 --> 00:05:23.000]  上帝的靈
[00:05:23.000 --> 00:05:25.000]  彷彿甲子降落
[00:05:25.000 --> 00:05:27.000]  在他身上
[00:05:27.000 --> 00:05:29.000]  天開了
[00:05:29.000 --> 00:05:31.000]  是聖靈在天上
[00:05:31.000 --> 00:05:33.000]  下來降臨
[00:05:33.000 --> 00:05:35.000]  聖靈是甚麼形象呢?
[00:05:35.000 --> 00:05:37.000]  這裏就說
[00:05:37.000 --> 00:05:39.000]  是很像甲子
[00:05:41.000 --> 00:05:43.000]  彷彿甲子降下
[00:05:43.000 --> 00:05:45.000]  所以你見到
[00:05:45.000 --> 00:05:47.000]  基督教比較喜歡用甲子
[00:05:47.000 --> 00:05:49.000]  來象徵聖靈
[00:05:49.000 --> 00:05:51.000]  這就是
[00:05:51.000 --> 00:05:53.000]  聖經的根據
[00:05:53.000 --> 00:05:55.000]  甲子降下
[00:05:55.000 --> 00:05:57.000]  上帝的靈
[00:05:57.000 --> 00:05:59.000]  來到
[00:05:59.000 --> 00:06:01.000]  落在
[00:06:01.000 --> 00:06:03.000]  降下
[00:06:03.000 --> 00:06:05.000]  來到他身上
[00:06:05.000 --> 00:06:07.000]  降下來到他身上
[00:06:07.000 --> 00:06:09.000]  由天上面
[00:06:09.000 --> 00:06:11.000]  見到天開了
[00:06:11.000 --> 00:06:13.000]  主耶穌都看到
[00:06:13.000 --> 00:06:15.000]  他應該是舉頭望天
[00:06:15.000 --> 00:06:17.000]  見到天開了
[00:06:17.000 --> 00:06:19.000]  就有聖靈下來降在他身上
[00:06:19.000 --> 00:06:21.000]  是主耶穌自己
[00:06:21.000 --> 00:06:23.000]  都看到的
[00:06:23.000 --> 00:06:25.000]  當然其他人都看到
[00:06:25.000 --> 00:06:27.000]  從天上就跟著
[00:06:27.000 --> 00:06:29.000]  有聲音
[00:06:29.000 --> 00:06:31.000]  這是我的愛子
[00:06:31.000 --> 00:06:33.000]  我所喜悅的
[00:06:33.000 --> 00:06:35.000]  有
[00:06:35.000 --> 00:06:37.000]  馬太夫人
[00:06:37.000 --> 00:06:39.000]  馬可路加
[00:06:39.000 --> 00:06:41.000]  都有這段相類似的經文
[00:06:41.000 --> 00:06:43.000]  不過就不是「這時」
[00:06:43.000 --> 00:06:45.000]  是「你是我的愛子」
[00:06:45.000 --> 00:06:47.000]  「我所喜悅的」
[00:06:47.000 --> 00:06:49.000]  這個聲音
[00:06:49.000 --> 00:06:51.000]  究竟是
[00:06:51.000 --> 00:06:53.000]  用甚麼文字
[00:06:53.000 --> 00:06:55.000]  說的呢?
[00:06:55.000 --> 00:06:57.000]  用希臘文
[00:06:57.000 --> 00:06:59.000]  阿蘭文
[00:06:59.000 --> 00:07:01.000]  希伯來文
[00:07:01.000 --> 00:07:03.000]  沒有說到
[00:07:03.000 --> 00:07:05.000]  馬太就這樣記載
[00:07:05.000 --> 00:07:07.000]  起碼聲音是講這個意思
[00:07:07.000 --> 00:07:09.000]  其他經文記載
[00:07:09.000 --> 00:07:11.000]  有些時候
[00:07:11.000 --> 00:07:13.000]  上帝開聲
[00:07:13.000 --> 00:07:15.000]  跟那個人說話
[00:07:15.000 --> 00:07:17.000]  那個人聽到
[00:07:17.000 --> 00:07:19.000]  其他人聽不到
[00:07:19.000 --> 00:07:21.000]  是聽到打雷
[00:07:21.000 --> 00:07:23.000]  或者這樣之類
[00:07:23.000 --> 00:07:25.000]  聽到噗噗聲
[00:07:25.000 --> 00:07:27.000]  沒有聽到說甚麼
[00:07:27.000 --> 00:07:29.000]  而這裏是聽到的
[00:07:29.000 --> 00:07:31.000]  很有可能是聽到的
[00:07:31.000 --> 00:07:33.000]  是否馬太聽到?
[00:07:33.000 --> 00:07:35.000]  不知道
[00:07:35.000 --> 00:07:37.000]  應該不是
[00:07:37.000 --> 00:07:39.000]  因為馬太不應該在現場
[00:07:39.000 --> 00:07:41.000]  在現場的人
[00:07:41.000 --> 00:07:43.000]  應該是施浸若寒
[00:07:43.000 --> 00:07:45.000]  最為代表性
[00:07:45.000 --> 00:07:47.000]  或者其他人
[00:07:47.000 --> 00:07:49.000]  施浸若寒的學生等等
[00:07:49.000 --> 00:07:51.000]  馬太寫的時間
[00:07:51.000 --> 00:07:53.000]  是主耶穌講給她聽
[00:07:53.000 --> 00:07:55.000]  還是說
[00:07:55.000 --> 00:07:57.000]  施浸若寒她都認識
[00:07:57.000 --> 00:07:59.000]  問起上來
[00:07:59.000 --> 00:08:01.000]  講回來
[00:08:01.000 --> 00:08:03.000]  不知道也不重要
[00:08:03.000 --> 00:08:05.000]  最重要是見到
[00:08:05.000 --> 00:08:07.000]  主耶穌在水裏
[00:08:07.000 --> 00:08:09.000]  起來
[00:08:09.000 --> 00:08:11.000]  叮鈴
[00:08:11.000 --> 00:08:13.000]  彷彿甲子降落在她身上
[00:08:13.000 --> 00:08:15.000]  然後有聲音
[00:08:15.000 --> 00:08:17.000]  在天上說
[00:08:17.000 --> 00:08:19.000]  在天上說
[00:08:19.000 --> 00:08:21.000]  你是我的愛子
[00:08:21.000 --> 00:08:23.000]  我是喜悅的
[00:08:23.000 --> 00:08:25.000]  這個很重要
[00:08:25.000 --> 00:08:27.000]  三位一起
[00:08:27.000 --> 00:08:29.000]  顯現的一段經文
[00:08:29.000 --> 00:08:31.000]  就是我們在
[00:08:31.000 --> 00:08:33.000]  柬埔寨
[00:08:33.000 --> 00:08:35.000]  金邊那邊開了
[00:08:35.000 --> 00:08:37.000]  好幾個很重要的大會
[00:08:37.000 --> 00:08:39.000]  都向大家請求
[00:08:39.000 --> 00:08:41.000]  代禱和支持
[00:08:41.000 --> 00:08:43.000]  其中一個
[00:08:43.000 --> 00:08:45.000]  就是安納了九位
[00:08:45.000 --> 00:08:47.000]  我們柬埔寨生命樹
[00:08:47.000 --> 00:08:49.000]  本地的傳道人
[00:08:49.000 --> 00:08:51.000]  安納做牧師
[00:08:51.000 --> 00:08:53.000]  安納做牧師
[00:08:53.000 --> 00:08:55.000]  之前就要經過一些
[00:08:55.000 --> 00:08:57.000]  面試
[00:08:57.000 --> 00:08:59.000]  我和何兆奇
[00:08:59.000 --> 00:09:01.000]  牧師兩個就做考問者
[00:09:01.000 --> 00:09:03.000]  其中一個問題
[00:09:03.000 --> 00:09:05.000]  第一個問題
[00:09:05.000 --> 00:09:07.000]  是一個神學問題
[00:09:07.000 --> 00:09:09.000]  都很重要的
[00:09:09.000 --> 00:09:11.000]  看他們答得怎樣
[00:09:11.000 --> 00:09:13.000]  你信
[00:09:13.000 --> 00:09:15.000]  你接不接受
[00:09:15.000 --> 00:09:17.000]  三位一體的信仰
[00:09:17.000 --> 00:09:19.000]  當然九位都接受
[00:09:19.000 --> 00:09:21.000]  你描述一下
[00:09:21.000 --> 00:09:23.000]  不同的描述方式
[00:09:23.000 --> 00:09:25.000]  有沒有一個
[00:09:25.000 --> 00:09:27.000]  經文你記得
[00:09:27.000 --> 00:09:29.000]  是三一上主
[00:09:29.000 --> 00:09:31.000]  三位
[00:09:31.000 --> 00:09:33.000]  一起顯現的
[00:09:33.000 --> 00:09:35.000]  很厲害
[00:09:35.000 --> 00:09:37.000]  全部都答得出
[00:09:37.000 --> 00:09:39.000]  哪一段聖經
[00:09:39.000 --> 00:09:41.000]  就是主耶穌受洗
[00:09:41.000 --> 00:09:43.000]  這一段
[00:09:43.000 --> 00:09:45.000]  很清楚
[00:09:45.000 --> 00:09:47.000]  這個是三一上主
[00:09:47.000 --> 00:09:49.000]  三一
[00:09:49.000 --> 00:09:51.000]  三位同時顯現
[00:09:51.000 --> 00:09:53.000]  一體是表示一個神
[00:09:53.000 --> 00:09:55.000]  有三個位格
[00:09:55.000 --> 00:09:57.000]  同時顯現
[00:09:57.000 --> 00:09:59.000]  是一個神還是三個神
[00:09:59.000 --> 00:10:01.000]  一個神
[00:10:01.000 --> 00:10:03.000]  不過有三個位格
[00:10:03.000 --> 00:10:05.000]  這件事在我們來說
[00:10:05.000 --> 00:10:07.000]  真是奧秘
[00:10:07.000 --> 00:10:09.000]  這個奧古斯丁說
[00:10:09.000 --> 00:10:11.000]  這是一個奧秘
[00:10:11.000 --> 00:10:13.000]  原因就是我們想來想去
[00:10:13.000 --> 00:10:15.000]  三位一體
[00:10:15.000 --> 00:10:17.000]  怎樣想?不明白的
[00:10:17.000 --> 00:10:19.000]  想不通
[00:10:19.000 --> 00:10:21.000]  因為我是一位一體
[00:10:21.000 --> 00:10:23.000]  現在結了婚
[00:10:23.000 --> 00:10:25.000]  聖經說
[00:10:25.000 --> 00:10:27.000]  不再是一個人
[00:10:27.000 --> 00:10:29.000]  是二人成為一體
[00:10:29.000 --> 00:10:31.000]  二位一體
[00:10:31.000 --> 00:10:33.000]  不是三位一體
[00:10:33.000 --> 00:10:35.000]  二位一體
[00:10:35.000 --> 00:10:37.000]  本來是一位一體
[00:10:37.000 --> 00:10:39.000]  結了婚是二位一體
[00:10:39.000 --> 00:10:41.000]  如果有個小孩是三位一體
[00:10:41.000 --> 00:10:43.000]  二位一體
[00:10:43.000 --> 00:10:45.000]  二人成為一體
[00:10:45.000 --> 00:10:47.000]  這個二人成為一體
[00:10:47.000 --> 00:10:49.000]  已經是不易掌握
[00:10:49.000 --> 00:10:51.000]  已經是實踐
[00:10:51.000 --> 00:10:53.000]  所以對三位一體
[00:10:53.000 --> 00:10:55.000]  更加難以明白
[00:10:55.000 --> 00:10:57.000]  原因是超過了
[00:10:57.000 --> 00:10:59.000]  我們的思想範圍
[00:10:59.000 --> 00:11:01.000]  我們的認知能力
[00:11:01.000 --> 00:11:03.000]  範圍之外
[00:11:03.000 --> 00:11:05.000]  不過這個也不是我們今天討論的
[00:11:05.000 --> 00:11:07.000]  不過我想特別提一下
[00:11:07.000 --> 00:11:09.000]  我自己個人的領會在神學上
[00:11:09.000 --> 00:11:11.000]  你看到舊約聖經
[00:11:11.000 --> 00:11:13.000]  比較多是說
[00:11:13.000 --> 00:11:15.000]  我們相信的
[00:11:15.000 --> 00:11:17.000]  一定要堅持的是獨一真神
[00:11:17.000 --> 00:11:19.000]  只有一個
[00:11:19.000 --> 00:11:21.000]  巴力不算
[00:11:21.000 --> 00:11:23.000]  亞舍拉
[00:11:23.000 --> 00:11:25.000]  摩洛
[00:11:25.000 --> 00:11:27.000]  全部不是
[00:11:27.000 --> 00:11:29.000]  只有獨一真神
[00:11:29.000 --> 00:11:31.000]  在出埃及
[00:11:31.000 --> 00:11:33.000]  那十個宗裡面
[00:11:33.000 --> 00:11:35.000]  起碼
[00:11:35.000 --> 00:11:37.000]  前九個宗
[00:11:37.000 --> 00:11:39.000]  極有可能是
[00:11:39.000 --> 00:11:41.000]  埃及的人信的神
[00:11:41.000 --> 00:11:43.000]  都要表示
[00:11:43.000 --> 00:11:45.000]  你的神全部不是神
[00:11:45.000 --> 00:11:47.000]  才是獨一
[00:11:47.000 --> 00:11:49.000]  有刑災
[00:11:49.000 --> 00:11:51.000]  很多蒼蠅 蒼蠅也是神
[00:11:51.000 --> 00:11:53.000]  不是吧 這麼傻
[00:11:53.000 --> 00:11:55.000]  埃及人又說很聰明
[00:11:55.000 --> 00:11:57.000]  他們拜的原因就是
[00:11:57.000 --> 00:11:59.000]  蒼蠅繁殖極多
[00:11:59.000 --> 00:12:01.000]  他們很需要
[00:12:01.000 --> 00:12:03.000]  人力耕種
[00:12:03.000 --> 00:12:05.000]  所以其實他們會想
[00:12:05.000 --> 00:12:07.000]  生殖多一些
[00:12:07.000 --> 00:12:09.000]  於是他們敬拜蒼蠅
[00:12:09.000 --> 00:12:11.000]  真的什麼都有
[00:12:11.000 --> 00:12:13.000]  什麼都有
[00:12:13.000 --> 00:12:15.000]  十個都是很有可能
[00:12:15.000 --> 00:12:17.000]  當然 塞
[00:12:17.000 --> 00:12:19.000]  不會拜塞吧
[00:12:19.000 --> 00:12:21.000]  落薄不會拜薄
[00:12:21.000 --> 00:12:23.000]  但是拜天氣
[00:12:23.000 --> 00:12:25.000]  黑暗之災
[00:12:25.000 --> 00:12:27.000]  他們拜太陽
[00:12:27.000 --> 00:12:29.000]  農業國家不拜太陽
[00:12:29.000 --> 00:12:31.000]  拜什麼呢?
[00:12:31.000 --> 00:12:33.000]  水變血水
[00:12:33.000 --> 00:12:35.000]  這個河神十分重要
[00:12:35.000 --> 00:12:37.000]  尼羅河必須氾濫
[00:12:37.000 --> 00:12:39.000]  否則土地浸過
[00:12:39.000 --> 00:12:41.000]  肥沃 否則
[00:12:41.000 --> 00:12:43.000]  就不會出這麼多食物
[00:12:43.000 --> 00:12:45.000]  你見到種種這些
[00:12:45.000 --> 00:12:47.000]  獨一的神只有一個
[00:12:47.000 --> 00:12:49.000]  哇 在摩西之象
[00:12:49.000 --> 00:12:51.000]  丟到地上變成一條蛇
[00:12:51.000 --> 00:12:53.000]  亞倫之象丟到地上變成一條蛇
[00:12:53.000 --> 00:12:55.000]  那些術士
[00:12:55.000 --> 00:12:57.000]  又丟一支蟑螂
[00:12:57.000 --> 00:12:59.000]  都變成一條蛇
[00:12:59.000 --> 00:13:01.000]  不過亞倫之象變成一條蛇
[00:13:01.000 --> 00:13:03.000]  是把人家的蛇吃了
[00:13:03.000 --> 00:13:05.000]  拿一條蛇又變回一支蟑螂
[00:13:05.000 --> 00:13:07.000]  都表示什麼?
[00:13:07.000 --> 00:13:09.000]  我這個才是獨一的真神
[00:13:09.000 --> 00:13:11.000]  藥櫃被菲利士人搶了
[00:13:11.000 --> 00:13:13.000]  放在大菌廟裏
[00:13:13.000 --> 00:13:15.000]  第二天大菌倒下
[00:13:15.000 --> 00:13:17.000]  都是表示
[00:13:17.000 --> 00:13:19.000]  我是不能和那些假神一起
[00:13:19.000 --> 00:13:21.000]  那些是不行的
[00:13:21.000 --> 00:13:23.000]  表示得很清楚
[00:13:23.000 --> 00:13:25.000]  但來到
[00:13:25.000 --> 00:13:27.000]  這個舊藥特別
[00:13:27.000 --> 00:13:29.000]  在以往比較多的時候
[00:13:29.000 --> 00:13:31.000]  是表示獨一真神
[00:13:31.000 --> 00:13:33.000]  耶和華獨一真神的時候
[00:13:33.000 --> 00:13:35.000]  你見到這個就是
[00:13:35.000 --> 00:13:37.000]  說獨一
[00:13:37.000 --> 00:13:39.000]  但來到
[00:13:39.000 --> 00:13:41.000]  新藥比較
[00:13:41.000 --> 00:13:43.000]  主耶穌來到
[00:13:43.000 --> 00:13:45.000]  用他的血所立的
[00:13:45.000 --> 00:13:47.000]  新藥的時候
[00:13:47.000 --> 00:13:49.000]  開始救贖
[00:13:49.000 --> 00:13:51.000]  似乎
[00:13:51.000 --> 00:13:53.000]  在救贖的
[00:13:53.000 --> 00:13:55.000]  事情上
[00:13:55.000 --> 00:13:57.000]  上主用三一
[00:13:57.000 --> 00:13:59.000]  來表達他自己
[00:13:59.000 --> 00:14:01.000]  父子聖靈
[00:14:01.000 --> 00:14:03.000]  其實父子靈也沒有聖靈
[00:14:03.000 --> 00:14:05.000]  父子靈
[00:14:05.000 --> 00:14:07.000]  如果不加上聖靈
[00:14:07.000 --> 00:14:09.000]  我們很容易誤解其他靈體
[00:14:09.000 --> 00:14:11.000]  父子聖靈
[00:14:11.000 --> 00:14:13.000]  聖父聖子聖靈
[00:14:13.000 --> 00:14:15.000]  這樣說起來
[00:14:15.000 --> 00:14:17.000]  更加完美
[00:14:17.000 --> 00:14:19.000]  聖父聖子聖靈
[00:14:19.000 --> 00:14:21.000]  三一是在救贖
[00:14:21.000 --> 00:14:23.000]  Redemptive Trinity
[00:14:23.000 --> 00:14:25.000]  救贖性的三位一體
[00:14:25.000 --> 00:14:27.000]  似乎在以往
[00:14:27.000 --> 00:14:29.000]  比較強調
[00:14:29.000 --> 00:14:31.000]  本體論的三位一體
[00:14:31.000 --> 00:14:33.000]  Ontological Trinity
[00:14:33.000 --> 00:14:35.000]  當時的三位一體是一
[00:14:35.000 --> 00:14:37.000]  父子靈也有在
[00:14:37.000 --> 00:14:39.000]  舊約出現過
[00:14:39.000 --> 00:14:41.000]  但他們表現是一個神
[00:14:41.000 --> 00:14:43.000]  比較明顯
[00:14:43.000 --> 00:14:45.000]  三位一體
[00:14:45.000 --> 00:14:47.000]  我自己個人的解讀
[00:14:47.000 --> 00:14:49.000]  就是
[00:14:49.000 --> 00:14:51.000]  阿伯拉罕
[00:14:51.000 --> 00:14:53.000]  本代三個來的
[00:14:53.000 --> 00:14:55.000]  客人
[00:14:55.000 --> 00:14:57.000]  然後兩個
[00:14:57.000 --> 00:14:59.000]  站在那裡服侍他們
[00:14:59.000 --> 00:15:01.000]  不敢坐下
[00:15:01.000 --> 00:15:03.000]  自己跑出去迎接他們
[00:15:03.000 --> 00:15:05.000]  然後煮好羊羹
[00:15:05.000 --> 00:15:07.000]  他站在那裡服侍他們
[00:15:07.000 --> 00:15:09.000]  然後有兩個
[00:15:09.000 --> 00:15:11.000]  前行去了索多瑪俄摩拉
[00:15:11.000 --> 00:15:13.000]  就剩下一個在那裡
[00:15:13.000 --> 00:15:15.000]  剩下一個在那裡的時候
[00:15:15.000 --> 00:15:17.000]  就改了本來沒有名字的
[00:15:17.000 --> 00:15:19.000]  三位朋友
[00:15:19.000 --> 00:15:21.000]  一改之後去到這裡
[00:15:21.000 --> 00:15:23.000]  就耶和華和阿伯拉罕聊天
[00:15:23.000 --> 00:15:25.000]  阿伯拉罕就說
[00:15:25.000 --> 00:15:27.000]  如果有五十個義人
[00:15:27.000 --> 00:15:29.000]  可不可以不毀滅城
[00:15:29.000 --> 00:15:31.000]  五十個一路講價
[00:15:31.000 --> 00:15:33.000]  那就是耶和華
[00:15:33.000 --> 00:15:35.000]  稱呼做耶和華
[00:15:35.000 --> 00:15:37.000]  有兩個去了
[00:15:37.000 --> 00:15:39.000]  剩下這個叫耶和華
[00:15:39.000 --> 00:15:41.000]  那兩個就是子和聖靈
[00:15:41.000 --> 00:15:43.000]  有一次在舊約有這個出現
[00:15:43.000 --> 00:15:45.000]  其他新約有父子的聖靈
[00:15:45.000 --> 00:15:47.000]  奉父子聖靈
[00:15:47.000 --> 00:15:49.000]  名給他們施洗
[00:15:49.000 --> 00:15:51.000]  名是單數
[00:15:51.000 --> 00:15:53.000]  in the name,不是names
[00:15:53.000 --> 00:15:55.000]  是單數
[00:15:55.000 --> 00:15:57.000]  有父子聖靈
[00:15:57.000 --> 00:15:59.000]  但是一個名
[00:15:59.000 --> 00:16:01.000]  這個三一的表達
[00:16:01.000 --> 00:16:03.000]  在這裡很清楚一個三一的表達
[00:16:03.000 --> 00:16:05.000]  三一的表達
[00:16:05.000 --> 00:16:07.000]  就是表示
[00:16:07.000 --> 00:16:09.000]  比較多的和
[00:16:09.000 --> 00:16:11.000]  舊俗有關係
[00:16:11.000 --> 00:16:13.000]  因此我自己在這裡看
[00:16:13.000 --> 00:16:15.000]  很多人都這樣看
[00:16:15.000 --> 00:16:17.000]  我也是學的
[00:16:17.000 --> 00:16:19.000]  主耶穌受浸的意義
[00:16:19.000 --> 00:16:21.000]  在祂的生平裡是一件很重要的事
[00:16:21.000 --> 00:16:23.000]  受浸的意義在哪裡呢?
[00:16:23.000 --> 00:16:25.000]  是三一上主同時顯現
[00:16:25.000 --> 00:16:27.000]  是標誌著
[00:16:27.000 --> 00:16:29.000]  主耶穌舊俗工作正式開始
[00:16:29.000 --> 00:16:31.000]  舊俗工作正式開始
[00:16:31.000 --> 00:16:33.000]  舊俗工作正式開始
[00:16:33.000 --> 00:16:35.000]  舊俗工作正式開始
[00:16:35.000 --> 00:16:37.000]  上帝上主
[00:16:37.000 --> 00:16:39.000]  父神上面有聲音
[00:16:39.000 --> 00:16:41.000]  這個是我愛子
[00:16:41.000 --> 00:16:43.000]  我喜悅的
[00:16:43.000 --> 00:16:45.000]  你放心的工作我看著
[00:16:45.000 --> 00:16:47.000]  你做的事是我喜悅的
[00:16:47.000 --> 00:16:49.000]  舊俗的工作是我喜悅的
[00:16:49.000 --> 00:16:51.000]  我喜悅的
[00:16:51.000 --> 00:16:53.000]  你儘管放心去做
[00:16:53.000 --> 00:16:55.000]  我會支持
[00:16:55.000 --> 00:16:57.000]  聖靈趕在他身上
[00:16:57.000 --> 00:16:59.000]  令他滿有聖靈的能力
[00:16:59.000 --> 00:17:01.000]  其實主耶穌聖子
[00:17:01.000 --> 00:17:03.000]  當然有滿有聖靈的能力
