
[00:00:00.000 --> 00:00:05.400]  很光榮有一次能夠在當中跟大家分享神奇妙的說話
[00:03:02.800 --> 00:03:04.920]  讓我們一起同心來去禱告
[00:03:04.920 --> 00:03:09.360]  初次我們祈求你來到去
[00:03:09.360 --> 00:03:10.520]  保守我們的心
[00:03:10.520 --> 00:03:12.680]  讓我們的心
[00:03:12.680 --> 00:03:15.320]  沒有因為世界的轉變而慌亂
[00:03:15.320 --> 00:03:18.000]  我們更加能夠懂得去冷靜
[00:03:18.000 --> 00:03:20.040]  去尋求你的心意
[00:03:20.040 --> 00:03:22.720]  讓我們看到你的大靈
[00:03:22.920 --> 00:03:25.920]  我們進入這個新的時代當中
[00:03:25.920 --> 00:03:29.080]  更加讓我們持守真理
[00:03:29.080 --> 00:03:31.760]  我們用真理來去
[00:03:31.760 --> 00:03:34.080]  透過新的一個方法
[00:03:34.080 --> 00:03:36.560]  或者是新的一個環境
[00:03:36.560 --> 00:03:39.560]  甚至乎是一個可能叫做新的語言境界
[00:03:39.560 --> 00:03:40.800]  來去傳遞出去
[00:03:40.800 --> 00:03:42.800]  讓我們的見證
[00:03:42.800 --> 00:03:43.960]  我們的生命的見證
[00:03:43.960 --> 00:03:47.040]  沒有將真理來去扭曲
[00:03:47.040 --> 00:03:48.120]  更好的
[00:03:48.120 --> 00:03:51.440]  在當中來去傳揚上帝奇妙的愛
[00:03:51.880 --> 00:03:53.800]  願神讓我們在聖經當中
[00:03:53.800 --> 00:03:55.040]  真理的華語當中
[00:03:55.040 --> 00:03:56.480]  聖靈的引導當中
[00:03:56.480 --> 00:03:58.320]  來去兼顧我們的心
[00:03:58.320 --> 00:04:01.000]  讓我們來到更好的去榮耀主的名
[00:04:01.000 --> 00:04:02.760]  我們祈禱奉耶穌
[00:04:02.760 --> 00:04:03.720]  基督聖名祈求
[00:04:03.720 --> 00:04:04.600]  阿門
[00:04:04.600 --> 00:04:07.840]  整段的經文
[00:04:07.840 --> 00:04:10.200]  八至十五節的經文
[00:04:10.200 --> 00:04:12.080]  可以我們一邊看的時候
[00:04:12.080 --> 00:04:14.600]  可以作為有兩個大的重點
[00:04:14.600 --> 00:04:19.200]  在這兩個大重點裡面
[00:04:19.200 --> 00:04:20.720]  提到有幾個對比
[00:04:22.320 --> 00:04:23.840]  我們可以透過這幾個對比
[00:04:23.840 --> 00:04:25.000]  看到保羅
[00:04:25.000 --> 00:04:27.000]  他心底裡面對教會的期望
[00:04:27.000 --> 00:04:28.000]  是什麼一回事
[00:04:28.000 --> 00:04:31.880]  首先是八至十節的內容
[00:04:31.880 --> 00:04:35.040]  在當中的重點是
[00:04:35.040 --> 00:04:38.200]  教會要有一個外顯的見證
[00:04:38.200 --> 00:04:41.480]  這個行為上面的生命的見證
[00:04:41.480 --> 00:04:43.840]  在這部分的經文裡面
[00:04:43.840 --> 00:04:46.480]  你都凸顯了男人的禱告
[00:04:46.480 --> 00:04:47.880]  和女人的行善
[00:04:47.880 --> 00:04:51.200]  藉著這個男女的角色的對比
[00:04:51.320 --> 00:04:55.600]  去提出兩個很重要的關係
[00:04:55.600 --> 00:04:59.880]  聖潔的心和敬畏的心
[00:04:59.880 --> 00:05:01.440]  究竟是什麼一回事呢
[00:05:01.440 --> 00:05:07.000]  我們先來看看經文裡面的內容
[00:05:07.000 --> 00:05:08.680]  第八節說
[00:05:08.680 --> 00:05:10.480]  我希望男人舉起聖潔的手
[00:05:10.480 --> 00:05:12.960]  隨處禱告不發怒不爭論
[00:05:12.960 --> 00:05:15.200]  我亦希望女人以端正
[00:05:15.200 --> 00:05:19.160]  克制和合乎體統的衣服裝來打扮自己
[00:05:19.680 --> 00:05:24.240]  不宜偏發金飾鎮駐和名貴衣裳來打扮
[00:05:24.240 --> 00:05:25.560]  要有善行
[00:05:25.560 --> 00:05:29.120]  且才與自稱為敬畏神的女人相稱
[00:05:29.120 --> 00:05:34.280]  我們先來看看男人的禱告
[00:05:34.280 --> 00:05:36.480]  和女人的行善作為一個對比
[00:05:36.480 --> 00:05:37.840]  一般來說
[00:05:37.840 --> 00:05:41.000]  我們很明白到人的內心感情
[00:05:41.000 --> 00:05:43.440]  可以透過他的言語
[00:05:43.440 --> 00:05:44.960]  身體語言來表達
[00:05:44.960 --> 00:05:47.320]  例如舉起雙手
[00:05:47.880 --> 00:05:49.880]  舉起雙手是一種情感的表達
[00:05:49.880 --> 00:05:51.440]  舉起雙手
[00:05:51.440 --> 00:05:53.440]  祈禱在猶太人的文化裡面
[00:05:53.440 --> 00:05:55.120]  是一件很自然的事
[00:05:55.120 --> 00:06:00.080]  禱告是一個對上帝的信仰的告白
[00:06:00.080 --> 00:06:03.400]  是一個人對上帝的信念的展示
[00:06:03.400 --> 00:06:06.440]  我們可以從舊約的經文裡面
[00:06:06.440 --> 00:06:09.480]  可以看到很多關於禱告的描述
[00:06:09.480 --> 00:06:12.600]  我們在詩篇當中可以看到
[00:06:12.600 --> 00:06:13.880]  在祈禱的時候
[00:06:13.880 --> 00:06:15.840]  向神舉起雙手
[00:06:16.200 --> 00:06:18.800]  可以是一個表達自己迫切的心情
[00:06:18.800 --> 00:06:21.600]  是一個哀動的心情
[00:06:21.600 --> 00:06:24.160]  是一個呼求上帝拯救
[00:06:24.160 --> 00:06:26.000]  向神投靠的表示
[00:06:26.000 --> 00:06:32.560]  同樣也可以是對神的歌頌和讚美
[00:06:32.560 --> 00:06:38.320]  舉起雙手可以有不同的表示
[00:06:38.320 --> 00:06:44.480]  不過舉起手來激烈辯論
[00:06:45.400 --> 00:06:48.680]  同樣也是羅馬帝國的議會文化的表現
[00:06:48.680 --> 00:06:55.280]  我相信今天舉起手來辯論
[00:06:55.280 --> 00:06:57.800]  甚至乎去爭論
[00:06:57.800 --> 00:06:59.160]  隨處可見
[00:06:59.160 --> 00:07:01.840]  所以我相信保羅在這裡
[00:07:01.840 --> 00:07:03.760]  他特意來提出這件事
[00:07:03.760 --> 00:07:06.920]  是因為他知道教會裡面出現了爭論
[00:07:06.920 --> 00:07:09.720]  為真理而爭論
[00:07:09.720 --> 00:07:12.720]  或者為了一些意見而爭論
[00:07:13.800 --> 00:07:15.920]  所以他特意提到
[00:07:15.920 --> 00:07:18.480]  祈禱的時候要舉起手來
[00:07:18.480 --> 00:07:19.800]  這個身體語言
[00:07:19.800 --> 00:07:22.480]  他提醒弟兄姊妹
[00:07:22.480 --> 00:07:24.600]  在教會當中
[00:07:24.600 --> 00:07:27.000]  面對衝突的時候
[00:07:27.000 --> 00:07:29.960]  要有一個克制
[00:07:29.960 --> 00:07:33.400]  不發怒、不爭論
[00:07:33.400 --> 00:07:36.680]  就是情緒的管理
[00:07:36.680 --> 00:07:40.440]  我們留意這個爭論的含義
[00:07:40.440 --> 00:07:42.520]  是指那些很強烈的說話
[00:07:42.760 --> 00:07:44.080]  很強烈的語氣
[00:07:44.080 --> 00:07:47.760]  大聲不是沒有禮貌
[00:07:47.760 --> 00:07:50.400]  這句話其實有些問題
[00:07:50.400 --> 00:07:52.520]  為什麼你要大聲呢
[00:07:52.520 --> 00:07:57.760]  因為你想別人留意到、聽到
[00:07:57.760 --> 00:08:01.240]  甚至乎可能你想別人
[00:08:01.240 --> 00:08:04.920]  受你來控制
[00:08:04.920 --> 00:08:06.600]  又或者是你有脾氣
[00:08:06.600 --> 00:08:10.320]  保羅期望弟兄姊妹
[00:08:10.320 --> 00:08:12.160]  舉起手來的時候
[00:08:12.560 --> 00:08:15.040]  是為了祈禱而不是為了爭執
[00:08:15.040 --> 00:08:19.760]  他的心意就反映在
[00:08:19.760 --> 00:08:21.480]  對手的形容
[00:08:21.480 --> 00:08:23.560]  他說是聖潔的手
[00:08:23.560 --> 00:08:26.800]  聖潔這個字在聖經裡面的意思
[00:08:26.800 --> 00:08:29.440]  是被神揀選出來的事情
[00:08:29.440 --> 00:08:32.360]  被神揀選出來的人
[00:08:32.360 --> 00:08:35.280]  人與物的屬性
[00:08:35.280 --> 00:08:37.120]  屬於上帝的
[00:08:37.120 --> 00:08:39.800]  那個屬性就叫聖潔
[00:08:41.040 --> 00:08:42.880]  或者我們從這個聖潔的屬性
[00:08:42.880 --> 00:08:44.240]  來看一看自己的手
[00:08:44.240 --> 00:08:45.800]  原來是這麼美麗
[00:08:45.800 --> 00:08:47.840]  這麼有意思的時候
[00:08:47.840 --> 00:08:48.880]  原來那個是一個
[00:08:48.880 --> 00:08:51.200]  可以帶來祝福的雙手的時候
[00:08:51.200 --> 00:08:54.280]  是傳遞上帝恩典的時候
[00:08:54.280 --> 00:08:56.960]  我們就一定要謹慎
[00:08:56.960 --> 00:09:01.880]  不要將我們原本有的恩賜
[00:09:01.880 --> 00:09:05.560]  能夠帶來祝福的雙手
[00:09:05.560 --> 00:09:06.560]  這個恩賜
[00:09:06.560 --> 00:09:08.960]  將這個聖潔的雙手
[00:09:08.960 --> 00:09:11.120]  變成了一個憤怒的拳頭
[00:09:11.120 --> 00:09:14.280]  將祝福變成傷害
[00:09:14.280 --> 00:09:17.640]  保羅期望教會群體在相處當中
[00:09:17.640 --> 00:09:19.760]  要有合乎真理的相待
[00:09:19.760 --> 00:09:21.880]  彼此以愛相待
[00:09:21.880 --> 00:09:25.280]  這個才是跟隨主耶穌的群體
[00:09:25.280 --> 00:09:26.680]  的一個合宜的表現
[00:09:26.680 --> 00:09:30.400]  看完了第八節
[00:09:30.400 --> 00:09:37.880]  我們再去看看這個
[00:09:39.920 --> 00:09:41.200]  下一段的段落
[00:09:41.200 --> 00:09:46.920]  第八節那裡強調著就是
[00:09:46.920 --> 00:09:49.320]  我們要好好來到去展示出
[00:09:49.320 --> 00:09:53.720]  我們不一樣被揀選的一個表現
[00:09:53.720 --> 00:09:58.160]  我們告訴別人我們是屬於上帝的
[00:09:58.160 --> 00:10:02.640]  這個是對禱告的要求
[00:10:02.640 --> 00:10:06.600]  有意思的就是
[00:10:07.560 --> 00:10:10.400]  保羅特別去對男人說
[00:10:10.400 --> 00:10:16.200]  為什麼保羅要求男人一節聖經
[00:10:16.200 --> 00:10:17.560]  但是當我們看一下
[00:10:17.560 --> 00:10:20.560]  另一個段落的時候
[00:10:20.560 --> 00:10:23.560]  關乎女人的行為就多出一倍
[00:10:23.560 --> 00:10:24.240]  其實也不是很多
[00:10:24.240 --> 00:10:25.080]  只有兩節而已
[00:10:25.080 --> 00:10:29.280]  是不是保羅的大男人主義呢
[00:10:29.280 --> 00:10:33.000]  或者是聖經世界裡面
[00:10:33.960 --> 00:10:37.560]  重男輕女的一個現實世界呢
[00:10:37.560 --> 00:10:40.040]  第九至十節裡面說
[00:10:40.040 --> 00:10:48.280]  我也希望女人以端正克制和合乎體統的服裝打扮自己
[00:10:48.280 --> 00:10:53.400]  不以偏髮金色珍珠和名貴衣裳來打扮
[00:10:53.400 --> 00:10:54.960]  要有善行
[00:10:54.960 --> 00:10:58.600]  這才與自稱為敬畏神的女人相稱
[00:10:58.600 --> 00:11:02.680]  關於對女人的要求
[00:11:03.280 --> 00:11:05.640]  保羅在這裡強調要展示出
[00:11:05.640 --> 00:11:08.320]  他與聖經對上
[00:11:08.320 --> 00:11:11.560]  展示出與上帝所期望的行為出來
[00:11:11.560 --> 00:11:16.040]  在這裡提到婦女的裝扮的時候
[00:11:16.040 --> 00:11:21.080]  保羅將外在的裝扮和敬畏神來拉上關係
[00:11:21.080 --> 00:11:25.520]  這個手法有一點像
[00:11:25.520 --> 00:11:28.920]  《真言書》的寫作方法
[00:11:30.480 --> 00:11:33.960]  或者我們細心地留意到在第九節開始的時候
[00:11:33.960 --> 00:11:35.400]  端正和克制
[00:11:35.400 --> 00:11:39.560]  這兩個關於內在情緒的管理的一個形容
[00:11:39.560 --> 00:11:42.600]  怎樣可以做到克制和端正呢
[00:11:42.600 --> 00:11:47.240]  這個就是要跟隨神的教導才可以來到
[00:11:47.240 --> 00:11:53.400]  《真言書》為這個教導提供了答案
[00:11:53.400 --> 00:11:56.440]  無論在第一章的八至九節
[00:11:56.440 --> 00:12:00.880]  或者在第三章的論述裡面也提到
[00:12:00.880 --> 00:12:05.280]  這個智慧人和年輕人來的提醒
[00:12:05.280 --> 00:12:11.800]  重點就是你要將上帝的說話成為你心裡面的力量
[00:12:11.800 --> 00:12:18.080]  你的人的價值不是在乎你外表那些物質的東西
[00:12:18.080 --> 00:12:20.280]  不是因為你穿得多漂亮
[00:12:20.280 --> 00:12:22.080]  你又有時自信
[00:12:22.080 --> 00:12:25.560]  不是因為你有什麼財富你就有自信
[00:12:26.160 --> 00:12:30.040]  你要有的是有上帝在裡面而自信
[00:12:30.040 --> 00:12:32.800]  這個就是內心裡面的價值觀
[00:12:32.800 --> 00:12:37.600]  一個無可奪去的價值觀要放在心裡面
[00:12:37.600 --> 00:12:42.000]  以致你能夠成為你的自豪自信的表現
[00:12:42.000 --> 00:12:47.480]  這個就是《真言書》裡面提醒年輕人
[00:12:47.480 --> 00:12:52.280]  要將這個神的說話看重的意思
[00:12:56.160 --> 00:12:58.600]  保羅在這裡將《真言書》
[00:12:58.600 --> 00:13:01.720]  將神的誡命作為衣冠作為裝飾
[00:13:01.720 --> 00:13:05.800]  正正就是讓我們用一個很具體的形象
[00:13:05.800 --> 00:13:08.960]  來將神的說話看重
[00:13:08.960 --> 00:13:15.840]  保羅就是用這個形象來提醒婦女
[00:13:15.840 --> 00:13:23.760]  保羅期望教會的姐妹成為一個敬畏神的人
[00:13:26.120 --> 00:13:29.960]  成為人的焦點不是靠外在的衣裝
[00:13:29.960 --> 00:13:33.240]  而是從生命裡面那種的流露
[00:13:33.240 --> 00:13:36.080]  透過行為見證
[00:13:36.080 --> 00:13:41.320]  來讓人看到上帝的榮耀
[00:13:41.320 --> 00:13:47.680]  這個就是這個教導裡面的一個重要的保羅的期望
[00:13:47.680 --> 00:13:52.920]  我們將對男人和女人的教導
[00:13:52.920 --> 00:13:54.520]  綜合來說的時候
[00:13:54.960 --> 00:13:56.200]  我們可能會發覺
[00:13:56.200 --> 00:14:01.160]  保羅好像對男人和女人的期望各有所取向
[00:14:01.160 --> 00:14:03.720]  一個想去祈禱
[00:14:03.720 --> 00:14:05.640]  一個就強調去行善
[00:14:05.640 --> 00:14:09.240]  不過我們如果細心去想一想
[00:14:09.240 --> 00:14:16.240]  祈禱和行善兩個不同的行動
[00:14:16.240 --> 00:14:18.960]  其實是不會分割
[00:14:18.960 --> 00:14:24.400]  而更加是相配合的一個生命的見證
[00:14:25.440 --> 00:14:27.200]  祈禱是信仰的表達
[00:14:27.200 --> 00:14:30.400]  行善是信仰的實踐
[00:14:30.400 --> 00:14:32.240]  我們可以想一想
[00:14:32.240 --> 00:14:35.160]  教會在地上的見證信念的表達
[00:14:35.160 --> 00:14:38.720]  正正就是由我們心裡面所相信的
[00:14:38.720 --> 00:14:41.720]  而去驅使我們的行為出來
[00:14:41.720 --> 00:14:45.360]  祈禱是對上帝信念的肯定
[00:14:45.360 --> 00:14:47.160]  是信心的行動
[00:14:47.160 --> 00:14:51.360]  祈禱行善不是兩個毫不相關的事
[00:14:51.360 --> 00:14:54.480]  而是相互配合的教會的見證
[00:14:55.400 --> 00:14:57.480]  有信心也要有行為
[00:14:57.480 --> 00:15:03.800]  這個不單是男人和女人各自要謹守的一個本位
[00:15:03.800 --> 00:15:10.320]  這個更加是保羅期望要求教會全體的責任
[00:15:10.320 --> 00:15:13.600]  因為教會裡面有男有女
[00:15:13.600 --> 00:15:17.520]  這個就是保羅要我們去思考的地方
[00:15:23.240 --> 00:15:32.760]  保羅講完了男女各自要有的行為見證之後
[00:15:32.760 --> 00:15:36.600]  接著他在十一至十五節當中
[00:15:36.600 --> 00:15:40.320]  再提出第二個重點
[00:15:40.320 --> 00:15:43.400]  這個就是見證帶來的重點
[00:15:43.400 --> 00:15:52.240]  提摩太前書第二章的十一至十五節裡面
[00:15:52.840 --> 00:15:58.240]  他強調了對姐妹的一個要求
[00:15:58.240 --> 00:16:03.520]  這個段落裡面他要求姐妹在學習上
[00:16:03.520 --> 00:16:05.760]  有安靜的心態和順服的心態
[00:16:05.760 --> 00:16:08.000]  到底是什麼一回事呢
[00:16:08.000 --> 00:16:11.400]  我們先來看看聖經裡面的內容
[00:16:11.400 --> 00:16:16.120]  這裡他講了一個這樣的論述
[00:16:16.120 --> 00:16:19.840]  他說女人要事事順服地安靜學習
[00:16:20.080 --> 00:16:23.760]  我不許女人教導也不許她管轄男人
[00:16:23.760 --> 00:16:25.360]  只要安靜
[00:16:25.360 --> 00:16:28.200]  因為亞當先被造
[00:16:28.200 --> 00:16:30.040]  然後才是夏娃
[00:16:30.040 --> 00:16:32.600]  亞當並沒有受騙
[00:16:32.600 --> 00:16:34.000]  而是女人受騙
[00:16:34.000 --> 00:16:35.560]  憑在過犯女
[00:16:35.560 --> 00:16:39.560]  然而女人若持守信心
[00:16:39.560 --> 00:16:41.680]  愛心又聖潔克制
[00:16:41.680 --> 00:16:44.080]  就必藉著生產而得救
[00:16:44.080 --> 00:16:49.640]  前面的八至十節提到的是男女配合分工
[00:16:51.080 --> 00:16:52.800]  而在這個段落裡面
[00:16:52.800 --> 00:16:56.880]  就是保羅向姐妹提出的兩個要求
[00:16:56.880 --> 00:16:58.600]  第一個要求
[00:16:58.600 --> 00:17:02.080]  就是在學習上真理上的要求
[00:17:02.080 --> 00:17:03.400]  是安靜
[00:17:03.400 --> 00:17:06.920]  這個要求
[00:17:06.920 --> 00:17:09.840]  如果我們記得在前面第一章裡面
[00:17:09.840 --> 00:17:12.520]  所提到的教會出現有紛爭
[00:17:12.520 --> 00:17:17.120]  有一些冒講真理的說話在當中傳遞的時候
[00:17:17.960 --> 00:17:23.280]  保羅我相信保羅是因著當時的現實環境
[00:17:23.280 --> 00:17:26.160]  所以他針對這個現實來發出勸告
[00:17:26.160 --> 00:17:28.680]  這裡提及的學習真理的時候
[00:17:28.680 --> 00:17:31.200]  兩個重要的態度就是安靜信服
[00:17:31.200 --> 00:17:35.040]  這個要求在當時來說
[00:17:35.040 --> 00:17:37.960]  的確可以說是針對姐妹來說的
[00:17:37.960 --> 00:17:43.520]  不過我們是不是就這樣認為是針對姐妹呢
[00:17:43.520 --> 00:17:47.560]  有學者認為這段經文為什麼認為是針對姐妹呢
[00:17:47.800 --> 00:17:50.560]  是因為當時個別的情況而定
[00:17:50.560 --> 00:17:52.920]  而不是一個普遍性
[00:17:52.920 --> 00:17:58.120]  就是說不是這句說話適合所有宇宙性的
[00:17:58.120 --> 00:18:01.920]  所有的女人都不應該做教導
[00:18:01.920 --> 00:18:04.840]  不應該去管轄男人
[00:18:04.840 --> 00:18:06.280]  這些這樣的教導
[00:18:06.280 --> 00:18:09.400]  針對當時的環境
[00:18:09.400 --> 00:18:11.240]  可能就是因為在當中
[00:18:11.240 --> 00:18:15.280]  有些婦女在聖經真理上的認識上不足夠
[00:18:16.320 --> 00:18:19.240]  保羅要強調她們先好好地來學習
[00:18:19.240 --> 00:18:21.200]  學好聖經
[00:18:21.200 --> 00:18:23.160]  安靜信服
[00:18:23.160 --> 00:18:24.920]  就是說要留心
[00:18:24.920 --> 00:18:26.480]  專心
[00:18:26.480 --> 00:18:30.480]  去聽聖經的吩咐
[00:18:30.480 --> 00:18:35.040]  信服就是跟隨的一個態度
[00:18:35.040 --> 00:18:39.720]  安靜信服學習聖經
[00:18:39.720 --> 00:18:41.240]  實踐聖經
[00:18:41.240 --> 00:18:45.160]  不單止是適合保羅對教會的要求
[00:18:45.160 --> 00:18:48.520]  同樣今天我們都需要有這個反省
[00:18:48.520 --> 00:18:53.720]  或者這個不單止是昔日的姐妹的要求
[00:18:53.720 --> 00:18:58.720]  更加是今天我們所有人的要求
[00:18:58.720 --> 00:19:02.640]  弟兄同樣都需要有這個反省
[00:19:02.640 --> 00:19:06.040]  保羅對所有人都同樣的要求
[00:19:06.040 --> 00:19:11.240]  第二個要求同樣都是跟安靜有關的要求
[00:19:11.240 --> 00:19:14.000]  就是保羅要求姐妹在教會裏面
[00:19:14.000 --> 00:19:16.000]  在抉擇上安靜
[00:19:16.000 --> 00:19:21.360]  十二節裏面提到的教導和管轄制
[00:19:21.360 --> 00:19:23.320]  都跟這個決定有關
[00:19:23.320 --> 00:19:26.160]  跟選擇有關
[00:19:26.160 --> 00:19:29.720]  我們很明白做決定的前提
[00:19:29.720 --> 00:19:31.080]  就需要有識見
[00:19:31.080 --> 00:19:36.040]  你去買菜都要懂得分甚麼菜才買得到
[00:19:36.040 --> 00:19:38.080]  甚至乎要買好的菜
[00:19:38.080 --> 00:19:39.840]  都需要有你的識見
[00:19:39.840 --> 00:19:41.560]  你才能夠買到好的菜
[00:19:42.840 --> 00:19:44.120]  換言之
[00:19:44.120 --> 00:19:48.920]  前面所講對真理的學習要認真
[00:19:48.920 --> 00:19:55.960]  是跟這個下面的管轄有關係
[00:19:55.960 --> 00:19:58.840]  跟這個教導有關係
[00:19:58.840 --> 00:20:03.520]  他期望姐妹能夠先好好學好聖經
[00:20:03.520 --> 00:20:06.280]  甚至約束自己的心情
[00:20:06.280 --> 00:20:09.040]  做好應做的本份
[00:20:10.160 --> 00:20:16.560]  安靜先跟教會的弟兄姊妹相處
[00:20:16.560 --> 00:20:25.200]  保羅提到讓男人做決定
[00:20:25.200 --> 00:20:29.240]  當時的處境有特別的意思
[00:20:29.240 --> 00:20:35.840]  這就是保羅在這裏讓讀者思考
[00:20:38.120 --> 00:20:43.040]  保羅為何要講女人要安靜決定有她的原因
[00:20:43.040 --> 00:20:46.480]  他借用了創造的秩序
[00:20:46.480 --> 00:20:49.600]  來將他們的觀點引述
[00:20:49.600 --> 00:20:54.080]  在角色分配上
[00:20:54.080 --> 00:20:57.600]  去強調男女先後的秩序
[00:20:57.600 --> 00:21:00.440]  但這個男女先後的秩序
[00:21:00.440 --> 00:21:04.120]  又不是這個核制的秩序
[00:21:04.120 --> 00:21:07.320]  卻是一個互相配合的秩序
[00:21:08.040 --> 00:21:12.320]  我們可以看到在《創世紀》裏面的論述
[00:21:12.320 --> 00:21:18.600]  而更加留心保羅在教導婦女的時候
[00:21:18.600 --> 00:21:21.240]  他有這個要求的時候
[00:21:21.240 --> 00:21:24.080]  十一、十二節就說要女人順服
[00:21:24.080 --> 00:21:26.560]  要女人不要管轄男人
[00:21:26.560 --> 00:21:29.760]  而他引用了第十三節裏面
[00:21:29.760 --> 00:21:31.160]  十四節裏面
[00:21:31.160 --> 00:21:35.320]  講述阿當和夏娃在《創世紀》裏面的故事
[00:21:35.320 --> 00:21:37.520]  來去展述她的觀點
[00:21:38.960 --> 00:21:39.760]  《創世紀》裏面
[00:21:39.760 --> 00:21:42.000]  我們很熟悉的經文裏面記載了
[00:21:42.000 --> 00:21:43.720]  始祖犯罪的來源
[00:21:43.720 --> 00:21:46.880]  是因為女人受騙 男人跟隨
[00:21:46.880 --> 00:21:51.320]  這個正正就是保羅想來到
[00:21:51.320 --> 00:21:54.560]  姐妹留心的地方
[00:21:54.560 --> 00:22:00.440]  或者我們會說會不會是偏見呢
[00:22:00.440 --> 00:22:04.720]  會不會是保羅來到
[00:22:05.920 --> 00:22:10.440]  對女人傳統文化裏面的偏見先入為主呢
[00:22:10.440 --> 00:22:13.320]  但如果我們細心去看一看
[00:22:13.320 --> 00:22:15.120]  保羅裏面在第十五節裏面
[00:22:15.120 --> 00:22:16.640]  有一句很有意思的說話
[00:22:16.640 --> 00:22:22.440]  他說 然而女人若持守信心、愛心
[00:22:22.440 --> 00:22:24.040]  有性結克制
[00:22:24.040 --> 00:22:27.760]  就必藉著生產而得救
[00:22:27.760 --> 00:22:32.000]  我相信第十五節裏面這句說話
[00:22:32.000 --> 00:22:34.760]  正正就是保羅的心聲
[00:22:35.920 --> 00:22:41.960]  他期望姐妹 期望女人能夠得著福氣
