
[00:00:00.000 --> 00:00:02.000]  讓我們同心土告
[00:02:49.000 --> 00:02:54.000]  她繼續為女孩子的讀書權冒險
[00:02:54.000 --> 00:02:56.000]  沒有停下來
[00:02:56.000 --> 00:03:00.000]  慢慢地她的聲音受到重視
[00:03:00.000 --> 00:03:04.000]  慢慢地她成為一個很大影響力的人物
[00:03:04.000 --> 00:03:08.000]  在2013年她登上時代雜誌的封面
[00:03:08.000 --> 00:03:13.000]  也成為當年100位影響世界的其中一個
[00:03:13.000 --> 00:03:18.000]  聯合國也將她出生的那天定為馬拉拉日
[00:03:18.000 --> 00:03:21.000]  一個17歲的女孩子
[00:03:21.000 --> 00:03:23.000]  很年輕
[00:03:23.000 --> 00:03:25.000]  很不簡單
[00:03:25.000 --> 00:03:28.000]  但是什麼令她這麼不簡單呢?
[00:03:28.000 --> 00:03:32.000]  我們看得出她有一份很強烈的信念
[00:03:32.000 --> 00:03:35.000]  她有一份很強烈的信念
[00:03:35.000 --> 00:03:39.000]  一支筆一本書其實就是代表教育
[00:03:39.000 --> 00:03:42.000]  她的心信只要有教育的話
[00:03:42.000 --> 00:03:45.000]  就可以令到國家更加文明
[00:03:45.000 --> 00:03:49.000]  可以令到國民能夠生活
[00:03:49.000 --> 00:03:52.000]  可以改變這個世界
[00:03:52.000 --> 00:03:55.000]  信念是很重要的
[00:03:55.000 --> 00:03:57.000]  一個有信念的人
[00:03:57.000 --> 00:04:01.000]  可以去突破很多艱難的處境
[00:04:01.000 --> 00:04:03.000]  突破很多不可能
[00:04:03.000 --> 00:04:07.000]  去完成很偉大的目標
[00:04:07.000 --> 00:04:12.000]  今天我們看聖經裡的一個人物就是大衛
[00:04:12.000 --> 00:04:14.000]  他也很年輕
[00:04:14.000 --> 00:04:17.000]  但他有一份很強烈的信念
[00:04:17.000 --> 00:04:19.000]  令他用一支棍和五塊石頭
[00:04:19.000 --> 00:04:21.000]  可以打敗哥利亞
[00:04:21.000 --> 00:04:23.000]  今天我們就看
[00:04:23.000 --> 00:04:26.000]  究竟是什麼令他有這麼堅強的信念呢?
[00:04:26.000 --> 00:04:31.000]  令到當時的以色列的領袖蘇羅
[00:04:31.000 --> 00:04:33.000]  和以色列的軍隊可以信任他
[00:04:33.000 --> 00:04:35.000]  派他出去打仗
[00:04:35.000 --> 00:04:40.000]  是什麼令到大衛可以得勝這個難關呢?
[00:04:40.000 --> 00:04:42.000]  讓我們看一看經文
[00:04:42.000 --> 00:04:45.000]  第一,其實是因為大衛心裡有神
[00:04:45.000 --> 00:04:47.000]  在十七章一開始提到
[00:04:47.000 --> 00:04:50.000]  菲律賓人要征戰,要出來罵陣
[00:04:50.000 --> 00:04:56.000]  罵陣其實是一種展示實力和宣戰的方式
[00:04:56.000 --> 00:04:58.000]  其實罵陣在當時來說
[00:04:58.000 --> 00:05:01.000]  是一個很常見的打仗方式
[00:05:01.000 --> 00:05:05.000]  因為在真正兩邊的軍隊交鋒之前
[00:05:05.000 --> 00:05:13.000]  他們會派出一個最能打,最威猛和最強悍的戰士出來
[00:05:13.000 --> 00:05:16.000]  如果他們一對一打過的話
[00:05:16.000 --> 00:05:18.000]  他們其中一方勝出
[00:05:18.000 --> 00:05:22.000]  他們就可以讓對方知難而退
[00:05:22.000 --> 00:05:27.000]  讓對方知道真正的戰爭可以避免,不需要再打
[00:05:27.000 --> 00:05:30.000]  於是乎,在十七章開始
[00:05:30.000 --> 00:05:33.000]  菲律賓人就派了哥利亞出來罵陣
[00:05:33.000 --> 00:05:36.000]  菲律賓人其實是什麼人呢?
[00:05:36.000 --> 00:05:39.000]  其實菲律賓人是從歐洲來的
[00:05:39.000 --> 00:05:41.000]  我們知道以色列去到加拿大
[00:05:41.000 --> 00:05:45.000]  加拿大其實是今天中東的一個地方
[00:05:45.000 --> 00:05:50.000]  歐洲的人來到中東的地方是怎樣呢?
[00:05:50.000 --> 00:05:52.000]  當時是要搭船來的
[00:05:52.000 --> 00:05:58.000]  所以菲律賓人在文明上,他們能夠建築一些船
[00:05:58.000 --> 00:06:04.000]  他們能夠來到地中海,經過地中海,去到中東的地方
[00:06:04.000 --> 00:06:06.000]  其實他們的文明是非常發達的
[00:06:06.000 --> 00:06:10.000]  而且他們歐洲人很大隻,很強壯
[00:06:10.000 --> 00:06:13.000]  他們駕駛慣船,撐慣船是很大隻的
[00:06:13.000 --> 00:06:17.000]  但是,以色列人是怎樣呢?
[00:06:17.000 --> 00:06:19.000]  以色列人擅長什麼呢?
[00:06:19.000 --> 00:06:24.000]  以色列人其實是耕田的,耕開田的
[00:06:24.000 --> 00:06:28.000]  其實他們是沒有什麼厲害的,他們可能厲害在吃東西
[00:06:28.000 --> 00:06:30.000]  為什麼呢?我們知道在抗爭的時候
[00:06:30.000 --> 00:06:33.000]  他們最厲害的就是怨沒什麼東西吃
[00:06:33.000 --> 00:06:36.000]  於是他們就怨摩西,怨他們的領袖
[00:06:36.000 --> 00:06:41.000]  就說不想再吃這個馬蘭,想吃這個鵪鶉肉
[00:06:41.000 --> 00:06:46.000]  但是他們的文明其實相對於菲律賓人是非常薄弱的
[00:06:46.000 --> 00:06:52.000]  所以其實在菲律賓人面前,以色列人其實是很害怕
[00:06:52.000 --> 00:06:58.000]  害怕到腳軟,因為他們覺得自己是不可能打贏這場仗
[00:06:58.000 --> 00:07:03.000]  菲律賓人來到爭戰,他們覺得是不可能勝利
[00:07:03.000 --> 00:07:07.000]  所以其實哥利亞在以色列面前
[00:07:07.000 --> 00:07:11.000]  其實是一個無法超越的目標
[00:07:11.000 --> 00:07:17.000]  我們相信今天我們每一個人都遇到一些艱難
[00:07:17.000 --> 00:07:21.000]  其實我們都試過求神來幫助
[00:07:21.000 --> 00:07:27.000]  我們家人有患病,我們覺得是不可能戰勝這個病患
[00:07:27.000 --> 00:07:31.000]  我們考試升學,我們要去找工作
[00:07:31.000 --> 00:07:35.000]  我們都覺得這件事,我們的未來很難去掌握
[00:07:35.000 --> 00:07:39.000]  我們發覺家裏面的問題,升學的路
[00:07:39.000 --> 00:07:41.000]  根本上是一個很大的高山
[00:07:41.000 --> 00:07:45.000]  或者我們工作事業上面對的困境
[00:07:45.000 --> 00:07:48.000]  好像是一個很艱難的處境
[00:07:48.000 --> 00:07:52.000]  我們很多時候都會祈禱求神幫助
[00:07:52.000 --> 00:07:57.000]  但我們發覺求神幫助後,我們很快就會忘記
[00:07:57.000 --> 00:08:01.000]  或者有時會覺得是我們的努力令這件事可以處理好
[00:08:01.000 --> 00:08:06.000]  其實以色列民過去都有上帝的幫忙
[00:08:06.000 --> 00:08:12.000]  之所以來到迦南地,其實都是上帝從出埃及時帶領他們進入迦南地
[00:08:12.000 --> 00:08:15.000]  但以色列民很快就已經忘記了
[00:08:15.000 --> 00:08:19.000]  他們已經忘記了,他們在面對菲律賓人的時候
[00:08:19.000 --> 00:08:22.000]  他們完全沒有想起上帝
[00:08:22.000 --> 00:08:26.000]  但大衛很不同,大衛心裏面有神
[00:08:26.000 --> 00:08:29.000]  他至少已經認定神去幫助和保護他
[00:08:29.000 --> 00:08:32.000]  所以本來他為甚麼會出現在戰場呢?
[00:08:32.000 --> 00:08:37.000]  其實大衛很搞笑,他整個家裏是最小的一個
[00:08:37.000 --> 00:08:40.000]  他的哥哥全部都在軍隊裏面
[00:08:40.000 --> 00:08:42.000]  但為甚麼他今天會出現在戰場呢?
[00:08:42.000 --> 00:08:47.000]  其實是因為他要幫哥哥送飯,路過而已
[00:08:47.000 --> 00:08:53.000]  但他聽到蘇羅要去元雄找一個大能的勇士
[00:08:53.000 --> 00:08:57.000]  去向菲律賓人哥利亞爭戰的時候
[00:08:57.000 --> 00:09:04.000]  他說如果民眾有誰夠膽出來和哥利亞打贏的話
[00:09:04.000 --> 00:09:07.000]  甚麼都可以賜給他
[00:09:07.000 --> 00:09:13.000]  大衛他聽到這個元雄就出來舉手說要去推薦自己
[00:09:13.000 --> 00:09:16.000]  為甚麼大衛有這個信心呢?
[00:09:16.000 --> 00:09:21.000]  其實大衛說他家裏幫他父親放羊
[00:09:21.000 --> 00:09:24.000]  我先回到上一節
[00:09:24.000 --> 00:09:30.000]  大衛其實我們看34至36節
[00:09:30.000 --> 00:09:35.000]  大衛說他家裏幫他父親放羊
[00:09:35.000 --> 00:09:40.000]  原來他在山頭野嶺可以練到一身好武功
[00:09:40.000 --> 00:09:45.000]  為甚麼呢?原來山頭野嶺有很多兇猛的野獸
[00:09:45.000 --> 00:09:52.000]  如果一個牧羊人帶著一群肥羊去山頭野嶺
[00:09:52.000 --> 00:09:54.000]  其實他會吸引到很多野獸
[00:09:54.000 --> 00:09:58.000]  有很多獅子、紅人流口水
[00:09:58.000 --> 00:10:01.000]  他經常會遇到很多野獸
[00:10:01.000 --> 00:10:05.000]  不知道大家行山有沒有見過野豬
[00:10:05.000 --> 00:10:07.000]  大家見到野豬的時候
[00:10:07.000 --> 00:10:11.000]  有沒有想和牠們宣戰然後打死牠們呢?
[00:10:11.000 --> 00:10:12.000]  其實不會的
[00:10:12.000 --> 00:10:15.000]  我們見到野豬就希望牠們快點走或者我們走
[00:10:15.000 --> 00:10:17.000]  但大衛很不同
[00:10:17.000 --> 00:10:18.000]  大衛很能打的
[00:10:18.000 --> 00:10:23.000]  因為他見到羊羔被獅子和紅人帶走
[00:10:23.000 --> 00:10:25.000]  大衛是會去追
[00:10:25.000 --> 00:10:27.000]  然後和牠們打過,把羊搶回來
[00:10:27.000 --> 00:10:30.000]  他會打死一些獅子和紅人
[00:10:30.000 --> 00:10:36.000]  不過是不是大衛能夠打死獅子和紅人
[00:10:36.000 --> 00:10:39.000]  就代表他能夠上戰場
[00:10:39.000 --> 00:10:46.000]  是不是代表素羅能夠有信心派牠們出戰
[00:10:46.000 --> 00:10:49.000]  是不是已經代表認為大衛是一個能力
[00:10:49.000 --> 00:10:52.000]  可以代表國家來帶領軍隊
[00:10:52.000 --> 00:10:56.000]  如果是素羅你真的讓他去嗎?
[00:10:56.000 --> 00:10:58.000]  因為現在是打仗
[00:10:58.000 --> 00:11:01.000]  不像馬戲團可以馴服一些野獸
[00:11:01.000 --> 00:11:03.000]  就可以出來打仗這麼簡單
[00:11:03.000 --> 00:11:05.000]  不是要馴服獅子
[00:11:05.000 --> 00:11:06.000]  所以我們發覺
[00:11:06.000 --> 00:11:08.000]  如果我們看到36節的經文
[00:11:08.000 --> 00:11:10.000]  其實很不夠
[00:11:10.000 --> 00:11:12.000]  其實沒有人會相信它
[00:11:12.000 --> 00:11:14.000]  去到37節就不同了
[00:11:14.000 --> 00:11:21.000]  去到37節
[00:11:21.000 --> 00:11:23.000]  大衛又說
[00:11:23.000 --> 00:11:27.000]  救我脫離獅子和紅人的爪
[00:11:27.000 --> 00:11:31.000]  也必救我脫離這非利士人的手
[00:11:31.000 --> 00:11:33.000]  留意這個「又」字
[00:11:33.000 --> 00:11:34.000]  就因為大衛覺得
[00:11:34.000 --> 00:11:35.000]  就算他有能力
[00:11:35.000 --> 00:11:37.000]  這個也不算什麼
[00:11:37.000 --> 00:11:39.000]  所以他接續又要再講一些東西
[00:11:39.000 --> 00:11:40.000]  是說
[00:11:40.000 --> 00:11:43.000]  救我脫離獅子和紅人的爪
[00:11:43.000 --> 00:11:46.000]  也必救我脫離這非利士人的手
[00:11:46.000 --> 00:11:48.000]  其實這個很重要
[00:11:48.000 --> 00:11:50.000]  我們去看一看
[00:11:50.000 --> 00:11:52.000]  上兩章
[00:11:52.000 --> 00:11:56.000]  其實哥利亞對於他來說
[00:11:56.000 --> 00:12:02.000]  就算無論是身形和文明都很不同
[00:12:02.000 --> 00:12:07.000]  上一章
[00:12:07.000 --> 00:12:09.000]  因為其實哥利亞
[00:12:09.000 --> 00:12:12.000]  可能我們都未必很認識哥利亞
[00:12:12.000 --> 00:12:15.000]  但很多人都會知道
[00:12:15.000 --> 00:12:17.000]  從小到大在教會裡都知道
[00:12:17.000 --> 00:12:21.000]  其實哥利亞是一個很高大空巷的勇士
[00:12:21.000 --> 00:12:25.000]  其實他演算今天的身高是290厘米
[00:12:25.000 --> 00:12:29.000]  一般的以色列民的勇士其實只有190厘米
[00:12:29.000 --> 00:12:31.000]  其實是很大隻
[00:12:31.000 --> 00:12:32.000]  很空巷
[00:12:32.000 --> 00:12:36.000]  但大衛卻是靠著耶和華
[00:12:36.000 --> 00:12:39.000]  令到他有這份信心
[00:12:39.000 --> 00:12:41.000]  他說
[00:12:41.000 --> 00:12:44.000]  其實他這句說話很重要
[00:12:44.000 --> 00:12:47.000]  因為大衛認定他過去是有神一路的幫助
[00:12:47.000 --> 00:12:51.000]  他的確是練到一手很強的武功
[00:12:51.000 --> 00:12:52.000]  很好的身手
[00:12:52.000 --> 00:12:54.000]  但最重要的是
[00:12:54.000 --> 00:12:56.000]  在這些放羊的日子裡
[00:12:56.000 --> 00:13:00.000]  其實他練到對神的信心和倚靠
[00:13:00.000 --> 00:13:03.000]  其實可以想像到
[00:13:03.000 --> 00:13:06.000]  其實大衛第一次遇見獅子紅人的時候
[00:13:06.000 --> 00:13:08.000]  都未必有這麼大的信心
[00:13:08.000 --> 00:13:10.000]  我們可以想像到
[00:13:10.000 --> 00:13:12.000]  他可能都會很害怕
[00:13:12.000 --> 00:13:15.000]  但一路去倚靠上帝去祈禱
[00:13:15.000 --> 00:13:16.000]  他追獅子
[00:13:16.000 --> 00:13:18.000]  上帝讓他得勝的時候
[00:13:18.000 --> 00:13:21.000]  他慢慢慢慢的信心來建立
[00:13:21.000 --> 00:13:23.000]  他經歷了上帝很多
[00:13:23.000 --> 00:13:27.000]  所以其實他一路一路的信心來建立起來
[00:13:27.000 --> 00:13:29.000]  所以素羅王一聽到
[00:13:29.000 --> 00:13:34.000]  原來是耶和華讓大衛得勝的時候
[00:13:34.000 --> 00:13:36.000]  他慢慢慢慢來改變態度
[00:13:36.000 --> 00:13:38.000]  其實在33節的時候
[00:13:38.000 --> 00:13:40.000]  他原本不讓大衛出戰
[00:13:40.000 --> 00:13:42.000]  但到了38節他完全不同
[00:13:42.000 --> 00:13:46.000]  他相信大衛會派他出戰
[00:13:46.000 --> 00:13:48.000]  38節素羅對大衛說
[00:13:48.000 --> 00:13:50.000]  你可以去吧
[00:13:50.000 --> 00:13:52.000]  耶和華必與你同在
[00:13:52.000 --> 00:13:55.000]  為什麼大衛這句說話這麼厲害
[00:13:55.000 --> 00:13:58.000]  令到素羅王180度改變呢
[00:13:58.000 --> 00:14:02.000]  37節提到耶和華的拯救
[00:14:02.000 --> 00:14:07.000]  其實這句說話讓賽場所有人都醒覺起來
[00:14:07.000 --> 00:14:09.000]  其實以色列民他們知道
[00:14:09.000 --> 00:14:13.000]  其實他們一定知道耶和華是他們的拯救
[00:14:13.000 --> 00:14:15.000]  因為在出埃及的時候
[00:14:15.000 --> 00:14:17.000]  他之所以立足迦南地
[00:14:17.000 --> 00:14:20.000]  就是因為耶和華去拯救他們的祖先
[00:14:20.000 --> 00:14:23.000]  帶領他們出埃及和過紅海
[00:14:23.000 --> 00:14:26.000]  打敗了法老和一些軍隊
[00:14:26.000 --> 00:14:28.000]  但是他這一刻
[00:14:28.000 --> 00:14:30.000]  他面對菲利士人的時候
[00:14:30.000 --> 00:14:32.000]  他忘記了
[00:14:32.000 --> 00:14:33.000]  其實大家可以看到
[00:14:33.000 --> 00:14:35.000]  這場仗由17章開始
[00:14:35.000 --> 00:14:40.000]  整段對話都沒有人提過耶和華三個字
[00:14:40.000 --> 00:14:44.000]  大衛是第一個提到耶和華這三個字
[00:14:44.000 --> 00:14:47.000]  所以我們看看這麼多經文
[00:14:47.000 --> 00:14:52.000]  上一次提到耶和華的名字在哪裡呢
[00:14:52.000 --> 00:14:55.000]  其實在16章的14節
[00:14:55.000 --> 00:14:57.000]  耶和華的靈離開素羅
[00:14:57.000 --> 00:15:01.000]  有惡魔從耶和華那裡去騷擾他
[00:15:01.000 --> 00:15:05.000]  16章14節就是上一次提到耶和華的名字
[00:15:05.000 --> 00:15:09.000]  然後上一次提到耶和華的名字是何時出現呢
[00:15:09.000 --> 00:15:10.000]  其實很近
[00:15:10.000 --> 00:15:13.000]  就是對上一節
[00:15:13.000 --> 00:15:18.000]  撒姆爾用國內的油在朱興中騷擾他
[00:15:18.000 --> 00:15:20.000]  其實就是大衛
[00:15:20.000 --> 00:15:21.000]  就在這一天起
[00:15:21.000 --> 00:15:24.000]  耶和華的靈就大大感動大衛
[00:15:24.000 --> 00:15:27.000]  撒姆爾起身就回拉瑪去
[00:15:27.000 --> 00:15:29.000]  其實我們要留心
[00:15:29.000 --> 00:15:32.000]  兩節的經文連續放在一起
[00:15:32.000 --> 00:15:35.000]  其實是一個很大的對比
[00:15:35.000 --> 00:15:39.000]  耶和華的靈一方面很大大的感動大衛
[00:15:39.000 --> 00:15:42.000]  一方面他就離開了素羅
[00:15:42.000 --> 00:15:47.000]  所以難怪素羅的軍隊一直打敗仗
[00:15:47.000 --> 00:15:51.000]  原來耶和華根本就不在他中間
[00:15:51.000 --> 00:15:54.000]  而大衛他之所以這麼英勇
[00:15:54.000 --> 00:15:57.000]  就因為神的靈大大感動他
[00:15:57.000 --> 00:16:01.000]  大衛一句話是耶和華的拯救
[00:16:01.000 --> 00:16:05.000]  其實他是令到素羅和整個軍隊的醒覺
[00:16:05.000 --> 00:16:07.000]  他知道
[00:16:07.000 --> 00:16:12.000]  一瞬間他就想起其實之所以他來到迦蘭地
[00:16:12.000 --> 00:16:15.000]  來面對這些軍隊
[00:16:15.000 --> 00:16:18.000]  他這麼久以來能夠得到得勝
[00:16:18.000 --> 00:16:21.000]  其實就是因為耶和華的幫助
[00:16:21.000 --> 00:16:24.000]  所以一刻素羅他醒覺
[00:16:24.000 --> 00:16:26.000]  他就和大衛說你可以去
[00:16:26.000 --> 00:16:28.000]  耶和華必與你同在
[00:16:28.000 --> 00:16:32.000]  連素羅都提起了耶和華的名字
[00:16:32.000 --> 00:16:37.000]  原來他發覺心中有神的情況就很不同
[00:16:37.000 --> 00:16:40.000]  情況就會改變
[00:16:40.000 --> 00:16:42.000]  在這一刻
[00:16:42.000 --> 00:16:46.000]  不知道大家有沒有遇到一些很大的艱難
[00:16:46.000 --> 00:16:51.000]  其實艱難就好像在經文裏面
[00:16:51.000 --> 00:16:53.000]  以色列軍去面對哥利亞
[00:16:53.000 --> 00:16:55.000]  面對菲利士人一樣
[00:16:55.000 --> 00:16:58.000]  好像超越不了
[00:16:58.000 --> 00:16:59.000]  好像很困難
[00:16:59.000 --> 00:17:02.000]  好像難以去增勝
[00:17:02.000 --> 00:17:04.000]  我們有沒有一些很大的困難
[00:17:04.000 --> 00:17:07.000]  在我們生命裏面還沒解決呢
[00:17:07.000 --> 00:17:10.000]  我們這一刻面對困難的時間
[00:17:10.000 --> 00:17:12.000]  其實我們有沒有想起神
[00:17:12.000 --> 00:17:15.000]  真的去求神的幫助
[00:17:15.000 --> 00:17:17.000]  神在我們的生命裏面
[00:17:17.000 --> 00:17:19.000]  面對困難之中
[00:17:19.000 --> 00:17:21.000]  是佔多大的部份呢
[00:17:21.000 --> 00:17:25.000]  大家覺得神的幫助是一個很小的幫助
[00:17:25.000 --> 00:17:28.000]  還是最大的幫助呢
[00:17:28.000 --> 00:17:31.000]  我們都相信神是有很大的能力
[00:17:31.000 --> 00:17:33.000]  很願意幫助我們
[00:17:33.000 --> 00:17:37.000]  就好像以色列人知道神是他們的幫助一樣
[00:17:37.000 --> 00:17:40.000]  但我們是不是很容易忘記
[00:17:40.000 --> 00:17:44.000]  甚至輕看了上帝的幫助
[00:17:44.000 --> 00:17:49.000]  而去忽略我們真正去倚靠上帝
[00:17:49.000 --> 00:17:51.000]  到了問題真的解決不了
[00:17:51.000 --> 00:17:53.000]  真的完完全全沒有方法
[00:17:53.000 --> 00:17:56.000]  我們完全找不到自己的方法去解決的時候
[00:17:56.000 --> 00:17:59.000]  問題越發越大的時候
[00:17:59.000 --> 00:18:02.000]  我們才去找神的幫助
[00:18:02.000 --> 00:18:05.000]  求神來解決
[00:18:05.000 --> 00:18:10.000]  我媽媽下個月就要去旅行
[00:18:10.000 --> 00:18:17.000]  旅行之前她就慢慢去處理她的證件
[00:18:17.000 --> 00:18:20.000]  然後去申請機票
[00:18:20.000 --> 00:18:24.000]  有一天媽媽突然打給我
[00:18:24.000 --> 00:18:30.000]  其實她很少在我正在回教會的時候打給我
[00:18:30.000 --> 00:18:33.000]  她一打來就很激動
[00:18:33.000 --> 00:18:37.000]  慘了 我不見了身份證
[00:18:37.000 --> 00:18:40.000]  在旅行之前不見了身份證
[00:18:40.000 --> 00:18:42.000]  很害怕 很激動
[00:18:42.000 --> 00:18:46.000]  激動到幾乎要哭
[00:18:46.000 --> 00:18:47.000]  慘了 怎麼辦
[00:18:47.000 --> 00:18:49.000]  因為錢都交了 東西都安排好了
[00:18:49.000 --> 00:18:51.000]  她期待了很久很久的旅程
[00:18:51.000 --> 00:18:53.000]  很害怕 很害怕
[00:18:53.000 --> 00:18:56.000]  然後我就問她不要太激動
[00:18:56.000 --> 00:18:59.000]  你嘗試安靜下來 去祈禱
[00:18:59.000 --> 00:19:01.000]  我問她有沒有祈禱
[00:19:01.000 --> 00:19:02.000]  她說沒有
[00:19:02.000 --> 00:19:04.000]  我想你現在安靜下來祈禱
[00:19:04.000 --> 00:19:05.000]  因為你現在這麼激動
[00:19:05.000 --> 00:19:08.000]  就算要去做很多事情
[00:19:08.000 --> 00:19:10.000]  要去想怎麼做
[00:19:10.000 --> 00:19:12.000]  你都沒有辦法想到
[00:19:12.000 --> 00:19:14.000]  你靜下來祈禱
[00:19:14.000 --> 00:19:15.000]  她說好 靜下來祈禱
[00:19:15.000 --> 00:19:17.000]  你祈禱完 慢慢靜下來
[00:19:17.000 --> 00:19:21.000]  你慢慢去想究竟身份證去了哪裡
[00:19:21.000 --> 00:19:23.000]  慢慢安靜下來
[00:19:23.000 --> 00:19:26.000]  過了兩三個小時
[00:19:26.000 --> 00:19:27.000]  她打電話給我
[00:19:27.000 --> 00:19:29.000]  很開心 轉換了心情
[00:19:29.000 --> 00:19:31.000]  她找到了 為什麼
[00:19:31.000 --> 00:19:34.000]  原來她之前記得
[00:19:34.000 --> 00:19:37.000]  身份證原來家裡有一個
[00:19:37.000 --> 00:19:41.000]  三合一多功能的打印機
[00:19:41.000 --> 00:19:43.000]  連同掃描器
[00:19:43.000 --> 00:19:44.000]  大家知道
[00:19:44.000 --> 00:19:46.000]  把身份證放在掃描器
[00:19:46.000 --> 00:19:48.000]  掃完之後就走了
[00:19:48.000 --> 00:19:49.000]  沒有拿回來
[00:19:49.000 --> 00:19:51.000]  就夾在掃描器裡
[00:19:51.000 --> 00:19:53.000]  她說當她一祈禱
[00:19:53.000 --> 00:19:55.000]  安靜下來神
[00:19:55.000 --> 00:19:58.000]  讓她的心情平復下來的時候
[00:19:58.000 --> 00:20:00.000]  慢慢想起來
[00:20:00.000 --> 00:20:03.000]  原來來龍去脈是什麼
[00:20:03.000 --> 00:20:05.000]  她就跟蹤來龍去脈
[00:20:05.000 --> 00:20:07.000]  來到打印機前揭起
[00:20:07.000 --> 00:20:09.000]  就看到身份證
[00:20:09.000 --> 00:20:11.000]  她就很開心
[00:20:11.000 --> 00:20:13.000]  她說很感恩
[00:20:13.000 --> 00:20:15.000]  神安撫了她的心情
[00:20:15.000 --> 00:20:18.000]  讓她知道一切的生活次序
[00:20:18.000 --> 00:20:20.000]  很感恩
[00:20:20.000 --> 00:20:22.000]  其實我媽媽在旅行前
[00:20:22.000 --> 00:20:23.000]  不見證件
[00:20:23.000 --> 00:20:24.000]  或者證件有問題
[00:20:24.000 --> 00:20:25.000]  不是第一次
[00:20:25.000 --> 00:20:26.000]  其實上一年
[00:20:26.000 --> 00:20:28.000]  我原本有跟她去旅行
[00:20:28.000 --> 00:20:30.000]  但出發前兩天
[00:20:30.000 --> 00:20:32.000]  她才發現
[00:20:32.000 --> 00:20:36.000]  她的特區護照過期
[00:20:36.000 --> 00:20:38.000]  於是整個旅程告吹
[00:20:38.000 --> 00:20:41.000]  我沒理由自己不帶她去
[00:20:41.000 --> 00:20:43.000]  那時她很傷心
[00:20:43.000 --> 00:20:45.000]  很傷心了一段時間
[00:20:45.000 --> 00:20:48.000]  她很自責自己
