
[00:00:00.000 --> 00:00:03.300]  各位聽衆姐妹,我想問問大家一個問題
[00:02:11.000 --> 00:02:13.000]  誰知道麻煩的是
[00:02:13.000 --> 00:02:17.000]  那次雖然我一個打兩個,我竟然打贏了他們
[00:02:19.000 --> 00:02:22.000]  麻煩就是因爲打完那次之後
[00:02:22.000 --> 00:02:26.000]  其中一個被我打得很厲害的人
[00:02:26.000 --> 00:02:29.000]  帶着父母去我家投訴
[00:02:29.000 --> 00:02:32.000]  他的兒子被我打
[00:02:32.000 --> 00:02:34.000]  結果是怎樣呢?
[00:02:34.000 --> 00:02:36.000]  當着那麼多人的面前
[00:02:36.000 --> 00:02:39.000]  我爸爸兩巴掌打了我
[00:02:39.000 --> 00:02:42.000]  我當時很生氣
[00:02:42.000 --> 00:02:45.000]  到底這個老爸是我的老爸呢?
[00:02:45.000 --> 00:02:47.000]  還是他的老爸呢?
[00:02:47.000 --> 00:02:49.000]  我很生氣
[00:02:49.000 --> 00:02:52.000]  但那次的生氣都比不上另一次
[00:02:52.000 --> 00:02:56.000]  這個人就約了一羣人來捕捉我
[00:02:56.000 --> 00:02:58.000]  那次的捕捉
[00:02:58.000 --> 00:03:01.000]  就是當我有一次放學
[00:03:01.000 --> 00:03:03.000]  回家途中
[00:03:03.000 --> 00:03:05.000]  就被他們一羣人衝上來
[00:03:05.000 --> 00:03:07.000]  有一個是用石頭來扔我
[00:03:07.000 --> 00:03:11.000]  扔到我這裏流血,瘀了
[00:03:11.000 --> 00:03:13.000]  到現在還有一個疤痕
[00:03:13.000 --> 00:03:15.000]  我給大家知道
[00:03:15.000 --> 00:03:17.000]  哇,我當時
[00:03:17.000 --> 00:03:21.000]  掩着那個傷痕回家
[00:03:21.000 --> 00:03:23.000]  回家的時候
[00:03:23.000 --> 00:03:25.000]  爸爸看到我這裏有個傷痕
[00:03:25.000 --> 00:03:27.000]  只問了一句
[00:03:27.000 --> 00:03:29.000]  "做什麼呀?又打架呀?"
[00:03:29.000 --> 00:03:32.000]  一巴掌打過來,另外一邊
[00:03:32.000 --> 00:03:35.000]  哇,我當時的感受呢
[00:03:35.000 --> 00:03:37.000]  就很強烈
[00:03:37.000 --> 00:03:40.000]  這個強烈是什麼呢?
[00:03:40.000 --> 00:03:44.000]  就是我發覺這個老爸真的不是我的老爸
[00:03:44.000 --> 00:03:46.000]  我就以爲回到家的時候
[00:03:46.000 --> 00:03:48.000]  他知道我被打
[00:03:48.000 --> 00:03:50.000]  就帶着我回到那個人家裏
[00:03:50.000 --> 00:03:53.000]  然後說"你的兒子打成這樣"
[00:03:53.000 --> 00:03:56.000]  我覺得這件事很正常
[00:03:56.000 --> 00:03:58.000]  但是誰知道他說了一句話
[00:03:58.000 --> 00:04:03.000]  "我打你不是因爲你打贏或者打輸"
[00:04:03.000 --> 00:04:06.000]  "我打你是因爲你打架"
[00:04:06.000 --> 00:04:12.000]  這句話在我的心目中
[00:04:12.000 --> 00:04:15.000]  四十幾年
[00:04:15.000 --> 00:04:18.000]  五十幾年
[00:04:18.000 --> 00:04:20.000]  仍然留在腦子裏
[00:04:20.000 --> 00:04:25.000]  五十幾年的時間仍然留在腦子裏
[00:04:25.000 --> 00:04:27.000]  但是這句話
[00:04:27.000 --> 00:04:31.000]  以前我不懂得欣賞
[00:04:31.000 --> 00:04:33.000]  到我慢慢長大
[00:04:33.000 --> 00:04:36.000]  我開始懂得欣賞
[00:04:36.000 --> 00:04:38.000]  那這個欣賞是什麼呢?
[00:04:38.000 --> 00:04:40.000]  這個欣賞
[00:04:40.000 --> 00:04:42.000]  是讓我很清楚的知道
[00:04:42.000 --> 00:04:45.000]  不可以打架
[00:04:45.000 --> 00:04:47.000]  無論什麼都好
[00:04:47.000 --> 00:04:49.000]  不要用暴力
[00:04:49.000 --> 00:04:51.000]  最近在美國
[00:04:51.000 --> 00:04:53.000]  因爲一個十二歲的小朋友
[00:04:53.000 --> 00:04:57.000]  用一支水槍指着那些人
[00:04:57.000 --> 00:04:58.000]  後來警察來的時候
[00:04:58.000 --> 00:05:00.000]  他指着警察
[00:05:00.000 --> 00:05:02.000]  警察叫他放下武器
[00:05:02.000 --> 00:05:03.000]  沒有聽
[00:05:03.000 --> 00:05:04.000]  仍然指着
[00:05:04.000 --> 00:05:08.000]  結果一個很慘的悲劇
[00:05:08.000 --> 00:05:09.000]  發生了
[00:05:09.000 --> 00:05:11.000]  十二歲
[00:05:11.000 --> 00:05:13.000]  黑人的小朋友
[00:05:13.000 --> 00:05:17.000]  被警察兩槍打死了
[00:05:17.000 --> 00:05:20.000]  這件事讓我回憶
[00:05:20.000 --> 00:05:22.000]  我在美國德州的時候
[00:05:22.000 --> 00:05:26.000]  另外一個小朋友
[00:05:26.000 --> 00:05:30.000]  是同樣的事發生
[00:05:30.000 --> 00:05:32.000]  在一個超級市場
[00:05:32.000 --> 00:05:35.000]  拿着一支水槍
[00:05:35.000 --> 00:05:38.000]  十三歲
[00:05:38.000 --> 00:05:40.000]  他打算玩
[00:05:40.000 --> 00:05:42.000]  但是
[00:05:42.000 --> 00:05:43.000]  警察來的時候
[00:05:43.000 --> 00:05:44.000]  叫他放下
[00:05:44.000 --> 00:05:45.000]  因爲那些人害怕
[00:05:45.000 --> 00:05:47.000]  很多人一起走
[00:05:47.000 --> 00:05:48.000]  警察來的時候
[00:05:48.000 --> 00:05:49.000]  叫他放下
[00:05:49.000 --> 00:05:50.000]  沒有放下
[00:05:50.000 --> 00:05:51.000]  在那裏拿着
[00:05:51.000 --> 00:05:54.000]  結果又是被警察開槍
[00:05:54.000 --> 00:05:56.000]  打死了
[00:05:56.000 --> 00:05:59.000]  令到我最難過的
[00:05:59.000 --> 00:06:01.000]  原來
[00:06:01.000 --> 00:06:02.000]  兩個小朋友
[00:06:02.000 --> 00:06:04.000]  這次是十二歲
[00:06:04.000 --> 00:06:06.000]  以前我見到那個
[00:06:06.000 --> 00:06:10.000]  報紙上的那個是十三歲
[00:06:10.000 --> 00:06:13.000]  都是父母離婚
[00:06:13.000 --> 00:06:16.000]  第二樣我最難過的
[00:06:16.000 --> 00:06:18.000]  兩個都是一樣
[00:06:18.000 --> 00:06:22.000]  不可以被人欺負
[00:06:22.000 --> 00:06:23.000]  家裏的教育
[00:06:23.000 --> 00:06:26.000]  不可以被人欺負
[00:06:26.000 --> 00:06:27.000]  第三
[00:06:27.000 --> 00:06:29.000]  德州的時候
[00:06:29.000 --> 00:06:30.000]  那個小朋友
[00:06:30.000 --> 00:06:33.000]  甚至媽媽告訴他
[00:06:33.000 --> 00:06:35.000]  兒子
[00:06:35.000 --> 00:06:37.000]  家裏有戰場
[00:06:37.000 --> 00:06:40.000]  你媽媽被你爸爸打了那麼多
[00:06:40.000 --> 00:06:42.000]  如果下次你見到他來
[00:06:42.000 --> 00:06:45.000]  是這樣的時候
[00:06:45.000 --> 00:06:48.000]  你要保護媽媽
[00:06:48.000 --> 00:06:52.000]  家裏放了戰場在那裏
[00:06:52.000 --> 00:06:56.000]  自小來教育
[00:06:56.000 --> 00:06:58.000]  另一次的事件
[00:06:58.000 --> 00:06:59.000]  就是一個小朋友
[00:06:59.000 --> 00:07:01.000]  十二歲在學校開槍
[00:07:01.000 --> 00:07:04.000]  打死了兩個同學
[00:07:04.000 --> 00:07:06.000]  後來被告上法庭的時候
[00:07:06.000 --> 00:07:09.000]  法庭是要告他的父母
[00:07:09.000 --> 00:07:12.000]  媽媽擔心的人
[00:07:12.000 --> 00:07:15.000]  在法庭的上面
[00:07:15.000 --> 00:07:17.000]  他辯護
[00:07:17.000 --> 00:07:19.000]  法官
[00:07:19.000 --> 00:07:22.000]  如果你是要告我的時候
[00:07:22.000 --> 00:07:24.000]  我想告訴你
[00:07:24.000 --> 00:07:27.000]  我從頭到尾從來沒有
[00:07:27.000 --> 00:07:29.000]  告訴我的兒子
[00:07:29.000 --> 00:07:31.000]  當他遇到人欺負的時候
[00:07:31.000 --> 00:07:34.000]  要拿槍來打人
[00:07:34.000 --> 00:07:36.000]  這是第三個例子
[00:07:36.000 --> 00:07:39.000]  但是每天的新聞
[00:07:39.000 --> 00:07:41.000]  每天的電視
[00:07:41.000 --> 00:07:45.000]  每天你看到的戲院的戲
[00:07:45.000 --> 00:07:47.000]  我們整個美國的社會
[00:07:47.000 --> 00:07:49.000]  都是在教導他
[00:07:49.000 --> 00:07:51.000]  要用槍
[00:07:51.000 --> 00:07:52.000]  以牙還牙
[00:07:52.000 --> 00:07:55.000]  以眼還眼
[00:07:55.000 --> 00:07:56.000]  所以
[00:07:56.000 --> 00:07:57.000]  這個媽媽
[00:07:57.000 --> 00:07:59.000]  她對着法官說
[00:07:59.000 --> 00:08:01.000]  如果要告的時候
[00:08:01.000 --> 00:08:03.000]  麻煩你
[00:08:03.000 --> 00:08:05.000]  去列那些製片商
[00:08:05.000 --> 00:08:07.000]  是被告的
[00:08:07.000 --> 00:08:09.000]  他們訓練我的兒子
[00:08:09.000 --> 00:08:11.000]  去用槍
[00:08:11.000 --> 00:08:14.000]  我沒有訓練過他
[00:08:14.000 --> 00:08:16.000]  我希望你將電視臺
[00:08:16.000 --> 00:08:18.000]  看成是被告
[00:08:18.000 --> 00:08:21.000]  因爲每天的新聞就是這樣
[00:08:21.000 --> 00:08:22.000]  我的兒子
[00:08:22.000 --> 00:08:23.000]  以魚目掩
[00:08:23.000 --> 00:08:26.000]  接觸的就是這些東西
[00:08:26.000 --> 00:08:29.000]  帶來的結果就是這個悲劇
[00:08:29.000 --> 00:08:32.000]  她跟我說
[00:08:32.000 --> 00:08:34.000]  她是不主張
[00:08:34.000 --> 00:08:36.000]  她的兒子用暴力
[00:08:36.000 --> 00:08:37.000]  但是兒子
[00:08:37.000 --> 00:08:39.000]  沒有聽
[00:08:39.000 --> 00:08:41.000]  各位親愛的弟兄姊妹
[00:08:41.000 --> 00:08:42.000]  大家都知道
[00:08:42.000 --> 00:08:44.000]  在一個自由澎湃的時代
[00:08:44.000 --> 00:08:48.000]  管教已經成爲一個絕唱
[00:08:48.000 --> 00:08:49.000]  今天
[00:08:49.000 --> 00:08:51.000]  讓我們一起來看聖經
[00:08:51.000 --> 00:08:53.000]  來看一看
[00:08:53.000 --> 00:08:57.000]  到底管教在神的心目中
[00:08:57.000 --> 00:09:00.000]  是否仍然需要存在
[00:09:00.000 --> 00:09:01.000]  第二件事
[00:09:01.000 --> 00:09:02.000]  讓我們來看一看
[00:09:02.000 --> 00:09:04.000]  到底管教和懲罰
[00:09:04.000 --> 00:09:06.000]  有什麼特別的不同呢
[00:09:06.000 --> 00:09:08.000]  我們一起去希伯來書十二章
[00:09:08.000 --> 00:09:12.000]  第四到十三節
[00:09:12.000 --> 00:09:13.000]  看看經文
[00:09:13.000 --> 00:09:16.000]  它所說的是什麼
[00:09:16.000 --> 00:09:18.000]  大家找到的時候
[00:09:18.000 --> 00:09:20.000]  我想請弟兄讀一次
[00:09:20.000 --> 00:09:21.000]  姐妹讀一次
[00:09:21.000 --> 00:09:24.000]  我們一起讀完這一段聖經
[00:09:24.000 --> 00:09:25.000]  雙數節
[00:09:25.000 --> 00:09:27.000]  弟兄請我們一起讀
[00:09:27.000 --> 00:09:29.000]  單數就姐妹讀
[00:09:29.000 --> 00:09:30.000]  一起來
[00:09:30.000 --> 00:09:32.000]  你們與罪惡相爭
[00:09:32.000 --> 00:09:35.000]  還沒有抵擋到流血的地步
[00:09:35.000 --> 00:09:38.000]  你們又忘了哪圈你們
[00:09:38.000 --> 00:09:40.000]  如同圈兒子的話說
[00:09:40.000 --> 00:09:43.000]  所以你不可輕看主的管教
[00:09:43.000 --> 00:09:45.000]  被他責備的時候
[00:09:45.000 --> 00:09:47.000]  也不可悔心
[00:09:47.000 --> 00:09:49.000]  因爲主所愛的
[00:09:49.000 --> 00:09:50.000]  他必管教
[00:09:50.000 --> 00:09:52.000]  由鞭打煩羞
[00:09:52.000 --> 00:09:54.000]  立的如此
[00:09:54.000 --> 00:10:09.000]  你們若不受管教
[00:10:09.000 --> 00:10:10.000]  就是失職
[00:10:10.000 --> 00:10:12.000]  不是如此了
[00:10:12.000 --> 00:10:20.000]  何況萬靈的父
[00:10:20.000 --> 00:10:22.000]  我們豈不更當信服
[00:10:22.000 --> 00:10:24.000]  他得勝嗎
[00:10:24.000 --> 00:10:25.000]  生身的父
[00:10:25.000 --> 00:10:28.000]  都是暫隨己意管教我們
[00:10:28.000 --> 00:10:31.000]  唯有萬靈的父管教我們
[00:10:31.000 --> 00:10:33.000]  是要我們得益處
[00:10:33.000 --> 00:10:36.000]  使我們在他的聖潔上有份
[00:10:36.000 --> 00:10:38.000]  犯管教的士
[00:10:38.000 --> 00:10:40.000]  當時不覺得快樂
[00:10:40.000 --> 00:10:42.000]  反覺得受苦
[00:10:42.000 --> 00:10:44.000]  後來卻爲那經練過的人
[00:10:44.000 --> 00:10:47.000]  結出平穩的果子
[00:10:47.000 --> 00:10:48.000]  就是義
[00:10:48.000 --> 00:10:49.000]  我們一起讀
[00:10:49.000 --> 00:10:51.000]  所以你們要把下垂的手
[00:10:51.000 --> 00:10:53.000]  發酸的腿挺起來
[00:10:53.000 --> 00:10:55.000]  也要爲自己的腳
[00:10:55.000 --> 00:10:57.000]  把道路修直了
[00:10:57.000 --> 00:10:59.000]  使瘸子不至歪腳
[00:10:59.000 --> 00:11:01.000]  反得全越
[00:11:01.000 --> 00:11:04.000]  這一段聖經
[00:11:04.000 --> 00:11:09.000]  絕對是與管教有關
[00:11:09.000 --> 00:11:12.000]  從第五節一直到十一節
[00:11:12.000 --> 00:11:14.000]  這麼短的經文裏
[00:11:14.000 --> 00:11:16.000]  一共出現了十次
[00:11:16.000 --> 00:11:18.000]  管教 管教 管教
[00:11:18.000 --> 00:11:20.000]  這個字
[00:11:20.000 --> 00:11:21.000]  第五節一次
[00:11:21.000 --> 00:11:22.000]  第六節一次
[00:11:22.000 --> 00:11:24.000]  第七節兩次出現
[00:11:24.000 --> 00:11:26.000]  第八節兩次出現
[00:11:26.000 --> 00:11:28.000]  第九節出現一次
[00:11:28.000 --> 00:11:30.000]  第十節兩次出現
[00:11:30.000 --> 00:11:33.000]  和十一節
[00:11:33.000 --> 00:11:35.000]  聖經是用了十次
[00:11:35.000 --> 00:11:37.000]  管教這兩個字
[00:11:37.000 --> 00:11:39.000]  換句話說
[00:11:39.000 --> 00:11:41.000]  這一段經文的重點
[00:11:41.000 --> 00:11:43.000]  就是在說
[00:11:43.000 --> 00:11:47.000]  神如何看管教
[00:11:47.000 --> 00:11:49.000]  爲什麼神會在這一段聖經裏
[00:11:49.000 --> 00:11:51.000]  講到管教呢
[00:11:51.000 --> 00:11:52.000]  原因就是說
[00:11:52.000 --> 00:11:54.000]  整個希伯來書裏
[00:11:54.000 --> 00:11:57.000]  其中包括到其中一件事
[00:11:57.000 --> 00:12:00.000]  就是究竟救恩會不會失落呢
[00:12:00.000 --> 00:12:02.000]  我們連續第二章
[00:12:02.000 --> 00:12:03.000]  三四章
[00:12:03.000 --> 00:12:04.000]  第六章
[00:12:04.000 --> 00:12:05.000]  第十章
[00:12:05.000 --> 00:12:06.000]  十二章
[00:12:06.000 --> 00:12:08.000]  這麼多章的聖經當中
[00:12:08.000 --> 00:12:11.000]  都是和這個主題有關
[00:12:11.000 --> 00:12:12.000]  而這個主題
[00:12:12.000 --> 00:12:13.000]  讓我們看見
[00:12:13.000 --> 00:12:14.000]  信一主的人
[00:12:14.000 --> 00:12:15.000]  我們都發覺到
[00:12:15.000 --> 00:12:18.000]  有很多不同的警告
[00:12:18.000 --> 00:12:19.000]  懲罰
[00:12:19.000 --> 00:12:21.000]  甚至以色列人都是一樣
[00:12:21.000 --> 00:12:23.000]  有很多人就問一個問題
[00:12:23.000 --> 00:12:24.000]  到底這個管教
[00:12:24.000 --> 00:12:25.000]  這個懲罰
[00:12:25.000 --> 00:12:28.000]  是不是等於他們的救恩會失落呢
[00:12:28.000 --> 00:12:31.000]  而作者爲了清清楚楚
[00:12:31.000 --> 00:12:33.000]  告訴我們
[00:12:33.000 --> 00:12:35.000]  真正得救的人
[00:12:35.000 --> 00:12:38.000]  救恩是永遠不會失落的
[00:12:38.000 --> 00:12:40.000]  那爲什麼在我們的身上
[00:12:40.000 --> 00:12:43.000]  我們經歷到神好像不理我們
[00:12:43.000 --> 00:12:45.000]  神好像撇棄我們
[00:12:45.000 --> 00:12:46.000]  叫我們受苦呢
[00:12:46.000 --> 00:12:50.000]  第六章就告訴我們
[00:12:50.000 --> 00:12:53.000]  就是因爲經過這個管教
[00:12:53.000 --> 00:12:56.000]  經過這個神的修理
[00:12:56.000 --> 00:12:59.000]  我們就可以改善到我們自己
[00:12:59.000 --> 00:13:00.000]  就好像一塊田
[00:13:00.000 --> 00:13:02.000]  長滿荊棘質泥
[00:13:02.000 --> 00:13:05.000]  但是如果被火燒了之後
[00:13:05.000 --> 00:13:07.000]  他就會變得更加肥肉
[00:13:07.000 --> 00:13:10.000]  更加合乎主來用
[00:13:10.000 --> 00:13:12.000]  合乎耕種的人用
[00:13:12.000 --> 00:13:13.000]  另一方面
[00:13:13.000 --> 00:13:15.000]  第三第四章
[00:13:15.000 --> 00:13:16.000]  也都告訴我們
[00:13:16.000 --> 00:13:20.000]  以色列人失去能夠進入到安息之地
[00:13:20.000 --> 00:13:21.000]  就是加南美地
[00:13:21.000 --> 00:13:22.000]  神應許之地
[00:13:22.000 --> 00:13:24.000]  就是因爲他們的不順從
[00:13:24.000 --> 00:13:26.000]  是因爲他們的不順服
[00:13:26.000 --> 00:13:28.000]  但是這一幫人當中
[00:13:28.000 --> 00:13:33.000]  是包括到摩西阿倫米利安
[00:13:33.000 --> 00:13:35.000]  和你可以說
[00:13:35.000 --> 00:13:38.000]  百分之九十九點九的以色列人
[00:13:38.000 --> 00:13:39.000]  爲什麼我這麼說呢
[00:13:39.000 --> 00:13:41.000]  因爲能夠進入到加南美地
[00:13:41.000 --> 00:13:43.000]  只有兩個人
[00:13:43.000 --> 00:13:44.000]  一個就是約斯亞
[00:13:44.000 --> 00:13:46.000]  另一個就是加拿大
[00:13:46.000 --> 00:13:48.000]  那我們沒理由說
[00:13:48.000 --> 00:13:50.000]  不能夠進入安息
[00:13:50.000 --> 00:13:52.000]  就是等於沒有了救恩
[00:13:52.000 --> 00:13:53.000]  因爲摩西
[00:13:53.000 --> 00:13:55.000]  你不能夠說他沒有了救恩
[00:13:55.000 --> 00:13:57.000]  所以因爲這樣
[00:13:57.000 --> 00:14:00.000]  我們很清楚看到希伯來書的作者
[00:14:00.000 --> 00:14:02.000]  告訴我們
[00:14:02.000 --> 00:14:03.000]  信得主的人
[00:14:03.000 --> 00:14:05.000]  當我們離棄這個真道
[00:14:05.000 --> 00:14:08.000]  當我們不聽神的話
[00:14:08.000 --> 00:14:10.000]  神都會管教
[00:14:10.000 --> 00:14:12.000]  然後來到十二章
[00:14:12.000 --> 00:14:14.000]  他就更加清楚
[00:14:14.000 --> 00:14:16.000]  將這個信息告訴我們
[00:14:16.000 --> 00:14:18.000]  原來當我們信得主的時候
[00:14:18.000 --> 00:14:19.000]  有時候會受苦
[00:14:19.000 --> 00:14:21.000]  有時候神好像不理我們一樣
[00:14:21.000 --> 00:14:23.000]  這些不是佛
[00:14:23.000 --> 00:14:25.000]  這些是管教
[00:14:25.000 --> 00:14:28.000]  管教的目的是讓我們可以迴轉
[00:14:28.000 --> 00:14:31.000]  成爲一個更合神心意的人
[00:14:31.000 --> 00:14:33.000]  首先我們看一看
[00:14:33.000 --> 00:14:36.000]  有一些很重要的東西
[00:14:36.000 --> 00:14:38.000]  你們與罪惡相爭
[00:14:38.000 --> 00:14:42.000]  還沒有抵擋到流血的地步
[00:14:42.000 --> 00:14:46.000]  就是說我們今天
[00:14:46.000 --> 00:14:48.000]  不要以爲信得主之後
[00:14:48.000 --> 00:14:51.000]  我們就可以讓罪惡得勝
[00:14:51.000 --> 00:14:52.000]  就是算了
[00:14:52.000 --> 00:14:54.000]  不要那麼辛苦了
[00:14:54.000 --> 00:14:56.000]  過一個自由的生活
[00:14:56.000 --> 00:14:58.000]  總之別人做什麼
[00:14:58.000 --> 00:14:59.000]  我們就做什麼
[00:14:59.000 --> 00:15:00.000]  你就好過了
[00:15:00.000 --> 00:15:01.000]  但實際上
[00:15:01.000 --> 00:15:03.000]  如果我們對着一些罪
[00:15:03.000 --> 00:15:05.000]  不say no
[00:15:05.000 --> 00:15:06.000]  帶來的結果
[00:15:06.000 --> 00:15:08.000]  就是神的管教
[00:15:08.000 --> 00:15:10.000]  但如果我們say no的時候
[00:15:10.000 --> 00:15:12.000]  我們可能會遇到一些逼迫
[00:15:12.000 --> 00:15:14.000]  我們可能會遇到一些人
[00:15:14.000 --> 00:15:16.000]  對我們的閒言閒語
[00:15:16.000 --> 00:15:17.000]  各種不同的東西
[00:15:17.000 --> 00:15:19.000]  但聖經就告訴我們
[00:15:19.000 --> 00:15:21.000]  我們與罪惡相爭
[00:15:21.000 --> 00:15:24.000]  是遠遠比不上一個
[00:15:24.000 --> 00:15:25.000]  這個是誰呢
[00:15:25.000 --> 00:15:26.000]  就是耶穌基督
[00:15:26.000 --> 00:15:30.000]  所以希伯來書第十二章第三次
[00:15:30.000 --> 00:15:33.000]  忍受罪人頂撞的
[00:15:33.000 --> 00:15:34.000]  你要注目
[00:15:34.000 --> 00:15:39.000]  免得你疲倦灰心
[00:15:39.000 --> 00:15:43.000]  忍受敵人頂撞的
[00:15:43.000 --> 00:15:46.000]  這個人是誰呢
[00:15:46.000 --> 00:15:50.000]  特別是針對一個人來說
[00:15:50.000 --> 00:15:52.000]  頂撞這個詞
[00:15:52.000 --> 00:15:54.000]  就是憎恨
[00:15:54.000 --> 00:15:55.000]  hostility
[00:15:55.000 --> 00:15:57.000]  或者鄙視
[00:15:57.000 --> 00:15:58.000]  或者厭惡
[00:15:58.000 --> 00:16:00.000]  或者看不起
[00:16:00.000 --> 00:16:02.000]  或者討厭等等
[00:16:02.000 --> 00:16:04.000]  是與這個詞有關
[00:16:04.000 --> 00:16:08.000]  聖經是用了耶穌基督來做一個版
[00:16:08.000 --> 00:16:09.000]  他告訴我們
[00:16:09.000 --> 00:16:13.000]  如果我們今天是因爲一般人做的事
[00:16:13.000 --> 00:16:14.000]  我們不同的認同
[00:16:14.000 --> 00:16:16.000]  以致被排斥的時候
[00:16:16.000 --> 00:16:17.000]  你要記得一個
[00:16:17.000 --> 00:16:18.000]  這個是誰呢
[00:16:18.000 --> 00:16:19.000]  就是主耶穌
[00:16:19.000 --> 00:16:23.000]  主耶穌因爲不同人同流合污
[00:16:23.000 --> 00:16:25.000]  而帶來的結果
[00:16:25.000 --> 00:16:27.000]  他是上十字架
[00:16:27.000 --> 00:16:28.000]  但是我們今天
[00:16:28.000 --> 00:16:31.000]  很長時間都沒有去到上十字架的地步
[00:16:31.000 --> 00:16:34.000]  所以他就叫我們用耶穌基督
[00:16:34.000 --> 00:16:36.000]  作爲我們的版
[00:16:36.000 --> 00:16:37.000]  然後去到第四節
[00:16:37.000 --> 00:16:39.000]  他又告訴我們
[00:16:39.000 --> 00:16:42.000]  我們很長時間都沒有去到流血的地步
[00:16:42.000 --> 00:16:46.000]  你最多被人不理你
[00:16:46.000 --> 00:16:49.000]  人家約你一起出街不約你
[00:16:49.000 --> 00:16:50.000]  因爲馬侄又不打
[00:16:50.000 --> 00:16:51.000]  馬仔又不倒
[00:16:51.000 --> 00:16:54.000]  波瀾又不去
[00:16:54.000 --> 00:16:55.000]  算了
[00:16:55.000 --> 00:16:57.000]  我們去找女人他又不去
[00:16:57.000 --> 00:16:59.000]  喝花酒他不喝
[00:16:59.000 --> 00:17:00.000]  不要親他了
[00:17:00.000 --> 00:17:02.000]  我們一幫人去
[00:17:02.000 --> 00:17:03.000]  不要理他了
[00:17:03.000 --> 00:17:04.000]  你被人排斥
[00:17:04.000 --> 00:17:06.000]  不要緊
[00:17:06.000 --> 00:17:08.000]  其實這個是保護
[00:17:08.000 --> 00:17:10.000]  你看這個是保護就好了
[00:17:10.000 --> 00:17:11.000]  但如果你看這個
[00:17:11.000 --> 00:17:12.000]  是很無人
[00:17:12.000 --> 00:17:14.000]  做基督徒真的很孤單
[00:17:14.000 --> 00:17:16.000]  一個一個同事出去
[00:17:16.000 --> 00:17:17.000]  就自己去了
[00:17:17.000 --> 00:17:19.000]  永遠都不理你
[00:17:19.000 --> 00:17:20.000]  告訴大家
[00:17:20.000 --> 00:17:25.000]  其實這個是恩典
[00:17:25.000 --> 00:17:26.000]  我記得
[00:17:26.000 --> 00:17:27.000]  以前教書的時候
[00:17:27.000 --> 00:17:29.000]  我都很想和大家說
[00:17:29.000 --> 00:17:31.000]  因爲經過幾次
[00:17:31.000 --> 00:17:32.000]  這些先生走在一起的時候
[00:17:32.000 --> 00:17:36.000]  很喜歡說學生
[00:17:36.000 --> 00:17:39.000]  其中有兩三個
[00:17:39.000 --> 00:17:43.000]  就很喜歡說女學生
[00:17:43.000 --> 00:17:45.000]  所以有時候
[00:17:45.000 --> 00:17:46.000]  我去過他們當中
[00:17:46.000 --> 00:17:47.000]  其中有一次一講的時候
[00:17:47.000 --> 00:17:48.000]  他們說小心點
[00:17:48.000 --> 00:17:49.000]  不好的
