
[00:00:00.000 --> 00:00:04.340]  好,再一次歡迎大家回來YAS崇伯
[00:04:40.800 --> 00:04:42.320]  弟弟光芒四射
[00:04:42.320 --> 00:04:43.920]  被哥哥
[00:04:43.920 --> 00:04:45.600]  哥哥被弟弟
[00:04:45.600 --> 00:04:48.120]  給了他 哥哥是很慘的
[00:04:48.120 --> 00:04:49.840]  弟弟光芒四射
[00:04:49.840 --> 00:04:51.800]  弟弟這一幕講什麼呢?
[00:04:51.800 --> 00:04:55.000]  弟弟在學校慶典表演彈琴
[00:04:55.000 --> 00:04:56.720]  在衆多嘉賓
[00:04:56.720 --> 00:04:57.840]  校長
[00:04:57.840 --> 00:04:59.640]  官員面前表演彈琴
[00:04:59.640 --> 00:05:00.920]  一流
[00:05:00.920 --> 00:05:02.400]  但那個主角
[00:05:02.400 --> 00:05:03.720]  他說我自己
[00:05:03.720 --> 00:05:05.720]  連一首歌都彈不到
[00:05:05.720 --> 00:05:07.360]  在家裏一首歌都彈不到
[00:05:07.360 --> 00:05:08.720]  不會彈
[00:05:08.720 --> 00:05:10.360]  爸爸說
[00:05:10.360 --> 00:05:12.360]  你沒用
[00:05:12.360 --> 00:05:14.600]  你沒用
[00:05:14.600 --> 00:05:15.920]  你看看
[00:05:15.920 --> 00:05:17.680]  你沒用
[00:05:17.680 --> 00:05:19.640]  弟弟是學校的優異生
[00:05:19.640 --> 00:05:21.520]  校長、老師高度讚揚
[00:05:21.520 --> 00:05:22.800]  但主角呢
[00:05:22.800 --> 00:05:25.800]  他自己永遠都不合格
[00:05:25.800 --> 00:05:27.360]  爸爸是穿得很細緻
[00:05:27.360 --> 00:05:29.560]  識正讀很多書的大律師
[00:05:29.560 --> 00:05:31.120]  回到家知道他不合格
[00:05:31.120 --> 00:05:33.600]  不停地在彈
[00:05:33.600 --> 00:05:35.640]  他說他什麼呢?
[00:05:35.640 --> 00:05:37.800]  你是垃圾
[00:05:37.800 --> 00:05:39.240]  你是垃圾
[00:05:39.240 --> 00:05:41.720]  是家裏的恥辱
[00:05:41.720 --> 00:05:43.520]  有一幕這個主角
[00:05:43.520 --> 00:05:46.560]  他哭着跟他爸爸說
[00:05:46.560 --> 00:05:48.040]  我會努力讀書
[00:05:48.040 --> 00:05:49.200]  我會努力讀書
[00:05:49.200 --> 00:05:50.360]  我答應你
[00:05:50.360 --> 00:05:52.600]  我會考第十五
[00:05:52.600 --> 00:05:53.520]  我會考第十五
[00:05:53.520 --> 00:05:54.720]  他挑燈野讀
[00:05:54.720 --> 00:05:55.640]  做補充練習
[00:05:55.640 --> 00:05:58.160]  他聽人說寫日記語文會好一點
[00:05:58.160 --> 00:05:59.600]  他開始寫日記
[00:05:59.600 --> 00:06:01.200]  最終考試
[00:06:01.200 --> 00:06:02.640]  第二十九
[00:06:02.640 --> 00:06:05.040]  可能班裏面只有二十九個人
[00:06:05.040 --> 00:06:05.960]  他要留班
[00:06:05.960 --> 00:06:07.760]  他羞恥到一個地步
[00:06:07.760 --> 00:06:10.320]  他不敢跟他父母說
[00:06:10.320 --> 00:06:12.200]  爸爸知道了之後
[00:06:12.200 --> 00:06:16.440]  他叫他親手自己撕破自己所有的媽媽書
[00:06:16.440 --> 00:06:20.320]  自己走到後樓梯扔掉
[00:06:20.320 --> 00:06:21.840]  媽媽怪責他
[00:06:21.840 --> 00:06:22.840]  媽媽她說
[00:06:22.840 --> 00:06:25.840]  如果我婚姻失敗的話
[00:06:25.840 --> 00:06:26.560]  媽媽這麼說
[00:06:26.560 --> 00:06:28.320]  如果我婚姻失敗的話
[00:06:28.320 --> 00:06:31.240]  責任在你那裏
[00:06:31.240 --> 00:06:36.840]  因爲你是這個家裏的婦女
[00:06:36.840 --> 00:06:39.200]  出戏叫《年少日記》
[00:06:39.200 --> 00:06:41.160]  這個是他的日記
[00:06:41.160 --> 00:06:43.760]  我不知道你看不看到上面寫什麼字
[00:06:43.760 --> 00:06:44.800]  在裏面他說
[00:06:44.800 --> 00:06:45.840]  他寫了一句
[00:06:45.840 --> 00:06:48.800]  我不是什麼重要的人
[00:06:48.800 --> 00:06:49.600]  在電影裏面
[00:06:49.600 --> 00:06:51.560]  他被稱爲垃圾
[00:06:51.560 --> 00:06:52.720]  被稱爲爛泥
[00:06:52.720 --> 00:06:57.560]  他說他永遠都不會做到自己想做的大人
[00:06:57.560 --> 00:07:00.160]  在電影裏面去到一幕
[00:07:00.160 --> 00:07:01.720]  當年最後一個
[00:07:01.720 --> 00:07:05.080]  嘗試爲他解圍的鋼琴老師
[00:07:05.080 --> 00:07:08.040]  都被他爸爸解僱的時候
[00:07:08.040 --> 00:07:09.480]  這部電影其實正在問
[00:07:09.480 --> 00:07:11.800]  還有沒有人會保護他
[00:07:11.800 --> 00:07:13.880]  還有沒有人會爲他發聲
[00:07:13.880 --> 00:07:15.640]  還有沒有人會明白他
[00:07:15.640 --> 00:07:21.040]  還有沒有人會疼他
[00:07:21.040 --> 00:07:24.200]  去到有一晚
[00:07:24.200 --> 00:07:27.680]  他去到碌架牀上的那個弟弟
[00:07:27.680 --> 00:07:29.040]  那個很出衆的弟弟那裏
[00:07:29.040 --> 00:07:30.360]  他問他
[00:07:30.360 --> 00:07:33.240]  我可不可以抱住你
[00:07:33.240 --> 00:07:35.440]  但是弟弟其實已經半睡半醒了
[00:07:35.440 --> 00:07:37.040]  他說我可不可以抱住你
[00:07:37.040 --> 00:07:39.920]  跟你說幾句話
[00:07:39.920 --> 00:07:41.520]  那個鏡頭
[00:07:41.520 --> 00:07:45.600]  我想是導演特意拉長了那個鏡頭
[00:07:45.600 --> 00:07:47.360]  很多很多秒
[00:07:47.360 --> 00:07:49.200]  彷彿就是這個小朋友
[00:07:49.200 --> 00:07:50.320]  他最後的掙扎
[00:07:50.320 --> 00:07:51.480]  在找愛
[00:07:51.480 --> 00:07:53.280]  在找擁抱
[00:07:53.280 --> 00:07:54.360]  故事的結局
[00:07:54.360 --> 00:07:55.600]  我不會在這裏劇透
[00:07:55.600 --> 00:07:56.920]  我鼓勵你去看
[00:07:56.920 --> 00:07:58.200]  但是這個鏡頭
[00:07:58.200 --> 00:08:00.960]  這個上甲牀抱住弟弟的鏡頭
[00:08:00.960 --> 00:08:02.000]  其實是在說
[00:08:02.000 --> 00:08:03.240]  他沒有人喜歡
[00:08:03.240 --> 00:08:05.200]  這個主角經常都笑笑話
[00:08:05.200 --> 00:08:06.480]  經常都說笑話
[00:08:06.480 --> 00:08:08.800]  但其實他內心裏面他很痛苦
[00:08:08.800 --> 00:08:10.160]  因爲在電影裏面
[00:08:10.160 --> 00:08:12.560]  他是垃圾來的
[00:08:12.560 --> 00:08:13.720]  他不值得被人愛
[00:08:13.720 --> 00:08:16.720]  不值得被人疼
[00:08:16.720 --> 00:08:18.520]  但是弟兄姊妹
[00:08:18.520 --> 00:08:21.440]  耶穌在約翰福音十五章講話
[00:08:21.440 --> 00:08:23.600]  不是這樣的
[00:08:23.600 --> 00:08:25.280]  不是這樣的
[00:08:25.280 --> 00:08:27.000]  不是這樣的
[00:08:27.000 --> 00:08:29.240]  這個福音這個好消息是什麼呢
[00:08:29.240 --> 00:08:31.280]  在天地之間云云人海當中
[00:08:31.280 --> 00:08:33.280]  是有人會記得我們
[00:08:33.280 --> 00:08:34.760]  是有人會愛我們
[00:08:34.760 --> 00:08:36.160]  是有人會疼我們
[00:08:36.160 --> 00:08:37.560]  是有人會喜歡我們
[00:08:37.560 --> 00:08:38.680]  他沒有問我們考第幾
[00:08:38.680 --> 00:08:39.880]  沒有問我們懂不懂得彈琴
[00:08:39.880 --> 00:08:42.440]  沒有問我們找學校找工作
[00:08:42.440 --> 00:08:44.160]  你有多少個提供
[00:08:44.160 --> 00:08:45.960]  他沒有問我們
[00:08:45.960 --> 00:08:47.760]  漂亮不漂亮
[00:08:47.760 --> 00:08:49.520]  他沒有問你有什麼成就
[00:08:49.520 --> 00:08:50.840]  你有什麼身家
[00:08:50.840 --> 00:08:51.880]  你受不受歡迎
[00:08:51.880 --> 00:08:52.440]  做什麼工作
[00:08:52.440 --> 00:08:53.320]  有沒有拍拖
[00:08:53.320 --> 00:08:54.280]  全部都不會問
[00:08:54.280 --> 00:08:56.080]  他也沒有問
[00:08:56.080 --> 00:08:58.000]  這個上帝也沒有問
[00:08:58.000 --> 00:09:00.600]  沒有審查我們的過去
[00:09:00.600 --> 00:09:02.720]  沒有要我們去解釋
[00:09:02.720 --> 00:09:06.160]  也沒有打算問我們爲他貢獻什麼
[00:09:06.160 --> 00:09:07.920]  你可以有什麼用
[00:09:07.920 --> 00:09:09.400]  他沒有問
[00:09:09.400 --> 00:09:11.600]  我們怎麼知道
[00:09:11.600 --> 00:09:15.880]  你怎麼知道
[00:09:15.880 --> 00:09:17.280]  耶穌說
[00:09:17.280 --> 00:09:21.200]  我愛你們
[00:09:21.200 --> 00:09:24.960]  他沒有擺任何條件
[00:09:24.960 --> 00:09:26.600]  你沒有留意
[00:09:26.600 --> 00:09:29.360]  我愛你
[00:09:29.360 --> 00:09:31.480]  這個是他說的
[00:09:31.480 --> 00:09:32.600]  耶穌說我很愛你
[00:09:32.600 --> 00:09:33.960]  我想和你一起
[00:09:33.960 --> 00:09:35.600]  他用的字眼是什麼呢
[00:09:35.600 --> 00:09:37.680]  他不是二十一世紀的人
[00:09:37.680 --> 00:09:39.400]  所以他用的字眼就是
[00:09:39.400 --> 00:09:40.800]  我常在你們裏面
[00:09:40.800 --> 00:09:42.720]  你們也常在我裏面
[00:09:42.720 --> 00:09:43.440]  意思就是什麼
[00:09:43.440 --> 00:09:46.200]  我很享受和你們一起
[00:09:46.200 --> 00:09:47.680]  很享受
[00:09:47.680 --> 00:09:48.920]  我也很想
[00:09:48.920 --> 00:09:51.360]  你很享受和我一起
[00:09:51.360 --> 00:09:53.200]  很期待
[00:09:53.200 --> 00:09:54.120]  這個是好消息
[00:09:54.120 --> 00:09:55.160]  弟兄姐妹
[00:09:55.160 --> 00:09:56.080]  這個就是好消息
[00:09:56.080 --> 00:09:56.880]  很簡單
[00:09:56.880 --> 00:09:57.600]  這裏有多少個字
[00:09:57.600 --> 00:09:59.080]  四個字
[00:09:59.080 --> 00:10:01.240]  這個就是那個好消息
[00:10:01.240 --> 00:10:02.440]  我愛你們
[00:10:02.440 --> 00:10:04.640]  接着沒有說條件
[00:10:04.640 --> 00:10:05.920]  喜樂
[00:10:05.920 --> 00:10:07.440]  是喜樂的消息
[00:10:07.440 --> 00:10:08.600]  爲什麼
[00:10:08.600 --> 00:10:11.440]  因爲我們有人疼愛
[00:10:11.440 --> 00:10:13.120]  上主說
[00:10:13.120 --> 00:10:15.600]  你不是垃圾
[00:10:15.600 --> 00:10:18.680]  你是我朋友
[00:10:18.680 --> 00:10:20.080]  你不是垃圾
[00:10:20.080 --> 00:10:21.840]  你是我朋友
[00:10:21.840 --> 00:10:23.680]  我們的喜樂可以完全
[00:10:23.680 --> 00:10:26.200]  因爲這是上主說的
[00:10:26.200 --> 00:10:28.720]  這是今晚第一個重點
[00:10:28.720 --> 00:10:36.160]  喜樂是一個有人愛的好消息
[00:10:36.160 --> 00:10:38.280]  第二個重點是說栽種
[00:10:38.280 --> 00:10:41.000]  整個比喻是說種葡萄樹的
[00:10:41.000 --> 00:10:42.760]  當然要說一下栽種
[00:10:42.760 --> 00:10:44.360]  我們回到頭幾節
[00:10:44.360 --> 00:10:46.560]  剛纔Kenneth我們讀
[00:10:46.560 --> 00:10:48.400]  究竟怎麼解釋第二節呢
[00:10:48.400 --> 00:10:51.240]  不結果子就會被剪去
[00:10:51.240 --> 00:10:52.680]  解釋之前
[00:10:52.680 --> 00:10:54.200]  我要戴個頭盔
[00:10:54.200 --> 00:10:54.600]  行不行
[00:10:54.600 --> 00:10:55.720]  戴個頭盔
[00:10:55.720 --> 00:10:57.680]  因爲第六節說了一些很特別的東西
[00:10:57.680 --> 00:11:00.960]  第六節說如果人不常在我裏面
[00:11:00.960 --> 00:11:03.200]  就將枝子雕在外面
[00:11:03.200 --> 00:11:03.800]  枯乾
[00:11:03.800 --> 00:11:04.800]  人拾起來
[00:11:04.800 --> 00:11:06.240]  瘟在火裏燒了
[00:11:06.240 --> 00:11:07.040]  讀得很瘟
[00:11:07.040 --> 00:11:08.040]  應該是瘟字
[00:11:08.040 --> 00:11:09.680]  我查了字典
[00:11:09.680 --> 00:11:10.600]  不是 我沒查過
[00:11:10.600 --> 00:11:13.240]  別人告訴我
[00:11:13.240 --> 00:11:14.040]  第六節說什麼呢
[00:11:14.040 --> 00:11:15.040]  就是很簡單
[00:11:15.040 --> 00:11:16.440]  耶穌說要連於葡萄樹
[00:11:16.440 --> 00:11:17.480]  有些人舉手
[00:11:17.480 --> 00:11:19.120]  他說我不想
[00:11:19.120 --> 00:11:22.480]  我不願意繼續連接在葡萄樹上
[00:11:22.480 --> 00:11:23.880]  好像誰那樣
[00:11:23.880 --> 00:11:25.280]  好像猶大那樣
[00:11:25.280 --> 00:11:26.240]  那怎麼辦呢
[00:11:26.240 --> 00:11:27.240]  沒辦法了
[00:11:27.240 --> 00:11:28.280]  不會逼你的
[00:11:28.280 --> 00:11:30.080]  你唯有自己離去的話
[00:11:30.080 --> 00:11:32.040]  我想阻止你也阻止不了
[00:11:32.040 --> 00:11:33.840]  這是第六節說的
[00:11:33.840 --> 00:11:35.120]  但是
[00:11:35.120 --> 00:11:37.360]  第一至三節不是說這種東西
[00:11:37.360 --> 00:11:37.880]  爲什麼呢
[00:11:37.880 --> 00:11:39.280]  第一至三節是說
[00:11:39.280 --> 00:11:41.640]  凡屬我的人
[00:11:41.640 --> 00:11:43.360]  就是願意留在這裏的人
[00:11:43.360 --> 00:11:44.760]  就是願意親近耶穌的人
[00:11:44.760 --> 00:11:48.000]  凡屬我的人
[00:11:48.000 --> 00:11:53.000]  我們應該怎麼理解第一至三節呢
[00:11:53.000 --> 00:11:53.920]  其實
[00:11:53.920 --> 00:11:54.920]  這個比喻
[00:11:54.920 --> 00:11:57.080]  耶穌自己說了怎麼解釋的
[00:11:57.080 --> 00:11:59.280]  他怎麼說呢
[00:11:59.280 --> 00:12:00.120]  好了
[00:12:00.120 --> 00:12:02.520]  誰是
[00:12:02.520 --> 00:12:05.840]  這個農夫
[00:12:05.840 --> 00:12:06.440]  神
[00:12:06.440 --> 00:12:07.880]  天父
[00:12:07.880 --> 00:12:08.680]  我父是災衆
[00:12:08.680 --> 00:12:09.880]  你不是天父是農夫
[00:12:09.880 --> 00:12:12.040]  那耶穌是什麼
[00:12:12.040 --> 00:12:13.160]  你不知道
[00:12:13.160 --> 00:12:16.560]  耶穌說他自己是葡萄樹
[00:12:16.560 --> 00:12:17.520]  我們
[00:12:17.520 --> 00:12:18.520]  就是信徒
[00:12:18.520 --> 00:12:19.640]  十二使徒
[00:12:19.640 --> 00:12:20.360]  還有我們
[00:12:20.360 --> 00:12:21.960]  我們是什麼
[00:12:21.960 --> 00:12:22.840]  茲子
[00:12:22.840 --> 00:12:23.800]  什麼是果子
[00:12:23.800 --> 00:12:25.560]  很多人說不同的東西
[00:12:25.560 --> 00:12:27.400]  大體來說都是一些好的東西
[00:12:27.400 --> 00:12:29.000]  例如聖靈的果子
[00:12:29.000 --> 00:12:32.160]  或者一個很滿足的生命等等
[00:12:32.160 --> 00:12:32.840]  弟兄姐妹
[00:12:32.840 --> 00:12:36.320]  你知不知道葡萄樹是怎麼成長的
[00:12:36.320 --> 00:12:40.880]  葡萄樹是一種爛藤性的植物
[00:12:40.880 --> 00:12:42.000]  知道嗎
[00:12:42.000 --> 00:12:43.000]  OK
[00:12:43.000 --> 00:12:45.160]  葡萄樹的樹幹
[00:12:45.160 --> 00:12:45.760]  樹幹
[00:12:45.760 --> 00:12:47.440]  就是耶穌比喻自己
[00:12:47.440 --> 00:12:49.600]  樹幹是去到這裏的高度
[00:12:49.600 --> 00:12:51.680]  就是人的腰的高度
[00:12:51.680 --> 00:12:54.280]  那些枝子就繼續生出來
[00:12:54.280 --> 00:12:56.000]  枝子就是沒什麼力量的
[00:12:56.000 --> 00:12:59.840]  就要根據那些圍欄
[00:12:59.840 --> 00:13:00.800]  木欄
[00:13:00.800 --> 00:13:02.960]  去繼續搖前生長
[00:13:02.960 --> 00:13:03.480]  你明白嗎
[00:13:03.480 --> 00:13:04.560]  如果沒有的話
[00:13:04.560 --> 00:13:06.400]  它就會掉到地上
[00:13:06.400 --> 00:13:08.760]  但很多時候它們都躲不住
[00:13:08.760 --> 00:13:10.920]  所以就會有地心吸力
[00:13:10.920 --> 00:13:12.560]  吸了它怎麼辦
[00:13:12.560 --> 00:13:13.080]  掉了
[00:13:13.080 --> 00:13:15.000]  是 掉到地上了
[00:13:15.000 --> 00:13:18.000]  在地上掙扎
[00:13:18.000 --> 00:13:20.920]  所以其實第二節
[00:13:20.920 --> 00:13:22.240]  是一個很
[00:13:22.240 --> 00:13:22.720]  怎麼說
[00:13:22.720 --> 00:13:23.680]  是農夫一看
[00:13:23.680 --> 00:13:25.280]  他就知道你說什麼
[00:13:25.280 --> 00:13:28.560]  爲什麼呢
[00:13:28.560 --> 00:13:29.520]  剪去
[00:13:29.520 --> 00:13:32.200]  這個是我們很不幸的翻譯
[00:13:32.200 --> 00:13:34.160]  非常不幸的翻譯
[00:13:34.160 --> 00:13:35.760]  這個剪去原本的意思
[00:13:35.760 --> 00:13:37.440]  只不過是"拎"
[00:13:37.440 --> 00:13:38.200]  "拎"
[00:13:38.200 --> 00:13:39.760]  英文就是"pick"
[00:13:39.760 --> 00:13:40.400]  "拎"
[00:13:40.400 --> 00:13:40.720]  OK
[00:13:40.720 --> 00:13:42.000]  "拎"的"拎"
[00:13:42.000 --> 00:13:43.200]  OK
[00:13:43.200 --> 00:13:44.280]  那"拎"可以怎樣呢
[00:13:44.280 --> 00:13:46.000]  要麼就是"拎走"
[00:13:46.000 --> 00:13:46.800]  中文也是
[00:13:46.800 --> 00:13:49.560]  要麼就是"拎起"
[00:13:49.560 --> 00:13:50.000]  可以嗎
[00:13:50.000 --> 00:13:51.200]  要麼就是"拎走"
[00:13:51.200 --> 00:13:53.440]  要麼就是"拎起"
[00:13:53.440 --> 00:13:56.080]  農夫看到這句會說什麼呢
[00:13:56.080 --> 00:13:58.160]  當然不是"拎走"
[00:13:58.160 --> 00:13:59.600]  當然是"拎起"
[00:13:59.600 --> 00:14:01.760]  爲什麼要"拎起"
[00:14:01.760 --> 00:14:04.040]  因爲那些枝子怎麼辦
[00:14:04.040 --> 00:14:06.000]  掉到地上了
[00:14:06.000 --> 00:14:07.640]  離開了泥巴
[00:14:07.640 --> 00:14:09.800]  支持不了生長
[00:14:09.800 --> 00:14:11.360]  結不了果子
[00:14:11.360 --> 00:14:12.520]  所以怎麼辦
[00:14:12.520 --> 00:14:13.440]  掉到地上
[00:14:13.440 --> 00:14:16.800]  又被泥土遮住了葉面
[00:14:16.800 --> 00:14:19.400]  上面又被其他植物擋住了它的陽光
[00:14:19.400 --> 00:14:21.280]  所以就沒有果子
[00:14:21.280 --> 00:14:24.240]  那麼解決辦法是什麼
[00:14:24.240 --> 00:14:26.200]  洗乾淨它
[00:14:26.200 --> 00:14:27.720]  怎麼樣
[00:14:27.720 --> 00:14:29.400]  拎起它
[00:14:29.400 --> 00:14:30.520]  take up
[00:14:30.520 --> 00:14:31.720]  拎起
[00:14:31.720 --> 00:14:32.120]  OK
[00:14:32.120 --> 00:14:33.200]  拎起之後怎麼樣
[00:14:33.200 --> 00:14:35.160]  放回那個圍欄
[00:14:35.160 --> 00:14:36.760]  放回那個木架
[00:14:36.760 --> 00:14:37.360]  讓它怎麼樣
[00:14:37.360 --> 00:14:38.880]  可以結果子更多
[00:14:38.880 --> 00:14:40.800]  第二截尾
[00:14:40.800 --> 00:14:42.160]  行不行
[00:14:42.160 --> 00:14:45.360]  是不是說"拎走"你
[00:14:45.360 --> 00:14:46.600]  不是
[00:14:46.600 --> 00:14:47.960]  是"拎起"
[00:14:47.960 --> 00:14:51.480]  是"拎起"
[00:14:51.480 --> 00:14:54.760]  其實耶穌用這個比喻
[00:14:54.760 --> 00:14:56.080]  是很特別的
[00:14:56.080 --> 00:14:57.040]  你有沒有想過
[00:14:57.040 --> 00:15:01.240]  爲什麼耶穌要用一個栽種的比喻
[00:15:01.240 --> 00:15:04.200]  去比喻生命的道理
[00:15:04.200 --> 00:15:07.560]  爲什麼要用栽種這個東西
[00:15:07.560 --> 00:15:08.960]  葡萄樹是怎麼成長的
[00:15:08.960 --> 00:15:12.280]  除了是一個栽種爛藤性的植物
[00:15:12.280 --> 00:15:15.120]  想跟大家分享一下生物學的知識
[00:15:15.120 --> 00:15:16.720]  好不好
