
[00:00:00.000 --> 00:00:02.480]  今天說的是婚姻秘笈
[00:02:13.880 --> 00:02:15.760]  描述兩夫妻
[00:02:15.760 --> 00:02:20.240]  老公犯了事進去坐牢
[00:02:20.240 --> 00:02:23.640]  妻子就去監獄探望丈夫
[00:02:23.640 --> 00:02:24.800]  探望的時候就問
[00:02:24.800 --> 00:02:26.640]  親愛的丈夫
[00:02:26.640 --> 00:02:29.600]  你在這裡過得怎麼樣?
[00:02:29.600 --> 00:02:31.520]  丈夫就這樣回答
[00:02:31.520 --> 00:02:32.760]  我在這裡?
[00:02:32.760 --> 00:02:35.120]  覺得一切都很好
[00:02:35.120 --> 00:02:37.200]  大家就說為什麼呢?
[00:02:37.200 --> 00:02:41.880]  這裡不是跟家裡一樣嗎?
[00:02:41.880 --> 00:02:45.440]  還是沒有自由
[00:02:45.440 --> 00:02:48.360]  還是沒有好的東西吃
[00:02:48.360 --> 00:02:51.320]  所以我很習慣
[00:02:51.320 --> 00:02:53.920]  因為有時候婚姻是很多掙扎
[00:02:53.920 --> 00:02:57.000]  有很多不同的問題衍生
[00:02:57.000 --> 00:03:00.080]  如果我說婚姻是一個很厚很高的牆
[00:03:00.080 --> 00:03:04.000]  很多人很努力地嘗試爬進去
[00:03:04.000 --> 00:03:06.240]  爬爬爬爬爬進去之後
[00:03:06.240 --> 00:03:09.920]  也有不少人爬進去也很想爬出來
[00:03:09.920 --> 00:03:12.400]  因為他知道進入婚姻裡面
[00:03:12.400 --> 00:03:15.040]  跟他原本所想的有不同
[00:03:15.040 --> 00:03:16.440]  而爬了出來之後
[00:03:16.440 --> 00:03:18.200]  離了婚之後
[00:03:18.200 --> 00:03:20.040]  可能某一個年度
[00:03:20.040 --> 00:03:22.600]  五年十年他又很想爬進去
[00:03:22.600 --> 00:03:25.000]  這是一個極大的奧秘
[00:03:25.000 --> 00:03:28.000]  究竟進出還是進出呢?
[00:03:28.000 --> 00:03:30.000]  為什麼他會進出又會出呢?
[00:03:30.000 --> 00:03:31.520]  因為可能他想著
[00:03:31.520 --> 00:03:35.320]  期待的婚姻跟實際有偏差
[00:03:35.320 --> 00:03:37.240]  而當他出來的時候
[00:03:37.240 --> 00:03:39.240]  生命又沒有什麼特別大改變
[00:03:39.240 --> 00:03:41.440]  又不懂得修改自己
[00:03:41.440 --> 00:03:43.640]  又不懂得閉嘴不說話
[00:03:43.640 --> 00:03:46.280]  又不懂得尊重的時候又爬進去
[00:03:46.280 --> 00:03:49.320]  接著又跌落另一個陷阱
[00:03:49.320 --> 00:03:51.680]  今天我們講到婚姻被吸
[00:03:51.680 --> 00:03:53.680]  當然我不會講到所有婚姻的問題
[00:03:53.680 --> 00:03:54.800]  因為只有幾個字
[00:03:54.800 --> 00:03:58.280]  講到其中一兩點重要的事情
[00:03:58.280 --> 00:03:59.760]  我們先看看背景
[00:03:59.760 --> 00:04:02.120]  在第六章我們重溫一點
[00:04:02.120 --> 00:04:03.040]  究竟講了什麼
[00:04:03.040 --> 00:04:04.960]  去第七章你更加明白
[00:04:04.960 --> 00:04:08.040]  保羅想處理的一些什麼事情
[00:04:08.040 --> 00:04:12.680]  第五第六章特別提到放縱的事情
[00:04:12.680 --> 00:04:13.960]  我們讀一讀這兩節
[00:04:13.960 --> 00:04:15.520]  第九節第十節一起讀
[00:04:15.520 --> 00:04:16.360]  一二三
[00:04:16.360 --> 00:04:21.080]  「你們豈不知不義的人不能承受神的國嗎?
[00:04:21.080 --> 00:04:22.760]  不要自欺
[00:04:22.760 --> 00:04:24.880]  無論是淫亂的
[00:04:24.880 --> 00:04:26.440]  拜偶像的
[00:04:26.440 --> 00:04:27.520]  奸淫的
[00:04:27.520 --> 00:04:29.080]  作戀童的
[00:04:29.080 --> 00:04:30.720]  親男色的
[00:04:30.720 --> 00:04:31.960]  抽舌的
[00:04:31.960 --> 00:04:33.120]  貪婪的
[00:04:33.120 --> 00:04:34.360]  醉酒的
[00:04:34.360 --> 00:04:35.400]  辱罵的
[00:04:35.400 --> 00:04:36.560]  勒索的
[00:04:36.560 --> 00:04:39.160]  都不能承受神的國」
[00:04:39.160 --> 00:04:40.520]  他講了一個很重要的原則
[00:04:40.520 --> 00:04:42.600]  他說「你們」
[00:04:42.600 --> 00:04:44.000]  「你們」即是大家在那裡
[00:04:44.000 --> 00:04:47.480]  在哥倫多教會聽著的
[00:04:47.480 --> 00:04:49.640]  他說裡面有些假的
[00:04:49.640 --> 00:04:50.440]  自欺
[00:04:50.440 --> 00:04:52.280]  「你們」
[00:04:52.280 --> 00:04:54.600]  「豈不知」你不知道嗎
[00:04:54.600 --> 00:04:55.960]  「做以下的人」
[00:04:55.960 --> 00:04:57.720]  「你好像信主大人正在做的」
[00:04:57.720 --> 00:05:00.440]  「你不能承受神的國」
[00:05:00.440 --> 00:05:02.160]  「不要騙自己了」
[00:05:02.160 --> 00:05:05.080]  這一批人他的動作代表什麼呢
[00:05:05.080 --> 00:05:06.880]  代表他們
[00:05:06.880 --> 00:05:08.480]  不停沒有自律
[00:05:08.480 --> 00:05:10.080]  沒有限制的放縱
[00:05:10.080 --> 00:05:14.400]  並且把別人的東西搶到自己身上
[00:05:14.400 --> 00:05:15.640]  看到了
[00:05:15.640 --> 00:05:16.920]  我喜歡淫亂淫亂
[00:05:16.920 --> 00:05:18.880]  喜歡拜誰誰有什麼好處
[00:05:18.880 --> 00:05:20.000]  接著我喜歡奸淫
[00:05:20.000 --> 00:05:21.280]  我喜歡戀童
[00:05:21.280 --> 00:05:21.840]  親男色
[00:05:21.840 --> 00:05:22.320]  偷東西
[00:05:22.320 --> 00:05:24.840]  貪婪等等
[00:05:24.840 --> 00:05:25.240]  好了
[00:05:25.240 --> 00:05:26.840]  去到第七章
[00:05:26.840 --> 00:05:28.840]  他處理的東西跟這個有點不同
[00:05:28.840 --> 00:05:30.240]  我們看看第七章處理什麼
[00:05:30.240 --> 00:05:32.080]  也是今天我們的重點
[00:05:32.080 --> 00:05:33.720]  我們先看第一節
[00:05:33.720 --> 00:05:34.600]  我們一起讀好嗎
[00:05:34.600 --> 00:05:35.600]  一二三
[00:05:35.600 --> 00:05:39.080]  「論到你們信上所提的事
[00:05:39.080 --> 00:05:42.720]  我說男不近女賭好」
[00:05:42.720 --> 00:05:43.800]  他面對什麼呢
[00:05:43.800 --> 00:05:44.840]  大家一看就知道
[00:05:44.840 --> 00:05:47.760]  男不近女賭好
[00:05:47.760 --> 00:05:49.720]  或者女不近男賭好
[00:05:49.720 --> 00:05:52.120]  當然可以調轉
[00:05:52.120 --> 00:05:53.840]  男不近女賭好
[00:05:53.840 --> 00:05:54.480]  就是說
[00:05:54.480 --> 00:05:54.880]  咦
[00:05:54.880 --> 00:05:56.520]  突然跳到另一個層面
[00:05:56.520 --> 00:05:57.640]  本來很放縱
[00:05:57.640 --> 00:05:58.520]  什麼都可以
[00:05:58.520 --> 00:05:59.480]  為什麼
[00:05:59.480 --> 00:06:02.480]  因為我們遲早都上天堂了
[00:06:02.480 --> 00:06:04.040]  在地上做什麼都沒有人知道
[00:06:04.040 --> 00:06:05.120]  錯了
[00:06:05.120 --> 00:06:06.200]  在這裡
[00:06:06.200 --> 00:06:07.520]  他突然說了另一個極端
[00:06:07.520 --> 00:06:09.440]  就是禁慾
[00:06:09.440 --> 00:06:10.680]  有些某個思想
[00:06:10.680 --> 00:06:12.520]  你不要做某些事情
[00:06:12.520 --> 00:06:15.160]  不要有性行為
[00:06:15.160 --> 00:06:16.480]  在夫婦之間
[00:06:16.480 --> 00:06:17.840]  講得白一點
[00:06:17.840 --> 00:06:21.000]  不要有夫妻的關係
[00:06:21.000 --> 00:06:22.120]  不過
[00:06:22.120 --> 00:06:23.560]  男不近女賭好
[00:06:23.560 --> 00:06:25.000]  他解釋了這一節聖經
[00:06:25.000 --> 00:06:27.320]  有點混亂了
[00:06:27.320 --> 00:06:29.720]  這段聖經是誰說的
[00:06:29.720 --> 00:06:32.800]  名字叫做保羅
[00:06:32.800 --> 00:06:34.160]  好像保羅說
[00:06:34.160 --> 00:06:35.520]  保羅說
[00:06:35.520 --> 00:06:36.120]  是不是
[00:06:36.120 --> 00:06:36.680]  其實不是
[00:06:36.680 --> 00:06:39.160]  原文二十三秒比較深一點
[00:06:39.160 --> 00:06:40.280]  你明白就明白
[00:06:40.280 --> 00:06:42.000]  不明白就不明白
[00:06:42.000 --> 00:06:44.360]  我說其實原本是 indirect object
[00:06:44.360 --> 00:06:46.600]  是一個 dative grammar
[00:06:46.600 --> 00:06:49.320]  所以應該是我被人說
[00:06:49.320 --> 00:06:51.160]  所以這句話不是保羅說的
[00:06:51.160 --> 00:06:52.960]  他是聽到有人告訴他
[00:06:52.960 --> 00:06:56.000]  所以在和合本修訂版改了
[00:06:56.000 --> 00:06:57.480]  和合本修訂版改了
[00:06:57.480 --> 00:06:58.440]  是這樣
[00:06:58.440 --> 00:07:00.280]  他說關於你們信上所提成
[00:07:00.280 --> 00:07:01.280]  你們提的
[00:07:01.280 --> 00:07:04.600]  你們說到男人不親近女人好
[00:07:04.600 --> 00:07:06.680]  我有話要說行不行
[00:07:06.680 --> 00:07:07.560]  我聽到了
[00:07:07.560 --> 00:07:08.360]  我有話要說
[00:07:08.360 --> 00:07:10.240]  有話要說一定是同不同意
[00:07:10.240 --> 00:07:11.440]  不同意是不是
[00:07:11.440 --> 00:07:12.520]  我們看下去就知道了
[00:07:12.520 --> 00:07:13.560]  好了
[00:07:13.560 --> 00:07:14.600]  setting是這樣
[00:07:14.600 --> 00:07:16.400]  五章六章
[00:07:16.400 --> 00:07:19.760]  縱容貶低在地上物質的世界
[00:07:19.760 --> 00:07:20.480]  做什麼都行
[00:07:20.480 --> 00:07:23.000]  因為靈界升天沒事
[00:07:23.000 --> 00:07:23.840]  全錯了
[00:07:23.840 --> 00:07:25.000]  在這裡
[00:07:25.000 --> 00:07:26.120]  另一個主意
[00:07:26.120 --> 00:07:27.400]  一個黨派就是禁容
[00:07:27.400 --> 00:07:28.520]  是超然一點的
[00:07:28.520 --> 00:07:31.160]  所以我們面對著兩個極端的思想
[00:07:31.160 --> 00:07:33.840]  今天我們在回應
[00:07:33.840 --> 00:07:38.120]  右邊這個禁慾的思想究竟是怎樣
[00:07:38.120 --> 00:07:40.480]  所以今天會分享
[00:07:40.480 --> 00:07:41.560]  三點
[00:07:41.560 --> 00:07:43.400]  和嘉莉說
[00:07:43.400 --> 00:07:45.600]  三點
[00:07:45.600 --> 00:07:46.760]  怎樣怎樣
[00:07:46.760 --> 00:07:47.480]  好第一點
[00:07:47.480 --> 00:07:48.160]  馬上進入
[00:07:48.160 --> 00:07:50.200]  看下去七章第二節
[00:07:50.200 --> 00:07:51.560]  我們繼續讀下去
[00:07:51.560 --> 00:07:52.440]  預備起
[00:07:52.440 --> 00:07:54.480]  但要免淫亂的事
[00:07:54.480 --> 00:07:58.040]  男子當國有自己的妻子
[00:07:58.040 --> 00:08:01.160]  女子也當國有自己的丈夫
[00:08:01.160 --> 00:08:01.760]  他說到
[00:08:01.760 --> 00:08:03.080]  是呀你要有自己的妻子
[00:08:03.080 --> 00:08:05.360]  還有一種為免淫亂的事
[00:08:05.360 --> 00:08:05.840]  為什麼
[00:08:05.840 --> 00:08:06.720]  因為你沒有
[00:08:06.720 --> 00:08:09.520]  有些人沒有就到處去
[00:08:09.520 --> 00:08:12.520]  去到找這個找那個
[00:08:12.520 --> 00:08:17.440]  當然在這個性禁慾
[00:08:17.440 --> 00:08:18.680]  很明顯在婚姻裡面
[00:08:18.680 --> 00:08:19.680]  性是一個很自然的事
[00:08:19.680 --> 00:08:22.240]  禁慾是不平常的
[00:08:22.240 --> 00:08:23.360]  所以他指出一樣東西
[00:08:23.360 --> 00:08:24.480]  你有自己的妻子
[00:08:24.480 --> 00:08:26.160]  有自己的丈夫
[00:08:26.160 --> 00:08:28.440]  但是你說講到丈夫妻子
[00:08:28.440 --> 00:08:29.640]  好像律例那樣
[00:08:29.640 --> 00:08:30.960]  不是
[00:08:30.960 --> 00:08:34.320]  我必須要回到原本的背景
[00:08:34.320 --> 00:08:35.560]  你更加明白
[00:08:35.560 --> 00:08:40.040]  在《創世紀》講到什麼是婚姻呢
[00:08:40.040 --> 00:08:42.160]  這一節的聖經是非常經典
[00:08:42.160 --> 00:08:43.400]  也非常重要
[00:08:43.400 --> 00:08:43.920]  我們讀一讀
[00:08:43.920 --> 00:08:46.120]  在《春世紀》二章二十四節
[00:08:46.120 --> 00:08:46.520]  一起讀
[00:08:46.520 --> 00:08:47.400]  預備起
[00:08:47.400 --> 00:08:50.920]  因此人要離開父母
[00:08:50.920 --> 00:08:52.840]  與妻子聯合
[00:08:52.840 --> 00:08:54.880]  二人成為一體
[00:08:54.880 --> 00:08:56.080]  當進入婚姻的時候
[00:08:56.080 --> 00:08:57.600]  必定會發生三件事
[00:08:57.600 --> 00:08:58.800]  第一
[00:08:58.800 --> 00:09:02.560]  他會離開父母
[00:09:02.560 --> 00:09:02.960]  為什麼?
[00:09:02.960 --> 00:09:03.640]  你不離開
[00:09:03.640 --> 00:09:07.600]  怎麼可以結合一個新的盟誓呢
[00:09:07.600 --> 00:09:09.360]  離開的意思是什麼呢?
[00:09:09.360 --> 00:09:12.600]  是不是以後叫父母住老人院呢?
[00:09:12.600 --> 00:09:13.040]  是不是?
[00:09:13.040 --> 00:09:15.400]  或者去荒島
[00:09:15.400 --> 00:09:17.440]  以後跟他隔離呢?
[00:09:17.440 --> 00:09:18.440]  是不是這樣?
[00:09:18.440 --> 00:09:19.360]  不是
[00:09:19.360 --> 00:09:21.040]  我們孝敬父母
[00:09:21.040 --> 00:09:21.800]  是必然的
[00:09:21.800 --> 00:09:22.800]  在我們的信仰
[00:09:22.800 --> 00:09:24.040]  明白嗎?
[00:09:24.040 --> 00:09:25.400]  我們愛他照顧他
[00:09:25.400 --> 00:09:26.320]  不過
[00:09:26.320 --> 00:09:27.280]  走音了
[00:09:27.280 --> 00:09:29.360]  不過太輕鬆了
[00:09:29.360 --> 00:09:31.440]  我們在心智上
[00:09:31.440 --> 00:09:32.720]  行為上
[00:09:32.720 --> 00:09:34.000]  情緒上
[00:09:34.000 --> 00:09:35.800]  經濟上要獨立
[00:09:35.800 --> 00:09:36.960]  你長大了
[00:09:36.960 --> 00:09:38.080]  要照顧自己了
[00:09:38.080 --> 00:09:39.160]  明白嗎?
[00:09:39.160 --> 00:09:43.600]  父母的聲音是一個很好的提醒
[00:09:43.600 --> 00:09:44.960]  很好的鼓勵
[00:09:44.960 --> 00:09:47.160]  並且很好的意見
[00:09:47.160 --> 00:09:49.560]  最後決定你自己
[00:09:49.560 --> 00:09:50.960]  這是非常重要的
[00:09:50.960 --> 00:09:53.440]  因為你知道我做很多婚姻輔導
[00:09:53.440 --> 00:09:55.640]  其中一個很大的問題就是
[00:09:55.640 --> 00:09:57.640]  男的或者女的
[00:09:57.640 --> 00:09:58.560]  老公或者老婆
[00:09:58.560 --> 00:10:01.240]  其中一方不成長
[00:10:01.240 --> 00:10:02.320]  家裡有事
[00:10:02.320 --> 00:10:06.440]  我還是先回去問問家裡
[00:10:06.440 --> 00:10:09.680]  哇,你都三四十歲了
[00:10:09.680 --> 00:10:12.760]  那你究竟是什麼事呢?
[00:10:12.760 --> 00:10:14.400]  很重要的第一點
[00:10:14.400 --> 00:10:15.080]  好
[00:10:15.080 --> 00:10:16.360]  繼續看下去
[00:10:16.360 --> 00:10:18.120]  接著這樣的緣故
[00:10:18.120 --> 00:10:20.880]  開始與妻子聯合
[00:10:20.880 --> 00:10:21.800]  Interdependent
[00:10:21.800 --> 00:10:22.440]  為什麼呢?
[00:10:22.440 --> 00:10:25.200]  因為過程中你要學習的
[00:10:25.200 --> 00:10:26.120]  我剛才說了
[00:10:26.120 --> 00:10:27.200]  我自己覺得自己很麻煩
[00:10:27.200 --> 00:10:29.160]  我不知道你覺得自己麻不麻煩
[00:10:29.160 --> 00:10:30.640]  我自己生活呢
[00:10:30.640 --> 00:10:32.240]  如果我自己生活就很簡單
[00:10:32.240 --> 00:10:33.480]  我自己生活呢
[00:10:33.480 --> 00:10:36.640]  我平時放假喜歡幾點起床
[00:10:36.640 --> 00:10:37.520]  是不是?
[00:10:37.520 --> 00:10:38.360]  自由醒來
[00:10:38.360 --> 00:10:39.440]  自然醒來
[00:10:39.440 --> 00:10:40.800]  然後醒來之後
[00:10:40.800 --> 00:10:42.880]  喜歡幾點刷牙就幾點刷牙
[00:10:42.880 --> 00:10:43.480]  是不是?
[00:10:43.480 --> 00:10:45.240]  可以有段距離的
[00:10:45.240 --> 00:10:46.680]  但是你結婚是不行的
[00:10:46.680 --> 00:10:47.480]  醒來之後
[00:10:47.480 --> 00:10:48.720]  或者跟你太太聊天
[00:10:48.720 --> 00:10:50.040]  你跟太太和丈夫聊天
[00:10:50.040 --> 00:10:51.200]  哇
[00:10:51.200 --> 00:10:52.200]  都很驚人的
[00:10:52.200 --> 00:10:55.360]  好,那你喜歡吃什麼就吃什麼
[00:10:55.360 --> 00:10:58.520]  喜歡整天做炭治一張床都可以
[00:10:58.520 --> 00:11:01.520]  接著喜歡去哪裡玩都可以
[00:11:01.520 --> 00:11:02.560]  但是你做了
[00:11:02.560 --> 00:11:03.520]  夫婦不是的
[00:11:03.520 --> 00:11:04.960]  不是我
[00:11:04.960 --> 00:11:07.560]  變成了我們
[00:11:07.560 --> 00:11:07.880]  是不是?
[00:11:07.880 --> 00:11:08.800]  你要跟他聯合
[00:11:08.800 --> 00:11:10.440]  要學習他喜歡什麼
[00:11:10.440 --> 00:11:12.400]  兩個人生的方向是什麼
[00:11:12.400 --> 00:11:14.280]  兩個興趣是什麼
[00:11:14.280 --> 00:11:16.320]  如果有些婚姻
[00:11:16.320 --> 00:11:18.360]  他永遠不在這裡磨合
[00:11:18.360 --> 00:11:20.560]  他會越走越遠的
[00:11:20.560 --> 00:11:22.600]  走下去很辛苦的
[00:11:22.600 --> 00:11:25.200]  走到遠到爆的時候回來就不行了
[00:11:25.200 --> 00:11:27.720]  婚姻其實是一個毀身
[00:11:27.720 --> 00:11:29.920]  不是一個感受
[00:11:29.920 --> 00:11:31.160]  有感受
[00:11:31.160 --> 00:11:31.840]  有感覺
[00:11:31.840 --> 00:11:33.840]  不過是一個毀身
[00:11:33.840 --> 00:11:34.920]  好了
[00:11:34.920 --> 00:11:37.680]  就好像在這個
[00:11:37.680 --> 00:11:39.400]  與妻子聯合就好像
[00:11:39.400 --> 00:11:41.760]  比喻兩張紙
[00:11:41.760 --> 00:11:44.720]  有一個強烈的膠水黏在一起
[00:11:44.720 --> 00:11:46.200]  有沒有試過?
[00:11:46.200 --> 00:11:46.600]  如果沒有
[00:11:46.600 --> 00:11:48.200]  你這次回去玩玩就行了
[00:11:48.200 --> 00:11:50.920]  黏在一起之後兩天後
[00:11:50.920 --> 00:11:52.760]  你試試扯開它
[00:11:52.760 --> 00:11:54.280]  扯得到嗎?
[00:11:54.280 --> 00:11:54.760]  扯不到
[00:11:54.760 --> 00:11:55.920]  爛掉了
[00:11:55.920 --> 00:11:57.560]  沒人一點了
[00:11:57.560 --> 00:11:58.920]  不行的
[00:11:58.920 --> 00:12:02.440]  但是我們黏在一起就不分了
[00:12:02.440 --> 00:12:04.360]  就是你要愛他
[00:12:04.360 --> 00:12:05.080]  是不是?
[00:12:05.080 --> 00:12:06.360]  接著去到第三
[00:12:06.360 --> 00:12:08.040]  二人成為一體就不同了
[00:12:08.040 --> 00:12:10.320]  是Intra-dependent
[00:12:10.320 --> 00:12:12.800]  在第二級你都要在問你喜歡什麼
[00:12:12.800 --> 00:12:13.840]  你就是對就好
[00:12:13.840 --> 00:12:14.960]  去到第三級
[00:12:14.960 --> 00:12:16.640]  是你已經知道他喜歡什麼
[00:12:16.640 --> 00:12:19.200]  你作決定已經有決定
[00:12:19.200 --> 00:12:21.040]  第二個位置還是這樣
[00:12:21.040 --> 00:12:22.080]  通常你出去吃飯
[00:12:22.080 --> 00:12:23.240]  我不知道你有沒有試過
[00:12:23.240 --> 00:12:25.040]  一定有
[00:12:25.040 --> 00:12:25.960]  有你也未必說
[00:12:25.960 --> 00:12:27.080]  我告訴你
[00:12:27.080 --> 00:12:28.680]  我通常以前跟老婆出去吃飯
[00:12:28.680 --> 00:12:30.160]  你喜歡吃什麼?
[00:12:30.160 --> 00:12:30.880]  隨便吧
[00:12:30.880 --> 00:12:33.240]  你說什麼都可以
[00:12:33.240 --> 00:12:33.840]  是不是?
[00:12:33.840 --> 00:12:35.280]  吃河粉好不好?
[00:12:35.280 --> 00:12:37.440]  不好
[00:12:37.440 --> 00:12:40.920]  接著去吃點心好不好?
[00:12:40.920 --> 00:12:42.240]  不好
[00:12:42.240 --> 00:12:44.520]  你開始懷疑什麼叫隨便
[00:12:44.520 --> 00:12:46.640]  他隨便想到一些東西
[00:12:46.640 --> 00:12:48.320]  他隨便但是不告訴你
[00:12:48.320 --> 00:12:49.560]  你去找
[00:12:49.560 --> 00:12:50.920]  找越南食物好不好?
[00:12:50.920 --> 00:12:52.960]  就是那裡
[00:12:52.960 --> 00:12:54.720]  你要抓的
[00:12:54.720 --> 00:12:56.560]  但是你見到大概就知道了
[00:12:56.560 --> 00:12:57.960]  一開始就
[00:12:57.960 --> 00:13:00.040]  今天上個星期吃完
[00:13:00.040 --> 00:13:02.360]  這個壽司
[00:13:02.360 --> 00:13:03.200]  這個就是什麼
[00:13:03.200 --> 00:13:03.840]  你知道
[00:13:03.840 --> 00:13:05.920]  你作決定已經包含了
[00:13:05.920 --> 00:13:07.280]  一個個新的層次
[00:13:07.280 --> 00:13:08.680]  身心靈合作
[00:13:08.680 --> 00:13:09.840]  Amen?
[00:13:09.840 --> 00:13:11.240]  這裡我想說
[00:13:11.240 --> 00:13:13.480]  一定包括什麼呢?
[00:13:13.480 --> 00:13:15.840]  包括性
[00:13:15.840 --> 00:13:16.560]  那當然了
[00:13:16.560 --> 00:13:18.440]  陳牧師廢話
[00:13:18.440 --> 00:13:19.800]  你剛剛新婚
[00:13:19.800 --> 00:13:21.480]  你當然說我廢話
[00:13:21.480 --> 00:13:22.200]  是不是?
[00:13:22.200 --> 00:13:23.200]  你去到這麼上下
[00:13:23.200 --> 00:13:25.560]  你就知道我不是說廢話
[00:13:25.560 --> 00:13:27.440]  待會我會說多一點
[00:13:27.440 --> 00:13:28.000]  是的
[00:13:28.000 --> 00:13:29.080]  身心靈的結合
[00:13:29.080 --> 00:13:30.440]  包括性
[00:13:30.440 --> 00:13:32.160]  必須學習坦誠相處
[00:13:32.160 --> 00:13:33.440]  欣賞接納
[00:13:33.440 --> 00:13:35.680]  是一體之道
[00:13:35.680 --> 00:13:37.680]  就是說我的泥中有你
[00:13:37.680 --> 00:13:39.440]  其實很浪漫
[00:13:39.440 --> 00:13:41.240]  你的泥中有我
[00:13:41.240 --> 00:13:43.840]  有沒有看過《Ghost》那部電影?
[00:13:43.840 --> 00:13:45.960]  很多人點頭
[00:13:45.960 --> 00:13:47.280]  想不到你
[00:13:47.280 --> 00:13:50.160]  翻看而已
[00:13:50.160 --> 00:13:52.120]  真的
[00:13:52.120 --> 00:13:54.080]  肉體感情屬靈智
[00:13:54.080 --> 00:13:56.440]  理智上已經合一
[00:13:56.440 --> 00:13:58.680]  我知道的
[00:13:58.680 --> 00:14:00.280]  好了
[00:14:00.280 --> 00:14:02.040]  當然在這個時刻
[00:14:02.040 --> 00:14:05.720]  性其實好像一個探葉針
[00:14:05.720 --> 00:14:06.880]  可以嗎?
[00:14:06.880 --> 00:14:08.240]  你發現它開始
[00:14:08.240 --> 00:14:09.360]  是一個自然結果
[00:14:09.360 --> 00:14:10.560]  慢慢探葉針
[00:14:10.560 --> 00:14:11.760]  裡面發生有事
[00:14:11.760 --> 00:14:13.680]  有時我在婚姻輔導裡面
[00:14:13.680 --> 00:14:14.440]  去到這麼上下
[00:14:14.440 --> 00:14:15.160]  覺得很有問題
[00:14:15.160 --> 00:14:17.360]  我就問那些夫婦
[00:14:17.360 --> 00:14:19.400]  你的婚姻生活怎樣?
[00:14:19.400 --> 00:14:21.440]  有人真的這樣回答
