
[00:00:00.000 --> 00:00:02.000]  剛才Crystal姐妹帶領我們敬拜
[00:04:33.200 --> 00:04:35.000]  幫我們做一下更新
[00:04:35.000 --> 00:04:37.600]  也都同時為我們增值
[00:04:37.600 --> 00:04:40.000]  這個就是我們所說的
[00:04:40.000 --> 00:04:42.900]  我們要去過一個聖靈建造的生命
[00:04:42.900 --> 00:04:45.100]  而今天主題的內容
[00:04:45.100 --> 00:04:47.300]  是《使徒行傳》的第二章
[00:04:47.300 --> 00:04:48.100]  大家不用擔心
[00:04:48.100 --> 00:04:49.900]  我不會說完第二章的
[00:04:49.900 --> 00:04:52.600]  第二章裡面有三個部分
[00:04:52.600 --> 00:04:53.500]  開始的時候
[00:04:53.500 --> 00:04:57.000]  一至十三節是說聖靈降臨的過程
[00:04:57.000 --> 00:04:58.200]  我今天要說的是
[00:04:58.200 --> 00:04:59.900]  接著下去第十四節
[00:04:59.900 --> 00:05:01.500]  第三十六節
[00:05:01.500 --> 00:05:03.900]  順道經歷了聖靈降臨
[00:05:03.900 --> 00:05:05.100]  和充滿之後
[00:05:05.100 --> 00:05:08.100]  給得出來的一篇講章
[00:05:08.100 --> 00:05:09.600]  我今天這篇講章
[00:05:09.600 --> 00:05:10.400]  不是我的
[00:05:10.400 --> 00:05:11.700]  我是抄的
[00:05:11.700 --> 00:05:14.700]  我是抄使徒給的講章的內容
[00:05:14.700 --> 00:05:16.800]  然後希望可以配合
[00:05:16.800 --> 00:05:18.200]  我的一些解釋
[00:05:18.200 --> 00:05:18.800]  令到
[00:05:18.800 --> 00:05:20.100]  他怎樣令到我們來到
[00:05:20.100 --> 00:05:21.100]  我們今時今日
[00:05:21.100 --> 00:05:22.300]  二千年後
[00:05:22.300 --> 00:05:25.300]  我們弟兄姊妹一起
[00:05:25.300 --> 00:05:27.100]  跟我們有什麼關係
[00:05:27.100 --> 00:05:28.100]  然後到後面
[00:05:28.100 --> 00:05:30.600]  第三十七節開始到結尾
[00:05:30.600 --> 00:05:32.200]  就是聖靈充滿了之後
[00:05:32.200 --> 00:05:34.400]  順道一齊去建立教會
[00:05:34.400 --> 00:05:36.900]  所經歷的教會生活
[00:05:36.900 --> 00:05:38.200]  所以就讓我們
[00:05:38.200 --> 00:05:39.700]  其實更加重要的
[00:05:39.700 --> 00:05:40.700]  今天這段時間
[00:05:40.700 --> 00:05:43.000]  接下來的數十分鐘的時間
[00:05:43.000 --> 00:05:45.100]  重要的不是我所說的事情
[00:05:45.100 --> 00:05:47.600]  重要的是我們所信的聖靈
[00:05:47.600 --> 00:05:50.200]  是那位有真有活的神
[00:05:50.200 --> 00:05:53.200]  是祂現在親自去跟你們說話
[00:05:53.200 --> 00:05:55.400]  祂親自去充滿你們的心
[00:05:55.400 --> 00:05:56.400]  打開你的心
[00:05:56.400 --> 00:06:01.200]  讓我們能夠更加明白祂的旨意
[00:06:01.200 --> 00:06:04.200]  好 那我首先去講信息的時候
[00:06:04.200 --> 00:06:05.200]  要處理一個
[00:06:05.200 --> 00:06:06.200]  大家都
[00:06:06.200 --> 00:06:08.700]  我信了幾十年都有一個問題
[00:06:08.700 --> 00:06:11.200]  那明明說信了耶穌之後
[00:06:11.200 --> 00:06:14.200]  聖靈就會內住在我們的生命裏面
[00:06:14.200 --> 00:06:17.200]  我們心裏面每個信徒都有聖靈
[00:06:17.200 --> 00:06:19.700]  那為什麼我們又要聖靈充滿呢
[00:06:19.700 --> 00:06:21.700]  什麼為之聖靈充滿呢
[00:06:21.700 --> 00:06:24.200]  好想看到其實聖靈充滿
[00:06:24.200 --> 00:06:26.200]  是一個神的主動
[00:06:26.200 --> 00:06:29.200]  祂要在我們身上去成就一些事情
[00:06:29.200 --> 00:06:31.200]  可能我們覺得
[00:06:31.200 --> 00:06:32.700]  我們就算信了主
[00:06:32.700 --> 00:06:35.200]  我們有聖靈住在我們裏面
[00:06:35.200 --> 00:06:37.700]  我們可能有很多信徒
[00:06:37.700 --> 00:06:38.700]  不是說大家
[00:06:38.700 --> 00:06:41.200]  可能是外面教會的信徒
[00:06:41.200 --> 00:06:43.200]  他們有聖靈在裏面
[00:06:43.200 --> 00:06:46.200]  但大家不是很理睬大家
[00:06:46.200 --> 00:06:47.200]  我繼續
[00:06:47.200 --> 00:06:49.200]  我叫做信了耶穌
[00:06:49.200 --> 00:06:50.700]  聖靈住在我裏面
[00:06:50.700 --> 00:06:52.200]  這裏好像家裏一樣
[00:06:52.200 --> 00:06:53.200]  有些家裏一樣
[00:06:53.200 --> 00:06:55.200]  大家不是很溝通的
[00:06:55.200 --> 00:06:56.700]  聖靈就很自由
[00:06:56.700 --> 00:06:58.200]  給了我們自由
[00:06:58.200 --> 00:06:59.200]  我們不理睬祂
[00:06:59.200 --> 00:07:01.200]  祂又不是很理睬我們
[00:07:01.200 --> 00:07:05.200]  這可能維持了一個很長的基督徒的生命時間
[00:07:05.200 --> 00:07:07.200]  而聖靈充滿就是
[00:07:07.200 --> 00:07:09.700]  特別好想主權在祂那裏
[00:07:09.700 --> 00:07:10.700]  祂充滿我們
[00:07:10.700 --> 00:07:12.200]  祂要達到某一些目的
[00:07:12.200 --> 00:07:13.200]  去奮興我們
[00:07:13.200 --> 00:07:14.700]  去激勵我們
[00:07:14.700 --> 00:07:16.200]  或者是祂要讓我們
[00:07:16.200 --> 00:07:19.200]  能夠更加親近祂
[00:07:19.200 --> 00:07:21.700]  我嘗試在思考當中
[00:07:21.700 --> 00:07:24.200]  我有兩個近似的例子
[00:07:24.200 --> 00:07:26.200]  和大家分享
[00:07:26.200 --> 00:07:29.700]  分享聖靈內著
[00:07:29.700 --> 00:07:30.700]  聖靈同在
[00:07:30.700 --> 00:07:32.700]  和聖靈充滿的分別
[00:07:32.700 --> 00:07:34.200]  第一個例子是
[00:07:34.200 --> 00:07:37.200]  大家都有用電磁爐打火鍋
[00:07:37.200 --> 00:07:38.700]  我所說的電磁爐
[00:07:38.700 --> 00:07:40.700]  不是石油氣那些打火鍋
[00:07:40.700 --> 00:07:43.200]  電磁爐有一個魔法的瞬間
[00:07:43.200 --> 00:07:44.700]  我稍後告訴大家
[00:07:44.700 --> 00:07:46.700]  當你預備好你的鍋
[00:07:46.700 --> 00:07:47.700]  放些豆腐
[00:07:47.700 --> 00:07:48.700]  放些生菜
[00:07:48.700 --> 00:07:50.200]  放些什麼進去的時候
[00:07:50.200 --> 00:07:52.200]  那你就滾熱它
[00:07:52.200 --> 00:07:54.200]  你放在電磁爐上面
[00:07:54.200 --> 00:07:55.700]  但是你未開始打之前
[00:07:55.700 --> 00:07:57.200]  你會教它在一個
[00:07:57.200 --> 00:08:00.200]  低的度數上面
[00:08:00.200 --> 00:08:02.700]  這就在慶祝那個電磁爐
[00:08:02.700 --> 00:08:04.200]  可能在等人
[00:08:04.200 --> 00:08:05.700]  可能在預備其他東西
[00:08:05.700 --> 00:08:07.700]  你那時候可不可以放生蠔
[00:08:07.700 --> 00:08:09.200]  可不可以放一塊生蠔進去
[00:08:09.200 --> 00:08:11.700]  立刻放兩樣東西就立刻吃
[00:08:11.700 --> 00:08:12.700]  那你可能會肚子痛
[00:08:12.700 --> 00:08:13.700]  進醫院
[00:08:13.700 --> 00:08:14.700]  未打得住
[00:08:14.700 --> 00:08:16.700]  到真的你想放東西去打的時候
[00:08:16.700 --> 00:08:18.200]  你會做第二個動作
[00:08:18.200 --> 00:08:19.700]  就是將它的度數
[00:08:19.700 --> 00:08:22.200]  突然間調到另一個度數裡面
[00:08:22.200 --> 00:08:25.200]  它和這個石油氣爐有點不同
[00:08:25.200 --> 00:08:27.700]  它的電磁爐有一個特別的物理效能
[00:08:27.700 --> 00:08:29.700]  就是它的電磁爐可以令到
[00:08:29.700 --> 00:08:31.700]  水的分子加速的碰撞
[00:08:31.700 --> 00:08:32.700]  砰砰砰砰砰
[00:08:32.700 --> 00:08:34.200]  突然間就滾了
[00:08:34.200 --> 00:08:35.700]  一下子就會滾
[00:08:35.700 --> 00:08:36.700]  如果不是的話
[00:08:36.700 --> 00:08:38.200]  大家可以回去試試
[00:08:38.200 --> 00:08:40.700]  一教它突然間砰砰砰滾起來那個
[00:08:40.700 --> 00:08:42.700]  我就覺得好像聖靈充滿
[00:08:42.700 --> 00:08:44.200]  聖靈內注
[00:08:44.200 --> 00:08:45.700]  它可以保住那鍋東西
[00:08:45.700 --> 00:08:47.200]  在那裡慢慢煲著煲著
[00:08:47.200 --> 00:08:49.200]  維持著我們的活動
[00:08:49.200 --> 00:08:50.700]  維持著我們的生命
[00:08:50.700 --> 00:08:52.700]  但是當我們要達到一個目的
[00:08:52.700 --> 00:08:53.700]  就要放生蠔
[00:08:53.700 --> 00:08:54.700]  要吃生蠔
[00:08:54.700 --> 00:08:56.200]  要放其他東西的時候
[00:08:56.200 --> 00:08:57.200]  我們就要
[00:08:57.200 --> 00:08:58.200]  「砰」一聲
[00:08:58.200 --> 00:08:59.200]  聖靈充滿那個
[00:08:59.200 --> 00:09:00.200]  滾起
[00:09:00.200 --> 00:09:01.700]  那個效果
[00:09:01.700 --> 00:09:03.200]  這是第一個例子
[00:09:03.200 --> 00:09:04.700]  可能似乎未必一樣
[00:09:04.700 --> 00:09:06.200]  第二個例子就是
[00:09:06.200 --> 00:09:07.700]  我們都有坐車
[00:09:07.700 --> 00:09:09.200]  或者大家開車
[00:09:09.200 --> 00:09:11.200]  當你可能在一個早上
[00:09:11.200 --> 00:09:14.200]  清晨去到一條四線公路
[00:09:14.200 --> 00:09:16.200]  四圍都沒有車
[00:09:16.200 --> 00:09:18.200]  我們開車
[00:09:18.200 --> 00:09:19.700]  只不過前面就有一輛
[00:09:19.700 --> 00:09:21.700]  五十呎的貨櫃車在我們前面
[00:09:21.700 --> 00:09:25.200]  它在用三十公里的速度在走
[00:09:25.200 --> 00:09:27.200]  我們跟著它
[00:09:27.200 --> 00:09:28.200]  沒有問題的
[00:09:28.200 --> 00:09:30.700]  我們的生命可以跟著這輛貨櫃車
[00:09:30.700 --> 00:09:32.200]  你用三十里的速度
[00:09:32.200 --> 00:09:33.700]  你經過兩個小時的時間
[00:09:33.700 --> 00:09:36.700]  你終於可以去到目的地
[00:09:36.700 --> 00:09:40.700]  但是作為一個比較有智慧的駕駛者
[00:09:40.700 --> 00:09:42.200]  你又發覺到四圍都沒有車
[00:09:42.200 --> 00:09:44.200]  你會選擇一個動作是甚麼
[00:09:44.200 --> 00:09:46.200]  爬頭
[00:09:46.200 --> 00:09:48.200]  當然作為一個負責的駕駛者
[00:09:48.200 --> 00:09:49.200]  我會告訴你
[00:09:49.200 --> 00:09:50.200]  你爬頭之前
[00:09:50.200 --> 00:09:52.700]  一定要檢查一下倒後鏡和盲點
[00:09:52.700 --> 00:09:54.700]  然後你就要做兩件事
[00:09:54.700 --> 00:09:57.200]  第一件事就是切線
[00:09:57.200 --> 00:09:58.700]  即是改變
[00:09:58.700 --> 00:10:00.200]  你發覺你要做一件事
[00:10:00.200 --> 00:10:01.700]  你達成到爬頭的目的
[00:10:01.700 --> 00:10:02.700]  第一件事就是切線
[00:10:02.700 --> 00:10:03.700]  你要改變
[00:10:03.700 --> 00:10:04.700]  然後第二件事
[00:10:04.700 --> 00:10:07.200]  你就要有一個動力就是踩油
[00:10:07.200 --> 00:10:08.700]  兩件事都要並存
[00:10:08.700 --> 00:10:11.200]  你才可以達到爬頭的目的
[00:10:11.200 --> 00:10:12.700]  你只是切線
[00:10:12.700 --> 00:10:13.200]  你不踩油
[00:10:13.200 --> 00:10:14.200]  你就繼續
[00:10:14.200 --> 00:10:16.200]  其實都在那輛貨櫃車的後面
[00:10:16.200 --> 00:10:18.200]  你只不過走了第二條線而已
[00:10:18.200 --> 00:10:19.700]  但是如果你只是踩油
[00:10:19.700 --> 00:10:21.200]  你不切線
[00:10:21.200 --> 00:10:22.200]  麻煩了
[00:10:22.200 --> 00:10:25.200]  你會撞到貨櫃車的後面
[00:10:25.200 --> 00:10:26.200]  我覺得
[00:10:26.200 --> 00:10:27.700]  我自己想都覺得
[00:10:27.700 --> 00:10:28.700]  都幾正
[00:10:28.700 --> 00:10:30.700]  這個跟聖靈充滿就很相似
[00:10:30.700 --> 00:10:32.700]  當我們有一個願望
[00:10:32.700 --> 00:10:34.700]  或者神要我們
[00:10:34.700 --> 00:10:36.200]  要去改變更新的時候
[00:10:36.200 --> 00:10:37.700]  我們就要做兩個決定
[00:10:37.700 --> 00:10:38.700]  第一就是切線
[00:10:38.700 --> 00:10:40.700]  第二就是要有一個動力
[00:10:40.700 --> 00:10:45.700]  去讓我們去達到爬頭的結果
[00:10:45.700 --> 00:10:47.700]  正如在《使徒行傳》第二章
[00:10:47.700 --> 00:10:50.200]  耶穌離開了門徒之後
[00:10:50.200 --> 00:10:51.200]  耶穌要離開了
[00:10:51.200 --> 00:10:52.700]  一個他跟了三年
[00:10:52.700 --> 00:10:54.200]  他們覺得是彌賽亞的
[00:10:54.200 --> 00:10:55.200]  要走啊
[00:10:55.200 --> 00:10:56.200]  怎麼辦啊
[00:10:56.200 --> 00:10:57.200]  很低落
[00:10:57.200 --> 00:10:57.700]  很頹
[00:10:57.700 --> 00:10:58.700]  很沒力的時候
[00:10:58.700 --> 00:11:02.700]  耶穌應許過他們五秦節聖靈降臨
[00:11:02.700 --> 00:11:03.700]  就在那個時刻
[00:11:03.700 --> 00:11:05.700]  產生了這個突發的情況
[00:11:05.700 --> 00:11:06.700]  信徒就說
[00:11:06.700 --> 00:11:08.700]  說起別國的話
[00:11:08.700 --> 00:11:11.700]  然後他們全部每一個的生命都被更新
[00:11:11.700 --> 00:11:15.700]  然後開始他們建立教會
[00:11:15.700 --> 00:11:17.700]  那麼我們去到建立教會之前
[00:11:17.700 --> 00:11:19.200]  我們就看看彼得
[00:11:19.200 --> 00:11:23.700]  當時帶領著這百多個門徒的使徒彼得
[00:11:23.700 --> 00:11:26.200]  他就站出來說了這篇信息
[00:11:26.200 --> 00:11:29.200]  我們就看看彼得怎麼開場說這段話
[00:11:29.200 --> 00:11:32.200]  我們先看二章的十四十五節
[00:11:32.200 --> 00:11:34.200]  彼得和十一個使徒站起
[00:11:34.200 --> 00:11:35.200]  高聲說
[00:11:35.200 --> 00:11:37.700]  你們想這些人是罪了
[00:11:37.700 --> 00:11:39.200]  其實不是罪了
[00:11:39.200 --> 00:11:42.700]  因為事後剛到自初
[00:11:42.700 --> 00:11:46.700]  而保羅在《爾忽所書》五章十八節裏面也提過
[00:11:46.700 --> 00:11:48.200]  不要醉酒
[00:11:48.200 --> 00:11:49.700]  酒能使人放蕩
[00:11:49.700 --> 00:11:53.200]  乃要被聖靈充滿
[00:11:53.200 --> 00:11:55.700]  那麼很明顯兩節經文告訴我們
[00:11:55.700 --> 00:11:56.700]  聖靈充滿的經歷
[00:11:56.700 --> 00:11:58.700]  以及有什麼發生
[00:11:58.700 --> 00:12:00.700]  即時的發生
[00:12:00.700 --> 00:12:02.700]  和喝醉酒都很相似
[00:12:02.700 --> 00:12:04.700]  但是彼得走出來說
[00:12:04.700 --> 00:12:05.700]  強調
[00:12:05.700 --> 00:12:06.700]  不是
[00:12:06.700 --> 00:12:07.700]  他們不是喝醉酒
[00:12:07.700 --> 00:12:10.200]  因為剛其時至時
[00:12:10.200 --> 00:12:13.200]  就是現在所說的早上九點鐘
[00:12:13.200 --> 00:12:14.700]  還要是五巡節
[00:12:14.700 --> 00:12:19.200]  一班敬乾的基督徒一定不會喝酒
[00:12:19.200 --> 00:12:20.700]  更加不會吃東西
[00:12:20.700 --> 00:12:26.200]  他們當時只是一起很敬畏地
[00:12:26.200 --> 00:12:28.200]  在神裏面祈禱
[00:12:28.200 --> 00:12:31.200]  而彼得起碼告訴眾人
[00:12:31.200 --> 00:12:34.200]  起碼我當時不是醉酒
[00:12:34.200 --> 00:12:38.200]  然後他就開始說了接著以下的信息
[00:12:38.200 --> 00:12:41.200]  我很相信彼得預備這篇信息
[00:12:41.200 --> 00:12:46.200]  他沒有像我這樣準備了一個月
[00:12:46.200 --> 00:12:50.200]  我想他還沒有寫好講章袋在袋子裏面
[00:12:50.200 --> 00:12:51.200]  到時候了
[00:12:51.200 --> 00:12:52.200]  就拿出來講
[00:12:52.200 --> 00:12:56.200]  我相信整篇講章的內容都是聖靈的帶領
[00:12:56.200 --> 00:12:57.200]  我就深信
[00:12:57.200 --> 00:12:59.200]  我真是一個小信的人
[00:12:59.200 --> 00:13:01.200]  如果聖靈那麼大感動
[00:13:01.200 --> 00:13:04.700]  我今次應該什麼都不預備
[00:13:04.700 --> 00:13:06.200]  然後祈禱十天
[00:13:06.200 --> 00:13:09.200]  然後就上來跟大家講
[00:13:09.200 --> 00:13:12.200]  我想我可能不會有下一次的機會
[00:13:12.200 --> 00:13:14.200]  再跟大家分享信息
[00:13:14.200 --> 00:13:15.200]  這是開玩笑
[00:13:15.200 --> 00:13:20.200]  我覺得這篇道真是聖靈去啟發彼得所講的
[00:13:20.200 --> 00:13:23.200]  亦都是成為當時整個信徒的群體
[00:13:23.200 --> 00:13:25.200]  他們經歷了聖靈充滿之後
[00:13:25.200 --> 00:13:30.200]  我們讓他們聖靈建造他們的生命的一個根基
[00:13:30.200 --> 00:13:33.200]  而彼得所講的說話
[00:13:33.200 --> 00:13:38.200]  短短的 可能是十幾節的聖經
[00:13:38.200 --> 00:13:40.200]  裏面有三個重點
[00:13:40.200 --> 00:13:43.200]  三個重點都建基於神的話語裏面
[00:13:43.200 --> 00:13:45.200]  是引用了舊約的經文
[00:13:45.200 --> 00:13:48.200]  我們看到彼得他只是一個漁夫
[00:13:48.200 --> 00:13:51.200]  或者只是短短的跟了耶穌三年
[00:13:51.200 --> 00:13:53.200]  但是他對舊約的熟悉
[00:13:53.200 --> 00:13:56.200]  對神的話語的熟悉
[00:13:56.200 --> 00:14:02.200]  令到都是非常值得我們去學習的
[00:14:02.200 --> 00:14:06.200]  我們看聖靈建造生命的第一個果效是甚麼
[00:14:06.200 --> 00:14:08.200]  我們跟彼得的信息裏面
[00:14:08.200 --> 00:14:11.200]  第一個果效就是貼近神的心意
[00:14:11.200 --> 00:14:15.200]  我們一起讀二章16至18節和21節
[00:14:15.200 --> 00:14:18.200]  這正是先知若已所說神說
[00:14:18.200 --> 00:14:20.200]  在末後的日子
[00:14:20.200 --> 00:14:23.200]  我要將我的靈曉灌凡有血氣的
[00:14:23.200 --> 00:14:25.200]  你們的兒女要說預言
[00:14:25.200 --> 00:14:28.200]  你們的少年人要見異象
[00:14:28.200 --> 00:14:30.200]  老年人要做異夢
[00:14:30.200 --> 00:14:31.200]  在那些日子
[00:14:31.200 --> 00:14:34.200]  我要將我的靈曉灌我的僕人和侍女
[00:14:34.200 --> 00:14:36.200]  他們就要說預言
[00:14:36.200 --> 00:14:41.200]  到那時候凡求告主明的就必得救
[00:14:41.200 --> 00:14:43.200]  相應的經文彼得都提了
[00:14:43.200 --> 00:14:47.200]  是在舊約的若已書二章28至29節和32節
[00:14:47.200 --> 00:14:48.200]  我們一起讀
[00:14:48.200 --> 00:14:52.200]  以後我要將我的靈曉灌凡有血氣的
[00:14:52.200 --> 00:14:54.200]  你們的兒女要說預言
[00:14:54.200 --> 00:14:57.200]  你們的老年人要做異夢
[00:14:57.200 --> 00:15:00.200]  少年人要見異象
[00:15:00.200 --> 00:15:01.200]  在那些日子
[00:15:01.200 --> 00:15:05.200]  我要將我的靈曉灌我的僕人和侍女
[00:15:05.200 --> 00:15:10.200]  到那時候凡求告主說的明就必得救
[00:15:10.200 --> 00:15:12.200]  彼得在這裡開始解釋
[00:15:12.200 --> 00:15:13.200]  你們現在見到的
[00:15:13.200 --> 00:15:14.200]  你們經歷到的
[00:15:14.200 --> 00:15:16.200]  所發生的聖靈曉灌
[00:15:16.200 --> 00:15:19.200]  其實在昔日舊約
[00:15:19.200 --> 00:15:21.200]  若已先知已經預言
[00:15:21.200 --> 00:15:24.200]  現在是預言的應驗
[00:15:24.200 --> 00:15:27.200]  聖靈降臨不再局限在某一些神
[00:15:27.200 --> 00:15:31.200]  要是神特別揀選那些很厲害的先知
[00:15:31.200 --> 00:15:33.200]  或者很偉大的君王身上
[00:15:33.200 --> 00:15:37.200]  也不只是局限在神所揀選的猶太人
[00:15:37.200 --> 00:15:39.200]  猶太民族裡面
[00:15:39.200 --> 00:15:41.200]  彼得想說的是
[00:15:41.200 --> 00:15:44.200]  聖靈是有祂的主權去曉灌
[00:15:44.200 --> 00:15:47.200]  在所有人或者任何人身上
[00:15:47.200 --> 00:15:51.200]  也就是說所有人或者任何人
[00:15:51.200 --> 00:15:53.200]  包括在座的你和我
[00:15:53.200 --> 00:15:56.200]  都可以去經歷聖靈充滿
