
[00:00:00.000 --> 00:00:05.400]  今次的題目是以認罪和代求來建立神家
[00:03:33.260 --> 00:03:35.160]  可能有些人發覺明天也可能沒有崇拜
[00:03:35.160 --> 00:03:37.360]  今晚也先回來
[00:03:37.360 --> 00:03:38.960]  有些平常不見的弟兄姊妹
[00:03:38.960 --> 00:03:39.960]  有些經常見到
[00:03:39.960 --> 00:03:41.760]  每次星期六晚堂崇拜
[00:03:41.760 --> 00:03:43.560]  李玉良也坐在第二行的位置
[00:03:43.560 --> 00:03:45.460]  大家都認得他
[00:03:45.460 --> 00:03:48.060]  有些可能認識了五十多年
[00:03:48.060 --> 00:03:48.760]  有沒有?
[00:03:48.760 --> 00:03:49.760]  可能沒有的
[00:03:49.760 --> 00:03:52.060]  我想我這裡認識的人最久的
[00:03:52.060 --> 00:03:54.260]  就是何炳雄執事了
[00:03:54.260 --> 00:03:55.760]  也穿了穿去報了
[00:03:55.760 --> 00:03:58.060]  今天是去牛一
[00:03:58.060 --> 00:04:00.560]  牛一專程回來敬拜上帝
[00:04:00.560 --> 00:04:02.160]  也沒有五十多年
[00:04:02.160 --> 00:04:07.060]  我想起碼我應該有接近三十年認識何炳雄執事了
[00:04:07.060 --> 00:04:08.760]  我回教會這麼久就是這麼久
[00:04:08.760 --> 00:04:12.260]  也有些可能我們認識了幾年
[00:04:12.260 --> 00:04:14.060]  有些很有趣的
[00:04:14.060 --> 00:04:16.160]  是兄弟姊妹
[00:04:16.160 --> 00:04:17.460]  今晚又在我們當中
[00:04:17.460 --> 00:04:20.360]  有些孿生兄弟
[00:04:20.360 --> 00:04:22.260]  他這麼多年就認識這麼多
[00:04:22.260 --> 00:04:23.160]  不僅孿生兄弟
[00:04:23.160 --> 00:04:24.760]  也是主內的弟兄姊妹
[00:04:24.760 --> 00:04:26.760]  有些可能我們素未謀面
[00:04:26.760 --> 00:04:27.460]  不認識的
[00:04:27.460 --> 00:04:29.660]  也有些剛剛上星期的新來賓
[00:04:29.660 --> 00:04:31.660]  今晚其實我們有個詩琴Kitty
[00:04:31.660 --> 00:04:33.560]  大家可能還沒見過她
[00:04:33.560 --> 00:04:37.360]  今晚幫我們詩琴帶領我們
[00:04:37.360 --> 00:04:39.560]  所以我們有新相識
[00:04:39.560 --> 00:04:41.060]  也認識了很久
[00:04:41.060 --> 00:04:43.260]  但是我們有一個共通點
[00:04:43.260 --> 00:04:45.560]  我們也是耶穌基督主內的兒女
[00:04:45.560 --> 00:04:47.160]  我們也是連於耶穌基督
[00:04:47.160 --> 00:04:48.560]  所以今晚我們走在一起
[00:04:48.560 --> 00:04:49.660]  我們前後左右
[00:04:49.660 --> 00:04:51.160]  不是在戲院裏面
[00:04:51.160 --> 00:04:52.160]  戲院裏面是怎樣的?
[00:04:52.160 --> 00:04:53.260]  前後左右我們不認識的
[00:04:53.260 --> 00:04:54.160]  黑衣媽祖也不要認識
[00:04:54.160 --> 00:04:55.860]  不要騷擾我們看戲
[00:04:55.860 --> 00:04:58.960]  但是我們現在坐在禮堂當中
[00:04:58.960 --> 00:05:00.960]  就算你認識與否也好
[00:05:00.960 --> 00:05:02.360]  你不知道他的名字也好
[00:05:02.360 --> 00:05:04.260]  但我們也是弟兄姊妹
[00:05:04.260 --> 00:05:05.860]  我們也是主內一家
[00:05:05.860 --> 00:05:07.660]  我們也是一個熟齡的大家庭
[00:05:07.660 --> 00:05:08.660]  下一個提醒我們
[00:05:08.660 --> 00:05:10.160]  你們中間
[00:05:10.160 --> 00:05:14.760]  告訴我們我們是屬於耶穌基督的門徒群體
[00:05:14.760 --> 00:05:16.260]  使人得見門徒
[00:05:16.260 --> 00:05:18.360]  而我們是門徒的群體
[00:05:18.360 --> 00:05:20.060]  而且是一個熟齡的大家庭
[00:05:20.060 --> 00:05:21.260]  是弟兄姊妹
[00:05:21.260 --> 00:05:22.960]  我們要彼此互相提醒
[00:05:22.960 --> 00:05:24.360]  彼此互相教導
[00:05:24.360 --> 00:05:25.860]  就像今晚的題目
[00:05:25.860 --> 00:05:27.860]  我們要彼此互相認罪
[00:05:27.860 --> 00:05:29.860]  互相代求
[00:05:29.860 --> 00:05:31.560]  在經文裏面提及到
[00:05:31.560 --> 00:05:37.260]  我們要面對著很多不同的情感
[00:05:37.260 --> 00:05:40.660]  一開始就說你們受苦的就該禱告
[00:05:40.660 --> 00:05:42.360]  受苦的意思就是說
[00:05:42.360 --> 00:05:44.360]  可能我們生命都會遇到一些困難
[00:05:44.360 --> 00:05:46.160]  我們可能被老闆壓迫
[00:05:46.160 --> 00:05:47.760]  要交計劃
[00:05:47.760 --> 00:05:49.560]  我們家裡有人患病
[00:05:49.560 --> 00:05:51.960]  或者我們要被業主逼遷
[00:05:51.960 --> 00:05:53.260]  即是要搬遷
[00:05:53.260 --> 00:05:55.060]  最近也有很多聽到這些新聞
[00:05:55.060 --> 00:05:57.060]  在我們這個重建社區裏面
[00:05:57.060 --> 00:05:58.360]  有很多人被逼遷
[00:05:58.360 --> 00:06:00.360]  在這個情況下我們要祈禱
[00:06:00.360 --> 00:06:02.360]  要請弟兄姊妹一同祈禱
[00:06:02.360 --> 00:06:04.460]  人生就像過山車一樣
[00:06:04.460 --> 00:06:05.460]  有起起跌跌
[00:06:05.460 --> 00:06:08.460]  遇到喜樂的時候我們要歌頌
[00:06:08.460 --> 00:06:10.960]  為了我們有第一次升職
[00:06:10.960 --> 00:06:12.060]  生孩子
[00:06:12.060 --> 00:06:16.160]  或者我們的女兒希望入到學校很開心
[00:06:16.160 --> 00:06:17.560]  大家有不同的事
[00:06:17.560 --> 00:06:19.260]  都是值得我們高興感謝的
[00:06:19.260 --> 00:06:20.260]  我們就要歌頌
[00:06:20.260 --> 00:06:21.460]  歌頌誰?
[00:06:21.460 --> 00:06:22.660]  歌頌上帝
[00:06:22.660 --> 00:06:23.860]  感謝上帝
[00:06:23.860 --> 00:06:26.060]  透過詩歌去感恩
[00:06:26.060 --> 00:06:28.360]  就好像剛才我們讀的時候
[00:06:28.360 --> 00:06:29.060]  也有讀過
[00:06:29.060 --> 00:06:31.260]  在羅馬書十二章十五節
[00:06:31.260 --> 00:06:32.260]  在這裏我們一起幫我讀
[00:06:32.260 --> 00:06:35.760]  一二三 要與喜樂的人同樂
[00:06:35.760 --> 00:06:38.060]  要與哀哭的人同哭
[00:06:38.060 --> 00:06:42.260]  就是我們一同為弟兄姊妹開心的事去喜樂
[00:06:42.260 --> 00:06:45.260]  一同為弟兄姊妹哀傷的事去流淚
[00:06:45.260 --> 00:06:47.060]  當我們這樣做的時候會怎樣?
[00:06:47.060 --> 00:06:48.760]  如果你上過初順成功百貨
[00:06:48.760 --> 00:06:49.460]  這句也很棒
[00:06:49.460 --> 00:06:50.560]  我到現在還記得
[00:06:50.560 --> 00:06:53.460]  初順成功百貨已經十幾二十年前的事了
[00:06:53.460 --> 00:06:56.160]  分享的喜樂是怎樣?
[00:06:56.160 --> 00:06:57.060]  大家幫我讀
[00:06:57.060 --> 00:06:59.060]  雙倍的喜樂
[00:06:59.060 --> 00:07:01.060]  分擔的憂傷會怎樣?
[00:07:01.060 --> 00:07:02.460]  一半的憂傷
[00:07:02.460 --> 00:07:04.060]  就是說當你有開心的事
[00:07:04.060 --> 00:07:05.060]  你跟別人分享
[00:07:05.060 --> 00:07:06.460]  你就會更加開心
[00:07:06.460 --> 00:07:07.260]  因為你說出來
[00:07:07.260 --> 00:07:08.460]  那個人替你開心
[00:07:08.460 --> 00:07:09.960]  當你有不開心的事
[00:07:09.960 --> 00:07:11.060]  我們一同祈禱
[00:07:11.060 --> 00:07:12.060]  你會怎樣?
[00:07:12.060 --> 00:07:14.060]  不是會多一點傷心
[00:07:14.060 --> 00:07:15.860]  因為傷心是告訴弟兄姊妹
[00:07:15.860 --> 00:07:16.660]  他為你祈禱
[00:07:16.660 --> 00:07:18.060]  大家分擔了
[00:07:18.060 --> 00:07:19.260]  減半
[00:07:19.260 --> 00:07:23.260]  所以亞哥提醒我們
[00:07:23.260 --> 00:07:24.760]  在第十三章我們就要
[00:07:24.760 --> 00:07:26.460]  一起喜樂
[00:07:26.460 --> 00:07:27.460]  一起受苦
[00:07:27.460 --> 00:07:28.760]  彼此互相禱告
[00:07:28.760 --> 00:07:32.660]  彼此互相感謝上帝
[00:07:32.660 --> 00:07:34.260]  我們再看下去
[00:07:34.260 --> 00:07:36.260]  你們中間有病了的
[00:07:36.260 --> 00:07:38.460]  他就該請教會的長老來
[00:07:38.460 --> 00:07:39.960]  他們可以奉主的名
[00:07:39.960 --> 00:07:41.260]  用油抹他
[00:07:41.260 --> 00:07:42.660]  為他禱告
[00:07:42.660 --> 00:07:45.060]  出於信心的祈禱要救那病人
[00:07:45.060 --> 00:07:46.660]  主必叫他起來
[00:07:46.660 --> 00:07:47.760]  他若犯了罪
[00:07:47.760 --> 00:07:49.460]  也必蒙赦免
[00:07:49.460 --> 00:07:51.060]  除了開心的事
[00:07:51.060 --> 00:07:51.860]  不開心的事
[00:07:51.860 --> 00:07:52.560]  憂傷的事
[00:07:52.560 --> 00:07:53.260]  喜樂的事
[00:07:53.260 --> 00:07:54.160]  這裡提及到
[00:07:54.160 --> 00:07:55.060]  當我們中間
[00:07:55.060 --> 00:07:56.660]  又在你們中間
[00:07:56.660 --> 00:07:58.960]  人很容易有病
[00:07:58.960 --> 00:08:00.260]  病這件事
[00:08:00.260 --> 00:08:01.260]  很普通
[00:08:01.260 --> 00:08:02.660]  經常都會出現
[00:08:02.660 --> 00:08:03.560]  但在這裡
[00:08:03.560 --> 00:08:04.760]  這個病的字
[00:08:04.760 --> 00:08:06.860]  不是你普通傷風感冒
[00:08:06.860 --> 00:08:08.560]  很輕微的病
[00:08:08.560 --> 00:08:10.760]  而病是很嚴重的病
[00:08:10.760 --> 00:08:13.260]  原文是你沒有力氣
[00:08:13.260 --> 00:08:14.860]  躺在病床上
[00:08:14.860 --> 00:08:16.460]  根本起身也起不了
[00:08:16.460 --> 00:08:18.060]  的嚴重病
[00:08:18.060 --> 00:08:20.260]  這些嚴重的病要怎樣處理呢?
[00:08:20.260 --> 00:08:23.660]  這裡說要請長老來
[00:08:23.660 --> 00:08:25.760]  請資深的長老來
[00:08:25.760 --> 00:08:26.960]  要抹油祈禱
[00:08:26.960 --> 00:08:27.960]  好像很神奇
[00:08:27.960 --> 00:08:29.060]  我們沒聽過
[00:08:29.060 --> 00:08:31.160]  我也沒試過和別人抹油祈禱
[00:08:31.160 --> 00:08:32.360]  是什麼來的呢?
[00:08:32.360 --> 00:08:34.760]  首先我們從病去了解一下
[00:08:34.760 --> 00:08:36.160]  我不是醫生
[00:08:36.160 --> 00:08:37.260]  但是從雅各
[00:08:37.260 --> 00:08:41.260]  或者從當時新約的聖經看
[00:08:41.260 --> 00:08:43.460]  病有三種病
[00:08:43.460 --> 00:08:48.660]  這個我看沙田浸信會前堂主任梁庭毅牧師這樣寫的
[00:08:48.660 --> 00:08:52.760]  他說在聖經裡面有三種病
[00:08:52.760 --> 00:08:54.160]  嚴重的病
[00:08:54.160 --> 00:08:57.260]  三種病不是傷風感冒很容易康復的
[00:08:57.260 --> 00:08:58.360]  第一種是什麼病?
[00:08:58.360 --> 00:08:59.560]  必死的病
[00:08:59.560 --> 00:09:01.560]  必死的病是什麼意思?
[00:09:01.560 --> 00:09:02.760]  就是說
[00:09:02.760 --> 00:09:04.760]  哪裡有人長生不老不會死的
[00:09:04.760 --> 00:09:06.860]  每個人都會面對一個病
[00:09:06.860 --> 00:09:07.960]  就是你病死
[00:09:07.960 --> 00:09:10.560]  當然也有例外就是你意外身亡
[00:09:10.560 --> 00:09:13.560]  突然間可能真的
[00:09:13.560 --> 00:09:15.060]  不要亂說
[00:09:15.060 --> 00:09:18.160]  就是一會兒意外身亡撞車
[00:09:18.160 --> 00:09:19.560]  一會兒打風
[00:09:19.560 --> 00:09:22.060]  招牌撞下來那些
[00:09:22.060 --> 00:09:24.760]  突然間回到天家
[00:09:24.760 --> 00:09:28.360]  不然我們每個人都會病死
[00:09:28.360 --> 00:09:29.560]  而我們記得好一點
[00:09:29.560 --> 00:09:31.360]  我們的病死其實是什麼?
[00:09:31.360 --> 00:09:34.660]  接我們回到天家的病
[00:09:34.660 --> 00:09:36.260]  我們每個人都會面對的
[00:09:36.260 --> 00:09:38.960]  這個病其實帶我們回到天堂
[00:09:38.960 --> 00:09:41.960]  所以我們每個人都要最少經歷一次
[00:09:41.960 --> 00:09:43.260]  第二個病是什麼?
[00:09:43.260 --> 00:09:44.660]  教訓別人的病
[00:09:44.660 --> 00:09:46.160]  就是說
[00:09:46.160 --> 00:09:48.760]  神要透過這個病去教訓我們
[00:09:48.760 --> 00:09:53.260]  可能這個人他犯罪得罪上帝
[00:09:53.260 --> 00:09:56.360]  或者他不明白上帝的旨意
[00:09:56.360 --> 00:09:58.660]  他不順從神的心意
[00:09:58.660 --> 00:10:00.660]  他就要面對這個病
[00:10:00.660 --> 00:10:02.860]  比如師浸約翰的父親
[00:10:02.860 --> 00:10:04.060]  薩加利亞
[00:10:04.060 --> 00:10:05.860]  他患了什麼病?
[00:10:05.860 --> 00:10:07.160]  啞病
[00:10:07.160 --> 00:10:09.960]  他不相信上帝會讓他老來從子
[00:10:09.960 --> 00:10:11.360]  老來會得子
[00:10:11.360 --> 00:10:12.860]  所以他不相信
[00:10:12.860 --> 00:10:14.360]  上帝就讓他啞到
[00:10:14.360 --> 00:10:16.360]  啞到嬰兒出生為止
[00:10:16.360 --> 00:10:18.360]  還有一個很認識的人物
[00:10:18.360 --> 00:10:19.060]  蘇羅
[00:10:19.060 --> 00:10:20.560]  又叫做保羅
[00:10:20.560 --> 00:10:22.460]  他在大馬適患了什麼病?
[00:10:22.460 --> 00:10:23.760]  盲的病
[00:10:23.760 --> 00:10:26.360]  因為他逼伯耶穌基督的門徒
[00:10:26.360 --> 00:10:28.360]  上帝要他盲了
[00:10:28.360 --> 00:10:31.060]  直到他回轉的時候
[00:10:31.060 --> 00:10:32.360]  上帝就醫治他
[00:10:32.360 --> 00:10:34.360]  其實在舊約聖經也有很多
[00:10:34.360 --> 00:10:36.060]  突然間出了大麻風
[00:10:36.060 --> 00:10:37.460]  很多不同的病
[00:10:37.460 --> 00:10:39.560]  都是上帝要教訓別人
[00:10:39.560 --> 00:10:41.560]  因為他們犯罪得罪上帝
[00:10:41.560 --> 00:10:43.460]  上帝要他們知道明白
[00:10:43.460 --> 00:10:44.760]  要順從神的心意
[00:10:44.760 --> 00:10:46.260]  第三種是什麼病呢?
[00:10:46.260 --> 00:10:47.560]  是榮耀神的病
[00:10:47.560 --> 00:10:49.560]  我們讀《約翰福音》九章三節
[00:10:49.560 --> 00:10:50.360]  一二三
[00:10:50.360 --> 00:10:51.160]  小聲一點
[00:10:51.160 --> 00:10:53.360]  既不是這人犯了罪
[00:10:53.360 --> 00:10:55.060]  也不是他的父母
[00:10:55.060 --> 00:10:58.760]  而是要在他身上顯出神的作為來
[00:10:58.760 --> 00:11:00.960]  在舊約的傳統裡面
[00:11:00.960 --> 00:11:03.360]  猶太人只認識頭兩種病
[00:11:03.360 --> 00:11:05.160]  他們覺得所有病
[00:11:05.160 --> 00:11:06.460]  都一定有原因的
[00:11:06.460 --> 00:11:08.460]  最普遍的病就是
[00:11:08.460 --> 00:11:09.660]  他犯罪
[00:11:09.660 --> 00:11:12.760]  所以他就要遭受上帝的懲罰
[00:11:12.760 --> 00:11:14.260]  或者是他父母
[00:11:14.260 --> 00:11:15.760]  他的祖先犯罪
[00:11:15.760 --> 00:11:18.060]  上帝要追及他們的罪三、四代
[00:11:18.060 --> 00:11:20.460]  所以他就要面對這個問題
[00:11:20.460 --> 00:11:24.060]  但是在約翰福音裡面出現了一個很特別的人物
[00:11:24.060 --> 00:11:25.860]  他天生就是眼瞎的
[00:11:25.860 --> 00:11:27.360]  天生就是瞎的
[00:11:27.360 --> 00:11:29.360]  門徒都問耶穌
[00:11:29.360 --> 00:11:31.460]  為什麼這個人會天生瞎呢?
[00:11:31.460 --> 00:11:35.060]  是這個人犯了罪還是他的父母犯罪呢?
[00:11:35.060 --> 00:11:36.660]  但是耶穌說不是
[00:11:36.660 --> 00:11:38.360]  不是
[00:11:38.360 --> 00:11:40.260]  這個人沒有犯罪
[00:11:40.260 --> 00:11:42.060]  也不是他的父母犯罪
[00:11:42.060 --> 00:11:45.760]  而是上帝要透過這個核子
[00:11:45.760 --> 00:11:48.160]  去顯出上帝的榮耀
[00:11:48.160 --> 00:11:51.260]  然後耶穌就治好了這個核子
[00:11:51.260 --> 00:11:52.360]  所以我們看到
[00:11:52.360 --> 00:11:54.960]  原來有一種病是用來榮耀上帝的
[00:11:54.960 --> 00:11:56.760]  在我們身邊也有
[00:11:56.760 --> 00:11:59.860]  我舉出三個大家可能認識的人物
[00:11:59.860 --> 00:12:00.560]  第一個
[00:12:00.560 --> 00:12:01.460]  核林子
[00:12:01.460 --> 00:12:02.660]  核林子大家認不認識?
[00:12:02.660 --> 00:12:03.960]  他原名叫劉合
[00:12:03.960 --> 00:12:05.360]  是台灣的作家
[00:12:05.360 --> 00:12:08.860]  他一生患了一個類風濕關節
[00:12:09.160 --> 00:12:13.060]  他也成為了十大傑出女青年
[00:12:13.060 --> 00:12:17.560]  相信很多人都認識這位著名的台灣作家核林子
[00:12:17.560 --> 00:12:19.660]  另外一個也很近似的
[00:12:19.660 --> 00:12:22.760]  就是我們熟悉的蘇欽沛姊妹
[00:12:22.760 --> 00:12:24.960]  她是突破的創辦人
[00:12:24.960 --> 00:12:29.460]  她也到了少年時代患上癌症
[00:12:29.460 --> 00:12:32.560]  但是她繼續去服侍上帝
[00:12:32.560 --> 00:12:34.560]  創立了突破機構
[00:12:34.560 --> 00:12:37.060]  她最著名的名句就是
[00:12:37.960 --> 00:12:39.460]  與其咒助黑暗
[00:12:39.460 --> 00:12:41.160]  不如燃燒自己
[00:12:41.160 --> 00:12:42.660]  與其咒助黑暗
[00:12:42.660 --> 00:12:44.060]  不如燃燒自己
[00:12:44.060 --> 00:12:47.360]  可能對於你們來說也是很遙遠的人
[00:12:47.360 --> 00:12:48.660]  講講現代版
[00:12:48.660 --> 00:12:50.560]  大家也很熟悉的就是誰?
[00:12:50.560 --> 00:12:51.260]  Nick
[00:12:51.260 --> 00:12:52.560]  澳洲的Nick
[00:12:52.560 --> 00:12:55.060]  他天生就是沒有手沒有腳的
[00:12:55.060 --> 00:12:56.160]  是什麼病呢?
[00:12:56.160 --> 00:12:57.060]  沒有人知道
[00:12:57.060 --> 00:13:01.060]  但是他是一個很著名的牧者
[00:13:01.060 --> 00:13:02.360]  傳道人、宣教士
[00:13:02.360 --> 00:13:03.860]  他到處遊列國
[00:13:03.860 --> 00:13:05.460]  將他的生命
[00:13:05.460 --> 00:13:07.460]  影響很多年輕人的生命
[00:13:07.660 --> 00:13:09.560]  很多人在患難困苦裡面
[00:13:09.560 --> 00:13:11.160]  經歷了他的鼓勵之後
[00:13:11.160 --> 00:13:12.460]  重新振作
[00:13:12.460 --> 00:13:13.760]  因為連他也振作了
[00:13:13.760 --> 00:13:16.060]  還有誰敢說我振作不了呢?
[00:13:16.060 --> 00:13:20.160]  所以原來上帝也可以透過人的受苦
[00:13:20.160 --> 00:13:21.960]  去顯出他的榮耀
[00:13:21.960 --> 00:13:23.760]  好了
[00:13:23.760 --> 00:13:25.460]  我們知道有三種病
[00:13:25.460 --> 00:13:26.460]  一個必死的病
[00:13:26.460 --> 00:13:27.660]  要回天家的
[00:13:27.660 --> 00:13:30.860]  一個就是真的要被神教訓的病
[00:13:30.860 --> 00:13:32.660]  第三種就是榮耀上帝的病
[00:13:32.660 --> 00:13:35.060]  我們面對這些病怎麼處理呢?
[00:13:35.060 --> 00:13:37.060]  這裡說要請長老來
[00:13:37.260 --> 00:13:38.660]  就要抹油祈禱
[00:13:38.660 --> 00:13:41.160]  出於信心的祈禱
[00:13:41.160 --> 00:13:41.960]  上帝就會醫治
[00:13:41.960 --> 00:13:44.060]  什麼叫做抹油祈禱呢?
[00:13:44.060 --> 00:13:45.260]  抹油祈禱呢
[00:13:45.260 --> 00:13:47.160]  其實很簡單而已
[00:13:47.160 --> 00:13:50.860]  大家有時候身體不舒服也會抹一下油
[00:13:50.860 --> 00:13:51.660]  是什麼油呢?
[00:13:51.660 --> 00:13:56.360]  有些是白花油、紫花油、驅風油、萬金油
[00:13:56.360 --> 00:14:01.660]  的確有些藥油是有醫治和舒緩痛楚的作用的
[00:14:01.660 --> 00:14:02.760]  所以抹油祈禱
[00:14:02.760 --> 00:14:04.160]  也是有根據的
[00:14:04.160 --> 00:14:05.260]  不是亂來的
[00:14:05.760 --> 00:14:07.360]  也有一些《釋經》書說
[00:14:07.360 --> 00:14:09.660]  其實這是一個宗教上的禮儀
[00:14:09.660 --> 00:14:12.660]  是有象徵的意義多一點
[00:14:12.660 --> 00:14:16.060]  不是真的要靠油來醫病
[00:14:16.060 --> 00:14:17.160]  但是有象徵的意義
[00:14:17.160 --> 00:14:18.260]  因為透過抹油
[00:14:18.260 --> 00:14:20.260]  就代表一個分別為勝的意思
[00:14:20.260 --> 00:14:23.260]  代表著將病人分別出來
[00:14:23.260 --> 00:14:25.260]  也希望能夠提升他的信心
[00:14:25.260 --> 00:14:27.060]  以致待會祈禱的時候
[00:14:27.060 --> 00:14:29.560]  這個病人能夠更有信心去倚靠上帝
[00:14:29.560 --> 00:14:31.060]  其實這個油
[00:14:31.060 --> 00:14:33.160]  也可以說是一個宗教
[00:14:33.160 --> 00:14:34.260]  一個媒體
[00:14:34.460 --> 00:14:36.060]  就好像我們浸泥的時候
[00:14:36.060 --> 00:14:38.060]  我們是浸在哪裡呢?
[00:14:38.060 --> 00:14:39.760]  浸在水裡面
[00:14:39.760 --> 00:14:42.060]  經常說浸泥完了之後
[00:14:42.060 --> 00:14:44.460]  我就成為一個神的兒女了
[00:14:44.460 --> 00:14:46.060]  我們所有的罪都洗乾淨了
[00:14:46.060 --> 00:14:47.760]  是不是水洗乾淨了你的罪呢?
[00:14:47.760 --> 00:14:48.960]  絕對不是的
[00:14:48.960 --> 00:14:52.160]  那些水都是來自水務局過來的
[00:14:52.160 --> 00:14:53.560]  那些水是沒有神聖度的
[00:14:53.560 --> 00:14:55.060]  但是它是一個媒介
[00:14:55.060 --> 00:14:56.060]  引發我們的信心
[00:14:56.060 --> 00:14:58.060]  我們知道我們是神的兒女
[00:14:58.060 --> 00:15:00.060]  我們得著耶穌基督的寶血去潔淨
[00:15:00.060 --> 00:15:03.260]  所以油就好像浸泥的水一樣
[00:15:03.260 --> 00:15:04.660]  是顯出人的信心
[00:15:04.660 --> 00:15:06.360]  而且最重要的是我們知道
[00:15:06.360 --> 00:15:08.460]  真正醫治祂的是誰呢?
[00:15:08.460 --> 00:15:10.260]  是奉主的名去禱告
