
[00:00:00.000 --> 00:00:01.320]  敬姐妹早晨
[00:02:07.540 --> 00:02:10.100]  第八節是迦勒自己說的
[00:02:10.100 --> 00:02:15.460]  第十節自從耶和華對摩西說這話的時候
[00:02:15.460 --> 00:02:20.180]  耶和華照他所應許的使我存活著四十五年
[00:02:20.580 --> 00:02:23.060]  其間以色列人在曠野行走
[00:02:23.060 --> 00:02:26.580]  看那,現今我八十五歲了
[00:02:26.580 --> 00:02:28.220]  我還是強壯
[00:02:28.220 --> 00:02:31.020]  像摩西打發我去的那天一樣
[00:02:31.020 --> 00:02:33.220]  無論是征戰是出入
[00:02:33.220 --> 00:02:35.340]  我的力量那時如何
[00:02:35.340 --> 00:02:37.780]  現在還是如何
[00:02:37.780 --> 00:02:44.460]  求你將耶和華那日應許我的這山地給何
[00:02:44.460 --> 00:02:46.100]  那裡有阿納族人
[00:02:46.100 --> 00:02:48.060]  並寬大堅固的城
[00:02:48.060 --> 00:02:50.060]  你也曾聽見了
[00:02:50.060 --> 00:02:53.540]  或者耶和華照他所應許的與我同在
[00:02:53.540 --> 00:02:55.940]  我就把他們趕出去
[00:02:55.940 --> 00:03:02.580]  於是約書亞為耶夫尼的兒子迦勒祝福
[00:03:02.580 --> 00:03:05.340]  將希伯倫給他為業
[00:03:05.340 --> 00:03:08.980]  所以希伯倫作了幾離世俗
[00:03:08.980 --> 00:03:11.340]  耶夫尼的兒子迦勒的產業
[00:03:11.340 --> 00:03:12.860]  直到今天
[00:03:12.860 --> 00:03:18.580]  因為他專心跟從耶和華以色列的上帝
[00:03:21.060 --> 00:03:26.260]  迦勒是第一個人在迦南地當中真正得地的
[00:03:26.260 --> 00:03:29.020]  他勇往直前
[00:03:29.020 --> 00:03:30.340]  剛才讀過經文
[00:03:30.340 --> 00:03:31.900]  希伯倫的山地
[00:03:31.900 --> 00:03:34.820]  因此得著
[00:03:34.820 --> 00:03:37.660]  趕走了山地裡的阿納族人
[00:03:37.660 --> 00:03:40.140]  得著這些寬大堅固的城
[00:03:40.140 --> 00:03:42.260]  實在可喜可賀
[00:03:42.260 --> 00:03:45.700]  因為他是最有心去得地的人
[00:03:45.700 --> 00:03:48.300]  他最有心要得應許地
[00:03:48.300 --> 00:03:51.260]  最有心要承受神的祝福
[00:03:51.260 --> 00:03:53.780]  所以神稱讚他
[00:03:53.780 --> 00:03:56.460]  說他「holy follow」
[00:03:56.460 --> 00:03:59.260]  專心跟從我
[00:03:59.260 --> 00:04:01.660]  他全心全意
[00:04:01.660 --> 00:04:03.260]  只有一個目的
[00:04:03.260 --> 00:04:07.060]  就是為了要承受神給他的應許
[00:04:07.060 --> 00:04:08.700]  專心跟從
[00:04:08.700 --> 00:04:09.900]  不是一天
[00:04:09.900 --> 00:04:11.100]  不是兩天
[00:04:11.100 --> 00:04:12.180]  不是一年
[00:04:12.180 --> 00:04:13.380]  不是兩年
[00:04:13.380 --> 00:04:16.460]  是八十五歲到他現在
[00:04:16.460 --> 00:04:20.420]  經過了四十五年等候的階段
[00:04:20.420 --> 00:04:23.300]  也經歷了艱難的歲月
[00:04:23.300 --> 00:04:25.900]  曾經有生命的危險
[00:04:25.900 --> 00:04:30.100]  但是他來到是堅毅的
[00:04:30.100 --> 00:04:31.620]  專心的
[00:04:31.620 --> 00:04:32.900]  來仰望神
[00:04:32.900 --> 00:04:36.420]  要得到神賜給他的祝福
[00:04:36.420 --> 00:04:39.060]  所以最後到了他這麼大年紀
[00:04:39.060 --> 00:04:42.140]  他自己回顧人生的時候
[00:04:42.140 --> 00:04:42.940]  自己說的
[00:04:42.940 --> 00:04:44.100]  剛才我們指出
[00:04:44.100 --> 00:04:49.180]  「但我專心跟從耶和華我的上帝」
[00:04:49.180 --> 00:04:50.620]  不僅如此
[00:04:50.620 --> 00:04:51.900]  摩西也這麼說
[00:04:51.900 --> 00:04:53.900]  摩西看得出
[00:04:53.900 --> 00:04:56.020]  而且成為一個見證人
[00:04:56.020 --> 00:05:01.700]  就是這個人真是專心跟從耶和華
[00:05:01.700 --> 00:05:03.420]  最後在第十四節
[00:05:03.420 --> 00:05:04.780]  剛剛這一節的經文
[00:05:04.780 --> 00:05:07.580]  是這一段的結束
[00:05:07.580 --> 00:05:10.620]  是作者一個註腳
[00:05:10.620 --> 00:05:11.900]  一個解釋
[00:05:11.900 --> 00:05:14.100]  所以這裡說完這件事之後
[00:05:14.100 --> 00:05:15.180]  第十三節說
[00:05:15.180 --> 00:05:17.500]  他得了希伯倫這個地
[00:05:17.500 --> 00:05:20.900]  然後約書亞記的作者寫下
[00:05:20.900 --> 00:05:23.300]  所以希伯倫就成為了
[00:05:23.300 --> 00:05:26.980]  迦勒和他的兒子的產業
[00:05:26.980 --> 00:05:28.060]  原因是
[00:05:28.060 --> 00:05:30.260]  他專心跟從耶和華
[00:05:30.260 --> 00:05:31.620]  以色列的上帝
[00:05:31.620 --> 00:05:34.100]  這個是聖經所說
[00:05:34.100 --> 00:05:35.820]  換句話說是聖靈的默示
[00:05:35.820 --> 00:05:39.340]  是神來確定的
[00:05:39.340 --> 00:05:44.820]  神這麼說是稱讚迦勒是專心跟從我
[00:05:44.820 --> 00:05:46.340]  不只是這裡
[00:05:46.340 --> 00:05:49.580]  還有文素記、生命記等等的經文
[00:05:49.580 --> 00:05:54.460]  是引述直接上帝耶和華對迦勒的評語
[00:05:54.460 --> 00:05:56.220]  所以我們看到
[00:05:56.220 --> 00:05:57.900]  不僅是他自己這麼說
[00:05:57.900 --> 00:05:59.420]  自己說好
[00:05:59.420 --> 00:06:01.700]  別人也這麼說更好
[00:06:01.700 --> 00:06:06.180]  最重要的是神親自來稱讚他
[00:06:06.180 --> 00:06:09.060]  人生能到尾
[00:06:09.060 --> 00:06:11.060]  可以有這樣的評語
[00:06:11.060 --> 00:06:13.540]  得著別人的認證
[00:06:13.540 --> 00:06:14.780]  上帝的稱讚
[00:06:14.780 --> 00:06:16.780]  真是不枉此生
[00:06:16.780 --> 00:06:19.820]  所以我們看到上一次
[00:06:19.820 --> 00:06:22.860]  看文素記第十三、十四章
[00:06:22.860 --> 00:06:25.060]  神就是這麼稱讚他
[00:06:25.060 --> 00:06:26.820]  我們上次看了兩方面
[00:06:26.820 --> 00:06:28.820]  第一方面我們看到
[00:06:28.820 --> 00:06:31.460]  迦勒他怎麼專心跟從主呢?
[00:06:31.460 --> 00:06:34.420]  因為他有不一樣的心智
[00:06:34.420 --> 00:06:40.220]  這是一個對比的方法
[00:06:40.220 --> 00:06:41.460]  好像他剛才這麼說
[00:06:41.460 --> 00:06:44.380]  他說跟我上去的眾弟兄的百姓
[00:06:44.380 --> 00:06:46.300]  洗百姓的心消化
[00:06:46.300 --> 00:06:48.980]  但是我卻專心跟隨耶和華
[00:06:48.980 --> 00:06:52.180]  要去遵行神的吩咐
[00:06:52.180 --> 00:06:56.300]  相信神這麼說一定是成就的
[00:06:56.300 --> 00:06:58.940]  所以他就專心跟從主
[00:06:58.940 --> 00:07:02.060]  這個專心指到他跟其他人不一樣
[00:07:02.060 --> 00:07:05.580]  就是說其他人都沒有這個心的時候
[00:07:05.580 --> 00:07:07.100]  他仍然專心
[00:07:07.100 --> 00:07:09.100]  這就是特別的地方
[00:07:09.100 --> 00:07:11.980]  所以神說他有另外一個心智
[00:07:11.980 --> 00:07:12.940]  另外一個心智
[00:07:12.940 --> 00:07:14.340]  就是跟其他人不同
[00:07:14.340 --> 00:07:17.420]  其他人就指到當時那些不信神的人
[00:07:17.420 --> 00:07:21.020]  所以我們今天被神揀選成為神的兒女
[00:07:21.020 --> 00:07:22.460]  跟世人不同
[00:07:22.460 --> 00:07:24.860]  因為我們有不一樣的心智
[00:07:24.860 --> 00:07:26.620]  我們有另外一個心智
[00:07:26.620 --> 00:07:29.100]  這個心智不同世人的追求
[00:07:29.100 --> 00:07:31.020]  這些虛妄的事
[00:07:31.020 --> 00:07:34.580]  虛妄的物質、名譽、地上的一切
[00:07:34.580 --> 00:07:36.300]  我們專心跟隨神
[00:07:36.300 --> 00:07:37.740]  因為我們有另外一個心智
[00:07:37.740 --> 00:07:40.580]  知道我們透過地上的生活
[00:07:40.580 --> 00:07:42.060]  以及我們的侍奉
[00:07:42.060 --> 00:07:43.700]  我們的見證
[00:07:43.700 --> 00:07:46.260]  來專一跟從主
[00:07:46.260 --> 00:07:48.260]  要得著祂的應許
[00:07:48.260 --> 00:07:54.020]  這就是迦勒專心跟從神其中一個特點
[00:07:54.020 --> 00:07:54.940]  求主幫助我們
[00:07:54.940 --> 00:07:56.220]  也有這個心智
[00:07:56.220 --> 00:07:58.460]  叫我們能夠與世人不同
[00:07:58.460 --> 00:07:59.820]  另外一個心智
[00:07:59.820 --> 00:08:00.820]  與其他人不同
[00:08:00.820 --> 00:08:04.980]  縱使其他人可能退後
[00:08:04.980 --> 00:08:11.660]  但我們仍然望準主繼續向前跟從祂
[00:08:11.660 --> 00:08:13.860]  第二,我們看到上一次說過
[00:08:13.860 --> 00:08:15.100]  他專心跟從主
[00:08:15.100 --> 00:08:17.860]  因為他是克服很多困難的
[00:08:17.860 --> 00:08:19.660]  無論有多少困難也好
[00:08:19.660 --> 00:08:24.420]  就是說這些困難不阻礙了他偏離
[00:08:24.420 --> 00:08:30.620]  遮蓋了他仰望神的心
[00:08:30.620 --> 00:08:32.580]  所以他排除了這些困難
[00:08:32.580 --> 00:08:34.660]  縱使有很多困難也好
[00:08:34.660 --> 00:08:37.580]  當時有人要用石頭打他
[00:08:37.580 --> 00:08:38.940]  扔死他
[00:08:38.940 --> 00:08:40.700]  有人辱罵他
[00:08:40.700 --> 00:08:43.380]  又看到那些敵人的恐怖
[00:08:43.380 --> 00:08:44.940]  那些巨大
[00:08:44.940 --> 00:08:48.340]  這個驚惶舞嚇退他
[00:08:48.340 --> 00:08:49.500]  這些種種的困難
[00:08:49.500 --> 00:08:51.260]  今天我們人生都會面對
[00:08:51.260 --> 00:08:53.220]  有時候可能是從旁邊的人
[00:08:53.220 --> 00:08:55.020]  可能從環境
[00:08:55.020 --> 00:08:59.420]  可能從今天我們看到的疫情的恐怖
[00:08:59.420 --> 00:09:02.260]  或者其他很多令我們心靈有困擾
[00:09:02.260 --> 00:09:04.060]  有困難的地方
[00:09:04.060 --> 00:09:05.300]  但是
[00:09:05.300 --> 00:09:10.540]  迦勒的特點就是他專心跟隨主
[00:09:10.540 --> 00:09:12.140]  無論有多少困難
[00:09:12.140 --> 00:09:16.100]  為什麼神好像沒有聽過祈禱
[00:09:16.100 --> 00:09:19.220]  或者看到這個情況沒有改變
[00:09:19.220 --> 00:09:22.620]  很多困難還沒有完全去除
[00:09:22.620 --> 00:09:23.660]  那我不信了
[00:09:23.660 --> 00:09:25.900]  或者不要騷擾我了
[00:09:25.900 --> 00:09:30.100]  他仍然面對這些困難
[00:09:30.100 --> 00:09:32.940]  繼續專心信靠主
[00:09:32.940 --> 00:09:34.580]  跟隨神
[00:09:34.580 --> 00:09:35.980]  照著那條道路
[00:09:35.980 --> 00:09:38.340]  繼續奔走他的靈情
[00:09:38.340 --> 00:09:43.780]  仰望神賜給他的應許將會實現
[00:09:43.780 --> 00:09:47.980]  這是一種專心跟從主的表現
[00:09:47.980 --> 00:09:48.700]  所以
[00:09:48.700 --> 00:09:49.300]  弟子們
[00:09:49.300 --> 00:09:50.300]  求神幫助我們
[00:09:50.300 --> 00:09:51.900]  藉著迦勒的榜樣
[00:09:51.900 --> 00:09:53.820]  叫我們專心跟隨他
[00:09:53.820 --> 00:09:57.020]  Holy Follow God
[00:09:57.020 --> 00:09:59.340]  有不一樣的心智
[00:09:59.340 --> 00:10:02.900]  無論有困難與否
[00:10:02.900 --> 00:10:07.100]  有一位曾經擔任聯邦司法部長
[00:10:07.100 --> 00:10:10.540]  他的名字叫John Escroft
[00:10:10.540 --> 00:10:13.340]  在多年前他有一個很特別的
[00:10:13.340 --> 00:10:17.060]  就是當他要接受總統提名
[00:10:17.060 --> 00:10:19.140]  有一個聽證會的時候
[00:10:19.140 --> 00:10:21.820]  因為他一向以來都是一位很敬虔
[00:10:21.820 --> 00:10:25.340]  而且很敢為主作見證
[00:10:25.340 --> 00:10:27.020]  表達他信仰的人
[00:10:27.020 --> 00:10:29.700]  所以很多人就趁著這個機會
[00:10:29.700 --> 00:10:31.580]  來挑他的不是
[00:10:31.580 --> 00:10:33.900]  很嚴厲地攻擊他
[00:10:33.900 --> 00:10:36.380]  在信仰上說
[00:10:36.380 --> 00:10:38.700]  究竟你擔任司法部長
[00:10:38.700 --> 00:10:41.260]  會不會因為你的信仰
[00:10:41.260 --> 00:10:43.900]  來左右了你的決定等等
[00:10:43.900 --> 00:10:46.540]  所以多多留難
[00:10:46.540 --> 00:10:47.900]  當然感謝神
[00:10:47.900 --> 00:10:49.420]  神保守他
[00:10:49.420 --> 00:10:51.420]  結果通過了見證
[00:10:51.420 --> 00:10:53.300]  這個聽證會
[00:10:53.300 --> 00:10:55.700]  後來有人訪問他
[00:10:55.700 --> 00:10:58.780]  為什麼你能夠一直以來
[00:10:58.780 --> 00:11:01.100]  來放膽做見證
[00:11:01.100 --> 00:11:04.620]  不懼艱難和挑戰
[00:11:04.620 --> 00:11:05.780]  他的答案就是
[00:11:05.780 --> 00:11:08.420]  他說我不被這些東西煩擾
[00:11:08.420 --> 00:11:11.780]  因為我集中在
[00:11:11.780 --> 00:11:15.220]  神在我人生的計劃當中
[00:11:15.220 --> 00:11:19.860]  我集中在神究竟要我怎樣做
[00:11:19.860 --> 00:11:22.660]  所以他的集中力不在其他人
[00:11:22.660 --> 00:11:27.420]  他說我不理會其他人各種不同的動機
[00:11:27.420 --> 00:11:29.020]  好也好,不好也好
[00:11:29.020 --> 00:11:31.780]  當時當然有很多不好的動機
[00:11:31.780 --> 00:11:32.580]  所以他的答案就是
[00:11:32.580 --> 00:11:36.060]  I want to focus on the purpose of God in my life
[00:11:36.060 --> 00:11:39.140]  not on the motives of man
[00:11:39.140 --> 00:11:41.620]  所以這就是他那種的秘訣
[00:11:41.620 --> 00:11:44.980]  他說我專心地集中在
[00:11:44.980 --> 00:11:47.820]  神在我人生當中的計劃
[00:11:47.820 --> 00:11:49.740]  和祂的旨意
[00:11:49.740 --> 00:11:52.620]  不是太計較其他人
[00:11:52.620 --> 00:11:56.460]  他們內心究竟有什麼動機
[00:11:56.460 --> 00:11:58.780]  所以迦勒就是同樣的
[00:11:58.780 --> 00:12:01.340]  在這個情況給我們看見他的見證
[00:12:01.340 --> 00:12:03.460]  他專心跟隨神
[00:12:03.460 --> 00:12:06.980]  專注在神的心意和應許上面
[00:12:06.980 --> 00:12:09.660]  在眾人都不選擇的時候
[00:12:09.660 --> 00:12:11.980]  在艱難的環境當中
[00:12:11.980 --> 00:12:16.020]  他仍然專心跟從主的道路
[00:12:16.020 --> 00:12:19.700]  今天我們再繼續看其他兩方面
[00:12:19.700 --> 00:12:23.620]  所以第三,我們看到專心跟從主
[00:12:23.620 --> 00:12:27.860]  在迦勒的身上我們看見有些什麼特質
[00:12:27.860 --> 00:12:31.820]  表明他這方面的專心跟從神
[00:12:31.820 --> 00:12:36.380]  就是我們說他不計較榮辱的得失
[00:12:36.380 --> 00:12:39.220]  他不是太計較自己的榮辱得失
[00:12:39.220 --> 00:12:42.060]  不單止不計較別人的看法
[00:12:42.060 --> 00:12:44.620]  他不計較自己
[00:12:44.620 --> 00:12:48.820]  究竟要得到什麼榮耀
[00:12:48.820 --> 00:12:53.220]  或者好像損害了被人羞辱
[00:12:53.220 --> 00:12:56.820]  無論如何他只是專心跟從主
[00:12:56.820 --> 00:13:00.420]  連自己的一些所謂的利益
[00:13:00.420 --> 00:13:03.180]  或者是好處
[00:13:03.180 --> 00:13:04.620]  他都不是太計較
[00:13:04.620 --> 00:13:06.980]  這個就是表明他的專心
[00:13:06.980 --> 00:13:10.580]  我們看看在文素記十四章
[00:13:10.580 --> 00:13:12.580]  第二十二節,上次我們都讀過了
[00:13:12.580 --> 00:13:14.180]  我們再溫習一下
[00:13:14.180 --> 00:13:17.580]  十四章第二十二節
[00:13:17.580 --> 00:13:20.460]  聖經這麼說:「這些人雖看見我的榮耀」
[00:13:20.460 --> 00:13:22.060]  這是神所說的
[00:13:22.060 --> 00:13:24.020]  「這些人雖然看見我的榮耀
[00:13:24.020 --> 00:13:27.940]  和我在埃及與曠野所行的神蹟
[00:13:27.940 --> 00:13:30.540]  仍然試探我這十次
[00:13:30.540 --> 00:13:32.420]  不聽從我的話」
[00:13:32.420 --> 00:13:37.500]  這個就是神非常的失望
[00:13:37.500 --> 00:13:41.020]  對於這些人有這麼多的神蹟行過
[00:13:41.020 --> 00:13:42.860]  見過的榮耀
[00:13:42.860 --> 00:13:45.660]  仍然試探我這麼多次
[00:13:45.660 --> 00:13:48.140]  不聽從我的話
[00:13:48.140 --> 00:13:50.220]  「他們斷不得看見
[00:13:50.220 --> 00:13:54.620]  我向他們祖宗所起誓應許之地
[00:13:54.620 --> 00:13:57.100]  凡藐視我的一個也不得看見」
[00:13:57.100 --> 00:14:01.900]  這個就是那個結果
[00:14:01.900 --> 00:14:04.260]  第二十四節怎麼說呢?
[00:14:04.260 --> 00:14:07.020]  「唯獨我的僕人迦勒
[00:14:07.020 --> 00:14:09.620]  因他另有一個心志
[00:14:09.620 --> 00:14:11.620]  專一跟從我
[00:14:11.620 --> 00:14:16.180]  我就把他領進他所去過的那地
[00:14:16.180 --> 00:14:19.980]  他的後裔也必得那地為業」
[00:14:19.980 --> 00:14:21.260]  結果真是這樣
[00:14:21.260 --> 00:14:23.900]  結果神的應許絕對沒有落空
[00:14:23.900 --> 00:14:26.500]  四十五年之後完全成就
[00:14:26.500 --> 00:14:28.700]  不過要等四十五年
[00:14:28.700 --> 00:14:30.780]  但這裡特別的地方就是
[00:14:30.780 --> 00:14:34.060]  其實我們知道當時
[00:14:34.060 --> 00:14:36.020]  進去迦南地
[00:14:36.020 --> 00:14:40.100]  出埃及的一代
[00:14:40.100 --> 00:14:43.540]  他們能夠二十歲以上的成年人
[00:14:43.540 --> 00:14:45.820]  能夠最後進迦南地
[00:14:45.820 --> 00:14:47.300]  連摩西都沒有份
[00:14:47.300 --> 00:14:48.460]  只有兩個人
[00:14:48.460 --> 00:14:49.780]  這兩個人是誰呢?
[00:14:49.780 --> 00:14:51.660]  這兩個人我們也說過很多次了
[00:14:51.660 --> 00:14:53.660]  一個就是約書亞
[00:14:53.660 --> 00:14:55.420]  一個就是迦勒
[00:14:55.420 --> 00:14:56.780]  大家留意這裡
[00:14:56.780 --> 00:15:00.300]  神說的時候沒有提約書亞
[00:15:00.300 --> 00:15:01.780]  祂只提迦勒
[00:15:01.780 --> 00:15:05.540]  甚至祂說「唯獨我的僕人迦勒」
[00:15:05.540 --> 00:15:07.660]  當然這是概括性說
[00:15:07.660 --> 00:15:10.340]  大致上還有約書亞的
[00:15:10.340 --> 00:15:13.300]  不過似乎神這樣說的時候
[00:15:13.300 --> 00:15:16.460]  就是土體重迦勒這個特別的地方
[00:15:16.460 --> 00:15:18.020]  就是祂另外一個心智
[00:15:18.020 --> 00:15:20.020]  專一跟從神
[00:15:20.020 --> 00:15:22.980]  這裡是文數記十四章
[00:15:22.980 --> 00:15:27.740]  另外我們看看文數記三十二章
[00:15:27.740 --> 00:15:30.300]  這裡就是摩西說的
[00:15:30.300 --> 00:15:33.660]  「當日耶和華的怒氣發作就起細雪」
[00:15:33.660 --> 00:15:34.780]  耶和華說什麼呢?
[00:15:34.780 --> 00:15:38.340]  「凡從埃及上來二十歲以外的人
[00:15:38.340 --> 00:15:40.940]  斷不得看見我對亞伯拉罕
[00:15:40.940 --> 00:15:43.620]  以撒亞國起誓應去之地
[00:15:43.620 --> 00:15:47.740]  因為他們沒有專心跟從我」
[00:15:47.740 --> 00:15:50.660]  這個就是神這樣說
[00:15:50.660 --> 00:15:52.020]  摩西複述了
[00:15:52.020 --> 00:15:53.060]  十二節
[00:15:53.060 --> 00:15:54.940]  摩西又複述神的話
[00:15:54.940 --> 00:15:58.980]  祂說「唯有基尼洗族耶夫利的兒子迦勒
[00:15:58.980 --> 00:16:02.140]  和亂的兒子約書亞可以看見
[00:16:02.140 --> 00:16:04.900]  因為他們專心跟從我」
[00:16:04.900 --> 00:16:07.300]  原因也是「專心跟從我」
[00:16:07.300 --> 00:16:10.140]  所以迦勒也是這樣
[00:16:10.140 --> 00:16:11.900]  約書亞也是這樣
[00:16:11.900 --> 00:16:15.860]  不過留意這個地方是誰先走
[00:16:15.860 --> 00:16:17.140]  迦勒先走
[00:16:17.140 --> 00:16:21.260]  所以神稱迦勒和約書亞
[00:16:21.260 --> 00:16:24.860]  他們都是「專心跟從我」
[00:16:24.860 --> 00:16:26.140]  到了生命紀
[00:16:26.140 --> 00:16:28.260]  快要進入迦南之前
[00:16:28.260 --> 00:16:32.180]  隔了一段時日
[00:16:32.180 --> 00:16:36.540]  當摩西複述過往一些事蹟
[00:16:36.540 --> 00:16:39.700]  來勸勉新一代的以色列人
[00:16:39.700 --> 00:16:40.620]  祂怎麼說呢?
[00:16:40.620 --> 00:16:41.660]  第三十六節
[00:16:41.660 --> 00:16:45.180]  祂說「唯有耶夫利的兒子迦勒必得看見
[00:16:45.180 --> 00:16:47.580]  並且我要將他所踏過的地
[00:16:47.580 --> 00:16:49.340]  賜給他和他的子孫
[00:16:49.340 --> 00:16:51.140]  因為他」又不是「他們」
[00:16:51.140 --> 00:16:53.260]  「因為他專心跟從我」
[00:16:53.260 --> 00:16:54.940]  因為這裡只是說一個人
[00:16:54.940 --> 00:16:56.020]  說誰呢?
[00:16:56.020 --> 00:16:59.180]  又是說迦勒
[00:16:59.180 --> 00:17:00.940]  所以我們看到這幾段經文
[00:17:00.940 --> 00:17:01.740]  合起來看
[00:17:01.740 --> 00:17:07.980]  都看到似乎跟其他十個探子不同
[00:17:07.980 --> 00:17:10.260]  跟所有的以色列百姓
[00:17:10.260 --> 00:17:12.860]  都不同看法的這兩個人當中
[00:17:12.860 --> 00:17:16.580]  似乎迦勒在這件事上是帶領的
[00:17:16.580 --> 00:17:20.660]  也特別是神看見他的心
[00:17:20.660 --> 00:17:23.100]  可能甚至鼓勵了約書亞
[00:17:23.100 --> 00:17:24.100]  影響了他
[00:17:24.100 --> 00:17:27.620]  結果他們一起都專心跟隨神
[00:17:27.620 --> 00:17:30.460]  但是文數記三十四章有一件事蹟
[00:17:30.460 --> 00:17:31.980]  我們今天來看看
[00:17:31.980 --> 00:17:34.980]  文數記三十四章十六節
[00:17:34.980 --> 00:17:37.220]  耶和華曉語摩西說
[00:17:37.220 --> 00:17:39.980]  要給你們分地為業之人
[00:17:39.980 --> 00:17:45.140]  的名字是祭司以利亞薩和亂的兒子約書亞
[00:17:45.140 --> 00:17:48.500]  這裡是指神吩咐摩西
[00:17:48.500 --> 00:17:51.180]  究竟去到迦勒地之後
[00:17:51.180 --> 00:17:54.540]  誰帶領分地呢?
[00:17:54.540 --> 00:17:56.100]  他當然是祭司
[00:17:56.100 --> 00:17:57.500]  因為他抬了貴
[00:17:57.500 --> 00:17:59.300]  還有就是全民的領袖
[00:17:59.300 --> 00:18:02.300]  這個就是亂的兒子約書亞
[00:18:02.300 --> 00:18:03.820]  十八節
[00:18:03.820 --> 00:18:07.260]  又要從每支派中選一個首領
[00:18:07.260 --> 00:18:09.860]  幫助他們
[00:18:09.860 --> 00:18:11.100]  這兩個就是明顯的
[00:18:11.100 --> 00:18:12.220]  一個是宗教首領
[00:18:12.220 --> 00:18:17.060]  一個是所謂政治上的首領
[00:18:17.060 --> 00:18:20.900]  約書亞是帶領百姓打仗的
[00:18:20.900 --> 00:18:23.580]  我們見到十八節說
[00:18:23.580 --> 00:18:25.620]  他們兩個做首領
[00:18:25.620 --> 00:18:29.820]  但是你要選其他支派的副手
[00:18:29.820 --> 00:18:31.860]  即是他們每個支派有首領
[00:18:31.860 --> 00:18:33.060]  選出來
[00:18:33.060 --> 00:18:38.580]  然後幫助約書亞和祭司
[00:18:38.580 --> 00:18:39.180]  十九節
[00:18:39.180 --> 00:18:41.460]  這些人的名字包括甚麼
[00:18:41.460 --> 00:18:45.740]  猶大支派有耶夫尼的兒子迦勒
[00:18:45.740 --> 00:18:48.940]  西緬支派有阿米弗的兒子
[00:18:48.940 --> 00:18:51.020]  仕美利等等
[00:18:51.020 --> 00:18:53.340]  十二個支派都有一個首領
[00:18:53.340 --> 00:18:55.700]  成為了內閣
[00:18:55.700 --> 00:18:58.660]  成為了來支持約書亞
[00:18:58.660 --> 00:19:01.700]  領以色列盟進入迦南地
[00:19:01.700 --> 00:19:05.180]  而且將來要分地的安排
[00:19:05.180 --> 00:19:07.740]  在這裡就讓我們看見
[00:19:07.740 --> 00:19:10.140]  在這十二個支派當中
[00:19:10.140 --> 00:19:12.300]  每一派有一個首領
[00:19:12.300 --> 00:19:16.140]  其他那麼多支派的都是新一代的以色列盟
[00:19:16.140 --> 00:19:18.180]  因為舊的那些不可以進去
[00:19:18.180 --> 00:19:19.980]  只有一個老將
[00:19:19.980 --> 00:19:21.740]  這個老將就是迦勒
[00:19:21.740 --> 00:19:23.700]  他是猶大支派
