
[00:00:00.000 --> 00:00:02.000]  上個星期跟大家說到
[00:04:25.000 --> 00:04:27.500]  雷聲轟轟作響
[00:04:27.500 --> 00:04:29.500]  微雨開始下了
[00:04:29.500 --> 00:04:31.500]  你會怎樣的
[00:04:31.500 --> 00:04:33.500]  香港很多時候說的就是
[00:04:33.500 --> 00:04:37.500]  馬上打電話給媽媽收衣服
[00:04:37.500 --> 00:04:39.500]  但是我告訴大家
[00:04:39.500 --> 00:04:41.500]  使徒約翰在這裡告訴我們
[00:04:41.500 --> 00:04:44.500]  不是十三這麼簡單
[00:04:44.500 --> 00:04:47.500]  使徒約翰在這裡所提醒信徒的
[00:04:47.500 --> 00:04:50.500]  就是關乎信徒的靈命
[00:04:50.500 --> 00:04:52.500]  以及教會的安危
[00:04:52.500 --> 00:04:56.500]  在這裡使徒約翰很嚴厲地告訴信徒
[00:04:56.500 --> 00:04:59.500]  他說現今就是末時了
[00:04:59.500 --> 00:05:01.500]  他們從我們中間出去
[00:05:01.500 --> 00:05:04.000]  卻不是屬我們的
[00:05:04.000 --> 00:05:06.500]  在這裡約翰首先告訴我們
[00:05:06.500 --> 00:05:08.500]  這些的基督不是來自世界
[00:05:08.500 --> 00:05:11.500]  而是來自教會裏面的
[00:05:11.500 --> 00:05:13.500]  教會裏面?
[00:05:13.500 --> 00:05:16.500]  就是說其實這幫人跟我們一起敬拜神
[00:05:16.500 --> 00:05:19.000]  跟我們一起侍奉、唱詩、祈禱
[00:05:19.000 --> 00:05:23.500]  跟我們生日週一起飲飲食食
[00:05:23.500 --> 00:05:26.500]  一起跟我們分享生命
[00:05:26.500 --> 00:05:29.500]  不過他們卻是不屬於我們
[00:05:29.500 --> 00:05:30.500]  不屬於教會
[00:05:30.500 --> 00:05:31.500]  不屬於基督
[00:05:31.500 --> 00:05:33.500]  我們這裡說的不是一幫
[00:05:33.500 --> 00:05:38.500]  因為某些原因而要轉去另一間教會
[00:05:38.500 --> 00:05:39.500]  我們這裡所說的就是
[00:05:39.500 --> 00:05:42.500]  一幫在教會裏面聚會了一段時間
[00:05:42.500 --> 00:05:44.500]  卻是離開教會
[00:05:44.500 --> 00:05:47.500]  回到世界
[00:05:47.500 --> 00:05:49.500]  約翰繼續跟我們說
[00:05:49.500 --> 00:05:51.500]  誰在這裡說謊?
[00:05:51.500 --> 00:05:55.500]  不就是那些不認耶穌基督的嗎?
[00:05:55.500 --> 00:05:56.500]  然後很嚴厲地說
[00:05:56.500 --> 00:05:58.500]  不認父與子的
[00:05:58.500 --> 00:06:01.500]  這就是敵基督
[00:06:01.500 --> 00:06:05.500]  這些人離開了教會
[00:06:05.500 --> 00:06:07.500]  傳播了一個謊言
[00:06:07.500 --> 00:06:08.500]  這個謊言就是說
[00:06:08.500 --> 00:06:10.500]  這個耶穌不是彌賽亞
[00:06:10.500 --> 00:06:12.500]  這個耶穌不是神的兒子
[00:06:12.500 --> 00:06:13.500]  我告訴大家
[00:06:13.500 --> 00:06:15.500]  這個的否認
[00:06:15.500 --> 00:06:18.500]  其實是否認了基督教
[00:06:18.500 --> 00:06:19.500]  或者是救人
[00:06:19.500 --> 00:06:21.500]  一個很重要的忠心
[00:06:21.500 --> 00:06:22.500]  這個忠心是什麼?
[00:06:22.500 --> 00:06:25.500]  這個忠心就是主耶穌由天
[00:06:25.500 --> 00:06:27.500]  成為人的形式
[00:06:27.500 --> 00:06:30.500]  進入人間為人而死
[00:06:30.500 --> 00:06:32.500]  所以耶穌是誰
[00:06:32.500 --> 00:06:35.500]  這是我們整個舊的一個支柱
[00:06:35.500 --> 00:06:37.500]  大部份的異端邪說
[00:06:37.500 --> 00:06:43.500]  都是錯在耶穌基督的身份上
[00:06:43.500 --> 00:06:46.500]  在你的認知裏面
[00:06:46.500 --> 00:06:49.500]  耶穌基督是誰?
[00:06:49.500 --> 00:06:51.500]  耶穌基督是誰?
[00:06:51.500 --> 00:06:53.500]  有一個故事是這樣的
[00:06:53.500 --> 00:06:56.500]  有一個人帶著太太和外母
[00:06:56.500 --> 00:07:00.500]  去到以色列度假旅遊
[00:07:00.500 --> 00:07:01.500]  不過他們不幸的是
[00:07:01.500 --> 00:07:03.500]  他們旅遊期間
[00:07:03.500 --> 00:07:07.500]  他的外母就因為突然的心臟病發而離世
[00:07:07.500 --> 00:07:11.500]  這個男人當時要面對一個抉擇
[00:07:11.500 --> 00:07:14.500]  就是將他外母的遺體
[00:07:14.500 --> 00:07:17.500]  用兩萬元運回澳洲下葬
[00:07:17.500 --> 00:07:18.500]  要不就簡單一點
[00:07:18.500 --> 00:07:22.500]  用兩百元在以色列下葬
[00:07:22.500 --> 00:07:28.500]  一連串的考慮之後
[00:07:28.500 --> 00:07:32.500]  這個男人決定花費兩萬元
[00:07:32.500 --> 00:07:37.500]  將遺體運回澳洲下葬
[00:07:37.500 --> 00:07:39.500]  那些人就問
[00:07:39.500 --> 00:07:42.500]  為什麼你要這樣做決定?
[00:07:42.500 --> 00:07:43.500]  這個男人就說
[00:07:43.500 --> 00:07:45.500]  我聽說二千年前
[00:07:45.500 --> 00:07:47.500]  有一個叫耶穌的人
[00:07:47.500 --> 00:07:49.500]  就在以色列下葬
[00:07:49.500 --> 00:07:52.500]  三天之後去復活
[00:07:52.500 --> 00:07:57.500]  我不是很想冒這個險
[00:07:57.500 --> 00:07:59.500]  大家對耶穌基督的認知
[00:07:59.500 --> 00:08:00.500]  是不是好像這個男人那樣
[00:08:00.500 --> 00:08:03.500]  是略略知道他三天之後復活
[00:08:03.500 --> 00:08:05.500]  其他一無所知
[00:08:05.500 --> 00:08:06.500]  是不是這樣呢?
[00:08:06.500 --> 00:08:08.500]  很明顯在耶穌基督的年代
[00:08:08.500 --> 00:08:11.500]  是有假教師
[00:08:11.500 --> 00:08:13.500]  你們想想假教師不認耶穌基督是彌賽亞
[00:08:13.500 --> 00:08:17.500]  也不認耶穌基督是神的兒子
[00:08:17.500 --> 00:08:20.500]  指導約翰在馬上有行動
[00:08:20.500 --> 00:08:25.500]  很清楚斬釘截鐵地告訴當時的人
[00:08:25.500 --> 00:08:29.500]  凡不認子的就沒有父
[00:08:29.500 --> 00:08:34.500]  認子的連父也有了
[00:08:34.500 --> 00:08:37.500]  很明顯當時離開教會的人
[00:08:37.500 --> 00:08:40.500]  也都仍然相信天父上帝
[00:08:40.500 --> 00:08:44.500]  大概就是那幫不信耶穌基督的猶太人
[00:08:44.500 --> 00:08:47.500]  或者他們潛入教會裡
[00:08:47.500 --> 00:08:50.500]  其實是一心想搞破壞
[00:08:50.500 --> 00:08:53.500]  又或者他們真的有心來聽福音
[00:08:53.500 --> 00:08:55.500]  很快地相信耶穌基督
[00:08:55.500 --> 00:08:56.500]  但是也很快地
[00:08:56.500 --> 00:09:01.500]  因為沒有根的原因就離開教會
[00:09:01.500 --> 00:09:03.500]  無論什麼原因
[00:09:03.500 --> 00:09:09.500]  後果只有一個
[00:09:09.500 --> 00:09:11.500]  後果只有一個
[00:09:11.500 --> 00:09:22.500]  有人提醒我們
[00:09:22.500 --> 00:09:24.500]  在這個二十五節
[00:09:24.500 --> 00:09:25.500]  就告訴我們
[00:09:25.500 --> 00:09:27.500]  我們信耶穌的時候
[00:09:27.500 --> 00:09:29.500]  主所應許的
[00:09:29.500 --> 00:09:32.500]  我們就有永生
[00:09:32.500 --> 00:09:35.500]  所以如果我們不認耶穌基督是神的兒子的時候
[00:09:35.500 --> 00:09:37.500]  就是說我們不可以承受
[00:09:37.500 --> 00:09:40.500]  神所應、耶穌所應許的永生
[00:09:40.500 --> 00:09:43.500]  換言之沒有子
[00:09:43.500 --> 00:09:45.500]  當我們面對永恆的時候
[00:09:45.500 --> 00:09:47.500]  唯一的出路
[00:09:47.500 --> 00:09:50.500]  就是在地獄裡面的永遠沉淪
[00:09:50.500 --> 00:09:53.500]  這裡有人所記載的
[00:09:53.500 --> 00:09:57.500]  也都同一個時間告訴我們教會另外一個真理
[00:09:57.500 --> 00:09:59.500]  這個真理就是說
[00:09:59.500 --> 00:10:03.500]  教會裡面並不是每一個
[00:10:03.500 --> 00:10:06.500]  都是屬於耶穌基督
[00:10:06.500 --> 00:10:10.500]  當然約翰並不是在那裡叫我們
[00:10:10.500 --> 00:10:12.500]  我們每一個人都需要扮演偵探
[00:10:12.500 --> 00:10:14.500]  看看哪一個是假信徒
[00:10:14.500 --> 00:10:16.500]  踢他出去
[00:10:16.500 --> 00:10:18.500]  九重是沒有要求信徒的
[00:10:18.500 --> 00:10:20.500]  所以千萬不要做這件事
[00:10:20.500 --> 00:10:24.500]  這並不是使徒約翰的意思
[00:10:24.500 --> 00:10:26.500]  有一次
[00:10:26.500 --> 00:10:29.500]  耶穌基督談論到
[00:10:29.500 --> 00:10:32.500]  在一個墨田裡面有敗子
[00:10:32.500 --> 00:10:34.500]  即是雜草
[00:10:34.500 --> 00:10:36.500]  那些人就問他
[00:10:36.500 --> 00:10:38.500]  我們應不應該把墨田裡面
[00:10:38.500 --> 00:10:40.500]  一些不是墨田的種子
[00:10:40.500 --> 00:10:42.500]  拿出來呢
[00:10:42.500 --> 00:10:44.500]  耶穌基督的答案就是說
[00:10:44.500 --> 00:10:45.500]  不要
[00:10:45.500 --> 00:10:47.500]  因為如果你拔那些雜草
[00:10:47.500 --> 00:10:49.500]  拔那些敗子的時候
[00:10:49.500 --> 00:10:51.500]  連墨子變得好的
[00:10:51.500 --> 00:10:53.500]  都會一起拔出來的
[00:10:53.500 --> 00:10:54.500]  沒錯
[00:10:54.500 --> 00:10:56.500]  這個教會裡面
[00:10:56.500 --> 00:10:59.500]  確實是會有假信徒
[00:10:59.500 --> 00:11:01.500]  但是耶穌基督通過這個比喻
[00:11:01.500 --> 00:11:03.500]  告訴我們
[00:11:03.500 --> 00:11:05.500]  暫時任由他們
[00:11:05.500 --> 00:11:07.500]  到耶穌基督回來的時候
[00:11:07.500 --> 00:11:09.500]  到這個收割的時候
[00:11:09.500 --> 00:11:11.500]  耶穌基督就會將好的
[00:11:11.500 --> 00:11:13.500]  和壞的分開
[00:11:13.500 --> 00:11:15.500]  我們就說
[00:11:15.500 --> 00:11:16.500]  不是的
[00:11:16.500 --> 00:11:17.500]  如果在教會裡面有假信徒
[00:11:17.500 --> 00:11:18.500]  甚至有假教師的時候
[00:11:18.500 --> 00:11:22.500]  我們如何在一個這樣的群體裡面
[00:11:22.500 --> 00:11:23.500]  來得好好的
[00:11:23.500 --> 00:11:27.500]  健康地屬靈成長呢
[00:11:27.500 --> 00:11:29.500]  約翰在這裡
[00:11:29.500 --> 00:11:32.500]  告訴我們兩個的
[00:11:32.500 --> 00:11:37.500]  我們可以保護自己的方法
[00:11:37.500 --> 00:11:41.500]  第一
[00:11:41.500 --> 00:11:43.500]  使徒約翰就在這裡跟我們說
[00:11:43.500 --> 00:11:44.500]  我們可以做的就是
[00:11:44.500 --> 00:11:47.500]  將那從起初所聽見的
[00:11:47.500 --> 00:11:50.500]  常存在心裡
[00:11:50.500 --> 00:11:52.500]  一些我們已經知道的真理
[00:11:52.500 --> 00:11:54.500]  是指什麼真理呢
[00:11:54.500 --> 00:11:55.500]  很明顯就是
[00:11:55.500 --> 00:11:59.500]  很有可能是使徒約翰親自告訴我們
[00:11:59.500 --> 00:12:01.500]  關於福音的真理
[00:12:01.500 --> 00:12:04.500]  就算不是直接由使徒約翰所得知的真理
[00:12:04.500 --> 00:12:08.500]  也可以通過使徒約翰所寫的福音書
[00:12:08.500 --> 00:12:13.500]  或者其他先知新約作者所寫的福音書
[00:12:13.500 --> 00:12:16.500]  或者是書信
[00:12:16.500 --> 00:12:18.500]  約翰在這裡提醒
[00:12:18.500 --> 00:12:20.500]  他們這些的真理
[00:12:20.500 --> 00:12:22.500]  他們已經擁有了
[00:12:22.500 --> 00:12:23.500]  他們所需要做的就是
[00:12:23.500 --> 00:12:28.500]  將已經擁有的真理存在心裡
[00:12:28.500 --> 00:12:32.500]  這個
[00:12:32.500 --> 00:12:33.500]  私人大衛
[00:12:33.500 --> 00:12:36.500]  這樣去形容神的話語
[00:12:36.500 --> 00:12:37.500]  他說神啊
[00:12:37.500 --> 00:12:38.500]  你的說話
[00:12:38.500 --> 00:12:41.500]  在我上堂何等甘美
[00:12:41.500 --> 00:12:43.500]  在我口中比物更甜
[00:12:43.500 --> 00:12:46.500]  我藉著你的訓詞得以明白
[00:12:46.500 --> 00:12:49.500]  所以我恨一切的假道
[00:12:49.500 --> 00:12:52.500]  你的話是我腳前的燈
[00:12:52.500 --> 00:12:55.500]  你的話是我路上的光
[00:12:55.500 --> 00:12:57.500]  不知道大家有沒有試過
[00:12:57.500 --> 00:13:02.500]  在漆黑一片的地方行路呢
[00:13:02.500 --> 00:13:03.500]  大家知道吧
[00:13:03.500 --> 00:13:04.500]  黑漆漆沒有光的話
[00:13:04.500 --> 00:13:06.500]  很容易發生意外的
[00:13:06.500 --> 00:13:07.500]  是不是
[00:13:07.500 --> 00:13:08.500]  有兩隻鷹
[00:13:08.500 --> 00:13:10.500]  有兩隻蝙蝠
[00:13:10.500 --> 00:13:11.500]  吊在樹上
[00:13:11.500 --> 00:13:13.500]  黑漆漆半夜三更的時候
[00:13:13.500 --> 00:13:15.500]  吊在樹上聊天
[00:13:15.500 --> 00:13:17.500]  一隻鷹跟另一隻鷹說
[00:13:17.500 --> 00:13:18.500]  突然之間很餓
[00:13:18.500 --> 00:13:19.500]  不行
[00:13:19.500 --> 00:13:24.500]  我要出去吸血
[00:13:24.500 --> 00:13:27.500]  一隻鷹飛走了
[00:13:27.500 --> 00:13:28.500]  過了不久
[00:13:28.500 --> 00:13:31.500]  這隻蝙蝠就飛回來
[00:13:31.500 --> 00:13:33.500]  滿嘴都是血
[00:13:33.500 --> 00:13:34.500]  另一隻鷹看到
[00:13:34.500 --> 00:13:35.500]  半夜三更
[00:13:35.500 --> 00:13:38.500]  你去哪裏找到這麼多血吸的
[00:13:38.500 --> 00:13:39.500]  這隻蝙蝠就說
[00:13:39.500 --> 00:13:41.500]  你見不見到那裏有一棵樹
[00:13:41.500 --> 00:13:42.500]  這麼黑
[00:13:42.500 --> 00:13:44.500]  是真的有一棵樹
[00:13:44.500 --> 00:13:45.500]  我看到
[00:13:45.500 --> 00:13:50.500]  剛才我看不到
[00:13:50.500 --> 00:13:52.500]  私人大衛告訴我們
[00:13:52.500 --> 00:13:55.500]  神的話語就是我們腳前的燈
[00:13:55.500 --> 00:13:58.500]  路上的光
[00:13:58.500 --> 00:14:01.500]  生命其實就是一個障礙菜
[00:14:01.500 --> 00:14:02.500]  我們需要光
[00:14:02.500 --> 00:14:04.500]  來引導我們
[00:14:04.500 --> 00:14:06.500]  不要像這個蝙蝠那樣
[00:14:06.500 --> 00:14:08.500]  撞到成咀血
[00:14:08.500 --> 00:14:10.500]  我們要安全地完成
[00:14:10.500 --> 00:14:11.500]  這個人生的旅程
[00:14:11.500 --> 00:14:14.500]  我們需要光
[00:14:14.500 --> 00:14:17.500]  神所要人知道的所有東西
[00:14:17.500 --> 00:14:21.500]  其實已經記載在聖經裏面
[00:14:21.500 --> 00:14:23.500]  我們聖經怎麼實際上
[00:14:23.500 --> 00:14:25.500]  可以幫助我們
[00:14:25.500 --> 00:14:27.500]  合神心意地行完
[00:14:27.500 --> 00:14:30.500]  這個人生的旅程呢
[00:14:30.500 --> 00:14:33.500]  我們看到有兩個重要的東西
[00:14:33.500 --> 00:14:36.500]  第一
[00:14:36.500 --> 00:14:38.500]  聖經告訴我們
[00:14:38.500 --> 00:14:43.500]  生命真正的終極目標
[00:14:43.500 --> 00:14:47.500]  大家你的生命目標是甚麼
[00:14:47.500 --> 00:14:48.500]  有些人說
[00:14:48.500 --> 00:14:50.500]  當然是賺最多的錢
[00:14:50.500 --> 00:14:51.500]  有些人說
[00:14:51.500 --> 00:14:56.500]  我要提供我的家庭最好的條件
[00:14:56.500 --> 00:14:57.500]  有些人說
[00:14:57.500 --> 00:14:59.500]  不是 我要貢獻社會
[00:14:59.500 --> 00:15:02.500]  讓這個世界更加的好
[00:15:02.500 --> 00:15:03.500]  有些人說
[00:15:03.500 --> 00:15:04.500]  不是 健康最重要
[00:15:04.500 --> 00:15:05.500]  甚麼都是假
[00:15:05.500 --> 00:15:06.500]  我要
[00:15:06.500 --> 00:15:09.500]  所有的東西都要關乎我的健康
[00:15:09.500 --> 00:15:10.500]  剛才所說的
[00:15:10.500 --> 00:15:15.500]  都是一些很高貴的人生目標
[00:15:15.500 --> 00:15:17.500]  但是
[00:15:17.500 --> 00:15:19.500]  無論你地上的目的
[00:15:19.500 --> 00:15:21.500]  無論你地上的高尚
[00:15:21.500 --> 00:15:23.500]  都不應該成為人
[00:15:23.500 --> 00:15:26.500]  終極的生命目標
[00:15:26.500 --> 00:15:28.500]  史陶伯羅分享他的人生目標
[00:15:28.500 --> 00:15:30.500]  在《菲勒比書》裏面說
[00:15:30.500 --> 00:15:31.500]  我只有一件事
[00:15:31.500 --> 00:15:33.500]  就是忘記背後努力面前
[00:15:33.500 --> 00:15:36.500]  向著標杆直跑
[00:15:36.500 --> 00:15:38.500]  要得著神在耶穌基督裏面
[00:15:38.500 --> 00:15:42.500]  從上面召我來得的賞賜
[00:15:42.500 --> 00:15:43.500]  沒錯
[00:15:43.500 --> 00:15:45.500]  基督徒在地上是應該有目標的
[00:15:45.500 --> 00:15:46.500]  但是在這些目標以上
[00:15:46.500 --> 00:15:48.500]  我們總是應該有一個更加
[00:15:48.500 --> 00:15:50.500]  終極的人生目標
[00:15:50.500 --> 00:15:51.500]  這個人生目標
[00:15:51.500 --> 00:15:54.500]  應該設立在天堂上面的
[00:15:54.500 --> 00:15:56.500]  因為神已經為我們預備了
[00:15:56.500 --> 00:15:57.500]  永恆的獎賞
[00:15:57.500 --> 00:16:00.500]  等著我們來得的
[00:16:00.500 --> 00:16:01.500]  所以我們應該
[00:16:01.500 --> 00:16:03.500]  為了這個天上的目標
[00:16:03.500 --> 00:16:04.500]  去努力
[00:16:04.500 --> 00:16:06.500]  第二
[00:16:06.500 --> 00:16:09.500]  光也都告訴我們
[00:16:09.500 --> 00:16:11.500]  我們有甚麼危險
[00:16:11.500 --> 00:16:12.500]  聖經不斷告訴我們
[00:16:12.500 --> 00:16:14.500]  我們需要遠離罪惡
[00:16:14.500 --> 00:16:16.500]  我們要提防假先知
[00:16:16.500 --> 00:16:19.500]  我們要提防假教師
[00:16:19.500 --> 00:16:24.500]  我們不可以引罪惡進入我們的教會
[00:16:24.500 --> 00:16:27.500]  這些都是聖經不斷的提醒
[00:16:27.500 --> 00:16:28.500]  也都告訴我們
[00:16:28.500 --> 00:16:29.500]  如果我們能夠做到
[00:16:29.500 --> 00:16:31.500]  剛才我們所說的
[00:16:31.500 --> 00:16:32.500]  聖經的應許就是說
[00:16:32.500 --> 00:16:34.500]  我們會在基督耶穌裏面
[00:16:34.500 --> 00:16:37.500]  而基督耶穌也都會在我們裏面
[00:16:37.500 --> 00:16:42.500]  這個就是使徒約翰形容
[00:16:42.500 --> 00:16:47.500]  救主與信徒之間的親密關係
[00:16:47.500 --> 00:16:54.500]  也都是我們能夠完成人生障礙賽的
[00:16:54.500 --> 00:16:57.500]  一個很重要的條件
[00:16:57.500 --> 00:17:00.500]  除了光
[00:17:00.500 --> 00:17:06.500]  我們是需要在人生的障礙賽裏面之外
[00:17:06.500 --> 00:17:07.500]  在我們人生的旅程裏面
[00:17:07.500 --> 00:17:09.500]  我們也需要一個導遊
[00:17:09.500 --> 00:17:15.500]  當約翰寫信給他的讀者的時候
[00:17:15.500 --> 00:17:16.500]  他曾經說
[00:17:16.500 --> 00:17:19.500]  你們從那聖者受了恩高
[00:17:19.500 --> 00:17:23.500]  並且知道這一切的事
[00:17:23.500 --> 00:17:28.500]  恩高很明顯是指聖靈
[00:17:28.500 --> 00:17:29.500]  為什麼我們有了聖靈之後
[00:17:29.500 --> 00:17:31.500]  就會什麼事都知道呢
[00:17:31.500 --> 00:17:32.500]  大家有沒有這種感覺
[00:17:32.500 --> 00:17:33.500]  有沒有領受聖靈之後
[00:17:33.500 --> 00:17:36.500]  變得什麼事都知道
[00:17:36.500 --> 00:17:39.500]  主耶穌基督曾經這樣說
[00:17:39.500 --> 00:17:40.500]  但保衛師
[00:17:40.500 --> 00:17:42.500]  保衛師就是指聖靈
[00:17:42.500 --> 00:17:45.500]  這個保衛師是負因為我的名
[00:17:45.500 --> 00:17:46.500]  所要差離的聖靈
[00:17:46.500 --> 00:17:52.500]  他要將一切的事指教你們
[00:17:52.500 --> 00:17:54.500]  主耶穌在這裏很清楚地告訴我們
[00:17:54.500 --> 00:17:55.500]  聖靈的其中一個工作
[00:17:55.500 --> 00:17:58.500]  就是讓我們明白神的話語
[00:17:58.500 --> 00:18:00.500]  就好像我們沿途上的導遊
[00:18:00.500 --> 00:18:02.500]  跟我們講解一樣
[00:18:02.500 --> 00:18:03.500]  大家有沒有試過讀聖經呢
[00:18:03.500 --> 00:18:06.500]  聖經裏面明明所有的字我們都懂
[00:18:06.500 --> 00:18:08.500]  背後的歷史背景我們都了解
[00:18:08.500 --> 00:18:10.500]  但總是有些經歷
[00:18:10.500 --> 00:18:11.500]  我們不明白當中的意義
[00:18:11.500 --> 00:18:13.500]  沒有什麼經驗
[00:18:13.500 --> 00:18:14.500]  我們首先要明白
[00:18:14.500 --> 00:18:15.500]  當我們讀聖經的時候
[00:18:15.500 --> 00:18:19.500]  聖經都是用人的手寫的
[00:18:19.500 --> 00:18:21.500]  但是聖經裏面的內容
[00:18:21.500 --> 00:18:22.500]  並不是人的話語
[00:18:22.500 --> 00:18:24.500]  而是神的話語
[00:18:24.500 --> 00:18:25.500]  這麼有趣
[00:18:25.500 --> 00:18:26.500]  為什麼
[00:18:26.500 --> 00:18:30.500]  因為神是用聖靈感動人
[00:18:30.500 --> 00:18:32.500]  讓人領受神的意思
