
[00:00:00.000 --> 00:00:10.000]  提升這杯平安,感謝主有機會再跟大家見面,或者是有機會再來台灣這個地方。
[00:05:05.000 --> 00:05:23.000]  其實有人說,宣教的研究的人說,其實創世紀已經記在人類被移民了,就是亞東跟小花,因為他們犯罪,所以被趕出去,不能留在伊甸園,所以他們是被移民,要流放到別的地方。
[00:05:23.000 --> 00:05:41.000]  而今天是一個常態,我認識一些教會在香港的一些教會,40%的弟兄姐妹都走了,或者計劃今年會離開。我一認識的我的親戚朋友當中也有,有的去年已經走了,有的今年也走了,也快要離開了。
[00:05:41.000 --> 00:06:02.000]  我們有個同工他退休之後,大概下個月,再下個月吧,就會移民,跟他的家人一起離開香港。不過今天跟以往很不一樣了,跟以前,其實我想我的父親也是移民,他從廣州跑來香港的生活。
[00:06:02.000 --> 00:06:30.000]  今天不一樣了,因為我們雖然,親戚朋友到不同的地方,我最近,我的工作時間是早上跟晚上,為什麼呢?早上是跟美國跟加拿大的同工開會,有同工移民去了加拿大,去了溫哥華,但是我們的工作關係還是延續的,有些工作還是跟他們那邊有聯繫。
[00:06:30.000 --> 00:06:55.000]  因為我們在美國跟加拿大也有辦公室,所以跟他們有開會的時間,特別是美國跟加拿大的西邊,我早上的時間跟他們開會等等。晚上跟英國跟美東哪一邊的弟兄姐妹同工開會,好像是很遠,也好像是很近。
[00:06:55.000 --> 00:07:23.000]  在英國的弟兄姐妹,他們說哪一邊的教會只是有不少的新加入的弟兄姐妹。有一個地方的教會,過去只有二三十人,廣東話的人聚會,過去一年多,一年半,他們拯救了一百六十人,不許在倫敦這些大城市,但是他們的牧師說,大部分的弟兄姐妹都跟香港的教會繼續聯繫。
[00:07:23.000 --> 00:07:49.000]  有小組,或者參加香港的教會的網絡上的經敗等等。這個時間跟過去不一樣。不過呢,移民,這個是一個,我們能不能看,這個是一個常態。過去可能我們有一段時間比較像安定、安穩,但是我相信不管,應該是19年之前,其實內地移民來香港的也不少。
[00:07:49.000 --> 00:08:17.000]  這個過程裡面,我們會不會接受移民就是常態?如果這樣的話,我們要問,神在這個時代,在這個常態當中,祂的心意是什麼?不管我是移居到別的地方,或者我身邊的朋友或者親戚來到我們當中,或者離開,我們如何看神的心意?
[00:08:17.000 --> 00:08:39.000]  今天的題目是「慰劫城,求平安」。這個城可以是香港,可以是別的地方,聖經裡面提到的移民或者被移民很多,比如說包含是罪的結果,人犯罪,是神的懲罰,你不能留在這個地方,要離開,也被罪所害。
[00:08:39.000 --> 00:09:04.000]  比如說羅德,他們一家要避開這個災禍,或者是逃亡,流亡,其實很重要的還有神的心意,正面的,這裡我沒有寫出來,不過呢,就是正面一點,亞伯拉罕的移民,其實是按照神的興許帶領,他一起往另外一個地方走。
[00:09:04.000 --> 00:09:16.000]  當然,耶利米那個時候是罪的結果,之後還有猶太人回歸耶路撒冷,這個是神的興許,在那個地方要重建。
[00:09:16.000 --> 00:09:32.000]  其實我在香港成長,80年代的時候,我年紀很小,中學、小學大概那個時間,已經有很多同學要走,那個時候他們移民,我們的感覺是一生一世都不會再見面的了。
[00:09:32.000 --> 00:09:45.000]  當時候在飛機場送別他們,有些同學還會寫信的,我們通信的一段時間,有些同學是這樣。
[00:09:45.000 --> 00:10:14.000]  不過現在呢,有人說,再見了,可能有些人還在飛機場裡面哭,不捨得,但是我們開玩笑說,我的小姨去了英國去年的時候,我們是好大的預備一個房間,我直接手來旅遊,我們可能要組織一個英國的談慶旅遊團之類的,我再數一下有五六個城市裡面有認識的人,弟兄姐妹在哪裡。
[00:10:14.000 --> 00:10:43.000]  最少有五六個城市,現在的不太一樣,不過我們相信神他的心意是要我們明白今天的處境是一個新的處境,我們要從新的角度來看我們自己,不過當然在聖經裡面一早已經說,比如說這裡剛才提到信上面,提到有一些人,他們是不信的,他們的不是那麼幸運,不是機緣的選擇,到不同的地方。
[00:10:43.000 --> 00:11:04.000]  不過神有什麼心意,有什麼話要對他們說呢?這裡的西道第五節裡面說,提約華要對這些被奴的人說,你們要建造房屋,住在其中,要開墾田園,其園中所出產的,為什麼呢?
[00:11:04.000 --> 00:11:29.000]  如果他們的心態是,我們希望因為要被移民,不是自己選擇,你想象一下在東歐那些難民營,或者是那些不可能的人,他跑到波蘭等等,那些地方避開那個建政,他們很想快一點回去的,他們想希望建政早一點結束,我們就回家了。
[00:11:29.000 --> 00:11:50.000]  同樣的情況,猶太人被擄到巴比倫這個地方去的時候,他們希望快一點能夠回歸耶路撒冷,因為那個地方就是神應許他們的地方,他們的心態是這樣,不過神要對他們說,你們要停在這裡,留在這裡。
[00:11:50.000 --> 00:12:07.000]  這裡沒有說留在這裡多久,不過你可以想象,要這裡開墾田園,還要在這裡建造房屋,要吃這裡田裡面的出產,是什麼意思?就是落地生根,就是留在這裡,最少有這一代的人留在這裡。
[00:12:07.000 --> 00:12:35.000]  我在想,上次第二次世界大戰之前後的時候,特別是之前,有很多華人移民到南洋,我們說南洋的地方,印尼,馬來西亞,新加坡,菲律賓,所以現在我們看見他們的後代,跟當地人通婚之後,只有他的名字我們才知道他是華人的捨同。
[00:12:35.000 --> 00:12:49.000]  當然也有一些還是講他們叫華語,我們說香港說普通話,台灣說國語,南洋的地方說是華語,所以他說普通話是什麼,稱呼普通話我們也知道他從哪裡來的。
[00:12:49.000 --> 00:13:03.000]  他們當時去打工等等,也沒有想到,他們第二代第三代一直留在哪裡,不過神要他們留在哪裡,不要只是想回到過去。
[00:13:03.000 --> 00:13:17.000]  當然這個的意思是,我們很多時候,只是我們在香港的,不是香港,這幾年我們還一直在想回去,一成金錢多好呢。
[00:13:17.000 --> 00:13:32.000]  有些朋友現在說,他們的第二故鄉原來是日本,有幾年沒有機會去日本旅遊了,有些朋友他說過去一年去三次到四次去日本旅遊。
[00:13:32.000 --> 00:13:46.000]  現在很想出去,第一個想到的地方就是日本。我太太跟其他朋友開玩笑,我的第二家鄉是在中東,因為我過去經常帶團到中東去。
[00:13:46.000 --> 00:14:03.000]  過去一年我也嘗試自己在家裡弄一些中東的視頻,不在這裡多說了,因為其實上網什麼網絡里什麼都可以學。
[00:14:03.000 --> 00:14:19.000]  我這時候開玩笑,看見有一次,應該是我們課程去年去過重慶大廈,重慶大廈裡面去看,探訪裡面的人,聽他們的時工,也有做難民時工等等。
[00:14:19.000 --> 00:14:35.000]  他帶我們去當地裡面的一些小型超市,或者看見很多中東的食品在裡面。這種味道,這種感覺,好像是我在以色列或者約大那些地方。
[00:14:35.000 --> 00:14:49.000]  每個人都有自己所想比較理想去的地方,你認為那個地方可以安定,或者是有一個時間你可以感覺到比較舒服的地方。
[00:14:49.000 --> 00:15:09.000]  不過神,跟這一幫留在貝魯到巴比倫的這一幫人說,你們要留在這裡,不要老是想著過去,過去的讓他過去吧。當你到這個地方的時候,你又認識這個地方,你又為這個地方做出貢獻。
[00:15:09.000 --> 00:15:23.000]  在這裡,首先是你要定居,留在這裡,不要有一個積居的心態,神要透過你,為這個城市帶來祝福。所以這個是神給我們的使命。
[00:15:23.000 --> 00:15:38.000]  可能當時那些猶太人被擼到巴比倫的時候,那些人根本沒有想到,他們的心態是,這個國家不是我的國家,這個王他對我們不好。
[00:15:38.000 --> 00:16:02.000]  這些地方的人是我們的敵人,為什麼我們要留下貢獻呢?這個可能有時候時代改變,環境改變,我們也需要這些心態。我是移民來到這個地方,我是希望能夠簡單的,我想拿到我要的東西,可能我又將會再離開,或者怎麼樣。
[00:16:02.000 --> 00:16:14.000]  但是這裡,其實神的心意就是透過我們在這裡致福給這個地方的人,我們成為祝福,帶來這裡的人平安。
[00:16:14.000 --> 00:16:33.000]  我們當下,今天在這裡,就是神給我們的使命。我們不需要再求我們要往哪裡去,我們要在別的地方,什麼地方做什麼工作,才能活在神的心意當中。
[00:16:33.000 --> 00:16:56.000]  我們今天要好好的活,好好的活出一個健康的生命,這個健康不單是身體的健康,還有身心靈的健康。我們如何面對不同的困難,我們的生活的態度,這些都是神給我們的使命。
[00:16:56.000 --> 00:17:08.000]  所以,我年紀很小的時候,已經去教會了,有些時候我們說,今天真好彩,好彩啊,很幸運。
[00:17:08.000 --> 00:17:18.000]  我們的當時那個比較年長的同工,教會傳道,他說,基督徒不會講這個幸運的,一切都是恩典。
[00:17:18.000 --> 00:17:31.000]  幸運的意思就是,我沒有想到這個命運的安排,我遇上一些好的事情。所以說,好彩。
[00:17:31.000 --> 00:17:52.000]  他說,基督徒不會這樣,說這個影響了我的概念,我的思想。不如說今天早上我遲了一點點,為什麼呢?昨天晚上我按了這個時間是六點四十五分起來的,我訂好那個手機那個時間,但是我沒有按開,所以就沒有開。
[00:17:52.000 --> 00:18:02.000]  今天,好好彩,不是,不是幸運,是感謝神的恩典,七點半他提醒我起來,然後跑出來,所以剛好遲了一點點。
[00:18:02.000 --> 00:18:20.000]  我們沒有幸運,都是恩典,都在神的心意當中。所以當我們活在今天,活在這個城市,在我的鄰居當中,不是什麼命運的問題,是神的心意。
[00:18:20.000 --> 00:18:45.000]  如何在這裡活出神給我的旨意呢?所以這裡有提到,就是經文在提到,這裡有結婚三子,三孩子,這裡聖緣眾多不可減小。為什麼呢?就是為這個地方做出貢獻,很重要啦,落地生根留在這裡,還有就是聖揚眾多。那聖揚眾多為什麼是為這個地方做出貢獻呢?
[00:18:45.000 --> 00:19:07.000]  其實從創世紀以來,都告訴我們有聖揚眾多,對嗎?聖揚孩子。因為人口就是一個神賜福的名正。這個地方,其實在經濟發展的角度來看,這個國家的人口的多少也影響這個國家的繁榮的程度。
[00:19:07.000 --> 00:19:24.000]  所以這個,很多時候,就算是古代世界,聖經裡面的世界,大魏王爺忍不住要積極數點人口,結果呢,是很不高興。在這個過程裡面,為什麼他們要數點人口啊?叫做人口的統計跟調查。
[00:19:24.000 --> 00:19:38.000]  因為收稅嘛,稅項的多少直接是從我們的人口裡面是知道的。所以這裡,不單是這樣,不單是人口的偵查,還是信仰的偵查。
[00:19:38.000 --> 00:19:42.110]  那這一點我們基督徒是比較忽略的,比較重視什麼呢?
[00:19:42.110 --> 00:19:46.110]  我們從,我們會不會生孩子呢?
[00:19:46.110 --> 00:19:54.110]  基本上我們是從他們的教育,我們的經濟能力這些角度來看,很少從神的心裡來看。
[00:19:54.110 --> 00:19:58.110]  其實今天我們也知道,穆斯林的增長,
[00:19:58.110 --> 00:20:03.110]  穆斯林人口的增長很快就會超越基督徒。
[00:20:03.110 --> 00:20:06.110]  在歐洲已經超過基督徒的人口了,穆斯林。
[00:20:06.110 --> 00:20:14.110]  為什麼呢?他們不是說他們很努力的往外傳全教,當然也有。
[00:20:14.110 --> 00:20:18.110]  但是他們最大的呢,是生養眾多。
[00:20:18.110 --> 00:20:24.110]  我相信在香港他們的人口的比例會越來越多,因為他們生很多的孩子。
[00:20:24.110 --> 00:20:29.110]  我不是說我們有生很多的孩子,不過我們要從這個角度來看生養兒女。
[00:20:29.110 --> 00:20:33.110]  而且不是生養這麼簡單,還有教導。
[00:20:33.110 --> 00:20:45.110]  信仰的傳承,猶太人能夠山居在列國,列邦兩千年,還能重建自己的家園,還能保存自己的信仰。
[00:20:45.110 --> 00:20:52.110]  他們的信仰還是像兩千年前被分散的時候一樣的,也超不了多少的。
[00:20:52.110 --> 00:20:55.110]  為什麼?就是家庭的宗教教育。
[00:20:55.110 --> 00:20:59.110]  每一年的復活節,我們都是大概是猶太人的愉悅節。
[00:20:59.110 --> 00:21:08.110]  這兩年我們在一個地區的家庭裡面,因為我住在新界,原居民他的家姓鄧的,
[00:21:08.110 --> 00:21:16.110]  所以家的園子比較大的,所以我們有兩三個家庭,就在他的家中做一個愉悅節的晚餐。
[00:21:16.110 --> 00:21:22.110]  當然我把聖經和禮儀的東西跟他們去分享。
[00:21:22.110 --> 00:21:31.110]  很重要就是在過程當中分享神如何拯救一系列人從埃及出來,成為一個自由的人。
[00:21:31.110 --> 00:21:36.110]  也同樣去想到我們今天是如何成為一個自由的人。
[00:21:36.110 --> 00:21:49.110]  有些禮儀節目的渣人還沒清楚,但是參加這個晚餐的時候,他們都沒辦法坐在這裡聽我們講,聽我們分享神經神的話語,他們也很投入。
[00:21:49.110 --> 00:21:53.110]  其實我就發現猶太人跟華人也差不多這一點。
[00:21:53.110 --> 00:21:57.110]  吃飯的時間是一個很好的交通交流的時間。
[00:21:57.110 --> 00:22:02.110]  就在這個過程裡面,我不直接說跟你傳福音,他也聽很多了。
[00:22:02.110 --> 00:22:13.110]  不過我直接去談到聖經,談到歷史,談到我們人生,然後當然少不了就是我們生活裡面很多的事情在裡面分享。
[00:22:13.110 --> 00:22:18.110]  透過生活是最好的傳福音的方式。
[00:22:18.110 --> 00:22:20.110]  這是穆斯林給我們的功課。
[00:22:20.110 --> 00:22:29.110]  他們就是住在哪裡,落地生根,他們都透過移民帶來,他們應該說是宣教吧。
[00:22:29.110 --> 00:22:44.110]  穆斯林最有效的宣教就是移民,跟他們一起生活,然後生養他們的孩子,有孩子裡面的家王,然後結通婚之後,通婚之前要對方成為穆斯林等等。
[00:22:44.110 --> 00:22:51.110]  很多地方宣教的歷史告訴我們,其實最有效的傳福音是生活。
[00:22:51.110 --> 00:22:57.110]  貼近當地人的生活,以你的信仰生活態度吸引他們。
[00:22:57.110 --> 00:23:03.110]  還有就是神要我們成為祝福其他人的人。
[00:23:03.110 --> 00:23:06.110]  這裡第七節提到,我是你們被擄的那個城。
[00:23:06.110 --> 00:23:10.110]  你們要問那個城是求平安,向野花求平安。
[00:23:10.110 --> 00:23:13.110]  那個城得到平安,我們也得到平安。
[00:23:13.110 --> 00:23:17.110]  現在我們知道了,因為疫情的影響,我們明白了。
[00:23:17.110 --> 00:23:26.110]  但是我個人健康不夠的,做好很多消毒的工作不夠的。
[00:23:26.110 --> 00:23:28.110]  我們整個城市也健康。
[00:23:28.110 --> 00:23:34.110]  所以現在我們說有多少人打針等等之類的,就是因為那個環境。
[00:23:34.110 --> 00:23:37.110]  因為這個城市平安,我們才平安。
[00:23:37.110 --> 00:23:42.110]  現在我們明白了,過去幾年一個很重要的功課,我們需要知道。
[00:23:42.110 --> 00:23:48.110]  其實,作為一個神國的子民,我們屬於天國的公民。
[00:23:48.110 --> 00:23:54.110]  我們不管是在哪個城市,我們帶著天國的使命來到這個地方。
[00:23:54.110 --> 00:24:02.110]  所以不管神要我們去哪裡,我們都要成為那個地方的祝福,為那個城市求平安。
[00:24:02.110 --> 00:24:07.110]  另外一個翻譯本,《心普及》一本這樣說:
[00:24:07.110 --> 00:24:14.110]  無論我把你放逐到哪個城市,你們都要為那個城市的和平與繁榮而努力。
[00:24:14.110 --> 00:24:17.110]  並為那城鄉鄉主祈求。
[00:24:17.110 --> 00:24:21.110]  因為他的父子就是你們的父子。
[00:24:21.110 --> 00:24:28.110]  這是被動的,被放逐到哪裡,不是說我主動的移民。
[00:24:28.110 --> 00:24:34.110]  不過今天我們知道那個環境的改變,也讓我們有這種感覺。
[00:24:34.110 --> 00:24:41.110]  不過我想提醒他的子民,要為那個地方的和平與繁榮來禱告。
[00:24:41.110 --> 00:24:49.110]  當然這個地方,每一個地方的繁榮,我們要看那個繁榮是讓誰得到很大的益處。
[00:24:49.110 --> 00:24:55.110]  我們有一個叫和平城市的指標,在西方的紀律教裡面有這樣的研究。
[00:24:55.110 --> 00:25:00.110]  它有七到八個指標,不過我歸納的成為四個。
[00:25:00.110 --> 00:25:07.110]  第一就是認識那個城市的情況,比如說我們在香港,或者我們在台灣這個地方,人口多少呢?
[00:25:07.110 --> 00:25:13.110]  建立的經濟的發展情況如何呢?
[00:25:13.110 --> 00:25:16.110]  貧窮的人是怎麼樣呢?
[00:25:16.110 --> 00:25:19.110]  我們要認識這個地方。
[00:25:19.110 --> 00:25:23.110]  第二就是教會的狀況怎麼樣?
[00:25:23.110 --> 00:25:26.110]  當地這個城市裡面有多少人信主?
[00:25:26.110 --> 00:25:29.110]  他們在如何的聚會,在哪裡聚會?
[00:25:29.110 --> 00:25:32.110]  人民的生活狀況怎麼樣呢?
[00:25:32.110 --> 00:25:36.110]  還有就是有沒有其他紀律教的施工在這裡呢?
[00:25:36.110 --> 00:25:44.110]  因為這些和平城市的指標,是讓我們更瞭解我們應該要做什麼?
[00:25:44.110 --> 00:25:47.110]  我們如何對準那個焦點?
[00:25:47.110 --> 00:25:53.110]  還有就是我們應該有什麼資源能夠服侍這個城市的人?
[00:25:53.110 --> 00:26:02.110]  所以其實我們很需要明白我們的生存環境,才能對準那個焦點來服侍他們。
[00:26:02.110 --> 00:26:08.110]  這個是使人給我們的為什麼我們要在這個地方,要活在這個地方。
[00:26:08.110 --> 00:26:18.110]  過去我們講宣教的時候,會提到很多是我們基督徒系在那個城市是個小數的人。
[00:26:18.110 --> 00:26:20.110]  人口是小,影響力很小。
[00:26:20.110 --> 00:26:24.110]  不過這個概念放在香港是不同的。
[00:26:24.110 --> 00:26:28.110]  過去我們以為用這個概念也放在香港,對不起。
[00:26:28.110 --> 00:26:35.110]  因為香港雖然說去教會的人不少很多,但是紀律教的影響力非常大。
[00:26:35.110 --> 00:26:39.110]  在這裡我們有非常多不同的紀律教施工。
[00:26:39.110 --> 00:26:43.110]  不過我們要預備這些都會成為過去。
[00:26:43.110 --> 00:26:53.110]  因為我們在不像30年前,40年前,那個時候政府是比較尊重紀律教,而且給我們很多的機會。
[00:26:53.110 --> 00:26:56.110]  現在不一樣,未來我們不太肯定。
[00:26:56.110 --> 00:26:58.110]  這種轉變帶來什麼?
[00:26:58.110 --> 00:27:05.110]  這是我們個人,我們小的群體,如何更好的做建設?
[00:27:05.110 --> 00:27:16.110]  不需要再依賴我們所有的服務,或者是學校,其實紀律教跟天主教的學校帶來很大的影響對香港。
[00:27:16.110 --> 00:27:25.110]  但是可能未來信仰在這些學校裡面,也不一定帶來很好的機會,也說不定。
[00:27:25.110 --> 00:27:28.110]  我們也不太肯定,但是我們要預備。
[00:27:28.110 --> 00:27:34.110]  因為過去的好的日子會改變的,不是永遠的。
[00:27:34.110 --> 00:27:42.110]  但是每一個時間,每一個習慣,就是我們如何更新我們的信心,就是這個時候。
[00:27:42.110 --> 00:27:45.110]  時代在改變,很多都會改變。
[00:27:45.110 --> 00:27:53.110]  所以其他人在馬醫院這個地方,或者馬醫院這些改變,做了基督徒,我們是在祝福。
[00:27:53.110 --> 00:28:00.110]  不管時間怎麼樣的改變,世界怎麼樣的改變,我們都在祝福。
[00:28:00.110 --> 00:28:03.110]  這個是神給我們的恩典,也是給我們的使命。
[00:28:03.110 --> 00:28:10.110]  有一點不可忽略的,就是耶利米在這裡提到,第八、第九節提到有假先知。
[00:28:10.110 --> 00:28:16.110]  他們的假先知說什麼呢?封耶和華的名字說什麼呢?
[00:28:16.110 --> 00:28:29.110]  他們說你們不要走啊,不需要離開啊,那個是學節風行的時候,有大王還在,還沒被擄。
[00:28:29.110 --> 00:28:33.110]  這些部分的使命被抓到巴比倫去。
[00:28:33.110 --> 00:28:42.110]  有些人放一些消息出來,你靠埃及,你靠其他的國家,我們一起對抗巴比倫。
[00:28:42.110 --> 00:28:44.110]  這個不是神的信義。
[00:28:44.110 --> 00:28:56.110]  不過有些人喜歡聽,聽什麼呢?人的計劃,人的計謀,或者是人的策略。
[00:28:56.110 --> 00:29:05.110]  我不是說人的智慧,人的思想不重要,神給我們智慧,給我們很多的知識都很重要。
[00:29:05.110 --> 00:29:10.110]  不過我們不能代替神的信義。
[00:29:10.110 --> 00:29:20.110]  所以當我們沒有很清楚神的帶領的時候,可能有一些的情況就是我們先停在這裡。
[00:29:20.110 --> 00:29:28.110]  然後跟我們那幾種姊妹,屬靈的長輩們,有一集的交通分享禱告的時間尋求。
[00:29:28.110 --> 00:29:36.110]  可能有些時候我們忽略了,比如說過去兩年,有些宣召的團體不能出去,或者不能進來。
[00:29:36.110 --> 00:29:39.110]  他們老是想我們要去,我們要去。
[00:29:39.110 --> 00:29:44.110]  但是可能存在這個時間,要我們做什麼呢?停在這裡。
[00:29:44.110 --> 00:29:47.110]  認識一下我們的城市有什麼需要。
[00:29:47.110 --> 00:29:53.110]  我們這裡的社區有什麼需要?我們如何更好的服侍他們?
[00:29:53.110 --> 00:29:57.110]  我每一年都這樣想,這個日子快又過去了。
[00:29:57.110 --> 00:30:01.110]  我們不能出外的日子快又過去了。
[00:30:01.110 --> 00:30:09.110]  如果這個狀態改變的話,我們現在所有的習慣可能又再改變。
[00:30:09.110 --> 00:30:17.110]  比如說我跟一個牧師朋友,他現在是我的同工,我們開完會以後,我們一起吃飯。
[00:30:17.110 --> 00:30:20.110]  他就直接拿手機跟我們拍照,有四個人。
[00:30:20.110 --> 00:30:25.110]  剛剛好像兩個禮拜,我們可以四個人一起去吃午餐。
[00:30:25.110 --> 00:30:28.110]  他就拍了照,他說就發給他的太太。
[00:30:28.110 --> 00:30:34.110]  他說他太太最近有工作,但是他最近經常問她去了哪裡。
[00:30:34.110 --> 00:30:39.110]  因為這個同工時期,假日我們大概不到一年。
[00:30:39.110 --> 00:30:43.110]  但是經常在家辦公,也經常回來辦公室。
[00:30:43.110 --> 00:30:47.110]  他太太發現他不在家,就問他離在哪裡。
[00:30:47.110 --> 00:30:50.110]  我告訴她,其實我太太也是這樣。
[00:30:50.110 --> 00:30:53.110]  疫情之前不是這樣的。
[00:30:53.110 --> 00:30:59.110]  疫情之前可能很習慣我們不在家,我們在外面辦公等等,出差等等。
[00:30:59.110 --> 00:31:03.110]  疫情期間大家就很習慣離在身邊。
[00:31:03.110 --> 00:31:07.110]  所以有一天起來發現,你不在的話,就要找你了。
[00:31:07.110 --> 00:31:12.110]  你不孤單,我跟這個牧師說,你不孤單,我也是這樣。
[00:31:12.110 --> 00:31:14.110]  就經常報告行蹤。
[00:31:14.110 --> 00:31:17.110]  我發現,只是年來沒有這樣的。
[00:31:17.110 --> 00:31:22.110]  不曉得為什麼,最近這幾個月,我要報告我的行蹤。
[00:31:22.110 --> 00:31:25.110]  我要重新吸引這種生活的狀態。
[00:31:25.110 --> 00:31:30.110]  時間在改變,世界在改變,我們也需要改變。
[00:31:30.110 --> 00:31:34.110]  不過我們的生命,如何用得更好?
[00:31:34.110 --> 00:31:37.110]  我們要靠的是依賴我們的神。
[00:31:37.110 --> 00:31:44.110]  今天的雜先之,雜預言,不一定是某個人站在擋台上跟你說。
[00:31:44.110 --> 00:31:49.110]  而是可能是透過我們所收的信息。
[00:31:49.110 --> 00:31:54.110]  現在如果我們有流行俄羅斯跟烏克蘭的檢証的話,
[00:31:54.110 --> 00:31:58.110]  其實雙方都不斷發出不同的信息。
[00:31:58.110 --> 00:32:00.110]  有些信息真的是假的。
[00:32:00.110 --> 00:32:07.110]  現在這個社會,這個環境,假信息是每一天都有的。
[00:32:07.110 --> 00:32:11.110]  我們真的要警醒,要明白,在這個過程裡面,
[00:32:11.110 --> 00:32:13.110]  不是人家這樣說,我就這樣做。
[00:32:13.110 --> 00:32:17.110]  我們需要回到聖經,回到神的信義。
[00:32:17.110 --> 00:32:21.110]  今天神要我們在會這個城市求平安。
[00:32:21.110 --> 00:32:27.110]  可能有些地方對我們來說很遙遠,或者不是我可以做的。
[00:32:27.110 --> 00:32:31.110]  我給一個建議,就是過一個簡單的生活。
[00:32:31.110 --> 00:32:40.110]  成為神祝福的器皿,只是在任何時間,任何地方都可以,都可以。
[00:32:40.110 --> 00:32:44.110]  但是我們需要過一個簡單簡潑的生活。
[00:32:44.110 --> 00:32:46.110]  這個最好的預備。
[00:32:46.110 --> 00:32:50.110]  過去就是我們太依賴。
[00:32:50.110 --> 00:32:55.110]  現在很多東西不像以往那麼方便了。
[00:32:55.110 --> 00:32:59.110]  如果從整個國際的交通網絡裡面看,
[00:32:59.110 --> 00:33:06.110]  比如說,交會過去一段時間要停了,不能有實體的聚會了。
[00:33:06.110 --> 00:33:09.110]  這個月我們很高興能夠再見弟兄姊妹。
[00:33:09.110 --> 00:33:13.110]  應該還有部分在網絡裡面,是嗎?
