
[00:00:00.000 --> 00:00:04.440]  《時事記》第十九章至二十一章
[00:10:08.360 --> 00:10:11.060]  不斷的享樂
[00:10:11.060 --> 00:10:13.160]  現在在很多的教會
[00:10:13.160 --> 00:10:14.760]  宗教的娛樂
[00:10:14.760 --> 00:10:18.560]  的笑聲已經是取代了敬拜神
[00:10:18.560 --> 00:10:21.160]  莊嚴的安靜
[00:10:21.160 --> 00:10:22.460]  很多的聖所
[00:10:22.460 --> 00:10:25.260]  很多的教會已經變成劇場
[00:10:25.260 --> 00:10:28.560]  變成了演唱會
[00:10:28.560 --> 00:10:31.260]  信徒基督徒在一起
[00:10:31.260 --> 00:10:34.060]  只是注意吃喝玩樂
[00:10:34.060 --> 00:10:36.860]  玩得開心
[00:10:36.860 --> 00:10:38.860]  為了要對得起良心
[00:10:38.860 --> 00:10:41.660]  最後會做一個結束的禱告
[00:10:41.660 --> 00:10:44.760]  甚至會有些靈修的時候
[00:10:44.760 --> 00:10:46.460]  來感謝神
[00:10:46.460 --> 00:10:49.460]  給他們有美好的時光
[00:10:49.460 --> 00:10:52.260]  我不是說反對基督徒
[00:10:52.260 --> 00:10:55.260]  有時有喜樂的時候
[00:10:55.260 --> 00:10:56.560]  絕對是可以
[00:10:56.560 --> 00:10:57.960]  絕對是對的
[00:10:57.960 --> 00:11:02.060]  我們粵語堂新近才拉隊去遊船
[00:11:02.060 --> 00:11:04.660]  大家一起遊船
[00:11:04.660 --> 00:11:07.660]  應該是有歡樂的時候
[00:11:07.660 --> 00:11:09.760]  哭有時笑有時
[00:11:09.760 --> 00:11:12.660]  但如果你是時時不斷地
[00:11:12.660 --> 00:11:15.160]  希望得到喜樂
[00:11:15.160 --> 00:11:16.860]  周而復始這樣
[00:11:16.860 --> 00:11:20.060]  這樣就會出現了問題
[00:11:20.060 --> 00:11:21.960]  聖經教導我們
[00:11:21.960 --> 00:11:25.160]  有時候要學習哭泣
[00:11:25.160 --> 00:11:27.460]  雅各書的四章九節
[00:11:27.460 --> 00:11:29.160]  雅各提醒我們
[00:11:29.160 --> 00:11:32.660]  你們要受苦悲哀哭泣
[00:11:32.660 --> 00:11:35.660]  將嬉笑變作悲哀
[00:11:35.660 --> 00:11:39.060]  歡樂變作愁悶
[00:11:39.060 --> 00:11:42.960]  如果這個只知道吃喝玩樂的利美人
[00:11:42.960 --> 00:11:45.560]  如果他願意走在光明裡面
[00:11:45.560 --> 00:11:48.560]  他禱告尋求神的旨意
[00:11:48.560 --> 00:11:52.360]  其實他可以防止這一場悲劇
[00:11:52.360 --> 00:11:55.760]  防止他的妾侍遭到強暴
[00:11:55.760 --> 00:11:58.460]  被虐待甚至死亡
[00:11:58.460 --> 00:12:01.660]  但很可惜他沒有這樣做
[00:12:01.660 --> 00:12:02.760]  喏
[00:12:02.760 --> 00:12:04.460]  是司祭的時代
[00:12:04.460 --> 00:12:08.060]  你就算白天走去旅行
[00:12:08.060 --> 00:12:10.260]  都是非常之危險
[00:12:10.260 --> 00:12:12.960]  何況是夜間
[00:12:12.960 --> 00:12:16.160]  這個利美人離開了他岳父的家
[00:12:16.160 --> 00:12:19.160]  就希望跟他的妾侍在夜間
[00:12:19.160 --> 00:12:21.660]  趕路回到他家
[00:12:21.660 --> 00:12:25.360]  經過了耶布斯這個地方
[00:12:25.360 --> 00:12:27.160]  耶布斯在哪裡?
[00:12:27.160 --> 00:12:29.760]  就是將來的耶路撒冷
[00:12:29.760 --> 00:12:31.460]  我們知道將來
[00:12:31.460 --> 00:12:34.660]  大衛是會收復耶路撒冷
[00:12:34.660 --> 00:12:37.260]  趕出耶布斯人
[00:12:37.260 --> 00:12:39.260]  但在使司祭的時候
[00:12:39.260 --> 00:12:43.060]  仍然是被耶布斯人佔領
[00:12:43.060 --> 00:12:44.060]  喏
[00:12:44.060 --> 00:12:45.960]  這個利美人說
[00:12:45.960 --> 00:12:49.260]  耶布斯人、外邦人的地方不好
[00:12:49.260 --> 00:12:51.860]  我要走去自己人的地方
[00:12:51.860 --> 00:12:55.660]  多走四里去基比亞這個地方
[00:12:55.660 --> 00:13:00.060]  就是變亞民族派的其中一個城市
[00:13:00.060 --> 00:13:00.760]  喏
[00:13:00.760 --> 00:13:02.060]  可惜
[00:13:02.060 --> 00:13:06.060]  去到基比亞發覺原來基比亞人
[00:13:06.060 --> 00:13:09.260]  比外邦人更加的邪惡
[00:13:09.260 --> 00:13:10.360]  首先
[00:13:10.360 --> 00:13:14.160]  基比亞人是沒有開放到自己的家裡
[00:13:14.160 --> 00:13:17.160]  來招待這個利美人
[00:13:17.160 --> 00:13:17.660]  喏
[00:13:17.660 --> 00:13:20.360]  雖然這個利美人已經為自己的身速
[00:13:20.360 --> 00:13:22.660]  預備好了糧食
[00:13:22.660 --> 00:13:26.460]  所以不會讓照顧他、招待他的人
[00:13:26.460 --> 00:13:29.560]  有額外的負擔
[00:13:29.560 --> 00:13:33.660]  但仍然沒有人願意來接待他
[00:13:33.660 --> 00:13:34.260]  喏
[00:13:34.260 --> 00:13:37.860]  接待旅客是東方人的美德里
[00:13:37.860 --> 00:13:40.160]  在聖經裡面都有教導
[00:13:40.160 --> 00:13:44.260]  是牧師和長老的資格之一
[00:13:44.260 --> 00:13:47.960]  這個提摩太前書的三章二節
[00:13:47.960 --> 00:13:49.960]  提多書的一章八節
[00:13:49.960 --> 00:13:51.660]  都說得很清楚
[00:13:51.660 --> 00:13:55.260]  希伯來書的十三章二節甚至說
[00:13:55.260 --> 00:13:58.860]  「不可忘記用愛心接待客旅」
[00:13:58.860 --> 00:14:01.160]  「因為曾有接待客旅的」
[00:14:01.160 --> 00:14:04.460]  「不知不覺接待了天使」
[00:14:04.460 --> 00:14:05.960]  這裡所說的
[00:14:05.960 --> 00:14:09.160]  當然是阿伯拉罕和撒拉
[00:14:09.160 --> 00:14:10.960]  他們接待客旅
[00:14:10.960 --> 00:14:15.260]  結果發現自己接待了天使
[00:14:15.260 --> 00:14:15.660]  喏
[00:14:15.660 --> 00:14:16.660]  最後
[00:14:16.660 --> 00:14:17.960]  在城裡面
[00:14:17.960 --> 00:14:21.560]  是有一個人願意打開他的門
[00:14:21.560 --> 00:14:25.160]  來招呼這對夫婦
[00:14:25.160 --> 00:14:27.760]  這是一個以法連人
[00:14:27.760 --> 00:14:30.860]  他不單只照顧這對夫婦
[00:14:30.860 --> 00:14:32.560]  還將自己的食物
[00:14:32.560 --> 00:14:35.060]  給利美人的伸縮
[00:14:35.060 --> 00:14:37.660]  來食用
[00:14:37.660 --> 00:14:39.160]  很可惜
[00:14:39.160 --> 00:14:41.860]  基比亞已經變成一個
[00:14:41.860 --> 00:14:44.660]  非常邪惡的城市
[00:14:44.660 --> 00:14:47.060]  就好像昔日的索多瑪
[00:14:47.060 --> 00:14:48.660]  俄摩拉一樣
[00:14:48.660 --> 00:14:50.060]  如果我們記得的話
[00:14:50.060 --> 00:14:51.860]  在創世紀的十九章
[00:14:51.860 --> 00:14:55.060]  神要將這兩個城毀滅
[00:14:55.060 --> 00:14:57.860]  當時基比亞城裡面的人
[00:14:57.860 --> 00:14:59.160]  都是一樣
[00:14:59.160 --> 00:15:02.460]  他們沉迷不道德的行為
[00:15:02.460 --> 00:15:06.560]  他們是違背神的律法
[00:15:06.560 --> 00:15:07.460]  喏
[00:15:07.460 --> 00:15:11.160]  神創造男女是有自然的關係
[00:15:11.160 --> 00:15:12.860]  但是這幫人呢
[00:15:12.860 --> 00:15:14.860]  走來晚上拍門
[00:15:14.860 --> 00:15:18.960]  希望跟利美人交合
[00:15:18.960 --> 00:15:20.360]  大件事
[00:15:20.360 --> 00:15:22.860]  一幫男人走到
[00:15:22.860 --> 00:15:24.760]  這個以法連人的家裡
[00:15:24.760 --> 00:15:26.760]  是希望跟這個客旅
[00:15:26.760 --> 00:15:29.660]  又是另外的男人來交合
[00:15:29.660 --> 00:15:30.860]  交合這個字
[00:15:30.860 --> 00:15:33.160]  在創世紀的四章一節
[00:15:33.160 --> 00:15:35.060]  是用到同房
[00:15:35.060 --> 00:15:38.060]  這是和合本的翻譯
[00:15:38.060 --> 00:15:38.760]  喏
[00:15:38.760 --> 00:15:42.060]  亞當和夏娃同房
[00:15:42.060 --> 00:15:43.960]  就生了該人
[00:15:43.960 --> 00:15:46.760]  原文這個字的希伯來文是什麼
[00:15:46.760 --> 00:15:48.860]  是認識這個字
[00:15:48.860 --> 00:15:51.660]  所以這個認識是很深入的
[00:15:51.660 --> 00:15:54.260]  這個認識甚至是有性的
[00:15:54.260 --> 00:15:57.360]  關係的成份在內
[00:15:57.360 --> 00:15:57.760]  喏
[00:15:57.760 --> 00:16:00.760]  這一幫男人就希望來到
[00:16:00.760 --> 00:16:03.960]  是跟這個客旅來交合
[00:16:03.960 --> 00:16:04.960]  你想想
[00:16:04.960 --> 00:16:07.960]  當時在這個城裡面是多麼黑暗
[00:16:07.960 --> 00:16:09.960]  多麼邪惡
[00:16:09.960 --> 00:16:12.160]  這個主人就很勇敢
[00:16:12.160 --> 00:16:13.960]  他就罵這幫人
[00:16:13.960 --> 00:16:16.960]  說你們這些行為是羞恥的行為
[00:16:16.960 --> 00:16:18.560]  兩次講到
[00:16:18.560 --> 00:16:20.760]  世紀的十九章二十三節
[00:16:20.760 --> 00:16:22.960]  二十四節
[00:16:22.960 --> 00:16:26.560]  他意圖阻止他們來侵犯
[00:16:26.560 --> 00:16:28.560]  他家裡的客人
[00:16:28.560 --> 00:16:29.960]  但是沒有用
[00:16:29.960 --> 00:16:33.060]  最後他甚至願意
[00:16:33.060 --> 00:16:36.260]  好像所多瑪的羅德一樣
[00:16:36.260 --> 00:16:39.160]  將自己的女兒拿出來說
[00:16:39.160 --> 00:16:41.760]  我將我的女兒來代替我的客人
[00:16:41.760 --> 00:16:44.360]  你們不要騷擾我的客人
[00:16:44.360 --> 00:16:45.060]  喏
[00:16:45.060 --> 00:16:46.660]  有人心會想
[00:16:46.660 --> 00:16:50.960]  為什麼羅德和這個二法連人會做這些事情
[00:16:50.960 --> 00:16:53.460]  將自己的女兒交出來
[00:16:53.460 --> 00:16:54.260]  其實
[00:16:54.260 --> 00:16:56.960]  相信這兩個人都是正義的人
[00:16:56.960 --> 00:17:00.160]  他們認為同性戀的強姦
[00:17:00.160 --> 00:17:03.360]  是嚴重過異性戀的強姦
[00:17:03.360 --> 00:17:04.660]  我相信這是原因
[00:17:04.660 --> 00:17:06.160]  為什麼他們願意
[00:17:06.160 --> 00:17:08.260]  獻出他們的女兒
[00:17:08.260 --> 00:17:09.060]  但是你說
[00:17:09.060 --> 00:17:10.760]  哎呀 都是而已
[00:17:10.760 --> 00:17:12.360]  有哪個做父母的
[00:17:12.360 --> 00:17:15.060]  願意將自己的子女拿出來
[00:17:15.060 --> 00:17:17.360]  是被人這樣來遭殖
[00:17:17.360 --> 00:17:18.160]  喏
[00:17:18.160 --> 00:17:20.060]  但是你有沒有想過
[00:17:20.060 --> 00:17:22.360]  在今時今日有很多的父母
[00:17:22.360 --> 00:17:25.160]  完全不管教他們的子女
[00:17:25.160 --> 00:17:28.060]  他們的子女喜歡看什麼電視節目
[00:17:28.060 --> 00:17:29.460]  電影節目
[00:17:29.460 --> 00:17:30.760]  在手機上
[00:17:30.760 --> 00:17:32.160]  在電腦上
[00:17:32.160 --> 00:17:34.660]  看什麼就讓他們看
[00:17:34.660 --> 00:17:37.160]  受到很多很多不良的影響
[00:17:37.160 --> 00:17:38.760]  影響他們一生
[00:17:38.760 --> 00:17:39.860]  你想想這個
[00:17:39.860 --> 00:17:41.960]  和這個二法連人
[00:17:41.960 --> 00:17:43.560]  和羅德
[00:17:43.560 --> 00:17:44.960]  是不是所做的
[00:17:44.960 --> 00:17:47.760]  我相信都是一樣
[00:17:47.760 --> 00:17:49.560]  喏
[00:17:49.560 --> 00:17:52.360]  這個利美人因為害怕那些
[00:17:52.360 --> 00:17:53.360]  歹徒
[00:17:53.360 --> 00:17:54.660]  那些暴徒
[00:17:54.660 --> 00:17:56.560]  是會對自己不利
[00:17:56.560 --> 00:17:59.960]  就推了她自己的妾侍出門
[00:17:59.960 --> 00:18:01.560]  你們喜歡怎樣就怎樣
[00:18:01.560 --> 00:18:03.160]  你不要搞我
[00:18:03.160 --> 00:18:05.460]  可憐她的妾侍整晚
[00:18:05.460 --> 00:18:08.960]  是遭到暴徒的施暴
[00:18:08.960 --> 00:18:10.760]  真的很難想像
[00:18:10.760 --> 00:18:13.960]  一個被神創造
[00:18:13.960 --> 00:18:15.760]  有神形象的人
[00:18:15.760 --> 00:18:18.160]  居然是會這樣
[00:18:18.160 --> 00:18:20.160]  不顧夫妻的懲罰
[00:18:20.160 --> 00:18:22.560]  不本夫妻的約
[00:18:22.560 --> 00:18:24.560]  違反神的律例典章
[00:18:24.560 --> 00:18:26.460]  做出一些這樣的事
[00:18:26.460 --> 00:18:29.960]  真的令人費解
[00:18:29.960 --> 00:18:30.960]  這個人
[00:18:30.960 --> 00:18:34.060]  說他自己原諒了他的妾侍
[00:18:34.060 --> 00:18:35.760]  令我們懷疑
[00:18:35.760 --> 00:18:37.660]  他是不是真的原諒
[00:18:37.660 --> 00:18:41.860]  還是他用這件事來懲罰他的妻子
[00:18:41.860 --> 00:18:43.760]  如果真的這樣那件事
[00:18:43.760 --> 00:18:45.860]  這個懲罰就太重了
[00:18:45.860 --> 00:18:47.460]  更加令人費解的
[00:18:47.460 --> 00:18:51.360]  就是他居然有心情去睡覺
[00:18:51.360 --> 00:18:54.060]  看著《士司記》的十九章二十七節
[00:18:54.060 --> 00:18:57.760]  說他早晨這個人起來
[00:18:57.760 --> 00:19:00.460]  他居然可以大被蓋過頭
[00:19:00.460 --> 00:19:03.660]  他居然是一個這麼冷漠的人
[00:19:03.660 --> 00:19:04.860]  他打開門
[00:19:04.860 --> 00:19:06.060]  發覺他的妾侍
[00:19:06.060 --> 00:19:08.860]  跌倒在門前那裡
[00:19:08.860 --> 00:19:10.260]  他還跟她說
[00:19:10.260 --> 00:19:13.560]  起來 我們走吧
[00:19:13.560 --> 00:19:16.160]  當他發覺他的妾侍死了
[00:19:16.160 --> 00:19:17.760]  他沒有內疚
[00:19:17.760 --> 00:19:20.960]  他把他的妾侍放在女兒那裡
[00:19:20.960 --> 00:19:22.760]  回到家裡
[00:19:22.760 --> 00:19:26.260]  然後把他的妾侍切開十二塊
[00:19:26.260 --> 00:19:27.460]  十二支派
[00:19:27.460 --> 00:19:30.560]  每一個支派都把他的妾侍
[00:19:30.560 --> 00:19:34.260]  身體的一部分寄給他們
[00:19:34.260 --> 00:19:36.360]  真是不可思議
[00:19:36.360 --> 00:19:37.860]  他這樣做
[00:19:37.860 --> 00:19:40.360]  他是希望十二支派
[00:19:40.360 --> 00:19:43.360]  能夠幫他的妾侍報仇
[00:19:43.360 --> 00:19:46.560]  來對付基比亞人
[00:19:46.560 --> 00:19:50.660]  但實際上是誰害死他的妾侍
