
[00:00:00.000 --> 00:00:08.440]  在我們聽上帝話語之前,同心祈禱。
[00:02:51.240 --> 00:03:02.200]  提到祈求的就回應,敲門就幫你開門,尋找就尋見。
[00:03:02.200 --> 00:03:09.920]  《馬太章》放在另一段,放在第七章七到十二節,
[00:03:09.920 --> 00:03:12.040]  特別的地方在哪裡呢?
[00:03:12.040 --> 00:03:16.120]  當你讀《馬太福音》第七章七到十二節的時候,
[00:03:16.120 --> 00:03:22.200]  其實耶穌不是在講人怎樣向上帝祈禱,
[00:03:22.200 --> 00:03:24.440]  在《馬太福音》七章十二節,
[00:03:24.440 --> 00:03:34.080]  耶穌用了祈求、尋找和敲門最後一個教導在第十二節說,
[00:03:34.080 --> 00:03:37.880]  「你想人怎樣待你,你就要怎樣待人。」
[00:03:37.880 --> 00:03:41.520]  是成為了一個待人的態度,
[00:03:41.520 --> 00:03:45.560]  而不是放在一個祈禱的教導裡面。
[00:03:45.560 --> 00:03:52.360]  這個可能留待各位在其他的場合,
[00:03:52.360 --> 00:04:01.840]  讓其他的講員或者在茶經裡面去做深入的查考和認識。
[00:04:01.840 --> 00:04:08.040]  第二處我想簡單介紹的就是,
[00:04:08.040 --> 00:04:14.120]  在路加和馬太這兩段經文的比較裡面,
[00:04:14.120 --> 00:04:17.200]  還有兩個地方是特別的,
[00:04:17.200 --> 00:04:21.080]  第一個地方就是主禱文的內容,
[00:04:21.080 --> 00:04:25.680]  路加的版本是比較短的,
[00:04:25.680 --> 00:04:32.960]  包括如果你看和合本修訂版,
[00:04:32.960 --> 00:04:37.400]  路加一開始教導門徒禱告的時候,
[00:04:37.400 --> 00:04:39.680]  不是說「我們在天上的乎」,
[00:04:39.680 --> 00:04:44.720]  這是馬太的翻譯,或者馬太的版本,
[00:04:44.720 --> 00:04:47.680]  路加的版本就是「乎呀」,
[00:04:47.680 --> 00:04:49.960]  很簡單「乎呀」,
[00:04:49.960 --> 00:04:54.960]  一會兒我會就這個地方和大家去思想。
[00:04:54.960 --> 00:05:00.040]  另外,路加的版本只是提到有兩個元,
[00:05:00.040 --> 00:05:03.160]  一個是元主的明備稱為聖,
[00:05:03.160 --> 00:05:05.800]  第二是元主的國降臨,
[00:05:05.800 --> 00:05:08.680]  但是馬太的版本是有三個元,
[00:05:08.680 --> 00:05:10.680]  包括主的明備尊為聖,
[00:05:10.680 --> 00:05:15.160]  主的國降臨,主的旨意成就。
[00:05:15.160 --> 00:05:23.440]  第三,主禱文版本的不同,
[00:05:23.440 --> 00:05:27.760]  馬太是我們日常的飲食,
[00:05:27.760 --> 00:05:29.880]  今日賜給我們,
[00:05:29.880 --> 00:05:34.200]  但是路加的版本是天天賜給我們,
[00:05:34.200 --> 00:05:40.120]  不單是為今日,是為將來的每一天。
[00:05:40.120 --> 00:05:42.840]  第四個不同的地方,
[00:05:42.840 --> 00:05:45.480]  就是馬太的版本有三個祈求,
[00:05:45.480 --> 00:05:52.040]  第一個祈求是求主赦免或者免除我們的債,
[00:05:52.040 --> 00:05:57.440]  也求主讓我們不入試探和脫離惡者,
[00:05:57.440 --> 00:06:01.200]  但是路加的版本,
[00:06:01.200 --> 00:06:09.800]  他是用了「罪得赦免」和「不入試探」。
[00:06:09.800 --> 00:06:18.040]  第二處,路加和馬太的版本有不同的地方,
[00:06:18.040 --> 00:06:19.680]  就是在主禱文裏面,
[00:06:19.680 --> 00:06:26.760]  論到祈求尋找和敲門的生活例子的時候,
[00:06:26.760 --> 00:06:31.920]  路加是用了「求魚求蛋」,
[00:06:31.920 --> 00:06:37.960]  做父親的就不會將蛇和蠍子給他,
[00:06:37.960 --> 00:06:41.920]  但是馬太就多了「求餅」,
[00:06:41.920 --> 00:06:44.240]  「求餅」就不會給石頭。
[00:06:44.240 --> 00:06:51.280]  這些例子其實都是當時的猶太人生活的食品,
[00:06:51.280 --> 00:06:54.240]  主要的食糧之一,
[00:06:54.240 --> 00:07:01.600]  而且這些軟體的形狀是很相似,
[00:07:01.600 --> 00:07:13.000]  不過路加突出的地方就是「求魚」和「求蛋」,
[00:07:13.000 --> 00:07:23.400]  給蛇和蠍子這兩種動物都是對身體有傷害的。
[00:07:23.400 --> 00:07:29.760]  這些都是當大家讀這兩段經文有趣的地方,
[00:07:29.760 --> 00:07:39.200]  讓我們集中看一看在這段聖經路加十一章一到十三節有關祈禱的教導,
[00:07:39.200 --> 00:07:44.520]  我會分兩方面跟大家去思想,
[00:07:44.520 --> 00:07:51.040]  第一,我會說在這段經文裏面祈禱的態度是什麼,
[00:07:51.040 --> 00:07:58.560]  第二,我會說在這段經文裏面祈禱的學習是什麼,
[00:07:58.560 --> 00:08:07.280]  首先我們看看路加十一章一到十三節裏面關於祈禱的態度,
[00:08:07.280 --> 00:08:11.880]  路加告訴我們耶穌的教導提醒我們,
[00:08:11.880 --> 00:08:20.360]  第一,祈禱要「真摯而坦率」,
[00:08:20.360 --> 00:08:29.960]  所以路加的版本教導,當我們祈禱的時候很簡單只說「父」,
[00:08:29.960 --> 00:08:38.840]  或者說當時其實是用猶太人地方的語言,
[00:08:38.840 --> 00:08:44.160]  如果用阿蘭話說就是「阿爸」,
[00:08:44.160 --> 00:08:50.680]  祈禱的時候一開口就說「阿爸」,
[00:08:50.680 --> 00:08:54.960]  究竟用這樣來開始祈禱,
[00:08:54.960 --> 00:08:58.240]  告訴我們什麼呢?
[00:08:58.240 --> 00:09:01.840]  其實是教導我們向天父祈禱的時候,
[00:09:01.840 --> 00:09:07.320]  要好像兒女向父母傾訴一樣,
[00:09:07.320 --> 00:09:17.640]  它親切的程度好像父母對兒女的匿稱,或者兒女對父母的匿稱,
[00:09:17.640 --> 00:09:26.720]  我不知道大家在你的家庭裏面,應該父母和子女都有些匿稱的,
[00:09:26.720 --> 00:09:36.760]  即是怎樣叫爸爸媽媽,怎樣叫子女,
[00:09:36.760 --> 00:09:39.440]  我的子女對我當然有些匿稱,
[00:09:39.440 --> 00:09:44.760]  她一開口叫我,我就知道那是我的子女,
[00:09:44.760 --> 00:09:48.120]  當然我不告訴你,
[00:09:48.120 --> 00:09:50.880]  我對我的子女也有些匿稱,
[00:09:50.880 --> 00:09:56.080]  當我一叫她的時候,她就知道是爸爸叫她,
[00:09:56.080 --> 00:09:59.720]  這是一個很重要的表達,
[00:09:59.720 --> 00:10:02.680]  這個表達告訴我們,當我們向上帝祈禱的時候,
[00:10:02.680 --> 00:10:12.280]  不需要講得很冠冕堂皇,就好像你向你摯愛的人傾訴一樣。
[00:10:12.280 --> 00:10:20.280]  大家知不知道耶穌在什麼地方向天父祈禱的時候,
[00:10:20.280 --> 00:10:23.560]  是叫爸爸呢?
[00:10:23.560 --> 00:10:26.480]  在赫西瑪利園,
[00:10:26.480 --> 00:10:34.280]  當耶穌在赫西瑪利園將要面對捉拿審判和釘十字架的時候,
[00:10:34.280 --> 00:10:38.960]  祂向天父祈禱,求天父將這個虎杯拿走,
[00:10:38.960 --> 00:10:42.240]  在那個時候,祂一開口就說:
[00:10:42.240 --> 00:10:53.080]  「爸爸,求你將這個虎杯拿走,
[00:10:53.080 --> 00:10:58.200]  兒子向父親,兒女向父母。」
[00:10:58.200 --> 00:11:00.400]  很真摰的祈禱,
[00:11:00.400 --> 00:11:05.800]  甚至那個祈禱可能是不合父母的意思的,
[00:11:05.800 --> 00:11:08.720]  但是這個是出自真誠,
[00:11:08.720 --> 00:11:10.680]  不需要計算過、量度過,
[00:11:10.680 --> 00:11:14.840]  是真摰的祈求,
[00:11:14.840 --> 00:11:18.440]  坦率的祈禱。
[00:11:18.440 --> 00:11:21.480]  祈禱的第二個態度,
[00:11:21.480 --> 00:11:26.480]  告訴我們,在整段經文裏面,
[00:11:26.480 --> 00:11:33.520]  告訴我們一個很重要的態度就是主權在天父那裏,
[00:11:33.520 --> 00:11:40.400]  在9至13節裏面,總共出現了5次「求」這個字,
[00:11:40.400 --> 00:11:44.280]  「求」這個字是表明當我們祈禱的時候,
[00:11:44.280 --> 00:11:51.200]  我們要很清楚表明向著各位祈求的天父,
[00:11:51.200 --> 00:11:54.760]  祂是主,我們是祈求者,
[00:11:54.760 --> 00:11:58.960]  絕非我們是吩咐者,
[00:11:58.960 --> 00:12:03.800]  祂是那位受命完成任務的那一位。
[00:12:03.800 --> 00:12:05.360]  這個是一個很重要的學習,
[00:12:05.360 --> 00:12:09.520]  因為最終當我們祈禱之後,
[00:12:09.520 --> 00:12:13.440]  怎樣成就,主權不在我們那裏,
[00:12:13.440 --> 00:12:15.960]  在祂那裏。
[00:12:15.960 --> 00:12:25.160]  另外有一些學者說,祈禱一個最需要我們學習,
[00:12:25.160 --> 00:12:30.920]  就是聽天父的旨意,
[00:12:30.920 --> 00:12:38.680]  祈禱最終我們要學習聽天父的旨意,
[00:12:38.680 --> 00:12:40.480]  這個是祈禱的態度,
[00:12:40.480 --> 00:12:42.400]  第一是真摰而坦率,
[00:12:42.400 --> 00:12:47.880]  第二是認定主權在祂那裏。
[00:12:47.880 --> 00:12:50.400]  接著我要說,在這段經文裏面,
[00:12:50.400 --> 00:12:56.760]  提醒了我們一些祈禱的學習,
[00:12:56.760 --> 00:13:00.000]  路加版本的主禱文,
[00:13:00.000 --> 00:13:06.800]  很清楚告訴我們要尊上主的旨意,
[00:13:06.800 --> 00:13:09.800]  因此在主禱文的開始,
[00:13:09.800 --> 00:13:15.840]  祈禱的時候就是要讓主的名被尊為聖主的國降臨,
[00:13:15.840 --> 00:13:20.200]  要承認上主的神聖和掌權,
[00:13:20.200 --> 00:13:21.960]  這個是為先,
[00:13:21.960 --> 00:13:28.440]  然後才求祂供應、幫助和引導我們生命當中,
[00:13:28.440 --> 00:13:30.160]  肉體和心靈的需要,
[00:13:30.160 --> 00:13:32.080]  包括求飲食,
[00:13:32.080 --> 00:13:42.160]  包括求赦罪,包括求不遇見試探,
[00:13:42.160 --> 00:13:46.320]  這個是我們整個人生、生命上,
[00:13:46.320 --> 00:13:55.400]  怎樣透過祈禱學習尊上帝的旨意,
[00:13:55.400 --> 00:13:57.640]  為何我們需要這樣做?
[00:13:57.640 --> 00:14:08.080]  因為第一,我們生活在一個充滿著各類試探和挑戰的世界,
[00:14:08.080 --> 00:14:13.680]  如果我們的生命是靠自己來掌管的話,
[00:14:13.680 --> 00:14:21.200]  我們未必能夠應付一切的挑戰和試探,
[00:14:21.200 --> 00:14:27.320]  剛才我們聽新約哥羅西書第二章第八節已經告訴我們,
[00:14:27.320 --> 00:14:34.920]  在這個世界充滿著很多學說,
[00:14:34.920 --> 00:14:42.400]  二千年前保羅所面對的是一個充滿著學說,
[00:14:42.400 --> 00:14:49.240]  不同的學說帶領你離開上帝的一個世界,
[00:14:49.240 --> 00:14:51.440]  今天我想告訴大家,
[00:14:51.440 --> 00:14:56.080]  這些學說、這些試探、這些誘惑,
[00:14:56.080 --> 00:14:58.920]  今天你不用外出,
[00:14:58.920 --> 00:15:04.400]  你的手機、你的電腦直接去到你面前,
[00:15:04.400 --> 00:15:09.000]  我們每時每刻透過我們的通訊系統,
[00:15:09.000 --> 00:15:16.440]  很多很多的資訊,裡面充滿著試探和誘惑,
[00:15:16.440 --> 00:15:18.320]  就來到我們面前,
[00:15:18.320 --> 00:15:20.240]  除非你不開機,
[00:15:20.240 --> 00:15:23.400]  不過也沒什麼可能不開機,
[00:15:23.400 --> 00:15:26.200]  你一定會用你的通訊系統,
[00:15:26.200 --> 00:15:37.800]  這些試探、引誘、學說就在我們面前出現,
[00:15:37.800 --> 00:15:39.920]  這個是外在,
[00:15:39.920 --> 00:15:43.920]  內在呢?
[00:15:43.920 --> 00:15:47.560]  請大家聽我讀詩篇,
[00:15:47.560 --> 00:15:50.120]  詩篇第十九篇這樣說,
[00:15:50.120 --> 00:15:55.400]  這是講人的內在,詩篇第十九篇,
[00:15:55.400 --> 00:15:56.880]  這裡這樣說,
[00:15:56.880 --> 00:16:01.360]  他說誰能知道自己的錯失呢?
[00:16:01.360 --> 00:16:05.320]  願你赦免我隱而未然的過錯,
[00:16:05.320 --> 00:16:09.880]  在我們心靈的深處,
[00:16:09.880 --> 00:16:14.960]  我們自己自發會有很多異念走出來,
[00:16:14.960 --> 00:16:19.840]  詩人說求你難阻僕人不犯任意妄為的罪,
[00:16:19.840 --> 00:16:23.040]  不容這罪核制我,
[00:16:23.040 --> 00:16:30.120]  原來人自我的心態是會任意妄為的,
[00:16:30.120 --> 00:16:31.960]  想怎樣就怎樣,
[00:16:31.960 --> 00:16:34.000]  就算你外面不理,
[00:16:34.000 --> 00:16:38.040]  人要處理自己內在,
[00:16:38.040 --> 00:16:41.120]  於是詩篇十九篇,
[00:16:41.120 --> 00:16:44.560]  詩人在祈禱的結束的時候,
[00:16:44.560 --> 00:16:46.080]  他說:
[00:16:46.080 --> 00:16:50.720]  耶和華我的盤石,我的救贖主,願我口中的言語,
[00:16:50.720 --> 00:16:53.280]  心裡的異念,
[00:16:53.280 --> 00:16:55.960]  講甚麼說話,做甚麼出來,
[00:16:55.960 --> 00:16:57.960]  想些甚麼,
[00:16:57.960 --> 00:17:00.400]  在你面前蒙月臨,
[00:17:00.400 --> 00:17:06.120]  這是內在生命的需要,
[00:17:06.120 --> 00:17:15.840]  祈禱是要學習尊上帝的旨意,
[00:17:15.840 --> 00:17:21.160]  祈禱還有第二個地方我們要學習,
[00:17:21.160 --> 00:17:30.240]  就是確信上主的安排是最美好,
[00:17:30.240 --> 00:17:33.200]  路加版本的教導,
[00:17:33.200 --> 00:17:41.840]  即是這段經文的十一章九十這兩節,
[00:17:41.840 --> 00:17:48.680]  他不斷重複,以及有三個被動式的動詞,
[00:17:48.680 --> 00:17:51.520]  他說:
[00:17:51.520 --> 00:18:00.240]  當你去求的時候,
[00:18:00.240 --> 00:18:02.920]  祂就會給你,
[00:18:02.920 --> 00:18:05.000]  當你去找的時候,
[00:18:05.000 --> 00:18:07.240]  祢就會找到,
[00:18:07.240 --> 00:18:10.600]  當你敲門的時候,
[00:18:10.600 --> 00:18:13.160]  就為你開門,
[00:18:13.160 --> 00:18:20.320]  解經家說,其實這是代表了上帝隨時回應我們的需要,
[00:18:20.320 --> 00:18:24.480]  是隨時隨地的,
[00:18:24.480 --> 00:18:30.160]  當然在講這幾個字之前,
[00:18:30.160 --> 00:18:35.280]  路加的版本就用了一個故事,
[00:18:35.280 --> 00:18:39.360]  或者你可以當是一個生活的例子,
[00:18:39.360 --> 00:18:44.200]  來講有人需要招呼他的客人,
[00:18:44.200 --> 00:18:46.120]  半夜三更沒有東西吃,
[00:18:46.120 --> 00:18:52.120]  於是求他的鄰居借三個餅給他,
[00:18:52.120 --> 00:18:57.040]  因為他不斷地哀求,
[00:18:57.040 --> 00:19:00.920]  所以他的鄰舍都會給他,
[00:19:00.920 --> 00:19:05.120]  何況是上帝呢?
[00:19:05.120 --> 00:19:11.480]  接著耶穌就用了魚、蛋,
[00:19:11.480 --> 00:19:16.200]  即是說除了麵包之外,
[00:19:16.200 --> 00:19:21.200]  其他的副食品作為例子去說明,
[00:19:21.200 --> 00:19:30.040]  上帝是對祈禱的回應一定比人更好的,
[00:19:30.040 --> 00:19:31.960]  我們是不是在祈禱裡面,
[00:19:31.960 --> 00:19:34.760]  或者在祈禱的時候我們確信,
[00:19:34.760 --> 00:19:41.680]  上帝為我們所預備是最好的呢?
[00:19:41.680 --> 00:19:45.160]  我記得我的兒女很小的時候,
[00:19:45.160 --> 00:19:47.640]  當然他現在長大了,
[00:19:47.640 --> 00:19:50.120]  都不在香港生活,
[00:19:50.120 --> 00:19:51.960]  我們一家四口,
[00:19:51.960 --> 00:19:56.240]  小時候一家四口出街吃飯,
[00:19:56.240 --> 00:19:59.720]  我做爸爸的,一家四口出街吃飯,
[00:19:59.720 --> 00:20:01.960]  坐下的時候,
[00:20:01.960 --> 00:20:06.560]  侍應就會給我們一些餐牌,
[00:20:06.560 --> 00:20:11.600]  於是我就說你們都看,想吃什麼,
[00:20:11.600 --> 00:20:14.960]  他們就看了,我太太也看,
[00:20:14.960 --> 00:20:19.040]  看完之後,
[00:20:19.040 --> 00:20:22.600]  接著他們就說三個字,
[00:20:22.600 --> 00:20:26.520]  「你話事」,
[00:20:26.520 --> 00:20:29.040]  為什麼呢?
[00:20:29.040 --> 00:20:35.080]  因為他相信,他知道,爸爸明白他們喜歡吃什麼,
[00:20:35.080 --> 00:20:40.000]  而爸爸是能夠照顧一家四口,
[00:20:40.000 --> 00:20:41.600]  他們喜歡吃什麼,
[00:20:41.600 --> 00:20:45.200]  又能夠大家都吃得開心,
[00:20:45.200 --> 00:20:49.560]  舉個例,
[00:20:49.560 --> 00:20:51.560]  我的女兒和我的兒子,
[00:20:51.560 --> 00:20:56.680]  吃魚的喜好是有不同的,
[00:20:56.680 --> 00:21:01.440]  我的兒子就很怕吃那些很多骨的魚,
[00:21:01.440 --> 00:21:05.960]  我的女兒就喜歡吃一些有骨的魚,
[00:21:05.960 --> 00:21:07.840]  那怎麼叫呢?
[00:21:07.840 --> 00:21:13.120]  我肯定就不會叫那些魚柳,
[00:21:13.120 --> 00:21:15.360]  弄好了只有肉,
[00:21:15.360 --> 00:21:16.240]  我是不會,
[00:21:16.240 --> 00:21:19.520]  但我又不會叫一些很多很多骨的魚,
[00:21:19.520 --> 00:21:23.680]  我是會叫一些魚小骨,
[00:21:23.680 --> 00:21:27.280]  不過當把肉一拿出來,
[00:21:27.280 --> 00:21:30.640]  裡面不會有些小的幼骨,
[00:21:30.640 --> 00:21:32.640]  因為我的女兒最喜歡,
[00:21:32.640 --> 00:21:34.920]  當大家吃到差不多的時候,
[00:21:34.920 --> 00:21:38.000]  她就說剩下那一盤骨給我,
[00:21:38.000 --> 00:21:41.960]  因為還有些肉可以慢慢吃,
[00:21:41.960 --> 00:21:44.240]  我的兒子就會一開始的時候,
[00:21:44.240 --> 00:21:49.120]  吃了一些沒有骨的肉的部分,
[00:21:49.120 --> 00:21:51.120]  「你話事」,
[00:21:51.120 --> 00:21:56.480]  因為他們相信父親知道他們的需要,
[00:21:56.480 --> 00:21:59.000]  父親為他們安排,
[00:21:59.000 --> 00:22:04.240]  都是能夠滿足他們的。
[00:22:04.240 --> 00:22:07.520]  從今天這段經文,
[00:22:07.520 --> 00:22:10.600]  我想帶出兩點,
[00:22:10.600 --> 00:22:16.360]  和大家來作為一個總結和反省,
[00:22:16.360 --> 00:22:21.240]  第一,我們要確信天父,
[00:22:21.240 --> 00:22:30.680]  第二,我們要怎樣實踐我們的祈禱生活,
[00:22:30.680 --> 00:22:32.280]  在這段經文裡面,
[00:22:32.280 --> 00:22:33.400]  有主禱文,
[00:22:33.400 --> 00:22:37.320]  也有耶穌所說的例子,
[00:22:37.320 --> 00:22:40.280]  告訴我們在祈禱當中,
[00:22:40.280 --> 00:22:45.080]  祈求、尋找和敲門,
[00:22:45.080 --> 00:22:48.720]  我們的天父會怎樣回應。
[00:22:48.720 --> 00:22:51.480]  因此第一點,我想提醒弟兄姊妹,
[00:22:51.480 --> 00:22:53.640]  每當我們祈禱的時候,
[00:22:53.640 --> 00:22:59.120]  要確信我們的天父是聽祈禱,
[00:22:59.120 --> 00:23:03.200]  並且會回應的。
[00:23:03.200 --> 00:23:05.120]  不過,當然,
[00:23:05.120 --> 00:23:09.400]  天父最終的回應是不是跟我們的意思呢?
[00:23:09.400 --> 00:23:10.360]  這是另一回事,
[00:23:10.360 --> 00:23:14.640]  因為他的美意是超乎我們祈求,
[00:23:14.640 --> 00:23:21.000]  但是他一定會聽和回應。
[00:23:21.000 --> 00:23:24.760]  有猶太的拉比論到祈禱的時候,
[00:23:24.760 --> 00:23:27.520]  提出以下這三點,
[00:23:27.520 --> 00:23:31.520]  我覺得很有意思,
[00:23:31.520 --> 00:23:35.160]  第一,猶太拉比說,
[00:23:35.160 --> 00:23:38.560]  上主接近他所創造的,
[00:23:38.560 --> 00:23:46.680]  接近到一個程度好像耳和口這麼相近。
[00:23:46.680 --> 00:23:50.880]  我們向天父祈禱的時候,
[00:23:50.880 --> 00:23:56.160]  那種態度要真的好像天父在我們面前,
[00:23:56.160 --> 00:24:02.480]  我們細緻地向他傾訴。
[00:24:02.480 --> 00:24:05.360]  剛才我們聽詩篇138篇,
[00:24:05.360 --> 00:24:09.400]  你有沒有留意有一句說話,第六節,
[00:24:09.400 --> 00:24:16.920]  「耶和華雖崇高,卻看顧卑微的人。」
[00:24:16.920 --> 00:24:24.040]  上帝,我們說祂是高高在上,超越世人,
[00:24:24.040 --> 00:24:28.520]  但是其實祂是在我們周圍,
[00:24:28.520 --> 00:24:33.640]  隨時隨刻聽我們的祈禱。
[00:24:33.640 --> 00:24:36.400]  拉比說的第二點,
[00:24:36.400 --> 00:24:40.800]  她說人不能夠同時聽兩個人說話,
[00:24:40.800 --> 00:24:46.160]  但是全世界的人如果同一時間向上帝祈求,
[00:24:46.160 --> 00:24:56.600]  上帝每一個人所祈求的,祂都聽到。
[00:24:56.600 --> 00:24:59.360]  我們要相信,
[00:24:59.360 --> 00:25:02.920]  只要我們是真誠的祈禱,
[00:25:02.920 --> 00:25:04.560]  上帝會聽。
[00:25:04.560 --> 00:25:06.200]  哪怕這個祈禱,
[00:25:06.200 --> 00:25:11.240]  我們感覺到好像是很自我出發,
[00:25:11.240 --> 00:25:12.880]  真誠地向祂說,
[00:25:12.880 --> 00:25:18.280]  讓祂告訴我們祂的旨意是什麼。
[00:25:18.280 --> 00:25:23.520]  第三,拉比說,
[00:25:23.520 --> 00:25:28.520]  人可能會因朋友的請求而感到煩惱,
[00:25:28.520 --> 00:25:31.800]  但是對於上帝來說,
[00:25:31.800 --> 00:25:36.800]  只要有人將祂的需要和請求擺在上帝的面前,
[00:25:36.800 --> 00:25:42.360]  上帝只會更加愛他們。
[00:25:42.360 --> 00:25:47.240]  上帝從來不會煩我們向祂求什麼,
[00:25:47.240 --> 00:25:54.640]  不會厭倦我們向祂說求的是什麼,
[00:25:54.640 --> 00:26:04.840]  上帝只會更愛我們,與我們相親相近。
[00:26:04.840 --> 00:26:16.800]  各位,我為我的父親信主祈禱,
[00:26:16.800 --> 00:26:19.000]  每一天祈禱,
[00:26:19.000 --> 00:26:28.200]  祈禱十五年,每一天重覆一個祈禱,
[00:26:28.200 --> 00:26:35.400]  我為我父親信主,每天祈禱十五年,
[00:26:35.400 --> 00:26:43.280]  上帝感動他。
[00:26:43.280 --> 00:26:47.480]  第二點想和大家總結和反思是,
[00:26:47.480 --> 00:26:52.720]  祈禱的實踐要真摯而坦白,
[00:26:52.720 --> 00:26:58.360]  以及要專一而靠。
[00:26:58.360 --> 00:27:04.120]  逆馮神父在他寫的一本書《祈禱與現代人》中提到,
[00:27:04.120 --> 00:27:08.760]  祈禱的時候人應該毫無保留地
[00:27:08.760 --> 00:27:13.520]  將真實的自己放在耶穌的面前,
[00:27:13.520 --> 00:27:16.200]  這是最基本的態度,
[00:27:16.200 --> 00:27:20.640]  不需要閃閃縮縮,不需要藏藏匿匿,
[00:27:20.640 --> 00:27:34.160]  將自己最真,最需要,最坦白的那一面向上帝傾訴。
[00:27:34.160 --> 00:27:37.680]  換言之,在祈禱的時候,
[00:27:37.680 --> 00:27:41.680]  能夠將生命完全剖白的人,
[00:27:41.680 --> 00:27:50.680]  才是最能夠與上主交心的祈禱者。
[00:27:50.680 --> 00:27:55.160]  在祈禱的時候,能夠將自己完全剖白的人,
[00:27:55.160 --> 00:28:02.880]  才是最能夠與上主交心的祈禱者。
[00:28:02.880 --> 00:28:09.360]  要真摯坦白。
[00:28:09.360 --> 00:28:12.360]  正如我剛才用的例子,
[00:28:12.360 --> 00:28:17.560]  兒女向父母真摯而坦白的時候,
[00:28:17.560 --> 00:28:20.960]  父母是更愛他,
[00:28:20.960 --> 00:28:31.960]  更能夠想盡辦法將最美好的安排為他預備。
[00:28:31.960 --> 00:28:38.360]  最後一點,我們要專一而靠。
[00:28:38.360 --> 00:28:50.960]  向上帝祈禱,切勿有一種測試、循例、無可奈何的想法。
[00:28:50.960 --> 00:28:54.360]  要像小孩子一樣,
[00:28:54.360 --> 00:28:57.960]  在生命各個需要的時刻,
[00:28:57.960 --> 00:29:00.560]  哪怕是每天的飲食,
[00:29:00.560 --> 00:29:07.960]  或者是生命關頭最重要的那件事,
[00:29:07.960 --> 00:29:10.360]  第一想到的,
[00:29:10.360 --> 00:29:12.960]  你說小孩子第一想到的是誰?
[00:29:12.960 --> 00:29:14.560]  他最最愛的人,
[00:29:14.560 --> 00:29:17.360]  他一定會大聲叫,
[00:29:17.360 --> 00:29:18.760]  叫他的父母,
[00:29:18.760 --> 00:29:21.560]  因為那是他最愛的,
[00:29:21.560 --> 00:29:25.360]  他知道最一呼求的時候,
[00:29:25.360 --> 00:29:29.360]  馬上來到他面前的那一位。
[00:29:29.360 --> 00:29:32.560]  這就是一種專一而靠,他別無他想,
[00:29:32.560 --> 00:29:39.160]  他只想到那個跟他關係最密切,
[00:29:39.160 --> 00:29:43.360]  最能夠了解和幫助他。
[00:29:43.360 --> 00:29:46.560]  向上主祈禱就是這樣,
