
[00:00:00.000 --> 00:00:04.000]  我們稍微複習一下
[00:07:53.000 --> 00:07:56.000]  我們一起來念一下這些聖經好不好
[00:07:56.000 --> 00:07:57.000]  來 預備 請
[00:07:57.000 --> 00:08:00.000]  你們若藏在我裡面
[00:08:00.000 --> 00:08:07.000]  我的化也藏在你們裡面
[00:08:07.000 --> 00:08:10.000]  主耶穌講這句話的時候是在講到
[00:08:10.000 --> 00:08:15.000]  祂是葡萄樹 我們是獅子
[00:08:15.000 --> 00:08:20.000]  祂說你們要藏在我的裡面
[00:08:20.000 --> 00:08:25.000]  我也藏在你們裡面 對不對
[00:08:25.000 --> 00:08:28.000]  但是第七節祂講了什麼呢
[00:08:28.000 --> 00:08:31.000]  祂說什麼叫做藏在你們裡面呢
[00:08:31.000 --> 00:08:34.000]  祂說你們如果藏在我的裡面
[00:08:34.000 --> 00:08:40.000]  那個意思就是我的化也藏在你們裡面
[00:08:40.000 --> 00:08:42.000]  懂嗎
[00:08:42.000 --> 00:08:45.000]  所以換句話說 耶穌講這句話的意思就是說
[00:08:45.000 --> 00:08:48.000]  如果我們把神的化
[00:08:48.000 --> 00:08:53.000]  把祂的化常常的存寄在我們的心裡面
[00:08:53.000 --> 00:08:58.000]  主就在我們裡面
[00:08:58.000 --> 00:09:03.000]  丁子妹 這是何等奇妙的一件事情
[00:09:03.000 --> 00:09:06.000]  這是歷世歷代許多追求主的人
[00:09:06.000 --> 00:09:10.000]  他們渴望所要達到的一個目標
[00:09:10.000 --> 00:09:13.000]  就是主在祂的裡面
[00:09:13.000 --> 00:09:15.000]  主藏在祂的裡面
[00:09:15.000 --> 00:09:17.000]  祂藏在主的裡面
[00:09:17.000 --> 00:09:20.000]  那是何等奇妙的一件事情
[00:09:20.000 --> 00:09:25.000]  丁子妹 怎麼樣子能夠讓這件事情能夠發生呢
[00:09:25.000 --> 00:09:30.000]  所以你知道 在我們看一下
[00:09:30.000 --> 00:09:33.000]  在約翰福音第一章十四節的時候
[00:09:33.000 --> 00:09:35.000]  在那個地方講了一句話
[00:09:35.000 --> 00:09:38.000]  祂說道成了肉身 住在我們中間
[00:09:38.000 --> 00:09:40.000]  充充滿滿的有恩典有身體
[00:09:40.000 --> 00:09:43.000]  那個道成了肉身 那個道指什麼
[00:09:43.000 --> 00:09:46.000]  太初有道 是不是
[00:09:46.000 --> 00:09:49.000]  講到那個太初有道
[00:09:49.000 --> 00:09:50.000]  那個道是指什麼呢
[00:09:50.000 --> 00:09:52.000]  剛開始約翰福音在講這個的時候
[00:09:52.000 --> 00:09:54.000]  可能你不太清楚
[00:09:54.000 --> 00:09:57.000]  我們中國人老子也講道 對不對
[00:09:57.000 --> 00:10:00.000]  老子說什麼道 道可道
[00:10:00.000 --> 00:10:02.000]  非常道 是不是
[00:10:02.000 --> 00:10:06.000]  那老子的道跟基督的道
[00:10:06.000 --> 00:10:09.000]  但是親愛的女生不一樣
[00:10:09.000 --> 00:10:11.000]  這邊講到的這個道
[00:10:11.000 --> 00:10:13.000]  講的是誰呢
[00:10:13.000 --> 00:10:15.000]  祂這個道成了肉身
[00:10:15.000 --> 00:10:18.000]  就是基督教一個非常重要的真理
[00:10:18.000 --> 00:10:20.000]  就表明一件事情
[00:10:20.000 --> 00:10:26.000]  這一位神 祂成了人的樣子
[00:10:26.000 --> 00:10:30.000]  The world became flesh
[00:10:30.000 --> 00:10:32.000]  英文這樣說
[00:10:32.000 --> 00:10:35.000]  The world 這個world還要用大寫的
[00:10:35.000 --> 00:10:39.000]  表明這個就是指的神的
[00:10:39.000 --> 00:10:41.000]  神祂自己
[00:10:41.000 --> 00:10:44.000]  可是你看到這裡告訴我們說
[00:10:44.000 --> 00:10:49.000]  這個道 神祂自己成了人的樣子
[00:10:49.000 --> 00:10:52.000]  這是伊斯蘭教沒有辦法體會的
[00:10:52.000 --> 00:10:56.000]  這是所有的這些的其他的宗教
[00:10:56.000 --> 00:10:58.000]  所沒有講的一件事情
[00:10:58.000 --> 00:11:00.000]  就是這一位神
[00:11:00.000 --> 00:11:03.000]  祂親自取了人的樣子
[00:11:03.000 --> 00:11:04.000]  來到這個地上
[00:11:04.000 --> 00:11:07.000]  祂名叫
[00:11:07.000 --> 00:11:09.000]  耶穌
[00:11:09.000 --> 00:11:12.000]  Amen
[00:11:12.000 --> 00:11:14.000]  應該同樣的 丟著沒
[00:11:14.000 --> 00:11:16.000]  從應用的上面來講
[00:11:16.000 --> 00:11:18.000]  你我今天
[00:11:18.000 --> 00:11:22.000]  把神的話存在心裡幹嘛
[00:11:22.000 --> 00:11:23.000]  那你乾脆
[00:11:23.000 --> 00:11:27.000]  現在AI很發達 是不是
[00:11:27.000 --> 00:11:30.000]  ChatGPT就好了
[00:11:30.000 --> 00:11:32.000]  你製作一個機器人
[00:11:32.000 --> 00:11:34.000]  裡面給他那個
[00:11:34.000 --> 00:11:37.000]  他把神神經 整本神經都輸進去
[00:11:37.000 --> 00:11:39.000]  他比你我更厲害
[00:11:39.000 --> 00:11:42.000]  整本神經在他裡面 是不是
[00:11:42.000 --> 00:11:43.000]  你跟他要講什麼
[00:11:43.000 --> 00:11:45.000]  他就跟你講什麼 是不是
[00:11:45.000 --> 00:11:48.000]  但是問題在哪裡
[00:11:48.000 --> 00:11:51.000]  AI可不可以道成肉身
[00:11:51.000 --> 00:11:54.000]  他可不可以把基督的話活出來
[00:11:54.000 --> 00:11:57.000]  他能不能夠彰顯基督的生命
[00:11:57.000 --> 00:11:58.000]  沒辦法
[00:11:58.000 --> 00:12:00.000]  只有我們這些人
[00:12:00.000 --> 00:12:02.000]  有神在我們的裡面
[00:12:02.000 --> 00:12:03.000]  神的話在我們裡面
[00:12:03.000 --> 00:12:05.000]  因此神的話變化
[00:12:05.000 --> 00:12:06.000]  更新我們這個人
[00:12:06.000 --> 00:12:10.000]  我們就把基督的話活出來
[00:12:10.000 --> 00:12:15.000]  這個叫做道成肉身
[00:12:15.000 --> 00:12:18.000]  神的話在我們的裡面
[00:12:18.000 --> 00:12:20.000]  豐豐富富在我們裡面
[00:12:20.000 --> 00:12:21.000]  不是只是變成一個知識
[00:12:21.000 --> 00:12:23.000]  而是變化我們這個人的生命
[00:12:23.000 --> 00:12:29.000]  使得我們生命越來越像耶穌基督
[00:12:29.000 --> 00:12:33.000]  今天這個世界太多人的道
[00:12:33.000 --> 00:12:37.000]  為什麼我們需要有蠻有聖道
[00:12:37.000 --> 00:12:39.000]  不是一次的充滿
[00:12:39.000 --> 00:12:41.000]  而是常常被神的話
[00:12:41.000 --> 00:12:46.000]  在我們裡面好像是滿溢出來的
[00:12:46.000 --> 00:12:49.000]  保羅在歌羅西書裡面就提到
[00:12:49.000 --> 00:12:52.000]  第二章第八節跟第二章十一節
[00:12:52.000 --> 00:12:53.000]  保羅都提醒
[00:12:53.000 --> 00:12:55.000]  他說 他舉了這幾個
[00:12:55.000 --> 00:12:58.000]  他說你們要小心這些理學
[00:12:58.000 --> 00:12:59.000]  理學是什麼呢 我曾經講過
[00:12:59.000 --> 00:13:01.000]  理學就是哲學
[00:13:01.000 --> 00:13:03.000]  他說你們要小心這些理學
[00:13:03.000 --> 00:13:04.000]  這些人間的遺傳
[00:13:04.000 --> 00:13:05.000]  還有什麼呢
[00:13:05.000 --> 00:13:11.000]  小心這些世上的小學
[00:13:11.000 --> 00:13:14.000]  就把你們擄去了
[00:13:14.000 --> 00:13:15.000]  今天是不是很多基督徒
[00:13:15.000 --> 00:13:19.000]  也被世上的小學擄去了
[00:13:19.000 --> 00:13:22.000]  世上的小學的意思是什麼呢
[00:13:22.000 --> 00:13:24.000]  我們讀英文都知道
[00:13:24.000 --> 00:13:28.000]  我們讀英文要先學什麼
[00:13:28.000 --> 00:13:30.000]  A B C 有沒有
[00:13:30.000 --> 00:13:34.000]  道嘎滴
[00:13:34.000 --> 00:13:36.000]  我們要學基本的這些波波摸波
[00:13:36.000 --> 00:13:37.000]  是不是
[00:13:37.000 --> 00:13:39.000]  保羅講的意思就是這樣子
[00:13:39.000 --> 00:13:42.000]  這些都是道理的開端
[00:13:42.000 --> 00:13:45.000]  這是基礎 這些是開始的東西
[00:13:45.000 --> 00:13:49.000]  這是小學
[00:13:49.000 --> 00:13:51.000]  但是今天連教會不知不覺
[00:13:51.000 --> 00:13:56.000]  也把這世上的小學講來講去
[00:13:56.000 --> 00:13:58.000]  推崇的非常高
[00:13:58.000 --> 00:14:03.000]  我們做牧師最清楚知道這件事情
[00:14:03.000 --> 00:14:06.000]  來到美國你會發現
[00:14:06.000 --> 00:14:07.000]  碰到什麼問題
[00:14:07.000 --> 00:14:09.000]  這個問題 那個問題
[00:14:09.000 --> 00:14:14.000]  弟兄姊妹都說要去找專家
[00:14:14.000 --> 00:14:17.000]  找專家
[00:14:17.000 --> 00:14:20.000]  conselling專家
[00:14:20.000 --> 00:14:24.000]  這些學心理學的專家
[00:14:24.000 --> 00:14:29.000]  有license的專家
[00:14:29.000 --> 00:14:33.000]  好像是他學了這一切的東西之後
[00:14:33.000 --> 00:14:35.000]  他就變成這方面的專家
[00:14:35.000 --> 00:14:38.000]  所有的問題你通通找他他就解決了
[00:14:38.000 --> 00:14:39.000]  我告訴你
[00:14:39.000 --> 00:14:42.000]  我這麼多年服事經驗我可以告訴你
[00:14:42.000 --> 00:14:46.000]  這些專家沒有辦法解決你的問題
[00:14:46.000 --> 00:14:49.000]  我不是說他沒有用
[00:14:49.000 --> 00:14:52.000]  但是你不要把問題的解決者
[00:14:52.000 --> 00:14:55.000]  一拖在這些專家身上
[00:14:55.000 --> 00:15:01.000]  很多問題心理的問題是很複雜的
[00:15:01.000 --> 00:15:03.000]  但是我們相信
[00:15:03.000 --> 00:15:08.000]  耶穌基督是一切問題的答案
[00:15:08.000 --> 00:15:11.000]  你相信嗎
[00:15:11.000 --> 00:15:16.000]  我覺得你們有點半信半疑
[00:15:16.000 --> 00:15:17.000]  親愛的丟子妹
[00:15:17.000 --> 00:15:18.000]  我知道不容易
[00:15:18.000 --> 00:15:20.000]  因為這個世界太厲害了
[00:15:20.000 --> 00:15:25.000]  特別現在媒體是不是
[00:15:25.000 --> 00:15:26.000]  你們聽過這個人嗎
[00:15:26.000 --> 00:15:30.000]  認識這個人嗎
[00:15:30.000 --> 00:15:33.000]  這是中國出生的一位
[00:15:33.000 --> 00:15:34.000]  他很有名耶
[00:15:34.000 --> 00:15:37.000]  你們不知道
[00:15:37.000 --> 00:15:40.000]  沒關係
[00:15:40.000 --> 00:15:43.000]  2021年
[00:15:43.000 --> 00:15:48.000]  這位叫做趙婷的女士
[00:15:48.000 --> 00:15:51.000]  她導演的一部片子
[00:15:51.000 --> 00:15:54.000]  叫做《遊牧人生》
[00:15:54.000 --> 00:15:57.000]  大陸可能是把它翻譯叫《無依之地》
[00:15:57.000 --> 00:16:05.000]  獲得了奧斯卡最佳導演獎
[00:16:05.000 --> 00:16:09.000]  這是華人在奧斯卡這個上面
[00:16:09.000 --> 00:16:15.000]  是第一個華人的女導演獲獎
[00:16:15.000 --> 00:16:20.000]  你說值不值得我們華人慶祝
[00:16:20.000 --> 00:16:23.000]  趙婷在她頒獎典禮的時候
[00:16:23.000 --> 00:16:27.000]  她講了一段感謝的話
[00:16:27.000 --> 00:16:29.000]  每一個得獎都要講
[00:16:29.000 --> 00:16:34.000]  結果她引用了我們《三字經》
[00:16:34.000 --> 00:16:45.000]  人之初 性本善 性相近
[00:16:45.000 --> 00:16:47.000]  人之初 性本善
[00:16:47.000 --> 00:16:49.000]  她說人之初 性本善
[00:16:49.000 --> 00:16:51.000]  中國人講說人之初 性本善
[00:16:51.000 --> 00:16:52.000]  她講這句話
[00:16:52.000 --> 00:16:53.000]  她引用這句話
[00:16:53.000 --> 00:16:56.000]  她說所以我相信人性是本善的
[00:16:56.000 --> 00:16:59.000]  她說我相信今天有很多的人
[00:16:59.000 --> 00:17:01.000]  他是善良的
[00:17:01.000 --> 00:17:04.000]  她說我也碰過很多這些善良的人
[00:17:04.000 --> 00:17:12.000]  我也希望你們都能夠持守一個善良的本性
[00:17:12.000 --> 00:17:17.000]  其實本來人之初 性本善
[00:17:17.000 --> 00:17:19.000]  可能這些美國人也搞不懂
[00:17:19.000 --> 00:17:21.000]  什麼人之初 性本善
[00:17:21.000 --> 00:17:22.000]  被她這麼一講
[00:17:22.000 --> 00:17:24.000]  大家開始就pay attention了
[00:17:24.000 --> 00:17:26.000]  但是我今天要用這句話來問說
[00:17:26.000 --> 00:17:29.000]  《三字經》講的
[00:17:29.000 --> 00:17:32.000]  到底對不對
[00:17:32.000 --> 00:17:34.000]  不對
[00:17:34.000 --> 00:17:35.000]  對
[00:17:35.000 --> 00:17:42.000]  不對
[00:17:42.000 --> 00:17:45.000]  請問聖經怎麼說
[00:17:45.000 --> 00:17:54.000]  聖經怎麼說
[00:17:54.000 --> 00:17:56.000]  我唸一些聖經給大家聽
[00:17:56.000 --> 00:17:59.000]  四篇 五十一篇 第六節
[00:17:59.000 --> 00:18:03.000]  大衛說我是在罪孽裡生的
[00:18:03.000 --> 00:18:08.000]  在我母親懷裡的時候就有了罪
[00:18:08.000 --> 00:18:10.000]  所以大衛講這句話的時候
[00:18:10.000 --> 00:18:12.000]  表明一件事情是什麼
[00:18:12.000 --> 00:18:14.000]  一打出良胎怎麼樣
[00:18:14.000 --> 00:18:17.000]  就會犯罪 有沒有
[00:18:17.000 --> 00:18:23.000]  會不會
[00:18:23.000 --> 00:18:26.000]  親愛的丟紙妹
[00:18:26.000 --> 00:18:34.000]  兩歲的小孩會不會犯罪
[00:18:34.000 --> 00:18:36.000]  會不會嫉妒
[00:18:36.000 --> 00:18:38.000]  你有孩子都知道會不會嫉妒
[00:18:38.000 --> 00:18:41.000]  會
[00:18:41.000 --> 00:18:43.000]  所以親愛的丟紙妹
[00:18:43.000 --> 00:18:46.000]  趙婷說《三字經》講的人之初 性本善
[00:18:46.000 --> 00:18:48.000]  我們從小都背到大 對不對
[00:18:48.000 --> 00:18:52.000]  不知不覺她就變成你的觀念
[00:18:52.000 --> 00:18:54.000]  可是親愛的丟紙妹
[00:18:54.000 --> 00:18:56.000]  當我們信了主之後
[00:18:56.000 --> 00:19:01.000]  我們要問到底神的話怎麼說
[00:19:01.000 --> 00:19:03.000]  聖經上當我們看見
[00:19:03.000 --> 00:19:05.000]  我們從初母生的母婦的時候
[00:19:05.000 --> 00:19:09.000]  就是一個罪人 是不是
[00:19:09.000 --> 00:19:12.000]  所以親愛的丟紙妹
[00:19:12.000 --> 00:19:14.000]  很多這一類的觀念
[00:19:14.000 --> 00:19:16.000]  在這個世界上面從我們從小到大
[00:19:16.000 --> 00:19:17.000]  不管我們中國文化
[00:19:17.000 --> 00:19:19.000]  或者你學習了西方的東西
[00:19:19.000 --> 00:19:21.000]  你會發現很多東西
[00:19:21.000 --> 00:19:22.000]  在我們的腦海裡面
[00:19:22.000 --> 00:19:25.000]  構成了我們自己的一套的價值觀
[00:19:25.000 --> 00:19:27.000]  我們行事為人的做法
[00:19:27.000 --> 00:19:29.000]  而今天信了耶穌之後
[00:19:29.000 --> 00:19:31.000]  你我需要神的話
[00:19:31.000 --> 00:19:33.000]  重新的把它怎麼樣
[00:19:33.000 --> 00:19:35.000]  拆掉來建造
[00:19:35.000 --> 00:19:36.000]  了解我說的意思嗎
[00:19:36.000 --> 00:19:37.000]  這是一個大工程
[00:19:37.000 --> 00:19:41.000]  這是一個一生的工程
[00:19:41.000 --> 00:19:42.000]  我們在美國
[00:19:42.000 --> 00:19:47.000]  我想我們在美國都很清楚知道
[00:19:47.000 --> 00:19:49.000]  我不知道是
[00:19:49.000 --> 00:19:53.000]  是在主日講台還是在禱告會
[00:19:53.000 --> 00:19:54.000]  我記不清楚了
[00:19:54.000 --> 00:19:57.000]  曾經講過一個人叫刀郎
[00:19:57.000 --> 00:20:00.000]  大家知道吧 是不是
[00:20:00.000 --> 00:20:03.000]  他一首歌很出名的 是不是
[00:20:03.000 --> 00:20:08.000]  叫做羅薩海國 是不是
[00:20:08.000 --> 00:20:10.000]  那個時候是80億
[00:20:10.000 --> 00:20:13.000]  現在已經是100億了
[00:20:13.000 --> 00:20:14.000]  100億的點擊率
[00:20:14.000 --> 00:20:18.000]  我今天不是要介紹刀郎的這首歌
[00:20:18.000 --> 00:20:20.000]  我是要從這裡帶出今天的信息
[00:20:20.000 --> 00:20:21.000]  就是說
[00:20:21.000 --> 00:20:23.000]  刀郎這首歌裡面在講的
[00:20:23.000 --> 00:20:25.000]  這個羅薩海國是一個什麼國呢
[00:20:25.000 --> 00:20:27.000]  這個羅薩海國
[00:20:27.000 --> 00:20:30.000]  就是一個是非不清
[00:20:30.000 --> 00:20:34.000]  這個顛倒不分的 是不是
[00:20:34.000 --> 00:20:37.000]  那個國的宰相
[00:20:37.000 --> 00:20:42.000]  他有三個
[00:20:42.000 --> 00:20:44.000]  耳朵還是鼻子
[00:20:44.000 --> 00:20:47.000]  他有三個鼻孔
[00:20:47.000 --> 00:20:50.000]  兩隻耳朵是反著長的
[00:20:50.000 --> 00:20:53.000]  睫毛長的也是五大三粗
[00:20:53.000 --> 00:20:57.000]  根本就不像個人
[00:20:57.000 --> 00:21:00.000]  但是這個國家的美醜標準不一樣
[00:21:00.000 --> 00:21:02.000]  你越醜就越美
[00:21:02.000 --> 00:21:04.000]  你越美就越醜
[00:21:04.000 --> 00:21:06.000]  懂這意思嗎
[00:21:06.000 --> 00:21:09.000]  你要得到高官半職 一官半職
[00:21:09.000 --> 00:21:11.000]  你必須越醜越好
[00:21:11.000 --> 00:21:12.000]  好了 那親愛的丟紙妹
[00:21:12.000 --> 00:21:14.000]  這個也讓我們反思了
[00:21:14.000 --> 00:21:17.000]  今天在美國什麼叫做
[00:21:17.000 --> 00:21:19.000]  什麼叫做美麗
[00:21:19.000 --> 00:21:22.000]  什麼叫美麗
[00:21:22.000 --> 00:21:25.000]  眉毛要什麼樣的眉
[00:21:25.000 --> 00:21:27.000]  要什麼樣子的眉
[00:21:27.000 --> 00:21:29.000]  姐妹告訴我
[00:21:29.000 --> 00:21:32.000]  要柳葉眉
[00:21:32.000 --> 00:21:34.000]  像那個那個那個那個
[00:21:34.000 --> 00:21:36.000]  那個埃瑞克
[00:21:36.000 --> 00:21:38.000]  我可以再來一下
[00:21:38.000 --> 00:21:42.000]  像猴照雞那個叫做什麼
[00:21:42.000 --> 00:21:45.000]  龍
[00:21:45.000 --> 00:21:48.000]  龍眉大什麼
[00:21:48.000 --> 00:21:50.000]  他
[00:21:50.000 --> 00:21:54.000]  那如果這個男生長那個眉還蠻漂亮的
