
[00:00:00.000 --> 00:00:05.600]  我們今天會一起看到《新命紀》的十五、十六章
[00:01:52.280 --> 00:01:55.480]  而其中一個很明顯的不同就是
[00:01:55.480 --> 00:01:56.560]  在《新命紀》裏面
[00:01:56.560 --> 00:01:58.640]  摩西沒有鉅細無遺
[00:01:58.640 --> 00:02:02.440]  尤其是在操作上的那些律法的細節
[00:02:02.440 --> 00:02:04.720]  在《新命紀》裏面再講多一次
[00:02:04.720 --> 00:02:06.000]  因為在《利未記》
[00:02:06.000 --> 00:02:07.040]  在《出埃及記》
[00:02:07.040 --> 00:02:08.840]  在《文素記》找到的
[00:02:08.840 --> 00:02:10.800]  而是摩西更加講
[00:02:10.800 --> 00:02:12.320]  為什麼要守
[00:02:12.320 --> 00:02:14.160]  是什麼推動大家
[00:02:14.160 --> 00:02:18.440]  是什麼讓大家有信心能夠去進行
[00:02:18.440 --> 00:02:20.480]  當我們這樣去看《新命紀》的時候
[00:02:20.480 --> 00:02:22.120]  我們就懂得去留意
[00:02:22.120 --> 00:02:23.640]  摩西在這裏
[00:02:23.640 --> 00:02:27.880]  尤其是想我們注意的重點是什麼
[00:02:27.880 --> 00:02:30.280]  去到十五章已經是摩西
[00:02:30.280 --> 00:02:32.040]  將這些律例誡命
[00:02:32.040 --> 00:02:34.720]  再與以色列人重提的
[00:02:34.720 --> 00:02:38.640]  開始進入起了中間的那些部分
[00:02:38.640 --> 00:02:40.160]  今天我們會看
[00:02:40.160 --> 00:02:42.880]  摩西去提這群以色列人
[00:02:42.880 --> 00:02:45.600]  有關守「安息年」的條例
[00:02:45.600 --> 00:02:49.280]  有關對待「瀘彼勞瀑」的條例
[00:02:49.280 --> 00:02:53.240]  有關守「三個大節旗」的條例
[00:02:53.240 --> 00:02:54.200]  我們會知道
[00:02:54.200 --> 00:02:55.600]  摩西一開始
[00:02:55.600 --> 00:02:59.760]  再與這群以色列新一代的人
[00:02:59.760 --> 00:03:01.440]  來講律法的時候
[00:03:01.440 --> 00:03:04.360]  他都是由十誡開始的
[00:03:04.360 --> 00:03:07.280]  而有學者會留意到
[00:03:07.280 --> 00:03:10.160]  在這些律例再講的時候
[00:03:10.160 --> 00:03:11.760]  那種的編排
[00:03:11.760 --> 00:03:13.280]  為什麼有些在這裏
[00:03:13.280 --> 00:03:14.480]  零零碎碎擺放
[00:03:14.480 --> 00:03:16.480]  在另一本書是擺放在另一邊
[00:03:16.480 --> 00:03:19.440]  群聚在一起講的呢?
[00:03:19.440 --> 00:03:20.640]  他們留意到
[00:03:20.640 --> 00:03:22.520]  似乎摩西在這裏
[00:03:22.520 --> 00:03:25.920]  故意按照十誡裏面
[00:03:25.920 --> 00:03:29.720]  每一誡上帝那十句重要的話
[00:03:29.720 --> 00:03:32.280]  十個尤其是留心的原則
[00:03:32.280 --> 00:03:33.760]  價值觀、事情
[00:03:33.760 --> 00:03:36.440]  摩西這樣去編排的
[00:03:36.440 --> 00:03:38.920]  所以他們就會發現
[00:03:38.920 --> 00:03:43.560]  原來今日當我們看《新命記》的十五、十六章
[00:03:43.560 --> 00:03:46.360]  似乎有不少的蛛絲馬跡
[00:03:46.360 --> 00:03:48.840]  摩西是尤其是在想
[00:03:48.840 --> 00:03:52.080]  原來在講守這三個字旗
[00:03:52.080 --> 00:03:53.560]  在講安息年
[00:03:53.560 --> 00:03:54.840]  摩西是在想
[00:03:54.840 --> 00:03:56.920]  是透過這樣實踐
[00:03:56.920 --> 00:04:01.840]  就將第四屆安息日的誡命
[00:04:01.840 --> 00:04:03.560]  來到生活
[00:04:03.560 --> 00:04:05.520]  無論在社群的生活
[00:04:05.520 --> 00:04:07.600]  在敬拜的生活當中
[00:04:07.600 --> 00:04:11.280]  去具體應用出來
[00:04:11.280 --> 00:04:13.920]  如果是這樣看的時候
[00:04:13.920 --> 00:04:16.400]  當我們再看十五、十六節的時候
[00:04:16.400 --> 00:04:17.520]  我們就會發現
[00:04:17.520 --> 00:04:18.480]  我們去讀
[00:04:18.480 --> 00:04:20.840]  又記住安息日的誡命的時候
[00:04:20.840 --> 00:04:23.920]  我們就會出現一個效果
[00:04:23.920 --> 00:04:24.720]  就是說
[00:04:24.720 --> 00:04:26.960]  原來《新命記》十五、十六章
[00:04:26.960 --> 00:04:30.200]  一方面又豐富了我們
[00:04:30.200 --> 00:04:34.480]  對安息日這個第四屆裏面的理解
[00:04:34.480 --> 00:04:35.440]  另一方面
[00:04:35.440 --> 00:04:38.200]  我們用安息日去看
[00:04:38.200 --> 00:04:39.400]  裏面的意義
[00:04:39.400 --> 00:04:42.640]  如何透過十五、十六章的條例
[00:04:42.640 --> 00:04:45.280]  在生活當中實踐應用的時候
[00:04:45.280 --> 00:04:48.040]  我們又加深了對這條例
[00:04:48.040 --> 00:04:49.760]  那種的體會
[00:04:49.760 --> 00:04:51.440]  和那種的認同
[00:04:51.440 --> 00:04:52.640]  知道
[00:04:52.640 --> 00:04:54.520]  原來真是有原因的
[00:04:54.520 --> 00:04:57.040]  原來真是不能推諉
[00:04:57.040 --> 00:04:59.800]  說不敢去實踐的
[00:04:59.800 --> 00:05:01.800]  這樣講完之後
[00:05:01.800 --> 00:05:03.040]  我就很想和大家
[00:05:03.040 --> 00:05:06.200]  我們先一起來重溫
[00:05:06.200 --> 00:05:10.160]  摩西關於安息日這個第四屆
[00:05:10.160 --> 00:05:14.120]  其實提醒過以色列人甚麼
[00:05:14.120 --> 00:05:15.840]  在這裏我特別用顏色
[00:05:15.840 --> 00:05:18.840]  今日的powerpoint都頗多五顏六色的
[00:05:18.840 --> 00:05:20.920]  是因為我想重點
[00:05:20.920 --> 00:05:24.360]  兩張聖經很快地讓大家看得到
[00:05:24.360 --> 00:05:27.080]  這兩個顏色出來
[00:05:27.080 --> 00:05:29.280]  都很想大家留意
[00:05:29.280 --> 00:05:32.360]  其實原來有關安息日的誡命
[00:05:32.360 --> 00:05:34.200]  摩西特別提到
[00:05:34.200 --> 00:05:37.360]  不單止是以色列人遵守
[00:05:37.360 --> 00:05:39.360]  哪怕他們當中
[00:05:39.360 --> 00:05:41.120]  是一些寄居的
[00:05:41.120 --> 00:05:42.600]  寄居的是甚麼人呢?
[00:05:42.600 --> 00:05:45.160]  其實就有點像我們理解的是
[00:05:45.160 --> 00:05:48.160]  因為饑荒、戰亂的緣故
[00:05:48.160 --> 00:05:51.400]  種種很坎坷的原因
[00:05:51.400 --> 00:05:53.720]  他們離開家園
[00:05:53.720 --> 00:05:54.880]  不是移民
[00:05:54.880 --> 00:05:56.680]  而是被迫離開家園
[00:05:56.680 --> 00:05:59.000]  是否在新的地方落腳呢?
[00:05:59.000 --> 00:06:00.040]  都未知
[00:06:00.040 --> 00:06:04.520]  所以我們可以理解是類似難民的一群人
[00:06:04.520 --> 00:06:06.040]  另外就是奴僕
[00:06:06.040 --> 00:06:08.400]  奴僕我們會知道
[00:06:08.400 --> 00:06:13.120]  不是今日我們理解聘請菲傭姐姐那種
[00:06:13.120 --> 00:06:16.320]  而是奴僕奴隸
[00:06:16.320 --> 00:06:18.400]  不是說法定假期
[00:06:18.400 --> 00:06:19.840]  你可以休息
[00:06:19.840 --> 00:06:21.440]  是沒有這首歌唱的
[00:06:21.440 --> 00:06:23.200]  所以當摩西說
[00:06:23.200 --> 00:06:24.000]  不是的
[00:06:24.000 --> 00:06:26.080]  每七天的第七天
[00:06:26.080 --> 00:06:28.280]  安息日六日你勞碌工作
[00:06:28.280 --> 00:06:31.080]  第七天連這些對象
[00:06:31.080 --> 00:06:32.440]  甚至牲畜
[00:06:32.440 --> 00:06:34.800]  都要讓他們休息
[00:06:34.800 --> 00:06:36.560]  不要工作
[00:06:36.560 --> 00:06:39.600]  而摩西提出的原因是生命記載
[00:06:39.600 --> 00:06:44.320]  你要紀念你在埃及地作過奴僕
[00:06:44.320 --> 00:06:46.680]  是上帝用大能的手
[00:06:46.680 --> 00:06:48.240]  伸出來的磅壁
[00:06:48.240 --> 00:06:50.280]  將你由這種奴僕
[00:06:50.280 --> 00:06:51.440]  被奴役
[00:06:51.440 --> 00:06:54.400]  無了期的工作的狀態下
[00:06:54.400 --> 00:06:56.320]  釋放出來
[00:06:56.320 --> 00:06:58.120]  不用再做苦差了
[00:06:58.120 --> 00:06:59.720]  你是一個自由的人
[00:06:59.720 --> 00:07:00.600]  不僅如此
[00:07:00.600 --> 00:07:02.880]  還要將你帶進去
[00:07:02.880 --> 00:07:04.920]  上帝的應許之地
[00:07:04.920 --> 00:07:06.440]  摩西提醒他們
[00:07:06.440 --> 00:07:07.560]  要守安息日
[00:07:07.560 --> 00:07:09.880]  是因為你不再是奴僕
[00:07:09.880 --> 00:07:11.040]  可以不再是奴僕
[00:07:11.040 --> 00:07:14.280]  是因為上帝的拯救
[00:07:14.280 --> 00:07:15.920]  當以色人想起
[00:07:15.920 --> 00:07:16.880]  是的,出來了
[00:07:16.880 --> 00:07:18.040]  不是停在這裡
[00:07:18.040 --> 00:07:19.520]  他同時也想
[00:07:19.520 --> 00:07:22.640]  是的,現在就身處應許地了
[00:07:22.640 --> 00:07:24.000]  然後守安息日
[00:07:24.000 --> 00:07:25.000]  所以他看著就說
[00:07:25.000 --> 00:07:29.360]  應許地流奶與蜜的豐富
[00:07:29.360 --> 00:07:31.080]  所以摩西在這裡
[00:07:31.080 --> 00:07:32.800]  沒有提及的部分
[00:07:32.800 --> 00:07:35.560]  是以色列人到達應許地
[00:07:35.560 --> 00:07:39.000]  就會身處其中的現實
[00:07:39.000 --> 00:07:40.480]  值得留意的話
[00:07:40.480 --> 00:07:41.400]  為什麼Jenny
[00:07:41.400 --> 00:07:43.800]  你也要把這一點提出來
[00:07:43.800 --> 00:07:44.960]  是因為
[00:07:44.960 --> 00:07:47.280]  原來摩西在生命記
[00:07:47.280 --> 00:07:50.560]  重申安息日這個律例的時候
[00:07:50.560 --> 00:07:54.960]  其實有一點他改了一點
[00:07:54.960 --> 00:07:56.360]  他改了一點
[00:07:56.360 --> 00:07:59.160]  原本在《出埃及記》
[00:07:59.160 --> 00:08:00.480]  首先在西乃山
[00:08:00.480 --> 00:08:02.720]  上帝頒佈安息日的誡命
[00:08:02.720 --> 00:08:03.640]  其實是說
[00:08:03.640 --> 00:08:05.720]  六天之內你要紀念
[00:08:05.720 --> 00:08:08.160]  上帝做天、做地、做萬物
[00:08:08.160 --> 00:08:09.880]  第七天就休息
[00:08:09.880 --> 00:08:11.400]  上帝賜福這一天
[00:08:11.400 --> 00:08:12.360]  為什麼?
[00:08:12.360 --> 00:08:15.480]  因為上帝看著所做的萬物
[00:08:15.480 --> 00:08:16.800]  很好
[00:08:16.800 --> 00:08:19.720]  而做人更加好
[00:08:19.720 --> 00:08:21.680]  然後上帝就
[00:08:21.680 --> 00:08:23.400]  是一種慶祝
[00:08:23.400 --> 00:08:25.400]  是一種享受
[00:08:25.400 --> 00:08:27.640]  六天工作完結的成果
[00:08:27.640 --> 00:08:29.800]  而上帝自己這樣做
[00:08:29.800 --> 00:08:31.200]  又成為
[00:08:31.200 --> 00:08:33.360]  原來都是在受造世界
[00:08:33.360 --> 00:08:36.560]  尤其是對人的一個秩序
[00:08:36.560 --> 00:08:38.600]  願意人都能夠
[00:08:38.600 --> 00:08:40.000]  不只是勞碌
[00:08:40.000 --> 00:08:44.560]  而是享受上帝創造的美好
[00:08:44.560 --> 00:08:46.400]  上帝賜福安息日
[00:08:46.400 --> 00:08:49.240]  所以我們可以說
[00:08:49.240 --> 00:08:50.840]  摩西在生命記
[00:08:50.840 --> 00:08:54.360]  其實它是將創造
[00:08:54.360 --> 00:08:55.880]  本來那種享受
[00:08:55.880 --> 00:08:58.840]  上帝創造賜福那種美好
[00:08:58.840 --> 00:09:01.200]  去再多多一重
[00:09:01.200 --> 00:09:02.040]  我不是說
[00:09:02.040 --> 00:09:04.800]  初時自由人在伊甸園任食
[00:09:04.800 --> 00:09:06.240]  那種享受美好
[00:09:06.240 --> 00:09:08.560]  而是我坎坷過
[00:09:08.560 --> 00:09:10.360]  我做過奴隸
[00:09:10.360 --> 00:09:12.600]  所以守安息日
[00:09:12.600 --> 00:09:15.840]  對於我們這群曾經沒有自由
[00:09:15.840 --> 00:09:18.200]  沒得休息的人來說
[00:09:18.200 --> 00:09:22.440]  其實是一個更加大的恩典
[00:09:22.440 --> 00:09:25.240]  脫離重擔不止
[00:09:25.240 --> 00:09:27.000]  有自由不止
[00:09:27.000 --> 00:09:28.200]  不是說
[00:09:28.200 --> 00:09:29.880]  你不要自生自滅
[00:09:29.880 --> 00:09:35.000]  不是,上帝帶你去留奈與物的應許地
[00:09:35.000 --> 00:09:37.480]  那種對比是很大的
[00:09:37.480 --> 00:09:39.320]  摩西希望他們
[00:09:39.320 --> 00:09:44.600]  是帶著這種紀念去守安息日
[00:09:44.600 --> 00:09:49.840]  為什麼當我們今天看生命記十五十六章
[00:09:49.840 --> 00:09:50.840]  說到安息年
[00:09:50.840 --> 00:09:52.000]  說到守節期
[00:09:52.000 --> 00:09:54.120]  是和安息日有關
[00:09:54.120 --> 00:09:55.680]  和安息日的意義有關
[00:09:55.680 --> 00:09:57.760]  其實也不是沒有原因的
[00:09:57.760 --> 00:09:58.520]  其一
[00:09:58.520 --> 00:10:00.000]  當提到安息年
[00:10:00.000 --> 00:10:01.880]  每七年之後
[00:10:01.880 --> 00:10:02.680]  即是每六年
[00:10:02.680 --> 00:10:03.480]  然後第七年
[00:10:03.480 --> 00:10:05.440]  就要當是安息年
[00:10:05.440 --> 00:10:08.160]  或者我們稍後會見到是豁免年
[00:10:08.160 --> 00:10:11.000]  因為當這個安息年再被提及
[00:10:11.000 --> 00:10:13.360]  在利美記二十五章的時候
[00:10:13.360 --> 00:10:15.280]  其實安息這個字眼
[00:10:15.280 --> 00:10:16.280]  Sabbath
[00:10:16.280 --> 00:10:18.120]  是一再出現的
[00:10:18.120 --> 00:10:19.960]  所以摩西想著
[00:10:19.960 --> 00:10:20.880]  哦,是的
[00:10:20.880 --> 00:10:23.760]  安息年就是和安息日
[00:10:23.760 --> 00:10:24.720]  就是同一個字
[00:10:24.720 --> 00:10:26.440]  同一個觀念
[00:10:26.440 --> 00:10:28.200]  再加上
[00:10:28.200 --> 00:10:30.200]  那麼多個節期
[00:10:30.200 --> 00:10:34.560]  也一定在最後會有一個盛會
[00:10:34.560 --> 00:10:35.560]  盛會是怎樣
[00:10:35.560 --> 00:10:39.240]  就是一個超級安息日
[00:10:39.240 --> 00:10:40.800]  不但不用工作
[00:10:40.800 --> 00:10:43.520]  還是很歡慶的
[00:10:43.520 --> 00:10:45.200]  大家一起慶祝
[00:10:45.200 --> 00:10:46.920]  並且
[00:10:46.920 --> 00:10:50.720]  在我們稍後看到的內容裏面
[00:10:50.720 --> 00:10:52.240]  尤其是那些節期
[00:10:52.240 --> 00:10:53.280]  我們會見到
[00:10:53.280 --> 00:10:56.240]  原來好像守安息日一樣
[00:10:56.240 --> 00:10:57.280]  原來這些節期
[00:10:57.280 --> 00:10:59.880]  不單單是猶太人有份
[00:10:59.880 --> 00:11:02.000]  在當中去開心
[00:11:02.000 --> 00:11:03.960]  原來都是遇上
[00:11:03.960 --> 00:11:05.560]  剛才我們提到的
[00:11:05.560 --> 00:11:06.600]  寄居的
[00:11:06.600 --> 00:11:07.840]  奴僕的
[00:11:07.840 --> 00:11:09.440]  婢女等等
[00:11:09.440 --> 00:11:12.160]  都是有機會在當中去參與
[00:11:12.160 --> 00:11:13.760]  所以
[00:11:13.760 --> 00:11:14.760]  這一切
[00:11:14.760 --> 00:11:16.600]  都在提示
[00:11:16.600 --> 00:11:18.280]  這些實踐
[00:11:18.280 --> 00:11:21.560]  其實是在延續安息日的意義
[00:11:21.560 --> 00:11:23.360]  稍後我都會邀請大家
[00:11:23.360 --> 00:11:25.320]  我們一起讀一讀
[00:11:25.320 --> 00:11:27.000]  不是十五、十六章讀完
[00:11:27.000 --> 00:11:28.480]  我們讀十五章
[00:11:28.480 --> 00:11:30.080]  今天都會比較多時間
[00:11:30.080 --> 00:11:31.680]  花在十五章裏
[00:11:31.680 --> 00:11:33.280]  我們留心去看
[00:11:33.280 --> 00:11:36.160]  我們會先讀一至十一節
[00:11:36.160 --> 00:11:39.520]  特別有些顏色顯示了一些字
[00:11:39.520 --> 00:11:41.320]  讓大家醒神一下
[00:11:41.320 --> 00:11:45.560]  那些我稍後都會提提大家的重點
[00:11:45.560 --> 00:11:49.080]  我猜聰明的大家一邊聽
[00:11:49.080 --> 00:11:49.840]  或者一邊讀
[00:11:49.840 --> 00:11:50.760]  你都會跟得上
[00:11:50.760 --> 00:11:53.920]  邀請大家一起讀出
[00:11:53.920 --> 00:11:55.400]  一至十一節
[00:11:55.400 --> 00:11:56.400]  一、二、三
[00:12:06.160 --> 00:12:08.160]  (廣東話)
[00:12:36.160 --> 00:12:38.160]  (廣東話)
[00:12:38.160 --> 00:12:40.160]  (廣東話)
[00:12:40.160 --> 00:12:42.160]  (廣東話)
[00:12:42.160 --> 00:12:44.160]  (廣東話)
[00:12:44.160 --> 00:12:46.160]  (廣東話)
[00:12:46.160 --> 00:12:48.160]  (廣東話)
[00:12:48.160 --> 00:12:50.160]  (廣東話)
[00:12:50.160 --> 00:12:52.160]  (廣東話)
[00:12:52.160 --> 00:12:54.160]  謝謝大家
[00:12:54.160 --> 00:12:55.160]  大家一邊讀
[00:12:55.160 --> 00:12:57.160]  你可能都會留意到
[00:12:57.160 --> 00:13:01.160]  這裡一至十一節都是在說豁免年
[00:13:01.160 --> 00:13:04.160]  或者在利美記稱之為安息年
[00:13:04.160 --> 00:13:09.160]  裡面提到有兩班對象需要處理
[00:13:09.160 --> 00:13:14.160]  兩班都和債務有些關係
[00:13:14.160 --> 00:13:16.160]  暗示他們經濟上缺乏
[00:13:16.160 --> 00:13:18.160]  所以需要借貸
[00:13:18.160 --> 00:13:21.160]  首先第一班是說已經欠債
[00:13:21.160 --> 00:13:23.160]  安息年快來了
[00:13:23.160 --> 00:13:24.160]  豁免年
[00:13:24.160 --> 00:13:26.160]  上帝就說
[00:13:26.160 --> 00:13:28.160]  上帝已經宣告豁免
[00:13:28.160 --> 00:13:32.160]  所以就不要再追討他們了
[00:13:32.160 --> 00:13:37.160]  第二班人就說豁免年快來了
[00:13:37.160 --> 00:13:40.160]  但你作為其中一位以色列人
[00:13:40.160 --> 00:13:43.160]  見到你當中有弟兄貧窮的
[00:13:43.160 --> 00:13:44.160]  例如石仔貧窮的
[00:13:44.160 --> 00:13:46.160]  你就不可以硬著心
[00:13:46.160 --> 00:13:49.160]  並且心裡想古惑
[00:13:49.160 --> 00:13:51.160]  別開玩笑
[00:13:51.160 --> 00:13:53.160]  快要豁免年了
[00:13:53.160 --> 00:13:55.160]  當作看不到
[00:13:55.160 --> 00:13:57.160]  就不借給他了
[00:13:57.160 --> 00:13:58.160]  這裡提到
[00:13:58.160 --> 00:14:03.160]  如果這個人慘得要呼求上帝
[00:14:03.160 --> 00:14:05.160]  他真的沒有辦法呼求上帝
[00:14:05.160 --> 00:14:07.160]  就算你有罪
[00:14:07.160 --> 00:14:13.160]  其實安息年在利美記25章都有提及
[00:14:13.160 --> 00:14:15.160]  但你翻開看利美記
[00:14:15.160 --> 00:14:19.160]  你就會發現內容和這裡十分不同
[00:14:19.160 --> 00:14:24.160]  因為利美記的焦點是在說土地
[00:14:24.160 --> 00:14:28.160]  在安息年的時候土地要給他休息
[00:14:28.160 --> 00:14:30.160]  不要再耕作了
[00:14:30.160 --> 00:14:32.160]  然後如果這個土地
[00:14:32.160 --> 00:14:34.160]  以前你種開芥菜
[00:14:34.160 --> 00:14:35.160]  種開麥
[00:14:35.160 --> 00:14:37.160]  他再自己生
[00:14:37.160 --> 00:14:38.160]  或者不知道什麼原因
[00:14:38.160 --> 00:14:41.160]  總之再自己生一些可以吃的東西出來
[00:14:41.160 --> 00:14:44.160]  就不是你作為地主去收
[00:14:44.160 --> 00:14:46.160]  不用租有得拿
[00:14:46.160 --> 00:14:48.160]  而是你也不要拿
[00:14:48.160 --> 00:14:51.160]  你留給在你們當中貧困的
[00:14:51.160 --> 00:14:53.160]  孤兒寡婦寄居等等
[00:14:53.160 --> 00:14:55.160]  就讓他們去收
[00:14:55.160 --> 00:14:59.160]  安息年利美記的焦點就是這樣提及
[00:14:59.160 --> 00:15:02.160]  就不是關於欠債的事
[00:15:02.160 --> 00:15:07.160]  但摩西在這裡提示以色列人
[00:15:07.160 --> 00:15:10.160]  其實如果我們回想
[00:15:10.160 --> 00:15:15.160]  其實安息年也不單是土地
[00:15:15.160 --> 00:15:17.160]  你奴役了他那麼久
[00:15:17.160 --> 00:15:18.160]  要給他休息
[00:15:18.160 --> 00:15:20.160]  不單是你自己在家裡
[00:15:20.160 --> 00:15:22.160]  不用工作
[00:15:22.160 --> 00:15:26.160]  他就想起在我們當中缺乏的弟兄
[00:15:26.160 --> 00:15:28.160]  在債務當中
[00:15:28.160 --> 00:15:30.160]  都不知道怎麼辦
[00:15:30.160 --> 00:15:34.160]  他們又怎樣安息呢
[00:15:34.160 --> 00:15:36.160]  摩西的心就想起
[00:15:36.160 --> 00:15:38.160]  這些貧窮的弟兄
[00:15:38.160 --> 00:15:40.160]  他們要進入安息的話
[00:15:40.160 --> 00:15:43.160]  其實就在安息年當中
[00:15:43.160 --> 00:15:45.160]  讓他們都經歷
[00:15:45.160 --> 00:15:49.160]  那個不是在債務擔心的奴役下
[00:15:49.160 --> 00:15:52.160]  並且你也要留意
[00:15:52.160 --> 00:15:54.160]  豁免年的意思
[00:15:54.160 --> 00:15:56.160]  而不是走古惑
[00:15:56.160 --> 00:15:59.160]  明知道弟兄有需要
[00:15:59.160 --> 00:16:01.160]  就想避過
[00:16:01.160 --> 00:16:03.160]  免得收不到欠債
[00:16:03.160 --> 00:16:07.160]  就不去幫助弟兄
[00:16:07.160 --> 00:16:11.160]  這是首先有關安息年
[00:16:11.160 --> 00:16:13.160]  豁免年的條例
[00:16:13.160 --> 00:16:18.160]  我們今天會多一點認識這兩章經文的內容
[00:16:18.160 --> 00:16:23.160]  有些許時間我們思考一下應用
[00:16:23.160 --> 00:16:25.160]  因為我也覺得難得
[00:16:25.160 --> 00:16:28.160]  我們所有港福堂弟兄姊妹
[00:16:28.160 --> 00:16:30.160]  一氣呵成
[00:16:30.160 --> 00:16:33.160]  花一年時間去學習生命記
[00:16:33.160 --> 00:16:37.160]  我也不想跳過裡面的章節或部分
[00:16:37.160 --> 00:16:39.160]  盡可能不跳過
[00:16:39.160 --> 00:16:45.160]  我們再看15章12節至18節
[00:16:45.160 --> 00:16:49.160]  接下來的部分就不是講安息年
[00:16:49.160 --> 00:16:51.160]  雖然你也看到
[00:16:51.160 --> 00:16:53.160]  為什麼有七年
[00:16:53.160 --> 00:16:55.160]  這麼多個七 頭也暈了
[00:16:55.160 --> 00:16:57.160]  這裡就在說
[00:16:57.160 --> 00:17:00.160]  原來上帝也規定了
[00:17:00.160 --> 00:17:03.160]  萬一在以色列人當中
[00:17:03.160 --> 00:17:05.160]  因為有貧困
[00:17:05.160 --> 00:17:07.160]  他也沒有東西可以典當
[00:17:07.160 --> 00:17:09.160]  命就有一條
[00:17:09.160 --> 00:17:12.160]  不如我就幫你做奴役
[00:17:12.160 --> 00:17:14.160]  你要擔擔抬抬
[00:17:14.160 --> 00:17:16.160]  我就幫你
[00:17:16.160 --> 00:17:18.160]  女士就幫你洗衣服
[00:17:18.160 --> 00:17:20.160]  做妹仔
[00:17:20.160 --> 00:17:24.160]  就可以賣身為奴為婢
[00:17:24.160 --> 00:17:27.160]  不過上帝就吩咐
[00:17:27.160 --> 00:17:31.160]  我既然將你們由奴隸變成不是奴隸
[00:17:31.160 --> 00:17:36.160]  你們不可以將你們的弟兄姊妹淪為奴隸
[00:17:36.160 --> 00:17:41.160]  他只可以有限期幫你守
[00:17:41.160 --> 00:17:44.160]  限期就是六年服侍完
[00:17:44.160 --> 00:17:46.160]  第七年你就要放回去
[00:17:46.160 --> 00:17:48.160]  他不是一輩子你的奴隸
[00:17:48.160 --> 00:17:50.160]  不是你的擁有物
[00:17:50.160 --> 00:17:51.160]  大家明白吧
[00:17:51.160 --> 00:17:53.160]  不是你的擁有物
[00:17:53.160 --> 00:17:59.160]  這裡就在說奴隸的處理
[00:17:59.160 --> 00:18:02.160]  另外摩西五經也有提到
[00:18:02.160 --> 00:18:06.160]  不過這裡我尤其是用黑色來highlight
[00:18:06.160 --> 00:18:09.160]  摩西如何提示他們
[00:18:09.160 --> 00:18:11.160]  為何要去持守
[00:18:11.160 --> 00:18:13.160]  我們一起讀這幾節
[00:18:13.160 --> 00:18:15.160]  十二時十八節
[00:18:39.160 --> 00:18:57.160]  (廣東話)
[00:18:57.160 --> 00:18:58.160]  大家讀得太好聽了
[00:18:58.160 --> 00:18:59.160]  我陶醉了
[00:18:59.160 --> 00:19:02.160]  所以剛才一下子都忘記了
[00:19:02.160 --> 00:19:06.160]  這裡摩西再頒布
[00:19:06.160 --> 00:19:09.160]  這個如何處理「瀑被」的條例
[00:19:09.160 --> 00:19:11.160]  其實摩西也再加多一樣東西
[00:19:11.160 --> 00:19:14.160]  可以說是生命的獨有
[00:19:14.160 --> 00:19:17.160]  就是你讓他走不只
[00:19:17.160 --> 00:19:21.160]  我看不到
[00:19:21.160 --> 00:19:24.160]  哎呀
[00:19:24.160 --> 00:19:27.160]  沒錯 再上一章
[00:19:27.160 --> 00:19:29.160]  就是你讓他走不只
[00:19:29.160 --> 00:19:32.160]  你不可以讓他空手而去
