
[00:00:00.000 --> 00:00:04.000]  嘿,大兄姐妹,新年快樂,恭喜發財,好嗎?
[00:08:10.000 --> 00:08:13.000]  因為受造之物處於虛空之下,
[00:08:13.000 --> 00:08:14.000]  並非出於情緣,
[00:08:14.000 --> 00:08:16.000]  而是出於上帝的旨意,
[00:08:16.000 --> 00:08:21.000]  不過受造之物仍然盼望脫離衰敗的束縛,
[00:08:21.000 --> 00:08:24.000]  享受上帝兒女榮耀的自由,
[00:08:24.000 --> 00:08:26.000]  我們知道一切受造之物至今,
[00:08:26.000 --> 00:08:30.000]  都在生人如同經歷分娩之痛,
[00:08:30.000 --> 00:08:32.000]  開心還是不開心?
[00:08:32.000 --> 00:08:34.000]  現在的大地,
[00:08:34.000 --> 00:08:36.000]  這段經文怎樣形容這個創造界,
[00:08:36.000 --> 00:08:38.000]  是開心還是不開心?
[00:08:38.000 --> 00:08:40.000]  不是很開心,是吧?
[00:08:40.000 --> 00:08:42.000]  很簡單,是吧?
[00:08:42.000 --> 00:08:46.000]  形容那個物質的世界不是很開心,
[00:08:46.000 --> 00:08:48.000]  不是很妥當,
[00:08:48.000 --> 00:08:49.000]  經文用什麼字呢?
[00:08:49.000 --> 00:08:51.000]  用「虛空」,
[00:08:51.000 --> 00:08:53.000]  虛空你會想起什麼?
[00:08:53.000 --> 00:08:55.000]  舊日有一本書叫做《傳道書》,
[00:08:55.000 --> 00:08:58.000]  虛空的虛空,其實就是那個字,
[00:08:58.000 --> 00:08:59.000]  就是那個形容詞,
[00:08:59.000 --> 00:09:01.000]  其實是嘆息的意思,
[00:09:01.000 --> 00:09:03.000]  它說不是出於情緣,
[00:09:03.000 --> 00:09:06.000]  大地或者萬物受造之界,
[00:09:06.000 --> 00:09:08.000]  它是處於一個虛空之下,
[00:09:08.000 --> 00:09:10.000]  束縛之下,
[00:09:10.000 --> 00:09:12.000]  總之就不是很妥當之下,
[00:09:12.000 --> 00:09:14.000]  是出於上帝,
[00:09:14.000 --> 00:09:15.000]  為什麼呢?
[00:09:15.000 --> 00:09:17.000]  這個背景,如果你熟悉聖經的話,
[00:09:17.000 --> 00:09:20.000]  應該大概想到就是《創世紀》第三章,
[00:09:20.000 --> 00:09:23.000]  《創世紀》第三章說到人類叛變之後,
[00:09:23.000 --> 00:09:26.000]  帶來一切的咒助,
[00:09:26.000 --> 00:09:30.000]  包括上帝和人之間的關係破裂,
[00:09:30.000 --> 00:09:33.000]  人和人之間關係破裂,
[00:09:33.000 --> 00:09:36.000]  然後人和地之間的關係也都破裂,
[00:09:36.000 --> 00:09:40.000]  《三生第十七節》那裡說,跟亞當說,跟人類說,
[00:09:40.000 --> 00:09:43.000]  土地會因你的緣故受咒助,
[00:09:43.000 --> 00:09:47.000]  你終身的勞苦才能夠得到土地所吃的,
[00:09:47.000 --> 00:09:53.000]  土地會為你長出麗質和荊棘,
[00:09:53.000 --> 00:09:55.000]  你在田間裡面你要吃它的蔬菜,
[00:09:55.000 --> 00:10:00.000]  但是你要漢流滿面你才有東西吃的,
[00:10:00.000 --> 00:10:01.000]  很辛苦的,
[00:10:01.000 --> 00:10:03.000]  然後辛苦到你最後就死了,
[00:10:03.000 --> 00:10:07.000]  你是土地而出,本是塵土,
[00:10:07.000 --> 00:10:08.000]  要歸於塵土,
[00:10:08.000 --> 00:10:10.000]  這裡說得簡單一點,
[00:10:10.000 --> 00:10:12.000]  三種的關係,
[00:10:12.000 --> 00:10:14.000]  所謂我們說天倫人倫地倫,
[00:10:14.000 --> 00:10:19.000]  三種的關係都很大的張力和很多的矛盾,
[00:10:19.000 --> 00:10:22.000]  這個就是羅馬書第八章的背景,
[00:10:22.000 --> 00:10:24.000]  我們回去看羅馬書第八章的時候,
[00:10:24.000 --> 00:10:26.000]  差不多就是形容這個情況,
[00:10:26.000 --> 00:10:29.000]  不過他用一個受咒界的角度去看,
[00:10:29.000 --> 00:10:34.000]  這個天地受咒的世界物質的世界,
[00:10:34.000 --> 00:10:35.000]  在這裡做什麼?
[00:10:35.000 --> 00:10:36.000]  生人,
[00:10:36.000 --> 00:10:40.000]  還有分娩之痛,
[00:10:40.000 --> 00:10:42.000]  分娩之痛,
[00:10:42.000 --> 00:10:44.000]  生過孩子就知道,
[00:10:44.000 --> 00:10:48.000]  就算還沒生孩子都知道是痛的,
[00:10:48.000 --> 00:10:50.000]  我雖然還沒生過孩子,
[00:10:50.000 --> 00:10:52.000]  也永遠不會生孩子,
[00:10:52.000 --> 00:10:55.000]  但我知道是最痛的在這個世界上,
[00:10:55.000 --> 00:10:57.000]  這個就是所謂分娩之痛,
[00:10:57.000 --> 00:10:59.000]  誰有分娩之痛?
[00:10:59.000 --> 00:11:01.000]  受咒,
[00:11:01.000 --> 00:11:03.000]  當然是女人,
[00:11:03.000 --> 00:11:05.000]  大地,
[00:11:05.000 --> 00:11:09.000]  大地是在生人和分娩之痛裡面,
[00:11:09.000 --> 00:11:10.000]  很痛很辛苦,
[00:11:10.000 --> 00:11:12.000]  在叫救命,
[00:11:12.000 --> 00:11:14.000]  是一種異人法,
[00:11:14.000 --> 00:11:16.000]  就是說整個大地,
[00:11:16.000 --> 00:11:17.000]  保羅說,
[00:11:17.000 --> 00:11:18.000]  這段經文說,
[00:11:18.000 --> 00:11:20.000]  很不妥,
[00:11:20.000 --> 00:11:22.000]  好像有病一樣,
[00:11:22.000 --> 00:11:23.000]  你有沒有試過有病?
[00:11:23.000 --> 00:11:24.000]  喘氣,
[00:11:24.000 --> 00:11:26.000]  喘喘不息的時候,
[00:11:26.000 --> 00:11:27.000]  然後進了ICU,
[00:11:27.000 --> 00:11:31.000]  吸那些很貴的氣?
[00:11:31.000 --> 00:11:33.000]  這個就是那個情況,
[00:11:33.000 --> 00:11:35.000]  他不是在說人,
[00:11:35.000 --> 00:11:36.000]  在說創造界,
[00:11:36.000 --> 00:11:38.000]  在說創造是這樣的,
[00:11:38.000 --> 00:11:40.000]  當然我們說到這個話題的時候,
[00:11:40.000 --> 00:11:44.000]  我們不一定要去贊成那些極端的環保分子,
[00:11:44.000 --> 00:11:46.000]  所有的議題,
[00:11:46.000 --> 00:11:47.000]  我們不一定要這樣,
[00:11:47.000 --> 00:11:48.000]  不過,
[00:11:48.000 --> 00:11:49.000]  《聖經》裡面告訴我們,
[00:11:49.000 --> 00:11:52.000]  大自然有很多地方是不妥的,
[00:11:52.000 --> 00:11:54.000]  是有不妥的,
[00:11:54.000 --> 00:12:00.000]  這個應該是我們都意識到的事實,
[00:12:00.000 --> 00:12:02.000]  就是氣候的變遷,
[00:12:02.000 --> 00:12:04.000]  氣候暖化,
[00:12:04.000 --> 00:12:06.000]  或者氣候極端化,
[00:12:06.000 --> 00:12:09.000]  就是熱的地方會更熱破紀錄,
[00:12:09.000 --> 00:12:11.000]  冷的地方會更冷,
[00:12:11.000 --> 00:12:13.000]  冷到破紀錄,
[00:12:13.000 --> 00:12:16.000]  我們經常都屢見不鮮,
[00:12:16.000 --> 00:12:17.000]  這個創造,
[00:12:17.000 --> 00:12:18.000]  這個環境,
[00:12:18.000 --> 00:12:20.000]  有很多不妥的地方,
[00:12:20.000 --> 00:12:22.000]  有些地方本身是乾燥的,
[00:12:22.000 --> 00:12:24.000]  沒問題,
[00:12:24.000 --> 00:12:27.000]  但是會更加極度的乾燥,
[00:12:27.000 --> 00:12:30.000]  引致山火或者山火出現的時候,
[00:12:30.000 --> 00:12:32.000]  就很難去到撲滅,
[00:12:32.000 --> 00:12:35.000]  有大火不奇怪,
[00:12:35.000 --> 00:12:37.000]  有Wildfire不奇怪,
[00:12:37.000 --> 00:12:40.000]  不過有Wildfire到一個地步,
[00:12:40.000 --> 00:12:42.000]  你是不能夠去撲滅,
[00:12:42.000 --> 00:12:44.000]  或者很難才會去撲滅,
[00:12:44.000 --> 00:12:47.000]  這個就是我們這一代,
[00:12:47.000 --> 00:12:49.000]  或者到下一代,
[00:12:49.000 --> 00:12:52.000]  經常會見到的情況,
[00:12:52.000 --> 00:12:54.000]  例如LA的大火,
[00:12:54.000 --> 00:12:56.000]  家園被燒毀,
[00:12:56.000 --> 00:12:58.000]  損失現在大概估計,
[00:12:58.000 --> 00:13:01.000]  有275個billion,
[00:13:01.000 --> 00:13:03.000]  275個billion,
[00:13:03.000 --> 00:13:05.000]  當然是人命關天,
[00:13:05.000 --> 00:13:08.000]  但是其實大自然都很痛苦,
[00:13:08.000 --> 00:13:10.000]  大自然的活物都很痛苦,
[00:13:10.000 --> 00:13:12.000]  野獸或者動物,
[00:13:12.000 --> 00:13:15.000]  這張圖片右下角,
[00:13:15.000 --> 00:13:17.000]  就是消防在LA的火場,
[00:13:17.000 --> 00:13:19.000]  去救出一些動物,
[00:13:19.000 --> 00:13:21.000]  有野生的有寵物,
[00:13:21.000 --> 00:13:24.000]  右下角那隻就是一隻小貓,
[00:13:24.000 --> 00:13:27.000]  全身燒到重瘡,
[00:13:27.000 --> 00:13:30.000]  很可憐,
[00:13:30.000 --> 00:13:32.000]  消防救了牠出來之後,
[00:13:32.000 --> 00:13:34.000]  給牠喝水,
[00:13:34.000 --> 00:13:37.000]  但是一隻貓最後救不了,
[00:13:37.000 --> 00:13:39.000]  很傷心,
[00:13:39.000 --> 00:13:42.000]  這些圖片如果我看見,
[00:13:42.000 --> 00:13:44.000]  我都覺得很傷心,
[00:13:44.000 --> 00:13:46.000]  我看見都想流眼淚,
[00:13:46.000 --> 00:13:49.000]  我相信個個都看到都應該會流眼淚,
[00:13:49.000 --> 00:13:52.000]  大自然好像分娩之痛,
[00:13:52.000 --> 00:13:54.000]  或者身孕,
[00:13:54.000 --> 00:13:55.000]  劇痛,
[00:13:55.000 --> 00:13:58.000]  是和我們經歷的一樣,
[00:13:58.000 --> 00:14:01.000]  上個星期,
[00:14:01.000 --> 00:14:03.000]  在美國南部Florida,
[00:14:03.000 --> 00:14:04.000]  北邊Alabama,
[00:14:04.000 --> 00:14:05.000]  Louisiana,
[00:14:05.000 --> 00:14:07.000]  Texas,
[00:14:07.000 --> 00:14:09.000]  大雪,
[00:14:09.000 --> 00:14:11.000]  大雪,
[00:14:11.000 --> 00:14:13.000]  前所未有的暴風雪,
[00:14:13.000 --> 00:14:16.000]  一想都沒想過,
[00:14:16.000 --> 00:14:19.000]  將來教會搞動靈會,
[00:14:19.000 --> 00:14:21.000]  可以去那裡,
[00:14:21.000 --> 00:14:23.000]  可以去Florida,
[00:14:23.000 --> 00:14:26.000]  Florida是sunshine state,
[00:14:26.000 --> 00:14:29.000]  你見到左下角那個,
[00:14:29.000 --> 00:14:31.000]  左下角那個不是O'Hare的Apple,
[00:14:31.000 --> 00:14:33.000]  是Houston的Apple,
[00:14:33.000 --> 00:14:36.000]  這些大的暴風雪是前所未見的,
[00:14:36.000 --> 00:14:38.000]  你將這些大風雪,
[00:14:38.000 --> 00:14:40.000]  下了多少吋雪?
[00:14:40.000 --> 00:14:44.000]  大佬,你見到那個number嗎?
[00:14:44.000 --> 00:14:46.000]  11吋,6吋等等,
[00:14:46.000 --> 00:14:47.000]  你知不知道上個星期,
[00:14:47.000 --> 00:14:48.000]  Neighbourville,
[00:14:48.000 --> 00:14:49.000]  我們西郊,
[00:14:49.000 --> 00:14:50.000]  下了多少吋雪?
[00:14:50.000 --> 00:14:52.000]  3.9吋,
[00:14:52.000 --> 00:14:54.000]  他們多過我們很多,
[00:14:54.000 --> 00:14:57.000]  大家要避寒,
[00:14:57.000 --> 00:15:00.000]  你知不知道那個避寒挺好,
[00:15:00.000 --> 00:15:02.000]  是吧,
[00:15:02.000 --> 00:15:04.000]  現在沒有了,
[00:15:04.000 --> 00:15:05.000]  沒有了,
[00:15:05.000 --> 00:15:06.000]  你想剷雪,
[00:15:06.000 --> 00:15:09.000]  你應該要去下面,
[00:15:09.000 --> 00:15:10.000]  OK,
[00:15:10.000 --> 00:15:11.000]  anyways,
[00:15:11.000 --> 00:15:12.000]  原因之下是什麼呢?
[00:15:12.000 --> 00:15:17.000]  右下角那個MIT的climate的polo,
[00:15:17.000 --> 00:15:21.000]  所generate出來的一些簡圖,
[00:15:21.000 --> 00:15:24.000]  就是本身北極,
[00:15:24.000 --> 00:15:27.000]  那些地極的急流,
[00:15:27.000 --> 00:15:29.000]  就好像漩渦那樣,
[00:15:29.000 --> 00:15:30.000]  如果是強烈的話,
[00:15:30.000 --> 00:15:33.000]  它就會將那些冷風,
[00:15:33.000 --> 00:15:34.000]  冷流,
[00:15:34.000 --> 00:15:35.000]  就留在北邊,
[00:15:35.000 --> 00:15:37.000]  最多都是久不久吹下來之下,
[00:15:37.000 --> 00:15:40.000]  但是因為暖化的緣故,
[00:15:40.000 --> 00:15:42.000]  就好像你搞東西那樣,
[00:15:42.000 --> 00:15:43.000]  那個杯子小小的,
[00:15:43.000 --> 00:15:44.000]  你搞就沒有東西,
[00:15:44.000 --> 00:15:46.000]  全部隔壁都在裡面,
[00:15:46.000 --> 00:15:48.000]  但你在碗裡不斷搞,
[00:15:48.000 --> 00:15:49.000]  就全部撇出來,
[00:15:49.000 --> 00:15:51.000]  搖晃到處都是,
[00:15:51.000 --> 00:15:52.000]  現在的情況就是這樣,
[00:15:52.000 --> 00:15:55.000]  你見到右邊那個圖,
[00:15:55.000 --> 00:15:58.000]  左下角就是去到Texas,
[00:15:58.000 --> 00:16:00.000]  剛剛去到美國Texas,
[00:16:00.000 --> 00:16:01.000]  南邊等等,
[00:16:01.000 --> 00:16:03.000]  這些是前所未見的東西,
[00:16:03.000 --> 00:16:09.000]  這些就是羅馬書第八章,
[00:16:09.000 --> 00:16:12.000]  差不多形容的那種情況,
[00:16:12.000 --> 00:16:14.000]  所謂大地是新淫的,
[00:16:14.000 --> 00:16:16.000]  大地很痛苦,
[00:16:16.000 --> 00:16:19.000]  就因為最闖入世界,
[00:16:19.000 --> 00:16:21.000]  環境受到破壞,
[00:16:21.000 --> 00:16:25.000]  第二方面這段經文,
[00:16:25.000 --> 00:16:27.000]  大地好像在等一件事,
[00:16:27.000 --> 00:16:30.000]  萬物在盼望一件事,
[00:16:30.000 --> 00:16:32.000]  大地就受苦,
[00:16:32.000 --> 00:16:34.000]  然後保羅說,
[00:16:34.000 --> 00:16:36.000]  我們都跟它一起受苦,
[00:16:36.000 --> 00:16:40.000]  我們跟大地好像是同命相連,
[00:16:40.000 --> 00:16:42.000]  但是上帝的救恩既然到了,
[00:16:42.000 --> 00:16:44.000]  基督的救恩到了一字七章,
[00:16:44.000 --> 00:16:47.000]  就將新生命帶來,
[00:16:47.000 --> 00:16:49.000]  以致我們作為人類的,
[00:16:49.000 --> 00:16:50.000]  我們生命裡面,
[00:16:50.000 --> 00:16:52.000]  能夠得到上帝的救恩,
[00:16:52.000 --> 00:16:55.000]  我們的生命有Renewal,
[00:16:55.000 --> 00:16:57.000]  有更新,
[00:16:57.000 --> 00:16:59.000]  不只是救我們靈魂,
[00:16:59.000 --> 00:17:00.000]  是救什麼?
[00:17:00.000 --> 00:17:03.000]  他說我們的身體得到救贖,
[00:17:03.000 --> 00:17:05.000]  我們熱切等待,
[00:17:05.000 --> 00:17:08.000]  拿到兒子的名份,
[00:17:08.000 --> 00:17:10.000]  即是拿到產業的名份,
[00:17:10.000 --> 00:17:11.000]  我們還沒有拿到,
[00:17:11.000 --> 00:17:13.000]  但是我們有個Deposit,
[00:17:13.000 --> 00:17:15.000]  有個Down payment,
[00:17:15.000 --> 00:17:16.000]  我們希望能夠拿到,
[00:17:16.000 --> 00:17:18.000]  這個就是我們有的盼望,
[00:17:18.000 --> 00:17:19.000]  就是我們的身體,
[00:17:19.000 --> 00:17:20.000]  這裡說的物質的身體,
[00:17:20.000 --> 00:17:22.000]  就是我和你的身體,
