
[00:00:00.000 --> 00:00:04.220]  又是聽神的導與聲音,我們同心禱告,心交給我們主愛的神。
[00:18:07.480 --> 00:18:27.480]  他們一齊做大型聚會、靈恩活動,預備接受聖靈,他們就在同心合意地禱告。
[00:18:27.480 --> 00:18:47.480]  他們一齊做大型聚會、靈恩活動,預備接受聖靈,他們就在同心合意地禱告。
[00:18:47.480 --> 00:19:07.480]  他們一齊做大型聚會、靈恩活動,預備接受聖靈,他們就在同心合意地禱告。
[00:19:07.480 --> 00:19:27.480]  他們一齊做大型聚會、靈恩活動,預備接受聖靈,他們就在同心合意地禱告。
[00:19:27.480 --> 00:19:40.480]  他們一齊祈禱,是要祈求上帝在這一刻,他們要做什麼事。
[00:19:40.480 --> 00:19:57.480]  因此在這段聖經當中,我們看回第十二至十四節的時候,詳細記錄了參與祈禱的人士的名單。
[00:19:57.480 --> 00:20:17.480]  在這個名單裡面,我們可以看到,他們發現一件事,不需要我講,照數都可以數出來,只要數到十一個人的名字。
[00:20:17.480 --> 00:20:27.480]  剛才我提過,第十五節往後,他們要去祈禱,上帝這一刻要他們做什麼事。
[00:20:27.480 --> 00:20:44.480]  十五節開始後,他們要找多一個人去補替,補替一個背叛主的門徒。
[00:20:44.480 --> 00:21:01.480]  所以在第十二至十四節裡面,就詳細記錄了參與這次聚會的人士的名單。
[00:21:01.480 --> 00:21:22.480]  特別,我們只數到十一個門徒的名字,不應該說來講,作者路加,其實是要我們在這裡的時候已經開始看到,
[00:21:22.480 --> 00:21:38.480]  沒錯,他告訴我他們回來一起的同心禱告,但是他們禱告的內容,很特別地介紹了少了一個人。
[00:21:38.480 --> 00:21:47.480]  他們一定要為這件事去禱告,還有第二件事,他們要在這個時候去禱告。
[00:21:47.480 --> 00:22:01.480]  前文已經告訴我們,他們要回來耶路撒冷做什麼事,預備接受聖靈的洗。
[00:22:01.480 --> 00:22:21.480]  換句話來講,他們另一個重要的禱告,就是我配不配接受聖靈的洗。
[00:22:21.480 --> 00:22:28.480]  我有沒有預備好接受聖靈的洗呢?
[00:22:28.480 --> 00:22:40.480]  我不知道聖靈什麼時候降臨,我甚至不知道聖靈什麼時候怎樣洗我們。
[00:22:40.480 --> 00:22:48.480]  但是到底我符不符合聖靈要去洗我的要求呢?
[00:22:48.480 --> 00:23:02.480]  我相信在這一刻,每一個參與祈禱的人,他一定要明白,尋求上帝告訴我們,
[00:23:02.480 --> 00:23:08.480]  耶穌告訴我們要接受聖靈的洗,我符不符合,如果我不符合,我應該怎樣才符合呢?
[00:23:08.480 --> 00:23:18.480]  耶穌告訴我們要接受聖靈的洗,我到底是否符合標準,不符合我崇拜。
[00:23:18.480 --> 00:23:28.480]  在1998年的時候,我還在神學院讀書,還沒畢業的時候,
[00:23:28.480 --> 00:23:38.480]  我收到我們當時的主任牧師打電話來跟我說,是早上大約十點鐘。
[00:23:38.480 --> 00:23:46.480]  他說,王全到,今晚我們一起要有些事要同工。
[00:23:46.480 --> 00:23:54.480]  我說什麼事?今晚我們要去趕鬼。
[00:23:54.480 --> 00:23:59.480]  趕鬼?趕鬼什麼?我沒趕過啊。
[00:23:59.480 --> 00:24:01.480]  我沒有趕過。
[00:24:01.480 --> 00:24:02.480]  怎麼趕啊?
[00:24:02.480 --> 00:24:04.480]  怎麼趕啊?
[00:24:04.480 --> 00:24:07.480]  趕快去書架找一本教會的書出來看。
[00:24:07.480 --> 00:24:10.480]  就馬上找了書來看。
[00:24:10.480 --> 00:24:12.480]  他說,我都沒趕過。
[00:24:12.480 --> 00:24:13.480]  他說,我也沒趕過。
[00:24:13.480 --> 00:24:14.480]  你也沒趕過。
[00:24:14.480 --> 00:24:15.480]  你也沒趕過。
[00:24:15.480 --> 00:24:16.480]  我也沒趕過。
[00:24:16.480 --> 00:24:17.480]  我也沒趕過。
[00:24:17.480 --> 00:24:19.480]  我跟你怎麼趕啊?
[00:24:19.480 --> 00:24:21.480]  我怎麼跟你趕啊?
[00:24:21.480 --> 00:24:24.480]  他說,都要上的了。
[00:24:24.480 --> 00:24:26.480]  都要上。
[00:24:26.480 --> 00:24:29.480]  我說,找個會趕的帶我們好一點。
[00:24:29.480 --> 00:24:31.480]  是不是找一個會趕鬼的帶我們就好了?
[00:24:31.480 --> 00:24:35.480]  那我就跟他說,我聽說有個姓馬的牧師趕鬼很厲害。
[00:24:35.480 --> 00:24:42.480]  我聽說姓馬的牧師趕鬼很厲害。
[00:24:42.480 --> 00:24:44.480]  他說,不行啊,我找過他了。
[00:24:44.480 --> 00:24:47.480]  他說,不行,我找過他,他不同意。
[00:24:47.480 --> 00:24:48.480]  他說,這次他不出馬。
[00:24:48.480 --> 00:24:50.480]  他說,這次他不出馬。
[00:24:50.480 --> 00:24:51.480]  他有馬都不出馬。
[00:24:51.480 --> 00:24:54.480]  他有馬都不出馬。
[00:24:54.480 --> 00:24:55.480]  要我們上馬。
[00:24:55.480 --> 00:24:59.480]  要我們上去。
[00:24:59.480 --> 00:25:00.480]  他說,那怎麼預備好啊?
[00:25:00.480 --> 00:25:02.480]  我說,怎麼預備呢?
[00:25:02.480 --> 00:25:04.480]  他說,你騎多點土吧,這一刻。
[00:25:04.480 --> 00:25:08.480]  他說,這一刻你多騎點。
[00:25:08.480 --> 00:25:09.480]  我說,怎麼騎啊?
[00:25:09.480 --> 00:25:11.480]  我說,怎麼騎啊?
[00:25:11.480 --> 00:25:13.480]  他說,你知道的了,你想想吧。
[00:25:13.480 --> 00:25:14.480]  他說,你知道了,你想想吧。
[00:25:14.480 --> 00:25:17.480]  我說,為什麼那位牧師不出馬?
[00:25:17.480 --> 00:25:19.480]  為什麼那位牧師不出來呢?
[00:25:19.480 --> 00:25:21.480]  我說,他很有恩賜的。
[00:25:21.480 --> 00:25:23.480]  他說,他很有恩賜。
[00:25:23.480 --> 00:25:25.480]  他說,他已經沒有趕很久了。
[00:25:25.480 --> 00:25:27.480]  他說,他已經很久沒有趕鬼了。
[00:25:27.480 --> 00:25:29.480]  我說,他很有恩賜。
[00:25:29.480 --> 00:25:30.480]  我說,他很有恩賜。
[00:25:30.480 --> 00:25:31.480]  說,他很有恩賜。
[00:25:31.480 --> 00:25:32.480]  說,他很有恩賜。
[00:25:32.480 --> 00:25:33.480]  說,他很有恩賜。
[00:25:33.480 --> 00:25:34.480]  說,他很有恩賜。
[00:25:34.480 --> 00:25:35.480]  說,他很有恩賜。
[00:25:35.480 --> 00:25:36.480]  說,他很有恩賜。
[00:25:36.480 --> 00:25:37.480]  說,他很有恩賜。
[00:25:37.480 --> 00:25:38.480]  說,他很有恩賜。
[00:25:38.480 --> 00:25:39.480]  說,他很有恩賜。
[00:25:39.480 --> 00:25:40.480]  說,他很有恩賜。
[00:25:40.480 --> 00:25:41.480]  說,他很有恩賜。
[00:25:41.480 --> 00:25:42.480]  說,他很有恩賜。
[00:25:42.480 --> 00:25:43.480]  說,他很有恩賜。
[00:25:43.480 --> 00:25:44.480]  說,他很有恩賜。
[00:25:44.480 --> 00:25:45.480]  說,他很有恩賜。
[00:25:45.480 --> 00:25:49.480]  說,他很有恩賜。
[00:25:49.480 --> 00:25:50.480]  他說,他很有恩賜。
[00:25:50.480 --> 00:25:51.480]  說,他很有恩賜。
[00:25:51.480 --> 00:25:52.480]  說,他很有恩賜。
[00:25:52.480 --> 00:25:53.480]  說,他很有恩賜。
[00:25:53.480 --> 00:25:54.480]  說,他很有恩賜。
[00:25:54.480 --> 00:25:55.480]  說,他很有恩賜。
[00:25:55.480 --> 00:25:56.480]  說,他很有恩賜。
[00:25:56.480 --> 00:25:57.480]  說,他很有恩賜。
[00:25:57.480 --> 00:25:58.480]  說,他很有恩賜。
[00:25:58.480 --> 00:25:59.480]  說,他很有恩賜。
[00:25:59.480 --> 00:26:00.480]  說,他很有恩賜。
[00:26:00.480 --> 00:26:01.480]  說,他很有恩賜。
[00:26:01.480 --> 00:26:02.480]  說,他很有恩賜。
[00:26:02.480 --> 00:26:03.480]  說,他很有恩賜。
[00:26:03.480 --> 00:26:04.480]  說,他很有恩賜。
[00:26:04.480 --> 00:26:05.480]  說,他很有恩賜。
[00:26:05.480 --> 00:26:06.480]  說,他很有恩賜。
[00:26:06.480 --> 00:26:07.480]  說,他很有恩賜。
[00:26:07.480 --> 00:26:08.480]  說,他很有恩賜。
[00:26:08.480 --> 00:26:09.480]  說,他很有恩賜。
[00:26:09.480 --> 00:26:10.480]  說,他很有恩賜。
[00:26:16.480 --> 00:26:18.480]  但是我也不知道該怎麼做。
[00:26:18.480 --> 00:26:19.480]  但是我也不知道該怎麼做。
[00:26:19.480 --> 00:26:21.480]  幸好我上過課。
[00:26:21.480 --> 00:26:23.480]  幸好我上過課。
[00:26:23.480 --> 00:26:24.480]  驅魔學。
[00:26:24.480 --> 00:26:25.480]  驅魔學。
[00:26:25.480 --> 00:26:27.480]  有一本教科書。
[00:26:27.480 --> 00:26:28.480]  有一本教科書。
[00:26:28.480 --> 00:26:29.480]  我只上過一堂課。
[00:26:29.480 --> 00:26:30.480]  我只上過一堂課。
[00:26:30.480 --> 00:26:31.480]  我只上過一堂課。
[00:26:31.480 --> 00:26:32.480]  我只上過一堂課。
[00:26:32.480 --> 00:26:33.480]  我只上過一堂課。
[00:26:33.480 --> 00:26:34.480]  我只上過一堂課。
[00:26:34.480 --> 00:26:35.480]  我只上過一堂課。
[00:26:35.480 --> 00:26:36.480]  我只上過一堂課。
[00:26:36.480 --> 00:26:37.480]  我只上過一堂課。
[00:26:37.480 --> 00:26:38.480]  我只上過一堂課。
[00:26:38.480 --> 00:26:39.480]  我只上過一堂課。
[00:26:39.480 --> 00:26:40.480]  我只上過一堂課。
[00:26:40.480 --> 00:26:46.480]  我只上過一堂課。
[00:26:46.480 --> 00:26:47.480]  我只上過一堂課。
[00:26:47.480 --> 00:26:48.480]  我只上過一堂課。
[00:26:48.480 --> 00:26:49.480]  我只上過一堂課。
[00:26:49.480 --> 00:26:50.480]  我只上過一堂課。
[00:26:50.480 --> 00:26:51.480]  我只上過一堂課。
[00:26:51.480 --> 00:26:52.480]  我只上過一堂課。
[00:26:52.480 --> 00:26:53.480]  我只上過一堂課。
[00:26:53.480 --> 00:26:54.480]  我只上過一堂課。
[00:26:54.480 --> 00:26:55.480]  我只上過一堂課。
[00:26:55.480 --> 00:26:56.480]  我只上過一堂課。
[00:26:56.480 --> 00:26:57.480]  我只上過一堂課。
[00:26:57.480 --> 00:26:58.480]  我只上過一堂課。
[00:26:58.480 --> 00:26:59.480]  我只上過一堂課。
[00:26:59.480 --> 00:27:00.480]  我只上過一堂課。
[00:27:00.480 --> 00:27:01.480]  我只上過一堂課。
[00:27:01.480 --> 00:27:02.480]  我只上過一堂課。
[00:27:02.480 --> 00:27:03.480]  我只上過一堂課。
[00:27:03.480 --> 00:27:10.480]  我只上過一堂課。
[00:27:10.480 --> 00:27:11.480]  我只上過一堂課。
[00:27:11.480 --> 00:27:12.480]  我只上過一堂課。
[00:27:12.480 --> 00:27:13.480]  我只上過一堂課。
[00:27:13.480 --> 00:27:14.480]  我只上過一堂課。
[00:27:14.480 --> 00:27:15.480]  我只上過一堂課。
[00:27:15.480 --> 00:27:16.480]  我只上過一堂課。
[00:27:16.480 --> 00:27:17.480]  我只上過一堂課。
[00:27:17.480 --> 00:27:18.480]  我只上過一堂課。
[00:27:18.480 --> 00:27:19.480]  我只上過一堂課。
[00:27:19.480 --> 00:27:20.480]  我只上過一堂課。
[00:27:20.480 --> 00:27:21.480]  我只上過一堂課。
[00:27:21.480 --> 00:27:22.480]  我只上過一堂課。
[00:27:22.480 --> 00:27:23.480]  我只上過一堂課。
[00:27:23.480 --> 00:27:24.480]  我只上過一堂課。
[00:27:24.480 --> 00:27:25.480]  我只上過一堂課。
[00:27:25.480 --> 00:27:26.480]  我只上過一堂課。
[00:27:26.480 --> 00:27:27.480]  我只上過一堂課。
[00:27:27.480 --> 00:27:33.480]  我只上過一堂課。
[00:27:33.480 --> 00:27:34.480]  我只上過一堂課。
[00:27:34.480 --> 00:27:35.480]  我只上過一堂課。
[00:27:35.480 --> 00:27:36.480]  我只上過一堂課。
[00:27:36.480 --> 00:27:37.480]  我只上過一堂課。
[00:27:37.480 --> 00:27:38.480]  我只上過一堂課。
[00:27:38.480 --> 00:27:39.480]  我只上過一堂課。
[00:27:39.480 --> 00:27:40.480]  我只上過一堂課。
[00:27:40.480 --> 00:27:41.480]  我只上過一堂課。
[00:27:41.480 --> 00:27:42.480]  我只上過一堂課。
[00:27:42.480 --> 00:27:43.480]  我只上過一堂課。
[00:27:43.480 --> 00:27:44.480]  我只上過一堂課。
[00:27:44.480 --> 00:27:45.480]  我只上過一堂課。
[00:27:45.480 --> 00:27:46.480]  我只上過一堂課。
[00:27:46.480 --> 00:27:47.480]  我只上過一堂課。
[00:27:47.480 --> 00:27:48.480]  我只上過一堂課。
[00:27:48.480 --> 00:27:49.480]  我只上過一堂課。
[00:27:49.480 --> 00:27:50.480]  我只上過一堂課。
[00:27:50.480 --> 00:27:57.480]  我只上過一堂課。
[00:27:57.480 --> 00:27:58.480]  我只上過一堂課。
[00:27:58.480 --> 00:27:59.480]  我只上過一堂課。
[00:27:59.480 --> 00:28:00.480]  我只上過一堂課。
[00:28:00.480 --> 00:28:01.480]  我只上過一堂課。
[00:28:01.480 --> 00:28:02.480]  我只上過一堂課。
[00:28:02.480 --> 00:28:03.480]  我只上過一堂課。
[00:28:03.480 --> 00:28:04.480]  我只上過一堂課。
[00:28:04.480 --> 00:28:05.480]  我只上過一堂課。
[00:28:05.480 --> 00:28:06.480]  我只上過一堂課。
[00:28:06.480 --> 00:28:07.480]  我只上過一堂課。
[00:28:07.480 --> 00:28:08.480]  我只上過一堂課。
[00:28:08.480 --> 00:28:09.480]  我只上過一堂課。
[00:28:09.480 --> 00:28:10.480]  我只上過一堂課。
[00:28:10.480 --> 00:28:11.480]  我只上過一堂課。
[00:28:11.480 --> 00:28:12.480]  我只上過一堂課。
[00:28:12.480 --> 00:28:13.480]  我只上過一堂課。
[00:28:13.480 --> 00:28:14.480]  我只上過一堂課。
[00:28:14.480 --> 00:28:20.480]  我只上過一堂課。
[00:28:20.480 --> 00:28:21.480]  我只上過一堂課。
[00:28:21.480 --> 00:28:22.480]  我只上過一堂課。
[00:28:22.480 --> 00:28:23.480]  我只上過一堂課。
[00:28:23.480 --> 00:28:24.480]  我只上過一堂課。
[00:28:24.480 --> 00:28:25.480]  我只上過一堂課。
[00:28:25.480 --> 00:28:26.480]  我只上過一堂課。
[00:28:26.480 --> 00:28:27.480]  我只上過一堂課。
[00:28:27.480 --> 00:28:28.480]  我只上過一堂課。
[00:28:28.480 --> 00:28:29.480]  我只上過一堂課。
[00:28:29.480 --> 00:28:30.480]  我只上過一堂課。
[00:28:30.480 --> 00:28:31.480]  我只上過一堂課。
[00:28:31.480 --> 00:28:32.480]  我只上過一堂課。
[00:28:32.480 --> 00:28:33.480]  我只上過一堂課。
[00:28:33.480 --> 00:28:34.480]  我只上過一堂課。
[00:28:34.480 --> 00:28:35.480]  我只上過一堂課。
[00:28:35.480 --> 00:28:36.480]  我只上過一堂課。
[00:28:36.480 --> 00:28:37.480]  我只上過一堂課。
[00:28:37.480 --> 00:28:44.480]  我只上過一堂課。
[00:28:44.480 --> 00:28:45.480]  我只上過一堂課。
[00:28:45.480 --> 00:28:46.480]  我只上過一堂課。
[00:28:46.480 --> 00:28:47.480]  我只上過一堂課。
[00:28:47.480 --> 00:28:48.480]  我只上過一堂課。
[00:28:48.480 --> 00:28:49.480]  我只上過一堂課。
[00:28:49.480 --> 00:28:50.480]  我只上過一堂課。
[00:28:50.480 --> 00:28:51.480]  我只上過一堂課。
[00:28:51.480 --> 00:28:52.480]  我只上過一堂課。
[00:28:52.480 --> 00:28:53.480]  我只上過一堂課。
[00:28:53.480 --> 00:28:54.480]  我只上過一堂課。
[00:28:54.480 --> 00:28:55.480]  我只上過一堂課。
[00:28:55.480 --> 00:28:56.480]  我只上過一堂課。
[00:28:56.480 --> 00:28:57.480]  我只上過一堂課。
[00:28:57.480 --> 00:28:58.480]  我只上過一堂課。
[00:28:58.480 --> 00:28:59.480]  我只上過一堂課。
[00:28:59.480 --> 00:29:00.480]  我只上過一堂課。
[00:29:00.480 --> 00:29:01.480]  我只上過一堂課。
[00:29:01.480 --> 00:29:07.480]  我只上過一堂課。
[00:29:07.480 --> 00:29:08.480]  我只上過一堂課。
[00:29:08.480 --> 00:29:09.480]  我只上過一堂課。
[00:29:09.480 --> 00:29:10.480]  我只上過一堂課。
[00:29:10.480 --> 00:29:11.480]  我只上過一堂課。
[00:29:11.480 --> 00:29:12.480]  我只上過一堂課。
[00:29:12.480 --> 00:29:13.480]  我只上過一堂課。
[00:29:13.480 --> 00:29:14.480]  我只上過一堂課。
[00:29:14.480 --> 00:29:15.480]  我只上過一堂課。
[00:29:15.480 --> 00:29:16.480]  我只上過一堂課。
[00:29:16.480 --> 00:29:17.480]  我只上過一堂課。
[00:29:17.480 --> 00:29:18.480]  我只上過一堂課。
[00:29:18.480 --> 00:29:19.480]  我只上過一堂課。
[00:29:19.480 --> 00:29:20.480]  我只上過一堂課。
[00:29:20.480 --> 00:29:21.480]  我只上過一堂課。
[00:29:21.480 --> 00:29:22.480]  我只上過一堂課。
[00:29:22.480 --> 00:29:23.480]  我只上過一堂課。
