
[00:00:00.000 --> 00:00:04.000]  有些東西想讓大家考考大家的眼力
[00:07:43.200 --> 00:07:46.200]  並且耶穌遠遠就已經看到
[00:07:46.200 --> 00:07:48.200]  離遠就已經看到那棵樹
[00:07:48.200 --> 00:07:50.200]  那棵樹也不會很凋零
[00:07:50.200 --> 00:07:54.200]  樹上應該也有很多茂盛的葉子
[00:07:54.200 --> 00:07:58.200]  有葉子其實就是象徵著有果子
[00:07:58.200 --> 00:08:03.200]  葉子出來就是有果實的徵兆
[00:08:03.200 --> 00:08:06.200]  所以這棵樹應該是合時後
[00:08:06.200 --> 00:08:08.200]  起碼有第一批果子的時候
[00:08:08.200 --> 00:08:13.200]  並且這個地方叫白大尼
[00:08:13.200 --> 00:08:18.200]  白大尼這個字其實本身是指無花果之家
[00:08:18.200 --> 00:08:20.200]  無花果之家沒有無花果
[00:08:20.200 --> 00:08:23.200]  你說是否值得被人奏作呢
[00:08:23.200 --> 00:08:25.200]  還有其實學者認為
[00:08:25.200 --> 00:08:28.200]  有一個更加深層的意義
[00:08:28.200 --> 00:08:30.200]  深層的原因就是
[00:08:30.200 --> 00:08:33.200]  這裡提到不是收無花果的時候
[00:08:33.200 --> 00:08:35.200]  這個不是收無花果的時候
[00:08:35.200 --> 00:08:38.200]  其實不是從種植學的角度來看
[00:08:38.200 --> 00:08:43.200]  應該是跟當時的時代背景
[00:08:43.200 --> 00:08:45.200]  社會背景是有關的
[00:08:45.200 --> 00:08:48.200]  當時無論是宗教還是經濟
[00:08:48.200 --> 00:08:51.200]  其實都是由幾個重要的祭司家族
[00:08:51.200 --> 00:08:56.200]  工會和薩都哥人來控制著
[00:08:56.200 --> 00:09:00.200]  不少地主其實都是這些祭司家族的成員
[00:09:00.200 --> 00:09:03.200]  和當時的權貴
[00:09:03.200 --> 00:09:05.200]  他們為了增加利潤
[00:09:05.200 --> 00:09:10.200]  就會用地種植多人買的農作物
[00:09:10.200 --> 00:09:12.200]  一些主要的農作物
[00:09:12.200 --> 00:09:16.200]  例如葡萄、橄欖
[00:09:16.200 --> 00:09:18.200]  一些副食品
[00:09:18.200 --> 00:09:21.200]  例如無花果樹賺得較少的
[00:09:21.200 --> 00:09:23.200]  他們就會斬下來
[00:09:23.200 --> 00:09:26.200]  種那些賣的賺得較多的
[00:09:26.200 --> 00:09:30.200]  不斬的話就沒有人打理
[00:09:30.200 --> 00:09:32.200]  於是就失修
[00:09:32.200 --> 00:09:35.200]  並且在這個轉型的過程裡
[00:09:35.200 --> 00:09:40.200]  基層人士本來隨街都可以摘到無花果樹
[00:09:40.200 --> 00:09:42.200]  無花果來充飢
[00:09:42.200 --> 00:09:45.200]  作為小小的福利
[00:09:45.200 --> 00:09:46.200]  現在連這些都沒有了
[00:09:46.200 --> 00:09:48.200]  被剝削了
[00:09:48.200 --> 00:09:52.200]  所以耶穌就著無花果樹
[00:09:52.200 --> 00:09:54.200]  其實是指桑罵槐
[00:09:54.200 --> 00:09:56.200]  他指責的其實是背後
[00:09:56.200 --> 00:10:00.200]  令無花果樹不結果的社會制度
[00:10:00.200 --> 00:10:02.200]  和那些宗教領袖
[00:10:02.200 --> 00:10:05.200]  那些濫權的宗教領袖
[00:10:05.200 --> 00:10:06.200]  說到這裡
[00:10:06.200 --> 00:10:11.200]  可能你會聯想到現在香港一些社會的現狀
[00:10:11.200 --> 00:10:13.200]  不過我想你先回來
[00:10:13.200 --> 00:10:16.200]  因為耶穌就著無花果樹
[00:10:16.200 --> 00:10:18.200]  其實只是一個前奏
[00:10:18.200 --> 00:10:20.200]  也是一個活動教學
[00:10:20.200 --> 00:10:21.200]  藉著這個機會
[00:10:21.200 --> 00:10:23.200]  來引起門徒的興趣
[00:10:23.200 --> 00:10:26.200]  其實他要講的核心訊息
[00:10:26.200 --> 00:10:29.200]  那個氣慾結成聖殿
[00:10:29.200 --> 00:10:31.200]  在這裡我想和大家
[00:10:31.200 --> 00:10:34.200]  來看看這座聖殿的背景
[00:10:34.200 --> 00:10:38.200]  耶穌時代的這座聖殿
[00:10:38.200 --> 00:10:40.200]  又叫做第三聖殿
[00:10:40.200 --> 00:10:44.200]  第一座聖殿是誰建的?
[00:10:44.200 --> 00:10:46.200]  所羅門
[00:10:46.200 --> 00:10:47.200]  我也說過
[00:10:47.200 --> 00:10:50.200]  所羅門用了多少時間來建這座聖殿?
[00:10:50.200 --> 00:10:51.200]  七年
[00:10:51.200 --> 00:10:52.200]  好記性
[00:10:52.200 --> 00:10:57.200]  所羅門用了七年時間來建這座聖殿
[00:10:57.200 --> 00:11:00.200]  當時大概是公元前的一千年
[00:11:00.200 --> 00:11:02.200]  在幾百年之後
[00:11:02.200 --> 00:11:04.200]  到公元前的587年
[00:11:04.200 --> 00:11:06.200]  這座聖殿被毀
[00:11:06.200 --> 00:11:09.200]  當時其實是巴比倫人入侵
[00:11:09.200 --> 00:11:10.200]  入了耶路撒冷
[00:11:10.200 --> 00:11:13.200]  並且將這座聖殿焚毀了
[00:11:13.200 --> 00:11:15.200]  這是第一座聖殿
[00:11:15.200 --> 00:11:18.200]  第二聖殿在50年之後
[00:11:18.200 --> 00:11:20.200]  即是公元前的537年
[00:11:20.200 --> 00:11:23.200]  當時所羅巴伯帶領以色列人
[00:11:23.200 --> 00:11:28.200]  回到耶路撒冷重建聖殿
[00:11:28.200 --> 00:11:31.200]  一開始就做了二十年有多的工程
[00:11:31.200 --> 00:11:34.200]  為什麼呢?因為中間停頓了十幾年
[00:11:34.200 --> 00:11:35.200]  工程不順利
[00:11:35.200 --> 00:11:36.200]  停頓了
[00:11:36.200 --> 00:11:38.200]  於是到了公元前的516年
[00:11:38.200 --> 00:11:42.200]  才完成了重修的工作
[00:11:42.200 --> 00:11:45.200]  直到公元前的二十年
[00:11:45.200 --> 00:11:51.200]  當時整個以色列被羅馬帝國統治
[00:11:51.200 --> 00:11:53.200]  當時的統治者是大希律
[00:11:53.200 --> 00:11:55.200]  他大興土木
[00:11:55.200 --> 00:11:57.200]  將這座第二聖殿重修
[00:11:57.200 --> 00:11:59.200]  變得美輪美奐
[00:11:59.200 --> 00:12:03.200]  並且將面積擴大
[00:12:03.200 --> 00:12:05.200]  這個工程做了幾十年
[00:12:05.200 --> 00:12:09.200]  直到公元64年才完工
[00:12:09.200 --> 00:12:10.200]  但是六年之後
[00:12:10.200 --> 00:12:12.200]  這座聖殿又被摧毀了
[00:12:12.200 --> 00:12:15.200]  原因就是當時的以色列人
[00:12:15.200 --> 00:12:18.200]  他們是革命的
[00:12:18.200 --> 00:12:22.200]  他們想推翻暴亂
[00:12:22.200 --> 00:12:27.200]  於是羅馬帝國的軍隊進入耶路撒冷
[00:12:27.200 --> 00:12:30.200]  於是拆毀了整座聖殿
[00:12:30.200 --> 00:12:35.200]  這也是耶穌在第十三章所預言會發生的事
[00:12:35.200 --> 00:12:38.200]  這座聖殿
[00:12:38.200 --> 00:12:40.200]  第三聖殿也被摧毀了
[00:12:40.200 --> 00:12:44.200]  到了公元第七世紀的時候
[00:12:44.200 --> 00:12:48.200]  當時整個巴勒斯坦
[00:12:48.200 --> 00:12:54.200]  被信仰伊斯蘭教的阿拉伯帝國統治
[00:12:54.200 --> 00:12:57.200]  統治者在聖殿的遺址
[00:12:57.200 --> 00:12:59.200]  建了兩座清真寺
[00:12:59.200 --> 00:13:02.200]  今天你們去聖地的時候
[00:13:02.200 --> 00:13:05.200]  也會看到這兩座清真寺
[00:13:05.200 --> 00:13:08.200]  其中一座是金頂的奧瑪清真寺
[00:13:08.200 --> 00:13:13.200]  而昔日的聖殿只剩下一幅圍牆
[00:13:13.200 --> 00:13:15.200]  今天就叫做哭牆
[00:13:15.200 --> 00:13:18.200]  以色列人會在那裡祈禱
[00:13:18.200 --> 00:13:22.200]  這就是聖殿的歷史
[00:13:22.200 --> 00:13:27.200]  所以耶穌在結證聖殿的時候
[00:13:27.200 --> 00:13:30.200]  那座聖殿其實是第二聖殿
[00:13:30.200 --> 00:13:32.200]  又或者有些人叫第三聖殿
[00:13:32.200 --> 00:13:35.200]  因為重修之後就叫第三聖殿
[00:13:35.200 --> 00:13:39.200]  大希律為什麼要重修這座聖殿呢
[00:13:39.200 --> 00:13:41.200]  為什麼要大興土木呢
[00:13:41.200 --> 00:13:45.200]  其實他是希望藉著重修聖殿
[00:13:45.200 --> 00:13:50.200]  來顯示羅馬帝國的威榮
[00:13:50.200 --> 00:13:55.200]  所以這座聖殿表面上是要來敬拜耶和華
[00:13:55.200 --> 00:14:00.200]  骨子裡卻是要來崇拜大希律
[00:14:00.200 --> 00:14:03.200]  向他歌功頌德
[00:14:03.200 --> 00:14:05.200]  我們又看回這段經文
[00:14:05.200 --> 00:14:07.200]  請大家一起讀
[00:14:07.200 --> 00:14:09.200]  耶穌進入聖殿
[00:14:09.200 --> 00:14:24.200]  這裡所指的聖殿
[00:14:24.200 --> 00:14:28.200]  其實應該是指整座聖殿的建築群
[00:14:28.200 --> 00:14:33.200]  不是指指聖所或者聖所這些地方
[00:14:33.200 --> 00:14:36.200]  當時耶穌所身處的地方
[00:14:36.200 --> 00:14:38.200]  就是外邦人院
[00:14:38.200 --> 00:14:40.200]  就是這一部分的地方
[00:14:40.200 --> 00:14:43.200]  這座重修的聖殿
[00:14:43.200 --> 00:14:45.200]  大希律在重修的時候
[00:14:45.200 --> 00:14:49.200]  就把面積大大擴大了
[00:14:49.200 --> 00:14:51.200]  特別是這個外邦人院
[00:14:51.200 --> 00:14:54.200]  就加大了很多
[00:14:54.200 --> 00:14:59.200]  並且容許人們在那裡買賣
[00:14:59.200 --> 00:15:00.200]  兌換銀錢
[00:15:00.200 --> 00:15:04.200]  本來這些事情是在橄欖山進行的
[00:15:04.200 --> 00:15:08.200]  但是大希律就准許宗教領袖
[00:15:08.200 --> 00:15:14.200]  容許人們在那裡擺賣
[00:15:14.200 --> 00:15:19.200]  宗教領袖也從中逃離
[00:15:19.200 --> 00:15:22.200]  為什麼會有買賣製品
[00:15:22.200 --> 00:15:25.200]  和兌換銀錢的情況呢
[00:15:25.200 --> 00:15:26.200]  其實這是正常的
[00:15:26.200 --> 00:15:28.200]  因為人們去獻祭的時候
[00:15:28.200 --> 00:15:30.200]  就要買賣製品
[00:15:30.200 --> 00:15:31.200]  為什麼會兌換銀錢呢
[00:15:31.200 --> 00:15:33.200]  就是因為當時通用的貨幣
[00:15:33.200 --> 00:15:35.200]  就是羅馬的貨幣
[00:15:35.200 --> 00:15:37.200]  上面有像
[00:15:37.200 --> 00:15:39.200]  有羅馬帝國的統治者的像
[00:15:39.200 --> 00:15:41.200]  就好像我們昔日殖民地時代
[00:15:41.200 --> 00:15:43.200]  我們有英女皇的頭像
[00:15:43.200 --> 00:15:46.200]  但是那些以色列人去獻祭
[00:15:46.200 --> 00:15:47.200]  去奉獻的時候
[00:15:47.200 --> 00:15:50.200]  他們不會用這些有人像的硬幣
[00:15:50.200 --> 00:15:51.200]  為什麼呢
[00:15:51.200 --> 00:15:54.200]  因為會犯了十屆裡面的第幾屆
[00:15:54.200 --> 00:15:56.200]  第二屆不可造偶像
[00:15:56.200 --> 00:16:00.200]  所以他們就會將這些有雕像的錢幣
[00:16:00.200 --> 00:16:03.200]  換成一些沒有雕像的錢幣
[00:16:03.200 --> 00:16:07.200]  所以要有兌換銀錢的攤檔
[00:16:07.200 --> 00:16:12.200]  所以其實當時耶穌所斥責的
[00:16:12.200 --> 00:16:16.200]  不是這種敬拜的模式
[00:16:16.200 --> 00:16:18.200]  因為他們也需要有這些東西
[00:16:18.200 --> 00:16:20.200]  但是他所斥責的
[00:16:20.200 --> 00:16:23.200]  卻是你用了聖殿的地方
[00:16:23.200 --> 00:16:25.200]  來做這些買賣
[00:16:25.200 --> 00:16:27.200]  特別是外邦人院
[00:16:27.200 --> 00:16:29.200]  是整個聖殿裡面
[00:16:29.200 --> 00:16:32.200]  唯一能夠准許外邦人進入
[00:16:32.200 --> 00:16:34.200]  在裡面來敬拜神的地方
[00:16:34.200 --> 00:16:36.200]  你在那裡做買賣
[00:16:36.200 --> 00:16:38.200]  進行商業的交易
[00:16:38.200 --> 00:16:40.200]  就是霸佔了
[00:16:40.200 --> 00:16:43.200]  剝削了他們敬拜神的權利
[00:16:43.200 --> 00:16:45.200]  所以耶穌在這裡
[00:16:45.200 --> 00:16:47.200]  他用這些粗暴的行動
[00:16:47.200 --> 00:16:50.200]  其實他是在審判
[00:16:50.200 --> 00:16:52.200]  容許發生這些事的
[00:16:52.200 --> 00:16:55.200]  背後的那群宗教領袖
[00:16:55.200 --> 00:17:00.200]  所以這群被審判的宗教領袖
[00:17:00.200 --> 00:17:02.200]  和那棵無花果樹
[00:17:02.200 --> 00:17:03.200]  其實都是一樣
[00:17:03.200 --> 00:17:05.200]  他們都是虛有其表
[00:17:05.200 --> 00:17:07.200]  只有一個殼
[00:17:07.200 --> 00:17:10.200]  沒有真正信仰的內涵
[00:17:10.200 --> 00:17:15.200]  並且耶穌去審判這些宗教領袖
[00:17:15.200 --> 00:17:17.200]  和那棵無花果樹
[00:17:17.200 --> 00:17:18.200]  其實這兩個行動
[00:17:18.200 --> 00:17:22.200]  可以說是有異曲同工之效
[00:17:22.200 --> 00:17:25.200]  而這個以聖殿為中心的
[00:17:25.200 --> 00:17:28.200]  虛假的信仰
[00:17:28.200 --> 00:17:34.200]  其實將會像無花果樹一樣
[00:17:34.200 --> 00:17:38.200]  被審判 被毀滅
[00:17:38.200 --> 00:17:40.200]  耶穌做這件事
[00:17:40.200 --> 00:17:43.200]  其實就是想表達這個信息
[00:17:43.200 --> 00:17:45.200]  我們剛才說到有兩個問題
[00:17:45.200 --> 00:17:47.200]  現在解決了兩個問題
[00:17:47.200 --> 00:17:48.200]  第一就是
[00:17:48.200 --> 00:17:51.200]  耶穌為什麼要就坐無花果樹呢?
[00:17:51.200 --> 00:17:54.200]  因為無花果樹應該去結果子
[00:17:54.200 --> 00:17:55.200]  祂不去結
[00:17:55.200 --> 00:17:58.200]  還有背後也反映了
[00:17:58.200 --> 00:18:03.200]  那些宗教領袖去操控
[00:18:03.200 --> 00:18:05.200]  而這些宗教領袖
[00:18:05.200 --> 00:18:09.200]  其實也和聖殿有千絲萬縷的關係
[00:18:09.200 --> 00:18:13.200]  同時也失去了應有的功能
[00:18:13.200 --> 00:18:16.200]  變成了虛有其表
[00:18:16.200 --> 00:18:19.200]  接著我們要看第三個問題
[00:18:19.200 --> 00:18:20.200]  我們看看這段經文
[00:18:20.200 --> 00:18:22.200]  請大家一起讀
[00:18:22.200 --> 00:18:40.200]  「耶穌回答說:你們當信徒神,我就在告訴你們,無論何人對這座山說,你們要愛自己,後再愛他人。下一生你們不二話,只信祂所說的便成,又究竟何家成了?
[00:18:40.200 --> 00:19:07.200]  所以我告訴你們,當你們報告的時候,無論是什麼,只要信是正確的,就必得上。你們周日報告的時候,若想起有人得罪你們,就當要選擇,保佑你們在天上的護駕,要處理你們的過客。你們若不要處理,你們在天上的護駕,也不要處理你們的過客。」
[00:19:07.200 --> 00:19:08.200]  剛才說過
[00:19:08.200 --> 00:19:13.200]  以聖殿為中心的虛假信仰
[00:19:13.200 --> 00:19:18.200]  將會和聖殿一樣被毀滅
[00:19:18.200 --> 00:19:21.200]  就好像無花果樹被咒坐枯萎
[00:19:21.200 --> 00:19:23.200]  但之後又怎樣呢?
[00:19:23.200 --> 00:19:27.200]  這個虛假信仰被毀滅之後
[00:19:27.200 --> 00:19:31.200]  代之而起的其實就是一種真正的信仰
[00:19:31.200 --> 00:19:34.200]  這個真正的信仰其實就是耶穌說的
[00:19:34.200 --> 00:19:41.200]  你當信服神,以神為中心的信仰
[00:19:41.200 --> 00:19:43.200]  以神為中心是什麼呢?
[00:19:43.200 --> 00:19:48.200]  就是相信這位創天造地的神,以祂作為我們生命的主
[00:19:48.200 --> 00:19:51.200]  並且信得過祂的大靈
[00:19:51.200 --> 00:19:55.200]  在這裡我們要很小心地去看第23、24節
[00:19:55.200 --> 00:20:04.200]  我們不要按字面去解經,以為要什麼就有什麼,要求什麼都能夠成就
[00:20:04.200 --> 00:20:09.200]  這裡其實是說當我們以神為我們生命的中心的時候
