
[00:00:00.000 --> 00:00:01.800]  好,多謝姊妹,早晨
[00:07:04.000 --> 00:07:08.480]  領命的目的
[00:07:08.480 --> 00:07:10.760]  寫得很清楚在這裡
[00:07:10.760 --> 00:07:13.840]  順便要我們去做作主門徒的工作
[00:07:13.840 --> 00:07:16.320]  我一會兒會詳細講的
[00:07:16.320 --> 00:07:20.680]  不過有一件事我們經常都沒有留意的
[00:07:20.680 --> 00:07:23.560]  就是在《馬太福音》一直到最後的時候
[00:07:23.560 --> 00:07:26.880]  都提及一件事
[00:07:26.880 --> 00:07:30.360]  哪些人可以去領命
[00:07:30.360 --> 00:07:33.960]  而《馬太福音》最結束就是談論到
[00:07:33.960 --> 00:07:38.920]  領命的人不單止要去領這個命令的內容
[00:07:38.920 --> 00:07:44.800]  而是這個領命的人的條件是什麼
[00:07:44.800 --> 00:07:47.600]  如果我們以為什麼人都可以領這個命
[00:07:47.600 --> 00:07:50.200]  那我可以很清楚告訴大家
[00:07:50.200 --> 00:07:51.360]  在未看這段經文
[00:07:51.360 --> 00:07:54.120]  我也很明白地告訴大家
[00:07:54.120 --> 00:07:56.240]  不是這樣的情況
[00:07:56.240 --> 00:07:59.240]  領命是有一個必定的條件
[00:07:59.240 --> 00:08:01.520]  即使如果我們將這段聖經說為
[00:08:01.520 --> 00:08:03.920]  大使命的經文也好
[00:08:03.920 --> 00:08:09.320]  每一個信徒被能夠去領受這個命令的人
[00:08:09.320 --> 00:08:11.120]  不是個個都能做到的
[00:08:11.120 --> 00:08:15.760]  不是在教會裡面的人一定做得到的
[00:08:15.760 --> 00:08:17.200]  就是在教會裡面的人
[00:08:17.200 --> 00:08:21.360]  很多沒有這段聖經所裡面所提到的條件
[00:08:21.360 --> 00:08:23.400]  當我們說到條件的時候
[00:08:23.400 --> 00:08:25.080]  就讓我想起一件事
[00:08:25.080 --> 00:08:26.200]  如果大家都知道
[00:08:26.200 --> 00:08:29.520]  剛剛在美國就有一個新的總統
[00:08:29.520 --> 00:08:32.240]  新的總統有他新的班底
[00:08:32.240 --> 00:08:34.840]  如果大家去明白一件事就是
[00:08:34.840 --> 00:08:37.360]  美國有一個很特別的制度
[00:08:37.360 --> 00:08:40.560]  就是原來美國的領導層
[00:08:40.560 --> 00:08:46.680]  除了總統和副總統是由人民選出來之後
[00:08:46.680 --> 00:08:52.640]  整個領袖在總統的領導班子裡面的人
[00:08:52.640 --> 00:08:54.640]  都不是選出來的
[00:08:54.640 --> 00:08:56.640]  你有沒有留意
[00:08:56.640 --> 00:09:02.960]  而是由總統去親自去委任一些
[00:09:02.960 --> 00:09:07.080]  甚至基本上都不是選出來的人
[00:09:07.080 --> 00:09:10.720]  但是他有這種獨特的能力的人
[00:09:10.720 --> 00:09:14.440]  在那方面有特別的專長的人
[00:09:14.440 --> 00:09:19.200]  譬如他是做經貿很專長的人
[00:09:19.200 --> 00:09:22.640]  他就找一個專長去處理經貿的人
[00:09:22.640 --> 00:09:26.600]  如果那個專長是去做科技的
[00:09:26.600 --> 00:09:29.680]  他就找一個專長去搞科技的人
[00:09:29.680 --> 00:09:32.960]  如果這個專長是做軍事的
[00:09:32.960 --> 00:09:37.360]  他就會選一個專長去做軍事的人
[00:09:37.360 --> 00:09:40.320]  那你就說 哇 這樣都可以嗎
[00:09:40.320 --> 00:09:41.760]  就是這樣
[00:09:41.760 --> 00:09:44.920]  不過最特別的地方就是
[00:09:44.920 --> 00:09:48.640]  這個不只是總統一個人說的事
[00:09:48.640 --> 00:09:53.360]  而是要經過國會去認證
[00:09:53.360 --> 00:09:55.760]  大家如果留意這一點的時候
[00:09:55.760 --> 00:09:57.760]  你就會明白多一點就是
[00:09:57.760 --> 00:10:00.960]  認證這個過程就是去嘗試
[00:10:00.960 --> 00:10:03.120]  將這個總統選出來
[00:10:03.120 --> 00:10:06.080]  要去幫他一起管治國家的人
[00:10:06.080 --> 00:10:08.600]  他有沒有這樣的能力
[00:10:08.600 --> 00:10:10.000]  他是否真的做得到
[00:10:10.000 --> 00:10:14.560]  就是要透過一個認證的過程
[00:10:14.560 --> 00:10:18.680]  這個政治的結構有這樣
[00:10:18.680 --> 00:10:23.040]  其實在世界上很多的行業
[00:10:23.040 --> 00:10:26.040]  都有這個情況的要求
[00:10:26.040 --> 00:10:28.160]  不用說什麼
[00:10:28.160 --> 00:10:29.800]  就以在加拿大來算
[00:10:29.800 --> 00:10:33.160]  我以前曾經在一些移民中心裡面
[00:10:33.160 --> 00:10:37.560]  去負責安排一些叫認證服務
[00:10:37.560 --> 00:10:42.920]  accreditation的服務的時候
[00:10:42.920 --> 00:10:45.600]  來要求要去認證的人
[00:10:45.600 --> 00:10:48.400]  很多他們在世界各地來到
[00:10:48.400 --> 00:10:53.600]  他有律師 他有會計師
[00:10:53.600 --> 00:10:57.040]  他有牙醫 醫生
[00:10:57.040 --> 00:11:02.800]  他有我們叫做藥劑師
[00:11:02.800 --> 00:11:07.920]  工程師 很多什麼師 什麼師
[00:11:07.920 --> 00:11:10.680]  他們不是一來到加拿大就可以做的
[00:11:10.680 --> 00:11:12.600]  他們要怎麼樣
[00:11:12.600 --> 00:11:16.720]  來到要去重新考取這裡的牌照
[00:11:16.720 --> 00:11:21.600]  但考取這個牌照之前要有一個資格認證
[00:11:21.600 --> 00:11:23.920]  認實你真的有這方背景
[00:11:23.920 --> 00:11:27.000]  然後才讓你去考這個試的
[00:11:27.000 --> 00:11:31.760]  我那時候做的就是做這個認證服務的安排
[00:11:31.760 --> 00:11:33.640]  找一些專業認證的人
[00:11:33.640 --> 00:11:39.800]  去跟他認證他那個專業的資格
[00:11:39.800 --> 00:11:43.760]  他們就必須要做了很多詳細的分析
[00:11:43.760 --> 00:11:45.480]  他們讀過的課程
[00:11:45.480 --> 00:11:48.200]  不是 我曾經記得有一個人
[00:11:48.200 --> 00:11:51.720]  他在巴基斯坦
[00:11:51.720 --> 00:11:54.040]  他是一個工程師
[00:11:54.040 --> 00:11:58.040]  他想來到加拿大再做工程師
[00:11:58.040 --> 00:12:01.760]  但是加拿大的工程師就要考工程師
[00:12:01.760 --> 00:12:06.680]  專業工程師協會的資格
[00:12:06.680 --> 00:12:10.000]  他要將他所有以前讀過的課程的內容
[00:12:10.000 --> 00:12:13.680]  所有 跟他的成績
[00:12:13.680 --> 00:12:17.120]  然後拿去認證公司
[00:12:17.120 --> 00:12:24.640]  安排對應他在巴基斯坦學歷的水平
[00:12:24.640 --> 00:12:27.480]  衡量加拿大的水平
[00:12:27.480 --> 00:12:31.640]  然後量度每一科他能不能拿到學分
[00:12:31.640 --> 00:12:35.320]  然後才決定總學分是差什麼
[00:12:35.320 --> 00:12:36.160]  還沒差什麼
[00:12:36.160 --> 00:12:38.560]  然後才可以去考
[00:12:38.560 --> 00:12:42.120]  這個工作很多人都知道
[00:12:42.120 --> 00:12:46.760]  但是唯獨很多時候在教會裡面
[00:12:46.760 --> 00:12:50.240]  這件事就沒有人提的
[00:12:50.240 --> 00:12:53.760]  教會的人有時候他以為
[00:12:53.760 --> 00:12:55.800]  他讀過一些神學課程之後
[00:12:55.800 --> 00:12:57.400]  他就什麼都懂了
[00:12:57.400 --> 00:13:00.160]  神學什麼都懂了
[00:13:00.160 --> 00:13:02.200]  又沒有更新又沒有學習
[00:13:02.200 --> 00:13:06.480]  而這種狀態就造成了教會變成很僵化
[00:13:06.480 --> 00:13:09.240]  只是一種律法主義
[00:13:09.240 --> 00:13:11.800]  主要維繫到這個教會
[00:13:11.800 --> 00:13:14.720]  傳統做了這麼多的行為活動
[00:13:14.720 --> 00:13:16.400]  那你就是一個好目者
[00:13:16.400 --> 00:13:19.400]  一個成功的傳道人
[00:13:19.400 --> 00:13:21.320]  或者如果你是一個基督徒
[00:13:21.320 --> 00:13:23.720]  你的神學不需要升級的
[00:13:23.720 --> 00:13:26.280]  你每個星期回來教會坐在這裡就可以了
[00:13:26.280 --> 00:13:27.400]  很虔誠
[00:13:27.400 --> 00:13:29.920]  你坐在這裡就很虔誠了
[00:13:29.920 --> 00:13:30.600]  虔不虔誠
[00:13:30.600 --> 00:13:31.160]  你坐在這裡
[00:13:31.160 --> 00:13:35.840]  你自己問問自己虔不虔誠
[00:13:35.840 --> 00:13:36.920]  有沒有升級
[00:13:36.920 --> 00:13:41.760]  你今天會不會比昨天的你的靈性升級了
[00:13:41.760 --> 00:13:44.840]  是進步了呢
[00:13:44.840 --> 00:13:48.360]  而也不對你過去所學習過的真理
[00:13:48.360 --> 00:13:51.560]  有沒有真的反覆思想
[00:13:51.560 --> 00:13:54.320]  這種種的一些條件
[00:13:54.320 --> 00:13:56.200]  也都給我們看回
[00:13:56.200 --> 00:13:59.000]  今天其實在這個社會裏面
[00:13:59.000 --> 00:14:01.480]  造成了一個這樣的現象
[00:14:01.480 --> 00:14:05.240]  其實教會是我覺得是其中一個主要推手
[00:14:05.240 --> 00:14:08.760]  就是每樣都說以愛去包容
[00:14:08.760 --> 00:14:13.960]  就完全不理那個能力的問題
[00:14:13.960 --> 00:14:17.880]  所以有時候我自己覺得很慘的
[00:14:17.880 --> 00:14:19.320]  因為我其實除了我自己講到
[00:14:19.320 --> 00:14:21.000]  我自己聽回來之外
[00:14:21.000 --> 00:14:23.080]  我聽很多人的講道
[00:14:23.080 --> 00:14:25.680]  有時候我聽一些教會的牧者的講道的時候
[00:14:25.680 --> 00:14:26.640]  我一邊聽的時候
[00:14:26.640 --> 00:14:29.320]  我不是說這個牧者對還是錯的問題
[00:14:29.320 --> 00:14:33.800]  我為了他們教會的弟兄姊妹有一種掙扎
[00:14:33.800 --> 00:14:38.080]  我說這樣的講道其實等於沒聽過
[00:14:38.080 --> 00:14:44.680]  那聽來講它做什麼呢
[00:14:44.680 --> 00:14:48.200]  而在這個世界也都發現到現在這個現象
[00:14:48.200 --> 00:14:57.520]  所謂這個多元公平和全面包容這種的觀念
[00:14:57.520 --> 00:14:59.120]  在這種觀念之下
[00:14:59.120 --> 00:15:02.280]  DE或者DEI都好
[00:15:02.280 --> 00:15:05.160]  就造成了很多沒有能力的人
[00:15:05.160 --> 00:15:13.240]  就去做了一些他不能夠勝任的工作
[00:15:13.240 --> 00:15:14.400]  好像兩三個禮拜前
[00:15:14.400 --> 00:15:17.200]  是不是多倫多有架飛機降落的時候
[00:15:17.200 --> 00:15:22.440]  整架斷了的機翼打到反轉了
[00:15:22.440 --> 00:15:24.760]  其中現在有一個研究發現
[00:15:24.760 --> 00:15:28.160]  有個查考的發現
[00:15:28.160 --> 00:15:30.920]  還沒總結的
[00:15:30.920 --> 00:15:37.320]  就是發現到機師的降落技術有個問題
[00:15:37.320 --> 00:15:42.760]  原來飛機通常降落的時候是滑翔降落的
[00:15:42.760 --> 00:15:44.800]  但是很多專業的機師
[00:15:44.800 --> 00:15:48.360]  看回影片的降落的時候和數據
[00:15:48.360 --> 00:15:51.080]  發覺它是一種叫做Hard Landing
[00:15:51.080 --> 00:15:53.080]  什麼是Hard Landing
[00:15:53.080 --> 00:15:56.200]  直接坐在地上然後煞制
[00:15:56.200 --> 00:16:00.120]  永遠都沒有機師是這樣做的
[00:16:00.120 --> 00:16:03.280]  為什麼會有這樣的現象出現呢
[00:16:03.280 --> 00:16:08.920]  原來就發現到負責降落的機師
[00:16:08.920 --> 00:16:14.040]  他沒有足夠的經驗去做降落
[00:16:14.040 --> 00:16:15.320]  所以造成這樣
[00:16:15.320 --> 00:16:18.000]  沒有死人已經很幸運
[00:16:18.000 --> 00:16:20.320]  但是隨時這個情況
[00:16:20.320 --> 00:16:23.200]  是可以有很多人命的傷亡
[00:16:23.200 --> 00:16:25.040]  同樣道理都是因為
[00:16:25.040 --> 00:16:28.760]  找了一些不匹配的人去做一些
[00:16:28.760 --> 00:16:30.720]  應該要有某種能力
[00:16:30.720 --> 00:16:32.760]  而他做不到的工作
[00:16:32.760 --> 00:16:34.120]  教會一樣
[00:16:34.120 --> 00:16:35.480]  靈性都是一樣
[00:16:35.480 --> 00:16:39.720]  我們如果要去領受上帝的命令的時候
[00:16:39.720 --> 00:16:42.560]  如果沒有充分的理解
[00:16:42.560 --> 00:16:44.560]  那個條件
[00:16:44.560 --> 00:16:46.560]  而去領受就會很容易
[00:16:46.560 --> 00:16:49.440]  扭曲了那個命令的原意
[00:16:49.440 --> 00:16:53.000]  而這個就是今天這段聖經想講的題目
[00:16:53.000 --> 00:16:54.560]  也都告訴我們知道
[00:16:54.560 --> 00:16:57.840]  我們要有一個充足的條件
[00:16:57.840 --> 00:17:00.960]  去領受神的使命
[00:17:00.960 --> 00:17:02.880]  如果你沒有的
[00:17:02.880 --> 00:17:04.560]  那你就趕緊去努力
[00:17:04.560 --> 00:17:07.320]  在那方面去預備裝備好
[00:17:07.320 --> 00:17:08.440]  如果不是的話
[00:17:08.440 --> 00:17:13.880]  你貿貿然說我要參與侍功的時候
[00:17:13.880 --> 00:17:16.320]  原來你自己的靈命根本承擔不了
[00:17:16.320 --> 00:17:20.360]  你要做錯了上帝要你做的事情
[00:17:20.360 --> 00:17:24.200]  千萬不要以為上帝都是行DEI
[00:17:24.200 --> 00:17:24.760]  不是啊
[00:17:24.760 --> 00:17:28.320]  上帝是有要求某一些人去做任何的事
[00:17:28.320 --> 00:17:31.440]  都有他特定的要求
[00:17:31.440 --> 00:17:34.840]  不是說隨便隨便去做的
[00:17:34.840 --> 00:17:37.080]  我們讓我們一起去看看這段聖經
[00:17:37.080 --> 00:17:39.640]  怎樣介紹這些條件
[00:17:39.640 --> 00:17:41.640]  領命的條件是甚麼
[00:17:41.640 --> 00:17:43.080]  讓我們一起打開
[00:17:43.080 --> 00:17:45.200]  《馬太福音》第28章
[00:17:45.200 --> 00:17:47.320]  從第16節到第20節
[00:17:47.320 --> 00:17:50.080]  讓我們一起去讀一下好嗎
[00:17:50.080 --> 00:17:51.080]  可能你會背的
[00:17:51.080 --> 00:17:52.520]  我們每個主日崇拜都會背
[00:17:52.520 --> 00:17:53.640]  18至20節
[00:17:53.640 --> 00:17:56.160]  不過16、17節講些甚麼呢
[00:17:56.160 --> 00:17:58.920]  那我們就未知的
[00:17:58.920 --> 00:17:59.960]  那我們一起看看
[00:17:59.960 --> 00:18:00.640]  好
[00:18:00.640 --> 00:18:02.800]  請大家一起打開《馬太福音》
[00:18:02.800 --> 00:18:03.720]  第28章
[00:18:03.720 --> 00:18:08.560]  16至20節我們一起讀一次好嗎
[00:18:08.560 --> 00:18:12.520]  十一個門徒往伽利利去
[00:18:12.520 --> 00:18:15.960]  到了耶穌約定的山上
[00:18:15.960 --> 00:18:19.200]  他們見了耶穌就拜他
[00:18:19.200 --> 00:18:21.840]  然而還有人疑惑
[00:18:21.840 --> 00:18:25.040]  耶穌進前來對他們說
[00:18:25.040 --> 00:18:29.640]  天上地下所有的權柄都賜給我了
[00:18:29.640 --> 00:18:34.040]  所以你們要去使萬民作我的門徒
[00:18:34.040 --> 00:18:38.040]  奉父子聖靈的名給他們施洗
[00:18:38.040 --> 00:18:40.440]  凡我所吩咐你們的
[00:18:40.440 --> 00:18:42.760]  都教訓他們遵守
[00:18:42.760 --> 00:18:45.320]  我就常與你們同在
[00:18:45.320 --> 00:18:49.480]  直到世界的末了
[00:18:49.480 --> 00:18:53.120]  在上一課的經文裡我們解釋
[00:18:53.120 --> 00:18:56.280]  就是說我們其實很容易
[00:18:56.280 --> 00:18:58.320]  在信仰的上面
[00:18:58.320 --> 00:19:02.200]  有很多大內宣或者大外宣
[00:19:02.200 --> 00:19:05.440]  英文叫做propaganda
[00:19:05.440 --> 00:19:07.920]  有些宣傳
[00:19:07.920 --> 00:19:12.320]  宣傳我們有沒有智慧去能夠分辨到
[00:19:12.320 --> 00:19:16.680]  這些的宣傳是對的還是錯的
[00:19:16.680 --> 00:19:18.120]  上個禮拜我用了一個例子
[00:19:18.120 --> 00:19:19.280]  就是教會很喜歡
[00:19:19.280 --> 00:19:21.480]  經常高舉一個口號就是
[00:19:21.480 --> 00:19:25.560]  傳主福音
[00:19:25.560 --> 00:19:29.160]  甚至搞很多聆會或什麼conference
[00:19:29.160 --> 00:19:31.760]  什麼華福什麼樂喪
[00:19:31.760 --> 00:19:37.720]  什麼柳樹溪舉世領袖訓練會
[00:19:37.720 --> 00:19:40.400]  來討論上帝的旨意是什麼
[00:19:40.400 --> 00:19:41.400]  上帝的心意
[00:19:41.400 --> 00:19:42.520]  我已經說過
[00:19:42.520 --> 00:19:44.480]  這些旨意清楚寫在聖經裡
[00:19:44.480 --> 00:19:47.880]  不需要再去開這些會
[00:19:47.880 --> 00:19:51.200]  開這些會很多時候是滿足這幫人那種
[00:19:51.200 --> 00:19:53.720]  屬靈的虛榮感
[00:19:53.720 --> 00:19:56.160]  我代表哪個國家我代表哪個人
[00:19:56.160 --> 00:19:59.080]  我代表哪間教會來參與
[00:19:59.080 --> 00:20:01.560]  我們提出過如何去防備
[00:20:01.560 --> 00:20:07.920]  跌入這些大內宣大外宣的一些蒙蔽
[00:20:07.920 --> 00:20:11.520]  其中有兩點我很想在這裡重複說多一次
[00:20:11.520 --> 00:20:17.680]  第一件事就是我們要清楚知道主的啟示的內容
[00:20:17.680 --> 00:20:22.880]  並且去努力的不住學習和去實踐
[00:20:22.880 --> 00:20:24.720]  好像那幫婦女一樣
[00:20:24.720 --> 00:20:26.880]  她一聽到她就去做
[00:20:26.880 --> 00:20:28.080]  一聽到她就去做
[00:20:28.080 --> 00:20:30.280]  雖然是不是她全部完全明白
[00:20:30.280 --> 00:20:30.960]  不是
[00:20:30.960 --> 00:20:32.760]  我們知道她不是完全明白
[00:20:32.760 --> 00:20:36.120]  但是至少她知道的多少她就肯去做
[00:20:36.120 --> 00:20:38.120]  這個也是我很多時候跟大興節目說
[00:20:38.120 --> 00:20:41.040]  如果你想做一個成熟的基督徒
[00:20:41.040 --> 00:20:42.400]  就是怎樣
[00:20:42.400 --> 00:20:45.280]  不是等你懂得本聖經去侍奉的
[00:20:45.280 --> 00:20:49.240]  而是懂得多少做多少
[00:20:49.240 --> 00:20:51.800]  你懂得多少就實踐多少
[00:20:51.800 --> 00:20:52.760]  第一點
[00:20:52.760 --> 00:20:55.160]  第二點就是一定要很留心
[00:20:55.160 --> 00:21:03.920]  不要隨便被金錢或者財富去支配你
[00:21:03.920 --> 00:21:07.640]  因為這個在聖經裡面很清楚說了讓你們知道
[00:21:07.640 --> 00:21:12.320]  錢財很容易扭曲我們對上帝的看法
[00:21:12.320 --> 00:21:16.760]  教會今天經常都賺錢來處理很多事情
[00:21:16.760 --> 00:21:19.400]  其實不是一件好事
[00:21:19.400 --> 00:21:21.200]  我曾經說過一個見證
[00:21:21.200 --> 00:21:23.960]  在多倫多有一間教會有很多錢
[00:21:23.960 --> 00:21:29.200]  於是很多傳道人很多宣教士都去找這間教會
[00:21:29.200 --> 00:21:31.680]  這間教會每一年的財政
[00:21:31.680 --> 00:21:34.400]  就是派錢給不同的機構
[00:21:34.400 --> 00:21:36.760]  派錢給不同的宣教士
[00:21:36.760 --> 00:21:39.200]  多不勝數
[00:21:39.200 --> 00:21:41.280]  所以我認識他們的教會的主任牧師
[00:21:41.280 --> 00:21:42.440]  曾經這樣跟我說過
[00:21:42.440 --> 00:21:44.200]  我跟他同學來的
[00:21:44.200 --> 00:21:45.520]  我前兩屆畢業
[00:21:45.520 --> 00:21:48.080]  我跟他說你在教會侍奉得怎麼樣
