
[00:00:00.000 --> 00:00:02.000]  頂智慧午安
[00:04:56.000 --> 00:05:00.000]  你若以我為同伴,就收納他
[00:05:00.000 --> 00:05:02.000]  如同收納我一樣
[00:05:02.000 --> 00:05:08.000]  他若虧負你,或欠你甚麼,都歸在我的賬上
[00:05:08.000 --> 00:05:13.000]  我必償還,這是我保羅親不捨的
[00:05:13.000 --> 00:05:19.000]  我並不用對你說,連你自己也是虧欠於我
[00:05:19.000 --> 00:05:24.000]  兄弟,望你使我在主裡因你得快樂
[00:05:24.000 --> 00:05:29.000]  並望你使我的心在基督裡得暢快
[00:05:29.000 --> 00:05:34.000]  按照教會的傳統理解
[00:05:34.000 --> 00:05:42.000]  菲利門書是保羅在羅馬坐牢時寫的
[00:05:42.000 --> 00:05:46.000]  我在今年年初跟大家說
[00:05:46.000 --> 00:05:50.000]  它與伊畢索書、菲勒比書、哥羅西書
[00:05:50.000 --> 00:05:54.000]  連在一起合稱為監獄書信
[00:05:54.000 --> 00:06:00.000]  如果你從菲利門書的第一節開始讀
[00:06:00.000 --> 00:06:04.000]  今天我沒有處理前幾節的經文
[00:06:04.000 --> 00:06:07.000]  第一節開始讀,你就會留意到
[00:06:07.000 --> 00:06:13.000]  其實這封信還有其他收信人
[00:06:13.000 --> 00:06:16.000]  包括阿肥亞和阿基布
[00:06:16.000 --> 00:06:18.000]  第二節已經說了
[00:06:18.000 --> 00:06:22.000]  不過在整封信裡
[00:06:22.000 --> 00:06:32.000]  你會發現除了結尾用到複數代名詞
[00:06:32.000 --> 00:06:33.000]  「你們」之外
[00:06:33.000 --> 00:06:39.000]  整封信基本上都是用單數代名詞
[00:06:39.000 --> 00:06:45.000]  即「你」來表達收信人
[00:06:45.000 --> 00:06:47.000]  即是菲利門
[00:06:47.000 --> 00:06:53.000]  所以我們可以很有信心地說
[00:06:53.000 --> 00:07:02.000]  其實這封是一封保羅寄給菲利門的私人信件
[00:07:02.000 --> 00:07:08.000]  這封信並沒有提及究竟菲利門是誰
[00:07:08.000 --> 00:07:12.000]  不過如果我們看其他保羅書信
[00:07:12.000 --> 00:07:14.000]  在哥羅西書裡有提及
[00:07:14.000 --> 00:07:18.000]  我們知道他的奴僕
[00:07:18.000 --> 00:07:21.000]  阿利西姆是哥羅西人
[00:07:21.000 --> 00:07:26.000]  而且我們看了《斯路行傳》十九章第十節
[00:07:26.000 --> 00:07:29.000]  和菲利門書第十節
[00:07:29.000 --> 00:07:31.000]  還有第十九節
[00:07:31.000 --> 00:07:33.000]  我們可以推斷出
[00:07:33.000 --> 00:07:38.000]  菲利門和阿利西姆這兩個人
[00:07:38.000 --> 00:07:44.000]  很可能是保羅在伊弗索和羅馬監獄時
[00:07:44.000 --> 00:07:47.000]  將福音傳給他們
[00:07:47.000 --> 00:07:51.000]  結果帶了他們去信耶穌
[00:07:51.000 --> 00:07:56.000]  之後菲利門在他自己的家裡
[00:07:56.000 --> 00:08:01.000]  幫助保羅建立了哥羅西教會
[00:08:01.000 --> 00:08:03.000]  保羅建立了哥羅西教會
[00:08:03.000 --> 00:08:06.000]  然後下一站離開了
[00:08:06.000 --> 00:08:11.000]  他的奴僕逃走
[00:08:11.000 --> 00:08:13.000]  為何逃走呢
[00:08:13.000 --> 00:08:15.000]  有聖經學者說
[00:08:15.000 --> 00:08:20.000]  可能阿利西姆偷了他的主人
[00:08:20.000 --> 00:08:22.000]  即是菲利門的家裡財物
[00:08:22.000 --> 00:08:24.000]  於是逃跑
[00:08:24.000 --> 00:08:27.000]  逃到羅馬
[00:08:27.000 --> 00:08:30.000]  然後在羅馬遇上了保羅
[00:08:30.000 --> 00:08:34.000]  保羅在監獄中
[00:08:34.000 --> 00:08:37.000]  將福音傳給他
[00:08:37.000 --> 00:08:40.000]  故事大概是這樣
[00:08:40.000 --> 00:08:46.000]  當時的奴僕仍然有奴隸制度
[00:08:46.000 --> 00:08:50.000]  所以其實是主人的財產
[00:08:50.000 --> 00:08:54.000]  如果被視為財產
[00:08:54.000 --> 00:08:57.000]  作為主人的話
[00:08:57.000 --> 00:09:04.000]  他是帶有理由去懲罰逃走的奴僕
[00:09:04.000 --> 00:09:06.000]  但是法律上
[00:09:06.000 --> 00:09:10.000]  另一邊廂又有這樣的做法
[00:09:10.000 --> 00:09:16.000]  如果奴僕逃到另一個主人身上
[00:09:16.000 --> 00:09:21.000]  那球就在另一個主人身上
[00:09:21.000 --> 00:09:27.000]  如果主人願意暫時收留他
[00:09:27.000 --> 00:09:33.000]  他最終都需要跟逃走的奴僕
[00:09:33.000 --> 00:09:35.000]  大家坐下來談一談
[00:09:35.000 --> 00:09:36.000]  談甚麼呢
[00:09:36.000 --> 00:09:43.000]  就是究竟你會不會打算回到舊主人身上
[00:09:43.000 --> 00:09:46.000]  如果他想清楚了
[00:09:46.000 --> 00:09:49.000]  決定不回去了
[00:09:49.000 --> 00:09:51.000]  那怎麼辦呢
[00:09:51.000 --> 00:09:55.000]  那這個新主人就要將這個奴僕
[00:09:55.000 --> 00:09:58.000]  帶到市場拍賣
[00:09:58.000 --> 00:10:00.000]  看看他值得多少錢
[00:10:00.000 --> 00:10:04.000]  然後就將他買回來
[00:10:04.000 --> 00:10:05.000]  他會給錢的
[00:10:05.000 --> 00:10:07.000]  那那些錢給誰呢
[00:10:07.000 --> 00:10:09.000]  就給舊主人
[00:10:09.000 --> 00:10:10.000]  是這樣的
[00:10:10.000 --> 00:10:12.000]  那所以呢
[00:10:12.000 --> 00:10:16.000]  如果保羅甚麼都沒有做
[00:10:16.000 --> 00:10:20.000]  私底下來收留阿尼西姆
[00:10:20.000 --> 00:10:21.000]  簡單來說
[00:10:21.000 --> 00:10:27.000]  他就是侵吞了別人的財產
[00:10:27.000 --> 00:10:31.000]  當有這樣的背景的時候
[00:10:31.000 --> 00:10:34.000]  保羅有個難題
[00:10:34.000 --> 00:10:36.000]  他的難題就是
[00:10:36.000 --> 00:10:38.000]  這個阿尼西姆
[00:10:38.000 --> 00:10:40.000]  沒錯他是犯了事
[00:10:40.000 --> 00:10:42.000]  不過另外一邊廂
[00:10:42.000 --> 00:10:45.000]  他逃走之後
[00:10:45.000 --> 00:10:47.000]  又信了主
[00:10:47.000 --> 00:10:49.000]  那就是說
[00:10:49.000 --> 00:10:51.000]  他在耶穌基督裡面
[00:10:51.000 --> 00:10:53.000]  是弟兄
[00:10:53.000 --> 00:10:54.000]  那所以
[00:10:54.000 --> 00:10:56.000]  因為這樣的緣故
[00:10:56.000 --> 00:11:00.000]  保羅就向飛利門
[00:11:00.000 --> 00:11:02.000]  就作出了一個
[00:11:02.000 --> 00:11:05.000]  很不尋常的請求
[00:11:05.000 --> 00:11:10.000]  請他來接納這位弟兄
[00:11:10.000 --> 00:11:13.000]  視他為弟兄
[00:11:13.000 --> 00:11:15.000]  在人際關係當中
[00:11:15.000 --> 00:11:17.000]  饒恕的功課
[00:11:17.000 --> 00:11:19.000]  我想大家都很明白
[00:11:19.000 --> 00:11:22.000]  是很不容易的一件事
[00:11:22.000 --> 00:11:23.000]  願意呢
[00:11:23.000 --> 00:11:25.000]  我們看看這段經文
[00:11:25.000 --> 00:11:27.000]  究竟保羅給我們
[00:11:27.000 --> 00:11:30.000]  有甚麼提醒
[00:11:30.000 --> 00:11:33.000]  保羅一般在其他的書信
[00:11:33.000 --> 00:11:35.000]  都會強調
[00:11:35.000 --> 00:11:39.000]  他是主耶穌基督的司徒
[00:11:39.000 --> 00:11:43.000]  神給他一個很重要的福音的託付
[00:11:43.000 --> 00:11:47.000]  正因為飛利門和阿尼西姆
[00:11:47.000 --> 00:11:50.000]  都是透過他信耶穌的
[00:11:50.000 --> 00:11:51.000]  所以呢
[00:11:51.000 --> 00:11:54.000]  他可以大條道理說
[00:11:54.000 --> 00:11:57.000]  他是他們的屬靈師傅
[00:11:57.000 --> 00:11:58.000]  對不對
[00:11:58.000 --> 00:12:00.000]  是他帶他信主的
[00:12:00.000 --> 00:12:03.000]  他完全有份量
[00:12:03.000 --> 00:12:06.000]  可以好像剛才
[00:12:06.000 --> 00:12:09.000]  我們讀過的第八節下半節
[00:12:09.000 --> 00:12:11.000]  這節經文這樣說
[00:12:11.000 --> 00:12:14.000]  「靠著基督能放膽
[00:12:14.000 --> 00:12:16.000]  吩咐你合宜的事」
[00:12:16.000 --> 00:12:19.000]  即是憑著他的江湖地位
[00:12:19.000 --> 00:12:22.000]  他有足夠的江湖地位
[00:12:22.000 --> 00:12:24.000]  然後他命令
[00:12:24.000 --> 00:12:27.000]  飛利門接納阿尼西姆
[00:12:27.000 --> 00:12:28.000]  你不用說
[00:12:28.000 --> 00:12:30.000]  我是你師傅
[00:12:30.000 --> 00:12:32.000]  沒話可談了
[00:12:32.000 --> 00:12:35.000]  他可以這樣做
[00:12:35.000 --> 00:12:39.000]  不過經文不是這樣
[00:12:39.000 --> 00:12:42.000]  他前面有幾個字
[00:12:42.000 --> 00:12:44.000]  「我」雖然
[00:12:44.000 --> 00:12:45.000]  「我」即是保樂
[00:12:45.000 --> 00:12:48.000]  「靠著基督能放膽
[00:12:48.000 --> 00:12:50.000]  吩咐你合宜的事」
[00:12:50.000 --> 00:12:53.000]  不過他沒有這樣做
[00:12:53.000 --> 00:12:57.000]  他反而願意放下自己
[00:12:57.000 --> 00:13:00.000]  究竟跟著他怎麼說
[00:13:00.000 --> 00:13:03.000]  放下自己的第一步
[00:13:03.000 --> 00:13:06.000]  就是放下他作為長輩
[00:13:06.000 --> 00:13:08.000]  這個身份
[00:13:08.000 --> 00:13:10.000]  在第九節的上半節
[00:13:10.000 --> 00:13:11.000]  他說
[00:13:11.000 --> 00:13:15.000]  「然而將我有這年紀的保樂」
[00:13:15.000 --> 00:13:18.000]  聖經在保樂
[00:13:18.000 --> 00:13:20.000]  即是初期的技術
[00:13:20.000 --> 00:13:23.000]  就叫他做少年人
[00:13:23.000 --> 00:13:26.000]  即是大概三十多歲
[00:13:26.000 --> 00:13:28.000]  不過他服侍了一段
[00:13:28.000 --> 00:13:30.000]  這麼長的時間
[00:13:30.000 --> 00:13:33.000]  去到羅馬
[00:13:33.000 --> 00:13:36.000]  經過了長年累月的
[00:13:36.000 --> 00:13:37.000]  巡迴報道
[00:13:37.000 --> 00:13:41.000]  大概都六十多歲
[00:13:41.000 --> 00:13:45.000]  但是保樂沒有以老買老
[00:13:45.000 --> 00:13:46.000]  他不會說
[00:13:46.000 --> 00:13:49.000]  「我吃鹽多過你吃米」
[00:13:49.000 --> 00:13:52.000]  「我走橋多過你走路」
[00:13:52.000 --> 00:13:55.000]  保樂不是這樣的棄鹽
[00:13:55.000 --> 00:14:00.000]  要菲利門根據他的命令去做
[00:14:00.000 --> 00:14:03.000]  他在第九節跟著說
[00:14:03.000 --> 00:14:07.000]  「現在又是為基督耶穌被囚的」
[00:14:07.000 --> 00:14:09.000]  記不記得前書呢
[00:14:09.000 --> 00:14:11.000]  十五章
[00:14:11.000 --> 00:14:13.000]  他曾經說過
[00:14:13.000 --> 00:14:18.000]  自己是比其他使徒格外勞苦
[00:14:18.000 --> 00:14:21.000]  所以他為這位主
[00:14:21.000 --> 00:14:23.000]  負上了很多
[00:14:23.000 --> 00:14:28.000]  的確是一件非常光榮的事
[00:14:28.000 --> 00:14:31.000]  所以他可以用他自己的業績
[00:14:31.000 --> 00:14:33.000]  他有足夠的業績
[00:14:33.000 --> 00:14:35.000]  你就看結果
[00:14:35.000 --> 00:14:38.000]  來到向菲利門施壓
[00:14:38.000 --> 00:14:41.000]  叫他接納阿尼西姆
[00:14:41.000 --> 00:14:44.000]  其實這樣都可以
[00:14:44.000 --> 00:14:47.000]  當我們想清楚一點
[00:14:47.000 --> 00:14:50.000]  如果我們要解開一些
[00:14:50.000 --> 00:14:56.000]  人際關係上久前不清的結
[00:14:56.000 --> 00:14:58.000]  很多時候的問題
[00:14:58.000 --> 00:15:03.000]  都在於我們不肯放下自己
[00:15:03.000 --> 00:15:06.000]  放不下自己以前的風光
[00:15:06.000 --> 00:15:07.000]  直接說
[00:15:07.000 --> 00:15:11.000]  這就是面子的問題
[00:15:11.000 --> 00:15:15.000]  我為甚麼要跟你說話
[00:15:15.000 --> 00:15:20.000]  面子的確是一個很大的難咗
[00:15:20.000 --> 00:15:23.000]  在我面對處理
[00:15:23.000 --> 00:15:25.000]  很多弟兄姊妹之間
[00:15:25.000 --> 00:15:28.000]  的人際關係的問題
[00:15:28.000 --> 00:15:30.000]  無論在婚姻路邊
[00:15:30.000 --> 00:15:32.000]  無論在工作間
[00:15:32.000 --> 00:15:36.000]  甚至在教會裡面
[00:15:36.000 --> 00:15:38.000]  當我們遇見這些
[00:15:38.000 --> 00:15:41.000]  人際關係的難處
[00:15:41.000 --> 00:15:43.000]  很多時候都是我們
[00:15:43.000 --> 00:15:47.000]  不肯放下我們的面
[00:15:47.000 --> 00:15:51.000]  面對於中國人來說
[00:15:51.000 --> 00:15:53.000]  不知為甚麼
[00:15:53.000 --> 00:15:57.000]  總是像一個很大的框
[00:15:57.000 --> 00:16:01.000]  一個極大的難咗
[00:16:01.000 --> 00:16:05.000]  人類學家胡仙進先生
[00:16:05.000 --> 00:16:08.000]  他曾經為面子
[00:16:08.000 --> 00:16:11.000]  下了一個這樣的定義
[00:16:11.000 --> 00:16:14.000]  「面」是社會對個人
[00:16:14.000 --> 00:16:16.000]  道德品格的信心
[00:16:16.000 --> 00:16:19.000]  面子是怎樣來的
[00:16:19.000 --> 00:16:22.000]  是由地位、財富、權力
[00:16:22.000 --> 00:16:25.000]  和成就而獲得的名聲
[00:16:25.000 --> 00:16:27.000]  是社會對人
[00:16:27.000 --> 00:16:32.000]  看得見的成就的承認
[00:16:32.000 --> 00:16:34.000]  他就將「面」這東西
[00:16:34.000 --> 00:16:39.000]  框架在這幾個元素裡面
[00:16:39.000 --> 00:16:42.000]  不過如果我們回顧保羅
[00:16:42.000 --> 00:16:47.000]  其實他沒有被社會上所說的
[00:16:47.000 --> 00:16:50.000]  「面子」來限制他
[00:16:50.000 --> 00:16:53.000]  我們再看第九節、
[00:16:53.000 --> 00:16:55.000]  下半節和第十節
[00:16:55.000 --> 00:16:59.000]  這裡說他是向肥利門求
[00:16:59.000 --> 00:17:01.000]  保羅這樣說:
[00:17:01.000 --> 00:17:04.000]  「寧可憑著愛心求你
[00:17:04.000 --> 00:17:09.000]  就是為我在困所中所生的兒子
[00:17:09.000 --> 00:17:12.000]  阿利西姆求你」
[00:17:12.000 --> 00:17:15.000]  原本「求」這個字
[00:17:15.000 --> 00:17:20.000]  在第九節和第十節的擺位是不同的
[00:17:20.000 --> 00:17:22.000]  第十節的擺位
[00:17:22.000 --> 00:17:26.000]  這個「求」字是擺在那節的行頭
[00:17:26.000 --> 00:17:29.000]  即是他很強調
[00:17:29.000 --> 00:17:33.000]  他自己這種懇求的態度
[00:17:33.000 --> 00:17:35.000]  這就是保羅
[00:17:35.000 --> 00:17:38.000]  證明他對於肥利門
[00:17:38.000 --> 00:17:41.000]  和阿利西姆的復和
[00:17:41.000 --> 00:17:44.000]  是非常著緊的
[00:17:44.000 --> 00:17:46.000]  老實說
[00:17:46.000 --> 00:17:49.000]  其實保羅很簡單
[00:17:49.000 --> 00:17:52.000]  他知道這個暴人走佬來
[00:17:52.000 --> 00:17:54.000]  他就趕他走
[00:17:54.000 --> 00:17:56.000]  「你快點回去,別說那麼多」
[00:17:56.000 --> 00:18:00.000]  其實已經解決所有問題了
[00:18:00.000 --> 00:18:04.000]  為什麼要做那麼多事情呢?
[00:18:04.000 --> 00:18:08.000]  其實他又沒有欠肥利門任何東西
[00:18:08.000 --> 00:18:11.000]  「哎呀!我需要你幫我
[00:18:11.000 --> 00:18:14.000]  所以就馬死落地行
[00:18:14.000 --> 00:18:17.000]  唯有去求肥利門」
[00:18:17.000 --> 00:18:19.000]  不是的!
[00:18:19.000 --> 00:18:21.000]  對於保羅來說
[00:18:21.000 --> 00:18:24.000]  他從來都沒有以自己
[00:18:24.000 --> 00:18:28.000]  作為出發點去發出這個請求
[00:18:28.000 --> 00:18:30.000]  這跟他無關
[00:18:30.000 --> 00:18:35.000]  那他去作出這個請求的動機
[00:18:35.000 --> 00:18:38.000]  和動力在哪裡來呢?
[00:18:38.000 --> 00:18:42.000]  保羅說他是憑著愛心
[00:18:42.000 --> 00:18:45.000]  是出於愛的緣故
[00:18:45.000 --> 00:18:48.000]  保羅願意放下身段
[00:18:48.000 --> 00:18:51.000]  去求肥利門
[00:18:51.000 --> 00:18:55.000]  按照肥利門書裡的描述
[00:18:55.000 --> 00:18:58.000]  第五和第七節都有說
[00:18:58.000 --> 00:19:00.000]  其實聽聞
[00:19:00.000 --> 00:19:03.000]  肥利門都是一個有愛心的人
[00:19:03.000 --> 00:19:06.000]  好了!大家以愛相待了
[00:19:06.000 --> 00:19:09.000]  放不下自己
[00:19:09.000 --> 00:19:13.000]  要免往往的原因
[00:19:13.000 --> 00:19:16.000]  如果我們再追下去
[00:19:16.000 --> 00:19:21.000]  很多時候都是怕自己不被接納
[00:19:21.000 --> 00:19:26.000]  要解決這個接納的問題
[00:19:26.000 --> 00:19:29.000]  只有一個方法、一個出路
[00:19:29.000 --> 00:19:31.000]  就是愛
[00:19:31.000 --> 00:19:34.000]  保羅在這裡用「愛」這個字
[00:19:34.000 --> 00:19:38.000]  是說一種無條件的愛
[00:19:38.000 --> 00:19:40.000]  最高層次的愛
[00:19:40.000 --> 00:19:45.000]  保羅之所以能夠放下面子
[00:19:45.000 --> 00:19:49.000]  去求他帶他信耶穌那個人
[00:19:49.000 --> 00:19:54.000]  其實原因是因為他體會到
[00:19:54.000 --> 00:20:00.000]  神無條件愛他和接納他
[00:20:00.000 --> 00:20:03.000]  這份的接納
[00:20:03.000 --> 00:20:05.000]  保羅很清楚
[00:20:05.000 --> 00:20:09.000]  不是因為他做了什麼
[00:20:09.000 --> 00:20:12.000]  不是值得接納
[00:20:12.000 --> 00:20:16.000]  這完全是神的恩典
[00:20:16.000 --> 00:20:20.000]  神接納整個的你和我
[00:20:20.000 --> 00:20:25.000]  無論那些是我們做得好
[00:20:25.000 --> 00:20:26.000]  值得稱讚你
[00:20:26.000 --> 00:20:29.000]  又或者滿有瑕疵
[00:20:29.000 --> 00:20:31.000]  一癌一蠶
[00:20:31.000 --> 00:20:35.000]  上帝同樣是接納你和我
[00:20:35.000 --> 00:20:37.000]  唯有藉著愛
[00:20:37.000 --> 00:20:42.000]  我們才能夠突破面子的限制
[00:20:42.000 --> 00:20:44.000]  放下自己
[00:20:44.000 --> 00:20:50.000]  嘗試踏出和別人復和的第一步
[00:20:50.000 --> 00:20:54.000]  如果你說我做不到
[00:20:54.000 --> 00:20:58.000]  我聽過太多這些說法
[00:20:58.000 --> 00:21:01.000]  真的不行嗎? 牧師
[00:21:01.000 --> 00:21:06.000]  我就會給你一個問題
[00:21:06.000 --> 00:21:09.000]  我也期望你
[00:21:09.000 --> 00:21:13.000]  能夠深深感受到耶穌愛你
[00:21:13.000 --> 00:21:16.000]  他完全接納你
[00:21:16.000 --> 00:21:21.000]  用讓他的愛來感動你
[00:21:21.000 --> 00:21:25.000]  以致你願意踏出這一步
[00:21:25.000 --> 00:21:30.000]  無論那個糾結是多久
[00:21:30.000 --> 00:21:33.000]  有一些我想告訴你
[00:21:33.000 --> 00:21:36.000]  勾了幾十年
[00:21:36.000 --> 00:21:43.000]  仍然留在心裡直到死那天為止
[00:21:43.000 --> 00:21:49.000]  這是令人很難過的事
[00:21:49.000 --> 00:21:53.000]  完全沒有這樣的必要
[00:21:53.000 --> 00:21:58.000]  保羅在第十一節說
[00:21:58.000 --> 00:22:01.000]  他從前與你沒有益處
[00:22:01.000 --> 00:22:04.000]  但如今與你我都有益處
[00:22:04.000 --> 00:22:07.000]  剛才大家是否看到
[00:22:07.000 --> 00:22:09.000]  你讀的時候
[00:22:09.000 --> 00:22:12.000]  其實阿彌西姆這個名字
[00:22:12.000 --> 00:22:15.000]  其實是有益的意思
[00:22:15.000 --> 00:22:19.000]  這個名字在奴隸當中
[00:22:19.000 --> 00:22:21.000]  是一個很普通的名字
[00:22:21.000 --> 00:22:23.000]  沒有什麼特別
[00:22:23.000 --> 00:22:27.000]  不過如果你從這個名字的解釋
[00:22:27.000 --> 00:22:30.000]  你看回那個背景
[00:22:30.000 --> 00:22:34.000]  似乎阿彌西姆與他的名字
[00:22:34.000 --> 00:22:36.000]  不是很合襯
[00:22:36.000 --> 00:22:38.000]  名不副實
[00:22:38.000 --> 00:22:41.000]  他在主人的家裡
[00:22:41.000 --> 00:22:44.000]  偷了東西沒有誠信
[00:22:44.000 --> 00:22:46.000]  逃跑
[00:22:46.000 --> 00:22:50.000]  所以也不能說
[00:22:50.000 --> 00:22:52.000]  他對於肥里門
[00:22:52.000 --> 00:22:53.000]  他的老闆
[00:22:53.000 --> 00:22:55.000]  他的主人是有益處吧
[00:22:55.000 --> 00:22:56.000]  沒有
[00:22:56.000 --> 00:23:00.000]  不過今天情況就完全不同了
[00:23:00.000 --> 00:23:03.000]  因為他已經得著福音
[00:23:03.000 --> 00:23:05.000]  生命有改變了
[00:23:05.000 --> 00:23:07.000]  保羅是這樣說
[00:23:07.000 --> 00:23:09.000]  十二至十三節
[00:23:09.000 --> 00:23:13.000]  我現在打發他親自回你那裡去
[00:23:13.000 --> 00:23:15.000]  他是我心上的人
[00:23:15.000 --> 00:23:17.000]  我本來有意將他留下
[00:23:17.000 --> 00:23:21.000]  在我為福音所受的困所中
[00:23:21.000 --> 00:23:23.000]  替你侍候我
[00:23:23.000 --> 00:23:26.000]  意思是由於保羅正在坐牢
[00:23:26.000 --> 00:23:30.000]  當時在他坐牢的時候
[00:23:30.000 --> 00:23:32.000]  他仍然很想傳福音
[00:23:32.000 --> 00:23:35.000]  不過他的行動受到限制
[00:23:35.000 --> 00:23:38.000]  所以沒有什麼自由
[00:23:38.000 --> 00:23:41.000]  這個阿彌西姆就好了
[00:23:41.000 --> 00:23:44.000]  可以照顧他的起居飲食
[00:23:44.000 --> 00:23:47.000]  甚至可能做跑腿
[00:23:47.000 --> 00:23:49.000]  參與教會的服侍
[00:23:49.000 --> 00:23:51.000]  都不錯的
[00:23:51.000 --> 00:23:53.000]  問心那句
[00:23:53.000 --> 00:23:58.000]  如果阿彌西姆真的留在保羅身邊
[00:23:58.000 --> 00:24:03.000]  因著保羅和阿彌西姆這份愛的關係
[00:24:03.000 --> 00:24:06.000]  真的幫到保羅一點
[00:24:06.000 --> 00:24:11.000]  至於這個生命改變了的阿彌西姆
[00:24:11.000 --> 00:24:12.000]  你說不是
[00:24:12.000 --> 00:24:15.000]  他回到主人身邊
[00:24:15.000 --> 00:24:17.000]  也不錯的
[00:24:17.000 --> 00:24:22.000]  因為最低限度對於這個菲利門來說
[00:24:22.000 --> 00:24:24.000]  他的益處就是
[00:24:24.000 --> 00:24:28.000]  他不會無緣無故不見了資產
[00:24:28.000 --> 00:24:31.000]  這個有價值的僕人
[00:24:31.000 --> 00:24:35.000]  現在回到我家幫我打工
[00:24:35.000 --> 00:24:38.000]  不會有財物上的損失
[00:24:38.000 --> 00:24:43.000]  所以似乎兩邊都有益處
[00:24:43.000 --> 00:24:46.000]  但是當我們繼續讀下去的時候
[00:24:46.000 --> 00:24:49.000]  我們就會發現
[00:24:49.000 --> 00:24:51.000]  保羅的想法就是
[00:24:51.000 --> 00:24:55.000]  希望菲利門接納阿彌西姆
[00:24:55.000 --> 00:25:02.000]  因為這樣做對他兩個的益處是最大的
[00:25:02.000 --> 00:25:04.000]  十四節至十五節
[00:25:04.000 --> 00:25:05.000]  但不知你們的意思
[00:25:05.000 --> 00:25:07.000]  我就不願意這樣行
[00:25:07.000 --> 00:25:10.000]  叫你的善行不是出於勉強
[00:25:10.000 --> 00:25:12.000]  乃是出於甘心
[00:25:12.000 --> 00:25:14.000]  他暫時離開你
