
[00:00:00.000 --> 00:00:03.120]  預備這一篇講章的時候
[00:01:26.160 --> 00:01:27.960]  一下飛機第一天
[00:01:27.960 --> 00:01:29.600]  我還提醒我太太
[00:01:29.600 --> 00:01:33.240]  因為當時羅馬的小偷很猖獗
[00:01:33.240 --> 00:01:35.760]  我提醒她小心不要被人打荷包
[00:01:35.760 --> 00:01:37.000]  我說完之後
[00:01:37.000 --> 00:01:38.120]  我想不夠幾分鐘
[00:01:38.120 --> 00:01:40.400]  我發覺我失去了荷包
[00:01:40.400 --> 00:01:42.600]  我被人打了荷包
[00:01:42.600 --> 00:01:44.400]  我們要決定是怎樣繼續
[00:01:44.400 --> 00:01:47.640]  我們這個杜蜜月的旅程
[00:01:47.640 --> 00:01:50.640]  我們可以很憂愁地繼續去
[00:01:50.640 --> 00:01:53.520]  或者很輕鬆地繼續去
[00:01:53.520 --> 00:01:57.680]  我們又發覺我們的心情是挺輕鬆的
[00:01:57.680 --> 00:02:00.760]  你不見了錢也不是很重要的
[00:02:00.760 --> 00:02:02.720]  你不見了信用卡
[00:02:02.720 --> 00:02:04.800]  我太太還有
[00:02:04.800 --> 00:02:08.000]  可以你報失
[00:02:08.000 --> 00:02:10.280]  不見了身份證回來香港領回來
[00:02:10.280 --> 00:02:12.040]  都沒有什麼大不了
[00:02:12.040 --> 00:02:14.600]  我們很輕鬆去到羅馬的警署
[00:02:14.600 --> 00:02:15.600]  都要報案的
[00:02:15.600 --> 00:02:16.560]  我們報失
[00:02:16.560 --> 00:02:19.480]  被人打了荷包
[00:02:19.480 --> 00:02:23.280]  我想回即使我們找得回這個錢包
[00:02:23.280 --> 00:02:25.280]  其實失而復得
[00:02:25.280 --> 00:02:28.080]  都不一定是好喜樂
[00:02:28.080 --> 00:02:30.520]  我不見了也不是很憂愁
[00:02:30.520 --> 00:02:31.640]  所以失而復得
[00:02:31.640 --> 00:02:35.320]  都不一定有很大的喜樂
[00:02:35.320 --> 00:02:37.160]  在更多年前
[00:02:37.160 --> 00:02:39.480]  那時候我只有幾歲
[00:02:39.480 --> 00:02:41.960]  跟著父母出街
[00:02:41.960 --> 00:02:44.400]  結果我就迷路了
[00:02:44.400 --> 00:02:46.080]  我不見了我父母
[00:02:46.080 --> 00:02:48.880]  或者我父母不見了我
[00:02:48.880 --> 00:02:50.880]  他不見了兒子
[00:02:50.880 --> 00:02:54.880]  那次我就很緊張
[00:02:54.880 --> 00:02:56.080]  很擔心
[00:02:56.080 --> 00:02:57.200]  我還記得
[00:02:57.200 --> 00:02:59.760]  雖然半世紀之前
[00:02:59.760 --> 00:03:02.560]  我還記得我站在馬路邊
[00:03:02.560 --> 00:03:05.040]  左望右望很慌張
[00:03:05.040 --> 00:03:07.040]  我父母去了哪裡
[00:03:07.040 --> 00:03:09.200]  我猜我想回我父母
[00:03:09.200 --> 00:03:12.240]  都是非常擔心
[00:03:12.240 --> 00:03:14.560]  幸好他們找了一段時間
[00:03:14.560 --> 00:03:16.240]  他們找得回我
[00:03:16.240 --> 00:03:19.080]  這個失而復得的經歷
[00:03:19.080 --> 00:03:21.680]  我父母是非常喜樂
[00:03:21.680 --> 00:03:24.600]  非常感恩
[00:03:24.600 --> 00:03:26.720]  終於找得回兒子
[00:03:26.720 --> 00:03:30.760]  如果這兩件事對當事人來說
[00:03:30.760 --> 00:03:34.640]  他認為越重要的事失而復得
[00:03:34.640 --> 00:03:35.720]  就越喜樂
[00:03:35.720 --> 00:03:37.360]  這個很明顯
[00:03:37.360 --> 00:03:40.720]  錢包不是最重要的事
[00:03:40.720 --> 00:03:43.800]  但是兒子就很重要
[00:03:43.800 --> 00:03:47.440]  在《路加福音》十五章這段經文
[00:03:47.440 --> 00:03:51.000]  有這個很鮮明很鮮明的主題
[00:03:51.000 --> 00:03:54.600]  失而復得非常喜樂的主題
[00:03:54.600 --> 00:04:00.080]  當然失而復得是指罪人去悔改得救
[00:04:00.080 --> 00:04:02.520]  在這段經文如果你留意
[00:04:02.520 --> 00:04:05.240]  罪人這個字出現了四次
[00:04:05.240 --> 00:04:08.440]  在第一第二第七第十節
[00:04:08.440 --> 00:04:10.960]  失去這個字就更多
[00:04:10.960 --> 00:04:13.120]  十字經文出現了五次
[00:04:13.120 --> 00:04:14.920]  第四節有兩次
[00:04:14.920 --> 00:04:17.560]  第六第八第九節
[00:04:17.560 --> 00:04:22.200]  罪人就是在神國裡面失落的一群
[00:04:22.200 --> 00:04:25.160]  你找得回罪人悔改
[00:04:25.160 --> 00:04:27.200]  神是非常的喜樂
[00:04:27.200 --> 00:04:31.640]  因為神很看重罪人的得救
[00:04:31.640 --> 00:04:34.200]  喜樂這個字又是出現了五次
[00:04:34.200 --> 00:04:37.160]  在五六七九十這五節
[00:04:37.160 --> 00:04:39.800]  其實你看這些重複的字眼
[00:04:39.800 --> 00:04:45.680]  我們已經很清楚這段經文的主題的訊息
[00:04:45.680 --> 00:04:48.200]  神是這樣看的
[00:04:48.200 --> 00:04:51.680]  罪人悔改是非常非常的喜樂
[00:04:51.680 --> 00:04:53.960]  我們應該都是這樣看的
[00:04:53.960 --> 00:04:55.800]  但是當我查經
[00:04:55.800 --> 00:04:58.440]  我預備這篇講章去到這裡
[00:04:58.440 --> 00:05:01.880]  我開始我的心我有些
[00:05:01.880 --> 00:05:04.240]  我都有些自己
[00:05:04.240 --> 00:05:06.160]  我是不是這樣看的呢
[00:05:06.160 --> 00:05:08.800]  是不是有人信主我們當然開心
[00:05:08.800 --> 00:05:12.600]  但是不是這麼極度喜樂的呢
[00:05:12.600 --> 00:05:13.760]  我發覺我未必
[00:05:13.760 --> 00:05:16.560]  我自己都不是這樣
[00:05:16.560 --> 00:05:18.280]  但是神是這樣
[00:05:18.280 --> 00:05:20.880]  我發覺我都要學是這樣
[00:05:20.880 --> 00:05:23.360]  因為這一群失落的罪人
[00:05:23.360 --> 00:05:25.520]  是神所創造
[00:05:25.520 --> 00:05:29.040]  神很寶貴的人
[00:05:29.040 --> 00:05:30.880]  講少少背景在上一章
[00:05:30.880 --> 00:05:33.720]  我猜如果大家一直聽開《盧家福音》
[00:05:33.720 --> 00:05:37.760]  大家已經聽過在第十四章十五到廿四節
[00:05:37.760 --> 00:05:41.480]  耶穌講了一個大賢職的比喻
[00:05:41.480 --> 00:05:42.720]  在這個比喻裏面
[00:05:42.720 --> 00:05:45.320]  祂先前請一批人去過賢職
[00:05:45.320 --> 00:05:48.000]  有很多人有諸多藉口不來
[00:05:48.000 --> 00:05:50.480]  又娶了老婆、結了婚
[00:05:50.480 --> 00:05:53.440]  又買了地、又買了牛
[00:05:53.440 --> 00:05:54.520]  不來了
[00:05:54.520 --> 00:05:56.160]  最後坐滿賢職的
[00:05:56.160 --> 00:06:01.840]  是一些貧窮、殘疾、失明、渠退那一群
[00:06:01.840 --> 00:06:05.480]  但是不代表這一群人是低下
[00:06:05.480 --> 00:06:08.120]  這群人是後備的
[00:06:08.120 --> 00:06:10.000]  這群人是刺損的
[00:06:10.000 --> 00:06:11.480]  不代表是這樣
[00:06:11.480 --> 00:06:15.880]  這一段就告訴我們不是這樣
[00:06:15.880 --> 00:06:19.640]  在第十五章延續了賢職這個預象
[00:06:19.640 --> 00:06:24.400]  耶穌和這些瑞利罪人同台吃飯
[00:06:24.400 --> 00:06:29.560]  這群是耶穌很寶貴所接納很重要的人
[00:06:29.560 --> 00:06:32.840]  你記得越重要的事失而復得
[00:06:32.840 --> 00:06:34.360]  就越喜樂
[00:06:34.360 --> 00:06:36.760]  所以他們失而復得
[00:06:36.760 --> 00:06:39.280]  就應該非常喜樂
[00:06:39.280 --> 00:06:40.360]  上帝喜樂
[00:06:40.360 --> 00:06:44.760]  我們都應該很喜樂
[00:06:44.760 --> 00:06:47.880]  但是法理賽人和民事這些宗教領袖
[00:06:47.880 --> 00:06:49.720]  他們不是這樣看的
[00:06:49.720 --> 00:06:51.280]  為什麼?
[00:06:51.280 --> 00:06:51.840]  很簡單
[00:06:51.840 --> 00:06:56.160]  因為他們不覺得這些瑞利和罪人重要
[00:06:56.160 --> 00:06:59.240]  這些人你們不要靠近
[00:06:59.240 --> 00:07:01.480]  所以他們質疑耶穌
[00:07:01.480 --> 00:07:05.360]  為什麼會和這些人同台吃飯呢?
[00:07:05.360 --> 00:07:06.920]  我們可以這樣理解
[00:07:06.920 --> 00:07:10.320]  耶穌在第十五章全章的這一番話
[00:07:10.320 --> 00:07:15.640]  這三個比喻失陽失田和失去兒子的比喻
[00:07:15.640 --> 00:07:18.120]  一方面是教導門徒
[00:07:18.120 --> 00:07:20.520]  也鼓勵那些罪人
[00:07:20.520 --> 00:07:23.480]  但是另一方面可能更重要
[00:07:23.480 --> 00:07:27.600]  是想幫助這些法理賽人和民事
[00:07:27.600 --> 00:07:29.560]  為什麼這樣理解呢?
[00:07:29.560 --> 00:07:31.520]  你留意「邀請」這個字
[00:07:31.520 --> 00:07:33.320]  在第六和第九節
[00:07:33.320 --> 00:07:34.440]  就是這段經文
[00:07:34.440 --> 00:07:36.360]  都出現了「良辭」
[00:07:36.360 --> 00:07:40.720]  是邀請人來很歡喜去慶祝
[00:07:40.720 --> 00:07:46.920]  耶穌是在邀請這些法理賽人和民事一起來坐席
[00:07:46.920 --> 00:07:49.200]  如果你看第三個比喻
[00:07:49.200 --> 00:07:52.880]  就是失去兒子的那個比喻
[00:07:52.880 --> 00:07:58.120]  那個大兒子就是代表這一幫法理賽人和民事
[00:07:58.120 --> 00:08:00.200]  在這個比喻的結尾
[00:08:00.200 --> 00:08:05.480]  那個爸爸不是邀請大兒子入屋一起慶祝的嗎?
[00:08:05.480 --> 00:08:07.800]  接著就完結了這個比喻
[00:08:07.800 --> 00:08:12.640]  答案就留待法理賽人和民事自己決定
[00:08:12.640 --> 00:08:17.720]  我會不會被邀請入屋一起慶祝
[00:08:17.720 --> 00:08:20.360]  所以我們都應該可以理解
[00:08:20.360 --> 00:08:24.320]  耶穌是很想幫這一幫宗教領袖
[00:08:24.320 --> 00:08:27.920]  當然這個比喻在下個星期的講完會
[00:08:27.920 --> 00:08:30.680]  詳細去分享這一段
[00:08:30.680 --> 00:08:34.840]  我今天分享的第一節到第十節
[00:08:34.840 --> 00:08:40.320]  第一和第二節有很多瑞利和罪人都靠近耶穌聽祂講道
[00:08:40.320 --> 00:08:43.280]  法理賽人和民事就私下議論
[00:08:43.280 --> 00:08:46.960]  這個人接納罪人又跟他們吃飯
[00:08:46.960 --> 00:08:50.040]  這裡有兩批人在耶穌的身邊
[00:08:50.040 --> 00:08:52.200]  一批就是瑞利和罪人
[00:08:52.200 --> 00:08:56.240]  瑞利是替羅馬政府收稅
[00:08:56.240 --> 00:08:58.760]  他們常常都攬收稅項
[00:08:58.760 --> 00:09:00.920]  壓榨自己的同胞
[00:09:00.920 --> 00:09:04.360]  所以這些瑞利被猶太人視為叛徒
[00:09:04.360 --> 00:09:06.520]  這些賣國賊
[00:09:06.520 --> 00:09:13.640]  罪人就是經常遵守不了法理賽人所訂立的種種規條的人
[00:09:13.640 --> 00:09:19.480]  法理賽人將律法加諸很多額外的規條
[00:09:19.480 --> 00:09:22.360]  瑞利和罪人都是猶太人看不起
[00:09:22.360 --> 00:09:25.960]  總之不想這幫人靠近
[00:09:25.960 --> 00:09:30.760]  但這些人的需要不是被拒絕
[00:09:30.760 --> 00:09:34.720]  而是悔改和被寬恕接納
[00:09:34.720 --> 00:09:37.320]  所以耶穌跟他們同台吃飯
[00:09:37.320 --> 00:09:39.720]  是表示接納他們
[00:09:39.720 --> 00:09:42.640]  另一批人就是法理賽人和民事
[00:09:42.640 --> 00:09:45.920]  他們是猶太人的宗教領袖
[00:09:45.920 --> 00:09:48.560]  很多時都是自以為意
[00:09:48.560 --> 00:09:52.560]  他們完全是明白耶穌的舉動
[00:09:52.560 --> 00:09:54.920]  同台吃飯接納這幫人
[00:09:54.920 --> 00:09:56.520]  不過他們不認同
[00:09:56.520 --> 00:09:59.120]  這是他們的問題
[00:09:59.120 --> 00:10:02.160]  在第二節他們說這個人
[00:10:02.160 --> 00:10:05.280]  這個人其實可以譯作這個傢伙
[00:10:05.280 --> 00:10:09.920]  其實有些輕視和有些敵意的味道
[00:10:09.920 --> 00:10:14.000]  用回我們香港地道的俚語就是
[00:10:14.000 --> 00:10:18.640]  這傢伙他接納罪人不是吧
[00:10:18.640 --> 00:10:24.840]  因為他們不覺得罪人是重要和寶貴
[00:10:24.840 --> 00:10:27.920]  這幫宗教領袖的問題
[00:10:27.920 --> 00:10:30.080]  我們有沒有呢
[00:10:30.080 --> 00:10:32.240]  我不知道你有沒有
[00:10:32.240 --> 00:10:35.440]  有些人我們覺得是不重要的
[00:10:35.440 --> 00:10:37.280]  不寶貴的
[00:10:37.280 --> 00:10:40.520]  神都不應該保佑這些人
[00:10:40.520 --> 00:10:42.720]  這些人可能是你的敵人
[00:10:42.720 --> 00:10:45.960]  即是站在你敵對位置的那些人
[00:10:45.960 --> 00:10:49.640]  可能是你公司站在你敵對位置的人
[00:10:49.640 --> 00:10:53.440]  在你家裏站在敵對位置的人
[00:10:53.440 --> 00:10:56.640]  可能是傷害過你的人
[00:10:56.640 --> 00:11:00.880]  亦都可能是很欺負你的人
[00:11:00.880 --> 00:11:04.120]  我不知道在窩福堂有沒有這些人
[00:11:04.120 --> 00:11:07.880]  你覺得神都不應該保佑這些人
[00:11:07.880 --> 00:11:10.600]  他壞到不得了
[00:11:10.600 --> 00:11:13.240]  神應該罰這些人
[00:11:13.240 --> 00:11:14.400]  如果我們這樣想
[00:11:14.400 --> 00:11:20.600]  我們又和這幫宗教領袖的問題是一模一樣
[00:11:20.600 --> 00:11:23.080]  但是我猜我們多數都有
[00:11:23.080 --> 00:11:25.640]  起碼我承認我自己有
[00:11:25.640 --> 00:11:29.000]  有些人我可能在走廊那邊看到
[00:11:29.000 --> 00:11:30.600]  我想運路走
[00:11:30.600 --> 00:11:31.680]  當年
[00:11:31.680 --> 00:11:33.120]  今天沒有了
[00:11:33.120 --> 00:11:37.080]  因為那些人都走了
[00:11:37.080 --> 00:11:38.880]  但是記住
[00:11:38.880 --> 00:11:41.320]  神都看這些人是寶貴的
[00:11:41.320 --> 00:11:45.600]  耶穌在十字架上都為這些人死
[00:11:45.600 --> 00:11:46.320]  在這一章
[00:11:46.320 --> 00:11:50.920]  耶穌是很想在幫助這些法利塞人和民事
[00:11:50.920 --> 00:11:54.120]  希望我們慢慢放下這些看法
[00:11:54.120 --> 00:11:56.880]  每一個人都真是寶貴
[00:11:56.880 --> 00:11:59.040]  我們看第一個失楊的比喻
[00:11:59.040 --> 00:12:01.720]  耶穌就用比喻對他們說
[00:12:01.720 --> 00:12:03.800]  你們中間誰有一百隻羊
[00:12:03.800 --> 00:12:05.000]  失去其中一隻
[00:12:05.000 --> 00:12:08.080]  不把這九十九隻羊留在曠野
[00:12:08.080 --> 00:12:12.240]  去找那失去的羊直到找著呢
[00:12:12.240 --> 00:12:15.560]  留下九十九隻羊在曠野
[00:12:15.560 --> 00:12:18.080]  沒有牧羊人去照管
[00:12:18.080 --> 00:12:20.200]  很危險的
[00:12:20.200 --> 00:12:22.520]  其實是有風險的
[00:12:22.520 --> 00:12:25.160]  我們做金融這一行
[00:12:25.160 --> 00:12:27.720]  以風險管理的角度看
[00:12:27.720 --> 00:12:29.640]  這個做法不行
[00:12:29.640 --> 00:12:33.000]  留下九十九隻去找那一隻不見了
[00:12:33.000 --> 00:12:34.760]  但是這位牧羊人
[00:12:34.760 --> 00:12:38.400]  就寧願冒這個風險一直去找
[00:12:38.400 --> 00:12:43.920]  直到找著這個字就代表很堅持
[00:12:43.920 --> 00:12:47.000]  一定要找到為止
[00:12:47.000 --> 00:12:49.000]  這兩節肯定不是想說
[00:12:49.000 --> 00:12:51.040]  這個牧羊人他不懂風險管理
[00:12:51.040 --> 00:12:52.600]  不是想說這個
[00:12:52.600 --> 00:12:57.160]  是想表達這隻失去的羊是非常重要
[00:12:57.160 --> 00:13:01.520]  寧願冒風險都要找到它
[00:13:01.520 --> 00:13:02.920]  找到了
[00:13:02.920 --> 00:13:04.640]  接著第五節
[00:13:04.640 --> 00:13:09.120]  就歡歡喜喜地把羊綱在肩上
[00:13:09.120 --> 00:13:09.800]  很有趣的
[00:13:09.800 --> 00:13:13.200]  為什麼要把羊綱在肩頭上
[00:13:13.200 --> 00:13:15.080]  或者羊都不輕的
[00:13:15.080 --> 00:13:17.400]  一隻羊不會輕的
[00:13:17.400 --> 00:13:19.000]  原因很明顯是
[00:13:19.000 --> 00:13:21.920]  很想把這隻羊快點帶回家
[00:13:21.920 --> 00:13:23.560]  帶回去
[00:13:23.560 --> 00:13:26.640]  但是為什麼要急著帶回去呢
[00:13:26.640 --> 00:13:30.280]  一個解釋就是為了那隻羊
[00:13:30.280 --> 00:13:32.400]  快點把羊帶回去
[00:13:32.400 --> 00:13:35.600]  跟其他的羊去合一群
[00:13:35.600 --> 00:13:38.240]  羊是需要群體生活
[00:13:38.240 --> 00:13:40.000]  就是為了那隻羊
[00:13:40.000 --> 00:13:43.640]  但是我自己相信更可能的解釋
[00:13:43.640 --> 00:13:47.840]  是那個牧羊人很心急想慶祝
[00:13:47.840 --> 00:13:49.760]  他快點回去開派對
[00:13:49.760 --> 00:13:51.960]  找回那隻羊太開心了
[00:13:51.960 --> 00:13:56.320]  他很急著要回去歡喜快樂
[00:13:56.320 --> 00:13:57.600]  他回到家裡
[00:13:57.600 --> 00:13:58.960]  請朋友和鄰舍來
[00:13:58.960 --> 00:13:59.800]  對他們說
[00:13:59.800 --> 00:14:02.080]  你們和我一同歡喜吧
[00:14:02.080 --> 00:14:06.320]  我失去的羊已經找到了
[00:14:06.320 --> 00:14:09.720]  失而復得是很歡喜
[00:14:09.720 --> 00:14:13.320]  所以表示這隻羊是很重要
[00:14:13.320 --> 00:14:14.560]  在第七節
[00:14:14.560 --> 00:14:16.040]  耶穌說我告訴你們
[00:14:16.040 --> 00:14:17.160]  一個罪人悔改
[00:14:17.160 --> 00:14:20.160]  在天上也要這樣為他歡喜
[00:14:20.160 --> 00:14:21.600]  比為九十九個
[00:14:21.600 --> 00:14:24.560]  不用悔改的義人歡喜還大呢
[00:14:24.560 --> 00:14:28.160]  耶穌解釋了這個比喻的意義
[00:14:28.160 --> 00:14:30.160]  找回那隻羊
[00:14:30.160 --> 00:14:32.480]  就是代表一個罪人悔改
[00:14:32.480 --> 00:14:36.320]  有九十九個不用悔改的罪人
[00:14:36.320 --> 00:14:37.920]  是很歡喜的
[00:14:37.920 --> 00:14:41.440]  不過如果一個罪人悔改得救
[00:14:41.440 --> 00:14:44.200]  在天上的歡喜更大
[00:14:44.200 --> 00:14:47.480]  天上有時是一個
[00:14:47.480 --> 00:14:51.440]  有時在聖經是一個避諱的寫法
[00:14:51.440 --> 00:14:54.080]  他不直呼神的名
[00:14:54.080 --> 00:14:57.080]  天上其實就代表神
[00:14:57.080 --> 00:14:59.240]  所以原來神是更加珍惜
[00:14:59.240 --> 00:15:04.240]  更加歡喜一個罪人悔改的
[00:15:04.240 --> 00:15:06.520]  神體重些什麼呢
[00:15:06.520 --> 00:15:09.760]  我們有沒有體重神體重的東西呢
[00:15:09.760 --> 00:15:11.880]  這就是今天我想大家
[00:15:11.880 --> 00:15:15.240]  和我一起多些思想的問題
[00:15:15.240 --> 00:15:19.120]  我們有時體重不是神體重的東西
[00:15:19.120 --> 00:15:24.080]  我們有時不體重神體重的東西
[00:15:24.080 --> 00:15:28.240]  我看過一個外國牧者的一個見證
[00:15:28.240 --> 00:15:34.000]  這個牧師他侍奉教會在一個小村落裏面
[00:15:34.000 --> 00:15:38.160]  那個村落裏面就有兩姐弟
[00:15:38.160 --> 00:15:43.400]  有一天他們就去田裏面找一隻牛
[00:15:43.400 --> 00:15:44.640]  找了很久也找不到
[00:15:44.640 --> 00:15:48.400]  那個兩姐弟就越走越遠
[00:15:48.400 --> 00:15:51.280]  去到差不多傍晚他們想回家
[00:15:51.280 --> 00:15:53.800]  雖然找不到那隻牛也要回家
[00:15:53.800 --> 00:15:56.200]  但是就不知道怎樣回家
[00:15:56.200 --> 00:15:58.400]  就是迷路了
[00:15:58.400 --> 00:16:02.440]  他們開始為了哪條路回家的呢
[00:16:02.440 --> 00:16:05.560]  這兩姐弟在爭執
[00:16:05.560 --> 00:16:08.280]  兩個人就決定各走各路
[00:16:08.280 --> 00:16:11.200]  就是走自己認為對的路
[00:16:11.200 --> 00:16:15.320]  去到晚上那個弟弟終於回到家裏
[00:16:15.320 --> 00:16:18.160]  那個媽媽就問姐姐去了哪裏呢
[00:16:18.160 --> 00:16:19.920]  弟弟就回答
[00:16:19.920 --> 00:16:21.320]  他說我走錯路
[00:16:21.320 --> 00:16:23.840]  所以他就走另外一條路
[00:16:23.840 --> 00:16:28.400]  家人知道這個小女孩就危險了
[00:16:28.400 --> 00:16:32.200]  因為在森林就真的有野獸
[00:16:32.200 --> 00:16:36.160]  可以真的侵襲她
[00:16:36.160 --> 00:16:40.280]  這個消息就很快傳開了整條村都知道
[00:16:40.280 --> 00:16:42.440]  所有鄰舍都出來幫忙
[00:16:42.440 --> 00:16:45.040]  要找回那個小女孩
[00:16:45.040 --> 00:16:47.600]  那些男人全部出了樹林那裏
[00:16:47.600 --> 00:16:49.720]  去找那個小女孩
[00:16:49.720 --> 00:16:53.040]  那些婦女就在家裏面就祈禱
[00:16:53.040 --> 00:16:55.040]  通宵祈禱
[00:16:55.040 --> 00:16:56.520]  他們事先約定
[00:16:56.520 --> 00:16:59.320]  誰先找到這個小女孩呢
[00:16:59.320 --> 00:17:03.600]  就鳴槍示意找到了
[00:17:03.600 --> 00:17:05.600]  去到第二天的清早
[00:17:05.600 --> 00:17:09.280]  在松林的深處就傳出槍聲
[00:17:09.280 --> 00:17:14.440]  那些村民就立刻蜂擁回到村裏
[00:17:14.440 --> 00:17:17.080]  就真的找得回那個小女孩
[00:17:17.080 --> 00:17:19.640]  她安然無恙
[00:17:19.640 --> 00:17:23.360]  那個牧師就見到村民擁抱在一起
[00:17:23.360 --> 00:17:26.320]  很開心找得回這個小女孩
[00:17:26.320 --> 00:17:31.360]  很多人樓下很開心、欣喜的眼淚
[00:17:31.360 --> 00:17:32.960]  那天沒有人工作
[00:17:32.960 --> 00:17:34.600]  沒有人回去工作
[00:17:34.600 --> 00:17:35.520]  沒有人去耕田
[00:17:35.520 --> 00:17:37.600]  泥巴放在一旁
[00:17:37.600 --> 00:17:38.640]  商店都不開門
[00:17:38.640 --> 00:17:39.920]  大家很開心
[00:17:39.920 --> 00:17:41.840]  無論信與不信的人
[00:17:41.840 --> 00:17:45.120]  村民都聚集在村裏面那個教堂
[00:17:45.120 --> 00:17:47.320]  在那裏唱詩、在那裏慶祝
[00:17:47.320 --> 00:17:49.440]  他為了那個失而復得的小女孩
[00:17:49.440 --> 00:17:51.320]  很歡喜快樂
[00:17:51.320 --> 00:17:52.920]  這很正常
[00:17:52.920 --> 00:17:56.560]  但這個牧師就跟他們一起慶祝
[00:17:56.560 --> 00:17:59.240]  他就開始反省
[00:17:59.240 --> 00:18:03.160]  我們花了一整晚去找這個小女孩
[00:18:03.160 --> 00:18:05.320]  我們為了找到這個小女孩
[00:18:05.320 --> 00:18:07.800]  很興奮、很開心
[00:18:07.800 --> 00:18:12.400]  但是我們周圍有無數失喪的靈魂
[00:18:12.400 --> 00:18:15.800]  我們從來沒有為這些失喪的靈魂
[00:18:15.800 --> 00:18:18.760]  有一晚通宵禱告
[00:18:18.760 --> 00:18:23.560]  他說求神原諒我們不夠關心這些失喪者的罪
[00:18:23.560 --> 00:18:27.920]  他說願我們能為失喪者禱告和流淚
[00:18:27.920 --> 00:18:30.960]  並與神一起去找回這些人
[00:18:30.960 --> 00:18:35.680]  帶他們回到主的家裏面
[00:18:35.680 --> 00:18:38.120]  這位牧者的反省
[00:18:38.120 --> 00:18:42.520]  其實都應該是我們的反省
[00:18:42.520 --> 00:18:47.240]  我不知道大家對於一些失喪的人是怎麽看的
[00:18:47.240 --> 00:18:50.520]  有多著緊、有多關心
[00:18:50.520 --> 00:18:52.560]  還是我們可能關心其他東西
[00:18:52.560 --> 00:18:56.840]  或者關心自己的身體、自己的健康、自己的工作
[00:18:56.840 --> 00:18:59.000]  自己的家庭、自己的子女
[00:18:59.000 --> 00:19:02.200]  是遠遠超過這些失喪的靈魂
[00:19:02.200 --> 00:19:05.120]  這個都值得我們反省
[00:19:05.120 --> 00:19:06.480]  我們看第二個比喻
[00:19:06.480 --> 00:19:09.360]  失前的比喻八到十節
[00:19:09.360 --> 00:19:12.320]  同樣的意思就是
[00:19:12.320 --> 00:19:17.360]  失前的比喻和失陽的比喻基本意義是相同的
[00:19:17.360 --> 00:19:20.880]  同樣的,哪個婦人有十塊錢
[00:19:20.880 --> 00:19:22.640]  如果失落一塊,不點上燈
[00:19:22.640 --> 00:19:26.080]  打掃屋子,細細地找藉到找著
[00:19:26.080 --> 00:19:29.920]  「前」這個字的原文就是德拉克瑪
[00:19:29.920 --> 00:19:31.360]  即是譯音
[00:19:31.360 --> 00:19:33.600]  是一個希臘的銀幣
[00:19:33.600 --> 00:19:37.600]  它的幣值大約是一個工人一日的工資
[00:19:37.600 --> 00:19:39.640]  等於我們經常看聖經
