
[00:00:00.000 --> 00:00:02.800]  今日和大家思想的講題
[00:08:38.600 --> 00:08:40.000]  既然我不開心
[00:08:40.000 --> 00:08:41.300]  我就要透過拿你
[00:08:41.300 --> 00:08:42.800]  去滿足自己
[00:08:42.800 --> 00:08:47.000]  去平衡我不平衡的心理
[00:08:47.000 --> 00:08:47.900]  比較
[00:08:47.900 --> 00:08:49.100]  質度
[00:08:49.100 --> 00:08:51.300]  使我們要用盡方法
[00:08:51.300 --> 00:08:53.900]  去拿別人的東西
[00:08:53.900 --> 00:08:55.100]  其中一個方法就是
[00:08:55.100 --> 00:08:57.500]  騙取別人的東西
[00:08:57.500 --> 00:09:00.500]  聖經所說的「虧負」
[00:09:00.500 --> 00:09:01.500]  拿了別人應有的
[00:09:01.500 --> 00:09:03.400]  我們是虧負了對方
[00:09:03.400 --> 00:09:04.700]  不過用的方法是什麼
[00:09:04.700 --> 00:09:07.200]  是騙取
[00:09:07.200 --> 00:09:08.900]  「小朋友」
[00:09:08.900 --> 00:09:10.300]  「你不給我」
[00:09:10.300 --> 00:09:12.100]  「將來你的牙祖會脫落」
[00:09:12.100 --> 00:09:12.700]  「你給了我」
[00:09:12.700 --> 00:09:14.600]  「你的牙祖會越生越漂亮」
[00:09:14.600 --> 00:09:16.100]  「給我一顆糖」
[00:09:16.100 --> 00:09:18.700]  小朋友聽了我們這句謊話
[00:09:18.700 --> 00:09:20.500]  就給了我一顆糖
[00:09:20.500 --> 00:09:23.600]  我就騙了他
[00:09:23.600 --> 00:09:25.800]  有些人是不需要騙你
[00:09:25.800 --> 00:09:28.300]  名正言順,為什麼?
[00:09:28.300 --> 00:09:29.400]  「我是你老闆」
[00:09:29.400 --> 00:09:30.300]  「我是你上司」
[00:09:30.300 --> 00:09:33.100]  「你試試不給我」
[00:09:33.100 --> 00:09:36.300]  「名搶」
[00:09:36.300 --> 00:09:38.400]  偷渡有很多方式
[00:09:38.400 --> 00:09:40.000]  偷渡是源於我們的貪婪
[00:09:40.000 --> 00:09:40.800]  源於我們的比較
[00:09:40.800 --> 00:09:42.100]  源於我們裡面的
[00:09:42.100 --> 00:09:45.600]  小魔怪的那種「質度」
[00:09:45.600 --> 00:09:48.100]  對於我們信徒來說
[00:09:48.100 --> 00:09:51.900]  我們有沒有做過偷渡呢?
[00:09:51.900 --> 00:09:54.900]  可能我們以前小時候有
[00:09:54.900 --> 00:09:57.100]  可能現在我們也有
[00:09:57.100 --> 00:09:58.800]  有嗎?
[00:09:58.800 --> 00:10:01.300]  想想
[00:10:01.300 --> 00:10:03.100]  對於信徒來說
[00:10:03.100 --> 00:10:08.100]  我們會不會在奉獻上犯了偷渡呢?
[00:10:08.100 --> 00:10:11.600]  原來我們在奉獻上不忠心
[00:10:11.600 --> 00:10:14.500]  是偷渡的
[00:10:14.500 --> 00:10:18.500]  奉獻告訴我們
[00:10:18.500 --> 00:10:20.200]  這些物件是屬於上帝的
[00:10:20.200 --> 00:10:22.300]  是當歸及上帝的
[00:10:22.300 --> 00:10:25.300]  但如果我們應付上帝而不付呢?
[00:10:25.300 --> 00:10:25.900]  簡單來說
[00:10:25.900 --> 00:10:29.500]  我們是拿了上帝的錢
[00:10:29.500 --> 00:10:30.700]  曾經何時
[00:10:30.700 --> 00:10:35.400]  我立志要在今年之內奉獻給上帝
[00:10:35.400 --> 00:10:38.000]  到現在還不去奉獻
[00:10:38.000 --> 00:10:39.600]  不是你沒有
[00:10:39.600 --> 00:10:44.800]  只不過你後悔當時的立志
[00:10:44.800 --> 00:10:46.700]  或者你覺得
[00:10:46.700 --> 00:10:47.700]  按照聖經教導
[00:10:47.700 --> 00:10:49.600]  我應該是奉獻的
[00:10:49.600 --> 00:10:51.100]  但我因為辱赤
[00:10:51.100 --> 00:10:53.400]  我又不奉獻
[00:10:53.400 --> 00:10:56.800]  我想上帝明白我們的難處
[00:10:56.800 --> 00:10:58.300]  當我們在困境中
[00:10:58.300 --> 00:10:59.800]  上帝沒有逼我們做一些
[00:10:59.800 --> 00:11:01.600]  我們做不到的事
[00:11:01.600 --> 00:11:02.700]  我所說的是
[00:11:02.700 --> 00:11:06.600]  當我們仍然能夠有能力的時候
[00:11:06.600 --> 00:11:08.500]  我們對於我們所承諾的
[00:11:08.500 --> 00:11:11.500]  或者對於上帝應得的物
[00:11:11.500 --> 00:11:13.300]  我們會給上帝嗎?
[00:11:13.300 --> 00:11:14.800]  你借了上帝的錢
[00:11:14.800 --> 00:11:17.200]  你會還給上帝嗎?
[00:11:17.200 --> 00:11:18.400]  如果沒有還
[00:11:18.400 --> 00:11:19.400]  某程度來說
[00:11:19.400 --> 00:11:23.200]  我們在奉獻上是偷渡
[00:11:23.200 --> 00:11:25.800]  這是一個很重要的事情
[00:11:25.800 --> 00:11:27.600]  弟兄姊妹
[00:11:27.600 --> 00:11:29.600]  奉獻是一個
[00:11:29.600 --> 00:11:32.300]  基督徒是一個很重要的考驗
[00:11:32.300 --> 00:11:33.500]  不要忘記
[00:11:33.500 --> 00:11:34.900]  我們今天所有的
[00:11:34.900 --> 00:11:36.500]  是出於上帝
[00:11:36.500 --> 00:11:39.600]  如果不是上帝讓我能夠賺取金錢
[00:11:39.600 --> 00:11:42.200]  上帝讓我仍然可以儲存一些錢
[00:11:42.200 --> 00:11:44.500]  上帝仍然沒有讓我缺乏
[00:11:44.500 --> 00:11:46.100]  我們要感恩
[00:11:46.100 --> 00:11:51.400]  單單感恩已經使我們能夠盡所能的去奉獻給上帝
[00:11:51.400 --> 00:11:52.800]  更何況上帝說
[00:11:52.800 --> 00:11:55.600]  祂會傾福於我
[00:11:55.600 --> 00:11:56.900]  求主恩代
[00:11:56.900 --> 00:11:58.600]  不可偷渡
[00:11:58.600 --> 00:12:01.300]  不再是一個很遙遠的事
[00:12:01.300 --> 00:12:03.100]  在奉獻的事情上
[00:12:03.100 --> 00:12:08.100]  願我們能夠忠誠的去回應上帝
[00:12:08.100 --> 00:12:09.100]  第九誡
[00:12:09.100 --> 00:12:10.800]  不可做假見證
[00:12:10.800 --> 00:12:14.100]  陷害你的鄰舍
[00:12:14.100 --> 00:12:17.400]  有易做,你不可作虛方的見證
[00:12:17.400 --> 00:12:19.800]  去指控你的鄰舍
[00:12:19.800 --> 00:12:21.600]  鄰舍不只是鄰舍
[00:12:21.600 --> 00:12:23.600]  是指認識的朋友
[00:12:23.600 --> 00:12:27.400]  你不要作假
[00:12:27.400 --> 00:12:30.500]  你作假會害他的
[00:12:30.500 --> 00:12:34.000]  法律是見證於真實的見證
[00:12:34.000 --> 00:12:36.800]  正所謂有證有據
[00:12:36.800 --> 00:12:39.200]  如果證據確鑿
[00:12:39.200 --> 00:12:40.800]  你犯了法
[00:12:40.800 --> 00:12:43.300]  人人就平等了
[00:12:43.300 --> 00:12:45.200]  司法是否公正
[00:12:45.200 --> 00:12:48.600]  很在於證人是否可靠
[00:12:48.600 --> 00:12:50.900]  所以摩西對於快要立國
[00:12:50.900 --> 00:12:53.100]  還未立國的伊斯蘭文來說
[00:12:53.100 --> 00:12:54.900]  你們一定要做一個
[00:12:54.900 --> 00:12:57.600]  可靠可信的見證人
[00:12:57.600 --> 00:13:02.200]  否則後果可大可小
[00:13:02.200 --> 00:13:04.200]  今天的司法制度
[00:13:04.200 --> 00:13:05.700]  除了人證之外
[00:13:05.700 --> 00:13:07.200]  當然還有很多證據
[00:13:07.200 --> 00:13:09.400]  可以憑閉路電視
[00:13:09.400 --> 00:13:11.200]  手機的記錄
[00:13:11.200 --> 00:13:14.000]  科學鑑證等等
[00:13:14.000 --> 00:13:15.700]  但當時沒有
[00:13:15.700 --> 00:13:16.700]  所以當時來說
[00:13:16.700 --> 00:13:18.200]  人的見證
[00:13:18.200 --> 00:13:21.100]  起了一個很重要的角色
[00:13:21.100 --> 00:13:22.600]  所以可大可小
[00:13:22.600 --> 00:13:23.100]  簡單來說
[00:13:23.100 --> 00:13:24.900]  可以憑你的見證
[00:13:24.900 --> 00:13:28.000]  去定他死定他生
[00:13:28.000 --> 00:13:29.600]  對於今天來說
[00:13:29.600 --> 00:13:33.200]  見證不在於只是在法庭裏面
[00:13:33.200 --> 00:13:34.300]  在日常生活裏面
[00:13:34.300 --> 00:13:36.800]  我們有沒有作假見證
[00:13:36.800 --> 00:13:42.800]  或者用虛謊的說話去指控其他人
[00:13:42.800 --> 00:13:43.600]  日常生活裏面
[00:13:43.600 --> 00:13:45.700]  我們有沒有一些誹謗的說話
[00:13:45.700 --> 00:13:48.900]  說明誹謗就是一些是非不是真實
[00:13:48.900 --> 00:13:50.800]  中傷
[00:13:50.800 --> 00:13:52.600]  賣口乖
[00:13:52.600 --> 00:13:54.300]  假承諾
[00:13:54.300 --> 00:13:57.800]  假資訊的發放
[00:13:57.800 --> 00:14:00.500]  虛假的引導
[00:14:00.500 --> 00:14:02.300]  那些禁果照吃
[00:14:02.300 --> 00:14:04.100]  吃了都不會死的
[00:14:04.100 --> 00:14:06.000]  甚至不死的
[00:14:06.000 --> 00:14:07.900]  這些就是誤導
[00:14:07.900 --> 00:14:10.600]  這些東西會不會我們在日常生活裏面
[00:14:10.600 --> 00:14:15.300]  我們是不經意都有做到呢
[00:14:15.300 --> 00:14:17.000]  可能有人說
[00:14:17.000 --> 00:14:18.300]  你照做吧
[00:14:18.300 --> 00:14:18.900]  我保你
[00:14:18.900 --> 00:14:20.000]  我一定會保你的
[00:14:20.000 --> 00:14:21.700]  我不會虧待你的
[00:14:21.700 --> 00:14:23.700]  結果監獄是你自己坐
[00:14:23.700 --> 00:14:26.100]  接著我告訴你
[00:14:26.100 --> 00:14:29.700]  不可作假去害人
[00:14:29.700 --> 00:14:31.900]  人證可以害人
[00:14:31.900 --> 00:14:35.300]  人證也可以救人
[00:14:35.300 --> 00:14:36.400]  早前探訪的時候
[00:14:36.400 --> 00:14:39.200]  有位年長的姊妹分享
[00:14:39.200 --> 00:14:41.100]  她有一次過馬路
[00:14:41.100 --> 00:14:42.100]  就過了
[00:14:42.100 --> 00:14:43.500]  前面有一男一女
[00:14:43.500 --> 00:14:46.700]  基本上那一男一女不是相識的
[00:14:46.700 --> 00:14:47.700]  不過不知道為什麼
[00:14:47.700 --> 00:14:50.200]  女的就說要告那男的
[00:14:50.200 --> 00:14:52.400]  可能碰到他或者怎麼樣
[00:14:52.400 --> 00:14:54.700]  我不記得那姊妹說什麼了
[00:14:54.700 --> 00:14:55.700]  總之就很大件事
[00:14:55.700 --> 00:14:57.000]  警察來到
[00:14:57.000 --> 00:14:58.400]  這位老姊妹就說
[00:14:58.400 --> 00:14:59.900]  警察先生
[00:14:59.900 --> 00:15:01.500]  事實不是這樣的
[00:15:01.500 --> 00:15:03.900]  其實那男的沒有碰過那女的
[00:15:03.900 --> 00:15:07.200]  反過來是女的可能碰到那男的
[00:15:07.200 --> 00:15:08.900]  如果不是見證人
[00:15:08.900 --> 00:15:12.800]  那位男途人就洗水都不清了
[00:15:12.800 --> 00:15:14.200]  在現實社會裡面
[00:15:14.200 --> 00:15:15.700]  在這些問題上
[00:15:15.700 --> 00:15:18.500]  人信女的多過信男的
[00:15:18.500 --> 00:15:21.500]  這個都是男士要小心
[00:15:21.500 --> 00:15:22.300]  但感恩
[00:15:22.300 --> 00:15:27.100]  那位老姊妹沒有嫌棄自己這麼多事
[00:15:27.100 --> 00:15:29.400]  她履行了一個信徒
[00:15:29.400 --> 00:15:32.400]  那種作見證的責任
[00:15:32.400 --> 00:15:35.000]  那種正義感、公義感
[00:15:35.000 --> 00:15:37.100]  要救那個男人不用這麼麻煩
[00:15:37.100 --> 00:15:40.300]  當然還可以有其他的印證
[00:15:40.300 --> 00:15:41.900]  可以透過閉路電視等等
[00:15:41.900 --> 00:15:43.500]  但起碼阻擋了很多東西
[00:15:43.500 --> 00:15:46.500]  可能起碼要去禁一禁
[00:15:46.500 --> 00:15:48.500]  那就很麻煩了
[00:15:48.500 --> 00:15:50.500]  人要誠實正直
[00:15:50.500 --> 00:15:53.000]  不能夠為滿足私慾
[00:15:53.000 --> 00:15:54.300]  因為我們所信的神
[00:15:54.300 --> 00:15:57.200]  聖經說因為耶和華的言語正直
[00:15:57.200 --> 00:15:59.700]  凡他所做的盡都誠實
[00:16:02.500 --> 00:16:05.000]  正如朱牧師上星期所說
[00:16:05.000 --> 00:16:07.400]  你們要謹慎
[00:16:07.400 --> 00:16:09.700]  耶穌說你們要謹慎
[00:16:09.700 --> 00:16:11.900]  你們要真誠
[00:16:11.900 --> 00:16:13.700]  真
[00:16:13.700 --> 00:16:15.600]  如果沒有了你
[00:16:15.600 --> 00:16:17.400]  這個真是沒有意思的
[00:16:17.400 --> 00:16:22.800]  這個真只不過成為我們自我放縱
[00:16:22.800 --> 00:16:26.600]  任我而行的一個藉口
[00:16:26.600 --> 00:16:28.400]  所以我們需要真理
[00:16:28.400 --> 00:16:29.600]  我們需要真
[00:16:29.600 --> 00:16:31.100]  但需要有理來駕馭
[00:16:31.100 --> 00:16:34.800]  這個理是來自上帝
[00:16:34.800 --> 00:16:37.900]  我們不要陷害我們的朋友
[00:16:37.900 --> 00:16:39.700]  不要聽世界的人所說
[00:16:39.700 --> 00:16:42.000]  朋友是要來出賣的
[00:16:42.000 --> 00:16:44.300]  這些完全是歪理
[00:16:44.300 --> 00:16:46.700]  朋友不單止不是來出賣
[00:16:46.700 --> 00:16:50.200]  朋友是互相來幫助
[00:16:50.200 --> 00:16:52.300]  互相來交心
[00:16:52.300 --> 00:16:55.900]  有需要的時候彼此幫助
[00:16:55.900 --> 00:16:56.800]  第十誡
[00:16:56.800 --> 00:16:59.300]  不可貪戀你鄰舍的房屋
[00:16:59.300 --> 00:17:04.100]  貪戀他的妻子、奴僕、婢女、牛奴等等
[00:17:04.100 --> 00:17:06.300]  以及他一切所有的
[00:17:06.300 --> 00:17:09.700]  貪戀當然是一個動詞
[00:17:09.700 --> 00:17:11.200]  即是貪心
