
[00:00:00.000 --> 00:00:06.000]  大家,你們是否懼怕神?
[00:06:07.000 --> 00:06:09.000]  就是想走
[00:06:09.000 --> 00:06:10.000]  想隱藏
[00:06:10.000 --> 00:06:13.000]  不想面對審判或者懲罰
[00:06:13.000 --> 00:06:17.000]  不過聖經也有另外一種恐懼
[00:06:17.000 --> 00:06:20.000]  我們在聖經裡面的翻譯
[00:06:20.000 --> 00:06:22.000]  這種恐懼我們叫敬畏
[00:06:22.000 --> 00:06:25.000]  敬畏不單是一種恐懼
[00:06:25.000 --> 00:06:31.000]  敬畏也是夾雜著尊敬和驚歎
[00:06:31.000 --> 00:06:34.000]  什麼是敬畏上帝呢?
[00:06:34.000 --> 00:06:39.000]  敬畏上帝是意味著承認上帝的聖潔
[00:06:39.000 --> 00:06:40.000]  祂的威嚴
[00:06:40.000 --> 00:06:42.000]  祂的權能和祂的慈愛
[00:06:42.000 --> 00:06:47.000]  而這種敬畏應該會使人產生
[00:06:47.000 --> 00:06:53.000]  一種尊敬、謙卑、敬拜和信靠
[00:06:53.000 --> 00:06:56.000]  所以當人越是認識上帝
[00:06:56.000 --> 00:07:00.000]  就會越來越被神的榮美所吸引
[00:07:00.000 --> 00:07:03.000]  如果我們綜合整個聖經的教導
[00:07:03.000 --> 00:07:07.000]  我們可以說聖經是包括了四樣東西
[00:07:07.000 --> 00:07:09.000]  第一是尊敬
[00:07:09.000 --> 00:07:10.000]  第二是崇拜
[00:07:10.000 --> 00:07:11.000]  第三是驚歎
[00:07:11.000 --> 00:07:14.000]  第四是信服
[00:07:14.000 --> 00:07:16.000]  所以大家弄清楚
[00:07:16.000 --> 00:07:20.000]  敬畏上帝不是單是很害怕的意思
[00:07:20.000 --> 00:07:26.000]  反而是不會因為敬畏而躲避上帝
[00:07:26.000 --> 00:07:27.000]  遠離上帝
[00:07:27.000 --> 00:07:30.000]  反而會更加靠近上帝
[00:07:30.000 --> 00:07:37.000]  當然敬畏也是包括裡面會有害怕的
[00:07:37.000 --> 00:07:42.000]  特別是當人犯罪的時候
[00:07:42.000 --> 00:07:46.000]  因為上帝始終是上善法惡的神
[00:07:46.000 --> 00:07:48.000]  所以當我們犯罪的時候
[00:07:48.000 --> 00:07:52.000]  我們在敬畏裡面當然有恐懼的成分
[00:07:52.000 --> 00:07:58.000]  而新約將這兩種的恐懼講得很清楚
[00:07:58.000 --> 00:08:01.000]  保羅在第十五節說
[00:08:01.000 --> 00:08:02.000]  你們所受的
[00:08:02.000 --> 00:08:04.000]  你們就是信耶穌的人
[00:08:04.000 --> 00:08:07.000]  所受的不是奴僕的心
[00:08:07.000 --> 00:08:08.000]  仍舊害怕
[00:08:08.000 --> 00:08:14.000]  所受的乃是兒子的心
[00:08:14.000 --> 00:08:19.000]  奴僕是害怕做錯事
[00:08:19.000 --> 00:08:21.000]  怕主人責罰
[00:08:21.000 --> 00:08:23.000]  怕主人趕他們走
[00:08:23.000 --> 00:08:24.000]  不過兒女不同
[00:08:24.000 --> 00:08:26.000]  兒女不會有這種的懼怕
[00:08:26.000 --> 00:08:29.000]  因為兒女知道父母愛他們
[00:08:29.000 --> 00:08:31.000]  所以他們會敬愛父母
[00:08:31.000 --> 00:08:34.000]  不想令父母傷心
[00:08:34.000 --> 00:08:37.000]  樂意讓父母開心
[00:08:37.000 --> 00:08:40.000]  基督徒敬畏上帝
[00:08:40.000 --> 00:08:45.000]  並不是因為懼怕上帝會怎樣惡待我們
[00:08:45.000 --> 00:08:48.000]  而是因為知道上帝是愛我們
[00:08:48.000 --> 00:08:52.000]  他是慈愛公義聖潔的天父
[00:08:52.000 --> 00:08:57.000]  所以神必定會以公義慈愛待我們
[00:08:57.000 --> 00:09:00.000]  這就是敬畏背後的愛
[00:09:00.000 --> 00:09:03.000]  針研有這樣的教導
[00:09:03.000 --> 00:09:04.000]  在針研裡面
[00:09:04.000 --> 00:09:09.000]  他說敬畏耶和華是智慧的開端
[00:09:09.000 --> 00:09:13.000]  敬畏耶和華的遠離惡事
[00:09:13.000 --> 00:09:16.000]  這兩節的經文告訴我們
[00:09:16.000 --> 00:09:23.000]  敬畏神的意思不是叫人擔驚受怕
[00:09:23.000 --> 00:09:32.000]  而是讓人知道神是生命的真正主人
[00:09:32.000 --> 00:09:37.000]  因此願意按他的旨意生活
[00:09:37.000 --> 00:09:44.000]  所以越敬畏神就越不會受到罪的牽制
[00:09:44.000 --> 00:09:50.000]  越會遠離惡事就越得著自由
[00:09:50.000 --> 00:09:51.000]  簡單來說
[00:09:51.000 --> 00:09:56.000]  害怕、恐懼就會遠離神
[00:09:56.000 --> 00:10:00.000]  但敬畏反而會使人更親近神
[00:10:00.000 --> 00:10:05.000]  因為害怕的根源是來自我們的不安
[00:10:05.000 --> 00:10:10.000]  敬畏的根源是來自我們對神真實的認識
[00:10:10.000 --> 00:10:12.000]  所以我們很感恩
[00:10:12.000 --> 00:10:15.000]  因為唯有基督教的神
[00:10:15.000 --> 00:10:19.000]  是一個願意把自己啟示給世人知道
[00:10:19.000 --> 00:10:20.000]  他是誰
[00:10:20.000 --> 00:10:21.000]  他喜歡什麼
[00:10:21.000 --> 00:10:22.000]  他不喜歡什麼
[00:10:22.000 --> 00:10:24.000]  完全告訴我們
[00:10:24.000 --> 00:10:26.000]  對於當時的意識的人來說
[00:10:26.000 --> 00:10:28.000]  是通過十誡
[00:10:28.000 --> 00:10:32.000]  通過十誡的神告訴當時的百姓
[00:10:32.000 --> 00:10:34.000]  他是一個怎樣的神
[00:10:34.000 --> 00:10:38.000]  應該怎樣和他建立一個健康的關係
[00:10:38.000 --> 00:10:40.000]  所以十誡裡面的頭四誡
[00:10:40.000 --> 00:10:44.000]  就說到我們和神之間應該怎樣來愛他
[00:10:44.000 --> 00:10:46.000]  怎樣來有那個關係
[00:10:46.000 --> 00:10:49.000]  而接著那六個誡命
[00:10:49.000 --> 00:10:50.000]  就告訴我們
[00:10:50.000 --> 00:10:56.000]  和其他人我們怎樣來建立一個健康正常的關係
[00:10:56.000 --> 00:10:58.000]  所以十誡其實
[00:10:58.000 --> 00:11:03.000]  你不要用一個規矩、條文去理解
[00:11:03.000 --> 00:11:05.000]  反而這十誡
[00:11:05.000 --> 00:11:07.000]  你可以說是一個藍圖
[00:11:07.000 --> 00:11:10.000]  讓世人知道我們應該怎樣和神
[00:11:10.000 --> 00:11:13.000]  怎樣和人去建立關係
[00:11:13.000 --> 00:11:17.000]  摩西就提醒當時新一代的以色列民
[00:11:17.000 --> 00:11:20.000]  跟他們說這個十誡
[00:11:20.000 --> 00:11:24.000]  我相信不是單是叫他們記住
[00:11:24.000 --> 00:11:25.000]  不要忘記
[00:11:25.000 --> 00:11:27.000]  不單是這樣
[00:11:27.000 --> 00:11:29.000]  而是通過這十誡
[00:11:29.000 --> 00:11:31.000]  讓新一代的以色列民
[00:11:31.000 --> 00:11:34.000]  知道他們所跟隨、所愛、所信的神
[00:11:34.000 --> 00:11:36.000]  是一個怎樣的神
[00:11:36.000 --> 00:11:43.000]  在摩西再跟他們宣讀十誡之前
[00:11:43.000 --> 00:11:46.000]  神告訴他的百姓
[00:11:46.000 --> 00:11:47.000]  在第六節他這樣說
[00:11:47.000 --> 00:11:49.000]  我是耶和華里的神
[00:11:49.000 --> 00:11:55.000]  我曾經將你們從埃及圍爐之地領出來
[00:11:55.000 --> 00:11:57.000]  很多時候這句經文
[00:11:57.000 --> 00:12:00.000]  說了給我們神做事的次序
[00:12:00.000 --> 00:12:02.000]  而這個次序背後的一個真理
[00:12:02.000 --> 00:12:04.000]  我們很常忽略的
[00:12:04.000 --> 00:12:06.000]  這是一個怎樣的次序
[00:12:06.000 --> 00:12:07.000]  是一個怎樣的真理
[00:12:07.000 --> 00:12:08.000]  留意
[00:12:08.000 --> 00:12:10.000]  神在這裡沒有說
[00:12:10.000 --> 00:12:13.000]  你們要遵守十誡
[00:12:13.000 --> 00:12:16.000]  守完十誡沒有問題
[00:12:16.000 --> 00:12:19.000]  我才領你們出埃及
[00:12:19.000 --> 00:12:21.000]  看你們做得合不合格
[00:12:21.000 --> 00:12:23.000]  神不是這樣的
[00:12:23.000 --> 00:12:25.000]  神在這裡給我們看得很清楚
[00:12:25.000 --> 00:12:27.000]  因典行先
[00:12:27.000 --> 00:12:29.000]  律法才跟著來
[00:12:29.000 --> 00:12:32.000]  這個次序告訴我們很重要
[00:12:32.000 --> 00:12:35.000]  救恩先於信服
[00:12:35.000 --> 00:12:37.000]  以色列人信服
[00:12:37.000 --> 00:12:42.000]  不是因為他們成功守了十誡
[00:12:42.000 --> 00:12:43.000]  他們的信服
[00:12:43.000 --> 00:12:47.000]  是因為神已經從埃及之地
[00:12:47.000 --> 00:12:49.000]  將他們釋放出來
[00:12:49.000 --> 00:12:51.000]  將他們領出來
[00:12:51.000 --> 00:12:53.000]  這個模式
[00:12:53.000 --> 00:12:56.000]  你可以說在整個新約裡面
[00:12:56.000 --> 00:12:58.000]  不斷地重複
[00:12:58.000 --> 00:13:00.000]  有什麼例子
[00:13:00.000 --> 00:13:02.000]  耶穌先拯救
[00:13:02.000 --> 00:13:06.000]  然後才呼召信祂的人跟隨祂
[00:13:06.000 --> 00:13:08.000]  基督徒的信服
[00:13:08.000 --> 00:13:11.000]  從來都不是我們的努力
[00:13:11.000 --> 00:13:13.000]  去賺取神的救恩
[00:13:13.000 --> 00:13:15.000]  我們得救
[00:13:15.000 --> 00:13:18.000]  並不因為我們的信服
[00:13:18.000 --> 00:13:19.000]  我們能夠信服
[00:13:19.000 --> 00:13:22.000]  因為我們已經得救
[00:13:22.000 --> 00:13:24.000]  看到那個先後次序嗎
[00:13:24.000 --> 00:13:28.000]  信服並不是救恩的努力
[00:13:28.000 --> 00:13:32.000]  而是我們對神愛的回應
[00:13:32.000 --> 00:13:33.000]  聖經告訴我們
[00:13:33.000 --> 00:13:35.000]  保羅在二不所知這樣說
[00:13:35.000 --> 00:13:39.000]  你們死在過犯罪惡之中
[00:13:39.000 --> 00:13:41.000]  大家知道死了的人
[00:13:41.000 --> 00:13:43.000]  毫無感覺
[00:13:43.000 --> 00:13:45.000]  毫無反應
[00:13:45.000 --> 00:13:46.000]  所以死了的人
[00:13:46.000 --> 00:13:49.000]  既然我們已經在罪中死了
[00:13:49.000 --> 00:13:52.000]  我們就不會主動地去愛神
[00:13:52.000 --> 00:13:54.000]  主動地信服神
[00:13:54.000 --> 00:13:56.000]  縱然我們真的可以的話
[00:13:56.000 --> 00:13:59.000]  我們也不能夠靠自己的能力與意志
[00:13:59.000 --> 00:14:03.000]  去完全遵守神的誡命
[00:14:03.000 --> 00:14:05.000]  如果人可以的話
[00:14:05.000 --> 00:14:08.000]  神也不需要成為肉身
[00:14:08.000 --> 00:14:11.000]  進入人類的歷史
[00:14:11.000 --> 00:14:13.000]  為世人而死
[00:14:13.000 --> 00:14:20.000]  這個先救恩
[00:14:20.000 --> 00:14:23.000]  後信服這個模式
[00:14:23.000 --> 00:14:25.000]  在聖經裡面不斷地出現
[00:14:25.000 --> 00:14:28.000]  有什麼例子
[00:14:28.000 --> 00:14:31.000]  神在亞伯拉罕信服之前
[00:14:31.000 --> 00:14:34.000]  神已經揀選亞伯拉罕
[00:14:34.000 --> 00:14:38.000]  神在以色列人
[00:14:38.000 --> 00:14:44.000]  被賜下律法之前
[00:14:44.000 --> 00:14:46.000]  神在賜下律法給以色列民之前
[00:14:46.000 --> 00:14:50.000]  神已經拯救了以色列民
[00:14:50.000 --> 00:14:55.000]  耶穌基督在我們仍是罪人之前
[00:14:55.000 --> 00:14:58.000]  神已經為罪人而死
[00:14:58.000 --> 00:15:01.000]  換言之基督徒的信服
[00:15:01.000 --> 00:15:04.000]  並不是要賺取救恩
[00:15:04.000 --> 00:15:07.000]  因為救恩已經通過我們的信心
[00:15:07.000 --> 00:15:09.000]  賜給了我們
[00:15:09.000 --> 00:15:11.000]  今天很多世界的宗教
[00:15:11.000 --> 00:15:13.000]  似乎在說你們信服
[00:15:13.000 --> 00:15:15.000]  你們做我要做的事
[00:15:15.000 --> 00:15:20.000]  你行善積德
[00:15:20.000 --> 00:15:22.000]  我就會賜福給你
[00:15:22.000 --> 00:15:24.000]  世界大部分的宗教都是這樣
[00:15:24.000 --> 00:15:26.000]  不過基督教所說的福音
[00:15:26.000 --> 00:15:29.000]  就是神在耶穌基督裡面
[00:15:29.000 --> 00:15:31.000]  已經接納了我們
[00:15:31.000 --> 00:15:33.000]  所以我們有能力
[00:15:33.000 --> 00:15:36.000]  也有意志去信服神
[00:15:36.000 --> 00:15:41.000]  在讀完十誡給百姓聽之後
[00:15:41.000 --> 00:15:44.000]  摩西再千叮萬囑
[00:15:44.000 --> 00:15:49.000]  好三番四次的跟百姓說
[00:15:49.000 --> 00:15:52.000]  你們一定要謹守遵從
[00:15:52.000 --> 00:15:55.000]  神所吩咐你們一切的律例典章
[00:15:55.000 --> 00:16:00.000]  以致你們可以得著神的賜福
[00:16:00.000 --> 00:16:03.000]  大家聽到原來我們耶穌基督
[00:16:03.000 --> 00:16:07.000]  有這麼多的規條要遵守
[00:16:07.000 --> 00:16:09.000]  大家聽到要遵守規條
[00:16:09.000 --> 00:16:11.000]  你的感覺是怎麼樣的
[00:16:11.000 --> 00:16:15.000]  很多時候聽到原來要這麼多東西做
[00:16:15.000 --> 00:16:17.000]  又不可以做這樣又不可以做那樣
[00:16:17.000 --> 00:16:19.000]  我記得那時候很多時候
[00:16:19.000 --> 00:16:22.000]  原來不可以打麻將
[00:16:22.000 --> 00:16:24.000]  不可以做這樣不可以做那樣
[00:16:24.000 --> 00:16:26.000]  我不信耶穌了
[00:16:26.000 --> 00:16:28.000]  有沒有聽過
[00:16:28.000 --> 00:16:32.000]  也有一些信了耶穌的人
[00:16:32.000 --> 00:16:36.000]  很辛苦遵守神的律例典章
[00:16:36.000 --> 00:16:39.000]  或者我們要基督徒做的東西
[00:16:39.000 --> 00:16:41.000]  做了幾年基督徒之後受不了了
[00:16:41.000 --> 00:16:44.000]  我不做基督徒了
[00:16:44.000 --> 00:16:46.000]  諷刺的一件事就是
[00:16:46.000 --> 00:16:50.000]  其實我們環顧整個世界社會
[00:16:50.000 --> 00:16:52.000]  每一個地方每一個群體
[00:16:52.000 --> 00:16:55.000]  其實都有規條的
[00:16:55.000 --> 00:16:58.000]  國有國法家有家規
[00:16:58.000 --> 00:17:00.000]  學校有校規
[00:17:00.000 --> 00:17:02.000]  你去到任何一個機構與團體
[00:17:02.000 --> 00:17:05.000]  俱樂部也好社區的組織也好
[00:17:05.000 --> 00:17:11.000]  國家什麼地方都有規條要我們遵守
[00:17:11.000 --> 00:17:14.000]  雖然有些規條有時候很不合理
[00:17:14.000 --> 00:17:17.000]  特別是一些沒有智慧的領導人
[00:17:17.000 --> 00:17:21.000]  有權柄的人做了一些不知的
[00:17:21.000 --> 00:17:23.000]  擾民的政策
[00:17:23.000 --> 00:17:26.000]  但整體來說我們都會同意一件事
[00:17:26.000 --> 00:17:29.000]  就是規條很多時候
[00:17:29.000 --> 00:17:33.000]  有存在的目的與意義
[00:17:33.000 --> 00:17:36.000]  我記得我在十九歲的時候
[00:17:36.000 --> 00:17:39.000]  就去加拿大讀書
[00:17:39.000 --> 00:17:41.000]  我到達加拿大之後
[00:17:41.000 --> 00:17:43.000]  我認識了很多留學生
[00:17:43.000 --> 00:17:45.000]  海外去到加拿大讀書的留學生
[00:17:45.000 --> 00:17:46.000]  跟我差不多背景的
[00:17:46.000 --> 00:17:49.000]  而我留意到一件事就是說
[00:17:49.000 --> 00:17:52.000]  如果那些留學生
[00:17:52.000 --> 00:17:54.000]  看他們的家規
[00:17:54.000 --> 00:17:57.000]  或者父母對他們的要求
[00:17:57.000 --> 00:17:59.000]  是一種壓制
[00:17:59.000 --> 00:18:01.000]  是一種限制
[00:18:01.000 --> 00:18:04.000]  覺得沒有了自由的時候
[00:18:04.000 --> 00:18:06.000]  當他們一旦離開父母
[00:18:06.000 --> 00:18:07.000]  自己獨立生活的時候
[00:18:07.000 --> 00:18:08.000]  哇 發達了
[00:18:08.000 --> 00:18:09.000]  沒得玩了
[00:18:09.000 --> 00:18:12.000]  他們的生活是偏向放縱
[00:18:12.000 --> 00:18:14.000]  不過相反來說
[00:18:14.000 --> 00:18:16.000]  如果那些留學生
[00:18:16.000 --> 00:18:20.000]  他自家規為一些
[00:18:20.000 --> 00:18:25.000]  父母給他們的界線範圍
[00:18:25.000 --> 00:18:30.000]  又或者是父母的愛的一種表達
[00:18:30.000 --> 00:18:32.000]  這些留學生
[00:18:32.000 --> 00:18:36.000]  他們會比較傾向一些自律的生活
[00:18:36.000 --> 00:18:38.000]  他們不會覺得
[00:18:38.000 --> 00:18:40.000]  父母給他們的要求
[00:18:40.000 --> 00:18:42.000]  是一種自由的剝削
[00:18:42.000 --> 00:18:44.000]  他們不是這樣看的
[00:18:44.000 --> 00:18:46.000]  大家可以想像一條魚
[00:18:46.000 --> 00:18:49.000]  一條魚在魚缸裡面
[00:18:49.000 --> 00:18:51.000]  很舒服地游泳
[00:18:51.000 --> 00:18:52.000]  但是你看出去的時候
[00:18:52.000 --> 00:18:53.000]  不是啊
[00:18:53.000 --> 00:18:55.000]  外面的人好像比我更加自由
[00:18:55.000 --> 00:18:57.000]  走來走去有時候消失
[00:18:57.000 --> 00:19:03.000]  他就說我都想像人一樣這麼自由
[00:19:03.000 --> 00:19:05.000]  不行了 我一定要離開
[00:19:05.000 --> 00:19:08.000]  被我束縛的魚缸
[00:19:08.000 --> 00:19:11.000]  困在我當中的水
[00:19:11.000 --> 00:19:14.000]  所以這條魚就決定了
[00:19:14.000 --> 00:19:17.000]  用盡牠的沙蟲之力
[00:19:17.000 --> 00:19:20.000]  一躍而跳了出來
[00:19:20.000 --> 00:19:22.000]  跳了出來很開心
[00:19:22.000 --> 00:19:24.000]  前空翻 後空翻
[00:19:24.000 --> 00:19:28.000]  快樂到不得了
[00:19:28.000 --> 00:19:30.000]  不過跳了幾下之後
