
[00:00:00.000 --> 00:00:02.560]  我想杜牧師邀請我的時候
[00:06:03.640 --> 00:06:08.360]  但並不是所有弟兄姊妹都有同樣的呼嘯
[00:06:08.360 --> 00:06:10.760]  所以我們不可以要求期望
[00:06:10.760 --> 00:06:13.520]  所有弟兄姊妹都有一致的方式
[00:06:13.520 --> 00:06:15.880]  去到參與在社會裏面
[00:06:15.880 --> 00:06:20.120]  即是說有同樣的呼嘯去到社會最前線的弟兄姊妹
[00:06:20.120 --> 00:06:22.720]  大家的策略、定位
[00:06:22.720 --> 00:06:25.640]  參與的身份角色都可以不同
[00:06:25.640 --> 00:06:28.680]  我們就不要在這些事情上彼此論斷
[00:06:28.680 --> 00:06:32.040]  而是我們要彼此監察、守望
[00:06:32.040 --> 00:06:33.680]  但你說這樣就行了
[00:06:33.680 --> 00:06:35.200]  其實我一向都不太關心的
[00:06:35.200 --> 00:06:36.680]  那我可以繼續冷漠下去呢
[00:06:36.680 --> 00:06:38.000]  又不是
[00:06:38.000 --> 00:06:40.760]  按照聖經給我們的教訓
[00:06:40.760 --> 00:06:41.760]  我們知道
[00:06:41.760 --> 00:06:44.760]  如果我們每一個人都應當去愛倫社
[00:06:44.760 --> 00:06:46.760]  如同自己的時候
[00:06:46.760 --> 00:06:49.640]  我們沒理由對於社會裏面發生的事情
[00:06:49.640 --> 00:06:51.840]  是採取一種冷漠的態度
[00:06:51.840 --> 00:06:54.760]  所以所有的一套不分呼嘯
[00:06:54.760 --> 00:06:55.960]  其實在社會的事情裏面
[00:06:55.960 --> 00:06:58.880]  我們都要多些去從不同角度
[00:06:58.880 --> 00:07:02.400]  在不同的材料、不同的資源裏面
[00:07:02.400 --> 00:07:04.600]  去了解這些事情
[00:07:04.600 --> 00:07:06.920]  在更好的理解裏面
[00:07:06.920 --> 00:07:10.080]  去作出禱告和代求
[00:07:10.080 --> 00:07:15.760]  這是我們每一個弟兄姊妹都應當去作的忠誠的服事
[00:07:15.760 --> 00:07:19.200]  最近我都經常介紹弟兄姊妹
[00:07:19.200 --> 00:07:25.080]  去聽網上一個溫偉耀博士的專題講座
[00:07:25.080 --> 00:07:30.320]  那個講座我請投影,可以幫我投影出來,我不知道出來了沒有
[00:07:30.320 --> 00:07:34.880]  在溫偉耀有兩個講座都和這個主題有很好的關係
[00:07:34.880 --> 00:07:38.200]  一個就是「基督徒與政治參與」
[00:07:38.200 --> 00:07:43.440]  另一個就是「從聖經看政權與社會公義」
[00:07:43.440 --> 00:07:46.360]  在兩個講座裏面都是去講到
[00:07:46.360 --> 00:07:49.120]  基督徒的政治參與與社會參與
[00:07:49.120 --> 00:07:51.680]  有哪幾個不同的層面
[00:07:51.680 --> 00:07:56.000]  而在不同的層面裏面我們有甚麼要注意的地方
[00:07:56.000 --> 00:07:59.440]  我鼓勵大家有機會的時候可以回到youtube那裏
[00:07:59.440 --> 00:08:03.160]  這兩個講座你可以聽回內容
[00:08:03.160 --> 00:08:09.200]  豐富我們對於相關的神學上的一個認識
[00:08:09.200 --> 00:08:12.560]  很盼望我們都能夠忠於我們的呼召
[00:08:12.560 --> 00:08:15.640]  同時間無論你的呼召是甚麼也好
[00:08:15.640 --> 00:08:21.560]  我們一同去追求去作一個敬畏上帝一個正直的人
[00:08:21.560 --> 00:08:23.440]  聖經裏面很清楚的
[00:08:23.440 --> 00:08:25.760]  從福音的核心去出發
[00:08:25.760 --> 00:08:29.640]  相信耶穌就是認識耶穌
[00:08:29.640 --> 00:08:34.200]  跟從耶穌以至追求更像耶穌
[00:08:34.200 --> 00:08:37.040]  人若果沒有一個這樣的信仰追求
[00:08:37.040 --> 00:08:40.520]  他的相信只不過是一個頭腦上的相信
[00:08:40.520 --> 00:08:44.760]  而不是聖經所講的一個使人得救的信心
[00:08:44.760 --> 00:08:48.680]  認識耶穌跟從耶穌和追求更像耶穌
[00:08:48.680 --> 00:08:54.920]  必然在倫理上在善行上在愛倫社的實踐上
[00:08:54.920 --> 00:08:57.240]  會為這個社會帶來祝福
[00:08:57.240 --> 00:09:01.880]  而我們本身也會因此而得到神的喜悅和蒙福
[00:09:01.880 --> 00:09:06.520]  我會從這個角度跟大家去講詩篇的112篇
[00:09:06.520 --> 00:09:09.920]  詩篇的112篇其實有一個特色
[00:09:09.920 --> 00:09:12.680]  我們說這首是一首字母詩
[00:09:12.680 --> 00:09:16.480]  在希伯來文的詩歌裏面往往有些詩歌的編排
[00:09:16.480 --> 00:09:20.000]  就是每一句的頭一個字母
[00:09:20.000 --> 00:09:24.120]  就是希伯來文的22個字母的順序的排列
[00:09:24.120 --> 00:09:25.800]  是順著次序的
[00:09:25.800 --> 00:09:28.360]  112篇是一首這樣的詩篇
[00:09:28.360 --> 00:09:31.080]  對上一首詩篇111篇
[00:09:31.080 --> 00:09:34.880]  同樣地是一首字母詩或者稱為利合詩
[00:09:34.880 --> 00:09:38.880]  而大家認識最出名的一首字母詩就是119篇
[00:09:38.880 --> 00:09:41.640]  那首的律法詩很詳細
[00:09:41.640 --> 00:09:44.160]  是詩篇裏面最長的一篇
[00:09:44.160 --> 00:09:48.440]  當聖經的作者用一個這麼功巧的方式
[00:09:48.440 --> 00:09:50.200]  去寫這篇詩篇的時候
[00:09:50.200 --> 00:09:52.960]  是很想跟大家傳遞一個訊息
[00:09:52.960 --> 00:09:56.440]  大家留心這個詩篇裏面的那個訓誨
[00:09:56.440 --> 00:09:59.400]  是一個完全的一個訓誨
[00:09:59.400 --> 00:10:01.480]  是值得我們每個人都留心
[00:10:01.480 --> 00:10:04.280]  去謹守遵行的一個訓誨
[00:10:04.280 --> 00:10:07.120]  我們 聖經學者告訴我們
[00:10:07.120 --> 00:10:11.640]  詩篇的111篇和112篇是有緊密的關係的
[00:10:11.640 --> 00:10:15.760]  112篇就好像前一篇詩篇的一個倒影一樣
[00:10:15.760 --> 00:10:17.440]  一個對照
[00:10:17.440 --> 00:10:21.440]  111篇集中講很多上帝祂的掌權
[00:10:21.440 --> 00:10:25.040]  祂的作為 祂的屬性 祂的應許
[00:10:25.040 --> 00:10:29.720]  而112篇就正正是去反照111篇裏面所講的
[00:10:29.720 --> 00:10:31.960]  上帝這些屬性作為
[00:10:31.960 --> 00:10:37.320]  而期望在屬神的人身上可以去見得到
[00:10:37.320 --> 00:10:39.840]  我們今天會從三方面去看看這篇詩篇
[00:10:39.840 --> 00:10:42.760]  首先我們看頭三節的經文
[00:10:42.760 --> 00:10:43.880]  聖經這樣講 祂說
[00:10:43.880 --> 00:10:47.240]  你們要讚美耶和華 敬畏耶和華
[00:10:47.240 --> 00:10:50.480]  熱愛祂的誡命的者人是有福的
[00:10:50.480 --> 00:10:53.560]  祂的後裔在地上必強盛
[00:10:53.560 --> 00:10:55.760]  正直人的後代必蒙福
[00:10:55.760 --> 00:10:58.600]  祂的家中有財富 有金錢
[00:10:58.600 --> 00:11:02.200]  祂的仁義傳到永遠
[00:11:02.200 --> 00:11:03.640]  這首詩篇
[00:11:03.640 --> 00:11:06.600]  當我 如果你不是看到我在投影裏面
[00:11:06.600 --> 00:11:08.360]  用黃色去highlight的話
[00:11:08.360 --> 00:11:11.000]  我不知道你最留意的是甚麼
[00:11:11.000 --> 00:11:15.960]  講到正直人的後代強盛蒙福
[00:11:15.960 --> 00:11:18.920]  祂的家中有財富 有金錢
[00:11:18.920 --> 00:11:20.120]  有些聖經學者說
[00:11:20.120 --> 00:11:22.120]  這幾節的詩篇好像給人感覺
[00:11:22.120 --> 00:11:24.680]  好像是一個成功的神學
[00:11:24.680 --> 00:11:26.360]  你敬畏上帝嗎
[00:11:26.360 --> 00:11:28.520]  那你就會大有能力
[00:11:28.520 --> 00:11:32.440]  還有你會有很多的錢財
[00:11:32.440 --> 00:11:34.840]  不過現實人生裏面我們又知道
[00:11:34.840 --> 00:11:37.040]  又不是凡是敬畏神的人
[00:11:37.040 --> 00:11:39.560]  都真是家財萬貫
[00:11:39.560 --> 00:11:43.000]  按照聖經一個我們更加整全的理解
[00:11:43.000 --> 00:11:43.960]  我們知道
[00:11:43.960 --> 00:11:47.200]  影響一個人能夠掌握財富的
[00:11:47.200 --> 00:11:50.320]  當然在上帝的道德秩序裏面
[00:11:50.320 --> 00:11:52.840]  祂願意祝福敬畏神的人
[00:11:52.840 --> 00:11:54.520]  能夠享有富足的
[00:11:54.520 --> 00:11:57.000]  這個是很清楚的
[00:11:57.000 --> 00:11:59.720]  但是影響一個人能夠掌握財富的
[00:11:59.720 --> 00:12:01.760]  因素有很多方面
[00:12:01.760 --> 00:12:05.520]  亦都包括很多個人的努力 殷勤等等
[00:12:05.520 --> 00:12:08.640]  反過來說我們不要搞錯了
[00:12:08.640 --> 00:12:11.440]  我們不要以為有錢的基督徒
[00:12:11.440 --> 00:12:13.600]  等於祂就很敬畏神
[00:12:13.600 --> 00:12:15.400]  又不是這樣說的
[00:12:15.400 --> 00:12:17.840]  關鍵是什麼
[00:12:17.840 --> 00:12:20.800]  其實詩篇在這裏將財富
[00:12:20.800 --> 00:12:23.600]  和敬畏上帝連繫起來
[00:12:23.600 --> 00:12:26.000]  是很想那些享有財富
[00:12:26.000 --> 00:12:28.600]  和上帝託付的不同資源
[00:12:28.600 --> 00:12:30.480]  因此才幹能力的人
[00:12:30.480 --> 00:12:35.200]  看到這一切都是上帝去賜福給他
[00:12:35.200 --> 00:12:36.840]  以致他才有的
[00:12:36.840 --> 00:12:40.720]  不要只是看為個人的一種努力和聰明
[00:12:40.720 --> 00:12:43.880]  而因著你知道這個是上帝賜福的時候
[00:12:43.880 --> 00:12:45.360]  你同時間要記得
[00:12:45.360 --> 00:12:47.960]  這個是上帝的託付
[00:12:47.960 --> 00:12:51.480]  唯有你將上帝賜福給你的
[00:12:51.480 --> 00:12:52.920]  看為託付
[00:12:52.920 --> 00:12:55.920]  是叫你去遵行祂的旨意
[00:12:55.920 --> 00:12:57.840]  去祝福其他人
[00:12:57.840 --> 00:12:59.480]  去幫助其他人
[00:12:59.480 --> 00:13:01.760]  去建立其他人的生命的時候
[00:13:01.760 --> 00:13:05.240]  你的仁義在上帝的賜福裏面
[00:13:05.240 --> 00:13:07.480]  是可以傳到永遠的
[00:13:07.480 --> 00:13:09.840]  透過錢財
[00:13:09.840 --> 00:13:12.760]  透過將所得到的一切去分享
[00:13:12.760 --> 00:13:15.840]  以致到能夠去到賜福其他人
[00:13:15.840 --> 00:13:16.880]  祝福其他人
[00:13:16.880 --> 00:13:20.000]  這個是詩篇裏面一個很重要的訊息
[00:13:20.000 --> 00:13:22.200]  在第五節裏面都講到的
[00:13:22.200 --> 00:13:24.040]  你們要借貸給人
[00:13:24.040 --> 00:13:25.600]  給那些困乏的人
[00:13:25.600 --> 00:13:27.160]  你要借了給他
[00:13:27.160 --> 00:13:31.600]  大家知道現代社會借貸就是一門生意
[00:13:31.600 --> 00:13:33.200]  在古代特別意識的社會
[00:13:33.200 --> 00:13:34.280]  大家要知道
[00:13:34.280 --> 00:13:37.120]  借錢給人是不准收息的
[00:13:37.120 --> 00:13:40.680]  甚至在他極窮乏不能夠還債的時候
[00:13:40.680 --> 00:13:42.480]  你應該要免他的債
[00:13:42.480 --> 00:13:45.600]  也都有欺憐的規定
[00:13:45.600 --> 00:13:46.720]  他還不了
[00:13:46.720 --> 00:13:48.680]  就算他曾經將他自己賣身
[00:13:48.680 --> 00:13:50.520]  或者按了田地給你
[00:13:50.520 --> 00:13:53.120]  到欺憐的時候你要還給他
[00:13:53.120 --> 00:13:55.640]  這樣的一個吩咐
[00:13:55.640 --> 00:13:58.680]  在詩篇第九節裏面也都重複提過
[00:13:58.680 --> 00:14:01.640]  他講詩前才周濟窮人
[00:14:01.640 --> 00:14:04.640]  他的仁義傳到永遠
[00:14:04.640 --> 00:14:06.560]  他的仁義傳到永遠
[00:14:06.560 --> 00:14:09.320]  在第三節和第九節重複的出現
[00:14:09.320 --> 00:14:12.880]  而且是和詩篇的第一篇第三節
[00:14:12.880 --> 00:14:15.000]  講到詩人讚美神
[00:14:15.000 --> 00:14:17.640]  他的公義永遠長存
[00:14:17.640 --> 00:14:21.160]  是一個彼此互相的呼應
[00:14:21.160 --> 00:14:23.360]  兄弟姐妹我們是什麼人
[00:14:23.360 --> 00:14:25.440]  我們是何等樣的人
[00:14:25.440 --> 00:14:26.840]  聖經告訴我們
[00:14:26.840 --> 00:14:28.640]  世上沒有二人
[00:14:28.640 --> 00:14:30.880]  連一個也沒有
[00:14:30.880 --> 00:14:32.240]  我們沒有一個人
[00:14:32.240 --> 00:14:33.680]  其實靠著自己
[00:14:33.680 --> 00:14:36.080]  可以有仁義傳到永遠
[00:14:36.080 --> 00:14:37.440]  甚至我們說其實
[00:14:37.440 --> 00:14:39.440]  我們所能夠行的義
[00:14:39.440 --> 00:14:43.160]  根本不可能抵消我們所犯的罪
[00:14:43.160 --> 00:14:46.160]  叫到我們可以被清義 被得救
[00:14:46.160 --> 00:14:47.800]  我們能夠被清為義
[00:14:47.800 --> 00:14:50.760]  是單單因為耶穌基督的救贖的緣故
[00:14:50.760 --> 00:14:52.640]  以致我們被清義
[00:14:52.640 --> 00:14:55.560]  而這個清義帶著一個的應許
[00:14:55.560 --> 00:14:58.360]  帶著一個期盼 一個託付
[00:14:58.360 --> 00:15:01.760]  就是我們被清義而行義
[00:15:01.760 --> 00:15:04.960]  耶穌說你們的義要怎樣
[00:15:04.960 --> 00:15:08.280]  要高過民事和法理裁人的義
[00:15:08.280 --> 00:15:10.680]  不是只是一種宗教的行為
[00:15:10.680 --> 00:15:11.800]  不是只是一種
[00:15:11.800 --> 00:15:13.760]  靠著自己好像
[00:15:13.760 --> 00:15:15.080]  將很多東西都
[00:15:15.080 --> 00:15:16.240]  我不去理它了
[00:15:16.240 --> 00:15:18.160]  分別為勝那種的心態
[00:15:18.160 --> 00:15:19.840]  其實是一種好像
[00:15:19.840 --> 00:15:21.960]  我和一些東西隔絕
[00:15:21.960 --> 00:15:24.640]  我就能夠保持我的潔淨
[00:15:24.640 --> 00:15:26.160]  不是這種的義
[00:15:26.160 --> 00:15:28.360]  而是在日常的生活裏面
[00:15:28.360 --> 00:15:31.240]  在愛鄰舍實質的付出當中
[00:15:31.240 --> 00:15:33.320]  那種的行義
[00:15:33.320 --> 00:15:35.840]  靚姐妹 我們在行義當中
[00:15:35.840 --> 00:15:37.080]  我們都知道的
[00:15:37.080 --> 00:15:39.240]  其實有時我們會怎樣
[00:15:39.240 --> 00:15:42.120]  好心呢 可能會做壞事
[00:15:42.120 --> 00:15:45.400]  我們行義的過程其實都有很多學習
[00:15:45.400 --> 00:15:47.600]  我們會有錯誤
[00:15:47.600 --> 00:15:50.920]  但是我們不要因為怕自己會有錯誤
[00:15:50.920 --> 00:15:53.120]  而不敢去嘗試
[00:15:53.120 --> 00:15:56.160]  同時間我們都要學習去體恤
[00:15:56.160 --> 00:15:58.880]  別人在追求公義的過程裏面
[00:15:58.880 --> 00:16:00.880]  他可能都會犯錯
[00:16:00.880 --> 00:16:02.400]  他會有盲點
[00:16:02.400 --> 00:16:06.360]  他會隨從了一種錯誤的哲學
[00:16:06.360 --> 00:16:10.320]  或者一些不好的慫恿或者主張
[00:16:10.320 --> 00:16:13.960]  我們很難去為不同人的行為背後
[00:16:13.960 --> 00:16:16.480]  那個動機和他的想法
[00:16:16.480 --> 00:16:18.520]  一一去下判斷
[00:16:18.520 --> 00:16:20.320]  但是我們要學的一件事情就是
[00:16:20.320 --> 00:16:23.200]  如果我們心裏面覺得他是錯的
[00:16:23.200 --> 00:16:25.320]  我們在靚姐妹的群體當中
[00:16:25.320 --> 00:16:27.520]  我們要存在由和謙給的心
[00:16:27.520 --> 00:16:30.240]  去互相理解和勸諫
[00:16:30.240 --> 00:16:32.200]  對於社會上很多我們覺得
[00:16:32.200 --> 00:16:35.240]  那些人沒錯 我都不懷疑他的動機是行義的
[00:16:35.240 --> 00:16:39.080]  但是他的做法我真的覺得越來越有問題
[00:16:39.080 --> 00:16:43.080]  我們都要存在一份的愛心為他們去祈禱
[00:16:43.080 --> 00:16:45.560]  我在最近兩天
[00:16:45.560 --> 00:16:47.560]  在教會裏面跟靚姐妹
[00:16:47.560 --> 00:16:50.200]  完了聚會去相交的時候
[00:16:50.200 --> 00:16:51.760]  她們告訴我 我很感動
[00:16:51.760 --> 00:16:55.680]  有些靚姐妹去到連儂牆的地方
[00:16:55.680 --> 00:16:58.120]  她們見到年輕人 見到不同的示威者
[00:16:58.120 --> 00:17:00.760]  去貼一些東西在當中
[00:17:00.760 --> 00:17:05.440]  可能會被一些不同意見的人去傷害她們
[00:17:05.440 --> 00:17:10.480]  那個姐妹在一個地方做保安員的
[00:17:10.480 --> 00:17:12.600]  她就整天夜間去到那裏
[00:17:12.600 --> 00:17:14.640]  幫她們將那些東西貼好
[00:17:14.640 --> 00:17:15.920]  然後就提醒她們
[00:17:15.920 --> 00:17:18.160]  某些地方你不要去
[00:17:18.160 --> 00:17:19.880]  你們要小心 謹慎
[00:17:19.880 --> 00:17:23.040]  你們要示威 都要懂得保護自己
[00:17:23.040 --> 00:17:24.160]  要謹慎自己
[00:17:24.160 --> 00:17:27.160]  某些人衝 你要知道何時要走
[00:17:27.160 --> 00:17:30.680]  就是這樣去勸告 鼓勵 提醒她們
[00:17:30.680 --> 00:17:34.280]  又提醒她們 如果有些人過來塞錢給你
[00:17:34.280 --> 00:17:35.800]  你千萬不要拿
[00:17:35.800 --> 00:17:38.080]  你小心 不知道會不會有個鏡頭拍著你
[00:17:38.080 --> 00:17:42.400]  然後有人誣蔑你們收了錢在這裏工作
[00:17:42.400 --> 00:17:46.040]  靚姐妹 如果我們擔心別人犯錯
[00:17:46.040 --> 00:17:49.320]  不如我們就在我們的能力範圍裏面
[00:17:49.320 --> 00:17:52.520]  做好勸諱 提醒的角色
[00:17:52.520 --> 00:17:55.160]  而不是去論斷別人的錯
[00:17:55.160 --> 00:17:58.000]  即使是願意行義的人
[00:17:58.000 --> 00:18:01.840]  他都有犯錯 包括我們自己在內
[00:18:01.840 --> 00:18:06.520]  所以讓我們在這方面的事情可以更加謹慎
[00:18:06.520 --> 00:18:08.920]  聖經向我們發出挑戰
[00:18:08.920 --> 00:18:11.360]  剛才剛才一開始的時候說
[00:18:11.360 --> 00:18:15.840]  敬畏上帝的人 熱愛上帝的誡命
[00:18:15.840 --> 00:18:18.240]  上帝的誡命就是最好去
[00:18:18.240 --> 00:18:21.680]  凡事在不同時候繼續去提醒我們
[00:18:21.680 --> 00:18:23.320]  去遠離惡事
[00:18:23.320 --> 00:18:26.840]  在做善事當中都能夠謹慎
[00:18:26.840 --> 00:18:29.720]  留心去做光明的事情
[00:18:29.720 --> 00:18:31.760]  我們要愛慕上帝的話語
[00:18:31.760 --> 00:18:34.400]  上帝的話語就保守我們
[00:18:34.400 --> 00:18:36.960]  神用祂自己恩惠的道
[00:18:36.960 --> 00:18:39.760]  去托住我們個人的生命
