
[00:00:00.000 --> 00:00:02.580]  我哋中國人好鍾意個好字
[00:06:08.080 --> 00:06:10.480]  佢做到呢個盟約嘅要求
[00:06:10.480 --> 00:06:11.240]  絕對冇問題
[00:06:11.240 --> 00:06:12.160]  但係人呢
[00:06:12.160 --> 00:06:14.240]  大家都知道我從來都做唔到
[00:06:14.240 --> 00:06:15.760]  我哋係冇能力做到
[00:06:15.760 --> 00:06:19.360]  耶穌就讓我哋有能力做到
[00:06:19.360 --> 00:06:20.440]  耶穌點樣做呢
[00:06:20.440 --> 00:06:21.560]  耶穌點樣做呢樣嘢呢
[00:06:21.560 --> 00:06:22.560]  就係頭先嘅聖經
[00:06:22.560 --> 00:06:24.080]  我哋睇返頭先聖經
[00:06:24.080 --> 00:06:25.160]  聖經裏面
[00:06:25.160 --> 00:06:27.920]  佢話更美嘅應許
[00:06:27.920 --> 00:06:29.760]  更好嘅應許
[00:06:29.760 --> 00:06:30.640]  即係話
[00:06:30.640 --> 00:06:33.360]  耶穌應許我哋賜下聖靈
[00:06:33.360 --> 00:06:37.160]  去幫助我哋做到呢個要求
[00:06:37.160 --> 00:06:41.360]  所以我哋有能力去遵守神嘅命令
[00:06:41.360 --> 00:06:42.920]  就好似今日咁樣
[00:06:42.920 --> 00:06:44.600]  可能有啲
[00:06:44.600 --> 00:06:45.840]  有啲人係覺得我
[00:06:45.840 --> 00:06:47.160]  我已經有足夠嘅積蓄
[00:06:47.160 --> 00:06:48.040]  好好嘅積蓄
[00:06:48.040 --> 00:06:49.280]  或者有啲物業啦
[00:06:49.280 --> 00:06:50.600]  我有份好嘅工啦
[00:06:50.600 --> 00:06:52.600]  我有個好嘅家庭啦
[00:06:52.600 --> 00:06:53.560]  我呢可能呢
[00:06:53.560 --> 00:06:55.760]  我平時都做到好多好事㗎
[00:06:55.760 --> 00:06:57.120]  我又返教會
[00:06:57.120 --> 00:06:59.800]  我又參加好多嘅宗教活動
[00:06:59.800 --> 00:07:01.760]  我哋覺得咁樣夠好
[00:07:01.760 --> 00:07:03.920]  但希伯來書嘅作者話畀大家聽
[00:07:03.920 --> 00:07:06.480]  你以為咁樣夠好呀
[00:07:06.480 --> 00:07:08.040]  你知唔知道
[00:07:08.040 --> 00:07:12.040]  神已經為你同我預備更好的嘢
[00:07:12.040 --> 00:07:14.360]  就係可以藉著聖靈
[00:07:14.360 --> 00:07:17.840]  經歷到嘅又真又活嘅耶穌基督
[00:07:17.840 --> 00:07:19.600]  耶穌係更好嘅
[00:07:19.600 --> 00:07:21.560]  比我哋想像更好嘅
[00:07:21.560 --> 00:07:22.480]  點解更好呢
[00:07:22.480 --> 00:07:23.080]  以下嘅時間呢
[00:07:23.080 --> 00:07:24.080]  我想同大家呢
[00:07:24.080 --> 00:07:26.000]  講耶穌點解更好
[00:07:26.000 --> 00:07:28.760]  呢兩個可以藉著聖靈
[00:07:28.760 --> 00:07:31.880]  比我哋經歷到嘅更好
[00:07:31.880 --> 00:07:33.680]  第一個好係乜嘢呢
[00:07:33.680 --> 00:07:39.480]  聖靈可以幫助我哋去認識神長闊高深嘅愛
[00:07:39.480 --> 00:07:42.640]  讓我哋經歷到耶穌係點樣愛我哋
[00:07:42.640 --> 00:07:45.160]  等一陣我哋繼續睇希伯來書
[00:07:45.160 --> 00:07:47.120]  八章一至三節
[00:07:47.120 --> 00:07:47.880]  等一陣我哋一齊讀
[00:07:47.880 --> 00:07:48.840]  一二三
[00:07:48.840 --> 00:07:50.320]  我哋所講嘅事
[00:07:50.320 --> 00:07:52.120]  其中第一要緊的
[00:07:52.120 --> 00:07:54.920]  就係我哋有這樣嘅大祭司
[00:07:54.920 --> 00:07:59.080]  已經坐在天上至大者寶座嘅右邊
[00:07:59.080 --> 00:08:00.200]  在聖所
[00:08:00.200 --> 00:08:03.680]  就是真將膜裡作則事
[00:08:03.680 --> 00:08:05.880]  這將膜是主所知的
[00:08:05.880 --> 00:08:07.800]  不是人所知的
[00:08:07.800 --> 00:08:12.840]  凡大祭司都是為獻禮物和祭物設立的
[00:08:12.840 --> 00:08:18.120]  所以這位大祭司也必須有所獻的
[00:08:18.120 --> 00:08:20.440]  我解釋下呢啲黃色嘅字
[00:08:20.440 --> 00:08:22.720]  大祭司即係耶穌
[00:08:22.720 --> 00:08:27.280]  耶穌係坐喺天上至大者嘅寶座嘅右邊
[00:08:27.280 --> 00:08:28.720]  天上至大者大家都知啦
[00:08:28.720 --> 00:08:29.760]  係上帝
[00:08:29.760 --> 00:08:32.200]  耶穌坐喺上帝嘅右邊
[00:08:32.200 --> 00:08:35.440]  坐喺右邊有三個意思
[00:08:35.440 --> 00:08:36.680]  第一個意思係咩呢?
[00:08:36.680 --> 00:08:38.000]  第一個意思係
[00:08:38.000 --> 00:08:43.320]  耶穌所獻嘅祭已經蒙神如臘
[00:08:43.320 --> 00:08:44.680]  耶穌作為大祭司
[00:08:44.680 --> 00:08:47.360]  祭司嘅職責係獻祭
[00:08:47.360 --> 00:08:50.320]  係用一啲祭品去獻祭
[00:08:50.320 --> 00:08:52.360]  耶穌作為大祭司
[00:08:52.360 --> 00:08:53.600]  所以頭先聖經都話
[00:08:53.600 --> 00:08:56.000]  這位大祭司也必有所獻的
[00:08:56.000 --> 00:08:58.640]  耶穌獻祭佢必須要有祭品
[00:08:58.640 --> 00:08:59.600]  佢嘅祭品係乜嘢?
[00:08:59.600 --> 00:09:00.720]  就係佢自己
[00:09:00.720 --> 00:09:03.240]  佢將佢自己成為祭品
[00:09:03.240 --> 00:09:04.640]  要獻畀上帝
[00:09:04.640 --> 00:09:10.320]  係要贖我哋從來都做唔到神嘅要求呢啲嘅罪
[00:09:10.320 --> 00:09:14.040]  但係耶穌所獻嘅祭蒙神如臘
[00:09:14.040 --> 00:09:16.320]  所以我哋每一個信耶穌嘅
[00:09:16.320 --> 00:09:19.360]  我哋嘅罪已經被完全赦免
[00:09:19.360 --> 00:09:20.360]  同意一齊講下門啦
[00:09:20.360 --> 00:09:21.600]  Amen
[00:09:21.600 --> 00:09:22.920]  第二個意思
[00:09:22.920 --> 00:09:25.720]  係耶穌已經特成
[00:09:25.720 --> 00:09:27.680]  耶穌唔係坐喺墳墓裏面
[00:09:27.680 --> 00:09:29.400]  今日已經復活
[00:09:29.400 --> 00:09:31.400]  耶穌嘅復活代表好多嘢
[00:09:31.400 --> 00:09:35.200]  係代表佢已經擊敗咗黑暗勢力
[00:09:35.200 --> 00:09:37.160]  擊敗咗撒旦嘅權勢
[00:09:37.160 --> 00:09:39.120]  擊敗咗死亡嘅權勢
[00:09:39.120 --> 00:09:41.000]  所以今日我哋要好清楚
[00:09:41.000 --> 00:09:43.440]  我哋知道我哋可以靠著耶穌
[00:09:43.440 --> 00:09:45.440]  我哋可以勝過呢個世界
[00:09:45.440 --> 00:09:48.200]  我哋靠著耶穌可以勝過撒旦
[00:09:48.200 --> 00:09:49.600]  勝過那惡者
[00:09:49.600 --> 00:09:51.400]  勝過黑暗權勢
[00:09:51.400 --> 00:09:52.680]  呢個係第二個意思
[00:09:52.680 --> 00:09:54.040]  第三個意思
[00:09:54.040 --> 00:09:57.960]  就係耶穌得著最大嘅權柄
[00:09:57.960 --> 00:09:59.760]  所以耶穌復活嘅時間
[00:09:59.760 --> 00:10:00.800]  佢第一句講咩呀
[00:10:00.800 --> 00:10:04.320]  天上地下所有嘅權柄都歸我
[00:10:04.320 --> 00:10:05.880]  所以等至咪去今日
[00:10:05.880 --> 00:10:07.280]  我哋要絕對相信
[00:10:07.280 --> 00:10:11.360]  耶穌絕對有能力去幫助我哋
[00:10:11.360 --> 00:10:12.640]  同意一齊講下門啦
[00:10:12.640 --> 00:10:14.400]  Amen
[00:10:14.400 --> 00:10:15.640]  好啦
[00:10:15.640 --> 00:10:18.320]  耶穌用咩心態
[00:10:18.320 --> 00:10:19.640]  佢嘅心態係點樣
[00:10:19.640 --> 00:10:21.240]  佢做呢一切嘅嘢
[00:10:21.240 --> 00:10:23.480]  佢嘅心係點樣呢
[00:10:23.480 --> 00:10:24.920]  我哋解釋紅色嘅字
[00:10:24.920 --> 00:10:27.560]  耶穌作執事
[00:10:27.560 --> 00:10:28.560]  執事呢
[00:10:28.560 --> 00:10:30.000]  呢個希臘原文
[00:10:30.000 --> 00:10:31.440]  Liturgos
[00:10:31.440 --> 00:10:34.960]  佢唔係我哋所講嘅教會嘅執事
[00:10:34.960 --> 00:10:36.200]  即唔係潘長老
[00:10:36.200 --> 00:10:37.560]  唔係呢叔
[00:10:37.560 --> 00:10:39.480]  嗰啲嘅教會嘅執事
[00:10:39.480 --> 00:10:43.200]  佢係講緊當時羅馬社會上面一啲嘅義工
[00:10:43.200 --> 00:10:45.320]  呢啲義工點解會有呢啲義工呢
[00:10:45.320 --> 00:10:47.040]  就係當時有啲人見到
[00:10:47.040 --> 00:10:48.480]  呢個社會上面
[00:10:48.480 --> 00:10:51.720]  有好多好慘嘅人
[00:10:51.720 --> 00:10:53.640]  不幸患病
[00:10:53.640 --> 00:10:54.920]  可能遇到天災
[00:10:54.920 --> 00:10:56.480]  流離失所
[00:10:56.480 --> 00:10:58.080]  顛沛流離
[00:10:58.080 --> 00:11:00.440]  可能有啲人貧苦大眾
[00:11:00.440 --> 00:11:01.680]  生活非常悲慘
[00:11:01.680 --> 00:11:02.920]  冇人幫助
[00:11:02.920 --> 00:11:05.160]  所以呢啲人願意做義工
[00:11:05.160 --> 00:11:07.440]  去幫助呢啲有需要嘅人
[00:11:07.440 --> 00:11:09.280]  呢啲人點解要做義工呢
[00:11:09.280 --> 00:11:10.680]  佢唔係應份嘅
[00:11:10.680 --> 00:11:12.360]  又或者唔係好似而家呢
[00:11:12.360 --> 00:11:13.640]  法庭判呢個人
[00:11:13.640 --> 00:11:15.360]  120小時社會服務令
[00:11:15.360 --> 00:11:16.880]  係掃下街去幫下人
[00:11:16.880 --> 00:11:18.640]  唔係咁樣唔係被迫嘅
[00:11:18.640 --> 00:11:20.040]  亦都唔係有啲善長仁翁
[00:11:20.040 --> 00:11:22.000]  畀錢佢哋有酬勞
[00:11:22.000 --> 00:11:24.040]  或者有啲NGO去support佢哋
[00:11:24.040 --> 00:11:25.080]  冇㗎
[00:11:25.080 --> 00:11:27.240]  啲人點解會出嚟做義工呢
[00:11:27.240 --> 00:11:28.400]  因為愛
[00:11:28.400 --> 00:11:29.760]  因為愛心
[00:11:29.760 --> 00:11:32.200]  因為佢見到人嘅困難
[00:11:32.200 --> 00:11:33.680]  見到人嘅傷痛
[00:11:33.680 --> 00:11:35.240]  見到人淒慘
[00:11:35.240 --> 00:11:39.720]  所以願意出嚟去服侍呢啲有需要嘅人
[00:11:39.720 --> 00:11:41.720]  你知唔知耶穌基督嘅心態都一樣
[00:11:41.720 --> 00:11:43.720]  耶穌作執事
[00:11:43.720 --> 00:11:47.000]  耶穌作執事唔係應份嘅
[00:11:47.000 --> 00:11:48.680]  唔係有報酬嘅
[00:11:48.680 --> 00:11:51.120]  係佢甘心命底
[00:11:51.120 --> 00:11:55.800]  嚟為你同埋我而受苦去受死
[00:11:55.800 --> 00:11:57.840]  有啲反對基督信仰嘅人
[00:11:57.840 --> 00:11:58.400]  成天咁講
[00:11:58.400 --> 00:11:59.520]  嘩!呢個上帝
[00:11:59.520 --> 00:12:02.280]  呢個天父有冇搞錯呀
[00:12:02.280 --> 00:12:03.280]  咁衰嘅
[00:12:03.280 --> 00:12:05.720]  逼自己個仔嚟到邊城人
[00:12:05.720 --> 00:12:07.560]  受盡人間嘅痛苦
[00:12:07.560 --> 00:12:10.640]  受盡人間嘅侮辱同埋嫌棄
[00:12:10.640 --> 00:12:13.520]  並且死喺最羞辱嘅十字架上面
[00:12:13.520 --> 00:12:14.840]  嘩!咁樣嘅老豆
[00:12:14.840 --> 00:12:16.000]  叫我點樣信佢呀
[00:12:16.000 --> 00:12:17.600]  頂止佢錯㗎
[00:12:17.600 --> 00:12:18.760]  聖經話畀佢哋聽
[00:12:18.760 --> 00:12:20.320]  耶穌唔係被迫㗎
[00:12:20.320 --> 00:12:22.760]  耶穌係甘心命底
[00:12:22.760 --> 00:12:26.120]  甘心情願為你同我受苦
[00:12:26.120 --> 00:12:28.120]  為你同我受死
[00:12:28.120 --> 00:12:29.320]  就好似大家
[00:12:29.320 --> 00:12:30.720]  如果你被迫娶一個人
[00:12:30.720 --> 00:12:32.160]  或者被迫嫁一個人
[00:12:32.160 --> 00:12:35.840]  同埋你甘願決定去同嗰個人結婚
[00:12:35.840 --> 00:12:37.120]  係兩件事嚟㗎
[00:12:37.120 --> 00:12:38.080]  耶穌都一樣
[00:12:38.080 --> 00:12:40.000]  佢本來唔係應份㗎
[00:12:40.000 --> 00:12:43.200]  佢本來冇需要嚟到呢個世界受苦㗎
[00:12:43.200 --> 00:12:45.000]  佢本來冇需要死㗎
[00:12:45.000 --> 00:12:47.920]  但係佢就係因為愛你同我
[00:12:47.920 --> 00:12:50.600]  頂止佢呢一份就係上帝嘅愛
[00:12:50.600 --> 00:12:51.880]  就係耶穌基督嘅愛
[00:12:51.880 --> 00:12:54.480]  今日聖靈係可以幫助我哋
[00:12:54.480 --> 00:12:56.320]  可以經歷呢一份嘅愛
[00:12:56.320 --> 00:12:58.440]  呢一份長闊高深嘅愛
[00:12:58.440 --> 00:12:59.480]  頂止佢我哋一齊睇
[00:12:59.480 --> 00:13:01.960]  羅馬書五章五節
[00:13:01.960 --> 00:13:02.680]  我哋一齊讀吖嘛
[00:13:02.680 --> 00:13:03.760]  一二三
[00:13:03.760 --> 00:13:06.360]  盼望不至於羞恥
[00:13:06.360 --> 00:13:08.640]  因為所賜給我哋嘅聖靈
[00:13:08.640 --> 00:13:09.920]  將神嘅愛
[00:13:09.920 --> 00:13:12.840]  囂冠在我哋心裡
[00:13:12.840 --> 00:13:16.400]  囂冠原來係咩意思呢
[00:13:16.400 --> 00:13:18.920]  就好似我哋將一盆水
[00:13:18.920 --> 00:13:20.360]  照頭淋一個人
[00:13:20.360 --> 00:13:21.760]  好多嘅水
[00:13:21.760 --> 00:13:23.040]  照頭淋佢
[00:13:23.040 --> 00:13:24.840]  由頭到腳淋到佢
[00:13:24.840 --> 00:13:25.720]  囂冠就係咁
[00:13:25.720 --> 00:13:26.840]  神將佢嘅愛
[00:13:26.840 --> 00:13:28.040]  聖靈將佢嘅愛
[00:13:28.040 --> 00:13:29.440]  由頭到腳
[00:13:29.440 --> 00:13:31.800]  好多咁樣淋喺我哋
[00:13:31.800 --> 00:13:33.640]  唔係一滴一滴咁樣
[00:13:33.640 --> 00:13:35.760]  好孤寒咁樣滴俾你
[00:13:35.760 --> 00:13:37.200]  而係好多嘅
[00:13:37.200 --> 00:13:38.800]  囂冠就係咁嘅意思
[00:13:38.800 --> 00:13:41.760]  頂止佢當我哋有困難嘅時間
[00:13:41.760 --> 00:13:43.480]  有困難嘅時間
[00:13:43.480 --> 00:13:47.600]  聖靈永遠唔會令我哋失望
[00:13:47.600 --> 00:13:48.720]  我哋有困難嘅時間
[00:13:48.720 --> 00:13:50.480]  當我哋渴慕聖靈
[00:13:50.480 --> 00:13:52.160]  聖靈會充滿我哋
[00:13:52.160 --> 00:13:54.880]  將神祥闊高深嘅愛
[00:13:54.880 --> 00:13:57.880]  囂冠喺我哋嘅生命裡面
[00:13:57.880 --> 00:14:00.040]  喺1994年嘅10月
[00:14:00.040 --> 00:14:03.480]  我媽媽發現末期嘅癌症
[00:14:03.480 --> 00:14:05.000]  三個月之後
[00:14:05.000 --> 00:14:06.560]  就離開咗呢個世界
[00:14:06.560 --> 00:14:07.840]  好快
[00:14:07.840 --> 00:14:10.480]  我冇辦法接受到咁快
[00:14:10.480 --> 00:14:15.520]  未諗到佢已經主懷安息咗
[00:14:15.520 --> 00:14:19.240]  我媽媽嘅離開帶畀我兩個痛
[00:14:19.240 --> 00:14:21.920]  第一種痛係離別嘅痛
[00:14:21.920 --> 00:14:22.960]  第一種痛
[00:14:22.960 --> 00:14:24.440]  第二種痛
[00:14:24.440 --> 00:14:28.040]  係遺憾嘅痛
[00:14:28.040 --> 00:14:29.080]  可能有啲頂止佢呢
[00:14:29.080 --> 00:14:31.000]  好熟悉我嘅
[00:14:31.000 --> 00:14:34.160]  就知道我好愛我媽媽
[00:14:34.160 --> 00:14:37.200]  好耐好長嘅時間
[00:14:37.200 --> 00:14:41.640]  都冇辦法接受到我媽媽嘅離開
[00:14:41.640 --> 00:14:43.320]  有個時間
[00:14:43.320 --> 00:14:45.080]  夜晚發夢嗰陣時
[00:14:45.080 --> 00:14:47.400]  經常窄聲
[00:14:47.400 --> 00:14:48.520]  口裏面不斷啱住
[00:14:48.520 --> 00:14:50.880]  媽媽我好掛住你
[00:14:50.880 --> 00:14:53.080]  媽媽我好掛住你
[00:14:53.080 --> 00:14:54.720]  媽媽你唔離開我
[00:14:54.720 --> 00:14:57.160]  唔好離開我
[00:14:57.160 --> 00:15:00.960]  十年生死兩茫茫
[00:15:00.960 --> 00:15:04.040]  不思量自難忘
[00:15:04.040 --> 00:15:08.960]  千里孤墳無處話淒涼
[00:15:08.960 --> 00:15:10.880]  離別嘅情緒
[00:15:10.880 --> 00:15:13.400]  可以因著時間沖淡
[00:15:13.400 --> 00:15:15.920]  但係心裏面嗰種嘅遺憾
[00:15:15.920 --> 00:15:18.240]  內疚同埋自責
[00:15:18.240 --> 00:15:20.760]  佢係揮之不去
[00:15:20.760 --> 00:15:22.360]  我好記得我媽媽
