
[00:00:00.000 --> 00:00:03.200]  你仍然有這種屬靈裡的勇氣
[00:02:55.000 --> 00:02:57.000]  你有沒有說過這句話?
[00:02:57.000 --> 00:02:58.000]  如果你說這句話
[00:02:58.000 --> 00:03:00.000]  就是說你不懂得自己尊重你自己
[00:03:00.000 --> 00:03:02.000]  其實你很有用
[00:03:02.000 --> 00:03:05.000]  其實你很有用
[00:03:05.000 --> 00:03:07.000]  你養大幾個心蚊仔
[00:03:07.000 --> 00:03:09.000]  雖然你現在好像退休了
[00:03:09.000 --> 00:03:11.000]  我現在退休了
[00:03:11.000 --> 00:03:14.000]  我不能夠對著鏡子說我沒用
[00:03:14.000 --> 00:03:16.000]  仍然有用
[00:03:16.000 --> 00:03:19.000]  雖然你不能夠上來這個台上講道
[00:03:19.000 --> 00:03:23.000]  但你仍然在你的生活裡面有很多貢獻
[00:03:23.000 --> 00:03:24.000]  你繼續生活下去
[00:03:24.000 --> 00:03:27.000]  這是很有用、很重要的一件事
[00:03:27.000 --> 00:03:30.000]  然後第二件事
[00:03:30.000 --> 00:03:31.000]  快樂
[00:03:31.000 --> 00:03:32.000]  我剛才已經說過
[00:03:32.000 --> 00:03:33.000]  稍微要提一提
[00:03:33.000 --> 00:03:37.000]  快樂是和基本物質的需要
[00:03:37.000 --> 00:03:40.000]  得到合理的滿足
[00:03:40.000 --> 00:03:41.000]  是有密切的關係的
[00:03:41.000 --> 00:03:44.000]  我不唱淑玲的高調
[00:03:44.000 --> 00:03:45.000]  我不會告訴你
[00:03:45.000 --> 00:03:48.000]  快樂是和物質絕對沒有關係
[00:03:49.000 --> 00:03:50.000]  你知道我扯大炮
[00:03:50.000 --> 00:03:54.000]  如果你基本物質的需要
[00:03:54.000 --> 00:03:56.000]  得不到基本的滿足的話
[00:03:56.000 --> 00:03:58.000]  你想快樂也是挺困難的
[00:03:58.000 --> 00:04:01.000]  如果你天天要優柴優米
[00:04:01.000 --> 00:04:03.000]  當然現在不是優柴
[00:04:03.000 --> 00:04:05.000]  但問題就是
[00:04:05.000 --> 00:04:08.000]  如果你天天需要住在街邊
[00:04:08.000 --> 00:04:10.000]  搭個帳篷住在那裡的話
[00:04:10.000 --> 00:04:14.000]  你也會挺困難的
[00:04:14.000 --> 00:04:16.000]  很快樂的過日子
[00:04:19.000 --> 00:04:22.000]  你不可以天天靠別人救濟你
[00:04:22.000 --> 00:04:25.000]  所以你要怎樣辦呢?
[00:04:25.000 --> 00:04:27.000]  你就要學習怎樣的
[00:04:27.000 --> 00:04:29.000]  自己照顧你自己
[00:04:29.000 --> 00:04:31.000]  自己怎樣去理你的財
[00:04:31.000 --> 00:04:35.000]  我現在參加那間新人教會
[00:04:35.000 --> 00:04:36.000]  我很喜歡他們
[00:04:36.000 --> 00:04:37.000]  因為他們的思想
[00:04:37.000 --> 00:04:39.000]  往往都是突破傳統的
[00:04:39.000 --> 00:04:42.000]  你從來都不聽見
[00:04:42.000 --> 00:04:44.000]  教會會開一班主要學校
[00:04:44.000 --> 00:04:46.000]  叫做理財大學
[00:04:49.000 --> 00:04:50.000]  為什麼呢?
[00:04:50.000 --> 00:04:54.000]  這間教會每年的經濟預算
[00:04:54.000 --> 00:04:56.000]  是四、五百萬
[00:04:56.000 --> 00:04:57.000]  不是四、五百萬
[00:04:57.000 --> 00:04:58.000]  是十萬
[00:04:58.000 --> 00:04:59.000]  四、五百萬
[00:04:59.000 --> 00:05:02.000]  他們發現
[00:05:02.000 --> 00:05:05.000]  要達到這個經濟的預算
[00:05:05.000 --> 00:05:09.000]  一定要弟兄姊妹肯奉獻才行
[00:05:09.000 --> 00:05:12.000]  但是發現近年來
[00:05:12.000 --> 00:05:15.000]  那些奉獻一直下降趨勢
[00:05:15.000 --> 00:05:17.000]  很困難
[00:05:18.000 --> 00:05:21.000]  然後他們經過了不同的調查
[00:05:21.000 --> 00:05:22.000]  發現到
[00:05:22.000 --> 00:05:25.000]  原來現在的人
[00:05:25.000 --> 00:05:28.000]  越來越欠債越多
[00:05:28.000 --> 00:05:31.000]  我不知道你欠不欠債
[00:05:31.000 --> 00:05:32.000]  我都試過欠債
[00:05:32.000 --> 00:05:34.000]  現在可能沒有了
[00:05:34.000 --> 00:05:35.000]  但是以前就是說
[00:05:35.000 --> 00:05:36.000]  你買一間屋
[00:05:36.000 --> 00:05:38.000]  你就要背一個 Mortgage
[00:05:38.000 --> 00:05:39.000]  你就要欠債
[00:05:39.000 --> 00:05:42.000]  汽車雖然很少東西
[00:05:42.000 --> 00:05:44.000]  但是你都很少能夠
[00:05:44.000 --> 00:05:46.000]  掏現金出來
[00:05:46.000 --> 00:05:47.000]  兩、三萬元出來
[00:05:47.000 --> 00:05:48.000]  去買一輛新車
[00:05:48.000 --> 00:05:49.000]  你又欠債
[00:05:49.000 --> 00:05:51.000]  如果你不相信的話
[00:05:51.000 --> 00:05:54.000]  拿著一張卡板去滾的話
[00:05:54.000 --> 00:05:59.000]  就擔保你一定欠債
[00:05:59.000 --> 00:06:01.000]  這間教育會就發現
[00:06:01.000 --> 00:06:05.000]  有很多中年人、青年人
[00:06:05.000 --> 00:06:07.000]  中年人、青年人
[00:06:07.000 --> 00:06:09.000]  總之就是人
[00:06:09.000 --> 00:06:10.000]  都欠債
[00:06:10.000 --> 00:06:13.000]  你欠債的時候
[00:06:13.000 --> 00:06:14.000]  每個人都欠債的時候
[00:06:14.000 --> 00:06:19.000]  這四、五百萬怎麼能夠達到呢?
[00:06:19.000 --> 00:06:21.000]  而且不單止四、五百萬
[00:06:21.000 --> 00:06:25.000]  整天都還有其他籌款的活動
[00:06:25.000 --> 00:06:27.000]  好像現在
[00:06:27.000 --> 00:06:28.000]  Halloween
[00:06:28.000 --> 00:06:32.000]  他們歡迎弟兄姊妹
[00:06:32.000 --> 00:06:34.000]  每人弄一輛車
[00:06:34.000 --> 00:06:36.000]  然後在後面
[00:06:36.000 --> 00:06:41.000]  他們準備買四十萬粒糖
[00:06:41.000 --> 00:06:42.000]  你想想
[00:06:42.000 --> 00:06:43.000]  放在車後面
[00:06:43.000 --> 00:06:48.000]  然後叫四周的十元仔
[00:06:48.000 --> 00:06:51.000]  來玩「Truck or Treat」
[00:06:51.000 --> 00:06:52.000]  不是「Trick or Treat」
[00:06:52.000 --> 00:06:53.000]  是「Truck」
[00:06:53.000 --> 00:06:54.000]  「Truck or Treat」
[00:06:54.000 --> 00:06:57.000]  你想想
[00:06:57.000 --> 00:06:59.000]  很多這樣的活動
[00:06:59.000 --> 00:07:01.000]  很多這樣的籌款
[00:07:01.000 --> 00:07:07.000]  他們有去海地救濟地震的人
[00:07:07.000 --> 00:07:10.000]  他們經常跟海地教會
[00:07:10.000 --> 00:07:11.000]  有需要的教會
[00:07:11.000 --> 00:07:13.000]  幫助他們
[00:07:13.000 --> 00:07:16.000]  現在地震、水災、風災
[00:07:16.000 --> 00:07:18.000]  他們都有籌款
[00:07:18.000 --> 00:07:21.000]  所以有很多額外的經費
[00:07:21.000 --> 00:07:26.000]  所以他們就開一班主要學校
[00:07:26.000 --> 00:07:28.000]  叫做理財大學
[00:07:28.000 --> 00:07:31.000]  是做什麼的呢?
[00:07:31.000 --> 00:07:34.000]  他們請一個基督教機構回來
[00:07:34.000 --> 00:07:39.000]  教人們如何處理錢財
[00:07:39.000 --> 00:07:44.000]  如何為將來未雨綢繆
[00:07:44.000 --> 00:07:50.000]  不是等候上帝餵小鳥餵餓嗎?
[00:07:50.000 --> 00:07:51.000]  不是的
[00:07:51.000 --> 00:07:52.000]  我們有我們的責任
[00:07:52.000 --> 00:07:53.000]  沒錯
[00:07:53.000 --> 00:07:54.000]  上帝在你需要的時候
[00:07:54.000 --> 00:07:56.000]  他可能會洗小鳥來餵你
[00:07:56.000 --> 00:07:59.000]  甚至當你真的有需要的時候
[00:07:59.000 --> 00:08:02.000]  弟兄姊妹會關心你、愛你
[00:08:02.000 --> 00:08:03.000]  但實際上
[00:08:03.000 --> 00:08:09.000]  是你自己有需要的責任
[00:08:09.000 --> 00:08:11.000]  學習如何處理你的錢財
[00:08:11.000 --> 00:08:15.000]  已經有幾年的時間
[00:08:15.000 --> 00:08:18.000]  他們開理財大學
[00:08:18.000 --> 00:08:21.000]  有好幾百個弟兄姊妹
[00:08:21.000 --> 00:08:23.000]  已經接受了這個訓練
[00:08:23.000 --> 00:08:26.000]  每一年上這課完結後
[00:08:26.000 --> 00:08:28.000]  他們就宣佈
[00:08:28.000 --> 00:08:30.000]  今年我們上了這課之後
[00:08:30.000 --> 00:08:32.000]  參加這課程的弟兄姊妹
[00:08:32.000 --> 00:08:36.000]  一共免去了多少錢的債
[00:08:36.000 --> 00:08:39.000]  有一年他們可以免去十多萬
[00:08:39.000 --> 00:08:41.000]  你真的不相信
[00:08:41.000 --> 00:08:44.000]  人們可以欠這麼多錢
[00:08:44.000 --> 00:08:46.000]  但你想想其實很簡單
[00:08:46.000 --> 00:08:48.000]  每人拿一張卡
[00:08:48.000 --> 00:08:50.000]  現在平均是說
[00:08:50.000 --> 00:08:52.000]  美國人那張卡
[00:08:52.000 --> 00:08:54.000]  很多人欠一萬元以上
[00:08:54.000 --> 00:08:56.000]  你想想
[00:08:56.000 --> 00:09:00.000]  他們可以欠多少錢
[00:09:00.000 --> 00:09:02.000]  所以他們用這個方法
[00:09:02.000 --> 00:09:04.000]  來幫助弟兄姊妹
[00:09:04.000 --> 00:09:07.000]  叫弟兄姊妹學習如何理財
[00:09:07.000 --> 00:09:10.000]  我在加州居住的時候
[00:09:10.000 --> 00:09:13.000]  已經是十多二十年前的事了
[00:09:13.000 --> 00:09:17.000]  皓國基督教的機構
[00:09:17.000 --> 00:09:19.000]  他們有林修榮先生
[00:09:19.000 --> 00:09:20.000]  不知道你聽過他沒有
[00:09:20.000 --> 00:09:22.000]  他常常在電台上
[00:09:22.000 --> 00:09:26.000]  接受別人的訪問
[00:09:26.000 --> 00:09:31.000]  他也開了一些課程教人如何理財
[00:09:31.000 --> 00:09:34.000]  不過他們都不敢去教會
[00:09:34.000 --> 00:09:35.000]  我不知道為什麼
[00:09:35.000 --> 00:09:36.000]  有什麼分別
[00:09:36.000 --> 00:09:38.000]  因為他們覺得
[00:09:38.000 --> 00:09:40.000]  講錢不太熟悉
[00:09:40.000 --> 00:09:42.000]  但其實不是的
[00:09:42.000 --> 00:09:44.000]  如果我們不懂得理財的話
[00:09:44.000 --> 00:09:46.000]  我們都很困難
[00:09:46.000 --> 00:09:48.000]  現在我退休了
[00:09:48.000 --> 00:09:50.000]  我才知道有多厲害
[00:09:50.000 --> 00:09:52.000]  剛剛才交了一大筆
[00:09:52.000 --> 00:09:56.000]  房屋保險
[00:09:56.000 --> 00:10:01.000]  下個月又要交房屋保險
[00:10:01.000 --> 00:10:03.000]  你想想
[00:10:03.000 --> 00:10:06.000]  一年內只交這筆
[00:10:06.000 --> 00:10:08.000]  都要很多錢
[00:10:08.000 --> 00:10:13.000]  你不能總是上網告訴弟兄姊妹
[00:10:13.000 --> 00:10:15.000]  我需要錢
[00:10:15.000 --> 00:10:18.000]  所以你想想
[00:10:18.000 --> 00:10:21.000]  基督徒才要有理財
[00:10:21.000 --> 00:10:22.000]  如果你不懂理財
[00:10:22.000 --> 00:10:24.000]  你想快樂都很困難
[00:10:24.000 --> 00:10:30.000]  我們常常說要忘天打卦
[00:10:30.000 --> 00:10:32.000]  所以基本上
[00:10:32.000 --> 00:10:35.000]  我們要有這樣的需要學習
[00:10:35.000 --> 00:10:38.000]  如何處理我們的錢財
[00:10:38.000 --> 00:10:41.000]  如何運用我們的錢財
[00:10:41.000 --> 00:10:44.000]  物質的需要
[00:10:44.000 --> 00:10:45.000]  基本的需要
[00:10:45.000 --> 00:10:46.000]  是需要得到滿足
[00:10:46.000 --> 00:10:49.000]  我們才可以得到基本的快樂
[00:10:49.000 --> 00:10:53.000]  有人說錢財不是萬能
[00:10:53.000 --> 00:10:56.000]  但沒有錢又是萬萬不能
[00:10:56.000 --> 00:11:00.000]  這是基本的事實
[00:11:00.000 --> 00:11:03.000]  第三
[00:11:03.000 --> 00:11:06.000]  我覺得要快樂
[00:11:06.000 --> 00:11:10.000]  要快樂就一定要有甚麼呢
[00:11:10.000 --> 00:11:12.000]  有一種彈性
[00:11:12.000 --> 00:11:14.000]  做人一定要有個性
[00:11:14.000 --> 00:11:16.000]  要有彈性
[00:11:16.000 --> 00:11:18.000]  如果你沒有彈性的話
[00:11:18.000 --> 00:11:20.000]  你想快樂都很困難
[00:11:20.000 --> 00:11:22.000]  如果你是很固執
[00:11:22.000 --> 00:11:24.000]  你是很古板
[00:11:24.000 --> 00:11:27.000]  沈保羅牧師在他寫的
[00:11:27.000 --> 00:11:29.000]  《肥勒比書注釋》裏說到
[00:11:29.000 --> 00:11:33.000]  基督徒要有豁達
[00:11:33.000 --> 00:11:36.000]  不知你知不知甚麼是豁達
[00:11:36.000 --> 00:11:40.000]  豁就是害字邊做一個谷
[00:11:40.000 --> 00:11:43.000]  豁達
[00:11:45.000 --> 00:11:48.000]  這個和做人有彈性很有關係
[00:11:48.000 --> 00:11:50.000]  豁達的意思是
[00:11:50.000 --> 00:11:53.000]  我們不會固執
[00:11:53.000 --> 00:11:57.000]  我們不會認為自己是唯一
[00:11:57.000 --> 00:11:59.000]  所有的都正確
[00:11:59.000 --> 00:12:04.000]  聖經在《肥勒比書》第四章第五節
[00:12:04.000 --> 00:12:05.000]  是這樣說的
[00:12:05.000 --> 00:12:07.000]  你們要讓大家看出
[00:12:07.000 --> 00:12:10.000]  你有謙和的心
[00:12:10.000 --> 00:12:13.000]  謙和這個字在原文聖經
[00:12:13.000 --> 00:12:15.000]  是一個很複雜的字
[00:12:15.000 --> 00:12:17.000]  裏面所說的是
[00:12:17.000 --> 00:12:22.000]  在不損害公義的原則下
[00:12:22.000 --> 00:12:26.000]  對待其他人要寬大
[00:12:26.000 --> 00:12:29.000]  要有人情味
[00:12:29.000 --> 00:12:31.000]  要溫和
[00:12:31.000 --> 00:12:33.000]  要仁慈
[00:12:33.000 --> 00:12:36.000]  要樂於寬恕
[00:12:36.000 --> 00:12:42.000]  如果你經常和別人過不去的話
[00:12:42.000 --> 00:12:44.000]  你經常認為自己是對的
[00:12:44.000 --> 00:12:45.000]  自己是最對的
[00:12:45.000 --> 00:12:47.000]  別人都不對
[00:12:47.000 --> 00:12:49.000]  你很難過生活
[00:12:49.000 --> 00:12:51.000]  你很難快樂
[00:12:51.000 --> 00:12:56.000]  我們有一種自以為意的毛病
[00:12:56.000 --> 00:12:59.000]  我們很難放得開
[00:12:59.000 --> 00:13:00.000]  我們看不開
[00:13:00.000 --> 00:13:02.000]  他現在說的是
[00:13:02.000 --> 00:13:05.000]  在不傷害公義的原則下
[00:13:05.000 --> 00:13:06.000]  你要記住這一點
[00:13:06.000 --> 00:13:08.000]  不是說對錯不用理會
[00:13:08.000 --> 00:13:10.000]  不是是非曲直不用理會
[00:13:10.000 --> 00:13:13.000]  很多時候我們和別人過不去的
[00:13:13.000 --> 00:13:18.000]  都是芝麻綠豆雞毛蒜皮
[00:13:18.000 --> 00:13:22.000]  那些講婚姻輔導的專家
[00:13:22.000 --> 00:13:25.000]  經常在書上都說這件事
[00:13:25.000 --> 00:13:27.000]  不知道你有沒有留意過
[00:13:27.000 --> 00:13:30.000]  經常說擠牙膏
[00:13:30.000 --> 00:13:34.000]  個個都說擠牙膏
[00:13:34.000 --> 00:13:36.000]  你擠牙膏在上面擠
[00:13:36.000 --> 00:13:39.000]  別人在下面擠上去
[00:13:39.000 --> 00:13:41.000]  你那個在上面擠
[00:13:41.000 --> 00:13:44.000]  那個總是說自己的方法最好
[00:13:44.000 --> 00:13:45.000]  那個在下面擠
[00:13:45.000 --> 00:13:46.000]  那個又說他最好
[00:13:46.000 --> 00:13:49.000]  所以永遠為擠牙膏
[00:13:49.000 --> 00:13:51.000]  你就有得爭辯
[00:13:51.000 --> 00:13:52.000]  所以我們常常發現
[00:13:52.000 --> 00:13:54.000]  因為這樣我們不能擴大
[00:13:54.000 --> 00:13:56.000]  我們的心不能廣大
[00:13:56.000 --> 00:13:58.000]  我們接納不到
[00:13:58.000 --> 00:14:02.000]  別人和我們不相同的做法
[00:14:02.000 --> 00:14:04.000]  所以我們往往不快樂
[00:14:04.000 --> 00:14:06.000]  我們很難
[00:14:06.000 --> 00:14:08.000]  我們要以為自己是對的
[00:14:08.000 --> 00:14:14.000]  我們很難能夠過一個快樂的生活
[00:14:14.000 --> 00:14:15.000]  或者時間關係
[00:14:15.000 --> 00:14:16.000]  我講一種
[00:14:16.000 --> 00:14:19.000]  我認為第四樣東西
[00:14:19.000 --> 00:14:23.000]  是要能夠快樂的因素是什麼呢
[00:14:23.000 --> 00:14:26.000]  我們一定要在自己所做的
[00:14:26.000 --> 00:14:28.000]  每一樣的事情上
[00:14:28.000 --> 00:14:31.000]  都會認為自己是有價值的
[00:14:31.000 --> 00:14:34.000]  要有成就感才行
[00:14:34.000 --> 00:14:37.000]  你不用一定要做醫生
[00:14:37.000 --> 00:14:39.000]  很多時候我發現
[00:14:39.000 --> 00:14:41.000]  現在我們中國人的毛病就是
[00:14:41.000 --> 00:14:43.000]  我們個個要自己的子女
[00:14:43.000 --> 00:14:44.000]  做皇帝
[00:14:44.000 --> 00:14:46.000]  做飛翔之頭
[00:14:46.000 --> 00:14:49.000]  做鳳王
[00:14:49.000 --> 00:14:51.000]  如果你的兒子做不到皇帝
[00:14:51.000 --> 00:14:53.000]  不是皇帝
[00:14:53.000 --> 00:14:54.000]  做工程師
[00:14:54.000 --> 00:14:55.000]  什麼師
[00:14:55.000 --> 00:14:58.000]  沒有那個師字在後面的話
[00:14:58.000 --> 00:14:59.000]  你能不能夠快樂呢
[00:14:59.000 --> 00:15:00.000]  或者你自己做不到
[00:15:00.000 --> 00:15:02.000]  不過你做廚師也好
[00:15:02.000 --> 00:15:04.000]  都是師
[00:15:04.000 --> 00:15:06.000]  都可以
[00:15:06.000 --> 00:15:09.000]  不是一定需要做工程師
[00:15:09.000 --> 00:15:10.000]  醫師
[00:15:10.000 --> 00:15:12.000]  不用一定要做這些
[00:15:12.000 --> 00:15:14.000]  如果你在所做的事情上
[00:15:14.000 --> 00:15:19.000]  能夠覺得你是為神而作
[00:15:19.000 --> 00:15:20.000]  好像上次我講給你聽
[00:15:20.000 --> 00:15:22.000]  自己笑自己
[00:15:22.000 --> 00:15:26.000]  我作得照顧孫子和港獨一樣神聖
[00:15:26.000 --> 00:15:28.000]  一樣有成就感
[00:15:28.000 --> 00:15:32.000]  我照顧孫子不會覺得比我港獨差
[00:15:32.000 --> 00:15:33.000]  你做什麼都一樣
[00:15:33.000 --> 00:15:35.000]  如果你能夠忠心去做
[00:15:35.000 --> 00:15:38.000]  能夠覺得你是為神而作
[00:15:38.000 --> 00:15:39.000]  你有成就感
[00:15:39.000 --> 00:15:41.000]  你就會快樂
[00:15:41.000 --> 00:15:45.000]  你就不會經常對著鏡子覺得苦苦忽忽
[00:15:45.000 --> 00:15:48.000]  你不會覺得你真是命苦
[00:15:48.000 --> 00:15:49.000]  有些人很多時候
[00:15:49.000 --> 00:15:51.000]  他接受不到他的現實
[00:15:51.000 --> 00:15:52.000]  他覺得自己命苦
[00:15:52.000 --> 00:15:54.000]  所以他就更加苦
[00:15:54.000 --> 00:15:55.000]  苦上加苦
[00:15:55.000 --> 00:15:57.000]  沒辦法快樂
[00:15:57.000 --> 00:15:59.000]  我們來看看
[00:15:59.000 --> 00:16:03.000]  保羅和肥立彼教會的關係
[00:16:03.000 --> 00:16:05.000]  為什麼他會覺得
[00:16:05.000 --> 00:16:12.000]  他自己能夠因為肥立彼教會的表現
[00:16:12.000 --> 00:16:14.000]  或者因為肥立彼教會對待他的情況
[00:16:14.000 --> 00:16:17.000]  使他能夠很快樂呢?
[00:16:17.000 --> 00:16:21.000]  我們剛剛看到第一章
[00:16:21.000 --> 00:16:22.000]  我們讀聖經的時候
[00:16:22.000 --> 00:16:28.000]  他說他每次想念到肥立彼教會的時候
[00:16:28.000 --> 00:16:30.000]  他就歡歡喜喜
[00:16:30.000 --> 00:16:31.000]  他就滿心歡喜
[00:16:31.000 --> 00:16:33.000]  他滿有喜樂
[00:16:33.000 --> 00:16:36.000]  他想起他們
[00:16:36.000 --> 00:16:38.000]  不知道你會不會想起一些東西
[00:16:38.000 --> 00:16:40.000]  你就激氣
[00:16:40.000 --> 00:16:42.000]  你就很憂愁
[00:16:42.000 --> 00:16:43.000]  你就很憂慮
[00:16:43.000 --> 00:16:44.000]  充滿了憂慮
[00:16:44.000 --> 00:16:46.000]  你怎麼可以快樂呢?
[00:16:46.000 --> 00:16:48.000]  但是他想起的就是
[00:16:48.000 --> 00:16:49.000]  就是肥立彼教會
[00:16:49.000 --> 00:16:53.000]  他們給他留下的整體印象
[00:16:53.000 --> 00:16:58.000]  都是使他能夠放心的
[00:16:58.000 --> 00:17:00.000]  沒有憂慮的
[00:17:00.000 --> 00:17:02.000]  沒有難過的
[00:17:02.000 --> 00:17:03.000]  整體而言
[00:17:03.000 --> 00:17:05.000]  他想起肥立彼教會
[00:17:05.000 --> 00:17:07.000]  他都為他們來感恩
[00:17:07.000 --> 00:17:09.000]  所以他才能夠歡歡喜喜
[00:17:09.000 --> 00:17:14.000]  他說我為你們每次都是這樣帶著喜樂的心
[00:17:14.000 --> 00:17:16.000]  歡歡喜的為你們祈求
[00:17:16.000 --> 00:17:19.000]  不單止因為他有美好的回憶
[00:17:19.000 --> 00:17:26.000]  因為他知道他們跟他之間的關係是非常良好
[00:17:26.000 --> 00:17:30.000]  然後清楚知道這間教會的弟兄姊妹
[00:17:30.000 --> 00:17:33.000]  都是對他非常關懷
[00:17:33.000 --> 00:17:36.000]  我們看看第一章告訴我們
[00:17:36.000 --> 00:17:42.000]  有幾樣東西是保羅從肥立彼教會的身上
[00:17:42.000 --> 00:17:44.000]  弟兄姊妹的身上得到快樂
[00:17:44.000 --> 00:17:46.000]  得到喜樂
[00:17:46.000 --> 00:17:48.000]  第一章第五節就說
[00:17:48.000 --> 00:17:52.000]  從頭一天直到現在
[00:17:52.000 --> 00:17:56.000]  他們是跟保羅同心合意的興旺福音
[00:17:56.000 --> 00:17:59.000]  這裡保羅要說從頭一天
[00:17:59.000 --> 00:18:00.000]  為什麼從頭一天呢?
[00:18:00.000 --> 00:18:02.000]  我們回頭看
[00:18:02.000 --> 00:18:04.000]  我們去到司徒行傳第十五十六章
[00:18:04.000 --> 00:18:09.000]  我們就看到保羅是第一次離開小亞細亞
[00:18:09.000 --> 00:18:12.000]  而進入歐洲傳道
[00:18:12.000 --> 00:18:16.000]  我們都聽過這個所謂馬其頓異象的呼聲
[00:18:16.000 --> 00:18:19.000]  就是保羅在這個異象裡面
[00:18:19.000 --> 00:18:22.000]  看見有一個馬其頓的人就是歐洲的人
[00:18:22.000 --> 00:18:25.000]  他對保羅說過來幫助我們
[00:18:25.000 --> 00:18:29.000]  保羅就離開小亞細亞進入歐洲
