
[00:00:00.000 --> 00:00:02.000]  多謝姊妹早晨
[00:02:47.000 --> 00:02:50.000]  在猶太和撒瑪利亞各處
[00:02:50.000 --> 00:02:52.000]  正因為這個緣故
[00:02:52.000 --> 00:02:54.000]  去到第四節的時候
[00:02:54.000 --> 00:02:58.000]  就說哪些分散的人往各處傳道
[00:02:58.000 --> 00:03:01.000]  斐利就是其中之一
[00:03:01.000 --> 00:03:04.000]  斐利是誰呢?
[00:03:04.000 --> 00:03:06.000]  你看回前面《史道行傳》
[00:03:06.000 --> 00:03:10.000]  最早出現其實是在第六章
[00:03:10.000 --> 00:03:13.000]  那裏有一些說希利尼語的猶太人
[00:03:13.000 --> 00:03:15.000]  和希伯來人之間
[00:03:15.000 --> 00:03:17.000]  他們有些糾紛
[00:03:17.000 --> 00:03:20.000]  而斐利就被選為執事
[00:03:20.000 --> 00:03:23.000]  他要負責管理飯食
[00:03:23.000 --> 00:03:28.000]  希望能夠解決照顧寡婦上
[00:03:28.000 --> 00:03:32.000]  看似分配不公平的問題
[00:03:32.000 --> 00:03:34.000]  因為逼迫的緣故
[00:03:34.000 --> 00:03:39.000]  去到第五節就說他去了撒瑪利亞宣講基督
[00:03:39.000 --> 00:03:46.000]  不過即使神在撒瑪利亞那裏大大使用斐利
[00:03:46.000 --> 00:03:49.000]  但是一去到二十六節的時候
[00:03:49.000 --> 00:03:53.000]  他竟然又叫他離開
[00:03:53.000 --> 00:03:59.000]  因為神有一個更加大更加美的計劃在其中
[00:03:59.000 --> 00:04:05.000]  就是要將他在第一章第八節的應許實現出來
[00:04:05.000 --> 00:04:07.000]  那段經文大家很熟悉
[00:04:07.000 --> 00:04:10.000]  但聖靈降臨在你們身上
[00:04:10.000 --> 00:04:12.000]  你們就必得著能力
[00:04:12.000 --> 00:04:19.000]  並要在耶路撒冷猶太傳地和撒瑪利亞直到地極作我的見證
[00:04:19.000 --> 00:04:21.000]  回到我今天要講的經文
[00:04:21.000 --> 00:04:24.000]  第二十六節一開始的時候
[00:04:24.000 --> 00:04:26.000]  聖經這樣說
[00:04:26.000 --> 00:04:28.000]  有主的一個使者對斐利說
[00:04:28.000 --> 00:04:34.000]  起來向南走往那從耶路撒冷夏加薩的路上去
[00:04:34.000 --> 00:04:37.000]  那路是曠野
[00:04:37.000 --> 00:04:40.000]  他一開始的時候就給了兩個命令他
[00:04:40.000 --> 00:04:42.000]  起來向南走
[00:04:42.000 --> 00:04:47.000]  南這個字其實原本的意思是正午
[00:04:47.000 --> 00:04:51.000]  即是下午熱騰騰的時候
[00:04:51.000 --> 00:04:55.000]  他就叫他立刻起行
[00:04:55.000 --> 00:04:59.000]  撒瑪利亞是在耶路撒冷以北的地方
[00:04:59.000 --> 00:05:03.000]  現在神就叫他向南走
[00:05:03.000 --> 00:05:08.000]  而這裡是去加薩的路上
[00:05:08.000 --> 00:05:10.000]  加薩是什麼地方呢?
[00:05:10.000 --> 00:05:15.000]  其實我們現在經常叫它加沙
[00:05:15.000 --> 00:05:19.000]  你看新聞「加沙地帶」其實就是這裡
[00:05:19.000 --> 00:05:26.000]  這個地方離撒瑪利亞大概一百多公里
[00:05:26.000 --> 00:05:28.000]  西面是地中海
[00:05:28.000 --> 00:05:30.000]  東面是一大片沙漠
[00:05:30.000 --> 00:05:33.000]  所以這裡就形容它為曠野
[00:05:33.000 --> 00:05:41.000]  這個地方是去埃及和埃塞俄比亞做生意的一個必經之路
[00:05:41.000 --> 00:05:48.000]  而叫得做曠野當然就是一個渺無人跡的地方
[00:05:48.000 --> 00:05:52.000]  在這裡明明說著
[00:05:52.000 --> 00:05:56.000]  「斐利在撒瑪利亞傳福音」
[00:05:56.000 --> 00:06:03.000]  不過這個主的使者就叫他去曠野
[00:06:03.000 --> 00:06:06.000]  由一個神的靈大大運行
[00:06:06.000 --> 00:06:08.000]  好好使用他的地方
[00:06:08.000 --> 00:06:11.000]  叫他去一個渺無人煙的地方
[00:06:11.000 --> 00:06:13.000]  都不知道做什麼
[00:06:13.000 --> 00:06:17.000]  其實的確是非常不尋常
[00:06:17.000 --> 00:06:22.000]  我不知道大家有沒有曾經在你們的生命當中
[00:06:22.000 --> 00:06:25.000]  遇到一些突而其來的事
[00:06:25.000 --> 00:06:29.000]  迫你要轉彎
[00:06:29.000 --> 00:06:31.000]  急轉彎
[00:06:31.000 --> 00:06:35.000]  當斐利收到這個訊息之後
[00:06:35.000 --> 00:06:38.000]  二十七節上半節
[00:06:38.000 --> 00:06:40.000]  基述他的回應
[00:06:40.000 --> 00:06:44.000]  就是斐利就起身去了
[00:06:44.000 --> 00:06:51.000]  曾錦法牧師其中有一個屬靈導師叫Ray Steadman
[00:06:51.000 --> 00:06:54.000]  我曾經在港台上介紹過
[00:06:54.000 --> 00:07:00.000]  這位牧者Ray Steadman就分享一個故事
[00:07:00.000 --> 00:07:03.000]  他說他有一個牧師朋友
[00:07:03.000 --> 00:07:09.000]  透過一段經歷學到一個很寶貴的屬靈功課
[00:07:09.000 --> 00:07:15.000]  這個牧者朋友在他服事的教會當中
[00:07:15.000 --> 00:07:19.000]  那個禮拜堂非常殘舊
[00:07:19.000 --> 00:07:25.000]  我一看就想起有些像我們中心
[00:07:25.000 --> 00:07:30.000]  殘舊到很多裂縫很多問題
[00:07:30.000 --> 00:07:36.000]  於是他就很努力地為教會
[00:07:36.000 --> 00:07:43.000]  在重建禮拜堂的工程上鼓勵弟兄姊妹
[00:07:43.000 --> 00:07:45.000]  過了一陣子
[00:07:45.000 --> 00:07:47.000]  其實那個進展是不錯的
[00:07:47.000 --> 00:07:49.000]  他也覺得很開心
[00:07:49.000 --> 00:07:52.000]  甚至有點沾沾自喜
[00:07:52.000 --> 00:07:54.000]  忙了一陣子之後
[00:07:54.000 --> 00:07:56.000]  他覺得自己需要放假
[00:07:56.000 --> 00:08:00.000]  於是安排了一個比較長的假期
[00:08:00.000 --> 00:08:03.000]  去外地休息
[00:08:03.000 --> 00:08:05.000]  假期比較長
[00:08:05.000 --> 00:08:09.000]  所以就一定會橫跨了主日
[00:08:09.000 --> 00:08:12.000]  於是他去到另外一個地方
[00:08:12.000 --> 00:08:14.000]  既然是主日
[00:08:14.000 --> 00:08:16.000]  那也要參加崇拜
[00:08:16.000 --> 00:08:21.000]  他就走進一間禮拜堂裡去參與崇拜
[00:08:21.000 --> 00:08:24.000]  那天牧者所宣講的訊息
[00:08:24.000 --> 00:08:30.000]  是來自彼得前書五章第五至六節
[00:08:30.000 --> 00:08:32.000]  這一段聖經
[00:08:32.000 --> 00:08:34.000]  那段經文這樣說
[00:08:34.000 --> 00:08:38.000]  「就算你們眾人也都要以謙卑促邀彼此信服
[00:08:38.000 --> 00:08:41.000]  因為神阻擋驕傲的人
[00:08:41.000 --> 00:08:43.000]  次因及謙卑的人
[00:08:43.000 --> 00:08:47.000]  所以你們要自卑,服在神大能的手下
[00:08:47.000 --> 00:08:51.000]  到了時候,他必叫你們升高」
[00:08:51.000 --> 00:08:52.000]  他聽完之後
[00:08:52.000 --> 00:08:55.000]  他覺得這段聖經是跟別人說
[00:08:55.000 --> 00:08:57.000]  不是跟自己說
[00:08:57.000 --> 00:08:59.000]  所以不以為然
[00:08:59.000 --> 00:09:03.000]  他甚至覺得如果那天是我自己站上去說
[00:09:03.000 --> 00:09:06.000]  我覺得我說得比他好
[00:09:06.000 --> 00:09:09.000]  好了,又過了一個星期
[00:09:09.000 --> 00:09:11.000]  假期比較長
[00:09:11.000 --> 00:09:13.000]  去到另外一個地方
[00:09:13.000 --> 00:09:15.000]  又找教會崇拜
[00:09:15.000 --> 00:09:17.000]  誰知道當他進去的時候
[00:09:17.000 --> 00:09:19.000]  他覺得非常詫異
[00:09:19.000 --> 00:09:21.000]  誰知道另外一間教會
[00:09:21.000 --> 00:09:24.000]  那個牧者所宣講的訊息
[00:09:24.000 --> 00:09:26.000]  是來自同一段聖經
[00:09:26.000 --> 00:09:30.000]  彼得前書五章第五至六節
[00:09:30.000 --> 00:09:33.000]  這次他知道他自己需要機靈一點
[00:09:33.000 --> 00:09:35.000]  用心聽
[00:09:35.000 --> 00:09:39.000]  因為他知道神有話要跟他說
[00:09:39.000 --> 00:09:42.000]  更加令他覺得不可思議的是
[00:09:42.000 --> 00:09:44.000]  那天是星期日
[00:09:44.000 --> 00:09:48.000]  去到另外一天,星期一
[00:09:48.000 --> 00:09:52.000]  早上,當他和他太太一起打開一本書
[00:09:52.000 --> 00:09:54.000]  打算一起靈修的時候
[00:09:54.000 --> 00:09:57.000]  誰知道那兩節的經文
[00:09:57.000 --> 00:10:00.000]  彼得前書五章第五至六節
[00:10:00.000 --> 00:10:04.000]  又再一次出現在他的眼前
[00:10:04.000 --> 00:10:08.000]  他覺得很邪惡
[00:10:08.000 --> 00:10:12.000]  我不知道你有沒有曾經
[00:10:12.000 --> 00:10:17.000]  透過上帝的話重覆重覆
[00:10:17.000 --> 00:10:21.000]  要跟你說同一個訊息
[00:10:21.000 --> 00:10:25.000]  當上帝這樣做的時候
[00:10:25.000 --> 00:10:29.000]  他有話要告訴我們
[00:10:29.000 --> 00:10:33.000]  所以我們必須豎起我們的耳朵
[00:10:33.000 --> 00:10:36.000]  打開我們的心扉
[00:10:36.000 --> 00:10:39.000]  用心留心聽
[00:10:39.000 --> 00:10:41.000]  說回頭
[00:10:41.000 --> 00:10:48.000]  如果你是聽到肥利這樣的訊息
[00:10:48.000 --> 00:10:51.000]  這麼奇怪的命令
[00:10:51.000 --> 00:10:54.000]  你願不願意回應
[00:10:54.000 --> 00:10:56.000]  跟著走吧
[00:10:56.000 --> 00:11:01.000]  正正因為肥利緊貼神的心
[00:11:01.000 --> 00:11:07.000]  所以他深信神必定有他的美意在其中
[00:11:07.000 --> 00:11:12.000]  他願意信服、聽從、起身
[00:11:12.000 --> 00:11:15.000]  即是馬上行動
[00:11:15.000 --> 00:11:18.000]  雖然今天你和我
[00:11:18.000 --> 00:11:23.000]  不是經常見到靈界的天使跟你說話
[00:11:23.000 --> 00:11:29.000]  但是神仍然有祂奇妙的作為在其中
[00:11:29.000 --> 00:11:32.000]  祂會透過祂的說話
[00:11:32.000 --> 00:11:37.000]  聖經很清楚給我們引導
[00:11:37.000 --> 00:11:45.000]  問題反而在於我們願不願意信服和回應
[00:11:45.000 --> 00:11:48.000]  如果你肯起身的話
[00:11:48.000 --> 00:11:53.000]  神一定會讓你看到一些東西
[00:11:53.000 --> 00:11:55.000]  27節下半節
[00:11:55.000 --> 00:11:59.000]  不料有一個埃及亞伯人
[00:11:59.000 --> 00:12:01.000]  試過有大權的太監
[00:12:01.000 --> 00:12:06.000]  在埃及亞伯女王肝大基的手下總管銀庫
[00:12:06.000 --> 00:12:09.000]  他上耶路撒冷禮拜去了
[00:12:09.000 --> 00:12:13.000]  簡簡單單一節經文的介紹
[00:12:13.000 --> 00:12:16.000]  對於肥利這個猶太人來說
[00:12:16.000 --> 00:12:23.000]  這個對象的確和自己有很大的差異
[00:12:23.000 --> 00:12:28.000]  第一,這個人是來自世界的另一端
[00:12:28.000 --> 00:12:35.000]  埃及亞伯在新標點畫本譯為伊索帕達
[00:12:35.000 --> 00:12:37.000]  裏面有個括號
[00:12:37.000 --> 00:12:41.000]  括號的細字告訴我們就是古實
[00:12:41.000 --> 00:12:44.000]  即是今天的埃塞俄比亞
[00:12:44.000 --> 00:12:48.000]  古實這個地方其實何時出現過
[00:12:48.000 --> 00:12:54.000]  很早在創世紀摩西的年代已經出現
[00:12:54.000 --> 00:13:00.000]  當時摩西就娶了一個古實的女子為妻
[00:13:00.000 --> 00:13:07.000]  第二,這個人如果是來自非洲大陸的話
[00:13:07.000 --> 00:13:12.000]  很明顯膚色和他不同
[00:13:12.000 --> 00:13:18.000]  這個人很大機會是一個外邦人
[00:13:18.000 --> 00:13:23.000]  第三,這裏形容他是一個有大權的太監
[00:13:23.000 --> 00:13:25.000]  有多大權?
[00:13:25.000 --> 00:13:31.000]  他說他是埃及亞伯女王肝大基的手下總管銀庫
[00:13:31.000 --> 00:13:35.000]  女王的手下總管銀庫
[00:13:35.000 --> 00:13:39.000]  即是類似今天我們的財政司司長
[00:13:39.000 --> 00:13:46.000]  這個女王很信任他,所以讓他管錢
[00:13:46.000 --> 00:13:50.000]  接著又說他是一個太監
[00:13:50.000 --> 00:13:52.000]  歷史學家告訴我們
[00:13:52.000 --> 00:13:55.000]  這個可以是一個官位的名稱
[00:13:55.000 --> 00:13:57.000]  亦都是一個掩人
[00:13:57.000 --> 00:14:02.000]  《生命記》23章第一節其實講得很清楚
[00:14:02.000 --> 00:14:06.000]  這類人是不可以進入耶和華的會
[00:14:06.000 --> 00:14:12.000]  所以他是不可以進入聖殿進行敬拜
[00:14:12.000 --> 00:14:18.000]  但雖然如此,他仍然是上耶路撒冷禮拜去了
[00:14:18.000 --> 00:14:23.000]  所以其中的推論可能是因為他有某些機緣巧合
[00:14:23.000 --> 00:14:26.000]  他有機會信了猶太教
[00:14:26.000 --> 00:14:33.000]  即使如此,其實他也沒有必要上去耶路撒冷
[00:14:33.000 --> 00:14:36.000]  留在埃塞俄比亞也可以
[00:14:36.000 --> 00:14:44.000]  為何要花那麼多時間,那麼遠路程坐馬車去耶路撒冷朝聖
[00:14:44.000 --> 00:14:49.000]  其實只有一個原因,就是因為他渴慕神
[00:14:49.000 --> 00:14:56.000]  但只是回教會,是不夠的
[00:14:56.000 --> 00:15:03.000]  28節告訴我們,他現在回來,在車上坐著
[00:15:03.000 --> 00:15:06.000]  唸先知以塞瓦的書
[00:15:06.000 --> 00:15:11.000]  在他返回自己原居地的途中
[00:15:11.000 --> 00:15:18.000]  他就拿出了舊約的以塞瓦書,反覆研讀
[00:15:18.000 --> 00:15:25.000]  正因為這樣,聖靈在那裏就開始做穿針引線的工作了
[00:15:25.000 --> 00:15:29.000]  所以讀聖經有多重要
[00:15:29.000 --> 00:15:34.000]  29節,聖靈對腓利說,你去貼近那車走
[00:15:34.000 --> 00:15:41.000]  很明顯,車、馬車一定比人的腳步快
[00:15:41.000 --> 00:15:47.000]  所以30節就說,腓利就跑到太監那裏
[00:15:47.000 --> 00:15:50.000]  聽見他念先知以塞瓦的書
[00:15:50.000 --> 00:15:54.000]  便問他說,你所念的,你明白嗎?
[00:15:54.000 --> 00:15:59.000]  扔下自己原本好好的伏事
[00:15:59.000 --> 00:16:03.000]  去到曠野,其實已經夠奇怪了
[00:16:03.000 --> 00:16:06.000]  然後就叫他去追駕馬車
[00:16:06.000 --> 00:16:12.000]  又不知道上面有什麼人,究竟搞什麼呢?
[00:16:12.000 --> 00:16:18.000]  但這裏說腓利,二話不說就跑了上去
[00:16:18.000 --> 00:16:22.000]  他這份毫不猶豫的順從
[00:16:22.000 --> 00:16:26.000]  原因只是因為他愛神
[00:16:26.000 --> 00:16:28.000]  也因為他愛神的緣故
[00:16:28.000 --> 00:16:33.000]  他就會愛這個素未謀面的人
[00:16:33.000 --> 00:16:35.000]  如果他不是愛神的話
[00:16:35.000 --> 00:16:38.000]  這個埃提阿伯的太監
[00:16:38.000 --> 00:16:42.000]  對於他來說,只不過是一個陌生人
[00:16:42.000 --> 00:16:45.000]  跟他沒有關係,毫不相干
[00:16:45.000 --> 00:16:47.000]  關他什麼事?
[00:16:47.000 --> 00:16:50.000]  但正因為他愛神的緣故
[00:16:50.000 --> 00:16:56.000]  他就信得過神必定有他的美意在其中
[00:16:56.000 --> 00:16:59.000]  這樣就配合了
[00:16:59.000 --> 00:17:02.000]  下個星期我們有福音崇拜
[00:17:02.000 --> 00:17:06.000]  我深信在座每一個弟兄姊妹
[00:17:06.000 --> 00:17:11.000]  你的身邊都總是有一些你所愛
[00:17:11.000 --> 00:17:15.000]  但未認識耶穌的人
[00:17:15.000 --> 00:17:20.000]  如果腓利為了讓一個陌生人
[00:17:20.000 --> 00:17:22.000]  能夠得著福音
[00:17:22.000 --> 00:17:25.000]  他都願意跑上去
[00:17:25.000 --> 00:17:29.000]  那麼我們對於我們所愛的人
[00:17:29.000 --> 00:17:31.000]  跑多一步行不行?
[00:17:31.000 --> 00:17:34.000]  我們願不願意來邀請他們
[00:17:34.000 --> 00:17:38.000]  下個星期出席福音崇拜
[00:17:38.000 --> 00:17:41.000]  讓他們有多一個機會
[00:17:41.000 --> 00:17:45.000]  可以得到福音呢?
[00:17:45.000 --> 00:17:50.000]  神好像無端端叫腓利去抗耶
[00:17:50.000 --> 00:17:53.000]  又不告訴他做什麼
[00:17:53.000 --> 00:17:57.000]  所以相信腓利想都想不到
[00:17:57.000 --> 00:18:02.000]  那裡有一個埃提阿伯人在等他
[00:18:02.000 --> 00:18:05.000]  因此二十七節就說
[00:18:05.000 --> 00:18:09.000]  不料他會遇到財神爺
[00:18:09.000 --> 00:18:12.000]  但其實如果反過來想
[00:18:12.000 --> 00:18:15.000]  對於這個埃提阿伯的太監
[00:18:15.000 --> 00:18:18.000]  都是一樣意料之外
[00:18:18.000 --> 00:18:24.000]  因為他想不到在這個匡耶地
[00:18:24.000 --> 00:18:27.000]  竟然會遇到腓利
[00:18:27.000 --> 00:18:29.000]  這個人會回答他的問題
[00:18:29.000 --> 00:18:34.000]  甚至能夠解開他信仰的結
[00:18:34.000 --> 00:18:39.000]  抗耶對於在座的弟兄姊妹來說
[00:18:39.000 --> 00:18:43.000]  其實這是我們的共同經歷
[00:18:43.000 --> 00:18:46.000]  有時我們覺得很艱難
[00:18:46.000 --> 00:18:48.000]  我們見不到神的同在
[00:18:48.000 --> 00:18:50.000]  神好像躲藏了
[00:18:50.000 --> 00:18:52.000]  不知道去了哪裡
[00:18:52.000 --> 00:18:53.000]  丟下我們
[00:18:53.000 --> 00:18:55.000]  沒有為我們開路
[00:18:55.000 --> 00:18:58.000]  於是在這些處境裡
[00:18:58.000 --> 00:19:00.000]  我們覺得不甘心
[00:19:00.000 --> 00:19:03.000]  甚至感到憤怒
[00:19:03.000 --> 00:19:07.000]  有些人會選擇離開信仰
[00:19:07.000 --> 00:19:10.000]  問題是我們信不信得過
[00:19:10.000 --> 00:19:15.000]  神在匡耶裡早有預備
[00:19:15.000 --> 00:19:21.000]  他為腓利預備了埃提阿伯的太監
[00:19:21.000 --> 00:19:25.000]  同樣他為埃提阿伯的太監
[00:19:25.000 --> 00:19:28.000]  預備了腓利
[00:19:28.000 --> 00:19:33.000]  匡耶往往是神給我們機會
[00:19:33.000 --> 00:19:36.000]  與他相遇的地方
[00:19:36.000 --> 00:19:40.000]  當我們願意睜大眼睛
[00:19:40.000 --> 00:19:45.000]  願意踏出一步的時候
[00:19:45.000 --> 00:19:49.000]  就會有一些我們意想不到的事情發生
[00:19:49.000 --> 00:19:55.000]  或者遇到一些意料之外的人
[00:19:55.000 --> 00:20:00.000]  那時候我們就會知道神在
[00:20:00.000 --> 00:20:01.000]  祂要引導
[00:20:01.000 --> 00:20:02.000]  祂要管教
[00:20:02.000 --> 00:20:03.000]  安慰我們
[00:20:03.000 --> 00:20:06.000]  因為祂要轉化我們的生命
[00:20:06.000 --> 00:20:14.000]  祂很想我們與祂重新建立關係
[00:20:14.000 --> 00:20:17.000]  有一個人在二十多年前
[00:20:17.000 --> 00:20:19.000]  他有一段經歷
[00:20:19.000 --> 00:20:24.000]  不過對他來說是一段非常深刻的經歷
[00:20:24.000 --> 00:20:28.000]  1992年在巴塞隆拿奧運會
[00:20:28.000 --> 00:20:34.000]  有一場四百米男子賽跑的賽事
[00:20:34.000 --> 00:20:37.000]  準決賽
[00:20:37.000 --> 00:20:40.000]  這個主角叫做Derek Redmond
[00:20:40.000 --> 00:20:43.000]  他這一段經歷在他的生命裡
[00:20:43.000 --> 00:20:46.000]  非常非常重要和深刻
[00:20:46.000 --> 00:20:50.000]  請音控的弟兄幫我們播出這段短片
[00:20:50.000 --> 00:20:52.000]  幫我們關燈
[00:20:54.000 --> 00:20:56.000]  (音樂)
[00:21:25.000 --> 00:21:27.000]  (音樂)
[00:21:55.000 --> 00:21:57.000]  (音樂)
[00:22:25.000 --> 00:22:27.000]  (音樂)
[00:22:27.000 --> 00:22:37.000]  (音樂)
[00:22:37.000 --> 00:22:48.000]  更精彩的在前面
[00:22:48.000 --> 00:22:50.000]  (音樂)
[00:22:54.000 --> 00:22:56.000]  (音樂)
[00:22:56.000 --> 00:23:04.000]  爸爸來了
[00:23:04.000 --> 00:23:06.000]  (音樂)
[00:23:25.000 --> 00:23:27.000]  (音樂)
[00:23:55.000 --> 00:23:57.000]  (音樂)
[00:24:25.000 --> 00:24:27.000]  (音樂)
[00:24:54.000 --> 00:24:56.000]  (音樂)
[00:24:56.000 --> 00:24:58.000]  (音樂)
[00:24:58.000 --> 00:25:05.000]  這段片我看了很多次
[00:25:05.000 --> 00:25:09.000]  每個人都會跌
[00:25:09.000 --> 00:25:12.000]  每個人都會跌
[00:25:12.000 --> 00:25:18.000]  但是爸爸就是這樣扶起他
[00:25:18.000 --> 00:25:22.000]  可能我們肉身的爸爸
[00:25:22.000 --> 00:25:25.000]  未必做得到
[00:25:25.000 --> 00:25:27.000]  我作為爸爸的
[00:25:27.000 --> 00:25:31.000]  我都未必做得夠好
[00:25:31.000 --> 00:25:35.000]  幾個星期後
[00:25:35.000 --> 00:25:37.000]  父親節來了
[00:25:37.000 --> 00:25:40.000]  但其實
[00:25:40.000 --> 00:25:46.000]  無論在什麼處境當中
[00:25:46.000 --> 00:25:51.000]  究竟我們信不信得過
[00:25:51.000 --> 00:25:53.000]  我們的天父爸爸
[00:25:53.000 --> 00:25:57.000]  他會下場和我們一起跑
[00:25:57.000 --> 00:26:03.000]  我們未必拿到獎牌
[00:26:03.000 --> 00:26:08.000]  不過我們仍然能夠帶著他的榮耀
[00:26:08.000 --> 00:26:12.000]  去完成我們人生的歷程
[00:26:12.000 --> 00:26:17.000]  這個就是我們的天父上帝
[00:26:18.000 --> 00:26:24.000]  回來埃及阿伯太監的場景
[00:26:24.000 --> 00:26:27.000]  當肥利問他
[00:26:27.000 --> 00:26:32.000]  明明耳塞耳書說什麼
[00:26:32.000 --> 00:26:37.000]  正因為他很渴望上帝的話
[00:26:37.000 --> 00:26:43.000]  所以他在世人眼中的地位
[00:26:43.000 --> 00:26:47.000]  其實是比肥利高很多
[00:26:48.000 --> 00:26:51.000]  但是他仍然勇於承認
[00:26:51.000 --> 00:26:53.000]  自己的限制
[00:26:53.000 --> 00:26:55.000]  甚至是無知
[00:26:55.000 --> 00:27:00.000]  他很謙卑地請教肥利
[00:27:00.000 --> 00:27:05.000]  經文在31至33節
[00:27:05.000 --> 00:27:07.000]  繼續這樣說
[00:27:07.000 --> 00:27:10.000]  他說沒有人子教我
[00:27:10.000 --> 00:27:12.000]  怎能明白呢
[00:27:12.000 --> 00:27:14.000]  於是請肥利上車
[00:27:14.000 --> 00:27:16.000]  與他同坐
[00:27:16.000 --> 00:27:18.000]  他所念的那段經說
[00:27:18.000 --> 00:27:21.000]  他像羊被牽到宰殺之地
[00:27:21.000 --> 00:27:25.000]  又像羊羔在展毛的人手下無聲
[00:27:25.000 --> 00:27:28.000]  他也是這樣不開口
[00:27:28.000 --> 00:27:30.000]  他謙卑的時候
[00:27:30.000 --> 00:27:32.000]  卑微的時候
[00:27:32.000 --> 00:27:35.000]  人不按公義審判他
[00:27:35.000 --> 00:27:37.000]  誰能述說他的世代
[00:27:37.000 --> 00:27:41.000]  因為他的生命從地上奪去
[00:27:42.000 --> 00:27:46.000]  這位埃提阿伯的太監
[00:27:46.000 --> 00:27:50.000]  他不明白這段經文說什麼
[00:27:50.000 --> 00:27:54.000]  所以他在第34節就問
[00:27:54.000 --> 00:27:56.000]  太監對肥利說
[00:27:56.000 --> 00:27:58.000]  請問先知說者說
[00:27:58.000 --> 00:28:01.000]  是指著誰?是指著自己?
[00:28:01.000 --> 00:28:04.000]  是指著別人?
[00:28:04.000 --> 00:28:07.000]  一個人即使很敬虔
[00:28:07.000 --> 00:28:10.000]  這裡跟我們說得很清楚
[00:28:10.000 --> 00:28:16.000]  若果他仍然未認識耶穌
[00:28:16.000 --> 00:28:19.000]  也是不足夠的
[00:28:19.000 --> 00:28:23.000]  所以肥利就開始解釋
[00:28:23.000 --> 00:28:27.000]  這位埃提阿伯的太監所讀的經文
[00:28:27.000 --> 00:28:32.000]  是來自七十四譯本的爾賽亞書
[00:28:32.000 --> 00:28:36.000]  五十三章第七至第八節
[00:28:36.000 --> 00:28:38.000]  這兩節的聖經
[00:28:38.000 --> 00:28:44.000]  其實正正就是預言耶穌基督的救贖
[00:28:44.000 --> 00:28:47.000]  可能你會想
[00:28:47.000 --> 00:28:49.000]  整卷爾賽亞書
[00:28:49.000 --> 00:28:51.000]  六十六章
[00:28:51.000 --> 00:28:53.000]  很長
