
[00:00:00.000 --> 00:00:02.420]  (主席)大英姐妹平安
[00:03:50.060 --> 00:03:55.060]  Adam通常是解作人類的Humanity
[00:03:55.060 --> 00:03:59.980]  至於行公義 所謂實施Mishpat
[00:03:59.980 --> 00:04:06.820]  Mishpat這個字或和合本我們譯作公義
[00:04:06.820 --> 00:04:10.140]  不過和合本在其他地方
[00:04:10.140 --> 00:04:13.740]  就將這個字譯作公平
[00:04:13.740 --> 00:04:19.900]  而公義和合本有時會翻譯成Zedek
[00:04:19.900 --> 00:04:22.900]  繼續Bear with me
[00:04:22.900 --> 00:04:26.460]  Mishpat和Zedek這兩個字
[00:04:26.460 --> 00:04:28.340]  通常是放在一起的
[00:04:28.340 --> 00:04:30.340]  在古代的文獻
[00:04:30.340 --> 00:04:33.460]  特別是文藥或神諭
[00:04:33.460 --> 00:04:35.220]  Mishpat和Zedek
[00:04:35.220 --> 00:04:38.020]  即公平公義這個字是放在一起的
[00:04:38.020 --> 00:04:43.380]  所以這個字是有尊有名詞的意思
[00:04:43.380 --> 00:04:47.060]  如果我們看古代文獻的上文下理
[00:04:47.060 --> 00:04:51.220]  通常是神明或宗主國
[00:04:51.220 --> 00:04:55.340]  去立一個國家的君王的時候
[00:04:55.340 --> 00:05:00.220]  就要求這個君王照顧各種無依孤寡的人
[00:05:00.220 --> 00:05:02.580]  和實施公平的法律
[00:05:02.580 --> 00:05:05.700]  不可以屈枉正直
[00:05:05.700 --> 00:05:09.340]  所以如果我們看看另外一處
[00:05:09.340 --> 00:05:13.420]  尼加書用上Mishpat這個字的話
[00:05:13.420 --> 00:05:15.620]  我們就會更加明白
[00:05:15.620 --> 00:05:20.220]  行公義或實施Mishpat是什麼意思
[00:05:20.220 --> 00:05:23.100]  不用怕 我不會像上次那樣
[00:05:23.100 --> 00:05:26.740]  非經文 我們只看第三章
[00:05:26.740 --> 00:05:29.460]  尼加書的第三章
[00:05:29.460 --> 00:05:32.460]  尼加書第三章第一節
[00:05:32.460 --> 00:05:33.980]  於是我說
[00:05:33.980 --> 00:05:36.220]  雅各的領袖 以色列的官長
[00:05:36.220 --> 00:05:37.500]  你們要聽
[00:05:37.500 --> 00:05:39.260]  這裡又是要聽
[00:05:39.260 --> 00:05:42.540]  你們豈不知道公平嗎
[00:05:42.540 --> 00:05:45.220]  就是Mishpat這個字 公平
[00:05:45.220 --> 00:05:47.620]  你們互善好惡
[00:05:47.620 --> 00:05:49.620]  剝我百姓身上的皮
[00:05:49.620 --> 00:05:51.820]  從他們的骨頭上剔肉
[00:05:51.820 --> 00:05:54.020]  你們吃我百姓的肉 剝他們的皮
[00:05:54.020 --> 00:05:55.060]  打斷他們的骨頭
[00:05:55.060 --> 00:05:59.460]  好像切塊夏威夷府中的肉
[00:05:59.460 --> 00:06:03.340]  這裡才是控訴那些官長
[00:06:03.340 --> 00:06:05.460]  你們不知道公平嗎
[00:06:05.460 --> 00:06:08.060]  但是他們就將人民
[00:06:08.060 --> 00:06:09.740]  好像下鍋
[00:06:09.740 --> 00:06:12.900]  我們叫打邊爐的牛肉那樣
[00:06:12.900 --> 00:06:16.180]  切成一塊塊
[00:06:16.180 --> 00:06:18.420]  第三章第九節
[00:06:18.420 --> 00:06:19.860]  當聽者說
[00:06:19.860 --> 00:06:23.180]  雅各的領袖 以色列的官長
[00:06:23.180 --> 00:06:25.660]  你們厭棄公平
[00:06:25.660 --> 00:06:27.940]  在一切事上屈枉正直
[00:06:27.940 --> 00:06:29.260]  以血濺立石安
[00:06:29.260 --> 00:06:31.420]  以罪孽建造耶路撒冷
[00:06:31.420 --> 00:06:35.300]  城裡的領袖賄賂行審判
[00:06:35.300 --> 00:06:37.700]  Mishpat
[00:06:37.700 --> 00:06:42.740]  是要求秉公行義
[00:06:42.740 --> 00:06:44.500]  照顧孤寡
[00:06:44.500 --> 00:06:47.420]  但是雅各的領袖 以色列的官長
[00:06:47.420 --> 00:06:50.780]  他是厭惡公平
[00:06:50.780 --> 00:06:52.740]  惡善好惡
[00:06:52.740 --> 00:06:59.580]  善也是今天我們經文六章八節的好字
[00:06:59.580 --> 00:07:03.020]  所以和合本也叫善 何謂善
[00:07:03.020 --> 00:07:04.540]  但是好這個字
[00:07:04.540 --> 00:07:07.620]  就是在創世紀經常出現的好字
[00:07:07.620 --> 00:07:10.820]  好包括很多東西
[00:07:10.820 --> 00:07:12.340]  但是以色列的官長
[00:07:12.340 --> 00:07:13.860]  惡善好惡
[00:07:13.860 --> 00:07:17.620]  他們豈不知道公平嗎
[00:07:17.620 --> 00:07:20.140]  他們應該知道什麼叫Mishpat
[00:07:20.140 --> 00:07:22.940]  其實不用多說
[00:07:22.940 --> 00:07:25.260]  接著好聯文
[00:07:25.260 --> 00:07:29.020]  原文可以譯作愛hazard
[00:07:29.020 --> 00:07:32.420]  Hazard這個字也是一個專有名詞
[00:07:32.420 --> 00:07:36.420]  通常是指對盟約的忠誠
[00:07:36.420 --> 00:07:41.180]  所以其實應該用loyalty譯會更加好的
[00:07:41.180 --> 00:07:46.500]  英文聖經很多時候譯作loving kindness
[00:07:46.500 --> 00:07:48.700]  各樣的翻譯也不是很準確
[00:07:48.700 --> 00:07:51.620]  可以譯作hazard這個意思
[00:07:51.620 --> 00:07:54.620]  但是我發覺廣東話有一個字
[00:07:54.620 --> 00:07:58.740]  是可以譯作hazard這個字
[00:07:58.740 --> 00:08:00.780]  就是義氣
[00:08:00.780 --> 00:08:02.780]  你要很有義氣
[00:08:02.780 --> 00:08:06.940]  就是要有hazard
[00:08:06.940 --> 00:08:10.980]  或者我們看回尼加書裡怎麼用這個字
[00:08:10.980 --> 00:08:15.620]  在尼加書第七章十八至二十節是這麼寫的
[00:08:15.620 --> 00:08:19.100]  有哪一個神明像你赦免罪孽
[00:08:19.100 --> 00:08:22.580]  饒恕他產業中的愚民的罪過呢
[00:08:22.580 --> 00:08:25.820]  他不永遠懷怒
[00:08:25.820 --> 00:08:27.980]  喜愛私恩
[00:08:27.980 --> 00:08:29.060]  Hazard
[00:08:29.060 --> 00:08:31.060]  喜愛hazard
[00:08:31.060 --> 00:08:33.100]  他必轉回憐憫我們
[00:08:33.100 --> 00:08:36.260]  將我們的罪孽踏在腳下
[00:08:36.260 --> 00:08:37.660]  你必將他們一切的罪
[00:08:37.660 --> 00:08:38.860]  投於深海
[00:08:38.860 --> 00:08:41.860]  你必按古時向我們列祖起誓的話
[00:08:41.860 --> 00:08:43.860]  以信實代瓦國
[00:08:43.860 --> 00:08:46.980]  向阿伯拉罕施慈愛
[00:08:46.980 --> 00:08:48.820]  Hazard
[00:08:48.820 --> 00:08:56.420]  這裡其實是說文約的主首先忠誠於他的文約
[00:08:56.420 --> 00:08:59.140]  上帝很有義氣
[00:08:59.140 --> 00:09:02.700]  所以你犯錯他都可以饒恕你的
[00:09:02.700 --> 00:09:05.620]  不永遠懷怒
[00:09:05.620 --> 00:09:08.860]  你可以想像一些黑社會的片段
[00:09:08.860 --> 00:09:13.260]  現在不是說一些很壞的大佬
[00:09:13.260 --> 00:09:15.060]  陳浩南那些
[00:09:15.060 --> 00:09:16.820]  不知道我在說什麼
[00:09:16.820 --> 00:09:20.140]  他是很看兄弟的
[00:09:20.140 --> 00:09:21.460]  很有義氣的
[00:09:21.460 --> 00:09:24.300]  因為你是我的兄弟
[00:09:24.300 --> 00:09:29.060]  所以hazard不是說慈愛這麼簡單
[00:09:29.060 --> 00:09:31.300]  而是說
[00:09:31.300 --> 00:09:32.780]  對約的忠誠
[00:09:32.780 --> 00:09:36.140]  上帝和阿伯拉罕和瓦國
[00:09:36.140 --> 00:09:38.300]  立了一個盟約
[00:09:38.300 --> 00:09:40.100]  他就會忠誠到底
[00:09:40.100 --> 00:09:44.820]  所以上帝就對阿伯拉罕施慈愛
[00:09:44.820 --> 00:09:50.900]  我們太過受羅曼蒂克的影響
[00:09:50.900 --> 00:09:54.380]  慈愛就好像很愛我們
[00:09:54.380 --> 00:09:55.740]  抱著我們
[00:09:55.740 --> 00:09:56.140]  不是的
[00:09:56.140 --> 00:09:59.620]  其實這是一個很陽光氣的字眼
[00:09:59.620 --> 00:10:02.020]  守義氣
[00:10:02.020 --> 00:10:03.940]  所以恆公義
[00:10:03.940 --> 00:10:05.580]  好憐憫
[00:10:05.580 --> 00:10:08.540]  我們不能夠望聞生意地理解為
[00:10:08.540 --> 00:10:10.500]  今天的社會公義
[00:10:10.500 --> 00:10:13.940]  就是好人做好心
[00:10:13.940 --> 00:10:17.860]  施憐憫
[00:10:17.860 --> 00:10:20.180]  其實這裡是在強調
[00:10:20.180 --> 00:10:22.460]  忠誠與上主
[00:10:22.460 --> 00:10:24.980]  是對約的回應
[00:10:24.980 --> 00:10:27.220]  是對約的忠誠
[00:10:27.220 --> 00:10:28.740]  甚至乎那些領袖
[00:10:28.740 --> 00:10:33.380]  應該在子民當中實踐約的要求
[00:10:33.380 --> 00:10:35.460]  盟約
[00:10:35.460 --> 00:10:37.340]  或者守約
[00:10:37.340 --> 00:10:39.020]  正正是這一節經文
[00:10:39.020 --> 00:10:44.260]  或者這幾個字的核心思想
[00:10:44.260 --> 00:10:47.340]  其實真的要了解
[00:10:47.340 --> 00:10:49.740]  六章八節這句經文
[00:10:49.740 --> 00:10:53.300]  一定不可以抽離經文的脈絡
[00:10:53.300 --> 00:10:56.340]  所以你打開今天的舊約經課
[00:10:56.340 --> 00:11:00.740]  我們看回上文下理的脈絡
[00:11:00.740 --> 00:11:06.660]  整段經文可能對大家來說很奇怪
[00:11:06.660 --> 00:11:10.820]  一開始整段經文
[00:11:10.820 --> 00:11:16.900]  是講述上帝與他的子民在爭辯
[00:11:16.900 --> 00:11:21.260]  你看看第一第二節就出現了三次的爭辯
[00:11:21.260 --> 00:11:27.220]  而這些人當聽耶和華話要起來向山領爭辯
[00:11:27.220 --> 00:11:30.940]  山領和地永久的根基要聽耶和華爭辯的話
[00:11:30.940 --> 00:11:38.060]  因為耶和華要與他的百姓爭辯
[00:11:38.060 --> 00:11:40.100]  初體
[00:11:40.100 --> 00:11:45.580]  你會覺得這是一場法庭的對決
[00:11:45.580 --> 00:11:47.740]  控方或者原告
[00:11:47.740 --> 00:11:49.540]  即是上帝
[00:11:49.540 --> 00:11:53.020]  要試著與辯方辯論
[00:11:53.020 --> 00:11:59.100]  究竟誰違反了上帝的納約西乃茲約
[00:11:59.100 --> 00:12:02.980]  因而提出這個訴訟
[00:12:02.980 --> 00:12:07.580]  辯方即是以色列要據理力爭
[00:12:07.580 --> 00:12:11.380]  證明他的確是嚴守盟約
[00:12:11.380 --> 00:12:14.460]  這種爭辯或者用今天的說法
[00:12:14.460 --> 00:12:19.620]  其實法庭訴訟的問題在《先知書》裏是十分普遍的
[00:12:19.620 --> 00:12:23.900]  訴訟的程序在這裏已經列明了
[00:12:23.900 --> 00:12:28.500]  首先是傳召見證人做仲裁者
[00:12:28.500 --> 00:12:34.100]  所以第一二節他傳召的是山領地的根基
[00:12:34.100 --> 00:12:35.140]  綱領
[00:12:35.140 --> 00:12:38.260]  沒有上帝與人之間的盟約
[00:12:38.260 --> 00:12:39.740]  誰做見證呢
[00:12:39.740 --> 00:12:41.660]  就是山和地
[00:12:41.660 --> 00:12:46.100]  所以他會找那個納約的見證人出來做仲裁
[00:12:46.100 --> 00:12:49.900]  究竟誰破壞了這個盟約呢
[00:12:49.900 --> 00:12:52.700]  然後控方就提出他的指控
[00:12:52.700 --> 00:12:54.820]  所以第三節到五節
[00:12:54.820 --> 00:12:57.500]  理論上就是一個指控
[00:12:57.500 --> 00:12:59.100]  但是你看看這句說話
[00:12:59.100 --> 00:13:02.100]  上主說了什麼
[00:13:02.100 --> 00:13:03.420]  我的百姓啊
[00:13:03.420 --> 00:13:05.860]  我向你做了什麼呢
[00:13:05.860 --> 00:13:08.260]  我在什麼事上使你厭煩
[00:13:08.260 --> 00:13:10.380]  你可以對我證明
[00:13:10.380 --> 00:13:12.380]  我曾將你從埃及地領出來
[00:13:12.380 --> 00:13:14.860]  從作奴僕之家救贖你
[00:13:14.860 --> 00:13:18.380]  差遣摩西亞倫和米利亞在你面前前行
[00:13:18.380 --> 00:13:20.300]  我的百姓啊
[00:13:20.300 --> 00:13:22.820]  你們當追念摩亞王巴勒所設的謀
[00:13:22.820 --> 00:13:25.380]  和比爾的兒子巴蘭回答他的話
[00:13:25.380 --> 00:13:27.900]  並你們在十庭和吉格所遇見的事
[00:13:27.900 --> 00:13:36.820]  好使你們知道耶和華公義的作為
[00:13:36.820 --> 00:13:41.220]  上帝是不是在這裡提出理據呢
[00:13:41.220 --> 00:13:45.580]  接著如果繼續看裁決的話
[00:13:45.580 --> 00:13:49.660]  第六至七節就是辯方的回應
[00:13:49.660 --> 00:13:53.460]  所以那些以色列人就回答上帝
[00:13:53.460 --> 00:13:56.660]  我朝見耶和華在至高上帝面前跪拜
[00:13:56.660 --> 00:13:58.260]  要獻上什麼呢
[00:13:58.260 --> 00:14:00.260]  難道獻一歲的牛族為凡仔嗎
[00:14:00.260 --> 00:14:02.940]  耶和華喜悅千千的公羊
[00:14:02.940 --> 00:14:04.300]  萬萬的遊河嗎
[00:14:04.300 --> 00:14:07.300]  我喜可為自己的罪獻我的長子嗎
[00:14:07.300 --> 00:14:11.020]  我心中的罪惡獻我身所生的嗎
[00:14:11.020 --> 00:14:15.860]  第八節就是在這個爭訟之中
[00:14:15.860 --> 00:14:22.460]  突然間走出來的一節
[00:14:22.460 --> 00:14:25.940]  其實法庭的場景
[00:14:25.940 --> 00:14:34.620]  不太適合表露這段說話的背景或脈絡
[00:14:34.620 --> 00:14:36.980]  很多學者都質疑這種爭辯
[00:14:36.980 --> 00:14:41.060]  是否真是法庭的訴訟
[00:14:41.060 --> 00:14:46.740]  你看看整個文體的內容是什麼呢
[00:14:46.740 --> 00:14:53.940]  一點都不像是法庭的爭辯
[00:14:53.940 --> 00:14:58.140]  如果我們看它成為一個法庭的爭辯
[00:14:58.140 --> 00:15:06.420]  我們可能會把盟友 家庭 甚至情人之間的強烈溝通
[00:15:06.420 --> 00:15:12.060]  變成對部公堂 你死我活的法律程序
[00:15:12.060 --> 00:15:16.980]  所以其實這一段是在吵架
[00:15:16.980 --> 00:15:27.300]  好像兩夫妻或兩兄弟爭家產之類的吵架
[00:15:27.300 --> 00:15:30.300]  然後控訴對方
[00:15:30.300 --> 00:15:34.180]  不過上主如何控訴對方呢
[00:15:34.180 --> 00:15:35.660]  他說什麼呢
[00:15:35.660 --> 00:15:39.020]  完全是在發晦氣
[00:15:39.020 --> 00:15:40.860]  我向你做了什麼
[00:15:40.860 --> 00:15:43.660]  我有什麼使你這麼厭煩
[00:15:43.660 --> 00:15:45.700]  這些是什麼說話
[00:15:45.700 --> 00:15:54.100]  完全是老公老婆在控訴外人
[00:15:54.100 --> 00:15:56.020]  我做了什麼令你這麼憤怒
[00:15:56.020 --> 00:15:58.900]  我做了什麼令你這麼厭煩
[00:15:58.900 --> 00:16:01.260]  老夫老妻到了一個地步
[00:16:01.260 --> 00:16:03.100]  突然間就爆發了
[00:16:03.100 --> 00:16:08.260]  究竟有什麼我做了什麼令你這麼厭煩
[00:16:08.260 --> 00:16:13.900]  但你要留意這是上帝對他的子民的控訴
[00:16:13.900 --> 00:16:17.020]  他現在好像在說自己
[00:16:17.020 --> 00:16:22.820]  你想想究竟上帝是用什麼語氣去說的呢
[00:16:22.820 --> 00:16:26.260]  語氣是翻譯不出來的
[00:16:26.260 --> 00:16:29.980]  就像我剛才開始的時候用的那個例子
[00:16:29.980 --> 00:16:31.900]  小心點
[00:16:31.900 --> 00:16:33.540]  不同的語氣
[00:16:33.540 --> 00:16:35.060]  這個很難翻譯的
[00:16:35.060 --> 00:16:39.620]  辛苦傳譯的朋友
[00:16:39.620 --> 00:16:44.460]  小心點
[00:16:44.460 --> 00:16:47.140]  今早這麼冷 小心點
[00:16:47.140 --> 00:16:51.780]  牧師一見到你就 小心點 外面滑
[00:16:51.780 --> 00:16:54.500]  但如果外面一見到的是你的仇家
[00:16:54.500 --> 00:16:55.780]  是你的債主
[00:16:55.780 --> 00:16:57.780]  小心點
[00:16:57.780 --> 00:16:59.940]  語氣的不同
[00:16:59.940 --> 00:17:04.060]  整句同一句說話就變成很不同的意思
[00:17:04.060 --> 00:17:09.420]  在這裡究竟上帝是用什麼語氣呢
[00:17:09.420 --> 00:17:12.980]  其實有兩個可能性
[00:17:12.980 --> 00:17:16.140]  一個是他在諷刺以色列人
[00:17:16.140 --> 00:17:18.100]  挖苦他們
[00:17:18.100 --> 00:17:20.780]  明知破壞民約的是你們的責任
[00:17:20.780 --> 00:17:23.460]  現在說到我的責任
[00:17:23.460 --> 00:17:27.500]  所以我們用挖苦的聲音來說的時候
[00:17:27.500 --> 00:17:28.500]  上帝會怎麼說
[00:17:28.500 --> 00:17:31.620]  我的百姓我和你做了什麼
[00:17:31.620 --> 00:17:34.020]  我有什麼使你這麼厭煩
[00:17:34.020 --> 00:17:38.460]  你可以對我正名
[00:17:38.460 --> 00:17:40.940]  但我更加在想
[00:17:40.940 --> 00:17:43.980]  會不會上帝是一個受傷的戀者
[00:17:43.980 --> 00:17:47.460]  他真的在懷疑他做錯了什麼
[00:17:47.460 --> 00:17:54.060]  為什麼他的子民會這麼厭惡他呢
[00:17:54.060 --> 00:17:57.620]  用一個深受傷害 深感疑惑
[00:17:57.620 --> 00:18:01.780]  來問自己有沒有做錯的語氣
[00:18:01.780 --> 00:18:05.140]  我的百姓我做了什麼
[00:18:05.140 --> 00:18:08.300]  我在什麼事情上使你這麼厭煩
[00:18:08.300 --> 00:18:17.860]  你告訴我吧
[00:18:17.860 --> 00:18:22.220]  接著上帝就自己舉證
[00:18:22.220 --> 00:18:26.780]  道出以往他和子民的故事
[00:18:26.780 --> 00:18:27.780]  叫他們想想
[00:18:27.780 --> 00:18:30.420]  我在埃及那裡領你出來
[00:18:30.420 --> 00:18:31.940]  在你盧浦之家救贖你
[00:18:31.940 --> 00:18:35.380]  又派摩西亞倫米利欽在你面前行
[00:18:35.380 --> 00:18:37.460]  摩亞王巴勒設計謀害你
[00:18:37.460 --> 00:18:39.820]  比爾的兒子巴蘭怎麼回答他
[00:18:39.820 --> 00:18:41.620]  你在什廷急鴿遇見的野
[00:18:41.620 --> 00:18:45.060]  你不知道耶和華公義的作為嗎
[00:18:45.060 --> 00:18:50.140]  你真的不知道我對你好嗎
[00:18:50.140 --> 00:18:51.740]  用以往的故事
[00:18:51.740 --> 00:18:56.340]  究竟是控訴以色列人不敢因逃暴
[00:18:56.340 --> 00:18:59.460]  還是上主真的去至省說
[00:18:59.460 --> 00:19:04.740]  我真的對你好好的 以色列人
[00:19:04.740 --> 00:19:08.860]  但是以色列人怎麼回答他
[00:19:08.860 --> 00:19:10.060]  我朝見耶和華
[00:19:10.060 --> 00:19:11.900]  在至高上帝面前跪拜
[00:19:11.900 --> 00:19:13.820]  我當獻上什麼呢
[00:19:13.820 --> 00:19:17.100]  很明顯這些是反語
[00:19:17.100 --> 00:19:18.100]  就好像說
[00:19:18.100 --> 00:19:19.900]  是呀 是我錯
[00:19:19.900 --> 00:19:23.860]  不過不是我不想在你面前贖罪
[00:19:23.860 --> 00:19:25.660]  這是什麼標準
[00:19:25.660 --> 00:19:27.340]  又要初生的牛族
[00:19:27.340 --> 00:19:29.740]  難道你真的喜歡供羊供牛嗎
[00:19:29.740 --> 00:19:31.380]  萬萬的遊河嗎
[00:19:31.380 --> 00:19:34.940]  是不是要我獻上自己的長子
[00:19:34.940 --> 00:19:38.300]  這是什麼回答
[00:19:38.300 --> 00:19:40.820]  如果你真的感到疑惑的話
[00:19:40.820 --> 00:19:45.060]  如果你真的不曉得上主的要求的話
[00:19:45.060 --> 00:19:46.900]  他這樣問
[00:19:46.900 --> 00:19:49.340]  都情有可原
[00:19:49.340 --> 00:19:52.020]  但是剛才我們看第三章的時候
[00:19:52.020 --> 00:19:53.900]  先知師說
[00:19:53.900 --> 00:19:56.860]  你們是知道公平的
[00:19:56.860 --> 00:19:59.820]  你們怎會不知道上帝要求什麼
[00:19:59.820 --> 00:20:01.220]  你現在在做什麼
[00:20:01.220 --> 00:20:04.540]  我們叫做駁嘴
[00:20:04.540 --> 00:20:05.860]  你再想想
[00:20:05.860 --> 00:20:08.660]  一對情人在吵架
[00:20:08.660 --> 00:20:12.780]  受傷害的情人就說
[00:20:12.780 --> 00:20:15.020]  我做錯了什麼
[00:20:15.020 --> 00:20:17.660]  令你這麼厭惡我呢
[00:20:17.660 --> 00:20:21.500]  然後傷害他的情人就說
[00:20:21.500 --> 00:20:22.500]  是呀 是我錯
[00:20:22.500 --> 00:20:23.460]  那怎麼辦
[00:20:23.460 --> 00:20:24.540]  但是你要求這麼高
[00:20:24.540 --> 00:20:28.260]  我怎麼能滿足你
[00:20:28.260 --> 00:20:29.580]  看不看得到
[00:20:29.580 --> 00:20:35.140]  整件事其實是情人在吵架
[00:20:35.140 --> 00:20:38.260]  不過我們放回聖經的脈絡
[00:20:38.260 --> 00:20:41.340]  放回我剛才所說的語言問題
[00:20:41.340 --> 00:20:43.420]  其實就是盟約的主
[00:20:43.420 --> 00:20:48.780]  和納約的子民當中的爭拗
[00:20:48.780 --> 00:20:51.140]  受傷的是上帝
[00:20:51.140 --> 00:20:53.060]  你們以色列人
[00:20:53.060 --> 00:20:56.500]  可以說不知道上帝的要求嗎
[00:20:56.500 --> 00:21:00.740]  當初我和你納約的時候說得不是很清楚嗎
[00:21:00.740 --> 00:21:06.500]  現在你又在說這些東西
[00:21:06.500 --> 00:21:09.500]  所以其實最後那節
[00:21:09.500 --> 00:21:11.860]  六章八節
[00:21:11.860 --> 00:21:14.500]  我覺得是先知
[00:21:14.500 --> 00:21:18.260]  你可以說是撮合
[00:21:18.260 --> 00:21:22.420]  兩個上帝和子民
[00:21:22.420 --> 00:21:25.380]  聊天的先知
[00:21:25.380 --> 00:21:28.220]  你可以想像如果是法庭的對決的話
[00:21:28.220 --> 00:21:33.100]  就是法官在敲響驚塘木
[00:21:33.100 --> 00:21:34.820]  肅靜
[00:21:34.820 --> 00:21:37.180]  你們在說什麼
[00:21:37.180 --> 00:21:40.740]  爭辯什麼
[00:21:40.740 --> 00:21:45.420]  為什麼不清楚地說清楚你們想要什麼
[00:21:45.420 --> 00:21:48.140]  你們這樣
[00:21:48.140 --> 00:21:52.860]  怎麼可以繼續下去
[00:21:52.860 --> 00:21:57.180]  先知可能甚至是一個勸架的和事佬
[00:21:57.180 --> 00:22:01.220]  於是他就清楚地說明白
[00:22:01.220 --> 00:22:03.780]  已經指示了你了世人
[00:22:03.780 --> 00:22:05.740]  什麼是善
[00:22:05.740 --> 00:22:08.300]  上主所要你的無非就是
[00:22:08.300 --> 00:22:10.300]  你行公義好憐憫
[00:22:10.300 --> 00:22:14.500]  謙虛謹慎地與你的神同行
[00:22:14.500 --> 00:22:16.860]  這些語氣是我加進去的
[00:22:16.860 --> 00:22:19.140]  芝麻那些
[00:22:19.140 --> 00:22:23.540]  是先知都生氣起來 你們在說什麼
[00:22:23.540 --> 00:22:26.420]  上帝在說自己不對
[00:22:26.420 --> 00:22:28.260]  那些子民就在說
[00:22:28.260 --> 00:22:34.220]  難道我謙虛謹慎欠了我兒子
[00:22:34.220 --> 00:22:36.740]  差點就笨
[00:22:36.740 --> 00:22:40.180]  傷害人的說話就走出來了
