
[00:00:00.000 --> 00:00:03.920]  今天我的講題就是
[00:10:10.280 --> 00:10:11.680]  讓我們能夠可以
[00:10:11.680 --> 00:10:15.360]  今天我們弟兄姊妹可以很多回來了
[00:10:15.360 --> 00:10:19.080]  今天可以說是疫情以來最多的一天
[00:10:19.080 --> 00:10:24.920]  我們都差不多有一半多一點弟兄姊妹回來了
[00:10:24.920 --> 00:10:29.960]  我們很希望這個情況會越來越改善
[00:10:29.960 --> 00:10:32.000]  但我們都真的很感恩
[00:10:32.000 --> 00:10:34.160]  原來神保守我們
[00:10:34.160 --> 00:10:35.520]  有平安
[00:10:35.520 --> 00:10:37.440]  有神的恩典
[00:10:37.440 --> 00:10:39.800]  在靈命上繼續慰養我們
[00:10:39.800 --> 00:10:42.360]  在我們的身體上保守我們
[00:10:42.360 --> 00:10:44.080]  在我們的家庭裡
[00:10:44.080 --> 00:10:46.200]  賜給我們平安
[00:10:46.200 --> 00:10:51.480]  甚至超過我們所想所求的一些恩典
[00:10:51.480 --> 00:10:52.720]  所以有人說
[00:10:52.720 --> 00:10:58.440]  稱頌就是向神的偉大
[00:10:58.440 --> 00:11:00.600]  來表達一種情懷
[00:11:00.600 --> 00:11:02.040]  所以我們唱詩
[00:11:02.040 --> 00:11:03.880]  我們敬拜、讚美
[00:11:03.880 --> 00:11:06.000]  就是稱頌神的偉大
[00:11:06.000 --> 00:11:08.360]  神是一個Great God
[00:11:08.360 --> 00:11:09.440]  祂創造萬有
[00:11:09.440 --> 00:11:10.320]  保守一切
[00:11:10.320 --> 00:11:13.160]  祂有祂的主權和祂的美善旨意
[00:11:13.160 --> 00:11:16.120]  更加有時超過我們人所能夠明白
[00:11:16.120 --> 00:11:17.960]  所想所求的
[00:11:17.960 --> 00:11:20.080]  神實在偉大
[00:11:20.080 --> 00:11:22.560]  超過我們所能理解
[00:11:22.560 --> 00:11:24.480]  但卻是在萬物當中
[00:11:24.480 --> 00:11:26.360]  在我們周圍所見的一切裡
[00:11:26.360 --> 00:11:31.040]  知道祂是充滿能力最高的上帝
[00:11:31.040 --> 00:11:33.600]  但是稱頌和感恩有些不同
[00:11:33.600 --> 00:11:37.080]  感恩就是向神的美善
[00:11:37.080 --> 00:11:39.440]  去表達的一種情懷
[00:11:39.440 --> 00:11:41.920]  這就是神的Goodness
[00:11:41.920 --> 00:11:43.600]  Goodness的意思是
[00:11:43.600 --> 00:11:46.240]  神的慈愛
[00:11:46.240 --> 00:11:47.760]  祂的信實
[00:11:47.760 --> 00:11:49.600]  祂是一位美善的上帝
[00:11:49.600 --> 00:11:52.320]  祂的奇妙的作為在我們身上
[00:11:52.320 --> 00:11:55.520]  所以神在我們身上都是美好的
[00:11:55.520 --> 00:11:56.600]  Good
[00:11:56.600 --> 00:11:58.160]  He is a Good God
[00:11:58.160 --> 00:11:59.880]  He is not only a Great God
[00:11:59.880 --> 00:12:01.160]  祂創造所有萬物
[00:12:01.160 --> 00:12:02.520]  祂大有能力
[00:12:02.520 --> 00:12:03.840]  但如果和我們沒有關係
[00:12:03.840 --> 00:12:05.000]  表達不了祂的慈愛
[00:12:05.000 --> 00:12:07.680]  那和我們仍然距離很遠
[00:12:07.680 --> 00:12:10.800]  但是God is also a Good God
[00:12:10.800 --> 00:12:13.000]  祂是一位美善的上帝
[00:12:13.000 --> 00:12:14.960]  所以當我們來稱頌神的時候
[00:12:14.960 --> 00:12:16.880]  我們真的要尊重我們的心靈
[00:12:16.880 --> 00:12:18.160]  我們的心裡面
[00:12:18.160 --> 00:12:19.800]  凡我們所有的一切
[00:12:19.800 --> 00:12:21.560]  要向神來稱頌
[00:12:21.560 --> 00:12:23.480]  更加像施人所說
[00:12:23.480 --> 00:12:25.640]  「凡在我裡面」
[00:12:25.640 --> 00:12:27.720]  我們要稱頌耶和華
[00:12:27.720 --> 00:12:29.680]  而且不忘記什麼?
[00:12:29.680 --> 00:12:35.080]  不忘記祂向我們所施的一切恩惠
[00:12:35.080 --> 00:12:37.920]  Amen?
[00:12:37.920 --> 00:12:43.000]  所以要我們不斷地向神表達我們的讚美
[00:12:43.000 --> 00:12:48.480]  同時更加不斷地向神表達我們的感恩
[00:12:48.480 --> 00:12:50.400]  「到如今」的意思是
[00:12:50.400 --> 00:12:51.960]  祂不變
[00:12:51.960 --> 00:12:52.800]  不斷
[00:12:52.800 --> 00:12:54.320]  而且是持續的
[00:12:54.320 --> 00:12:57.600]  這正是表達出神的信實
[00:12:57.600 --> 00:13:00.880]  以及表達出神的慈愛直到永遠
[00:13:00.880 --> 00:13:04.760]  祂的信實直到萬代
[00:13:04.760 --> 00:13:06.560]  但是問題是這樣
[00:13:06.560 --> 00:13:09.800]  神到如今都向我們施恩
[00:13:09.800 --> 00:13:12.160]  我們是不是到如今
[00:13:12.160 --> 00:13:16.400]  都不忘記向神感恩呢?
[00:13:16.400 --> 00:13:20.440]  這正是我們與神不同的地方
[00:13:20.440 --> 00:13:24.200]  神是不斷地向我們施慈愛
[00:13:24.200 --> 00:13:29.160]  不斷地向我們表明祂的信實
[00:13:29.160 --> 00:13:31.400]  但是有時候我們卻是軟弱
[00:13:31.400 --> 00:13:32.800]  有時候信神
[00:13:32.800 --> 00:13:37.000]  但是轉眼間信心又軟弱
[00:13:37.000 --> 00:13:38.880]  或者我們一頭說信
[00:13:38.880 --> 00:13:44.840]  一頭可能又在事上背棄了上帝
[00:13:44.840 --> 00:13:47.640]  所以原來既然如此
[00:13:47.640 --> 00:13:49.440]  我們就不斷地需要提醒
[00:13:49.440 --> 00:13:52.560]  神向我們不斷地施恩
[00:13:52.560 --> 00:13:55.120]  我們都需要事上的提醒
[00:13:55.120 --> 00:13:59.640]  不斷地向神獻上我們的感恩
[00:13:59.640 --> 00:14:03.560]  不要成為一個忘恩的人
[00:14:03.560 --> 00:14:06.040]  所以這需要刻意提醒的
[00:14:06.040 --> 00:14:07.480]  撒末爾就是在這裡
[00:14:07.480 --> 00:14:10.280]  立這個石頭提醒以色列人
[00:14:10.280 --> 00:14:12.240]  看到這個石頭就提醒
[00:14:12.240 --> 00:14:14.680]  神如何幫助了我們
[00:14:14.680 --> 00:14:16.960]  我們不要忘記
[00:14:16.960 --> 00:14:20.440]  要刻意地想想
[00:14:20.440 --> 00:14:22.360]  向神應該有感恩的地方
[00:14:22.360 --> 00:14:23.960]  所以剛才這首詩歌說
[00:14:23.960 --> 00:14:26.440]  數一數主的恩典
[00:14:26.440 --> 00:14:30.200]  我們真的來數一數
[00:14:30.200 --> 00:14:32.040]  即是說提醒自己
[00:14:32.040 --> 00:14:36.800]  不斷地不要落入忘恩的地步
[00:14:36.800 --> 00:14:37.760]  說起忘恩
[00:14:37.760 --> 00:14:39.880]  我們發覺我們讀以色列人的歷史
[00:14:39.880 --> 00:14:42.840]  就令我們非常嘆息
[00:14:42.840 --> 00:14:46.040]  因為他們有一個特點
[00:14:46.040 --> 00:14:48.800]  就是不是懂得感恩
[00:14:48.800 --> 00:14:52.640]  不過很懂得忘恩
[00:14:52.640 --> 00:14:54.720]  經常都忘記了神的恩典
[00:14:54.720 --> 00:14:57.120]  是非常忘恩的一群人
[00:14:57.120 --> 00:14:58.120]  你不要取笑他們
[00:14:58.120 --> 00:15:01.160]  有時我們真的好像一面鏡子
[00:15:01.160 --> 00:15:04.600]  照出我們那種敗壞和軟弱
[00:15:04.600 --> 00:15:08.480]  我們都是有一樣的性情
[00:15:08.480 --> 00:15:11.280]  很多時候我們有事的時候會埋怨
[00:15:11.280 --> 00:15:14.400]  我們會忘記了神的恩典
[00:15:14.400 --> 00:15:16.760]  剛剛信主的時候
[00:15:16.760 --> 00:15:17.680]  非常踴躍
[00:15:17.680 --> 00:15:19.280]  但現在信了主多少年了
[00:15:19.280 --> 00:15:21.080]  今天我們有些剛剛受洗的
[00:15:21.080 --> 00:15:23.520]  我們當中有多少年受洗了
[00:15:23.520 --> 00:15:28.320]  我們有沒有紀念神對我們拯救的恩典
[00:15:28.320 --> 00:15:30.080]  在這麼多年來
[00:15:30.080 --> 00:15:32.600]  不單是剛才我們的弟兄姊妹說到
[00:15:32.600 --> 00:15:33.480]  在未信主之前
[00:15:33.480 --> 00:15:35.600]  神已經在他們身上施恩帶領
[00:15:35.600 --> 00:15:38.000]  透過其他人來鼓勵
[00:15:38.000 --> 00:15:40.160]  來提醒他們
[00:15:40.160 --> 00:15:41.360]  來幫助他們
[00:15:41.360 --> 00:15:43.440]  但其實我們信了主受洗之後
[00:15:43.440 --> 00:15:44.760]  到現在
[00:15:44.760 --> 00:15:47.440]  我們發覺神用了很多人
[00:15:47.440 --> 00:15:48.560]  不同的方法
[00:15:48.560 --> 00:15:50.080]  也有不同的提醒
[00:15:50.080 --> 00:15:51.200]  去幫助我們
[00:15:51.200 --> 00:15:53.320]  直到如今
[00:15:53.320 --> 00:15:54.360]  所以
[00:15:54.360 --> 00:15:55.920]  神不斷施恩
[00:15:55.920 --> 00:16:01.720]  究竟我們是否也時常向神表達感恩呢?
[00:16:01.720 --> 00:16:02.560]  正如保羅
[00:16:02.560 --> 00:16:03.960]  司徒保羅說
[00:16:03.960 --> 00:16:06.360]  要不絕祂禱告
[00:16:06.360 --> 00:16:07.920]  上上的喜樂不絕祂禱告
[00:16:07.920 --> 00:16:09.760]  然後是甚麼呢?
[00:16:09.760 --> 00:16:11.360]  凡事都謝恩
[00:16:11.360 --> 00:16:14.320]  這原來是神在基督耶穌裡面
[00:16:14.320 --> 00:16:17.000]  向我們所定的旨意
[00:16:17.000 --> 00:16:17.480]  換句話說
[00:16:17.480 --> 00:16:22.680]  我們要時常去感恩
[00:16:22.680 --> 00:16:24.080]  為了某些事情
[00:16:24.080 --> 00:16:26.800]  我們想想神的恩典
[00:16:26.800 --> 00:16:29.800]  雖然未必每件事都如意
[00:16:29.800 --> 00:16:32.280]  但我們可以每件事都想想
[00:16:32.280 --> 00:16:34.720]  有神的恩典在背後
[00:16:34.720 --> 00:16:37.080]  我們發覺
[00:16:37.080 --> 00:16:38.280]  有些人問
[00:16:38.280 --> 00:16:39.160]  這麼煩
[00:16:39.160 --> 00:16:40.360]  不用你多謝這麼多次
[00:16:40.360 --> 00:16:41.760]  有時是這樣的
[00:16:41.760 --> 00:16:42.680]  我們多謝你一次
[00:16:42.680 --> 00:16:43.200]  多謝兩次
[00:16:43.200 --> 00:16:45.680]  有些人說不用多謝了
[00:16:45.680 --> 00:16:46.880]  所以有些人想想
[00:16:46.880 --> 00:16:49.400]  其實向神感恩一次就可以了
[00:16:49.400 --> 00:16:50.800]  用不著這麼多次
[00:16:50.800 --> 00:16:52.240]  神也嫌你煩
[00:16:52.240 --> 00:16:55.800]  神也不會嫌你煩的
[00:16:55.800 --> 00:16:57.440]  有一位牧師說
[00:16:57.440 --> 00:17:01.840]  這個答案就在他的兒子
[00:17:01.840 --> 00:17:04.320]  到了青少年期間的時候
[00:17:04.320 --> 00:17:06.960]  他發覺他就有這個答案
[00:17:06.960 --> 00:17:07.600]  他說清楚了
[00:17:07.600 --> 00:17:09.280]  神不會嫌我們煩
[00:17:09.280 --> 00:17:10.320]  為甚麼呢?
[00:17:10.320 --> 00:17:13.640]  因為這是他自己的經歷
[00:17:13.640 --> 00:17:14.240]  小時候
[00:17:14.240 --> 00:17:16.600]  那些小孩子小的時候
[00:17:16.600 --> 00:17:18.960]  要說甚麼呢?
[00:17:18.960 --> 00:17:20.200]  要說謝謝
[00:17:20.200 --> 00:17:22.320]  這樣教他們說謝謝
[00:17:22.320 --> 00:17:25.360]  所以他們懂得說謝謝
[00:17:25.360 --> 00:17:27.800]  好了
[00:17:27.800 --> 00:17:28.960]  到了青少年的時候
[00:17:28.960 --> 00:17:30.520]  不是了
[00:17:30.520 --> 00:17:34.000]  你要說甚麼呢?
[00:17:34.000 --> 00:17:35.640]  理你都浪費力氣
[00:17:35.640 --> 00:17:36.480]  誰這麼純貪
[00:17:36.480 --> 00:17:37.160]  你問他甚麼
[00:17:37.160 --> 00:17:38.200]  他會回答你甚麼
[00:17:38.200 --> 00:17:41.000]  因為那時候是另一個階段
[00:17:41.000 --> 00:17:42.960]  當然我們有很多
[00:17:42.960 --> 00:17:45.600]  青少年弟兄姐妹都很乖
[00:17:45.600 --> 00:17:46.480]  但普遍來說
[00:17:46.480 --> 00:17:47.440]  這都是一個
[00:17:47.440 --> 00:17:49.480]  他們的自我身份
[00:17:49.480 --> 00:17:52.720]  開始覺得自己不需要聽父母的話
[00:17:52.720 --> 00:17:53.680]  覺得自己獨立
[00:17:53.680 --> 00:17:55.240]  覺得自己長大了
[00:17:55.240 --> 00:17:59.000]  是一種自然的心理反應
[00:17:59.000 --> 00:18:01.560]  我們都很明白
[00:18:01.560 --> 00:18:04.840]  但他說到了他的子女長大了
[00:18:04.840 --> 00:18:06.120]  到他們長大了
[00:18:06.120 --> 00:18:09.240]  特別當他們又成為別人的父母的時候
[00:18:09.240 --> 00:18:10.800]  又很有趣
[00:18:10.800 --> 00:18:12.920]  這個情況又改變了
[00:18:12.920 --> 00:18:15.960]  因為他們又表達懂得感謝
[00:18:15.960 --> 00:18:18.520]  懂得很感激父母
[00:18:18.520 --> 00:18:19.960]  懂得去欣賞
[00:18:19.960 --> 00:18:24.800]  懂得多很多去表達感恩
[00:18:24.800 --> 00:18:27.840]  人生都有不同的階段
[00:18:27.840 --> 00:18:28.720]  但我們又發覺
[00:18:28.720 --> 00:18:31.880]  這個有時可能是我們的寫照
[00:18:31.880 --> 00:18:34.440]  神不會嫌我們煩
[00:18:34.440 --> 00:18:37.920]  因為就正如我們的父母一樣
[00:18:37.920 --> 00:18:40.320]  其實當這些子女不懂得感恩
[00:18:40.320 --> 00:18:45.240]  或者他們很疏離
[00:18:45.240 --> 00:18:49.800]  沒有想到父母所擺上的一些背後的
[00:18:49.800 --> 00:18:52.320]  是渠勞或者犧牲
